CAN Message; 0x1bb:000052ac26544f1f
1739209755.648284;-45.120503652039325
1739209755.648291;-45.120503652039325
1739209755.6482985;-38.13080360867914
1739209755.6483057;-31.141103565318915
1739209755.6483128;-38.13080360867914
1739209755.64832;-45.120503652039325
1739209755.648327;-38.13080360867914
1739209755.6483343;-38.13080360867914
1739209755.6483414;-45.120503652039325
1739209755.6483486;-38.13080360867914
1739209755.6483557;-38.13080360867914
1739209755.6483629;-31.141103565318943
1739209755.64837;-45.120503652039325
1739209755.6483772;-35.57807855764607
1739209755.6483843;-38.13080360867914
1739209755.6483915;-45.120503652039325
1739209755.6483986;-38.13080360867914
1739209755.6484058;-45.120503652039325
1739209755.648413;-38.13080360867914
1739209755.64842;-28.992665084841942
1739209755.6484272;-38.13080360867914
1739209755.6484344;-38.13080360867914
1739209755.6484416;-33.981070128970906
1739209755.6484487;-45.120503652039325
1739209755.6484559;-45.120503652039325
1739209755.648463;-35.57807855764607
1739209755.6484702;-38.13080360867914
1739209755.6484773;-33.981070128970956
1739209755.6484845;-45.120503652039325
1739209755.6484916;-38.13080360867914
1739209755.648499;-38.13080360867914
1739209755.6485062;-45.120503652039325
1739209755.6485133;-45.120503652039325
1739209755.6485205;-35.57807855764607
1739209755.6485276;-35.57807855764607
1739209755.6485348;-32.816014438256545
1739209755.648542;-38.13080360867914
1739209755.648549;-38.13080360867914
1739209755.6485562;-32.816014438256545
1739209755.6485634;-38.13080360867914
1739209755.6485705;-45.120503652039325
1739209755.6485777;-45.120503652039325
1739209755.6485848;-45.120503652039325
1739209755.648592;-38.13080360867914
1739209755.6485991;-35.57807855764607
1739209755.6486063;-32.816014438256545
1739209755.6486135;-35.57807855764607
1739209755.6486206;-35.57807855764607
1739209755.6486278;-38.13080360867914
1739209755.648635;-38.13080360867914
1739209755.648642;-31.141103565318915
1739209755.6486492;-45.120503652039325
1739209755.6486564;-45.120503652039325
1739209755.6486635;-45.120503652039325
1739209755.6486707;-38.13080360867914
1739209755.6486778;-45.120503652039325
1739209755.648685;-35.57807855764607
1739209755.6486921;-35.57807855764607
1739209755.6486995;-38.13080360867914
1739209755.6487067;-26.487275050834715
1739209755.6487138;-32.816014438256545
1739209755.648721;-45.120503652039325
1739209755.6487281;-45.120503652039325
1739209755.6487353;-35.57807855764607
1739209755.6487424;-35.57807855764607
1739209755.6487496;-45.120503652039325
1739209755.6487567;-38.13080360867914
1739209755.648764;-45.120503652039325
1739209755.648771;-45.120503652039325
1739209755.6487782;-38.13080360867914
1739209755.6487854;-45.120503652039325
1739209755.6487925;-45.120503652039325
1739209755.6487997;-33.981070128970906
1739209755.6488068;-38.13080360867914
1739209755.648814;-38.13080360867914
1739209755.648821;-29.438486411369333
1739209755.6488283;-32.816014438256545
1739209755.6488354;-45.120503652039325
1739209755.6488426;-38.13080360867914
1739209755.6488497;-45.120503652039325
1739209755.6488569;-45.120503652039325
1739209755.648864;-45.120503652039325
1739209755.6488712;-45.120503652039325
1739209755.6488783;-38.13080360867914
1739209755.6488855;-45.120503652039325
1739209755.6488926;-45.120503652039325
1739209755.6488998;-38.13080360867914
1739209755.6489072;-35.57807855764607
1739209755.6547108;-33.981070128970906
1739209755.654714;-45.120503652039325
1739209755.6547174;-45.120503652039325
1739209755.6547208;-38.13080360867914
1739209755.654724;-35.57807855764607
1739209755.6547272;-45.120503652039325
1739209755.6547306;-38.13080360867914
1739209755.654734;-38.13080360867914
1739209755.6547372;-33.981070128970906
1739209755.6547406;-38.13080360867914
1739209755.654744;-45.120503652039325
1739209755.6547472;-35.57807855764607
1739209755.6547506;-38.13080360867914
1739209755.6547537;-38.13080360867914
1739209755.654757;-38.13080360867914
1739209755.6547604;-35.57807855764607
1739209755.6547637;-38.13080360867914
1739209755.654767;-38.13080360867914
1739209755.6547704;-45.120503652039325
1739209755.6547737;-45.120503652039325
1739209755.654777;-38.13080360867914
1739209755.6547804;-45.120503652039325
1739209755.6547835;-45.120503652039325
1739209755.6547868;-33.981070128970906
1739209755.6547902;-38.13080360867914
1739209755.6547935;-38.13080360867914
1739209755.6547968;-45.120503652039325
1739209755.6548002;-38.13080360867914
1739209755.6548035;-38.13080360867914
1739209755.6548069;-38.13080360867914
1739209755.6548102;-38.13080360867914
1739209755.6548133;-33.981070128970906
1739209755.6548166;-38.13080360867914
1739209755.65482;-45.120503652039325
1739209755.6548233;-45.120503652039325
1739209755.6548266;-38.13080360867914
1739209755.65483;-38.13080360867914
1739209755.6548333;-45.120503652039325
1739209755.6548367;-45.120503652039325
1739209755.65484;-38.13080360867914
1739209755.654843;-33.981070128970906
1739209755.6548464;-33.981070128970906
1739209755.6548498;-45.120503652039325
1739209755.654853;-45.120503652039325
1739209755.6548564;-45.120503652039325
1739209755.6548598;-45.120503652039325
1739209755.654863;-45.120503652039325
1739209755.6548665;-38.13080360867914
1739209755.6548698;-38.13080360867914
1739209755.654873;-35.57807855764607
1739209755.6548762;-38.13080360867914
1739209755.6548796;-38.13080360867914
1739209755.654883;-45.120503652039325
1739209755.6548862;-38.13080360867914
1739209755.6548896;-32.816014438256545
1739209755.654893;-45.120503652039325
1739209755.6548963;-31.141103565318915
1739209755.6548996;-27.267205301931607
1739209755.6549027;-45.120503652039325
1739209755.654906;-38.13080360867914
1739209755.6549094;-38.13080360867914
1739209755.6549127;-33.981070128970906
1739209755.654916;-45.120503652039325
1739209755.6549194;-45.120503652039325
1739209755.6549227;-45.120503652039325
1739209755.654926;-38.13080360867914
1739209755.6549294;-38.13080360867914
1739209755.6549325;-45.120503652039325
1739209755.6549358;-38.13080360867914
1739209755.6549392;-35.57807855764607
1739209755.6549425;-35.57807855764607
1739209755.6549459;-38.13080360867914
1739209755.6549492;-38.13080360867914
1739209755.6549525;-45.120503652039325
1739209755.6549559;-45.120503652039325
1739209755.6549592;-45.120503652039325
1739209755.6549623;-45.120503652039325
1739209755.6549656;-45.120503652039325
1739209755.654969;-35.57807855764607
1739209755.6549723;-45.120503652039325
1739209755.6549757;-38.13080360867914
1739209755.654979;-27.267205301931607
1739209755.6549823;-38.13080360867914
1739209755.6549857;-45.120503652039325
1739209755.654989;-38.13080360867914
1739209755.654992;-33.981070128970906
1739209755.6549954;-45.120503652039325
1739209755.6549988;-45.120503652039325
1739209755.655002;-45.120503652039325
1739209755.6550055;-38.13080360867914
1739209755.6550088;-45.120503652039325
1739209755.6550121;-45.120503652039325
1739209755.6550155;-45.120503652039325
1739209755.6550188;-45.120503652039325
1739209755.655022;-38.13080360867914
1739209755.6550252;-38.13080360867914
1739209755.6550286;-38.13080360867914
1739209755.655032;-32.816014438256545
1739209755.6550353;-45.120503652039325
1739209755.6550386;-38.13080360867914
1739209755.655042;-38.13080360867914
1739209755.6550453;-45.120503652039325
1739209755.6550486;-45.120503652039325
1739209755.6550517;-45.120503652039325
1739209755.655055;-38.13080360867914
1739209755.6550584;-45.120503652039325
1739209755.6550617;-45.120503652039325
1739209755.655065;-45.120503652039325
1739209755.6550684;-45.120503652039325
1739209755.6550717;-38.13080360867914
1739209755.655075;-38.13080360867914
1739209755.6550784;-38.13080360867914
1739209755.6550815;-45.120503652039325
1739209755.6550848;-45.120503652039325
1739209755.6550882;-38.13080360867914
1739209755.6550915;-38.13080360867914
1739209755.6550949;-45.120503652039325
1739209755.6550982;-45.120503652039325
1739209755.6551015;-45.120503652039325
1739209755.6551049;-45.120503652039325
1739209755.6551082;-45.120503652039325
1739209755.6551113;-45.120503652039325
1739209755.6551147;-38.13080360867914
1739209755.655118;-38.13080360867914
1739209755.6551213;-45.120503652039325
1739209755.6551247;-38.13080360867914
1739209755.655128;-38.13080360867914
1739209755.6551313;-45.120503652039325
1739209755.6551347;-45.120503652039325
1739209755.655138;-45.120503652039325
1739209755.655141;-45.120503652039325
1739209755.6551445;-45.120503652039325
1739209755.6551478;-45.120503652039325
1739209755.6551511;-45.120503652039325
1739209755.6551545;-33.981070128970906
1739209755.6551578;-45.120503652039325
1739209755.6551611;-45.120503652039325
1739209755.6551645;-31.141103565318893
1739209755.6551678;-38.13080360867914
1739209755.655171;-45.120503652039325
1739209755.6551743;-45.120503652039325
1739209755.6551776;-38.13080360867914
1739209755.655181;-38.13080360867914
1739209755.6551843;-45.120503652039325
1739209755.6551876;-38.13080360867914
1739209755.655191;-45.120503652039325
1739209755.6551943;-45.120503652039325
1739209755.6551976;-45.120503652039325
1739209755.6552007;-45.120503652039325
1739209755.655204;-35.57807855764607
1739209755.6552074;-32.816014438256545
1739209755.6552107;-45.120503652039325
1739209755.655214;-38.13080360867914
1739209755.6552174;-38.13080360867914
1739209755.6552207;-33.981070128970906
1739209755.655224;-45.120503652039325
1739209755.6552274;-38.13080360867914
1739209755.6552305;-33.981070128970906
1739209755.6552339;-38.13080360867914
1739209755.6552372;-35.57807855764607
1739209755.6552405;-38.13080360867914
1739209755.6552439;-35.57807855764607
1739209755.6552472;-35.57807855764607
1739209755.6552505;-45.120503652039325
1739209755.655254;-45.120503652039325
1739209755.6552572;-35.57807855764607
1739209755.6552603;-35.57807855764607
1739209755.6552637;-45.120503652039325
1739209755.655267;-38.13080360867914
1739209755.6552703;-45.120503652039325
1739209755.6552737;-31.141103565318915
1739209755.655277;-38.13080360867914
1739209755.6552804;-45.120503652039325
1739209755.6552837;-45.120503652039325
1739209755.655287;-45.120503652039325
1739209755.6552901;-38.13080360867914
1739209755.6552935;-45.120503652039325
1739209755.6552968;-45.120503652039325
1739209755.6553001;-33.981070128970906
1739209755.6553035;-38.13080360867914
1739209755.6553068;-45.120503652039325
1739209755.6553102;-35.57807855764607
1739209755.6553135;-38.13080360867914
1739209755.6553168;-38.13080360867914
1739209755.65532;-33.981070128970906
1739209755.6553233;-45.120503652039325
1739209755.6553266;-38.13080360867914
1739209755.65533;-38.13080360867914
1739209755.6553333;-38.13080360867914
1739209755.6553366;-45.120503652039325
1739209755.65534;-38.13080360867914
1739209755.6553433;-38.13080360867914
1739209755.6553466;-45.120503652039325
1739209755.6553497;-45.120503652039325
1739209755.655353;-45.120503652039325
1739209755.6553564;-35.57807855764607
1739209755.6553597;-35.57807855764607
1739209755.655363;-45.120503652039325
1739209755.6553664;-38.13080360867914
1739209755.6553698;-38.13080360867914
1739209755.655373;-38.13080360867914
1739209755.6553764;-45.120503652039325
1739209755.6553795;-33.981070128970906
1739209755.6553829;-38.13080360867914
1739209755.6553862;-38.13080360867914
1739209755.6553895;-33.981070128970906
1739209755.655393;-33.981070128970906
1739209755.6553962;-38.13080360867914
1739209755.6553996;-45.120503652039325
1739209755.655403;-38.13080360867914
1739209755.6554062;-31.141103565318915
1739209755.6554093;-38.13080360867914
1739209755.6554127;-38.13080360867914
1739209755.655416;-32.816014438256545
1739209755.6554193;-33.981070128970906
1739209755.6554227;-45.120503652039325
1739209755.655426;-45.120503652039325
1739209755.6554294;-38.13080360867914
1739209755.6554327;-31.141103565318915
1739209755.655436;-33.981070128970906
1739209755.6554391;-38.13080360867914
1739209755.6554425;-38.13080360867914
1739209755.6554458;-38.13080360867914
1739209755.6554492;-45.120503652039325
1739209755.6554525;-45.120503652039325
1739209755.6554558;-33.981070128970906
1739209755.6554592;-38.13080360867914
1739209755.6554625;-38.13080360867914
1739209755.6554658;-35.57807855764607
1739209755.655469;-45.120503652039325
1739209755.6554723;-38.13080360867914
1739209755.6554756;-38.13080360867914
1739209755.655479;-45.120503652039325
1739209755.6554823;-38.13080360867914
1739209755.6554856;-38.13080360867914
1739209755.655489;-38.13080360867914
1739209755.6554923;-35.57807855764607
1739209755.6554956;-38.13080360867914
1739209755.6554987;-38.13080360867914
1739209755.655502;-35.57807855764607
1739209755.6555054;-35.57807855764607
1739209755.6555088;-45.120503652039325
1739209755.655512;-38.13080360867914
1739209755.6555154;-31.141103565318915
1739209755.6555188;-38.13080360867914
1739209755.655522;-35.57807855764607
1739209755.6555254;-45.120503652039325
1739209755.6555285;-45.120503652039325
1739209755.655532;-38.13080360867914
1739209755.6555352;-45.120503652039325
1739209755.6555386;-45.120503652039325
1739209755.655542;-35.57807855764607
1739209755.6555452;-35.57807855764607
1739209755.6555486;-45.120503652039325
1739209755.655552;-45.120503652039325
1739209755.6555552;-38.13080360867914
1739209755.6555583;-35.57807855764607
1739209755.6555617;-45.120503652039325
1739209755.655565;-35.57807855764607
1739209755.6555684;-28.58837851428586
1739209755.6555717;-45.120503652039325
1739209755.655575;-45.120503652039325
1739209755.6555784;-45.120503652039325
1739209755.6555817;-45.120503652039325
1739209755.6555848;-38.13080360867914
1739209755.6555882;-45.120503652039325
1739209755.6555915;-45.120503652039325
1739209755.6555948;-45.120503652039325
1739209755.6555982;-45.120503652039325
1739209755.6556015;-45.120503652039325
1739209755.6556048;-45.120503652039325
1739209755.6556082;-33.981070128970906
1739209755.6556115;-45.120503652039325
1739209755.6556146;-38.13080360867914
1739209755.655618;-45.120503652039325
1739209755.6556213;-45.120503652039325
1739209755.6556246;-38.13080360867914
1739209755.655628;-45.120503652039325
1739209755.6556313;-45.120503652039325
1739209755.6556346;-38.13080360867914
1739209755.655638;-35.57807855764607
1739209755.6556413;-45.120503652039325
1739209755.6556444;-38.13080360867914
1739209755.6556478;-33.981070128970906
1739209755.655651;-45.120503652039325
1739209755.6556544;-45.120503652039325
1739209755.6556578;-45.120503652039325
1739209755.655661;-38.13080360867914
1739209755.6556644;-45.120503652039325
1739209755.6556678;-38.13080360867914
1739209755.6556711;-45.120503652039325
1739209755.6556742;-45.120503652039325
1739209755.6556776;-38.13080360867914
1739209755.655681;-45.120503652039325
1739209755.6556842;-45.120503652039325
1739209755.6556876;-45.120503652039325
1739209755.655691;-45.120503652039325
1739209755.6556942;-45.120503652039325
1739209755.6556976;-38.13080360867914
1739209755.655701;-45.120503652039325
1739209755.655704;-45.120503652039325
1739209755.6557074;-38.13080360867914
1739209755.6557107;-38.13080360867914
1739209755.655714;-45.120503652039325
1739209755.6557174;-45.120503652039325
1739209755.6557207;-38.13080360867914
1739209755.655724;-38.13080360867914
1739209755.6557274;-45.120503652039325
1739209755.6557307;-45.120503652039325
1739209755.6557338;-38.13080360867914
1739209755.6557372;-38.13080360867914
1739209755.6557405;-45.120503652039325
1739209755.6557438;-38.13080360867914
1739209755.6557472;-33.981070128970906
1739209755.6557505;-38.13080360867914
1739209755.6557539;-38.13080360867914
1739209755.6557572;-35.57807855764607
1739209755.6557605;-45.120503652039325
1739209755.6557636;-38.13080360867914
1739209755.655767;-38.13080360867914
1739209755.6557703;-38.13080360867914
1739209755.6557736;-45.120503652039325
1739209755.655777;-38.13080360867914
1739209755.6557803;-45.120503652039325
1739209755.6557837;-45.120503652039325
1739209755.655787;-38.13080360867914
1739209755.6557903;-45.120503652039325
1739209755.6557934;-45.120503652039325
1739209755.6557968;-45.120503652039325
1739209755.6558;-33.981070128970906
1739209755.6558034;-45.120503652039325
1739209755.6558068;-45.120503652039325
1739209755.65581;-38.13080360867914
1739209755.6558135;-38.13080360867914
1739209755.6558168;-38.13080360867914
1739209755.6558201;-38.13080360867914
1739209755.6558232;-45.120503652039325
1739209755.6558266;-38.13080360867914
1739209755.65583;-38.13080360867914
1739209755.6558332;-33.981070128970906
1739209755.6558366;-26.991370085610722
1739209755.65584;-38.13080360867914
1739209755.6558433;-45.120503652039325
1739209755.6558466;-38.13080360867914
1739209755.65585;-38.13080360867914
1739209755.655853;-45.120503652039325
1739209755.6558564;-45.120503652039325
1739209755.6558597;-45.120503652039325
1739209755.655863;-33.981070128970956
1739209755.6558664;-45.120503652039325
1739209755.6558697;-38.13080360867914
1739209755.655873;-38.13080360867914
1739209755.6558764;-45.120503652039325
1739209755.6558797;-45.120503652039325
1739209755.6558828;-45.120503652039325
1739209755.6558862;-45.120503652039325
1739209755.6558895;-38.13080360867914
1739209755.6558928;-38.13080360867914
1739209755.6558962;-45.120503652039325
1739209755.6558995;-35.57807855764607
1739209755.6559029;-35.57807855764607
1739209755.6559062;-45.120503652039325
1739209755.6559095;-38.13080360867914
1739209755.6559126;-38.13080360867914
1739209755.655916;-38.13080360867914
1739209755.6559193;-38.13080360867914
1739209755.6559227;-45.120503652039325
1739209755.655926;-38.13080360867914
1739209755.6559293;-45.120503652039325
1739209755.6559327;-45.120503652039325
1739209755.655936;-38.13080360867914
1739209755.6559393;-38.13080360867914
1739209755.6559424;-31.14110356531892
1739209755.6559458;-45.120503652039325
1739209755.655949;-45.120503652039325
1739209755.6559525;-38.13080360867914
1739209755.6559558;-38.13080360867914
1739209755.6559591;-45.120503652039325
1739209755.6559625;-38.13080360867914
1739209755.6559658;-32.816014438256545
1739209755.6559691;-27.267205301931607
1739209755.6559722;-33.981070128970906
1739209755.6559756;-38.13080360867914
1739209755.655979;-38.13080360867914
1739209755.6559823;-45.120503652039325
1739209755.6559856;-45.120503652039325
1739209755.655989;-35.57807855764607
1739209755.6559923;-38.13080360867914
1739209755.6559956;-38.13080360867914
1739209755.655999;-35.57807855764607
1739209755.656002;-33.981070128970906
1739209755.6560054;-45.120503652039325
1739209755.6560087;-45.120503652039325
1739209755.656012;-35.57807855764607
1739209755.6560154;-38.13080360867914
1739209755.6560187;-38.13080360867914
1739209755.656022;-33.981070128970906
1739209755.6560254;-33.981070128970906
1739209755.6560287;-38.13080360867914
1739209755.6560318;-45.120503652039325
1739209755.6560352;-38.13080360867914
1739209755.6560385;-45.120503652039325
1739209755.6560419;-38.13080360867914
1739209755.6560452;-45.120503652039325
1739209755.6560485;-38.13080360867914
1739209755.6560519;-35.57807855764607
1739209755.6560552;-33.981070128970906
1739209755.6560585;-45.120503652039325
1739209755.6560616;-45.120503652039325
1739209755.656065;-32.816014438256545
1739209755.6560683;-38.13080360867914
1739209755.6560717;-38.13080360867914
1739209755.656075;-33.981070128970906
1739209755.6560783;-33.981070128970906
1739209755.6560817;-33.981070128970906
1739209755.656085;-38.13080360867914
1739209755.6560884;-45.120503652039325
1739209755.6560915;-38.13080360867914
1739209755.6560948;-33.981070128970906
1739209755.6560981;-45.120503652039325
1739209755.6561015;-45.120503652039325
1739209755.6561048;-38.13080360867914
1739209755.6561081;-38.13080360867914
1739209755.6561115;-45.120503652039325
1739209755.6561148;-38.13080360867914
1739209755.6561182;-38.13080360867914
1739209755.6561213;-45.120503652039325
1739209755.6561246;-38.13080360867914
1739209755.656128;-38.13080360867914
1739209755.6561313;-35.57807855764607
1739209755.6561346;-38.13080360867914
1739209755.656138;-38.13080360867914
1739209755.6561413;-38.13080360867914
1739209755.6561446;-38.13080360867914
1739209755.656148;-45.120503652039325
1739209755.656151;-38.13080360867914
1739209755.6561544;-32.816014438256545
1739209755.6561577;-45.120503652039325
1739209755.656161;-45.120503652039325
1739209755.6561644;-35.57807855764607
1739209755.6561677;-38.13080360867914
1739209755.656171;-45.120503652039325
1739209755.6561744;-45.120503652039325
1739209755.6561778;-45.120503652039325
1739209755.6561809;-45.120503652039325
1739209755.6561842;-38.13080360867914
1739209755.6561875;-38.13080360867914
1739209755.6561909;-38.13080360867914
1739209755.6561942;-45.120503652039325
1739209755.6561975;-38.13080360867914
1739209755.656201;-38.13080360867914
1739209755.6562042;-38.13080360867914
1739209755.6562076;-35.57807855764607
1739209755.6562107;-38.13080360867914
1739209755.656214;-33.981070128970906
1739209755.6562173;-45.120503652039325
1739209755.6562207;-45.120503652039325
1739209755.656224;-38.13080360867914
1739209755.6562274;-38.13080360867914
1739209755.6562307;-38.13080360867914
1739209755.656234;-38.13080360867914
1739209755.6562374;-45.120503652039325
1739209755.6562405;-38.13080360867914
1739209755.6562438;-38.13080360867914
1739209755.6562471;-38.13080360867914
1739209755.6562505;-38.13080360867914
1739209755.6562538;-45.120503652039325
1739209755.6562572;-45.120503652039325
1739209755.6562605;-45.120503652039325
1739209755.6562638;-25.826314394896354
1739209755.6562672;-31.141103565318893
1739209755.6562703;-38.13080360867914
1739209755.6562736;-45.120503652039325
1739209755.656277;-35.57807855764607
1739209755.6562803;-33.981070128970906
1739209755.6562836;-45.120503652039325
1739209755.656287;-38.13080360867914
1739209755.6562903;-45.120503652039325
1739209755.6562936;-45.120503652039325
1739209755.656297;-45.120503652039325
1739209755.6563;-38.13080360867914
1739209755.6563034;-45.120503652039325
1739209755.6563067;-38.13080360867914
1739209755.65631;-38.13080360867914
1739209755.6563134;-38.13080360867914
1739209755.6563168;-33.981070128970906
1739209755.65632;-32.816014438256545
1739209755.6563234;-38.13080360867914
1739209755.6563268;-45.120503652039325
1739209755.6563299;-38.13080360867914
1739209755.6563332;-45.120503652039325
1739209755.6563365;-38.13080360867914
1739209755.65634;-38.13080360867914
1739209755.6563432;-32.816014438256545
1739209755.6563466;-32.816014438256545
1739209755.65635;-38.13080360867914
1739209755.6563532;-45.120503652039325
1739209755.6563566;-35.57807855764607
1739209755.6563597;-38.13080360867914
1739209755.656363;-45.120503652039325
1739209755.6563663;-38.13080360867914
1739209755.6563697;-45.120503652039325
1739209755.656373;-38.13080360867914
1739209755.6563764;-38.13080360867914
1739209755.6563797;-45.120503652039325
1739209755.656383;-45.120503652039325
1739209755.6563864;-45.120503652039325
1739209755.6563895;-38.13080360867914
1739209755.6563928;-38.13080360867914
1739209755.6563962;-29.438486411369333
1739209755.6563995;-27.8777449560314
1739209755.6564028;-38.13080360867914
1739209755.6564062;-38.13080360867914
1739209755.6564095;-38.13080360867914
1739209755.6564128;-38.13080360867914
1739209755.6564162;-35.57807855764607
1739209755.6564193;-32.816014438256545
1739209755.6564226;-45.120503652039325
1739209755.656426;-45.120503652039325
1739209755.6564293;-38.13080360867914
1739209755.6564326;-38.13080360867914
1739209755.656436;-35.57807855764607
1739209755.6564393;-35.57807855764607
1739209755.6564426;-45.120503652039325
1739209755.656446;-45.120503652039325
1739209755.656449;-45.120503652039325
1739209755.6564524;-45.120503652039325
1739209755.6564558;-45.120503652039325
1739209755.656459;-45.120503652039325
1739209755.6564624;-45.120503652039325
1739209755.6564658;-38.13080360867914
1739209755.656469;-38.13080360867914
1739209755.6564724;-45.120503652039325
1739209755.6564758;-33.981070128970906
1739209755.656479;-35.57807855764607
1739209755.6564822;-45.120503652039325
1739209755.6564856;-33.981070128970906
1739209755.656489;-45.120503652039325
1739209755.6564922;-38.13080360867914
1739209755.6564956;-38.13080360867914
1739209755.656499;-38.13080360867914
1739209755.6565022;-45.120503652039325
1739209755.6565056;-38.13080360867914
1739209755.6565087;-33.981070128970906
1739209755.656512;-45.120503652039325
1739209755.6565154;-35.57807855764607
1739209755.6565187;-33.981070128970906
1739209755.656522;-35.57807855764607
1739209755.6565254;-38.13080360867914
1739209755.6565287;-45.120503652039325
1739209755.656532;-38.13080360867914
1739209755.6565354;-38.13080360867914
1739209755.6565385;-45.120503652039325
1739209755.6565418;-45.120503652039325
1739209755.6565452;-45.120503652039325
1739209755.6565485;-38.13080360867914
1739209755.6565518;-38.13080360867914
1739209755.6565552;-38.13080360867914
1739209755.6565585;-33.981070128970906
1739209755.6565619;-38.13080360867914
1739209755.6565652;-38.13080360867914
1739209755.6565683;-45.120503652039325
1739209755.6565716;-38.13080360867914
1739209755.656575;-38.13080360867914
1739209755.6565783;-45.120503652039325
1739209755.6565816;-45.120503652039325
1739209755.656585;-38.13080360867914
1739209755.6565883;-38.13080360867914
1739209755.6565917;-38.13080360867914
1739209755.656595;-38.13080360867914
