CAN Message; 0x1a7:00009df8646c7ece
1739209787.853819;-45.120503652039325
1739209787.8538194;-45.120503652039325
1739209787.8538198;-45.120503652039325
1739209787.8538203;-45.120503652039325
1739209787.8538208;-45.120503652039325
1739209787.8538213;-45.120503652039325
1739209787.8538218;-45.120503652039325
1739209787.8538222;-38.13080360867914
1739209787.8538227;-38.13080360867914
1739209787.8538232;-38.13080360867914
1739209787.8538237;-38.13080360867914
1739209787.8538244;-45.120503652039325
1739209787.8538249;-38.13080360867914
1739209787.8538253;-28.58837851428586
1739209787.8538258;-45.120503652039325
1739209787.8538263;-45.120503652039325
1739209787.8538268;-45.120503652039325
1739209787.8538272;-35.57807855764607
1739209787.8538277;-45.120503652039325
1739209787.8538282;-38.13080360867914
1739209787.8538287;-38.13080360867914
1739209787.8538291;-38.13080360867914
1739209787.8538296;-45.120503652039325
1739209787.85383;-38.13080360867914
1739209787.8538308;-38.13080360867914
1739209787.8538313;-45.120503652039325
1739209787.8538318;-45.120503652039325
1739209787.8538322;-45.120503652039325
1739209787.8538327;-45.120503652039325
1739209787.8538332;-38.13080360867914
1739209787.8538337;-35.57807855764607
1739209787.8538342;-38.13080360867914
1739209787.8538346;-38.13080360867914
1739209787.853835;-35.57807855764607
1739209787.8538356;-45.120503652039325
1739209787.853836;-38.13080360867914
1739209787.8538368;-38.13080360867914
1739209787.8538373;-38.13080360867914
1739209787.8538377;-38.13080360867914
1739209787.8538382;-35.57807855764607
1739209787.8538387;-38.13080360867914
1739209787.8538392;-45.120503652039325
1739209787.8538396;-33.981070128970906
1739209787.85384;-35.57807855764607
1739209787.8538406;-38.13080360867914
1739209787.853841;-32.81601443825658
1739209787.8538415;-45.120503652039325
1739209787.853842;-35.57807855764607
1739209787.8538427;-35.57807855764607
1739209787.8538432;-45.120503652039325
1739209787.8538437;-45.120503652039325
1739209787.8538442;-33.981070128970906
1739209787.8538446;-45.120503652039325
1739209787.8538451;-28.21854285175415
1739209787.8538456;-33.981070128970906
1739209787.853846;-45.120503652039325
1739209787.8538465;-45.120503652039325
1739209787.853847;-38.13080360867914
1739209787.8538475;-38.13080360867914
1739209787.853848;-38.13080360867914
1739209787.8538487;-35.57807855764607
1739209787.8538492;-45.120503652039325
1739209787.8538496;-45.120503652039325
1739209787.8538501;-38.13080360867914
1739209787.8538506;-45.120503652039325
1739209787.853851;-45.120503652039325
1739209787.8538516;-45.120503652039325
1739209787.853852;-45.120503652039325
1739209787.8538525;-45.120503652039325
1739209787.853853;-35.57807855764607
1739209787.8538535;-35.57807855764607
1739209787.853854;-45.120503652039325
1739209787.8538547;-35.57807855764607
1739209787.8538551;-35.57807855764607
1739209787.8538556;-45.120503652039325
1739209787.853856;-45.120503652039325
1739209787.8538566;-38.13080360867914
1739209787.853857;-35.57807855764607
1739209787.8538575;-35.57807855764607
1739209787.853858;-45.120503652039325
1739209787.8538585;-45.120503652039325
1739209787.853859;-31.141103565318893
1739209787.8538594;-33.981070128970906
1739209787.85386;-45.120503652039325
1739209787.8538606;-33.981070128970906
1739209787.853861;-45.120503652039325
1739209787.8538616;-45.120503652039325
1739209787.853862;-32.816014438256545
1739209787.8538625;-35.57807855764607
1739209787.853863;-45.120503652039325
1739209787.8538635;-45.120503652039325
1739209787.853864;-38.13080360867914
1739209787.8538644;-38.13080360867914
1739209787.853865;-38.13080360867914
1739209787.8538654;-35.57807855764607
1739209787.8538659;-35.57807855764607
1739209787.8538666;-38.13080360867914
1739209787.853867;-45.120503652039325
1739209787.8538675;-45.120503652039325
1739209787.853868;-45.120503652039325
1739209787.8538685;-38.13080360867914
1739209787.853869;-45.120503652039325
1739209787.8538694;-45.120503652039325
1739209787.85387;-45.120503652039325
1739209787.8538704;-45.120503652039325
1739209787.8538709;-38.13080360867914
1739209787.8538713;-38.13080360867914
1739209787.8538718;-38.13080360867914
1739209787.8538725;-45.120503652039325
1739209787.853873;-45.120503652039325
1739209787.8538735;-38.13080360867914
1739209787.853874;-38.13080360867914
1739209787.8538744;-45.120503652039325
1739209787.853875;-45.120503652039325
1739209787.8538754;-45.120503652039325
1739209787.8538759;-45.120503652039325
1739209787.8538764;-45.120503652039325
1739209787.8538768;-45.120503652039325
1739209787.8538773;-33.981070128970906
1739209787.8538778;-38.13080360867914
1739209787.8538785;-45.120503652039325
1739209787.853879;-35.57807855764607
1739209787.8538795;-45.120503652039325
1739209787.85388;-45.120503652039325
1739209787.8538804;-45.120503652039325
1739209787.853881;-45.120503652039325
1739209787.8538814;-38.13080360867914
1739209787.8538818;-45.120503652039325
1739209787.8538823;-45.120503652039325
1739209787.8538828;-38.13080360867914
1739209787.8538833;-38.13080360867914
1739209787.8538837;-45.120503652039325
1739209787.8538845;-45.120503652039325
1739209787.853885;-38.13080360867914
1739209787.8538854;-38.13080360867914
1739209787.853886;-38.13080360867914
1739209787.8538864;-38.13080360867914
1739209787.8538868;-38.13080360867914
1739209787.8538873;-38.13080360867914
1739209787.8538878;-45.120503652039325
1739209787.8538883;-38.13080360867914
1739209787.8538888;-35.57807855764607
1739209787.8538892;-31.141103565318915
1739209787.8538897;-31.141103565318915
1739209787.8538904;-38.13080360867914
1739209787.853891;-45.120503652039325
1739209787.8538914;-35.57807855764607
1739209787.8538918;-38.13080360867914
1739209787.8538923;-45.120503652039325
1739209787.8538928;-33.981070128970906
1739209787.8538933;-30.49652367304973
1739209787.8538938;-38.13080360867914
1739209787.8538942;-45.120503652039325
1739209787.8538947;-45.120503652039325
1739209787.8538952;-45.120503652039325
1739209787.8538957;-45.120503652039325
1739209787.8538964;-38.13080360867914
1739209787.8538969;-45.120503652039325
1739209787.8538973;-31.141103565318915
1739209787.8538978;-28.992665084841942
1739209787.8538983;-45.120503652039325
1739209787.8538988;-45.120503652039325
1739209787.8538992;-33.981070128970906
1739209787.8538997;-31.141103565318915
1739209787.8539002;-45.120503652039325
1739209787.8539007;-45.120503652039325
1739209787.8539011;-45.120503652039325
1739209787.8539016;-38.13080360867914
1739209787.8539023;-38.13080360867914
1739209787.8539028;-45.120503652039325
1739209787.8539033;-45.120503652039325
1739209787.8539038;-45.120503652039325
1739209787.8539042;-45.120503652039325
1739209787.8539047;-45.120503652039325
1739209787.8539052;-45.120503652039325
1739209787.8539057;-38.13080360867914
1739209787.8539062;-38.13080360867914
1739209787.8539066;-45.120503652039325
1739209787.853907;-45.120503652039325
1739209787.8539076;-35.57807855764607
1739209787.8539083;-33.981070128970906
1739209787.8539088;-45.120503652039325
1739209787.8539093;-33.981070128970906
1739209787.8539097;-26.991370085610722
1739209787.8539102;-38.13080360867914
1739209787.8539107;-45.120503652039325
1739209787.8539112;-38.13080360867914
1739209787.8539116;-32.816014438256545
1739209787.853912;-38.13080360867914
1739209787.8539126;-45.120503652039325
1739209787.853913;-45.120503652039325
1739209787.8539135;-38.13080360867914
1739209787.8432221;-45.120503652039325
1739209787.8432257;-45.120503652039325
1739209787.843229;-38.13080360867914
1739209787.8432324;-38.13080360867914
1739209787.843236;-45.120503652039325
1739209787.8432393;-45.120503652039325
1739209787.843243;-32.816014438256545
1739209787.8432462;-38.13080360867914
1739209787.8432496;-32.816014438256545
1739209787.8432531;-32.816014438256545
1739209787.8432565;-35.57807855764607
1739209787.84326;-38.13080360867914
1739209787.8432634;-35.57807855764607
1739209787.843267;-38.13080360867914
1739209787.8432703;-38.13080360867914
1739209787.8432736;-38.13080360867914
1739209787.8432772;-45.120503652039325
1739209787.8432806;-45.120503652039325
1739209787.8432841;-45.120503652039325
1739209787.8432875;-38.13080360867914
1739209787.8432908;-45.120503652039325
1739209787.8432944;-38.13080360867914
1739209787.8432977;-38.13080360867914
1739209787.8433013;-38.13080360867914
1739209787.8433046;-38.13080360867914
1739209787.843308;-45.120503652039325
1739209787.8433115;-38.13080360867914
1739209787.843315;-38.13080360867914
1739209787.8433185;-35.57807855764607
1739209787.8433218;-45.120503652039325
1739209787.8433251;-38.13080360867914
1739209787.8433287;-38.13080360867914
1739209787.843332;-27.8777449560314
1739209787.8433356;-30.49652367304973
1739209787.843339;-45.120503652039325
1739209787.8433425;-38.13080360867914
1739209787.8433459;-35.57807855764607
1739209787.8433492;-38.13080360867914
1739209787.8433528;-45.120503652039325
1739209787.8433561;-38.13080360867914
1739209787.8433597;-45.120503652039325
1739209787.843363;-45.120503652039325
1739209787.8433664;-45.120503652039325
1739209787.84337;-45.120503652039325
1739209787.8433733;-45.120503652039325
1739209787.8433769;-45.120503652039325
1739209787.8433802;-38.13080360867914
1739209787.8433836;-38.13080360867914
1739209787.8433871;-45.120503652039325
1739209787.8433905;-45.120503652039325
1739209787.843394;-45.120503652039325
1739209787.8433974;-45.120503652039325
1739209787.843401;-45.120503652039325
1739209787.8434043;-45.120503652039325
1739209787.8434076;-45.120503652039325
1739209787.8434112;-45.120503652039325
1739209787.8434145;-30.49652367304973
1739209787.8434181;-28.58837851428586
1739209787.8434215;-45.120503652039325
1739209787.8434248;-38.13080360867914
1739209787.8434284;-35.57807855764607
1739209787.8434317;-35.57807855764607
1739209787.8434353;-45.120503652039325
1739209787.8434386;-38.13080360867914
1739209787.843442;-38.13080360867914
1739209787.8434455;-45.120503652039325
1739209787.8434489;-45.120503652039325
1739209787.8434525;-45.120503652039325
1739209787.8434558;-45.120503652039325
1739209787.8434591;-38.13080360867914
1739209787.8434627;-45.120503652039325
1739209787.843466;-38.13080360867914
1739209787.8434696;-38.13080360867914
1739209787.843473;-38.13080360867914
1739209787.8434765;-45.120503652039325
1739209787.8434799;-45.120503652039325
1739209787.8434832;-45.120503652039325
1739209787.8434868;-45.120503652039325
1739209787.8434901;-38.13080360867914
1739209787.8434937;-38.13080360867914
1739209787.843497;-32.816014438256545
1739209787.8435004;-33.981070128970906
1739209787.843504;-45.120503652039325
1739209787.8435073;-38.13080360867914
1739209787.8435109;-35.57807855764607
1739209787.8435142;-35.57807855764607
1739209787.8435175;-45.120503652039325
1739209787.843521;-45.120503652039325
1739209787.8435245;-38.13080360867914
1739209787.843528;-45.120503652039325
1739209787.8435314;-45.120503652039325
1739209787.843535;-38.13080360867914
1739209787.8435383;-45.120503652039325
1739209787.8435416;-45.120503652039325
1739209787.8435452;-33.981070128970906
1739209787.8435485;-38.13080360867914
1739209787.843552;-45.120503652039325
1739209787.8435555;-45.120503652039325
1739209787.8435588;-45.120503652039325
1739209787.8435624;-45.120503652039325
1739209787.8435657;-45.120503652039325
1739209787.8435693;-45.120503652039325
1739209787.8435726;-35.57807855764607
1739209787.843576;-45.120503652039325
1739209787.8435795;-45.120503652039325
1739209787.8435829;-33.981070128970906
1739209787.8435864;-35.57807855764607
1739209787.8435898;-33.981070128970906
1739209787.8435931;-45.120503652039325
1739209787.8435967;-33.981070128970906
1739209787.8436;-45.120503652039325
1739209787.8436036;-45.120503652039325
1739209787.843607;-45.120503652039325
1739209787.8436105;-38.13080360867914
1739209787.8436139;-45.120503652039325
1739209787.8436172;-38.13080360867914
1739209787.8436208;-45.120503652039325
1739209787.843624;-38.13080360867914
1739209787.8436277;-38.13080360867914
1739209787.843631;-38.13080360867914
1739209787.8436344;-38.13080360867914
1739209787.843638;-38.13080360867914
1739209787.8436413;-38.13080360867914
1739209787.8436449;-35.57807855764607
1739209787.8436482;-38.13080360867914
1739209787.8436515;-45.120503652039325
1739209787.843655;-45.120503652039325
1739209787.8436584;-38.13080360867914
1739209787.843662;-38.13080360867914
1739209787.8436654;-32.816014438256545
1739209787.843669;-33.981070128970906
1739209787.8436723;-45.120503652039325
1739209787.8436756;-45.120503652039325
1739209787.8436792;-33.981070128970906
1739209787.8436825;-45.120503652039325
1739209787.843686;-45.120503652039325
1739209787.8436894;-38.13080360867914
1739209787.8436928;-35.57807855764607
1739209787.8436964;-35.57807855764607
1739209787.8436997;-35.57807855764607
1739209787.8437033;-45.120503652039325
1739209787.8437066;-45.120503652039325
1739209787.84371;-38.13080360867914
1739209787.8437135;-38.13080360867914
1739209787.8437169;-45.120503652039325
1739209787.8437204;-33.981070128970906
1739209787.8437238;-33.981070128970906
1739209787.843727;-38.13080360867914
1739209787.8437307;-45.120503652039325
1739209787.843734;-38.13080360867914
1739209787.8437376;-45.120503652039325
1739209787.843741;-45.120503652039325
1739209787.8437445;-45.120503652039325
1739209787.8437479;-45.120503652039325
1739209787.8437512;-45.120503652039325
1739209787.8437548;-45.120503652039325
1739209787.843758;-38.13080360867914
1739209787.8437617;-38.13080360867914
1739209787.843765;-45.120503652039325
1739209787.8437684;-45.120503652039325
1739209787.843772;-45.120503652039325
1739209787.8437753;-45.120503652039325
1739209787.8437788;-38.13080360867914
1739209787.8437822;-38.13080360867914
1739209787.8437855;-45.120503652039325
1739209787.843789;-45.120503652039325
1739209787.8437924;-45.120503652039325
1739209787.843796;-38.13080360867914
1739209787.8437994;-35.57807855764607
1739209787.843803;-32.816014438256545
1739209787.8438063;-30.49652367304973
1739209787.8438096;-45.120503652039325
1739209787.8438132;-35.57807855764607
1739209787.8438165;-35.57807855764607
1739209787.84382;-38.13080360867914
1739209787.8438234;-45.120503652039325
1739209787.8438268;-38.13080360867914
1739209787.8438303;-45.120503652039325
1739209787.8438337;-33.981070128970956
1739209787.8438373;-38.13080360867914
1739209787.8438406;-45.120503652039325
1739209787.843844;-45.120503652039325
1739209787.8438475;-38.13080360867914
1739209787.8438509;-38.13080360867914
1739209787.8438544;-45.120503652039325
1739209787.8438578;-38.13080360867914
1739209787.843861;-27.8777449560314
1739209787.8438647;-38.13080360867914
1739209787.843868;-35.57807855764607
1739209787.8438716;-33.981070128970906
1739209787.843875;-45.120503652039325
1739209787.8438785;-45.120503652039325
1739209787.8438818;-35.57807855764607
1739209787.8438852;-38.13080360867914
1739209787.8438888;-38.13080360867914
1739209787.843892;-45.120503652039325
1739209787.8438957;-38.13080360867914
1739209787.843899;-38.13080360867914
1739209787.8439023;-38.13080360867914
1739209787.843906;-35.57807855764607
1739209787.8439093;-45.120503652039325
1739209787.8439128;-38.13080360867914
1739209787.8439162;-32.816014438256545
1739209787.8439195;-38.13080360867914
1739209787.843923;-35.57807855764607
1739209787.8439264;-38.13080360867914
1739209787.84393;-45.120503652039325
1739209787.8439333;-38.13080360867914
1739209787.8439367;-45.120503652039325
1739209787.8439403;-45.120503652039325
1739209787.8439436;-32.816014438256545
1739209787.8439472;-38.13080360867914
1739209787.8439505;-38.13080360867914
1739209787.843954;-38.13080360867914
1739209787.8439574;-45.120503652039325
1739209787.8439608;-45.120503652039325
1739209787.8439643;-45.120503652039325
1739209787.8439677;-45.120503652039325
1739209787.8439713;-45.120503652039325
1739209787.8439746;-45.120503652039325
1739209787.843978;-35.57807855764607
1739209787.8439815;-35.57807855764607
1739209787.8439848;-45.120503652039325
1739209787.8439884;-33.981070128970906
1739209787.8439918;-38.13080360867914
1739209787.843995;-38.13080360867914
1739209787.8439987;-38.13080360867914
1739209787.844002;-45.120503652039325
1739209787.8440056;-45.120503652039325
1739209787.844009;-38.13080360867914
1739209787.8440125;-33.981070128970906
1739209787.8440158;-45.120503652039325
1739209787.8440192;-45.120503652039325
1739209787.8440228;-38.13080360867914
1739209787.844026;-45.120503652039325
1739209787.8440297;-45.120503652039325
1739209787.844033;-45.120503652039325
1739209787.8440363;-45.120503652039325
1739209787.84404;-38.13080360867914
1739209787.8440433;-32.816014438256545
1739209787.8440468;-33.981070128970906
1739209787.8440502;-45.120503652039325
1739209787.8440535;-35.57807855764607
1739209787.844057;-31.141103565318915
1739209787.8440604;-45.120503652039325
1739209787.844064;-45.120503652039325
1739209787.8440673;-45.120503652039325
1739209787.8440707;-38.13080360867914
1739209787.8440742;-38.13080360867914
1739209787.8440776;-38.13080360867914
1739209787.8440812;-45.120503652039325
1739209787.8440845;-38.13080360867914
1739209787.844088;-38.13080360867914
1739209787.8440914;-45.120503652039325
1739209787.8440948;-35.57807855764607
1739209787.8440983;-38.13080360867914
1739209787.8441017;-45.120503652039325
1739209787.8441052;-38.13080360867914
1739209787.8441086;-45.120503652039325
1739209787.844112;-38.13080360867914
1739209787.8441155;-35.57807855764607
1739209787.8441188;-35.57807855764607
1739209787.8441224;-45.120503652039325
1739209787.8441257;-38.13080360867914
1739209787.844129;-45.120503652039325
1739209787.8441327;-45.120503652039325
1739209787.844136;-35.57807855764607
1739209787.8441396;-38.13080360867914
1739209787.844143;-45.120503652039325
1739209787.8441465;-38.13080360867914
1739209787.8441498;-38.13080360867914
1739209787.8441532;-45.120503652039325
1739209787.8441567;-45.120503652039325
1739209787.84416;-38.13080360867914
1739209787.8441637;-38.13080360867914
1739209787.844167;-31.14110356531892
1739209787.8441703;-45.120503652039325
1739209787.844174;-38.13080360867914
1739209787.8441772;-45.120503652039325
1739209787.8441808;-38.13080360867914
1739209787.8441842;-35.57807855764607
1739209787.8441875;-38.13080360867914
1739209787.844191;-45.120503652039325
1739209787.8441944;-31.141103565318915
1739209787.844198;-38.13080360867914
1739209787.8442013;-45.120503652039325
1739209787.8442047;-45.120503652039325
1739209787.8442082;-45.120503652039325
1739209787.8442116;-35.57807855764607
1739209787.8442152;-38.13080360867914
1739209787.8442185;-45.120503652039325
1739209787.844222;-38.13080360867914
1739209787.8442254;-35.57807855764607
1739209787.8442287;-35.57807855764607
1739209787.8442323;-45.120503652039325
1739209787.8442357;-45.120503652039325
1739209787.8442392;-35.57807855764607
1739209787.8442426;-35.57807855764607
1739209787.844246;-45.120503652039325
1739209787.8442495;-27.877744956031414
1739209787.8442528;-31.141103565318915
1739209787.8442564;-38.13080360867914
1739209787.8442597;-45.120503652039325
1739209787.844263;-45.120503652039325
1739209787.8442667;-38.13080360867914
1739209787.84427;-33.981070128970906
1739209787.8442736;-38.13080360867914
1739209787.844277;-30.49652367304973
1739209787.8442805;-38.13080360867914
1739209787.8442838;-38.13080360867914
1739209787.8442872;-45.120503652039325
1739209787.8442907;-38.13080360867914
1739209787.844294;-45.120503652039325
1739209787.8442976;-45.120503652039325
1739209787.844301;-45.120503652039325
1739209787.8443043;-33.981070128970906
1739209787.844308;-38.13080360867914
1739209787.8443112;-38.13080360867914
1739209787.8443148;-38.13080360867914
1739209787.8443182;-45.120503652039325
1739209787.8443215;-38.13080360867914
1739209787.844325;-38.13080360867914
1739209787.8443284;-38.13080360867914
1739209787.844332;-35.57807855764607
1739209787.8443353;-45.120503652039325
1739209787.8443387;-33.981070128970906
1739209787.8443422;-33.981070128970906
1739209787.8443456;-38.13080360867914
1739209787.8443491;-45.120503652039325
1739209787.8443525;-38.13080360867914
1739209787.844356;-38.13080360867914
1739209787.8443594;-33.981070128970906
1739209787.8443627;-38.13080360867914
1739209787.8443663;-38.13080360867914
1739209787.8443696;-45.120503652039325
1739209787.8443732;-38.13080360867914
1739209787.8443766;-32.816014438256545
1739209787.84438;-38.13080360867914
1739209787.8443835;-35.57807855764607
1739209787.8443868;-38.13080360867914
1739209787.8443904;-38.13080360867914
1739209787.8443937;-45.120503652039325
1739209787.844397;-45.120503652039325
1739209787.8444006;-45.120503652039325
1739209787.844404;-45.120503652039325
1739209787.8444076;-45.120503652039325
1739209787.844411;-38.13080360867914
1739209787.8444145;-33.981070128970906
1739209787.8444178;-45.120503652039325
1739209787.8444211;-45.120503652039325
1739209787.8444247;-35.57807855764607
1739209787.844428;-38.13080360867914
1739209787.8444316;-45.120503652039325
1739209787.844435;-38.13080360867914
1739209787.8444383;-35.57807855764607
1739209787.844442;-45.120503652039325
1739209787.8444452;-32.816014438256545
1739209787.8444488;-38.13080360867914
1739209787.8444521;-45.120503652039325
1739209787.8444555;-45.120503652039325
1739209787.844459;-33.981070128970906
1739209787.8444624;-35.57807855764607
1739209787.844466;-45.120503652039325
1739209787.8444693;-45.120503652039325
1739209787.8444726;-45.120503652039325
1739209787.8444762;-45.120503652039325
1739209787.8444796;-45.120503652039325
1739209787.8444831;-38.13080360867914
1739209787.8444865;-45.120503652039325
1739209787.84449;-45.120503652039325
1739209787.8444934;-38.13080360867914
1739209787.8444967;-45.120503652039325
1739209787.8445003;-45.120503652039325
1739209787.8445036;-38.13080360867914
1739209787.8445072;-35.57807855764607
1739209787.8445106;-38.13080360867914
1739209787.844514;-45.120503652039325
1739209787.8445175;-45.120503652039325
1739209787.8445208;-45.120503652039325
1739209787.8445244;-45.120503652039325
1739209787.8445277;-31.141103565318893
1739209787.844531;-35.57807855764607
1739209787.8445346;-45.120503652039325
1739209787.844538;-45.120503652039325
1739209787.8445415;-45.120503652039325
1739209787.844545;-45.120503652039325
1739209787.8445485;-45.120503652039325
1739209787.8445518;-38.13080360867914
1739209787.8445551;-45.120503652039325
1739209787.8445587;-45.120503652039325
1739209787.844562;-45.120503652039325
1739209787.8445656;-45.120503652039325
1739209787.844569;-45.120503652039325
1739209787.8445723;-45.120503652039325
1739209787.844576;-45.120503652039325
1739209787.8445792;-45.120503652039325
1739209787.8445828;-27.8777449560314
1739209787.8445861;-32.816014438256545
1739209787.8445895;-45.120503652039325
1739209787.844593;-35.57807855764607
1739209787.8445964;-38.13080360867914
1739209787.8446;-38.13080360867914
1739209787.8446033;-45.120503652039325
1739209787.8446066;-38.13080360867914
1739209787.8446102;-45.120503652039325
1739209787.8446136;-45.120503652039325
1739209787.8446171;-45.120503652039325
1739209787.8446205;-38.13080360867914
1739209787.844624;-38.13080360867914
1739209787.8446274;-45.120503652039325
1739209787.8446307;-45.120503652039325
1739209787.8446343;-45.120503652039325
1739209787.8446376;-45.120503652039325
1739209787.8446412;-45.120503652039325
1739209787.8446445;-45.120503652039325
1739209787.844648;-45.120503652039325
1739209787.8446515;-38.13080360867914
1739209787.8446548;-45.120503652039325
1739209787.8446584;-45.120503652039325
1739209787.8446617;-45.120503652039325
1739209787.844665;-27.8777449560314
1739209787.8446686;-28.58837851428586
1739209787.844672;-38.13080360867914
1739209787.8446755;-38.13080360867914
1739209787.8446789;-35.57807855764607
1739209787.8446822;-33.981070128970906
1739209787.8446858;-45.120503652039325
1739209787.8446891;-35.57807855764607
1739209787.8539143;-38.13080360867914
1739209787.8539147;-35.57807855764607
1739209787.8539152;-45.120503652039325
1739209787.8539157;-33.981070128970906
1739209787.8539162;-32.816014438256545
1739209787.8539166;-45.120503652039325
1739209787.8539171;-38.13080360867914
1739209787.8539176;-30.49652367304973
1739209787.853918;-38.13080360867914
1739209787.8539186;-38.13080360867914
1739209787.853919;-45.120503652039325
1739209787.8539195;-45.120503652039325
1739209787.8539202;-45.120503652039325
1739209787.8539207;-35.57807855764607
1739209787.8539212;-38.13080360867914
1739209787.8539217;-45.120503652039325
1739209787.8539221;-38.13080360867914
1739209787.8539226;-45.120503652039325
1739209787.853923;-38.13080360867914
1739209787.8539236;-35.57807855764607
1739209787.853924;-45.120503652039325
1739209787.8539245;-38.13080360867914
1739209787.853925;-38.13080360867914
1739209787.8539255;-45.120503652039325
1739209787.8539262;-38.13080360867914
1739209787.8539267;-45.120503652039325
1739209787.8539271;-45.120503652039325
1739209787.8539276;-45.120503652039325
1739209787.853928;-45.120503652039325
1739209787.8539286;-45.120503652039325
1739209787.853929;-38.13080360867914
1739209787.8539295;-30.49652367304973
1739209787.85393;-38.13080360867914
1739209787.8539305;-45.120503652039325
1739209787.853931;-38.13080360867914
1739209787.8539314;-38.13080360867914
1739209787.8539321;-45.120503652039325
1739209787.8539326;-45.120503652039325
1739209787.853933;-38.13080360867914
1739209787.8539336;-45.120503652039325
1739209787.853934;-38.13080360867914
1739209787.8539345;-35.57807855764607
1739209787.853935;-45.120503652039325
1739209787.8539355;-45.120503652039325
1739209787.853936;-33.981070128970906
1739209787.8539364;-45.120503652039325
1739209787.853937;-38.13080360867914
1739209787.8539374;-38.13080360867914
1739209787.853938;-45.120503652039325
1739209787.8539386;-45.120503652039325
1739209787.853939;-45.120503652039325
1739209787.8539395;-45.120503652039325
1739209787.85394;-45.120503652039325
1739209787.8539405;-45.120503652039325
1739209787.853941;-38.13080360867914
1739209787.8539414;-38.13080360867914
1739209787.853942;-38.13080360867914
1739209787.8539424;-45.120503652039325
1739209787.8539429;-45.120503652039325
1739209787.8539433;-32.816014438256545
1739209787.853944;-45.120503652039325
1739209787.8539445;-45.120503652039325
1739209787.853945;-35.57807855764607
1739209787.8539455;-35.57807855764607
1739209787.853946;-31.141103565318915
1739209787.8539464;-45.120503652039325
1739209787.853947;-45.120503652039325
1739209787.8539474;-45.120503652039325
1739209787.8539479;-38.13080360867914
1739209787.8539484;-38.13080360867914
1739209787.8539488;-45.120503652039325
1739209787.8539493;-38.13080360867914
1739209787.85395;-38.13080360867914
1739209787.8539505;-45.120503652039325
1739209787.853951;-45.120503652039325
1739209787.8539515;-45.120503652039325
1739209787.853952;-45.120503652039325
1739209787.8539524;-45.120503652039325
1739209787.853953;-38.13080360867914
1739209787.8539534;-38.13080360867914
1739209787.8539538;-38.13080360867914
1739209787.8539543;-45.120503652039325
1739209787.8539548;-38.13080360867914
1739209787.8539553;-35.57807855764607
1739209787.8539557;-33.981070128970906
1739209787.8539565;-45.120503652039325
1739209787.853957;-38.13080360867914
1739209787.8539574;-38.13080360867914
1739209787.853958;-38.13080360867914
1739209787.8539584;-45.120503652039325
1739209787.8539588;-45.120503652039325
1739209787.8539593;-45.120503652039325
1739209787.8539598;-45.120503652039325
1739209787.8539603;-45.120503652039325
1739209787.8539608;-45.120503652039325
1739209787.8539612;-45.120503652039325
1739209787.8539617;-38.13080360867914
1739209787.8539624;-45.120503652039325
1739209787.853963;-45.120503652039325
1739209787.8539634;-38.13080360867914
1739209787.8539639;-38.13080360867914
1739209787.8539643;-45.120503652039325
1739209787.8539648;-45.120503652039325
1739209787.8539653;-38.13080360867914
1739209787.8539658;-28.992665084841942
1739209787.8539662;-38.13080360867914
1739209787.8539667;-38.13080360867914
1739209787.8539672;-45.120503652039325
1739209787.8539677;-33.981070128970906
1739209787.8539684;-45.120503652039325
1739209787.8539689;-45.120503652039325
1739209787.8539693;-45.120503652039325
1739209787.8539698;-35.57807855764607
1739209787.8539703;-45.120503652039325
1739209787.8539708;-45.120503652039325
1739209787.8539712;-45.120503652039325
1739209787.8539717;-38.13080360867914
1739209787.8539722;-38.13080360867914
1739209787.8539727;-38.13080360867914
1739209787.8539732;-45.120503652039325
1739209787.8539736;-38.13080360867914
1739209787.8539743;-45.120503652039325
1739209787.8539748;-38.13080360867914
1739209787.8539753;-45.120503652039325
1739209787.8539758;-45.120503652039325
1739209787.8539762;-38.13080360867914
1739209787.8539767;-38.13080360867914
1739209787.8539772;-45.120503652039325
1739209787.8539777;-38.13080360867914
1739209787.8539782;-38.13080360867914
1739209787.8539786;-38.13080360867914
1739209787.853979;-45.120503652039325
1739209787.8539796;-38.13080360867914
1739209787.8539803;-45.120503652039325
1739209787.8539808;-45.120503652039325
1739209787.8539813;-45.120503652039325
1739209787.8539817;-31.141103565318915
1739209787.8539822;-33.981070128970906
1739209787.8539827;-38.13080360867914
1739209787.8539832;-45.120503652039325
1739209787.8539836;-38.13080360867914
1739209787.853984;-45.120503652039325
1739209787.8539846;-38.13080360867914
1739209787.853985;-33.981070128970906
1739209787.8539855;-30.49652367304973
1739209787.8539863;-33.981070128970906
1739209787.8539867;-38.13080360867914
1739209787.8539872;-35.57807855764607
1739209787.8539877;-33.981070128970906
1739209787.8539882;-45.120503652039325
1739209787.8539886;-45.120503652039325
1739209787.8539891;-45.120503652039325
1739209787.8539896;-38.13080360867914
1739209787.85399;-45.120503652039325
1739209787.8539906;-45.120503652039325
1739209787.853991;-38.13080360867914
1739209787.8539915;-38.13080360867914
1739209787.8539922;-45.120503652039325
1739209787.8539927;-38.13080360867914
1739209787.8539932;-45.120503652039325
1739209787.8539937;-38.13080360867914
1739209787.8539941;-38.13080360867914
1739209787.8539946;-45.120503652039325
1739209787.853995;-45.120503652039325
1739209787.8539956;-31.141103565318915
1739209787.853996;-38.13080360867914
