CAN Message; 0x98:0000a6f91d223cb9
1739209757.3404336;-45.120503652039325
1739209757.3404396;-45.120503652039325
1739209757.3404453;-45.120503652039325
1739209757.340451;-33.981070128970906
1739209757.340457;-38.13080360867914
1739209757.3404627;-38.13080360867914
1739209757.3404686;-38.13080360867914
1739209757.3404744;-38.13080360867914
1739209757.34048;-38.13080360867914
1739209757.340486;-45.120503652039325
1739209757.3404918;-38.13080360867914
1739209757.3404977;-38.13080360867914
1739209757.3405035;-45.120503652039325
1739209757.3405092;-38.13080360867914
1739209757.3405151;-35.57807855764607
1739209757.3405209;-45.120503652039325
1739209757.3405266;-45.120503652039325
1739209757.3405325;-45.120503652039325
1739209757.3405383;-31.141103565318915
1739209757.3405442;-38.13080360867914
1739209757.34055;-45.120503652039325
1739209757.3405557;-45.120503652039325
1739209757.3405616;-38.13080360867914
1739209757.3405674;-33.981070128970906
1739209757.3405733;-38.13080360867914
1739209757.340579;-38.13080360867914
1739209757.3405848;-38.13080360867914
1739209757.3405907;-45.120503652039325
1739209757.3405964;-38.13080360867914
1739209757.3406024;-45.120503652039325
1739209757.3406081;-38.13080360867914
1739209757.3406138;-31.141103565318915
1739209757.3406198;-33.981070128970906
1739209757.3406255;-38.13080360867914
1739209757.3406315;-38.13080360867914
1739209757.3406372;-38.13080360867914
1739209757.340643;-33.981070128970906
1739209757.340649;-38.13080360867914
1739209757.3406546;-33.981070128970906
1739209757.3406603;-31.141103565318915
1739209757.3406663;-35.57807855764607
1739209757.340672;-38.13080360867914
1739209757.340678;-38.13080360867914
1739209757.3406837;-35.57807855764607
1739209757.3406894;-35.57807855764607
1739209757.3406954;-38.13080360867914
1739209757.340701;-38.13080360867914
1739209757.340707;-31.141103565318915
1739209757.3407128;-45.120503652039325
1739209757.3407204;-45.120503652039325
1739209757.3407283;-45.120503652039325
1739209757.340736;-45.120503652039325
1739209757.3407435;-45.120503652039325
1739209757.3407512;-38.13080360867914
1739209757.340759;-38.13080360867914
1739209757.3407667;-38.13080360867914
1739209757.3407743;-45.120503652039325
1739209757.340782;-31.141103565318915
1739209757.3407898;-32.816014438256545
1739209757.3407974;-45.120503652039325
1739209757.340805;-45.120503652039325
1739209757.3408127;-38.13080360867914
1739209757.3408206;-38.13080360867914
1739209757.3408282;-38.13080360867914
1739209757.3408358;-45.120503652039325
1739209757.3408437;-35.57807855764607
1739209757.3408513;-35.57807855764607
1739209757.340859;-38.13080360867914
1739209757.3408666;-45.120503652039325
1739209757.3408744;-45.120503652039325
1739209757.340882;-45.120503652039325
1739209757.3408897;-33.981070128970906
1739209757.3408973;-45.120503652039325
1739209757.3409052;-45.120503652039325
1739209757.3409128;-38.13080360867914
1739209757.3409204;-38.13080360867914
1739209757.340928;-45.120503652039325
1739209757.340936;-38.13080360867914
1739209757.3409436;-38.13080360867914
1739209757.3409512;-35.57807855764607
1739209757.340959;-45.120503652039325
1739209757.3409667;-38.13080360867914
1739209757.3409743;-38.13080360867914
1739209757.340982;-35.57807855764607
1739209757.3409898;-45.120503652039325
1739209757.3409975;-38.13080360867914
1739209757.341005;-35.57807855764607
1739209757.3410127;-27.267205301931607
1739209757.3410206;-38.13080360867914
1739209757.3410282;-45.120503652039325
1739209757.3410358;-35.57807855764607
1739209757.3410435;-45.120503652039325
1739209757.3410513;-45.120503652039325
1739209757.341059;-38.13080360867914
1739209757.3410666;-38.13080360867914
1739209757.3410742;-31.141103565318943
1739209757.341082;-38.13080360867914
1739209757.3410897;-38.13080360867914
1739209757.3410974;-45.120503652039325
1739209757.3411052;-45.120503652039325
1739209757.3411129;-38.13080360867914
1739209757.3411205;-45.120503652039325
1739209757.341128;-45.120503652039325
1739209757.341136;-31.141103565318915
1739209757.3411436;-35.57807855764607
1739209757.3411512;-38.13080360867914
1739209757.3411589;-38.13080360867914
1739209757.3411667;-45.120503652039325
1739209757.3411744;-33.981070128970906
1739209757.341182;-45.120503652039325
1739209757.3411896;-45.120503652039325
1739209757.3411975;-38.13080360867914
1739209757.3412051;-38.13080360867914
1739209757.3412127;-38.13080360867914
1739209757.3412206;-45.120503652039325
1739209757.3412282;-32.816014438256545
1739209757.3412359;-35.57807855764607
1739209757.3412435;-45.120503652039325
1739209757.3412514;-45.120503652039325
1739209757.341259;-45.120503652039325
1739209757.3412666;-38.13080360867914
1739209757.3412743;-38.13080360867914
1739209757.3412821;-38.13080360867914
1739209757.3412898;-45.120503652039325
1739209757.3412974;-30.49652367304973
1739209757.341305;-38.13080360867914
1739209757.341313;-45.120503652039325
1739209757.3413205;-32.816014438256545
1739209757.3413281;-32.816014438256545
1739209757.341336;-45.120503652039325
1739209757.3413436;-45.120503652039325
1739209757.3413513;-45.120503652039325
1739209757.341359;-45.120503652039325
1739209757.3413668;-45.120503652039325
1739209757.3413744;-45.120503652039325
1739209757.341382;-45.120503652039325
1739209757.3413897;-45.120503652039325
1739209757.3413975;-38.13080360867914
1739209757.3414052;-38.13080360867914
1739209757.3414128;-45.120503652039325
1739209757.3414204;-33.981070128970906
1739209757.3414283;-45.120503652039325
1739209757.341436;-45.120503652039325
1739209757.3414435;-33.981070128970906
1739209757.3414512;-45.120503652039325
1739209757.341459;-32.816014438256545
1739209757.3414667;-35.57807855764607
1739209757.3414743;-45.120503652039325
1739209757.3414822;-45.120503652039325
1739209757.3414898;-33.981070128970906
1739209757.3414974;-35.57807855764607
1739209757.341505;-38.13080360867914
1739209757.341513;-45.120503652039325
1739209757.3415205;-45.120503652039325
1739209757.3415282;-38.13080360867914
1739209757.3415358;-38.13080360867914
1739209757.3415437;-45.120503652039325
1739209757.3415513;-45.120503652039325
1739209757.341559;-38.13080360867914
1739209757.3415666;-45.120503652039325
1739209757.3415744;-45.120503652039325
1739209757.341582;-45.120503652039325
1739209757.3415897;-38.13080360867914
1739209757.3415976;-45.120503652039325
1739209757.3416052;-45.120503652039325
1739209757.3416128;-38.13080360867914
1739209757.3416204;-45.120503652039325
1739209757.3416283;-38.13080360867914
1739209757.341636;-38.13080360867914
1739209757.3416436;-38.13080360867914
1739209757.3416512;-45.120503652039325
1739209757.341659;-38.13080360867914
1739209757.3416667;-32.816014438256545
1739209757.3416743;-45.120503652039325
1739209757.341682;-45.120503652039325
1739209757.3416898;-45.120503652039325
1739209757.3416975;-31.141103565318915
1739209757.341705;-33.981070128970906
1739209757.341713;-45.120503652039325
1739209757.3417206;-45.120503652039325
1739209757.3417282;-45.120503652039325
1739209757.3417358;-38.13080360867914
1739209757.3417437;-45.120503652039325
1739209757.3417513;-45.120503652039325
1739209757.341759;-45.120503652039325
1739209757.3417666;-38.13080360867914
1739209757.3417745;-38.13080360867914
1739209757.341782;-45.120503652039325
1739209757.3417897;-45.120503652039325
1739209757.3417974;-45.120503652039325
1739209757.3418052;-45.120503652039325
1739209757.3418128;-45.120503652039325
1739209757.3418205;-33.981070128970906
1739209757.3418283;-38.13080360867914
1739209757.341836;-38.13080360867914
1739209757.3418436;-35.57807855764607
1739209757.3418512;-35.57807855764607
1739209757.341859;-38.13080360867914
1739209757.3418667;-45.120503652039325
1739209757.3418744;-35.57807855764607
1739209757.341882;-38.13080360867914
1739209757.3418899;-45.120503652039325
1739209757.3418975;-38.13080360867914
1739209757.341905;-35.57807855764607
1739209757.3419127;-38.13080360867914
1739209757.3419206;-45.120503652039325
1739209757.3419282;-45.120503652039325
1739209757.3419359;-45.120503652039325
1739209757.3419437;-45.120503652039325
1739209757.3419514;-38.13080360867914
1739209757.341959;-35.57807855764607
1739209757.3419666;-45.120503652039325
1739209757.3419745;-38.13080360867914
1739209757.3419821;-32.816014438256545
1739209757.3419898;-38.13080360867914
1739209757.3419974;-38.13080360867914
1739209757.3420053;-45.120503652039325
1739209757.342013;-45.120503652039325
1739209757.3420205;-35.57807855764607
1739209757.3420281;-45.120503652039325
1739209757.342036;-45.120503652039325
1739209757.3420436;-33.981070128970906
1739209757.3420513;-33.981070128970906
1739209757.342059;-38.13080360867914
1739209757.3420668;-45.120503652039325
1739209757.3420744;-33.981070128970906
1739209757.342082;-32.816014438256545
1739209757.34209;-45.120503652039325
1739209757.3420975;-45.120503652039325
1739209757.3421052;-45.120503652039325
1739209757.3421128;-45.120503652039325
1739209757.3421206;-45.120503652039325
1739209757.3421283;-38.13080360867914
1739209757.342136;-33.981070128970906
1739209757.3421435;-38.13080360867914
1739209757.3421514;-38.13080360867914
1739209757.342159;-38.13080360867914
1739209757.3421667;-38.13080360867914
1739209757.3421743;-38.13080360867914
1739209757.3421822;-38.13080360867914
1739209757.3421898;-38.13080360867914
1739209757.3421974;-28.992665084841942
1739209757.3422053;-38.13080360867914
1739209757.342213;-38.13080360867914
1739209757.3422205;-38.13080360867914
1739209757.3422282;-35.57807855764607
1739209757.342236;-45.120503652039325
1739209757.3422437;-45.120503652039325
1739209757.3422513;-45.120503652039325
1739209757.342259;-31.14110356531892
1739209757.3422668;-45.120503652039325
1739209757.3422744;-45.120503652039325
1739209757.342282;-38.13080360867914
1739209757.3422897;-35.57807855764607
1739209757.3422976;-32.816014438256545
1739209757.3423052;-38.13080360867914
1739209757.3423128;-45.120503652039325
1739209757.3423207;-25.826314394896357
1739209757.3423283;-35.57807855764607
1739209757.342336;-45.120503652039325
1739209757.3423436;-45.120503652039325
1739209757.3423514;-33.981070128970906
1739209757.342359;-38.13080360867914
1739209757.3423667;-38.13080360867914
1739209757.3423743;-38.13080360867914
1739209757.3423822;-38.13080360867914
1739209757.3423898;-38.13080360867914
1739209757.3423975;-45.120503652039325
1739209757.342405;-45.120503652039325
1739209757.342413;-38.13080360867914
1739209757.3424206;-45.120503652039325
1739209757.3424282;-45.120503652039325
1739209757.3424358;-38.13080360867914
1739209757.3424437;-45.120503652039325
1739209757.3424513;-38.13080360867914
1739209757.342459;-35.57807855764607
1739209757.3424668;-38.13080360867914
1739209757.3424745;-45.120503652039325
1739209757.342482;-45.120503652039325
1739209757.3424897;-45.120503652039325
1739209757.3424976;-45.120503652039325
1739209757.3425052;-28.992665084841942
1739209757.3425128;-38.13080360867914
1739209757.3425205;-45.120503652039325
1739209757.3425283;-38.13080360867914
1739209757.342536;-33.981070128970906
1739209757.3425436;-35.57807855764607
1739209757.3425512;-45.120503652039325
1739209757.342559;-38.13080360867914
1739209757.3425667;-33.981070128970956
1739209757.3425744;-45.120503652039325
1739209757.3425822;-38.13080360867914
1739209757.3425899;-45.120503652039325
1739209757.3425975;-45.120503652039325
1739209757.342605;-33.981070128970906
1739209757.342613;-38.13080360867914
1739209757.3426206;-45.120503652039325
1739209757.3426282;-26.991370085610722
1739209757.3426359;-30.49652367304973
1739209757.3426437;-45.120503652039325
1739209757.3426514;-38.13080360867914
1739209757.342659;-38.13080360867914
1739209757.3426666;-45.120503652039325
1739209757.3426745;-38.13080360867914
1739209757.3426821;-35.57807855764607
1739209757.3426898;-45.120503652039325
1739209757.3426976;-45.120503652039325
1739209757.3427052;-35.57807855764607
1739209757.3427129;-38.13080360867914
1739209757.3427205;-45.120503652039325
1739209757.3427284;-45.120503652039325
1739209757.342736;-45.120503652039325
1739209757.3427436;-38.13080360867914
1739209757.3427513;-38.13080360867914
1739209757.3427591;-38.13080360867914
1739209757.3427668;-45.120503652039325
1739209757.3427744;-38.13080360867914
1739209757.342782;-38.13080360867914
1739209757.34279;-38.13080360867914
1739209757.3427975;-38.13080360867914
1739209757.3428051;-45.120503652039325
1739209757.342813;-45.120503652039325
1739209757.3428206;-38.13080360867914
1739209757.3428283;-45.120503652039325
1739209757.342836;-45.120503652039325
1739209757.3428438;-38.13080360867914
1739209757.3428514;-38.13080360867914
1739209757.342859;-45.120503652039325
1739209757.3428667;-38.13080360867914
1739209757.3428745;-38.13080360867914
1739209757.3428822;-45.120503652039325
1739209757.3428898;-45.120503652039325
1739209757.3428974;-45.120503652039325
1739209757.3429053;-45.120503652039325
1739209757.342913;-38.13080360867914
1739209757.3429205;-38.13080360867914
1739209757.3429284;-35.57807855764607
1739209757.342936;-32.816014438256545
1739209757.3429437;-35.57807855764607
1739209757.3429513;-45.120503652039325
1739209757.3429592;-45.120503652039325
1739209757.3429668;-33.981070128970906
1739209757.3429744;-45.120503652039325
1739209757.342982;-38.13080360867914
1739209757.34299;-45.120503652039325
1739209757.3429976;-38.13080360867914
1739209757.3430052;-38.13080360867914
1739209757.3430128;-45.120503652039325
1739209757.3430207;-45.120503652039325
1739209757.3430283;-35.57807855764607
1739209757.343036;-32.816014438256545
1739209757.3430436;-45.120503652039325
1739209757.3430514;-45.120503652039325
1739209757.343059;-38.13080360867914
1739209757.3430667;-31.141103565318915
1739209757.3430746;-33.981070128970906
1739209757.3430822;-38.13080360867914
1739209757.3430898;-38.13080360867914
1739209757.3430974;-38.13080360867914
1739209757.3431053;-33.981070128970906
1739209757.343113;-38.13080360867914
1739209757.3431206;-45.120503652039325
1739209757.3431282;-45.120503652039325
1739209757.343136;-45.120503652039325
1739209757.3431437;-45.120503652039325
1739209757.3431513;-35.57807855764607
1739209757.343159;-35.57807855764607
1739209757.3431668;-45.120503652039325
1739209757.3431745;-45.120503652039325
1739209757.343182;-38.13080360867914
1739209757.34319;-33.981070128970906
1739209757.3431976;-33.981070128970906
1739209757.3432052;-45.120503652039325
1739209757.3432128;-38.13080360867914
1739209757.3432207;-33.981070128970906
1739209757.3432283;-38.13080360867914
1739209757.343236;-45.120503652039325
1739209757.3432436;-35.57807855764607
1739209757.3432515;-38.13080360867914
1739209757.343259;-45.120503652039325
1739209757.3432667;-45.120503652039325
1739209757.3432744;-45.120503652039325
1739209757.3432822;-45.120503652039325
1739209757.3432899;-45.120503652039325
1739209757.3432975;-45.120503652039325
1739209757.3433053;-38.13080360867914
1739209757.343313;-38.13080360867914
1739209757.3433206;-45.120503652039325
1739209757.3433282;-45.120503652039325
1739209757.343336;-38.13080360867914
1739209757.3433437;-33.981070128970906
1739209757.3433514;-38.13080360867914
1739209757.343359;-45.120503652039325
1739209757.3433669;-45.120503652039325
1739209757.3433745;-31.141103565318915
1739209757.3433821;-33.981070128970906
1739209757.3433897;-38.13080360867914
1739209757.3433976;-38.13080360867914
1739209757.3434052;-38.13080360867914
1739209757.3434129;-45.120503652039325
1739209757.3434205;-45.120503652039325
1739209757.3434284;-35.57807855764607
1739209757.343436;-38.13080360867914
1739209757.3434436;-33.981070128970906
1739209757.3434515;-38.13080360867914
1739209757.3434591;-38.13080360867914
1739209757.3434668;-35.57807855764607
1739209757.3434744;-45.120503652039325
1739209757.3434823;-45.120503652039325
1739209757.34349;-45.120503652039325
1739209757.3434975;-31.141103565318915
1739209757.3435051;-30.49652367304973
1739209757.343513;-45.120503652039325
1739209757.3435206;-45.120503652039325
1739209757.3435283;-33.981070128970906
1739209757.343536;-33.981070128970906
1739209757.3435438;-38.13080360867914
1739209757.3435514;-38.13080360867914
1739209757.343559;-38.13080360867914
1739209757.343567;-32.816014438256545
1739209757.3435745;-38.13080360867914
1739209757.3435822;-45.120503652039325
1739209757.3435898;-45.120503652039325
1739209757.3435977;-38.13080360867914
1739209757.3436053;-38.13080360867914
1739209757.343613;-38.13080360867914
1739209757.3436205;-38.13080360867914
1739209757.3436284;-33.981070128970906
1739209757.343636;-38.13080360867914
1739209757.3436437;-45.120503652039325
1739209757.3436513;-38.13080360867914
1739209757.3436592;-45.120503652039325
1739209757.3436668;-45.120503652039325
1739209757.3436744;-38.13080360867914
1739209757.3436823;-45.120503652039325
1739209757.34369;-33.981070128970906
1739209757.3436975;-38.13080360867914
1739209757.3437052;-38.13080360867914
1739209757.343713;-35.57807855764607
1739209757.3437207;-38.13080360867914
1739209757.3437283;-38.13080360867914
1739209757.343736;-45.120503652039325
1739209757.3437438;-35.57807855764607
1739209757.3437514;-28.992665084841942
1739209757.343759;-45.120503652039325
1739209757.3437667;-38.13080360867914
1739209757.3437746;-35.57807855764607
1739209757.3437822;-38.13080360867914
1739209757.3437898;-45.120503652039325
1739209757.3437977;-33.981070128970906
1739209757.3438053;-33.981070128970906
1739209757.343813;-31.14110356531892
1739209757.3438206;-38.13080360867914
1739209757.3438284;-35.57807855764607
1739209757.343836;-35.57807855764607
1739209757.3438437;-35.57807855764607
1739209757.3438513;-38.13080360867914
1739209757.3438592;-38.13080360867914
1739209757.3438668;-32.816014438256545
1739209757.3438745;-35.57807855764607
1739209757.343882;-45.120503652039325
1739209757.34389;-45.120503652039325
1739209757.3438976;-45.120503652039325
1739209757.3439052;-45.120503652039325
1739209757.343913;-45.120503652039325
1739209757.3439207;-45.120503652039325
1739209757.3439283;-35.57807855764607
1739209757.343936;-38.13080360867914
1739209757.3439438;-45.120503652039325
1739209757.3439515;-45.120503652039325
1739209757.343959;-38.13080360867914
1739209757.3439667;-38.13080360867914
1739209757.3439746;-45.120503652039325
1739209757.3439822;-38.13080360867914
1739209757.3439898;-38.13080360867914
1739209757.3439975;-38.13080360867914
1739209757.3440053;-45.120503652039325
1739209757.344013;-38.13080360867914
1739209757.3440206;-35.57807855764607
1739209757.3440282;-38.13080360867914
1739209757.344036;-38.13080360867914
1739209757.3440437;-45.120503652039325
1739209757.3440514;-38.13080360867914
1739209757.3440592;-35.57807855764607
1739209757.3440669;-38.13080360867914
1739209757.3440745;-38.13080360867914
1739209757.344082;-38.13080360867914
1739209757.34409;-38.13080360867914
1739209757.3440976;-45.120503652039325
1739209757.3441052;-45.120503652039325
1739209757.3441129;-45.120503652039325
1739209757.3441207;-38.13080360867914
1739209757.3441284;-45.120503652039325
1739209757.344136;-38.13080360867914
1739209757.3441436;-35.57807855764607
1739209757.3441515;-45.120503652039325
1739209757.3441591;-45.120503652039325
1739209757.3441668;-33.981070128970906
1739209757.3441746;-45.120503652039325
1739209757.3441823;-38.13080360867914
1739209757.34419;-38.13080360867914
1739209757.3441975;-38.13080360867914
1739209757.3442054;-33.981070128970906
1739209757.344213;-38.13080360867914
1739209757.3442206;-45.120503652039325
1739209757.3442283;-38.13080360867914
1739209757.3442361;-32.816014438256545
1739209757.3442438;-45.120503652039325
1739209757.3442514;-45.120503652039325
1739209757.344259;-45.120503652039325
1739209757.344267;-45.120503652039325
1739209757.3442745;-45.120503652039325
1739209757.3442822;-38.13080360867914
1739209757.34429;-35.57807855764607
1739209757.3442976;-32.816014438256545
1739209757.3443053;-33.981070128970906
1739209757.344313;-38.13080360867914
1739209757.3443208;-38.13080360867914
1739209757.3443284;-45.120503652039325
1739209757.344336;-45.120503652039325
1739209757.3443437;-45.120503652039325
1739209757.3443515;-45.120503652039325
1739209757.3443592;-45.120503652039325
1739209757.3443668;-45.120503652039325
1739209757.3443744;-45.120503652039325
1739209757.3443823;-45.120503652039325
1739209757.34439;-38.13080360867914
1739209757.3443975;-35.57807855764607
1739209757.3444052;-35.57807855764607
1739209757.344413;-38.13080360867914
1739209757.3444207;-35.57807855764607
1739209757.3444283;-45.120503652039325
1739209757.3444362;-38.13080360867914
1739209757.3444438;-38.13080360867914
1739209757.3444514;-38.13080360867914
1739209757.344459;-38.13080360867914
1739209757.344467;-38.13080360867914
1739209757.3444746;-35.57807855764607
1739209757.3444822;-45.120503652039325
1739209757.3444898;-38.13080360867914
1739209757.3444977;-38.13080360867914
1739209757.3445053;-45.120503652039325
1739209757.344513;-45.120503652039325
1739209757.3445206;-38.13080360867914
1739209757.3445284;-38.13080360867914
1739209757.344536;-45.120503652039325
1739209757.3445437;-35.57807855764607
1739209757.3445516;-38.13080360867914
1739209757.3445592;-38.13080360867914
1739209757.3445668;-38.13080360867914
1739209757.3445745;-45.120503652039325
1739209757.3445823;-45.120503652039325
1739209757.34459;-38.13080360867914
1739209757.3445976;-38.13080360867914
1739209757.3446052;-45.120503652039325
1739209757.344613;-35.57807855764607
1739209757.3446207;-38.13080360867914
1739209757.3446283;-45.120503652039325
1739209757.344636;-38.13080360867914
1739209757.3446438;-38.13080360867914
1739209757.3446515;-38.13080360867914
1739209757.344659;-45.120503652039325
1739209757.344667;-45.120503652039325
1739209757.3446746;-45.120503652039325
1739209757.3446822;-35.57807855764607
1739209757.3446898;-38.13080360867914
1739209757.3446977;-45.120503652039325
1739209757.3447053;-38.13080360867914
1739209757.344713;-38.13080360867914
1739209757.3447206;-38.13080360867914
1739209757.3447285;-45.120503652039325
1739209757.344736;-45.120503652039325
1739209757.3447437;-31.141103565318915
1739209757.3447514;-33.981070128970906
1739209757.3447592;-38.13080360867914
1739209757.3447669;-38.13080360867914
1739209757.3447745;-38.13080360867914
1739209757.3447824;-38.13080360867914
1739209757.34479;-38.13080360867914
1739209757.3447976;-45.120503652039325
1739209757.3448052;-38.13080360867914
1739209757.344813;-38.13080360867914
1739209757.3448207;-45.120503652039325
1739209757.3448284;-38.13080360867914
1739209757.344836;-35.57807855764607
1739209757.3448439;-38.13080360867914
1739209757.3448515;-45.120503652039325
1739209757.3448591;-45.120503652039325
1739209757.3448668;-33.981070128970906
1739209757.3448746;-33.981070128970906
1739209757.3448822;-45.120503652039325
1739209757.3448899;-45.120503652039325
1739209757.3448977;-38.13080360867914
1739209757.3449054;-38.13080360867914
1739209757.344913;-38.13080360867914
1739209757.3449206;-35.57807855764607
1739209757.3449285;-33.981070128970906
1739209757.3449361;-31.141103565318915
1739209757.3449438;-38.13080360867914
1739209757.3449514;-45.120503652039325
1739209757.3449593;-38.13080360867914
1739209757.344967;-38.13080360867914
1739209757.3449745;-33.981070128970906
1739209757.3449821;-45.120503652039325
1739209757.34499;-38.13080360867914
1739209757.3449976;-33.981070128970906
1739209757.3450053;-35.57807855764607
1739209757.345013;-35.57807855764607
1739209757.3450208;-38.13080360867914
1739209757.3450284;-38.13080360867914
1739209757.345036;-45.120503652039325
1739209757.345044;-38.13080360867914
1739209757.3450515;-45.120503652039325
1739209757.3450592;-38.13080360867914
1739209757.3450668;-38.13080360867914
1739209757.3450747;-45.120503652039325
1739209757.3450823;-45.120503652039325
1739209757.34509;-45.120503652039325
1739209757.3450975;-45.120503652039325
1739209757.3451054;-38.13080360867914
1739209757.345113;-32.816014438256545
1739209757.3451207;-31.141103565318915
1739209757.3451283;-45.120503652039325
1739209757.3451362;-38.13080360867914
1739209757.3451438;-38.13080360867914
1739209757.3451514;-38.13080360867914
1739209757.3451593;-45.120503652039325
1739209757.345167;-38.13080360867914
1739209757.3451746;-45.120503652039325
1739209757.3451822;-31.14110356531892
1739209757.34519;-45.120503652039325
1739209757.3451977;-38.13080360867914
1739209757.3452053;-45.120503652039325
1739209757.345213;-38.13080360867914
1739209757.3452208;-35.57807855764607
1739209757.3452284;-38.13080360867914
1739209757.345236;-38.13080360867914
1739209757.3452437;-31.141103565318915
1739209757.3452516;-38.13080360867914
1739209757.3452592;-38.13080360867914
1739209757.3452668;-38.13080360867914
1739209757.3452747;-45.120503652039325
1739209757.3452823;-45.120503652039325
1739209757.34529;-33.981070128970906
1739209757.3452976;-38.13080360867914
1739209757.3453054;-38.13080360867914
1739209757.345313;-38.13080360867914
1739209757.3453207;-38.13080360867914
1739209757.3453283;-45.120503652039325
1739209757.3453362;-45.120503652039325
1739209757.3453438;-45.120503652039325
1739209757.3453515;-45.120503652039325
1739209757.345359;-45.120503652039325
1739209757.345367;-45.120503652039325
1739209757.3453746;-38.13080360867914
1739209757.3453822;-38.13080360867914
1739209757.3453898;-45.120503652039325
1739209757.3453977;-45.120503652039325
1739209757.3454053;-35.57807855764607
1739209757.345413;-45.120503652039325
1739209757.3454208;-45.120503652039325
1739209757.3454285;-38.13080360867914
1739209757.345436;-38.13080360867914
1739209757.3454437;-38.13080360867914
1739209757.3454516;-45.120503652039325
1739209757.3454592;-33.981070128970906
1739209757.3454669;-38.13080360867914
1739209757.3454745;-45.120503652039325
1739209757.3454823;-45.120503652039325
1739209757.34549;-45.120503652039325
1739209757.3454976;-38.13080360867914
1739209757.3455052;-45.120503652039325
1739209757.345513;-45.120503652039325
1739209757.3455207;-45.120503652039325
1739209757.3455284;-32.816014438256545
1739209757.3455362;-45.120503652039325
1739209757.3455439;-45.120503652039325
1739209757.3455515;-31.141103565318915
1739209757.3455591;-38.13080360867914
1739209757.345567;-45.120503652039325
1739209757.3455746;-45.120503652039325
1739209757.3455822;-35.57807855764607
1739209757.3455899;-45.120503652039325
1739209757.3455977;-38.13080360867914
1739209757.3456054;-45.120503652039325
1739209757.345613;-45.120503652039325
1739209757.3456206;-38.13080360867914
1739209757.3456285;-45.120503652039325
1739209757.3456361;-45.120503652039325
1739209757.3456438;-45.120503652039325
1739209757.3456516;-33.981070128970906
1739209757.3456593;-38.13080360867914
1739209757.345667;-45.120503652039325
1739209757.3456745;-30.49652367304973
1739209757.3456824;-32.816014438256545
1739209757.34569;-45.120503652039325
1739209757.3456976;-45.120503652039325
1739209757.3457053;-33.981070128970906
1739209757.3457131;-38.13080360867914
1739209757.3457208;-45.120503652039325
1739209757.3457284;-35.57807855764607
1739209757.345736;-45.120503652039325
1739209757.345744;-38.13080360867914
1739209757.3457515;-38.13080360867914
1739209757.3457592;-45.120503652039325
1739209757.345767;-38.13080360867914
1739209757.3457747;-32.816014438256545
1739209757.3457823;-33.981070128970906
1739209757.34579;-38.13080360867914
1739209757.3457978;-38.13080360867914
1739209757.3458054;-38.13080360867914
1739209757.345813;-45.120503652039325
1739209757.3458207;-38.13080360867914
1739209757.3458285;-35.57807855764607
1739209757.3458362;-38.13080360867914
1739209757.3458438;-45.120503652039325
1739209757.3458514;-38.13080360867914
1739209757.3458593;-38.13080360867914
1739209757.345867;-38.13080360867914
1739209757.3458745;-38.13080360867914
1739209757.3458824;-45.120503652039325
1739209757.34589;-35.57807855764607
1739209757.3458977;-32.816014438256545
1739209757.3459053;-38.13080360867914
1739209757.3459132;-38.13080360867914
1739209757.3459208;-28.992665084841942
1739209757.3459284;-35.57807855764607
1739209757.345936;-38.13080360867914
1739209757.345944;-45.120503652039325
1739209757.3459516;-38.13080360867914
1739209757.3459592;-38.13080360867914
1739209757.3459668;-38.13080360867914
1739209757.3459747;-45.120503652039325
1739209757.3459823;-45.120503652039325
1739209757.34599;-38.13080360867914
1739209757.3459976;-45.120503652039325
1739209757.3460054;-45.120503652039325
1739209757.346013;-38.13080360867914
1739209757.3460207;-32.816014438256545
1739209757.3460286;-45.120503652039325
1739209757.3460362;-45.120503652039325
1739209757.3460438;-38.13080360867914
1739209757.3460515;-31.141103565318915
1739209757.3460593;-33.981070128970906
1739209757.346067;-45.120503652039325
1739209757.3460746;-45.120503652039325
1739209757.3460822;-33.981070128970906
1739209757.34609;-33.981070128970906
1739209757.3460977;-38.13080360867914
1739209757.3461053;-35.57807855764607
1739209757.346113;-38.13080360867914
1739209757.3461208;-45.120503652039325
1739209757.3461285;-38.13080360867914
1739209757.346136;-35.57807855764607
1739209757.346144;-38.13080360867914
1739209757.3461516;-45.120503652039325
1739209757.3461592;-38.13080360867914
1739209757.3461668;-38.13080360867914
1739209757.3461747;-45.120503652039325
1739209757.3461823;-45.120503652039325
1739209757.34619;-45.120503652039325
1739209757.3461976;-38.13080360867914
1739209757.3462055;-38.13080360867914
1739209757.346213;-35.57807855764607
1739209757.3462207;-38.13080360867914
1739209757.3462284;-45.120503652039325
1739209757.3462362;-45.120503652039325
1739209757.3462439;-35.57807855764607
1739209757.3462515;-38.13080360867914
1739209757.3462594;-38.13080360867914
1739209757.346267;-38.13080360867914
1739209757.3462746;-45.120503652039325
1739209757.3462822;-38.13080360867914
1739209757.34629;-38.13080360867914
1739209757.3462977;-38.13080360867914
1739209757.3463054;-31.141103565318915
1739209757.346313;-33.981070128970906
1739209757.3463209;-45.120503652039325
1739209757.3463285;-38.13080360867914
1739209757.3463361;-38.13080360867914
1739209757.3463438;-38.13080360867914
1739209757.3463516;-38.13080360867914
1739209757.3463593;-38.13080360867914
1739209757.346367;-28.992665084841942
1739209757.3463745;-35.57807855764607
1739209757.3463824;-38.13080360867914
1739209757.34639;-45.120503652039325
