CAN Message; 0x98:0000641335ba00d9
1739209839.5943282;-45.120503652039325
1739209839.5943348;-38.13080360867914
1739209839.5943413;-38.13080360867914
1739209839.594348;-38.13080360867914
1739209839.5943544;-45.120503652039325
1739209839.5943608;-45.120503652039325
1739209839.5943675;-45.120503652039325
1739209839.594374;-32.816014438256545
1739209839.5943806;-45.120503652039325
1739209839.594387;-45.120503652039325
1739209839.5943935;-38.13080360867914
1739209839.5944002;-45.120503652039325
1739209839.5944066;-38.13080360867914
1739209839.5944133;-38.13080360867914
1739209839.5944197;-38.13080360867914
1739209839.5944262;-27.267205301931607
1739209839.5944328;-38.13080360867914
1739209839.5944393;-38.13080360867914
1739209839.594446;-35.57807855764607
1739209839.5944524;-35.57807855764607
1739209839.5944588;-45.120503652039325
1739209839.5944655;-38.13080360867914
1739209839.594472;-45.120503652039325
1739209839.5944786;-45.120503652039325
1739209839.594485;-45.120503652039325
1739209839.5944915;-45.120503652039325
1739209839.5944982;-45.120503652039325
1739209839.5945046;-38.13080360867914
1739209839.5945113;-45.120503652039325
1739209839.5945177;-38.13080360867914
1739209839.5945241;-38.13080360867914
1739209839.5945308;-45.120503652039325
1739209839.5945373;-45.120503652039325
1739209839.5945437;-38.13080360867914
1739209839.5945504;-38.13080360867914
1739209839.5945568;-33.981070128970906
1739209839.5945635;-45.120503652039325
1739209839.59457;-38.13080360867914
1739209839.5945764;-38.13080360867914
1739209839.594583;-38.13080360867914
1739209839.5945895;-38.13080360867914
1739209839.5945961;-38.13080360867914
1739209839.5946026;-45.120503652039325
1739209839.594609;-38.13080360867914
1739209839.5946157;-32.816014438256545
1739209839.5946221;-38.13080360867914
1739209839.5946288;-45.120503652039325
1739209839.5946352;-38.13080360867914
1739209839.5946417;-38.13080360867914
1739209839.5946484;-45.120503652039325
1739209839.5946548;-45.120503652039325
1739209839.5946615;-45.120503652039325
1739209839.594668;-45.120503652039325
1739209839.5946743;-45.120503652039325
1739209839.594681;-45.120503652039325
1739209839.5946875;-38.13080360867914
1739209839.5946941;-38.13080360867914
1739209839.5947006;-45.120503652039325
1739209839.594707;-38.13080360867914
1739209839.5947137;-33.981070128970906
1739209839.5947201;-45.120503652039325
1739209839.5947268;-38.13080360867914
1739209839.5947332;-35.57807855764607
1739209839.5947397;-38.13080360867914
1739209839.5947464;-45.120503652039325
1739209839.5947528;-45.120503652039325
1739209839.5947595;-45.120503652039325
1739209839.594766;-38.13080360867914
1739209839.5947723;-38.13080360867914
1739209839.594779;-38.13080360867914
1739209839.5947855;-38.13080360867914
1739209839.5947921;-33.981070128970906
1739209839.5947986;-45.120503652039325
1739209839.594805;-45.120503652039325
1739209839.5948117;-35.57807855764607
1739209839.594818;-35.57807855764607
1739209839.5948248;-45.120503652039325
1739209839.5948312;-45.120503652039325
1739209839.5948377;-45.120503652039325
1739209839.5948443;-38.13080360867914
1739209839.5948508;-31.141103565318893
1739209839.5948575;-38.13080360867914
1739209839.594864;-45.120503652039325
1739209839.5948703;-38.13080360867914
1739209839.594877;-38.13080360867914
1739209839.5948834;-45.120503652039325
1739209839.59489;-45.120503652039325
1739209839.5948966;-45.120503652039325
1739209839.594903;-45.120503652039325
1739209839.5949097;-45.120503652039325
1739209839.594916;-35.57807855764607
1739209839.5949228;-45.120503652039325
1739209839.5949292;-38.13080360867914
1739209839.5949357;-45.120503652039325
1739209839.5949423;-45.120503652039325
1739209839.5949488;-45.120503652039325
1739209839.5949554;-38.13080360867914
1739209839.594962;-45.120503652039325
1739209839.5949683;-45.120503652039325
1739209839.594975;-45.120503652039325
1739209839.5949814;-38.13080360867914
1739209839.594988;-38.13080360867914
1739209839.5949945;-45.120503652039325
1739209839.595001;-35.57807855764607
1739209839.5950077;-27.8777449560314
1739209839.595014;-32.816014438256545
1739209839.5950208;-45.120503652039325
1739209839.5950272;-38.13080360867914
1739209839.5950336;-33.981070128970906
1739209839.5950403;-45.120503652039325
1739209839.5950468;-45.120503652039325
1739209839.5950532;-45.120503652039325
1739209839.5950599;-45.120503652039325
1739209839.5950663;-45.120503652039325
1739209839.595073;-45.120503652039325
1739209839.5950794;-45.120503652039325
1739209839.5950859;-38.13080360867914
1739209839.5950925;-45.120503652039325
1739209839.595099;-38.13080360867914
1739209839.5951056;-32.816014438256545
1739209839.595112;-38.13080360867914
1739209839.5951185;-45.120503652039325
1739209839.5951252;-35.57807855764607
1739209839.5951316;-35.57807855764607
1739209839.5951383;-45.120503652039325
1739209839.5951447;-45.120503652039325
1739209839.5951512;-38.13080360867914
1739209839.5951579;-45.120503652039325
1739209839.5951643;-27.8777449560314
1739209839.595171;-33.981070128970906
1739209839.5951774;-38.13080360867914
1739209839.5951838;-38.13080360867914
1739209839.5951905;-45.120503652039325
1739209839.595197;-45.120503652039325
1739209839.5952036;-38.13080360867914
1739209839.59521;-38.13080360867914
1739209839.5952165;-45.120503652039325
1739209839.5952232;-45.120503652039325
1739209839.5952296;-35.57807855764607
1739209839.5952363;-38.13080360867914
1739209839.5952427;-45.120503652039325
1739209839.5952492;-45.120503652039325
1739209839.5952559;-38.13080360867914
1739209839.5952623;-32.816014438256545
1739209839.595269;-45.120503652039325
1739209839.5952754;-38.13080360867914
1739209839.5952818;-35.57807855764607
1739209839.5952885;-38.13080360867914
1739209839.595295;-45.120503652039325
1739209839.5953016;-38.13080360867914
1739209839.595308;-38.13080360867914
1739209839.5953145;-45.120503652039325
1739209839.5953212;-35.57807855764607
1739209839.5953276;-38.13080360867914
1739209839.5953343;-45.120503652039325
1739209839.5953407;-38.13080360867914
1739209839.5953472;-38.13080360867914
1739209839.5953538;-38.13080360867914
1739209839.5953603;-45.120503652039325
1739209839.595367;-45.120503652039325
1739209839.5953734;-38.13080360867914
1739209839.5953798;-45.120503652039325
1739209839.5953865;-45.120503652039325
1739209839.595393;-45.120503652039325
1739209839.5953996;-35.57807855764607
1739209839.595406;-35.57807855764607
1739209839.5954125;-45.120503652039325
1739209839.5954192;-45.120503652039325
1739209839.5954256;-38.13080360867914
1739209839.5954323;-33.981070128970906
1739209839.5954387;-38.13080360867914
1739209839.5954452;-38.13080360867914
1739209839.5954518;-38.13080360867914
1739209839.5954583;-38.13080360867914
1739209839.595465;-38.13080360867914
1739209839.5954714;-45.120503652039325
1739209839.5954778;-35.57807855764607
1739209839.5954845;-38.13080360867914
1739209839.595491;-45.120503652039325
1739209839.5954976;-38.13080360867914
1739209839.595504;-38.13080360867914
1739209839.5955105;-45.120503652039325
1739209839.5955172;-38.13080360867914
1739209839.5955236;-38.13080360867914
1739209839.5955303;-38.13080360867914
1739209839.5955367;-38.13080360867914
1739209839.5955431;-45.120503652039325
1739209839.5955498;-38.13080360867914
1739209839.5955563;-35.57807855764607
1739209839.595563;-38.13080360867914
1739209839.5955694;-38.13080360867914
1739209839.5955758;-35.57807855764607
1739209839.5955825;-38.13080360867914
1739209839.595589;-45.120503652039325
1739209839.5955954;-35.57807855764607
1739209839.595602;-33.981070128970906
1739209839.5956085;-45.120503652039325
1739209839.5956151;-45.120503652039325
1739209839.5956216;-38.13080360867914
1739209839.595628;-38.13080360867914
1739209839.5956347;-38.13080360867914
1739209839.5956411;-35.57807855764607
1739209839.5956478;-33.981070128970906
1739209839.5956542;-33.981070128970906
1739209839.5956607;-45.120503652039325
1739209839.5956674;-38.13080360867914
1739209839.5956738;-32.816014438256545
1739209839.5956805;-38.13080360867914
1739209839.595687;-45.120503652039325
1739209839.5956933;-31.141103565318915
1739209839.5957;-33.981070128970906
1739209839.5957065;-45.120503652039325
1739209839.5957131;-45.120503652039325
1739209839.5957196;-38.13080360867914
1739209839.595726;-38.13080360867914
1739209839.5957327;-38.13080360867914
1739209839.5957391;-33.981070128970906
1739209839.5957458;-33.981070128970906
1739209839.5957522;-38.13080360867914
1739209839.5957587;-45.120503652039325
1739209839.5957654;-45.120503652039325
1739209839.5957718;-45.120503652039325
1739209839.5957785;-45.120503652039325
1739209839.595785;-38.13080360867914
1739209839.5957913;-38.13080360867914
1739209839.595798;-33.981070128970906
1739209839.5958045;-45.120503652039325
1739209839.5958111;-45.120503652039325
1739209839.5958176;-38.13080360867914
1739209839.595824;-38.13080360867914
1739209839.5958307;-45.120503652039325
1739209839.595837;-45.120503652039325
1739209839.5958438;-33.981070128970906
1739209839.5958502;-31.141103565318915
1739209839.5958567;-32.816014438256545
1739209839.5958633;-45.120503652039325
1739209839.5958698;-45.120503652039325
1739209839.5958765;-33.981070128970906
1739209839.595883;-33.981070128970906
1739209839.5958893;-38.13080360867914
1739209839.595896;-45.120503652039325
1739209839.5959024;-38.13080360867914
1739209839.595909;-38.13080360867914
1739209839.5959156;-45.120503652039325
1739209839.595922;-45.120503652039325
1739209839.5959287;-38.13080360867914
1739209839.595935;-45.120503652039325
1739209839.5959418;-45.120503652039325
1739209839.5959482;-45.120503652039325
1739209839.5959547;-45.120503652039325
1739209839.5959613;-45.120503652039325
1739209839.5959678;-38.13080360867914
1739209839.5959744;-38.13080360867914
1739209839.595981;-35.57807855764607
1739209839.5959873;-38.13080360867914
1739209839.595994;-38.13080360867914
1739209839.5960004;-38.13080360867914
1739209839.596007;-38.13080360867914
1739209839.5960135;-38.13080360867914
1739209839.59602;-45.120503652039325
1739209839.5960267;-45.120503652039325
1739209839.596033;-45.120503652039325
1739209839.5960398;-35.57807855764607
1739209839.5960462;-35.57807855764607
1739209839.5960526;-45.120503652039325
1739209839.5960593;-38.13080360867914
1739209839.5960658;-38.13080360867914
1739209839.5960724;-45.120503652039325
1739209839.5960789;-45.120503652039325
1739209839.5960853;-38.13080360867914
1739209839.596092;-38.13080360867914
1739209839.5960984;-38.13080360867914
1739209839.5961049;-45.120503652039325
1739209839.5961115;-38.13080360867914
1739209839.596118;-38.13080360867914
1739209839.5961246;-38.13080360867914
1739209839.596131;-38.13080360867914
1739209839.5961375;-45.120503652039325
1739209839.5961442;-33.981070128970906
1739209839.5961506;-38.13080360867914
1739209839.5961573;-38.13080360867914
1739209839.5961637;-45.120503652039325
1739209839.5961702;-32.816014438256545
1739209839.5961769;-35.57807855764607
1739209839.5961833;-45.120503652039325
1739209839.59619;-45.120503652039325
1739209839.5961964;-45.120503652039325
1739209839.5962029;-38.13080360867914
1739209839.5962095;-45.120503652039325
1739209839.596216;-38.13080360867914
1739209839.5962226;-45.120503652039325
1739209839.596229;-45.120503652039325
1739209839.5962355;-38.13080360867914
1739209839.5962422;-45.120503652039325
1739209839.5962486;-45.120503652039325
1739209839.5962553;-38.13080360867914
1739209839.5962617;-45.120503652039325
1739209839.5962682;-38.13080360867914
1739209839.5962749;-45.120503652039325
1739209839.5962813;-45.120503652039325
1739209839.596288;-35.57807855764607
1739209839.5962944;-33.981070128970906
1739209839.5963008;-35.57807855764607
1739209839.5963075;-38.13080360867914
1739209839.596314;-38.13080360867914
1739209839.5963206;-38.13080360867914
1739209839.596327;-29.438486411369333
1739209839.5963335;-31.141103565318893
1739209839.5963402;-45.120503652039325
1739209839.5963466;-45.120503652039325
1739209839.5963533;-45.120503652039325
1739209839.5963597;-45.120503652039325
1739209839.5963662;-45.120503652039325
1739209839.5963728;-38.13080360867914
1739209839.5963793;-45.120503652039325
1739209839.596386;-45.120503652039325
1739209839.5963924;-38.13080360867914
1739209839.5963988;-45.120503652039325
1739209839.5964055;-45.120503652039325
1739209839.596412;-45.120503652039325
1739209839.5964186;-45.120503652039325
1739209839.596425;-45.120503652039325
1739209839.5964315;-33.981070128970906
1739209839.5964382;-33.981070128970906
1739209839.5964446;-45.120503652039325
1739209839.5964513;-45.120503652039325
1739209839.5964577;-33.981070128970906
1739209839.5964642;-38.13080360867914
1739209839.5964708;-38.13080360867914
1739209839.5964773;-38.13080360867914
1739209839.596484;-31.141103565318893
1739209839.5964904;-29.438486411369333
1739209839.5964968;-45.120503652039325
1739209839.5965035;-45.120503652039325
1739209839.59651;-35.57807855764607
1739209839.5965166;-38.13080360867914
1739209839.596523;-38.13080360867914
1739209839.5965295;-38.13080360867914
1739209839.5965362;-45.120503652039325
1739209839.5965426;-45.120503652039325
1739209839.5965493;-38.13080360867914
1739209839.5965557;-45.120503652039325
1739209839.5965621;-45.120503652039325
1739209839.5965688;-33.981070128970906
1739209839.5965753;-45.120503652039325
1739209839.596582;-45.120503652039325
1739209839.5965884;-35.57807855764607
1739209839.5965948;-35.57807855764607
1739209839.5966015;-45.120503652039325
1739209839.596608;-45.120503652039325
1739209839.5966144;-45.120503652039325
1739209839.596621;-45.120503652039325
1739209839.5966275;-38.13080360867914
1739209839.5966341;-45.120503652039325
1739209839.5966406;-38.13080360867914
1739209839.596647;-35.57807855764607
1739209839.5966537;-30.49652367304973
1739209839.5966601;-45.120503652039325
1739209839.5966668;-38.13080360867914
1739209839.5966733;-32.816014438256545
1739209839.5966797;-33.981070128970906
1739209839.5966864;-33.981070128970906
1739209839.5966928;-45.120503652039325
1739209839.5966995;-45.120503652039325
1739209839.596706;-35.57807855764607
1739209839.5967124;-35.57807855764607
1739209839.596719;-45.120503652039325
1739209839.5967255;-45.120503652039325
1739209839.5967321;-35.57807855764607
1739209839.5967386;-35.57807855764607
1739209839.596745;-38.13080360867914
1739209839.5967517;-38.13080360867914
1739209839.5967581;-33.981070128970906
1739209839.5967648;-38.13080360867914
1739209839.5967712;-45.120503652039325
1739209839.5967777;-38.13080360867914
1739209839.5967844;-38.13080360867914
1739209839.5967908;-38.13080360867914
1739209839.5967975;-45.120503652039325
1739209839.596804;-38.13080360867914
1739209839.5968103;-33.981070128970906
1739209839.596817;-38.13080360867914
1739209839.5968235;-45.120503652039325
1739209839.5968301;-38.13080360867914
