CAN Message; 0x1d3:0000126bf31db997
1739209920.031473;-38.13080360867914
1739209920.0314782;-38.13080360867914
1739209920.0314834;-38.13080360867914
1739209920.0314887;-45.120503652039325
1739209920.031494;-45.120503652039325
1739209920.0314991;-33.981070128970906
1739209920.0315044;-38.13080360867914
1739209920.0315096;-45.120503652039325
1739209920.031515;-45.120503652039325
1739209920.0315201;-45.120503652039325
1739209920.0315254;-45.120503652039325
1739209920.0315306;-45.120503652039325
1739209920.0315359;-45.120503652039325
1739209920.031541;-45.120503652039325
1739209920.0315464;-38.13080360867914
1739209920.0315516;-45.120503652039325
1739209920.0315568;-45.120503652039325
1739209920.031562;-45.120503652039325
1739209920.0315673;-35.57807855764607
1739209920.0315726;-45.120503652039325
1739209920.0315778;-45.120503652039325
1739209920.031583;-31.141103565318915
1739209920.0315883;-33.981070128970906
1739209920.0315936;-45.120503652039325
1739209920.0315988;-45.120503652039325
1739209920.031604;-33.981070128970906
1739209920.0316093;-35.57807855764607
1739209920.0316143;-38.13080360867914
1739209920.0316195;-33.981070128970906
1739209920.0316248;-31.14110356531892
1739209920.03163;-38.13080360867914
1739209920.0316353;-38.13080360867914
1739209920.0316405;-38.13080360867914
1739209920.0316458;-33.981070128970906
1739209920.031651;-35.57807855764607
1739209920.0316563;-45.120503652039325
1739209920.0316615;-35.57807855764607
1739209920.0316668;-28.992665084841942
1739209920.031672;-38.13080360867914
1739209920.0316772;-45.120503652039325
1739209920.0316825;-45.120503652039325
1739209920.0316877;-45.120503652039325
1739209920.031693;-45.120503652039325
1739209920.0316982;-38.13080360867914
1739209920.0317035;-35.57807855764607
1739209920.0317087;-45.120503652039325
1739209920.031714;-38.13080360867914
1739209920.0317192;-33.981070128970906
1739209920.0317245;-45.120503652039325
1739209920.0317297;-28.992665084841942
1739209920.031735;-31.141103565318943
1739209920.0317402;-45.120503652039325
1739209920.0317454;-38.13080360867914
1739209920.0317507;-45.120503652039325
1739209920.031756;-38.13080360867914
1739209920.031761;-38.13080360867914
1739209920.0317662;-33.981070128970906
1739209920.0317714;-33.981070128970906
1739209920.0317767;-45.120503652039325
1739209920.031782;-45.120503652039325
1739209920.0317872;-31.141103565318915
1739209920.0317924;-31.14110356531892
1739209920.0317976;-32.81601443825658
1739209920.031803;-45.120503652039325
1739209920.0318081;-38.13080360867914
1739209920.0318134;-35.57807855764607
1739209920.0318186;-38.13080360867914
1739209920.0318239;-45.120503652039325
1739209920.031829;-38.13080360867914
1739209920.0318344;-45.120503652039325
1739209920.0318396;-38.13080360867914
1739209920.0318449;-38.13080360867914
1739209920.03185;-38.13080360867914
1739209920.0318553;-38.13080360867914
1739209920.0318606;-33.981070128970906
1739209920.0318658;-31.141103565318915
1739209920.031871;-45.120503652039325
1739209920.0318763;-45.120503652039325
1739209920.0318816;-38.13080360867914
1739209920.0318868;-38.13080360867914
1739209920.031892;-35.57807855764607
1739209920.0318973;-38.13080360867914
1739209920.0319023;-45.120503652039325
1739209920.0319076;-32.816014438256545
1739209920.0319128;-45.120503652039325
1739209920.031918;-45.120503652039325
1739209920.0319233;-26.035653463252796
1739209920.0319285;-25.62660358559016
1739209920.0319338;-45.120503652039325
1739209920.031939;-32.816014438256545
1739209920.0319443;-45.120503652039325
1739209920.0319495;-45.120503652039325
1739209920.0319548;-35.57807855764607
1739209920.03196;-45.120503652039325
1739209920.0319653;-32.816014438256545
1739209920.0319705;-38.13080360867914
1739209920.0319757;-31.141103565318893
1739209920.031981;-45.120503652039325
1739209920.0319862;-33.981070128970906
1739209920.0319915;-28.992665084841942
1739209920.0319967;-35.57807855764607
1739209920.032002;-38.13080360867914
1739209920.0320072;-45.120503652039325
1739209920.0320125;-45.120503652039325
1739209920.0320177;-45.120503652039325
1739209920.032023;-38.13080360867914
1739209920.0320282;-38.13080360867914
1739209920.0320334;-33.981070128970906
1739209920.0320387;-45.120503652039325
1739209920.032044;-35.57807855764607
1739209920.032049;-38.13080360867914
1739209920.0320542;-27.267205301931607
1739209920.0320594;-26.487275050834715
1739209920.0320647;-38.13080360867914
1739209920.03207;-32.816014438256545
1739209920.0320752;-33.981070128970906
1739209920.0320804;-45.120503652039325
1739209920.0320857;-38.13080360867914
1739209920.032091;-32.816014438256545
1739209920.0320961;-38.13080360867914
1739209920.0321014;-38.13080360867914
1739209920.0321066;-45.120503652039325
1739209920.032112;-38.13080360867914
1739209920.0321171;-26.487275050834725
1739209920.0321224;-31.141103565318943
1739209920.0321276;-38.13080360867914
1739209920.0321329;-45.120503652039325
1739209920.032138;-38.13080360867914
1739209920.0321434;-38.13080360867914
1739209920.0321486;-33.981070128970906
1739209920.0321538;-45.120503652039325
1739209920.032159;-45.120503652039325
1739209920.0321643;-38.13080360867914
1739209920.0321696;-45.120503652039325
1739209920.0321748;-33.981070128970906
1739209920.03218;-28.992665084841942
1739209920.0321853;-38.13080360867914
1739209920.0321906;-35.57807855764607
1739209920.0321956;-35.57807855764607
1739209920.0322008;-38.13080360867914
1739209920.032206;-45.120503652039325
1739209920.0322113;-38.13080360867914
1739209920.0322165;-45.120503652039325
1739209920.0322218;-38.13080360867914
1739209920.032227;-45.120503652039325
1739209920.0322323;-45.120503652039325
1739209920.0322375;-38.13080360867914
1739209920.0322428;-38.13080360867914
1739209920.032248;-45.120503652039325
1739209920.0322533;-45.120503652039325
1739209920.0322585;-45.120503652039325
1739209920.0322638;-45.120503652039325
1739209920.032269;-45.120503652039325
1739209920.0322742;-45.120503652039325
1739209920.0322795;-45.120503652039325
1739209920.0322847;-45.120503652039325
1739209920.03229;-45.120503652039325
1739209920.0322952;-38.13080360867914
1739209920.0323005;-33.981070128970906
1739209920.0323057;-27.267205301931607
1739209920.032311;-45.120503652039325
1739209920.0323162;-38.13080360867914
1739209920.0323215;-38.13080360867914
1739209920.0323267;-32.816014438256545
1739209920.032332;-38.13080360867914
1739209920.032337;-45.120503652039325
1739209920.0323422;-38.13080360867914
1739209920.0323474;-38.13080360867914
1739209920.0323527;-45.120503652039325
1739209920.032358;-45.120503652039325
1739209920.0323632;-45.120503652039325
1739209920.0323684;-45.120503652039325
1739209920.0323737;-38.13080360867914
1739209920.032379;-45.120503652039325
1739209920.0323842;-38.13080360867914
1739209920.0323894;-33.981070128970906
1739209920.0323946;-45.120503652039325
1739209920.0324;-45.120503652039325
1739209920.0324051;-35.57807855764607
1739209920.0324104;-45.120503652039325
1739209920.0324156;-45.120503652039325
1739209920.0324209;-38.13080360867914
1739209920.032426;-38.13080360867914
1739209920.0324314;-38.13080360867914
1739209920.0324366;-35.57807855764607
1739209920.0324419;-38.13080360867914
1739209920.032447;-35.57807855764607
1739209920.0324523;-33.981070128970906
1739209920.0324576;-38.13080360867914
1739209920.0324628;-38.13080360867914
1739209920.032468;-38.13080360867914
1739209920.0324733;-38.13080360867914
1739209920.0324786;-45.120503652039325
1739209920.0324836;-45.120503652039325
1739209920.0324888;-45.120503652039325
1739209920.032494;-45.120503652039325
1739209920.0324993;-45.120503652039325
1739209920.0325046;-33.981070128970906
1739209920.0325098;-38.13080360867914
1739209920.032515;-38.13080360867914
1739209920.0325203;-38.13080360867914
1739209920.0325255;-38.13080360867914
1739209920.0325308;-32.816014438256545
1739209920.032536;-35.57807855764607
1739209920.0325413;-38.13080360867914
1739209920.0325465;-38.13080360867914
1739209920.0325518;-35.57807855764607
1739209920.032557;-38.13080360867914
1739209920.0325623;-45.120503652039325
1739209920.0325675;-38.13080360867914
1739209920.0325727;-38.13080360867914
1739209920.032578;-45.120503652039325
1739209920.0325832;-45.120503652039325
1739209920.0325885;-45.120503652039325
1739209920.0325937;-38.13080360867914
1739209920.032599;-33.981070128970906
1739209920.0326042;-45.120503652039325
1739209920.0326095;-45.120503652039325
1739209920.0326147;-45.120503652039325
1739209920.03262;-38.13080360867914
1739209920.0326252;-45.120503652039325
1739209920.0326302;-45.120503652039325
1739209920.0326355;-45.120503652039325
1739209920.0326407;-33.981070128970906
1739209920.032646;-33.981070128970906
1739209920.0326512;-38.13080360867914
1739209920.0326564;-35.57807855764607
1739209920.0326617;-32.816014438256545
1739209920.032667;-29.438486411369333
1739209920.0326722;-35.57807855764607
1739209920.0326774;-30.49652367304973
1739209920.0326827;-45.120503652039325
1739209920.032688;-38.13080360867914
1739209920.0326931;-38.13080360867914
1739209920.0326984;-33.981070128970906
1739209920.0327036;-31.141103565318915
1739209920.032709;-33.981070128970956
1739209920.0327141;-33.981070128970906
1739209920.0327194;-45.120503652039325
1739209920.0327246;-33.981070128970906
1739209920.0327299;-45.120503652039325
1739209920.032735;-32.816014438256545
1739209920.0327404;-38.13080360867914
1739209920.0327456;-31.141103565318915
1739209920.0327508;-45.120503652039325
1739209920.032756;-33.981070128970906
1739209920.0327613;-33.981070128970906
1739209920.0327666;-33.981070128970906
1739209920.0327716;-24.746238672633048
1739209920.0327768;-38.13080360867914
1739209920.032782;-38.13080360867914
1739209920.0327873;-38.13080360867914
1739209920.0327926;-33.981070128970906
1739209920.0327978;-45.120503652039325
1739209920.032803;-35.57807855764607
1739209920.0328083;-30.49652367304973
1739209920.0328135;-45.120503652039325
1739209920.0328188;-32.816014438256545
1739209920.032824;-38.13080360867914
1739209920.0328293;-38.13080360867914
1739209920.0328345;-38.13080360867914
1739209920.0328398;-33.981070128970906
1739209920.032845;-38.13080360867914
1739209920.0328503;-33.981070128970906
1739209920.0328555;-23.273589343863303
1739209920.0328608;-33.981070128970906
1739209920.032866;-35.57807855764607
1739209920.0328712;-31.141103565318915
1739209920.0328765;-31.141103565318893
1739209920.0328817;-33.981070128970906
1739209920.032887;-29.438486411369333
1739209920.0328922;-32.816014438256545
1739209920.0328975;-26.991370085610736
1739209920.0329027;-38.13080360867914
1739209920.032908;-45.120503652039325
1739209920.0329132;-28.992665084841942
1739209920.0329182;-29.438486411369333
1739209920.0329235;-38.13080360867914
1739209920.0329287;-35.57807855764607
1739209920.032934;-33.981070128970906
1739209920.0329392;-45.120503652039325
1739209920.0329444;-33.981070128970906
1739209920.0329497;-31.141103565318893
1739209920.032955;-33.981070128970906
1739209920.0329602;-45.120503652039325
1739209920.0329654;-38.13080360867914
1739209920.0329707;-38.13080360867914
1739209920.032976;-45.120503652039325
1739209920.0329812;-24.746238672633048
1739209920.0329864;-28.992665084841942
1739209920.0329916;-45.120503652039325
1739209920.032997;-33.981070128970906
1739209920.0330021;-45.120503652039325
1739209920.0330074;-38.13080360867914
1739209920.0330126;-33.981070128970906
1739209920.0330179;-33.981070128970906
1739209920.033023;-45.120503652039325
1739209920.0330284;-28.992665084841942
1739209920.0330336;-45.120503652039325
1739209920.0330389;-31.141103565318915
1739209920.033044;-38.13080360867914
1739209920.0330493;-38.13080360867914
1739209920.0330546;-45.120503652039325
1739209920.0330598;-35.57807855764607
1739209920.0330648;-45.120503652039325
1739209920.03307;-38.13080360867914
1739209920.0330753;-31.141103565318893
1739209920.0330806;-33.981070128970906
1739209920.0330858;-45.120503652039325
1739209920.033091;-33.981070128970906
1739209920.0330963;-38.13080360867914
1739209920.0331016;-38.13080360867914
1739209920.0331068;-29.438486411369333
1739209920.033112;-38.13080360867914
1739209920.0331173;-35.57807855764607
1739209920.0331225;-33.981070128970906
1739209920.0331278;-45.120503652039325
1739209920.033133;-38.13080360867914
1739209920.0331383;-38.13080360867914
1739209920.0331435;-35.57807855764607
1739209920.0331488;-31.141103565318915
1739209920.033154;-33.981070128970906
1739209920.0331593;-45.120503652039325
1739209920.0331645;-28.58837851428586
1739209920.0331697;-31.141103565318893
1739209920.033175;-33.981070128970906
1739209920.0331802;-35.57807855764607
1739209920.0331855;-38.13080360867914
1739209920.0331907;-31.141103565318893
1739209920.033196;-33.981070128970906
1739209920.0332012;-45.120503652039325
1739209920.0332062;-38.13080360867914
1739209920.0332115;-38.13080360867914
1739209920.0332167;-32.816014438256545
1739209920.033222;-38.13080360867914
1739209920.0332272;-33.981070128970906
1739209920.0332325;-35.57807855764607
1739209920.0332377;-33.981070128970906
1739209920.033243;-45.120503652039325
1739209920.0332482;-38.13080360867914
1739209920.0332534;-29.438486411369333
1739209920.0332587;-35.57807855764607
1739209920.033264;-38.13080360867914
1739209920.0332692;-38.13080360867914
1739209920.0332744;-27.8777449560314
1739209920.0332797;-33.981070128970906
1739209920.033285;-30.49652367304973
1739209920.0332901;-38.13080360867914
1739209920.0332954;-35.57807855764607
1739209920.0333006;-38.13080360867914
1739209920.033306;-45.120503652039325
1739209920.0333111;-33.981070128970906
1739209920.0333164;-32.816014438256545
1739209920.0333216;-31.141103565318915
1739209920.0333269;-32.816014438256545
1739209920.033332;-33.981070128970906
1739209920.0333374;-45.120503652039325
1739209920.0333426;-38.13080360867914
1739209920.0333478;-45.120503652039325
1739209920.0333529;-45.120503652039325
1739209920.033358;-31.141103565318915
1739209920.0333633;-31.141103565318915
1739209920.0333686;-35.57807855764607
1739209920.0333738;-35.57807855764607
1739209920.033379;-45.120503652039325
1739209920.0333843;-38.13080360867914
1739209920.0333896;-38.13080360867914
1739209920.0333948;-35.57807855764607
1739209920.0334;-29.438486411369333
1739209920.0334053;-28.58837851428586
1739209920.0334105;-45.120503652039325
1739209920.0334158;-31.141103565318915
1739209920.033421;-24.151403521958727
1739209920.0334263;-27.877744956031414
1739209920.0334315;-45.120503652039325
1739209920.0334368;-30.49652367304973
1739209920.033442;-45.120503652039325
1739209920.0334473;-25.25278630937684
1739209920.0334525;-31.141103565318915
1739209920.0334578;-31.141103565318915
1739209920.033463;-38.13080360867914
1739209920.0334682;-33.981070128970906
1739209920.0334735;-31.141103565318915
1739209920.0334787;-45.120503652039325
1739209920.033484;-45.120503652039325
1739209920.0334892;-38.13080360867914
1739209920.0334945;-45.120503652039325
1739209920.0334995;-38.13080360867914
1739209920.0335047;-31.141103565318893
1739209920.03351;-38.13080360867914
1739209920.0335152;-38.13080360867914
1739209920.0335205;-45.120503652039325
1739209920.0335257;-45.120503652039325
1739209920.033531;-45.120503652039325
1739209920.0335362;-38.13080360867914
1739209920.0335414;-38.13080360867914
1739209920.0335467;-31.141103565318893
1739209920.033552;-31.141103565318915
1739209920.0335572;-38.13080360867914
1739209920.0335624;-32.816014438256545
1739209920.0335677;-45.120503652039325
1739209920.033573;-32.816014438256545
1739209920.0335782;-45.120503652039325
1739209920.0335834;-32.816014438256545
1739209920.0335886;-29.438486411369333
1739209920.033594;-31.141103565318915
1739209920.0335991;-35.57807855764607
1739209920.0336044;-38.13080360867914
1739209920.0336096;-38.13080360867914
1739209920.0336149;-45.120503652039325
1739209920.03362;-33.981070128970906
1739209920.0336254;-38.13080360867914
1739209920.0336306;-35.57807855764607
1739209920.0336359;-38.13080360867914
1739209920.0336409;-35.57807855764607
1739209920.033646;-38.13080360867914
1739209920.0336514;-38.13080360867914
1739209920.0336566;-45.120503652039325
1739209920.0336618;-45.120503652039325
1739209920.033667;-45.120503652039325
1739209920.0336723;-45.120503652039325
1739209920.0336776;-45.120503652039325
1739209920.0336828;-38.13080360867914
1739209920.033688;-38.13080360867914
1739209920.0336933;-38.13080360867914
1739209920.0336986;-31.141103565318915
1739209920.0337038;-38.13080360867914
1739209920.033709;-31.141103565318915
1739209920.0337143;-25.826314394896354
1739209920.0337195;-32.816014438256545
1739209920.0337248;-32.81601443825658
1739209920.03373;-45.120503652039325
1739209920.0337353;-35.57807855764607
1739209920.0337405;-45.120503652039325
1739209920.0337458;-33.981070128970906
1739209920.033751;-31.141103565318915
1739209920.0337563;-45.120503652039325
1739209920.0337615;-38.13080360867914
1739209920.0337667;-31.141103565318915
1739209920.033772;-31.141103565318915
1739209920.0337772;-38.13080360867914
1739209920.0337825;-28.992665084841942
1739209920.0337875;-45.120503652039325
1739209920.0337927;-35.57807855764607
1739209920.033798;-26.991370085610736
1739209920.0338032;-33.981070128970906
1739209920.0338085;-32.816014438256545
1739209920.0338137;-33.981070128970906
1739209920.033819;-35.57807855764607
1739209920.0338242;-35.57807855764607
1739209920.0338295;-45.120503652039325
1739209920.0338347;-38.13080360867914
1739209920.03384;-35.57807855764607
1739209920.0338452;-33.981070128970906
1739209920.0338504;-38.13080360867914
1739209920.0338557;-38.13080360867914
1739209920.033861;-32.816014438256545
1739209920.0338662;-45.120503652039325
1739209920.0338714;-35.57807855764607
1739209920.0338767;-38.13080360867914
1739209920.033882;-45.120503652039325
1739209920.0338871;-35.57807855764607
1739209920.0338924;-45.120503652039325
1739209920.0338976;-38.13080360867914
1739209920.033903;-38.13080360867914
1739209920.0339081;-38.13080360867914
1739209920.0339134;-45.120503652039325
1739209920.0339186;-38.13080360867914
1739209920.0339239;-29.438486411369333
1739209920.033929;-38.13080360867914
1739209920.033934;-29.438486411369333
1739209920.0339394;-33.981070128970906
1739209920.0339446;-33.981070128970956
1739209920.0339499;-31.141103565318915
1739209920.033955;-45.120503652039325
1739209920.0339603;-31.141103565318915
1739209920.0339656;-31.141103565318915
1739209920.0339708;-32.816014438256545
1739209920.033976;-35.57807855764607
1739209920.0339813;-38.13080360867914
1739209920.0339866;-31.141103565318893
1739209920.0339918;-45.120503652039325
1739209920.033997;-38.13080360867914
1739209920.0340023;-33.981070128970906
1739209920.0340075;-35.57807855764607
1739209920.0340128;-38.13080360867914
1739209920.034018;-45.120503652039325
1739209920.0340233;-38.13080360867914
1739209920.0340285;-38.13080360867914
1739209920.0340338;-38.13080360867914
1739209920.034039;-38.13080360867914
1739209920.0340443;-33.981070128970956
1739209920.0340495;-33.981070128970906
1739209920.0340548;-33.981070128970906
1739209920.03406;-45.120503652039325
1739209920.0340652;-45.120503652039325
1739209920.0340705;-38.13080360867914
1739209920.0340757;-45.120503652039325
1739209920.0340807;-31.141103565318915
1739209920.034086;-30.49652367304973
1739209920.0340912;-38.13080360867914
1739209920.0340965;-38.13080360867914
1739209920.0341017;-38.13080360867914
1739209920.034107;-35.57807855764607
1739209920.0341122;-33.981070128970906
1739209920.0341175;-38.13080360867914
1739209920.0341227;-45.120503652039325
1739209920.034128;-35.57807855764607
1739209920.0341332;-31.141103565318893
1739209920.0341384;-38.13080360867914
1739209920.0341437;-45.120503652039325
1739209920.034149;-45.120503652039325
1739209920.0341542;-38.13080360867914
1739209920.0341594;-38.13080360867914
1739209920.0341647;-45.120503652039325
1739209920.03417;-45.120503652039325
1739209920.0341752;-45.120503652039325
1739209920.0341804;-45.120503652039325
1739209920.0341856;-45.120503652039325
1739209920.034191;-45.120503652039325
1739209920.0341961;-38.13080360867914
1739209920.0342014;-45.120503652039325
1739209920.0342066;-38.13080360867914
1739209920.0342119;-28.992665084841942
1739209920.0342171;-32.816014438256545
1739209920.0342221;-38.13080360867914
1739209920.0342274;-38.13080360867914
1739209920.0342326;-33.981070128970906
1739209920.0342379;-45.120503652039325
1739209920.034243;-35.57807855764607
1739209920.0342484;-38.13080360867914
1739209920.0342536;-31.14110356531892
1739209920.0342588;-45.120503652039325
1739209920.034264;-45.120503652039325
1739209920.0342693;-38.13080360867914
1739209920.0342746;-45.120503652039325
1739209920.0342798;-45.120503652039325
1739209920.034285;-45.120503652039325
1739209920.0342903;-33.981070128970906
1739209920.0342956;-31.141103565318915
1739209920.0343008;-45.120503652039325
1739209920.034306;-45.120503652039325
1739209920.0343113;-38.13080360867914
1739209920.0343165;-38.13080360867914
1739209920.0343218;-45.120503652039325
1739209920.034327;-38.13080360867914
1739209920.0343323;-38.13080360867914
1739209920.0343375;-38.13080360867914
1739209920.0343428;-35.57807855764607
1739209920.034348;-45.120503652039325
1739209920.0343533;-45.120503652039325
1739209920.0343585;-38.13080360867914
1739209920.0343637;-45.120503652039325
1739209920.0343688;-45.120503652039325
1739209920.034374;-35.57807855764607
1739209920.0343792;-38.13080360867914
1739209920.0343845;-45.120503652039325
1739209920.0343897;-45.120503652039325
1739209920.034395;-38.13080360867914
1739209920.0344002;-45.120503652039325
1739209920.0344055;-38.13080360867914
1739209920.0344107;-38.13080360867914
1739209920.034416;-35.57807855764607
1739209920.0344212;-31.141103565318915
1739209920.0344265;-35.57807855764607
1739209920.0344317;-45.120503652039325
1739209920.034437;-45.120503652039325
1739209920.0344422;-38.13080360867914
1739209920.0344474;-38.13080360867914
1739209920.0344527;-45.120503652039325
1739209920.034458;-32.816014438256545
1739209920.0344632;-38.13080360867914
1739209920.0344684;-45.120503652039325
1739209920.0344737;-38.13080360867914
1739209920.034479;-35.57807855764607
1739209920.0344841;-33.981070128970906
1739209920.0344894;-45.120503652039325
1739209920.0344946;-45.120503652039325
1739209920.0345;-45.120503652039325
1739209920.0345051;-45.120503652039325
1739209920.0345104;-45.120503652039325
1739209920.0345154;-45.120503652039325
1739209920.0345206;-35.57807855764607
1739209920.0345259;-38.13080360867914
1739209920.034531;-45.120503652039325
1739209920.0345364;-45.120503652039325
1739209920.0345416;-38.13080360867914
1739209920.0345469;-38.13080360867914
1739209920.034552;-35.57807855764607
1739209920.0345573;-38.13080360867914
1739209920.0345626;-45.120503652039325
1739209920.0345678;-38.13080360867914
1739209920.034573;-38.13080360867914
1739209920.0345783;-38.13080360867914
1739209920.0345836;-32.816014438256545
1739209920.0345888;-38.13080360867914
1739209920.034594;-45.120503652039325
1739209920.0345993;-45.120503652039325
1739209920.0346045;-45.120503652039325
1739209920.0346098;-38.13080360867914
1739209920.034615;-45.120503652039325
1739209920.0346203;-45.120503652039325
1739209920.0346255;-45.120503652039325
1739209920.0346308;-38.13080360867914
1739209920.034636;-31.141103565318893
1739209920.0346413;-38.13080360867914
1739209920.0346465;-45.120503652039325
1739209920.0346518;-45.120503652039325
1739209920.0346568;-33.981070128970906
1739209920.034662;-38.13080360867914
1739209920.0346673;-45.120503652039325
1739209920.0346725;-45.120503652039325
1739209920.0346777;-45.120503652039325
1739209920.034683;-45.120503652039325
1739209920.0346882;-35.57807855764607
1739209920.0346935;-38.13080360867914
1739209920.0346987;-45.120503652039325
1739209920.034704;-45.120503652039325
1739209920.0347092;-32.816014438256545
1739209920.0347145;-38.13080360867914
1739209920.0347197;-32.816014438256545
1739209920.034725;-38.13080360867914
1739209920.0347302;-38.13080360867914
1739209920.0347354;-45.120503652039325
1739209920.0347407;-38.13080360867914
1739209920.034746;-33.981070128970906
1739209920.0347512;-32.816014438256545
1739209920.0347564;-38.13080360867914
1739209920.0347617;-45.120503652039325
1739209920.034767;-38.13080360867914
1739209920.0347722;-35.57807855764607
1739209920.0347774;-38.13080360867914
1739209920.0347826;-45.120503652039325
1739209920.034788;-45.120503652039325
1739209920.0347931;-45.120503652039325
1739209920.0347984;-45.120503652039325
1739209920.0348034;-45.120503652039325
1739209920.0348086;-45.120503652039325
1739209920.034814;-45.120503652039325
1739209920.0348191;-45.120503652039325
1739209920.0348244;-35.57807855764607
1739209920.0348296;-45.120503652039325
1739209920.0348349;-35.57807855764607
1739209920.03484;-45.120503652039325
1739209920.0348454;-38.13080360867914
1739209920.0348506;-35.57807855764607
1739209920.0348558;-38.13080360867914
1739209920.034861;-45.120503652039325
1739209920.0348663;-45.120503652039325
1739209920.0348716;-35.57807855764607
1739209920.0348768;-35.57807855764607
1739209920.034882;-38.13080360867914
1739209920.0348873;-33.981070128970956
1739209920.0348926;-45.120503652039325
1739209920.0348978;-38.13080360867914
1739209920.034903;-45.120503652039325
1739209920.0349083;-45.120503652039325
1739209920.0349135;-45.120503652039325
1739209920.0349188;-45.120503652039325
1739209920.034924;-45.120503652039325
1739209920.0349293;-30.49652367304973
1739209920.0349345;-32.816014438256545
1739209920.0349398;-38.13080360867914
1739209920.034945;-45.120503652039325
1739209920.03495;-33.981070128970906
1739209920.0349553;-38.13080360867914
1739209920.0349605;-45.120503652039325
1739209920.0349658;-35.57807855764607
1739209920.034971;-38.13080360867914
1739209920.0349762;-45.120503652039325
1739209920.0349815;-45.120503652039325
1739209920.0349867;-38.13080360867914
1739209920.034992;-45.120503652039325
1739209920.0349972;-45.120503652039325
1739209920.0350025;-35.57807855764607
1739209920.0350077;-38.13080360867914
1739209920.035013;-45.120503652039325
1739209920.0350182;-38.13080360867914
1739209920.0350235;-35.57807855764607
1739209920.0350287;-38.13080360867914
1739209920.035034;-35.57807855764607
1739209920.0350392;-45.120503652039325
1739209920.0350444;-35.57807855764607
1739209920.0350497;-45.120503652039325
1739209920.035055;-38.13080360867914
1739209920.0350602;-32.816014438256545
1739209920.0350654;-33.981070128970906
1739209920.0350707;-38.13080360867914
