CAN Message; 0x98:0000dc2e13c1c57c
1739209641.7487156;-32.816014438256545
1739209641.7487159;-38.13080360867914
1739209641.748716;-38.13080360867914
1739209641.7487164;-35.57807855764607
1739209641.7487168;-33.981070128970906
1739209641.748717;-38.13080360867914
1739209641.7487173;-38.13080360867914
1739209641.7487175;-35.57807855764607
1739209641.7487178;-32.81601443825658
1739209641.7487183;-45.120503652039325
1739209641.7487185;-33.981070128970906
1739209641.7487187;-45.120503652039325
1739209641.748719;-45.120503652039325
1739209641.7487195;-45.120503652039325
1739209641.7487197;-38.13080360867914
1739209641.74872;-45.120503652039325
1739209641.7487202;-31.141103565318915
1739209641.7487204;-33.981070128970906
1739209641.748721;-38.13080360867914
1739209641.7487211;-35.57807855764607
1739209641.7487214;-38.13080360867914
1739209641.7487216;-45.120503652039325
1739209641.7487218;-38.13080360867914
1739209641.7487223;-38.13080360867914
1739209641.7487226;-38.13080360867914
1739209641.7487228;-45.120503652039325
1739209641.748723;-38.13080360867914
1739209641.7487235;-45.120503652039325
1739209641.7487237;-32.816014438256545
1739209641.748724;-35.57807855764607
1739209641.7487242;-45.120503652039325
1739209641.7487245;-38.13080360867914
1739209641.748725;-38.13080360867914
1739209641.7487252;-45.120503652039325
1739209641.7487254;-35.57807855764607
1739209641.7487257;-35.57807855764607
1739209641.7487261;-45.120503652039325
1739209641.7487264;-33.981070128970906
1739209641.7487266;-38.13080360867914
1739209641.7487268;-45.120503652039325
1739209641.748727;-35.57807855764607
1739209641.7487276;-38.13080360867914
1739209641.7487278;-45.120503652039325
1739209641.748728;-38.13080360867914
1739209641.7487283;-45.120503652039325
1739209641.7487285;-45.120503652039325
1739209641.748729;-45.120503652039325
1739209641.7487292;-38.13080360867914
1739209641.7487295;-45.120503652039325
1739209641.7487297;-38.13080360867914
1739209641.7487302;-38.13080360867914
1739209641.7487304;-45.120503652039325
1739209641.7487307;-45.120503652039325
1739209641.748731;-38.13080360867914
1739209641.7487311;-45.120503652039325
1739209641.7487316;-45.120503652039325
1739209641.7487319;-38.13080360867914
1739209641.748732;-35.57807855764607
1739209641.7487323;-45.120503652039325
1739209641.7487328;-45.120503652039325
1739209641.748733;-45.120503652039325
1739209641.7487333;-38.13080360867914
1739209641.7487335;-45.120503652039325
1739209641.7487338;-38.13080360867914
1739209641.7487342;-38.13080360867914
1739209641.7487345;-45.120503652039325
1739209641.7487347;-38.13080360867914
1739209641.748735;-45.120503652039325
1739209641.7487352;-38.13080360867914
1739209641.7487357;-38.13080360867914
1739209641.748736;-45.120503652039325
1739209641.7487361;-38.13080360867914
1739209641.7487364;-45.120503652039325
1739209641.7487369;-38.13080360867914
1739209641.748737;-45.120503652039325
1739209641.7487373;-45.120503652039325
1739209641.7487376;-38.13080360867914
1739209641.7487378;-45.120503652039325
1739209641.7487383;-45.120503652039325
1739209641.7487385;-45.120503652039325
1739209641.7487388;-35.57807855764607
1739209641.748739;-45.120503652039325
1739209641.7487392;-38.13080360867914
1739209641.7487397;-35.57807855764607
1739209641.74874;-38.13080360867914
1739209641.7487402;-38.13080360867914
1739209641.7487404;-45.120503652039325
1739209641.748741;-38.13080360867914
1739209641.7487411;-38.13080360867914
1739209641.7487414;-33.981070128970906
1739209641.7487416;-33.981070128970906
1739209641.7487419;-38.13080360867914
1739209641.7487423;-38.13080360867914
1739209641.7487426;-32.816014438256545
1739209641.7487428;-38.13080360867914
1739209641.748743;-45.120503652039325
1739209641.7487435;-38.13080360867914
1739209641.7487438;-33.981070128970906
1739209641.748744;-33.981070128970906
1739209641.7487442;-38.13080360867914
1739209641.7487445;-38.13080360867914
1739209641.748745;-45.120503652039325
1739209641.7487452;-38.13080360867914
1739209641.7487454;-33.981070128970906
1739209641.7487457;-38.13080360867914
1739209641.748746;-32.81601443825658
1739209641.7487464;-29.438486411369347
1739209641.7487466;-31.141103565318893
1739209641.7487469;-45.120503652039325
1739209641.748747;-38.13080360867914
1739209641.7487476;-38.13080360867914
1739209641.7487478;-38.13080360867914
1739209641.748748;-45.120503652039325
1739209641.7487507;-33.981070128970906
1739209641.7487535;-31.141103565318915
1739209641.7487562;-45.120503652039325
1739209641.7487588;-38.13080360867914
1739209641.7487617;-35.57807855764607
1739209641.7487643;-35.57807855764607
1739209641.748767;-35.57807855764607
1739209641.7487698;-38.13080360867914
1739209641.7487724;-45.120503652039325
1739209641.748775;-32.816014438256545
1739209641.7487779;-38.13080360867914
1739209641.7487805;-38.13080360867914
1739209641.748783;-35.57807855764607
1739209641.748786;-45.120503652039325
1739209641.7487886;-45.120503652039325
1739209641.7487912;-45.120503652039325
1739209641.748794;-38.13080360867914
1739209641.7487967;-35.57807855764607
1739209641.7487993;-45.120503652039325
1739209641.7488022;-38.13080360867914
1739209641.7488048;-38.13080360867914
1739209641.7488074;-45.120503652039325
1739209641.7488103;-38.13080360867914
1739209641.748813;-38.13080360867914
1739209641.7488155;-31.141103565318915
1739209641.7488184;-28.992665084841942
1739209641.748821;-38.13080360867914
1739209641.7488236;-38.13080360867914
1739209641.7488265;-32.816014438256545
1739209641.7488291;-38.13080360867914
1739209641.748832;-45.120503652039325
1739209641.7488346;-38.13080360867914
1739209641.7488372;-38.13080360867914
1739209641.74884;-38.13080360867914
1739209641.7488427;-45.120503652039325
1739209641.7488453;-38.13080360867914
1739209641.7488482;-35.57807855764607
1739209641.7488508;-38.13080360867914
1739209641.7488534;-45.120503652039325
1739209641.7488563;-38.13080360867914
1739209641.748859;-35.57807855764607
1739209641.7488616;-38.13080360867914
1739209641.7488644;-45.120503652039325
1739209641.748867;-38.13080360867914
1739209641.7488697;-38.13080360867914
1739209641.7488725;-33.981070128970906
1739209641.7488751;-45.120503652039325
1739209641.7488778;-33.981070128970906
1739209641.7488806;-35.57807855764607
1739209641.7488832;-38.13080360867914
1739209641.7488859;-45.120503652039325
1739209641.7488887;-38.13080360867914
1739209641.7488914;-38.13080360867914
1739209641.748894;-33.981070128970906
1739209641.7488968;-45.120503652039325
1739209641.7488995;-38.13080360867914
1739209641.748902;-32.816014438256545
1739209641.748905;-45.120503652039325
1739209641.7489076;-45.120503652039325
1739209641.7489102;-45.120503652039325
1739209641.748913;-38.13080360867914
1739209641.7489157;-45.120503652039325
1739209641.7489183;-45.120503652039325
1739209641.7489212;-38.13080360867914
1739209641.7489238;-35.57807855764607
1739209641.7489264;-33.981070128970906
1739209641.7489293;-38.13080360867914
1739209641.748932;-38.13080360867914
1739209641.7489345;-35.57807855764607
1739209641.7489374;-33.981070128970906
1739209641.74894;-45.120503652039325
1739209641.7489426;-45.120503652039325
1739209641.7489455;-38.13080360867914
1739209641.748948;-35.57807855764607
1739209641.7489507;-45.120503652039325
1739209641.7489536;-38.13080360867914
1739209641.7489562;-38.13080360867914
1739209641.7489588;-38.13080360867914
1739209641.7489617;-45.120503652039325
1739209641.7489643;-33.981070128970906
1739209641.748967;-32.816014438256545
1739209641.7489698;-38.13080360867914
1739209641.7489724;-45.120503652039325
1739209641.748975;-33.981070128970906
1739209641.748978;-35.57807855764607
1739209641.7489805;-45.120503652039325
1739209641.7489831;-45.120503652039325
1739209641.748986;-38.13080360867914
1739209641.7489886;-38.13080360867914
1739209641.7489913;-38.13080360867914
1739209641.748994;-32.816014438256545
1739209641.7489967;-33.981070128970906
1739209641.7489996;-38.13080360867914
1739209641.7490022;-38.13080360867914
1739209641.7490048;-35.57807855764607
1739209641.7490077;-38.13080360867914
1739209641.7490103;-35.57807855764607
1739209641.749013;-38.13080360867914
1739209641.7490158;-45.120503652039325
1739209641.7490184;-38.13080360867914
1739209641.749021;-45.120503652039325
1739209641.749024;-45.120503652039325
1739209641.7490265;-45.120503652039325
1739209641.7490292;-35.57807855764607
1739209641.749032;-35.57807855764607
1739209641.7490346;-38.13080360867914
1739209641.7490373;-31.141103565318893
1739209641.7490401;-38.13080360867914
1739209641.7490427;-45.120503652039325
1739209641.7490454;-38.13080360867914
1739209641.7490482;-38.13080360867914
1739209641.7490509;-38.13080360867914
1739209641.7490535;-38.13080360867914
1739209641.7490563;-45.120503652039325
1739209641.749059;-45.120503652039325
1739209641.7490616;-38.13080360867914
1739209641.7490644;-35.57807855764607
1739209641.749067;-38.13080360867914
1739209641.7490697;-45.120503652039325
1739209641.7490726;-38.13080360867914
1739209641.7490752;-33.981070128970906
1739209641.7490778;-38.13080360867914
1739209641.7490807;-45.120503652039325
1739209641.7490833;-38.13080360867914
1739209641.749086;-38.13080360867914
1739209641.7490888;-38.13080360867914
1739209641.7490914;-35.57807855764607
1739209641.749094;-38.13080360867914
1739209641.7490969;-45.120503652039325
1739209641.7490995;-38.13080360867914
1739209641.749102;-28.21854285175415
1739209641.749105;-38.13080360867914
1739209641.7491076;-35.57807855764607
1739209641.7491102;-38.13080360867914
1739209641.749113;-45.120503652039325
1739209641.7491157;-33.981070128970906
1739209641.7491183;-32.816014438256545
1739209641.7491212;-45.120503652039325
1739209641.7491238;-32.81601443825658
1739209641.7491264;-38.13080360867914
1739209641.7491293;-35.57807855764607
1739209641.749132;-45.120503652039325
1739209641.7491345;-45.120503652039325
1739209641.7491374;-38.13080360867914
1739209641.74914;-38.13080360867914
1739209641.7491426;-38.13080360867914
1739209641.7491455;-30.49652367304973
1739209641.7491481;-35.57807855764607
1739209641.7491508;-38.13080360867914
1739209641.7491536;-38.13080360867914
1739209641.7491562;-32.816014438256545
1739209641.749159;-38.13080360867914
1739209641.7491617;-32.816014438256545
1739209641.7491643;-38.13080360867914
1739209641.7491672;-45.120503652039325
1739209641.7491698;-45.120503652039325
1739209641.7491724;-38.13080360867914
1739209641.7491753;-45.120503652039325
1739209641.749178;-45.120503652039325
1739209641.7491806;-38.13080360867914
1739209641.7491834;-45.120503652039325
1739209641.749186;-38.13080360867914
1739209641.7491887;-45.120503652039325
1739209641.7491915;-45.120503652039325
1739209641.7491941;-45.120503652039325
1739209641.7491968;-38.13080360867914
1739209641.7491996;-38.13080360867914
1739209641.7492023;-38.13080360867914
1739209641.7492049;-45.120503652039325
1739209641.7492077;-45.120503652039325
1739209641.7492104;-28.58837851428586
1739209641.749213;-33.981070128970906
1739209641.7492158;-45.120503652039325
1739209641.7492185;-45.120503652039325
1739209641.749221;-35.57807855764607
1739209641.749224;-45.120503652039325
1739209641.7492266;-45.120503652039325
1739209641.7492292;-45.120503652039325
1739209641.749232;-38.13080360867914
1739209641.7492347;-38.13080360867914
1739209641.7492373;-32.816014438256545
1739209641.7492402;-38.13080360867914
1739209641.7492428;-45.120503652039325
1739209641.7492454;-38.13080360867914
1739209641.7492483;-35.57807855764607
1739209641.749251;-38.13080360867914
1739209641.7492535;-45.120503652039325
1739209641.7492564;-45.120503652039325
1739209641.749259;-38.13080360867914
1739209641.7492616;-45.120503652039325
1739209641.7492645;-45.120503652039325
1739209641.749267;-45.120503652039325
1739209641.7492697;-32.816014438256545
1739209641.7492726;-38.13080360867914
1739209641.7492752;-38.13080360867914
1739209641.7492778;-35.57807855764607
1739209641.7492807;-32.816014438256545
1739209641.7492833;-45.120503652039325
1739209641.749286;-38.13080360867914
1739209641.7492888;-33.981070128970906
1739209641.7492914;-35.57807855764607
1739209641.749294;-33.981070128970906
1739209641.749297;-45.120503652039325
1739209641.7492995;-45.120503652039325
1739209641.7493021;-45.120503652039325
1739209641.749305;-45.120503652039325
1739209641.7493076;-45.120503652039325
1739209641.7493103;-45.120503652039325
1739209641.749313;-45.120503652039325
1739209641.7493157;-45.120503652039325
1739209641.7493186;-38.13080360867914
1739209641.7493212;-35.57807855764607
1739209641.7493238;-32.816014438256545
1739209641.7493267;-45.120503652039325
1739209641.7493293;-38.13080360867914
1739209641.749332;-31.141103565318915
1739209641.7493348;-35.57807855764607
1739209641.7493374;-45.120503652039325
1739209641.74934;-45.120503652039325
1739209641.749343;-45.120503652039325
1739209641.7493455;-45.120503652039325
1739209641.7493482;-45.120503652039325
1739209641.749351;-45.120503652039325
1739209641.7493536;-45.120503652039325
1739209641.7493563;-45.120503652039325
1739209641.7493591;-45.120503652039325
1739209641.7493618;-45.120503652039325
1739209641.7493644;-35.57807855764607
1739209641.7493672;-35.57807855764607
1739209641.7493699;-45.120503652039325
1739209641.7493725;-45.120503652039325
1739209641.7493753;-35.57807855764607
1739209641.749378;-38.13080360867914
1739209641.7493806;-45.120503652039325
1739209641.7493834;-38.13080360867914
1739209641.749386;-45.120503652039325
1739209641.7493887;-45.120503652039325
1739209641.7493916;-45.120503652039325
1739209641.7493942;-45.120503652039325
1739209641.7493968;-45.120503652039325
1739209641.7493997;-38.13080360867914
1739209641.7494023;-45.120503652039325
1739209641.749405;-38.13080360867914
1739209641.7494078;-35.57807855764607
1739209641.7494104;-38.13080360867914
1739209641.749413;-38.13080360867914
1739209641.7494159;-45.120503652039325
1739209641.7494185;-33.981070128970906
1739209641.7494211;-38.13080360867914
1739209641.749424;-45.120503652039325
1739209641.7494266;-45.120503652039325
1739209641.7494292;-33.981070128970906
1739209641.749432;-35.57807855764607
1739209641.7494347;-45.120503652039325
1739209641.7494373;-45.120503652039325
1739209641.7494402;-45.120503652039325
1739209641.7494428;-38.13080360867914
1739209641.7494454;-45.120503652039325
1739209641.7494483;-35.57807855764607
1739209641.749451;-45.120503652039325
1739209641.7494535;-38.13080360867914
1739209641.7494564;-38.13080360867914
1739209641.749459;-45.120503652039325
1739209641.7494617;-38.13080360867914
1739209641.7494645;-45.120503652039325
1739209641.7494671;-38.13080360867914
1739209641.7494698;-45.120503652039325
1739209641.7494726;-31.141103565318915
1739209641.7494752;-30.49652367304973
1739209641.7494779;-45.120503652039325
1739209641.7494807;-45.120503652039325
1739209641.7494833;-33.981070128970906
1739209641.7494862;-35.57807855764607
1739209641.7494888;-38.13080360867914
1739209641.7494915;-45.120503652039325
1739209641.7494943;-45.120503652039325
1739209641.749497;-38.13080360867914
1739209641.7494996;-38.13080360867914
1739209641.7495024;-38.13080360867914
1739209641.749505;-38.13080360867914
1739209641.7495077;-38.13080360867914
1739209641.7495105;-45.120503652039325
1739209641.7495131;-38.13080360867914
1739209641.7495158;-45.120503652039325
1739209641.7495186;-45.120503652039325
1739209641.7495213;-45.120503652039325
1739209641.7495239;-45.120503652039325
1739209641.7495267;-38.13080360867914
1739209641.7495294;-38.13080360867914
1739209641.749532;-38.13080360867914
1739209641.7495348;-45.120503652039325
1739209641.7495375;-32.816014438256545
1739209641.74954;-29.438486411369333
1739209641.749543;-45.120503652039325
1739209641.7495456;-38.13080360867914
1739209641.7495482;-38.13080360867914
1739209641.749551;-35.57807855764607
1739209641.7495537;-38.13080360867914
1739209641.7495563;-38.13080360867914
1739209641.7495592;-45.120503652039325
1739209641.7495618;-45.120503652039325
1739209641.7495644;-45.120503652039325
1739209641.7495673;-45.120503652039325
1739209641.74957;-45.120503652039325
1739209641.7495725;-45.120503652039325
1739209641.7495754;-38.13080360867914
1739209641.749578;-38.13080360867914
1739209641.7495806;-45.120503652039325
1739209641.7495835;-45.120503652039325
1739209641.749586;-35.57807855764607
1739209641.7495887;-35.57807855764607
1739209641.7495916;-45.120503652039325
1739209641.7495942;-45.120503652039325
1739209641.7495968;-33.981070128970906
1739209641.7495997;-45.120503652039325
1739209641.7496023;-35.57807855764607
1739209641.749605;-28.21854285175415
1739209641.7496078;-45.120503652039325
1739209641.7496104;-38.13080360867914
1739209641.749613;-38.13080360867914
1739209641.749616;-38.13080360867914
1739209641.7496185;-45.120503652039325
1739209641.7496212;-45.120503652039325
1739209641.749624;-45.120503652039325
1739209641.7496266;-45.120503652039325
1739209641.7496293;-32.816014438256545
1739209641.7496321;-38.13080360867914
1739209641.7496347;-38.13080360867914
1739209641.7496374;-35.57807855764607
1739209641.7496402;-38.13080360867914
1739209641.7496428;-45.120503652039325
1739209641.7496457;-45.120503652039325
1739209641.7496483;-45.120503652039325
1739209641.749651;-45.120503652039325
1739209641.7496538;-45.120503652039325
1739209641.7496564;-38.13080360867914
1739209641.749659;-45.120503652039325
1739209641.749662;-38.13080360867914
1739209641.7496645;-45.120503652039325
1739209641.7496672;-38.13080360867914
1739209641.74967;-32.816014438256545
1739209641.7496727;-38.13080360867914
1739209641.7496753;-45.120503652039325
1739209641.7496781;-38.13080360867914
1739209641.7496808;-33.981070128970906
1739209641.7496834;-45.120503652039325
1739209641.7496862;-38.13080360867914
1739209641.7496889;-33.981070128970906
1739209641.7496915;-38.13080360867914
1739209641.7496943;-38.13080360867914
1739209641.749697;-45.120503652039325
1739209641.7496996;-38.13080360867914
1739209641.7497025;-32.816014438256545
1739209641.749705;-38.13080360867914
1739209641.7497077;-45.120503652039325
1739209641.7497106;-38.13080360867914
1739209641.7497132;-38.13080360867914
1739209641.7497158;-38.13080360867914
1739209641.7497187;-38.13080360867914
1739209641.7497213;-38.13080360867914
1739209641.749724;-45.120503652039325
1739209641.7497268;-38.13080360867914
1739209641.7497294;-45.120503652039325
1739209641.749732;-38.13080360867914
1739209641.7497349;-38.13080360867914
1739209641.7497375;-38.13080360867914
1739209641.7497401;-38.13080360867914
1739209641.749743;-45.120503652039325
1739209641.7497456;-35.57807855764607
1739209641.7497482;-38.13080360867914
1739209641.749751;-45.120503652039325
1739209641.7497537;-38.13080360867914
1739209641.7497563;-38.13080360867914
1739209641.7497592;-38.13080360867914
1739209641.7497618;-38.13080360867914
1739209641.7497644;-38.13080360867914
1739209641.7497673;-35.57807855764607
1739209641.74977;-38.13080360867914
1739209641.7497725;-35.57807855764607
1739209641.7497754;-38.13080360867914
1739209641.749778;-38.13080360867914
1739209641.7497807;-38.13080360867914
1739209641.7497835;-45.120503652039325
1739209641.7497861;-38.13080360867914
1739209641.7497888;-38.13080360867914
1739209641.7497916;-45.120503652039325
1739209641.7497942;-45.120503652039325
1739209641.7497969;-45.120503652039325
1739209641.7497997;-38.13080360867914
1739209641.7498024;-38.13080360867914
1739209641.749805;-45.120503652039325
1739209641.7498078;-38.13080360867914
1739209641.7498105;-38.13080360867914
1739209641.7498133;-38.13080360867914
1739209641.749816;-45.120503652039325
1739209641.7498186;-38.13080360867914
1739209641.7498214;-35.57807855764607
1739209641.749824;-38.13080360867914
1739209641.7498267;-45.120503652039325
1739209641.7498295;-38.13080360867914
1739209641.7498322;-33.981070128970906
1739209641.7498348;-45.120503652039325
1739209641.7498376;-45.120503652039325
1739209641.7498403;-45.120503652039325
1739209641.749843;-38.13080360867914
1739209641.7498457;-28.992665084841942
1739209641.7498484;-38.13080360867914
1739209641.749851;-45.120503652039325
1739209641.7498538;-38.13080360867914
1739209641.7498565;-38.13080360867914
1739209641.749859;-45.120503652039325
1739209641.749862;-45.120503652039325
1739209641.7498646;-38.13080360867914
1739209641.7498672;-29.438486411369347
1739209641.74987;-45.120503652039325
1739209641.7498727;-45.120503652039325
1739209641.7498753;-38.13080360867914
1739209641.7498782;-38.13080360867914
1739209641.7498808;-45.120503652039325
1739209641.7498834;-38.13080360867914
1739209641.7498863;-38.13080360867914
1739209641.749889;-38.13080360867914
1739209641.7498915;-38.13080360867914
1739209641.7498944;-38.13080360867914
1739209641.749897;-38.13080360867914
1739209641.7498996;-45.120503652039325
1739209641.7499025;-45.120503652039325
1739209641.749905;-38.13080360867914
1739209641.7499077;-38.13080360867914
1739209641.7499106;-31.141103565318915
1739209641.7499132;-35.57807855764607
1739209641.7499158;-38.13080360867914
1739209641.7499187;-45.120503652039325
1739209641.7499213;-38.13080360867914
1739209641.749924;-35.57807855764607
1739209641.7499268;-38.13080360867914
1739209641.7499294;-45.120503652039325
1739209641.749932;-35.57807855764607
1739209641.749935;-33.981070128970906
1739209641.7499375;-45.120503652039325
1739209641.7499402;-38.13080360867914
1739209641.749943;-38.13080360867914
1739209641.7499456;-38.13080360867914
1739209641.7499483;-38.13080360867914
1739209641.7499511;-45.120503652039325
1739209641.7499537;-28.992665084841942
1739209641.7499564;-32.816014438256545
1739209641.7499592;-38.13080360867914
1739209641.7499619;-45.120503652039325
1739209641.7499645;-45.120503652039325
1739209641.7499673;-38.13080360867914
1739209641.74997;-45.120503652039325
1739209641.7499728;-45.120503652039325
1739209641.7499754;-45.120503652039325
1739209641.749978;-45.120503652039325
1739209641.749981;-45.120503652039325
1739209641.7499835;-45.120503652039325
1739209641.7499862;-38.13080360867914
1739209641.749989;-38.13080360867914
1739209641.7499917;-45.120503652039325
1739209641.7499943;-45.120503652039325
1739209641.7499971;-45.120503652039325
1739209641.7499998;-38.13080360867914
1739209641.7500024;-38.13080360867914
1739209641.7500052;-45.120503652039325
1739209641.7500079;-38.13080360867914
1739209641.7500105;-35.57807855764607
1739209641.7500134;-38.13080360867914
1739209641.750016;-38.13080360867914
1739209641.7500186;-33.981070128970906
1739209641.7500215;-33.981070128970906
1739209641.750024;-45.120503652039325
1739209641.7500267;-38.13080360867914
1739209641.7500296;-38.13080360867914
1739209641.7500322;-45.120503652039325
1739209641.7500348;-45.120503652039325
1739209641.7500377;-38.13080360867914
1739209641.7500403;-45.120503652039325
1739209641.750043;-45.120503652039325
1739209641.7500458;-33.981070128970906
1739209641.7500484;-45.120503652039325
1739209641.750051;-45.120503652039325
1739209641.750054;-32.816014438256545
1739209641.7500565;-38.13080360867914
1739209641.7500591;-45.120503652039325
1739209641.750062;-33.981070128970906
1739209641.7500646;-38.13080360867914
1739209641.7500672;-38.13080360867914
1739209641.75007;-45.120503652039325
1739209641.7500727;-45.120503652039325
1739209641.7500753;-45.120503652039325
1739209641.7500782;-35.57807855764607
1739209641.7500808;-38.13080360867914
1739209641.7500834;-38.13080360867914
1739209641.7500863;-45.120503652039325
1739209641.750089;-45.120503652039325
1739209641.7500916;-38.13080360867914
1739209641.7500944;-33.981070128970906
1739209641.750097;-45.120503652039325
1739209641.7500997;-45.120503652039325
1739209641.7501025;-38.13080360867914
1739209641.7501051;-38.13080360867914
1739209641.7501078;-33.981070128970906
1739209641.7501106;-35.57807855764607
1739209641.7501132;-38.13080360867914
1739209641.7501159;-45.120503652039325
1739209641.7501187;-38.13080360867914
1739209641.7501214;-38.13080360867914
1739209641.750124;-45.120503652039325
1739209641.7501268;-38.13080360867914
1739209641.7501295;-45.120503652039325
1739209641.750132;-38.13080360867914
1739209641.750135;-38.13080360867914
1739209641.7501376;-45.120503652039325
1739209641.7501404;-45.120503652039325
1739209641.750143;-45.120503652039325
1739209641.7501457;-38.13080360867914
1739209641.7501485;-38.13080360867914
1739209641.7501512;-45.120503652039325
1739209641.7501538;-45.120503652039325
1739209641.7501566;-45.120503652039325
1739209641.7501593;-45.120503652039325
1739209641.750162;-32.816014438256545
1739209641.7501647;-38.13080360867914
1739209641.7501674;-45.120503652039325
1739209641.75017;-45.120503652039325
1739209641.7501729;-31.141103565318915
1739209641.7501755;-33.981070128970906
1739209641.750178;-35.57807855764607
1739209641.750181;-38.13080360867914
1739209641.7501836;-38.13080360867914
1739209641.7501862;-35.57807855764607
1739209641.750189;-38.13080360867914
1739209641.7501917;-38.13080360867914
1739209641.7501943;-45.120503652039325
1739209641.7501972;-45.120503652039325
1739209641.7501998;-35.57807855764607
1739209641.7502024;-38.13080360867914
1739209641.7502053;-45.120503652039325
1739209641.750208;-38.13080360867914
1739209641.7502105;-35.57807855764607
1739209641.7502134;-45.120503652039325
1739209641.750216;-38.13080360867914
1739209641.7502186;-45.120503652039325
1739209641.7502215;-38.13080360867914
1739209641.750224;-38.13080360867914
1739209641.7502267;-45.120503652039325
1739209641.7502296;-38.13080360867914
1739209641.7502322;-35.57807855764607
1739209641.7502348;-38.13080360867914
1739209641.7502377;-38.13080360867914
1739209641.7502403;-33.981070128970906
1739209641.750243;-35.57807855764607
1739209641.7502458;-38.13080360867914
1739209641.7502484;-45.120503652039325
1739209641.750251;-38.13080360867914
1739209641.750254;-32.816014438256545
1739209641.7502565;-32.816014438256545
1739209641.7502592;-38.13080360867914
1739209641.750262;-38.13080360867914
1739209641.7502646;-35.57807855764607
1739209641.7502673;-45.120503652039325
1739209641.7502701;-45.120503652039325
1739209641.7502728;-45.120503652039325
1739209641.7502754;-33.981070128970906
1739209641.7502782;-38.13080360867914
1739209641.7502809;-38.13080360867914
1739209641.7502835;-31.141103565318915
1739209641.7502863;-38.13080360867914
1739209641.750289;-38.13080360867914
1739209641.7502916;-45.120503652039325
1739209641.7502944;-33.981070128970906
1739209641.750297;-35.57807855764607
1739209641.7503;-38.13080360867914
1739209641.7503026;-45.120503652039325
1739209641.7503052;-38.13080360867914
1739209641.750308;-35.57807855764607
1739209641.7503107;-45.120503652039325
1739209641.7503133;-45.120503652039325
1739209641.7503161;-35.57807855764607
1739209641.7503188;-38.13080360867914
1739209641.7503214;-38.13080360867914
1739209641.7503242;-45.120503652039325
1739209641.7503269;-38.13080360867914
1739209641.7503295;-38.13080360867914
1739209641.7503324;-38.13080360867914
1739209641.750335;-45.120503652039325
1739209641.7503376;-45.120503652039325
1739209641.7503405;-38.13080360867914
1739209641.750343;-38.13080360867914
1739209641.7503457;-45.120503652039325
1739209641.7503486;-38.13080360867914
1739209641.7503512;-35.57807855764607
1739209641.7503538;-38.13080360867914
1739209641.7503567;-45.120503652039325
1739209641.7503593;-33.981070128970906
1739209641.750362;-33.981070128970906
1739209641.7503648;-45.120503652039325
1739209641.7503674;-45.120503652039325
1739209641.75037;-38.13080360867914
1739209641.750373;-35.57807855764607
1739209641.7503755;-38.13080360867914
1739209641.7503781;-45.120503652039325
1739209641.750381;-45.120503652039325
1739209641.7503836;-38.13080360867914
1739209641.7503862;-38.13080360867914
1739209641.750389;-45.120503652039325
1739209641.7503917;-38.13080360867914
1739209641.7503943;-38.13080360867914
1739209641.7503972;-38.13080360867914
1739209641.7503998;-45.120503652039325
1739209641.7504025;-38.13080360867914
1739209641.7504053;-38.13080360867914
1739209641.750408;-35.57807855764607
1739209641.7504106;-38.13080360867914
1739209641.7504134;-45.120503652039325
1739209641.750416;-38.13080360867914
1739209641.7504187;-45.120503652039325
1739209641.7504215;-45.120503652039325
1739209641.7504241;-33.981070128970906
1739209641.7504268;-35.57807855764607
1739209641.7504296;-45.120503652039325
1739209641.7504323;-45.120503652039325
1739209641.7504349;-45.120503652039325
1739209641.7504377;-45.120503652039325
1739209641.7504404;-38.13080360867914
1739209641.750443;-45.120503652039325
1739209641.7504458;-38.13080360867914
1739209641.7504485;-45.120503652039325
1739209641.750451;-38.13080360867914
1739209641.750454;-38.13080360867914
1739209641.7504566;-38.13080360867914
1739209641.7504594;-38.13080360867914
1739209641.750462;-38.13080360867914
1739209641.7504647;-32.816014438256545
1739209641.7504675;-38.13080360867914
1739209641.7504702;-38.13080360867914
1739209641.7504728;-38.13080360867914
1739209641.7504756;-45.120503652039325
1739209641.7504783;-38.13080360867914
1739209641.750481;-45.120503652039325
1739209641.7504838;-45.120503652039325
1739209641.7504864;-45.120503652039325
1739209641.750489;-45.120503652039325
1739209641.7504919;-38.13080360867914
1739209641.7504945;-45.120503652039325
1739209641.750497;-38.13080360867914
1739209641.7505;-45.120503652039325
1739209641.7505026;-45.120503652039325
1739209641.7505052;-38.13080360867914
1739209641.750508;-45.120503652039325
1739209641.7505107;-38.13080360867914
1739209641.7505133;-35.57807855764607
1739209641.7505162;-38.13080360867914
1739209641.7505188;-45.120503652039325
1739209641.7505214;-31.141103565318915
1739209641.7505243;-26.991370085610736
1739209641.750527;-45.120503652039325
1739209641.7505295;-45.120503652039325
1739209641.7505324;-45.120503652039325
1739209641.750535;-32.816014438256545
1739209641.7505376;-45.120503652039325
1739209641.7505405;-38.13080360867914
1739209641.750543;-45.120503652039325
1739209641.7505457;-38.13080360867914
1739209641.7505486;-38.13080360867914
1739209641.7505512;-45.120503652039325
1739209641.7505538;-45.120503652039325
1739209641.7505567;-45.120503652039325
1739209641.7505593;-45.120503652039325
1739209641.750562;-45.120503652039325
1739209641.7505648;-38.13080360867914
1739209641.7505674;-35.57807855764607
