CAN Message; 0x150:00005c2e4313e064
1739209678.1962125;-38.13080360867914
1739209678.196222;-38.13080360867914
1739209678.1962316;-45.120503652039325
1739209678.1962411;-38.13080360867914
1739209678.1962507;-45.120503652039325
1739209678.1962602;-38.13080360867914
1739209678.1962698;-38.13080360867914
1739209678.1962793;-38.13080360867914
1739209678.196289;-45.120503652039325
1739209678.1962986;-45.120503652039325
1739209678.1963081;-45.120503652039325
1739209678.1963177;-45.120503652039325
1739209678.1963272;-38.13080360867914
1739209678.1963367;-32.816014438256545
1739209678.1963463;-38.13080360867914
1739209678.1963558;-38.13080360867914
1739209678.1963654;-38.13080360867914
1739209678.196375;-45.120503652039325
1739209678.1963844;-38.13080360867914
1739209678.1963942;-38.13080360867914
1739209678.1964037;-45.120503652039325
1739209678.1964133;-38.13080360867914
1739209678.1964228;-45.120503652039325
1739209678.1964324;-45.120503652039325
1739209678.196442;-38.13080360867914
1739209678.1964514;-38.13080360867914
1739209678.196461;-38.13080360867914
1739209678.1964705;-38.13080360867914
1739209678.19648;-45.120503652039325
1739209678.1964896;-45.120503652039325
1739209678.1964993;-45.120503652039325
1739209678.196509;-45.120503652039325
1739209678.1965184;-45.120503652039325
1739209678.196528;-45.120503652039325
1739209678.1965375;-33.981070128970906
1739209678.196547;-35.57807855764607
1739209678.1965566;-38.13080360867914
1739209678.196566;-32.816014438256545
1739209678.1965756;-38.13080360867914
1739209678.1965852;-38.13080360867914
1739209678.1965947;-45.120503652039325
1739209678.1966045;-45.120503652039325
1739209678.196614;-38.13080360867914
1739209678.1966236;-38.13080360867914
1739209678.196633;-38.13080360867914
1739209678.1966426;-45.120503652039325
1739209678.1966522;-38.13080360867914
1739209678.1966617;-31.141103565318893
1739209678.1966712;-45.120503652039325
1739209678.1966808;-38.13080360867914
1739209678.1966903;-38.13080360867914
1739209678.1967;-45.120503652039325
1739209678.1967096;-45.120503652039325
1739209678.1967192;-45.120503652039325
1739209678.1967287;-38.13080360867914
1739209678.1967382;-35.57807855764607
1739209678.1967478;-38.13080360867914
1739209678.1967573;-38.13080360867914
1739209678.1967669;-45.120503652039325
1739209678.1967764;-45.120503652039325
1739209678.196786;-45.120503652039325
1739209678.1967955;-45.120503652039325
1739209678.1968052;-35.57807855764607
1739209678.1968148;-32.816014438256545
1739209678.1968243;-45.120503652039325
1739209678.1968338;-32.816014438256545
1739209678.1968434;-45.120503652039325
1739209678.196853;-45.120503652039325
1739209678.1968625;-38.13080360867914
1739209678.196872;-45.120503652039325
1739209678.1968815;-33.981070128970906
1739209678.196891;-38.13080360867914
1739209678.1969006;-38.13080360867914
1739209678.1969104;-45.120503652039325
1739209678.19692;-38.13080360867914
1739209678.1969295;-35.57807855764607
1739209678.196939;-38.13080360867914
1739209678.1969485;-38.13080360867914
1739209678.196958;-33.981070128970906
1739209678.1969676;-45.120503652039325
1739209678.1969771;-45.120503652039325
1739209678.1969867;-38.13080360867914
1739209678.1969962;-45.120503652039325
1739209678.1970057;-45.120503652039325
1739209678.1970155;-45.120503652039325
1739209678.197025;-38.13080360867914
1739209678.1970346;-33.981070128970906
1739209678.1970441;-45.120503652039325
1739209678.1970537;-38.13080360867914
1739209678.1970632;-45.120503652039325
1739209678.1970727;-38.13080360867914
1739209678.1970823;-38.13080360867914
1739209678.1970918;-38.13080360867914
1739209678.1971014;-35.57807855764607
1739209678.197111;-45.120503652039325
1739209678.1971207;-38.13080360867914
1739209678.1971302;-38.13080360867914
1739209678.1971397;-38.13080360867914
1739209678.1971493;-33.981070128970906
1739209678.1971588;-38.13080360867914
1739209678.1971684;-38.13080360867914
1739209678.197178;-45.120503652039325
1739209678.1971874;-45.120503652039325
1739209678.197197;-38.13080360867914
1739209678.1972065;-38.13080360867914
1739209678.197216;-33.981070128970906
1739209678.1972258;-38.13080360867914
1739209678.1972353;-45.120503652039325
1739209678.197245;-38.13080360867914
1739209678.1972544;-35.57807855764607
1739209678.197264;-30.49652367304973
1739209678.1972735;-45.120503652039325
1739209678.197283;-45.120503652039325
1739209678.1972926;-45.120503652039325
1739209678.197302;-45.120503652039325
1739209678.1973116;-35.57807855764607
1739209678.1973212;-35.57807855764607
1739209678.197331;-38.13080360867914
1739209678.1973405;-31.141103565318915
1739209678.19735;-45.120503652039325
1739209678.1973596;-38.13080360867914
1739209678.197369;-45.120503652039325
1739209678.1973786;-45.120503652039325
1739209678.1973882;-45.120503652039325
1739209678.1973977;-35.57807855764607
1739209678.1974072;-35.57807855764607
1739209678.1974168;-30.49652367304973
1739209678.1974263;-38.13080360867914
1739209678.197436;-45.120503652039325
1739209678.1974456;-45.120503652039325
1739209678.1974552;-38.13080360867914
1739209678.1974647;-45.120503652039325
1739209678.1974742;-45.120503652039325
1739209678.1974838;-38.13080360867914
1739209678.1974933;-28.992665084841942
1739209678.1975029;-33.981070128970906
1739209678.1975124;-45.120503652039325
1739209678.197522;-45.120503652039325
1739209678.1975315;-38.13080360867914
1739209678.1975412;-38.13080360867914
1739209678.1975508;-38.13080360867914
1739209678.1975603;-35.57807855764607
1739209678.1975698;-33.981070128970906
1739209678.1975794;-45.120503652039325
1739209678.197589;-38.13080360867914
1739209678.1975985;-38.13080360867914
1739209678.197608;-38.13080360867914
1739209678.1976175;-38.13080360867914
1739209678.197627;-38.13080360867914
1739209678.1976368;-45.120503652039325
1739209678.1976464;-45.120503652039325
1739209678.197656;-45.120503652039325
1739209678.1976655;-38.13080360867914
1739209678.197675;-33.981070128970906
1739209678.1976845;-38.13080360867914
1739209678.197694;-35.57807855764607
1739209678.1977036;-35.57807855764607
1739209678.1977131;-35.57807855764607
1739209678.1977227;-30.49652367304973
1739209678.1977322;-33.981070128970906
1739209678.197742;-45.120503652039325
1739209678.1977515;-45.120503652039325
1739209678.197761;-38.13080360867914
1739209678.1977706;-38.13080360867914
1739209678.1977801;-45.120503652039325
1739209678.1977897;-35.57807855764607
1739209678.1977992;-45.120503652039325
1739209678.1978087;-38.13080360867914
1739209678.1978183;-38.13080360867914
1739209678.1978278;-38.13080360867914
1739209678.1978374;-38.13080360867914
1739209678.1978471;-45.120503652039325
1739209678.1978567;-45.120503652039325
1739209678.1978662;-45.120503652039325
1739209678.1978757;-32.816014438256545
1739209678.1978853;-31.141103565318915
1739209678.1978948;-38.13080360867914
1739209678.1979043;-32.816014438256545
1739209678.197914;-38.13080360867914
1739209678.1979234;-45.120503652039325
1739209678.197933;-45.120503652039325
1739209678.1979425;-31.141103565318893
1739209678.1979523;-45.120503652039325
1739209678.1979618;-38.13080360867914
1739209678.1979713;-38.13080360867914
1739209678.1979809;-38.13080360867914
1739209678.1979904;-38.13080360867914
1739209678.198;-38.13080360867914
1739209678.1980095;-45.120503652039325
1739209678.198019;-45.120503652039325
1739209678.1980286;-38.13080360867914
1739209678.198038;-38.13080360867914
1739209678.1980476;-45.120503652039325
1739209678.1980574;-45.120503652039325
1739209678.198067;-45.120503652039325
1739209678.1980765;-45.120503652039325
1739209678.198086;-38.13080360867914
1739209678.1980956;-38.13080360867914
1739209678.198105;-38.13080360867914
1739209678.1981146;-32.816014438256545
1739209678.1981242;-45.120503652039325
1739209678.1981337;-45.120503652039325
1739209678.1981432;-38.13080360867914
1739209678.1981528;-38.13080360867914
1739209678.1981626;-45.120503652039325
1739209678.198172;-35.57807855764607
1739209678.1981816;-38.13080360867914
1739209678.1981912;-45.120503652039325
1739209678.1982007;-45.120503652039325
1739209678.1982102;-45.120503652039325
1739209678.1982198;-45.120503652039325
1739209678.1982293;-38.13080360867914
1739209678.1982388;-38.13080360867914
1739209678.203939;-33.981070128970906
1739209678.2039418;-38.13080360867914
1739209678.203945;-35.57807855764607
1739209678.203948;-45.120503652039325
1739209678.203951;-45.120503652039325
1739209678.203954;-45.120503652039325
1739209678.2039568;-38.13080360867914
1739209678.20396;-33.981070128970906
1739209678.203963;-35.57807855764607
1739209678.203966;-45.120503652039325
1739209678.203969;-45.120503652039325
1739209678.203972;-38.13080360867914
1739209678.203975;-45.120503652039325
1739209678.203978;-38.13080360867914
1739209678.203981;-38.13080360867914
1739209678.203984;-38.13080360867914
1739209678.2039871;-45.120503652039325
1739209678.20399;-45.120503652039325
1739209678.203993;-38.13080360867914
1739209678.2039962;-38.13080360867914
1739209678.203999;-45.120503652039325
1739209678.2040021;-45.120503652039325
1739209678.2040052;-38.13080360867914
1739209678.204008;-45.120503652039325
1739209678.2040112;-38.13080360867914
1739209678.204014;-45.120503652039325
1739209678.2040172;-38.13080360867914
1739209678.2040203;-38.13080360867914
1739209678.2040231;-45.120503652039325
1739209678.2040262;-38.13080360867914
1739209678.2040293;-45.120503652039325
1739209678.2040322;-38.13080360867914
1739209678.2040353;-45.120503652039325
1739209678.2040381;-45.120503652039325
1739209678.2040412;-45.120503652039325
1739209678.2040443;-45.120503652039325
1739209678.2040472;-45.120503652039325
1739209678.2040503;-45.120503652039325
1739209678.2040534;-45.120503652039325
1739209678.2040563;-31.141103565318915
1739209678.2040594;-38.13080360867914
1739209678.2040622;-45.120503652039325
1739209678.2040653;-38.13080360867914
1739209678.2040684;-38.13080360867914
1739209678.2040713;-45.120503652039325
1739209678.2040744;-38.13080360867914
1739209678.2040775;-38.13080360867914
1739209678.2040803;-38.13080360867914
1739209678.2040834;-45.120503652039325
1739209678.2040865;-45.120503652039325
1739209678.2040894;-45.120503652039325
1739209678.2040925;-45.120503652039325
1739209678.2040954;-38.13080360867914
1739209678.2040985;-38.13080360867914
1739209678.2041016;-38.13080360867914
1739209678.2041044;-28.992665084841942
1739209678.2041075;-38.13080360867914
1739209678.2041106;-45.120503652039325
1739209678.2041135;-35.57807855764607
1739209678.2041166;-38.13080360867914
1739209678.2041194;-45.120503652039325
1739209678.2041225;-38.13080360867914
1739209678.2041256;-33.981070128970906
1739209678.2041285;-31.14110356531892
1739209678.2041316;-45.120503652039325
1739209678.2041347;-45.120503652039325
1739209678.2041376;-38.13080360867914
1739209678.2041407;-38.13080360867914
1739209678.2041438;-45.120503652039325
1739209678.2041466;-38.13080360867914
1739209678.2041497;-35.57807855764607
1739209678.2041526;-28.992665084841942
1739209678.2041557;-38.13080360867914
1739209678.2041588;-45.120503652039325
1739209678.2041616;-35.57807855764607
1739209678.2041647;-31.141103565318915
1739209678.2041678;-38.13080360867914
1739209678.2041707;-45.120503652039325
1739209678.2041738;-35.57807855764607
1739209678.2041767;-32.816014438256545
1739209678.2041798;-45.120503652039325
1739209678.2041829;-45.120503652039325
1739209678.2041857;-38.13080360867914
1739209678.2041888;-38.13080360867914
1739209678.204192;-38.13080360867914
1739209678.2041948;-38.13080360867914
1739209678.204198;-33.981070128970906
1739209678.204201;-38.13080360867914
1739209678.2042038;-45.120503652039325
1739209678.204207;-38.13080360867914
1739209678.2042098;-35.57807855764607
1739209678.204213;-45.120503652039325
1739209678.204216;-45.120503652039325
1739209678.2042189;-38.13080360867914
1739209678.204222;-38.13080360867914
1739209678.204225;-30.49652367304973
1739209678.204228;-38.13080360867914
1739209678.204231;-38.13080360867914
1739209678.204234;-33.981070128970906
1739209678.204237;-33.981070128970906
1739209678.20424;-45.120503652039325
1739209678.204243;-38.13080360867914
1739209678.204246;-35.57807855764607
1739209678.2042491;-30.49652367304976
1739209678.204252;-38.13080360867914
1739209678.204255;-33.981070128970906
1739209678.2042582;-32.816014438256545
1739209678.204261;-38.13080360867914
1739209678.2042642;-45.120503652039325
1739209678.204267;-33.981070128970906
1739209678.2042701;-45.120503652039325
1739209678.2042732;-33.981070128970906
1739209678.204276;-33.981070128970906
1739209678.2042792;-38.13080360867914
1739209678.2042823;-38.13080360867914
1739209678.2042851;-45.120503652039325
1739209678.2042882;-45.120503652039325
1739209678.204291;-38.13080360867914
1739209678.2042942;-35.57807855764607
1739209678.2042973;-45.120503652039325
1739209678.2043002;-45.120503652039325
1739209678.2043033;-45.120503652039325
1739209678.2043064;-38.13080360867914
1739209678.2043092;-38.13080360867914
1739209678.2043123;-35.57807855764607
1739209678.2043152;-38.13080360867914
1739209678.2043183;-35.57807855764607
1739209678.2043214;-38.13080360867914
1739209678.2043242;-45.120503652039325
1739209678.2043273;-38.13080360867914
1739209678.2043304;-35.57807855764607
1739209678.2043333;-45.120503652039325
1739209678.2043364;-38.13080360867914
1739209678.2043395;-35.57807855764607
1739209678.2043424;-45.120503652039325
1739209678.2043455;-35.57807855764607
1739209678.2043483;-38.13080360867914
1739209678.2043514;-45.120503652039325
1739209678.2043545;-38.13080360867914
1739209678.2043574;-35.57807855764607
1739209678.2043605;-38.13080360867914
1739209678.2043636;-38.13080360867914
1739209678.2043664;-35.57807855764607
1739209678.2043695;-45.120503652039325
1739209678.2043724;-45.120503652039325
1739209678.2043755;-45.120503652039325
1739209678.2043786;-45.120503652039325
1739209678.2043815;-45.120503652039325
1739209678.2043846;-38.13080360867914
1739209678.2043877;-35.57807855764607
1739209678.2043905;-35.57807855764607
1739209678.2043936;-35.57807855764607
1739209678.2043967;-32.816014438256545
1739209678.2043996;-45.120503652039325
1739209678.2044027;-45.120503652039325
1739209678.2044055;-38.13080360867914
1739209678.2044086;-45.120503652039325
1739209678.2044117;-45.120503652039325
1739209678.2044146;-45.120503652039325
1739209678.2044177;-45.120503652039325
1739209678.2044208;-45.120503652039325
1739209678.2044237;-45.120503652039325
1739209678.2044268;-45.120503652039325
1739209678.2044296;-45.120503652039325
1739209678.2044327;-38.13080360867914
1739209678.2044358;-35.57807855764607
1739209678.2044387;-38.13080360867914
1739209678.2044418;-35.57807855764607
1739209678.204445;-38.13080360867914
1739209678.2044477;-45.120503652039325
1739209678.2044508;-45.120503652039325
1739209678.204454;-45.120503652039325
1739209678.2044568;-45.120503652039325
1739209678.20446;-45.120503652039325
1739209678.2044628;-35.57807855764607
1739209678.2044659;-38.13080360867914
1739209678.204469;-45.120503652039325
1739209678.2044718;-38.13080360867914
1739209678.204475;-38.13080360867914
1739209678.204478;-45.120503652039325
1739209678.204481;-32.816014438256545
1739209678.204484;-45.120503652039325
1739209678.2044868;-45.120503652039325
1739209678.20449;-45.120503652039325
1739209678.204493;-38.13080360867914
1739209678.204496;-38.13080360867914
1739209678.204499;-45.120503652039325
1739209678.204502;-38.13080360867914
1739209678.204505;-45.120503652039325
1739209678.204508;-38.13080360867914
1739209678.204511;-45.120503652039325
1739209678.204514;-45.120503652039325
1739209678.2045171;-38.13080360867914
1739209678.20452;-38.13080360867914
1739209678.204523;-38.13080360867914
1739209678.2045262;-38.13080360867914
1739209678.204529;-35.57807855764607
1739209678.2045321;-45.120503652039325
1739209678.2045352;-38.13080360867914
1739209678.204538;-38.13080360867914
1739209678.2045412;-38.13080360867914
1739209678.204544;-38.13080360867914
1739209678.2045472;-45.120503652039325
1739209678.2045503;-45.120503652039325
1739209678.2045531;-45.120503652039325
1739209678.2045562;-35.57807855764607
1739209678.2045593;-38.13080360867914
1739209678.2045622;-38.13080360867914
1739209678.2045653;-33.981070128970906
1739209678.2045681;-38.13080360867914
1739209678.2045712;-45.120503652039325
1739209678.2045743;-45.120503652039325
1739209678.2045772;-38.13080360867914
1739209678.2045803;-38.13080360867914
1739209678.2045834;-45.120503652039325
1739209678.2045863;-45.120503652039325
1739209678.2045894;-38.13080360867914
1739209678.2045925;-38.13080360867914
1739209678.2045953;-45.120503652039325
1739209678.2045984;-45.120503652039325
1739209678.2046013;-45.120503652039325
1739209678.2046044;-38.13080360867914
1739209678.2046075;-38.13080360867914
1739209678.2046103;-35.57807855764607
1739209678.2046134;-35.57807855764607
1739209678.2046165;-45.120503652039325
1739209678.2046194;-45.120503652039325
1739209678.2046225;-45.120503652039325
1739209678.2046254;-45.120503652039325
1739209678.2046285;-38.13080360867914
1739209678.2046316;-38.13080360867914
1739209678.2046344;-35.57807855764607
1739209678.2046375;-45.120503652039325
1739209678.2046406;-38.13080360867914
1739209678.2046435;-38.13080360867914
1739209678.2046466;-45.120503652039325
1739209678.2046497;-45.120503652039325
1739209678.2046525;-33.981070128970906
1739209678.2046556;-45.120503652039325
1739209678.2046585;-38.13080360867914
1739209678.2046616;-35.57807855764607
1739209678.2046647;-45.120503652039325
1739209678.2046676;-38.13080360867914
1739209678.2046707;-38.13080360867914
1739209678.2046738;-45.120503652039325
1739209678.2046766;-45.120503652039325
1739209678.2046797;-45.120503652039325
1739209678.2046826;-45.120503652039325
1739209678.2046857;-45.120503652039325
1739209678.2046888;-31.141103565318915
1739209678.2046916;-38.13080360867914
1739209678.2046947;-45.120503652039325
1739209678.2046978;-38.13080360867914
1739209678.2047007;-45.120503652039325
1739209678.2047038;-38.13080360867914
1739209678.2047067;-45.120503652039325
1739209678.2047098;-45.120503652039325
1739209678.2047129;-35.57807855764607
1739209678.2047157;-38.13080360867914
1739209678.2047188;-38.13080360867914
1739209678.204722;-45.120503652039325
1739209678.2047248;-45.120503652039325
1739209678.204728;-38.13080360867914
1739209678.204731;-38.13080360867914
1739209678.2047338;-45.120503652039325
1739209678.204737;-28.992665084841942
1739209678.2047398;-35.57807855764607
1739209678.204743;-38.13080360867914
1739209678.204746;-38.13080360867914
1739209678.2047489;-33.981070128970906
1739209678.204752;-38.13080360867914
1739209678.204755;-38.13080360867914
1739209678.204758;-38.13080360867914
1739209678.204761;-45.120503652039325
1739209678.204764;-38.13080360867914
1739209678.204767;-38.13080360867914
1739209678.20477;-45.120503652039325
1739209678.204773;-45.120503652039325
1739209678.204776;-38.13080360867914
1739209678.2047791;-45.120503652039325
1739209678.204782;-45.120503652039325
1739209678.204785;-45.120503652039325
1739209678.2047882;-33.981070128970906
1739209678.204791;-38.13080360867914
1739209678.2047942;-45.120503652039325
1739209678.204797;-38.13080360867914
1739209678.2048001;-38.13080360867914
1739209678.2048032;-35.57807855764607
1739209678.204806;-45.120503652039325
1739209678.2048092;-31.141103565318915
1739209678.2048123;-33.981070128970906
1739209678.2048151;-38.13080360867914
1739209678.2048182;-45.120503652039325
1739209678.204821;-32.816014438256545
1739209678.2048242;-38.13080360867914
1739209678.2048273;-45.120503652039325
1739209678.2048302;-38.13080360867914
1739209678.2048333;-45.120503652039325
1739209678.2048364;-38.13080360867914
1739209678.2048392;-38.13080360867914
1739209678.2048423;-45.120503652039325
1739209678.2048454;-45.120503652039325
1739209678.2048483;-38.13080360867914
1739209678.2048514;-38.13080360867914
1739209678.2048542;-45.120503652039325
1739209678.2048573;-32.816014438256545
1739209678.2048604;-30.49652367304973
1739209678.2048633;-45.120503652039325
1739209678.2048664;-45.120503652039325
1739209678.2048695;-38.13080360867914
1739209678.2048724;-45.120503652039325
1739209678.2048755;-38.13080360867914
1739209678.2048783;-32.816014438256545
1739209678.2048814;-45.120503652039325
1739209678.2048845;-45.120503652039325
1739209678.2048874;-38.13080360867914
1739209678.2048905;-45.120503652039325
1739209678.2048936;-45.120503652039325
1739209678.2048965;-45.120503652039325
1739209678.2048995;-45.120503652039325
1739209678.2049026;-45.120503652039325
1739209678.2049055;-38.13080360867914
1739209678.2049086;-45.120503652039325
1739209678.2049115;-45.120503652039325
1739209678.2049146;-38.13080360867914
1739209678.2049177;-45.120503652039325
1739209678.2049205;-45.120503652039325
1739209678.2049236;-38.13080360867914
1739209678.2049267;-45.120503652039325
1739209678.2049296;-38.13080360867914
1739209678.2049327;-38.13080360867914
1739209678.2049356;-38.13080360867914
1739209678.2049387;-45.120503652039325
1739209678.2049417;-38.13080360867914
1739209678.2049446;-38.13080360867914
1739209678.2049477;-45.120503652039325
1739209678.2049508;-38.13080360867914
1739209678.2049537;-45.120503652039325
1739209678.2049568;-45.120503652039325
1739209678.2049596;-38.13080360867914
1739209678.2049627;-38.13080360867914
1739209678.2049658;-45.120503652039325
1739209678.2049687;-45.120503652039325
1739209678.2049718;-38.13080360867914
1739209678.204975;-45.120503652039325
1739209678.2049778;-35.57807855764607
1739209678.2049809;-32.816014438256545
1739209678.204984;-45.120503652039325
1739209678.2049868;-38.13080360867914
1739209678.20499;-38.13080360867914
1739209678.2049928;-45.120503652039325
1739209678.2049959;-45.120503652039325
1739209678.204999;-45.120503652039325
1739209678.2050018;-45.120503652039325
1739209678.205005;-45.120503652039325
1739209678.205008;-38.13080360867914
1739209678.205011;-45.120503652039325
