CAN Message; 0x150:0000a4ea39d64581
Timestamp;Amplitude
1739209819.0088925;-35.57807855764607
1739209819.0089004;-38.13080360867914
1739209819.008908;-35.57807855764607
1739209819.008916;-38.13080360867914
1739209819.0089235;-38.13080360867914
1739209819.0089314;-38.13080360867914
1739209819.0089393;-38.13080360867914
1739209819.008947;-38.13080360867914
1739209819.0089548;-38.13080360867914
1739209819.0089624;-35.57807855764607
1739209819.0089703;-45.120503652039325
1739209819.008978;-38.13080360867914
1739209819.0089858;-38.13080360867914
1739209819.0089934;-38.13080360867914
1739209819.0090013;-45.120503652039325
1739209819.009009;-45.120503652039325
1739209819.0090168;-45.120503652039325
1739209819.0090246;-45.120503652039325
1739209819.0090322;-45.120503652039325
1739209819.00904;-38.13080360867914
1739209819.0090477;-38.13080360867914
1739209819.0090556;-38.13080360867914
1739209819.0090632;-31.141103565318915
1739209819.009071;-35.57807855764607
1739209819.0090787;-45.120503652039325
1739209819.0090866;-45.120503652039325
1739209819.0090942;-30.49652367304973
1739209819.009102;-30.49652367304973
1739209819.00911;-45.120503652039325
1739209819.0091176;-38.13080360867914
1739209819.0091255;-33.981070128970906
1739209819.009133;-38.13080360867914
1739209819.009141;-45.120503652039325
1739209819.0091486;-38.13080360867914
1739209819.0091565;-45.120503652039325
1739209819.009164;-45.120503652039325
1739209819.009172;-45.120503652039325
1739209819.0091796;-45.120503652039325
1739209819.0091875;-45.120503652039325
1739209819.0091953;-45.120503652039325
1739209819.009203;-38.13080360867914
1739209819.0092108;-38.13080360867914
1739209819.0092185;-32.816014438256545
1739209819.0092263;-32.816014438256545
1739209819.009234;-45.120503652039325
1739209819.0092418;-38.13080360867914
1739209819.0092494;-38.13080360867914
1739209819.0092573;-38.13080360867914
1739209819.009265;-38.13080360867914
1739209819.0092728;-33.981070128970906
1739209819.0092807;-45.120503652039325
1739209819.0092883;-38.13080360867914
1739209819.0092962;-33.981070128970906
1739209819.0093038;-45.120503652039325
1739209819.0093117;-45.120503652039325
1739209819.0093193;-45.120503652039325
1739209819.0093272;-45.120503652039325
1739209819.0093348;-45.120503652039325
1739209819.0093427;-45.120503652039325
1739209819.0093503;-45.120503652039325
1739209819.0093582;-38.13080360867914
1739209819.009366;-38.13080360867914
1739209819.0093737;-45.120503652039325
1739209819.0093815;-38.13080360867914
1739209819.0093892;-38.13080360867914
1739209819.009397;-45.120503652039325
1739209819.0094047;-35.57807855764607
1739209819.0094125;-29.438486411369333
1739209819.0094202;-45.120503652039325
1739209819.009428;-45.120503652039325
1739209819.0094357;-35.57807855764607
1739209819.0094435;-32.816014438256545
1739209819.0094514;-45.120503652039325
1739209819.009459;-38.13080360867914
1739209819.009467;-45.120503652039325
1739209819.0094745;-38.13080360867914
1739209819.0094824;-38.13080360867914
1739209819.00949;-45.120503652039325
1739209819.009498;-45.120503652039325
1739209819.0095055;-38.13080360867914
1739209819.0095134;-38.13080360867914
1739209819.0095212;-45.120503652039325
1739209819.0095289;-35.57807855764607
1739209819.0095367;-29.438486411369333
1739209819.0095444;-45.120503652039325
1739209819.0095522;-45.120503652039325
1739209819.0095599;-38.13080360867914
1739209819.0095677;-38.13080360867914
1739209819.0095754;-45.120503652039325
1739209819.0095832;-45.120503652039325
1739209819.0095909;-45.120503652039325
1739209819.0095987;-45.120503652039325
1739209819.0096066;-38.13080360867914
1739209819.0096142;-45.120503652039325
1739209819.009622;-45.120503652039325
1739209819.0096297;-45.120503652039325
1739209819.0096376;-45.120503652039325
1739209819.0096452;-38.13080360867914
1739209819.009653;-38.13080360867914
1739209819.0096607;-45.120503652039325
1739209819.0096686;-38.13080360867914
1739209819.0096762;-35.57807855764607
1739209819.009684;-38.13080360867914
1739209819.009692;-45.120503652039325
1739209819.0096996;-38.13080360867914
1739209819.0097075;-45.120503652039325
1739209819.009715;-38.13080360867914
1739209819.009723;-35.57807855764607
1739209819.0097306;-45.120503652039325
1739209819.0097384;-38.13080360867914
1739209819.009746;-38.13080360867914
1739209819.009754;-38.13080360867914
1739209819.0097616;-38.13080360867914
1739209819.0097694;-38.13080360867914
1739209819.0097773;-38.13080360867914
1739209819.009785;-38.13080360867914
1739209819.0097928;-38.13080360867914
1739209819.0098004;-38.13080360867914
1739209819.0098083;-45.120503652039325
1739209819.009816;-45.120503652039325
1739209819.0098238;-33.981070128970906
1739209819.0098314;-32.816014438256545
1739209819.0098393;-32.816014438256545
1739209819.009847;-32.816014438256545
1739209819.0098548;-35.57807855764607
1739209819.0098627;-38.13080360867914
1739209819.0098703;-38.13080360867914
1739209819.0098782;-35.57807855764607
1739209819.0098858;-38.13080360867914
1739209819.0098937;-38.13080360867914
1739209819.0099013;-35.57807855764607
1739209819.0099092;-38.13080360867914
1739209819.0099168;-45.120503652039325
1739209819.0099247;-45.120503652039325
1739209819.0099325;-38.13080360867914
1739209819.0099401;-45.120503652039325
1739209819.009948;-38.13080360867914
1739209819.0099556;-38.13080360867914
1739209819.0099635;-38.13080360867914
1739209819.0099711;-45.120503652039325
1739209819.009979;-35.57807855764607
1739209819.0099866;-35.57807855764607
1739209819.0099945;-38.13080360867914
1739209819.0100021;-38.13080360867914
1739209819.01001;-38.13080360867914
1739209819.0100179;-45.120503652039325
1739209819.0100255;-45.120503652039325
1739209819.0100334;-45.120503652039325
1739209819.010041;-28.992665084841942
1739209819.0100489;-33.981070128970906
1739209819.0100565;-33.981070128970906
1739209819.0100644;-32.816014438256545
1739209819.010072;-31.141103565318915
1739209819.0100799;-33.981070128970906
1739209819.0100875;-38.13080360867914
1739209819.0100954;-45.120503652039325
1739209819.0101032;-35.57807855764607
1739209819.0101109;-33.981070128970906
1739209819.0101187;-38.13080360867914
1739209819.0101264;-45.120503652039325
1739209819.0101342;-45.120503652039325
1739209819.0101418;-35.57807855764607
1739209819.0101497;-45.120503652039325
1739209819.0101573;-45.120503652039325
1739209819.0101652;-31.141103565318915
1739209819.0101728;-45.120503652039325
1739209819.0101807;-45.120503652039325
1739209819.0101886;-45.120503652039325
1739209819.0101962;-33.981070128970906
1739209819.010204;-38.13080360867914
1739209819.0102117;-35.57807855764607
1739209819.0102196;-38.13080360867914
1739209819.0102272;-38.13080360867914
1739209819.010235;-38.13080360867914
1739209819.0102427;-38.13080360867914
1739209819.0102506;-38.13080360867914
1739209819.0102582;-38.13080360867914
1739209819.010266;-38.13080360867914
1739209819.010274;-45.120503652039325
1739209819.0102816;-45.120503652039325
1739209819.0102894;-45.120503652039325
1739209819.010297;-38.13080360867914
1739209819.010305;-38.13080360867914
1739209819.0103126;-38.13080360867914
1739209819.0103204;-33.981070128970906
1739209819.010328;-45.120503652039325
1739209819.010336;-38.13080360867914
1739209819.0103436;-38.13080360867914
1739209819.0103514;-32.816014438256545
1739209819.0103593;-35.57807855764607
1739209819.010367;-45.120503652039325
1739209819.0103748;-32.816014438256545
1739209819.0103824;-38.13080360867914
1739209819.0103903;-45.120503652039325
1739209819.010398;-38.13080360867914
1739209819.0104058;-35.57807855764607
1739209819.0104134;-33.981070128970956
1739209819.0104213;-45.120503652039325
1739209819.010429;-45.120503652039325
1739209819.0104368;-38.13080360867914
1739209819.0104446;-35.57807855764607
1739209819.0104523;-45.120503652039325
1739209819.0104601;-33.981070128970906
1739209819.0104678;-38.13080360867914
1739209819.0104756;-28.992665084841942
1739209819.0104833;-38.13080360867914
1739209819.0104911;-45.120503652039325
1739209819.0104988;-38.13080360867914
1739209819.0105066;-35.57807855764607
1739209819.0105145;-35.57807855764607
1739209819.0105221;-38.13080360867914
1739209819.01053;-38.13080360867914
1739209819.0105376;-38.13080360867914
1739209819.0105455;-45.120503652039325
1739209819.0105531;-45.120503652039325
1739209819.010561;-45.120503652039325
1739209819.0105686;-45.120503652039325
1739209819.0105765;-45.120503652039325
1739209819.010584;-45.120503652039325
1739209819.010592;-45.120503652039325
1739209819.0105999;-29.438486411369333
1739209819.0106075;-31.141103565318893
1739209819.0106153;-38.13080360867914
1739209819.010623;-45.120503652039325
1739209819.0106308;-31.141103565318915
1739209819.0106385;-35.57807855764607
1739209819.0106463;-45.120503652039325
1739209819.010654;-38.13080360867914
1739209819.0106618;-45.120503652039325
1739209819.0106695;-38.13080360867914
1739209819.0106773;-38.13080360867914
1739209819.0106852;-45.120503652039325
1739209819.0106928;-38.13080360867914
1739209819.0107007;-38.13080360867914
1739209819.0107083;-45.120503652039325
1739209819.0107162;-45.120503652039325
1739209819.0107238;-45.120503652039325
1739209819.0107317;-38.13080360867914
1739209819.0107393;-38.13080360867914
1739209819.0107472;-45.120503652039325
1739209819.0107548;-45.120503652039325
1739209819.0107627;-38.13080360867914
1739209819.0107706;-45.120503652039325
1739209819.0107782;-45.120503652039325
1739209819.010786;-29.438486411369333
1739209819.0107937;-32.816014438256545
1739209819.0108016;-45.120503652039325
1739209819.0108092;-38.13080360867914
1739209819.010817;-35.57807855764607
1739209819.0108247;-32.816014438256545
1739209819.0108325;-45.120503652039325
1739209819.0108402;-35.57807855764607
1739209819.010848;-38.13080360867914
1739209819.010856;-33.981070128970956
1739209819.0108635;-32.816014438256545
1739209819.0108714;-35.57807855764607
1739209819.010879;-38.13080360867914
1739209819.010887;-38.13080360867914
1739209819.0108945;-38.13080360867914
1739209819.0109024;-38.13080360867914
1739209819.01091;-32.816014438256545
1739209819.010918;-29.438486411369333
1739209819.0109258;-45.120503652039325
1739209819.0109334;-45.120503652039325
1739209819.0109413;-45.120503652039325
1739209819.010949;-38.13080360867914
1739209819.0109568;-38.13080360867914
1739209819.0109644;-33.981070128970906
1739209819.0109723;-45.120503652039325
1739209819.01098;-45.120503652039325
1739209819.0109878;-38.13080360867914
1739209819.0109954;-38.13080360867914
1739209819.0110033;-38.13080360867914
1739209819.0110111;-38.13080360867914
1739209819.0110188;-38.13080360867914
1739209819.0110266;-38.13080360867914
1739209819.0110343;-45.120503652039325
1739209819.011042;-45.120503652039325
1739209819.0110497;-38.13080360867914
1739209819.0110576;-38.13080360867914
1739209819.0110652;-45.120503652039325
1739209819.011073;-45.120503652039325
1739209819.0110807;-38.13080360867914
1739209819.0110886;-38.13080360867914
1739209819.0110965;-38.13080360867914
1739209819.011104;-32.816014438256545
1739209819.011112;-38.13080360867914
1739209819.0111196;-45.120503652039325
1739209819.0111275;-38.13080360867914
1739209819.011135;-35.57807855764607
1739209819.011143;-45.120503652039325
1739209819.0111506;-38.13080360867914
1739209819.0111585;-38.13080360867914
1739209819.011166;-45.120503652039325
1739209819.011174;-45.120503652039325
1739209819.0111818;-45.120503652039325
1739209819.0111895;-45.120503652039325
1739209819.0111973;-38.13080360867914
1739209819.011205;-38.13080360867914
1739209819.0112128;-45.120503652039325
1739209819.0112205;-35.57807855764607
1739209819.0112283;-35.57807855764607
1739209819.011236;-45.120503652039325
1739209819.0112438;-38.13080360867914
1739209819.0112514;-33.981070128970906
1739209819.0112593;-45.120503652039325
1739209819.0112672;-45.120503652039325
1739209819.0112748;-38.13080360867914
1739209819.0112827;-38.13080360867914
1739209819.0112903;-38.13080360867914
1739209819.0112982;-38.13080360867914
1739209819.0113058;-45.120503652039325
1739209819.0113137;-38.13080360867914
1739209819.0113213;-35.57807855764607
1739209819.0113292;-45.120503652039325
1739209819.0113368;-45.120503652039325
1739209819.0113447;-45.120503652039325
1739209819.0113525;-45.120503652039325
1739209819.0113602;-38.13080360867914
1739209819.011368;-45.120503652039325
1739209819.0113757;-38.13080360867914
1739209819.0113835;-45.120503652039325
1739209819.0113912;-45.120503652039325
1739209819.011399;-45.120503652039325
1739209819.0114067;-45.120503652039325
1739209819.0114145;-38.13080360867914
1739209819.0114222;-33.981070128970906
1739209819.01143;-45.120503652039325
1739209819.011438;-45.120503652039325
1739209819.0114455;-35.57807855764607
1739209819.0114534;-38.13080360867914
1739209819.011461;-38.13080360867914
1739209819.011469;-38.13080360867914
1739209819.0114765;-45.120503652039325
1739209819.0114844;-38.13080360867914
1739209819.011492;-45.120503652039325
1739209819.0115;-45.120503652039325
1739209819.0115077;-38.13080360867914
1739209819.0115154;-38.13080360867914
1739209819.0115232;-38.13080360867914
1739209819.0115309;-38.13080360867914
1739209819.0115387;-45.120503652039325
1739209819.0115464;-38.13080360867914
1739209819.0115542;-38.13080360867914
1739209819.0115619;-45.120503652039325
1739209819.0115697;-38.13080360867914
1739209819.0115774;-38.13080360867914
1739209819.0115852;-38.13080360867914
1739209819.011593;-45.120503652039325
1739209819.0116007;-38.13080360867914
1739209819.0116086;-31.141103565318915
1739209819.0116162;-38.13080360867914
1739209819.011624;-31.141103565318915
1739209819.0116317;-35.57807855764607
1739209819.0116396;-38.13080360867914
1739209819.0116472;-45.120503652039325
1739209819.011655;-45.120503652039325
1739209819.0116627;-45.120503652039325
1739209819.0116706;-35.57807855764607
1739209819.0116785;-45.120503652039325
1739209819.011686;-38.13080360867914
1739209819.011694;-38.13080360867914
1739209819.0117016;-45.120503652039325
1739209819.0117095;-38.13080360867914
1739209819.011717;-45.120503652039325
1739209819.011725;-38.13080360867914
1739209819.0117326;-27.267205301931607
1739209819.0117404;-45.120503652039325
1739209819.011748;-35.57807855764607
1739209819.011756;-35.57807855764607
1739209819.0117638;-31.141103565318915
1739209819.0117714;-45.120503652039325
1739209819.0117793;-35.57807855764607
1739209819.011787;-45.120503652039325
1739209819.0117948;-33.981070128970956
1739209819.0118024;-45.120503652039325
1739209819.0118103;-45.120503652039325
1739209819.011818;-38.13080360867914
1739209819.0118258;-38.13080360867914
1739209819.0118334;-45.120503652039325
1739209819.0118413;-35.57807855764607
1739209819.0118492;-35.57807855764607
1739209819.0118568;-38.13080360867914
1739209819.0118647;-38.13080360867914
1739209819.0118723;-33.981070128970906
1739209819.0118802;-35.57807855764607
1739209819.0118878;-45.120503652039325
1739209819.0118957;-45.120503652039325
1739209819.0119033;-38.13080360867914
1739209819.0119112;-35.57807855764607
1739209819.011919;-32.816014438256545
1739209819.0119267;-38.13080360867914
1739209819.0119345;-38.13080360867914
1739209819.0119421;-35.57807855764607
1739209819.01195;-45.120503652039325
1739209819.0119576;-45.120503652039325
1739209819.0119655;-38.13080360867914
1739209819.0119731;-35.57807855764607
1739209819.011981;-38.13080360867914
1739209819.0119886;-45.120503652039325
1739209819.0119965;-38.13080360867914
1739209819.0120044;-38.13080360867914
1739209819.012012;-38.13080360867914
1739209819.0120199;-45.120503652039325
1739209819.0120275;-33.981070128970906
1739209819.0120354;-38.13080360867914
1739209819.012043;-31.141103565318893
1739209819.0120509;-32.816014438256545
1739209819.0120585;-45.120503652039325
1739209819.0120664;-38.13080360867914
1739209819.012074;-38.13080360867914
1739209819.0120819;-45.120503652039325
1739209819.0120897;-38.13080360867914
1739209819.0120974;-32.816014438256545
1739209819.0121052;-33.981070128970956
1739209819.0121129;-45.120503652039325
1739209819.0121207;-38.13080360867914
1739209819.0121284;-38.13080360867914
1739209819.0121362;-38.13080360867914
1739209819.0121439;-38.13080360867914
1739209819.0121517;-35.57807855764607
1739209819.0121593;-35.57807855764607
1739209819.0121672;-32.816014438256545
1739209819.012175;-32.816014438256545
1739209819.0121827;-45.120503652039325
1739209819.0121906;-45.120503652039325
1739209819.0121982;-45.120503652039325
1739209819.012206;-38.13080360867914
1739209819.0122137;-35.57807855764607
1739209819.0122216;-35.57807855764607
1739209819.0122292;-35.57807855764607
1739209819.012237;-35.57807855764607
1739209819.0122447;-45.120503652039325
1739209819.0122526;-45.120503652039325
1739209819.0122604;-33.981070128970906
1739209819.012268;-38.13080360867914
1739209819.012276;-45.120503652039325
1739209819.0122836;-45.120503652039325
1739209819.0122914;-45.120503652039325
1739209819.012299;-45.120503652039325
1739209819.012307;-38.13080360867914
1739209819.0123146;-38.13080360867914
1739209819.0123224;-38.13080360867914
1739209819.01233;-33.981070128970906
1739209819.012338;-38.13080360867914
1739209819.0123458;-38.13080360867914
1739209819.0123534;-38.13080360867914
1739209819.0123613;-35.57807855764607
1739209819.012369;-45.120503652039325
1739209819.0123768;-38.13080360867914
1739209819.0123844;-33.981070128970906
1739209819.0123923;-45.120503652039325
1739209819.0124;-32.816014438256545
1739209819.0124078;-31.141103565318893
1739209819.0124154;-38.13080360867914
1739209819.0124233;-38.13080360867914
1739209819.0124311;-45.120503652039325
1739209819.0124388;-45.120503652039325
1739209819.0124466;-32.816014438256545
1739209819.0124543;-45.120503652039325
1739209819.0124621;-45.120503652039325
1739209819.0124698;-32.816014438256545
1739209819.0124776;-45.120503652039325
1739209819.0124853;-38.13080360867914
1739209819.0124931;-35.57807855764607
1739209819.012501;-38.13080360867914
1739209819.0125086;-45.120503652039325
1739209819.0125165;-38.13080360867914
1739209819.0125241;-38.13080360867914
1739209819.012532;-33.981070128970906
1739209819.0125396;-38.13080360867914
1739209819.0125475;-38.13080360867914
1739209819.0125551;-38.13080360867914
1739209819.012563;-35.57807855764607
1739209819.0125706;-38.13080360867914
1739209819.0125785;-38.13080360867914
1739209819.0125864;-33.981070128970906
1739209819.012594;-38.13080360867914
1739209819.0126019;-38.13080360867914
1739209819.0126095;-38.13080360867914
1739209819.0126173;-38.13080360867914
1739209819.012625;-38.13080360867914
1739209819.0126328;-45.120503652039325
1739209819.0126405;-35.57807855764607
1739209819.0126483;-38.13080360867914
1739209819.012656;-38.13080360867914
1739209819.0126638;-45.120503652039325
1739209819.0126686;-33.981070128970906
1739209819.0126731;-38.13080360867914
1739209819.012678;-35.57807855764607
1739209819.0126824;-38.13080360867914
1739209819.0126872;-38.13080360867914
1739209819.0126917;-38.13080360867914
1739209819.0126965;-38.13080360867914
1739209819.012701;-45.120503652039325
1739209819.0127058;-32.81601443825658
1739209819.0127106;-33.981070128970906
1739209819.012715;-33.981070128970906
1739209819.0127199;-38.13080360867914
1739209819.0127244;-35.57807855764607
1739209819.0127292;-45.120503652039325
1739209819.0127337;-45.120503652039325
1739209819.0127385;-33.981070128970906
1739209819.012743;-31.141103565318915
1739209819.0127478;-33.981070128970906
1739209819.0127525;-45.120503652039325
1739209819.012757;-38.13080360867914
1739209819.0127618;-33.981070128970906
1739209819.0127664;-38.13080360867914
1739209819.0127711;-45.120503652039325
1739209819.0127757;-38.13080360867914
1739209819.0127804;-35.57807855764607
1739209819.012785;-38.13080360867914
1739209819.0127897;-38.13080360867914
1739209819.0127943;-45.120503652039325
1739209819.012799;-38.13080360867914
1739209819.0128038;-45.120503652039325
1739209819.0128083;-35.57807855764607
1739209819.012813;-38.13080360867914
1739209819.0128176;-33.981070128970906
1739209819.0128224;-28.992665084841942
1739209819.012827;-33.981070128970906
1739209819.0128317;-38.13080360867914
1739209819.0128362;-38.13080360867914
1739209819.012841;-38.13080360867914
1739209819.0128458;-33.981070128970906
1739209819.0128503;-45.120503652039325
1739209819.012855;-38.13080360867914
1739209819.0128596;-33.981070128970906
1739209819.0128644;-35.57807855764607
1739209819.012869;-38.13080360867914
1739209819.0128736;-45.120503652039325
1739209819.0128782;-38.13080360867914
1739209819.012883;-45.120503652039325
1739209819.0128877;-45.120503652039325
1739209819.0128922;-38.13080360867914
1739209819.012897;-31.141103565318915
1739209819.0129015;-38.13080360867914
1739209819.0129063;-38.13080360867914
1739209819.0129108;-38.13080360867914
1739209819.0129156;-38.13080360867914
1739209819.0129201;-45.120503652039325
1739209819.012925;-45.120503652039325
1739209819.0129297;-38.13080360867914
1739209819.0129342;-45.120503652039325
1739209819.012939;-45.120503652039325
1739209819.0129435;-45.120503652039325
1739209819.0129483;-38.13080360867914
1739209819.0129528;-45.120503652039325
1739209819.0129576;-45.120503652039325
1739209819.012962;-33.981070128970906
1739209819.0129669;-45.120503652039325
1739209819.0129714;-33.981070128970906
1739209819.0129762;-30.49652367304973
1739209819.012981;-38.13080360867914
1739209819.0129855;-38.13080360867914
1739209819.0129902;-35.57807855764607
1739209819.0129948;-45.120503652039325
1739209819.0129995;-35.57807855764607
1739209819.013004;-32.816014438256545
1739209819.0130088;-45.120503652039325
1739209819.0130134;-45.120503652039325
1739209819.0130181;-45.120503652039325
1739209819.013023;-38.13080360867914
1739209819.0130274;-45.120503652039325
1739209819.0130322;-45.120503652039325
1739209819.0130367;-45.120503652039325
1739209819.0130415;-45.120503652039325
1739209819.013046;-45.120503652039325
1739209819.0130508;-45.120503652039325
1739209819.0130553;-35.57807855764607
1739209819.01306;-35.57807855764607
1739209819.0130649;-45.120503652039325
1739209819.0130694;-45.120503652039325
1739209819.0130742;-45.120503652039325
1739209819.0130787;-45.120503652039325
1739209819.0130835;-35.57807855764607
1739209819.013088;-35.57807855764607
1739209819.0130928;-38.13080360867914
1739209819.0130973;-45.120503652039325
1739209819.013102;-38.13080360867914
1739209819.0131068;-35.57807855764607
1739209819.0131114;-45.120503652039325
1739209819.0131161;-45.120503652039325
1739209819.0131207;-45.120503652039325
1739209819.0131254;-45.120503652039325
1739209819.01313;-45.120503652039325
1739209819.0131347;-45.120503652039325
1739209819.0131392;-45.120503652039325
1739209819.013144;-38.13080360867914
1739209819.0131485;-38.13080360867914
1739209819.0131533;-35.57807855764607
1739209819.013158;-38.13080360867914
1739209819.0131626;-38.13080360867914
1739209819.0131674;-38.13080360867914
1739209819.013172;-45.120503652039325
1739209819.0131767;-38.13080360867914
1739209819.0131812;-45.120503652039325
1739209819.013186;-38.13080360867914
1739209819.0131905;-45.120503652039325
1739209819.0131953;-31.141103565318893
1739209819.0132;-31.141103565318893
1739209819.0132046;-45.120503652039325
1739209819.0132093;-45.120503652039325
1739209819.0132139;-45.120503652039325
1739209819.0132186;-38.13080360867914
1739209819.0132232;-45.120503652039325
1739209819.013228;-38.13080360867914
1739209819.0132325;-45.120503652039325
1739209819.0132372;-38.13080360867914
1739209819.013242;-32.816014438256545
1739209819.0132465;-45.120503652039325
1739209819.0132513;-45.120503652039325
1739209819.0132558;-38.13080360867914
1739209819.0132606;-38.13080360867914
1739209819.0132651;-45.120503652039325
1739209819.01327;-38.13080360867914
1739209819.0132744;-38.13080360867914
1739209819.0132792;-45.120503652039325
1739209819.013284;-38.13080360867914
1739209819.0132885;-32.816014438256545
1739209819.0132933;-35.57807855764607
1739209819.0132978;-38.13080360867914
1739209819.0133026;-45.120503652039325
1739209819.013307;-32.816014438256545
1739209819.0133119;-27.8777449560314
1739209819.0133164;-45.120503652039325
1739209819.0133212;-45.120503652039325
1739209819.0133257;-38.13080360867914
1739209819.0133305;-35.57807855764607
1739209819.0133352;-45.120503652039325
1739209819.0133398;-38.13080360867914
1739209819.0133445;-45.120503652039325
1739209819.013349;-33.981070128970956
1739209819.0133538;-45.120503652039325
1739209819.0133584;-45.120503652039325
1739209819.0133631;-38.13080360867914
1739209819.0133677;-38.13080360867914
1739209819.0133724;-38.13080360867914
1739209819.0133772;-45.120503652039325
1739209819.0133817;-35.57807855764607
1739209819.0133865;-30.49652367304973
1739209819.013391;-45.120503652039325
1739209819.0133958;-45.120503652039325
1739209819.0134003;-45.120503652039325
1739209819.013405;-38.13080360867914
1739209819.0134096;-45.120503652039325
1739209819.0134144;-38.13080360867914
1739209819.0134192;-45.120503652039325
1739209819.0134237;-45.120503652039325
1739209819.0134284;-38.13080360867914
1739209819.013433;-33.981070128970906
1739209819.0134377;-38.13080360867914
1739209819.0134423;-35.57807855764607
1739209819.013447;-38.13080360867914
1739209819.0134516;-33.981070128970906
1739209819.0134563;-45.120503652039325
1739209819.013461;-45.120503652039325
1739209819.0134656;-33.981070128970906
1739209819.0134704;-38.13080360867914
1739209819.013475;-45.120503652039325
1739209819.0134797;-45.120503652039325
1739209819.0134842;-45.120503652039325
1739209819.013489;-45.120503652039325
1739209819.0134935;-45.120503652039325
1739209819.0134983;-38.13080360867914
1739209819.0135028;-45.120503652039325
1739209819.0135076;-38.13080360867914
1739209819.0135124;-45.120503652039325
1739209819.013517;-38.13080360867914
1739209819.0135217;-38.13080360867914
1739209819.0135262;-38.13080360867914
1739209819.013531;-45.120503652039325
1739209819.0135355;-45.120503652039325
1739209819.0135403;-45.120503652039325
1739209819.0135448;-45.120503652039325
1739209819.0135496;-45.120503652039325
1739209819.0135543;-38.13080360867914
1739209819.0135589;-38.13080360867914
1739209819.0135636;-45.120503652039325
1739209819.0135682;-38.13080360867914
1739209819.013573;-35.57807855764607
1739209819.0135775;-38.13080360867914
1739209819.0135822;-38.13080360867914
1739209819.0135868;-45.120503652039325
1739209819.0135915;-45.120503652039325
1739209819.0135963;-45.120503652039325
1739209819.0136008;-45.120503652039325
1739209819.0136056;-38.13080360867914
1739209819.0136101;-35.57807855764607
1739209819.013615;-38.13080360867914
1739209819.0136194;-45.120503652039325
1739209819.0136242;-35.57807855764607
1739209819.0136287;-32.816014438256545
1739209819.0136335;-38.13080360867914
1739209819.0136383;-45.120503652039325
1739209819.0136428;-45.120503652039325
1739209819.0136476;-38.13080360867914
1739209819.013652;-38.13080360867914
1739209819.0136569;-38.13080360867914
1739209819.0136614;-35.57807855764607
1739209819.0136662;-35.57807855764607
1739209819.0136707;-38.13080360867914
1739209819.0136755;-38.13080360867914
1739209819.01368;-45.120503652039325
1739209819.0136847;-45.120503652039325
1739209819.0136895;-45.120503652039325
1739209819.013694;-45.120503652039325
1739209819.0136988;-38.13080360867914
1739209819.0137033;-38.13080360867914
1739209819.013708;-45.120503652039325
1739209819.0137126;-45.120503652039325
1739209819.0137174;-38.13080360867914
1739209819.013722;-35.57807855764607
1739209819.0137267;-45.120503652039325
1739209819.0137315;-45.120503652039325
1739209819.013736;-38.13080360867914
1739209819.0137408;-33.981070128970906
1739209819.0137453;-38.13080360867914
1739209819.01375;-45.120503652039325
1739209819.0137546;-38.13080360867914
1739209819.0137594;-38.13080360867914
1739209819.013764;-38.13080360867914
1739209819.0137687;-45.120503652039325
1739209819.0137734;-45.120503652039325
1739209819.013778;-38.13080360867914
1739209819.0137827;-38.13080360867914
1739209819.0137873;-38.13080360867914
1739209819.013792;-38.13080360867914
1739209819.0137966;-35.57807855764607
1739209819.0138013;-27.267205301931607
1739209819.0138059;-33.981070128970906
1739209819.0138106;-35.57807855764607
1739209819.0138154;-38.13080360867914
1739209819.01382;-33.981070128970906
1739209819.0138247;-45.120503652039325
1739209819.0138292;-38.13080360867914
1739209819.013834;-45.120503652039325
1739209819.0138385;-33.981070128970956
1739209819.0138433;-38.13080360867914
1739209819.0138478;-38.13080360867914
1739209819.0138526;-45.120503652039325
1739209819.0138574;-35.57807855764607
1739209819.013862;-35.57807855764607
1739209819.0138667;-38.13080360867914
1739209819.0138712;-45.120503652039325
1739209819.013876;-45.120503652039325
1739209819.0138805;-38.13080360867914
1739209819.0138853;-38.13080360867914
1739209819.0138898;-45.120503652039325
1739209819.0138946;-38.13080360867914
1739209819.013899;-35.57807855764607
1739209819.0139039;-45.120503652039325
1739209819.0139086;-31.141103565318915
1739209819.0139132;-28.58837851428586
1739209819.013918;-38.13080360867914
1739209819.0139225;-45.120503652039325
1739209819.0139272;-45.120503652039325
1739209819.0139318;-45.120503652039325
1739209819.0139365;-45.120503652039325
1739209819.013941;-38.13080360867914
1739209819.0139458;-32.816014438256545
1739209819.0139506;-38.13080360867914
1739209819.013955;-45.120503652039325
1739209819.01396;-38.13080360867914
1739209819.0139644;-45.120503652039325
1739209819.0139692;-33.981070128970906
1739209819.0139737;-45.120503652039325
1739209819.0139785;-45.120503652039325
1739209819.013983;-32.816014438256545
1739209819.0139878;-45.120503652039325
1739209819.0139925;-38.13080360867914
1739209819.013997;-31.141103565318915
1739209819.0140018;-45.120503652039325
1739209819.0140064;-45.120503652039325
1739209819.0140111;-38.13080360867914
1739209819.0140157;-35.57807855764607
1739209819.0140204;-38.13080360867914
1739209819.014025;-35.57807855764607
1739209819.0140297;-45.120503652039325
1739209819.0140345;-38.13080360867914
1739209819.014039;-35.57807855764607
1739209819.0140438;-33.981070128970906
1739209819.0140483;-45.120503652039325
1739209819.014053;-45.120503652039325
1739209819.0140576;-45.120503652039325
