CAN Message; 0x98:00007cdccd7c5654
1739209817.7805302;-45.120503652039325
1739209817.780538;-45.120503652039325
1739209817.7805457;-33.981070128970906
1739209817.7805533;-33.981070128970906
1739209817.7805612;-38.13080360867914
1739209817.7805688;-45.120503652039325
1739209817.7805765;-45.120503652039325
1739209817.7805843;-38.13080360867914
1739209817.780592;-38.13080360867914
1739209817.7805998;-45.120503652039325
1739209817.7806075;-45.120503652039325
1739209817.780615;-45.120503652039325
1739209817.780623;-45.120503652039325
1739209817.7806306;-45.120503652039325
1739209817.7806385;-35.57807855764607
1739209817.780646;-35.57807855764607
1739209817.7806537;-45.120503652039325
1739209817.7806616;-45.120503652039325
1739209817.7806692;-38.13080360867914
1739209817.7806768;-32.816014438256545
1739209817.7806847;-45.120503652039325
1739209817.7806923;-33.981070128970906
1739209817.7807002;-45.120503652039325
1739209817.7807078;-35.57807855764607
1739209817.7807155;-45.120503652039325
1739209817.7807233;-45.120503652039325
1739209817.780731;-45.120503652039325
1739209817.7807388;-38.13080360867914
1739209817.7807465;-33.981070128970906
1739209817.780754;-33.981070128970906
1739209817.780762;-45.120503652039325
1739209817.7807696;-45.120503652039325
1739209817.7807772;-45.120503652039325
1739209817.780785;-45.120503652039325
1739209817.7807927;-45.120503652039325
1739209817.7808006;-32.816014438256545
1739209817.7808082;-45.120503652039325
1739209817.7808158;-38.13080360867914
1739209817.7808237;-38.13080360867914
1739209817.7808313;-32.816014438256545
1739209817.780839;-45.120503652039325
1739209817.7808468;-33.981070128970906
1739209817.7808545;-45.120503652039325
1739209817.7808623;-45.120503652039325
1739209817.78087;-38.13080360867914
1739209817.7808776;-45.120503652039325
1739209817.7808855;-38.13080360867914
1739209817.780893;-45.120503652039325
1739209817.780901;-45.120503652039325
1739209817.7809086;-45.120503652039325
1739209817.7809162;-38.13080360867914
1739209817.780924;-33.981070128970906
1739209817.7809317;-38.13080360867914
1739209817.7809393;-38.13080360867914
1739209817.7809472;-38.13080360867914
1739209817.7809548;-38.13080360867914
1739209817.7809627;-38.13080360867914
1739209817.7809703;-45.120503652039325
1739209817.780978;-38.13080360867914
1739209817.7809858;-45.120503652039325
1739209817.7809935;-45.120503652039325
1739209817.7810013;-45.120503652039325
1739209817.781009;-38.13080360867914
1739209817.7810166;-45.120503652039325
1739209817.7810245;-45.120503652039325
1739209817.781032;-45.120503652039325
1739209817.7810397;-38.13080360867914
1739209817.7810476;-38.13080360867914
1739209817.7810552;-38.13080360867914
1739209817.781063;-45.120503652039325
1739209817.7810707;-38.13080360867914
1739209817.7810783;-32.816014438256545
1739209817.7810862;-45.120503652039325
1739209817.7810938;-45.120503652039325
1739209817.7811015;-45.120503652039325
1739209817.7811093;-33.981070128970906
1739209817.781117;-38.13080360867914
1739209817.7811248;-38.13080360867914
1739209817.7811325;-38.13080360867914
1739209817.78114;-45.120503652039325
1739209817.781148;-38.13080360867914
1739209817.7811556;-45.120503652039325
1739209817.7811635;-45.120503652039325
1739209817.781171;-35.57807855764607
1739209817.7811787;-38.13080360867914
1739209817.7811866;-38.13080360867914
1739209817.7811942;-38.13080360867914
1739209817.7812018;-38.13080360867914
1739209817.7812097;-38.13080360867914
1739209817.7812173;-38.13080360867914
1739209817.7812252;-38.13080360867914
1739209817.7812328;-28.992665084841942
1739209817.7812405;-33.981070128970906
1739209817.7812483;-45.120503652039325
1739209817.781256;-38.13080360867914
1739209817.7812638;-45.120503652039325
1739209817.7812715;-38.13080360867914
1739209817.781279;-45.120503652039325
1739209817.781287;-38.13080360867914
1739209817.7812946;-32.81601443825658
1739209817.7813022;-38.13080360867914
1739209817.78131;-33.981070128970906
1739209817.7813177;-45.120503652039325
1739209817.7813256;-38.13080360867914
1739209817.7813332;-38.13080360867914
1739209817.7813408;-33.981070128970906
1739209817.7813487;-45.120503652039325
1739209817.7813563;-28.992665084841942
1739209817.7813642;-31.141103565318915
1739209817.7813718;-38.13080360867914
1739209817.7813795;-45.120503652039325
1739209817.7813873;-38.13080360867914
1739209817.781395;-38.13080360867914
1739209817.7814026;-38.13080360867914
1739209817.7814105;-38.13080360867914
1739209817.781418;-38.13080360867914
1739209817.781426;-33.981070128970906
1739209817.7814336;-38.13080360867914
1739209817.7814412;-38.13080360867914
1739209817.781449;-38.13080360867914
1739209817.7814567;-45.120503652039325
1739209817.7814643;-45.120503652039325
1739209817.7814722;-45.120503652039325
1739209817.7814798;-38.13080360867914
1739209817.7814877;-38.13080360867914
1739209817.7814953;-38.13080360867914
1739209817.781503;-38.13080360867914
1739209817.7815108;-38.13080360867914
1739209817.7815185;-45.120503652039325
1739209817.7815263;-38.13080360867914
1739209817.781534;-33.981070128970906
1739209817.7815416;-45.120503652039325
1739209817.7815495;-38.13080360867914
1739209817.781557;-45.120503652039325
1739209817.7815647;-38.13080360867914
1739209817.7815726;-38.13080360867914
1739209817.7815802;-38.13080360867914
1739209817.781588;-45.120503652039325
1739209817.7815957;-38.13080360867914
1739209817.7816033;-33.981070128970906
1739209817.7816112;-32.816014438256545
1739209817.7816188;-38.13080360867914
1739209817.7816267;-35.57807855764607
1739209817.7816343;-38.13080360867914
1739209817.781642;-45.120503652039325
1739209817.7816498;-45.120503652039325
1739209817.7816575;-33.981070128970906
1739209817.781665;-38.13080360867914
1739209817.781673;-29.438486411369347
1739209817.7816806;-38.13080360867914
1739209817.7816885;-33.981070128970906
1739209817.781696;-38.13080360867914
1739209817.7817037;-38.13080360867914
1739209817.7817116;-38.13080360867914
1739209817.7817192;-45.120503652039325
1739209817.7817268;-45.120503652039325
1739209817.7817347;-38.13080360867914
1739209817.7817423;-33.981070128970906
1739209817.7817502;-38.13080360867914
1739209817.7817578;-45.120503652039325
1739209817.7817655;-45.120503652039325
1739209817.7817733;-45.120503652039325
1739209817.781781;-45.120503652039325
1739209817.7817888;-38.13080360867914
1739209817.7817965;-38.13080360867914
1739209817.781804;-45.120503652039325
1739209817.781812;-38.13080360867914
1739209817.7818196;-38.13080360867914
1739209817.7818272;-38.13080360867914
1739209817.781835;-38.13080360867914
1739209817.7818427;-38.13080360867914
1739209817.7818506;-45.120503652039325
1739209817.7818582;-38.13080360867914
1739209817.7818658;-35.57807855764607
1739209817.7818737;-45.120503652039325
1739209817.7818813;-45.120503652039325
1739209817.7818892;-38.13080360867914
1739209817.7818968;-38.13080360867914
1739209817.7819045;-38.13080360867914
1739209817.7819123;-38.13080360867914
1739209817.78192;-33.981070128970906
1739209817.7819276;-45.120503652039325
1739209817.7819355;-45.120503652039325
1739209817.781943;-35.57807855764607
1739209817.781951;-38.13080360867914
1739209817.7819586;-45.120503652039325
1739209817.7819662;-38.13080360867914
1739209817.781974;-38.13080360867914
1739209817.7819817;-38.13080360867914
1739209817.7819896;-45.120503652039325
1739209817.7819972;-45.120503652039325
1739209817.7820048;-45.120503652039325
1739209817.7820127;-35.57807855764607
1739209817.7820203;-35.57807855764607
1739209817.782028;-45.120503652039325
1739209817.7820358;-38.13080360867914
1739209817.7820435;-38.13080360867914
1739209817.7820513;-45.120503652039325
1739209817.782059;-38.13080360867914
1739209817.7820666;-45.120503652039325
1739209817.7820745;-45.120503652039325
1739209817.782082;-45.120503652039325
1739209817.7820897;-38.13080360867914
1739209817.7820976;-35.57807855764607
1739209817.7821052;-38.13080360867914
1739209817.782113;-45.120503652039325
1739209817.7821207;-38.13080360867914
1739209817.7821283;-35.57807855764607
1739209817.7821362;-38.13080360867914
1739209817.7821438;-45.120503652039325
1739209817.7821517;-38.13080360867914
1739209817.7821593;-38.13080360867914
1739209817.782167;-45.120503652039325
1739209817.7821748;-35.57807855764607
1739209817.7821825;-38.13080360867914
1739209817.78219;-33.981070128970906
1739209817.782198;-45.120503652039325
1739209817.7822056;-45.120503652039325
1739209817.7822134;-38.13080360867914
1739209817.782221;-38.13080360867914
1739209817.7822287;-38.13080360867914
1739209817.7822366;-45.120503652039325
1739209817.7822442;-38.13080360867914
1739209817.782252;-38.13080360867914
1739209817.7822597;-35.57807855764607
1739209817.7822673;-38.13080360867914
1739209817.7822752;-38.13080360867914
1739209817.7822828;-38.13080360867914
1739209817.7822905;-38.13080360867914
1739209817.7822983;-32.816014438256545
1739209817.782306;-38.13080360867914
1739209817.7823138;-38.13080360867914
1739209817.7823215;-45.120503652039325
1739209817.782329;-33.981070128970906
1739209817.782337;-38.13080360867914
1739209817.7823446;-38.13080360867914
1739209817.7823524;-38.13080360867914
1739209817.78236;-38.13080360867914
1739209817.7823677;-45.120503652039325
1739209817.7823756;-45.120503652039325
1739209817.7823832;-45.120503652039325
1739209817.7823908;-45.120503652039325
1739209817.7823987;-38.13080360867914
1739209817.7824063;-45.120503652039325
1739209817.7824142;-38.13080360867914
1739209817.7824218;-35.57807855764607
1739209817.7824295;-38.13080360867914
1739209817.7824373;-45.120503652039325
1739209817.782445;-35.57807855764607
1739209817.7824526;-35.57807855764607
1739209817.7824605;-38.13080360867914
1739209817.782468;-38.13080360867914
1739209817.782476;-38.13080360867914
1739209817.7824836;-28.58837851428586
1739209817.7824912;-35.57807855764607
1739209817.782499;-35.57807855764607
1739209817.7825067;-38.13080360867914
1739209817.7825146;-38.13080360867914
1739209817.7825222;-38.13080360867914
1739209817.7825298;-45.120503652039325
1739209817.7825377;-45.120503652039325
1739209817.7825453;-33.981070128970956
1739209817.782553;-38.13080360867914
1739209817.7825608;-38.13080360867914
1739209817.7825685;-38.13080360867914
1739209817.7825763;-45.120503652039325
1739209817.782584;-45.120503652039325
1739209817.7825916;-38.13080360867914
1739209817.7825994;-38.13080360867914
1739209817.782607;-38.13080360867914
1739209817.782615;-38.13080360867914
1739209817.7826226;-38.13080360867914
1739209817.7826302;-38.13080360867914
1739209817.782638;-45.120503652039325
1739209817.7826457;-45.120503652039325
1739209817.7826533;-45.120503652039325
1739209817.7826612;-38.13080360867914
1739209817.7826688;-33.981070128970906
1739209817.7826767;-45.120503652039325
1739209817.7826843;-45.120503652039325
1739209817.782692;-45.120503652039325
1739209817.7826998;-35.57807855764607
1739209817.7827075;-35.57807855764607
1739209817.7827153;-38.13080360867914
1739209817.782723;-38.13080360867914
1739209817.7827306;-35.57807855764607
1739209817.7827384;-45.120503652039325
1739209817.782746;-33.981070128970906
1739209817.7827537;-38.13080360867914
1739209817.7827616;-45.120503652039325
1739209817.7827692;-45.120503652039325
1739209817.782777;-45.120503652039325
1739209817.7827847;-33.981070128970906
1739209817.7827923;-25.826314394896357
1739209817.7828002;-31.141103565318915
1739209817.7828078;-38.13080360867914
1739209817.7828155;-45.120503652039325
1739209817.7828233;-35.57807855764607
1739209817.782831;-38.13080360867914
1739209817.7828388;-45.120503652039325
1739209817.7828465;-45.120503652039325
1739209817.782854;-38.13080360867914
1739209817.782862;-38.13080360867914
1739209817.7828696;-45.120503652039325
1739209817.7828774;-38.13080360867914
1739209817.782885;-38.13080360867914
1739209817.7828927;-38.13080360867914
1739209817.7829006;-45.120503652039325
1739209817.7829082;-38.13080360867914
1739209817.7829158;-38.13080360867914
1739209817.7829237;-38.13080360867914
1739209817.7829313;-35.57807855764607
1739209817.7829392;-35.57807855764607
1739209817.7829468;-45.120503652039325
1739209817.7829545;-45.120503652039325
1739209817.7829623;-38.13080360867914
1739209817.78297;-45.120503652039325
1739209817.7829778;-38.13080360867914
1739209817.7829854;-38.13080360867914
1739209817.782993;-38.13080360867914
1739209817.783001;-38.13080360867914
1739209817.7830086;-45.120503652039325
1739209817.7830162;-35.57807855764607
1739209817.783024;-35.57807855764607
1739209817.7830317;-38.13080360867914
1739209817.7830396;-38.13080360867914
1739209817.7830472;-38.13080360867914
1739209817.7830548;-33.981070128970906
1739209817.7830627;-38.13080360867914
1739209817.7830703;-45.120503652039325
1739209817.783078;-45.120503652039325
1739209817.7830858;-38.13080360867914
1739209817.7830935;-45.120503652039325
1739209817.7831013;-45.120503652039325
1739209817.783109;-35.57807855764607
1739209817.7831166;-38.13080360867914
1739209817.7831244;-38.13080360867914
1739209817.783132;-45.120503652039325
1739209817.78314;-38.13080360867914
1739209817.7831476;-45.120503652039325
1739209817.7831552;-45.120503652039325
1739209817.783163;-45.120503652039325
1739209817.7831707;-31.141103565318915
1739209817.7831783;-31.141103565318893
1739209817.7831862;-45.120503652039325
1739209817.7831938;-45.120503652039325
1739209817.7832017;-38.13080360867914
1739209817.7832093;-38.13080360867914
1739209817.783217;-45.120503652039325
1739209817.7832248;-45.120503652039325
1739209817.7832325;-38.13080360867914
1739209817.7832403;-38.13080360867914
1739209817.783248;-45.120503652039325
1739209817.7832556;-38.13080360867914
1739209817.7832634;-45.120503652039325
1739209817.783271;-45.120503652039325
1739209817.7832787;-45.120503652039325
1739209817.7832866;-38.13080360867914
1739209817.7832942;-32.816014438256545
1739209817.783302;-38.13080360867914
1739209817.7833097;-38.13080360867914
1739209817.7833173;-38.13080360867914
1739209817.7833252;-38.13080360867914
1739209817.7833328;-45.120503652039325
1739209817.7833407;-38.13080360867914
1739209817.7833483;-31.141103565318893
1739209817.783356;-45.120503652039325
1739209817.7833638;-45.120503652039325
1739209817.7833714;-38.13080360867914
1739209817.783379;-35.57807855764607
1739209817.783387;-45.120503652039325
1739209817.7833946;-45.120503652039325
1739209817.7834024;-38.13080360867914
1739209817.78341;-38.13080360867914
1739209817.7834177;-29.438486411369333
1739209817.7834256;-31.141103565318893
1739209817.7834332;-38.13080360867914
1739209817.7834408;-38.13080360867914
1739209817.7834487;-38.13080360867914
1739209817.7834563;-38.13080360867914
1739209817.7834642;-45.120503652039325
1739209817.7834718;-45.120503652039325
1739209817.7834795;-45.120503652039325
1739209817.7834873;-45.120503652039325
1739209817.783495;-45.120503652039325
1739209817.7835028;-45.120503652039325
1739209817.7835104;-45.120503652039325
1739209817.783518;-33.981070128970906
1739209817.783526;-38.13080360867914
1739209817.7835336;-45.120503652039325
1739209817.7835412;-33.981070128970906
1739209817.783549;-35.57807855764607
1739209817.7835567;-45.120503652039325
1739209817.7835646;-45.120503652039325
1739209817.7835722;-32.816014438256545
1739209817.7835798;-35.57807855764607
1739209817.7835877;-45.120503652039325
1739209817.7835953;-45.120503652039325
1739209817.7836032;-33.981070128970906
1739209817.7836108;-32.816014438256545
1739209817.7836185;-45.120503652039325
1739209817.7836263;-45.120503652039325
1739209817.783634;-45.120503652039325
1739209817.7836416;-38.13080360867914
1739209817.7836494;-45.120503652039325
1739209817.783657;-45.120503652039325
1739209817.783665;-45.120503652039325
1739209817.7836726;-45.120503652039325
1739209817.7836802;-33.981070128970906
1739209817.783688;-38.13080360867914
1739209817.7836957;-38.13080360867914
1739209817.7837033;-38.13080360867914
1739209817.7837112;-35.57807855764607
1739209817.7837188;-45.120503652039325
1739209817.7837267;-31.141103565318893
1739209817.7837343;-26.991370085610736
1739209817.783742;-45.120503652039325
1739209817.7837498;-35.57807855764607
1739209817.7837574;-38.13080360867914
1739209817.7837653;-35.57807855764607
1739209817.783773;-38.13080360867914
1739209817.7837806;-33.981070128970906
1739209817.7837884;-45.120503652039325
1739209817.783796;-33.981070128970956
1739209817.7838037;-33.981070128970906
1739209817.7838116;-45.120503652039325
1739209817.7838192;-45.120503652039325
1739209817.783827;-45.120503652039325
1739209817.7838347;-32.816014438256545
1739209817.7838423;-33.981070128970906
1739209817.7838502;-38.13080360867914
1739209817.7838578;-27.8777449560314
1739209817.7838657;-38.13080360867914
1739209817.7838733;-38.13080360867914
1739209817.783881;-38.13080360867914
1739209817.7838888;-35.57807855764607
1739209817.7838964;-38.13080360867914
1739209817.783904;-38.13080360867914
1739209817.783912;-35.57807855764607
1739209817.7839196;-38.13080360867914
1739209817.7839274;-45.120503652039325
1739209817.783935;-45.120503652039325
1739209817.7839427;-38.13080360867914
1739209817.7839506;-35.57807855764607
1739209817.7839582;-45.120503652039325
1739209817.783966;-45.120503652039325
1739209817.7839737;-38.13080360867914
1739209817.7839813;-38.13080360867914
1739209817.7839892;-33.981070128970906
1739209817.7839968;-45.120503652039325
1739209817.7840044;-33.981070128970906
1739209817.7840123;-38.13080360867914
1739209817.78402;-45.120503652039325
1739209817.7840278;-38.13080360867914
1739209817.7840354;-38.13080360867914
1739209817.784043;-28.58837851428586
1739209817.784051;-45.120503652039325
1739209817.7840586;-45.120503652039325
1739209817.7840662;-38.13080360867914
1739209817.784074;-30.49652367304973
1739209817.7840817;-38.13080360867914
1739209817.7840896;-45.120503652039325
1739209817.7840972;-45.120503652039325
1739209817.7841048;-31.141103565318943
1739209817.7841127;-45.120503652039325
1739209817.7841203;-38.13080360867914
1739209817.7841282;-45.120503652039325
1739209817.7841358;-45.120503652039325
1739209817.7841434;-38.13080360867914
1739209817.7841513;-38.13080360867914
1739209817.784159;-38.13080360867914
1739209817.7841666;-28.992665084841942
1739209817.7841744;-35.57807855764607
1739209817.784182;-35.57807855764607
1739209817.78419;-38.13080360867914
1739209817.7841976;-38.13080360867914
1739209817.7842052;-38.13080360867914
1739209817.784213;-38.13080360867914
1739209817.7842207;-38.13080360867914
1739209817.7842286;-38.13080360867914
1739209817.7842362;-38.13080360867914
1739209817.7842438;-45.120503652039325
1739209817.7842517;-38.13080360867914
1739209817.7842593;-45.120503652039325
1739209817.784267;-35.57807855764607
1739209817.7842748;-38.13080360867914
1739209817.7842824;-45.120503652039325
1739209817.7842903;-38.13080360867914
1739209817.784298;-38.13080360867914
1739209817.7843056;-38.13080360867914
1739209817.7843134;-38.13080360867914
1739209817.784321;-45.120503652039325
1739209817.784329;-35.57807855764607
