CAN Message; 0x1bb:00006507c4cd0efe
Timestamp;Amplitude
1739209660.9597254;-45.120503652039325
1739209660.9597335;-32.816014438256545
1739209660.9597414;-38.13080360867914
1739209660.9597495;-45.120503652039325
1739209660.9597573;-45.120503652039325
1739209660.9597654;-45.120503652039325
1739209660.9597733;-45.120503652039325
1739209660.9597814;-35.57807855764607
1739209660.9597893;-38.13080360867914
1739209660.9597971;-38.13080360867914
1739209660.9598053;-45.120503652039325
1739209660.959813;-45.120503652039325
1739209660.9598212;-45.120503652039325
1739209660.959829;-38.13080360867914
1739209660.9598372;-38.13080360867914
1739209660.959845;-45.120503652039325
1739209660.9598532;-45.120503652039325
1739209660.959861;-32.816014438256545
1739209660.959869;-38.13080360867914
1739209660.959877;-45.120503652039325
1739209660.959885;-45.120503652039325
1739209660.959893;-45.120503652039325
1739209660.9599009;-45.120503652039325
1739209660.959909;-45.120503652039325
1739209660.9599168;-33.981070128970906
1739209660.959925;-45.120503652039325
1739209660.9599328;-38.13080360867914
1739209660.9599407;-35.57807855764607
1739209660.9599488;-38.13080360867914
1739209660.9599566;-35.57807855764607
1739209660.9599648;-38.13080360867914
1739209660.9599726;-35.57807855764607
1739209660.9599807;-35.57807855764607
1739209660.9599886;-45.120503652039325
1739209660.9599967;-38.13080360867914
1739209660.9600046;-32.816014438256545
1739209660.9600124;-38.13080360867914
1739209660.9600205;-45.120503652039325
1739209660.9600284;-45.120503652039325
1739209660.9600365;-38.13080360867914
1739209660.9600444;-38.13080360867914
1739209660.9600525;-45.120503652039325
1739209660.9600604;-31.141103565318915
1739209660.9600685;-32.816014438256545
1739209660.9600763;-38.13080360867914
1739209660.9600842;-45.120503652039325
1739209660.9600923;-33.981070128970906
1739209660.9601002;-35.57807855764607
1739209660.9601083;-38.13080360867914
1739209660.9601161;-45.120503652039325
1739209660.9601243;-38.13080360867914
1739209660.9601321;-45.120503652039325
1739209660.9601402;-45.120503652039325
1739209660.960148;-45.120503652039325
1739209660.9601562;-45.120503652039325
1739209660.960164;-45.120503652039325
1739209660.960172;-45.120503652039325
1739209660.96018;-45.120503652039325
1739209660.960188;-38.13080360867914
1739209660.960196;-38.13080360867914
1739209660.960204;-38.13080360867914
1739209660.960212;-45.120503652039325
1739209660.9602199;-38.13080360867914
1739209660.960228;-45.120503652039325
1739209660.9602358;-38.13080360867914
1739209660.9602437;-45.120503652039325
1739209660.9602518;-38.13080360867914
1739209660.9602597;-38.13080360867914
1739209660.9602678;-45.120503652039325
1739209660.9602757;-45.120503652039325
1739209660.9602838;-38.13080360867914
1739209660.9602916;-45.120503652039325
1739209660.9602997;-45.120503652039325
1739209660.9603076;-32.816014438256545
1739209660.9603155;-33.981070128970906
1739209660.9603236;-38.13080360867914
1739209660.9603314;-33.981070128970906
1739209660.9603395;-31.141103565318893
1739209660.9603474;-45.120503652039325
1739209660.9603555;-38.13080360867914
1739209660.9603634;-38.13080360867914
1739209660.9603715;-38.13080360867914
1739209660.9603794;-31.141103565318915
1739209660.9603872;-33.981070128970906
1739209660.9603953;-38.13080360867914
1739209660.9604032;-38.13080360867914
1739209660.9604113;-45.120503652039325
1739209660.9604192;-38.13080360867914
1739209660.9604273;-45.120503652039325
1739209660.9604352;-45.120503652039325
1739209660.9604433;-32.81601443825658
1739209660.9604511;-38.13080360867914
1739209660.960459;-38.13080360867914
1739209660.960467;-35.57807855764607
1739209660.960475;-38.13080360867914
1739209660.960483;-45.120503652039325
1739209660.960491;-38.13080360867914
1739209660.960499;-35.57807855764607
1739209660.960507;-33.981070128970906
1739209660.960515;-33.981070128970906
1739209660.960523;-45.120503652039325
1739209660.9605308;-45.120503652039325
1739209660.9605389;-38.13080360867914
1739209660.9605467;-38.13080360867914
1739209660.9605548;-45.120503652039325
1739209660.9605627;-45.120503652039325
1739209660.9605708;-38.13080360867914
1739209660.9605787;-38.13080360867914
1739209660.9605868;-45.120503652039325
1739209660.9605947;-38.13080360867914
1739209660.9606028;-45.120503652039325
1739209660.9606106;-45.120503652039325
1739209660.9606185;-45.120503652039325
1739209660.9606266;-38.13080360867914
1739209660.9606345;-45.120503652039325
1739209660.9606426;-38.13080360867914
1739209660.9606504;-45.120503652039325
1739209660.9606586;-35.57807855764607
1739209660.9606664;-38.13080360867914
1739209660.9606745;-45.120503652039325
1739209660.9606824;-33.981070128970906
1739209660.9606903;-45.120503652039325
1739209660.9606984;-33.981070128970906
1739209660.9607062;-28.58837851428586
1739209660.9607143;-38.13080360867914
1739209660.9607222;-35.57807855764607
1739209660.9607303;-35.57807855764607
1739209660.9607382;-38.13080360867914
1739209660.9607463;-45.120503652039325
1739209660.9607542;-38.13080360867914
1739209660.960762;-38.13080360867914
1739209660.9607701;-38.13080360867914
1739209660.960778;-38.13080360867914
1739209660.960786;-38.13080360867914
1739209660.960794;-45.120503652039325
1739209660.960802;-38.13080360867914
1739209660.96081;-38.13080360867914
1739209660.960818;-45.120503652039325
1739209660.960826;-38.13080360867914
1739209660.9608338;-31.141103565318893
1739209660.960842;-45.120503652039325
1739209660.9608498;-38.13080360867914
1739209660.9608579;-38.13080360867914
1739209660.9608657;-45.120503652039325
1739209660.9608738;-38.13080360867914
1739209660.9608817;-45.120503652039325
1739209660.9608898;-45.120503652039325
1739209660.9608977;-45.120503652039325
1739209660.9609056;-45.120503652039325
1739209660.9609137;-35.57807855764607
1739209660.9609215;-45.120503652039325
1739209660.9609296;-38.13080360867914
1739209660.9609375;-45.120503652039325
1739209660.9609456;-45.120503652039325
1739209660.9609535;-45.120503652039325
1739209660.9609616;-45.120503652039325
1739209660.9609694;-38.13080360867914
1739209660.9609773;-45.120503652039325
1739209660.9609854;-45.120503652039325
1739209660.9609933;-38.13080360867914
1739209660.9610014;-33.981070128970906
1739209660.9610093;-45.120503652039325
1739209660.9610174;-45.120503652039325
1739209660.9610252;-31.141103565318893
1739209660.9610333;-38.13080360867914
1739209660.9610412;-45.120503652039325
1739209660.961049;-38.13080360867914
1739209660.9610572;-33.981070128970906
1739209660.961065;-45.120503652039325
1739209660.9610732;-45.120503652039325
1739209660.961081;-38.13080360867914
1739209660.9610891;-38.13080360867914
1739209660.961097;-38.13080360867914
1739209660.961105;-45.120503652039325
1739209660.961113;-38.13080360867914
1739209660.961121;-35.57807855764607
1739209660.961129;-33.981070128970906
1739209660.9611368;-45.120503652039325
1739209660.961145;-33.981070128970906
1739209660.9611528;-38.13080360867914
1739209660.961161;-33.981070128970906
1739209660.9611688;-38.13080360867914
1739209660.9611769;-33.981070128970906
1739209660.9611847;-45.120503652039325
1739209660.9611928;-38.13080360867914
1739209660.9612007;-45.120503652039325
1739209660.9612086;-45.120503652039325
1739209660.9612167;-45.120503652039325
1739209660.9612246;-45.120503652039325
1739209660.9612327;-45.120503652039325
1739209660.9612405;-45.120503652039325
1739209660.9612486;-35.57807855764607
1739209660.9612565;-45.120503652039325
1739209660.9612646;-45.120503652039325
1739209660.9612725;-38.13080360867914
1739209660.9612803;-32.816014438256545
1739209660.9612885;-33.981070128970906
1739209660.9612963;-45.120503652039325
1739209660.9613044;-38.13080360867914
1739209660.9613123;-35.57807855764607
1739209660.9613204;-38.13080360867914
1739209660.9613283;-38.13080360867914
1739209660.9613364;-45.120503652039325
1739209660.9613442;-45.120503652039325
1739209660.961352;-38.13080360867914
1739209660.9613602;-35.57807855764607
1739209660.961368;-33.981070128970906
1739209660.9613762;-45.120503652039325
1739209660.961384;-38.13080360867914
1739209660.9613922;-35.57807855764607
1739209660.9614;-38.13080360867914
1739209660.9614081;-45.120503652039325
1739209660.961416;-38.13080360867914
1739209660.9614239;-38.13080360867914
1739209660.961432;-38.13080360867914
1739209660.9614398;-38.13080360867914
1739209660.961448;-38.13080360867914
1739209660.9614558;-45.120503652039325
1739209660.961464;-38.13080360867914
1739209660.9614718;-45.120503652039325
1739209660.96148;-33.981070128970906
1739209660.9614878;-35.57807855764607
1739209660.9614956;-35.57807855764607
1739209660.9615037;-45.120503652039325
1739209660.9615116;-45.120503652039325
1739209660.9615197;-35.57807855764607
1739209660.9615276;-38.13080360867914
1739209660.9615357;-45.120503652039325
1739209660.9615436;-27.877744956031414
1739209660.9615517;-38.13080360867914
1739209660.9615595;-38.13080360867914
1739209660.9615676;-45.120503652039325
1739209660.9615755;-38.13080360867914
1739209660.9615834;-45.120503652039325
1739209660.9615915;-45.120503652039325
1739209660.9615993;-38.13080360867914
1739209660.9616075;-28.992665084841942
1739209660.9616153;-45.120503652039325
1739209660.9616234;-45.120503652039325
1739209660.9616313;-38.13080360867914
1739209660.9616394;-38.13080360867914
1739209660.9616473;-45.120503652039325
1739209660.9616551;-38.13080360867914
1739209660.9616632;-45.120503652039325
1739209660.961671;-38.13080360867914
1739209660.9616792;-45.120503652039325
1739209660.961687;-38.13080360867914
1739209660.9616952;-45.120503652039325
1739209660.961703;-38.13080360867914
1739209660.9617112;-45.120503652039325
1739209660.961719;-38.13080360867914
1739209660.961727;-38.13080360867914
1739209660.961735;-33.981070128970906
1739209660.9617429;-38.13080360867914
1739209660.961751;-45.120503652039325
1739209660.9617589;-45.120503652039325
1739209660.961767;-45.120503652039325
1739209660.9617748;-45.120503652039325
1739209660.961783;-45.120503652039325
1739209660.9617908;-33.981070128970906
1739209660.9617987;-32.816014438256545
1739209660.9618068;-38.13080360867914
1739209660.9618146;-45.120503652039325
1739209660.9618227;-38.13080360867914
1739209660.9618306;-33.981070128970906
1739209660.9618387;-38.13080360867914
1739209660.9618466;-38.13080360867914
1739209660.9618547;-38.13080360867914
1739209660.9618626;-31.141103565318915
1739209660.9618704;-33.981070128970906
1739209660.9618785;-45.120503652039325
1739209660.9618864;-32.816014438256545
1739209660.9618945;-45.120503652039325
1739209660.9619024;-45.120503652039325
1739209660.9619105;-45.120503652039325
1739209660.9619184;-45.120503652039325
1739209660.9619265;-32.81601443825658
1739209660.9619343;-38.13080360867914
1739209660.9619422;-45.120503652039325
1739209660.9619503;-38.13080360867914
1739209660.9619582;-38.13080360867914
1739209660.9619663;-45.120503652039325
1739209660.9619741;-38.13080360867914
1739209660.9619823;-35.57807855764607
1739209660.96199;-35.57807855764607
1739209660.9619982;-38.13080360867914
1739209660.962006;-45.120503652039325
1739209660.962014;-38.13080360867914
1739209660.962022;-38.13080360867914
1739209660.96203;-45.120503652039325
1739209660.962038;-38.13080360867914
1739209660.962046;-38.13080360867914
1739209660.962054;-45.120503652039325
1739209660.962062;-45.120503652039325
1739209660.96207;-38.13080360867914
1739209660.9620779;-35.57807855764607
1739209660.962086;-38.13080360867914
1739209660.9620938;-45.120503652039325
1739209660.9621017;-38.13080360867914
1739209660.9621098;-45.120503652039325
1739209660.9621177;-45.120503652039325
1739209660.9621258;-45.120503652039325
1739209660.9621336;-45.120503652039325
1739209660.9621418;-45.120503652039325
1739209660.9621496;-45.120503652039325
1739209660.9621577;-33.981070128970906
1739209660.9621656;-33.981070128970906
1739209660.9621735;-38.13080360867914
1739209660.9621816;-35.57807855764607
1739209660.9621894;-38.13080360867914
1739209660.9621975;-45.120503652039325
1739209660.9622054;-35.57807855764607
1739209660.9622135;-38.13080360867914
1739209660.9622214;-45.120503652039325
1739209660.9622295;-45.120503652039325
1739209660.9622374;-38.13080360867914
1739209660.9622452;-45.120503652039325
1739209660.9622533;-45.120503652039325
1739209660.9622612;-45.120503652039325
1739209660.9622693;-45.120503652039325
1739209660.9622772;-38.13080360867914
1739209660.9622853;-38.13080360867914
1739209660.9622931;-38.13080360867914
1739209660.9623013;-45.120503652039325
1739209660.9623091;-45.120503652039325
1739209660.962317;-35.57807855764607
1739209660.962325;-38.13080360867914
1739209660.962333;-45.120503652039325
1739209660.962341;-45.120503652039325
1739209660.962349;-45.120503652039325
1739209660.962357;-38.13080360867914
1739209660.962365;-45.120503652039325
1739209660.962373;-35.57807855764607
1739209660.962381;-38.13080360867914
1739209660.9623888;-45.120503652039325
1739209660.9623969;-38.13080360867914
1739209660.9624047;-45.120503652039325
1739209660.9624128;-35.57807855764607
1739209660.9624207;-45.120503652039325
1739209660.9624288;-38.13080360867914
1739209660.9624367;-45.120503652039325
1739209660.9624448;-30.49652367304973
1739209660.9624527;-35.57807855764607
1739209660.9624605;-45.120503652039325
1739209660.9624686;-38.13080360867914
1739209660.9624765;-32.816014438256545
1739209660.9624846;-35.57807855764607
1739209660.9624925;-45.120503652039325
1739209660.9625006;-45.120503652039325
1739209660.9625084;-45.120503652039325
1739209660.9625165;-45.120503652039325
1739209660.9625244;-45.120503652039325
1739209660.9625325;-38.13080360867914
1739209660.9625404;-45.120503652039325
1739209660.9625483;-45.120503652039325
1739209660.9625564;-45.120503652039325
1739209660.9625642;-38.13080360867914
1739209660.9625723;-38.13080360867914
1739209660.9625802;-45.120503652039325
1739209660.9625883;-45.120503652039325
1739209660.9625962;-38.13080360867914
1739209660.9626043;-32.816014438256545
1739209660.9626122;-38.13080360867914
1739209660.96262;-45.120503652039325
1739209660.9626281;-38.13080360867914
1739209660.962636;-27.8777449560314
1739209660.962644;-30.49652367304973
1739209660.962652;-45.120503652039325
1739209660.96266;-32.816014438256545
1739209660.962668;-35.57807855764607
1739209660.962676;-35.57807855764607
1739209660.962684;-38.13080360867914
1739209660.9626918;-33.981070128970906
1739209660.9627;-38.13080360867914
1739209660.9627078;-38.13080360867914
1739209660.9627159;-35.57807855764607
1739209660.9627237;-45.120503652039325
1739209660.9627318;-45.120503652039325
1739209660.9627397;-38.13080360867914
1739209660.9627478;-38.13080360867914
1739209660.9627557;-45.120503652039325
1739209660.9627635;-33.981070128970906
1739209660.9627717;-31.141103565318915
1739209660.9627795;-33.981070128970906
1739209660.9627876;-33.981070128970906
1739209660.9627955;-45.120503652039325
1739209660.9628036;-33.981070128970906
1739209660.9628115;-35.57807855764607
1739209660.9628196;-38.13080360867914
1739209660.9628274;-45.120503652039325
1739209660.9628353;-38.13080360867914
1739209660.9628434;-45.120503652039325
1739209660.9628513;-45.120503652039325
1739209660.9628594;-45.120503652039325
1739209660.9628673;-38.13080360867914
1739209660.9628754;-38.13080360867914
1739209660.9628832;-33.981070128970906
1739209660.9628913;-45.120503652039325
1739209660.9628992;-32.81601443825658
1739209660.962907;-45.120503652039325
1739209660.9629152;-33.981070128970906
1739209660.962923;-45.120503652039325
1739209660.9629312;-45.120503652039325
1739209660.962939;-33.981070128970906
1739209660.9629471;-38.13080360867914
1739209660.962955;-33.981070128970906
1739209660.962963;-28.992665084841942
1739209660.962971;-35.57807855764607
1739209660.9629788;-38.13080360867914
1739209660.962987;-38.13080360867914
1739209660.9629948;-32.816014438256545
1739209660.963003;-45.120503652039325
1739209660.9630108;-38.13080360867914
1739209660.963019;-38.13080360867914
1739209660.9630268;-38.13080360867914
1739209660.9630349;-45.120503652039325
1739209660.9630427;-45.120503652039325
1739209660.9630508;-38.13080360867914
1739209660.9630587;-33.981070128970906
1739209660.9630666;-45.120503652039325
1739209660.9630747;-45.120503652039325
1739209660.9630826;-45.120503652039325
1739209660.9630907;-38.13080360867914
1739209660.9630985;-45.120503652039325
1739209660.9631066;-45.120503652039325
1739209660.9631145;-35.57807855764607
1739209660.9631226;-45.120503652039325
1739209660.9631305;-45.120503652039325
1739209660.9631383;-38.13080360867914
1739209660.9631464;-35.57807855764607
1739209660.9631543;-33.981070128970906
1739209660.9631624;-45.120503652039325
1739209660.9631703;-45.120503652039325
1739209660.9631784;-38.13080360867914
1739209660.9631863;-33.981070128970906
1739209660.9631944;-38.13080360867914
1739209660.9632022;-38.13080360867914
1739209660.96321;-45.120503652039325
1739209660.9632182;-45.120503652039325
1739209660.963226;-45.120503652039325
1739209660.9632342;-38.13080360867914
1739209660.963242;-35.57807855764607
1739209660.9632502;-38.13080360867914
1739209660.963258;-45.120503652039325
1739209660.9632661;-45.120503652039325
1739209660.963274;-38.13080360867914
1739209660.9632819;-45.120503652039325
1739209660.96329;-38.13080360867914
1739209660.9632978;-38.13080360867914
1739209660.963306;-38.13080360867914
1739209660.9633138;-38.13080360867914
1739209660.963322;-45.120503652039325
1739209660.9633298;-38.13080360867914
1739209660.963338;-38.13080360867914
1739209660.9633458;-38.13080360867914
1739209660.9633536;-35.57807855764607
1739209660.9633617;-45.120503652039325
1739209660.9633696;-35.57807855764607
1739209660.9633777;-38.13080360867914
1739209660.9633856;-38.13080360867914
1739209660.9633937;-38.13080360867914
1739209660.9634016;-33.981070128970906
1739209660.9634097;-45.120503652039325
1739209660.9634175;-45.120503652039325
1739209660.9634254;-38.13080360867914
1739209660.9634335;-35.57807855764607
1739209660.9634414;-38.13080360867914
1739209660.9634495;-45.120503652039325
1739209660.9634573;-38.13080360867914
1739209660.9634655;-38.13080360867914
1739209660.9634733;-35.57807855764607
1739209660.9634814;-32.816014438256545
1739209660.9634893;-38.13080360867914
1739209660.9634974;-38.13080360867914
1739209660.9635053;-45.120503652039325
1739209660.9635131;-35.57807855764607
1739209660.9635212;-38.13080360867914
1739209660.963529;-38.13080360867914
1739209660.9635372;-38.13080360867914
1739209660.963545;-35.57807855764607
1739209660.9635532;-38.13080360867914
1739209660.963561;-45.120503652039325
1739209660.9635692;-45.120503652039325
1739209660.963577;-45.120503652039325
1739209660.963585;-45.120503652039325
1739209660.963593;-45.120503652039325
1739209660.9636009;-45.120503652039325
1739209660.963609;-33.981070128970956
1739209660.9636168;-33.981070128970906
1739209660.963625;-32.816014438256545
1739209660.9636328;-38.13080360867914
1739209660.963641;-45.120503652039325
1739209660.9636488;-38.13080360867914
1739209660.9636567;-38.13080360867914
1739209660.9636648;-35.57807855764607
1739209660.9636726;-28.58837851428586
1739209660.9636807;-38.13080360867914
1739209660.9636886;-38.13080360867914
1739209660.9636967;-45.120503652039325
1739209660.9637046;-33.981070128970906
1739209660.9637127;-45.120503652039325
1739209660.9637206;-45.120503652039325
1739209660.9637284;-45.120503652039325
1739209660.9637365;-45.120503652039325
1739209660.9637444;-45.120503652039325
1739209660.9637525;-45.120503652039325
1739209660.9637604;-45.120503652039325
1739209660.9637685;-45.120503652039325
1739209660.9637764;-45.120503652039325
1739209660.9637845;-45.120503652039325
1739209660.9637923;-38.13080360867914
1739209660.9638002;-45.120503652039325
1739209660.9638083;-45.120503652039325
1739209660.9638162;-45.120503652039325
1739209660.9638243;-45.120503652039325
1739209660.9638321;-45.120503652039325
1739209660.9638402;-45.120503652039325
1739209660.963848;-45.120503652039325
1739209660.9638562;-38.13080360867914
1739209660.963864;-25.077289914212862
1739209660.963872;-38.13080360867914
1739209660.96388;-45.120503652039325
1739209660.963888;-45.120503652039325
1739209660.963896;-35.57807855764607
1739209660.963904;-45.120503652039325
1739209660.963912;-45.120503652039325
1739209660.9639199;-38.13080360867914
1739209660.963928;-45.120503652039325
1739209660.9639359;-45.120503652039325
1739209660.963944;-38.13080360867914
1739209660.9639518;-38.13080360867914
1739209660.9639597;-45.120503652039325
1739209660.9639678;-33.981070128970906
1739209660.9639757;-45.120503652039325
1739209660.9639838;-45.120503652039325
1739209660.9639916;-31.141103565318893
1739209660.9639997;-35.57807855764607
1739209660.9640076;-45.120503652039325
1739209660.9640157;-38.13080360867914
1739209660.9640236;-38.13080360867914
1739209660.9640315;-38.13080360867914
1739209660.9640396;-45.120503652039325
1739209660.9640474;-38.13080360867914
1739209660.9640555;-33.981070128970906
1739209660.9640634;-45.120503652039325
1739209660.9640715;-45.120503652039325
1739209660.9640794;-38.13080360867914
1739209660.9640875;-32.816014438256545
1739209660.9640954;-38.13080360867914
1739209660.9641032;-45.120503652039325
1739209660.9641113;-38.13080360867914
1739209660.9641192;-45.120503652039325
1739209660.9641273;-45.120503652039325
1739209660.9641352;-45.120503652039325
1739209660.9641433;-38.13080360867914
1739209660.9641511;-38.13080360867914
1739209660.9641593;-38.13080360867914
1739209660.964167;-38.13080360867914
1739209660.964175;-38.13080360867914
1739209660.964183;-29.438486411369333
1739209660.964191;-38.13080360867914
1739209660.964199;-38.13080360867914
1739209660.964207;-38.13080360867914
1739209660.964215;-38.13080360867914
1739209660.964223;-38.13080360867914
1739209660.964231;-45.120503652039325
1739209660.964239;-38.13080360867914
1739209660.9642467;-45.120503652039325
1739209660.9642549;-45.120503652039325
1739209660.9642627;-38.13080360867914
1739209660.9642708;-45.120503652039325
1739209660.9642787;-45.120503652039325
1739209660.9642868;-45.120503652039325
1739209660.9642947;-35.57807855764607
1739209660.9643028;-45.120503652039325
1739209660.9643106;-38.13080360867914
1739209660.9643185;-45.120503652039325
1739209660.9643266;-38.13080360867914
1739209660.9643345;-38.13080360867914
1739209660.9643426;-45.120503652039325
1739209660.9643505;-45.120503652039325
1739209660.9643586;-45.120503652039325
1739209660.9643664;-45.120503652039325
1739209660.9643745;-45.120503652039325
1739209660.9643824;-38.13080360867914
1739209660.9643903;-38.13080360867914
1739209660.9643984;-38.13080360867914
1739209660.9644063;-38.13080360867914
1739209660.9644144;-35.57807855764607
1739209660.9644222;-45.120503652039325
1739209660.9644303;-33.981070128970906
1739209660.9644382;-45.120503652039325
1739209660.9644463;-38.13080360867914
1739209660.9644542;-45.120503652039325
1739209660.9644623;-45.120503652039325
1739209660.9644701;-45.120503652039325
1739209660.964478;-45.120503652039325
1739209660.9644861;-35.57807855764607
1739209660.964494;-45.120503652039325
1739209660.964502;-45.120503652039325
1739209660.96451;-33.981070128970906
1739209660.964518;-38.13080360867914
1739209660.964526;-45.120503652039325
1739209660.964534;-45.120503652039325
1739209660.964542;-38.13080360867914
1739209660.9645498;-32.816014438256545
1739209660.964558;-38.13080360867914
1739209660.9645658;-45.120503652039325
1739209660.9645739;-45.120503652039325
1739209660.9645817;-38.13080360867914
1739209660.9645898;-38.13080360867914
1739209660.9645977;-45.120503652039325
1739209660.9646058;-33.981070128970906
1739209660.9646137;-45.120503652039325
1739209660.9646215;-45.120503652039325
1739209660.9646297;-45.120503652039325
1739209660.9646375;-38.13080360867914
1739209660.9646456;-45.120503652039325
1739209660.9646535;-45.120503652039325
1739209660.9646616;-45.120503652039325
1739209660.9646695;-38.13080360867914
1739209660.9646776;-38.13080360867914
1739209660.9646854;-45.120503652039325
1739209660.9646933;-45.120503652039325
1739209660.9647014;-38.13080360867914
1739209660.9647093;-38.13080360867914
1739209660.9647174;-45.120503652039325
1739209660.9647253;-35.57807855764607
1739209660.9647334;-38.13080360867914
1739209660.9647412;-45.120503652039325
1739209660.9647493;-38.13080360867914
1739209660.9647572;-38.13080360867914
1739209660.964765;-35.57807855764607
1739209660.9647732;-38.13080360867914
1739209660.964781;-38.13080360867914
1739209660.9647892;-38.13080360867914
1739209660.964797;-38.13080360867914
1739209660.9648051;-45.120503652039325
1739209660.964813;-45.120503652039325
1739209660.964821;-38.13080360867914
1739209660.964829;-28.992665084841942
1739209660.9648368;-33.981070128970906
1739209660.964845;-45.120503652039325
1739209660.9648528;-38.13080360867914
1739209660.964861;-38.13080360867914
1739209660.9648688;-45.120503652039325
1739209660.964877;-38.13080360867914
1739209660.9648848;-33.981070128970906
1739209660.9648929;-38.13080360867914
1739209660.9649007;-45.120503652039325
1739209660.9649088;-38.13080360867914
1739209660.9649167;-38.13080360867914
1739209660.9649246;-45.120503652039325
1739209660.9649327;-38.13080360867914
1739209660.9649405;-38.13080360867914
1739209660.9649487;-35.57807855764607
1739209660.9649565;-38.13080360867914
1739209660.9649646;-38.13080360867914
1739209660.9649725;-35.57807855764607
1739209660.9649806;-38.13080360867914
1739209660.9649885;-38.13080360867914
1739209660.9649963;-38.13080360867914
1739209660.9650044;-32.816014438256545
1739209660.9650123;-38.13080360867914
1739209660.9650204;-32.816014438256545
1739209660.9650283;-30.49652367304973
1739209660.9650364;-38.13080360867914
1739209660.9650443;-38.13080360867914
1739209660.9650524;-35.57807855764607
1739209660.9650602;-38.13080360867914
1739209660.965068;-38.13080360867914
1739209660.9650762;-35.57807855764607
1739209660.965084;-38.13080360867914
1739209660.9650922;-33.981070128970956
1739209660.9651;-38.13080360867914
1739209660.9651082;-35.57807855764607
1739209660.965116;-45.120503652039325
1739209660.9651241;-45.120503652039325
1739209660.965132;-38.13080360867914
1739209660.9651399;-35.57807855764607
1739209660.965148;-35.57807855764607
