CAN Message; 0x62:0cf5763cd997922c
1739209667.3903782;-38.13080360867914
1739209667.3903832;-45.120503652039325
1739209667.3903883;-38.13080360867914
1739209667.3903933;-38.13080360867914
1739209667.3903985;-45.120503652039325
1739209667.3904035;-45.120503652039325
1739209667.3904085;-45.120503652039325
1739209667.3904135;-38.13080360867914
1739209667.3904185;-38.13080360867914
1739209667.3904235;-45.120503652039325
1739209667.3904285;-45.120503652039325
1739209667.3904335;-38.13080360867914
1739209667.3904386;-45.120503652039325
1739209667.3904438;-45.120503652039325
1739209667.3904488;-45.120503652039325
1739209667.3904538;-45.120503652039325
1739209667.3904588;-45.120503652039325
1739209667.3904638;-45.120503652039325
1739209667.3904688;-33.981070128970906
1739209667.3904738;-35.57807855764607
1739209667.3904788;-38.13080360867914
1739209667.390484;-45.120503652039325
1739209667.390489;-38.13080360867914
1739209667.390494;-35.57807855764607
1739209667.390499;-45.120503652039325
1739209667.3905041;-38.13080360867914
1739209667.3905091;-33.981070128970906
1739209667.3905141;-45.120503652039325
1739209667.3905191;-45.120503652039325
1739209667.3905241;-38.13080360867914
1739209667.3905294;-38.13080360867914
1739209667.3905344;-45.120503652039325
1739209667.3905394;-33.981070128970906
1739209667.3905444;-45.120503652039325
1739209667.3905494;-38.13080360867914
1739209667.3905544;-38.13080360867914
1739209667.3905594;-45.120503652039325
1739209667.3905644;-45.120503652039325
1739209667.3905697;-31.141103565318915
1739209667.3905747;-28.58837851428586
1739209667.3905797;-45.120503652039325
1739209667.3905847;-45.120503652039325
1739209667.3905897;-38.13080360867914
1739209667.3905947;-35.57807855764607
1739209667.3905997;-45.120503652039325
1739209667.3906047;-45.120503652039325
1739209667.3906097;-45.120503652039325
1739209667.390615;-45.120503652039325
1739209667.39062;-45.120503652039325
1739209667.390625;-45.120503652039325
1739209667.39063;-45.120503652039325
1739209667.390635;-45.120503652039325
1739209667.39064;-33.981070128970906
1739209667.390645;-45.120503652039325
1739209667.39065;-38.13080360867914
1739209667.3906553;-29.438486411369333
1739209667.3906603;-45.120503652039325
1739209667.3906653;-45.120503652039325
1739209667.3906703;-35.57807855764607
1739209667.3906753;-35.57807855764607
1739209667.3906803;-38.13080360867914
1739209667.3906853;-45.120503652039325
1739209667.3906903;-38.13080360867914
1739209667.3906953;-45.120503652039325
1739209667.3907006;-45.120503652039325
1739209667.3907056;-45.120503652039325
1739209667.3907106;-45.120503652039325
1739209667.3907156;-38.13080360867914
1739209667.3907206;-38.13080360867914
1739209667.3907256;-45.120503652039325
1739209667.3907306;-45.120503652039325
1739209667.3907356;-45.120503652039325
1739209667.3907409;-45.120503652039325
1739209667.3907459;-45.120503652039325
1739209667.390751;-38.13080360867914
1739209667.390756;-32.816014438256545
1739209667.390761;-45.120503652039325
1739209667.390766;-45.120503652039325
1739209667.390771;-45.120503652039325
1739209667.390776;-31.141103565318893
1739209667.390781;-38.13080360867914
1739209667.3907862;-45.120503652039325
1739209667.3907912;-45.120503652039325
1739209667.3907962;-35.57807855764607
1739209667.3908012;-38.13080360867914
1739209667.3908062;-45.120503652039325
1739209667.3908112;-45.120503652039325
1739209667.3908162;-38.13080360867914
1739209667.3908212;-45.120503652039325
1739209667.3908262;-38.13080360867914
1739209667.3908315;-38.13080360867914
1739209667.3908365;-45.120503652039325
1739209667.3908415;-45.120503652039325
1739209667.3908465;-45.120503652039325
1739209667.3908515;-38.13080360867914
1739209667.3908565;-25.826314394896354
1739209667.3908615;-32.816014438256545
1739209667.3908665;-45.120503652039325
1739209667.3908718;-45.120503652039325
1739209667.3908768;-32.816014438256545
1739209667.3908818;-38.13080360867914
1739209667.3908868;-45.120503652039325
1739209667.3908918;-38.13080360867914
1739209667.3908968;-38.13080360867914
1739209667.3909018;-45.120503652039325
1739209667.3909068;-45.120503652039325
1739209667.3909118;-38.13080360867914
1739209667.390917;-38.13080360867914
1739209667.390922;-38.13080360867914
1739209667.390927;-45.120503652039325
1739209667.390932;-38.13080360867914
1739209667.390937;-30.49652367304973
1739209667.390942;-33.981070128970906
1739209667.390947;-45.120503652039325
1739209667.390952;-38.13080360867914
1739209667.3909574;-35.57807855764607
1739209667.3909624;-38.13080360867914
1739209667.3909674;-45.120503652039325
1739209667.3909724;-33.981070128970906
1739209667.3909774;-38.13080360867914
1739209667.3909824;-45.120503652039325
1739209667.3909874;-45.120503652039325
1739209667.3909924;-38.13080360867914
1739209667.3909974;-35.57807855764607
1739209667.3910027;-35.57807855764607
1739209667.3910077;-45.120503652039325
1739209667.3910127;-38.13080360867914
1739209667.3910177;-38.13080360867914
1739209667.3910227;-45.120503652039325
1739209667.3910277;-45.120503652039325
1739209667.3910327;-45.120503652039325
1739209667.3910377;-45.120503652039325
1739209667.391043;-45.120503652039325
1739209667.391048;-38.13080360867914
1739209667.391053;-38.13080360867914
1739209667.391058;-35.57807855764607
1739209667.391063;-33.981070128970906
1739209667.391068;-45.120503652039325
1739209667.391073;-45.120503652039325
1739209667.391078;-35.57807855764607
1739209667.391083;-38.13080360867914
1739209667.3910882;-45.120503652039325
1739209667.3910933;-38.13080360867914
1739209667.3910983;-38.13080360867914
1739209667.3911033;-45.120503652039325
1739209667.3911083;-45.120503652039325
1739209667.3911133;-33.981070128970906
1739209667.3911183;-38.13080360867914
1739209667.3911233;-45.120503652039325
1739209667.3911285;-45.120503652039325
1739209667.3911335;-38.13080360867914
1739209667.3911386;-38.13080360867914
1739209667.3911436;-33.981070128970906
1739209667.3911486;-45.120503652039325
1739209667.3911536;-38.13080360867914
1739209667.3911586;-35.57807855764607
1739209667.3911636;-35.57807855764607
1739209667.3911686;-38.13080360867914
1739209667.3911738;-45.120503652039325
1739209667.3911788;-38.13080360867914
1739209667.3911839;-45.120503652039325
1739209667.3911889;-45.120503652039325
1739209667.3911939;-38.13080360867914
1739209667.3911989;-38.13080360867914
1739209667.3912039;-45.120503652039325
1739209667.391209;-45.120503652039325
1739209667.3912141;-38.13080360867914
1739209667.3912191;-35.57807855764607
1739209667.3912241;-33.981070128970906
1739209667.3912292;-45.120503652039325
1739209667.3912342;-38.13080360867914
1739209667.3912392;-35.57807855764607
1739209667.3912442;-38.13080360867914
1739209667.3912492;-45.120503652039325
1739209667.3912542;-38.13080360867914
1739209667.3912594;-38.13080360867914
1739209667.3912644;-45.120503652039325
1739209667.3912694;-45.120503652039325
1739209667.3912745;-45.120503652039325
1739209667.3912795;-45.120503652039325
1739209667.3912845;-38.13080360867914
1739209667.3912895;-38.13080360867914
1739209667.3912945;-45.120503652039325
1739209667.3912997;-38.13080360867914
1739209667.3913047;-38.13080360867914
1739209667.3913097;-45.120503652039325
1739209667.3913147;-45.120503652039325
1739209667.3913198;-45.120503652039325
1739209667.3913248;-33.981070128970906
1739209667.3913298;-45.120503652039325
1739209667.3913348;-38.13080360867914
1739209667.3913398;-45.120503652039325
1739209667.391345;-38.13080360867914
1739209667.39135;-35.57807855764607
1739209667.391355;-38.13080360867914
1739209667.39136;-35.57807855764607
1739209667.391365;-38.13080360867914
1739209667.39137;-38.13080360867914
1739209667.391375;-38.13080360867914
1739209667.39138;-45.120503652039325
1739209667.3913853;-45.120503652039325
1739209667.3913903;-45.120503652039325
1739209667.3913953;-45.120503652039325
1739209667.3914003;-45.120503652039325
1739209667.3914053;-38.13080360867914
1739209667.3914104;-45.120503652039325
1739209667.3914154;-45.120503652039325
1739209667.3914204;-45.120503652039325
1739209667.3914254;-33.981070128970906
1739209667.3914306;-33.981070128970906
1739209667.3914356;-45.120503652039325
1739209667.3914406;-45.120503652039325
1739209667.3914456;-45.120503652039325
1739209667.3914506;-32.816014438256545
1739209667.3914557;-45.120503652039325
1739209667.3914607;-45.120503652039325
1739209667.3914657;-45.120503652039325
1739209667.391471;-45.120503652039325
1739209667.391476;-38.13080360867914
1739209667.391481;-45.120503652039325
1739209667.391486;-38.13080360867914
1739209667.391491;-45.120503652039325
1739209667.391496;-45.120503652039325
1739209667.391501;-45.120503652039325
1739209667.391506;-38.13080360867914
1739209667.391511;-31.141103565318893
1739209667.3915162;-33.981070128970906
1739209667.3915212;-38.13080360867914
1739209667.3915262;-45.120503652039325
1739209667.3915312;-38.13080360867914
1739209667.3915362;-45.120503652039325
1739209667.3915412;-45.120503652039325
1739209667.3915462;-45.120503652039325
1739209667.3915513;-45.120503652039325
1739209667.3915563;-38.13080360867914
1739209667.3915615;-45.120503652039325
1739209667.3915665;-38.13080360867914
1739209667.3915715;-38.13080360867914
1739209667.3915765;-45.120503652039325
1739209667.3915815;-45.120503652039325
1739209667.3915865;-38.13080360867914
1739209667.3915915;-31.141103565318893
1739209667.3915966;-45.120503652039325
1739209667.3916018;-45.120503652039325
1739209667.3916068;-38.13080360867914
1739209667.3916118;-38.13080360867914
1739209667.3916168;-35.57807855764607
1739209667.3916218;-38.13080360867914
1739209667.3916268;-45.120503652039325
1739209667.3916318;-45.120503652039325
1739209667.3916368;-45.120503652039325
1739209667.3916419;-45.120503652039325
1739209667.391647;-45.120503652039325
1739209667.391652;-45.120503652039325
1739209667.391657;-45.120503652039325
1739209667.3916621;-38.13080360867914
1739209667.3916671;-38.13080360867914
1739209667.3916721;-45.120503652039325
1739209667.3916771;-45.120503652039325
1739209667.3916821;-38.13080360867914
1739209667.3916874;-35.57807855764607
1739209667.3916924;-38.13080360867914
1739209667.3916974;-38.13080360867914
1739209667.3917024;-35.57807855764607
1739209667.3917074;-38.13080360867914
1739209667.3917124;-35.57807855764607
1739209667.3917174;-38.13080360867914
1739209667.3917224;-38.13080360867914
1739209667.3917274;-45.120503652039325
1739209667.3917327;-45.120503652039325
1739209667.3917377;-33.981070128970906
1739209667.3917427;-38.13080360867914
1739209667.3917477;-38.13080360867914
1739209667.3917527;-38.13080360867914
1739209667.3917577;-38.13080360867914
1739209667.3917627;-35.57807855764607
1739209667.3917677;-38.13080360867914
1739209667.391773;-45.120503652039325
1739209667.391778;-38.13080360867914
1739209667.391783;-38.13080360867914
1739209667.391788;-45.120503652039325
1739209667.391793;-27.8777449560314
1739209667.391798;-38.13080360867914
1739209667.391803;-45.120503652039325
1739209667.391808;-38.13080360867914
1739209667.391813;-31.141103565318915
1739209667.3918183;-35.57807855764607
1739209667.3918233;-38.13080360867914
1739209667.3918283;-35.57807855764607
1739209667.3918333;-38.13080360867914
1739209667.3918383;-38.13080360867914
1739209667.3918433;-38.13080360867914
1739209667.3918483;-45.120503652039325
1739209667.3918533;-45.120503652039325
1739209667.3918586;-45.120503652039325
1739209667.3918636;-38.13080360867914
1739209667.3918686;-38.13080360867914
1739209667.3918736;-31.141103565318915
1739209667.3918786;-31.141103565318915
1739209667.3918836;-38.13080360867914
1739209667.3918886;-45.120503652039325
1739209667.3918936;-38.13080360867914
1739209667.3918986;-38.13080360867914
1739209667.3919039;-35.57807855764607
1739209667.391909;-38.13080360867914
1739209667.391914;-45.120503652039325
1739209667.391919;-45.120503652039325
1739209667.391924;-38.13080360867914
1739209667.391929;-38.13080360867914
1739209667.391934;-38.13080360867914
1739209667.391939;-38.13080360867914
1739209667.3919442;-35.57807855764607
1739209667.3919492;-38.13080360867914
1739209667.3919542;-45.120503652039325
1739209667.3919592;-33.981070128970906
1739209667.3919642;-38.13080360867914
1739209667.3919692;-45.120503652039325
1739209667.3919742;-32.816014438256545
1739209667.3919792;-33.981070128970906
1739209667.3919842;-45.120503652039325
1739209667.3919895;-33.981070128970906
1739209667.3919945;-38.13080360867914
1739209667.3919995;-33.981070128970906
1739209667.3920045;-38.13080360867914
1739209667.3920095;-38.13080360867914
1739209667.3920145;-38.13080360867914
1739209667.3920195;-38.13080360867914
1739209667.3920245;-38.13080360867914
1739209667.3920298;-38.13080360867914
1739209667.3920348;-38.13080360867914
1739209667.3920398;-35.57807855764607
1739209667.3920448;-38.13080360867914
1739209667.3920498;-45.120503652039325
1739209667.3920548;-38.13080360867914
1739209667.3920598;-45.120503652039325
1739209667.3920648;-38.13080360867914
1739209667.3920698;-33.981070128970906
1739209667.392075;-33.981070128970906
1739209667.39208;-27.267205301931607
1739209667.392085;-45.120503652039325
1739209667.39209;-38.13080360867914
1739209667.392095;-38.13080360867914
1739209667.3921;-33.981070128970906
1739209667.392105;-38.13080360867914
1739209667.39211;-45.120503652039325
1739209667.392115;-38.13080360867914
1739209667.3921204;-30.49652367304973
1739209667.3921254;-38.13080360867914
1739209667.3921304;-45.120503652039325
1739209667.3921354;-35.57807855764607
1739209667.3921404;-45.120503652039325
1739209667.3921454;-45.120503652039325
1739209667.3921504;-38.13080360867914
1739209667.3921554;-38.13080360867914
1739209667.3921607;-31.141103565318915
1739209667.3921657;-45.120503652039325
1739209667.3921707;-45.120503652039325
1739209667.3921757;-45.120503652039325
1739209667.3921807;-38.13080360867914
1739209667.3921857;-45.120503652039325
1739209667.3921907;-38.13080360867914
1739209667.3921957;-38.13080360867914
1739209667.3922007;-45.120503652039325
1739209667.392206;-45.120503652039325
1739209667.392211;-45.120503652039325
1739209667.392216;-35.57807855764607
1739209667.392221;-38.13080360867914
1739209667.392226;-45.120503652039325
1739209667.392231;-38.13080360867914
1739209667.392236;-35.57807855764607
1739209667.392241;-45.120503652039325
1739209667.3922462;-45.120503652039325
1739209667.3922513;-35.57807855764607
1739209667.3922563;-35.57807855764607
1739209667.3922613;-45.120503652039325
1739209667.3922663;-45.120503652039325
1739209667.3922713;-45.120503652039325
1739209667.3922763;-45.120503652039325
1739209667.3922813;-38.13080360867914
1739209667.3922863;-38.13080360867914
1739209667.3922915;-33.981070128970906
1739209667.3922966;-45.120503652039325
1739209667.3923016;-38.13080360867914
1739209667.3923066;-35.57807855764607
1739209667.3923116;-38.13080360867914
1739209667.3923166;-38.13080360867914
1739209667.3923216;-38.13080360867914
1739209667.3923266;-38.13080360867914
1739209667.3923318;-45.120503652039325
1739209667.3923368;-35.57807855764607
1739209667.3923419;-38.13080360867914
1739209667.3923469;-45.120503652039325
1739209667.3923519;-38.13080360867914
1739209667.3923569;-45.120503652039325
1739209667.3923619;-38.13080360867914
1739209667.392367;-45.120503652039325
1739209667.392372;-38.13080360867914
1739209667.3923771;-38.13080360867914
1739209667.3923821;-38.13080360867914
1739209667.3923872;-33.981070128970906
1739209667.3923922;-45.120503652039325
1739209667.3923972;-45.120503652039325
1739209667.3924022;-45.120503652039325
1739209667.3924072;-45.120503652039325
1739209667.3924122;-38.13080360867914
1739209667.3924174;-38.13080360867914
1739209667.3924224;-45.120503652039325
1739209667.3924274;-45.120503652039325
1739209667.3924325;-38.13080360867914
1739209667.3924375;-38.13080360867914
1739209667.3924425;-38.13080360867914
1739209667.3924475;-45.120503652039325
1739209667.3924525;-45.120503652039325
1739209667.3924575;-45.120503652039325
1739209667.3924627;-35.57807855764607
1739209667.3924677;-45.120503652039325
1739209667.3924727;-38.13080360867914
1739209667.3924778;-38.13080360867914
1739209667.3924828;-45.120503652039325
1739209667.3924878;-32.816014438256545
1739209667.3924928;-38.13080360867914
1739209667.3924978;-38.13080360867914
1739209667.392503;-45.120503652039325
1739209667.392508;-38.13080360867914
1739209667.392513;-45.120503652039325
1739209667.392518;-35.57807855764607
1739209667.392523;-38.13080360867914
1739209667.392528;-45.120503652039325
1739209667.392533;-38.13080360867914
1739209667.392538;-35.57807855764607
1739209667.392543;-45.120503652039325
1739209667.3925483;-45.120503652039325
1739209667.3925533;-38.13080360867914
1739209667.3925583;-35.57807855764607
1739209667.3925633;-38.13080360867914
1739209667.3925683;-32.816014438256545
1739209667.3925734;-35.57807855764607
1739209667.3925784;-38.13080360867914
1739209667.3925834;-45.120503652039325
1739209667.3925886;-45.120503652039325
1739209667.3925936;-38.13080360867914
1739209667.3925986;-45.120503652039325
1739209667.3926036;-38.13080360867914
1739209667.3926086;-45.120503652039325
1739209667.3926136;-45.120503652039325
1739209667.3926187;-45.120503652039325
1739209667.3926237;-45.120503652039325
1739209667.3926287;-45.120503652039325
1739209667.392634;-45.120503652039325
1739209667.392639;-35.57807855764607
1739209667.392644;-38.13080360867914
1739209667.392649;-38.13080360867914
1739209667.392654;-38.13080360867914
1739209667.392659;-38.13080360867914
1739209667.392664;-45.120503652039325
1739209667.392669;-38.13080360867914
1739209667.3926742;-33.981070128970906
1739209667.3926792;-38.13080360867914
1739209667.3926842;-33.981070128970906
1739209667.3926892;-45.120503652039325
1739209667.3926942;-45.120503652039325
1739209667.3926992;-38.13080360867914
1739209667.3927042;-38.13080360867914
1739209667.3927093;-45.120503652039325
1739209667.3927143;-45.120503652039325
1739209667.3927195;-38.13080360867914
1739209667.3927245;-38.13080360867914
1739209667.3927295;-38.13080360867914
1739209667.3927345;-38.13080360867914
1739209667.3927395;-38.13080360867914
1739209667.3927445;-38.13080360867914
1739209667.3927495;-38.13080360867914
1739209667.3927546;-38.13080360867914
1739209667.3927598;-38.13080360867914
1739209667.3927648;-38.13080360867914
1739209667.3927698;-45.120503652039325
1739209667.3927748;-38.13080360867914
1739209667.3927798;-38.13080360867914
1739209667.3927848;-38.13080360867914
1739209667.3927898;-45.120503652039325
1739209667.3927948;-45.120503652039325
1739209667.3927999;-38.13080360867914
1739209667.392805;-38.13080360867914
1739209667.39281;-45.120503652039325
1739209667.392815;-45.120503652039325
1739209667.3928201;-38.13080360867914
1739209667.3928251;-38.13080360867914
1739209667.3928301;-35.57807855764607
1739209667.3928351;-45.120503652039325
1739209667.3928401;-45.120503652039325
1739209667.3928452;-45.120503652039325
1739209667.3928504;-33.981070128970906
1739209667.3928554;-30.49652367304973
1739209667.3928604;-45.120503652039325
1739209667.3928654;-38.13080360867914
1739209667.3928704;-38.13080360867914
1739209667.3928754;-45.120503652039325
1739209667.3928804;-45.120503652039325
1739209667.3928854;-38.13080360867914
1739209667.3928907;-45.120503652039325
1739209667.3928957;-35.57807855764607
1739209667.3929007;-45.120503652039325
1739209667.3929057;-38.13080360867914
1739209667.3929107;-38.13080360867914
1739209667.3929157;-45.120503652039325
1739209667.3929207;-38.13080360867914
1739209667.3929257;-38.13080360867914
1739209667.3929307;-30.49652367304973
1739209667.392936;-28.992665084841942
1739209667.392941;-38.13080360867914
1739209667.392946;-45.120503652039325
1739209667.392951;-38.13080360867914
1739209667.392956;-33.981070128970906
1739209667.392961;-45.120503652039325
1739209667.392966;-45.120503652039325
1739209667.392971;-38.13080360867914
1739209667.3929763;-32.816014438256545
1739209667.3929813;-45.120503652039325
1739209667.3929863;-45.120503652039325
1739209667.3929913;-38.13080360867914
1739209667.3929963;-38.13080360867914
1739209667.3930013;-45.120503652039325
1739209667.3930063;-33.981070128970906
1739209667.3930113;-35.57807855764607
1739209667.3930163;-33.981070128970906
1739209667.3930216;-38.13080360867914
1739209667.3930266;-38.13080360867914
1739209667.3930316;-38.13080360867914
1739209667.3930366;-33.981070128970906
1739209667.3930416;-45.120503652039325
1739209667.3930466;-38.13080360867914
1739209667.3930516;-35.57807855764607
1739209667.3930566;-33.981070128970906
1739209667.3930619;-38.13080360867914
1739209667.393067;-38.13080360867914
1739209667.393072;-38.13080360867914
1739209667.393077;-38.13080360867914
1739209667.393082;-38.13080360867914
1739209667.393087;-38.13080360867914
1739209667.393092;-32.816014438256545
1739209667.393097;-33.981070128970906
1739209667.393102;-45.120503652039325
1739209667.3931072;-38.13080360867914
1739209667.3931122;-38.13080360867914
1739209667.3931172;-38.13080360867914
1739209667.3931222;-45.120503652039325
1739209667.3931272;-38.13080360867914
1739209667.3931322;-35.57807855764607
1739209667.3931372;-27.877744956031414
1739209667.3931422;-45.120503652039325
1739209667.3931475;-38.13080360867914
1739209667.3931525;-35.57807855764607
1739209667.3931575;-33.981070128970906
1739209667.3931625;-45.120503652039325
1739209667.3931675;-45.120503652039325
1739209667.3931725;-45.120503652039325
1739209667.3931775;-28.992665084841942
1739209667.3931825;-38.13080360867914
1739209667.3931875;-45.120503652039325
1739209667.3931928;-38.13080360867914
1739209667.3931978;-45.120503652039325
1739209667.3932028;-45.120503652039325
1739209667.3932078;-38.13080360867914
1739209667.3932128;-35.57807855764607
1739209667.3932178;-31.14110356531892
1739209667.3932228;-45.120503652039325
1739209667.3932278;-38.13080360867914
1739209667.393233;-38.13080360867914
1739209667.393238;-38.13080360867914
1739209667.393243;-45.120503652039325
1739209667.393248;-45.120503652039325
1739209667.393253;-45.120503652039325
1739209667.393258;-45.120503652039325
1739209667.393263;-45.120503652039325
1739209667.393268;-45.120503652039325
1739209667.393273;-45.120503652039325
1739209667.3932784;-38.13080360867914
1739209667.3932834;-45.120503652039325
1739209667.3932884;-45.120503652039325
1739209667.3932934;-45.120503652039325
1739209667.3932984;-45.120503652039325
1739209667.3933034;-45.120503652039325
1739209667.3933084;-38.13080360867914
1739209667.3933134;-35.57807855764607
1739209667.3933187;-38.13080360867914
1739209667.3933237;-45.120503652039325
1739209667.3933287;-38.13080360867914
1739209667.3933337;-32.816014438256545
1739209667.3933387;-38.13080360867914
1739209667.3933437;-45.120503652039325
1739209667.3933487;-45.120503652039325
1739209667.3933537;-38.13080360867914
1739209667.3933587;-45.120503652039325
1739209667.393364;-38.13080360867914
1739209667.393369;-45.120503652039325
1739209667.393374;-35.57807855764607
1739209667.393379;-32.816014438256545
1739209667.393384;-38.13080360867914
1739209667.393389;-45.120503652039325
1739209667.393394;-35.57807855764607
1739209667.393399;-35.57807855764607
1739209667.393404;-45.120503652039325
1739209667.3934093;-38.13080360867914
1739209667.3934143;-35.57807855764607
1739209667.3934193;-45.120503652039325
1739209667.3934243;-38.13080360867914
1739209667.3934293;-38.13080360867914
1739209667.3934343;-45.120503652039325
1739209667.3934393;-45.120503652039325
1739209667.3934443;-38.13080360867914
1739209667.3934495;-38.13080360867914
1739209667.3934546;-38.13080360867914
1739209667.3934596;-35.57807855764607
1739209667.3934646;-38.13080360867914
1739209667.3934696;-45.120503652039325
1739209667.3934746;-45.120503652039325
1739209667.3934796;-38.13080360867914
1739209667.3934846;-45.120503652039325
1739209667.3934896;-45.120503652039325
1739209667.3934948;-33.981070128970906
1739209667.3934999;-45.120503652039325
1739209667.3935049;-45.120503652039325
1739209667.3935099;-38.13080360867914
1739209667.3935149;-35.57807855764607
1739209667.3935199;-45.120503652039325
1739209667.393525;-45.120503652039325
1739209667.39353;-38.13080360867914
1739209667.3935351;-35.57807855764607
1739209667.3935401;-35.57807855764607
1739209667.3935452;-38.13080360867914
1739209667.3935502;-45.120503652039325
1739209667.3935552;-35.57807855764607
1739209667.3935602;-35.57807855764607
1739209667.3935652;-38.13080360867914
1739209667.3935702;-45.120503652039325
1739209667.3935752;-45.120503652039325
1739209667.3935804;-45.120503652039325
1739209667.3935854;-45.120503652039325
1739209667.3935905;-45.120503652039325
1739209667.3935955;-45.120503652039325
1739209667.3936005;-45.120503652039325
1739209667.3936055;-38.13080360867914
1739209667.3936105;-38.13080360867914
1739209667.3936155;-45.120503652039325
1739209667.3936207;-35.57807855764607
1739209667.3936257;-35.57807855764607
1739209667.3936307;-38.13080360867914
1739209667.3936357;-35.57807855764607
1739209667.3936408;-38.13080360867914
1739209667.3936458;-38.13080360867914
1739209667.3936508;-45.120503652039325
1739209667.3936558;-45.120503652039325
1739209667.3936608;-45.120503652039325
1739209667.393666;-38.13080360867914
1739209667.393671;-38.13080360867914
1739209667.393676;-45.120503652039325
1739209667.393681;-38.13080360867914
1739209667.393686;-30.49652367304973
1739209667.393691;-33.981070128970906
1739209667.393696;-45.120503652039325
1739209667.393701;-38.13080360867914
1739209667.3937063;-38.13080360867914
1739209667.3937113;-45.120503652039325
1739209667.3937163;-45.120503652039325
1739209667.3937213;-38.13080360867914
1739209667.3937263;-45.120503652039325
1739209667.3937314;-45.120503652039325
1739209667.3937364;-45.120503652039325
1739209667.3937414;-45.120503652039325
1739209667.3937464;-45.120503652039325
1739209667.3937516;-45.120503652039325
1739209667.3937566;-45.120503652039325
1739209667.3937616;-45.120503652039325
1739209667.3937666;-35.57807855764607
1739209667.3937716;-45.120503652039325
1739209667.3937767;-45.120503652039325
1739209667.3937817;-45.120503652039325
1739209667.3937867;-38.13080360867914
1739209667.393792;-38.13080360867914
1739209667.393797;-45.120503652039325
1739209667.393802;-38.13080360867914
1739209667.393807;-45.120503652039325
1739209667.393812;-33.981070128970906
