CAN Message; 0x39:03ae68123a718480
1739209618.4058592;-45.120503652039325
1739209618.405869;-38.13080360867914
1739209618.4058788;-38.13080360867914
1739209618.4058886;-45.120503652039325
1739209618.4058983;-45.120503652039325
1739209618.4059083;-45.120503652039325
1739209618.4059181;-33.981070128970906
1739209618.405928;-38.13080360867914
1739209618.4059377;-38.13080360867914
1739209618.4059474;-45.120503652039325
1739209618.4059572;-38.13080360867914
1739209618.405967;-38.13080360867914
1739209618.4059768;-45.120503652039325
1739209618.4059868;-45.120503652039325
1739209618.4059966;-45.120503652039325
1739209618.4060063;-38.13080360867914
1739209618.406016;-38.13080360867914
1739209618.406026;-35.57807855764607
1739209618.4060357;-38.13080360867914
1739209618.4060454;-38.13080360867914
1739209618.4060552;-38.13080360867914
1739209618.4060652;-45.120503652039325
1739209618.406075;-38.13080360867914
1739209618.4060848;-45.120503652039325
1739209618.4060946;-45.120503652039325
1739209618.4061043;-45.120503652039325
1739209618.406114;-38.13080360867914
1739209618.4061239;-26.487275050834715
1739209618.4061337;-45.120503652039325
1739209618.4061437;-35.57807855764607
1739209618.4061534;-38.13080360867914
1739209618.4061632;-30.49652367304973
1739209618.406173;-33.981070128970906
1739209618.4061828;-45.120503652039325
1739209618.4061925;-45.120503652039325
1739209618.4062023;-38.13080360867914
1739209618.406212;-45.120503652039325
1739209618.406222;-45.120503652039325
1739209618.4062319;-45.120503652039325
1739209618.4062417;-38.13080360867914
1739209618.4062514;-33.981070128970906
1739209618.4062612;-45.120503652039325
1739209618.406271;-38.13080360867914
1739209618.4062808;-27.8777449560314
1739209618.4062905;-35.57807855764607
1739209618.4063005;-45.120503652039325
1739209618.4063103;-38.13080360867914
1739209618.40632;-35.57807855764607
1739209618.4063299;-38.13080360867914
1739209618.4063396;-38.13080360867914
1739209618.4063494;-38.13080360867914
1739209618.4063592;-45.120503652039325
1739209618.406369;-45.120503652039325
1739209618.406379;-38.13080360867914
1739209618.4063888;-45.120503652039325
1739209618.4063985;-45.120503652039325
1739209618.4064083;-45.120503652039325
1739209618.406418;-38.13080360867914
1739209618.4064279;-33.981070128970906
1739209618.4064376;-38.13080360867914
1739209618.4064474;-35.57807855764607
1739209618.4064574;-38.13080360867914
1739209618.4064672;-33.981070128970906
1739209618.406477;-45.120503652039325
1739209618.4064867;-45.120503652039325
1739209618.4064965;-45.120503652039325
1739209618.4065063;-45.120503652039325
1739209618.406516;-29.438486411369333
1739209618.4065259;-35.57807855764607
1739209618.4065359;-35.57807855764607
1739209618.4065456;-38.13080360867914
1739209618.4065554;-38.13080360867914
1739209618.4065652;-38.13080360867914
1739209618.406575;-45.120503652039325
1739209618.4065847;-38.13080360867914
1739209618.4065945;-38.13080360867914
1739209618.4066043;-45.120503652039325
1739209618.4066143;-35.57807855764607
1739209618.406624;-38.13080360867914
1739209618.4066339;-45.120503652039325
1739209618.4066436;-45.120503652039325
1739209618.4066534;-32.816014438256545
1739209618.4066632;-45.120503652039325
1739209618.406673;-27.8777449560314
1739209618.406683;-31.141103565318915
1739209618.4066927;-35.57807855764607
1739209618.4067025;-28.992665084841942
1739209618.4067123;-38.13080360867914
1739209618.406722;-45.120503652039325
1739209618.4067318;-38.13080360867914
1739209618.4067416;-45.120503652039325
1739209618.4067514;-25.07728991421287
1739209618.4067614;-31.141103565318943
1739209618.4067712;-38.13080360867914
1739209618.406781;-33.981070128970906
1739209618.4067907;-38.13080360867914
1739209618.4068005;-38.13080360867914
1739209618.4068103;-30.49652367304973
1739209618.40682;-30.49652367304973
1739209618.4068298;-33.981070128970906
1739209618.4068398;-31.141103565318915
1739209618.4068496;-31.141103565318893
1739209618.4068594;-32.816014438256545
1739209618.4068692;-38.13080360867914
1739209618.406879;-45.120503652039325
1739209618.4068887;-45.120503652039325
1739209618.4068985;-29.438486411369347
1739209618.4069083;-31.141103565318915
1739209618.4069183;-33.981070128970956
1739209618.406928;-25.826314394896357
1739209618.4069378;-24.292649948874775
1739209618.4069476;-30.49652367304973
1739209618.4069574;-29.438486411369333
1739209618.4069672;-45.120503652039325
1739209618.406977;-31.141103565318893
1739209618.4069867;-33.981070128970956
1739209618.4069967;-38.13080360867914
1739209618.4070065;-29.438486411369333
1739209618.4070163;-28.58837851428586
1739209618.407026;-33.981070128970906
1739209618.4070358;-45.120503652039325
1739209618.4070456;-25.826314394896357
1739209618.4070554;-24.151403521958727
1739209618.4070652;-32.816014438256545
1739209618.4070752;-45.120503652039325
1739209618.407085;-45.120503652039325
1739209618.4070947;-28.58837851428586
1739209618.4071045;-33.981070128970906
1739209618.4071143;-33.981070128970906
1739209618.407124;-28.58837851428586
1739209618.4071338;-38.13080360867914
1739209618.4071436;-32.816014438256545
1739209618.4071536;-38.13080360867914
1739209618.4071634;-33.981070128970906
1739209618.4071732;-27.267205301931607
1739209618.407183;-31.141103565318943
1739209618.4071927;-45.120503652039325
1739209618.4072025;-45.120503652039325
1739209618.4072123;-38.13080360867914
1739209618.407222;-32.816014438256545
1739209618.407232;-33.981070128970906
1739209618.4072418;-31.141103565318915
1739209618.4072516;-32.816014438256545
1739209618.4072614;-35.57807855764607
1739209618.4072711;-31.141103565318915
1739209618.407281;-31.141103565318915
1739209618.4072907;-25.077289914212862
1739209618.4073005;-30.49652367304973
1739209618.4073105;-33.981070128970906
1739209618.4073203;-22.44878636800916
1739209618.40733;-35.57807855764607
1739209618.4073398;-38.13080360867914
1739209618.4073496;-25.077289914212862
1739209618.4073594;-25.252786309376837
1739209618.4073691;-28.992665084841942
1739209618.407379;-28.58837851428586
1739209618.407389;-35.57807855764607
1739209618.4073987;-24.746238672633048
1739209618.4074085;-28.992665084841942
1739209618.4074183;-31.141103565318893
1739209618.407428;-33.981070128970906
1739209618.4074378;-45.120503652039325
1739209618.4074476;-38.13080360867914
1739209618.4074574;-32.816014438256545
1739209618.4074674;-30.49652367304973
1739209618.4074771;-38.13080360867914
1739209618.407487;-31.141103565318915
1739209618.4074967;-38.13080360867914
1739209618.4075065;-26.487275050834725
1739209618.4075162;-27.8777449560314
1739209618.407526;-28.992665084841967
1739209618.4075358;-24.151403521958734
1739209618.4075458;-24.746238672633048
1739209618.4075556;-33.981070128970956
1739209618.4075654;-38.13080360867914
1739209618.4075751;-30.49652367304973
1739209618.407585;-38.13080360867914
1739209618.4075947;-45.120503652039325
1739209618.4076045;-32.81601443825658
1739209618.4076142;-38.13080360867914
1739209618.4076242;-32.816014438256545
1739209618.407634;-38.13080360867914
1739209618.4076438;-28.21854285175415
1739209618.4076536;-27.877744956031414
1739209618.4076633;-35.57807855764607
1739209618.4076731;-33.981070128970906
1739209618.407683;-45.120503652039325
1739209618.4076927;-35.57807855764607
1739209618.4077027;-31.141103565318915
1739209618.4077125;-29.438486411369375
1739209618.4077222;-38.13080360867914
1739209618.407732;-29.438486411369333
1739209618.4077418;-28.58837851428586
1739209618.4077516;-33.981070128970906
1739209618.4077613;-38.13080360867914
1739209618.407771;-28.58837851428586
1739209618.4077811;-45.120503652039325
1739209618.407791;-28.21854285175415
1739209618.4078007;-33.981070128970906
1739209618.4078104;-31.141103565318915
1739209618.4078202;-35.57807855764607
1739209618.40783;-31.141103565318893
1739209618.4078398;-33.981070128970906
1739209618.4078496;-45.120503652039325
1739209618.4078596;-32.81601443825658
1739209618.4078693;-26.487275050834715
1739209618.407879;-35.57807855764607
1739209618.407889;-31.141103565318943
1739209618.4078987;-24.589719217205094
1739209618.4079084;-27.8777449560314
1739209618.4079182;-28.21854285175415
1739209618.4079282;-28.992665084841942
1739209618.407938;-38.13080360867914
1739209618.4079478;-27.267205301931607
1739209618.4079576;-38.13080360867914
1739209618.4079673;-28.992665084841942
1739209618.407977;-27.267205301931607
1739209618.4079869;-30.49652367304973
1739209618.4079967;-45.120503652039325
1739209618.4080067;-38.13080360867914
1739209618.4080164;-24.438645034577675
1739209618.4080262;-25.826314394896357
1739209618.408036;-33.981070128970906
1739209618.4080458;-38.13080360867914
1739209618.4080555;-33.981070128970956
1739209618.4080653;-25.826314394896357
1739209618.408075;-28.21854285175415
1739209618.408085;-38.13080360867914
1739209618.408095;-33.981070128970906
1739209618.4081047;-45.120503652039325
1739209618.4081144;-30.49652367304973
1739209618.4081242;-28.992665084841942
1739209618.408134;-45.120503652039325
1739209618.4081438;-31.141103565318893
1739209618.4081535;-31.141103565318915
1739209618.4081635;-33.981070128970956
1739209618.4081733;-33.981070128970956
1739209618.408183;-28.58837851428586
1739209618.4081929;-24.438645034577675
1739209618.4082026;-38.13080360867914
1739209618.4082124;-33.981070128970906
1739209618.4082222;-29.438486411369333
1739209618.408232;-45.120503652039325
1739209618.408242;-33.981070128970956
1739209618.4082518;-31.141103565318915
1739209618.4082615;-33.981070128970956
1739209618.4082713;-35.57807855764607
1739209618.408281;-45.120503652039325
1739209618.4082909;-33.981070128970956
1739209618.4083006;-45.120503652039325
1739209618.4083104;-30.49652367304973
1739209618.4083204;-25.62660358559016
1739209618.4083302;-27.267205301931607
1739209618.40834;-38.13080360867914
1739209618.4083498;-45.120503652039325
1739209618.4083595;-45.120503652039325
1739209618.4083693;-45.120503652039325
1739209618.408379;-32.816014438256545
1739209618.4083889;-45.120503652039325
1739209618.4083989;-38.13080360867914
1739209618.4084086;-33.981070128970906
1739209618.4084184;-23.273589343863303
1739209618.4084282;-30.49652367304973
1739209618.408438;-31.141103565318943
1739209618.4084477;-28.992665084841942
1739209618.4084575;-32.81601443825658
1739209618.4084673;-30.49652367304973
1739209618.4084773;-35.57807855764607
1739209618.408487;-38.13080360867914
1739209618.4084969;-31.141103565318915
1739209618.4085066;-45.120503652039325
1739209618.4085164;-45.120503652039325
1739209618.4085262;-35.57807855764607
1739209618.408536;-27.8777449560314
1739209618.4085457;-38.13080360867914
1739209618.4085557;-35.57807855764607
1739209618.4085655;-35.57807855764607
1739209618.4085753;-38.13080360867914
1739209618.408585;-30.49652367304973
1739209618.4085948;-25.826314394896354
1739209618.4086046;-26.991370085610722
1739209618.4086144;-45.120503652039325
1739209618.4086242;-33.981070128970906
1739209618.4086342;-31.141103565318915
1739209618.408644;-33.981070128970956
1739209618.4086537;-33.981070128970906
1739209618.4086635;-31.141103565318915
1739209618.4086733;-26.487275050834725
1739209618.408683;-28.992665084841942
1739209618.4086928;-25.252786309376837
1739209618.4087026;-45.120503652039325
1739209618.4087126;-31.141103565318915
1739209618.4087224;-31.141103565318893
1739209618.4087322;-31.141103565318893
1739209618.408742;-31.141103565318915
1739209618.4087517;-35.57807855764607
1739209618.4087615;-38.13080360867914
1739209618.4087713;-30.49652367304973
1739209618.408781;-28.992665084841967
1739209618.408791;-25.62660358559016
1739209618.4088008;-26.991370085610722
1739209618.4088106;-38.13080360867914
1739209618.4088204;-27.267205301931607
1739209618.4088302;-31.141103565318915
1739209618.40884;-38.13080360867914
1739209618.4088497;-26.991370085610722
1739209618.4088595;-29.438486411369333
1739209618.4088695;-32.816014438256545
1739209618.4088793;-28.58837851428586
1739209618.408889;-45.120503652039325
1739209618.4088988;-45.120503652039325
1739209618.4089086;-30.49652367304973
1739209618.4089184;-45.120503652039325
1739209618.4089282;-26.991370085610722
1739209618.408938;-29.438486411369354
1739209618.408948;-26.991370085610722
1739209618.4089577;-33.981070128970906
1739209618.4089675;-29.438486411369333
1739209618.4089773;-45.120503652039325
1739209618.408987;-32.816014438256545
1739209618.4089968;-30.49652367304973
1739209618.4090066;-31.141103565318893
1739209618.4090164;-45.120503652039325
1739209618.4090264;-30.49652367304973
1739209618.4090362;-24.15140352195872
1739209618.409046;-27.8777449560314
1739209618.4090557;-31.141103565318915
1739209618.4090655;-29.438486411369333
1739209618.4090753;-38.13080360867914
1739209618.409085;-25.826314394896354
1739209618.4090948;-35.57807855764607
1739209618.4091048;-38.13080360867914
1739209618.4091146;-32.816014438256545
1739209618.4091244;-25.826314394896357
1739209618.4091341;-45.120503652039325
1739209618.409144;-35.57807855764607
1739209618.4091537;-28.218542851754165
1739209618.4091635;-27.8777449560314
1739209618.4091735;-45.120503652039325
1739209618.4091833;-31.14110356531892
1739209618.409193;-31.141103565318915
1739209618.4092028;-45.120503652039325
1739209618.4092126;-38.13080360867914
1739209618.4092224;-38.13080360867914
1739209618.4092321;-38.13080360867914
1739209618.409242;-45.120503652039325
1739209618.409252;-31.141103565318915
1739209618.4092617;-26.991370085610722
1739209618.4092715;-35.57807855764607
1739209618.4092813;-26.991370085610722
1739209618.409291;-31.141103565318893
1739209618.4093008;-38.13080360867914
1739209618.4093106;-45.120503652039325
1739209618.4093204;-30.49652367304973
1739209618.4093304;-45.120503652039325
1739209618.4093401;-33.981070128970906
1739209618.40935;-35.57807855764607
1739209618.4093597;-30.49652367304973
1739209618.4093695;-38.13080360867914
1739209618.4093792;-28.21854285175415
1739209618.409389;-28.58837851428586
1739209618.4093988;-32.816014438256545
1739209618.4094088;-38.13080360867914
1739209618.4094186;-38.13080360867914
1739209618.4094284;-28.58837851428586
1739209618.4094381;-35.57807855764607
1739209618.409448;-38.13080360867914
1739209618.4094577;-32.816014438256545
1739209618.4094675;-38.13080360867914
1739209618.4094772;-45.120503652039325
1739209618.4094872;-33.981070128970906
1739209618.409497;-38.13080360867914
1739209618.4095068;-45.120503652039325
1739209618.4095166;-38.13080360867914
1739209618.4095263;-38.13080360867914
1739209618.4095361;-38.13080360867914
1739209618.409546;-45.120503652039325
1739209618.4095557;-38.13080360867914
1739209618.4095657;-28.992665084841942
1739209618.4095755;-26.035653463252796
1739209618.4095852;-35.57807855764607
1739209618.409595;-45.120503652039325
1739209618.4096048;-32.816014438256545
1739209618.4096146;-38.13080360867914
1739209618.4096243;-45.120503652039325
1739209618.409634;-32.816014438256545
1739209618.4096441;-45.120503652039325
1739209618.409654;-45.120503652039325
1739209618.4096637;-33.981070128970956
1739209618.4096735;-28.58837851428586
1739209618.4096832;-45.120503652039325
1739209618.409693;-25.826314394896357
1739209618.4097028;-23.506823629689542
1739209618.4097126;-33.981070128970956
1739209618.4097226;-31.141103565318915
1739209618.4097323;-31.141103565318915
1739209618.409742;-38.13080360867914
1739209618.409752;-38.13080360867914
1739209618.4097617;-28.992665084841942
1739209618.4097714;-21.4469444417791
1739209618.4097812;-32.816014438256545
1739209618.409791;-28.588378514285886
1739209618.409801;-27.8777449560314
1739209618.4098108;-30.49652367304973
1739209618.4098206;-38.13080360867914
1739209618.4098303;-33.981070128970906
1739209618.40984;-33.981070128970906
1739209618.40985;-38.13080360867914
1739209618.4098597;-28.58837851428586
1739209618.4098694;-29.438486411369347
1739209618.4098794;-31.141103565318943
1739209618.4098892;-31.141103565318915
1739209618.409899;-45.120503652039325
1739209618.4099088;-38.13080360867914
1739209618.4099185;-31.141103565318915
1739209618.4099283;-31.141103565318943
1739209618.409938;-45.120503652039325
1739209618.4099479;-38.13080360867914
1739209618.409958;-30.49652367304976
1739209618.4099677;-31.141103565318943
1739209618.4099774;-30.49652367304973
1739209618.4099872;-33.981070128970956
1739209618.409997;-45.120503652039325
1739209618.4100068;-38.13080360867914
1739209618.4100165;-27.877744956031414
1739209618.4100263;-32.816014438256545
1739209618.4100363;-31.141103565318943
1739209618.410046;-26.991370085610722
1739209618.4100559;-26.991370085610736
1739209618.4100657;-25.826314394896357
1739209618.4100754;-33.981070128970906
1739209618.4100852;-25.62660358559016
1739209618.410095;-30.49652367304976
1739209618.4101048;-33.981070128970906
1739209618.4101148;-35.57807855764607
1739209618.4101245;-38.13080360867914
1739209618.4101343;-38.13080360867914
1739209618.410144;-28.21854285175415
1739209618.4101539;-28.58837851428586
1739209618.4101636;-32.816014438256545
1739209618.4101734;-29.438486411369333
1739209618.4101832;-28.992665084841942
1739209618.4101932;-38.13080360867914
1739209618.410203;-33.981070128970906
1739209618.4102128;-30.49652367304976
1739209618.4102225;-28.992665084841942
1739209618.4102323;-31.141103565318915
1739209618.410242;-38.13080360867914
1739209618.4102519;-31.141103565318915
1739209618.4102616;-30.49652367304973
1739209618.4102716;-45.120503652039325
1739209618.4102814;-28.992665084841942
1739209618.4102912;-31.141103565318915
1739209618.410301;-38.13080360867914
1739209618.4103107;-31.141103565318915
1739209618.4103205;-31.141103565318893
1739209618.4103303;-33.981070128970906
1739209618.41034;-33.981070128970906
1739209618.41035;-38.13080360867914
1739209618.4103599;-32.816014438256545
1739209618.4103696;-38.13080360867914
1739209618.4103794;-27.267205301931607
1739209618.4103892;-31.141103565318893
1739209618.410399;-38.13080360867914
1739209618.4104087;-26.487275050834715
1739209618.4104185;-28.992665084841942
1739209618.4104285;-38.13080360867914
1739209618.4104383;-31.141103565318915
1739209618.410448;-31.141103565318915
1739209618.4104578;-29.438486411369333
1739209618.4104676;-45.120503652039325
1739209618.4104774;-33.981070128970956
1739209618.4104872;-45.120503652039325
1739209618.4104972;-26.035653463252796
1739209618.410507;-25.07728991421287
1739209618.4105167;-28.218542851754187
1739209618.4105265;-27.877744956031414
1739209618.4105363;-28.21854285175415
1739209618.410546;-35.57807855764607
1739209618.4105558;-31.141103565318915
1739209618.4105656;-45.120503652039325
1739209618.4105756;-29.438486411369354
1739209618.4105854;-23.38864096791655
1739209618.4105952;-45.120503652039325
1739209618.410605;-33.981070128970906
1739209618.4106147;-45.120503652039325
1739209618.4106245;-28.992665084841942
1739209618.4106343;-38.13080360867914
1739209618.410644;-38.13080360867914
1739209618.410654;-33.981070128970906
1739209618.4106638;-45.120503652039325
1739209618.4106736;-38.13080360867914
1739209618.4106834;-45.120503652039325
1739209618.4106932;-38.13080360867914
1739209618.410703;-33.981070128970906
1739209618.4107127;-38.13080360867914
1739209618.4107225;-31.141103565318915
1739209618.4107325;-31.141103565318943
1739209618.4107423;-35.57807855764607
1739209618.410752;-45.120503652039325
1739209618.4107618;-35.57807855764607
1739209618.4107716;-45.120503652039325
1739209618.4107814;-28.992665084841942
1739209618.4107912;-33.981070128970956
1739209618.410801;-33.981070128970906
1739209618.410811;-28.992665084841942
1739209618.4108207;-38.13080360867914
1739209618.4108305;-38.13080360867914
1739209618.4108403;-38.13080360867914
1739209618.41085;-28.992665084841942
1739209618.4108598;-33.981070128970956
1739209618.4108696;-27.267205301931607
1739209618.4108794;-28.992665084841942
1739209618.4108894;-38.13080360867914
1739209618.4108992;-27.267205301931607
1739209618.410909;-28.58837851428586
1739209618.4109187;-31.14110356531892
1739209618.4109285;-45.120503652039325
1739209618.4109383;-45.120503652039325
1739209618.410948;-32.81601443825658
1739209618.4109578;-38.13080360867914
1739209618.4109678;-45.120503652039325
1739209618.4109776;-33.981070128970906
1739209618.4109874;-38.13080360867914
1739209618.4109972;-38.13080360867914
1739209618.411007;-38.13080360867914
1739209618.4110167;-25.826314394896357
1739209618.4110265;-33.981070128970906
1739209618.4110363;-33.981070128970906
1739209618.4110463;-45.120503652039325
1739209618.411056;-45.120503652039325
1739209618.4110658;-31.141103565318915
1739209618.4110756;-31.141103565318915
1739209618.4110854;-33.981070128970906
1739209618.4110951;-24.589719217205094
1739209618.411105;-31.141103565318915
1739209618.4111147;-28.992665084841942
1739209618.4111247;-32.81601443825658
1739209618.4111345;-30.49652367304973
1739209618.4111443;-24.746238672633048
1739209618.411154;-29.438486411369354
1739209618.4111638;-35.57807855764607
1739209618.4111736;-31.141103565318893
1739209618.4111834;-28.58837851428586
1739209618.4111931;-38.13080360867914
1739209618.4112031;-27.8777449560314
1739209618.411213;-26.487275050834715
1739209618.4112227;-38.13080360867914
1739209618.4112325;-45.120503652039325
1739209618.4112422;-29.438486411369333
1739209618.411252;-38.13080360867914
1739209618.4112618;-38.13080360867914
1739209618.4112716;-33.981070128970906
1739209618.4112816;-31.141103565318943
1739209618.4112914;-28.992665084841942
1739209618.4113011;-31.141103565318893
1739209618.411311;-32.816014438256545
1739209618.4113207;-38.13080360867914
1739209618.4113305;-32.816014438256545
1739209618.4113402;-27.267205301931607
1739209618.41135;-29.438486411369333
1739209618.41136;-31.141103565318915
1739209618.4113698;-33.981070128970906
1739209618.4113796;-29.438486411369333
1739209618.4113894;-29.438486411369354
1739209618.4113991;-38.13080360867914
1739209618.411409;-26.991370085610722
1739209618.4114187;-31.141103565318915
1739209618.4114285;-30.49652367304973
1739209618.4114385;-33.981070128970956
1739209618.4114482;-38.13080360867914
1739209618.411458;-30.49652367304973
1739209618.4114678;-27.267205301931607
1739209618.4114776;-31.141103565318943
1739209618.4114873;-33.981070128970956
1739209618.411497;-28.992665084841942
1739209618.411507;-28.992665084841942
1739209618.411517;-30.49652367304973
1739209618.4115267;-45.120503652039325
1739209618.4115365;-28.992665084841942
1739209618.4115462;-24.746238672633048
1739209618.411556;-26.991370085610722
1739209618.4115658;-33.981070128970956
1739209618.4115756;-38.13080360867914
1739209618.4115853;-35.57807855764607
1739209618.4115953;-32.81601443825658
1739209618.4116051;-45.120503652039325
1739209618.411615;-28.58837851428586
1739209618.4116247;-28.992665084841942
1739209618.4116344;-25.826314394896357
1739209618.4116442;-45.120503652039325
1739209618.411654;-33.981070128970906
1739209618.4116638;-30.49652367304973
1739209618.4116738;-35.57807855764607
1739209618.4116836;-45.120503652039325
1739209618.4116933;-38.13080360867914
1739209618.411703;-45.120503652039325
1739209618.411713;-30.49652367304973
1739209618.4117227;-30.49652367304973
1739209618.4117324;-38.13080360867914
1739209618.4117424;-31.141103565318915
1739209618.4117522;-27.267205301931607
1739209618.411762;-45.120503652039325
1739209618.4117718;-38.13080360867914
1739209618.4117815;-38.13080360867914
1739209618.4117913;-45.120503652039325
1739209618.411801;-45.120503652039325
1739209618.4118109;-45.120503652039325
1739209618.411821;-45.120503652039325
1739209618.4118307;-45.120503652039325
1739209618.4118404;-45.120503652039325
1739209618.4118502;-45.120503652039325
