CAN Message; 0x150:060005d4bf63edfa
1739209854.467886;-45.120503652039325
1739209854.467891;-38.13080360867914
1739209854.4678957;-38.13080360867914
1739209854.4679005;-38.13080360867914
1739209854.4679053;-45.120503652039325
1739209854.4679103;-45.120503652039325
1739209854.467915;-33.981070128970906
1739209854.4679198;-31.14110356531892
1739209854.4679246;-38.13080360867914
1739209854.4679294;-45.120503652039325
1739209854.4679344;-45.120503652039325
1739209854.4679391;-38.13080360867914
1739209854.467944;-38.13080360867914
1739209854.4679487;-45.120503652039325
1739209854.4679537;-38.13080360867914
1739209854.4679585;-28.992665084841942
1739209854.4679632;-38.13080360867914
1739209854.467968;-45.120503652039325
1739209854.467973;-45.120503652039325
1739209854.4679778;-45.120503652039325
1739209854.4679825;-45.120503652039325
1739209854.4679873;-45.120503652039325
1739209854.4679923;-38.13080360867914
1739209854.467997;-38.13080360867914
1739209854.4680018;-38.13080360867914
1739209854.4680066;-38.13080360867914
1739209854.4680116;-38.13080360867914
1739209854.4680164;-35.57807855764607
1739209854.4680212;-38.13080360867914
1739209854.468026;-45.120503652039325
1739209854.468031;-38.13080360867914
1739209854.4680357;-38.13080360867914
1739209854.4680405;-38.13080360867914
1739209854.4680452;-45.120503652039325
1739209854.4680502;-45.120503652039325
1739209854.468055;-38.13080360867914
1739209854.4680598;-38.13080360867914
1739209854.4680645;-45.120503652039325
1739209854.4680696;-45.120503652039325
1739209854.4680743;-32.816014438256545
1739209854.468079;-38.13080360867914
1739209854.4680839;-45.120503652039325
1739209854.4680886;-38.13080360867914
1739209854.4680936;-38.13080360867914
1739209854.4680984;-45.120503652039325
1739209854.4681032;-35.57807855764607
1739209854.468108;-35.57807855764607
1739209854.468113;-45.120503652039325
1739209854.4681177;-45.120503652039325
1739209854.4681225;-35.57807855764607
1739209854.4681273;-38.13080360867914
1739209854.4681323;-38.13080360867914
1739209854.468137;-32.816014438256545
1739209854.4681418;-45.120503652039325
1739209854.4681466;-38.13080360867914
1739209854.4681516;-38.13080360867914
1739209854.4681563;-38.13080360867914
1739209854.468161;-33.981070128970906
1739209854.4681659;-38.13080360867914
1739209854.468171;-45.120503652039325
1739209854.4681756;-45.120503652039325
1739209854.4681804;-35.57807855764607
1739209854.4681852;-45.120503652039325
1739209854.4681902;-45.120503652039325
1739209854.468195;-38.13080360867914
1739209854.4681997;-38.13080360867914
1739209854.4682045;-35.57807855764607
1739209854.4682095;-38.13080360867914
1739209854.4682143;-33.981070128970906
1739209854.468219;-45.120503652039325
1739209854.4682238;-38.13080360867914
1739209854.4682288;-38.13080360867914
1739209854.4682336;-38.13080360867914
1739209854.4682384;-38.13080360867914
1739209854.4682431;-45.120503652039325
1739209854.468248;-38.13080360867914
1739209854.468253;-38.13080360867914
1739209854.4682577;-38.13080360867914
1739209854.4682624;-45.120503652039325
1739209854.4682672;-38.13080360867914
1739209854.4682722;-38.13080360867914
1739209854.468277;-45.120503652039325
1739209854.4682817;-45.120503652039325
1739209854.4682865;-32.816014438256545
1739209854.4682915;-35.57807855764607
1739209854.4682963;-45.120503652039325
1739209854.468301;-38.13080360867914
1739209854.4683058;-38.13080360867914
1739209854.4683108;-31.141103565318915
1739209854.4683156;-38.13080360867914
1739209854.4683204;-45.120503652039325
1739209854.4683251;-45.120503652039325
1739209854.4683301;-33.981070128970906
1739209854.468335;-35.57807855764607
1739209854.4683397;-45.120503652039325
1739209854.4683444;-38.13080360867914
1739209854.4683495;-45.120503652039325
1739209854.4683542;-38.13080360867914
1739209854.468359;-45.120503652039325
1739209854.4683638;-45.120503652039325
1739209854.4683688;-45.120503652039325
1739209854.4683735;-38.13080360867914
1739209854.4683783;-33.981070128970906
1739209854.468383;-45.120503652039325
1739209854.468388;-45.120503652039325
1739209854.4683928;-45.120503652039325
1739209854.4683976;-45.120503652039325
1739209854.4684024;-38.13080360867914
1739209854.4684072;-38.13080360867914
1739209854.4684122;-33.981070128970906
1739209854.468417;-35.57807855764607
1739209854.4684217;-38.13080360867914
1739209854.4684265;-33.981070128970906
1739209854.4684315;-38.13080360867914
1739209854.4684362;-45.120503652039325
1739209854.468441;-45.120503652039325
1739209854.4684458;-45.120503652039325
1739209854.4684508;-38.13080360867914
1739209854.4684556;-45.120503652039325
1739209854.4684603;-45.120503652039325
1739209854.468465;-32.81601443825658
1739209854.46847;-38.13080360867914
1739209854.4684749;-45.120503652039325
1739209854.4684796;-45.120503652039325
1739209854.4684844;-45.120503652039325
1739209854.4684894;-45.120503652039325
1739209854.4684942;-45.120503652039325
1739209854.468499;-35.57807855764607
1739209854.4685037;-38.13080360867914
1739209854.4685087;-38.13080360867914
1739209854.4685135;-45.120503652039325
1739209854.4685183;-38.13080360867914
1739209854.468523;-38.13080360867914
1739209854.468528;-45.120503652039325
1739209854.4685328;-45.120503652039325
1739209854.4685376;-45.120503652039325
1739209854.4685423;-28.992665084841942
1739209854.468547;-33.981070128970906
1739209854.468552;-45.120503652039325
1739209854.468557;-45.120503652039325
1739209854.4685616;-33.981070128970906
1739209854.4685664;-38.13080360867914
1739209854.4685714;-45.120503652039325
1739209854.4685762;-38.13080360867914
1739209854.468581;-32.816014438256545
1739209854.4685857;-38.13080360867914
1739209854.4685907;-45.120503652039325
1739209854.4685955;-38.13080360867914
1739209854.4686003;-45.120503652039325
1739209854.468605;-45.120503652039325
1739209854.46861;-45.120503652039325
1739209854.4686148;-45.120503652039325
1739209854.4686196;-31.141103565318915
1739209854.4686244;-31.141103565318915
1739209854.4686294;-35.57807855764607
1739209854.4686341;-38.13080360867914
1739209854.468639;-45.120503652039325
1739209854.4686437;-33.981070128970906
1739209854.4686487;-45.120503652039325
1739209854.4686534;-38.13080360867914
1739209854.4686582;-38.13080360867914
1739209854.468663;-31.141103565318915
1739209854.468668;-38.13080360867914
1739209854.4686728;-45.120503652039325
1739209854.4686775;-45.120503652039325
1739209854.4686823;-45.120503652039325
1739209854.4686873;-45.120503652039325
1739209854.468692;-45.120503652039325
1739209854.4686968;-45.120503652039325
1739209854.4687016;-45.120503652039325
1739209854.4687064;-45.120503652039325
1739209854.4687114;-45.120503652039325
1739209854.4687161;-38.13080360867914
1739209854.468721;-38.13080360867914
1739209854.4687257;-45.120503652039325
1739209854.4687307;-45.120503652039325
1739209854.4687355;-38.13080360867914
1739209854.4687402;-38.13080360867914
1739209854.468745;-38.13080360867914
1739209854.46875;-38.13080360867914
1739209854.4687548;-38.13080360867914
1739209854.4687595;-38.13080360867914
1739209854.4687643;-38.13080360867914
1739209854.4687693;-38.13080360867914
1739209854.468774;-38.13080360867914
1739209854.4687788;-38.13080360867914
1739209854.4687836;-45.120503652039325
1739209854.4687886;-45.120503652039325
1739209854.4687934;-45.120503652039325
1739209854.4687982;-45.120503652039325
1739209854.468803;-45.120503652039325
1739209854.468808;-45.120503652039325
1739209854.4688127;-45.120503652039325
1739209854.4688175;-38.13080360867914
1739209854.4688222;-45.120503652039325
1739209854.4688272;-45.120503652039325
1739209854.468832;-45.120503652039325
1739209854.4688368;-38.13080360867914
1739209854.4688416;-38.13080360867914
1739209854.4688466;-38.13080360867914
1739209854.4688513;-45.120503652039325
1739209854.468856;-38.13080360867914
1739209854.4688609;-45.120503652039325
1739209854.4688656;-45.120503652039325
1739209854.4688706;-38.13080360867914
1739209854.4688754;-38.13080360867914
1739209854.4688802;-45.120503652039325
1739209854.468885;-45.120503652039325
1739209854.46889;-38.13080360867914
1739209854.4688947;-45.120503652039325
1739209854.4688995;-45.120503652039325
1739209854.4689043;-45.120503652039325
1739209854.4689093;-38.13080360867914
1739209854.468914;-38.13080360867914
1739209854.4689188;-45.120503652039325
1739209854.4689236;-45.120503652039325
1739209854.4689286;-45.120503652039325
1739209854.4689333;-33.981070128970906
1739209854.468938;-35.57807855764607
1739209854.4689429;-45.120503652039325
1739209854.468948;-38.13080360867914
1739209854.4689527;-38.13080360867914
1739209854.4689574;-38.13080360867914
1739209854.4689622;-38.13080360867914
1739209854.4689672;-45.120503652039325
1739209854.468972;-32.816014438256545
1739209854.4689767;-35.57807855764607
1739209854.4689815;-45.120503652039325
1739209854.4689865;-38.13080360867914
1739209854.4689913;-38.13080360867914
1739209854.468996;-38.13080360867914
1739209854.4690008;-45.120503652039325
1739209854.4690056;-38.13080360867914
1739209854.4690106;-45.120503652039325
1739209854.4690154;-45.120503652039325
1739209854.4690201;-35.57807855764607
1739209854.469025;-38.13080360867914
1739209854.46903;-38.13080360867914
1739209854.4690347;-45.120503652039325
1739209854.4690394;-45.120503652039325
1739209854.4690442;-45.120503652039325
1739209854.4690492;-27.8777449560314
1739209854.469054;-29.438486411369333
1739209854.4690588;-45.120503652039325
1739209854.4690635;-45.120503652039325
1739209854.4690685;-35.57807855764607
1739209854.4690733;-38.13080360867914
1739209854.469078;-45.120503652039325
1739209854.4690828;-38.13080360867914
1739209854.4690878;-45.120503652039325
1739209854.4690926;-45.120503652039325
1739209854.4690974;-38.13080360867914
1739209854.4691021;-45.120503652039325
1739209854.4691072;-45.120503652039325
1739209854.469112;-45.120503652039325
1739209854.4691167;-45.120503652039325
1739209854.4691215;-38.13080360867914
1739209854.4691265;-45.120503652039325
1739209854.4691312;-45.120503652039325
1739209854.469136;-38.13080360867914
1739209854.4691408;-35.57807855764607
1739209854.4691458;-45.120503652039325
1739209854.4691505;-45.120503652039325
1739209854.4691553;-38.13080360867914
1739209854.46916;-45.120503652039325
1739209854.4691648;-38.13080360867914
1739209854.4691699;-30.49652367304973
1739209854.4691746;-45.120503652039325
1739209854.4691794;-45.120503652039325
1739209854.4691842;-33.981070128970906
1739209854.4691892;-38.13080360867914
1739209854.469194;-38.13080360867914
1739209854.4691987;-32.816014438256545
1739209854.4692035;-45.120503652039325
1739209854.4692085;-33.981070128970956
1739209854.4692132;-38.13080360867914
1739209854.469218;-38.13080360867914
1739209854.4692228;-45.120503652039325
1739209854.4692278;-45.120503652039325
1739209854.4692326;-38.13080360867914
1739209854.4692373;-45.120503652039325
1739209854.469242;-35.57807855764607
1739209854.469247;-35.57807855764607
1739209854.4692519;-45.120503652039325
1739209854.4692566;-38.13080360867914
1739209854.4692614;-38.13080360867914
1739209854.4692664;-38.13080360867914
1739209854.4692712;-45.120503652039325
1739209854.469276;-45.120503652039325
1739209854.4692807;-38.13080360867914
1739209854.4692857;-32.816014438256545
1739209854.4692905;-45.120503652039325
1739209854.4692953;-45.120503652039325
1739209854.4693;-35.57807855764607
1739209854.469305;-32.816014438256545
1739209854.4693098;-45.120503652039325
1739209854.4693146;-38.13080360867914
1739209854.4693193;-38.13080360867914
1739209854.469324;-45.120503652039325
1739209854.469329;-38.13080360867914
1739209854.469334;-45.120503652039325
1739209854.4693387;-38.13080360867914
1739209854.4693434;-45.120503652039325
1739209854.4693484;-38.13080360867914
1739209854.4693532;-45.120503652039325
1739209854.469358;-38.13080360867914
1739209854.4693627;-31.141103565318915
1739209854.4693677;-38.13080360867914
1739209854.4693725;-45.120503652039325
1739209854.4693773;-45.120503652039325
1739209854.469382;-35.57807855764607
1739209854.469387;-45.120503652039325
1739209854.4693918;-45.120503652039325
1739209854.4693966;-45.120503652039325
1739209854.4694014;-45.120503652039325
1739209854.4694064;-45.120503652039325
1739209854.4694111;-45.120503652039325
1739209854.469416;-38.13080360867914
1739209854.4694207;-38.13080360867914
1739209854.4694257;-38.13080360867914
1739209854.4694304;-38.13080360867914
1739209854.4694352;-45.120503652039325
1739209854.46944;-35.57807855764607
1739209854.469445;-38.13080360867914
1739209854.4694498;-38.13080360867914
1739209854.4694545;-45.120503652039325
1739209854.4694593;-45.120503652039325
1739209854.4694643;-35.57807855764607
1739209854.469469;-38.13080360867914
1739209854.4694738;-45.120503652039325
1739209854.4694786;-45.120503652039325
1739209854.4694834;-45.120503652039325
1739209854.4694884;-33.981070128970906
1739209854.4694932;-45.120503652039325
1739209854.469498;-38.13080360867914
1739209854.4695027;-32.816014438256545
1739209854.4695077;-38.13080360867914
1739209854.4695125;-38.13080360867914
1739209854.4695172;-38.13080360867914
1739209854.469522;-45.120503652039325
1739209854.469527;-35.57807855764607
1739209854.4695318;-45.120503652039325
1739209854.4695365;-45.120503652039325
1739209854.4695413;-45.120503652039325
1739209854.4695463;-45.120503652039325
1739209854.469551;-38.13080360867914
1739209854.4695559;-35.57807855764607
1739209854.4695606;-38.13080360867914
1739209854.4695656;-45.120503652039325
1739209854.4695704;-38.13080360867914
1739209854.4695752;-33.981070128970906
1739209854.46958;-45.120503652039325
1739209854.469585;-45.120503652039325
1739209854.4695897;-33.981070128970906
1739209854.4695945;-38.13080360867914
1739209854.4695992;-32.81601443825658
1739209854.4696043;-45.120503652039325
1739209854.469609;-45.120503652039325
1739209854.4696138;-33.981070128970906
1739209854.4696186;-45.120503652039325
1739209854.4696236;-45.120503652039325
1739209854.4696283;-33.981070128970906
1739209854.469633;-35.57807855764607
1739209854.4696379;-45.120503652039325
1739209854.4696426;-45.120503652039325
1739209854.4696476;-38.13080360867914
1739209854.4696524;-38.13080360867914
1739209854.4696572;-38.13080360867914
1739209854.469662;-38.13080360867914
1739209854.469667;-38.13080360867914
1739209854.4696717;-38.13080360867914
1739209854.4696765;-38.13080360867914
1739209854.4696813;-38.13080360867914
1739209854.4696863;-38.13080360867914
1739209854.469691;-45.120503652039325
1739209854.4696958;-33.981070128970906
1739209854.4697006;-38.13080360867914
1739209854.4697056;-45.120503652039325
1739209854.4697104;-45.120503652039325
1739209854.469715;-45.120503652039325
1739209854.46972;-45.120503652039325
1739209854.469725;-38.13080360867914
1739209854.4697297;-38.13080360867914
1739209854.4697344;-38.13080360867914
1739209854.4697392;-38.13080360867914
1739209854.4697442;-45.120503652039325
1739209854.469749;-45.120503652039325
1739209854.4697537;-30.49652367304973
1739209854.4697585;-38.13080360867914
1739209854.4697635;-38.13080360867914
1739209854.4697683;-45.120503652039325
1739209854.469773;-38.13080360867914
1739209854.4697778;-38.13080360867914
1739209854.4697826;-45.120503652039325
1739209854.4697876;-45.120503652039325
1739209854.4697924;-38.13080360867914
1739209854.4697971;-38.13080360867914
1739209854.469802;-38.13080360867914
1739209854.469807;-45.120503652039325
1739209854.4698117;-45.120503652039325
1739209854.4698164;-45.120503652039325
1739209854.4698212;-45.120503652039325
1739209854.4698262;-45.120503652039325
1739209854.469831;-30.49652367304973
1739209854.4698358;-35.57807855764607
1739209854.4698405;-45.120503652039325
1739209854.4698455;-45.120503652039325
1739209854.4698503;-38.13080360867914
1739209854.469855;-38.13080360867914
1739209854.4698598;-45.120503652039325
1739209854.4698648;-45.120503652039325
1739209854.4698696;-45.120503652039325
1739209854.4698744;-45.120503652039325
1739209854.4698792;-45.120503652039325
1739209854.4698842;-38.13080360867914
1739209854.469889;-38.13080360867914
1739209854.4698937;-38.13080360867914
1739209854.4698985;-38.13080360867914
1739209854.4699035;-35.57807855764607
1739209854.4699082;-45.120503652039325
1739209854.469913;-45.120503652039325
1739209854.4699178;-32.816014438256545
1739209854.4699228;-35.57807855764607
1739209854.4699275;-45.120503652039325
1739209854.4699323;-45.120503652039325
1739209854.469937;-38.13080360867914
1739209854.4699419;-45.120503652039325
1739209854.4699469;-31.141103565318893
1739209854.4699516;-31.141103565318915
1739209854.4699564;-45.120503652039325
1739209854.4699612;-38.13080360867914
1739209854.4699662;-35.57807855764607
1739209854.469971;-38.13080360867914
1739209854.4699757;-45.120503652039325
1739209854.4699805;-32.816014438256545
1739209854.4699855;-45.120503652039325
1739209854.4699903;-38.13080360867914
1739209854.469995;-35.57807855764607
1739209854.4699998;-38.13080360867914
1739209854.4700048;-45.120503652039325
1739209854.4700096;-45.120503652039325
1739209854.4700143;-33.981070128970906
1739209854.470019;-45.120503652039325
1739209854.470024;-29.438486411369333
1739209854.4700289;-29.438486411369333
1739209854.4700336;-45.120503652039325
1739209854.4700384;-45.120503652039325
1739209854.4700434;-38.13080360867914
1739209854.4700482;-45.120503652039325
1739209854.470053;-38.13080360867914
1739209854.4700577;-38.13080360867914
1739209854.4700627;-38.13080360867914
1739209854.4700675;-35.57807855764607
1739209854.4700723;-45.120503652039325
1739209854.470077;-45.120503652039325
1739209854.470082;-35.57807855764607
1739209854.4700868;-35.57807855764607
1739209854.4700916;-45.120503652039325
1739209854.4700963;-33.981070128970906
1739209854.470101;-45.120503652039325
1739209854.4701061;-45.120503652039325
1739209854.470111;-38.13080360867914
1739209854.4701157;-45.120503652039325
1739209854.4701204;-45.120503652039325
1739209854.4701254;-38.13080360867914
1739209854.4701302;-35.57807855764607
1739209854.470135;-33.981070128970906
1739209854.4701397;-32.816014438256545
1739209854.4701447;-35.57807855764607
1739209854.4701495;-45.120503652039325
1739209854.4701543;-31.141103565318893
1739209854.470159;-38.13080360867914
1739209854.470164;-38.13080360867914
1739209854.4701688;-38.13080360867914
1739209854.4701736;-38.13080360867914
1739209854.4701784;-45.120503652039325
1739209854.4701834;-45.120503652039325
1739209854.4701881;-38.13080360867914
1739209854.470193;-45.120503652039325
1739209854.4701977;-38.13080360867914
1739209854.4702027;-35.57807855764607
1739209854.4702075;-38.13080360867914
1739209854.4702122;-38.13080360867914
1739209854.470217;-38.13080360867914
1739209854.470222;-38.13080360867914
1739209854.4702268;-38.13080360867914
1739209854.4702315;-38.13080360867914
1739209854.4702363;-45.120503652039325
1739209854.470241;-45.120503652039325
1739209854.470246;-38.13080360867914
1739209854.4702508;-38.13080360867914
1739209854.4702556;-38.13080360867914
1739209854.4702604;-38.13080360867914
1739209854.4702654;-38.13080360867914
1739209854.4702702;-35.57807855764607
1739209854.470275;-38.13080360867914
1739209854.4702797;-35.57807855764607
1739209854.4702847;-38.13080360867914
1739209854.4702895;-45.120503652039325
1739209854.4702942;-38.13080360867914
1739209854.470299;-38.13080360867914
1739209854.470304;-33.981070128970906
1739209854.4703088;-45.120503652039325
1739209854.4703135;-38.13080360867914
1739209854.4703183;-33.981070128970906
1739209854.4703233;-38.13080360867914
1739209854.470328;-45.120503652039325
1739209854.4703329;-38.13080360867914
1739209854.4703376;-45.120503652039325
1739209854.4703426;-38.13080360867914
1739209854.4703474;-45.120503652039325
1739209854.4703522;-38.13080360867914
1739209854.470357;-38.13080360867914
1739209854.470362;-45.120503652039325
1739209854.4703667;-35.57807855764607
1739209854.4703715;-45.120503652039325
1739209854.4703763;-33.981070128970906
1739209854.4703813;-33.981070128970906
1739209854.470386;-38.13080360867914
1739209854.4703908;-45.120503652039325
1739209854.4703956;-45.120503652039325
1739209854.4704003;-38.13080360867914
1739209854.4704053;-38.13080360867914
1739209854.47041;-38.13080360867914
1739209854.4704149;-33.981070128970906
1739209854.4704196;-33.981070128970906
1739209854.4704247;-35.57807855764607
1739209854.4704294;-38.13080360867914
1739209854.4704342;-45.120503652039325
1739209854.470439;-45.120503652039325
1739209854.470444;-38.13080360867914
1739209854.4704487;-38.13080360867914
1739209854.4704535;-45.120503652039325
1739209854.4704583;-45.120503652039325
1739209854.4704633;-38.13080360867914
1739209854.470468;-38.13080360867914
1739209854.4704728;-45.120503652039325
1739209854.4704776;-35.57807855764607
1739209854.4704826;-32.816014438256545
1739209854.4704874;-38.13080360867914
1739209854.4704921;-38.13080360867914
1739209854.470497;-27.267205301931607
1739209854.470502;-33.981070128970906
1739209854.4705067;-38.13080360867914
1739209854.4705114;-38.13080360867914
1739209854.4705162;-38.13080360867914
1739209854.4705212;-38.13080360867914
1739209854.470526;-45.120503652039325
1739209854.4705307;-33.981070128970906
1739209854.4705355;-33.981070128970906
1739209854.4705405;-38.13080360867914
1739209854.4705453;-38.13080360867914
1739209854.47055;-38.13080360867914
1739209854.4705548;-35.57807855764607
1739209854.4705596;-38.13080360867914
1739209854.4705646;-38.13080360867914
1739209854.4705694;-38.13080360867914
1739209854.4705741;-45.120503652039325
1739209854.470579;-45.120503652039325
1739209854.470584;-45.120503652039325
1739209854.4705887;-38.13080360867914
1739209854.4705935;-38.13080360867914
1739209854.4705982;-38.13080360867914
1739209854.4706032;-38.13080360867914
1739209854.470608;-38.13080360867914
1739209854.4706128;-38.13080360867914
1739209854.4706175;-45.120503652039325
1739209854.4706225;-45.120503652039325
1739209854.4706273;-38.13080360867914
1739209854.470632;-38.13080360867914
