CAN Message; 0x62:08283102ba24ced3
Timestamp;Amplitude
1739209821.8228006;-45.120503652039325
1739209821.8228104;-38.13080360867914
1739209821.82282;-38.13080360867914
1739209821.8228297;-38.13080360867914
1739209821.8228395;-33.981070128970906
1739209821.8228493;-38.13080360867914
1739209821.822859;-38.13080360867914
1739209821.8228688;-35.57807855764607
1739209821.8228786;-38.13080360867914
1739209821.8228881;-38.13080360867914
1739209821.822898;-38.13080360867914
1739209821.8229077;-38.13080360867914
1739209821.8229175;-38.13080360867914
1739209821.8229272;-38.13080360867914
1739209821.822937;-38.13080360867914
1739209821.8229468;-35.57807855764607
1739209821.8229563;-45.120503652039325
1739209821.822966;-45.120503652039325
1739209821.8229759;-45.120503652039325
1739209821.8229856;-38.13080360867914
1739209821.8229954;-38.13080360867914
1739209821.8230052;-45.120503652039325
1739209821.823015;-38.13080360867914
1739209821.8230245;-38.13080360867914
1739209821.8230343;-38.13080360867914
1739209821.823044;-38.13080360867914
1739209821.8230538;-45.120503652039325
1739209821.8230636;-38.13080360867914
1739209821.8230734;-35.57807855764607
1739209821.8230832;-38.13080360867914
1739209821.8230927;-38.13080360867914
1739209821.8231025;-45.120503652039325
1739209821.8231122;-38.13080360867914
1739209821.823122;-32.816014438256545
1739209821.8231318;-38.13080360867914
1739209821.8231416;-38.13080360867914
1739209821.8231514;-27.267205301931607
1739209821.823161;-35.57807855764607
1739209821.8231707;-45.120503652039325
1739209821.8231804;-38.13080360867914
1739209821.8231902;-33.981070128970906
1739209821.8232;-33.981070128970906
1739209821.8232098;-38.13080360867914
1739209821.8232195;-38.13080360867914
1739209821.8232293;-45.120503652039325
1739209821.8232388;-38.13080360867914
1739209821.8232486;-38.13080360867914
1739209821.8232584;-45.120503652039325
1739209821.8232682;-38.13080360867914
1739209821.823278;-35.57807855764607
1739209821.8232877;-38.13080360867914
1739209821.8232975;-45.120503652039325
1739209821.823307;-45.120503652039325
1739209821.8233168;-35.57807855764607
1739209821.8233266;-35.57807855764607
1739209821.8233364;-38.13080360867914
1739209821.8233461;-45.120503652039325
1739209821.823356;-35.57807855764607
1739209821.8233657;-45.120503652039325
1739209821.8233752;-38.13080360867914
1739209821.823385;-38.13080360867914
1739209821.8233948;-45.120503652039325
1739209821.8234046;-38.13080360867914
1739209821.8234143;-35.57807855764607
1739209821.823424;-45.120503652039325
1739209821.8234339;-45.120503652039325
1739209821.8234434;-33.981070128970906
1739209821.8234532;-33.981070128970906
1739209821.823463;-45.120503652039325
1739209821.8234727;-45.120503652039325
1739209821.8234825;-45.120503652039325
1739209821.8234923;-45.120503652039325
1739209821.823502;-35.57807855764607
1739209821.8235116;-38.13080360867914
1739209821.8235214;-33.981070128970906
1739209821.8235312;-35.57807855764607
1739209821.823541;-45.120503652039325
1739209821.8235507;-38.13080360867914
1739209821.8235605;-38.13080360867914
1739209821.8235703;-45.120503652039325
1739209821.8235798;-38.13080360867914
1739209821.8235896;-35.57807855764607
1739209821.8235993;-38.13080360867914
1739209821.823609;-38.13080360867914
1739209821.823619;-38.13080360867914
1739209821.8236287;-45.120503652039325
1739209821.8236384;-45.120503652039325
1739209821.823648;-45.120503652039325
1739209821.8236578;-38.13080360867914
1739209821.8236675;-45.120503652039325
1739209821.8236773;-38.13080360867914
1739209821.823687;-45.120503652039325
1739209821.8236969;-35.57807855764607
1739209821.8237066;-28.58837851428586
1739209821.8237162;-45.120503652039325
1739209821.823726;-38.13080360867914
1739209821.8237357;-38.13080360867914
1739209821.8237455;-38.13080360867914
1739209821.8237553;-45.120503652039325
1739209821.823765;-45.120503652039325
1739209821.8237748;-45.120503652039325
1739209821.8237844;-45.120503652039325
1739209821.8237941;-45.120503652039325
1739209821.823804;-38.13080360867914
1739209821.8238137;-38.13080360867914
1739209821.8238235;-45.120503652039325
1739209821.8238332;-45.120503652039325
1739209821.823843;-38.13080360867914
1739209821.8238525;-38.13080360867914
1739209821.8238623;-38.13080360867914
1739209821.823872;-38.13080360867914
1739209821.8238819;-45.120503652039325
1739209821.8238916;-32.816014438256545
1739209821.8239014;-30.49652367304973
1739209821.8239112;-38.13080360867914
1739209821.823921;-35.57807855764607
1739209821.8239305;-38.13080360867914
1739209821.8239403;-28.58837851428586
1739209821.82395;-38.13080360867914
1739209821.8239598;-38.13080360867914
1739209821.8239696;-38.13080360867914
1739209821.8239794;-38.13080360867914
1739209821.8239892;-35.57807855764607
1739209821.8239987;-35.57807855764607
1739209821.8240085;-45.120503652039325
1739209821.8240182;-30.49652367304976
1739209821.824028;-38.13080360867914
1739209821.8240378;-33.981070128970906
1739209821.8240476;-45.120503652039325
1739209821.8240573;-45.120503652039325
1739209821.8240669;-38.13080360867914
1739209821.8240767;-38.13080360867914
1739209821.8240864;-38.13080360867914
1739209821.8240962;-31.141103565318915
1739209821.824106;-38.13080360867914
1739209821.8241158;-38.13080360867914
1739209821.8241255;-45.120503652039325
1739209821.824135;-38.13080360867914
1739209821.8241448;-45.120503652039325
1739209821.8241546;-45.120503652039325
1739209821.8241644;-45.120503652039325
1739209821.8241742;-31.141103565318915
1739209821.824184;-33.981070128970906
1739209821.8241937;-38.13080360867914
1739209821.8242033;-38.13080360867914
1739209821.824213;-30.49652367304973
1739209821.8242228;-38.13080360867914
1739209821.8242326;-45.120503652039325
1739209821.8242424;-38.13080360867914
1739209821.8242521;-35.57807855764607
1739209821.824262;-45.120503652039325
1739209821.8242714;-45.120503652039325
1739209821.8242812;-45.120503652039325
1739209821.824291;-38.13080360867914
1739209821.8243008;-45.120503652039325
1739209821.8243105;-45.120503652039325
1739209821.8243203;-45.120503652039325
1739209821.82433;-38.13080360867914
1739209821.8243396;-38.13080360867914
1739209821.8243494;-45.120503652039325
1739209821.8243592;-45.120503652039325
1739209821.824369;-45.120503652039325
1739209821.8243787;-45.120503652039325
1739209821.8243885;-38.13080360867914
1739209821.8243983;-35.57807855764607
1739209821.8244078;-35.57807855764607
1739209821.8244176;-38.13080360867914
1739209821.8244274;-45.120503652039325
1739209821.8244371;-38.13080360867914
1739209821.824447;-38.13080360867914
1739209821.8244567;-35.57807855764607
1739209821.8244665;-38.13080360867914
1739209821.8244762;-38.13080360867914
1739209821.8244858;-38.13080360867914
1739209821.8244956;-38.13080360867914
1739209821.8245053;-33.981070128970906
1739209821.824515;-38.13080360867914
1739209821.8245249;-45.120503652039325
1739209821.8245347;-45.120503652039325
1739209821.8245444;-38.13080360867914
1739209821.824554;-45.120503652039325
1739209821.8245637;-38.13080360867914
1739209821.8245735;-38.13080360867914
1739209821.8245833;-45.120503652039325
1739209821.824593;-45.120503652039325
1739209821.8246028;-45.120503652039325
1739209821.8246126;-32.816014438256545
1739209821.8246222;-35.57807855764607
1739209821.824632;-38.13080360867914
1739209821.8246417;-38.13080360867914
1739209821.8246515;-38.13080360867914
1739209821.8246613;-45.120503652039325
1739209821.824671;-45.120503652039325
1739209821.8246808;-45.120503652039325
1739209821.8246903;-35.57807855764607
1739209821.8247;-35.57807855764607
1739209821.82471;-45.120503652039325
1739209821.8247197;-45.120503652039325
1739209821.8247294;-45.120503652039325
1739209821.8247392;-38.13080360867914
1739209821.824749;-45.120503652039325
1739209821.8247585;-35.57807855764607
1739209821.8247683;-45.120503652039325
1739209821.824778;-38.13080360867914
1739209821.8247879;-38.13080360867914
1739209821.8247976;-38.13080360867914
1739209821.8248074;-33.981070128970906
1739209821.8248172;-38.13080360867914
1739209821.8248267;-45.120503652039325
1739209821.8248365;-45.120503652039325
1739209821.8248463;-35.57807855764607
1739209821.824856;-35.57807855764607
1739209821.8248658;-45.120503652039325
1739209821.8248756;-32.816014438256545
1739209821.8248854;-45.120503652039325
1739209821.824895;-45.120503652039325
1739209821.8249047;-38.13080360867914
1739209821.8249145;-35.57807855764607
1739209821.8249242;-45.120503652039325
1739209821.824934;-45.120503652039325
1739209821.8249438;-38.13080360867914
1739209821.8249536;-38.13080360867914
1739209821.824963;-35.57807855764607
1739209821.8249729;-35.57807855764607
1739209821.8249826;-45.120503652039325
1739209821.8249924;-35.57807855764607
1739209821.8250022;-33.981070128970906
1739209821.825012;-38.13080360867914
1739209821.8250217;-45.120503652039325
1739209821.8250313;-45.120503652039325
1739209821.825041;-30.49652367304973
1739209821.8250508;-35.57807855764607
1739209821.8250606;-35.57807855764607
1739209821.8250704;-35.57807855764607
1739209821.8250802;-38.13080360867914
1739209821.82509;-38.13080360867914
1739209821.8250995;-38.13080360867914
1739209821.8251092;-32.816014438256545
1739209821.825119;-33.981070128970956
1739209821.8251288;-45.120503652039325
1739209821.8251386;-38.13080360867914
1739209821.8251483;-38.13080360867914
1739209821.825158;-45.120503652039325
1739209821.825168;-45.120503652039325
1739209821.8251774;-35.57807855764607
1739209821.8251872;-35.57807855764607
1739209821.825197;-32.816014438256545
1739209821.8252068;-32.816014438256545
1739209821.8252165;-45.120503652039325
1739209821.8252263;-45.120503652039325
1739209821.825236;-45.120503652039325
1739209821.8252456;-38.13080360867914
1739209821.8252554;-38.13080360867914
1739209821.8252652;-45.120503652039325
1739209821.825275;-29.438486411369333
1739209821.8252847;-30.49652367304973
1739209821.8252945;-33.981070128970906
1739209821.8253043;-45.120503652039325
1739209821.8253138;-32.816014438256545
1739209821.8253236;-38.13080360867914
1739209821.8253334;-45.120503652039325
1739209821.8253431;-38.13080360867914
1739209821.825353;-38.13080360867914
1739209821.8253627;-45.120503652039325
1739209821.8253725;-35.57807855764607
1739209821.825382;-38.13080360867914
1739209821.8253918;-38.13080360867914
1739209821.8254015;-45.120503652039325
1739209821.8254113;-45.120503652039325
1739209821.825421;-35.57807855764607
1739209821.8254309;-38.13080360867914
1739209821.8254406;-38.13080360867914
1739209821.8254502;-45.120503652039325
1739209821.82546;-45.120503652039325
1739209821.8254697;-38.13080360867914
1739209821.8254795;-31.141103565318915
1739209821.8254893;-38.13080360867914
1739209821.825499;-45.120503652039325
1739209821.8255088;-45.120503652039325
1739209821.8255184;-38.13080360867914
1739209821.8255281;-38.13080360867914
1739209821.825538;-45.120503652039325
1739209821.8255477;-45.120503652039325
1739209821.8255575;-45.120503652039325
1739209821.8255672;-38.13080360867914
