CAN Message; 0x1d3:00004848b926c864
1739209888.6275501;-38.13080360867914
1739209888.6275527;-38.13080360867914
1739209888.6275554;-45.120503652039325
1739209888.627558;-38.13080360867914
1739209888.6275606;-35.57807855764607
1739209888.6275632;-38.13080360867914
1739209888.6275659;-33.981070128970906
1739209888.6275685;-35.57807855764607
1739209888.627571;-38.13080360867914
1739209888.6275737;-35.57807855764607
1739209888.6275766;-38.13080360867914
1739209888.6275792;-38.13080360867914
1739209888.6275818;-38.13080360867914
1739209888.6275845;-33.981070128970906
1739209888.627587;-38.13080360867914
1739209888.6275897;-45.120503652039325
1739209888.6275923;-38.13080360867914
1739209888.627595;-38.13080360867914
1739209888.6275976;-35.57807855764607
1739209888.6276002;-32.816014438256545
1739209888.627603;-38.13080360867914
1739209888.6276057;-33.981070128970906
1739209888.6276083;-33.981070128970906
1739209888.627611;-38.13080360867914
1739209888.6276135;-38.13080360867914
1739209888.6276162;-38.13080360867914
1739209888.6276188;-38.13080360867914
1739209888.6276214;-45.120503652039325
1739209888.627624;-38.13080360867914
1739209888.6276267;-32.816014438256545
1739209888.6276295;-38.13080360867914
1739209888.6276321;-45.120503652039325
1739209888.6276348;-45.120503652039325
1739209888.6276374;-38.13080360867914
1739209888.62764;-45.120503652039325
1739209888.6276426;-38.13080360867914
1739209888.6276453;-32.816014438256545
1739209888.6276479;-45.120503652039325
1739209888.6276505;-45.120503652039325
1739209888.6276531;-35.57807855764607
1739209888.627656;-35.57807855764607
1739209888.6276586;-45.120503652039325
1739209888.6276612;-38.13080360867914
1739209888.6276639;-38.13080360867914
1739209888.6276665;-38.13080360867914
1739209888.627669;-45.120503652039325
1739209888.6276717;-45.120503652039325
1739209888.6276743;-38.13080360867914
1739209888.627677;-38.13080360867914
1739209888.6276796;-45.120503652039325
1739209888.6276824;-45.120503652039325
1739209888.627685;-45.120503652039325
1739209888.6276877;-38.13080360867914
1739209888.6276903;-38.13080360867914
1739209888.627693;-38.13080360867914
1739209888.6276956;-38.13080360867914
1739209888.6276982;-38.13080360867914
1739209888.6277008;-38.13080360867914
1739209888.6277034;-45.120503652039325
1739209888.627706;-27.8777449560314
1739209888.627709;-32.816014438256545
1739209888.6277115;-45.120503652039325
1739209888.6277142;-45.120503652039325
1739209888.6277168;-35.57807855764607
1739209888.6277194;-35.57807855764607
1739209888.627722;-35.57807855764607
1739209888.6277246;-38.13080360867914
1739209888.6277273;-38.13080360867914
1739209888.62773;-45.120503652039325
1739209888.6277325;-38.13080360867914
1739209888.6277354;-45.120503652039325
1739209888.627738;-45.120503652039325
1739209888.6277406;-38.13080360867914
1739209888.6277432;-38.13080360867914
1739209888.6277459;-38.13080360867914
1739209888.6277485;-45.120503652039325
1739209888.627751;-38.13080360867914
1739209888.6277537;-38.13080360867914
1739209888.6277564;-38.13080360867914
1739209888.627759;-45.120503652039325
1739209888.6277618;-45.120503652039325
1739209888.6277645;-38.13080360867914
1739209888.627767;-45.120503652039325
1739209888.6277697;-32.816014438256545
1739209888.6277723;-32.816014438256545
1739209888.627775;-45.120503652039325
1739209888.6277776;-38.13080360867914
1739209888.6277802;-35.57807855764607
1739209888.6277828;-38.13080360867914
1739209888.6277854;-45.120503652039325
1739209888.6277883;-35.57807855764607
1739209888.627791;-45.120503652039325
1739209888.6277936;-38.13080360867914
1739209888.6277962;-45.120503652039325
1739209888.6277988;-45.120503652039325
1739209888.6278014;-38.13080360867914
1739209888.627804;-38.13080360867914
1739209888.6278067;-38.13080360867914
1739209888.6278093;-45.120503652039325
1739209888.627812;-31.141103565318893
1739209888.6278148;-29.438486411369333
1739209888.6278174;-45.120503652039325
1739209888.62782;-45.120503652039325
1739209888.6278226;-38.13080360867914
1739209888.6278253;-38.13080360867914
1739209888.627828;-38.13080360867914
1739209888.6278305;-45.120503652039325
1739209888.6278331;-45.120503652039325
1739209888.6278358;-45.120503652039325
1739209888.6278384;-45.120503652039325
1739209888.6278412;-45.120503652039325
1739209888.6278439;-35.57807855764607
1739209888.6278465;-38.13080360867914
1739209888.627849;-35.57807855764607
1739209888.6278517;-32.816014438256545
1739209888.6278543;-45.120503652039325
1739209888.627857;-45.120503652039325
1739209888.6278596;-38.13080360867914
1739209888.6278622;-45.120503652039325
1739209888.6278648;-45.120503652039325
1739209888.6278677;-38.13080360867914
1739209888.6278703;-38.13080360867914
1739209888.627873;-38.13080360867914
1739209888.6278756;-38.13080360867914
1739209888.6278782;-35.57807855764607
1739209888.6278808;-38.13080360867914
1739209888.6278834;-45.120503652039325
1739209888.627886;-38.13080360867914
1739209888.6278887;-38.13080360867914
1739209888.6278913;-45.120503652039325
1739209888.6278942;-33.981070128970906
1739209888.6278968;-45.120503652039325
1739209888.6278994;-45.120503652039325
1739209888.627902;-38.13080360867914
1739209888.6279047;-35.57807855764607
1739209888.6279073;-38.13080360867914
1739209888.62791;-45.120503652039325
1739209888.6279125;-38.13080360867914
1739209888.6279151;-35.57807855764607
1739209888.6279178;-38.13080360867914
1739209888.6279206;-45.120503652039325
1739209888.6279233;-45.120503652039325
1739209888.6279259;-45.120503652039325
1739209888.6279285;-45.120503652039325
1739209888.627931;-45.120503652039325
1739209888.6279337;-45.120503652039325
1739209888.6279364;-38.13080360867914
1739209888.627939;-45.120503652039325
1739209888.6279416;-38.13080360867914
1739209888.6279442;-38.13080360867914
1739209888.627947;-38.13080360867914
1739209888.6279497;-35.57807855764607
1739209888.6279523;-32.816014438256545
1739209888.627955;-38.13080360867914
1739209888.6279576;-45.120503652039325
1739209888.6279602;-33.981070128970906
1739209888.6279628;-38.13080360867914
1739209888.6279655;-38.13080360867914
1739209888.627968;-38.13080360867914
1739209888.6279707;-38.13080360867914
1739209888.6279736;-45.120503652039325
1739209888.6279762;-38.13080360867914
1739209888.6279788;-45.120503652039325
1739209888.6279814;-38.13080360867914
1739209888.627984;-38.13080360867914
1739209888.6279867;-31.141103565318915
1739209888.6279893;-38.13080360867914
1739209888.627992;-38.13080360867914
1739209888.6279945;-38.13080360867914
1739209888.6279972;-33.981070128970906
1739209888.628;-45.120503652039325
1739209888.6280026;-45.120503652039325
1739209888.6280053;-45.120503652039325
1739209888.628008;-33.981070128970906
1739209888.6280105;-35.57807855764607
1739209888.6280131;-38.13080360867914
1739209888.6280158;-38.13080360867914
1739209888.6280184;-38.13080360867914
1739209888.628021;-45.120503652039325
1739209888.6280236;-38.13080360867914
1739209888.6280265;-38.13080360867914
1739209888.628029;-38.13080360867914
1739209888.6280317;-38.13080360867914
1739209888.6280344;-45.120503652039325
1739209888.628037;-38.13080360867914
1739209888.6280396;-38.13080360867914
1739209888.6280422;-45.120503652039325
1739209888.6280448;-45.120503652039325
1739209888.6280475;-45.120503652039325
1739209888.62805;-32.816014438256545
1739209888.628053;-45.120503652039325
1739209888.6280556;-45.120503652039325
1739209888.6280582;-38.13080360867914
1739209888.6280608;-38.13080360867914
1739209888.6280634;-45.120503652039325
1739209888.628066;-45.120503652039325
1739209888.6280687;-45.120503652039325
1739209888.6280713;-38.13080360867914
1739209888.628074;-38.13080360867914
1739209888.6280766;-38.13080360867914
1739209888.6280794;-38.13080360867914
1739209888.628082;-45.120503652039325
1739209888.6280847;-35.57807855764607
1739209888.6280873;-33.981070128970906
1739209888.62809;-38.13080360867914
1739209888.6280925;-27.267205301931607
1739209888.6280951;-33.981070128970906
1739209888.6280978;-38.13080360867914
1739209888.6281004;-45.120503652039325
1739209888.628103;-38.13080360867914
1739209888.6281059;-38.13080360867914
1739209888.6281085;-38.13080360867914
1739209888.6281111;-38.13080360867914
1739209888.6281137;-33.981070128970956
1739209888.6281164;-38.13080360867914
1739209888.628119;-38.13080360867914
1739209888.6281216;-45.120503652039325
1739209888.6281242;-38.13080360867914
1739209888.6281269;-38.13080360867914
1739209888.6281295;-35.57807855764607
1739209888.6281323;-38.13080360867914
1739209888.628135;-45.120503652039325
1739209888.6281376;-38.13080360867914
1739209888.6281402;-45.120503652039325
1739209888.6281428;-38.13080360867914
1739209888.6281455;-45.120503652039325
1739209888.628148;-45.120503652039325
1739209888.6281507;-45.120503652039325
1739209888.6281533;-38.13080360867914
1739209888.628156;-28.58837851428586
1739209888.6281588;-33.981070128970906
1739209888.6281614;-45.120503652039325
1739209888.628164;-45.120503652039325
1739209888.6281667;-35.57807855764607
1739209888.6281693;-38.13080360867914
1739209888.628172;-45.120503652039325
1739209888.6281745;-45.120503652039325
1739209888.6281772;-33.981070128970956
1739209888.6281798;-45.120503652039325
1739209888.6281824;-38.13080360867914
1739209888.6281853;-45.120503652039325
1739209888.628188;-45.120503652039325
1739209888.6281905;-31.141103565318915
1739209888.6281931;-38.13080360867914
1739209888.6281958;-45.120503652039325
1739209888.6281984;-29.438486411369333
1739209888.628201;-29.438486411369333
1739209888.6282036;-45.120503652039325
1739209888.6282063;-45.120503652039325
1739209888.6282089;-45.120503652039325
1739209888.6282115;-45.120503652039325
1739209888.6282144;-45.120503652039325
1739209888.628217;-45.120503652039325
1739209888.6282196;-45.120503652039325
1739209888.6282222;-38.13080360867914
1739209888.6282248;-35.57807855764607
1739209888.6282275;-38.13080360867914
1739209888.62823;-30.49652367304973
1739209888.6282327;-35.57807855764607
1739209888.6282353;-38.13080360867914
1739209888.628238;-38.13080360867914
1739209888.6282408;-45.120503652039325
1739209888.6282434;-33.981070128970906
1739209888.628246;-38.13080360867914
1739209888.6282487;-45.120503652039325
1739209888.6282513;-45.120503652039325
1739209888.628254;-33.981070128970906
1739209888.6282566;-45.120503652039325
1739209888.6282592;-38.13080360867914
1739209888.6282618;-35.57807855764607
1739209888.6282644;-38.13080360867914
1739209888.6282673;-45.120503652039325
1739209888.62827;-45.120503652039325
1739209888.6282725;-32.816014438256545
1739209888.6282752;-38.13080360867914
1739209888.6282778;-45.120503652039325
1739209888.6282804;-38.13080360867914
1739209888.628283;-45.120503652039325
1739209888.6282856;-45.120503652039325
1739209888.6282883;-38.13080360867914
1739209888.628291;-45.120503652039325
1739209888.6282938;-45.120503652039325
1739209888.6282964;-33.981070128970906
1739209888.628299;-35.57807855764607
1739209888.6283016;-45.120503652039325
1739209888.6283042;-38.13080360867914
1739209888.6283069;-38.13080360867914
1739209888.6283095;-38.13080360867914
1739209888.628312;-38.13080360867914
1739209888.6283147;-45.120503652039325
1739209888.6283174;-45.120503652039325
1739209888.6283202;-38.13080360867914
1739209888.6283228;-38.13080360867914
1739209888.6283255;-45.120503652039325
1739209888.628328;-45.120503652039325
1739209888.6283307;-38.13080360867914
1739209888.6283333;-38.13080360867914
1739209888.628336;-45.120503652039325
1739209888.6283386;-45.120503652039325
1739209888.6283412;-38.13080360867914
1739209888.6283438;-33.981070128970906
1739209888.6283467;-45.120503652039325
1739209888.6283493;-38.13080360867914
1739209888.628352;-35.57807855764607
1739209888.6283545;-32.816014438256545
1739209888.6283572;-45.120503652039325
1739209888.6283598;-45.120503652039325
1739209888.6283624;-38.13080360867914
1739209888.628365;-35.57807855764607
1739209888.6283677;-35.57807855764607
1739209888.6283703;-33.981070128970906
1739209888.6283731;-33.981070128970906
1739209888.6283758;-38.13080360867914
1739209888.6283784;-35.57807855764607
1739209888.628381;-35.57807855764607
1739209888.6283836;-45.120503652039325
1739209888.6283863;-38.13080360867914
1739209888.628389;-38.13080360867914
1739209888.6283915;-33.981070128970906
1739209888.6283941;-38.13080360867914
1739209888.6283967;-45.120503652039325
1739209888.6283996;-45.120503652039325
1739209888.6284022;-33.981070128970906
1739209888.6284049;-38.13080360867914
1739209888.6284075;-45.120503652039325
1739209888.62841;-38.13080360867914
1739209888.6284127;-38.13080360867914
1739209888.6284153;-45.120503652039325
1739209888.628418;-45.120503652039325
1739209888.6284206;-38.13080360867914
1739209888.6284232;-38.13080360867914
1739209888.628426;-45.120503652039325
1739209888.6284287;-45.120503652039325
1739209888.6284313;-45.120503652039325
1739209888.628434;-45.120503652039325
1739209888.6284366;-35.57807855764607
1739209888.6284392;-38.13080360867914
1739209888.6284418;-45.120503652039325
1739209888.6284444;-38.13080360867914
1739209888.628447;-45.120503652039325
1739209888.6284497;-45.120503652039325
1739209888.6284525;-45.120503652039325
1739209888.6284552;-31.141103565318915
1739209888.6284578;-33.981070128970906
1739209888.6284604;-38.13080360867914
1739209888.628463;-45.120503652039325
1739209888.6284657;-38.13080360867914
1739209888.6284683;-38.13080360867914
1739209888.628471;-45.120503652039325
1739209888.6284735;-38.13080360867914
1739209888.6284761;-30.49652367304973
1739209888.628479;-33.981070128970906
1739209888.6284816;-38.13080360867914
1739209888.6284842;-45.120503652039325
1739209888.6284869;-38.13080360867914
1739209888.6284895;-33.981070128970906
1739209888.628492;-45.120503652039325
1739209888.6284947;-45.120503652039325
1739209888.6284974;-38.13080360867914
1739209888.6285;-38.13080360867914
1739209888.6285026;-45.120503652039325
1739209888.6285055;-38.13080360867914
1739209888.628508;-38.13080360867914
1739209888.6285107;-45.120503652039325
1739209888.6285133;-45.120503652039325
1739209888.628516;-45.120503652039325
1739209888.6285186;-31.141103565318915
1739209888.6285212;-31.141103565318915
1739209888.6285238;-38.13080360867914
1739209888.6285264;-38.13080360867914
1739209888.628529;-38.13080360867914
1739209888.628532;-38.13080360867914
1739209888.6285346;-38.13080360867914
1739209888.6285372;-38.13080360867914
1739209888.6285398;-33.981070128970906
1739209888.6285424;-31.141103565318915
1739209888.628545;-45.120503652039325
1739209888.6285477;-45.120503652039325
1739209888.6285503;-38.13080360867914
1739209888.628553;-45.120503652039325
1739209888.6285555;-45.120503652039325
1739209888.6285584;-38.13080360867914
1739209888.628561;-38.13080360867914
1739209888.6285636;-35.57807855764607
1739209888.6285663;-45.120503652039325
1739209888.628569;-38.13080360867914
1739209888.6285715;-38.13080360867914
1739209888.6285741;-38.13080360867914
1739209888.6285768;-45.120503652039325
1739209888.6285794;-35.57807855764607
1739209888.628582;-35.57807855764607
1739209888.6285849;-31.141103565318915
1739209888.6285875;-45.120503652039325
1739209888.62859;-35.57807855764607
1739209888.6285927;-32.816014438256545
1739209888.6285954;-45.120503652039325
1739209888.628598;-45.120503652039325
1739209888.6286006;-38.13080360867914
1739209888.6286032;-38.13080360867914
1739209888.6286058;-38.13080360867914
1739209888.6286085;-38.13080360867914
1739209888.6286113;-45.120503652039325
1739209888.628614;-45.120503652039325
1739209888.6286166;-35.57807855764607
1739209888.6286192;-35.57807855764607
1739209888.6286218;-45.120503652039325
1739209888.6286244;-38.13080360867914
1739209888.628627;-32.816014438256545
1739209888.6286297;-33.981070128970906
1739209888.6286323;-38.13080360867914
1739209888.628635;-45.120503652039325
1739209888.6286378;-45.120503652039325
1739209888.6286404;-38.13080360867914
1739209888.628643;-45.120503652039325
1739209888.6286457;-45.120503652039325
1739209888.6286483;-32.816014438256545
1739209888.628651;-38.13080360867914
1739209888.6286535;-45.120503652039325
1739209888.6286561;-38.13080360867914
1739209888.6286588;-38.13080360867914
1739209888.6286614;-45.120503652039325
1739209888.6286643;-35.57807855764607
1739209888.6286669;-38.13080360867914
1739209888.6286695;-45.120503652039325
1739209888.6286721;-45.120503652039325
1739209888.6286747;-38.13080360867914
1739209888.6286774;-38.13080360867914
1739209888.62868;-38.13080360867914
1739209888.6286826;-35.57807855764607
1739209888.6286852;-38.13080360867914
1739209888.6286879;-45.120503652039325
1739209888.6286907;-45.120503652039325
1739209888.6286933;-45.120503652039325
1739209888.628696;-38.13080360867914
1739209888.6286986;-38.13080360867914
1739209888.6287012;-45.120503652039325
1739209888.6287038;-45.120503652039325
1739209888.6287065;-38.13080360867914
1739209888.628709;-38.13080360867914
1739209888.6287117;-45.120503652039325
1739209888.6287143;-45.120503652039325
1739209888.6287172;-45.120503652039325
1739209888.6287198;-38.13080360867914
1739209888.6287224;-38.13080360867914
1739209888.628725;-38.13080360867914
1739209888.6287277;-38.13080360867914
1739209888.6287303;-38.13080360867914
1739209888.628733;-38.13080360867914
1739209888.6287355;-45.120503652039325
1739209888.6287382;-35.57807855764607
1739209888.6287408;-38.13080360867914
1739209888.6287436;-38.13080360867914
1739209888.6287463;-38.13080360867914
1739209888.628749;-32.816014438256545
1739209888.6287515;-38.13080360867914
1739209888.6287541;-45.120503652039325
1739209888.6287568;-45.120503652039325
1739209888.6287594;-38.13080360867914
1739209888.628762;-38.13080360867914
1739209888.6287646;-35.57807855764607
1739209888.6287673;-38.13080360867914
1739209888.62877;-38.13080360867914
1739209888.6287727;-38.13080360867914
1739209888.6287754;-38.13080360867914
1739209888.628778;-31.141103565318915
1739209888.6287806;-45.120503652039325
1739209888.6287832;-45.120503652039325
1739209888.6287858;-45.120503652039325
1739209888.6287885;-35.57807855764607
1739209888.628791;-38.13080360867914
1739209888.6287937;-45.120503652039325
1739209888.6287966;-45.120503652039325
1739209888.6287992;-45.120503652039325
1739209888.6288018;-45.120503652039325
1739209888.6288044;-45.120503652039325
1739209888.628807;-45.120503652039325
1739209888.6288097;-45.120503652039325
1739209888.6288123;-38.13080360867914
1739209888.628815;-38.13080360867914
1739209888.6288176;-35.57807855764607
1739209888.6288202;-35.57807855764607
1739209888.628823;-45.120503652039325
1739209888.6288257;-45.120503652039325
1739209888.6288283;-35.57807855764607
1739209888.628831;-35.57807855764607
1739209888.6288335;-45.120503652039325
1739209888.6288362;-38.13080360867914
1739209888.6288388;-38.13080360867914
1739209888.6288414;-33.981070128970906
1739209888.628844;-45.120503652039325
1739209888.6288466;-45.120503652039325
1739209888.6288495;-45.120503652039325
1739209888.6288521;-45.120503652039325
1739209888.6288548;-45.120503652039325
1739209888.6288574;-45.120503652039325
1739209888.62886;-38.13080360867914
1739209888.6288626;-45.120503652039325
1739209888.6288652;-45.120503652039325
1739209888.6288679;-45.120503652039325
1739209888.6288705;-38.13080360867914
1739209888.628873;-38.13080360867914
1739209888.6288757;-45.120503652039325
1739209888.6288786;-38.13080360867914
1739209888.6288812;-45.120503652039325
1739209888.6288838;-28.992665084841942
1739209888.6288865;-38.13080360867914
1739209888.628889;-38.13080360867914
1739209888.6288917;-35.57807855764607
1739209888.6288943;-33.981070128970906
1739209888.628897;-32.816014438256545
1739209888.6288996;-38.13080360867914
1739209888.6289022;-45.120503652039325
1739209888.628905;-32.81601443825658
1739209888.6289077;-38.13080360867914
1739209888.6289103;-33.981070128970906
1739209888.628913;-45.120503652039325
1739209888.6289155;-45.120503652039325
1739209888.6289182;-33.981070128970906
1739209888.6289208;-33.981070128970906
