CAN Message; 0x1a7:00000f0bcadab60c
1739209679.6606333;-38.13080360867914
1739209679.6606386;-45.120503652039325
1739209679.660644;-35.57807855764607
1739209679.6606493;-38.13080360867914
1739209679.6606545;-33.981070128970906
1739209679.66066;-38.13080360867914
1739209679.6606653;-45.120503652039325
1739209679.6606708;-45.120503652039325
1739209679.660676;-45.120503652039325
1739209679.6606815;-45.120503652039325
1739209679.6606867;-38.13080360867914
1739209679.6606922;-35.57807855764607
1739209679.6606975;-45.120503652039325
1739209679.6607027;-27.8777449560314
1739209679.6607082;-31.141103565318915
1739209679.6607134;-45.120503652039325
1739209679.660719;-38.13080360867914
1739209679.6607242;-38.13080360867914
1739209679.6607296;-38.13080360867914
1739209679.660735;-45.120503652039325
1739209679.6607401;-38.13080360867914
1739209679.6607456;-45.120503652039325
1739209679.6607509;-38.13080360867914
1739209679.6607563;-38.13080360867914
1739209679.6607616;-38.13080360867914
1739209679.660767;-45.120503652039325
1739209679.6607723;-45.120503652039325
1739209679.6607776;-35.57807855764607
1739209679.660783;-38.13080360867914
1739209679.6607883;-30.49652367304973
1739209679.6607938;-28.992665084841942
1739209679.660799;-45.120503652039325
1739209679.6608045;-45.120503652039325
1739209679.6608098;-32.816014438256545
1739209679.6608152;-32.816014438256545
1739209679.6608205;-45.120503652039325
1739209679.6608257;-38.13080360867914
1739209679.6608312;-45.120503652039325
1739209679.6608365;-45.120503652039325
1739209679.660842;-45.120503652039325
1739209679.6608472;-38.13080360867914
1739209679.6608527;-38.13080360867914
1739209679.660858;-45.120503652039325
1739209679.6608634;-45.120503652039325
1739209679.6608686;-45.120503652039325
1739209679.660874;-32.816014438256545
1739209679.6608794;-33.981070128970906
1739209679.6608846;-45.120503652039325
1739209679.66089;-45.120503652039325
1739209679.6608953;-38.13080360867914
1739209679.6609008;-38.13080360867914
1739209679.660906;-45.120503652039325
1739209679.6609113;-45.120503652039325
1739209679.6609168;-38.13080360867914
1739209679.660922;-38.13080360867914
1739209679.6609275;-45.120503652039325
1739209679.6609328;-38.13080360867914
1739209679.6609383;-38.13080360867914
1739209679.6609435;-45.120503652039325
1739209679.6609488;-45.120503652039325
1739209679.6609542;-38.13080360867914
1739209679.6609595;-33.981070128970906
1739209679.660965;-45.120503652039325
1739209679.6609702;-45.120503652039325
1739209679.6609757;-38.13080360867914
1739209679.660981;-45.120503652039325
1739209679.6609864;-38.13080360867914
1739209679.6609917;-45.120503652039325
1739209679.660997;-38.13080360867914
1739209679.6610024;-35.57807855764607
1739209679.6610076;-27.267205301931607
1739209679.6610131;-38.13080360867914
1739209679.6610184;-38.13080360867914
1739209679.6610239;-38.13080360867914
1739209679.661029;-33.981070128970906
1739209679.6610346;-45.120503652039325
1739209679.6610398;-38.13080360867914
1739209679.661045;-33.981070128970906
1739209679.6610506;-31.14110356531892
1739209679.6610558;-45.120503652039325
1739209679.6610613;-45.120503652039325
1739209679.6610665;-45.120503652039325
1739209679.661072;-33.981070128970906
1739209679.6610773;-45.120503652039325
1739209679.6610825;-38.13080360867914
1739209679.661088;-32.816014438256545
1739209679.6610932;-31.141103565318915
1739209679.6610987;-45.120503652039325
1739209679.661104;-38.13080360867914
1739209679.6611094;-45.120503652039325
1739209679.6611147;-38.13080360867914
1739209679.66112;-33.981070128970906
1739209679.6611254;-45.120503652039325
1739209679.6611307;-38.13080360867914
1739209679.6611362;-31.141103565318915
1739209679.6611414;-33.981070128970906
1739209679.6611469;-45.120503652039325
1739209679.6611521;-45.120503652039325
1739209679.6611576;-45.120503652039325
1739209679.6611629;-38.13080360867914
1739209679.661168;-45.120503652039325
1739209679.6611736;-38.13080360867914
1739209679.6611788;-38.13080360867914
1739209679.6611843;-45.120503652039325
1739209679.6611896;-45.120503652039325
1739209679.661195;-45.120503652039325
1739209679.6612003;-38.13080360867914
1739209679.6612058;-45.120503652039325
1739209679.661211;-38.13080360867914
1739209679.6612163;-45.120503652039325
1739209679.6612217;-45.120503652039325
1739209679.661227;-38.13080360867914
1739209679.6612325;-45.120503652039325
1739209679.6612377;-38.13080360867914
1739209679.6612432;-38.13080360867914
1739209679.6612484;-38.13080360867914
1739209679.6612537;-38.13080360867914
1739209679.6612592;-45.120503652039325
1739209679.6612644;-38.13080360867914
1739209679.66127;-38.13080360867914
1739209679.6612751;-38.13080360867914
1739209679.6612806;-38.13080360867914
1739209679.6612859;-45.120503652039325
1739209679.6612911;-45.120503652039325
1739209679.6612966;-38.13080360867914
1739209679.6613019;-38.13080360867914
1739209679.6613073;-33.981070128970906
1739209679.6613126;-38.13080360867914
1739209679.661318;-45.120503652039325
1739209679.6613233;-35.57807855764607
1739209679.6613288;-38.13080360867914
1739209679.661334;-35.57807855764607
1739209679.6613393;-38.13080360867914
1739209679.6613448;-45.120503652039325
1739209679.66135;-38.13080360867914
1739209679.6613555;-45.120503652039325
1739209679.6613607;-38.13080360867914
1739209679.6613662;-32.816014438256545
1739209679.6613715;-35.57807855764607
1739209679.661377;-45.120503652039325
1739209679.6613822;-38.13080360867914
1739209679.6613874;-35.57807855764607
1739209679.661393;-38.13080360867914
1739209679.6613982;-45.120503652039325
1739209679.6614037;-38.13080360867914
1739209679.661409;-35.57807855764607
1739209679.6614144;-38.13080360867914
1739209679.6614196;-35.57807855764607
1739209679.6614249;-38.13080360867914
1739209679.6614304;-38.13080360867914
1739209679.6614356;-38.13080360867914
1739209679.661441;-45.120503652039325
1739209679.6614463;-45.120503652039325
1739209679.6614518;-38.13080360867914
1739209679.661457;-35.57807855764607
1739209679.6614623;-45.120503652039325
1739209679.6614678;-45.120503652039325
1739209679.661473;-45.120503652039325
1739209679.6614785;-45.120503652039325
1739209679.6614838;-45.120503652039325
1739209679.6614892;-45.120503652039325
1739209679.6614945;-38.13080360867914
1739209679.6615;-38.13080360867914
1739209679.6615052;-45.120503652039325
1739209679.6615105;-45.120503652039325
1739209679.661516;-35.57807855764607
1739209679.6615212;-33.981070128970906
1739209679.6615267;-38.13080360867914
1739209679.661532;-38.13080360867914
1739209679.6615374;-38.13080360867914
1739209679.6615427;-38.13080360867914
1739209679.6615481;-45.120503652039325
1739209679.6615534;-38.13080360867914
1739209679.6615586;-45.120503652039325
1739209679.661564;-38.13080360867914
1739209679.6615694;-45.120503652039325
1739209679.6615748;-45.120503652039325
1739209679.66158;-35.57807855764607
1739209679.6615856;-38.13080360867914
1739209679.6615908;-38.13080360867914
1739209679.661596;-33.981070128970906
1739209679.6616015;-45.120503652039325
1739209679.6616068;-38.13080360867914
1739209679.6616123;-45.120503652039325
1739209679.6616175;-45.120503652039325
1739209679.661623;-35.57807855764607
1739209679.6616282;-38.13080360867914
1739209679.6616335;-38.13080360867914
1739209679.661639;-38.13080360867914
1739209679.6616442;-45.120503652039325
1739209679.6616497;-38.13080360867914
1739209679.661655;-45.120503652039325
1739209679.6616604;-38.13080360867914
1739209679.6616657;-35.57807855764607
1739209679.6616712;-38.13080360867914
1739209679.6616764;-45.120503652039325
1739209679.6616817;-45.120503652039325
1739209679.6616871;-38.13080360867914
1739209679.6616924;-45.120503652039325
1739209679.6616979;-38.13080360867914
1739209679.661703;-38.13080360867914
1739209679.6617086;-45.120503652039325
1739209679.6617138;-38.13080360867914
1739209679.6617193;-45.120503652039325
1739209679.6617246;-33.981070128970906
1739209679.6617298;-38.13080360867914
1739209679.6617353;-38.13080360867914
1739209679.6617405;-45.120503652039325
1739209679.661746;-45.120503652039325
1739209679.6617513;-38.13080360867914
1739209679.6617568;-45.120503652039325
1739209679.661762;-45.120503652039325
1739209679.6617672;-45.120503652039325
1739209679.6617727;-38.13080360867914
1739209679.661778;-38.13080360867914
1739209679.6617835;-35.57807855764607
1739209679.6617887;-33.981070128970906
1739209679.6617942;-38.13080360867914
1739209679.6617994;-45.120503652039325
1739209679.6618047;-33.981070128970906
1739209679.6618102;-31.141103565318915
1739209679.6618154;-45.120503652039325
1739209679.661821;-38.13080360867914
1739209679.6618261;-38.13080360867914
1739209679.6618316;-45.120503652039325
1739209679.6618369;-45.120503652039325
1739209679.6618423;-38.13080360867914
1739209679.6618476;-38.13080360867914
1739209679.6618528;-45.120503652039325
1739209679.6618583;-45.120503652039325
1739209679.6618636;-45.120503652039325
1739209679.661869;-45.120503652039325
1739209679.6618743;-45.120503652039325
1739209679.6618798;-45.120503652039325
1739209679.661885;-45.120503652039325
1739209679.6618905;-32.816014438256545
1739209679.6618958;-31.141103565318915
1739209679.661901;-45.120503652039325
1739209679.6619065;-38.13080360867914
1739209679.6619117;-38.13080360867914
1739209679.6619172;-33.981070128970906
1739209679.6619225;-45.120503652039325
1739209679.661928;-38.13080360867914
1739209679.6619332;-38.13080360867914
1739209679.6619384;-38.13080360867914
1739209679.661944;-38.13080360867914
1739209679.6619492;-38.13080360867914
1739209679.6619546;-38.13080360867914
1739209679.66196;-29.438486411369347
1739209679.6619654;-38.13080360867914
1739209679.6619706;-45.120503652039325
1739209679.6619759;-38.13080360867914
1739209679.6619813;-38.13080360867914
1739209679.6619866;-45.120503652039325
1739209679.661992;-45.120503652039325
1739209679.6619973;-38.13080360867914
1739209679.6620028;-28.992665084841942
1739209679.662008;-35.57807855764607
1739209679.6620135;-35.57807855764607
1739209679.6620188;-38.13080360867914
1739209679.662024;-38.13080360867914
1739209679.6620295;-35.57807855764607
1739209679.6620347;-33.981070128970906
1739209679.6620402;-45.120503652039325
1739209679.6620455;-27.877744956031414
1739209679.662051;-32.816014438256545
1739209679.6620562;-38.13080360867914
1739209679.6620617;-45.120503652039325
1739209679.662067;-38.13080360867914
1739209679.6620722;-45.120503652039325
1739209679.6620777;-45.120503652039325
1739209679.662083;-45.120503652039325
1739209679.6620884;-38.13080360867914
1739209679.6620936;-32.816014438256545
1739209679.6620991;-38.13080360867914
1739209679.6621044;-45.120503652039325
1739209679.6621096;-45.120503652039325
1739209679.662115;-45.120503652039325
1739209679.6621203;-38.13080360867914
1739209679.6621258;-45.120503652039325
1739209679.662131;-38.13080360867914
1739209679.6621366;-45.120503652039325
1739209679.6621418;-38.13080360867914
1739209679.662147;-45.120503652039325
1739209679.6621525;-45.120503652039325
1739209679.6621578;-38.13080360867914
1739209679.6621633;-45.120503652039325
1739209679.6621685;-45.120503652039325
1739209679.662174;-31.141103565318915
1739209679.6621792;-33.981070128970906
1739209679.6621847;-45.120503652039325
1739209679.66219;-45.120503652039325
1739209679.6621952;-38.13080360867914
1739209679.6622007;-45.120503652039325
1739209679.662206;-45.120503652039325
1739209679.6622114;-38.13080360867914
1739209679.6622167;-35.57807855764607
1739209679.6622221;-38.13080360867914
1739209679.6622274;-38.13080360867914
1739209679.6622329;-45.120503652039325
1739209679.6622381;-38.13080360867914
1739209679.6622434;-35.57807855764607
1739209679.6622488;-38.13080360867914
1739209679.662254;-45.120503652039325
1739209679.6622596;-31.141103565318915
1739209679.6622648;-33.981070128970906
1739209679.6622703;-45.120503652039325
1739209679.6622756;-45.120503652039325
1739209679.6622808;-45.120503652039325
1739209679.6622863;-38.13080360867914
1739209679.6622915;-38.13080360867914
1739209679.662297;-35.57807855764607
1739209679.6623023;-38.13080360867914
1739209679.6623077;-45.120503652039325
1739209679.662313;-45.120503652039325
1739209679.6623182;-38.13080360867914
1739209679.6623237;-38.13080360867914
1739209679.662329;-45.120503652039325
1739209679.6623344;-38.13080360867914
1739209679.6623397;-38.13080360867914
1739209679.6623452;-45.120503652039325
1739209679.6623504;-38.13080360867914
1739209679.662356;-38.13080360867914
1739209679.6623611;-38.13080360867914
1739209679.6623664;-38.13080360867914
1739209679.6623719;-32.816014438256545
1739209679.662377;-38.13080360867914
1739209679.6623826;-45.120503652039325
1739209679.6623878;-45.120503652039325
1739209679.6623933;-45.120503652039325
1739209679.6623986;-45.120503652039325
1739209679.662404;-38.13080360867914
1739209679.6624093;-38.13080360867914
1739209679.6624146;-45.120503652039325
1739209679.66242;-45.120503652039325
1739209679.6624253;-33.981070128970906
1739209679.6624308;-45.120503652039325
1739209679.662436;-38.13080360867914
1739209679.6624415;-45.120503652039325
1739209679.6624467;-45.120503652039325
1739209679.662452;-38.13080360867914
1739209679.6624575;-35.57807855764607
1739209679.6624627;-35.57807855764607
1739209679.6624682;-45.120503652039325
1739209679.6624734;-38.13080360867914
1739209679.662479;-32.816014438256545
1739209679.6624842;-38.13080360867914
1739209679.6624894;-45.120503652039325
1739209679.662495;-45.120503652039325
1739209679.6625001;-32.816014438256545
1739209679.6625056;-33.981070128970906
1739209679.6625109;-45.120503652039325
1739209679.6625164;-38.13080360867914
1739209679.6625216;-45.120503652039325
1739209679.662527;-45.120503652039325
1739209679.6625323;-45.120503652039325
1739209679.6625376;-38.13080360867914
1739209679.662543;-38.13080360867914
1739209679.6625483;-45.120503652039325
1739209679.6625538;-45.120503652039325
1739209679.662559;-45.120503652039325
1739209679.6625645;-32.816014438256545
1739209679.6625698;-33.981070128970906
1739209679.6625752;-38.13080360867914
1739209679.6625805;-45.120503652039325
1739209679.6625857;-38.13080360867914
1739209679.6625912;-45.120503652039325
1739209679.6625965;-45.120503652039325
1739209679.662602;-45.120503652039325
1739209679.6626072;-45.120503652039325
1739209679.6626127;-45.120503652039325
1739209679.662618;-38.13080360867914
1739209679.6626232;-38.13080360867914
1739209679.6626287;-45.120503652039325
1739209679.662634;-38.13080360867914
1739209679.6626394;-31.141103565318893
1739209679.6626446;-38.13080360867914
1739209679.66265;-38.13080360867914
1739209679.6626554;-38.13080360867914
1739209679.6626606;-35.57807855764607
1739209679.662666;-38.13080360867914
1739209679.6626713;-32.816014438256545
1739209679.6626768;-35.57807855764607
1739209679.662682;-38.13080360867914
1739209679.6626875;-38.13080360867914
1739209679.6626928;-45.120503652039325
1739209679.6626983;-45.120503652039325
1739209679.6627035;-45.120503652039325
1739209679.6627088;-45.120503652039325
1739209679.6627142;-45.120503652039325
1739209679.6627195;-45.120503652039325
1739209679.662725;-38.13080360867914
1739209679.6627302;-38.13080360867914
1739209679.6627357;-45.120503652039325
1739209679.662741;-45.120503652039325
1739209679.6627464;-45.120503652039325
1739209679.6627517;-45.120503652039325
1739209679.662757;-35.57807855764607
1739209679.6627624;-38.13080360867914
1739209679.6627676;-45.120503652039325
1739209679.6627731;-38.13080360867914
1739209679.6627784;-32.816014438256545
1739209679.6627839;-33.981070128970906
1739209679.662789;-45.120503652039325
1739209679.6627944;-33.981070128970906
1739209679.6627998;-45.120503652039325
1739209679.662805;-38.13080360867914
1739209679.6628106;-38.13080360867914
1739209679.6628158;-38.13080360867914
1739209679.6628213;-45.120503652039325
1739209679.6628265;-32.81601443825658
1739209679.6628318;-45.120503652039325
1739209679.6628373;-45.120503652039325
1739209679.6628425;-45.120503652039325
1739209679.662848;-45.120503652039325
1739209679.6628532;-32.816014438256545
1739209679.6628587;-45.120503652039325
1739209679.662864;-31.141103565318915
1739209679.6628695;-27.267205301931607
1739209679.6628747;-35.57807855764607
1739209679.66288;-33.981070128970906
1739209679.6628854;-45.120503652039325
1739209679.6628907;-38.13080360867914
1739209679.6628962;-38.13080360867914
1739209679.6629014;-38.13080360867914
1739209679.662907;-45.120503652039325
1739209679.6629121;-28.218542851754165
1739209679.6629176;-35.57807855764607
1739209679.6629229;-45.120503652039325
1739209679.662928;-45.120503652039325
1739209679.6629336;-38.13080360867914
1739209679.6629388;-38.13080360867914
1739209679.6629443;-38.13080360867914
1739209679.6629496;-35.57807855764607
1739209679.662955;-31.141103565318915
1739209679.6629603;-45.120503652039325
1739209679.6629608;-45.120503652039325
1739209679.662961;-45.120503652039325
1739209679.6629615;-35.57807855764607
1739209679.6629617;-38.13080360867914
1739209679.6629622;-38.13080360867914
1739209679.6629624;-45.120503652039325
1739209679.662963;-32.816014438256545
1739209679.6629632;-38.13080360867914
1739209679.6629636;-38.13080360867914
1739209679.6629639;-38.13080360867914
1739209679.6629643;-38.13080360867914
1739209679.6629646;-45.120503652039325
1739209679.662965;-38.13080360867914
1739209679.6629655;-38.13080360867914
1739209679.6629658;-33.981070128970906
1739209679.6629663;-45.120503652039325
1739209679.6629665;-38.13080360867914
1739209679.662967;-38.13080360867914
1739209679.6629672;-38.13080360867914
1739209679.6629677;-38.13080360867914
1739209679.662968;-38.13080360867914
1739209679.6629684;-35.57807855764607
1739209679.6629686;-38.13080360867914
1739209679.662969;-38.13080360867914
1739209679.6629696;-35.57807855764607
1739209679.6629698;-38.13080360867914
1739209679.6629703;-45.120503652039325
1739209679.6629705;-45.120503652039325
1739209679.662971;-45.120503652039325
1739209679.6629713;-45.120503652039325
1739209679.6629717;-33.981070128970906
1739209679.662972;-38.13080360867914
1739209679.6629725;-45.120503652039325
1739209679.6629727;-38.13080360867914
1739209679.6629732;-38.13080360867914
1739209679.6629734;-45.120503652039325
1739209679.6629739;-45.120503652039325
1739209679.6629744;-45.120503652039325
1739209679.6629746;-32.816014438256545
1739209679.662975;-38.13080360867914
1739209679.6629753;-38.13080360867914
1739209679.6629758;-35.57807855764607
1739209679.662976;-33.981070128970906
1739209679.6629765;-45.120503652039325
1739209679.6629767;-45.120503652039325
1739209679.6629772;-38.13080360867914
1739209679.6629775;-31.141103565318915
1739209679.662978;-38.13080360867914
1739209679.6629782;-38.13080360867914
1739209679.6629786;-38.13080360867914
1739209679.6629791;-33.981070128970906
1739209679.6629794;-45.120503652039325
1739209679.6629798;-45.120503652039325
1739209679.66298;-35.57807855764607
1739209679.6629806;-29.438486411369347
1739209679.6629808;-45.120503652039325
1739209679.6629813;-38.13080360867914
1739209679.6629815;-45.120503652039325
1739209679.662982;-38.13080360867914
1739209679.6629822;-45.120503652039325
1739209679.6629827;-45.120503652039325
1739209679.662983;-45.120503652039325
1739209679.6629834;-38.13080360867914
1739209679.662984;-38.13080360867914
1739209679.6629841;-45.120503652039325
1739209679.6629846;-45.120503652039325
1739209679.6629848;-45.120503652039325
1739209679.6629853;-45.120503652039325
1739209679.6629856;-45.120503652039325
1739209679.662986;-45.120503652039325
1739209679.6629863;-38.13080360867914
1739209679.6629868;-38.13080360867914
1739209679.662987;-45.120503652039325
1739209679.6629875;-38.13080360867914
1739209679.662988;-35.57807855764607
1739209679.6629882;-38.13080360867914
1739209679.6629887;-45.120503652039325
1739209679.662989;-45.120503652039325
1739209679.6629894;-45.120503652039325
1739209679.6629896;-45.120503652039325
1739209679.66299;-38.13080360867914
1739209679.6629903;-45.120503652039325
1739209679.6629908;-45.120503652039325
1739209679.662991;-33.981070128970906
1739209679.6629915;-38.13080360867914
1739209679.6629918;-45.120503652039325
1739209679.6629922;-38.13080360867914
1739209679.6629927;-38.13080360867914
1739209679.662993;-45.120503652039325
1739209679.6629934;-45.120503652039325
1739209679.6629937;-45.120503652039325
1739209679.6629941;-45.120503652039325
1739209679.6629944;-45.120503652039325
1739209679.6629949;-45.120503652039325
1739209679.662995;-45.120503652039325
1739209679.6629956;-38.13080360867914
1739209679.6629958;-38.13080360867914
1739209679.6629963;-45.120503652039325
1739209679.6629965;-45.120503652039325
1739209679.662997;-45.120503652039325
1739209679.6629975;-45.120503652039325
1739209679.6629977;-45.120503652039325
1739209679.6629982;-33.981070128970906
1739209679.6629984;-33.981070128970906
1739209679.662999;-45.120503652039325
1739209679.6629992;-45.120503652039325
1739209679.6629996;-38.13080360867914
1739209679.6629999;-33.981070128970906
1739209679.6630003;-45.120503652039325
1739209679.6630006;-45.120503652039325
1739209679.663001;-45.120503652039325
1739209679.6630013;-45.120503652039325
1739209679.6630018;-38.13080360867914
1739209679.6630023;-45.120503652039325
1739209679.6630025;-45.120503652039325
1739209679.663003;-33.981070128970906
1739209679.6630032;-31.141103565318915
1739209679.6630037;-45.120503652039325
1739209679.663004;-45.120503652039325
1739209679.6630044;-31.141103565318893
1739209679.6630046;-38.13080360867914
1739209679.663005;-38.13080360867914
1739209679.6630054;-38.13080360867914
1739209679.6630058;-33.981070128970906
1739209679.6630063;-45.120503652039325
1739209679.6630065;-45.120503652039325
1739209679.663007;-38.13080360867914
1739209679.6630073;-38.13080360867914
1739209679.6630077;-35.57807855764607
1739209679.663008;-38.13080360867914
1739209679.6630085;-45.120503652039325
1739209679.6630087;-38.13080360867914
1739209679.6630092;-38.13080360867914
1739209679.6630094;-45.120503652039325
1739209679.66301;-45.120503652039325
1739209679.6630101;-38.13080360867914
1739209679.6630106;-45.120503652039325
1739209679.663011;-45.120503652039325
1739209679.6630113;-45.120503652039325
1739209679.6630118;-45.120503652039325
1739209679.663012;-38.13080360867914
1739209679.6630125;-33.981070128970906
1739209679.6630127;-35.57807855764607
1739209679.6630132;-45.120503652039325
1739209679.6630135;-45.120503652039325
1739209679.663014;-35.57807855764607
1739209679.6630142;-45.120503652039325
1739209679.6630147;-45.120503652039325
1739209679.663015;-38.13080360867914
1739209679.6630154;-45.120503652039325
1739209679.6630158;-33.981070128970906
1739209679.663016;-38.13080360867914
1739209679.6630166;-45.120503652039325
1739209679.6630168;-32.816014438256545
1739209679.6630173;-38.13080360867914
1739209679.6630175;-45.120503652039325
1739209679.663018;-45.120503652039325
1739209679.6630182;-38.13080360867914
1739209679.6630187;-38.13080360867914
1739209679.663019;-45.120503652039325
1739209679.6630194;-38.13080360867914
1739209679.6630197;-35.57807855764607
1739209679.6630201;-38.13080360867914
1739209679.6630206;-38.13080360867914
1739209679.6630208;-33.981070128970906
1739209679.6630213;-45.120503652039325
1739209679.6630216;-38.13080360867914
1739209679.663022;-45.120503652039325
1739209679.6630223;-38.13080360867914
1739209679.6630228;-38.13080360867914
1739209679.663023;-38.13080360867914
1739209679.6630235;-45.120503652039325
1739209679.6630237;-45.120503652039325
1739209679.6630242;-38.13080360867914
1739209679.6630247;-45.120503652039325
1739209679.663025;-45.120503652039325
1739209679.6630254;-38.13080360867914
1739209679.6630256;-38.13080360867914
1739209679.663026;-38.13080360867914
1739209679.6630263;-45.120503652039325
1739209679.6630268;-45.120503652039325
1739209679.663027;-45.120503652039325
1739209679.6630275;-45.120503652039325
1739209679.6630278;-38.13080360867914
1739209679.6630282;-35.57807855764607
1739209679.6630285;-45.120503652039325
1739209679.663029;-45.120503652039325
1739209679.6630294;-45.120503652039325
1739209679.6630297;-33.981070128970906
1739209679.6630301;-45.120503652039325
1739209679.6630304;-45.120503652039325
1739209679.6630309;-45.120503652039325
1739209679.663031;-38.13080360867914
1739209679.6630316;-38.13080360867914
1739209679.6630318;-38.13080360867914
1739209679.6630323;-45.120503652039325
1739209679.6630325;-38.13080360867914
1739209679.663033;-38.13080360867914
1739209679.6630332;-45.120503652039325
1739209679.6630337;-38.13080360867914
1739209679.6630342;-33.981070128970906
1739209679.6630344;-38.13080360867914
1739209679.663035;-38.13080360867914
1739209679.6630352;-45.120503652039325
1739209679.6630356;-38.13080360867914
1739209679.6630359;-38.13080360867914
1739209679.6630363;-45.120503652039325
1739209679.6630366;-45.120503652039325
1739209679.663037;-30.49652367304973
1739209679.6630373;-38.13080360867914
1739209679.6630378;-45.120503652039325
1739209679.663038;-45.120503652039325
1739209679.6630385;-45.120503652039325
1739209679.663039;-35.57807855764607
1739209679.6630392;-45.120503652039325
1739209679.6630397;-45.120503652039325
1739209679.66304;-31.141103565318915
1739209679.6630404;-38.13080360867914
1739209679.6630406;-38.13080360867914
1739209679.663041;-45.120503652039325
1739209679.6630414;-38.13080360867914
1739209679.6630418;-38.13080360867914
1739209679.663042;-45.120503652039325
1739209679.6630425;-45.120503652039325
1739209679.663043;-33.981070128970906
1739209679.6630433;-45.120503652039325
1739209679.6630437;-45.120503652039325
1739209679.663044;-45.120503652039325
1739209679.6630445;-38.13080360867914
1739209679.6630447;-38.13080360867914
1739209679.6630452;-45.120503652039325
1739209679.6630454;-45.120503652039325
1739209679.663046;-45.120503652039325
1739209679.6630461;-32.816014438256545
1739209679.6630466;-33.981070128970906
1739209679.6630468;-45.120503652039325
1739209679.6630473;-45.120503652039325
1739209679.6630478;-35.57807855764607
1739209679.663048;-45.120503652039325
1739209679.6630485;-45.120503652039325
1739209679.6630487;-31.141103565318915
1739209679.6630492;-33.981070128970906
1739209679.6630495;-38.13080360867914
1739209679.66305;-45.120503652039325
1739209679.6630502;-38.13080360867914
1739209679.6630507;-38.13080360867914
1739209679.663051;-38.13080360867914
1739209679.6630514;-38.13080360867914
1739209679.6630516;-45.120503652039325
1739209679.663052;-32.816014438256545
1739209679.6630526;-38.13080360867914
1739209679.6630528;-38.13080360867914
1739209679.6630533;-38.13080360867914
1739209679.6630535;-35.57807855764607
1739209679.663054;-38.13080360867914
1739209679.6630542;-45.120503652039325
1739209679.6630547;-33.981070128970906
1739209679.663055;-28.58837851428586
1739209679.6630554;-38.13080360867914
1739209679.6630557;-45.120503652039325
1739209679.6630561;-31.141103565318915
1739209679.6630564;-33.981070128970906
1739209679.6630569;-38.13080360867914
1739209679.6630573;-45.120503652039325
1739209679.6630576;-45.120503652039325
1739209679.663058;-38.13080360867914
1739209679.6630583;-45.120503652039325
1739209679.6630588;-45.120503652039325
1739209679.663059;-45.120503652039325
1739209679.6630595;-31.141103565318893
1739209679.6630597;-38.13080360867914
1739209679.6630602;-45.120503652039325
1739209679.6630604;-33.981070128970906
1739209679.663061;-27.8777449560314
1739209679.6630614;-38.13080360867914
1739209679.6630616;-45.120503652039325
1739209679.663062;-38.13080360867914
1739209679.6630623;-38.13080360867914
1739209679.6630628;-45.120503652039325
1739209679.663063;-45.120503652039325
1739209679.6630635;-45.120503652039325
1739209679.6630638;-45.120503652039325
1739209679.6630642;-45.120503652039325
1739209679.6630645;-45.120503652039325
1739209679.663065;-45.120503652039325
1739209679.6630652;-35.57807855764607
1739209679.6630657;-38.13080360867914
1739209679.6630661;-45.120503652039325
1739209679.6630664;-33.981070128970906
1739209679.6630669;-32.816014438256545
1739209679.663067;-38.13080360867914
1739209679.6630676;-45.120503652039325
1739209679.6630678;-38.13080360867914
1739209679.6630683;-38.13080360867914
1739209679.6630685;-38.13080360867914
1739209679.663069;-45.120503652039325
1739209679.6630692;-38.13080360867914
1739209679.6630697;-35.57807855764607
1739209679.66307;-45.120503652039325
1739209679.6630704;-45.120503652039325
1739209679.663071;-38.13080360867914
1739209679.6630712;-35.57807855764607
1739209679.6630716;-45.120503652039325
1739209679.6630719;-38.13080360867914
1739209679.6630723;-45.120503652039325
1739209679.6630726;-45.120503652039325
1739209679.663073;-38.13080360867914
1739209679.6630733;-45.120503652039325
1739209679.6630738;-45.120503652039325
1739209679.663074;-45.120503652039325
1739209679.6630745;-33.981070128970906
1739209679.6630747;-45.120503652039325
1739209679.6630752;-35.57807855764607
1739209679.6630757;-32.816014438256545
1739209679.663076;-45.120503652039325
1739209679.6630764;-45.120503652039325
1739209679.6630766;-38.13080360867914
1739209679.663077;-38.13080360867914
1739209679.6630774;-45.120503652039325
1739209679.6630778;-45.120503652039325
1739209679.663078;-45.120503652039325
1739209679.6630785;-45.120503652039325
1739209679.6630788;-38.13080360867914
1739209679.6630793;-38.13080360867914
1739209679.6630797;-45.120503652039325
1739209679.66308;-38.13080360867914
1739209679.6630805;-38.13080360867914
1739209679.6630807;-45.120503652039325
1739209679.6630812;-38.13080360867914
1739209679.6630814;-35.57807855764607
1739209679.663082;-38.13080360867914
1739209679.6630821;-45.120503652039325
1739209679.6630826;-38.13080360867914
1739209679.6630828;-45.120503652039325
1739209679.6630833;-45.120503652039325
1739209679.6630836;-38.13080360867914
1739209679.663084;-45.120503652039325
1739209679.6630845;-45.120503652039325
1739209679.6630847;-38.13080360867914
1739209679.6630852;-35.57807855764607
1739209679.6630855;-45.120503652039325
1739209679.663086;-45.120503652039325
1739209679.6630862;-38.13080360867914
1739209679.6630867;-45.120503652039325
1739209679.663087;-38.13080360867914
1739209679.6630874;-38.13080360867914
1739209679.6630876;-33.981070128970906
1739209679.663088;-38.13080360867914
1739209679.6630883;-45.120503652039325
1739209679.6630888;-45.120503652039325
