CAN Message; 0x1bb:0000a06631570787
Timestamp;Amplitude
1739209852.7644997;-45.120503652039325
1739209852.7645042;-38.13080360867914
1739209852.7645087;-45.120503652039325
1739209852.7645133;-38.13080360867914
1739209852.7645178;-45.120503652039325
1739209852.7645223;-45.120503652039325
1739209852.7645268;-45.120503652039325
1739209852.7645314;-32.816014438256545
1739209852.764536;-45.120503652039325
1739209852.7645404;-38.13080360867914
1739209852.764545;-35.57807855764607
1739209852.7645495;-38.13080360867914
1739209852.764554;-38.13080360867914
1739209852.7645586;-38.13080360867914
1739209852.764563;-35.57807855764607
1739209852.7645676;-38.13080360867914
1739209852.7645721;-38.13080360867914
1739209852.7645767;-45.120503652039325
1739209852.7645812;-38.13080360867914
1739209852.7645857;-38.13080360867914
1739209852.7645903;-38.13080360867914
1739209852.7645948;-45.120503652039325
1739209852.7645993;-45.120503652039325
1739209852.7646039;-45.120503652039325
1739209852.7646084;-45.120503652039325
1739209852.764613;-45.120503652039325
1739209852.7646174;-38.13080360867914
1739209852.764622;-45.120503652039325
1739209852.7646265;-45.120503652039325
1739209852.764631;-45.120503652039325
1739209852.7646356;-38.13080360867914
1739209852.76464;-45.120503652039325
1739209852.7646446;-45.120503652039325
1739209852.7646492;-45.120503652039325
1739209852.7646537;-31.141103565318915
1739209852.7646582;-38.13080360867914
1739209852.7646627;-45.120503652039325
1739209852.7646673;-45.120503652039325
1739209852.7646718;-38.13080360867914
1739209852.7646763;-45.120503652039325
1739209852.7646809;-45.120503652039325
1739209852.7646854;-31.141103565318893
1739209852.76469;-32.816014438256545
1739209852.7646945;-38.13080360867914
1739209852.764699;-38.13080360867914
1739209852.7647035;-35.57807855764607
1739209852.764708;-38.13080360867914
1739209852.7647126;-45.120503652039325
1739209852.764717;-33.981070128970906
1739209852.7647216;-45.120503652039325
1739209852.7647262;-28.992665084841942
1739209852.7647307;-31.141103565318915
1739209852.7647352;-45.120503652039325
1739209852.7647398;-38.13080360867914
1739209852.7647443;-38.13080360867914
1739209852.7647488;-38.13080360867914
1739209852.7647533;-45.120503652039325
1739209852.7647579;-33.981070128970906
1739209852.7647624;-38.13080360867914
1739209852.764767;-38.13080360867914
1739209852.7647715;-38.13080360867914
1739209852.764776;-35.57807855764607
1739209852.7647805;-38.13080360867914
1739209852.764785;-38.13080360867914
1739209852.7647896;-45.120503652039325
1739209852.764794;-45.120503652039325
1739209852.7647986;-45.120503652039325
1739209852.7648032;-45.120503652039325
1739209852.7648077;-33.981070128970906
1739209852.7648122;-38.13080360867914
1739209852.7648168;-45.120503652039325
1739209852.7648213;-45.120503652039325
1739209852.7648258;-45.120503652039325
1739209852.7648304;-45.120503652039325
1739209852.764835;-33.981070128970906
1739209852.7648394;-31.141103565318915
1739209852.764844;-45.120503652039325
1739209852.7648485;-38.13080360867914
1739209852.764853;-35.57807855764607
1739209852.7648575;-33.981070128970906
1739209852.764862;-38.13080360867914
1739209852.7648666;-38.13080360867914
1739209852.7648711;-45.120503652039325
1739209852.7648757;-45.120503652039325
1739209852.7648802;-38.13080360867914
1739209852.7648847;-45.120503652039325
1739209852.7648892;-45.120503652039325
1739209852.7648938;-38.13080360867914
1739209852.7648983;-38.13080360867914
1739209852.7649028;-45.120503652039325
1739209852.7649074;-38.13080360867914
1739209852.764912;-33.981070128970906
1739209852.7649164;-45.120503652039325
1739209852.764921;-45.120503652039325
1739209852.7649255;-45.120503652039325
1739209852.76493;-38.13080360867914
1739209852.7649345;-35.57807855764607
1739209852.764939;-38.13080360867914
1739209852.7649436;-38.13080360867914
1739209852.7649481;-38.13080360867914
1739209852.7649527;-45.120503652039325
1739209852.7649572;-45.120503652039325
1739209852.7649617;-45.120503652039325
1739209852.7649662;-45.120503652039325
1739209852.7649708;-38.13080360867914
1739209852.7649753;-38.13080360867914
1739209852.7649798;-45.120503652039325
1739209852.7649844;-45.120503652039325
1739209852.764989;-38.13080360867914
1739209852.7649934;-45.120503652039325
1739209852.764998;-45.120503652039325
1739209852.7650025;-38.13080360867914
1739209852.765007;-45.120503652039325
1739209852.7650115;-45.120503652039325
1739209852.765016;-35.57807855764607
1739209852.7650206;-38.13080360867914
1739209852.7650251;-45.120503652039325
1739209852.7650297;-45.120503652039325
1739209852.7650342;-45.120503652039325
1739209852.7650387;-45.120503652039325
1739209852.7650433;-45.120503652039325
1739209852.7650478;-38.13080360867914
1739209852.7650523;-33.981070128970906
1739209852.7650568;-45.120503652039325
1739209852.7650614;-45.120503652039325
1739209852.765066;-38.13080360867914
1739209852.7650704;-38.13080360867914
1739209852.765075;-38.13080360867914
1739209852.7650795;-45.120503652039325
1739209852.765084;-45.120503652039325
1739209852.7650886;-45.120503652039325
1739209852.765093;-33.981070128970906
1739209852.7650976;-31.141103565318915
1739209852.7651021;-45.120503652039325
1739209852.7651067;-38.13080360867914
1739209852.7651112;-35.57807855764607
1739209852.7651157;-33.981070128970906
1739209852.7651203;-45.120503652039325
1739209852.7651248;-45.120503652039325
1739209852.7651293;-45.120503652039325
1739209852.7651339;-45.120503652039325
1739209852.7651384;-45.120503652039325
1739209852.765143;-38.13080360867914
1739209852.7651474;-45.120503652039325
1739209852.765152;-45.120503652039325
1739209852.7651565;-45.120503652039325
1739209852.765161;-45.120503652039325
1739209852.7651656;-38.13080360867914
1739209852.76517;-38.13080360867914
1739209852.7651746;-45.120503652039325
1739209852.7651792;-45.120503652039325
1739209852.7651837;-38.13080360867914
1739209852.7651882;-45.120503652039325
1739209852.7651927;-35.57807855764607
1739209852.7651973;-45.120503652039325
1739209852.7652018;-33.981070128970906
1739209852.7652063;-31.141103565318915
1739209852.7652109;-45.120503652039325
1739209852.7652154;-45.120503652039325
1739209852.76522;-38.13080360867914
1739209852.7652245;-33.981070128970906
1739209852.765229;-45.120503652039325
1739209852.7652335;-45.120503652039325
1739209852.765238;-45.120503652039325
1739209852.7652426;-32.816014438256545
1739209852.765247;-38.13080360867914
1739209852.7652516;-38.13080360867914
1739209852.7652562;-45.120503652039325
1739209852.7652607;-45.120503652039325
1739209852.7652652;-38.13080360867914
1739209852.7652698;-45.120503652039325
1739209852.7652743;-38.13080360867914
1739209852.7652788;-33.981070128970906
1739209852.7652833;-38.13080360867914
1739209852.7652879;-38.13080360867914
1739209852.7652924;-45.120503652039325
1739209852.765297;-38.13080360867914
1739209852.7653015;-45.120503652039325
1739209852.765306;-45.120503652039325
1739209852.7653105;-45.120503652039325
1739209852.765315;-45.120503652039325
1739209852.7653196;-45.120503652039325
1739209852.765324;-45.120503652039325
1739209852.7653286;-45.120503652039325
1739209852.7653332;-38.13080360867914
1739209852.7653377;-35.57807855764607
1739209852.7653422;-38.13080360867914
1739209852.7653468;-45.120503652039325
1739209852.7653513;-31.14110356531892
1739209852.7653558;-45.120503652039325
1739209852.7653604;-38.13080360867914
1739209852.765365;-45.120503652039325
1739209852.7653694;-45.120503652039325
1739209852.765374;-38.13080360867914
1739209852.7653785;-45.120503652039325
1739209852.765383;-45.120503652039325
1739209852.7653875;-31.141103565318915
1739209852.765392;-45.120503652039325
1739209852.7653966;-38.13080360867914
1739209852.7654011;-45.120503652039325
1739209852.7654057;-38.13080360867914
1739209852.7654102;-38.13080360867914
1739209852.7654147;-45.120503652039325
1739209852.7654192;-45.120503652039325
1739209852.7654238;-45.120503652039325
1739209852.7654283;-45.120503652039325
1739209852.7654328;-45.120503652039325
1739209852.7654374;-38.13080360867914
1739209852.765442;-35.57807855764607
1739209852.7654464;-38.13080360867914
1739209852.765451;-45.120503652039325
1739209852.7654555;-45.120503652039325
1739209852.76546;-33.981070128970906
1739209852.7654645;-45.120503652039325
1739209852.765469;-38.13080360867914
1739209852.7654736;-35.57807855764607
1739209852.7654781;-45.120503652039325
1739209852.7654827;-45.120503652039325
1739209852.7654872;-38.13080360867914
1739209852.7654917;-45.120503652039325
1739209852.7654963;-33.981070128970906
1739209852.7655008;-38.13080360867914
1739209852.7655053;-45.120503652039325
1739209852.7655098;-45.120503652039325
1739209852.7655144;-38.13080360867914
1739209852.765519;-38.13080360867914
1739209852.7655234;-38.13080360867914
1739209852.765528;-45.120503652039325
1739209852.7655325;-38.13080360867914
1739209852.765537;-35.57807855764607
1739209852.7655416;-38.13080360867914
1739209852.765546;-45.120503652039325
1739209852.7655506;-45.120503652039325
1739209852.7655551;-35.57807855764607
1739209852.7655597;-38.13080360867914
1739209852.7655642;-35.57807855764607
1739209852.7655687;-45.120503652039325
1739209852.7655733;-45.120503652039325
1739209852.7655778;-38.13080360867914
1739209852.7655823;-45.120503652039325
1739209852.7655869;-33.981070128970906
1739209852.7655914;-45.120503652039325
1739209852.765596;-33.981070128970906
1739209852.7656004;-45.120503652039325
1739209852.765605;-35.57807855764607
1739209852.7656095;-30.49652367304973
1739209852.765614;-45.120503652039325
1739209852.7656186;-45.120503652039325
1739209852.765623;-38.13080360867914
1739209852.7656276;-35.57807855764607
1739209852.7656322;-38.13080360867914
1739209852.7656367;-35.57807855764607
1739209852.7656412;-45.120503652039325
1739209852.7656457;-45.120503652039325
1739209852.7656503;-45.120503652039325
1739209852.7656548;-45.120503652039325
1739209852.7656593;-45.120503652039325
1739209852.7656639;-45.120503652039325
1739209852.7656684;-45.120503652039325
1739209852.765673;-45.120503652039325
1739209852.7656775;-45.120503652039325
1739209852.765682;-45.120503652039325
1739209852.7656865;-45.120503652039325
1739209852.765691;-45.120503652039325
1739209852.7656956;-45.120503652039325
1739209852.7657;-45.120503652039325
1739209852.7657046;-38.13080360867914
1739209852.7657092;-38.13080360867914
1739209852.7657137;-35.57807855764607
1739209852.7657182;-27.8777449560314
1739209852.7657228;-45.120503652039325
1739209852.7657273;-45.120503652039325
1739209852.7657318;-38.13080360867914
1739209852.7657363;-35.57807855764607
1739209852.7657409;-38.13080360867914
1739209852.7657454;-45.120503652039325
1739209852.76575;-45.120503652039325
1739209852.7657545;-38.13080360867914
1739209852.765759;-45.120503652039325
1739209852.7657635;-45.120503652039325
1739209852.765768;-45.120503652039325
1739209852.7657726;-45.120503652039325
1739209852.765777;-45.120503652039325
1739209852.7657816;-45.120503652039325
1739209852.7657862;-45.120503652039325
1739209852.7657907;-45.120503652039325
1739209852.7657952;-38.13080360867914
1739209852.7657998;-35.57807855764607
1739209852.7658043;-45.120503652039325
1739209852.7658088;-45.120503652039325
1739209852.7658134;-38.13080360867914
1739209852.7658179;-45.120503652039325
1739209852.7658224;-38.13080360867914
1739209852.765827;-28.21854285175415
1739209852.7658315;-38.13080360867914
1739209852.765836;-45.120503652039325
1739209852.7658405;-38.13080360867914
1739209852.765845;-32.816014438256545
1739209852.7658496;-45.120503652039325
1739209852.7658541;-45.120503652039325
1739209852.7658587;-38.13080360867914
1739209852.7658632;-38.13080360867914
1739209852.7658677;-45.120503652039325
1739209852.7658722;-45.120503652039325
1739209852.7658768;-45.120503652039325
1739209852.7658813;-38.13080360867914
1739209852.7658858;-45.120503652039325
1739209852.7658904;-45.120503652039325
1739209852.765895;-38.13080360867914
1739209852.7658994;-30.49652367304973
1739209852.765904;-35.57807855764607
1739209852.7659085;-45.120503652039325
1739209852.765913;-38.13080360867914
1739209852.7659175;-38.13080360867914
1739209852.765922;-38.13080360867914
1739209852.7659266;-38.13080360867914
1739209852.7659311;-33.981070128970906
1739209852.7659357;-32.816014438256545
1739209852.7659402;-45.120503652039325
1739209852.7659447;-45.120503652039325
1739209852.7659492;-45.120503652039325
1739209852.7659538;-35.57807855764607
1739209852.7659583;-38.13080360867914
1739209852.7659628;-45.120503652039325
1739209852.7659674;-38.13080360867914
1739209852.765972;-45.120503652039325
1739209852.7659764;-45.120503652039325
1739209852.765981;-45.120503652039325
1739209852.7659855;-45.120503652039325
1739209852.76599;-45.120503652039325
1739209852.7659945;-33.981070128970906
1739209852.765999;-38.13080360867914
1739209852.7660036;-45.120503652039325
1739209852.7660081;-38.13080360867914
1739209852.7660127;-45.120503652039325
1739209852.7660172;-45.120503652039325
1739209852.7660217;-38.13080360867914
1739209852.7660263;-45.120503652039325
1739209852.7660308;-45.120503652039325
1739209852.7660353;-45.120503652039325
1739209852.7660398;-45.120503652039325
1739209852.7660444;-38.13080360867914
1739209852.766049;-38.13080360867914
1739209852.7660534;-45.120503652039325
1739209852.766058;-45.120503652039325
1739209852.7660625;-38.13080360867914
1739209852.766067;-35.57807855764607
1739209852.7660716;-45.120503652039325
1739209852.766076;-38.13080360867914
1739209852.7660806;-45.120503652039325
1739209852.7660851;-33.981070128970906
1739209852.7660897;-45.120503652039325
1739209852.7660942;-45.120503652039325
1739209852.7660987;-45.120503652039325
1739209852.7661033;-45.120503652039325
1739209852.7661078;-38.13080360867914
1739209852.7661123;-45.120503652039325
1739209852.7661169;-45.120503652039325
1739209852.7661214;-33.981070128970906
1739209852.766126;-38.13080360867914
1739209852.7661304;-38.13080360867914
1739209852.766135;-38.13080360867914
1739209852.7661395;-35.57807855764607
1739209852.766144;-38.13080360867914
1739209852.7661486;-38.13080360867914
1739209852.766153;-38.13080360867914
1739209852.7661576;-38.13080360867914
1739209852.7661622;-45.120503652039325
1739209852.7661667;-45.120503652039325
1739209852.7661712;-38.13080360867914
1739209852.7661757;-38.13080360867914
1739209852.7661803;-38.13080360867914
1739209852.7661848;-38.13080360867914
1739209852.7661893;-38.13080360867914
1739209852.7661939;-38.13080360867914
1739209852.7661984;-45.120503652039325
1739209852.766203;-38.13080360867914
1739209852.7662075;-38.13080360867914
1739209852.766212;-45.120503652039325
1739209852.7662165;-45.120503652039325
1739209852.766221;-38.13080360867914
1739209852.7662256;-45.120503652039325
1739209852.76623;-33.981070128970906
1739209852.7662346;-45.120503652039325
1739209852.7662392;-38.13080360867914
1739209852.7662437;-38.13080360867914
1739209852.7662482;-38.13080360867914
1739209852.7662528;-45.120503652039325
1739209852.7662573;-45.120503652039325
1739209852.7662618;-38.13080360867914
1739209852.7662663;-30.49652367304973
1739209852.7662709;-38.13080360867914
1739209852.7662754;-35.57807855764607
1739209852.76628;-35.57807855764607
1739209852.7662845;-45.120503652039325
1739209852.766289;-38.13080360867914
1739209852.7662935;-38.13080360867914
1739209852.766298;-45.120503652039325
1739209852.7663026;-28.992665084841942
1739209852.766307;-33.981070128970906
1739209852.7663116;-45.120503652039325
1739209852.7663162;-45.120503652039325
1739209852.7663207;-38.13080360867914
1739209852.7663252;-38.13080360867914
1739209852.7663298;-45.120503652039325
1739209852.7663343;-45.120503652039325
1739209852.7663388;-33.981070128970906
1739209852.7663434;-45.120503652039325
1739209852.766348;-45.120503652039325
1739209852.7663524;-45.120503652039325
1739209852.766357;-38.13080360867914
1739209852.7663615;-38.13080360867914
1739209852.766366;-38.13080360867914
1739209852.7663705;-45.120503652039325
1739209852.766375;-38.13080360867914
1739209852.7663796;-45.120503652039325
1739209852.7663841;-45.120503652039325
1739209852.7663887;-45.120503652039325
1739209852.7663932;-45.120503652039325
1739209852.7663977;-30.49652367304973
1739209852.7664022;-35.57807855764607
1739209852.7664068;-45.120503652039325
1739209852.7664113;-31.141103565318915
1739209852.7664158;-28.992665084841942
1739209852.7664204;-45.120503652039325
1739209852.766425;-45.120503652039325
1739209852.7664294;-38.13080360867914
1739209852.766434;-31.141103565318893
1739209852.7664385;-33.981070128970906
1739209852.766443;-45.120503652039325
1739209852.7664475;-45.120503652039325
1739209852.766452;-33.981070128970956
1739209852.7664566;-33.981070128970906
1739209852.7664611;-38.13080360867914
1739209852.7664657;-45.120503652039325
1739209852.7664702;-38.13080360867914
1739209852.7664747;-45.120503652039325
1739209852.7664793;-45.120503652039325
1739209852.7664838;-31.141103565318915
1739209852.7664883;-30.49652367304973
1739209852.7664928;-45.120503652039325
1739209852.7664974;-35.57807855764607
1739209852.766502;-38.13080360867914
1739209852.7665064;-45.120503652039325
1739209852.766511;-38.13080360867914
1739209852.7665155;-35.57807855764607
1739209852.76652;-38.13080360867914
1739209852.7665246;-45.120503652039325
1739209852.766529;-38.13080360867914
1739209852.7665336;-35.57807855764607
1739209852.7665381;-38.13080360867914
1739209852.7665427;-45.120503652039325
1739209852.7665472;-38.13080360867914
1739209852.7665517;-31.141103565318893
1739209852.7665563;-33.981070128970906
1739209852.7665608;-45.120503652039325
1739209852.7665653;-38.13080360867914
1739209852.7665699;-35.57807855764607
1739209852.7665744;-38.13080360867914
1739209852.766579;-45.120503652039325
1739209852.7665834;-33.981070128970906
1739209852.766588;-45.120503652039325
1739209852.7665925;-33.981070128970906
1739209852.766597;-38.13080360867914
1739209852.7666016;-38.13080360867914
1739209852.766606;-38.13080360867914
1739209852.7666106;-33.981070128970906
1739209852.7666152;-45.120503652039325
1739209852.7666197;-45.120503652039325
1739209852.7666242;-35.57807855764607
1739209852.7666287;-45.120503652039325
1739209852.7666333;-45.120503652039325
1739209852.7666378;-38.13080360867914
1739209852.7666423;-45.120503652039325
1739209852.7666469;-45.120503652039325
1739209852.7666514;-38.13080360867914
1739209852.766656;-35.57807855764607
1739209852.7666605;-45.120503652039325
1739209852.766665;-38.13080360867914
1739209852.7666695;-38.13080360867914
1739209852.766674;-45.120503652039325
1739209852.7666786;-45.120503652039325
1739209852.766683;-45.120503652039325
1739209852.7666876;-45.120503652039325
1739209852.7666922;-45.120503652039325
1739209852.7666967;-45.120503652039325
1739209852.7667012;-45.120503652039325
1739209852.7667058;-38.13080360867914
1739209852.7667103;-38.13080360867914
1739209852.7667148;-45.120503652039325
1739209852.7667193;-45.120503652039325
1739209852.7667239;-32.816014438256545
1739209852.7667284;-45.120503652039325
1739209852.766733;-38.13080360867914
1739209852.7667375;-45.120503652039325
1739209852.766742;-38.13080360867914
1739209852.7667465;-33.981070128970906
1739209852.766751;-45.120503652039325
1739209852.7667556;-38.13080360867914
1739209852.76676;-38.13080360867914
1739209852.7667646;-38.13080360867914
1739209852.7667692;-38.13080360867914
1739209852.7667737;-35.57807855764607
1739209852.7667782;-38.13080360867914
1739209852.7667828;-45.120503652039325
1739209852.7667873;-32.816014438256545
1739209852.7667918;-38.13080360867914
1739209852.7667964;-38.13080360867914
1739209852.7668009;-38.13080360867914
1739209852.7668054;-45.120503652039325
1739209852.76681;-38.13080360867914
1739209852.7668145;-38.13080360867914
1739209852.766819;-35.57807855764607
1739209852.7668235;-35.57807855764607
1739209852.766828;-45.120503652039325
1739209852.7668326;-45.120503652039325
1739209852.7668371;-38.13080360867914
1739209852.7668417;-35.57807855764607
1739209852.7668462;-38.13080360867914
1739209852.7668507;-45.120503652039325
1739209852.7668552;-38.13080360867914
1739209852.7668598;-35.57807855764607
1739209852.7668643;-38.13080360867914
1739209852.7668688;-45.120503652039325
1739209852.7668734;-38.13080360867914
1739209852.766878;-38.13080360867914
1739209852.7668824;-38.13080360867914
1739209852.766887;-45.120503652039325
1739209852.7668915;-33.981070128970906
1739209852.766896;-35.57807855764607
1739209852.7669005;-38.13080360867914
1739209852.766905;-45.120503652039325
1739209852.7669096;-45.120503652039325
1739209852.7669141;-45.120503652039325
1739209852.7669187;-38.13080360867914
1739209852.7669232;-33.981070128970906
1739209852.7669277;-28.992665084841942
1739209852.7669322;-35.57807855764607
1739209852.7669368;-45.120503652039325
1739209852.7669413;-45.120503652039325
1739209852.7669458;-38.13080360867914
1739209852.7669504;-32.816014438256545
1739209852.766955;-33.981070128970906
1739209852.7669594;-45.120503652039325
1739209852.766964;-33.981070128970906
1739209852.7669685;-45.120503652039325
1739209852.766973;-38.13080360867914
1739209852.7669775;-38.13080360867914
1739209852.766982;-45.120503652039325
1739209852.7669866;-45.120503652039325
1739209852.7669911;-38.13080360867914
1739209852.7669957;-38.13080360867914
1739209852.7670002;-33.981070128970906
1739209852.7670047;-45.120503652039325
1739209852.7670093;-45.120503652039325
1739209852.7670138;-35.57807855764607
1739209852.7670183;-38.13080360867914
1739209852.7670228;-45.120503652039325
1739209852.7670274;-38.13080360867914
1739209852.767032;-35.57807855764607
1739209852.7670364;-31.141103565318915
1739209852.767041;-45.120503652039325
1739209852.7670455;-45.120503652039325
1739209852.76705;-45.120503652039325
1739209852.7670546;-38.13080360867914
1739209852.767059;-45.120503652039325
1739209852.7670636;-45.120503652039325
1739209852.7670681;-38.13080360867914
1739209852.7670727;-30.49652367304973
1739209852.7670772;-45.120503652039325
1739209852.7670817;-45.120503652039325
1739209852.7670863;-38.13080360867914
1739209852.7670908;-38.13080360867914
1739209852.7670953;-45.120503652039325
1739209852.7670999;-45.120503652039325
1739209852.7671044;-38.13080360867914
1739209852.767109;-31.141103565318915
1739209852.7671134;-38.13080360867914
1739209852.767118;-38.13080360867914
1739209852.7671225;-45.120503652039325
1739209852.767127;-38.13080360867914
1739209852.7671316;-35.57807855764607
1739209852.767136;-38.13080360867914
1739209852.7671406;-45.120503652039325
1739209852.7671452;-38.13080360867914
1739209852.7671497;-38.13080360867914
1739209852.7671542;-38.13080360867914
1739209852.7671587;-45.120503652039325
1739209852.7671633;-45.120503652039325
1739209852.7671678;-31.141103565318893
1739209852.7671723;-45.120503652039325
1739209852.7671769;-45.120503652039325
1739209852.7671814;-33.981070128970906
1739209852.767186;-45.120503652039325
1739209852.7671905;-38.13080360867914
1739209852.767195;-45.120503652039325
1739209852.7671995;-38.13080360867914
1739209852.767204;-45.120503652039325
1739209852.7672086;-38.13080360867914
1739209852.767213;-45.120503652039325
1739209852.7672176;-38.13080360867914
1739209852.7672222;-38.13080360867914
1739209852.7672267;-38.13080360867914
1739209852.7672312;-45.120503652039325
1739209852.7672358;-38.13080360867914
1739209852.7672403;-38.13080360867914
1739209852.7672448;-45.120503652039325
1739209852.7672493;-45.120503652039325
1739209852.7672539;-38.13080360867914
1739209852.7672584;-35.57807855764607
1739209852.767263;-45.120503652039325
1739209852.7672675;-38.13080360867914
1739209852.767272;-38.13080360867914
1739209852.7672765;-38.13080360867914
1739209852.767281;-38.13080360867914
1739209852.7672856;-32.816014438256545
1739209852.76729;-38.13080360867914
1739209852.7672946;-45.120503652039325
1739209852.7672992;-38.13080360867914
1739209852.7673037;-38.13080360867914
1739209852.7673082;-38.13080360867914
1739209852.7673128;-45.120503652039325
1739209852.7673173;-45.120503652039325
1739209852.7673218;-38.13080360867914
1739209852.7673264;-35.57807855764607
1739209852.767331;-45.120503652039325
1739209852.7673354;-38.13080360867914
1739209852.76734;-38.13080360867914
1739209852.7673445;-33.981070128970906
1739209852.767349;-33.981070128970906
1739209852.7673535;-45.120503652039325
1739209852.767358;-45.120503652039325
1739209852.7673626;-45.120503652039325
1739209852.7673671;-35.57807855764607
1739209852.7673717;-38.13080360867914
1739209852.7673762;-45.120503652039325
1739209852.7673807;-45.120503652039325
1739209852.7673852;-45.120503652039325
1739209852.7673898;-45.120503652039325
1739209852.7673943;-38.13080360867914
1739209852.7673988;-45.120503652039325
1739209852.7674034;-45.120503652039325
1739209852.767408;-45.120503652039325
1739209852.7674124;-45.120503652039325
1739209852.767417;-38.13080360867914
1739209852.7674215;-45.120503652039325
1739209852.767426;-38.13080360867914
1739209852.7674305;-45.120503652039325
1739209852.767435;-38.13080360867914
1739209852.7674396;-29.438486411369333
1739209852.7674441;-38.13080360867914
1739209852.7674487;-45.120503652039325
1739209852.7674532;-45.120503652039325
1739209852.7674577;-32.816014438256545
1739209852.7674623;-38.13080360867914
1739209852.7674668;-38.13080360867914
1739209852.7674713;-38.13080360867914
1739209852.7674758;-31.141103565318893
1739209852.7674804;-38.13080360867914
1739209852.767485;-45.120503652039325
1739209852.7674894;-45.120503652039325
1739209852.767494;-38.13080360867914
1739209852.7674985;-45.120503652039325
1739209852.767503;-45.120503652039325
1739209852.7675076;-35.57807855764607
1739209852.767512;-38.13080360867914
1739209852.7675166;-45.120503652039325
1739209852.7675211;-38.13080360867914
1739209852.7675257;-45.120503652039325
1739209852.7675302;-45.120503652039325
