CAN Message; 0x24:0029e7ecdffd14ed
Timestamp;Amplitude
1739209746.154415;-35.57807855764607
1739209746.1544223;-38.13080360867914
1739209746.15443;-45.120503652039325
1739209746.1544375;-45.120503652039325
1739209746.154445;-33.981070128970906
1739209746.1544526;-38.13080360867914
1739209746.1544602;-45.120503652039325
1739209746.1544676;-38.13080360867914
1739209746.1544752;-31.141103565318915
1739209746.1544826;-38.13080360867914
1739209746.1544902;-45.120503652039325
1739209746.1544979;-45.120503652039325
1739209746.1545053;-45.120503652039325
1739209746.154513;-38.13080360867914
1739209746.1545205;-38.13080360867914
1739209746.154528;-38.13080360867914
1739209746.1545355;-45.120503652039325
1739209746.1545432;-45.120503652039325
1739209746.1545506;-45.120503652039325
1739209746.1545582;-38.13080360867914
1739209746.1545658;-33.981070128970906
1739209746.1545732;-45.120503652039325
1739209746.1545808;-45.120503652039325
1739209746.1545882;-45.120503652039325
1739209746.1545959;-45.120503652039325
1739209746.1546035;-45.120503652039325
1739209746.1546109;-38.13080360867914
1739209746.1546185;-45.120503652039325
1739209746.1546261;-38.13080360867914
1739209746.1546335;-32.816014438256545
1739209746.1546412;-33.981070128970906
1739209746.1546488;-38.13080360867914
1739209746.1546562;-33.981070128970906
1739209746.1546638;-38.13080360867914
1739209746.1546714;-38.13080360867914
1739209746.1546788;-38.13080360867914
1739209746.1546865;-38.13080360867914
1739209746.1546938;-45.120503652039325
1739209746.1547015;-45.120503652039325
1739209746.154709;-45.120503652039325
1739209746.1547165;-38.13080360867914
1739209746.1547241;-38.13080360867914
1739209746.1547318;-38.13080360867914
1739209746.1547391;-38.13080360867914
1739209746.1547468;-33.981070128970906
1739209746.1547544;-35.57807855764607
1739209746.1547618;-38.13080360867914
1739209746.1547694;-32.816014438256545
1739209746.154777;-45.120503652039325
1739209746.1547844;-38.13080360867914
1739209746.154792;-38.13080360867914
1739209746.1547995;-45.120503652039325
1739209746.154807;-45.120503652039325
1739209746.1548147;-38.13080360867914
1739209746.154822;-38.13080360867914
1739209746.1548297;-38.13080360867914
1739209746.1548374;-45.120503652039325
1739209746.1548448;-45.120503652039325
1739209746.1548524;-45.120503652039325
1739209746.15486;-45.120503652039325
1739209746.1548674;-33.981070128970906
1739209746.154875;-38.13080360867914
1739209746.1548827;-38.13080360867914
1739209746.15489;-38.13080360867914
1739209746.1548977;-45.120503652039325
1739209746.154905;-38.13080360867914
1739209746.1549127;-45.120503652039325
1739209746.1549203;-45.120503652039325
1739209746.1549277;-45.120503652039325
1739209746.1549354;-33.981070128970906
1739209746.154943;-38.13080360867914
1739209746.1549504;-45.120503652039325
1739209746.154958;-38.13080360867914
1739209746.1549656;-38.13080360867914
1739209746.154973;-45.120503652039325
1739209746.1549807;-45.120503652039325
1739209746.1549883;-32.816014438256545
1739209746.1549957;-45.120503652039325
1739209746.1550033;-45.120503652039325
1739209746.1550107;-38.13080360867914
1739209746.1550183;-35.57807855764607
1739209746.155026;-28.992665084841942
1739209746.1550333;-45.120503652039325
1739209746.155041;-45.120503652039325
1739209746.1550486;-38.13080360867914
1739209746.155056;-38.13080360867914
1739209746.1550636;-45.120503652039325
1739209746.1550713;-45.120503652039325
1739209746.1550786;-38.13080360867914
1739209746.1550863;-45.120503652039325
1739209746.155094;-45.120503652039325
1739209746.1551013;-45.120503652039325
1739209746.155109;-45.120503652039325
1739209746.1551163;-45.120503652039325
1739209746.155124;-35.57807855764607
1739209746.1551316;-45.120503652039325
1739209746.155139;-35.57807855764607
1739209746.1551466;-38.13080360867914
1739209746.1551542;-45.120503652039325
1739209746.1551616;-38.13080360867914
1739209746.1551692;-45.120503652039325
1739209746.1551769;-45.120503652039325
1739209746.1551843;-45.120503652039325
1739209746.155192;-38.13080360867914
1739209746.1551995;-38.13080360867914
1739209746.155207;-28.992665084841942
1739209746.1552145;-31.141103565318893
1739209746.155222;-35.57807855764607
1739209746.1552296;-45.120503652039325
1739209746.1552372;-45.120503652039325
1739209746.1552446;-38.13080360867914
1739209746.1552522;-45.120503652039325
1739209746.1552598;-45.120503652039325
1739209746.1552672;-31.14110356531892
1739209746.1552749;-38.13080360867914
1739209746.1552825;-33.981070128970906
1739209746.15529;-45.120503652039325
1739209746.1552975;-45.120503652039325
1739209746.1553051;-45.120503652039325
1739209746.1553125;-45.120503652039325
1739209746.1553202;-45.120503652039325
1739209746.1553276;-38.13080360867914
1739209746.1553352;-45.120503652039325
1739209746.1553428;-45.120503652039325
1739209746.1553502;-45.120503652039325
1739209746.1553578;-45.120503652039325
1739209746.1553655;-45.120503652039325
1739209746.1553729;-45.120503652039325
1739209746.1553805;-45.120503652039325
1739209746.155388;-33.981070128970906
1739209746.1553955;-38.13080360867914
1739209746.1554031;-38.13080360867914
1739209746.1554108;-38.13080360867914
1739209746.1554182;-45.120503652039325
1739209746.1554258;-45.120503652039325
1739209746.1554332;-45.120503652039325
1739209746.1554408;-35.57807855764607
1739209746.1554484;-30.49652367304973
1739209746.1554558;-38.13080360867914
1739209746.1554635;-45.120503652039325
1739209746.155471;-38.13080360867914
1739209746.1554785;-35.57807855764607
1739209746.155486;-45.120503652039325
1739209746.1554937;-45.120503652039325
1739209746.1555011;-38.13080360867914
1739209746.1555088;-31.141103565318915
1739209746.1555164;-38.13080360867914
1739209746.1555238;-38.13080360867914
1739209746.1555314;-45.120503652039325
1739209746.1555388;-38.13080360867914
1739209746.1555464;-45.120503652039325
1739209746.155554;-45.120503652039325
1739209746.1555614;-35.57807855764607
1739209746.155569;-38.13080360867914
1739209746.1555767;-45.120503652039325
1739209746.155584;-38.13080360867914
1739209746.1555917;-45.120503652039325
1739209746.1555994;-38.13080360867914
1739209746.1556067;-35.57807855764607
1739209746.1556144;-38.13080360867914
1739209746.155622;-38.13080360867914
1739209746.1556294;-38.13080360867914
1739209746.155637;-45.120503652039325
1739209746.1556444;-45.120503652039325
1739209746.155652;-38.13080360867914
1739209746.1556597;-38.13080360867914
1739209746.155667;-45.120503652039325
1739209746.1556747;-45.120503652039325
1739209746.1556823;-45.120503652039325
1739209746.1556897;-33.981070128970906
1739209746.1556973;-32.816014438256545
1739209746.155705;-38.13080360867914
1739209746.1557124;-45.120503652039325
1739209746.15572;-38.13080360867914
1739209746.1557276;-35.57807855764607
1739209746.155735;-38.13080360867914
1739209746.1557426;-45.120503652039325
1739209746.15575;-35.57807855764607
1739209746.1557577;-38.13080360867914
1739209746.1557653;-38.13080360867914
1739209746.1557727;-45.120503652039325
1739209746.1557803;-45.120503652039325
1739209746.155788;-45.120503652039325
1739209746.1557953;-45.120503652039325
1739209746.155803;-33.981070128970906
1739209746.1558106;-45.120503652039325
1739209746.155818;-45.120503652039325
1739209746.1558256;-45.120503652039325
1739209746.1558332;-33.981070128970906
1739209746.1558406;-33.981070128970906
1739209746.1558483;-33.981070128970906
1739209746.1558557;-45.120503652039325
1739209746.1558633;-38.13080360867914
1739209746.155871;-45.120503652039325
1739209746.1558783;-35.57807855764607
1739209746.155886;-38.13080360867914
1739209746.1558936;-38.13080360867914
1739209746.155901;-45.120503652039325
1739209746.1559086;-38.13080360867914
1739209746.1559162;-35.57807855764607
1739209746.1559236;-45.120503652039325
1739209746.1559312;-38.13080360867914
1739209746.1559386;-45.120503652039325
1739209746.1559463;-45.120503652039325
1739209746.155954;-38.13080360867914
1739209746.1559613;-45.120503652039325
1739209746.155969;-45.120503652039325
1739209746.1559765;-45.120503652039325
1739209746.155984;-38.13080360867914
1739209746.1559916;-45.120503652039325
1739209746.1559992;-32.816014438256545
1739209746.1560066;-38.13080360867914
1739209746.1560142;-32.816014438256545
1739209746.1560218;-35.57807855764607
1739209746.1560292;-45.120503652039325
1739209746.1560369;-45.120503652039325
1739209746.1560442;-45.120503652039325
1739209746.1560519;-33.981070128970906
1739209746.1560595;-45.120503652039325
1739209746.156067;-45.120503652039325
1739209746.1560745;-35.57807855764607
1739209746.1560822;-38.13080360867914
1739209746.1560895;-45.120503652039325
1739209746.1560972;-45.120503652039325
1739209746.1561048;-35.57807855764607
1739209746.1561122;-32.816014438256545
1739209746.1561198;-45.120503652039325
1739209746.1561275;-45.120503652039325
1739209746.1561348;-35.57807855764607
1739209746.1561425;-35.57807855764607
1739209746.1561499;-38.13080360867914
1739209746.1561575;-35.57807855764607
1739209746.1561651;-38.13080360867914
1739209746.1561725;-45.120503652039325
1739209746.1561801;-31.141103565318893
1739209746.1561878;-32.816014438256545
1739209746.1561952;-38.13080360867914
1739209746.1562028;-38.13080360867914
1739209746.1562104;-45.120503652039325
1739209746.1562178;-45.120503652039325
1739209746.1562254;-45.120503652039325
1739209746.156233;-35.57807855764607
1739209746.1562405;-38.13080360867914
1739209746.156248;-45.120503652039325
1739209746.1562555;-38.13080360867914
1739209746.156263;-45.120503652039325
1739209746.1562707;-38.13080360867914
1739209746.1562781;-45.120503652039325
1739209746.1562858;-45.120503652039325
1739209746.1562934;-45.120503652039325
1739209746.1563008;-32.816014438256545
1739209746.1563084;-29.438486411369333
1739209746.156316;-45.120503652039325
1739209746.1563234;-45.120503652039325
1739209746.156331;-33.981070128970906
1739209746.1563387;-35.57807855764607
1739209746.156346;-45.120503652039325
1739209746.1563537;-45.120503652039325
1739209746.156361;-45.120503652039325
1739209746.1563687;-45.120503652039325
1739209746.1563764;-38.13080360867914
1739209746.1563838;-45.120503652039325
1739209746.1563914;-38.13080360867914
1739209746.156399;-45.120503652039325
1739209746.1564064;-45.120503652039325
1739209746.156414;-45.120503652039325
1739209746.1564217;-33.981070128970906
1739209746.156429;-38.13080360867914
1739209746.1564367;-38.13080360867914
1739209746.1564443;-45.120503652039325
1739209746.1564517;-38.13080360867914
1739209746.1564593;-38.13080360867914
1739209746.1564667;-45.120503652039325
1739209746.1564744;-45.120503652039325
1739209746.156482;-38.13080360867914
1739209746.1564894;-31.141103565318915
1739209746.156497;-45.120503652039325
1739209746.1565046;-45.120503652039325
1739209746.156512;-38.13080360867914
1739209746.1565197;-35.57807855764607
1739209746.1565273;-45.120503652039325
1739209746.1565347;-45.120503652039325
1739209746.1565423;-45.120503652039325
1739209746.15655;-38.13080360867914
1739209746.1565573;-45.120503652039325
1739209746.156565;-45.120503652039325
1739209746.1565723;-45.120503652039325
1739209746.15658;-45.120503652039325
1739209746.1565876;-38.13080360867914
1739209746.156595;-45.120503652039325
1739209746.1566026;-35.57807855764607
1739209746.1566103;-27.267205301931607
1739209746.1566176;-33.981070128970906
1739209746.1566253;-35.57807855764607
1739209746.156633;-45.120503652039325
1739209746.1566403;-35.57807855764607
1739209746.156648;-38.13080360867914
1739209746.1566556;-38.13080360867914
1739209746.156663;-45.120503652039325
1739209746.1566706;-35.57807855764607
1739209746.156678;-45.120503652039325
1739209746.1566856;-38.13080360867914
1739209746.1566932;-38.13080360867914
1739209746.1567006;-45.120503652039325
1739209746.1567082;-38.13080360867914
1739209746.1567159;-45.120503652039325
1739209746.1567233;-45.120503652039325
1739209746.156731;-38.13080360867914
1739209746.1567385;-38.13080360867914
1739209746.156746;-38.13080360867914
1739209746.1567535;-38.13080360867914
1739209746.1567612;-38.13080360867914
1739209746.1567686;-33.981070128970906
1739209746.1567762;-33.981070128970906
1739209746.1567836;-45.120503652039325
1739209746.1567912;-45.120503652039325
1739209746.1567988;-31.141103565318893
1739209746.1568062;-35.57807855764607
1739209746.1568139;-45.120503652039325
1739209746.1568215;-38.13080360867914
1739209746.1568289;-35.57807855764607
1739209746.1568365;-38.13080360867914
1739209746.1568441;-38.13080360867914
1739209746.1568515;-33.981070128970906
1739209746.1568592;-38.13080360867914
1739209746.1568668;-38.13080360867914
1739209746.1568742;-45.120503652039325
1739209746.1568818;-38.13080360867914
1739209746.1568892;-38.13080360867914
1739209746.1568968;-45.120503652039325
1739209746.1569045;-45.120503652039325
1739209746.1569118;-38.13080360867914
1739209746.1569195;-38.13080360867914
1739209746.156927;-38.13080360867914
1739209746.1569345;-45.120503652039325
1739209746.1569421;-38.13080360867914
1739209746.1569498;-32.816014438256545
1739209746.1569571;-35.57807855764607
1739209746.1569648;-45.120503652039325
1739209746.1569724;-38.13080360867914
1739209746.1569798;-45.120503652039325
1739209746.1569874;-45.120503652039325
1739209746.1569948;-38.13080360867914
1739209746.1570024;-45.120503652039325
1739209746.15701;-45.120503652039325
1739209746.1570175;-45.120503652039325
1739209746.157025;-45.120503652039325
1739209746.1570327;-45.120503652039325
1739209746.15704;-38.13080360867914
1739209746.1570477;-38.13080360867914
1739209746.1570554;-35.57807855764607
1739209746.1570628;-38.13080360867914
1739209746.1570704;-45.120503652039325
1739209746.157078;-45.120503652039325
1739209746.1570854;-35.57807855764607
1739209746.157093;-38.13080360867914
1739209746.1571004;-35.57807855764607
1739209746.157108;-35.57807855764607
1739209746.1571157;-45.120503652039325
1739209746.157123;-38.13080360867914
1739209746.1571307;-38.13080360867914
1739209746.1571383;-38.13080360867914
1739209746.1571457;-45.120503652039325
1739209746.1571534;-45.120503652039325
1739209746.157161;-45.120503652039325
1739209746.1571684;-38.13080360867914
1739209746.157176;-45.120503652039325
1739209746.1571836;-45.120503652039325
1739209746.157191;-45.120503652039325
1739209746.1571987;-38.13080360867914
1739209746.157206;-33.981070128970906
1739209746.1572137;-38.13080360867914
1739209746.1572213;-33.981070128970906
1739209746.1572287;-45.120503652039325
1739209746.1572363;-38.13080360867914
1739209746.157244;-45.120503652039325
1739209746.1572514;-38.13080360867914
1739209746.157259;-45.120503652039325
1739209746.1572666;-38.13080360867914
1739209746.157274;-38.13080360867914
1739209746.1572816;-45.120503652039325
1739209746.1572893;-45.120503652039325
1739209746.1572967;-35.57807855764607
1739209746.1573043;-35.57807855764607
1739209746.1573117;-45.120503652039325
1739209746.1573193;-45.120503652039325
1739209746.157327;-45.120503652039325
1739209746.1573343;-45.120503652039325
1739209746.157342;-45.120503652039325
1739209746.1573496;-45.120503652039325
1739209746.157357;-38.13080360867914
1739209746.1573646;-38.13080360867914
1739209746.1573722;-33.981070128970906
1739209746.1573796;-33.981070128970906
1739209746.1573873;-45.120503652039325
1739209746.157395;-45.120503652039325
1739209746.1574023;-26.487275050834715
1739209746.15741;-32.816014438256545
1739209746.1574173;-45.120503652039325
1739209746.157425;-38.13080360867914
1739209746.1574326;-35.57807855764607
1739209746.15744;-38.13080360867914
1739209746.1574476;-45.120503652039325
1739209746.1574552;-38.13080360867914
1739209746.1574626;-45.120503652039325
1739209746.1574702;-45.120503652039325
1739209746.1574779;-38.13080360867914
1739209746.1574852;-38.13080360867914
1739209746.1574929;-38.13080360867914
1739209746.1575005;-38.13080360867914
1739209746.157508;-35.57807855764607
1739209746.1575155;-45.120503652039325
1739209746.157523;-38.13080360867914
1739209746.1575305;-38.13080360867914
1739209746.1575382;-38.13080360867914
1739209746.1575456;-32.816014438256545
1739209746.1575532;-45.120503652039325
1739209746.1575608;-45.120503652039325
1739209746.1575682;-38.13080360867914
1739209746.1575758;-33.981070128970906
1739209746.1575835;-31.141103565318893
1739209746.1575909;-35.57807855764607
1739209746.1575985;-35.57807855764607
1739209746.1576061;-35.57807855764607
1739209746.1576135;-38.13080360867914
1739209746.1576211;-38.13080360867914
1739209746.1576285;-38.13080360867914
1739209746.1576362;-32.816014438256545
1739209746.1576438;-38.13080360867914
1739209746.1576512;-45.120503652039325
1739209746.1576588;-35.57807855764607
1739209746.1576664;-38.13080360867914
1739209746.1576738;-45.120503652039325
1739209746.1576815;-45.120503652039325
1739209746.157689;-38.13080360867914
1739209746.1576965;-45.120503652039325
1739209746.157704;-32.816014438256545
1739209746.1577117;-32.816014438256545
1739209746.1577191;-45.120503652039325
1739209746.1577268;-38.13080360867914
1739209746.1577342;-38.13080360867914
1739209746.1577418;-45.120503652039325
1739209746.1577494;-38.13080360867914
1739209746.1577568;-38.13080360867914
1739209746.1577644;-45.120503652039325
1739209746.157772;-45.120503652039325
1739209746.1577795;-45.120503652039325
1739209746.157787;-45.120503652039325
1739209746.1577947;-45.120503652039325
1739209746.157802;-38.13080360867914
1739209746.1578097;-45.120503652039325
1739209746.1578174;-45.120503652039325
1739209746.1578248;-38.13080360867914
1739209746.1578324;-38.13080360867914
1739209746.1578398;-45.120503652039325
1739209746.1578474;-45.120503652039325
1739209746.157855;-38.13080360867914
1739209746.1578624;-45.120503652039325
1739209746.15787;-32.816014438256545
1739209746.1578777;-45.120503652039325
1739209746.157885;-38.13080360867914
1739209746.1578927;-31.141103565318915
1739209746.1579003;-45.120503652039325
1739209746.1579077;-38.13080360867914
1739209746.1579154;-35.57807855764607
1739209746.1579227;-32.816014438256545
1739209746.1579304;-38.13080360867914
1739209746.157938;-45.120503652039325
