CAN Message; 0x150:0000c97507720719
Timestamp;Amplitude
1739209731.7758343;-38.13080360867914
1739209731.77584;-45.120503652039325
1739209731.775846;-45.120503652039325
1739209731.7758517;-38.13080360867914
1739209731.7758574;-38.13080360867914
1739209731.7758632;-45.120503652039325
1739209731.775869;-45.120503652039325
1739209731.7758746;-45.120503652039325
1739209731.7758803;-45.120503652039325
1739209731.775886;-45.120503652039325
1739209731.7758918;-45.120503652039325
1739209731.7758977;-38.13080360867914
1739209731.7759035;-28.992665084841942
1739209731.7759092;-33.981070128970906
1739209731.775915;-38.13080360867914
1739209731.7759206;-38.13080360867914
1739209731.7759264;-32.816014438256545
1739209731.775932;-38.13080360867914
1739209731.7759378;-45.120503652039325
1739209731.7759438;-35.57807855764607
1739209731.7759495;-38.13080360867914
1739209731.7759552;-45.120503652039325
1739209731.775961;-38.13080360867914
1739209731.7759666;-38.13080360867914
1739209731.7759724;-45.120503652039325
1739209731.775978;-35.57807855764607
1739209731.7759838;-35.57807855764607
1739209731.7759895;-45.120503652039325
1739209731.7759955;-45.120503652039325
1739209731.7760012;-45.120503652039325
1739209731.776007;-38.13080360867914
1739209731.7760127;-38.13080360867914
1739209731.7760184;-45.120503652039325
1739209731.776024;-45.120503652039325
1739209731.7760298;-45.120503652039325
1739209731.7760355;-45.120503652039325
1739209731.7760415;-38.13080360867914
1739209731.7760472;-38.13080360867914
1739209731.776053;-45.120503652039325
1739209731.7760587;-45.120503652039325
1739209731.7760644;-38.13080360867914
1739209731.77607;-35.57807855764607
1739209731.7760758;-35.57807855764607
1739209731.7760816;-38.13080360867914
1739209731.7760875;-38.13080360867914
1739209731.7760932;-38.13080360867914
1739209731.776099;-38.13080360867914
1739209731.7761047;-38.13080360867914
1739209731.7761104;-45.120503652039325
1739209731.7761161;-45.120503652039325
1739209731.7761219;-33.981070128970906
1739209731.7761276;-38.13080360867914
1739209731.7761333;-28.992665084841942
1739209731.7761393;-31.141103565318915
1739209731.776145;-45.120503652039325
1739209731.7761507;-38.13080360867914
1739209731.7761564;-45.120503652039325
1739209731.7761621;-45.120503652039325
1739209731.7761679;-45.120503652039325
1739209731.7761736;-35.57807855764607
1739209731.7761793;-38.13080360867914
1739209731.7761853;-33.981070128970906
1739209731.776191;-31.141103565318893
1739209731.7761967;-45.120503652039325
1739209731.7762024;-45.120503652039325
1739209731.7762082;-45.120503652039325
1739209731.776214;-33.981070128970906
1739209731.7762196;-45.120503652039325
1739209731.7762253;-38.13080360867914
1739209731.776231;-33.981070128970906
1739209731.776237;-45.120503652039325
1739209731.7762427;-45.120503652039325
1739209731.7762485;-38.13080360867914
1739209731.7762542;-45.120503652039325
1739209731.77626;-45.120503652039325
1739209731.7762656;-38.13080360867914
1739209731.7762713;-38.13080360867914
1739209731.780932;-33.981070128970906
1739209731.7809348;-38.13080360867914
1739209731.780938;-45.120503652039325
1739209731.7809408;-45.120503652039325
1739209731.7809436;-31.141103565318943
1739209731.7809465;-45.120503652039325
1739209731.7809496;-45.120503652039325
1739209731.7809525;-45.120503652039325
1739209731.7809553;-38.13080360867914
1739209731.7809582;-38.13080360867914
1739209731.780961;-35.57807855764607
1739209731.7809641;-38.13080360867914
1739209731.780967;-28.58837851428586
1739209731.7809699;-32.816014438256545
1739209731.7809727;-45.120503652039325
1739209731.7809758;-38.13080360867914
1739209731.7809787;-33.981070128970906
1739209731.7809815;-38.13080360867914
1739209731.7809844;-38.13080360867914
1739209731.7809873;-45.120503652039325
1739209731.7809904;-45.120503652039325
1739209731.7809932;-38.13080360867914
1739209731.780996;-35.57807855764607
1739209731.780999;-45.120503652039325
1739209731.781002;-38.13080360867914
1739209731.781005;-35.57807855764607
1739209731.7810078;-45.120503652039325
1739209731.7810106;-45.120503652039325
1739209731.7810135;-45.120503652039325
1739209731.7810166;-38.13080360867914
1739209731.7810194;-35.57807855764607
1739209731.7810223;-35.57807855764607
1739209731.7810252;-45.120503652039325
1739209731.7810283;-45.120503652039325
1739209731.7810311;-33.981070128970906
1739209731.781034;-38.13080360867914
1739209731.7810369;-35.57807855764607
1739209731.7810397;-38.13080360867914
1739209731.7810428;-38.13080360867914
1739209731.7810457;-45.120503652039325
1739209731.7810485;-38.13080360867914
1739209731.7810514;-38.13080360867914
1739209731.7810545;-45.120503652039325
1739209731.7810574;-35.57807855764607
1739209731.7810602;-45.120503652039325
1739209731.781063;-45.120503652039325
1739209731.7810662;-45.120503652039325
1739209731.781069;-38.13080360867914
1739209731.781072;-38.13080360867914
1739209731.7810748;-38.13080360867914
1739209731.7810776;-38.13080360867914
1739209731.7810807;-45.120503652039325
1739209731.7810836;-35.57807855764607
1739209731.7810864;-38.13080360867914
1739209731.7810893;-38.13080360867914
1739209731.7810924;-35.57807855764607
1739209731.7810953;-38.13080360867914
1739209731.7810981;-45.120503652039325
1739209731.781101;-38.13080360867914
1739209731.7811038;-32.816014438256545
1739209731.781107;-45.120503652039325
1739209731.7811098;-45.120503652039325
1739209731.7811127;-38.13080360867914
1739209731.7811155;-38.13080360867914
1739209731.7811186;-35.57807855764607
1739209731.7811215;-38.13080360867914
1739209731.7811244;-38.13080360867914
1739209731.7811272;-35.57807855764607
1739209731.78113;-45.120503652039325
1739209731.7811332;-38.13080360867914
1739209731.781136;-38.13080360867914
1739209731.781139;-45.120503652039325
1739209731.7811418;-45.120503652039325
1739209731.7811449;-38.13080360867914
1739209731.7811477;-38.13080360867914
1739209731.7811506;-45.120503652039325
1739209731.7811534;-38.13080360867914
1739209731.7811563;-45.120503652039325
1739209731.7811594;-35.57807855764607
1739209731.7811623;-32.816014438256545
1739209731.7811651;-38.13080360867914
1739209731.781168;-38.13080360867914
1739209731.781171;-45.120503652039325
1739209731.781174;-38.13080360867914
1739209731.7811768;-38.13080360867914
1739209731.7811797;-33.981070128970906
1739209731.7811825;-38.13080360867914
1739209731.7811856;-45.120503652039325
1739209731.7811885;-38.13080360867914
1739209731.7811913;-33.981070128970906
1739209731.7811942;-38.13080360867914
1739209731.7811973;-38.13080360867914
1739209731.7812002;-38.13080360867914
1739209731.781203;-45.120503652039325
1739209731.781206;-38.13080360867914
1739209731.7812088;-38.13080360867914
1739209731.7812119;-38.13080360867914
1739209731.7812147;-38.13080360867914
1739209731.7812176;-45.120503652039325
1739209731.7812204;-45.120503652039325
1739209731.7812235;-45.120503652039325
1739209731.7812264;-45.120503652039325
1739209731.7812293;-45.120503652039325
1739209731.781232;-45.120503652039325
1739209731.781235;-38.13080360867914
1739209731.781238;-38.13080360867914
1739209731.781241;-38.13080360867914
1739209731.7812438;-45.120503652039325
1739209731.7812467;-45.120503652039325
1739209731.7812498;-45.120503652039325
1739209731.7812526;-45.120503652039325
1739209731.7812555;-45.120503652039325
1739209731.7812583;-45.120503652039325
1739209731.7812612;-45.120503652039325
1739209731.7812643;-45.120503652039325
1739209731.7812672;-35.57807855764607
1739209731.78127;-45.120503652039325
1739209731.781273;-33.981070128970906
1739209731.781276;-28.58837851428586
1739209731.7812788;-33.981070128970906
1739209731.7812817;-45.120503652039325
1739209731.7812846;-45.120503652039325
1739209731.7812877;-38.13080360867914
1739209731.7812905;-38.13080360867914
1739209731.7812934;-45.120503652039325
1739209731.7812963;-33.981070128970906
1739209731.781299;-30.49652367304973
1739209731.7813022;-38.13080360867914
1739209731.781305;-45.120503652039325
1739209731.781308;-45.120503652039325
1739209731.7813108;-38.13080360867914
1739209731.781314;-45.120503652039325
1739209731.7813168;-45.120503652039325
1739209731.7813196;-38.13080360867914
1739209731.7813225;-31.141103565318915
1739209731.7813253;-45.120503652039325
1739209731.7813284;-45.120503652039325
1739209731.7813313;-38.13080360867914
1739209731.7813342;-45.120503652039325
1739209731.781337;-38.13080360867914
1739209731.7813401;-38.13080360867914
1739209731.781343;-38.13080360867914
1739209731.7813458;-38.13080360867914
1739209731.7813487;-38.13080360867914
1739209731.7813516;-38.13080360867914
1739209731.7813547;-45.120503652039325
1739209731.7813575;-45.120503652039325
1739209731.7813604;-45.120503652039325
1739209731.7813632;-38.13080360867914
1739209731.7813663;-38.13080360867914
1739209731.7813692;-31.141103565318915
1739209731.781372;-33.981070128970906
1739209731.781375;-38.13080360867914
1739209731.7813778;-38.13080360867914
1739209731.781381;-45.120503652039325
1739209731.7813838;-45.120503652039325
1739209731.7813866;-38.13080360867914
1739209731.7813895;-38.13080360867914
1739209731.7813926;-35.57807855764607
1739209731.7813954;-45.120503652039325
1739209731.7813983;-38.13080360867914
1739209731.7814012;-38.13080360867914
1739209731.781404;-45.120503652039325
1739209731.781407;-45.120503652039325
1739209731.78141;-38.13080360867914
1739209731.7814128;-38.13080360867914
1739209731.7814157;-45.120503652039325
1739209731.7814188;-45.120503652039325
1739209731.7814217;-45.120503652039325
1739209731.7814245;-45.120503652039325
1739209731.7814274;-38.13080360867914
1739209731.7814302;-35.57807855764607
1739209731.7814333;-38.13080360867914
1739209731.7814362;-45.120503652039325
1739209731.781439;-28.992665084841942
1739209731.781442;-38.13080360867914
1739209731.781445;-38.13080360867914
1739209731.781448;-38.13080360867914
1739209731.7814507;-38.13080360867914
1739209731.7814536;-45.120503652039325
1739209731.7814565;-38.13080360867914
1739209731.7814596;-38.13080360867914
1739209731.7814624;-31.141103565318943
1739209731.7814653;-45.120503652039325
1739209731.7814682;-45.120503652039325
1739209731.7814713;-45.120503652039325
1739209731.781474;-38.13080360867914
1739209731.781477;-45.120503652039325
1739209731.7814798;-38.13080360867914
1739209731.7814827;-38.13080360867914
1739209731.7814858;-28.58837851428586
1739209731.7814887;-35.57807855764607
1739209731.7814915;-45.120503652039325
1739209731.7814944;-45.120503652039325
1739209731.7814975;-38.13080360867914
1739209731.7815003;-38.13080360867914
1739209731.7815032;-45.120503652039325
1739209731.781506;-45.120503652039325
1739209731.7815092;-33.981070128970956
1739209731.781512;-45.120503652039325
1739209731.781515;-45.120503652039325
1739209731.7815177;-45.120503652039325
1739209731.7815206;-45.120503652039325
1739209731.7815237;-38.13080360867914
1739209731.7815266;-38.13080360867914
1739209731.7815294;-45.120503652039325
1739209731.7815323;-28.58837851428586
1739209731.7815354;-31.141103565318893
1739209731.7815382;-45.120503652039325
1739209731.781541;-45.120503652039325
1739209731.781544;-38.13080360867914
1739209731.7815468;-38.13080360867914
1739209731.78155;-38.13080360867914
1739209731.7815528;-45.120503652039325
1739209731.7815557;-45.120503652039325
1739209731.7815585;-38.13080360867914
1739209731.7815616;-38.13080360867914
1739209731.7815645;-45.120503652039325
1739209731.7815673;-35.57807855764607
1739209731.7815702;-35.57807855764607
1739209731.781573;-45.120503652039325
1739209731.7815762;-45.120503652039325
1739209731.781579;-45.120503652039325
1739209731.7815819;-38.13080360867914
1739209731.7815847;-38.13080360867914
1739209731.7815878;-45.120503652039325
1739209731.7815907;-45.120503652039325
1739209731.7815936;-38.13080360867914
1739209731.7815964;-38.13080360867914
1739209731.7815993;-45.120503652039325
1739209731.7816024;-35.57807855764607
1739209731.7816052;-33.981070128970906
1739209731.781608;-38.13080360867914
1739209731.781611;-33.981070128970906
1739209731.781614;-38.13080360867914
1739209731.781617;-45.120503652039325
1739209731.7816198;-45.120503652039325
1739209731.7816226;-38.13080360867914
1739209731.7816255;-45.120503652039325
1739209731.7816286;-45.120503652039325
1739209731.7816315;-38.13080360867914
1739209731.7816343;-38.13080360867914
1739209731.7816372;-45.120503652039325
1739209731.7816403;-45.120503652039325
1739209731.7816432;-38.13080360867914
1739209731.781646;-45.120503652039325
1739209731.7816489;-35.57807855764607
1739209731.7816517;-32.816014438256545
1739209731.7816548;-38.13080360867914
1739209731.7816577;-45.120503652039325
1739209731.7816606;-45.120503652039325
1739209731.7816634;-45.120503652039325
1739209731.7816665;-45.120503652039325
1739209731.7816694;-38.13080360867914
1739209731.7816722;-45.120503652039325
1739209731.781675;-45.120503652039325
1739209731.781678;-38.13080360867914
1739209731.781681;-38.13080360867914
1739209731.781684;-45.120503652039325
1739209731.7816868;-33.981070128970906
1739209731.7816896;-45.120503652039325
1739209731.7816927;-45.120503652039325
1739209731.7816956;-45.120503652039325
1739209731.7816985;-45.120503652039325
1739209731.7817013;-35.57807855764607
1739209731.7817042;-35.57807855764607
1739209731.7817073;-45.120503652039325
1739209731.7817101;-45.120503652039325
1739209731.781713;-35.57807855764607
1739209731.7817159;-38.13080360867914
1739209731.781719;-45.120503652039325
1739209731.7817218;-38.13080360867914
1739209731.7817247;-38.13080360867914
1739209731.7817276;-38.13080360867914
1739209731.7817304;-45.120503652039325
1739209731.7817335;-45.120503652039325
1739209731.7817364;-38.13080360867914
1739209731.7817392;-45.120503652039325
1739209731.781742;-38.13080360867914
1739209731.7817452;-33.981070128970906
1739209731.781748;-33.981070128970906
1739209731.781751;-45.120503652039325
1739209731.7817538;-38.13080360867914
1739209731.7817569;-45.120503652039325
1739209731.7817597;-45.120503652039325
1739209731.7817626;-45.120503652039325
1739209731.7817655;-45.120503652039325
1739209731.7817683;-38.13080360867914
1739209731.7817714;-33.981070128970906
1739209731.7817743;-45.120503652039325
1739209731.7817771;-31.141103565318915
1739209731.78178;-31.141103565318893
1739209731.781783;-38.13080360867914
1739209731.781786;-38.13080360867914
1739209731.7817888;-38.13080360867914
1739209731.7817917;-38.13080360867914
1739209731.7817945;-33.981070128970906
1739209731.7817976;-45.120503652039325
1739209731.7818005;-38.13080360867914
1739209731.7818034;-38.13080360867914
1739209731.7818062;-38.13080360867914
1739209731.7818093;-45.120503652039325
1739209731.7818122;-38.13080360867914
1739209731.781815;-38.13080360867914
1739209731.781818;-33.981070128970906
1739209731.7818208;-45.120503652039325
1739209731.7818239;-35.57807855764607
1739209731.7818267;-35.57807855764607
1739209731.7818296;-45.120503652039325
1739209731.7818325;-45.120503652039325
1739209731.7818356;-33.981070128970906
1739209731.7818384;-33.981070128970906
1739209731.7818413;-38.13080360867914
1739209731.7818441;-45.120503652039325
1739209731.781847;-38.13080360867914
1739209731.78185;-38.13080360867914
1739209731.781853;-38.13080360867914
1739209731.7818558;-45.120503652039325
1739209731.7818587;-38.13080360867914
1739209731.7818618;-38.13080360867914
1739209731.7818646;-38.13080360867914
1739209731.7818675;-38.13080360867914
1739209731.7818704;-45.120503652039325
1739209731.7818732;-45.120503652039325
1739209731.7818763;-45.120503652039325
1739209731.7818792;-45.120503652039325
1739209731.781882;-38.13080360867914
1739209731.781885;-38.13080360867914
1739209731.781888;-33.981070128970906
1739209731.7818909;-45.120503652039325
1739209731.7818937;-38.13080360867914
1739209731.7818966;-38.13080360867914
1739209731.7818995;-45.120503652039325
1739209731.7819026;-38.13080360867914
1739209731.7819054;-35.57807855764607
1739209731.7819083;-38.13080360867914
1739209731.7819111;-31.14110356531892
1739209731.7819142;-38.13080360867914
1739209731.781917;-38.13080360867914
1739209731.78192;-45.120503652039325
1739209731.7819228;-45.120503652039325
1739209731.7819257;-45.120503652039325
1739209731.7819288;-45.120503652039325
1739209731.7819316;-38.13080360867914
1739209731.7819345;-28.992665084841942
1739209731.7819374;-38.13080360867914
1739209731.7819405;-45.120503652039325
1739209731.7819433;-38.13080360867914
1739209731.7819462;-33.981070128970906
1739209731.781949;-38.13080360867914
1739209731.781952;-45.120503652039325
1739209731.781955;-45.120503652039325
1739209731.7819579;-38.13080360867914
1739209731.7819607;-38.13080360867914
1739209731.7819636;-45.120503652039325
1739209731.7819667;-45.120503652039325
1739209731.7819695;-45.120503652039325
1739209731.7819724;-45.120503652039325
1739209731.7819753;-38.13080360867914
1739209731.7819784;-38.13080360867914
1739209731.7819812;-38.13080360867914
1739209731.781984;-45.120503652039325
1739209731.781987;-45.120503652039325
1739209731.7819898;-38.13080360867914
1739209731.781993;-45.120503652039325
1739209731.7819958;-38.13080360867914
1739209731.7819986;-33.981070128970906
1739209731.7820015;-45.120503652039325
1739209731.7820046;-33.981070128970906
1739209731.7820075;-38.13080360867914
1739209731.7820103;-45.120503652039325
1739209731.7820132;-38.13080360867914
1739209731.782016;-38.13080360867914
1739209731.7820191;-45.120503652039325
1739209731.782022;-38.13080360867914
1739209731.7820249;-35.57807855764607
1739209731.7820277;-38.13080360867914
1739209731.7820308;-45.120503652039325
1739209731.7820337;-32.816014438256545
1739209731.7820365;-32.816014438256545
1739209731.7820394;-38.13080360867914
1739209731.7820423;-45.120503652039325
1739209731.7820454;-38.13080360867914
1739209731.7820482;-38.13080360867914
1739209731.782051;-30.49652367304973
1739209731.782054;-38.13080360867914
1739209731.782057;-45.120503652039325
1739209731.78206;-35.57807855764607
1739209731.7820628;-45.120503652039325
1739209731.7820656;-45.120503652039325
1739209731.7820685;-38.13080360867914
1739209731.7820716;-35.57807855764607
1739209731.7820745;-33.981070128970956
1739209731.7820773;-45.120503652039325
1739209731.7820802;-35.57807855764607
1739209731.7820833;-38.13080360867914
1739209731.7820861;-38.13080360867914
1739209731.782089;-45.120503652039325
1739209731.7820919;-32.816014438256545
1739209731.7820947;-35.57807855764607
1739209731.7820978;-28.58837851428586
1739209731.7821007;-32.816014438256545
1739209731.7821035;-45.120503652039325
1739209731.7821064;-38.13080360867914
1739209731.7821095;-38.13080360867914
1739209731.7821124;-45.120503652039325
1739209731.7821152;-45.120503652039325
1739209731.782118;-35.57807855764607
1739209731.782121;-45.120503652039325
1739209731.782124;-45.120503652039325
1739209731.782127;-35.57807855764607
1739209731.7821298;-38.13080360867914
1739209731.7821326;-38.13080360867914
1739209731.7821357;-35.57807855764607
1739209731.7821386;-38.13080360867914
1739209731.7821414;-38.13080360867914
1739209731.7821443;-38.13080360867914
1739209731.7821472;-38.13080360867914
1739209731.7821503;-45.120503652039325
1739209731.7821531;-38.13080360867914
1739209731.782156;-45.120503652039325
1739209731.7821589;-45.120503652039325
1739209731.782162;-45.120503652039325
1739209731.7821648;-45.120503652039325
1739209731.7821677;-38.13080360867914
1739209731.7821705;-45.120503652039325
1739209731.7821734;-45.120503652039325
1739209731.7821765;-45.120503652039325
1739209731.7821794;-35.57807855764607
1739209731.7821822;-35.57807855764607
1739209731.782185;-45.120503652039325
1739209731.7821882;-45.120503652039325
1739209731.782191;-45.120503652039325
1739209731.782194;-45.120503652039325
1739209731.7821968;-38.13080360867914
1739209731.7821999;-38.13080360867914
1739209731.7822027;-45.120503652039325
1739209731.7822056;-45.120503652039325
1739209731.7822084;-38.13080360867914
1739209731.7822113;-45.120503652039325
1739209731.7822144;-35.57807855764607
1739209731.7822173;-31.141103565318893
1739209731.7822201;-38.13080360867914
1739209731.782223;-45.120503652039325
1739209731.782226;-38.13080360867914
1739209731.782229;-38.13080360867914
1739209731.7822318;-45.120503652039325
1739209731.7822347;-45.120503652039325
1739209731.7822375;-45.120503652039325
1739209731.7822406;-45.120503652039325
1739209731.7822435;-45.120503652039325
1739209731.7822464;-45.120503652039325
1739209731.7822492;-45.120503652039325
1739209731.7822523;-38.13080360867914
1739209731.7822552;-38.13080360867914
1739209731.782258;-38.13080360867914
1739209731.782261;-45.120503652039325
1739209731.7822638;-33.981070128970906
1739209731.7822669;-45.120503652039325
1739209731.7822697;-45.120503652039325
1739209731.7822726;-35.57807855764607
1739209731.7822754;-38.13080360867914
1739209731.7822785;-45.120503652039325
1739209731.7822814;-45.120503652039325
1739209731.7822843;-45.120503652039325
1739209731.7822871;-45.120503652039325
1739209731.78229;-45.120503652039325
1739209731.782293;-45.120503652039325
1739209731.782296;-45.120503652039325
1739209731.7822988;-38.13080360867914
1739209731.7823017;-38.13080360867914
1739209731.7823048;-45.120503652039325
1739209731.7823076;-35.57807855764607
1739209731.7823105;-35.57807855764607
1739209731.7823133;-45.120503652039325
1739209731.7823162;-45.120503652039325
1739209731.7823193;-45.120503652039325
1739209731.7823222;-38.13080360867914
1739209731.782325;-45.120503652039325
1739209731.782328;-45.120503652039325
1739209731.782331;-45.120503652039325
1739209731.7823339;-45.120503652039325
1739209731.7823367;-38.13080360867914
1739209731.7823396;-45.120503652039325
1739209731.7823424;-45.120503652039325
1739209731.7823455;-45.120503652039325
1739209731.7823484;-38.13080360867914
1739209731.7823513;-38.13080360867914
1739209731.782354;-38.13080360867914
1739209731.7823572;-45.120503652039325
1739209731.78236;-45.120503652039325
1739209731.782363;-33.981070128970906
1739209731.7823658;-38.13080360867914
1739209731.7823687;-45.120503652039325
1739209731.7823718;-45.120503652039325
1739209731.7823746;-38.13080360867914
1739209731.7823775;-38.13080360867914
1739209731.7823803;-38.13080360867914
1739209731.7823834;-31.141103565318915
1739209731.7823863;-38.13080360867914
1739209731.7823892;-45.120503652039325
1739209731.782392;-45.120503652039325
1739209731.782395;-38.13080360867914
1739209731.782398;-45.120503652039325
1739209731.7824008;-45.120503652039325
1739209731.7824037;-45.120503652039325
1739209731.7824066;-38.13080360867914
1739209731.7824097;-35.57807855764607
1739209731.7824125;-38.13080360867914
1739209731.7824154;-45.120503652039325
1739209731.7824183;-38.13080360867914
1739209731.782421;-38.13080360867914
1739209731.7824242;-38.13080360867914
1739209731.782427;-38.13080360867914
1739209731.78243;-38.13080360867914
1739209731.7824328;-38.13080360867914
1739209731.782436;-38.13080360867914
1739209731.7824388;-38.13080360867914
1739209731.7824416;-38.13080360867914
1739209731.7824445;-45.120503652039325
1739209731.7824476;-45.120503652039325
1739209731.7824504;-45.120503652039325
1739209731.7824533;-33.981070128970906
1739209731.7824562;-35.57807855764607
1739209731.782459;-45.120503652039325
1739209731.7824621;-38.13080360867914
1739209731.782465;-38.13080360867914
1739209731.7824678;-35.57807855764607
1739209731.7824707;-45.120503652039325
1739209731.7824738;-45.120503652039325
1739209731.7824767;-45.120503652039325
1739209731.7824795;-38.13080360867914
1739209731.7824824;-38.13080360867914
1739209731.7824852;-38.13080360867914
1739209731.7824883;-45.120503652039325
1739209731.7824912;-45.120503652039325
1739209731.782494;-45.120503652039325
1739209731.782497;-38.13080360867914
1739209731.7825;-28.992665084841942
1739209731.782503;-38.13080360867914
1739209731.7825058;-45.120503652039325
1739209731.7825086;-38.13080360867914
1739209731.7825115;-38.13080360867914
1739209731.7825146;-45.120503652039325
1739209731.7825174;-38.13080360867914
1739209731.7825203;-35.57807855764607
1739209731.7825232;-33.981070128970956
1739209731.7825263;-45.120503652039325
1739209731.782529;-33.981070128970906
1739209731.782532;-38.13080360867914
1739209731.7825348;-38.13080360867914
1739209731.7825377;-45.120503652039325
1739209731.7825408;-33.981070128970906
1739209731.7825437;-45.120503652039325
1739209731.7825465;-31.141103565318915
1739209731.7825494;-38.13080360867914
1739209731.7825525;-45.120503652039325
1739209731.7825553;-45.120503652039325
1739209731.7825582;-38.13080360867914
1739209731.782561;-38.13080360867914
1739209731.782564;-38.13080360867914
1739209731.782567;-45.120503652039325
1739209731.78257;-45.120503652039325
1739209731.7825727;-38.13080360867914
1739209731.7825756;-45.120503652039325
1739209731.7825787;-45.120503652039325
1739209731.7825816;-38.13080360867914
1739209731.7825844;-45.120503652039325
1739209731.7825873;-38.13080360867914
1739209731.7825902;-45.120503652039325
