CAN Message; 0x1bb:0000f8090f41031c
Timestamp;Amplitude
1739209741.1779304;-35.57807855764607
1739209741.1779392;-33.981070128970906
1739209741.1779478;-45.120503652039325
1739209741.1779566;-27.267205301931607
1739209741.1779652;-31.141103565318893
1739209741.177974;-38.13080360867914
1739209741.1779826;-38.13080360867914
1739209741.1779914;-35.57807855764607
1739209741.178;-38.13080360867914
1739209741.1780088;-38.13080360867914
1739209741.1780174;-35.57807855764607
1739209741.1780262;-38.13080360867914
1739209741.1780348;-45.120503652039325
1739209741.1780436;-38.13080360867914
1739209741.1780522;-35.57807855764607
1739209741.178061;-45.120503652039325
1739209741.1780696;-38.13080360867914
1739209741.1780784;-35.57807855764607
1739209741.178087;-35.57807855764607
1739209741.1780956;-31.141103565318915
1739209741.1781044;-38.13080360867914
1739209741.178113;-38.13080360867914
1739209741.1781218;-45.120503652039325
1739209741.1781304;-45.120503652039325
1739209741.1781392;-45.120503652039325
1739209741.1781478;-45.120503652039325
1739209741.1781566;-45.120503652039325
1739209741.1781652;-38.13080360867914
1739209741.178174;-35.57807855764607
1739209741.1781826;-38.13080360867914
1739209741.1781914;-45.120503652039325
1739209741.1782;-45.120503652039325
1739209741.1782088;-45.120503652039325
1739209741.1782174;-45.120503652039325
1739209741.1782262;-45.120503652039325
1739209741.1782348;-45.120503652039325
1739209741.1782436;-38.13080360867914
1739209741.1782522;-33.981070128970906
1739209741.178261;-38.13080360867914
1739209741.1782696;-45.120503652039325
1739209741.1782784;-38.13080360867914
1739209741.178287;-38.13080360867914
1739209741.1782959;-45.120503652039325
1739209741.1783044;-27.8777449560314
1739209741.1783133;-29.438486411369333
1739209741.1783218;-45.120503652039325
1739209741.1783307;-45.120503652039325
1739209741.1783392;-35.57807855764607
1739209741.178348;-35.57807855764607
1739209741.1783566;-45.120503652039325
1739209741.1783655;-45.120503652039325
1739209741.178374;-45.120503652039325
1739209741.1783829;-45.120503652039325
1739209741.1783915;-45.120503652039325
1739209741.1784003;-45.120503652039325
1739209741.1784089;-38.13080360867914
1739209741.1784177;-35.57807855764607
1739209741.1784263;-35.57807855764607
1739209741.178435;-45.120503652039325
1739209741.1784437;-38.13080360867914
1739209741.1784525;-35.57807855764607
1739209741.178461;-45.120503652039325
1739209741.17847;-45.120503652039325
1739209741.1784785;-45.120503652039325
1739209741.1784873;-45.120503652039325
1739209741.178496;-45.120503652039325
1739209741.1785047;-45.120503652039325
1739209741.1785133;-38.13080360867914
1739209741.178522;-38.13080360867914
1739209741.1785307;-38.13080360867914
1739209741.1785395;-38.13080360867914
1739209741.178548;-35.57807855764607
1739209741.178557;-32.816014438256545
1739209741.1785655;-38.13080360867914
1739209741.1785743;-35.57807855764607
1739209741.178583;-45.120503652039325
1739209741.1785917;-45.120503652039325
1739209741.1786003;-38.13080360867914
1739209741.1786091;-35.57807855764607
1739209741.1786177;-45.120503652039325
1739209741.1786265;-38.13080360867914
1739209741.1786351;-35.57807855764607
1739209741.178644;-38.13080360867914
1739209741.1786525;-38.13080360867914
1739209741.1786613;-38.13080360867914
1739209741.17867;-38.13080360867914
1739209741.1786788;-38.13080360867914
1739209741.1786873;-38.13080360867914
1739209741.1786962;-35.57807855764607
1739209741.1787047;-38.13080360867914
1739209741.1787136;-45.120503652039325
1739209741.1787221;-45.120503652039325
1739209741.178731;-45.120503652039325
1739209741.1787395;-45.120503652039325
1739209741.1787484;-45.120503652039325
1739209741.178757;-38.13080360867914
1739209741.1787658;-31.141103565318893
1739209741.1787744;-45.120503652039325
1739209741.1787832;-45.120503652039325
1739209741.1787918;-38.13080360867914
1739209741.1788006;-38.13080360867914
1739209741.1788092;-38.13080360867914
1739209741.178818;-45.120503652039325
1739209741.1788266;-45.120503652039325
1739209741.1788352;-45.120503652039325
1739209741.178844;-38.13080360867914
1739209741.1788526;-45.120503652039325
1739209741.1788614;-38.13080360867914
1739209741.17887;-35.57807855764607
1739209741.1788788;-38.13080360867914
1739209741.1788874;-45.120503652039325
1739209741.1788962;-38.13080360867914
1739209741.1789048;-35.57807855764607
1739209741.1789136;-38.13080360867914
1739209741.1789222;-38.13080360867914
1739209741.178931;-38.13080360867914
1739209741.1789396;-38.13080360867914
1739209741.1789484;-33.981070128970906
1739209741.178957;-33.981070128970906
1739209741.1789658;-38.13080360867914
1739209741.1789744;-45.120503652039325
1739209741.1789832;-38.13080360867914
1739209741.1789918;-38.13080360867914
1739209741.1790006;-38.13080360867914
1739209741.1790092;-38.13080360867914
1739209741.179018;-33.981070128970906
1739209741.1790266;-45.120503652039325
1739209741.1790354;-38.13080360867914
1739209741.179044;-35.57807855764607
1739209741.1790528;-33.981070128970906
1739209741.1790614;-38.13080360867914
1739209741.1790702;-38.13080360867914
1739209741.1790788;-33.981070128970906
1739209741.1790876;-33.981070128970906
1739209741.1790962;-45.120503652039325
1739209741.179105;-45.120503652039325
1739209741.1791136;-38.13080360867914
1739209741.1791224;-33.981070128970906
1739209741.179131;-38.13080360867914
1739209741.1791399;-45.120503652039325
1739209741.1791484;-45.120503652039325
1739209741.1791573;-38.13080360867914
1739209741.1791658;-38.13080360867914
1739209741.1791747;-45.120503652039325
1739209741.1791832;-45.120503652039325
1739209741.179192;-38.13080360867914
1739209741.1792006;-35.57807855764607
1739209741.1792095;-38.13080360867914
1739209741.179218;-38.13080360867914
1739209741.1792269;-28.992665084841942
1739209741.1792355;-45.120503652039325
1739209741.1792443;-45.120503652039325
1739209741.1792529;-45.120503652039325
1739209741.1792617;-45.120503652039325
1739209741.1792703;-33.981070128970906
1739209741.179279;-45.120503652039325
1739209741.1792877;-38.13080360867914
1739209741.1792965;-30.49652367304973
1739209741.179305;-45.120503652039325
1739209741.179314;-45.120503652039325
1739209741.1793225;-45.120503652039325
1739209741.1793313;-45.120503652039325
1739209741.17934;-45.120503652039325
1739209741.1793487;-45.120503652039325
1739209741.1793573;-38.13080360867914
1739209741.179366;-28.992665084841942
1739209741.1793747;-35.57807855764607
1739209741.1793835;-38.13080360867914
1739209741.179392;-38.13080360867914
1739209741.179401;-28.992665084841942
1739209741.1794095;-45.120503652039325
1739209741.1794183;-38.13080360867914
1739209741.179427;-29.438486411369333
1739209741.1794357;-30.49652367304976
1739209741.1794443;-38.13080360867914
1739209741.1794531;-38.13080360867914
1739209741.1794617;-38.13080360867914
1739209741.1794705;-38.13080360867914
1739209741.1794791;-38.13080360867914
1739209741.179488;-45.120503652039325
1739209741.1794965;-45.120503652039325
1739209741.1795053;-28.992665084841942
1739209741.179514;-38.13080360867914
1739209741.1795228;-45.120503652039325
1739209741.1795313;-45.120503652039325
1739209741.1795402;-38.13080360867914
1739209741.1795487;-45.120503652039325
1739209741.1795576;-38.13080360867914
1739209741.1795661;-38.13080360867914
1739209741.1808786;-45.120503652039325
1739209741.180882;-38.13080360867914
1739209741.1808856;-38.13080360867914
1739209741.180889;-38.13080360867914
1739209741.1808925;-33.981070128970906
1739209741.180896;-38.13080360867914
1739209741.1808994;-38.13080360867914
1739209741.180903;-45.120503652039325
1739209741.1809063;-45.120503652039325
1739209741.1809099;-45.120503652039325
1739209741.1809134;-38.13080360867914
1739209741.1809168;-38.13080360867914
1739209741.1809204;-38.13080360867914
1739209741.1809237;-38.13080360867914
1739209741.1809273;-38.13080360867914
1739209741.1809309;-35.57807855764607
1739209741.1809342;-38.13080360867914
1739209741.1809378;-45.120503652039325
1739209741.1809413;-45.120503652039325
1739209741.1809447;-38.13080360867914
1739209741.1809483;-38.13080360867914
1739209741.1809516;-45.120503652039325
1739209741.1809552;-38.13080360867914
1739209741.1809587;-32.816014438256545
1739209741.180962;-38.13080360867914
1739209741.1809657;-45.120503652039325
1739209741.180969;-33.981070128970906
1739209741.1809726;-35.57807855764607
1739209741.1809762;-45.120503652039325
1739209741.1809795;-45.120503652039325
1739209741.180983;-45.120503652039325
1739209741.1809864;-45.120503652039325
1739209741.18099;-45.120503652039325
1739209741.1809936;-45.120503652039325
1739209741.180997;-38.13080360867914
1739209741.1810005;-33.981070128970906
1739209741.1810038;-33.981070128970906
1739209741.1810074;-45.120503652039325
1739209741.181011;-45.120503652039325
1739209741.1810143;-45.120503652039325
1739209741.1810179;-45.120503652039325
1739209741.1810212;-45.120503652039325
1739209741.1810248;-45.120503652039325
1739209741.1810284;-38.13080360867914
1739209741.1810317;-31.141103565318915
1739209741.1810353;-45.120503652039325
1739209741.1810386;-38.13080360867914
1739209741.1810422;-45.120503652039325
1739209741.1810458;-38.13080360867914
1739209741.181049;-38.13080360867914
1739209741.1810527;-38.13080360867914
1739209741.181056;-45.120503652039325
1739209741.1810596;-33.981070128970906
1739209741.1810632;-32.816014438256545
1739209741.1810665;-45.120503652039325
1739209741.18107;-38.13080360867914
1739209741.1810737;-33.981070128970906
1739209741.181077;-38.13080360867914
1739209741.1810806;-45.120503652039325
1739209741.181084;-45.120503652039325
1739209741.1810875;-33.981070128970906
1739209741.181091;-38.13080360867914
1739209741.1810944;-38.13080360867914
1739209741.181098;-35.57807855764607
1739209741.1811013;-38.13080360867914
1739209741.181105;-45.120503652039325
1739209741.1811085;-38.13080360867914
1739209741.1811118;-38.13080360867914
1739209741.1811154;-32.816014438256545
1739209741.1811187;-45.120503652039325
1739209741.1811223;-45.120503652039325
1739209741.1811259;-38.13080360867914
1739209741.1811292;-33.981070128970906
1739209741.1811328;-32.816014438256545
1739209741.1811361;-38.13080360867914
1739209741.1811397;-38.13080360867914
1739209741.1811433;-28.992665084841942
1739209741.1811466;-45.120503652039325
1739209741.1811502;-38.13080360867914
1739209741.1811535;-38.13080360867914
1739209741.181157;-45.120503652039325
1739209741.1811607;-45.120503652039325
1739209741.181164;-38.13080360867914
1739209741.1811676;-33.981070128970906
1739209741.181171;-33.981070128970906
1739209741.1811745;-45.120503652039325
1739209741.181178;-38.13080360867914
1739209741.1811814;-38.13080360867914
1739209741.181185;-45.120503652039325
1739209741.1811883;-45.120503652039325
1739209741.181192;-45.120503652039325
1739209741.1811955;-38.13080360867914
1739209741.1811988;-38.13080360867914
1739209741.1812024;-38.13080360867914
1739209741.181206;-33.981070128970906
1739209741.1812093;-38.13080360867914
1739209741.181213;-38.13080360867914
1739209741.1812162;-33.981070128970906
1739209741.1812198;-38.13080360867914
1739209741.1812234;-38.13080360867914
1739209741.1812267;-45.120503652039325
1739209741.1812303;-38.13080360867914
1739209741.1812336;-38.13080360867914
1739209741.1812372;-38.13080360867914
1739209741.1812408;-45.120503652039325
1739209741.1812441;-45.120503652039325
1739209741.1812477;-38.13080360867914
1739209741.181251;-38.13080360867914
1739209741.1812546;-38.13080360867914
1739209741.1812582;-45.120503652039325
1739209741.1812615;-38.13080360867914
1739209741.181265;-45.120503652039325
1739209741.1812685;-45.120503652039325
1739209741.181272;-38.13080360867914
1739209741.1812756;-45.120503652039325
1739209741.181279;-45.120503652039325
1739209741.1812825;-45.120503652039325
1739209741.1812859;-45.120503652039325
1739209741.1812894;-45.120503652039325
1739209741.181293;-45.120503652039325
1739209741.1812963;-45.120503652039325
1739209741.1813;-45.120503652039325
1739209741.1813033;-45.120503652039325
1739209741.1813068;-45.120503652039325
1739209741.1813104;-38.13080360867914
1739209741.1813138;-45.120503652039325
1739209741.1813173;-45.120503652039325
1739209741.1813207;-45.120503652039325
1739209741.1813242;-38.13080360867914
1739209741.1813278;-38.13080360867914
1739209741.1813312;-45.120503652039325
1739209741.1813347;-45.120503652039325
1739209741.1813383;-38.13080360867914
1739209741.1813416;-32.816014438256545
1739209741.1813452;-38.13080360867914
1739209741.1813486;-38.13080360867914
1739209741.1813521;-38.13080360867914
1739209741.1813557;-38.13080360867914
1739209741.181359;-38.13080360867914
1739209741.1813626;-38.13080360867914
1739209741.181366;-38.13080360867914
1739209741.1813695;-45.120503652039325
1739209741.1813731;-45.120503652039325
1739209741.1813765;-45.120503652039325
1739209741.18138;-38.13080360867914
1739209741.1813834;-38.13080360867914
1739209741.181387;-45.120503652039325
1739209741.1813905;-38.13080360867914
1739209741.1813939;-38.13080360867914
1739209741.1813974;-32.816014438256545
1739209741.1814008;-38.13080360867914
1739209741.1814044;-38.13080360867914
1739209741.181408;-38.13080360867914
1739209741.1814113;-38.13080360867914
1739209741.1814148;-38.13080360867914
1739209741.1814182;-38.13080360867914
1739209741.1814218;-35.57807855764607
1739209741.1814253;-45.120503652039325
1739209741.1814287;-38.13080360867914
1739209741.1814322;-45.120503652039325
1739209741.1814356;-45.120503652039325
1739209741.1814392;-45.120503652039325
1739209741.1814427;-45.120503652039325
1739209741.181446;-33.981070128970906
1739209741.1814497;-38.13080360867914
1739209741.1814532;-33.981070128970906
1739209741.1814566;-38.13080360867914
1739209741.1814601;-38.13080360867914
1739209741.1814635;-45.120503652039325
1739209741.181467;-45.120503652039325
1739209741.1814706;-38.13080360867914
1739209741.181474;-33.981070128970906
1739209741.1814775;-38.13080360867914
1739209741.181481;-45.120503652039325
1739209741.1814845;-35.57807855764607
1739209741.181488;-32.816014438256545
1739209741.1814914;-45.120503652039325
1739209741.181495;-45.120503652039325
1739209741.1814983;-38.13080360867914
1739209741.1815019;-45.120503652039325
1739209741.1815054;-38.13080360867914
1739209741.1815088;-45.120503652039325
1739209741.1815124;-45.120503652039325
1739209741.1815157;-38.13080360867914
1739209741.1815193;-38.13080360867914
1739209741.1815228;-32.816014438256545
1739209741.1815262;-38.13080360867914
1739209741.1815298;-45.120503652039325
1739209741.181533;-45.120503652039325
1739209741.1815367;-33.981070128970906
1739209741.1815403;-38.13080360867914
1739209741.1815436;-45.120503652039325
1739209741.1815472;-38.13080360867914
1739209741.1815505;-38.13080360867914
1739209741.181554;-38.13080360867914
1739209741.1815577;-45.120503652039325
1739209741.181561;-38.13080360867914
1739209741.1815646;-35.57807855764607
1739209741.181568;-45.120503652039325
1739209741.1815715;-45.120503652039325
1739209741.181575;-45.120503652039325
1739209741.1815784;-45.120503652039325
1739209741.181582;-45.120503652039325
1739209741.1815856;-45.120503652039325
1739209741.181589;-45.120503652039325
1739209741.1815925;-28.992665084841942
1739209741.1815958;-33.981070128970906
1739209741.1815994;-45.120503652039325
1739209741.181603;-38.13080360867914
1739209741.1816063;-38.13080360867914
1739209741.1816099;-38.13080360867914
1739209741.1816132;-38.13080360867914
1739209741.1816168;-38.13080360867914
1739209741.1816204;-45.120503652039325
1739209741.1844459;-38.13080360867914
1739209741.1844509;-35.57807855764607
1739209741.1844559;-38.13080360867914
1739209741.1844609;-45.120503652039325
1739209741.184466;-45.120503652039325
1739209741.184471;-45.120503652039325
1739209741.184476;-45.120503652039325
1739209741.184481;-33.981070128970906
1739209741.184486;-35.57807855764607
1739209741.184491;-45.120503652039325
1739209741.184496;-33.981070128970906
1739209741.184501;-31.141103565318893
1739209741.184506;-38.13080360867914
1739209741.184511;-32.816014438256545
1739209741.184516;-38.13080360867914
1739209741.184521;-45.120503652039325
1739209741.184526;-38.13080360867914
1739209741.184531;-38.13080360867914
1739209741.184536;-45.120503652039325
1739209741.184541;-45.120503652039325
1739209741.184546;-38.13080360867914
1739209741.184551;-38.13080360867914
1739209741.184556;-45.120503652039325
1739209741.184561;-45.120503652039325
1739209741.184566;-45.120503652039325
1739209741.184571;-45.120503652039325
1739209741.184576;-33.981070128970906
1739209741.184581;-45.120503652039325
1739209741.184586;-38.13080360867914
1739209741.184591;-35.57807855764607
1739209741.184596;-38.13080360867914
1739209741.184601;-45.120503652039325
1739209741.184606;-28.992665084841942
1739209741.184611;-35.57807855764607
1739209741.184616;-45.120503652039325
1739209741.184621;-45.120503652039325
1739209741.184626;-33.981070128970906
1739209741.184631;-38.13080360867914
1739209741.184636;-38.13080360867914
1739209741.1846411;-45.120503652039325
1739209741.1846461;-45.120503652039325
1739209741.1846511;-45.120503652039325
1739209741.1846561;-38.13080360867914
1739209741.1846611;-38.13080360867914
1739209741.1846662;-45.120503652039325
1739209741.1846712;-45.120503652039325
1739209741.1846762;-38.13080360867914
1739209741.1846812;-32.816014438256545
1739209741.1846862;-45.120503652039325
1739209741.1846912;-38.13080360867914
1739209741.1846962;-38.13080360867914
1739209741.1847012;-35.57807855764607
1739209741.1847062;-38.13080360867914
1739209741.1847112;-45.120503652039325
1739209741.1847162;-38.13080360867914
1739209741.1847212;-45.120503652039325
1739209741.1847262;-45.120503652039325
1739209741.1847312;-45.120503652039325
1739209741.1847363;-38.13080360867914
1739209741.1847413;-38.13080360867914
1739209741.1847463;-45.120503652039325
1739209741.1847513;-45.120503652039325
1739209741.1847563;-38.13080360867914
1739209741.1847613;-32.816014438256545
1739209741.1847663;-38.13080360867914
1739209741.1847713;-45.120503652039325
1739209741.1847763;-38.13080360867914
1739209741.1847813;-32.816014438256545
1739209741.1847863;-38.13080360867914
1739209741.1847913;-38.13080360867914
1739209741.1847963;-38.13080360867914
1739209741.1848013;-30.49652367304973
1739209741.1848063;-35.57807855764607
1739209741.1848114;-38.13080360867914
1739209741.1848164;-38.13080360867914
1739209741.1848214;-45.120503652039325
1739209741.1848264;-38.13080360867914
1739209741.1848314;-45.120503652039325
1739209741.1848364;-45.120503652039325
1739209741.1848414;-38.13080360867914
1739209741.1848464;-45.120503652039325
1739209741.1848514;-38.13080360867914
1739209741.1848564;-38.13080360867914
1739209741.1848614;-45.120503652039325
1739209741.1848664;-45.120503652039325
1739209741.1848714;-45.120503652039325
1739209741.1848764;-45.120503652039325
1739209741.1848814;-28.992665084841942
1739209741.1848865;-32.816014438256545
1739209741.1848915;-32.816014438256545
1739209741.1848965;-38.13080360867914
1739209741.1849015;-35.57807855764607
1739209741.1849065;-38.13080360867914
1739209741.1849115;-38.13080360867914
1739209741.1849165;-45.120503652039325
1739209741.1849215;-38.13080360867914
1739209741.1849265;-45.120503652039325
1739209741.1849315;-45.120503652039325
1739209741.1849365;-45.120503652039325
1739209741.1849415;-45.120503652039325
1739209741.1849465;-38.13080360867914
1739209741.1849515;-38.13080360867914
1739209741.1849566;-38.13080360867914
1739209741.1849616;-38.13080360867914
1739209741.1849666;-45.120503652039325
1739209741.1849716;-45.120503652039325
1739209741.1849766;-35.57807855764607
1739209741.1849816;-38.13080360867914
1739209741.1849866;-45.120503652039325
1739209741.1849916;-45.120503652039325
1739209741.1849966;-33.981070128970906
1739209741.1850016;-27.267205301931607
1739209741.1850066;-31.141103565318915
1739209741.1850116;-38.13080360867914
1739209741.1850166;-38.13080360867914
1739209741.1850216;-33.981070128970906
1739209741.1850266;-38.13080360867914
1739209741.1850317;-45.120503652039325
1739209741.1850367;-38.13080360867914
1739209741.1850417;-33.981070128970906
1739209741.1850467;-38.13080360867914
1739209741.1850517;-45.120503652039325
1739209741.1850567;-38.13080360867914
1739209741.1850617;-38.13080360867914
1739209741.1850667;-45.120503652039325
1739209741.1850717;-45.120503652039325
1739209741.1850767;-38.13080360867914
1739209741.185082;-31.141103565318915
1739209741.185087;-31.141103565318915
1739209741.185092;-38.13080360867914
1739209741.185097;-38.13080360867914
1739209741.185102;-38.13080360867914
1739209741.185107;-45.120503652039325
1739209741.185112;-38.13080360867914
1739209741.185117;-45.120503652039325
1739209741.185122;-45.120503652039325
1739209741.185127;-45.120503652039325
1739209741.185132;-38.13080360867914
1739209741.185137;-38.13080360867914
1739209741.185142;-33.981070128970906
1739209741.185147;-32.816014438256545
1739209741.185152;-38.13080360867914
1739209741.185157;-38.13080360867914
1739209741.185162;-38.13080360867914
1739209741.185167;-38.13080360867914
1739209741.185172;-45.120503652039325
1739209741.185177;-45.120503652039325
1739209741.185182;-45.120503652039325
1739209741.185187;-45.120503652039325
1739209741.185192;-33.981070128970906
1739209741.185197;-45.120503652039325
1739209741.1852021;-38.13080360867914
1739209741.1852071;-38.13080360867914
1739209741.1852121;-45.120503652039325
1739209741.1852171;-45.120503652039325
1739209741.1852221;-38.13080360867914
1739209741.1852272;-35.57807855764607
1739209741.1852322;-35.57807855764607
1739209741.1852372;-38.13080360867914
1739209741.1852422;-38.13080360867914
1739209741.1852472;-38.13080360867914
1739209741.1852522;-38.13080360867914
1739209741.1852572;-45.120503652039325
1739209741.1852622;-38.13080360867914
1739209741.1852672;-38.13080360867914
1739209741.1852722;-45.120503652039325
1739209741.1852772;-45.120503652039325
1739209741.1852822;-38.13080360867914
1739209741.1852872;-38.13080360867914
1739209741.1852922;-38.13080360867914
1739209741.1852973;-38.13080360867914
1739209741.1853023;-45.120503652039325
1739209741.1853073;-35.57807855764607
1739209741.1853123;-45.120503652039325
1739209741.1853173;-45.120503652039325
1739209741.1853223;-38.13080360867914
1739209741.1853273;-45.120503652039325
1739209741.1853323;-38.13080360867914
1739209741.1853373;-38.13080360867914
1739209741.1853423;-45.120503652039325
1739209741.1853473;-45.120503652039325
1739209741.1853523;-45.120503652039325
1739209741.1853573;-38.13080360867914
1739209741.1853623;-45.120503652039325
1739209741.1853673;-45.120503652039325
1739209741.1853724;-45.120503652039325
1739209741.1853774;-45.120503652039325
1739209741.1853824;-45.120503652039325
1739209741.1853874;-33.981070128970906
1739209741.1853924;-45.120503652039325
1739209741.1853974;-45.120503652039325
1739209741.1854024;-45.120503652039325
1739209741.1854074;-45.120503652039325
1739209741.1854124;-45.120503652039325
1739209741.1854174;-45.120503652039325
1739209741.1854224;-38.13080360867914
1739209741.1854274;-45.120503652039325
1739209741.1854324;-45.120503652039325
1739209741.1854374;-45.120503652039325
1739209741.1854424;-38.13080360867914
1739209741.1854475;-38.13080360867914
1739209741.1854525;-45.120503652039325
1739209741.1854575;-38.13080360867914
1739209741.1854625;-38.13080360867914
1739209741.1854675;-38.13080360867914
1739209741.1854725;-45.120503652039325
1739209741.1854775;-38.13080360867914
1739209741.1854825;-38.13080360867914
1739209741.1854875;-35.57807855764607
1739209741.1854925;-35.57807855764607
1739209741.1854975;-45.120503652039325
1739209741.1855025;-35.57807855764607
1739209741.1855075;-38.13080360867914
1739209741.1855125;-38.13080360867914
1739209741.1855175;-45.120503652039325
1739209741.1855226;-45.120503652039325
1739209741.1855276;-45.120503652039325
1739209741.1855326;-45.120503652039325
1739209741.1855376;-35.57807855764607
1739209741.1855426;-35.57807855764607
1739209741.1855476;-45.120503652039325
1739209741.1855526;-45.120503652039325
1739209741.1855576;-38.13080360867914
1739209741.1855626;-38.13080360867914
1739209741.1855676;-38.13080360867914
1739209741.1855726;-35.57807855764607
1739209741.1855776;-38.13080360867914
1739209741.1855826;-38.13080360867914
1739209741.1855876;-38.13080360867914
1739209741.1855927;-30.49652367304973
1739209741.1855977;-35.57807855764607
1739209741.1856027;-38.13080360867914
1739209741.1856077;-33.981070128970906
1739209741.1856127;-38.13080360867914
1739209741.1856177;-45.120503652039325
1739209741.1856227;-45.120503652039325
1739209741.1856277;-45.120503652039325
1739209741.1856327;-45.120503652039325
1739209741.1856377;-45.120503652039325
1739209741.1856427;-45.120503652039325
1739209741.1856477;-45.120503652039325
1739209741.1856527;-45.120503652039325
1739209741.1856577;-38.13080360867914
1739209741.1856627;-45.120503652039325
1739209741.1856678;-35.57807855764607
1739209741.1856728;-35.57807855764607
1739209741.1856778;-45.120503652039325
1739209741.1856828;-45.120503652039325
1739209741.1856878;-35.57807855764607
1739209741.1856928;-26.487275050834715
1739209741.1856978;-38.13080360867914
1739209741.1857028;-45.120503652039325
1739209741.1857078;-45.120503652039325
1739209741.1857128;-45.120503652039325
1739209741.1857178;-45.120503652039325
1739209741.1857228;-45.120503652039325
1739209741.1857278;-45.120503652039325
1739209741.1857328;-33.981070128970956
1739209741.1857378;-45.120503652039325
1739209741.1857429;-38.13080360867914
1739209741.1857479;-45.120503652039325
1739209741.1857529;-38.13080360867914
1739209741.1857579;-38.13080360867914
1739209741.185763;-45.120503652039325
1739209741.185768;-38.13080360867914
1739209741.185773;-27.267205301931607
1739209741.185778;-38.13080360867914
1739209741.185783;-45.120503652039325
1739209741.185788;-38.13080360867914
1739209741.185793;-33.981070128970906
1739209741.185798;-35.57807855764607
1739209741.185803;-38.13080360867914
1739209741.185808;-38.13080360867914
1739209741.185813;-38.13080360867914
1739209741.185818;-45.120503652039325
1739209741.185823;-38.13080360867914
1739209741.185828;-45.120503652039325
1739209741.185833;-45.120503652039325
1739209741.185838;-38.13080360867914
1739209741.185843;-35.57807855764607
1739209741.185848;-38.13080360867914
1739209741.185853;-32.816014438256545
1739209741.185858;-38.13080360867914
1739209741.185863;-38.13080360867914
1739209741.185868;-45.120503652039325
1739209741.185873;-45.120503652039325
1739209741.185878;-38.13080360867914
1739209741.185883;-45.120503652039325
1739209741.185888;-38.13080360867914
1739209741.185893;-38.13080360867914
1739209741.185898;-38.13080360867914
1739209741.185903;-35.57807855764607
1739209741.185908;-45.120503652039325
1739209741.185913;-45.120503652039325
1739209741.185918;-38.13080360867914
1739209741.185923;-38.13080360867914
1739209741.185928;-38.13080360867914
1739209741.185933;-32.81601443825658
1739209741.1859381;-38.13080360867914
1739209741.1859431;-38.13080360867914
1739209741.1859481;-38.13080360867914
1739209741.1859531;-45.120503652039325
1739209741.1859581;-45.120503652039325
1739209741.1859632;-45.120503652039325
1739209741.1859682;-45.120503652039325
1739209741.1859732;-33.981070128970906
1739209741.1859782;-31.141103565318915
1739209741.1859832;-38.13080360867914
1739209741.1859882;-38.13080360867914
1739209741.1859932;-35.57807855764607
1739209741.1859982;-35.57807855764607
1739209741.1860032;-35.57807855764607
1739209741.1860082;-38.13080360867914
1739209741.1860132;-45.120503652039325
1739209741.1860182;-33.981070128970906
1739209741.1860232;-38.13080360867914
1739209741.1860282;-38.13080360867914
1739209741.1860332;-38.13080360867914
1739209741.1860383;-38.13080360867914
1739209741.1860433;-38.13080360867914
1739209741.1860483;-35.57807855764607
1739209741.1860533;-38.13080360867914
1739209741.1860583;-38.13080360867914
1739209741.1860633;-38.13080360867914
1739209741.1860683;-45.120503652039325
1739209741.1860733;-45.120503652039325
1739209741.1860783;-45.120503652039325
1739209741.1860833;-38.13080360867914
1739209741.1860883;-45.120503652039325
1739209741.1860933;-38.13080360867914
1739209741.1860983;-33.981070128970906
1739209741.1861033;-38.13080360867914
1739209741.1861084;-45.120503652039325
1739209741.1861134;-38.13080360867914
1739209741.1861184;-32.816014438256545
1739209741.1861234;-45.120503652039325
1739209741.1861284;-33.981070128970906
1739209741.1861334;-35.57807855764607
1739209741.1861384;-45.120503652039325
1739209741.1861434;-45.120503652039325
1739209741.1861484;-38.13080360867914
1739209741.1861534;-38.13080360867914
1739209741.1861584;-45.120503652039325
1739209741.1861634;-45.120503652039325
1739209741.1861684;-38.13080360867914
1739209741.1861734;-45.120503652039325
1739209741.1861784;-45.120503652039325
1739209741.1861835;-45.120503652039325
1739209741.1861885;-38.13080360867914
1739209741.1861935;-35.57807855764607
1739209741.1861985;-38.13080360867914
1739209741.1862035;-35.57807855764607
1739209741.1862085;-38.13080360867914
1739209741.1862135;-45.120503652039325
1739209741.1862185;-33.981070128970906
1739209741.1862235;-38.13080360867914
1739209741.1862285;-38.13080360867914
1739209741.1862335;-33.981070128970906
1739209741.1862385;-33.981070128970906
1739209741.1862435;-32.816014438256545
1739209741.1862485;-38.13080360867914
1739209741.1862535;-38.13080360867914
1739209741.1862586;-45.120503652039325
1739209741.1862636;-45.120503652039325
1739209741.1862686;-45.120503652039325
1739209741.1862736;-45.120503652039325
1739209741.1862786;-45.120503652039325
1739209741.1862836;-33.981070128970906
1739209741.1862886;-38.13080360867914
1739209741.1862936;-45.120503652039325
1739209741.1862986;-30.49652367304973
1739209741.1863036;-32.816014438256545
1739209741.1863086;-45.120503652039325
1739209741.1863136;-45.120503652039325
1739209741.1863186;-38.13080360867914
1739209741.1863236;-38.13080360867914
1739209741.1863286;-45.120503652039325
1739209741.1863337;-45.120503652039325
1739209741.1863387;-45.120503652039325
1739209741.1863437;-45.120503652039325
1739209741.1863487;-38.13080360867914
1739209741.1863537;-45.120503652039325
1739209741.1863587;-45.120503652039325
