CAN Message; 0x150:0300508667fd2aaa
Timestamp;Amplitude
1739209617.5356736;-33.981070128970906
1739209617.5356796;-35.57807855764607
1739209617.5356855;-35.57807855764607
1739209617.5356915;-45.120503652039325
1739209617.5356975;-38.13080360867914
1739209617.5357034;-32.816014438256545
1739209617.5357094;-32.81601443825658
1739209617.5357153;-33.981070128970906
1739209617.5357213;-38.13080360867914
1739209617.5357273;-38.13080360867914
1739209617.5357332;-45.120503652039325
1739209617.5357392;-45.120503652039325
1739209617.5357451;-38.13080360867914
1739209617.535751;-38.13080360867914
1739209617.535757;-45.120503652039325
1739209617.5357628;-45.120503652039325
1739209617.5357687;-45.120503652039325
1739209617.5357747;-38.13080360867914
1739209617.5357807;-45.120503652039325
1739209617.5357866;-38.13080360867914
1739209617.5357926;-35.57807855764607
1739209617.5357985;-35.57807855764607
1739209617.5358045;-33.981070128970906
1739209617.5358105;-38.13080360867914
1739209617.5358164;-31.141103565318915
1739209617.5358224;-45.120503652039325
1739209617.5358284;-38.13080360867914
1739209617.5358343;-38.13080360867914
1739209617.5358403;-33.981070128970906
1739209617.5358462;-45.120503652039325
1739209617.5358522;-38.13080360867914
1739209617.5358582;-38.13080360867914
1739209617.535864;-45.120503652039325
1739209617.53587;-45.120503652039325
1739209617.535876;-38.13080360867914
1739209617.535882;-38.13080360867914
1739209617.535888;-45.120503652039325
1739209617.535894;-35.57807855764607
1739209617.5358999;-28.992665084841942
1739209617.5359058;-38.13080360867914
1739209617.5359118;-45.120503652039325
1739209617.5359178;-38.13080360867914
1739209617.5359237;-33.981070128970906
1739209617.5359297;-38.13080360867914
1739209617.5359356;-35.57807855764607
1739209617.5359416;-45.120503652039325
1739209617.5359476;-38.13080360867914
1739209617.5359535;-38.13080360867914
1739209617.5359592;-45.120503652039325
1739209617.5359652;-45.120503652039325
1739209617.5359712;-38.13080360867914
1739209617.5359771;-38.13080360867914
1739209617.535983;-45.120503652039325
1739209617.535989;-38.13080360867914
1739209617.535995;-32.816014438256545
1739209617.536001;-38.13080360867914
1739209617.536007;-45.120503652039325
1739209617.536013;-45.120503652039325
1739209617.5360188;-45.120503652039325
1739209617.5360248;-38.13080360867914
1739209617.5360308;-45.120503652039325
1739209617.5360367;-38.13080360867914
1739209617.5360427;-38.13080360867914
1739209617.5360487;-45.120503652039325
1739209617.5360546;-45.120503652039325
1739209617.5360606;-38.13080360867914
1739209617.5360665;-33.981070128970906
1739209617.5360725;-45.120503652039325
1739209617.5360785;-45.120503652039325
1739209617.5360844;-45.120503652039325
1739209617.5360904;-45.120503652039325
1739209617.5360963;-38.13080360867914
1739209617.5361023;-38.13080360867914
1739209617.5361083;-45.120503652039325
1739209617.5361142;-38.13080360867914
1739209617.5361202;-38.13080360867914
1739209617.5361261;-45.120503652039325
1739209617.536132;-45.120503652039325
1739209617.536138;-35.57807855764607
1739209617.5361438;-45.120503652039325
1739209617.5361497;-38.13080360867914
1739209617.5361557;-45.120503652039325
1739209617.5361617;-45.120503652039325
1739209617.5361676;-45.120503652039325
1739209617.5361736;-45.120503652039325
1739209617.5361795;-45.120503652039325
1739209617.5361855;-45.120503652039325
1739209617.5361915;-38.13080360867914
1739209617.5361974;-38.13080360867914
1739209617.5362034;-45.120503652039325
1739209617.5362093;-35.57807855764607
1739209617.5362153;-38.13080360867914
1739209617.5362213;-35.57807855764607
1739209617.5362272;-32.816014438256545
1739209617.5362332;-45.120503652039325
1739209617.5362391;-35.57807855764607
1739209617.536245;-38.13080360867914
1739209617.536251;-38.13080360867914
1739209617.536257;-45.120503652039325
1739209617.536263;-45.120503652039325
1739209617.536269;-35.57807855764607
1739209617.536275;-38.13080360867914
1739209617.5362809;-38.13080360867914
1739209617.5362868;-38.13080360867914
1739209617.5362928;-35.57807855764607
1739209617.5362988;-38.13080360867914
1739209617.5363047;-45.120503652039325
1739209617.5363107;-38.13080360867914
1739209617.5363166;-38.13080360867914
1739209617.5363226;-38.13080360867914
1739209617.5363286;-45.120503652039325
1739209617.5363345;-33.981070128970906
1739209617.5363402;-35.57807855764607
1739209617.5363462;-38.13080360867914
1739209617.5363522;-45.120503652039325
1739209617.536358;-35.57807855764607
1739209617.536364;-38.13080360867914
1739209617.53637;-38.13080360867914
1739209617.536376;-45.120503652039325
1739209617.536382;-45.120503652039325
1739209617.536388;-38.13080360867914
1739209617.536394;-38.13080360867914
1739209617.5363998;-45.120503652039325
1739209617.5364058;-45.120503652039325
1739209617.5364118;-31.141103565318893
1739209617.5364177;-38.13080360867914
1739209617.5364237;-45.120503652039325
1739209617.5364296;-45.120503652039325
1739209617.5364356;-45.120503652039325
1739209617.5364416;-38.13080360867914
1739209617.5364475;-35.57807855764607
1739209617.5364535;-35.57807855764607
1739209617.5364594;-45.120503652039325
1739209617.5364654;-38.13080360867914
1739209617.5364714;-38.13080360867914
1739209617.5364773;-31.141103565318915
1739209617.5364833;-38.13080360867914
1739209617.5364892;-38.13080360867914
1739209617.5364952;-45.120503652039325
1739209617.5365012;-45.120503652039325
1739209617.5365071;-45.120503652039325
1739209617.536513;-38.13080360867914
1739209617.536519;-35.57807855764607
1739209617.5365248;-33.981070128970906
1739209617.5365307;-38.13080360867914
1739209617.5365367;-38.13080360867914
1739209617.5365427;-32.816014438256545
1739209617.5365486;-35.57807855764607
1739209617.5365546;-45.120503652039325
1739209617.5365605;-45.120503652039325
1739209617.5365665;-45.120503652039325
1739209617.5365725;-28.992665084841942
1739209617.5365784;-38.13080360867914
1739209617.5365844;-38.13080360867914
1739209617.5365903;-45.120503652039325
1739209617.5365963;-38.13080360867914
1739209617.5366023;-35.57807855764607
1739209617.5366082;-38.13080360867914
1739209617.5366142;-38.13080360867914
1739209617.5366201;-33.981070128970906
1739209617.536626;-45.120503652039325
1739209617.536632;-45.120503652039325
1739209617.536638;-45.120503652039325
1739209617.536644;-45.120503652039325
1739209617.53665;-45.120503652039325
1739209617.536656;-38.13080360867914
1739209617.5366619;-38.13080360867914
1739209617.5366678;-31.141103565318915
1739209617.5366738;-38.13080360867914
1739209617.5366797;-38.13080360867914
1739209617.5366857;-33.981070128970906
1739209617.5366917;-38.13080360867914
1739209617.5366976;-45.120503652039325
1739209617.5367036;-38.13080360867914
1739209617.5367095;-38.13080360867914
1739209617.5367155;-30.49652367304973
1739209617.5367212;-33.981070128970906
1739209617.5367272;-45.120503652039325
1739209617.5367332;-45.120503652039325
1739209617.536739;-33.981070128970906
1739209617.536745;-38.13080360867914
1739209617.536751;-38.13080360867914
1739209617.536757;-45.120503652039325
1739209617.536763;-38.13080360867914
1739209617.536769;-38.13080360867914
1739209617.5367749;-45.120503652039325
1739209617.5367808;-35.57807855764607
1739209617.5367868;-38.13080360867914
1739209617.5367928;-38.13080360867914
1739209617.5367987;-45.120503652039325
1739209617.5368047;-38.13080360867914
1739209617.5368106;-45.120503652039325
1739209617.5368166;-45.120503652039325
1739209617.5368226;-38.13080360867914
1739209617.5368285;-45.120503652039325
1739209617.5368345;-38.13080360867914
1739209617.5368404;-35.57807855764607
1739209617.5368464;-35.57807855764607
1739209617.5368524;-45.120503652039325
1739209617.5368583;-33.981070128970906
1739209617.5368643;-33.981070128970906
1739209617.5368702;-38.13080360867914
1739209617.5368762;-38.13080360867914
1739209617.5368822;-38.13080360867914
1739209617.5368881;-38.13080360867914
1739209617.536894;-38.13080360867914
1739209617.5369;-45.120503652039325
1739209617.5369058;-38.13080360867914
1739209617.5369117;-35.57807855764607
1739209617.5369177;-38.13080360867914
1739209617.5369236;-45.120503652039325
1739209617.5369296;-45.120503652039325
1739209617.5369356;-35.57807855764607
1739209617.5369415;-38.13080360867914
1739209617.5369475;-45.120503652039325
1739209617.5369534;-33.981070128970906
1739209617.5369594;-28.58837851428586
1739209617.5369654;-38.13080360867914
1739209617.5369713;-45.120503652039325
1739209617.5369773;-38.13080360867914
1739209617.5369833;-30.49652367304973
1739209617.5369892;-30.49652367304973
1739209617.5369952;-45.120503652039325
1739209617.5370011;-45.120503652039325
1739209617.537007;-38.13080360867914
1739209617.537013;-38.13080360867914
1739209617.537019;-38.13080360867914
1739209617.537025;-38.13080360867914
1739209617.537031;-38.13080360867914
1739209617.537037;-38.13080360867914
1739209617.5370429;-38.13080360867914
1739209617.5370488;-38.13080360867914
1739209617.5370548;-32.816014438256545
1739209617.5370607;-38.13080360867914
1739209617.5370667;-45.120503652039325
1739209617.5370727;-33.981070128970906
1739209617.5370786;-38.13080360867914
1739209617.5370846;-33.981070128970906
1739209617.5370905;-45.120503652039325
1739209617.5370965;-45.120503652039325
1739209617.5371022;-45.120503652039325
1739209617.5371082;-45.120503652039325
1739209617.5371141;-45.120503652039325
1739209617.53712;-38.13080360867914
1739209617.537126;-32.816014438256545
1739209617.537132;-38.13080360867914
1739209617.537138;-38.13080360867914
1739209617.537144;-45.120503652039325
1739209617.53715;-45.120503652039325
1739209617.5371559;-38.13080360867914
1739209617.5371618;-38.13080360867914
1739209617.5371678;-45.120503652039325
1739209617.5371737;-38.13080360867914
1739209617.5371797;-33.981070128970906
1739209617.5371857;-45.120503652039325
1739209617.5371916;-38.13080360867914
1739209617.5371976;-35.57807855764607
1739209617.5372036;-45.120503652039325
1739209617.5372095;-45.120503652039325
1739209617.5372155;-45.120503652039325
1739209617.5372214;-33.981070128970906
1739209617.5372274;-38.13080360867914
1739209617.5372334;-45.120503652039325
1739209617.5372393;-38.13080360867914
1739209617.5372453;-45.120503652039325
1739209617.5372512;-45.120503652039325
1739209617.5372572;-38.13080360867914
1739209617.5372632;-45.120503652039325
1739209617.537269;-35.57807855764607
1739209617.537275;-38.13080360867914
1739209617.537281;-45.120503652039325
1739209617.5372868;-45.120503652039325
1739209617.5372927;-38.13080360867914
1739209617.5372987;-38.13080360867914
1739209617.5373046;-45.120503652039325
1739209617.5373106;-45.120503652039325
1739209617.5373166;-45.120503652039325
1739209617.5373225;-38.13080360867914
1739209617.5373285;-38.13080360867914
1739209617.5373344;-38.13080360867914
1739209617.5373404;-45.120503652039325
1739209617.5373464;-45.120503652039325
1739209617.5373523;-38.13080360867914
1739209617.5373583;-38.13080360867914
1739209617.5373642;-38.13080360867914
1739209617.5373702;-45.120503652039325
1739209617.5373762;-38.13080360867914
1739209617.5373821;-38.13080360867914
1739209617.537388;-38.13080360867914
1739209617.537394;-33.981070128970906
1739209617.5374;-45.120503652039325
1739209617.537406;-38.13080360867914
1739209617.537412;-45.120503652039325
1739209617.537418;-38.13080360867914
1739209617.5374238;-38.13080360867914
1739209617.5374298;-38.13080360867914
1739209617.5374358;-45.120503652039325
1739209617.5374417;-38.13080360867914
1739209617.5374477;-45.120503652039325
1739209617.5374537;-45.120503652039325
1739209617.5374596;-32.816014438256545
1739209617.5374656;-38.13080360867914
1739209617.5374715;-38.13080360867914
1739209617.5374775;-38.13080360867914
1739209617.5374832;-38.13080360867914
1739209617.5374892;-35.57807855764607
1739209617.5374951;-38.13080360867914
1739209617.537501;-45.120503652039325
1739209617.537507;-38.13080360867914
1739209617.537513;-35.57807855764607
1739209617.537519;-38.13080360867914
1739209617.537525;-45.120503652039325
1739209617.537531;-45.120503652039325
1739209617.5375369;-45.120503652039325
1739209617.5375428;-32.816014438256545
1739209617.5375488;-38.13080360867914
1739209617.5375547;-45.120503652039325
1739209617.5375607;-38.13080360867914
1739209617.5375667;-38.13080360867914
1739209617.5375726;-45.120503652039325
1739209617.5375786;-45.120503652039325
1739209617.5375845;-32.816014438256545
1739209617.5375905;-45.120503652039325
1739209617.5375965;-45.120503652039325
1739209617.5376024;-35.57807855764607
1739209617.5376084;-38.13080360867914
1739209617.5376143;-45.120503652039325
1739209617.5376203;-38.13080360867914
1739209617.5376263;-38.13080360867914
1739209617.5376322;-28.992665084841942
1739209617.5376382;-38.13080360867914
1739209617.5376441;-38.13080360867914
1739209617.53765;-45.120503652039325
1739209617.537656;-45.120503652039325
1739209617.537662;-35.57807855764607
1739209617.5376678;-38.13080360867914
1739209617.5376737;-45.120503652039325
1739209617.5376797;-31.14110356531892
1739209617.5376856;-45.120503652039325
1739209617.5376916;-38.13080360867914
1739209617.5376976;-35.57807855764607
1739209617.5377035;-38.13080360867914
1739209617.5377095;-45.120503652039325
1739209617.5377154;-45.120503652039325
1739209617.5377214;-45.120503652039325
1739209617.5377274;-33.981070128970906
1739209617.5377333;-45.120503652039325
1739209617.5377393;-45.120503652039325
1739209617.5377452;-35.57807855764607
1739209617.5377512;-33.981070128970906
1739209617.5377572;-38.13080360867914
1739209617.537763;-45.120503652039325
1739209617.537769;-38.13080360867914
1739209617.537775;-38.13080360867914
1739209617.537781;-45.120503652039325
1739209617.537787;-38.13080360867914
1739209617.537793;-38.13080360867914
1739209617.537799;-38.13080360867914
1739209617.5378048;-45.120503652039325
1739209617.5378108;-45.120503652039325
1739209617.5378168;-35.57807855764607
1739209617.5378227;-38.13080360867914
1739209617.5378287;-45.120503652039325
1739209617.5378346;-45.120503652039325
1739209617.5378406;-38.13080360867914
1739209617.5378466;-38.13080360867914
1739209617.5378525;-45.120503652039325
1739209617.5378585;-45.120503652039325
1739209617.5378642;-38.13080360867914
1739209617.5378702;-33.981070128970906
1739209617.5378761;-38.13080360867914
1739209617.537882;-38.13080360867914
1739209617.537888;-32.816014438256545
1739209617.537894;-38.13080360867914
1739209617.5379;-38.13080360867914
1739209617.537906;-38.13080360867914
1739209617.537912;-38.13080360867914
1739209617.5379179;-28.992665084841942
1739209617.5379238;-31.141103565318915
1739209617.5379298;-45.120503652039325
1739209617.5379357;-45.120503652039325
1739209617.5379417;-38.13080360867914
1739209617.5379477;-45.120503652039325
1739209617.5379536;-45.120503652039325
1739209617.5379596;-33.981070128970906
1739209617.5379655;-31.141103565318915
1739209617.5379715;-35.57807855764607
1739209617.5379775;-38.13080360867914
1739209617.5379834;-38.13080360867914
1739209617.5379894;-38.13080360867914
1739209617.5379953;-45.120503652039325
1739209617.5380013;-38.13080360867914
1739209617.5380073;-45.120503652039325
1739209617.5380132;-38.13080360867914
1739209617.5380192;-33.981070128970906
1739209617.5380251;-45.120503652039325
1739209617.538031;-45.120503652039325
1739209617.538037;-45.120503652039325
1739209617.538043;-45.120503652039325
1739209617.5380487;-45.120503652039325
1739209617.5380547;-35.57807855764607
1739209617.5380607;-35.57807855764607
1739209617.5380666;-45.120503652039325
1739209617.5380726;-45.120503652039325
1739209617.5380785;-45.120503652039325
1739209617.5380845;-38.13080360867914
1739209617.5380905;-45.120503652039325
1739209617.5380964;-45.120503652039325
1739209617.5381024;-45.120503652039325
1739209617.5381083;-45.120503652039325
1739209617.5381143;-45.120503652039325
1739209617.5381203;-45.120503652039325
1739209617.5381262;-45.120503652039325
1739209617.5381322;-45.120503652039325
1739209617.5381382;-35.57807855764607
1739209617.538144;-38.13080360867914
1739209617.53815;-45.120503652039325
1739209617.538156;-38.13080360867914
1739209617.538162;-33.981070128970906
1739209617.538168;-45.120503652039325
1739209617.538174;-45.120503652039325
1739209617.5381799;-38.13080360867914
1739209617.5381858;-38.13080360867914
1739209617.5381918;-45.120503652039325
1739209617.5381978;-45.120503652039325
1739209617.5382037;-38.13080360867914
1739209617.5382097;-45.120503652039325
1739209617.5382156;-45.120503652039325
1739209617.5382216;-45.120503652039325
1739209617.5382276;-45.120503652039325
1739209617.5382335;-35.57807855764607
