CAN Message; 0x1d3:0000ddfbdb911519
1739209907.0733154;-45.120503652039325
1739209907.0733182;-38.13080360867914
1739209907.073321;-33.981070128970906
1739209907.073324;-45.120503652039325
1739209907.0733268;-35.57807855764607
1739209907.0733297;-35.57807855764607
1739209907.0733325;-38.13080360867914
1739209907.0733352;-33.981070128970906
1739209907.073338;-35.57807855764607
1739209907.073341;-45.120503652039325
1739209907.0733438;-45.120503652039325
1739209907.0733466;-33.981070128970906
1739209907.0733495;-38.13080360867914
1739209907.0733523;-38.13080360867914
1739209907.0733552;-45.120503652039325
1739209907.073358;-45.120503652039325
1739209907.0733607;-45.120503652039325
1739209907.0733635;-45.120503652039325
1739209907.0733664;-38.13080360867914
1739209907.0733693;-28.992665084841942
1739209907.0733721;-35.57807855764607
1739209907.073375;-35.57807855764607
1739209907.0733778;-35.57807855764607
1739209907.0733807;-35.57807855764607
1739209907.0733836;-33.981070128970906
1739209907.0733862;-45.120503652039325
1739209907.073389;-45.120503652039325
1739209907.073392;-45.120503652039325
1739209907.0733948;-45.120503652039325
1739209907.0733976;-45.120503652039325
1739209907.0734005;-45.120503652039325
1739209907.0734034;-45.120503652039325
1739209907.0734062;-33.981070128970906
1739209907.073409;-38.13080360867914
1739209907.0734117;-38.13080360867914
1739209907.0734146;-32.816014438256545
1739209907.0734174;-45.120503652039325
1739209907.0734203;-45.120503652039325
1739209907.0734231;-45.120503652039325
1739209907.073426;-35.57807855764607
1739209907.0734289;-33.981070128970906
1739209907.0734317;-38.13080360867914
1739209907.0734346;-45.120503652039325
1739209907.0734372;-45.120503652039325
1739209907.07344;-45.120503652039325
1739209907.073443;-45.120503652039325
1739209907.0734458;-35.57807855764607
1739209907.0734487;-38.13080360867914
1739209907.0734515;-38.13080360867914
1739209907.0734544;-35.57807855764607
1739209907.0734572;-45.120503652039325
1739209907.07346;-38.13080360867914
1739209907.0734627;-38.13080360867914
1739209907.0734656;-38.13080360867914
1739209907.0734684;-38.13080360867914
1739209907.0734713;-35.57807855764607
1739209907.0734742;-38.13080360867914
1739209907.073477;-45.120503652039325
1739209907.07348;-45.120503652039325
1739209907.0734828;-45.120503652039325
1739209907.0734856;-45.120503652039325
1739209907.0734882;-45.120503652039325
1739209907.073491;-45.120503652039325
1739209907.073494;-45.120503652039325
1739209907.0734968;-38.13080360867914
1739209907.0734997;-38.13080360867914
1739209907.0735025;-38.13080360867914
1739209907.0735054;-45.120503652039325
1739209907.0735083;-45.120503652039325
1739209907.0735111;-38.13080360867914
1739209907.0735137;-38.13080360867914
1739209907.0735166;-33.981070128970906
1739209907.0735195;-45.120503652039325
1739209907.0735223;-38.13080360867914
1739209907.0735252;-35.57807855764607
1739209907.073528;-45.120503652039325
1739209907.073531;-38.13080360867914
1739209907.0735338;-45.120503652039325
1739209907.0735366;-45.120503652039325
1739209907.0735393;-38.13080360867914
1739209907.073542;-32.816014438256545
1739209907.073545;-35.57807855764607
1739209907.0735478;-38.13080360867914
1739209907.0735507;-45.120503652039325
1739209907.0735536;-45.120503652039325
1739209907.0735564;-38.13080360867914
1739209907.0735593;-45.120503652039325
1739209907.0735621;-35.57807855764607
1739209907.0735648;-33.981070128970906
1739209907.0735676;-45.120503652039325
1739209907.0735705;-32.816014438256545
1739209907.0735734;-38.13080360867914
1739209907.0735762;-31.141103565318915
1739209907.073579;-35.57807855764607
1739209907.073582;-45.120503652039325
1739209907.0735848;-38.13080360867914
1739209907.0735877;-32.816014438256545
1739209907.0735903;-38.13080360867914
1739209907.0735931;-45.120503652039325
1739209907.073596;-45.120503652039325
1739209907.0735989;-45.120503652039325
1739209907.0736017;-45.120503652039325
1739209907.0736046;-38.13080360867914
1739209907.0736074;-35.57807855764607
1739209907.0736103;-45.120503652039325
1739209907.0736132;-38.13080360867914
1739209907.0736158;-45.120503652039325
1739209907.0736187;-45.120503652039325
1739209907.0736215;-38.13080360867914
1739209907.0736244;-45.120503652039325
1739209907.0736272;-38.13080360867914
1739209907.07363;-38.13080360867914
1739209907.073633;-28.992665084841942
1739209907.0736358;-45.120503652039325
1739209907.0736387;-45.120503652039325
1739209907.0736413;-38.13080360867914
1739209907.0736442;-30.49652367304973
1739209907.073647;-32.816014438256545
1739209907.07365;-45.120503652039325
1739209907.0736527;-45.120503652039325
1739209907.0736556;-38.13080360867914
1739209907.0736585;-38.13080360867914
1739209907.0736613;-45.120503652039325
1739209907.0736642;-38.13080360867914
1739209907.0736668;-45.120503652039325
1739209907.0736697;-45.120503652039325
1739209907.0736725;-38.13080360867914
1739209907.0736754;-38.13080360867914
1739209907.0736783;-33.981070128970906
1739209907.073681;-38.13080360867914
1739209907.073684;-38.13080360867914
1739209907.0736868;-45.120503652039325
1739209907.0736897;-27.8777449560314
1739209907.0736923;-29.438486411369333
1739209907.0736952;-45.120503652039325
1739209907.073698;-38.13080360867914
1739209907.073701;-38.13080360867914
1739209907.0737038;-35.57807855764607
1739209907.0737066;-45.120503652039325
1739209907.0737095;-38.13080360867914
1739209907.0737123;-45.120503652039325
1739209907.0737152;-45.120503652039325
1739209907.0737178;-38.13080360867914
1739209907.0737207;-45.120503652039325
1739209907.0737236;-38.13080360867914
1739209907.0737264;-38.13080360867914
1739209907.0737293;-38.13080360867914
1739209907.0737321;-45.120503652039325
1739209907.073735;-31.141103565318893
1739209907.0737379;-29.438486411369333
1739209907.0737407;-38.13080360867914
1739209907.0737433;-45.120503652039325
1739209907.0737462;-38.13080360867914
1739209907.073749;-35.57807855764607
1739209907.073752;-45.120503652039325
1739209907.0737548;-38.13080360867914
1739209907.0737576;-45.120503652039325
1739209907.0737605;-45.120503652039325
1739209907.0737634;-45.120503652039325
1739209907.0737662;-45.120503652039325
1739209907.0737689;-45.120503652039325
1739209907.0737717;-45.120503652039325
1739209907.0737746;-38.13080360867914
1739209907.0737774;-45.120503652039325
1739209907.0737803;-38.13080360867914
1739209907.0737832;-38.13080360867914
1739209907.073786;-45.120503652039325
1739209907.073789;-45.120503652039325
1739209907.0737917;-38.13080360867914
1739209907.0737944;-38.13080360867914
1739209907.0737972;-45.120503652039325
1739209907.0738;-45.120503652039325
1739209907.073803;-35.57807855764607
1739209907.0738058;-35.57807855764607
1739209907.0738087;-45.120503652039325
1739209907.0738115;-38.13080360867914
1739209907.0738144;-45.120503652039325
1739209907.0738173;-38.13080360867914
1739209907.0738199;-38.13080360867914
1739209907.0738227;-45.120503652039325
1739209907.0738256;-45.120503652039325
1739209907.0738285;-45.120503652039325
1739209907.0738313;-45.120503652039325
1739209907.0738342;-38.13080360867914
1739209907.073837;-45.120503652039325
1739209907.07384;-45.120503652039325
1739209907.0738428;-38.13080360867914
1739209907.0738454;-35.57807855764607
1739209907.0738482;-35.57807855764607
1739209907.073851;-28.58837851428586
1739209907.073854;-35.57807855764607
1739209907.0738568;-35.57807855764607
1739209907.0738597;-45.120503652039325
1739209907.0738626;-45.120503652039325
1739209907.0738654;-33.981070128970906
1739209907.0738683;-38.13080360867914
1739209907.073871;-45.120503652039325
1739209907.0738738;-32.81601443825658
1739209907.0738766;-45.120503652039325
1739209907.0738795;-38.13080360867914
1739209907.0738823;-45.120503652039325
1739209907.0738852;-45.120503652039325
1739209907.073888;-33.981070128970906
1739209907.073891;-35.57807855764607
1739209907.0738935;-45.120503652039325
1739209907.0738964;-28.992665084841942
1739209907.0738993;-38.13080360867914
1739209907.0739021;-38.13080360867914
1739209907.073905;-38.13080360867914
1739209907.0739079;-45.120503652039325
1739209907.0739107;-35.57807855764607
1739209907.0739136;-38.13080360867914
1739209907.0739164;-45.120503652039325
1739209907.073919;-35.57807855764607
1739209907.073922;-38.13080360867914
1739209907.0739248;-45.120503652039325
1739209907.0739276;-45.120503652039325
1739209907.0739305;-45.120503652039325
1739209907.0739334;-45.120503652039325
1739209907.0739362;-35.57807855764607
1739209907.073939;-38.13080360867914
1739209907.073942;-45.120503652039325
1739209907.0739446;-38.13080360867914
1739209907.0739474;-38.13080360867914
1739209907.0739503;-45.120503652039325
1739209907.0739532;-38.13080360867914
1739209907.073956;-45.120503652039325
1739209907.0739589;-45.120503652039325
1739209907.0739617;-45.120503652039325
1739209907.0739646;-38.13080360867914
1739209907.0739675;-38.13080360867914
1739209907.07397;-45.120503652039325
1739209907.073973;-38.13080360867914
1739209907.0739758;-38.13080360867914
1739209907.0739787;-38.13080360867914
1739209907.0739815;-38.13080360867914
1739209907.0739844;-45.120503652039325
1739209907.0739872;-45.120503652039325
1739209907.07399;-45.120503652039325
1739209907.073993;-45.120503652039325
1739209907.0739956;-38.13080360867914
1739209907.0739985;-38.13080360867914
1739209907.0740013;-45.120503652039325
1739209907.0740042;-38.13080360867914
1739209907.074007;-38.13080360867914
1739209907.07401;-33.981070128970906
1739209907.0740128;-38.13080360867914
1739209907.0740156;-45.120503652039325
1739209907.0740185;-45.120503652039325
1739209907.074021;-38.13080360867914
1739209907.074024;-35.57807855764607
1739209907.0740268;-45.120503652039325
1739209907.0740297;-38.13080360867914
1739209907.0740325;-45.120503652039325
1739209907.0740354;-45.120503652039325
1739209907.0740383;-45.120503652039325
1739209907.0740411;-35.57807855764607
1739209907.074044;-38.13080360867914
1739209907.0740466;-45.120503652039325
1739209907.0740495;-45.120503652039325
1739209907.0740523;-45.120503652039325
1739209907.0740552;-38.13080360867914
1739209907.074058;-38.13080360867914
1739209907.074061;-45.120503652039325
1739209907.0740638;-45.120503652039325
1739209907.0740666;-45.120503652039325
1739209907.0740695;-45.120503652039325
1739209907.0740721;-45.120503652039325
1739209907.074075;-45.120503652039325
1739209907.0740778;-38.13080360867914
1739209907.0740807;-38.13080360867914
1739209907.0740836;-38.13080360867914
1739209907.0740864;-38.13080360867914
1739209907.0740893;-38.13080360867914
1739209907.0740921;-38.13080360867914
1739209907.074095;-38.13080360867914
1739209907.0740976;-38.13080360867914
1739209907.0741005;-38.13080360867914
1739209907.0741034;-45.120503652039325
1739209907.0741062;-45.120503652039325
1739209907.074109;-35.57807855764607
1739209907.074112;-35.57807855764607
1739209907.0741148;-45.120503652039325
1739209907.0741177;-45.120503652039325
1739209907.0741205;-35.57807855764607
1739209907.0741231;-38.13080360867914
1739209907.074126;-32.816014438256545
1739209907.0741289;-35.57807855764607
1739209907.0741317;-38.13080360867914
1739209907.0741346;-45.120503652039325
1739209907.0741374;-35.57807855764607
1739209907.0741403;-38.13080360867914
1739209907.0741432;-45.120503652039325
1739209907.074146;-35.57807855764607
1739209907.0741487;-45.120503652039325
1739209907.0741515;-45.120503652039325
1739209907.0741544;-38.13080360867914
1739209907.0741572;-38.13080360867914
1739209907.07416;-45.120503652039325
1739209907.074163;-45.120503652039325
1739209907.0741658;-38.13080360867914
1739209907.0741687;-45.120503652039325
1739209907.0741715;-35.57807855764607
1739209907.0741742;-45.120503652039325
1739209907.074177;-45.120503652039325
1739209907.07418;-38.13080360867914
1739209907.0741827;-32.816014438256545
1739209907.0741856;-33.981070128970906
1739209907.0741885;-45.120503652039325
1739209907.0741913;-45.120503652039325
1739209907.0741942;-45.120503652039325
1739209907.074197;-35.57807855764607
1739209907.0741997;-45.120503652039325
1739209907.0742025;-38.13080360867914
1739209907.0742054;-45.120503652039325
1739209907.0742083;-45.120503652039325
1739209907.0742111;-45.120503652039325
1739209907.074214;-45.120503652039325
1739209907.0742168;-45.120503652039325
1739209907.0742197;-45.120503652039325
1739209907.0742226;-45.120503652039325
1739209907.0742252;-45.120503652039325
1739209907.074228;-33.981070128970906
1739209907.074231;-45.120503652039325
1739209907.0742338;-45.120503652039325
1739209907.0742366;-45.120503652039325
1739209907.0742395;-29.438486411369333
1739209907.0742424;-31.141103565318893
1739209907.0742452;-38.13080360867914
1739209907.074248;-32.816014438256545
1739209907.0742507;-45.120503652039325
1739209907.0742536;-38.13080360867914
1739209907.0742564;-38.13080360867914
1739209907.0742593;-35.57807855764607
1739209907.0742621;-45.120503652039325
1739209907.074265;-45.120503652039325
1739209907.0742679;-38.13080360867914
1739209907.0742707;-45.120503652039325
1739209907.0742736;-38.13080360867914
1739209907.0742762;-45.120503652039325
1739209907.074279;-38.13080360867914
1739209907.074282;-45.120503652039325
1739209907.0742848;-32.816014438256545
1739209907.0742877;-28.21854285175415
1739209907.0742905;-45.120503652039325
1739209907.0742934;-45.120503652039325
1739209907.0742962;-38.13080360867914
1739209907.074299;-35.57807855764607
1739209907.0743017;-38.13080360867914
1739209907.0743046;-38.13080360867914
1739209907.0743074;-45.120503652039325
1739209907.0743103;-45.120503652039325
1739209907.0743132;-38.13080360867914
1739209907.074316;-38.13080360867914
1739209907.074319;-45.120503652039325
1739209907.0743217;-45.120503652039325
1739209907.0743246;-38.13080360867914
1739209907.0743272;-45.120503652039325
1739209907.07433;-35.57807855764607
1739209907.074333;-30.49652367304973
1739209907.0743358;-45.120503652039325
1739209907.0743387;-45.120503652039325
1739209907.0743415;-33.981070128970906
1739209907.0743444;-38.13080360867914
1739209907.0743473;-38.13080360867914
1739209907.07435;-38.13080360867914
1739209907.0743527;-38.13080360867914
1739209907.0743556;-35.57807855764607
1739209907.0743585;-38.13080360867914
1739209907.0743613;-38.13080360867914
1739209907.0743642;-38.13080360867914
1739209907.074367;-35.57807855764607
1739209907.07437;-45.120503652039325
1739209907.0743728;-38.13080360867914
1739209907.0743756;-45.120503652039325
1739209907.0743783;-38.13080360867914
1739209907.074381;-45.120503652039325
1739209907.074384;-45.120503652039325
1739209907.0743868;-45.120503652039325
1739209907.0743897;-45.120503652039325
1739209907.0743926;-38.13080360867914
1739209907.0743954;-38.13080360867914
1739209907.0743983;-38.13080360867914
1739209907.0744011;-28.992665084841942
1739209907.0744038;-38.13080360867914
1739209907.0744066;-45.120503652039325
1739209907.0744095;-45.120503652039325
1739209907.0744123;-32.816014438256545
1739209907.0744152;-45.120503652039325
1739209907.074418;-45.120503652039325
1739209907.074421;-45.120503652039325
1739209907.0744238;-32.81601443825658
1739209907.0744267;-45.120503652039325
1739209907.0744293;-45.120503652039325
1739209907.0744321;-38.13080360867914
1739209907.074435;-38.13080360867914
1739209907.0744379;-38.13080360867914
1739209907.0744407;-38.13080360867914
1739209907.0744436;-38.13080360867914
1739209907.0744464;-33.981070128970906
1739209907.0744493;-38.13080360867914
1739209907.0744522;-38.13080360867914
1739209907.0744548;-38.13080360867914
1739209907.0744576;-38.13080360867914
1739209907.0744605;-45.120503652039325
1739209907.0744634;-38.13080360867914
1739209907.0744662;-35.57807855764607
1739209907.074469;-45.120503652039325
1739209907.074472;-45.120503652039325
1739209907.0744748;-38.13080360867914
1739209907.0744777;-38.13080360867914
1739209907.0744803;-33.981070128970906
1739209907.0744832;-38.13080360867914
1739209907.074486;-45.120503652039325
1739209907.0744889;-31.141103565318915
1739209907.0744917;-38.13080360867914
1739209907.0744946;-45.120503652039325
1739209907.0744975;-38.13080360867914
1739209907.0745003;-45.120503652039325
1739209907.0745032;-38.13080360867914
1739209907.0745058;-45.120503652039325
1739209907.0745087;-38.13080360867914
1739209907.0745115;-38.13080360867914
1739209907.0745144;-33.981070128970906
1739209907.0745173;-38.13080360867914
1739209907.07452;-38.13080360867914
1739209907.074523;-38.13080360867914
1739209907.0745258;-38.13080360867914
1739209907.0745287;-38.13080360867914
1739209907.0745313;-45.120503652039325
1739209907.0745342;-38.13080360867914
1739209907.074537;-35.57807855764607
1739209907.07454;-45.120503652039325
1739209907.0745428;-45.120503652039325
1739209907.0745456;-45.120503652039325
1739209907.0745485;-45.120503652039325
1739209907.0745513;-45.120503652039325
1739209907.0745542;-45.120503652039325
1739209907.0745568;-38.13080360867914
1739209907.0745597;-33.981070128970906
1739209907.0745625;-38.13080360867914
1739209907.0745654;-45.120503652039325
1739209907.0745683;-45.120503652039325
1739209907.0745711;-45.120503652039325
1739209907.074574;-35.57807855764607
1739209907.0745769;-38.13080360867914
1739209907.0745797;-45.120503652039325
1739209907.0745823;-45.120503652039325
1739209907.0745852;-45.120503652039325
1739209907.074588;-45.120503652039325
1739209907.074591;-38.13080360867914
1739209907.0745938;-38.13080360867914
1739209907.0745966;-38.13080360867914
1739209907.0745995;-38.13080360867914
1739209907.0746024;-38.13080360867914
1739209907.0746052;-38.13080360867914
1739209907.0746078;-45.120503652039325
1739209907.0746107;-45.120503652039325
1739209907.0746136;-45.120503652039325
1739209907.0746164;-38.13080360867914
1739209907.0746193;-45.120503652039325
1739209907.0746222;-45.120503652039325
1739209907.074625;-38.13080360867914
1739209907.0746279;-45.120503652039325
1739209907.0746307;-35.57807855764607
1739209907.0746334;-38.13080360867914
1739209907.0746362;-38.13080360867914
1739209907.074639;-38.13080360867914
1739209907.074642;-32.816014438256545
1739209907.0746448;-38.13080360867914
1739209907.0746477;-45.120503652039325
1739209907.0746505;-38.13080360867914
1739209907.0746534;-38.13080360867914
1739209907.0746562;-45.120503652039325
1739209907.0746589;-38.13080360867914
1739209907.0746617;-38.13080360867914
1739209907.0746646;-45.120503652039325
1739209907.0746675;-45.120503652039325
1739209907.0746703;-38.13080360867914
1739209907.0746732;-45.120503652039325
1739209907.074676;-45.120503652039325
1739209907.074679;-45.120503652039325
1739209907.0746818;-45.120503652039325
1739209907.0746844;-38.13080360867914
1739209907.0746872;-33.981070128970906
1739209907.07469;-38.13080360867914
1739209907.074693;-45.120503652039325
1739209907.0746958;-45.120503652039325
1739209907.0746987;-38.13080360867914
1739209907.0747015;-38.13080360867914
1739209907.0747044;-45.120503652039325
1739209907.0747073;-45.120503652039325
1739209907.07471;-38.13080360867914
1739209907.0747128;-45.120503652039325
1739209907.0747156;-45.120503652039325
1739209907.0747185;-38.13080360867914
1739209907.0747213;-45.120503652039325
1739209907.0747242;-45.120503652039325
1739209907.074727;-45.120503652039325
1739209907.07473;-45.120503652039325
1739209907.0747328;-38.13080360867914
1739209907.0747354;-45.120503652039325
1739209907.0747383;-45.120503652039325
1739209907.0747411;-32.81601443825658
1739209907.074744;-22.002965041481744
1739209907.0747468;-26.991370085610722
1739209907.0747497;-25.62660358559016
1739209907.0747526;-26.035653463252796
1739209907.0747554;-45.120503652039325
1739209907.0747583;-31.141103565318915
1739209907.074761;-33.981070128970906
1739209907.0747638;-45.120503652039325
1739209907.0747666;-38.13080360867914
1739209907.0747695;-38.13080360867914
1739209907.0747724;-33.981070128970906
1739209907.0747752;-33.981070128970956
1739209907.074778;-24.438645034577675
1739209907.074781;-24.746238672633048
1739209907.0747838;-28.992665084841967
1739209907.0747864;-23.16150712794695
1739209907.0747893;-28.218542851754165
1739209907.0747921;-35.57807855764607
1739209907.074795;-31.141103565318915
1739209907.0747979;-38.13080360867914
1739209907.0748007;-38.13080360867914
1739209907.0748036;-38.13080360867914
1739209907.0748065;-38.13080360867914
1739209907.0748093;-38.13080360867914
1739209907.074812;-27.267205301931607
1739209907.0748148;-45.120503652039325
1739209907.0748177;-33.981070128970956
1739209907.0748205;-19.45023999044868
1739209907.0748234;-23.506823629689542
1739209907.0748262;-28.58837851428586
1739209907.074829;-31.141103565318915
1739209907.074832;-38.13080360867914
1739209907.0748348;-45.120503652039325
1739209907.0748374;-45.120503652039325
1739209907.0748403;-38.13080360867914
1739209907.0748432;-45.120503652039325
1739209907.074846;-25.077289914212862
1739209907.074849;-24.15140352195873
1739209907.0748518;-38.13080360867914
1739209907.0748546;-38.13080360867914
1739209907.0748575;-45.120503652039325
1739209907.0748603;-31.141103565318915
1739209907.074863;-38.13080360867914
1739209907.0748658;-45.120503652039325
1739209907.0748687;-45.120503652039325
1739209907.0748715;-38.13080360867914
1739209907.0748744;-38.13080360867914
1739209907.0748773;-38.13080360867914
1739209907.0748801;-35.57807855764607
1739209907.074883;-23.38864096791655
1739209907.0748858;-27.267205301931607
1739209907.0748885;-23.506823629689542
1739209907.0748913;-22.264930561961556
1739209907.0748942;-45.120503652039325
1739209907.074897;-38.13080360867914
1739209907.0749;-45.120503652039325
1739209907.0749028;-38.13080360867914
1739209907.0749056;-45.120503652039325
1739209907.0749085;-45.120503652039325
1739209907.0749114;-45.120503652039325
1739209907.074914;-32.816014438256545
1739209907.0749168;-28.992665084841967
1739209907.0749197;-26.991370085610747
1739209907.0749226;-28.992665084841942
1739209907.0749254;-22.841636605902558
1739209907.0749283;-45.120503652039325
1739209907.0749311;-33.981070128970906
1739209907.074934;-45.120503652039325
1739209907.0749369;-32.816014438256545
1739209907.0749395;-38.13080360867914
1739209907.0749424;-38.13080360867914
1739209907.0749452;-33.981070128970906
1739209907.074948;-31.141103565318893
1739209907.074951;-25.826314394896357
1739209907.0749538;-29.438486411369375
1739209907.0749567;-45.120503652039325
1739209907.0749595;-28.58837851428586
1739209907.0749624;-23.75329798047522
1739209907.074965;-33.981070128970906
1739209907.0749679;-45.120503652039325
1739209907.0749707;-38.13080360867914
1739209907.0749736;-38.13080360867914
1739209907.0749764;-38.13080360867914
1739209907.0749793;-26.991370085610722
1739209907.0749822;-45.120503652039325
1739209907.074985;-33.981070128970956
1739209907.074988;-27.267205301931607
1739209907.0749905;-25.826314394896357
1739209907.0749934;-23.506823629689542
1739209907.0749962;-21.67658091518819
1739209907.074999;-30.49652367304973
1739209907.075002;-35.57807855764607
1739209907.0750048;-45.120503652039325
1739209907.0750077;-31.141103565318893
1739209907.0750105;-38.13080360867914
1739209907.0750134;-32.816014438256545
1739209907.075016;-38.13080360867914
1739209907.075019;-26.991370085610736
1739209907.0750217;-25.826314394896354
1739209907.0750246;-29.438486411369375
1739209907.0750275;-38.13080360867914
1739209907.0750303;-28.992665084841967
1739209907.0750332;-33.981070128970906
1739209907.075036;-38.13080360867914
1739209907.075039;-38.13080360867914
1739209907.0750415;-38.13080360867914
1739209907.0750444;-38.13080360867914
1739209907.0750473;-38.13080360867914
1739209907.07505;-45.120503652039325
1739209907.075053;-45.120503652039325
1739209907.0750558;-45.120503652039325
1739209907.0750587;-45.120503652039325
1739209907.0750616;-35.57807855764607
1739209907.0750644;-32.816014438256545
1739209907.075067;-31.141103565318915
1739209907.07507;-38.13080360867914
1739209907.0750728;-45.120503652039325
1739209907.0750756;-45.120503652039325
1739209907.0750785;-45.120503652039325
1739209907.0750813;-45.120503652039325
1739209907.0750842;-45.120503652039325
1739209907.075087;-38.13080360867914
1739209907.07509;-32.81601443825658
1739209907.0750926;-45.120503652039325
1739209907.0750954;-38.13080360867914
1739209907.0750983;-38.13080360867914
1739209907.0751011;-38.13080360867914
1739209907.075104;-35.57807855764607
1739209907.0751069;-45.120503652039325
1739209907.0751097;-38.13080360867914
1739209907.0751126;-38.13080360867914
1739209907.0751154;-45.120503652039325
1739209907.075118;-38.13080360867914
1739209907.075121;-35.57807855764607
1739209907.0751238;-45.120503652039325
1739209907.0751266;-45.120503652039325
1739209907.0751295;-38.13080360867914
1739209907.0751324;-45.120503652039325
1739209907.0751352;-33.981070128970906
1739209907.075138;-38.13080360867914
1739209907.075141;-38.13080360867914
1739209907.0751436;-38.13080360867914
1739209907.0751464;-38.13080360867914
1739209907.0751493;-45.120503652039325
1739209907.0751522;-38.13080360867914
1739209907.075155;-38.13080360867914
1739209907.0751579;-31.141103565318943
1739209907.0751607;-45.120503652039325
1739209907.0751636;-45.120503652039325
1739209907.0751665;-45.120503652039325
1739209907.075169;-33.981070128970906
1739209907.075172;-38.13080360867914
1739209907.0751748;-45.120503652039325
1739209907.0751777;-38.13080360867914
1739209907.0751805;-28.992665084841942
1739209907.0751834;-38.13080360867914
1739209907.0751863;-38.13080360867914
1739209907.075189;-38.13080360867914
1739209907.075192;-38.13080360867914
1739209907.0751946;-45.120503652039325
1739209907.0751975;-38.13080360867914
1739209907.0752003;-45.120503652039325
1739209907.0752032;-45.120503652039325
1739209907.075206;-45.120503652039325
1739209907.075209;-38.13080360867914
1739209907.0752118;-45.120503652039325
1739209907.0752146;-45.120503652039325
1739209907.0752175;-38.13080360867914
1739209907.07522;-45.120503652039325
1739209907.075223;-45.120503652039325
1739209907.0752258;-33.981070128970906
1739209907.0752287;-38.13080360867914
1739209907.0752316;-45.120503652039325
1739209907.0752344;-38.13080360867914
1739209907.0752373;-45.120503652039325
1739209907.0752401;-45.120503652039325
1739209907.075243;-45.120503652039325
1739209907.0752456;-45.120503652039325
1739209907.0752485;-45.120503652039325
1739209907.0752513;-45.120503652039325
1739209907.0752542;-45.120503652039325
1739209907.075257;-38.13080360867914
1739209907.07526;-38.13080360867914
1739209907.0752628;-45.120503652039325
1739209907.0752656;-38.13080360867914
1739209907.0752685;-35.57807855764607
1739209907.0752711;-45.120503652039325
1739209907.075274;-38.13080360867914
1739209907.0752769;-32.816014438256545
1739209907.0752797;-45.120503652039325
1739209907.0752826;-33.981070128970906
1739209907.0752854;-30.49652367304973
1739209907.0752883;-33.981070128970906
1739209907.0752912;-24.589719217205094
1739209907.075294;-38.13080360867914
1739209907.0752966;-25.826314394896357
1739209907.0752995;-26.991370085610722
1739209907.0753024;-29.438486411369333
1739209907.0753052;-38.13080360867914
1739209907.075308;-38.13080360867914
1739209907.075311;-26.487275050834715
1739209907.0753138;-28.588378514285886
1739209907.0753167;-45.120503652039325
1739209907.0753193;-35.57807855764607
1739209907.0753222;-33.981070128970906
1739209907.075325;-29.438486411369333
1739209907.0753279;-31.141103565318915
1739209907.0753307;-32.816014438256545
1739209907.0753336;-38.13080360867914
1739209907.0753365;-38.13080360867914
1739209907.0753393;-24.151403521958727
1739209907.0753422;-22.740042620751332
1739209907.0753448;-28.992665084841942
1739209907.0753477;-23.506823629689542
1739209907.0753505;-26.487275050834715
1739209907.0753534;-28.588378514285886
1739209907.0753562;-45.120503652039325
1739209907.075359;-31.141103565318943
1739209907.075362;-31.141103565318893
1739209907.0753648;-31.141103565318943
