CAN Message; 0x1d3:0000b18ecf8c1f24
1739209687.2553792;-38.13080360867914
1739209687.255384;-38.13080360867914
1739209687.2553885;-38.13080360867914
1739209687.255393;-45.120503652039325
1739209687.2553978;-45.120503652039325
1739209687.2554023;-45.120503652039325
1739209687.2554069;-33.981070128970906
1739209687.2554114;-26.487275050834715
1739209687.2554162;-38.13080360867914
1739209687.2554207;-45.120503652039325
1739209687.2554252;-45.120503652039325
1739209687.25543;-38.13080360867914
1739209687.2554345;-45.120503652039325
1739209687.255439;-45.120503652039325
1739209687.2554436;-45.120503652039325
1739209687.2554483;-45.120503652039325
1739209687.2554529;-33.981070128970906
1739209687.2554574;-38.13080360867914
1739209687.2554622;-38.13080360867914
1739209687.2554667;-38.13080360867914
1739209687.2554712;-35.57807855764607
1739209687.2554758;-38.13080360867914
1739209687.2554805;-38.13080360867914
1739209687.255485;-45.120503652039325
1739209687.2554896;-38.13080360867914
1739209687.2554944;-35.57807855764607
1739209687.255499;-45.120503652039325
1739209687.2555034;-45.120503652039325
1739209687.2555082;-45.120503652039325
1739209687.2555127;-45.120503652039325
1739209687.2555172;-38.13080360867914
1739209687.2555218;-35.57807855764607
1739209687.2555265;-35.57807855764607
1739209687.255531;-32.816014438256545
1739209687.2555356;-38.13080360867914
1739209687.2555404;-35.57807855764607
1739209687.255545;-38.13080360867914
1739209687.2555494;-45.120503652039325
1739209687.255554;-45.120503652039325
1739209687.2555587;-45.120503652039325
1739209687.2555633;-45.120503652039325
1739209687.2555678;-45.120503652039325
1739209687.2555726;-45.120503652039325
1739209687.255577;-38.13080360867914
1739209687.2555816;-45.120503652039325
1739209687.2555861;-45.120503652039325
1739209687.255591;-33.981070128970906
1739209687.2555954;-32.816014438256545
1739209687.2556;-38.13080360867914
1739209687.2556047;-38.13080360867914
1739209687.2556093;-33.981070128970906
1739209687.2556138;-35.57807855764607
1739209687.2556183;-45.120503652039325
1739209687.255623;-45.120503652039325
1739209687.2556276;-38.13080360867914
1739209687.2556322;-38.13080360867914
1739209687.255637;-45.120503652039325
1739209687.2556415;-45.120503652039325
1739209687.255646;-45.120503652039325
1739209687.2556505;-38.13080360867914
1739209687.2556553;-38.13080360867914
1739209687.2556598;-45.120503652039325
1739209687.2556643;-45.120503652039325
1739209687.255669;-38.13080360867914
1739209687.2556736;-38.13080360867914
1739209687.2556782;-45.120503652039325
1739209687.2556827;-38.13080360867914
1739209687.2556875;-35.57807855764607
1739209687.255692;-45.120503652039325
1739209687.2556965;-45.120503652039325
1739209687.2557013;-33.981070128970906
1739209687.2557058;-38.13080360867914
1739209687.2557104;-33.981070128970906
1739209687.2557151;-38.13080360867914
1739209687.2557197;-45.120503652039325
1739209687.2557242;-38.13080360867914
1739209687.2557287;-38.13080360867914
1739209687.2557335;-45.120503652039325
1739209687.255738;-38.13080360867914
1739209687.2557425;-45.120503652039325
1739209687.2557473;-45.120503652039325
1739209687.2557518;-38.13080360867914
1739209687.2557564;-38.13080360867914
1739209687.255761;-38.13080360867914
1739209687.2557657;-38.13080360867914
1739209687.2557702;-38.13080360867914
1739209687.2557747;-45.120503652039325
1739209687.2557795;-45.120503652039325
1739209687.255784;-35.57807855764607
1739209687.2557886;-45.120503652039325
1739209687.255793;-45.120503652039325
1739209687.2557979;-45.120503652039325
1739209687.2558024;-38.13080360867914
1739209687.255807;-38.13080360867914
1739209687.2558117;-45.120503652039325
1739209687.2558162;-45.120503652039325
1739209687.2558208;-45.120503652039325
1739209687.2558253;-38.13080360867914
1739209687.25583;-45.120503652039325
1739209687.2558346;-38.13080360867914
1739209687.255839;-38.13080360867914
1739209687.2558439;-45.120503652039325
1739209687.2558484;-45.120503652039325
1739209687.255853;-45.120503652039325
1739209687.2558575;-35.57807855764607
1739209687.2558622;-38.13080360867914
1739209687.2558668;-45.120503652039325
1739209687.2558713;-38.13080360867914
1739209687.255876;-35.57807855764607
1739209687.2558806;-35.57807855764607
1739209687.2558851;-45.120503652039325
1739209687.25589;-38.13080360867914
1739209687.2558944;-45.120503652039325
1739209687.255899;-45.120503652039325
1739209687.2559035;-38.13080360867914
1739209687.2559083;-45.120503652039325
1739209687.2559128;-45.120503652039325
1739209687.2559173;-38.13080360867914
1739209687.255922;-38.13080360867914
1739209687.2559266;-45.120503652039325
1739209687.2559311;-32.816014438256545
1739209687.2559357;-32.816014438256545
1739209687.2559404;-45.120503652039325
1739209687.255945;-45.120503652039325
1739209687.2559495;-35.57807855764607
1739209687.2559543;-35.57807855764607
1739209687.2559588;-45.120503652039325
1739209687.2559633;-38.13080360867914
1739209687.2559679;-45.120503652039325
1739209687.2559726;-38.13080360867914
1739209687.2559772;-38.13080360867914
1739209687.2559817;-45.120503652039325
1739209687.2559865;-38.13080360867914
1739209687.255991;-38.13080360867914
1739209687.2559955;-38.13080360867914
1739209687.256;-45.120503652039325
1739209687.2560048;-35.57807855764607
1739209687.2560093;-35.57807855764607
1739209687.2560139;-45.120503652039325
1739209687.2560186;-45.120503652039325
1739209687.2560232;-32.816014438256545
1739209687.2560277;-35.57807855764607
1739209687.2560322;-38.13080360867914
1739209687.256037;-38.13080360867914
1739209687.2560415;-38.13080360867914
1739209687.256046;-38.13080360867914
1739209687.2560508;-38.13080360867914
1739209687.2560554;-45.120503652039325
1739209687.25606;-45.120503652039325
1739209687.2560644;-38.13080360867914
1739209687.2560692;-38.13080360867914
1739209687.2560737;-45.120503652039325
1739209687.2560782;-45.120503652039325
1739209687.256083;-45.120503652039325
1739209687.2560875;-45.120503652039325
1739209687.256092;-45.120503652039325
1739209687.2560968;-38.13080360867914
1739209687.2561014;-45.120503652039325
1739209687.256106;-38.13080360867914
1739209687.2561104;-45.120503652039325
1739209687.2561152;-32.816014438256545
1739209687.2561197;-25.826314394896354
1739209687.2561243;-38.13080360867914
1739209687.256129;-45.120503652039325
1739209687.2561336;-35.57807855764607
1739209687.256138;-35.57807855764607
1739209687.2561426;-45.120503652039325
1739209687.2561474;-38.13080360867914
1739209687.256152;-45.120503652039325
1739209687.2561564;-38.13080360867914
1739209687.2561612;-45.120503652039325
1739209687.2561657;-45.120503652039325
1739209687.2561703;-38.13080360867914
1739209687.2561748;-45.120503652039325
1739209687.2561796;-38.13080360867914
1739209687.256184;-45.120503652039325
1739209687.2561886;-35.57807855764607
1739209687.2561934;-27.8777449560314
1739209687.256198;-38.13080360867914
1739209687.2562025;-45.120503652039325
1739209687.256207;-38.13080360867914
1739209687.2562118;-38.13080360867914
1739209687.2562163;-38.13080360867914
1739209687.2562208;-35.57807855764607
1739209687.2562256;-45.120503652039325
1739209687.25623;-38.13080360867914
1739209687.2562346;-45.120503652039325
1739209687.2562392;-45.120503652039325
1739209687.256244;-45.120503652039325
1739209687.2562485;-45.120503652039325
1739209687.256253;-38.13080360867914
1739209687.2562578;-45.120503652039325
1739209687.2562623;-38.13080360867914
1739209687.2562668;-45.120503652039325
1739209687.2562714;-45.120503652039325
1739209687.2562761;-45.120503652039325
1739209687.2562807;-45.120503652039325
1739209687.2562852;-45.120503652039325
1739209687.25629;-38.13080360867914
1739209687.2562945;-38.13080360867914
1739209687.256299;-38.13080360867914
1739209687.2563038;-26.991370085610722
1739209687.2563083;-38.13080360867914
1739209687.2563128;-45.120503652039325
1739209687.2563174;-38.13080360867914
1739209687.2563221;-35.57807855764607
1739209687.2563267;-38.13080360867914
1739209687.2563312;-45.120503652039325
1739209687.256336;-38.13080360867914
1739209687.2563405;-35.57807855764607
1739209687.256345;-38.13080360867914
1739209687.2563496;-38.13080360867914
1739209687.2563543;-32.816014438256545
1739209687.2563589;-38.13080360867914
1739209687.2563634;-45.120503652039325
1739209687.2563682;-45.120503652039325
1739209687.2563727;-38.13080360867914
1739209687.2563772;-27.267205301931607
1739209687.2563818;-33.981070128970906
1739209687.2563865;-45.120503652039325
1739209687.256391;-33.981070128970906
1739209687.2563956;-38.13080360867914
1739209687.2564003;-45.120503652039325
1739209687.2564049;-45.120503652039325
1739209687.2564094;-45.120503652039325
1739209687.256414;-35.57807855764607
1739209687.2564187;-38.13080360867914
1739209687.2564232;-38.13080360867914
1739209687.2564278;-45.120503652039325
1739209687.2564325;-45.120503652039325
1739209687.256437;-38.13080360867914
1739209687.2564416;-35.57807855764607
1739209687.2564461;-38.13080360867914
1739209687.256451;-33.981070128970906
1739209687.2564554;-38.13080360867914
1739209687.25646;-38.13080360867914
1739209687.2564647;-38.13080360867914
1739209687.2564692;-35.57807855764607
1739209687.2564738;-33.981070128970906
1739209687.2564783;-38.13080360867914
1739209687.256483;-45.120503652039325
1739209687.2564876;-38.13080360867914
1739209687.2564921;-38.13080360867914
1739209687.256497;-45.120503652039325
1739209687.2565014;-45.120503652039325
1739209687.256506;-45.120503652039325
1739209687.2565107;-33.981070128970906
1739209687.2565153;-45.120503652039325
1739209687.2565198;-38.13080360867914
1739209687.2565243;-38.13080360867914
1739209687.256529;-45.120503652039325
1739209687.2565336;-45.120503652039325
1739209687.2565382;-45.120503652039325
1739209687.256543;-45.120503652039325
1739209687.2565475;-45.120503652039325
1739209687.256552;-33.981070128970906
1739209687.2565565;-45.120503652039325
1739209687.2565613;-38.13080360867914
1739209687.2565658;-35.57807855764607
1739209687.2565703;-38.13080360867914
1739209687.256575;-45.120503652039325
1739209687.2565796;-45.120503652039325
1739209687.2565842;-33.981070128970906
1739209687.2565887;-45.120503652039325
1739209687.2565935;-38.13080360867914
1739209687.256598;-38.13080360867914
1739209687.2566025;-38.13080360867914
1739209687.2566073;-38.13080360867914
1739209687.2566118;-38.13080360867914
1739209687.2566164;-45.120503652039325
1739209687.256621;-45.120503652039325
1739209687.2566257;-35.57807855764607
1739209687.2566302;-45.120503652039325
1739209687.2566347;-45.120503652039325
1739209687.2566395;-45.120503652039325
1739209687.256644;-38.13080360867914
1739209687.2566485;-35.57807855764607
1739209687.256653;-38.13080360867914
1739209687.2566578;-33.981070128970906
1739209687.2566624;-35.57807855764607
1739209687.256667;-38.13080360867914
1739209687.2566717;-45.120503652039325
1739209687.2566762;-38.13080360867914
1739209687.2566807;-35.57807855764607
1739209687.2566855;-38.13080360867914
1739209687.25669;-45.120503652039325
1739209687.2566946;-35.57807855764607
1739209687.256699;-35.57807855764607
1739209687.2567039;-38.13080360867914
1739209687.2567084;-45.120503652039325
1739209687.256713;-45.120503652039325
1739209687.2567177;-45.120503652039325
1739209687.2567222;-45.120503652039325
1739209687.2567267;-45.120503652039325
1739209687.2567313;-38.13080360867914
1739209687.256736;-35.57807855764607
1739209687.2567406;-38.13080360867914
1739209687.256745;-45.120503652039325
1739209687.2567499;-31.141103565318915
1739209687.2567544;-32.816014438256545
1739209687.256759;-38.13080360867914
1739209687.2567635;-38.13080360867914
1739209687.2567682;-45.120503652039325
1739209687.2567728;-32.816014438256545
1739209687.2567773;-45.120503652039325
1739209687.256782;-35.57807855764607
1739209687.2567866;-38.13080360867914
1739209687.256791;-45.120503652039325
1739209687.2567956;-38.13080360867914
1739209687.2568004;-45.120503652039325
1739209687.256805;-38.13080360867914
1739209687.2568095;-38.13080360867914
1739209687.2568142;-38.13080360867914
1739209687.2568188;-45.120503652039325
1739209687.2568233;-35.57807855764607
1739209687.2568278;-31.141103565318893
1739209687.2568326;-45.120503652039325
1739209687.2568371;-45.120503652039325
1739209687.2568417;-38.13080360867914
1739209687.2568464;-35.57807855764607
1739209687.256851;-45.120503652039325
1739209687.2568555;-32.816014438256545
1739209687.25686;-45.120503652039325
1739209687.2568648;-45.120503652039325
1739209687.2568693;-38.13080360867914
1739209687.2568738;-38.13080360867914
1739209687.2568786;-33.981070128970906
1739209687.2568831;-45.120503652039325
1739209687.2568877;-45.120503652039325
1739209687.2568924;-45.120503652039325
1739209687.256897;-35.57807855764607
1739209687.2569015;-30.49652367304973
1739209687.256906;-38.13080360867914
1739209687.2569108;-38.13080360867914
1739209687.2569153;-33.981070128970906
1739209687.2569199;-38.13080360867914
1739209687.2569246;-38.13080360867914
1739209687.2569292;-35.57807855764607
1739209687.2569337;-45.120503652039325
1739209687.2569382;-38.13080360867914
1739209687.256943;-38.13080360867914
1739209687.2569475;-35.57807855764607
1739209687.256952;-45.120503652039325
1739209687.2569568;-45.120503652039325
1739209687.2569613;-35.57807855764607
1739209687.2569659;-35.57807855764607
1739209687.2569704;-38.13080360867914
1739209687.2569752;-45.120503652039325
1739209687.2569797;-38.13080360867914
1739209687.2569842;-38.13080360867914
1739209687.256989;-38.13080360867914
1739209687.2569935;-35.57807855764607
1739209687.256998;-38.13080360867914
1739209687.2570026;-45.120503652039325
1739209687.2570074;-45.120503652039325
1739209687.257012;-33.981070128970906
1739209687.2570164;-38.13080360867914
1739209687.2570212;-38.13080360867914
1739209687.2570257;-45.120503652039325
1739209687.2570302;-38.13080360867914
1739209687.2570348;-38.13080360867914
1739209687.2570395;-45.120503652039325
1739209687.257044;-38.13080360867914
1739209687.2570486;-45.120503652039325
1739209687.2570534;-38.13080360867914
1739209687.257058;-38.13080360867914
1739209687.2570624;-38.13080360867914
1739209687.2570672;-38.13080360867914
1739209687.2570717;-45.120503652039325
1739209687.2570763;-38.13080360867914
1739209687.2570808;-38.13080360867914
1739209687.2570856;-28.58837851428586
1739209687.25709;-38.13080360867914
1739209687.2570946;-45.120503652039325
1739209687.2570994;-38.13080360867914
1739209687.257104;-38.13080360867914
1739209687.2571084;-38.13080360867914
1739209687.257113;-45.120503652039325
1739209687.2571177;-45.120503652039325
1739209687.2571223;-33.981070128970956
1739209687.2571268;-38.13080360867914
1739209687.2571316;-45.120503652039325
1739209687.257136;-38.13080360867914
1739209687.2571406;-38.13080360867914
1739209687.2571452;-45.120503652039325
1739209687.25715;-45.120503652039325
1739209687.2571545;-38.13080360867914
1739209687.257159;-31.141103565318915
1739209687.2571638;-38.13080360867914
1739209687.2571683;-38.13080360867914
1739209687.2571728;-45.120503652039325
1739209687.2571774;-38.13080360867914
1739209687.2571821;-38.13080360867914
1739209687.2571867;-45.120503652039325
1739209687.2571912;-45.120503652039325
1739209687.257196;-31.141103565318915
1739209687.2572005;-33.981070128970906
1739209687.257205;-45.120503652039325
1739209687.2572095;-45.120503652039325
1739209687.2572143;-38.13080360867914
1739209687.2572188;-35.57807855764607
1739209687.2572234;-45.120503652039325
1739209687.2572281;-32.816014438256545
1739209687.2572327;-33.981070128970906
1739209687.2572372;-45.120503652039325
1739209687.2572417;-38.13080360867914
1739209687.2572465;-45.120503652039325
1739209687.257251;-45.120503652039325
1739209687.2572556;-45.120503652039325
1739209687.2572603;-45.120503652039325
1739209687.2572649;-45.120503652039325
1739209687.2572694;-28.992665084841942
1739209687.2572742;-33.981070128970906
1739209687.2572787;-45.120503652039325
1739209687.2572832;-38.13080360867914
1739209687.2572877;-38.13080360867914
1739209687.2572925;-45.120503652039325
1739209687.257297;-45.120503652039325
1739209687.2573016;-45.120503652039325
1739209687.2573063;-38.13080360867914
1739209687.2573109;-35.57807855764607
1739209687.2573154;-45.120503652039325
1739209687.25732;-45.120503652039325
1739209687.2573247;-38.13080360867914
1739209687.2573292;-35.57807855764607
1739209687.2573338;-35.57807855764607
1739209687.2573385;-38.13080360867914
1739209687.257343;-33.981070128970906
1739209687.2573476;-45.120503652039325
1739209687.257352;-45.120503652039325
1739209687.257357;-45.120503652039325
1739209687.2573614;-45.120503652039325
1739209687.257366;-45.120503652039325
1739209687.2573707;-38.13080360867914
1739209687.2573752;-45.120503652039325
1739209687.2573798;-45.120503652039325
1739209687.2573843;-45.120503652039325
1739209687.257389;-45.120503652039325
1739209687.2573936;-45.120503652039325
1739209687.2573981;-45.120503652039325
1739209687.257403;-38.13080360867914
1739209687.2574074;-38.13080360867914
1739209687.257412;-45.120503652039325
1739209687.2574165;-45.120503652039325
1739209687.2574213;-33.981070128970906
1739209687.2574258;-35.57807855764607
1739209687.2574303;-45.120503652039325
1739209687.257435;-38.13080360867914
1739209687.2574396;-35.57807855764607
1739209687.2574441;-38.13080360867914
1739209687.2574487;-38.13080360867914
1739209687.2574534;-38.13080360867914
1739209687.257458;-45.120503652039325
1739209687.2574625;-45.120503652039325
1739209687.2574673;-45.120503652039325
1739209687.2574718;-38.13080360867914
1739209687.2574763;-45.120503652039325
1739209687.257481;-45.120503652039325
1739209687.2574856;-45.120503652039325
1739209687.2574902;-45.120503652039325
1739209687.2574947;-33.981070128970906
1739209687.2574995;-38.13080360867914
1739209687.257504;-38.13080360867914
1739209687.2575085;-32.816014438256545
1739209687.2575133;-38.13080360867914
1739209687.2575178;-38.13080360867914
1739209687.2575223;-38.13080360867914
1739209687.2575269;-45.120503652039325
1739209687.2575316;-45.120503652039325
1739209687.2575362;-45.120503652039325
1739209687.2575407;-45.120503652039325
1739209687.2575455;-45.120503652039325
1739209687.25755;-38.13080360867914
1739209687.2575545;-45.120503652039325
1739209687.257559;-38.13080360867914
1739209687.2575638;-38.13080360867914
1739209687.2575684;-38.13080360867914
1739209687.257573;-45.120503652039325
1739209687.2575777;-38.13080360867914
1739209687.2575822;-38.13080360867914
1739209687.2575867;-33.981070128970906
1739209687.2575912;-38.13080360867914
1739209687.257596;-35.57807855764607
1739209687.2576005;-38.13080360867914
1739209687.257605;-38.13080360867914
1739209687.2576098;-35.57807855764607
1739209687.2576144;-45.120503652039325
1739209687.257619;-45.120503652039325
1739209687.2576234;-45.120503652039325
1739209687.2576282;-45.120503652039325
1739209687.2576327;-45.120503652039325
1739209687.2576373;-45.120503652039325
1739209687.257642;-45.120503652039325
1739209687.2576466;-38.13080360867914
1739209687.257651;-35.57807855764607
1739209687.2576556;-38.13080360867914
1739209687.2576604;-38.13080360867914
1739209687.257665;-45.120503652039325
1739209687.2576694;-38.13080360867914
1739209687.2576742;-45.120503652039325
1739209687.2576787;-28.58837851428586
1739209687.2576833;-31.141103565318893
1739209687.257688;-45.120503652039325
1739209687.2576926;-38.13080360867914
1739209687.257697;-32.816014438256545
1739209687.2577016;-32.816014438256545
1739209687.2577064;-45.120503652039325
1739209687.257711;-45.120503652039325
1739209687.2577155;-45.120503652039325
1739209687.2577202;-45.120503652039325
1739209687.2577248;-38.13080360867914
1739209687.2577293;-38.13080360867914
1739209687.2577338;-45.120503652039325
1739209687.2577386;-45.120503652039325
1739209687.2577431;-38.13080360867914
1739209687.2577477;-45.120503652039325
1739209687.2577524;-33.981070128970906
1739209687.257757;-38.13080360867914
1739209687.2577615;-38.13080360867914
1739209687.257766;-38.13080360867914
1739209687.2577708;-35.57807855764607
1739209687.2577753;-38.13080360867914
1739209687.2577798;-45.120503652039325
1739209687.2577846;-45.120503652039325
1739209687.2577891;-35.57807855764607
1739209687.2577937;-45.120503652039325
1739209687.2577982;-45.120503652039325
1739209687.257803;-45.120503652039325
1739209687.2578075;-38.13080360867914
1739209687.257812;-38.13080360867914
1739209687.2578168;-38.13080360867914
1739209687.2578213;-38.13080360867914
1739209687.2578259;-38.13080360867914
1739209687.2578304;-38.13080360867914
1739209687.2578351;-38.13080360867914
1739209687.2578397;-45.120503652039325
1739209687.2578442;-45.120503652039325
1739209687.257849;-45.120503652039325
1739209687.2578535;-38.13080360867914
1739209687.257858;-38.13080360867914
1739209687.2578628;-35.57807855764607
1739209687.2578673;-29.438486411369333
1739209687.2578719;-38.13080360867914
1739209687.2578764;-38.13080360867914
1739209687.2578812;-38.13080360867914
1739209687.2578857;-35.57807855764607
1739209687.2578902;-38.13080360867914
1739209687.257895;-45.120503652039325
1739209687.2578995;-38.13080360867914
1739209687.257904;-38.13080360867914
1739209687.2579086;-45.120503652039325
1739209687.2579134;-45.120503652039325
1739209687.257918;-38.13080360867914
1739209687.2579224;-45.120503652039325
1739209687.2579272;-38.13080360867914
1739209687.2579317;-45.120503652039325
1739209687.2579362;-35.57807855764607
1739209687.2579408;-29.438486411369333
1739209687.2579455;-45.120503652039325
1739209687.25795;-45.120503652039325
1739209687.2579546;-45.120503652039325
1739209687.2579594;-38.13080360867914
1739209687.257964;-45.120503652039325
1739209687.2579684;-32.816014438256545
1739209687.257973;-45.120503652039325
1739209687.2579777;-38.13080360867914
1739209687.2579823;-45.120503652039325
1739209687.2579868;-38.13080360867914
1739209687.2579916;-45.120503652039325
1739209687.257996;-45.120503652039325
1739209687.2580006;-35.57807855764607
1739209687.2580051;-35.57807855764607
1739209687.25801;-35.57807855764607
1739209687.2580144;-38.13080360867914
1739209687.258019;-38.13080360867914
1739209687.2580237;-38.13080360867914
1739209687.2580283;-45.120503652039325
1739209687.2580328;-45.120503652039325
1739209687.2580373;-38.13080360867914
1739209687.258042;-35.57807855764607
1739209687.2580466;-45.120503652039325
1739209687.2580512;-35.57807855764607
1739209687.258056;-35.57807855764607
1739209687.2580605;-35.57807855764607
1739209687.258065;-38.13080360867914
1739209687.2580698;-38.13080360867914
1739209687.2580743;-38.13080360867914
1739209687.2580788;-38.13080360867914
1739209687.2580833;-38.13080360867914
1739209687.258088;-45.120503652039325
1739209687.2580926;-38.13080360867914
1739209687.2580972;-38.13080360867914
1739209687.258102;-38.13080360867914
1739209687.2581065;-38.13080360867914
1739209687.258111;-38.13080360867914
1739209687.2581155;-38.13080360867914
1739209687.2581203;-38.13080360867914
1739209687.2581248;-45.120503652039325
1739209687.2581294;-38.13080360867914
1739209687.2581341;-38.13080360867914
1739209687.2581387;-45.120503652039325
1739209687.2581432;-45.120503652039325
1739209687.2581477;-45.120503652039325
1739209687.2581525;-32.816014438256545
1739209687.258157;-45.120503652039325
1739209687.2581615;-45.120503652039325
1739209687.2581663;-38.13080360867914
1739209687.2581708;-38.13080360867914
1739209687.2581754;-38.13080360867914
1739209687.25818;-38.13080360867914
1739209687.2581847;-38.13080360867914
1739209687.2581892;-45.120503652039325
1739209687.2581937;-38.13080360867914
1739209687.2581985;-45.120503652039325
1739209687.258203;-38.13080360867914
1739209687.2582076;-38.13080360867914
1739209687.258212;-38.13080360867914
1739209687.2582169;-45.120503652039325
1739209687.2582214;-45.120503652039325
1739209687.258226;-45.120503652039325
1739209687.2582307;-38.13080360867914
1739209687.2582352;-38.13080360867914
1739209687.2582397;-31.141103565318915
1739209687.2582445;-38.13080360867914
1739209687.258249;-45.120503652039325
1739209687.2582536;-38.13080360867914
1739209687.258258;-32.816014438256545
1739209687.2582629;-45.120503652039325
1739209687.2582674;-38.13080360867914
1739209687.258272;-45.120503652039325
1739209687.2582767;-38.13080360867914
1739209687.2582812;-32.816014438256545
1739209687.2582858;-38.13080360867914
1739209687.2582903;-45.120503652039325
1739209687.258295;-45.120503652039325
1739209687.2582996;-38.13080360867914
1739209687.258304;-38.13080360867914
1739209687.258309;-45.120503652039325
1739209687.2583134;-33.981070128970906
1739209687.258318;-38.13080360867914
1739209687.2583225;-45.120503652039325
1739209687.2583272;-45.120503652039325
1739209687.2583318;-38.13080360867914
1739209687.2583363;-38.13080360867914
1739209687.258341;-45.120503652039325
1739209687.2583456;-45.120503652039325
1739209687.2583501;-38.13080360867914
1739209687.2583547;-35.57807855764607
1739209687.2583594;-38.13080360867914
1739209687.258364;-45.120503652039325
1739209687.2583685;-38.13080360867914
1739209687.2583733;-45.120503652039325
1739209687.2583778;-45.120503652039325
1739209687.2583823;-45.120503652039325
1739209687.2583869;-45.120503652039325
1739209687.2583916;-38.13080360867914
1739209687.2583961;-45.120503652039325
1739209687.2584007;-45.120503652039325
1739209687.2584054;-33.981070128970906
1739209687.25841;-45.120503652039325
1739209687.2584145;-45.120503652039325
1739209687.258419;-38.13080360867914
1739209687.2584238;-28.992665084841942
1739209687.2584283;-31.141103565318893
1739209687.2584329;-45.120503652039325
1739209687.2584376;-45.120503652039325
1739209687.2584422;-35.57807855764607
1739209687.2584467;-38.13080360867914
1739209687.2584515;-45.120503652039325
1739209687.258456;-38.13080360867914
1739209687.2584605;-38.13080360867914
1739209687.258465;-38.13080360867914
1739209687.2584698;-38.13080360867914
1739209687.2584743;-45.120503652039325
1739209687.2584789;-45.120503652039325
1739209687.2584836;-38.13080360867914
1739209687.2584882;-45.120503652039325
1739209687.2584927;-45.120503652039325
1739209687.2584972;-26.487275050834715
1739209687.258502;-29.438486411369333
1739209687.2585065;-45.120503652039325
1739209687.258511;-45.120503652039325
1739209687.2585158;-35.57807855764607
1739209687.2585204;-32.816014438256545
1739209687.258525;-45.120503652039325
1739209687.2585294;-38.13080360867914
1739209687.2585342;-38.13080360867914
1739209687.2585387;-38.13080360867914
1739209687.2585433;-38.13080360867914
1739209687.258548;-45.120503652039325
1739209687.2585526;-45.120503652039325
1739209687.258557;-38.13080360867914
1739209687.2585616;-35.57807855764607
1739209687.2585664;-38.13080360867914
1739209687.258571;-32.816014438256545
1739209687.2585754;-35.57807855764607
1739209687.2585802;-38.13080360867914
1739209687.2585847;-45.120503652039325
1739209687.2585893;-33.981070128970906
1739209687.2585938;-35.57807855764607
1739209687.2585986;-45.120503652039325
1739209687.258603;-45.120503652039325
1739209687.2586076;-45.120503652039325
1739209687.2586124;-45.120503652039325
1739209687.258617;-38.13080360867914
1739209687.2586215;-45.120503652039325
1739209687.258626;-38.13080360867914
1739209687.2586308;-38.13080360867914
1739209687.2586353;-45.120503652039325
1739209687.2586398;-45.120503652039325
1739209687.2586446;-45.120503652039325
1739209687.258649;-45.120503652039325
1739209687.2586536;-38.13080360867914
1739209687.2586584;-45.120503652039325
1739209687.258663;-45.120503652039325
1739209687.2586675;-38.13080360867914
1739209687.258672;-38.13080360867914
1739209687.2586768;-45.120503652039325
1739209687.2586813;-32.816014438256545
1739209687.2586858;-26.991370085610736
1739209687.2586906;-38.13080360867914
1739209687.2586951;-45.120503652039325
1739209687.2586997;-38.13080360867914
1739209687.2587042;-32.816014438256545
1739209687.258709;-45.120503652039325
1739209687.2587135;-45.120503652039325
1739209687.258718;-45.120503652039325
1739209687.2587228;-38.13080360867914
1739209687.2587273;-45.120503652039325
1739209687.2587318;-45.120503652039325
1739209687.2587364;-45.120503652039325
1739209687.2587411;-45.120503652039325
1739209687.2587457;-38.13080360867914
1739209687.2587502;-45.120503652039325
1739209687.258755;-35.57807855764607
1739209687.2587595;-26.487275050834715
1739209687.258764;-38.13080360867914
1739209687.2587686;-45.120503652039325
1739209687.2587733;-45.120503652039325
1739209687.2587779;-38.13080360867914
1739209687.2587824;-38.13080360867914
1739209687.2587872;-45.120503652039325
1739209687.2587917;-45.120503652039325
1739209687.2587962;-45.120503652039325
1739209687.2588007;-38.13080360867914
1739209687.2588055;-45.120503652039325
1739209687.25881;-38.13080360867914
1739209687.2588146;-38.13080360867914
1739209687.2588193;-38.13080360867914
1739209687.2588239;-38.13080360867914
1739209687.2588284;-38.13080360867914
1739209687.258833;-38.13080360867914
1739209687.2588377;-45.120503652039325
1739209687.2588422;-38.13080360867914
1739209687.2588468;-38.13080360867914
1739209687.2588515;-45.120503652039325
1739209687.258856;-38.13080360867914
1739209687.2588606;-45.120503652039325
1739209687.2588654;-45.120503652039325
1739209687.25887;-38.13080360867914
1739209687.2588744;-38.13080360867914
1739209687.258879;-38.13080360867914
1739209687.2588837;-38.13080360867914
1739209687.2588882;-35.57807855764607
1739209687.2588928;-38.13080360867914
1739209687.2588975;-45.120503652039325
1739209687.258902;-45.120503652039325
1739209687.2589066;-45.120503652039325
1739209687.2589111;-45.120503652039325
1739209687.258916;-45.120503652039325
1739209687.2589204;-45.120503652039325
1739209687.258925;-45.120503652039325
1739209687.2589297;-38.13080360867914
1739209687.2589343;-45.120503652039325
1739209687.2589388;-38.13080360867914
1739209687.2589433;-38.13080360867914
1739209687.258948;-38.13080360867914
1739209687.2589526;-45.120503652039325
1739209687.2589571;-35.57807855764607
1739209687.258962;-35.57807855764607
1739209687.2589664;-45.120503652039325
1739209687.258971;-45.120503652039325
1739209687.2589755;-45.120503652039325
1739209687.2589803;-45.120503652039325
1739209687.2589848;-35.57807855764607
1739209687.2589893;-45.120503652039325
