CAN Message; 0x1bb:0000afc017bd919a
1739209718.5800521;-35.57807855764607
1739209718.5800622;-38.13080360867914
1739209718.5800722;-38.13080360867914
1739209718.5800822;-38.13080360867914
1739209718.5800922;-38.13080360867914
1739209718.580102;-45.120503652039325
1739209718.580112;-45.120503652039325
1739209718.580122;-45.120503652039325
1739209718.580132;-45.120503652039325
1739209718.580142;-45.120503652039325
1739209718.5801518;-45.120503652039325
1739209718.5801618;-45.120503652039325
1739209718.5801718;-45.120503652039325
1739209718.5801818;-45.120503652039325
1739209718.5801919;-45.120503652039325
1739209718.5802019;-45.120503652039325
1739209718.5802116;-38.13080360867914
1739209718.5802217;-45.120503652039325
1739209718.5802317;-38.13080360867914
1739209718.5802417;-45.120503652039325
1739209718.5802517;-45.120503652039325
1739209718.5802615;-45.120503652039325
1739209718.5802715;-45.120503652039325
1739209718.5802815;-33.981070128970906
1739209718.5802915;-38.13080360867914
1739209718.5803015;-38.13080360867914
1739209718.5803115;-38.13080360867914
1739209718.5803213;-45.120503652039325
1739209718.5803313;-35.57807855764607
1739209718.5803413;-45.120503652039325
1739209718.5803514;-38.13080360867914
1739209718.5803614;-35.57807855764607
1739209718.5803711;-38.13080360867914
1739209718.5803812;-45.120503652039325
1739209718.5803912;-38.13080360867914
1739209718.5804012;-38.13080360867914
1739209718.5804112;-45.120503652039325
1739209718.5804212;-45.120503652039325
1739209718.580431;-45.120503652039325
1739209718.580441;-38.13080360867914
1739209718.580451;-33.981070128970906
1739209718.580461;-45.120503652039325
1739209718.580471;-38.13080360867914
1739209718.5804808;-35.57807855764607
1739209718.5804908;-35.57807855764607
1739209718.5805008;-38.13080360867914
1739209718.5805109;-38.13080360867914
1739209718.5805209;-31.141103565318893
1739209718.580531;-33.981070128970906
1739209718.5805407;-45.120503652039325
1739209718.5805507;-38.13080360867914
1739209718.5805607;-38.13080360867914
1739209718.5805707;-38.13080360867914
1739209718.5805807;-45.120503652039325
1739209718.5805905;-45.120503652039325
1739209718.5806005;-38.13080360867914
1739209718.5806105;-38.13080360867914
1739209718.5806205;-45.120503652039325
1739209718.5806305;-45.120503652039325
1739209718.5806406;-35.57807855764607
1739209718.5806503;-38.13080360867914
1739209718.5806603;-45.120503652039325
1739209718.5806704;-45.120503652039325
1739209718.5806804;-38.13080360867914
1739209718.5806904;-31.141103565318915
1739209718.5807002;-38.13080360867914
1739209718.5807102;-45.120503652039325
1739209718.5807202;-38.13080360867914
1739209718.5807302;-38.13080360867914
1739209718.5807402;-35.57807855764607
1739209718.5807502;-45.120503652039325
1739209718.58076;-45.120503652039325
1739209718.58077;-31.14110356531892
1739209718.58078;-45.120503652039325
1739209718.58079;-38.13080360867914
1739209718.5808;-32.816014438256545
1739209718.58081;-38.13080360867914
1739209718.5808198;-38.13080360867914
1739209718.5808299;-45.120503652039325
1739209718.5808399;-38.13080360867914
1739209718.58085;-32.816014438256545
1739209718.58086;-32.816014438256545
1739209718.5808697;-38.13080360867914
1739209718.5808797;-35.57807855764607
1739209718.5808897;-28.992665084841942
1739209718.5808997;-38.13080360867914
1739209718.5809097;-45.120503652039325
1739209718.5809197;-35.57807855764607
1739209718.5809295;-38.13080360867914
1739209718.5809395;-45.120503652039325
1739209718.5809495;-38.13080360867914
1739209718.5809596;-35.57807855764607
1739209718.5809696;-45.120503652039325
1739209718.5809793;-45.120503652039325
1739209718.5809894;-45.120503652039325
1739209718.5809994;-45.120503652039325
1739209718.5810094;-45.120503652039325
1739209718.5810194;-45.120503652039325
1739209718.5810294;-45.120503652039325
1739209718.5810392;-35.57807855764607
1739209718.5810492;-45.120503652039325
1739209718.5810592;-45.120503652039325
1739209718.5810692;-45.120503652039325
1739209718.5810792;-45.120503652039325
1739209718.581089;-35.57807855764607
1739209718.581099;-29.438486411369333
1739209718.581109;-45.120503652039325
1739209718.581119;-38.13080360867914
1739209718.581129;-38.13080360867914
1739209718.581139;-32.816014438256545
1739209718.5811489;-45.120503652039325
1739209718.5811589;-38.13080360867914
1739209718.581169;-45.120503652039325
1739209718.581179;-38.13080360867914
1739209718.581189;-38.13080360867914
1739209718.5811987;-38.13080360867914
1739209718.5812087;-45.120503652039325
1739209718.5812187;-45.120503652039325
1739209718.5812287;-38.13080360867914
1739209718.5812387;-45.120503652039325
1739209718.5812488;-35.57807855764607
1739209718.5812585;-28.21854285175415
1739209718.5812685;-45.120503652039325
1739209718.5812786;-45.120503652039325
1739209718.5812886;-38.13080360867914
1739209718.5812986;-31.141103565318893
1739209718.5813084;-45.120503652039325
1739209718.5813184;-45.120503652039325
1739209718.5813284;-45.120503652039325
1739209718.5813384;-45.120503652039325
1739209718.5813484;-45.120503652039325
1739209718.5813584;-45.120503652039325
1739209718.5813682;-38.13080360867914
1739209718.5813782;-38.13080360867914
1739209718.5813882;-33.981070128970906
1739209718.5813982;-45.120503652039325
1739209718.5814083;-35.57807855764607
1739209718.581418;-29.438486411369333
1739209718.581428;-45.120503652039325
1739209718.581438;-45.120503652039325
1739209718.581448;-38.13080360867914
1739209718.581458;-38.13080360867914
1739209718.581468;-38.13080360867914
1739209718.5814779;-45.120503652039325
1739209718.581488;-38.13080360867914
1739209718.581498;-45.120503652039325
1739209718.581508;-38.13080360867914
1739209718.581518;-45.120503652039325
1739209718.5815277;-38.13080360867914
1739209718.5815377;-32.816014438256545
1739209718.5815477;-45.120503652039325
1739209718.5815578;-33.981070128970906
1739209718.5815678;-38.13080360867914
1739209718.5815778;-45.120503652039325
1739209718.5815876;-38.13080360867914
1739209718.5815976;-38.13080360867914
1739209718.5816076;-38.13080360867914
1739209718.5816176;-38.13080360867914
1739209718.5816276;-38.13080360867914
1739209718.5816376;-45.120503652039325
1739209718.5816474;-45.120503652039325
1739209718.5816574;-35.57807855764607
1739209718.5816674;-38.13080360867914
1739209718.5816774;-45.120503652039325
1739209718.5816875;-38.13080360867914
1739209718.5816972;-45.120503652039325
1739209718.5817072;-38.13080360867914
1739209718.5817173;-38.13080360867914
1739209718.5817273;-38.13080360867914
1739209718.5817373;-45.120503652039325
1739209718.5817473;-38.13080360867914
1739209718.581757;-35.57807855764607
1739209718.581767;-45.120503652039325
1739209718.581777;-35.57807855764607
1739209718.581787;-38.13080360867914
1739209718.5817971;-38.13080360867914
1739209718.581807;-45.120503652039325
1739209718.581817;-45.120503652039325
1739209718.581827;-33.981070128970906
1739209718.581837;-45.120503652039325
1739209718.581847;-45.120503652039325
1739209718.581857;-45.120503652039325
1739209718.5818667;-45.120503652039325
1739209718.5818768;-35.57807855764607
1739209718.5818868;-38.13080360867914
1739209718.5818968;-32.816014438256545
1739209718.5819068;-45.120503652039325
1739209718.5819166;-38.13080360867914
1739209718.5819266;-38.13080360867914
1739209718.5819366;-45.120503652039325
1739209718.5819466;-38.13080360867914
1739209718.5819566;-38.13080360867914
1739209718.5819666;-38.13080360867914
1739209718.5819764;-35.57807855764607
1739209718.5819864;-38.13080360867914
1739209718.5819964;-45.120503652039325
1739209718.5820065;-45.120503652039325
1739209718.5820165;-38.13080360867914
1739209718.5820262;-38.13080360867914
1739209718.5820363;-45.120503652039325
1739209718.5820463;-45.120503652039325
1739209718.5820563;-45.120503652039325
1739209718.5820663;-38.13080360867914
1739209718.5820763;-38.13080360867914
1739209718.582086;-35.57807855764607
1739209718.582096;-45.120503652039325
1739209718.582106;-45.120503652039325
1739209718.585916;-38.13080360867914
1739209718.5859172;-38.13080360867914
1739209718.5859187;-45.120503652039325
1739209718.5859199;-38.13080360867914
1739209718.585921;-35.57807855764607
1739209718.5859222;-38.13080360867914
1739209718.5859234;-38.13080360867914
1739209718.5859246;-38.13080360867914
1739209718.585926;-35.57807855764607
1739209718.5859272;-45.120503652039325
1739209718.5859284;-45.120503652039325
1739209718.5859296;-31.141103565318915
1739209718.5859308;-35.57807855764607
1739209718.5859323;-38.13080360867914
1739209718.5859334;-38.13080360867914
1739209718.5859346;-33.981070128970906
1739209718.5859358;-38.13080360867914
1739209718.585937;-45.120503652039325
1739209718.5859385;-45.120503652039325
1739209718.5859396;-31.14110356531892
1739209718.5859408;-45.120503652039325
1739209718.585942;-45.120503652039325
1739209718.5859432;-45.120503652039325
1739209718.5859444;-38.13080360867914
1739209718.5859458;-35.57807855764607
1739209718.585947;-45.120503652039325
1739209718.5859482;-45.120503652039325
1739209718.5859494;-31.141103565318915
1739209718.5859506;-38.13080360867914
1739209718.585952;-38.13080360867914
1739209718.5859532;-35.57807855764607
1739209718.5859544;-45.120503652039325
1739209718.5859556;-45.120503652039325
1739209718.5859568;-45.120503652039325
1739209718.5859582;-45.120503652039325
1739209718.5859594;-38.13080360867914
1739209718.5859606;-45.120503652039325
1739209718.5859618;-45.120503652039325
1739209718.585963;-45.120503652039325
1739209718.5859642;-45.120503652039325
1739209718.5859656;-45.120503652039325
1739209718.5859668;-38.13080360867914
1739209718.585968;-45.120503652039325
1739209718.5859692;-38.13080360867914
1739209718.5859704;-38.13080360867914
1739209718.5859718;-38.13080360867914
1739209718.585973;-45.120503652039325
1739209718.5859742;-38.13080360867914
1739209718.5859754;-35.57807855764607
1739209718.5859766;-45.120503652039325
1739209718.585978;-45.120503652039325
1739209718.5859792;-45.120503652039325
1739209718.5859804;-35.57807855764607
1739209718.5859816;-38.13080360867914
1739209718.5859828;-45.120503652039325
1739209718.585984;-45.120503652039325
1739209718.5859854;-35.57807855764607
1739209718.5859866;-45.120503652039325
1739209718.5859878;-38.13080360867914
1739209718.585989;-45.120503652039325
1739209718.5859902;-45.120503652039325
1739209718.5859916;-38.13080360867914
1739209718.5859928;-35.57807855764607
1739209718.585994;-45.120503652039325
1739209718.5859952;-45.120503652039325
1739209718.5859964;-45.120503652039325
1739209718.5859976;-45.120503652039325
1739209718.585999;-38.13080360867914
1739209718.5860002;-35.57807855764607
1739209718.5860014;-38.13080360867914
1739209718.5860026;-45.120503652039325
1739209718.5860038;-35.57807855764607
1739209718.5860052;-32.816014438256545
1739209718.5860064;-38.13080360867914
1739209718.5860076;-38.13080360867914
1739209718.5860088;-45.120503652039325
1739209718.58601;-45.120503652039325
1739209718.5860114;-38.13080360867914
1739209718.5860126;-35.57807855764607
1739209718.5860138;-45.120503652039325
1739209718.586015;-45.120503652039325
1739209718.5860162;-33.981070128970906
1739209718.5860174;-32.816014438256545
1739209718.5860188;-45.120503652039325
1739209718.58602;-38.13080360867914
1739209718.5860212;-38.13080360867914
1739209718.5860224;-35.57807855764607
1739209718.5860236;-45.120503652039325
1739209718.586025;-45.120503652039325
1739209718.5860262;-35.57807855764607
1739209718.5860274;-38.13080360867914
1739209718.5860286;-38.13080360867914
1739209718.5860298;-27.8777449560314
1739209718.5860312;-45.120503652039325
1739209718.5860324;-38.13080360867914
1739209718.5860336;-38.13080360867914
1739209718.5860348;-38.13080360867914
1739209718.586036;-38.13080360867914
1739209718.5860372;-35.57807855764607
1739209718.5860386;-45.120503652039325
1739209718.5860398;-38.13080360867914
1739209718.586041;-38.13080360867914
1739209718.5860422;-45.120503652039325
1739209718.5860434;-38.13080360867914
1739209718.5860448;-45.120503652039325
1739209718.586046;-45.120503652039325
1739209718.5860472;-38.13080360867914
1739209718.5860484;-38.13080360867914
1739209718.5860496;-38.13080360867914
1739209718.586051;-45.120503652039325
1739209718.5860522;-45.120503652039325
1739209718.5860534;-45.120503652039325
1739209718.5860546;-45.120503652039325
1739209718.5860558;-38.13080360867914
1739209718.586057;-35.57807855764607
1739209718.5860584;-38.13080360867914
1739209718.5860596;-28.992665084841942
1739209718.5860608;-35.57807855764607
1739209718.586062;-38.13080360867914
1739209718.5860631;-45.120503652039325
1739209718.5860646;-45.120503652039325
1739209718.5860658;-33.981070128970906
1739209718.586067;-45.120503652039325
1739209718.5860682;-45.120503652039325
1739209718.5860693;-31.141103565318943
1739209718.5860708;-38.13080360867914
1739209718.586072;-33.981070128970906
1739209718.5860732;-38.13080360867914
1739209718.5860744;-45.120503652039325
1739209718.5860755;-45.120503652039325
1739209718.5860767;-38.13080360867914
1739209718.5860782;-38.13080360867914
1739209718.5860794;-31.141103565318915
1739209718.5860806;-35.57807855764607
1739209718.5860817;-38.13080360867914
1739209718.586083;-45.120503652039325
1739209718.5860844;-45.120503652039325
1739209718.5860856;-33.981070128970906
1739209718.5860868;-35.57807855764607
1739209718.586088;-38.13080360867914
1739209718.5860891;-45.120503652039325
1739209718.5860903;-33.981070128970906
