CAN Message; 0x39:0266952274582983
1739209603.9797823;-38.13080360867914
1739209603.9797873;-45.120503652039325
1739209603.9797924;-38.13080360867914
1739209603.9797974;-38.13080360867914
1739209603.9798024;-45.120503652039325
1739209603.9798071;-38.13080360867914
1739209603.9798121;-38.13080360867914
1739209603.9798172;-35.57807855764607
1739209603.9798222;-38.13080360867914
1739209603.9798272;-38.13080360867914
1739209603.9798322;-35.57807855764607
1739209603.9798372;-38.13080360867914
1739209603.9798422;-45.120503652039325
1739209603.9798472;-35.57807855764607
1739209603.9798522;-38.13080360867914
1739209603.9798572;-32.81601443825658
1739209603.9798622;-45.120503652039325
1739209603.9798672;-35.57807855764607
1739209603.9798722;-38.13080360867914
1739209603.9798772;-45.120503652039325
1739209603.9798822;-45.120503652039325
1739209603.9798872;-45.120503652039325
1739209603.9798923;-45.120503652039325
1739209603.9798973;-28.21854285175415
1739209603.979902;-38.13080360867914
1739209603.979907;-45.120503652039325
1739209603.979912;-45.120503652039325
1739209603.979917;-35.57807855764607
1739209603.979922;-38.13080360867914
1739209603.979927;-35.57807855764607
1739209603.979932;-38.13080360867914
1739209603.979937;-45.120503652039325
1739209603.979942;-45.120503652039325
1739209603.979947;-45.120503652039325
1739209603.979952;-38.13080360867914
1739209603.979957;-45.120503652039325
1739209603.979962;-33.981070128970906
1739209603.979967;-45.120503652039325
1739209603.9799721;-45.120503652039325
1739209603.9799771;-29.438486411369333
1739209603.9799821;-32.816014438256545
1739209603.9799871;-45.120503652039325
1739209603.9799922;-45.120503652039325
1739209603.979997;-35.57807855764607
1739209603.980002;-45.120503652039325
1739209603.980007;-45.120503652039325
1739209603.980012;-38.13080360867914
1739209603.980017;-45.120503652039325
1739209603.980022;-45.120503652039325
1739209603.980027;-45.120503652039325
1739209603.980032;-38.13080360867914
1739209603.980037;-45.120503652039325
1739209603.980042;-45.120503652039325
1739209603.980047;-45.120503652039325
1739209603.980052;-38.13080360867914
1739209603.980057;-32.816014438256545
1739209603.980062;-33.981070128970906
1739209603.980067;-45.120503652039325
1739209603.980072;-38.13080360867914
1739209603.980077;-38.13080360867914
1739209603.980082;-38.13080360867914
1739209603.980087;-35.57807855764607
1739209603.980092;-31.141103565318915
1739209603.9800968;-45.120503652039325
1739209603.9801018;-38.13080360867914
1739209603.9801068;-38.13080360867914
1739209603.9801118;-45.120503652039325
1739209603.9801168;-45.120503652039325
1739209603.9801219;-38.13080360867914
1739209603.9801269;-38.13080360867914
1739209603.9801319;-38.13080360867914
1739209603.9801369;-45.120503652039325
1739209603.9801419;-45.120503652039325
1739209603.980147;-38.13080360867914
1739209603.980152;-38.13080360867914
1739209603.980157;-45.120503652039325
1739209603.980162;-38.13080360867914
1739209603.980167;-35.57807855764607
1739209603.980172;-38.13080360867914
1739209603.980177;-38.13080360867914
1739209603.980182;-35.57807855764607
1739209603.980187;-35.57807855764607
1739209603.9801917;-38.13080360867914
1739209603.9801967;-45.120503652039325
1739209603.9802017;-45.120503652039325
1739209603.9802067;-45.120503652039325
1739209603.9802117;-38.13080360867914
1739209603.9802167;-45.120503652039325
1739209603.9802217;-38.13080360867914
1739209603.9802268;-38.13080360867914
1739209603.9802318;-38.13080360867914
1739209603.9802368;-45.120503652039325
1739209603.9802418;-38.13080360867914
1739209603.9802468;-35.57807855764607
1739209603.9802518;-38.13080360867914
1739209603.9802568;-45.120503652039325
1739209603.9802618;-33.981070128970906
1739209603.9802668;-38.13080360867914
1739209603.9802718;-45.120503652039325
1739209603.9802768;-38.13080360867914
1739209603.9802818;-38.13080360867914
1739209603.9802866;-38.13080360867914
1739209603.9802916;-38.13080360867914
1739209603.9802966;-45.120503652039325
1739209603.9803016;-38.13080360867914
1739209603.9803066;-35.57807855764607
1739209603.9803116;-38.13080360867914
1739209603.9803166;-45.120503652039325
1739209603.9803216;-45.120503652039325
1739209603.9803267;-38.13080360867914
1739209603.9803317;-33.981070128970906
1739209603.9803367;-45.120503652039325
1739209603.9803417;-33.981070128970906
1739209603.9803467;-33.981070128970906
1739209603.9803517;-45.120503652039325
1739209603.9803567;-38.13080360867914
1739209603.9803617;-35.57807855764607
1739209603.9803667;-38.13080360867914
1739209603.9803717;-45.120503652039325
1739209603.9803767;-38.13080360867914
1739209603.9803817;-38.13080360867914
1739209603.9803865;-38.13080360867914
1739209603.9803915;-38.13080360867914
1739209603.9803965;-45.120503652039325
1739209603.9804015;-45.120503652039325
1739209603.9804065;-38.13080360867914
1739209603.9804115;-38.13080360867914
1739209603.9804165;-45.120503652039325
1739209603.9804215;-45.120503652039325
1739209603.9804265;-45.120503652039325
1739209603.9804316;-38.13080360867914
1739209603.9804366;-38.13080360867914
1739209603.9804416;-38.13080360867914
1739209603.9804466;-38.13080360867914
1739209603.9804516;-45.120503652039325
1739209603.9804566;-45.120503652039325
1739209603.9804616;-38.13080360867914
1739209603.9804666;-38.13080360867914
1739209603.9804716;-38.13080360867914
1739209603.9804766;-38.13080360867914
1739209603.9804814;-38.13080360867914
1739209603.9804864;-45.120503652039325
1739209603.9804914;-45.120503652039325
1739209603.9804964;-45.120503652039325
1739209603.9805014;-45.120503652039325
1739209603.9805064;-45.120503652039325
1739209603.9805114;-38.13080360867914
1739209603.9805164;-38.13080360867914
1739209603.9805214;-38.13080360867914
1739209603.9805264;-45.120503652039325
1739209603.9805315;-38.13080360867914
1739209603.9805365;-45.120503652039325
1739209603.9805415;-32.816014438256545
1739209603.9805465;-33.981070128970906
1739209603.9805515;-45.120503652039325
1739209603.9805565;-45.120503652039325
1739209603.9805615;-38.13080360867914
1739209603.9805665;-35.57807855764607
1739209603.9805715;-38.13080360867914
1739209603.9805763;-45.120503652039325
1739209603.9805813;-45.120503652039325
1739209603.9805863;-45.120503652039325
1739209603.9805913;-45.120503652039325
1739209603.9805963;-45.120503652039325
1739209603.9806013;-45.120503652039325
1739209603.9806063;-38.13080360867914
1739209603.9806113;-38.13080360867914
1739209603.9806163;-45.120503652039325
1739209603.9806213;-45.120503652039325
1739209603.9806263;-45.120503652039325
1739209603.9806314;-32.816014438256545
1739209603.9806364;-38.13080360867914
1739209603.9806414;-33.981070128970906
1739209603.9806464;-38.13080360867914
1739209603.9806514;-38.13080360867914
1739209603.9806564;-38.13080360867914
1739209603.9806614;-45.120503652039325
1739209603.9806664;-29.438486411369333
1739209603.9806714;-38.13080360867914
1739209603.9806762;-45.120503652039325
1739209603.9806812;-45.120503652039325
1739209603.9806862;-32.816014438256545
1739209603.9806912;-45.120503652039325
1739209603.9806962;-38.13080360867914
1739209603.9807012;-38.13080360867914
1739209603.9807062;-45.120503652039325
1739209603.9807112;-45.120503652039325
1739209603.9807162;-45.120503652039325
1739209603.9807212;-45.120503652039325
1739209603.9807262;-45.120503652039325
1739209603.9807312;-38.13080360867914
1739209603.9807363;-38.13080360867914
1739209603.9807413;-35.57807855764607
1739209603.9807463;-27.8777449560314
1739209603.9807513;-38.13080360867914
1739209603.9807563;-45.120503652039325
1739209603.9807613;-45.120503652039325
1739209603.9807663;-38.13080360867914
1739209603.980771;-45.120503652039325
1739209603.980776;-35.57807855764607
1739209603.980781;-38.13080360867914
1739209603.980786;-45.120503652039325
1739209603.980791;-38.13080360867914
1739209603.980796;-45.120503652039325
1739209603.980801;-45.120503652039325
1739209603.980806;-45.120503652039325
1739209603.980811;-38.13080360867914
1739209603.9808161;-45.120503652039325
1739209603.9808211;-45.120503652039325
1739209603.9808261;-45.120503652039325
1739209603.9808311;-45.120503652039325
1739209603.9808362;-38.13080360867914
1739209603.9808412;-38.13080360867914
1739209603.9808462;-45.120503652039325
1739209603.9808512;-45.120503652039325
1739209603.9808562;-38.13080360867914
1739209603.9808612;-45.120503652039325
1739209603.980866;-31.141103565318893
1739209603.980871;-38.13080360867914
1739209603.980876;-38.13080360867914
1739209603.980881;-38.13080360867914
1739209603.980886;-35.57807855764607
1739209603.980891;-38.13080360867914
1739209603.980896;-45.120503652039325
1739209603.980901;-33.981070128970906
1739209603.980906;-33.981070128970956
1739209603.980911;-45.120503652039325
1739209603.980916;-32.816014438256545
1739209603.980921;-45.120503652039325
1739209603.980926;-45.120503652039325
1739209603.980931;-38.13080360867914
1739209603.980936;-38.13080360867914
1739209603.980941;-45.120503652039325
1739209603.980946;-29.438486411369333
1739209603.980951;-32.816014438256545
1739209603.980956;-45.120503652039325
1739209603.980961;-45.120503652039325
1739209603.9809659;-35.57807855764607
1739209603.9809709;-38.13080360867914
1739209603.9809759;-38.13080360867914
1739209603.9809809;-35.57807855764607
1739209603.9809859;-45.120503652039325
1739209603.980991;-38.13080360867914
1739209603.980996;-45.120503652039325
1739209603.981001;-45.120503652039325
1739209603.981006;-45.120503652039325
1739209603.981011;-45.120503652039325
1739209603.981016;-38.13080360867914
1739209603.981021;-33.981070128970906
1739209603.981026;-32.816014438256545
1739209603.981031;-28.992665084841942
1739209603.981036;-45.120503652039325
1739209603.981041;-38.13080360867914
1739209603.981046;-35.57807855764607
1739209603.981051;-38.13080360867914
1739209603.981056;-45.120503652039325
1739209603.9810607;-38.13080360867914
1739209603.9810658;-38.13080360867914
1739209603.9810708;-45.120503652039325
1739209603.9810758;-45.120503652039325
1739209603.9810808;-38.13080360867914
1739209603.9810858;-38.13080360867914
1739209603.9810908;-33.981070128970906
1739209603.9810958;-45.120503652039325
1739209603.9811008;-45.120503652039325
1739209603.9811058;-32.816014438256545
1739209603.9811108;-31.141103565318915
1739209603.9811158;-45.120503652039325
1739209603.9811208;-45.120503652039325
1739209603.9811258;-38.13080360867914
1739209603.9811308;-31.141103565318915
1739209603.9811358;-45.120503652039325
1739209603.9811409;-38.13080360867914
1739209603.9811459;-45.120503652039325
1739209603.9811509;-45.120503652039325
1739209603.9811556;-45.120503652039325
1739209603.9811606;-38.13080360867914
1739209603.9811656;-38.13080360867914
1739209603.9811707;-38.13080360867914
1739209603.9811757;-45.120503652039325
1739209603.9811807;-38.13080360867914
1739209603.9811857;-35.57807855764607
1739209603.9811907;-33.981070128970906
1739209603.9811957;-45.120503652039325
1739209603.9812007;-38.13080360867914
1739209603.9812057;-33.981070128970906
1739209603.9812107;-45.120503652039325
1739209603.9812157;-38.13080360867914
1739209603.9812207;-38.13080360867914
1739209603.9812257;-38.13080360867914
1739209603.9812307;-38.13080360867914
1739209603.9812357;-45.120503652039325
1739209603.9812407;-45.120503652039325
1739209603.9812458;-32.816014438256545
1739209603.9812508;-38.13080360867914
1739209603.9812555;-45.120503652039325
1739209603.9812605;-38.13080360867914
1739209603.9812655;-35.57807855764607
1739209603.9812706;-31.141103565318915
1739209603.9812756;-35.57807855764607
1739209603.9812806;-38.13080360867914
1739209603.9812856;-45.120503652039325
1739209603.9812906;-45.120503652039325
1739209603.9812956;-45.120503652039325
1739209603.9813006;-38.13080360867914
1739209603.9813056;-45.120503652039325
1739209603.9813106;-33.981070128970906
1739209603.9813156;-45.120503652039325
1739209603.9813206;-45.120503652039325
1739209603.9813256;-45.120503652039325
1739209603.9813306;-45.120503652039325
1739209603.9813356;-33.981070128970906
1739209603.9813406;-38.13080360867914
1739209603.9813457;-45.120503652039325
1739209603.9813504;-45.120503652039325
1739209603.9813554;-45.120503652039325
1739209603.9813604;-38.13080360867914
1739209603.9813654;-38.13080360867914
1739209603.9813704;-38.13080360867914
1739209603.9813755;-45.120503652039325
1739209603.9813805;-45.120503652039325
1739209603.9813855;-45.120503652039325
1739209603.9813905;-38.13080360867914
1739209603.9813955;-38.13080360867914
1739209603.9814005;-45.120503652039325
1739209603.9814055;-38.13080360867914
1739209603.9814105;-38.13080360867914
1739209603.9814155;-32.816014438256545
1739209603.9814205;-45.120503652039325
1739209603.9814255;-45.120503652039325
1739209603.9814305;-33.981070128970906
1739209603.9814355;-38.13080360867914
1739209603.9814405;-45.120503652039325
1739209603.9814453;-45.120503652039325
1739209603.9814503;-33.981070128970906
1739209603.9814553;-45.120503652039325
1739209603.9814603;-38.13080360867914
1739209603.9814653;-45.120503652039325
1739209603.9814703;-38.13080360867914
1739209603.9814754;-38.13080360867914
1739209603.9814804;-38.13080360867914
1739209603.9814854;-45.120503652039325
1739209603.9814904;-38.13080360867914
1739209603.9814954;-32.816014438256545
1739209603.9815004;-45.120503652039325
1739209603.9815054;-45.120503652039325
1739209603.9815104;-33.981070128970906
1739209603.9815154;-38.13080360867914
1739209603.9815204;-38.13080360867914
1739209603.9815254;-45.120503652039325
1739209603.9815304;-38.13080360867914
1739209603.9815354;-45.120503652039325
1739209603.9815404;-45.120503652039325
1739209603.9815452;-45.120503652039325
1739209603.9815502;-38.13080360867914
1739209603.9815552;-38.13080360867914
1739209603.9815602;-38.13080360867914
1739209603.9815652;-35.57807855764607
1739209603.9815702;-45.120503652039325
1739209603.9815753;-35.57807855764607
1739209603.9815803;-45.120503652039325
1739209603.9815853;-45.120503652039325
1739209603.9815903;-38.13080360867914
1739209603.9815953;-45.120503652039325
1739209603.9816003;-45.120503652039325
1739209603.9816053;-38.13080360867914
1739209603.9816103;-38.13080360867914
1739209603.9816153;-45.120503652039325
1739209603.9816203;-38.13080360867914
1739209603.9816253;-38.13080360867914
1739209603.9816303;-38.13080360867914
1739209603.9816353;-45.120503652039325
1739209603.98164;-45.120503652039325
1739209603.981645;-32.816014438256545
1739209603.98165;-45.120503652039325
1739209603.9816551;-38.13080360867914
1739209603.9816601;-32.816014438256545
1739209603.9816651;-45.120503652039325
1739209603.9816701;-38.13080360867914
1739209603.9816751;-35.57807855764607
1739209603.9816802;-38.13080360867914
1739209603.9816852;-45.120503652039325
1739209603.9816902;-45.120503652039325
1739209603.9816952;-45.120503652039325
1739209603.9817002;-45.120503652039325
1739209603.9817052;-45.120503652039325
1739209603.9817102;-45.120503652039325
1739209603.9817152;-45.120503652039325
1739209603.9817202;-45.120503652039325
1739209603.9817252;-45.120503652039325
1739209603.9817302;-38.13080360867914
1739209603.981735;-33.981070128970906
1739209603.98174;-45.120503652039325
1739209603.981745;-45.120503652039325
1739209603.98175;-38.13080360867914
1739209603.981755;-32.816014438256545
1739209603.98176;-35.57807855764607
1739209603.981765;-35.57807855764607
1739209603.98177;-38.13080360867914
1739209603.981775;-38.13080360867914
1739209603.98178;-33.981070128970906
1739209603.981785;-45.120503652039325
1739209603.98179;-33.981070128970906
1739209603.981795;-45.120503652039325
1739209603.9818;-38.13080360867914
1739209603.981805;-38.13080360867914
1739209603.98181;-45.120503652039325
1739209603.981815;-35.57807855764607
1739209603.98182;-45.120503652039325
1739209603.981825;-38.13080360867914
1739209603.9818301;-45.120503652039325
1739209603.981835;-33.981070128970906
1739209603.98184;-33.981070128970906
1739209603.981845;-45.120503652039325
1739209603.98185;-45.120503652039325
1739209603.981855;-38.13080360867914
1739209603.98186;-35.57807855764607
1739209603.981865;-45.120503652039325
1739209603.98187;-38.13080360867914
1739209603.981875;-38.13080360867914
1739209603.98188;-45.120503652039325
1739209603.981885;-45.120503652039325
1739209603.98189;-38.13080360867914
1739209603.981895;-45.120503652039325
1739209603.9819;-45.120503652039325
1739209603.981905;-38.13080360867914
1739209603.98191;-45.120503652039325
1739209603.981915;-38.13080360867914
1739209603.98192;-45.120503652039325
1739209603.981925;-45.120503652039325
1739209603.9819298;-45.120503652039325
1739209603.9819348;-32.816014438256545
1739209603.9819398;-35.57807855764607
1739209603.9819448;-38.13080360867914
1739209603.9819498;-38.13080360867914
1739209603.9819548;-38.13080360867914
1739209603.9819598;-38.13080360867914
1739209603.9819648;-38.13080360867914
1739209603.9819698;-33.981070128970906
1739209603.9819748;-45.120503652039325
1739209603.9819798;-45.120503652039325
1739209603.9819849;-35.57807855764607
1739209603.9819899;-38.13080360867914
1739209603.9819949;-45.120503652039325
1739209603.9819999;-33.981070128970906
1739209603.982005;-35.57807855764607
1739209603.98201;-38.13080360867914
1739209603.982015;-38.13080360867914
1739209603.98202;-33.981070128970906
1739209603.9820247;-32.816014438256545
1739209603.9820297;-45.120503652039325
1739209603.9820347;-38.13080360867914
1739209603.9820397;-33.981070128970906
1739209603.9820447;-35.57807855764607
1739209603.9820497;-38.13080360867914
1739209603.9820547;-45.120503652039325
1739209603.9820597;-45.120503652039325
1739209603.9820647;-35.57807855764607
1739209603.9820697;-33.981070128970906
1739209603.9820747;-45.120503652039325
1739209603.9820797;-32.816014438256545
1739209603.9820848;-33.981070128970906
1739209603.9820898;-45.120503652039325
1739209603.9820948;-38.13080360867914
1739209603.9820998;-45.120503652039325
1739209603.9821048;-32.816014438256545
1739209603.9821098;-38.13080360867914
1739209603.9821148;-45.120503652039325
1739209603.9821196;-31.141103565318915
1739209603.9821246;-38.13080360867914
1739209603.9821296;-45.120503652039325
1739209603.9821346;-45.120503652039325
1739209603.9821396;-45.120503652039325
1739209603.9821446;-45.120503652039325
1739209603.9821496;-45.120503652039325
1739209603.9821546;-45.120503652039325
1739209603.9821596;-29.438486411369347
1739209603.9821646;-38.13080360867914
1739209603.9821696;-38.13080360867914
1739209603.9821746;-38.13080360867914
1739209603.9821796;-45.120503652039325
1739209603.9821846;-45.120503652039325
1739209603.9821897;-38.13080360867914
1739209603.9821947;-35.57807855764607
1739209603.9821997;-28.992665084841942
1739209603.9822047;-38.13080360867914
1739209603.9822097;-38.13080360867914
1739209603.9822147;-35.57807855764607
1739209603.9822195;-38.13080360867914
1739209603.9822245;-45.120503652039325
1739209603.9822295;-38.13080360867914
1739209603.9822345;-38.13080360867914
1739209603.9822395;-33.981070128970906
1739209603.9822445;-45.120503652039325
1739209603.9822495;-45.120503652039325
1739209603.9822545;-45.120503652039325
1739209603.9822595;-38.13080360867914
1739209603.9822645;-45.120503652039325
1739209603.9822695;-38.13080360867914
1739209603.9822745;-38.13080360867914
1739209603.9822795;-45.120503652039325
1739209603.9822845;-45.120503652039325
1739209603.9822896;-38.13080360867914
1739209603.9822946;-45.120503652039325
1739209603.9822996;-38.13080360867914
1739209603.9823046;-35.57807855764607
1739209603.9823096;-45.120503652039325
1739209603.9823143;-38.13080360867914
1739209603.9823194;-38.13080360867914
1739209603.9823244;-45.120503652039325
1739209603.9823294;-45.120503652039325
1739209603.9823344;-32.816014438256545
1739209603.9823394;-38.13080360867914
1739209603.9823444;-45.120503652039325
1739209603.9823494;-38.13080360867914
1739209603.9823544;-38.13080360867914
1739209603.9823594;-38.13080360867914
1739209603.9823644;-38.13080360867914
1739209603.9823694;-38.13080360867914
1739209603.9823744;-45.120503652039325
1739209603.9823794;-38.13080360867914
1739209603.9823844;-45.120503652039325
1739209603.9823895;-38.13080360867914
1739209603.9823945;-33.981070128970906
1739209603.9823995;-38.13080360867914
1739209603.9824045;-33.981070128970906
1739209603.9824092;-38.13080360867914
1739209603.9824142;-45.120503652039325
1739209603.9824193;-45.120503652039325
1739209603.9824243;-38.13080360867914
1739209603.9824293;-35.57807855764607
1739209603.9824343;-45.120503652039325
1739209603.9824393;-31.141103565318915
1739209603.9824443;-28.992665084841942
1739209603.9824493;-45.120503652039325
1739209603.9824543;-45.120503652039325
1739209603.9824593;-33.981070128970906
1739209603.9824643;-38.13080360867914
1739209603.9824693;-38.13080360867914
1739209603.9824743;-38.13080360867914
1739209603.9824793;-45.120503652039325
1739209603.9824843;-38.13080360867914
1739209603.9824893;-38.13080360867914
1739209603.9824944;-45.120503652039325
1739209603.9824994;-45.120503652039325
1739209603.9825044;-33.981070128970906
1739209603.9825091;-33.981070128970906
1739209603.9825141;-45.120503652039325
1739209603.9825191;-33.981070128970906
1739209603.9825242;-27.8777449560314
1739209603.9825292;-38.13080360867914
1739209603.9825342;-45.120503652039325
1739209603.9825392;-33.981070128970906
1739209603.9825442;-32.816014438256545
1739209603.9825492;-38.13080360867914
1739209603.9825542;-38.13080360867914
1739209603.9825592;-45.120503652039325
1739209603.9825642;-45.120503652039325
1739209603.9825692;-38.13080360867914
1739209603.9825742;-45.120503652039325
1739209603.9825792;-45.120503652039325
1739209603.9825842;-38.13080360867914
1739209603.9825892;-35.57807855764607
1739209603.9825943;-45.120503652039325
1739209603.9825993;-38.13080360867914
1739209603.982604;-26.487275050834715
1739209603.982609;-38.13080360867914
1739209603.982614;-45.120503652039325
1739209603.982619;-45.120503652039325
1739209603.982624;-38.13080360867914
1739209603.982629;-45.120503652039325
1739209603.982634;-45.120503652039325
1739209603.982639;-45.120503652039325
1739209603.982644;-33.981070128970956
1739209603.982649;-45.120503652039325
1739209603.982654;-38.13080360867914
1739209603.982659;-45.120503652039325
1739209603.982664;-45.120503652039325
1739209603.982669;-33.981070128970906
1739209603.9826741;-38.13080360867914
1739209603.9826791;-38.13080360867914
1739209603.9826841;-26.991370085610736
1739209603.9826891;-38.13080360867914
1739209603.9826941;-45.120503652039325
1739209603.982699;-38.13080360867914
1739209603.982704;-38.13080360867914
1739209603.982709;-45.120503652039325
1739209603.982714;-38.13080360867914
1739209603.982719;-45.120503652039325
1739209603.982724;-38.13080360867914
1739209603.982729;-38.13080360867914
1739209603.982734;-38.13080360867914
1739209603.982739;-45.120503652039325
1739209603.982744;-38.13080360867914
1739209603.982749;-38.13080360867914
1739209603.982754;-45.120503652039325
1739209603.982759;-45.120503652039325
1739209603.982764;-45.120503652039325
1739209603.982769;-38.13080360867914
1739209603.982774;-38.13080360867914
1739209603.982779;-45.120503652039325
1739209603.982784;-45.120503652039325
1739209603.982789;-38.13080360867914
1739209603.982794;-45.120503652039325
1739209603.9827988;-45.120503652039325
1739209603.9828038;-38.13080360867914
1739209603.9828088;-38.13080360867914
1739209603.9828138;-45.120503652039325
1739209603.9828188;-45.120503652039325
1739209603.9828238;-32.816014438256545
1739209603.9828289;-45.120503652039325
1739209603.9828339;-38.13080360867914
1739209603.9828389;-38.13080360867914
1739209603.9828439;-45.120503652039325
1739209603.982849;-45.120503652039325
1739209603.982854;-38.13080360867914
1739209603.982859;-45.120503652039325
1739209603.982864;-45.120503652039325
1739209603.982869;-38.13080360867914
1739209603.982874;-45.120503652039325
1739209603.982879;-38.13080360867914
1739209603.982884;-35.57807855764607
1739209603.982889;-38.13080360867914
1739209603.9828937;-45.120503652039325
1739209603.9828987;-38.13080360867914
1739209603.9829037;-45.120503652039325
1739209603.9829087;-45.120503652039325
1739209603.9829137;-45.120503652039325
1739209603.9829187;-38.13080360867914
1739209603.9829237;-35.57807855764607
1739209603.9829288;-45.120503652039325
1739209603.9829338;-45.120503652039325
1739209603.9829388;-45.120503652039325
1739209603.9829438;-38.13080360867914
1739209603.9829488;-38.13080360867914
1739209603.9829538;-45.120503652039325
1739209603.9829588;-45.120503652039325
1739209603.9829638;-45.120503652039325
1739209603.9829688;-33.981070128970906
1739209603.9829738;-45.120503652039325
1739209603.9829788;-38.13080360867914
1739209603.9829838;-33.981070128970906
1739209603.9829886;-45.120503652039325
1739209603.9829936;-45.120503652039325
1739209603.9829986;-38.13080360867914
1739209603.9830036;-35.57807855764607
1739209603.9830086;-38.13080360867914
1739209603.9830136;-45.120503652039325
1739209603.9830186;-38.13080360867914
1739209603.9830236;-35.57807855764607
1739209603.9830287;-38.13080360867914
1739209603.9830337;-45.120503652039325
1739209603.9830387;-38.13080360867914
1739209603.9830437;-32.816014438256545
1739209603.9830487;-38.13080360867914
1739209603.9830537;-45.120503652039325
1739209603.9830587;-38.13080360867914
1739209603.9830637;-38.13080360867914
1739209603.9830687;-45.120503652039325
1739209603.9830737;-45.120503652039325
1739209603.9830787;-45.120503652039325
1739209603.9830837;-45.120503652039325
1739209603.9830885;-33.981070128970906
1739209603.9830935;-38.13080360867914
1739209603.9830985;-45.120503652039325
1739209603.9831035;-38.13080360867914
1739209603.9831085;-35.57807855764607
1739209603.9831135;-38.13080360867914
1739209603.9831185;-38.13080360867914
1739209603.9831235;-45.120503652039325
1739209603.9831285;-38.13080360867914
1739209603.9831336;-38.13080360867914
1739209603.9831386;-38.13080360867914
1739209603.9831436;-45.120503652039325
1739209603.9831486;-38.13080360867914
1739209603.9831536;-45.120503652039325
1739209603.9831586;-45.120503652039325
1739209603.9831636;-45.120503652039325
1739209603.9831686;-45.120503652039325
1739209603.9831736;-45.120503652039325
1739209603.9831786;-38.13080360867914
1739209603.9831834;-38.13080360867914
1739209603.9831884;-38.13080360867914
1739209603.9831934;-35.57807855764607
