CAN Message; 0x150:02009dfd666caffb
Timestamp;Amplitude
1739209737.373309;-38.13080360867914
1739209737.3733137;-45.120503652039325
1739209737.3733187;-45.120503652039325
1739209737.3733234;-38.13080360867914
1739209737.3733284;-45.120503652039325
1739209737.3733335;-38.13080360867914
1739209737.3733382;-38.13080360867914
1739209737.3733432;-45.120503652039325
1739209737.3733482;-45.120503652039325
1739209737.373353;-33.981070128970906
1739209737.373358;-45.120503652039325
1739209737.3733628;-45.120503652039325
1739209737.3733678;-45.120503652039325
1739209737.3733728;-45.120503652039325
1739209737.3733776;-45.120503652039325
1739209737.3733826;-45.120503652039325
1739209737.3733873;-33.981070128970906
1739209737.3733923;-35.57807855764607
1739209737.3733974;-33.981070128970906
1739209737.373402;-38.13080360867914
1739209737.3734071;-45.120503652039325
1739209737.3734121;-45.120503652039325
1739209737.373417;-33.981070128970906
1739209737.373422;-45.120503652039325
1739209737.3734267;-45.120503652039325
1739209737.3734317;-38.13080360867914
1739209737.3734367;-38.13080360867914
1739209737.3734415;-38.13080360867914
1739209737.3734465;-38.13080360867914
1739209737.3734515;-38.13080360867914
1739209737.3734562;-45.120503652039325
1739209737.3734612;-45.120503652039325
1739209737.373466;-45.120503652039325
1739209737.373471;-38.13080360867914
1739209737.373476;-31.141103565318915
1739209737.3734808;-33.981070128970906
1739209737.3734858;-45.120503652039325
1739209737.3734908;-45.120503652039325
1739209737.3734956;-38.13080360867914
1739209737.3735006;-32.816014438256545
1739209737.3735054;-38.13080360867914
1739209737.3735104;-45.120503652039325
1739209737.3735154;-45.120503652039325
1739209737.3735201;-45.120503652039325
1739209737.3735251;-45.120503652039325
1739209737.3735301;-45.120503652039325
1739209737.373535;-45.120503652039325
1739209737.37354;-45.120503652039325
1739209737.3735447;-38.13080360867914
1739209737.3735497;-35.57807855764607
1739209737.3735547;-38.13080360867914
1739209737.3735595;-45.120503652039325
1739209737.3735645;-45.120503652039325
1739209737.3735695;-45.120503652039325
1739209737.3735743;-38.13080360867914
1739209737.3735793;-35.57807855764607
1739209737.373584;-38.13080360867914
1739209737.373589;-45.120503652039325
1739209737.373594;-38.13080360867914
1739209737.3735988;-35.57807855764607
1739209737.3736038;-38.13080360867914
1739209737.3736086;-45.120503652039325
1739209737.3736136;-38.13080360867914
1739209737.3736186;-38.13080360867914
1739209737.3736234;-38.13080360867914
1739209737.3736284;-38.13080360867914
1739209737.3736334;-45.120503652039325
1739209737.3736382;-45.120503652039325
1739209737.3736432;-45.120503652039325
1739209737.373648;-45.120503652039325
1739209737.373653;-33.981070128970906
1739209737.373658;-32.816014438256545
1739209737.3736627;-38.13080360867914
1739209737.3736677;-45.120503652039325
1739209737.3736727;-38.13080360867914
1739209737.3736775;-32.816014438256545
1739209737.3736825;-38.13080360867914
1739209737.3736873;-45.120503652039325
1739209737.3736923;-45.120503652039325
1739209737.3736973;-38.13080360867914
1739209737.373702;-38.13080360867914
1739209737.373707;-45.120503652039325
1739209737.373712;-45.120503652039325
1739209737.3737168;-45.120503652039325
1739209737.3737218;-45.120503652039325
1739209737.3737266;-38.13080360867914
1739209737.3737316;-45.120503652039325
1739209737.3737366;-45.120503652039325
1739209737.3737414;-45.120503652039325
1739209737.3737464;-38.13080360867914
1739209737.3737514;-32.816014438256545
1739209737.3737562;-26.487275050834715
1739209737.3737612;-38.13080360867914
1739209737.373766;-38.13080360867914
1739209737.373771;-38.13080360867914
1739209737.373776;-35.57807855764607
1739209737.3737807;-45.120503652039325
1739209737.3737857;-38.13080360867914
1739209737.3737907;-45.120503652039325
1739209737.3737955;-32.81601443825658
1739209737.3738005;-38.13080360867914
1739209737.3738053;-38.13080360867914
1739209737.3738103;-38.13080360867914
1739209737.3738153;-45.120503652039325
1739209737.37382;-45.120503652039325
1739209737.373825;-45.120503652039325
1739209737.3738298;-38.13080360867914
1739209737.3738348;-26.991370085610736
1739209737.3738399;-38.13080360867914
1739209737.3738446;-35.57807855764607
1739209737.3738496;-38.13080360867914
1739209737.3738546;-35.57807855764607
1739209737.3738594;-38.13080360867914
1739209737.3738644;-38.13080360867914
1739209737.3738692;-45.120503652039325
1739209737.3738742;-45.120503652039325
1739209737.3738792;-45.120503652039325
1739209737.373884;-38.13080360867914
1739209737.373889;-45.120503652039325
1739209737.373894;-45.120503652039325
1739209737.3738987;-45.120503652039325
1739209737.3739038;-38.13080360867914
1739209737.3739085;-45.120503652039325
1739209737.3739135;-35.57807855764607
1739209737.3739185;-38.13080360867914
1739209737.3739233;-35.57807855764607
1739209737.3739283;-38.13080360867914
1739209737.3739333;-38.13080360867914
1739209737.373938;-45.120503652039325
1739209737.373943;-45.120503652039325
1739209737.3739479;-45.120503652039325
1739209737.3739529;-45.120503652039325
1739209737.3739579;-38.13080360867914
1739209737.3739626;-38.13080360867914
1739209737.3739676;-45.120503652039325
1739209737.3739727;-45.120503652039325
1739209737.3739774;-38.13080360867914
1739209737.3739824;-38.13080360867914
1739209737.3739872;-35.57807855764607
1739209737.3739922;-45.120503652039325
1739209737.3739972;-45.120503652039325
1739209737.374002;-38.13080360867914
1739209737.374007;-45.120503652039325
1739209737.374012;-45.120503652039325
1739209737.3740168;-38.13080360867914
1739209737.3740218;-38.13080360867914
1739209737.3740265;-38.13080360867914
1739209737.3740315;-32.816014438256545
1739209737.3740366;-33.981070128970906
1739209737.3740413;-45.120503652039325
1739209737.3740463;-35.57807855764607
1739209737.374051;-35.57807855764607
1739209737.374056;-38.13080360867914
1739209737.374061;-45.120503652039325
1739209737.3740659;-45.120503652039325
1739209737.374071;-45.120503652039325
1739209737.374076;-45.120503652039325
1739209737.3740807;-45.120503652039325
1739209737.3740857;-38.13080360867914
1739209737.3740904;-38.13080360867914
1739209737.3740954;-45.120503652039325
1739209737.3741004;-45.120503652039325
1739209737.3741052;-45.120503652039325
1739209737.3741102;-28.58837851428586
1739209737.3741152;-28.992665084841942
1739209737.37412;-45.120503652039325
1739209737.374125;-38.13080360867914
1739209737.3741298;-38.13080360867914
1739209737.3741348;-32.816014438256545
1739209737.3741398;-45.120503652039325
1739209737.3741446;-45.120503652039325
1739209737.3741496;-38.13080360867914
1739209737.3741546;-45.120503652039325
1739209737.3741593;-45.120503652039325
1739209737.3741643;-45.120503652039325
1739209737.374169;-38.13080360867914
1739209737.374174;-45.120503652039325
1739209737.3741791;-45.120503652039325
1739209737.374184;-38.13080360867914
1739209737.374189;-32.816014438256545
1739209737.374194;-31.141103565318915
1739209737.3741987;-45.120503652039325
1739209737.3742037;-45.120503652039325
1739209737.3742085;-33.981070128970906
1739209737.3742135;-38.13080360867914
1739209737.3742185;-35.57807855764607
1739209737.3742232;-38.13080360867914
1739209737.3742282;-45.120503652039325
1739209737.374233;-38.13080360867914
1739209737.374238;-35.57807855764607
1739209737.374243;-45.120503652039325
1739209737.3742478;-38.13080360867914
1739209737.3742528;-45.120503652039325
1739209737.3742578;-45.120503652039325
1739209737.3742626;-45.120503652039325
1739209737.3742676;-45.120503652039325
1739209737.3742723;-38.13080360867914
1739209737.3742774;-38.13080360867914
1739209737.3742824;-45.120503652039325
1739209737.3742871;-45.120503652039325
1739209737.3742921;-33.981070128970906
1739209737.3742971;-38.13080360867914
1739209737.374302;-45.120503652039325
1739209737.374307;-38.13080360867914
1739209737.3743117;-38.13080360867914
1739209737.3743167;-38.13080360867914
1739209737.3743217;-45.120503652039325
1739209737.3743265;-45.120503652039325
1739209737.3743315;-38.13080360867914
1739209737.3743365;-35.57807855764607
1739209737.3743412;-38.13080360867914
1739209737.3743463;-45.120503652039325
1739209737.374351;-38.13080360867914
1739209737.374356;-45.120503652039325
1739209737.374361;-45.120503652039325
1739209737.3743658;-45.120503652039325
1739209737.3743708;-38.13080360867914
1739209737.3743758;-38.13080360867914
1739209737.3743806;-38.13080360867914
1739209737.3743856;-45.120503652039325
1739209737.3743904;-33.981070128970906
1739209737.3743954;-45.120503652039325
1739209737.3744004;-38.13080360867914
1739209737.3744051;-45.120503652039325
1739209737.3744102;-38.13080360867914
1739209737.3744152;-31.141103565318915
1739209737.37442;-45.120503652039325
1739209737.374425;-38.13080360867914
1739209737.3744297;-38.13080360867914
1739209737.3744347;-38.13080360867914
1739209737.3744397;-38.13080360867914
1739209737.3744445;-45.120503652039325
1739209737.3744495;-45.120503652039325
1739209737.3744543;-45.120503652039325
1739209737.3744593;-45.120503652039325
1739209737.3744643;-45.120503652039325
1739209737.374469;-38.13080360867914
1739209737.374474;-35.57807855764607
1739209737.374479;-38.13080360867914
1739209737.3744838;-38.13080360867914
1739209737.3744888;-38.13080360867914
1739209737.3744936;-38.13080360867914
1739209737.3744986;-45.120503652039325
1739209737.3745036;-45.120503652039325
1739209737.3745084;-38.13080360867914
1739209737.3745134;-45.120503652039325
1739209737.3745184;-38.13080360867914
1739209737.3745232;-35.57807855764607
1739209737.3745282;-38.13080360867914
1739209737.374533;-45.120503652039325
1739209737.374538;-38.13080360867914
1739209737.374543;-45.120503652039325
1739209737.3745477;-33.981070128970906
1739209737.3745527;-45.120503652039325
1739209737.3745577;-45.120503652039325
1739209737.3745625;-45.120503652039325
1739209737.3745675;-38.13080360867914
1739209737.3745723;-38.13080360867914
1739209737.3745773;-45.120503652039325
1739209737.3745823;-35.57807855764607
1739209737.374587;-38.13080360867914
1739209737.374592;-45.120503652039325
1739209737.374597;-38.13080360867914
1739209737.3746018;-38.13080360867914
1739209737.3746068;-38.13080360867914
1739209737.3746116;-45.120503652039325
1739209737.3746166;-38.13080360867914
1739209737.3746216;-45.120503652039325
1739209737.3746264;-38.13080360867914
1739209737.3746314;-45.120503652039325
1739209737.3746364;-38.13080360867914
1739209737.3746412;-38.13080360867914
1739209737.3746462;-38.13080360867914
1739209737.374651;-45.120503652039325
1739209737.374656;-38.13080360867914
1739209737.374661;-38.13080360867914
1739209737.3746657;-45.120503652039325
1739209737.3746707;-32.816014438256545
1739209737.3746755;-38.13080360867914
1739209737.3746805;-45.120503652039325
1739209737.3746855;-45.120503652039325
1739209737.3746903;-38.13080360867914
1739209737.3746953;-45.120503652039325
1739209737.3747003;-45.120503652039325
1739209737.374705;-38.13080360867914
1739209737.37471;-45.120503652039325
1739209737.3747149;-45.120503652039325
1739209737.3747199;-38.13080360867914
1739209737.3747249;-38.13080360867914
1739209737.3747296;-38.13080360867914
1739209737.3747346;-38.13080360867914
1739209737.3747396;-38.13080360867914
1739209737.3747444;-45.120503652039325
1739209737.3747494;-31.141103565318893
1739209737.3747542;-33.981070128970906
1739209737.3747592;-45.120503652039325
1739209737.3747642;-45.120503652039325
1739209737.374769;-38.13080360867914
1739209737.374774;-38.13080360867914
1739209737.374779;-38.13080360867914
1739209737.3747838;-33.981070128970906
1739209737.3747888;-45.120503652039325
1739209737.3747935;-45.120503652039325
1739209737.3747985;-45.120503652039325
1739209737.3748035;-38.13080360867914
1739209737.3748083;-33.981070128970906
1739209737.3748133;-45.120503652039325
1739209737.3748183;-45.120503652039325
1739209737.374823;-45.120503652039325
1739209737.374828;-31.141103565318915
1739209737.3748329;-32.816014438256545
1739209737.3748379;-45.120503652039325
1739209737.374843;-45.120503652039325
1739209737.3748477;-38.13080360867914
1739209737.3748527;-35.57807855764607
1739209737.3748574;-45.120503652039325
1739209737.3748624;-38.13080360867914
1739209737.3748674;-45.120503652039325
1739209737.3748722;-45.120503652039325
1739209737.3748772;-45.120503652039325
1739209737.3748822;-38.13080360867914
1739209737.374887;-38.13080360867914
1739209737.374892;-45.120503652039325
1739209737.3748968;-45.120503652039325
1739209737.3749018;-38.13080360867914
1739209737.3749068;-35.57807855764607
1739209737.3749115;-33.981070128970906
1739209737.3749166;-33.981070128970906
1739209737.3749216;-45.120503652039325
1739209737.3749263;-32.816014438256545
1739209737.3749313;-35.57807855764607
1739209737.374936;-45.120503652039325
1739209737.374941;-38.13080360867914
1739209737.374946;-45.120503652039325
1739209737.374951;-38.13080360867914
1739209737.374956;-35.57807855764607
1739209737.374961;-45.120503652039325
1739209737.3749657;-45.120503652039325
1739209737.3749707;-45.120503652039325
1739209737.3749754;-38.13080360867914
1739209737.3749804;-45.120503652039325
1739209737.3749855;-45.120503652039325
1739209737.3749902;-38.13080360867914
1739209737.3749952;-38.13080360867914
1739209737.3750002;-45.120503652039325
1739209737.375005;-38.13080360867914
1739209737.37501;-45.120503652039325
1739209737.3750148;-45.120503652039325
1739209737.3750198;-38.13080360867914
1739209737.3750248;-45.120503652039325
1739209737.3750296;-35.57807855764607
1739209737.3750346;-38.13080360867914
1739209737.3750396;-45.120503652039325
1739209737.3750443;-45.120503652039325
1739209737.3750494;-45.120503652039325
1739209737.3750541;-38.13080360867914
1739209737.3750591;-38.13080360867914
1739209737.3750641;-45.120503652039325
1739209737.375069;-38.13080360867914
1739209737.375074;-45.120503652039325
1739209737.3750787;-45.120503652039325
1739209737.3750837;-38.13080360867914
1739209737.3750887;-38.13080360867914
1739209737.3750935;-45.120503652039325
1739209737.3750985;-45.120503652039325
1739209737.3751035;-45.120503652039325
1739209737.3751082;-31.141103565318915
1739209737.3751132;-45.120503652039325
1739209737.375118;-45.120503652039325
1739209737.375123;-45.120503652039325
1739209737.375128;-45.120503652039325
1739209737.3751328;-38.13080360867914
1739209737.3751378;-38.13080360867914
1739209737.3751428;-45.120503652039325
1739209737.3751476;-31.14110356531892
1739209737.3751526;-45.120503652039325
1739209737.3751574;-38.13080360867914
1739209737.3751624;-38.13080360867914
1739209737.3751674;-45.120503652039325
1739209737.3751721;-45.120503652039325
1739209737.3751771;-38.13080360867914
1739209737.3751822;-35.57807855764607
1739209737.375187;-26.991370085610722
1739209737.375192;-38.13080360867914
1739209737.3751967;-38.13080360867914
1739209737.3752017;-45.120503652039325
1739209737.3752067;-38.13080360867914
1739209737.3752115;-45.120503652039325
1739209737.3752165;-38.13080360867914
1739209737.3752215;-38.13080360867914
1739209737.3752263;-31.141103565318915
1739209737.3752313;-38.13080360867914
1739209737.375236;-38.13080360867914
1739209737.375241;-38.13080360867914
1739209737.375246;-45.120503652039325
1739209737.3752508;-45.120503652039325
1739209737.3752558;-38.13080360867914
1739209737.3752608;-35.57807855764607
1739209737.3752656;-30.49652367304973
1739209737.3752706;-38.13080360867914
1739209737.3752754;-38.13080360867914
1739209737.3752804;-45.120503652039325
1739209737.3752854;-38.13080360867914
1739209737.3752902;-35.57807855764607
1739209737.3752952;-38.13080360867914
1739209737.3753;-45.120503652039325
1739209737.375305;-30.49652367304973
1739209737.37531;-32.816014438256545
1739209737.3753147;-38.13080360867914
1739209737.3753197;-35.57807855764607
1739209737.3753247;-33.981070128970906
1739209737.3753295;-45.120503652039325
1739209737.3753345;-45.120503652039325
1739209737.3753393;-45.120503652039325
1739209737.3753443;-38.13080360867914
1739209737.3753493;-38.13080360867914
1739209737.375354;-38.13080360867914
1739209737.375359;-38.13080360867914
1739209737.375364;-38.13080360867914
1739209737.3753688;-35.57807855764607
1739209737.3753738;-45.120503652039325
1739209737.3753786;-38.13080360867914
1739209737.3753836;-33.981070128970906
1739209737.3753886;-38.13080360867914
1739209737.3753934;-38.13080360867914
1739209737.3753984;-38.13080360867914
1739209737.3754034;-38.13080360867914
1739209737.3754082;-38.13080360867914
1739209737.3754132;-38.13080360867914
1739209737.375418;-38.13080360867914
1739209737.375423;-38.13080360867914
1739209737.375428;-38.13080360867914
1739209737.3754327;-38.13080360867914
1739209737.3754377;-45.120503652039325
1739209737.3754427;-45.120503652039325
1739209737.3754475;-38.13080360867914
1739209737.3754525;-33.981070128970906
1739209737.3754573;-38.13080360867914
1739209737.3754623;-45.120503652039325
1739209737.3754673;-38.13080360867914
1739209737.375472;-38.13080360867914
1739209737.375477;-45.120503652039325
1739209737.375482;-45.120503652039325
1739209737.3754869;-35.57807855764607
1739209737.3754919;-38.13080360867914
1739209737.3754966;-45.120503652039325
1739209737.3755016;-28.992665084841942
1739209737.3755066;-31.141103565318915
1739209737.3755114;-45.120503652039325
1739209737.3755164;-45.120503652039325
1739209737.3755212;-45.120503652039325
1739209737.3755262;-38.13080360867914
1739209737.3755312;-45.120503652039325
1739209737.375536;-45.120503652039325
1739209737.375541;-45.120503652039325
1739209737.375546;-38.13080360867914
1739209737.3755507;-38.13080360867914
1739209737.3755558;-38.13080360867914
1739209737.3755605;-38.13080360867914
1739209737.3755655;-38.13080360867914
1739209737.3755705;-38.13080360867914
1739209737.3755753;-45.120503652039325
1739209737.3755803;-32.816014438256545
1739209737.3755853;-30.49652367304973
1739209737.37559;-38.13080360867914
1739209737.375595;-45.120503652039325
1739209737.3755999;-38.13080360867914
1739209737.3756049;-45.120503652039325
1739209737.3756099;-45.120503652039325
1739209737.3756146;-35.57807855764607
1739209737.3756196;-38.13080360867914
1739209737.3756247;-38.13080360867914
1739209737.3756294;-38.13080360867914
1739209737.3756344;-35.57807855764607
1739209737.3756392;-38.13080360867914
1739209737.3756442;-45.120503652039325
1739209737.3756492;-45.120503652039325
1739209737.375654;-45.120503652039325
1739209737.375659;-35.57807855764607
1739209737.375664;-32.816014438256545
1739209737.3756688;-45.120503652039325
1739209737.3756738;-45.120503652039325
1739209737.3756785;-45.120503652039325
1739209737.3756835;-45.120503652039325
1739209737.3756886;-45.120503652039325
1739209737.3756933;-45.120503652039325
1739209737.3756983;-45.120503652039325
1739209737.375703;-45.120503652039325
1739209737.375708;-38.13080360867914
1739209737.375713;-38.13080360867914
1739209737.3757179;-38.13080360867914
1739209737.375723;-38.13080360867914
1739209737.375728;-45.120503652039325
1739209737.3757327;-45.120503652039325
1739209737.3757377;-45.120503652039325
1739209737.3757424;-45.120503652039325
1739209737.3757474;-38.13080360867914
1739209737.3757524;-45.120503652039325
1739209737.3757572;-45.120503652039325
1739209737.3757622;-45.120503652039325
1739209737.3757672;-38.13080360867914
1739209737.375772;-45.120503652039325
1739209737.375777;-45.120503652039325
1739209737.3757818;-32.816014438256545
1739209737.3757868;-38.13080360867914
1739209737.3757918;-45.120503652039325
1739209737.3757966;-45.120503652039325
1739209737.3758016;-32.816014438256545
1739209737.3758066;-38.13080360867914
1739209737.3758113;-38.13080360867914
1739209737.3758163;-38.13080360867914
1739209737.375821;-45.120503652039325
1739209737.3758261;-45.120503652039325
1739209737.3758311;-38.13080360867914
1739209737.375836;-45.120503652039325
1739209737.375841;-45.120503652039325
1739209737.375846;-38.13080360867914
1739209737.3758507;-45.120503652039325
1739209737.3758557;-45.120503652039325
1739209737.3758605;-35.57807855764607
1739209737.3758655;-38.13080360867914
1739209737.3758705;-45.120503652039325
1739209737.3758752;-45.120503652039325
1739209737.3758802;-35.57807855764607
1739209737.3758852;-38.13080360867914
1739209737.37589;-45.120503652039325
1739209737.375895;-38.13080360867914
1739209737.3758998;-45.120503652039325
1739209737.3759048;-45.120503652039325
1739209737.3759098;-45.120503652039325
1739209737.3759146;-45.120503652039325
1739209737.3759196;-45.120503652039325
1739209737.3759243;-33.981070128970906
1739209737.3759294;-45.120503652039325
1739209737.3759344;-45.120503652039325
1739209737.3759391;-32.816014438256545
1739209737.3759441;-38.13080360867914
1739209737.3759491;-45.120503652039325
1739209737.375954;-45.120503652039325
1739209737.375959;-45.120503652039325
1739209737.3759637;-45.120503652039325
1739209737.3759687;-45.120503652039325
1739209737.3759737;-38.13080360867914
1739209737.3759785;-38.13080360867914
1739209737.3759835;-45.120503652039325
1739209737.3759885;-45.120503652039325
1739209737.3759933;-38.13080360867914
1739209737.3759983;-32.816014438256545
1739209737.376003;-38.13080360867914
1739209737.376008;-45.120503652039325
1739209737.376013;-45.120503652039325
1739209737.3760178;-45.120503652039325
1739209737.3760228;-33.981070128970906
1739209737.3760278;-38.13080360867914
1739209737.3760326;-45.120503652039325
1739209737.3760376;-45.120503652039325
1739209737.3760424;-45.120503652039325
1739209737.3760474;-38.13080360867914
1739209737.3760524;-38.13080360867914
1739209737.3760571;-38.13080360867914
1739209737.3760622;-31.141103565318915
1739209737.3760672;-32.816014438256545
1739209737.376072;-38.13080360867914
1739209737.376077;-45.120503652039325
1739209737.3760817;-45.120503652039325
1739209737.3760867;-45.120503652039325
1739209737.3760917;-45.120503652039325
1739209737.3760965;-45.120503652039325
1739209737.3761015;-38.13080360867914
1739209737.3761065;-35.57807855764607
1739209737.3761113;-38.13080360867914
1739209737.3761163;-45.120503652039325
1739209737.376121;-38.13080360867914
1739209737.376126;-35.57807855764607
1739209737.376131;-45.120503652039325
1739209737.3761358;-45.120503652039325
1739209737.3761408;-33.981070128970906
1739209737.3761456;-35.57807855764607
1739209737.3761506;-38.13080360867914
1739209737.3761556;-45.120503652039325
1739209737.3761604;-38.13080360867914
1739209737.3761654;-35.57807855764607
1739209737.3761704;-38.13080360867914
1739209737.3761752;-45.120503652039325
1739209737.3761802;-45.120503652039325
1739209737.376185;-45.120503652039325
1739209737.37619;-45.120503652039325
1739209737.376195;-45.120503652039325
1739209737.3761997;-38.13080360867914
1739209737.3762047;-38.13080360867914
1739209737.3762097;-45.120503652039325
1739209737.3762145;-35.57807855764607
1739209737.3762195;-38.13080360867914
1739209737.3762243;-38.13080360867914
1739209737.3762293;-38.13080360867914
1739209737.3762343;-38.13080360867914
1739209737.376239;-45.120503652039325
1739209737.376244;-45.120503652039325
1739209737.376249;-38.13080360867914
1739209737.3762538;-38.13080360867914
1739209737.3762589;-38.13080360867914
1739209737.3762636;-45.120503652039325
1739209737.3762686;-38.13080360867914
1739209737.3762736;-38.13080360867914
1739209737.3762784;-33.981070128970906
1739209737.3762834;-45.120503652039325
1739209737.3762884;-38.13080360867914
1739209737.3762932;-35.57807855764607
1739209737.3762982;-38.13080360867914
1739209737.376303;-45.120503652039325
1739209737.376308;-38.13080360867914
1739209737.376313;-45.120503652039325
1739209737.3763177;-45.120503652039325
1739209737.3763227;-45.120503652039325
1739209737.3763275;-33.981070128970906
1739209737.3763325;-38.13080360867914
1739209737.3763375;-30.49652367304973
1739209737.3763423;-33.981070128970906
1739209737.3763473;-45.120503652039325
1739209737.3763523;-38.13080360867914
1739209737.376357;-33.981070128970906
1739209737.376362;-35.57807855764607
1739209737.3763669;-38.13080360867914
1739209737.3763719;-35.57807855764607
1739209737.3763769;-32.816014438256545
1739209737.3763816;-31.141103565318943
1739209737.3763866;-38.13080360867914
1739209737.3763916;-35.57807855764607
1739209737.3763964;-38.13080360867914
1739209737.3764014;-45.120503652039325
1739209737.3764062;-45.120503652039325
1739209737.3764112;-45.120503652039325
1739209737.3764162;-33.981070128970906
1739209737.376421;-27.8777449560314
1739209737.376426;-35.57807855764607
1739209737.376431;-45.120503652039325
1739209737.3764358;-38.13080360867914
1739209737.3764408;-38.13080360867914
1739209737.3764455;-45.120503652039325
1739209737.3764505;-38.13080360867914
1739209737.3764555;-45.120503652039325
1739209737.3764603;-33.981070128970956
1739209737.3764653;-38.13080360867914
1739209737.3764703;-45.120503652039325
1739209737.376475;-45.120503652039325
1739209737.37648;-38.13080360867914
1739209737.3764849;-45.120503652039325
1739209737.3764899;-45.120503652039325
1739209737.376495;-35.57807855764607
1739209737.3764997;-32.816014438256545
1739209737.3765047;-38.13080360867914
1739209737.3765097;-45.120503652039325
1739209737.3765144;-33.981070128970906
1739209737.3765194;-32.816014438256545
1739209737.3765242;-38.13080360867914
1739209737.3765292;-45.120503652039325
1739209737.3765342;-38.13080360867914
1739209737.376539;-35.57807855764607
1739209737.376544;-38.13080360867914
1739209737.3765488;-45.120503652039325
1739209737.3765538;-45.120503652039325
1739209737.3765588;-35.57807855764607
1739209737.3765635;-38.13080360867914
1739209737.3765686;-45.120503652039325
1739209737.3765736;-45.120503652039325
1739209737.3765783;-45.120503652039325
1739209737.3765833;-38.13080360867914
1739209737.376588;-38.13080360867914
1739209737.376593;-38.13080360867914
1739209737.3765981;-45.120503652039325
1739209737.376603;-38.13080360867914
1739209737.376608;-45.120503652039325
1739209737.376613;-38.13080360867914
1739209737.3766177;-28.21854285175415
1739209737.3766227;-38.13080360867914
1739209737.3766274;-38.13080360867914
1739209737.3766325;-33.981070128970906
1739209737.3766375;-45.120503652039325
1739209737.3766422;-38.13080360867914
1739209737.3766472;-45.120503652039325
1739209737.3766522;-38.13080360867914
1739209737.376657;-38.13080360867914
1739209737.376662;-45.120503652039325
1739209737.3766668;-38.13080360867914
1739209737.3766718;-45.120503652039325
1739209737.3766768;-45.120503652039325
1739209737.3766816;-38.13080360867914
1739209737.3766866;-38.13080360867914
1739209737.3766916;-45.120503652039325
1739209737.3766963;-29.438486411369333
1739209737.3767014;-35.57807855764607
1739209737.3767061;-45.120503652039325
1739209737.3767111;-33.981070128970906
1739209737.3767161;-45.120503652039325
1739209737.376721;-45.120503652039325
1739209737.376726;-45.120503652039325
1739209737.376731;-45.120503652039325
1739209737.3767357;-45.120503652039325
1739209737.3767407;-45.120503652039325
1739209737.3767455;-45.120503652039325
1739209737.3767505;-38.13080360867914
1739209737.3767555;-32.816014438256545
1739209737.3767602;-38.13080360867914
1739209737.3767653;-45.120503652039325
1739209737.37677;-45.120503652039325
1739209737.376775;-45.120503652039325
1739209737.37678;-45.120503652039325
1739209737.3767848;-38.13080360867914
1739209737.3767898;-45.120503652039325
1739209737.3767948;-45.120503652039325
1739209737.3767996;-33.981070128970906
1739209737.3768046;-45.120503652039325
1739209737.3768094;-45.120503652039325
1739209737.3768144;-31.141103565318915
1739209737.3768194;-38.13080360867914
