CAN Message; 0x1d3:000066b2f0cd7567
Timestamp;Amplitude
1739209733.4171195;-45.120503652039325
1739209733.4171238;-35.57807855764607
1739209733.417128;-38.13080360867914
1739209733.4171324;-45.120503652039325
1739209733.4171367;-45.120503652039325
1739209733.4171412;-38.13080360867914
1739209733.4171455;-38.13080360867914
1739209733.4171498;-45.120503652039325
1739209733.417154;-45.120503652039325
1739209733.4171584;-45.120503652039325
1739209733.417163;-38.13080360867914
1739209733.4171672;-45.120503652039325
1739209733.4171715;-32.816014438256545
1739209733.4171758;-38.13080360867914
1739209733.41718;-45.120503652039325
1739209733.4171846;-45.120503652039325
1739209733.417189;-31.141103565318915
1739209733.4171932;-32.816014438256545
1739209733.4171975;-45.120503652039325
1739209733.4172018;-45.120503652039325
1739209733.4172063;-38.13080360867914
1739209733.4172106;-25.826314394896357
1739209733.4172149;-31.141103565318915
1739209733.4172192;-38.13080360867914
1739209733.4172235;-45.120503652039325
1739209733.417228;-33.981070128970906
1739209733.4172323;-38.13080360867914
1739209733.4172366;-45.120503652039325
1739209733.4172409;-38.13080360867914
1739209733.4172454;-45.120503652039325
1739209733.4172497;-45.120503652039325
1739209733.417254;-38.13080360867914
1739209733.4172583;-38.13080360867914
1739209733.4172626;-33.981070128970906
1739209733.417267;-45.120503652039325
1739209733.4172714;-45.120503652039325
1739209733.4172757;-38.13080360867914
1739209733.41728;-38.13080360867914
1739209733.4172843;-38.13080360867914
1739209733.4172888;-38.13080360867914
1739209733.417293;-45.120503652039325
1739209733.4172974;-38.13080360867914
1739209733.4173017;-35.57807855764607
1739209733.417306;-32.816014438256545
1739209733.4173105;-38.13080360867914
1739209733.4173148;-45.120503652039325
1739209733.417319;-38.13080360867914
1739209733.4173234;-35.57807855764607
1739209733.4173276;-45.120503652039325
1739209733.4173322;-45.120503652039325
1739209733.4173365;-38.13080360867914
1739209733.4173408;-38.13080360867914
1739209733.417345;-45.120503652039325
1739209733.4173493;-45.120503652039325
1739209733.4173539;-38.13080360867914
1739209733.4173582;-38.13080360867914
1739209733.4173625;-38.13080360867914
1739209733.4173667;-38.13080360867914
1739209733.4173713;-38.13080360867914
1739209733.4173756;-38.13080360867914
1739209733.4173799;-38.13080360867914
1739209733.4173841;-38.13080360867914
1739209733.4173884;-33.981070128970906
1739209733.417393;-35.57807855764607
1739209733.4173973;-45.120503652039325
1739209733.4174016;-45.120503652039325
1739209733.4174058;-32.816014438256545
1739209733.4174101;-38.13080360867914
1739209733.4174147;-38.13080360867914
1739209733.417419;-33.981070128970906
1739209733.4174232;-31.141103565318915
1739209733.4174275;-45.120503652039325
1739209733.4174318;-38.13080360867914
1739209733.4174364;-38.13080360867914
1739209733.4174407;-45.120503652039325
1739209733.417445;-45.120503652039325
1739209733.4174492;-38.13080360867914
1739209733.4174535;-38.13080360867914
1739209733.417458;-29.438486411369347
1739209733.4174623;-38.13080360867914
1739209733.4174666;-38.13080360867914
1739209733.417471;-33.981070128970906
1739209733.4174752;-33.981070128970906
1739209733.4174798;-38.13080360867914
1739209733.417484;-45.120503652039325
1739209733.4174883;-38.13080360867914
1739209733.4174926;-33.981070128970906
1739209733.4174972;-38.13080360867914
1739209733.4175014;-38.13080360867914
1739209733.4175057;-38.13080360867914
1739209733.41751;-38.13080360867914
1739209733.4175143;-45.120503652039325
1739209733.4175189;-45.120503652039325
1739209733.4175231;-38.13080360867914
1739209733.4175274;-38.13080360867914
1739209733.4175317;-45.120503652039325
1739209733.417536;-45.120503652039325
1739209733.4175406;-38.13080360867914
1739209733.4175448;-45.120503652039325
1739209733.4175491;-45.120503652039325
1739209733.4175534;-38.13080360867914
1739209733.4175577;-45.120503652039325
1739209733.4175622;-38.13080360867914
1739209733.4175665;-45.120503652039325
1739209733.4175708;-33.981070128970906
1739209733.4175751;-45.120503652039325
1739209733.4175794;-38.13080360867914
1739209733.417584;-45.120503652039325
1739209733.4175882;-45.120503652039325
1739209733.4175925;-35.57807855764607
1739209733.4175968;-38.13080360867914
1739209733.417601;-45.120503652039325
1739209733.4176056;-38.13080360867914
1739209733.41761;-45.120503652039325
1739209733.4176142;-38.13080360867914
1739209733.4176185;-45.120503652039325
1739209733.417623;-38.13080360867914
1739209733.4176273;-45.120503652039325
1739209733.4176316;-38.13080360867914
1739209733.417636;-38.13080360867914
1739209733.4176402;-33.981070128970906
1739209733.4176447;-33.981070128970906
1739209733.417649;-33.981070128970906
1739209733.4176533;-45.120503652039325
1739209733.4176576;-45.120503652039325
1739209733.417662;-32.816014438256545
1739209733.4176664;-38.13080360867914
1739209733.4176707;-45.120503652039325
1739209733.417675;-38.13080360867914
1739209733.4176793;-35.57807855764607
1739209733.4176836;-45.120503652039325
1739209733.4176881;-45.120503652039325
1739209733.4176924;-45.120503652039325
1739209733.4176967;-38.13080360867914
1739209733.417701;-45.120503652039325
1739209733.4177053;-38.13080360867914
1739209733.4177098;-38.13080360867914
1739209733.417714;-38.13080360867914
1739209733.4177184;-35.57807855764607
1739209733.4177227;-38.13080360867914
1739209733.417727;-33.981070128970906
1739209733.4177315;-35.57807855764607
1739209733.4177358;-38.13080360867914
1739209733.41774;-38.13080360867914
1739209733.4177444;-31.141103565318915
1739209733.417749;-45.120503652039325
1739209733.4177532;-38.13080360867914
1739209733.4177575;-45.120503652039325
1739209733.4177618;-38.13080360867914
1739209733.417766;-35.57807855764607
1739209733.4177706;-38.13080360867914
1739209733.417775;-45.120503652039325
1739209733.4177792;-45.120503652039325
1739209733.4177835;-38.13080360867914
1739209733.4177878;-38.13080360867914
1739209733.4177923;-45.120503652039325
1739209733.4177966;-33.981070128970906
1739209733.417801;-35.57807855764607
1739209733.4178052;-38.13080360867914
1739209733.4178095;-38.13080360867914
1739209733.417814;-38.13080360867914
1739209733.4178183;-32.816014438256545
1739209733.4178226;-45.120503652039325
1739209733.417827;-38.13080360867914
1739209733.4178312;-35.57807855764607
1739209733.4178357;-45.120503652039325
1739209733.41784;-45.120503652039325
1739209733.4178443;-45.120503652039325
1739209733.4178486;-35.57807855764607
1739209733.4178529;-35.57807855764607
1739209733.4178574;-38.13080360867914
1739209733.4178617;-45.120503652039325
1739209733.417866;-38.13080360867914
1739209733.4178703;-35.57807855764607
1739209733.4178748;-38.13080360867914
1739209733.417879;-30.49652367304973
1739209733.4178834;-33.981070128970906
1739209733.4178877;-38.13080360867914
1739209733.417892;-45.120503652039325
1739209733.4178965;-38.13080360867914
1739209733.4179008;-38.13080360867914
1739209733.417905;-38.13080360867914
1739209733.4179094;-38.13080360867914
1739209733.4179137;-45.120503652039325
1739209733.4179182;-45.120503652039325
1739209733.4179225;-45.120503652039325
1739209733.4179268;-45.120503652039325
1739209733.417931;-38.13080360867914
1739209733.4179354;-45.120503652039325
1739209733.41794;-45.120503652039325
1739209733.4179442;-38.13080360867914
1739209733.4179485;-33.981070128970906
1739209733.4179528;-38.13080360867914
1739209733.417957;-45.120503652039325
1739209733.4179616;-35.57807855764607
1739209733.417966;-38.13080360867914
1739209733.4179702;-38.13080360867914
1739209733.4179745;-45.120503652039325
1739209733.4179788;-35.57807855764607
1739209733.4179833;-38.13080360867914
1739209733.4179876;-38.13080360867914
1739209733.4179919;-38.13080360867914
1739209733.4179962;-38.13080360867914
1739209733.4180007;-38.13080360867914
1739209733.418005;-45.120503652039325
1739209733.4180093;-45.120503652039325
1739209733.4180136;-38.13080360867914
1739209733.4180179;-33.981070128970906
1739209733.4180224;-38.13080360867914
1739209733.4180267;-45.120503652039325
1739209733.418031;-45.120503652039325
1739209733.4180353;-38.13080360867914
1739209733.4180396;-38.13080360867914
1739209733.418044;-45.120503652039325
1739209733.4180484;-38.13080360867914
1739209733.4180527;-38.13080360867914
1739209733.418057;-45.120503652039325
1739209733.4180613;-45.120503652039325
1739209733.4180658;-38.13080360867914
1739209733.41807;-45.120503652039325
1739209733.4180744;-45.120503652039325
1739209733.4180787;-45.120503652039325
1739209733.418083;-45.120503652039325
1739209733.4180875;-33.981070128970906
1739209733.4180918;-38.13080360867914
1739209733.418096;-45.120503652039325
1739209733.4181004;-33.981070128970906
1739209733.418105;-33.981070128970906
1739209733.4181092;-32.816014438256545
1739209733.4181135;-38.13080360867914
1739209733.4181178;-45.120503652039325
1739209733.418122;-38.13080360867914
1739209733.4181266;-38.13080360867914
1739209733.4181309;-35.57807855764607
1739209733.4181352;-45.120503652039325
1739209733.4181395;-38.13080360867914
1739209733.4181437;-33.981070128970906
1739209733.4181483;-38.13080360867914
1739209733.4181526;-38.13080360867914
1739209733.4181569;-45.120503652039325
1739209733.4181612;-38.13080360867914
1739209733.4181654;-38.13080360867914
1739209733.41817;-45.120503652039325
1739209733.4181743;-38.13080360867914
1739209733.4181786;-38.13080360867914
1739209733.4181828;-38.13080360867914
1739209733.4181871;-45.120503652039325
1739209733.4181917;-38.13080360867914
1739209733.418196;-38.13080360867914
1739209733.4182003;-38.13080360867914
1739209733.4182045;-38.13080360867914
1739209733.4182088;-45.120503652039325
1739209733.4182134;-45.120503652039325
1739209733.4182177;-45.120503652039325
1739209733.418222;-45.120503652039325
1739209733.4182262;-38.13080360867914
1739209733.4182308;-33.981070128970906
1739209733.418235;-45.120503652039325
1739209733.4182394;-45.120503652039325
1739209733.4182436;-38.13080360867914
1739209733.418248;-45.120503652039325
1739209733.4182525;-45.120503652039325
1739209733.4182568;-45.120503652039325
1739209733.418261;-45.120503652039325
1739209733.4182653;-32.816014438256545
1739209733.4182696;-45.120503652039325
1739209733.4182742;-38.13080360867914
1739209733.4182785;-45.120503652039325
1739209733.4182827;-45.120503652039325
1739209733.418287;-38.13080360867914
1739209733.4182913;-45.120503652039325
1739209733.4182959;-45.120503652039325
1739209733.4183002;-28.992665084841942
1739209733.4183044;-45.120503652039325
1739209733.4183087;-45.120503652039325
1739209733.418313;-45.120503652039325
1739209733.4183176;-38.13080360867914
1739209733.4183218;-45.120503652039325
1739209733.4183261;-45.120503652039325
1739209733.4183304;-45.120503652039325
1739209733.4183347;-35.57807855764607
1739209733.4183393;-38.13080360867914
1739209733.4183435;-38.13080360867914
1739209733.4183478;-45.120503652039325
1739209733.4183521;-45.120503652039325
1739209733.4183567;-32.816014438256545
1739209733.418361;-38.13080360867914
1739209733.4183652;-45.120503652039325
1739209733.4183695;-27.267205301931607
1739209733.4183738;-38.13080360867914
1739209733.4183784;-45.120503652039325
1739209733.4183826;-38.13080360867914
1739209733.418387;-33.981070128970906
1739209733.4183912;-38.13080360867914
1739209733.4183955;-38.13080360867914
1739209733.4184;-45.120503652039325
1739209733.4184043;-45.120503652039325
1739209733.4184086;-45.120503652039325
1739209733.418413;-38.13080360867914
1739209733.4184172;-38.13080360867914
1739209733.4184217;-45.120503652039325
1739209733.418426;-38.13080360867914
1739209733.4184303;-45.120503652039325
1739209733.4184346;-45.120503652039325
1739209733.418439;-45.120503652039325
1739209733.4184434;-45.120503652039325
1739209733.4184477;-38.13080360867914
1739209733.418452;-38.13080360867914
1739209733.4184563;-45.120503652039325
1739209733.4184606;-45.120503652039325
1739209733.4184651;-38.13080360867914
1739209733.4184694;-45.120503652039325
1739209733.4184737;-30.49652367304973
1739209733.418478;-32.816014438256545
1739209733.4184825;-45.120503652039325
1739209733.4184868;-45.120503652039325
1739209733.4184911;-38.13080360867914
1739209733.4184954;-38.13080360867914
1739209733.4184997;-38.13080360867914
1739209733.4185042;-35.57807855764607
1739209733.4185085;-38.13080360867914
1739209733.4185128;-45.120503652039325
1739209733.418517;-35.57807855764607
1739209733.4185214;-35.57807855764607
1739209733.418526;-38.13080360867914
1739209733.4185302;-35.57807855764607
1739209733.4185345;-38.13080360867914
1739209733.4185388;-38.13080360867914
1739209733.418543;-27.8777449560314
1739209733.4185476;-32.816014438256545
1739209733.418552;-45.120503652039325
1739209733.4185562;-38.13080360867914
1739209733.4185605;-35.57807855764607
1739209733.4185648;-38.13080360867914
1739209733.4185693;-45.120503652039325
1739209733.4185736;-45.120503652039325
1739209733.418578;-38.13080360867914
1739209733.4185822;-45.120503652039325
1739209733.4185865;-33.981070128970906
1739209733.418591;-45.120503652039325
1739209733.4185953;-38.13080360867914
1739209733.4185996;-38.13080360867914
1739209733.418604;-38.13080360867914
1739209733.4186084;-45.120503652039325
1739209733.4186127;-31.141103565318893
1739209733.418617;-29.438486411369333
1739209733.4186213;-45.120503652039325
1739209733.4186256;-45.120503652039325
1739209733.4186301;-38.13080360867914
1739209733.4186344;-38.13080360867914
1739209733.4186387;-45.120503652039325
1739209733.418643;-38.13080360867914
1739209733.4186473;-45.120503652039325
1739209733.4186518;-38.13080360867914
1739209733.418656;-38.13080360867914
1739209733.4186604;-38.13080360867914
1739209733.4186647;-45.120503652039325
1739209733.418669;-45.120503652039325
1739209733.4186735;-35.57807855764607
1739209733.4186778;-45.120503652039325
1739209733.418682;-32.816014438256545
1739209733.4186864;-28.21854285175415
1739209733.4186907;-45.120503652039325
1739209733.4186952;-45.120503652039325
1739209733.4186995;-35.57807855764607
1739209733.4187038;-33.981070128970906
1739209733.418708;-45.120503652039325
1739209733.4187124;-38.13080360867914
1739209733.418717;-45.120503652039325
1739209733.4187212;-38.13080360867914
1739209733.4187255;-45.120503652039325
1739209733.4187298;-45.120503652039325
1739209733.4187343;-45.120503652039325
1739209733.4187386;-38.13080360867914
1739209733.418743;-38.13080360867914
1739209733.4187472;-45.120503652039325
1739209733.4187515;-32.816014438256545
1739209733.418756;-26.487275050834715
1739209733.4187603;-38.13080360867914
1739209733.4187646;-45.120503652039325
1739209733.418769;-38.13080360867914
1739209733.4187732;-38.13080360867914
1739209733.4187777;-45.120503652039325
1739209733.418782;-38.13080360867914
1739209733.4187863;-45.120503652039325
1739209733.4187906;-38.13080360867914
1739209733.4187949;-45.120503652039325
1739209733.4187994;-45.120503652039325
1739209733.4188037;-38.13080360867914
1739209733.418808;-45.120503652039325
1739209733.4188123;-38.13080360867914
1739209733.4188166;-45.120503652039325
1739209733.418821;-38.13080360867914
1739209733.4188254;-25.62660358559016
1739209733.4188297;-38.13080360867914
1739209733.418834;-45.120503652039325
1739209733.4188383;-35.57807855764607
1739209733.4188428;-32.816014438256545
1739209733.418847;-45.120503652039325
1739209733.4188514;-45.120503652039325
1739209733.4188557;-38.13080360867914
1739209733.4188602;-35.57807855764607
1739209733.4188645;-45.120503652039325
1739209733.4188688;-45.120503652039325
1739209733.418873;-38.13080360867914
1739209733.4188774;-38.13080360867914
1739209733.418882;-45.120503652039325
1739209733.4188862;-45.120503652039325
1739209733.4188905;-38.13080360867914
1739209733.4188948;-27.267205301931607
1739209733.418899;-33.981070128970906
1739209733.4189036;-45.120503652039325
1739209733.4189079;-38.13080360867914
1739209733.4189122;-33.981070128970906
1739209733.4189165;-38.13080360867914
1739209733.4189208;-45.120503652039325
1739209733.4189253;-38.13080360867914
1739209733.4189296;-38.13080360867914
1739209733.4189339;-45.120503652039325
1739209733.4189382;-45.120503652039325
1739209733.4189425;-35.57807855764607
1739209733.418947;-38.13080360867914
1739209733.4189513;-45.120503652039325
1739209733.4189556;-38.13080360867914
1739209733.4189599;-45.120503652039325
1739209733.4189641;-31.141103565318915
1739209733.4189687;-33.981070128970906
1739209733.418973;-45.120503652039325
1739209733.4189773;-38.13080360867914
1739209733.4189816;-38.13080360867914
1739209733.418986;-33.981070128970906
1739209733.4189904;-38.13080360867914
1739209733.4189947;-45.120503652039325
1739209733.418999;-38.13080360867914
1739209733.4190032;-38.13080360867914
1739209733.4190078;-33.981070128970906
1739209733.419012;-45.120503652039325
1739209733.4190164;-45.120503652039325
1739209733.4190207;-38.13080360867914
1739209733.419025;-45.120503652039325
1739209733.4190295;-45.120503652039325
1739209733.4190338;-38.13080360867914
1739209733.419038;-45.120503652039325
1739209733.4190423;-38.13080360867914
1739209733.4190466;-38.13080360867914
1739209733.4190512;-35.57807855764607
1739209733.4190555;-45.120503652039325
1739209733.4190598;-45.120503652039325
1739209733.419064;-38.13080360867914
1739209733.4190683;-38.13080360867914
1739209733.4190729;-38.13080360867914
1739209733.4190772;-38.13080360867914
1739209733.4190814;-38.13080360867914
1739209733.4190857;-38.13080360867914
1739209733.4190903;-38.13080360867914
1739209733.4190946;-45.120503652039325
1739209733.4190989;-38.13080360867914
1739209733.4191031;-38.13080360867914
1739209733.4191074;-33.981070128970906
1739209733.419112;-38.13080360867914
1739209733.4191163;-35.57807855764607
1739209733.4191206;-38.13080360867914
1739209733.4191248;-45.120503652039325
1739209733.4191291;-45.120503652039325
1739209733.4191337;-45.120503652039325
1739209733.419138;-38.13080360867914
1739209733.4191422;-35.57807855764607
1739209733.4191465;-38.13080360867914
1739209733.4191508;-45.120503652039325
1739209733.4191554;-45.120503652039325
1739209733.4191597;-30.49652367304973
1739209733.419164;-38.13080360867914
1739209733.4191682;-38.13080360867914
1739209733.4191725;-38.13080360867914
1739209733.419177;-33.981070128970906
1739209733.4191813;-38.13080360867914
1739209733.4191856;-45.120503652039325
1739209733.41919;-45.120503652039325
1739209733.4191942;-45.120503652039325
1739209733.4191988;-38.13080360867914
1739209733.419203;-45.120503652039325
1739209733.4192073;-45.120503652039325
1739209733.4192116;-35.57807855764607
1739209733.4192162;-35.57807855764607
1739209733.4192204;-38.13080360867914
1739209733.4192247;-45.120503652039325
1739209733.419229;-35.57807855764607
1739209733.4192333;-32.816014438256545
1739209733.4192379;-38.13080360867914
1739209733.4192421;-38.13080360867914
1739209733.4192464;-38.13080360867914
1739209733.4192507;-38.13080360867914
1739209733.419255;-45.120503652039325
1739209733.4192595;-38.13080360867914
1739209733.4192638;-45.120503652039325
1739209733.4192681;-45.120503652039325
1739209733.4192724;-45.120503652039325
1739209733.4192767;-45.120503652039325
1739209733.4192812;-45.120503652039325
1739209733.4192855;-45.120503652039325
1739209733.4192898;-45.120503652039325
1739209733.419294;-45.120503652039325
1739209733.4192984;-38.13080360867914
1739209733.419303;-32.816014438256545
1739209733.4193072;-38.13080360867914
1739209733.4193115;-45.120503652039325
1739209733.4193158;-38.13080360867914
1739209733.41932;-35.57807855764607
1739209733.4193246;-38.13080360867914
1739209733.419329;-38.13080360867914
1739209733.4193332;-45.120503652039325
1739209733.4193375;-32.816014438256545
1739209733.419342;-45.120503652039325
1739209733.4193463;-45.120503652039325
1739209733.4193506;-45.120503652039325
1739209733.419355;-45.120503652039325
1739209733.4193592;-38.13080360867914
1739209733.4193637;-45.120503652039325
1739209733.419368;-33.981070128970906
1739209733.4193723;-45.120503652039325
1739209733.4193766;-38.13080360867914
1739209733.419381;-35.57807855764607
1739209733.4193854;-38.13080360867914
1739209733.4193897;-35.57807855764607
1739209733.419394;-38.13080360867914
1739209733.4193983;-35.57807855764607
1739209733.4194026;-38.13080360867914
1739209733.4194071;-35.57807855764607
1739209733.4194114;-45.120503652039325
1739209733.4194157;-45.120503652039325
1739209733.41942;-45.120503652039325
1739209733.4194243;-45.120503652039325
1739209733.4194288;-45.120503652039325
1739209733.419433;-33.981070128970906
1739209733.4194374;-35.57807855764607
1739209733.4194417;-45.120503652039325
1739209733.419446;-38.13080360867914
1739209733.4194505;-38.13080360867914
1739209733.4194548;-45.120503652039325
1739209733.419459;-38.13080360867914
1739209733.4194634;-38.13080360867914
1739209733.419468;-45.120503652039325
1739209733.4194722;-45.120503652039325
1739209733.4194765;-45.120503652039325
1739209733.4194808;-38.13080360867914
1739209733.419485;-35.57807855764607
1739209733.4194896;-45.120503652039325
1739209733.419494;-45.120503652039325
1739209733.4194982;-33.981070128970906
1739209733.4195025;-32.816014438256545
1739209733.4195068;-45.120503652039325
1739209733.4195113;-45.120503652039325
1739209733.4195156;-38.13080360867914
1739209733.41952;-38.13080360867914
1739209733.4195242;-38.13080360867914
1739209733.4195285;-30.49652367304973
1739209733.419533;-38.13080360867914
1739209733.4195373;-38.13080360867914
1739209733.4195416;-45.120503652039325
1739209733.419546;-45.120503652039325
1739209733.4195502;-38.13080360867914
1739209733.4195547;-45.120503652039325
1739209733.419559;-45.120503652039325
1739209733.4195633;-45.120503652039325
1739209733.4195676;-38.13080360867914
1739209733.4195719;-45.120503652039325
1739209733.4195764;-45.120503652039325
1739209733.4195807;-38.13080360867914
1739209733.419585;-45.120503652039325
1739209733.4195893;-38.13080360867914
1739209733.4195938;-45.120503652039325
1739209733.419598;-33.981070128970906
1739209733.4196024;-38.13080360867914
1739209733.4196067;-45.120503652039325
1739209733.419611;-45.120503652039325
1739209733.4196155;-38.13080360867914
1739209733.4196198;-38.13080360867914
1739209733.419624;-45.120503652039325
1739209733.4196284;-38.13080360867914
1739209733.4196327;-38.13080360867914
1739209733.4196372;-45.120503652039325
1739209733.4196415;-45.120503652039325
1739209733.4196458;-38.13080360867914
1739209733.41965;-38.13080360867914
1739209733.4196544;-45.120503652039325
1739209733.419659;-38.13080360867914
1739209733.4196632;-38.13080360867914
1739209733.4196675;-33.981070128970906
1739209733.4196718;-38.13080360867914
1739209733.419676;-45.120503652039325
1739209733.4196806;-45.120503652039325
1739209733.419685;-38.13080360867914
1739209733.4196892;-38.13080360867914
1739209733.4196935;-45.120503652039325
1739209733.4196978;-38.13080360867914
1739209733.4197023;-33.981070128970906
1739209733.4197066;-45.120503652039325
1739209733.4197109;-45.120503652039325
1739209733.4197152;-45.120503652039325
