CAN Message; 0x1bb:000002ac159fc823
1739209885.5745518;-45.120503652039325
1739209885.5745544;-45.120503652039325
1739209885.5745573;-45.120503652039325
1739209885.5745602;-33.981070128970906
1739209885.5745628;-45.120503652039325
1739209885.5745656;-45.120503652039325
1739209885.5745685;-45.120503652039325
1739209885.5745711;-33.981070128970906
1739209885.574574;-35.57807855764607
1739209885.5745769;-45.120503652039325
1739209885.5745797;-45.120503652039325
1739209885.5745823;-33.981070128970906
1739209885.5745852;-35.57807855764607
1739209885.574588;-38.13080360867914
1739209885.5745907;-38.13080360867914
1739209885.5745935;-38.13080360867914
1739209885.5745964;-45.120503652039325
1739209885.574599;-45.120503652039325
1739209885.574602;-38.13080360867914
1739209885.5746047;-45.120503652039325
1739209885.5746074;-45.120503652039325
1739209885.5746102;-38.13080360867914
1739209885.574613;-45.120503652039325
1739209885.5746157;-35.57807855764607
1739209885.5746186;-35.57807855764607
1739209885.5746214;-38.13080360867914
1739209885.574624;-45.120503652039325
1739209885.574627;-38.13080360867914
1739209885.5746298;-33.981070128970906
1739209885.5746326;-45.120503652039325
1739209885.5746353;-45.120503652039325
1739209885.5746381;-45.120503652039325
1739209885.574641;-38.13080360867914
1739209885.5746436;-38.13080360867914
1739209885.5746465;-45.120503652039325
1739209885.5746493;-38.13080360867914
1739209885.574652;-38.13080360867914
1739209885.5746548;-38.13080360867914
1739209885.5746577;-38.13080360867914
1739209885.5746603;-32.816014438256545
1739209885.5746632;-45.120503652039325
1739209885.574666;-38.13080360867914
1739209885.5746686;-45.120503652039325
1739209885.5746715;-35.57807855764607
1739209885.5746744;-30.49652367304973
1739209885.574677;-45.120503652039325
1739209885.5746799;-45.120503652039325
1739209885.5746827;-45.120503652039325
1739209885.5746856;-38.13080360867914
1739209885.5746882;-45.120503652039325
1739209885.574691;-45.120503652039325
1739209885.574694;-45.120503652039325
1739209885.5746965;-45.120503652039325
1739209885.5746994;-35.57807855764607
1739209885.5747023;-35.57807855764607
1739209885.574705;-45.120503652039325
1739209885.5747077;-45.120503652039325
1739209885.5747106;-33.981070128970906
1739209885.5747132;-45.120503652039325
1739209885.574716;-38.13080360867914
1739209885.574719;-35.57807855764607
1739209885.5747216;-38.13080360867914
1739209885.5747244;-38.13080360867914
1739209885.5747273;-38.13080360867914
1739209885.57473;-38.13080360867914
1739209885.5747328;-45.120503652039325
1739209885.5747356;-38.13080360867914
1739209885.5747385;-38.13080360867914
1739209885.5747411;-45.120503652039325
1739209885.574744;-38.13080360867914
1739209885.5747468;-38.13080360867914
1739209885.5747495;-45.120503652039325
1739209885.5747523;-38.13080360867914
1739209885.5747552;-38.13080360867914
1739209885.5747578;-33.981070128970906
1739209885.5747607;-45.120503652039325
1739209885.5747635;-45.120503652039325
1739209885.5747662;-38.13080360867914
1739209885.574769;-38.13080360867914
1739209885.574772;-38.13080360867914
1739209885.5747745;-35.57807855764607
1739209885.5747774;-38.13080360867914
1739209885.5747802;-38.13080360867914
1739209885.574783;-45.120503652039325
1739209885.5747857;-32.816014438256545
1739209885.5747886;-38.13080360867914
1739209885.5747914;-45.120503652039325
1739209885.574794;-38.13080360867914
1739209885.574797;-45.120503652039325
1739209885.5747998;-45.120503652039325
1739209885.5748024;-45.120503652039325
1739209885.5748053;-38.13080360867914
1739209885.5748081;-38.13080360867914
1739209885.5748107;-45.120503652039325
1739209885.5748136;-45.120503652039325
1739209885.5748165;-45.120503652039325
1739209885.574819;-45.120503652039325
1739209885.574822;-45.120503652039325
1739209885.5748248;-45.120503652039325
1739209885.5748274;-33.981070128970906
1739209885.5748303;-27.267205301931607
1739209885.5748332;-33.981070128970906
1739209885.574836;-38.13080360867914
1739209885.5748386;-38.13080360867914
1739209885.5748415;-32.816014438256545
1739209885.5748444;-45.120503652039325
1739209885.574847;-45.120503652039325
1739209885.5748498;-35.57807855764607
1739209885.5748527;-32.816014438256545
1739209885.5748553;-33.981070128970906
1739209885.5748582;-45.120503652039325
1739209885.574861;-45.120503652039325
1739209885.5748637;-45.120503652039325
1739209885.5748665;-38.13080360867914
1739209885.5748694;-45.120503652039325
1739209885.574872;-45.120503652039325
1739209885.5748749;-38.13080360867914
1739209885.5748777;-38.13080360867914
1739209885.5748804;-38.13080360867914
1739209885.5748832;-38.13080360867914
1739209885.574886;-38.13080360867914
1739209885.574889;-38.13080360867914
1739209885.5748916;-38.13080360867914
1739209885.5748944;-35.57807855764607
1739209885.5748973;-33.981070128970906
1739209885.5749;-33.981070128970906
1739209885.5749028;-45.120503652039325
1739209885.5749056;-45.120503652039325
1739209885.5749083;-45.120503652039325
1739209885.574911;-38.13080360867914
1739209885.574914;-45.120503652039325
1739209885.5749166;-45.120503652039325
1739209885.5749195;-38.13080360867914
1739209885.5749223;-45.120503652039325
1739209885.574925;-45.120503652039325
1739209885.5749278;-33.981070128970906
1739209885.5749307;-38.13080360867914
1739209885.5749333;-38.13080360867914
1739209885.5749362;-32.816014438256545
1739209885.574939;-33.981070128970906
1739209885.5749419;-31.141103565318915
1739209885.5749445;-28.58837851428586
1739209885.5749474;-33.981070128970906
1739209885.5749502;-45.120503652039325
1739209885.5749528;-38.13080360867914
1739209885.5749557;-38.13080360867914
1739209885.5749586;-38.13080360867914
1739209885.5749612;-45.120503652039325
1739209885.574964;-33.981070128970906
1739209885.574967;-31.141103565318915
1739209885.5749695;-45.120503652039325
1739209885.5749724;-45.120503652039325
1739209885.5749753;-45.120503652039325
1739209885.5749779;-45.120503652039325
1739209885.5749807;-38.13080360867914
1739209885.5749836;-45.120503652039325
1739209885.5749862;-38.13080360867914
1739209885.574989;-38.13080360867914
1739209885.574992;-45.120503652039325
1739209885.5749948;-45.120503652039325
1739209885.5749974;-45.120503652039325
1739209885.5750003;-33.981070128970906
1739209885.5750031;-32.816014438256545
1739209885.5750058;-38.13080360867914
1739209885.5750086;-45.120503652039325
1739209885.5750115;-33.981070128970906
1739209885.575014;-38.13080360867914
1739209885.575017;-45.120503652039325
1739209885.5750198;-45.120503652039325
1739209885.5750225;-35.57807855764607
1739209885.5750253;-35.57807855764607
1739209885.5750282;-45.120503652039325
1739209885.5750308;-45.120503652039325
1739209885.5750337;-31.141103565318915
1739209885.5750365;-38.13080360867914
1739209885.5750391;-38.13080360867914
1739209885.575042;-45.120503652039325
1739209885.5750449;-38.13080360867914
1739209885.5750477;-33.981070128970906
1739209885.5750504;-38.13080360867914
1739209885.5750532;-45.120503652039325
1739209885.575056;-45.120503652039325
1739209885.5750587;-35.57807855764607
1739209885.5750616;-45.120503652039325
1739209885.5750644;-45.120503652039325
1739209885.575067;-32.816014438256545
1739209885.57507;-30.49652367304973
1739209885.5750728;-38.13080360867914
1739209885.5750754;-38.13080360867914
1739209885.5750782;-33.981070128970906
1739209885.575081;-45.120503652039325
1739209885.5750837;-45.120503652039325
1739209885.5750866;-35.57807855764607
1739209885.5750895;-45.120503652039325
1739209885.575092;-45.120503652039325
1739209885.575095;-45.120503652039325
1739209885.5750978;-45.120503652039325
1739209885.5751007;-45.120503652039325
1739209885.5751033;-38.13080360867914
1739209885.5751061;-45.120503652039325
1739209885.575109;-45.120503652039325
1739209885.5751116;-35.57807855764607
1739209885.5751145;-32.816014438256545
1739209885.5751173;-45.120503652039325
1739209885.57512;-45.120503652039325
1739209885.5751228;-32.816014438256545
1739209885.5751257;-38.13080360867914
1739209885.5751283;-45.120503652039325
1739209885.5751312;-38.13080360867914
1739209885.575134;-45.120503652039325
1739209885.5751367;-38.13080360867914
1739209885.5751395;-45.120503652039325
1739209885.5751424;-45.120503652039325
1739209885.5751452;-45.120503652039325
1739209885.5751479;-45.120503652039325
1739209885.5751507;-45.120503652039325
1739209885.5751536;-38.13080360867914
1739209885.5751562;-35.57807855764607
1739209885.575159;-45.120503652039325
1739209885.575162;-45.120503652039325
1739209885.5751646;-38.13080360867914
1739209885.5751674;-38.13080360867914
1739209885.5751703;-30.49652367304973
1739209885.575173;-38.13080360867914
1739209885.5751758;-38.13080360867914
1739209885.5751786;-45.120503652039325
1739209885.5751812;-38.13080360867914
1739209885.575184;-33.981070128970906
1739209885.575187;-45.120503652039325
1739209885.5751896;-45.120503652039325
1739209885.5751925;-38.13080360867914
1739209885.5751953;-38.13080360867914
1739209885.5751982;-38.13080360867914
1739209885.5752008;-45.120503652039325
1739209885.5752037;-45.120503652039325
1739209885.5752065;-38.13080360867914
1739209885.5752091;-38.13080360867914
1739209885.575212;-45.120503652039325
1739209885.5752149;-38.13080360867914
1739209885.5752175;-35.57807855764607
1739209885.5752203;-32.816014438256545
1739209885.5752232;-38.13080360867914
1739209885.5752258;-45.120503652039325
1739209885.5752287;-35.57807855764607
1739209885.5752316;-32.816014438256545
1739209885.5752342;-38.13080360867914
1739209885.575237;-27.8777449560314
1739209885.57524;-45.120503652039325
1739209885.5752425;-38.13080360867914
1739209885.5752454;-38.13080360867914
1739209885.5752482;-45.120503652039325
1739209885.575251;-38.13080360867914
1739209885.5752537;-35.57807855764607
1739209885.5752566;-45.120503652039325
1739209885.5752594;-33.981070128970956
1739209885.575262;-38.13080360867914
1739209885.575265;-45.120503652039325
1739209885.5752678;-45.120503652039325
1739209885.5752704;-45.120503652039325
1739209885.5752733;-45.120503652039325
1739209885.5752761;-45.120503652039325
1739209885.5752788;-45.120503652039325
1739209885.5752816;-30.49652367304973
1739209885.5752845;-38.13080360867914
1739209885.575287;-45.120503652039325
1739209885.57529;-38.13080360867914
1739209885.5752928;-38.13080360867914
1739209885.5752954;-38.13080360867914
1739209885.5752983;-38.13080360867914
1739209885.5753012;-38.13080360867914
1739209885.575304;-38.13080360867914
1739209885.5753067;-38.13080360867914
1739209885.5753095;-33.981070128970906
1739209885.5753124;-45.120503652039325
1739209885.575315;-38.13080360867914
1739209885.5753179;-45.120503652039325
1739209885.5753207;-45.120503652039325
1739209885.5753233;-45.120503652039325
1739209885.5753262;-33.981070128970956
1739209885.575329;-45.120503652039325
1739209885.5753317;-45.120503652039325
1739209885.5753345;-38.13080360867914
1739209885.5753374;-45.120503652039325
1739209885.57534;-38.13080360867914
1739209885.575343;-32.816014438256545
1739209885.5753458;-45.120503652039325
1739209885.5753484;-27.267205301931607
1739209885.5753512;-33.981070128970906
1739209885.575354;-38.13080360867914
1739209885.575357;-38.13080360867914
1739209885.5753596;-33.981070128970906
1739209885.5753624;-38.13080360867914
1739209885.5753653;-38.13080360867914
1739209885.575368;-45.120503652039325
1739209885.5753708;-38.13080360867914
1739209885.5753736;-45.120503652039325
1739209885.5753763;-45.120503652039325
1739209885.5753791;-38.13080360867914
1739209885.575382;-38.13080360867914
1739209885.5753846;-45.120503652039325
1739209885.5753875;-45.120503652039325
1739209885.5753903;-38.13080360867914
1739209885.575393;-28.992665084841942
1739209885.5753958;-38.13080360867914
1739209885.5753987;-45.120503652039325
1739209885.5754013;-38.13080360867914
1739209885.5754042;-38.13080360867914
1739209885.575407;-38.13080360867914
1739209885.57541;-38.13080360867914
1739209885.5754125;-33.981070128970906
1739209885.5754154;-45.120503652039325
1739209885.5754182;-38.13080360867914
1739209885.5754209;-38.13080360867914
1739209885.5754237;-45.120503652039325
1739209885.5754266;-38.13080360867914
1739209885.5754292;-33.981070128970906
1739209885.575432;-45.120503652039325
1739209885.575435;-33.981070128970906
1739209885.5754375;-35.57807855764607
1739209885.5754404;-45.120503652039325
1739209885.5754433;-45.120503652039325
1739209885.575446;-45.120503652039325
1739209885.5754488;-45.120503652039325
1739209885.5754516;-45.120503652039325
1739209885.5754542;-38.13080360867914
1739209885.575457;-45.120503652039325
1739209885.57546;-45.120503652039325
1739209885.5754628;-35.57807855764607
1739209885.5754654;-38.13080360867914
1739209885.5754683;-38.13080360867914
1739209885.5754712;-38.13080360867914
1739209885.5754738;-38.13080360867914
1739209885.5754766;-45.120503652039325
1739209885.5754795;-38.13080360867914
1739209885.5754821;-38.13080360867914
1739209885.575485;-45.120503652039325
1739209885.5754879;-38.13080360867914
1739209885.5754905;-38.13080360867914
1739209885.5754933;-45.120503652039325
1739209885.5754962;-38.13080360867914
1739209885.5754988;-33.981070128970906
1739209885.5755017;-45.120503652039325
1739209885.5755045;-38.13080360867914
1739209885.5755072;-38.13080360867914
1739209885.57551;-38.13080360867914
1739209885.575513;-45.120503652039325
1739209885.5755157;-45.120503652039325
1739209885.5755184;-33.981070128970906
1739209885.5755212;-45.120503652039325
1739209885.575524;-45.120503652039325
1739209885.5755267;-45.120503652039325
1739209885.5755296;-45.120503652039325
1739209885.5755324;-45.120503652039325
1739209885.575535;-45.120503652039325
1739209885.575538;-45.120503652039325
1739209885.5755408;-35.57807855764607
1739209885.5755434;-35.57807855764607
1739209885.5755463;-45.120503652039325
1739209885.5755491;-35.57807855764607
1739209885.5755517;-45.120503652039325
1739209885.5755546;-45.120503652039325
1739209885.5755575;-45.120503652039325
1739209885.5755603;-38.13080360867914
1739209885.575563;-45.120503652039325
1739209885.5755658;-45.120503652039325
1739209885.5755687;-45.120503652039325
1739209885.5755713;-45.120503652039325
1739209885.5755742;-32.816014438256545
1739209885.575577;-35.57807855764607
1739209885.5755796;-38.13080360867914
1739209885.5755825;-38.13080360867914
1739209885.5755854;-38.13080360867914
1739209885.575588;-38.13080360867914
1739209885.5755908;-45.120503652039325
1739209885.5755937;-45.120503652039325
1739209885.5755963;-45.120503652039325
1739209885.5755992;-45.120503652039325
1739209885.575602;-45.120503652039325
1739209885.5756047;-38.13080360867914
1739209885.5756075;-45.120503652039325
1739209885.5756104;-45.120503652039325
1739209885.5756133;-38.13080360867914
1739209885.575616;-35.57807855764607
1739209885.5756187;-45.120503652039325
1739209885.5756216;-45.120503652039325
1739209885.5756242;-38.13080360867914
1739209885.575627;-45.120503652039325
1739209885.57563;-33.981070128970906
1739209885.5756326;-45.120503652039325
1739209885.5756354;-38.13080360867914
1739209885.5756383;-45.120503652039325
1739209885.575641;-30.49652367304973
1739209885.5756438;-32.816014438256545
1739209885.5756466;-38.13080360867914
1739209885.5756493;-38.13080360867914
1739209885.5756521;-38.13080360867914
1739209885.575655;-38.13080360867914
1739209885.5756576;-38.13080360867914
1739209885.5756605;-32.816014438256545
1739209885.5756633;-33.981070128970956
1739209885.5756662;-45.120503652039325
1739209885.5756688;-38.13080360867914
1739209885.5756717;-38.13080360867914
1739209885.5756745;-45.120503652039325
1739209885.5756772;-45.120503652039325
1739209885.57568;-35.57807855764607
1739209885.5756829;-38.13080360867914
1739209885.5756855;-32.816014438256545
1739209885.5756884;-31.141103565318893
1739209885.5756912;-38.13080360867914
1739209885.5756938;-32.816014438256545
1739209885.5756967;-35.57807855764607
1739209885.5756996;-35.57807855764607
1739209885.5757022;-38.13080360867914
1739209885.575705;-32.816014438256545
1739209885.575708;-45.120503652039325
1739209885.5757105;-45.120503652039325
1739209885.5757134;-35.57807855764607
1739209885.5757163;-35.57807855764607
1739209885.575719;-45.120503652039325
1739209885.5757217;-45.120503652039325
1739209885.5757246;-45.120503652039325
1739209885.5757275;-45.120503652039325
1739209885.57573;-45.120503652039325
1739209885.575733;-38.13080360867914
1739209885.5757358;-38.13080360867914
1739209885.5757384;-33.981070128970906
1739209885.5757413;-38.13080360867914
1739209885.5757442;-38.13080360867914
1739209885.5757468;-33.981070128970906
1739209885.5757496;-45.120503652039325
1739209885.5757525;-45.120503652039325
1739209885.5757551;-45.120503652039325
1739209885.575758;-45.120503652039325
1739209885.5757608;-38.13080360867914
1739209885.5757635;-38.13080360867914
1739209885.5757663;-45.120503652039325
1739209885.5757692;-45.120503652039325
1739209885.575772;-45.120503652039325
1739209885.5757747;-45.120503652039325
1739209885.5757775;-45.120503652039325
1739209885.5757804;-38.13080360867914
1739209885.575783;-35.57807855764607
1739209885.5757859;-45.120503652039325
1739209885.5757887;-45.120503652039325
1739209885.5757914;-38.13080360867914
1739209885.5757942;-45.120503652039325
1739209885.575797;-45.120503652039325
1739209885.5757997;-25.62660358559016
1739209885.5758026;-38.13080360867914
1739209885.5758054;-45.120503652039325
1739209885.575808;-35.57807855764607
1739209885.575811;-35.57807855764607
1739209885.5758138;-45.120503652039325
1739209885.5758164;-45.120503652039325
1739209885.5758193;-45.120503652039325
1739209885.575822;-45.120503652039325
1739209885.575825;-45.120503652039325
1739209885.5758276;-45.120503652039325
1739209885.5758305;-38.13080360867914
1739209885.5758333;-32.816014438256545
1739209885.575836;-45.120503652039325
1739209885.5758388;-45.120503652039325
1739209885.5758417;-38.13080360867914
1739209885.5758443;-38.13080360867914
1739209885.5758471;-45.120503652039325
1739209885.57585;-38.13080360867914
1739209885.5758526;-45.120503652039325
1739209885.5758555;-45.120503652039325
1739209885.5758584;-38.13080360867914
1739209885.575861;-35.57807855764607
1739209885.5758638;-45.120503652039325
1739209885.5758667;-33.981070128970906
1739209885.5758693;-45.120503652039325
1739209885.5758722;-38.13080360867914
1739209885.575875;-45.120503652039325
1739209885.575878;-35.57807855764607
1739209885.5758805;-33.981070128970906
1739209885.5758834;-45.120503652039325
1739209885.5758862;-45.120503652039325
1739209885.5758889;-45.120503652039325
1739209885.5758917;-45.120503652039325
1739209885.5758946;-45.120503652039325
1739209885.5758972;-45.120503652039325
1739209885.5759;-45.120503652039325
1739209885.575903;-38.13080360867914
1739209885.5759056;-45.120503652039325
