CAN Message; 0x1a7:0000f0a329d4fc7c
Timestamp;Amplitude
1739209705.7634282;-26.991370085610722
1739209705.763431;-32.816014438256545
1739209705.7634337;-32.816014438256545
1739209705.7634366;-30.49652367304973
1739209705.7634394;-38.13080360867914
1739209705.763442;-33.981070128970906
1739209705.763445;-25.826314394896354
1739209705.7634475;-38.13080360867914
1739209705.7634504;-27.8777449560314
1739209705.7634532;-25.826314394896354
1739209705.7634559;-23.38864096791655
1739209705.7634587;-32.816014438256545
1739209705.7634616;-38.13080360867914
1739209705.7634642;-26.035653463252796
1739209705.763467;-27.877744956031414
1739209705.76347;-45.120503652039325
1739209705.7634726;-31.14110356531892
1739209705.7634754;-22.54371790334745
1739209705.763478;-38.13080360867914
1739209705.763481;-31.141103565318915
1739209705.7634838;-33.981070128970906
1739209705.7634864;-35.57807855764607
1739209705.7634892;-31.141103565318915
1739209705.763492;-45.120503652039325
1739209705.7634947;-32.816014438256545
1739209705.7634976;-38.13080360867914
1739209705.7635005;-38.13080360867914
1739209705.763503;-29.438486411369347
1739209705.763506;-28.992665084841942
1739209705.7635086;-38.13080360867914
1739209705.7635114;-30.49652367304973
1739209705.7635143;-28.58837851428586
1739209705.763517;-31.141103565318943
1739209705.7635198;-27.8777449560314
1739209705.7635226;-28.58837851428586
1739209705.7635252;-23.273589343863314
1739209705.763528;-26.991370085610736
1739209705.763531;-26.991370085610754
1739209705.7635336;-45.120503652039325
1739209705.7635365;-38.13080360867914
1739209705.763539;-45.120503652039325
1739209705.763542;-31.14110356531892
1739209705.7635448;-33.981070128970906
1739209705.7635474;-38.13080360867914
1739209705.7635503;-32.816014438256545
1739209705.7635531;-38.13080360867914
1739209705.7635558;-25.826314394896354
1739209705.7635586;-30.49652367304973
1739209705.7635615;-27.87774495603143
1739209705.763564;-31.141103565318915
1739209705.763567;-38.13080360867914
1739209705.7635696;-33.981070128970906
1739209705.7635725;-45.120503652039325
1739209705.7635753;-35.57807855764607
1739209705.763578;-24.589719217205094
1739209705.7635808;-38.13080360867914
1739209705.7635837;-33.981070128970956
1739209705.7635863;-38.13080360867914
1739209705.7635891;-33.981070128970906
1739209705.7635918;-38.13080360867914
1739209705.7635946;-28.992665084841942
1739209705.7635975;-32.816014438256545
1739209705.7636;-33.981070128970906
1739209705.763603;-28.992665084841942
1739209705.7636058;-26.487275050834715
1739209705.7636085;-33.981070128970906
1739209705.7636113;-35.57807855764607
1739209705.7636142;-38.13080360867914
1739209705.7636168;-45.120503652039325
1739209705.7636197;-28.58837851428586
1739209705.7636223;-30.49652367304973
1739209705.7636251;-38.13080360867914
1739209705.763628;-25.62660358559016
1739209705.7636306;-24.589719217205094
1739209705.7636335;-28.992665084841942
1739209705.7636364;-28.992665084841942
1739209705.763639;-31.141103565318915
1739209705.7636418;-31.141103565318915
1739209705.7636447;-33.981070128970956
1739209705.7636473;-45.120503652039325
1739209705.7636502;-28.992665084841942
1739209705.7636528;-28.218542851754165
1739209705.7636557;-45.120503652039325
1739209705.7636585;-38.13080360867914
1739209705.7636611;-24.15140352195872
1739209705.763664;-24.589719217205094
1739209705.7636669;-30.49652367304973
1739209705.7636695;-38.13080360867914
1739209705.7636724;-38.13080360867914
1739209705.7636752;-27.267205301931607
1739209705.7636778;-26.035653463252796
1739209705.7636807;-29.438486411369333
1739209705.7636833;-45.120503652039325
1739209705.7636862;-45.120503652039325
1739209705.763689;-29.438486411369333
1739209705.7636917;-32.816014438256545
1739209705.7636945;-45.120503652039325
1739209705.7636974;-45.120503652039325
1739209705.7637;-28.58837851428586
1739209705.7637029;-30.49652367304976
1739209705.7637057;-31.141103565318943
1739209705.7637084;-33.981070128970906
1739209705.7637112;-27.267205301931607
1739209705.7637138;-24.438645034577675
1739209705.7637167;-38.13080360867914
1739209705.7637196;-28.992665084841942
1739209705.7637222;-45.120503652039325
1739209705.763725;-45.120503652039325
1739209705.763728;-27.8777449560314
1739209705.7637305;-24.589719217205094
1739209705.7637334;-45.120503652039325
1739209705.7637362;-38.13080360867914
1739209705.7637389;-45.120503652039325
1739209705.7637417;-45.120503652039325
1739209705.7637444;-33.981070128970906
1739209705.7637472;-24.438645034577675
1739209705.76375;-23.38864096791655
1739209705.7637527;-38.13080360867914
1739209705.7637556;-35.57807855764607
1739209705.7637584;-33.981070128970906
1739209705.763761;-45.120503652039325
1739209705.763764;-31.141103565318893
1739209705.7637665;-38.13080360867914
1739209705.7637694;-32.81601443825658
1739209705.7637722;-31.141103565318915
1739209705.7637749;-45.120503652039325
1739209705.7637777;-31.141103565318943
1739209705.7637806;-31.141103565318943
1739209705.7637832;-30.49652367304973
1739209705.763786;-29.438486411369354
1739209705.763789;-26.991370085610722
1739209705.7637916;-28.58837851428586
1739209705.7637944;-32.816014438256545
1739209705.763797;-28.992665084841942
1739209705.7638;-32.816014438256545
1739209705.7638028;-45.120503652039325
1739209705.7638054;-45.120503652039325
1739209705.7638083;-30.49652367304973
1739209705.763811;-31.141103565318915
1739209705.7638137;-27.877744956031414
1739209705.7638166;-32.816014438256545
1739209705.7638195;-45.120503652039325
1739209705.763822;-31.141103565318915
1739209705.763825;-29.438486411369333
1739209705.7638276;-25.826314394896357
1739209705.7638304;-45.120503652039325
1739209705.7638333;-33.981070128970906
1739209705.763836;-28.992665084841942
1739209705.7638388;-38.13080360867914
1739209705.7638416;-29.438486411369347
1739209705.7638443;-32.816014438256545
1739209705.763847;-45.120503652039325
1739209705.76385;-28.58837851428586
1739209705.7638526;-26.487275050834715
1739209705.7638555;-32.816014438256545
1739209705.763858;-45.120503652039325
1739209705.763861;-32.816014438256545
1739209705.7638638;-33.981070128970906
1739209705.7638664;-33.981070128970906
1739209705.7638693;-31.141103565318943
1739209705.7638721;-33.981070128970956
1739209705.7638748;-31.141103565318915
1739209705.7638776;-32.81601443825658
1739209705.7638805;-23.38864096791655
1739209705.763883;-24.746238672633048
1739209705.763886;-25.826314394896354
1739209705.7638886;-30.49652367304976
1739209705.7638915;-28.21854285175415
1739209705.7638943;-45.120503652039325
1739209705.763897;-27.267205301931607
1739209705.7638998;-26.991370085610722
1739209705.7639027;-45.120503652039325
1739209705.7639053;-26.991370085610722
1739209705.7639081;-28.58837851428586
1739209705.7639108;-45.120503652039325
1739209705.7639136;-29.438486411369333
1739209705.7639165;-38.13080360867914
1739209705.763919;-28.21854285175415
1739209705.763922;-28.992665084841942
1739209705.7639248;-31.141103565318915
1739209705.7639275;-32.816014438256545
1739209705.7639303;-38.13080360867914
1739209705.7639332;-33.981070128970906
1739209705.7639358;-38.13080360867914
1739209705.7639387;-26.991370085610736
1739209705.7639413;-29.438486411369333
1739209705.7639441;-28.992665084841942
1739209705.763947;-45.120503652039325
1739209705.7639496;-19.69224938244749
1739209705.7639525;-27.267205301931607
1739209705.7639554;-38.13080360867914
1739209705.763958;-45.120503652039325
1739209705.7639608;-28.21854285175415
1739209705.7639637;-28.58837851428586
1739209705.7639663;-30.49652367304973
1739209705.7639692;-45.120503652039325
1739209705.7639718;-33.981070128970906
1739209705.7639747;-31.141103565318915
1739209705.7639775;-33.981070128970956
1739209705.7639802;-38.13080360867914
1739209705.763983;-28.992665084841942
1739209705.7639859;-24.746238672633048
1739209705.7639885;-38.13080360867914
1739209705.7639914;-31.141103565318915
1739209705.7639942;-26.991370085610722
1739209705.7639968;-45.120503652039325
1739209705.7639997;-38.13080360867914
1739209705.7640023;-45.120503652039325
1739209705.7640052;-33.981070128970906
1739209705.764008;-35.57807855764607
1739209705.7640107;-35.57807855764607
1739209705.7640135;-25.826314394896354
1739209705.7640164;-28.992665084841967
1739209705.764019;-32.816014438256545
1739209705.7640219;-28.58837851428586
1739209705.7640247;-45.120503652039325
1739209705.7640274;-35.57807855764607
1739209705.7640302;-30.49652367304973
1739209705.7640328;-31.141103565318915
1739209705.7640357;-33.981070128970906
1739209705.7640386;-38.13080360867914
1739209705.7640412;-45.120503652039325
1739209705.764044;-38.13080360867914
1739209705.764047;-33.981070128970906
1739209705.7640495;-33.981070128970906
1739209705.7640524;-27.8777449560314
1739209705.764055;-32.816014438256545
1739209705.7640579;-45.120503652039325
1739209705.7640607;-33.981070128970906
1739209705.7640634;-24.746238672633048
1739209705.7640662;-33.981070128970906
1739209705.764069;-33.981070128970906
1739209705.7640717;-33.981070128970906
1739209705.7640746;-38.13080360867914
1739209705.7640774;-28.992665084841942
1739209705.76408;-28.992665084841942
1739209705.764083;-45.120503652039325
1739209705.7640855;-35.57807855764607
1739209705.7640884;-45.120503652039325
1739209705.7640913;-33.981070128970906
1739209705.7640939;-45.120503652039325
1739209705.7640967;-33.981070128970906
1739209705.7640996;-32.816014438256545
1739209705.7641022;-25.826314394896354
1739209705.764105;-22.54371790334745
1739209705.764108;-31.141103565318915
1739209705.7641106;-32.816014438256545
1739209705.7641134;-31.141103565318915
1739209705.764116;-45.120503652039325
1739209705.764119;-33.981070128970906
1739209705.7641218;-38.13080360867914
1739209705.7641244;-45.120503652039325
1739209705.7641273;-35.57807855764607
1739209705.76413;-26.991370085610722
1739209705.7641327;-33.981070128970906
1739209705.7641356;-38.13080360867914
1739209705.7641385;-23.506823629689542
1739209705.764141;-27.267205301931607
1739209705.764144;-33.981070128970906
1739209705.7641466;-27.267205301931607
1739209705.7641494;-32.81601443825658
1739209705.7641523;-35.57807855764607
1739209705.764155;-33.981070128970906
1739209705.7641578;-26.991370085610747
1739209705.7641606;-31.141103565318915
1739209705.7641633;-33.981070128970956
1739209705.764166;-29.438486411369347
1739209705.764169;-31.141103565318915
1739209705.7641716;-45.120503652039325
1739209705.7641745;-28.992665084841942
1739209705.764177;-30.49652367304973
1739209705.76418;-38.13080360867914
1739209705.7641828;-33.981070128970906
1739209705.7641854;-29.438486411369333
1739209705.7641883;-38.13080360867914
1739209705.7641912;-23.506823629689542
1739209705.7641938;-31.141103565318915
1739209705.7641966;-38.13080360867914
1739209705.7641995;-35.57807855764607
1739209705.764202;-45.120503652039325
1739209705.764205;-38.13080360867914
1739209705.7642076;-31.141103565318915
1739209705.7642105;-38.13080360867914
1739209705.7642133;-27.877744956031417
1739209705.764216;-26.991370085610722
1739209705.7642188;-29.438486411369347
1739209705.7642217;-28.992665084841967
1739209705.7642243;-45.120503652039325
1739209705.7642272;-26.991370085610747
1739209705.7642298;-27.8777449560314
1739209705.7642326;-45.120503652039325
1739209705.7642355;-25.826314394896357
1739209705.764238;-25.077289914212862
1739209705.764241;-28.21854285175415
1739209705.7642438;-33.981070128970956
1739209705.7642465;-33.981070128970956
1739209705.7642493;-26.991370085610722
1739209705.7642522;-27.267205301931607
1739209705.7642548;-45.120503652039325
1739209705.7642577;-38.13080360867914
1739209705.7642603;-31.141103565318915
1739209705.7642632;-33.981070128970956
1739209705.764266;-28.21854285175415
1739209705.7642686;-31.141103565318915
1739209705.7642715;-28.58837851428586
1739209705.7642744;-33.981070128970906
1739209705.764277;-45.120503652039325
1739209705.7642798;-33.981070128970906
1739209705.7642827;-45.120503652039325
1739209705.7642853;-33.981070128970906
1739209705.7642882;-28.992665084841942
1739209705.7642908;-33.981070128970956
1739209705.7642937;-25.62660358559016
1739209705.7642965;-27.267205301931607
1739209705.7642992;-33.981070128970956
1739209705.764302;-32.816014438256545
1739209705.7643049;-26.991370085610736
1739209705.7643075;-33.981070128970906
1739209705.7643104;-32.816014438256545
1739209705.7643132;-35.57807855764607
1739209705.7643158;-35.57807855764607
1739209705.7643187;-32.816014438256545
1739209705.7643213;-38.13080360867914
1739209705.7643242;-28.58837851428586
1739209705.764327;-27.267205301931607
1739209705.7643297;-38.13080360867914
1739209705.7643325;-26.487275050834715
1739209705.7643354;-45.120503652039325
1739209705.764338;-29.438486411369333
1739209705.7643409;-31.141103565318893
1739209705.7643437;-45.120503652039325
1739209705.7643464;-29.438486411369347
1739209705.7643492;-28.992665084841942
1739209705.7643518;-24.746238672633048
1739209705.7643547;-27.267205301931607
1739209705.7643576;-38.13080360867914
1739209705.7643602;-33.981070128970906
1739209705.764363;-28.992665084841942
1739209705.764366;-28.588378514285886
1739209705.7643685;-28.588378514285886
1739209705.7643714;-31.141103565318915
1739209705.764374;-25.826314394896357
1739209705.7643769;-32.816014438256545
1739209705.7643797;-28.992665084841942
1739209705.7643824;-32.816014438256545
1739209705.7643852;-25.826314394896364
1739209705.764388;-24.746238672633048
1739209705.7643907;-33.981070128970906
1739209705.7643936;-27.8777449560314
1739209705.7643964;-32.816014438256545
1739209705.764399;-31.141103565318915
1739209705.764402;-28.992665084841942
1739209705.7644045;-38.13080360867914
1739209705.7644074;-38.13080360867914
1739209705.7644103;-33.981070128970906
1739209705.7644129;-30.49652367304973
1739209705.7644157;-45.120503652039325
1739209705.7644186;-33.981070128970906
1739209705.7644212;-33.981070128970906
1739209705.764424;-38.13080360867914
1739209705.764427;-28.58837851428586
1739209705.7644296;-31.14110356531892
1739209705.7644324;-38.13080360867914
1739209705.764435;-38.13080360867914
1739209705.764438;-33.981070128970906
1739209705.7644408;-32.816014438256545
1739209705.7644434;-38.13080360867914
1739209705.7644463;-31.14110356531892
1739209705.764449;-45.120503652039325
1739209705.7644515;-31.141103565318915
1739209705.764454;-38.13080360867914
1739209705.7644565;-45.120503652039325
1739209705.7644591;-33.981070128970906
1739209705.7644618;-28.992665084841942
1739209705.7644641;-28.992665084841942
1739209705.7644668;-28.58837851428586
1739209705.7644694;-26.487275050834715
1739209705.764472;-45.120503652039325
1739209705.7644746;-30.49652367304973
1739209705.764477;-26.487275050834715
1739209705.7644796;-31.14110356531892
1739209705.7644823;-38.13080360867914
1739209705.764485;-23.75329798047523
1739209705.7644875;-28.218542851754165
1739209705.76449;-31.141103565318915
1739209705.7644925;-31.141103565318915
1739209705.7644951;-45.120503652039325
1739209705.7644978;-45.120503652039325
1739209705.7645001;-38.13080360867914
1739209705.7645028;-31.14110356531892
1739209705.7645054;-24.746238672633048
1739209705.764508;-29.438486411369333
1739209705.7645106;-45.120503652039325
1739209705.764513;-33.981070128970906
1739209705.7645156;-31.141103565318915
1739209705.7645183;-35.57807855764607
1739209705.764521;-29.438486411369333
1739209705.7645233;-30.49652367304973
1739209705.764526;-30.49652367304973
1739209705.7645285;-31.141103565318915
1739209705.7645311;-35.57807855764607
1739209705.7645338;-28.992665084841967
1739209705.7645361;-27.877744956031414
1739209705.7645388;-24.151403521958727
1739209705.7645414;-31.141103565318943
1739209705.764544;-33.981070128970956
1739209705.7645466;-33.981070128970906
1739209705.764549;-29.438486411369347
1739209705.7645516;-33.981070128970906
1739209705.7645543;-30.49652367304973
1739209705.764557;-26.991370085610722
1739209705.7645593;-28.58837851428586
1739209705.764562;-45.120503652039325
1739209705.7645645;-38.13080360867914
1739209705.7645671;-24.438645034577675
1739209705.7645698;-45.120503652039325
1739209705.7645721;-45.120503652039325
1739209705.7645748;-38.13080360867914
1739209705.7645774;-38.13080360867914
1739209705.76458;-30.49652367304973
1739209705.7645824;-31.141103565318915
1739209705.764585;-38.13080360867914
1739209705.7645876;-26.035653463252796
1739209705.7645903;-30.49652367304976
1739209705.764593;-27.267205301931607
1739209705.7645953;-30.49652367304973
1739209705.764598;-38.13080360867914
1739209705.7646005;-30.49652367304973
1739209705.7646031;-31.141103565318915
1739209705.7646055;-45.120503652039325
1739209705.7646081;-33.981070128970906
1739209705.7646108;-28.992665084841942
1739209705.7646134;-28.21854285175415
1739209705.764616;-45.120503652039325
1739209705.7646184;-31.141103565318943
1739209705.764621;-31.141103565318915
1739209705.7646236;-30.49652367304973
1739209705.7646263;-33.981070128970956
1739209705.764629;-33.981070128970956
1739209705.7646313;-26.991370085610722
1739209705.764634;-28.21854285175415
1739209705.7646365;-38.13080360867914
1739209705.7646391;-35.57807855764607
1739209705.7646415;-32.816014438256545
1739209705.7646441;-29.438486411369333
1739209705.7646468;-26.991370085610722
1739209705.7646494;-38.13080360867914
1739209705.764652;-45.120503652039325
1739209705.7646544;-33.981070128970956
1739209705.764657;-45.120503652039325
1739209705.7646596;-31.141103565318915
1739209705.7646623;-29.438486411369333
1739209705.7646646;-28.992665084841942
1739209705.7646673;-29.438486411369347
1739209705.76467;-38.13080360867914
1739209705.7646725;-27.877744956031414
1739209705.7646751;-33.981070128970906
1739209705.7646775;-33.981070128970906
1739209705.7646801;-45.120503652039325
1739209705.7646828;-38.13080360867914
1739209705.7646854;-45.120503652039325
1739209705.764688;-33.981070128970906
1739209705.7646904;-33.981070128970906
1739209705.764693;-27.877744956031417
1739209705.7646956;-45.120503652039325
1739209705.7646983;-45.120503652039325
1739209705.7647007;-28.992665084841967
1739209705.7647033;-38.13080360867914
1739209705.764706;-33.981070128970906
1739209705.7647085;-26.991370085610722
1739209705.7647111;-38.13080360867914
1739209705.7647135;-27.877744956031414
1739209705.7647161;-31.141103565318943
1739209705.7647188;-22.84163660590255
1739209705.7647214;-26.991370085610722
1739209705.7647238;-27.877744956031414
1739209705.7647264;-45.120503652039325
1739209705.764729;-35.57807855764607
1739209705.7647316;-27.267205301931607
1739209705.7647343;-31.141103565318943
1739209705.7647367;-33.981070128970906
1739209705.7647393;-31.141103565318893
1739209705.764742;-45.120503652039325
1739209705.7647445;-28.992665084841942
1739209705.7647471;-33.981070128970906
1739209705.7647495;-29.438486411369375
1739209705.7647521;-25.62660358559016
1739209705.7647548;-27.267205301931607
1739209705.7647574;-45.120503652039325
1739209705.7647598;-38.13080360867914
1739209705.7647624;-26.487275050834725
1739209705.764765;-28.992665084841942
1739209705.7647676;-33.981070128970906
1739209705.7647703;-31.141103565318915
1739209705.7647727;-33.981070128970956
1739209705.7647753;-28.992665084841942
1739209705.764778;-45.120503652039325
1739209705.7647805;-25.62660358559016
1739209705.764783;-30.49652367304973
1739209705.7647855;-32.81601443825658
1739209705.7647882;-28.218542851754165
1739209705.7647908;-35.57807855764607
1739209705.7647934;-35.57807855764607
1739209705.7647958;-33.981070128970906
1739209705.7647984;-38.13080360867914
1739209705.764801;-38.13080360867914
1739209705.7648036;-31.141103565318893
1739209705.7648063;-33.981070128970906
1739209705.7648087;-38.13080360867914
1739209705.7648113;-45.120503652039325
1739209705.764814;-33.981070128970906
1739209705.7648165;-28.218542851754165
1739209705.764819;-45.120503652039325
1739209705.7648215;-45.120503652039325
1739209705.7648242;-45.120503652039325
1739209705.7648268;-33.981070128970906
1739209705.7648294;-27.267205301931607
1739209705.7648318;-28.588378514285886
1739209705.7648344;-25.826314394896357
1739209705.764837;-29.438486411369333
1739209705.7648396;-31.141103565318943
1739209705.764842;-28.58837851428586
1739209705.7648447;-38.13080360867914
1739209705.7648473;-35.57807855764607
1739209705.76485;-38.13080360867914
1739209705.7648525;-32.816014438256545
1739209705.764855;-30.49652367304973
1739209705.7648575;-38.13080360867914
1739209705.7648602;-32.81601443825658
1739209705.7648628;-31.141103565318915
1739209705.7648654;-30.49652367304973
1739209705.7648678;-45.120503652039325
1739209705.7648704;-26.035653463252796
1739209705.764873;-27.8777449560314
1739209705.7648757;-38.13080360867914
1739209705.764878;-29.438486411369333
1739209705.7648807;-30.49652367304973
1739209705.7648833;-32.81601443825658
1739209705.764886;-25.62660358559016
1739209705.7648885;-28.992665084841942
1739209705.764891;-38.13080360867914
1739209705.7648935;-45.120503652039325
1739209705.7648962;-26.487275050834715
1739209705.7648988;-25.826314394896357
1739209705.7649012;-33.981070128970956
1739209705.7649038;-38.13080360867914
1739209705.7649064;-45.120503652039325
1739209705.764909;-45.120503652039325
1739209705.7649117;-31.141103565318915
1739209705.764914;-32.816014438256545
1739209705.7649167;-26.035653463252796
1739209705.7649193;-31.141103565318915
1739209705.764922;-33.981070128970906
1739209705.7649243;-45.120503652039325
1739209705.764927;-30.49652367304973
1739209705.7649295;-33.981070128970906
1739209705.7649322;-33.981070128970906
1739209705.7649348;-31.141103565318915
1739209705.7649372;-45.120503652039325
1739209705.7649398;-31.141103565318915
1739209705.7649424;-31.141103565318915
1739209705.764945;-38.13080360867914
1739209705.7649477;-25.077289914212862
1739209705.76495;-31.141103565318915
1739209705.7649527;-33.981070128970906
1739209705.7649553;-45.120503652039325
1739209705.764958;-38.13080360867914
1739209705.7649603;-30.49652367304976
1739209705.764963;-28.58837851428586
1739209705.7649655;-32.81601443825658
1739209705.7649682;-30.49652367304973
1739209705.7649708;-26.991370085610722
1739209705.7649732;-32.81601443825658
1739209705.7649758;-38.13080360867914
1739209705.7649784;-38.13080360867914
1739209705.764981;-32.81601443825658
1739209705.7649834;-35.57807855764607
1739209705.764986;-26.991370085610722
1739209705.7649887;-31.141103565318915
1739209705.7649913;-38.13080360867914
1739209705.764994;-45.120503652039325
1739209705.7649963;-32.816014438256545
1739209705.764999;-32.816014438256545
1739209705.7650015;-33.981070128970956
1739209705.7650042;-45.120503652039325
1739209705.7650068;-30.49652367304976
1739209705.7650092;-27.267205301931607
1739209705.7650118;-31.141103565318915
1739209705.7650144;-38.13080360867914
1739209705.765017;-27.877744956031414
1739209705.7650194;-35.57807855764607
1739209705.765022;-38.13080360867914
1739209705.7650247;-25.826314394896357
1739209705.7650273;-27.267205301931607
1739209705.76503;-45.120503652039325
1739209705.7650323;-38.13080360867914
1739209705.765035;-45.120503652039325
1739209705.7650375;-35.57807855764607
1739209705.7650402;-38.13080360867914
1739209705.7650425;-45.120503652039325
1739209705.7650452;-45.120503652039325
1739209705.7650478;-31.14110356531892
1739209705.7650504;-33.981070128970906
1739209705.765053;-26.991370085610722
1739209705.7650554;-28.588378514285886
1739209705.765058;-32.816014438256545
1739209705.7650607;-24.15140352195872
1739209705.7650633;-30.49652367304976
1739209705.765066;-45.120503652039325
1739209705.7650683;-24.15140352195873
1739209705.765071;-25.826314394896354
1739209705.7650735;-27.267205301931607
1739209705.7650762;-38.13080360867914
1739209705.7650785;-35.57807855764607
1739209705.7650812;-31.141103565318915
1739209705.7650838;-38.13080360867914
1739209705.7650864;-29.438486411369333
1739209705.765089;-27.877744956031414
1739209705.7650914;-31.141103565318943
1739209705.765094;-45.120503652039325
1739209705.7650967;-38.13080360867914
1739209705.7650993;-27.8777449560314
1739209705.7651017;-28.992665084841967
1739209705.7651043;-33.981070128970956
1739209705.765107;-25.826314394896357
1739209705.7651095;-27.267205301931607
1739209705.7651122;-45.120503652039325
1739209705.7651145;-29.438486411369347
1739209705.7651172;-38.13080360867914
1739209705.7651198;-45.120503652039325
1739209705.7651224;-38.13080360867914
1739209705.765125;-32.816014438256545
1739209705.7651274;-45.120503652039325
1739209705.76513;-24.589719217205094
1739209705.7651327;-31.141103565318915
1739209705.7651353;-38.13080360867914
1739209705.7651377;-27.8777449560314
1739209705.7651403;-26.487275050834715
1739209705.765143;-26.991370085610722
1739209705.7651455;-38.13080360867914
1739209705.7651482;-32.816014438256545
1739209705.7651505;-30.49652367304973
1739209705.7651532;-26.991370085610722
1739209705.7651558;-45.120503652039325
1739209705.7651584;-32.816014438256545
1739209705.7651608;-45.120503652039325
1739209705.7651634;-29.438486411369333
1739209705.765166;-28.992665084841942
1739209705.7651687;-45.120503652039325
1739209705.7651713;-38.13080360867914
1739209705.7651737;-33.981070128970906
1739209705.7651763;-38.13080360867914
1739209705.765179;-28.992665084841942
1739209705.7651815;-45.120503652039325
1739209705.765184;-28.58837851428586
1739209705.7651865;-26.991370085610722
1739209705.7651892;-33.981070128970906
1739209705.7651918;-31.141103565318915
1739209705.7651944;-24.151403521958727
1739209705.7651968;-35.57807855764607
1739209705.7651994;-30.49652367304973
1739209705.765202;-27.8777449560314
1739209705.7652047;-38.13080360867914
1739209705.7652073;-33.981070128970906
1739209705.7652097;-33.981070128970956
1739209705.7652123;-32.81601443825658
1739209705.765215;-28.58837851428586
1739209705.7652175;-27.877744956031414
1739209705.76522;-45.120503652039325
1739209705.7652225;-26.991370085610722
1739209705.7652252;-33.981070128970906
1739209705.7652278;-32.816014438256545
1739209705.7652304;-45.120503652039325
1739209705.7652328;-32.816014438256545
1739209705.7652354;-31.141103565318915
1739209705.765238;-45.120503652039325
1739209705.7652407;-38.13080360867914
1739209705.765243;-38.13080360867914
1739209705.7652457;-38.13080360867914
1739209705.7652483;-45.120503652039325
1739209705.765251;-33.981070128970906
1739209705.7652535;-38.13080360867914
1739209705.765256;-33.981070128970906
1739209705.7652586;-31.141103565318915
1739209705.7652612;-33.981070128970906
1739209705.7652638;-38.13080360867914
1739209705.7652664;-38.13080360867914
1739209705.7652688;-33.981070128970906
1739209705.7652714;-32.816014438256545
1739209705.765274;-45.120503652039325
1739209705.7652767;-27.267205301931607
1739209705.765279;-24.589719217205094
1739209705.7652817;-27.8777449560314
1739209705.7652843;-45.120503652039325
1739209705.765287;-33.981070128970956
1739209705.7652895;-45.120503652039325
1739209705.765292;-32.816014438256545
1739209705.7652946;-45.120503652039325
1739209705.7652972;-32.81601443825658
1739209705.7652998;-29.438486411369333
1739209705.7653022;-32.81601443825658
1739209705.7653048;-29.438486411369333
1739209705.7653074;-29.438486411369333
1739209705.76531;-27.267205301931607
1739209705.7653127;-33.981070128970956
1739209705.765315;-33.981070128970906
1739209705.7653177;-28.992665084841942
1739209705.7653203;-45.120503652039325
1739209705.765323;-38.13080360867914
1739209705.7653255;-28.58837851428586
1739209705.765328;-31.141103565318915
1739209705.7653306;-45.120503652039325
1739209705.7653332;-26.991370085610736
1739209705.7653358;-25.826314394896364
1739209705.7653382;-22.740042620751332
1739209705.7653408;-38.13080360867914
1739209705.7653434;-29.438486411369333
1739209705.765346;-38.13080360867914
1739209705.7653487;-30.49652367304976
1739209705.765351;-45.120503652039325
1739209705.7653537;-33.981070128970906
1739209705.7653563;-28.992665084841942
1739209705.765359;-27.267205301931607
1739209705.7653613;-38.13080360867914
1739209705.765364;-27.267205301931607
1739209705.7653666;-30.49652367304973
1739209705.7653692;-35.57807855764607
1739209705.7653718;-33.981070128970906
1739209705.7653742;-33.981070128970906
1739209705.7653768;-38.13080360867914
1739209705.7653794;-28.992665084841942
1739209705.765382;-38.13080360867914
1739209705.7653847;-25.826314394896354
1739209705.765387;-26.991370085610736
1739209705.7653897;-31.141103565318943
1739209705.7653923;-27.8777449560314
1739209705.765395;-24.746238672633048
1739209705.7653973;-25.62660358559016
1739209705.7654;-26.991370085610722
1739209705.7654026;-32.816014438256545
1739209705.7654052;-35.57807855764607
1739209705.7654078;-27.267205301931607
1739209705.7654102;-30.49652367304973
1739209705.7654128;-24.589719217205094
1739209705.7654154;-28.992665084841942
1739209705.765418;-32.81601443825658
1739209705.7654204;-25.826314394896357
1739209705.765423;-28.58837851428586
1739209705.7654257;-45.120503652039325
1739209705.7654283;-38.13080360867914
1739209705.765431;-38.13080360867914
1739209705.7654333;-38.13080360867914
1739209705.765436;-45.120503652039325
1739209705.7654386;-33.981070128970906
1739209705.7654412;-38.13080360867914
1739209705.7654438;-38.13080360867914
1739209705.7654462;-33.981070128970956
1739209705.7654488;-45.120503652039325
1739209705.7654514;-45.120503652039325
1739209705.765454;-26.487275050834715
1739209705.7654564;-27.267205301931607
1739209705.765459;-45.120503652039325
1739209705.7654617;-31.141103565318893
1739209705.7654643;-45.120503652039325
1739209705.765467;-31.141103565318915
1739209705.7654693;-31.141103565318915
1739209705.765472;-21.300333226290604
1739209705.7654746;-25.07728991421287
1739209705.7654772;-27.87774495603143
1739209705.7654796;-31.141103565318915
1739209705.7654822;-38.13080360867914
1739209705.7654848;-38.13080360867914
1739209705.7654874;-24.15140352195872
1739209705.76549;-32.816014438256545
1739209705.7654924;-38.13080360867914
1739209705.765495;-28.992665084841942
1739209705.7654977;-33.981070128970906
1739209705.7655003;-38.13080360867914
1739209705.7655027;-33.981070128970906
1739209705.7655053;-33.981070128970906
1739209705.765508;-35.57807855764607
1739209705.7655106;-26.487275050834715
1739209705.7655132;-33.981070128970906
1739209705.7655156;-38.13080360867914
1739209705.7655182;-38.13080360867914
1739209705.7655208;-33.981070128970906
