CAN Message; 0x39:03ae11234ab2e934
1739209724.562605;-38.13080360867914
1739209724.5626082;-38.13080360867914
1739209724.5626116;-45.120503652039325
1739209724.562615;-45.120503652039325
1739209724.5626183;-45.120503652039325
1739209724.5626214;-45.120503652039325
1739209724.5626247;-33.981070128970906
1739209724.562628;-45.120503652039325
1739209724.5626314;-45.120503652039325
1739209724.5626347;-45.120503652039325
1739209724.562638;-35.57807855764607
1739209724.5626414;-45.120503652039325
1739209724.5626447;-45.120503652039325
1739209724.5626478;-38.13080360867914
1739209724.5626512;-32.81601443825658
1739209724.5626545;-45.120503652039325
1739209724.5626578;-38.13080360867914
1739209724.5626612;-45.120503652039325
1739209724.5626645;-45.120503652039325
1739209724.5626678;-38.13080360867914
1739209724.5626712;-45.120503652039325
1739209724.5626743;-45.120503652039325
1739209724.5626776;-27.267205301931607
1739209724.562681;-35.57807855764607
1739209724.5626843;-38.13080360867914
1739209724.5626876;-45.120503652039325
1739209724.562691;-38.13080360867914
1739209724.5626943;-45.120503652039325
1739209724.5626974;-45.120503652039325
1739209724.5627007;-38.13080360867914
1739209724.562704;-45.120503652039325
1739209724.5627074;-45.120503652039325
1739209724.5627108;-45.120503652039325
1739209724.562714;-45.120503652039325
1739209724.5627174;-38.13080360867914
1739209724.5627208;-38.13080360867914
1739209724.5627239;-38.13080360867914
1739209724.5627272;-45.120503652039325
1739209724.5627306;-45.120503652039325
1739209724.562734;-38.13080360867914
1739209724.5627372;-45.120503652039325
1739209724.5627406;-45.120503652039325
1739209724.562744;-45.120503652039325
1739209724.5627472;-38.13080360867914
1739209724.5627503;-45.120503652039325
1739209724.5627537;-45.120503652039325
1739209724.562757;-30.49652367304973
1739209724.5627604;-32.816014438256545
1739209724.5627637;-45.120503652039325
1739209724.562767;-45.120503652039325
1739209724.5627704;-33.981070128970906
1739209724.5627737;-45.120503652039325
1739209724.5627768;-45.120503652039325
1739209724.5627801;-38.13080360867914
1739209724.5627835;-38.13080360867914
1739209724.5627868;-45.120503652039325
1739209724.5627902;-32.816014438256545
1739209724.5627935;-45.120503652039325
1739209724.5627968;-35.57807855764607
1739209724.5628;-35.57807855764607
1739209724.5628033;-45.120503652039325
1739209724.5628066;-45.120503652039325
1739209724.56281;-31.141103565318915
1739209724.5628133;-32.816014438256545
1739209724.5628166;-38.13080360867914
1739209724.56282;-38.13080360867914
1739209724.5628233;-45.120503652039325
1739209724.5628264;-45.120503652039325
1739209724.5628297;-45.120503652039325
1739209724.562833;-45.120503652039325
1739209724.5628364;-38.13080360867914
1739209724.5628397;-38.13080360867914
1739209724.562843;-38.13080360867914
1739209724.5628464;-35.57807855764607
1739209724.5628498;-38.13080360867914
1739209724.5628529;-38.13080360867914
1739209724.5628562;-45.120503652039325
1739209724.5628595;-35.57807855764607
1739209724.5628629;-45.120503652039325
1739209724.5628662;-45.120503652039325
1739209724.5628695;-38.13080360867914
1739209724.562873;-35.57807855764607
1739209724.562876;-45.120503652039325
1739209724.5628793;-38.13080360867914
1739209724.5628827;-38.13080360867914
1739209724.562886;-35.57807855764607
1739209724.5628893;-38.13080360867914
1739209724.5628927;-45.120503652039325
1739209724.562896;-45.120503652039325
1739209724.5628994;-45.120503652039325
1739209724.5629025;-38.13080360867914
1739209724.5629058;-45.120503652039325
1739209724.5629091;-31.141103565318915
1739209724.5629125;-29.438486411369333
1739209724.5629158;-38.13080360867914
1739209724.5629191;-45.120503652039325
1739209724.5629225;-33.981070128970906
1739209724.5629258;-38.13080360867914
1739209724.562929;-33.981070128970906
1739209724.5629323;-38.13080360867914
1739209724.5629356;-45.120503652039325
1739209724.562939;-33.981070128970906
1739209724.5629423;-38.13080360867914
1739209724.5629456;-33.981070128970906
1739209724.562949;-35.57807855764607
1739209724.562952;-35.57807855764607
1739209724.5629554;-45.120503652039325
1739209724.5629587;-45.120503652039325
1739209724.562962;-35.57807855764607
1739209724.5629654;-35.57807855764607
1739209724.5629687;-38.13080360867914
1739209724.562972;-45.120503652039325
1739209724.5629754;-38.13080360867914
1739209724.5629785;-35.57807855764607
1739209724.5629818;-45.120503652039325
1739209724.5629852;-45.120503652039325
1739209724.5629885;-38.13080360867914
1739209724.5629919;-38.13080360867914
1739209724.5629952;-35.57807855764607
1739209724.5629985;-35.57807855764607
1739209724.5630019;-38.13080360867914
1739209724.563005;-38.13080360867914
1739209724.5630083;-45.120503652039325
1739209724.5630116;-35.57807855764607
1739209724.563015;-45.120503652039325
1739209724.5630183;-45.120503652039325
1739209724.5630217;-45.120503652039325
1739209724.563025;-33.981070128970906
1739209724.5630283;-38.13080360867914
1739209724.5630314;-38.13080360867914
1739209724.5630348;-38.13080360867914
1739209724.563038;-45.120503652039325
1739209724.5630414;-35.57807855764607
1739209724.5630448;-35.57807855764607
1739209724.5630481;-38.13080360867914
1739209724.5630515;-35.57807855764607
1739209724.5630546;-38.13080360867914
1739209724.563058;-33.981070128970906
1739209724.5630612;-38.13080360867914
1739209724.5630646;-45.120503652039325
1739209724.563068;-38.13080360867914
1739209724.5630713;-38.13080360867914
1739209724.5630746;-45.120503652039325
1739209724.563078;-28.992665084841942
1739209724.563081;-33.981070128970906
1739209724.5630844;-35.57807855764607
1739209724.5630877;-38.13080360867914
1739209724.563091;-38.13080360867914
1739209724.5630944;-38.13080360867914
1739209724.5630977;-45.120503652039325
1739209724.563101;-38.13080360867914
1739209724.5631044;-45.120503652039325
1739209724.5631075;-38.13080360867914
1739209724.5631108;-38.13080360867914
1739209724.5631142;-45.120503652039325
1739209724.5631175;-45.120503652039325
1739209724.5631208;-35.57807855764607
1739209724.5631242;-38.13080360867914
1739209724.5631275;-38.13080360867914
1739209724.5631306;-38.13080360867914
1739209724.563134;-38.13080360867914
1739209724.5631373;-45.120503652039325
1739209724.5631406;-38.13080360867914
1739209724.563144;-38.13080360867914
1739209724.5631473;-45.120503652039325
1739209724.5631506;-33.981070128970906
1739209724.563154;-45.120503652039325
1739209724.563157;-33.981070128970906
1739209724.5631604;-28.992665084841942
1739209724.5631638;-45.120503652039325
1739209724.563167;-45.120503652039325
1739209724.5631704;-38.13080360867914
1739209724.5631738;-38.13080360867914
1739209724.563177;-45.120503652039325
1739209724.5631804;-45.120503652039325
1739209724.5631835;-45.120503652039325
1739209724.563187;-38.13080360867914
1739209724.5631902;-45.120503652039325
1739209724.5631936;-45.120503652039325
1739209724.563197;-38.13080360867914
1739209724.5632002;-38.13080360867914
1739209724.5632036;-45.120503652039325
1739209724.5632067;-45.120503652039325
1739209724.56321;-38.13080360867914
1739209724.5632133;-38.13080360867914
1739209724.5632167;-45.120503652039325
1739209724.56322;-38.13080360867914
1739209724.5632234;-35.57807855764607
1739209724.5632267;-45.120503652039325
1739209724.56323;-33.981070128970906
1739209724.5632331;-38.13080360867914
1739209724.5632365;-45.120503652039325
1739209724.5632398;-38.13080360867914
1739209724.5632432;-38.13080360867914
1739209724.5632465;-38.13080360867914
1739209724.5632498;-38.13080360867914
1739209724.5632532;-35.57807855764607
1739209724.5632565;-35.57807855764607
1739209724.5632596;-38.13080360867914
1739209724.563263;-38.13080360867914
1739209724.5632663;-38.13080360867914
1739209724.5632696;-38.13080360867914
1739209724.563273;-38.13080360867914
1739209724.5632763;-38.13080360867914
1739209724.5632796;-45.120503652039325
1739209724.563283;-45.120503652039325
1739209724.563286;-45.120503652039325
1739209724.5632894;-45.120503652039325
1739209724.5632927;-38.13080360867914
1739209724.563296;-38.13080360867914
1739209724.5632994;-38.13080360867914
1739209724.5633028;-38.13080360867914
1739209724.563306;-33.981070128970906
1739209724.5633092;-38.13080360867914
1739209724.5633125;-38.13080360867914
1739209724.5633159;-38.13080360867914
1739209724.5633192;-32.816014438256545
1739209724.5633225;-29.438486411369333
1739209724.563326;-45.120503652039325
1739209724.5633292;-45.120503652039325
1739209724.5633326;-33.981070128970906
1739209724.5633357;-35.57807855764607
1739209724.563339;-45.120503652039325
1739209724.5633423;-45.120503652039325
1739209724.5633457;-45.120503652039325
1739209724.563349;-38.13080360867914
1739209724.5633523;-38.13080360867914
1739209724.5633557;-45.120503652039325
1739209724.563359;-38.13080360867914
1739209724.5633621;-45.120503652039325
1739209724.5633655;-38.13080360867914
1739209724.5633688;-38.13080360867914
1739209724.5633721;-38.13080360867914
1739209724.5633755;-45.120503652039325
1739209724.5633788;-38.13080360867914
1739209724.5633821;-38.13080360867914
1739209724.5633852;-38.13080360867914
1739209724.5633886;-45.120503652039325
1739209724.563392;-38.13080360867914
1739209724.5633953;-38.13080360867914
1739209724.5633986;-35.57807855764607
1739209724.563402;-35.57807855764607
1739209724.5634053;-45.120503652039325
1739209724.5634086;-32.816014438256545
1739209724.5634117;-45.120503652039325
1739209724.563415;-45.120503652039325
1739209724.5634184;-45.120503652039325
1739209724.5634217;-32.816014438256545
1739209724.563425;-45.120503652039325
1739209724.5634284;-38.13080360867914
1739209724.5634317;-35.57807855764607
1739209724.563435;-38.13080360867914
1739209724.5634382;-38.13080360867914
1739209724.5634415;-45.120503652039325
1739209724.5634449;-38.13080360867914
1739209724.5634482;-45.120503652039325
1739209724.5634515;-32.816014438256545
1739209724.5634549;-29.438486411369333
1739209724.5634582;-45.120503652039325
1739209724.5634613;-38.13080360867914
1739209724.5634646;-35.57807855764607
1739209724.563468;-35.57807855764607
1739209724.5634713;-38.13080360867914
1739209724.5634747;-32.816014438256545
1739209724.563478;-45.120503652039325
1739209724.5634813;-45.120503652039325
1739209724.5634847;-38.13080360867914
1739209724.5634878;-45.120503652039325
1739209724.563491;-45.120503652039325
1739209724.5634944;-45.120503652039325
1739209724.5634978;-38.13080360867914
1739209724.5635011;-38.13080360867914
1739209724.5635045;-45.120503652039325
1739209724.5635078;-32.816014438256545
1739209724.5635111;-38.13080360867914
1739209724.5635142;-38.13080360867914
1739209724.5635176;-38.13080360867914
1739209724.563521;-35.57807855764607
1739209724.5635242;-45.120503652039325
1739209724.5635276;-45.120503652039325
1739209724.563531;-45.120503652039325
1739209724.5635343;-38.13080360867914
1739209724.5635374;-38.13080360867914
1739209724.5635407;-45.120503652039325
1739209724.563544;-38.13080360867914
1739209724.5635474;-35.57807855764607
1739209724.5635507;-45.120503652039325
1739209724.563554;-45.120503652039325
1739209724.5635574;-38.13080360867914
1739209724.5635607;-45.120503652039325
1739209724.5635638;-45.120503652039325
1739209724.5635672;-38.13080360867914
1739209724.5635705;-35.57807855764607
1739209724.5635738;-45.120503652039325
1739209724.5635772;-38.13080360867914
1739209724.5635805;-38.13080360867914
1739209724.5635839;-38.13080360867914
1739209724.5635872;-25.62660358559016
1739209724.5635903;-35.57807855764607
1739209724.5635936;-45.120503652039325
1739209724.563597;-32.816014438256545
1739209724.5636003;-32.816014438256545
1739209724.5636036;-45.120503652039325
1739209724.563607;-35.57807855764607
1739209724.5636103;-38.13080360867914
1739209724.5636137;-33.981070128970956
1739209724.5636168;-45.120503652039325
1739209724.56362;-45.120503652039325
1739209724.5636234;-33.981070128970906
1739209724.5636268;-38.13080360867914
1739209724.56363;-45.120503652039325
1739209724.5636334;-45.120503652039325
1739209724.5636368;-38.13080360867914
1739209724.5636399;-32.816014438256545
1739209724.5636432;-38.13080360867914
1739209724.5636466;-38.13080360867914
1739209724.56365;-38.13080360867914
1739209724.5636532;-35.57807855764607
1739209724.5636566;-35.57807855764607
1739209724.56366;-38.13080360867914
1739209724.5636632;-33.981070128970906
1739209724.5636663;-32.816014438256545
1739209724.5636697;-45.120503652039325
1739209724.563673;-45.120503652039325
1739209724.5636764;-38.13080360867914
1739209724.5636797;-30.49652367304973
1739209724.563683;-38.13080360867914
1739209724.5636864;-45.120503652039325
1739209724.5636897;-38.13080360867914
1739209724.5636928;-45.120503652039325
1739209724.5636961;-45.120503652039325
1739209724.5636995;-45.120503652039325
1739209724.5637028;-38.13080360867914
1739209724.5637062;-45.120503652039325
1739209724.5637095;-38.13080360867914
1739209724.5637128;-45.120503652039325
1739209724.563716;-38.13080360867914
1739209724.5637193;-31.141103565318915
1739209724.5637226;-38.13080360867914
1739209724.563726;-45.120503652039325
1739209724.5637293;-38.13080360867914
1739209724.5637326;-35.57807855764607
1739209724.563736;-33.981070128970906
1739209724.5637393;-38.13080360867914
1739209724.5637424;-45.120503652039325
1739209724.5637457;-38.13080360867914
1739209724.563749;-45.120503652039325
1739209724.5637524;-45.120503652039325
1739209724.5637558;-38.13080360867914
1739209724.563759;-45.120503652039325
1739209724.5637624;-45.120503652039325
1739209724.5637658;-45.120503652039325
1739209724.5637689;-38.13080360867914
1739209724.5637722;-33.981070128970906
1739209724.5637755;-38.13080360867914
1739209724.5637789;-38.13080360867914
1739209724.5637822;-35.57807855764607
1739209724.5637856;-38.13080360867914
1739209724.563789;-38.13080360867914
1739209724.563792;-45.120503652039325
1739209724.5637953;-45.120503652039325
1739209724.5637987;-38.13080360867914
1739209724.563802;-38.13080360867914
1739209724.5638053;-38.13080360867914
1739209724.5638087;-38.13080360867914
1739209724.563812;-38.13080360867914
1739209724.5638154;-35.57807855764607
1739209724.5638185;-38.13080360867914
1739209724.5638218;-45.120503652039325
1739209724.5638251;-45.120503652039325
1739209724.5638285;-38.13080360867914
1739209724.5638318;-35.57807855764607
1739209724.5638351;-45.120503652039325
1739209724.5638385;-38.13080360867914
1739209724.5638418;-45.120503652039325
1739209724.563845;-45.120503652039325
1739209724.5638483;-45.120503652039325
1739209724.5638516;-45.120503652039325
1739209724.563855;-31.141103565318915
1739209724.5638583;-35.57807855764607
1739209724.5638616;-45.120503652039325
1739209724.563865;-45.120503652039325
1739209724.5638683;-35.57807855764607
1739209724.5638714;-38.13080360867914
1739209724.5638747;-38.13080360867914
1739209724.563878;-38.13080360867914
1739209724.5638814;-45.120503652039325
1739209724.5638847;-45.120503652039325
1739209724.563888;-38.13080360867914
1739209724.5638914;-35.57807855764607
1739209724.5638945;-38.13080360867914
1739209724.5638978;-45.120503652039325
1739209724.5639012;-45.120503652039325
1739209724.5639045;-45.120503652039325
1739209724.5639079;-38.13080360867914
1739209724.5639112;-38.13080360867914
1739209724.5639145;-45.120503652039325
1739209724.5639179;-45.120503652039325
1739209724.563921;-32.816014438256545
1739209724.5639243;-35.57807855764607
1739209724.5639277;-38.13080360867914
1739209724.563931;-35.57807855764607
1739209724.5639343;-45.120503652039325
1739209724.5639377;-38.13080360867914
1739209724.563941;-38.13080360867914
1739209724.5639443;-45.120503652039325
1739209724.5639474;-38.13080360867914
1739209724.5639508;-38.13080360867914
1739209724.563954;-45.120503652039325
1739209724.5639575;-38.13080360867914
1739209724.5639608;-45.120503652039325
1739209724.5639641;-45.120503652039325
1739209724.5639675;-38.13080360867914
1739209724.5639706;-45.120503652039325
1739209724.563974;-38.13080360867914
1739209724.5639772;-45.120503652039325
1739209724.5639806;-45.120503652039325
1739209724.563984;-45.120503652039325
1739209724.5639873;-31.141103565318893
1739209724.5639906;-29.438486411369333
1739209724.563994;-45.120503652039325
1739209724.563997;-38.13080360867914
1739209724.5640004;-33.981070128970906
1739209724.5640037;-38.13080360867914
1739209724.564007;-38.13080360867914
1739209724.5640104;-38.13080360867914
1739209724.5640137;-45.120503652039325
1739209724.564017;-45.120503652039325
1739209724.5640204;-45.120503652039325
1739209724.5640235;-45.120503652039325
1739209724.5640268;-45.120503652039325
1739209724.5640302;-45.120503652039325
1739209724.5640335;-33.981070128970906
1739209724.5640368;-45.120503652039325
1739209724.5640402;-35.57807855764607
1739209724.5640435;-45.120503652039325
1739209724.5640466;-35.57807855764607
1739209724.56405;-32.816014438256545
1739209724.5640533;-38.13080360867914
1739209724.5640566;-45.120503652039325
1739209724.56406;-38.13080360867914
1739209724.5640633;-45.120503652039325
1739209724.5640666;-38.13080360867914
1739209724.56407;-38.13080360867914
1739209724.564073;-38.13080360867914
1739209724.5640764;-32.816014438256545
1739209724.5640798;-33.981070128970906
1739209724.564083;-38.13080360867914
1739209724.5640864;-45.120503652039325
1739209724.5640898;-31.141103565318893
1739209724.564093;-45.120503652039325
1739209724.5640965;-35.57807855764607
1739209724.5640996;-33.981070128970906
1739209724.564103;-38.13080360867914
1739209724.5641062;-38.13080360867914
1739209724.5641096;-45.120503652039325
1739209724.564113;-32.816014438256545
1739209724.5641162;-45.120503652039325
1739209724.5641196;-38.13080360867914
1739209724.564123;-31.141103565318893
1739209724.564126;-33.981070128970906
1739209724.5641294;-32.816014438256545
1739209724.5641327;-38.13080360867914
1739209724.564136;-38.13080360867914
1739209724.5641394;-33.981070128970906
1739209724.5641427;-38.13080360867914
1739209724.564146;-38.13080360867914
1739209724.5641491;-45.120503652039325
1739209724.5641525;-35.57807855764607
1739209724.5641558;-35.57807855764607
1739209724.5641592;-45.120503652039325
1739209724.5641625;-45.120503652039325
1739209724.5641658;-45.120503652039325
1739209724.5641692;-45.120503652039325
1739209724.5641725;-45.120503652039325
1739209724.5641756;-45.120503652039325
1739209724.564179;-38.13080360867914
1739209724.5641823;-38.13080360867914
1739209724.5641856;-45.120503652039325
