CAN Message; 0x150:0400cf5579ef41bd
1739209679.0700843;-38.13080360867914
1739209679.0700884;-33.981070128970906
1739209679.0700922;-31.141103565318915
1739209679.0700963;-38.13080360867914
1739209679.0701;-45.120503652039325
1739209679.0701041;-38.13080360867914
1739209679.0701082;-38.13080360867914
1739209679.070112;-45.120503652039325
1739209679.070116;-38.13080360867914
1739209679.0701199;-35.57807855764607
1739209679.070124;-45.120503652039325
1739209679.0701277;-45.120503652039325
1739209679.0701318;-38.13080360867914
1739209679.0701356;-45.120503652039325
1739209679.0701396;-38.13080360867914
1739209679.0701437;-32.816014438256545
1739209679.0701475;-38.13080360867914
1739209679.0701516;-38.13080360867914
1739209679.0701554;-38.13080360867914
1739209679.0701594;-45.120503652039325
1739209679.0701632;-38.13080360867914
1739209679.0701673;-45.120503652039325
1739209679.070171;-38.13080360867914
1739209679.0701752;-38.13080360867914
1739209679.0701792;-38.13080360867914
1739209679.070183;-45.120503652039325
1739209679.070187;-45.120503652039325
1739209679.070191;-38.13080360867914
1739209679.070195;-38.13080360867914
1739209679.0701988;-45.120503652039325
1739209679.0702028;-35.57807855764607
1739209679.0702066;-35.57807855764607
1739209679.0702107;-45.120503652039325
1739209679.0702147;-45.120503652039325
1739209679.0702186;-45.120503652039325
1739209679.0702226;-45.120503652039325
1739209679.0702264;-45.120503652039325
1739209679.0702305;-38.13080360867914
1739209679.0702343;-35.57807855764607
1739209679.0702384;-35.57807855764607
1739209679.0702422;-45.120503652039325
1739209679.0702462;-45.120503652039325
1739209679.0702503;-45.120503652039325
1739209679.070254;-32.816014438256545
1739209679.0702581;-45.120503652039325
1739209679.070262;-45.120503652039325
1739209679.070266;-45.120503652039325
1739209679.0702698;-38.13080360867914
1739209679.0702739;-33.981070128970906
1739209679.0702777;-38.13080360867914
1739209679.0702817;-38.13080360867914
1739209679.0702858;-45.120503652039325
1739209679.0702896;-45.120503652039325
1739209679.0702937;-45.120503652039325
1739209679.0702975;-45.120503652039325
1739209679.0703015;-35.57807855764607
1739209679.0703053;-38.13080360867914
1739209679.0703094;-45.120503652039325
1739209679.0703132;-45.120503652039325
1739209679.0703173;-45.120503652039325
1739209679.0703213;-45.120503652039325
1739209679.0703251;-45.120503652039325
1739209679.0703292;-38.13080360867914
1739209679.070333;-45.120503652039325
1739209679.070337;-45.120503652039325
1739209679.0703409;-45.120503652039325
1739209679.070345;-45.120503652039325
1739209679.0703487;-38.13080360867914
1739209679.0703528;-38.13080360867914
1739209679.0703568;-45.120503652039325
1739209679.0703607;-38.13080360867914
1739209679.0703647;-38.13080360867914
1739209679.0703685;-33.981070128970906
1739209679.0703726;-45.120503652039325
1739209679.0703764;-45.120503652039325
1739209679.0703804;-45.120503652039325
1739209679.0703843;-45.120503652039325
1739209679.0703883;-45.120503652039325
1739209679.0703924;-38.13080360867914
1739209679.0703962;-45.120503652039325
1739209679.0704002;-38.13080360867914
1739209679.070404;-38.13080360867914
1739209679.070408;-38.13080360867914
1739209679.070412;-33.981070128970906
1739209679.070416;-33.981070128970906
1739209679.0704198;-38.13080360867914
1739209679.0704238;-38.13080360867914
1739209679.070428;-45.120503652039325
1739209679.0704317;-30.49652367304973
1739209679.0704358;-45.120503652039325
1739209679.0704396;-38.13080360867914
1739209679.0704436;-45.120503652039325
1739209679.0704474;-45.120503652039325
1739209679.0704515;-38.13080360867914
1739209679.0704553;-38.13080360867914
1739209679.0704594;-45.120503652039325
1739209679.0704634;-28.58837851428586
1739209679.0704672;-38.13080360867914
1739209679.0704713;-38.13080360867914
1739209679.070475;-45.120503652039325
1739209679.0704792;-38.13080360867914
1739209679.070483;-35.57807855764607
1739209679.070487;-38.13080360867914
1739209679.0704908;-45.120503652039325
1739209679.070495;-32.816014438256545
1739209679.070499;-33.981070128970906
1739209679.0705028;-45.120503652039325
1739209679.0705068;-45.120503652039325
1739209679.0705106;-45.120503652039325
1739209679.0705147;-38.13080360867914
1739209679.0705185;-38.13080360867914
1739209679.0705225;-45.120503652039325
1739209679.0705264;-27.267205301931607
1739209679.0705304;-31.141103565318915
1739209679.0705342;-45.120503652039325
1739209679.0705383;-45.120503652039325
1739209679.0705423;-33.981070128970906
1739209679.0705462;-38.13080360867914
1739209679.0705502;-45.120503652039325
1739209679.070554;-45.120503652039325
1739209679.070558;-35.57807855764607
1739209679.070562;-45.120503652039325
1739209679.070566;-38.13080360867914
1739209679.0705698;-38.13080360867914
1739209679.0705738;-45.120503652039325
1739209679.0705779;-38.13080360867914
1739209679.0705817;-38.13080360867914
1739209679.0705857;-45.120503652039325
1739209679.0705895;-28.992665084841942
1739209679.0705936;-32.816014438256545
1739209679.0705974;-33.981070128970906
1739209679.0706015;-45.120503652039325
1739209679.0706053;-38.13080360867914
1739209679.0706093;-45.120503652039325
1739209679.0706134;-45.120503652039325
1739209679.0706172;-45.120503652039325
1739209679.0706213;-38.13080360867914
1739209679.070625;-38.13080360867914
1739209679.0706291;-45.120503652039325
1739209679.070633;-45.120503652039325
1739209679.070637;-38.13080360867914
1739209679.0706408;-38.13080360867914
1739209679.0706449;-45.120503652039325
1739209679.070649;-33.981070128970906
1739209679.0706527;-45.120503652039325
1739209679.0706568;-38.13080360867914
1739209679.0706606;-38.13080360867914
1739209679.0706646;-45.120503652039325
1739209679.0706685;-45.120503652039325
1739209679.0706725;-35.57807855764607
1739209679.0706763;-35.57807855764607
1739209679.0706804;-45.120503652039325
1739209679.0706844;-31.141103565318915
1739209679.0706882;-28.58837851428586
1739209679.0706923;-38.13080360867914
1739209679.070696;-45.120503652039325
1739209679.0707002;-31.141103565318915
1739209679.070704;-31.141103565318915
1739209679.070708;-45.120503652039325
1739209679.0707119;-38.13080360867914
1739209679.070716;-45.120503652039325
1739209679.07072;-45.120503652039325
1739209679.0707238;-45.120503652039325
1739209679.0707278;-45.120503652039325
1739209679.0707316;-45.120503652039325
1739209679.0707357;-38.13080360867914
1739209679.0707395;-38.13080360867914
1739209679.0707436;-45.120503652039325
1739209679.0707474;-33.981070128970906
1739209679.0707514;-29.438486411369333
1739209679.0707555;-38.13080360867914
1739209679.0707593;-45.120503652039325
1739209679.0707633;-38.13080360867914
1739209679.0707672;-45.120503652039325
1739209679.0707712;-45.120503652039325
1739209679.070775;-45.120503652039325
1739209679.070779;-45.120503652039325
1739209679.070783;-45.120503652039325
1739209679.070787;-38.13080360867914
1739209679.070791;-45.120503652039325
1739209679.0707948;-45.120503652039325
1739209679.0707989;-38.13080360867914
1739209679.0708027;-45.120503652039325
1739209679.0708067;-38.13080360867914
1739209679.0708106;-38.13080360867914
1739209679.0708146;-45.120503652039325
1739209679.0708184;-38.13080360867914
1739209679.0708225;-35.57807855764607
1739209679.0708265;-45.120503652039325
1739209679.0708303;-38.13080360867914
1739209679.0708344;-38.13080360867914
1739209679.0708382;-45.120503652039325
1739209679.0708423;-38.13080360867914
1739209679.070846;-33.981070128970906
1739209679.0708501;-38.13080360867914
1739209679.070854;-38.13080360867914
1739209679.070858;-38.13080360867914
1739209679.070862;-38.13080360867914
1739209679.0708659;-45.120503652039325
1739209679.07087;-45.120503652039325
1739209679.0708737;-45.120503652039325
1739209679.0708778;-45.120503652039325
1739209679.0708816;-38.13080360867914
1739209679.0708857;-38.13080360867914
1739209679.0708895;-45.120503652039325
1739209679.0708935;-45.120503652039325
1739209679.0708976;-38.13080360867914
1739209679.0709014;-38.13080360867914
1739209679.0709054;-38.13080360867914
1739209679.0709093;-35.57807855764607
1739209679.0709133;-45.120503652039325
1739209679.0709171;-45.120503652039325
1739209679.0709212;-38.13080360867914
1739209679.070925;-38.13080360867914
1739209679.070929;-45.120503652039325
1739209679.070933;-38.13080360867914
1739209679.070937;-45.120503652039325
1739209679.070941;-45.120503652039325
1739209679.0709448;-38.13080360867914
1739209679.0709488;-45.120503652039325
1739209679.0709527;-45.120503652039325
1739209679.0709567;-38.13080360867914
1739209679.0709605;-38.13080360867914
1739209679.0709646;-45.120503652039325
1739209679.0709686;-38.13080360867914
1739209679.0709724;-35.57807855764607
1739209679.0709765;-45.120503652039325
1739209679.0709803;-45.120503652039325
1739209679.0709844;-38.13080360867914
1739209679.0709882;-33.981070128970906
1739209679.0709922;-45.120503652039325
1739209679.070996;-45.120503652039325
1739209679.071;-38.13080360867914
1739209679.0710042;-35.57807855764607
1739209679.071008;-38.13080360867914
1739209679.071012;-45.120503652039325
1739209679.0710158;-38.13080360867914
1739209679.07102;-32.816014438256545
1739209679.0710237;-38.13080360867914
1739209679.0710278;-45.120503652039325
1739209679.0710316;-38.13080360867914
1739209679.0710356;-38.13080360867914
1739209679.0710397;-33.981070128970906
1739209679.0710435;-45.120503652039325
1739209679.0710475;-45.120503652039325
1739209679.0710514;-35.57807855764607
1739209679.0710554;-38.13080360867914
1739209679.0710592;-45.120503652039325
1739209679.0710633;-38.13080360867914
1739209679.071067;-32.816014438256545
1739209679.0710711;-38.13080360867914
1739209679.071075;-45.120503652039325
1739209679.071079;-38.13080360867914
1739209679.071083;-35.57807855764607
1739209679.071087;-33.981070128970906
1739209679.071091;-45.120503652039325
1739209679.0710948;-45.120503652039325
1739209679.0710988;-35.57807855764607
1739209679.0711026;-31.141103565318915
1739209679.0711067;-45.120503652039325
1739209679.0711105;-38.13080360867914
1739209679.0711145;-35.57807855764607
1739209679.0711186;-33.981070128970906
1739209679.0711224;-45.120503652039325
1739209679.0711265;-38.13080360867914
1739209679.0711303;-38.13080360867914
1739209679.0711343;-38.13080360867914
1739209679.0711381;-45.120503652039325
1739209679.0711422;-45.120503652039325
1739209679.071146;-35.57807855764607
1739209679.07115;-38.13080360867914
1739209679.071154;-45.120503652039325
1739209679.071158;-38.13080360867914
1739209679.071162;-38.13080360867914
1739209679.0711658;-38.13080360867914
1739209679.0711699;-45.120503652039325
1739209679.0711737;-45.120503652039325
1739209679.0711777;-45.120503652039325
1739209679.0711815;-38.13080360867914
1739209679.0711856;-45.120503652039325
1739209679.0711896;-45.120503652039325
1739209679.0711935;-45.120503652039325
1739209679.0711975;-30.49652367304973
1739209679.0712013;-38.13080360867914
1739209679.0712054;-33.981070128970906
1739209679.0712092;-45.120503652039325
1739209679.0712132;-45.120503652039325
1739209679.071217;-38.13080360867914
1739209679.071221;-38.13080360867914
1739209679.0712252;-35.57807855764607
1739209679.071229;-27.267205301931607
1739209679.071233;-38.13080360867914
1739209679.0712368;-38.13080360867914
1739209679.071241;-38.13080360867914
1739209679.0712447;-35.57807855764607
1739209679.0712488;-45.120503652039325
1739209679.0712526;-45.120503652039325
1739209679.0712566;-45.120503652039325
1739209679.0712607;-31.14110356531892
1739209679.0712645;-45.120503652039325
1739209679.0712686;-45.120503652039325
1739209679.0712724;-45.120503652039325
1739209679.0712764;-33.981070128970906
1739209679.0712802;-45.120503652039325
1739209679.0712843;-38.13080360867914
1739209679.071288;-35.57807855764607
1739209679.0712922;-31.141103565318915
1739209679.0712962;-38.13080360867914
1739209679.0713;-38.13080360867914
1739209679.071304;-45.120503652039325
1739209679.071308;-33.981070128970906
1739209679.071312;-38.13080360867914
1739209679.0713158;-45.120503652039325
1739209679.0713198;-45.120503652039325
1739209679.0713236;-45.120503652039325
1739209679.0713277;-45.120503652039325
1739209679.0713317;-45.120503652039325
1739209679.0713356;-45.120503652039325
1739209679.0713396;-38.13080360867914
1739209679.0713434;-38.13080360867914
1739209679.0713475;-45.120503652039325
1739209679.0713513;-38.13080360867914
1739209679.0713553;-45.120503652039325
1739209679.0713592;-38.13080360867914
1739209679.0713632;-38.13080360867914
1739209679.0713673;-45.120503652039325
1739209679.071371;-38.13080360867914
1739209679.0713751;-32.816014438256545
1739209679.071379;-33.981070128970906
1739209679.071383;-45.120503652039325
1739209679.0713868;-28.992665084841942
1739209679.0713909;-31.141103565318915
1739209679.0713947;-45.120503652039325
1739209679.0713987;-38.13080360867914
1739209679.0714028;-35.57807855764607
1739209679.0714066;-45.120503652039325
1739209679.0714107;-38.13080360867914
1739209679.0714145;-38.13080360867914
1739209679.0714185;-45.120503652039325
1739209679.0714223;-38.13080360867914
1739209679.0714264;-38.13080360867914
1739209679.0714302;-45.120503652039325
1739209679.0714343;-45.120503652039325
1739209679.0714383;-38.13080360867914
1739209679.0714421;-38.13080360867914
1739209679.0714462;-45.120503652039325
1739209679.07145;-35.57807855764607
1739209679.071454;-30.49652367304973
1739209679.0714579;-45.120503652039325
1739209679.071462;-35.57807855764607
1739209679.0714657;-38.13080360867914
1739209679.0714698;-45.120503652039325
1739209679.0714738;-45.120503652039325
1739209679.0714777;-45.120503652039325
1739209679.0714817;-45.120503652039325
1739209679.0714855;-45.120503652039325
1739209679.0714896;-45.120503652039325
1739209679.0714934;-45.120503652039325
1739209679.0714974;-45.120503652039325
1739209679.0715013;-38.13080360867914
1739209679.0715053;-38.13080360867914
1739209679.0715094;-45.120503652039325
1739209679.0715132;-45.120503652039325
1739209679.0715172;-38.13080360867914
1739209679.071521;-38.13080360867914
1739209679.071525;-45.120503652039325
1739209679.071529;-45.120503652039325
1739209679.071533;-45.120503652039325
1739209679.0715368;-45.120503652039325
1739209679.0715408;-33.981070128970906
1739209679.0715446;-45.120503652039325
1739209679.0715487;-45.120503652039325
1739209679.0715528;-38.13080360867914
1739209679.0715566;-35.57807855764607
1739209679.0715606;-38.13080360867914
1739209679.0715644;-35.57807855764607
1739209679.0715685;-45.120503652039325
1739209679.0715723;-38.13080360867914
1739209679.0715764;-35.57807855764607
1739209679.0715802;-45.120503652039325
1739209679.0715842;-45.120503652039325
1739209679.0715883;-45.120503652039325
1739209679.071592;-38.13080360867914
1739209679.0715961;-45.120503652039325
1739209679.0716;-38.13080360867914
1739209679.071604;-38.13080360867914
1739209679.0716078;-35.57807855764607
1739209679.071612;-35.57807855764607
1739209679.0716157;-45.120503652039325
1739209679.0716197;-45.120503652039325
1739209679.0716238;-35.57807855764607
1739209679.0716276;-38.13080360867914
1739209679.0716317;-45.120503652039325
1739209679.0716355;-38.13080360867914
1739209679.0716395;-45.120503652039325
1739209679.0716434;-45.120503652039325
1739209679.0716474;-33.981070128970906
1739209679.0716512;-35.57807855764607
1739209679.0716553;-45.120503652039325
1739209679.0716593;-45.120503652039325
1739209679.0716631;-35.57807855764607
1739209679.0716672;-35.57807855764607
1739209679.071671;-33.981070128970906
1739209679.071675;-35.57807855764607
1739209679.0716789;-38.13080360867914
1739209679.071683;-32.816014438256545
1739209679.0716867;-38.13080360867914
1739209679.0716908;-38.13080360867914
1739209679.0716949;-38.13080360867914
1739209679.0716987;-35.57807855764607
1739209679.0717027;-33.981070128970906
1739209679.0717065;-45.120503652039325
1739209679.0717106;-33.981070128970906
1739209679.0717144;-35.57807855764607
1739209679.0717185;-45.120503652039325
1739209679.0717223;-45.120503652039325
1739209679.0717263;-35.57807855764607
1739209679.0717304;-38.13080360867914
1739209679.0717342;-38.13080360867914
1739209679.0717382;-45.120503652039325
1739209679.071742;-38.13080360867914
1739209679.071746;-35.57807855764607
1739209679.07175;-38.13080360867914
1739209679.071754;-45.120503652039325
1739209679.0717578;-45.120503652039325
1739209679.0717618;-38.13080360867914
1739209679.071766;-38.13080360867914
1739209679.0717697;-38.13080360867914
1739209679.0717738;-31.141103565318915
1739209679.0717776;-32.816014438256545
1739209679.0717816;-38.13080360867914
1739209679.0717854;-32.816014438256545
1739209679.0717895;-33.981070128970906
1739209679.0717933;-33.981070128970906
1739209679.0717974;-38.13080360867914
1739209679.0718014;-45.120503652039325
1739209679.0718052;-33.981070128970906
1739209679.0718093;-45.120503652039325
1739209679.071813;-45.120503652039325
1739209679.0718172;-45.120503652039325
1739209679.071821;-38.13080360867914
1739209679.071825;-45.120503652039325
1739209679.0718288;-45.120503652039325
1739209679.071833;-45.120503652039325
1739209679.071837;-38.13080360867914
1739209679.0718408;-45.120503652039325
1739209679.0718448;-45.120503652039325
1739209679.0718486;-45.120503652039325
1739209679.0718527;-38.13080360867914
1739209679.0718565;-38.13080360867914
1739209679.0718606;-38.13080360867914
1739209679.0718644;-45.120503652039325
1739209679.0718684;-28.992665084841942
1739209679.0718725;-30.49652367304973
1739209679.0718763;-35.57807855764607
1739209679.0718803;-45.120503652039325
1739209679.0718842;-33.981070128970906
1739209679.0718882;-45.120503652039325
1739209679.071892;-45.120503652039325
1739209679.071896;-35.57807855764607
1739209679.0719;-33.981070128970906
1739209679.071904;-38.13080360867914
1739209679.071908;-38.13080360867914
1739209679.0719118;-45.120503652039325
1739209679.0719159;-38.13080360867914
1739209679.0719197;-35.57807855764607
1739209679.0719237;-45.120503652039325
1739209679.0719275;-38.13080360867914
1739209679.0719316;-26.991370085610722
1739209679.0719354;-38.13080360867914
1739209679.0719395;-45.120503652039325
1739209679.0719435;-45.120503652039325
1739209679.0719473;-38.13080360867914
1739209679.0719514;-35.57807855764607
1739209679.0719552;-38.13080360867914
1739209679.0719593;-38.13080360867914
1739209679.071963;-30.49652367304973
1739209679.0719671;-38.13080360867914
1739209679.071971;-45.120503652039325
1739209679.071975;-45.120503652039325
1739209679.071979;-38.13080360867914
1739209679.0719829;-45.120503652039325
1739209679.071987;-45.120503652039325
1739209679.0719907;-38.13080360867914
1739209679.0719948;-28.992665084841942
1739209679.0719986;-38.13080360867914
1739209679.0720026;-38.13080360867914
1739209679.0720065;-45.120503652039325
1739209679.0720105;-38.13080360867914
1739209679.0720146;-45.120503652039325
1739209679.0720184;-45.120503652039325
1739209679.0720224;-45.120503652039325
1739209679.0720263;-33.981070128970906
1739209679.0720303;-45.120503652039325
1739209679.0720341;-38.13080360867914
1739209679.0720382;-45.120503652039325
1739209679.072042;-38.13080360867914
1739209679.072046;-38.13080360867914
1739209679.07205;-38.13080360867914
1739209679.072054;-38.13080360867914
1739209679.072058;-45.120503652039325
1739209679.0720618;-45.120503652039325
1739209679.0720658;-38.13080360867914
1739209679.0720696;-38.13080360867914
1739209679.0720737;-38.13080360867914
1739209679.0720775;-45.120503652039325
1739209679.0720816;-45.120503652039325
1739209679.0720854;-45.120503652039325
1739209679.0720894;-35.57807855764607
1739209679.0720935;-38.13080360867914
1739209679.0720973;-45.120503652039325
1739209679.0721014;-45.120503652039325
1739209679.0721052;-38.13080360867914
1739209679.0721092;-38.13080360867914
1739209679.072113;-38.13080360867914
1739209679.072117;-45.120503652039325
1739209679.072121;-38.13080360867914
1739209679.072125;-45.120503652039325
1739209679.072129;-38.13080360867914
1739209679.0721328;-45.120503652039325
1739209679.0721369;-45.120503652039325
1739209679.0721407;-38.13080360867914
1739209679.0721447;-38.13080360867914
1739209679.0721486;-45.120503652039325
1739209679.0721526;-33.981070128970906
1739209679.0721564;-31.141103565318915
1739209679.0721605;-45.120503652039325
1739209679.0721645;-45.120503652039325
1739209679.0721684;-38.13080360867914
1739209679.0721724;-38.13080360867914
1739209679.0721762;-38.13080360867914
1739209679.0721803;-38.13080360867914
1739209679.072184;-45.120503652039325
1739209679.0721881;-33.981070128970956
1739209679.072192;-38.13080360867914
1739209679.072196;-38.13080360867914
1739209679.0722;-38.13080360867914
1739209679.0722039;-45.120503652039325
1739209679.072208;-38.13080360867914
1739209679.0722117;-45.120503652039325
1739209679.0722158;-33.981070128970906
1739209679.0722196;-28.58837851428586
1739209679.0722237;-45.120503652039325
1739209679.0722275;-45.120503652039325
1739209679.0722315;-38.13080360867914
1739209679.0722356;-38.13080360867914
1739209679.0722394;-45.120503652039325
1739209679.0722435;-45.120503652039325
1739209679.0722473;-45.120503652039325
1739209679.0722513;-45.120503652039325
1739209679.0722551;-45.120503652039325
1739209679.0722592;-45.120503652039325
1739209679.072263;-45.120503652039325
1739209679.072267;-38.13080360867914
1739209679.072271;-38.13080360867914
1739209679.072275;-45.120503652039325
1739209679.072279;-38.13080360867914
1739209679.0722828;-32.816014438256545
1739209679.0722868;-45.120503652039325
1739209679.0722907;-45.120503652039325
1739209679.0722947;-45.120503652039325
1739209679.0722985;-45.120503652039325
1739209679.0723026;-45.120503652039325
1739209679.0723066;-45.120503652039325
1739209679.0723104;-38.13080360867914
1739209679.0723145;-45.120503652039325
1739209679.0723183;-45.120503652039325
1739209679.0723224;-45.120503652039325
1739209679.0723262;-45.120503652039325
1739209679.0723302;-45.120503652039325
1739209679.072334;-38.13080360867914
1739209679.072338;-38.13080360867914
1739209679.0723422;-45.120503652039325
1739209679.072346;-45.120503652039325
1739209679.07235;-38.13080360867914
1739209679.0723538;-45.120503652039325
1739209679.072358;-38.13080360867914
1739209679.0723617;-38.13080360867914
1739209679.0723658;-38.13080360867914
1739209679.0723696;-45.120503652039325
