CAN Message; 0x77:b55c461475a076e3
1739209735.6969602;-38.13080360867914
1739209735.6969628;-33.981070128970906
1739209735.6969652;-35.57807855764607
1739209735.6969676;-38.13080360867914
1739209735.6969702;-38.13080360867914
1739209735.6969728;-33.981070128970906
1739209735.6969752;-45.120503652039325
1739209735.6969776;-38.13080360867914
1739209735.6969802;-33.981070128970906
1739209735.6969829;-45.120503652039325
1739209735.6969852;-45.120503652039325
1739209735.6969876;-28.58837851428586
1739209735.6969903;-38.13080360867914
1739209735.6969929;-45.120503652039325
1739209735.6969953;-45.120503652039325
1739209735.6969976;-30.49652367304973
1739209735.6970003;-38.13080360867914
1739209735.697003;-38.13080360867914
1739209735.6970053;-38.13080360867914
1739209735.6970077;-45.120503652039325
1739209735.6970103;-38.13080360867914
1739209735.697013;-38.13080360867914
1739209735.6970153;-45.120503652039325
1739209735.6970177;-45.120503652039325
1739209735.6970203;-38.13080360867914
1739209735.697023;-38.13080360867914
1739209735.6970253;-38.13080360867914
1739209735.6970277;-38.13080360867914
1739209735.6970303;-38.13080360867914
1739209735.697033;-35.57807855764607
1739209735.6970353;-35.57807855764607
1739209735.6970377;-45.120503652039325
1739209735.6970403;-38.13080360867914
1739209735.697043;-38.13080360867914
1739209735.6970453;-45.120503652039325
1739209735.6970477;-45.120503652039325
1739209735.6970503;-38.13080360867914
1739209735.697053;-45.120503652039325
1739209735.6970553;-45.120503652039325
1739209735.6970577;-45.120503652039325
1739209735.6970603;-45.120503652039325
1739209735.697063;-38.13080360867914
1739209735.6970654;-38.13080360867914
1739209735.6970677;-45.120503652039325
1739209735.6970704;-38.13080360867914
1739209735.697073;-38.13080360867914
1739209735.6970754;-35.57807855764607
1739209735.6970778;-38.13080360867914
1739209735.6970804;-45.120503652039325
1739209735.697083;-38.13080360867914
1739209735.6970854;-38.13080360867914
1739209735.6970878;-45.120503652039325
1739209735.6970904;-45.120503652039325
1739209735.697093;-33.981070128970906
1739209735.6970954;-38.13080360867914
1739209735.6970978;-38.13080360867914
1739209735.6971004;-38.13080360867914
1739209735.697103;-35.57807855764607
1739209735.6971054;-33.981070128970906
1739209735.6971078;-38.13080360867914
1739209735.6971104;-38.13080360867914
1739209735.697113;-45.120503652039325
1739209735.6971154;-38.13080360867914
1739209735.6971178;-38.13080360867914
1739209735.6971204;-45.120503652039325
1739209735.697123;-45.120503652039325
1739209735.6971254;-45.120503652039325
1739209735.6971278;-45.120503652039325
1739209735.6971304;-45.120503652039325
1739209735.697133;-38.13080360867914
1739209735.6971354;-38.13080360867914
1739209735.6971378;-38.13080360867914
1739209735.6971405;-38.13080360867914
1739209735.697143;-45.120503652039325
1739209735.6971455;-45.120503652039325
1739209735.6971478;-45.120503652039325
1739209735.6971505;-38.13080360867914
1739209735.697153;-45.120503652039325
1739209735.6971555;-45.120503652039325
1739209735.6971579;-45.120503652039325
1739209735.6971605;-45.120503652039325
1739209735.697163;-38.13080360867914
1739209735.6971655;-38.13080360867914
1739209735.6971679;-33.981070128970906
1739209735.6971705;-45.120503652039325
1739209735.697173;-45.120503652039325
1739209735.6971755;-38.13080360867914
1739209735.697178;-35.57807855764607
1739209735.6971805;-38.13080360867914
1739209735.6971831;-45.120503652039325
1739209735.6971855;-45.120503652039325
1739209735.697188;-45.120503652039325
1739209735.6971905;-38.13080360867914
1739209735.6971931;-45.120503652039325
1739209735.6971955;-45.120503652039325
1739209735.697198;-45.120503652039325
1739209735.6972005;-38.13080360867914
1739209735.6972032;-38.13080360867914
1739209735.6972055;-38.13080360867914
1739209735.697208;-31.141103565318915
1739209735.6972106;-38.13080360867914
1739209735.6972132;-45.120503652039325
1739209735.6972156;-45.120503652039325
1739209735.697218;-32.816014438256545
1739209735.6972206;-38.13080360867914
1739209735.6972232;-45.120503652039325
1739209735.6972256;-45.120503652039325
1739209735.697228;-38.13080360867914
1739209735.6972306;-38.13080360867914
1739209735.6972332;-38.13080360867914
1739209735.6972356;-45.120503652039325
1739209735.697238;-38.13080360867914
1739209735.6972406;-38.13080360867914
1739209735.6972432;-45.120503652039325
1739209735.6972456;-45.120503652039325
1739209735.697248;-38.13080360867914
1739209735.6972506;-38.13080360867914
1739209735.6972532;-38.13080360867914
1739209735.6972556;-38.13080360867914
1739209735.697258;-31.141103565318915
1739209735.6972606;-38.13080360867914
1739209735.6972632;-45.120503652039325
1739209735.6972656;-35.57807855764607
1739209735.697268;-26.991370085610722
1739209735.6972706;-38.13080360867914
1739209735.6972733;-38.13080360867914
1739209735.6972756;-38.13080360867914
1739209735.697278;-38.13080360867914
1739209735.6972806;-38.13080360867914
1739209735.6972833;-45.120503652039325
1739209735.6972857;-45.120503652039325
1739209735.697288;-33.981070128970956
1739209735.6972907;-38.13080360867914
1739209735.6972933;-38.13080360867914
1739209735.6972957;-45.120503652039325
1739209735.697298;-45.120503652039325
1739209735.6973007;-45.120503652039325
1739209735.6973033;-33.981070128970906
1739209735.6973057;-38.13080360867914
1739209735.697308;-27.8777449560314
1739209735.6973107;-38.13080360867914
1739209735.6973133;-38.13080360867914
1739209735.6973157;-33.981070128970906
1739209735.697318;-32.816014438256545
1739209735.6973207;-35.57807855764607
1739209735.6973233;-35.57807855764607
1739209735.6973257;-38.13080360867914
1739209735.697328;-45.120503652039325
1739209735.6973307;-45.120503652039325
1739209735.6973333;-45.120503652039325
1739209735.6973357;-45.120503652039325
1739209735.697338;-45.120503652039325
1739209735.6973407;-38.13080360867914
1739209735.6973433;-45.120503652039325
1739209735.6973457;-45.120503652039325
1739209735.697348;-45.120503652039325
1739209735.6973507;-45.120503652039325
1739209735.6973534;-38.13080360867914
1739209735.6973557;-38.13080360867914
1739209735.6973581;-45.120503652039325
1739209735.6973608;-38.13080360867914
1739209735.6973634;-45.120503652039325
1739209735.6973658;-45.120503652039325
1739209735.6973681;-28.21854285175415
1739209735.6973708;-31.141103565318893
1739209735.6973734;-45.120503652039325
1739209735.6973758;-45.120503652039325
1739209735.6973782;-38.13080360867914
1739209735.6973808;-45.120503652039325
1739209735.6973834;-38.13080360867914
1739209735.6973858;-35.57807855764607
1739209735.6973882;-38.13080360867914
1739209735.6973908;-45.120503652039325
1739209735.6973934;-38.13080360867914
1739209735.6973958;-45.120503652039325
1739209735.6973982;-45.120503652039325
1739209735.6974008;-38.13080360867914
1739209735.6974034;-38.13080360867914
1739209735.6974058;-38.13080360867914
1739209735.6974082;-32.816014438256545
1739209735.6974108;-31.141103565318893
1739209735.6974134;-38.13080360867914
1739209735.6974158;-38.13080360867914
1739209735.6974182;-45.120503652039325
1739209735.6974208;-45.120503652039325
1739209735.6974235;-45.120503652039325
1739209735.6974258;-45.120503652039325
1739209735.6974282;-45.120503652039325
1739209735.6974308;-45.120503652039325
1739209735.6974335;-35.57807855764607
1739209735.6974359;-38.13080360867914
1739209735.6974382;-35.57807855764607
1739209735.6974409;-35.57807855764607
1739209735.6974435;-45.120503652039325
1739209735.6974459;-45.120503652039325
1739209735.6974483;-38.13080360867914
1739209735.6974509;-38.13080360867914
1739209735.6974535;-45.120503652039325
1739209735.697456;-45.120503652039325
1739209735.6974583;-38.13080360867914
1739209735.697461;-38.13080360867914
1739209735.6974635;-38.13080360867914
1739209735.697466;-38.13080360867914
1739209735.6974683;-45.120503652039325
1739209735.697471;-38.13080360867914
1739209735.6974735;-45.120503652039325
1739209735.697476;-45.120503652039325
1739209735.6974783;-35.57807855764607
1739209735.697481;-35.57807855764607
1739209735.6974835;-45.120503652039325
1739209735.697486;-45.120503652039325
1739209735.6974883;-45.120503652039325
1739209735.697491;-45.120503652039325
1739209735.6974936;-45.120503652039325
1739209735.697496;-45.120503652039325
1739209735.6974983;-45.120503652039325
1739209735.697501;-45.120503652039325
1739209735.6975036;-38.13080360867914
1739209735.697506;-38.13080360867914
1739209735.6975083;-32.816014438256545
1739209735.697511;-32.816014438256545
1739209735.6975136;-45.120503652039325
1739209735.697516;-38.13080360867914
1739209735.6975183;-33.981070128970906
1739209735.697521;-35.57807855764607
1739209735.6975236;-38.13080360867914
1739209735.697526;-38.13080360867914
1739209735.6975284;-33.981070128970906
1739209735.697531;-45.120503652039325
1739209735.6975336;-45.120503652039325
1739209735.697536;-45.120503652039325
1739209735.6975384;-38.13080360867914
1739209735.697541;-45.120503652039325
1739209735.6975436;-38.13080360867914
1739209735.697546;-45.120503652039325
1739209735.6975484;-35.57807855764607
1739209735.697551;-35.57807855764607
1739209735.6975536;-45.120503652039325
1739209735.697556;-38.13080360867914
1739209735.6975584;-38.13080360867914
1739209735.697561;-35.57807855764607
1739209735.6975636;-45.120503652039325
1739209735.697566;-38.13080360867914
1739209735.6975684;-38.13080360867914
1739209735.697571;-45.120503652039325
1739209735.6975737;-38.13080360867914
1739209735.697576;-38.13080360867914
1739209735.6975784;-38.13080360867914
1739209735.697581;-38.13080360867914
1739209735.6975837;-38.13080360867914
1739209735.697586;-38.13080360867914
1739209735.6975884;-35.57807855764607
1739209735.697591;-33.981070128970906
1739209735.6975937;-45.120503652039325
1739209735.697596;-38.13080360867914
1739209735.6975985;-38.13080360867914
1739209735.697601;-38.13080360867914
1739209735.6976037;-38.13080360867914
1739209735.697606;-45.120503652039325
1739209735.6976085;-45.120503652039325
1739209735.697611;-45.120503652039325
1739209735.6976137;-33.981070128970906
1739209735.697616;-45.120503652039325
1739209735.6976185;-38.13080360867914
1739209735.697621;-45.120503652039325
1739209735.6976237;-35.57807855764607
1739209735.697626;-38.13080360867914
1739209735.6976285;-45.120503652039325
1739209735.6976311;-38.13080360867914
1739209735.6976337;-45.120503652039325
1739209735.6976361;-38.13080360867914
1739209735.6976385;-38.13080360867914
1739209735.6976411;-38.13080360867914
1739209735.6976438;-35.57807855764607
1739209735.6976461;-32.816014438256545
1739209735.6976485;-45.120503652039325
1739209735.6976511;-45.120503652039325
1739209735.6976538;-35.57807855764607
1739209735.6976562;-38.13080360867914
1739209735.6976585;-38.13080360867914
1739209735.6976612;-45.120503652039325
1739209735.6976638;-38.13080360867914
1739209735.6976662;-38.13080360867914
1739209735.6976686;-38.13080360867914
1739209735.6976712;-45.120503652039325
1739209735.6976738;-45.120503652039325
1739209735.6976762;-45.120503652039325
1739209735.6976786;-38.13080360867914
1739209735.6976812;-45.120503652039325
1739209735.6976838;-45.120503652039325
1739209735.6976862;-38.13080360867914
1739209735.6976886;-38.13080360867914
1739209735.6976912;-45.120503652039325
1739209735.6976938;-33.981070128970906
1739209735.6976962;-38.13080360867914
1739209735.6976986;-45.120503652039325
1739209735.6977012;-38.13080360867914
1739209735.6977038;-38.13080360867914
1739209735.6977062;-38.13080360867914
1739209735.6977086;-38.13080360867914
1739209735.6977112;-38.13080360867914
1739209735.6977139;-45.120503652039325
1739209735.6977162;-45.120503652039325
1739209735.6977186;-35.57807855764607
1739209735.6977212;-35.57807855764607
1739209735.6977239;-45.120503652039325
1739209735.6977262;-45.120503652039325
1739209735.6977286;-45.120503652039325
1739209735.6977313;-45.120503652039325
1739209735.6977339;-32.816014438256545
1739209735.6977363;-35.57807855764607
1739209735.6977386;-38.13080360867914
1739209735.6977413;-38.13080360867914
1739209735.697744;-38.13080360867914
1739209735.6977463;-38.13080360867914
1739209735.6977487;-38.13080360867914
1739209735.6977513;-32.816014438256545
1739209735.697754;-45.120503652039325
1739209735.6977563;-45.120503652039325
1739209735.6977587;-38.13080360867914
1739209735.6977613;-35.57807855764607
1739209735.697764;-45.120503652039325
1739209735.6977663;-45.120503652039325
1739209735.6977687;-28.992665084841942
1739209735.6977713;-45.120503652039325
1739209735.697774;-45.120503652039325
1739209735.6977763;-33.981070128970906
1739209735.6977787;-33.981070128970906
1739209735.6977813;-45.120503652039325
1739209735.697784;-35.57807855764607
1739209735.6977863;-38.13080360867914
1739209735.6977887;-38.13080360867914
1739209735.6977913;-38.13080360867914
1739209735.697794;-38.13080360867914
1739209735.6977963;-38.13080360867914
1739209735.6977987;-38.13080360867914
1739209735.6978014;-38.13080360867914
1739209735.697804;-38.13080360867914
1739209735.6978064;-45.120503652039325
1739209735.6978087;-38.13080360867914
1739209735.6978114;-45.120503652039325
1739209735.697814;-45.120503652039325
1739209735.6978164;-45.120503652039325
1739209735.6978188;-35.57807855764607
1739209735.6978214;-38.13080360867914
1739209735.697824;-32.816014438256545
1739209735.6978264;-38.13080360867914
1739209735.6978288;-38.13080360867914
1739209735.6978314;-45.120503652039325
1739209735.697834;-29.438486411369333
1739209735.6978364;-31.141103565318893
1739209735.6978388;-38.13080360867914
1739209735.6978414;-38.13080360867914
1739209735.697844;-38.13080360867914
1739209735.6978464;-33.981070128970906
1739209735.6978488;-45.120503652039325
1739209735.6978514;-35.57807855764607
1739209735.697854;-45.120503652039325
1739209735.6978564;-45.120503652039325
1739209735.6978588;-35.57807855764607
1739209735.6978614;-38.13080360867914
1739209735.697864;-45.120503652039325
1739209735.6978664;-45.120503652039325
1739209735.6978688;-38.13080360867914
1739209735.6978714;-45.120503652039325
1739209735.697874;-31.141103565318893
1739209735.6978765;-27.8777449560314
1739209735.6978788;-45.120503652039325
1739209735.6978815;-38.13080360867914
1739209735.697884;-35.57807855764607
1739209735.6978865;-32.816014438256545
1739209735.6978889;-45.120503652039325
1739209735.6978915;-38.13080360867914
1739209735.697894;-38.13080360867914
1739209735.6978965;-38.13080360867914
1739209735.6978989;-45.120503652039325
1739209735.6979015;-45.120503652039325
1739209735.697904;-45.120503652039325
1739209735.6979065;-45.120503652039325
1739209735.6979089;-35.57807855764607
1739209735.6979115;-38.13080360867914
1739209735.6979141;-35.57807855764607
1739209735.6979165;-32.816014438256545
1739209735.697919;-45.120503652039325
1739209735.6979215;-45.120503652039325
1739209735.6979241;-35.57807855764607
1739209735.6979265;-32.816014438256545
1739209735.697929;-45.120503652039325
1739209735.6979315;-45.120503652039325
1739209735.6979342;-45.120503652039325
1739209735.6979365;-45.120503652039325
1739209735.697939;-38.13080360867914
1739209735.6979415;-38.13080360867914
1739209735.6979442;-45.120503652039325
1739209735.6979465;-45.120503652039325
1739209735.697949;-45.120503652039325
1739209735.6979516;-45.120503652039325
1739209735.6979542;-32.816014438256545
1739209735.6979566;-33.981070128970906
1739209735.697959;-45.120503652039325
1739209735.6979616;-45.120503652039325
1739209735.6979642;-35.57807855764607
1739209735.6979666;-35.57807855764607
1739209735.697969;-45.120503652039325
1739209735.6979716;-45.120503652039325
1739209735.6979742;-38.13080360867914
1739209735.6979766;-35.57807855764607
1739209735.697979;-38.13080360867914
1739209735.6979816;-45.120503652039325
1739209735.6979842;-45.120503652039325
1739209735.6979866;-45.120503652039325
1739209735.697989;-45.120503652039325
1739209735.6979916;-45.120503652039325
1739209735.6979942;-45.120503652039325
1739209735.6979966;-38.13080360867914
1739209735.697999;-45.120503652039325
1739209735.6980016;-45.120503652039325
1739209735.6980042;-45.120503652039325
1739209735.6980066;-45.120503652039325
1739209735.698009;-45.120503652039325
1739209735.6980116;-38.13080360867914
1739209735.6980143;-38.13080360867914
1739209735.6980166;-28.992665084841942
1739209735.698019;-35.57807855764607
1739209735.6980217;-35.57807855764607
1739209735.6980243;-45.120503652039325
1739209735.6980267;-45.120503652039325
1739209735.698029;-38.13080360867914
1739209735.6980317;-38.13080360867914
1739209735.6980343;-38.13080360867914
1739209735.6980367;-35.57807855764607
1739209735.698039;-45.120503652039325
1739209735.6980417;-45.120503652039325
1739209735.6980443;-45.120503652039325
1739209735.6980467;-38.13080360867914
1739209735.698049;-45.120503652039325
1739209735.6980517;-45.120503652039325
1739209735.6980543;-45.120503652039325
1739209735.6980567;-31.141103565318915
1739209735.698059;-33.981070128970906
1739209735.6980617;-35.57807855764607
1739209735.6980643;-45.120503652039325
1739209735.6980667;-45.120503652039325
1739209735.698069;-32.816014438256545
1739209735.6980717;-35.57807855764607
1739209735.6980743;-45.120503652039325
1739209735.6980767;-38.13080360867914
1739209735.698079;-30.49652367304973
1739209735.6980817;-33.981070128970906
1739209735.6980844;-45.120503652039325
1739209735.6980867;-45.120503652039325
1739209735.6980891;-45.120503652039325
1739209735.6980917;-35.57807855764607
1739209735.6980944;-45.120503652039325
1739209735.6980968;-38.13080360867914
1739209735.6980991;-45.120503652039325
1739209735.6981018;-45.120503652039325
1739209735.6981044;-38.13080360867914
1739209735.6981068;-38.13080360867914
1739209735.6981091;-45.120503652039325
1739209735.6981118;-45.120503652039325
1739209735.6981144;-33.981070128970906
1739209735.6981168;-38.13080360867914
1739209735.6981192;-35.57807855764607
1739209735.6981218;-38.13080360867914
1739209735.6981244;-38.13080360867914
1739209735.6981268;-45.120503652039325
1739209735.6981292;-38.13080360867914
1739209735.6981318;-45.120503652039325
1739209735.6981344;-38.13080360867914
1739209735.6981368;-32.816014438256545
1739209735.6981392;-45.120503652039325
1739209735.6981418;-45.120503652039325
1739209735.6981444;-45.120503652039325
1739209735.6981468;-38.13080360867914
1739209735.6981492;-45.120503652039325
1739209735.6981518;-38.13080360867914
1739209735.6981544;-45.120503652039325
1739209735.6981568;-45.120503652039325
1739209735.6981592;-32.816014438256545
1739209735.6981618;-35.57807855764607
1739209735.6981645;-45.120503652039325
1739209735.6981668;-45.120503652039325
1739209735.6981692;-32.816014438256545
1739209735.6981719;-38.13080360867914
1739209735.6981745;-45.120503652039325
1739209735.6981769;-45.120503652039325
1739209735.6981792;-38.13080360867914
1739209735.6981819;-45.120503652039325
1739209735.6981845;-45.120503652039325
1739209735.6981869;-45.120503652039325
1739209735.6981893;-45.120503652039325
1739209735.698192;-38.13080360867914
1739209735.6981945;-38.13080360867914
1739209735.698197;-38.13080360867914
1739209735.6981993;-45.120503652039325
1739209735.698202;-45.120503652039325
1739209735.6982045;-38.13080360867914
1739209735.698207;-38.13080360867914
1739209735.6982093;-38.13080360867914
1739209735.698212;-35.57807855764607
1739209735.6982145;-45.120503652039325
1739209735.698217;-45.120503652039325
1739209735.6982193;-32.816014438256545
1739209735.698222;-32.816014438256545
1739209735.6982245;-45.120503652039325
1739209735.698227;-45.120503652039325
1739209735.6982293;-38.13080360867914
1739209735.698232;-35.57807855764607
1739209735.6982346;-45.120503652039325
1739209735.698237;-45.120503652039325
1739209735.6982393;-45.120503652039325
1739209735.698242;-45.120503652039325
1739209735.6982446;-45.120503652039325
1739209735.698247;-45.120503652039325
1739209735.6982493;-38.13080360867914
1739209735.698252;-45.120503652039325
1739209735.6982546;-32.816014438256545
1739209735.698257;-35.57807855764607
1739209735.6982594;-31.141103565318893
1739209735.698262;-32.816014438256545
1739209735.6982646;-45.120503652039325
1739209735.698267;-45.120503652039325
1739209735.6982694;-38.13080360867914
1739209735.698272;-33.981070128970906
1739209735.6982746;-45.120503652039325
1739209735.698277;-45.120503652039325
1739209735.6982794;-45.120503652039325
1739209735.698282;-45.120503652039325
1739209735.6982846;-38.13080360867914
1739209735.698287;-38.13080360867914
1739209735.6982894;-33.981070128970906
1739209735.698292;-45.120503652039325
1739209735.6982946;-35.57807855764607
1739209735.698297;-45.120503652039325
1739209735.6982994;-38.13080360867914
1739209735.698302;-35.57807855764607
1739209735.6983047;-38.13080360867914
1739209735.698307;-45.120503652039325
1739209735.6983094;-45.120503652039325
1739209735.698312;-45.120503652039325
1739209735.6983182;-45.120503652039325
1739209735.6983247;-38.13080360867914
1739209735.6983309;-45.120503652039325
1739209735.6983373;-45.120503652039325
1739209735.6983435;-45.120503652039325
1739209735.69835;-38.13080360867914
1739209735.6983562;-38.13080360867914
1739209735.6983626;-38.13080360867914
1739209735.6983688;-38.13080360867914
1739209735.6983752;-38.13080360867914
1739209735.6983814;-38.13080360867914
1739209735.6983876;-32.816014438256545
1739209735.698394;-38.13080360867914
1739209735.6984003;-45.120503652039325
1739209735.6984067;-45.120503652039325
1739209735.698413;-35.57807855764607
1739209735.6984193;-35.57807855764607
1739209735.6984255;-35.57807855764607
1739209735.698432;-45.120503652039325
1739209735.6984382;-45.120503652039325
1739209735.6984446;-38.13080360867914
1739209735.6984508;-38.13080360867914
1739209735.6984572;-45.120503652039325
1739209735.6984634;-45.120503652039325
1739209735.6984696;-45.120503652039325
1739209735.698476;-38.13080360867914
1739209735.6984823;-45.120503652039325
1739209735.6984887;-45.120503652039325
1739209735.698495;-45.120503652039325
1739209735.6985013;-45.120503652039325
1739209735.6985075;-38.13080360867914
1739209735.698514;-45.120503652039325
1739209735.6985202;-38.13080360867914
1739209735.6985266;-35.57807855764607
1739209735.6985328;-45.120503652039325
1739209735.698539;-33.981070128970906
1739209735.6985455;-45.120503652039325
1739209735.6985517;-45.120503652039325
1739209735.698558;-45.120503652039325
1739209735.6985643;-45.120503652039325
1739209735.6985707;-35.57807855764607
1739209735.698577;-38.13080360867914
1739209735.6985834;-45.120503652039325
1739209735.6985896;-38.13080360867914
1739209735.698596;-38.13080360867914
1739209735.6986022;-38.13080360867914
1739209735.6986086;-38.13080360867914
1739209735.6986148;-38.13080360867914
1739209735.698621;-45.120503652039325
1739209735.6986275;-45.120503652039325
1739209735.6986337;-38.13080360867914
1739209735.69864;-27.267205301931607
1739209735.6986463;-33.981070128970906
1739209735.6986527;-38.13080360867914
1739209735.698659;-45.120503652039325
1739209735.6986654;-38.13080360867914
1739209735.6986716;-45.120503652039325
1739209735.698678;-38.13080360867914
1739209735.6986842;-45.120503652039325
1739209735.6986904;-32.81601443825658
1739209735.6986969;-38.13080360867914
1739209735.698703;-45.120503652039325
1739209735.6987095;-38.13080360867914
1739209735.6987157;-38.13080360867914
1739209735.6987221;-45.120503652039325
1739209735.6987283;-45.120503652039325
1739209735.6987348;-38.13080360867914
1739209735.698741;-27.267205301931607
1739209735.6987474;-33.981070128970906
1739209735.6987536;-38.13080360867914
1739209735.69876;-45.120503652039325
1739209735.6987662;-38.13080360867914
1739209735.6987724;-38.13080360867914
1739209735.6987789;-38.13080360867914
1739209735.698785;-38.13080360867914
1739209735.6987915;-32.816014438256545
1739209735.6987977;-33.981070128970906
1739209735.6988041;-45.120503652039325
1739209735.6988103;-45.120503652039325
1739209735.6988168;-33.981070128970906
1739209735.698823;-45.120503652039325
1739209735.6988294;-45.120503652039325
1739209735.6988356;-45.120503652039325
1739209735.6988418;-31.141103565318915
1739209735.6988482;-38.13080360867914
1739209735.6988544;-38.13080360867914
1739209735.698861;-45.120503652039325
1739209735.698867;-38.13080360867914
1739209735.6988735;-35.57807855764607
1739209735.6988797;-38.13080360867914
1739209735.6988862;-45.120503652039325
1739209735.6988924;-38.13080360867914
1739209735.6988988;-33.981070128970906
1739209735.698905;-33.981070128970906
1739209735.6989114;-38.13080360867914
1739209735.6989176;-45.120503652039325
1739209735.6989238;-38.13080360867914
1739209735.6989303;-33.981070128970906
1739209735.6989365;-38.13080360867914
1739209735.698943;-38.13080360867914
1739209735.698949;-35.57807855764607
1739209735.6989555;-38.13080360867914
1739209735.6989617;-38.13080360867914
1739209735.6989682;-38.13080360867914
1739209735.6989744;-45.120503652039325
1739209735.6989808;-45.120503652039325
1739209735.698987;-35.57807855764607
1739209735.6989932;-45.120503652039325
1739209735.6989996;-38.13080360867914
1739209735.6990058;-45.120503652039325
1739209735.6990123;-38.13080360867914
1739209735.6990185;-45.120503652039325
1739209735.699025;-38.13080360867914
1739209735.699031;-45.120503652039325
1739209735.6990376;-35.57807855764607
1739209735.6990438;-38.13080360867914
1739209735.6990502;-45.120503652039325
1739209735.6990564;-45.120503652039325
1739209735.6990628;-38.13080360867914
1739209735.699069;-38.13080360867914
1739209735.6990752;-45.120503652039325
1739209735.6990817;-45.120503652039325
1739209735.6990879;-45.120503652039325
1739209735.6990943;-38.13080360867914
1739209735.6991005;-32.81601443825658
1739209735.699107;-38.13080360867914
1739209735.6991131;-38.13080360867914
1739209735.6991196;-45.120503652039325
1739209735.6991258;-38.13080360867914
1739209735.6991322;-33.981070128970906
1739209735.6991384;-38.13080360867914
1739209735.6991446;-35.57807855764607
1739209735.699151;-27.267205301931607
1739209735.6991572;-38.13080360867914
1739209735.6991637;-35.57807855764607
1739209735.6991699;-38.13080360867914
1739209735.6991763;-38.13080360867914
1739209735.6991825;-45.120503652039325
1739209735.699189;-38.13080360867914
1739209735.6991951;-38.13080360867914
1739209735.6992016;-30.49652367304976
1739209735.6992078;-45.120503652039325
1739209735.699214;-33.981070128970906
1739209735.6992204;-45.120503652039325
1739209735.6992266;-38.13080360867914
1739209735.699233;-38.13080360867914
1739209735.6992393;-38.13080360867914
1739209735.6992457;-35.57807855764607
1739209735.699252;-30.49652367304973
1739209735.6992583;-38.13080360867914
1739209735.6992645;-38.13080360867914
1739209735.699271;-38.13080360867914
1739209735.6992772;-38.13080360867914
1739209735.6992836;-45.120503652039325
1739209735.6992898;-32.816014438256545
1739209735.699296;-33.981070128970906
1739209735.6993024;-31.141103565318943
1739209735.6993086;-38.13080360867914
1739209735.699315;-33.981070128970906
1739209735.6993213;-38.13080360867914
1739209735.6993277;-38.13080360867914
1739209735.699334;-38.13080360867914
1739209735.6993403;-38.13080360867914
1739209735.6993465;-35.57807855764607
1739209735.699353;-31.141103565318915
1739209735.6993592;-45.120503652039325
1739209735.6993654;-35.57807855764607
1739209735.6993718;-38.13080360867914
1739209735.699378;-45.120503652039325
1739209735.6993845;-45.120503652039325
1739209735.6993906;-38.13080360867914
1739209735.699397;-38.13080360867914
1739209735.6994033;-45.120503652039325
1739209735.6994097;-45.120503652039325
1739209735.699416;-38.13080360867914
1739209735.6994224;-45.120503652039325
1739209735.6994286;-45.120503652039325
1739209735.699435;-45.120503652039325
1739209735.6994412;-38.13080360867914
1739209735.6994474;-33.981070128970906
1739209735.6994538;-45.120503652039325
1739209735.69946;-45.120503652039325
1739209735.6994665;-38.13080360867914
1739209735.6994727;-38.13080360867914
1739209735.699479;-45.120503652039325
1739209735.6994853;-45.120503652039325
1739209735.6994917;-33.981070128970906
1739209735.699498;-38.13080360867914
1739209735.6995044;-35.57807855764607
1739209735.6995106;-38.13080360867914
1739209735.6995168;-38.13080360867914
1739209735.6995232;-38.13080360867914
1739209735.6995294;-38.13080360867914
1739209735.6995358;-38.13080360867914
1739209735.699542;-38.13080360867914
1739209735.6995485;-35.57807855764607
1739209735.6995547;-45.120503652039325
1739209735.699561;-38.13080360867914
1739209735.6995673;-38.13080360867914
1739209735.6995738;-45.120503652039325
1739209735.69958;-45.120503652039325
1739209735.6995864;-31.141103565318915
1739209735.6995926;-35.57807855764607
1739209735.6995988;-38.13080360867914
1739209735.6996052;-32.816014438256545
1739209735.6996114;-38.13080360867914
1739209735.6996179;-38.13080360867914
1739209735.699624;-45.120503652039325
1739209735.6996305;-35.57807855764607
1739209735.6996367;-38.13080360867914
1739209735.6996431;-45.120503652039325
1739209735.6996493;-45.120503652039325
1739209735.6996558;-45.120503652039325
1739209735.699662;-38.13080360867914
1739209735.6996682;-45.120503652039325
1739209735.6996746;-38.13080360867914
1739209735.6996808;-38.13080360867914
1739209735.6996872;-33.981070128970906
1739209735.6996934;-38.13080360867914
1739209735.6996999;-45.120503652039325
1739209735.699706;-35.57807855764607
1739209735.6997125;-38.13080360867914
1739209735.6997187;-45.120503652039325
1739209735.6997252;-45.120503652039325
1739209735.6997313;-45.120503652039325
1739209735.6997378;-45.120503652039325
1739209735.699744;-45.120503652039325
1739209735.6997502;-45.120503652039325
1739209735.6997566;-38.13080360867914
1739209735.6997628;-38.13080360867914
1739209735.6997693;-35.57807855764607
1739209735.6997755;-38.13080360867914
1739209735.699782;-45.120503652039325
1739209735.699788;-38.13080360867914
1739209735.6997945;-38.13080360867914
1739209735.6998007;-45.120503652039325
1739209735.6998072;-45.120503652039325
1739209735.6998134;-38.13080360867914
1739209735.6998196;-38.13080360867914
1739209735.699826;-45.120503652039325
1739209735.6998322;-45.120503652039325
1739209735.6998386;-38.13080360867914
1739209735.6998448;-45.120503652039325
1739209735.6998513;-38.13080360867914
1739209735.6998575;-38.13080360867914
1739209735.699864;-35.57807855764607
