CAN Message; 0x1d3:00002814fc15b926
Timestamp;Amplitude
1739209784.8052137;-35.57807855764607
1739209784.8052173;-45.120503652039325
1739209784.8052208;-45.120503652039325
1739209784.8052244;-32.816014438256545
1739209784.8052282;-35.57807855764607
1739209784.8052318;-45.120503652039325
1739209784.8052354;-31.141103565318943
1739209784.805239;-38.13080360867914
1739209784.8052428;-38.13080360867914
1739209784.8052464;-45.120503652039325
1739209784.80525;-38.13080360867914
1739209784.8052535;-45.120503652039325
1739209784.8052573;-45.120503652039325
1739209784.805261;-38.13080360867914
1739209784.8052645;-27.267205301931607
1739209784.805268;-38.13080360867914
1739209784.8052716;-38.13080360867914
1739209784.8052754;-38.13080360867914
1739209784.805279;-38.13080360867914
1739209784.8052826;-45.120503652039325
1739209784.8052862;-45.120503652039325
1739209784.80529;-38.13080360867914
1739209784.8052936;-32.81601443825658
1739209784.8052971;-38.13080360867914
1739209784.8053007;-45.120503652039325
1739209784.8053043;-38.13080360867914
1739209784.805308;-38.13080360867914
1739209784.8053117;-45.120503652039325
1739209784.8053153;-45.120503652039325
1739209784.8053188;-33.981070128970906
1739209784.8053226;-33.981070128970906
1739209784.8053262;-38.13080360867914
1739209784.8053298;-45.120503652039325
1739209784.8053334;-38.13080360867914
1739209784.8053372;-33.981070128970906
1739209784.8053408;-38.13080360867914
1739209784.8053443;-35.57807855764607
1739209784.805348;-38.13080360867914
1739209784.8053515;-31.141103565318915
1739209784.8053553;-38.13080360867914
1739209784.805359;-45.120503652039325
1739209784.8053625;-38.13080360867914
1739209784.805366;-38.13080360867914
1739209784.8053699;-35.57807855764607
1739209784.8053734;-45.120503652039325
1739209784.805377;-38.13080360867914
1739209784.8053806;-30.49652367304973
1739209784.8053844;-33.981070128970906
1739209784.805388;-45.120503652039325
1739209784.8053916;-35.57807855764607
1739209784.8053951;-38.13080360867914
1739209784.8053987;-45.120503652039325
1739209784.8054025;-45.120503652039325
1739209784.805406;-45.120503652039325
1739209784.8054097;-31.141103565318915
1739209784.8054132;-33.981070128970906
1739209784.805417;-38.13080360867914
1739209784.8054206;-45.120503652039325
1739209784.8054242;-38.13080360867914
1739209784.8054278;-32.816014438256545
1739209784.8054316;-38.13080360867914
1739209784.8054352;-45.120503652039325
1739209784.8054388;-38.13080360867914
1739209784.8054423;-38.13080360867914
1739209784.805446;-32.816014438256545
1739209784.8054497;-45.120503652039325
1739209784.8054533;-45.120503652039325
1739209784.8054569;-35.57807855764607
1739209784.8054605;-35.57807855764607
1739209784.8054643;-45.120503652039325
1739209784.8054678;-38.13080360867914
1739209784.8054714;-38.13080360867914
1739209784.805475;-45.120503652039325
1739209784.8054788;-45.120503652039325
1739209784.8054824;-38.13080360867914
1739209784.805486;-38.13080360867914
1739209784.8054895;-38.13080360867914
1739209784.805493;-45.120503652039325
1739209784.805497;-38.13080360867914
1739209784.8055005;-35.57807855764607
1739209784.805504;-35.57807855764607
1739209784.8055077;-45.120503652039325
1739209784.8055115;-38.13080360867914
1739209784.805515;-32.816014438256545
1739209784.8055186;-45.120503652039325
1739209784.8055222;-38.13080360867914
1739209784.805526;-33.981070128970906
1739209784.8055296;-45.120503652039325
1739209784.8055332;-45.120503652039325
1739209784.8055367;-45.120503652039325
1739209784.8055403;-45.120503652039325
1739209784.8055441;-45.120503652039325
1739209784.8055477;-38.13080360867914
1739209784.8055513;-38.13080360867914
1739209784.8055549;-45.120503652039325
1739209784.8055587;-45.120503652039325
1739209784.8055623;-45.120503652039325
1739209784.8055658;-45.120503652039325
1739209784.8055694;-38.13080360867914
1739209784.8055732;-38.13080360867914
1739209784.8055768;-38.13080360867914
1739209784.8055804;-33.981070128970906
1739209784.805584;-45.120503652039325
1739209784.8055875;-35.57807855764607
1739209784.8055913;-35.57807855764607
1739209784.805595;-38.13080360867914
1739209784.8055985;-33.981070128970906
1739209784.805602;-33.981070128970906
1739209784.805606;-32.816014438256545
1739209784.8056095;-45.120503652039325
1739209784.805613;-38.13080360867914
1739209784.8056166;-45.120503652039325
1739209784.8056204;-45.120503652039325
1739209784.805624;-38.13080360867914
1739209784.8056276;-45.120503652039325
1739209784.8056312;-45.120503652039325
1739209784.8056347;-45.120503652039325
1739209784.8056386;-35.57807855764607
1739209784.8056421;-38.13080360867914
1739209784.8056457;-38.13080360867914
1739209784.8056493;-35.57807855764607
1739209784.805653;-45.120503652039325
1739209784.8056567;-33.981070128970906
1739209784.8056602;-38.13080360867914
1739209784.8056638;-38.13080360867914
1739209784.8056676;-45.120503652039325
1739209784.8056712;-45.120503652039325
1739209784.8056748;-45.120503652039325
1739209784.8056784;-45.120503652039325
1739209784.805682;-35.57807855764607
1739209784.8056858;-33.981070128970906
1739209784.8056893;-45.120503652039325
1739209784.805693;-45.120503652039325
1739209784.8056965;-45.120503652039325
1739209784.8057003;-45.120503652039325
1739209784.8057039;-32.816014438256545
1739209784.8057075;-32.816014438256545
1739209784.805711;-38.13080360867914
1739209784.8057148;-35.57807855764607
1739209784.8057184;-38.13080360867914
1739209784.805722;-38.13080360867914
1739209784.8057256;-45.120503652039325
1739209784.8057292;-38.13080360867914
1739209784.805733;-45.120503652039325
1739209784.8057365;-45.120503652039325
1739209784.80574;-45.120503652039325
1739209784.8057437;-38.13080360867914
1739209784.8057475;-45.120503652039325
1739209784.805751;-45.120503652039325
1739209784.8057547;-38.13080360867914
1739209784.8057582;-35.57807855764607
1739209784.805762;-45.120503652039325
1739209784.8057656;-45.120503652039325
1739209784.8057692;-38.13080360867914
1739209784.8057728;-45.120503652039325
1739209784.8057764;-33.981070128970906
1739209784.8057802;-45.120503652039325
1739209784.8057837;-45.120503652039325
1739209784.8057873;-45.120503652039325
1739209784.805791;-31.141103565318893
1739209784.8057947;-29.438486411369333
1739209784.8057983;-45.120503652039325
1739209784.8058019;-45.120503652039325
1739209784.8058054;-38.13080360867914
1739209784.8058093;-32.816014438256545
1739209784.8058128;-45.120503652039325
1739209784.8058164;-45.120503652039325
1739209784.80582;-38.13080360867914
1739209784.8058236;-45.120503652039325
1739209784.8058274;-38.13080360867914
1739209784.805831;-45.120503652039325
1739209784.8058345;-38.13080360867914
1739209784.805838;-38.13080360867914
1739209784.805842;-45.120503652039325
1739209784.8058455;-45.120503652039325
1739209784.805849;-32.816014438256545
1739209784.8058527;-30.49652367304973
1739209784.8058565;-45.120503652039325
1739209784.80586;-45.120503652039325
1739209784.8058636;-35.57807855764607
1739209784.8058672;-35.57807855764607
1739209784.8058708;-45.120503652039325
1739209784.8058746;-45.120503652039325
1739209784.8058782;-38.13080360867914
1739209784.8058817;-45.120503652039325
1739209784.8058853;-45.120503652039325
1739209784.8058891;-45.120503652039325
1739209784.8058927;-45.120503652039325
1739209784.8058963;-45.120503652039325
1739209784.8058999;-38.13080360867914
1739209784.8059037;-38.13080360867914
1739209784.8059072;-35.57807855764607
1739209784.8059108;-35.57807855764607
1739209784.8059144;-45.120503652039325
1739209784.805918;-38.13080360867914
1739209784.8059218;-45.120503652039325
1739209784.8059254;-45.120503652039325
1739209784.805929;-38.13080360867914
1739209784.8059325;-33.981070128970906
1739209784.8059363;-38.13080360867914
1739209784.80594;-31.141103565318915
1739209784.8059435;-35.57807855764607
1739209784.805947;-35.57807855764607
1739209784.8059509;-45.120503652039325
1739209784.8059545;-38.13080360867914
1739209784.805958;-33.981070128970906
1739209784.8059616;-38.13080360867914
1739209784.8059652;-45.120503652039325
1739209784.805969;-30.49652367304976
1739209784.8059726;-45.120503652039325
1739209784.8059762;-45.120503652039325
1739209784.8059797;-45.120503652039325
1739209784.8059835;-45.120503652039325
1739209784.8059871;-38.13080360867914
1739209784.8059907;-45.120503652039325
1739209784.8059943;-45.120503652039325
1739209784.805998;-28.992665084841942
1739209784.8060017;-38.13080360867914
1739209784.8060052;-45.120503652039325
1739209784.8060088;-35.57807855764607
1739209784.8060124;-38.13080360867914
1739209784.8060162;-38.13080360867914
1739209784.8060198;-38.13080360867914
1739209784.8060234;-45.120503652039325
1739209784.806027;-38.13080360867914
1739209784.8060308;-45.120503652039325
1739209784.8060343;-45.120503652039325
1739209784.806038;-38.13080360867914
1739209784.8060415;-38.13080360867914
1739209784.8060453;-45.120503652039325
1739209784.8060489;-45.120503652039325
1739209784.8060524;-33.981070128970956
1739209784.806056;-45.120503652039325
1739209784.8060596;-45.120503652039325
1739209784.8060634;-45.120503652039325
1739209784.806067;-38.13080360867914
1739209784.8060706;-45.120503652039325
1739209784.8060741;-45.120503652039325
1739209784.806078;-45.120503652039325
1739209784.8060815;-27.8777449560314
1739209784.806085;-30.49652367304973
1739209784.8060887;-45.120503652039325
1739209784.8060925;-45.120503652039325
1739209784.806096;-35.57807855764607
1739209784.8060997;-35.57807855764607
1739209784.8061032;-38.13080360867914
1739209784.8061068;-32.816014438256545
1739209784.8061106;-45.120503652039325
1739209784.8061142;-45.120503652039325
1739209784.8061178;-45.120503652039325
1739209784.8061213;-45.120503652039325
1739209784.8061252;-45.120503652039325
1739209784.8061287;-45.120503652039325
1739209784.8061323;-45.120503652039325
1739209784.806136;-45.120503652039325
1739209784.8061397;-31.141103565318893
1739209784.8061433;-35.57807855764607
1739209784.8061469;-45.120503652039325
1739209784.8061504;-45.120503652039325
1739209784.806154;-38.13080360867914
1739209784.8061578;-38.13080360867914
1739209784.8061614;-45.120503652039325
1739209784.806165;-45.120503652039325
1739209784.8061686;-38.13080360867914
1739209784.8061724;-45.120503652039325
1739209784.806176;-45.120503652039325
1739209784.8061795;-38.13080360867914
1739209784.806183;-38.13080360867914
1739209784.8061867;-38.13080360867914
1739209784.8061905;-45.120503652039325
1739209784.806194;-33.981070128970906
1739209784.8061976;-45.120503652039325
1739209784.8062012;-33.981070128970956
1739209784.806205;-45.120503652039325
1739209784.8062086;-38.13080360867914
1739209784.8062122;-45.120503652039325
1739209784.8062158;-45.120503652039325
1739209784.8062196;-38.13080360867914
1739209784.8062232;-45.120503652039325
1739209784.8062267;-30.49652367304973
1739209784.8062303;-29.438486411369333
1739209784.806234;-45.120503652039325
1739209784.8062377;-35.57807855764607
1739209784.8062413;-32.816014438256545
1739209784.8062449;-35.57807855764607
1739209784.8062484;-38.13080360867914
1739209784.8062522;-38.13080360867914
1739209784.8062558;-45.120503652039325
1739209784.8062594;-45.120503652039325
1739209784.806263;-45.120503652039325
1739209784.8062668;-45.120503652039325
1739209784.8062704;-38.13080360867914
1739209784.806274;-38.13080360867914
1739209784.8062775;-38.13080360867914
1739209784.806281;-31.141103565318915
1739209784.806285;-45.120503652039325
1739209784.8062885;-45.120503652039325
1739209784.806292;-45.120503652039325
1739209784.8062956;-45.120503652039325
1739209784.8062994;-45.120503652039325
1739209784.806303;-45.120503652039325
1739209784.8063066;-38.13080360867914
1739209784.8063102;-45.120503652039325
1739209784.806314;-35.57807855764607
1739209784.8063176;-35.57807855764607
1739209784.8063211;-33.981070128970906
1739209784.8063247;-35.57807855764607
1739209784.8063283;-38.13080360867914
1739209784.806332;-33.981070128970906
1739209784.8063357;-45.120503652039325
1739209784.8063393;-33.981070128970906
1739209784.8063428;-45.120503652039325
1739209784.8063467;-45.120503652039325
1739209784.8063502;-35.57807855764607
1739209784.8063538;-38.13080360867914
1739209784.8063574;-38.13080360867914
1739209784.8063612;-38.13080360867914
1739209784.8063648;-45.120503652039325
1739209784.8063684;-45.120503652039325
1739209784.806372;-45.120503652039325
1739209784.8063755;-38.13080360867914
1739209784.8063793;-45.120503652039325
1739209784.806383;-45.120503652039325
1739209784.8063865;-45.120503652039325
1739209784.80639;-45.120503652039325
1739209784.8063939;-45.120503652039325
1739209784.8063974;-38.13080360867914
1739209784.806401;-45.120503652039325
1739209784.8064046;-38.13080360867914
1739209784.8064084;-38.13080360867914
1739209784.806412;-45.120503652039325
1739209784.8064156;-45.120503652039325
1739209784.8064191;-32.816014438256545
1739209784.8064227;-33.981070128970906
1739209784.8064265;-38.13080360867914
1739209784.80643;-33.981070128970906
1739209784.8064337;-38.13080360867914
1739209784.8064373;-45.120503652039325
1739209784.806441;-45.120503652039325
1739209784.8064446;-45.120503652039325
1739209784.8064482;-45.120503652039325
1739209784.8064518;-38.13080360867914
1739209784.8064556;-38.13080360867914
1739209784.8064592;-45.120503652039325
1739209784.8064628;-38.13080360867914
1739209784.8064663;-31.141103565318915
1739209784.80647;-33.981070128970906
1739209784.8064737;-45.120503652039325
1739209784.8064773;-38.13080360867914
1739209784.806481;-31.141103565318915
1739209784.8064845;-33.981070128970906
1739209784.8064883;-45.120503652039325
1739209784.8064919;-45.120503652039325
1739209784.8064954;-45.120503652039325
1739209784.806499;-45.120503652039325
1739209784.8065028;-38.13080360867914
1739209784.8065064;-38.13080360867914
1739209784.80651;-38.13080360867914
1739209784.8065135;-45.120503652039325
1739209784.8065171;-45.120503652039325
1739209784.806521;-45.120503652039325
1739209784.8065245;-45.120503652039325
1739209784.806528;-45.120503652039325
1739209784.8065317;-38.13080360867914
1739209784.8065355;-38.13080360867914
1739209784.806539;-38.13080360867914
1739209784.8065426;-38.13080360867914
1739209784.8065462;-45.120503652039325
1739209784.80655;-38.13080360867914
1739209784.8065536;-33.981070128970906
1739209784.8065572;-45.120503652039325
1739209784.8065608;-33.981070128970906
1739209784.8065643;-38.13080360867914
1739209784.8065681;-45.120503652039325
1739209784.8065717;-45.120503652039325
1739209784.8065753;-45.120503652039325
1739209784.8065789;-45.120503652039325
1739209784.8065827;-32.81601443825658
1739209784.8065863;-38.13080360867914
1739209784.8065898;-45.120503652039325
1739209784.8065934;-45.120503652039325
1739209784.8065972;-45.120503652039325
1739209784.8066008;-38.13080360867914
1739209784.8066044;-38.13080360867914
1739209784.806608;-38.13080360867914
1739209784.8066115;-28.992665084841942
1739209784.8066154;-45.120503652039325
1739209784.806619;-38.13080360867914
1739209784.8066225;-35.57807855764607
1739209784.806626;-30.49652367304973
1739209784.80663;-38.13080360867914
1739209784.8066335;-45.120503652039325
1739209784.806637;-45.120503652039325
1739209784.8066406;-38.13080360867914
1739209784.8066444;-38.13080360867914
1739209784.806648;-45.120503652039325
1739209784.8066516;-45.120503652039325
1739209784.8070388;-38.13080360867914
1739209784.8070464;-38.13080360867914
1739209784.807054;-38.13080360867914
1739209784.8070617;-32.816014438256545
1739209784.807069;-33.981070128970906
1739209784.8070767;-45.120503652039325
1739209784.8070843;-32.816014438256545
1739209784.807092;-29.438486411369347
1739209784.8070996;-33.981070128970906
1739209784.8071072;-45.120503652039325
1739209784.8071148;-45.120503652039325
1739209784.8071225;-45.120503652039325
1739209784.80713;-45.120503652039325
1739209784.8071375;-38.13080360867914
1739209784.807145;-45.120503652039325
1739209784.8071527;-31.141103565318915
1739209784.8071604;-33.981070128970906
1739209784.807168;-38.13080360867914
1739209784.8071756;-45.120503652039325
1739209784.8071833;-38.13080360867914
1739209784.807191;-32.816014438256545
1739209784.8071983;-35.57807855764607
1739209784.807206;-45.120503652039325
1739209784.8072135;-33.981070128970906
1739209784.8072212;-38.13080360867914
1739209784.8072288;-38.13080360867914
1739209784.8072364;-45.120503652039325
1739209784.807244;-45.120503652039325
1739209784.8072517;-45.120503652039325
1739209784.8072593;-38.13080360867914
1739209784.8072667;-38.13080360867914
1739209784.8072743;-38.13080360867914
1739209784.807282;-38.13080360867914
1739209784.8072896;-38.13080360867914
1739209784.8072972;-38.13080360867914
1739209784.8073049;-38.13080360867914
1739209784.8073125;-45.120503652039325
1739209784.80732;-33.981070128970906
1739209784.8073277;-45.120503652039325
1739209784.8073351;-45.120503652039325
1739209784.8073428;-38.13080360867914
1739209784.8073504;-38.13080360867914
1739209784.807358;-38.13080360867914
1739209784.8073657;-38.13080360867914
1739209784.8073733;-35.57807855764607
1739209784.807381;-38.13080360867914
1739209784.8073885;-38.13080360867914
1739209784.8073962;-38.13080360867914
1739209784.8074036;-33.981070128970906
1739209784.8074112;-38.13080360867914
1739209784.8074188;-38.13080360867914
1739209784.8074265;-45.120503652039325
1739209784.807434;-45.120503652039325
1739209784.8074417;-38.13080360867914
1739209784.8074493;-45.120503652039325
1739209784.807457;-45.120503652039325
1739209784.8074644;-45.120503652039325
1739209784.807472;-45.120503652039325
1739209784.8074796;-45.120503652039325
1739209784.8074872;-45.120503652039325
1739209784.8074949;-45.120503652039325
1739209784.8075025;-45.120503652039325
1739209784.8075101;-38.13080360867914
1739209784.8075178;-45.120503652039325
1739209784.8075254;-35.57807855764607
1739209784.8075328;-38.13080360867914
1739209784.8075404;-38.13080360867914
1739209784.807548;-38.13080360867914
1739209784.8075557;-38.13080360867914
1739209784.8075633;-38.13080360867914
1739209784.807571;-38.13080360867914
1739209784.8075786;-38.13080360867914
1739209784.8075862;-45.120503652039325
1739209784.8075938;-45.120503652039325
1739209784.8076012;-38.13080360867914
1739209784.8076088;-45.120503652039325
1739209784.8076165;-45.120503652039325
1739209784.807624;-45.120503652039325
1739209784.8076317;-45.120503652039325
1739209784.8076394;-45.120503652039325
1739209784.807647;-38.13080360867914
1739209784.8076546;-45.120503652039325
1739209784.8076622;-45.120503652039325
1739209784.8076696;-38.13080360867914
1739209784.8076773;-31.141103565318915
1739209784.807685;-33.981070128970906
1739209784.8076925;-45.120503652039325
1739209784.8077002;-45.120503652039325
1739209784.8077078;-30.49652367304973
1739209784.8077154;-35.57807855764607
1739209784.807723;-45.120503652039325
1739209784.8077304;-38.13080360867914
1739209784.807738;-45.120503652039325
1739209784.8077457;-45.120503652039325
1739209784.8077533;-45.120503652039325
1739209784.807761;-45.120503652039325
1739209784.8077686;-45.120503652039325
1739209784.8077762;-45.120503652039325
1739209784.8077838;-45.120503652039325
1739209784.8077915;-45.120503652039325
1739209784.8077989;-38.13080360867914
1739209784.8078065;-38.13080360867914
1739209784.8078141;-45.120503652039325
1739209784.8078218;-45.120503652039325
1739209784.8078294;-24.151403521958727
1739209784.807837;-32.816014438256545
1739209784.8078446;-45.120503652039325
1739209784.8078523;-38.13080360867914
1739209784.80786;-31.141103565318915
1739209784.8078673;-32.816014438256545
1739209784.807875;-45.120503652039325
1739209784.8078825;-38.13080360867914
1739209784.8078902;-45.120503652039325
1739209784.8078978;-45.120503652039325
1739209784.8079054;-35.57807855764607
1739209784.807913;-45.120503652039325
1739209784.8079207;-45.120503652039325
1739209784.8079283;-38.13080360867914
1739209784.8079357;-45.120503652039325
1739209784.8079433;-38.13080360867914
1739209784.807951;-45.120503652039325
1739209784.8079586;-45.120503652039325
1739209784.8079662;-45.120503652039325
1739209784.8079739;-45.120503652039325
1739209784.8079815;-45.120503652039325
1739209784.8079891;-45.120503652039325
1739209784.8079965;-38.13080360867914
1739209784.8080041;-45.120503652039325
1739209784.8080118;-29.438486411369333
1739209784.8080194;-27.8777449560314
1739209784.808027;-45.120503652039325
1739209784.8080347;-45.120503652039325
1739209784.8080423;-32.816014438256545
1739209784.80805;-38.13080360867914
1739209784.8080575;-45.120503652039325
1739209784.808065;-38.13080360867914
1739209784.8080726;-45.120503652039325
1739209784.8080802;-38.13080360867914
1739209784.8080878;-35.57807855764607
1739209784.8080955;-38.13080360867914
1739209784.808103;-38.13080360867914
1739209784.8081107;-45.120503652039325
1739209784.8081183;-45.120503652039325
1739209784.808126;-45.120503652039325
1739209784.8081334;-38.13080360867914
1739209784.808141;-38.13080360867914
1739209784.8081486;-38.13080360867914
1739209784.8081563;-33.981070128970906
1739209784.808164;-45.120503652039325
1739209784.8081715;-45.120503652039325
1739209784.8081791;-35.57807855764607
1739209784.8081868;-38.13080360867914
1739209784.8081944;-45.120503652039325
1739209784.8082018;-38.13080360867914
1739209784.8082094;-35.57807855764607
1739209784.808217;-38.13080360867914
1739209784.8082247;-35.57807855764607
1739209784.8082323;-33.981070128970906
1739209784.80824;-38.13080360867914
1739209784.8082476;-35.57807855764607
1739209784.8082552;-45.120503652039325
1739209784.8082626;-45.120503652039325
1739209784.8082702;-45.120503652039325
1739209784.8082778;-45.120503652039325
1739209784.8082855;-45.120503652039325
1739209784.808293;-45.120503652039325
1739209784.8083007;-45.120503652039325
1739209784.8083084;-45.120503652039325
1739209784.808316;-38.13080360867914
1739209784.8083236;-33.981070128970906
1739209784.808331;-45.120503652039325
1739209784.8083386;-45.120503652039325
1739209784.8083463;-38.13080360867914
1739209784.808354;-45.120503652039325
1739209784.8083615;-38.13080360867914
1739209784.8083692;-45.120503652039325
1739209784.8083768;-38.13080360867914
1739209784.8083844;-38.13080360867914
1739209784.808392;-38.13080360867914
1739209784.8083994;-45.120503652039325
1739209784.808407;-38.13080360867914
1739209784.8084147;-31.141103565318893
1739209784.8084223;-45.120503652039325
1739209784.80843;-45.120503652039325
1739209784.8084376;-38.13080360867914
1739209784.8084452;-38.13080360867914
1739209784.8084528;-38.13080360867914
1739209784.8084605;-38.13080360867914
1739209784.8084679;-38.13080360867914
1739209784.8084755;-38.13080360867914
1739209784.8084831;-38.13080360867914
1739209784.8084908;-45.120503652039325
1739209784.8084984;-45.120503652039325
1739209784.808506;-38.13080360867914
1739209784.8085136;-45.120503652039325
1739209784.8085213;-45.120503652039325
1739209784.8085287;-38.13080360867914
1739209784.8085363;-33.981070128970906
1739209784.808544;-45.120503652039325
1739209784.8085515;-45.120503652039325
1739209784.8085592;-38.13080360867914
1739209784.8085668;-45.120503652039325
1739209784.8085744;-45.120503652039325
1739209784.808582;-45.120503652039325
1739209784.8085897;-45.120503652039325
1739209784.808597;-33.981070128970906
1739209784.8086047;-38.13080360867914
1739209784.8086123;-45.120503652039325
1739209784.80862;-32.816014438256545
1739209784.8086276;-31.141103565318915
1739209784.8086352;-38.13080360867914
1739209784.8086429;-38.13080360867914
1739209784.8086505;-38.13080360867914
1739209784.8086581;-45.120503652039325
1739209784.8086655;-35.57807855764607
1739209784.8086731;-35.57807855764607
1739209784.8086808;-45.120503652039325
1739209784.8086884;-33.981070128970906
1739209784.808696;-31.141103565318915
1739209784.8087037;-45.120503652039325
1739209784.8087113;-45.120503652039325
1739209784.808719;-45.120503652039325
1739209784.8087265;-45.120503652039325
1739209784.808734;-45.120503652039325
1739209784.8087416;-45.120503652039325
1739209784.8087492;-38.13080360867914
1739209784.8087568;-38.13080360867914
1739209784.8087645;-33.981070128970906
1739209784.808772;-45.120503652039325
1739209784.8087797;-45.120503652039325
1739209784.8087873;-45.120503652039325
1739209784.8087947;-45.120503652039325
1739209784.8088024;-45.120503652039325
1739209784.80881;-45.120503652039325
1739209784.8088176;-35.57807855764607
1739209784.8088253;-38.13080360867914
1739209784.808833;-45.120503652039325
1739209784.8088405;-38.13080360867914
1739209784.8088481;-33.981070128970906
1739209784.8088558;-38.13080360867914
1739209784.8088632;-45.120503652039325
1739209784.8088708;-33.981070128970906
1739209784.8088784;-27.267205301931607
1739209784.808886;-45.120503652039325
1739209784.8088937;-45.120503652039325
1739209784.8089013;-38.13080360867914
1739209784.808909;-38.13080360867914
1739209784.8089166;-38.13080360867914
1739209784.8089242;-32.816014438256545
1739209784.8089316;-38.13080360867914
1739209784.8089392;-33.981070128970956
1739209784.8089468;-45.120503652039325
1739209784.8089545;-35.57807855764607
1739209784.808962;-45.120503652039325
1739209784.8089697;-38.13080360867914
1739209784.8089774;-35.57807855764607
1739209784.808985;-38.13080360867914
1739209784.8089926;-38.13080360867914
1739209784.809;-45.120503652039325
1739209784.8090076;-38.13080360867914
1739209784.8090153;-45.120503652039325
1739209784.809023;-45.120503652039325
1739209784.8090305;-45.120503652039325
1739209784.8090382;-45.120503652039325
1739209784.8090458;-33.981070128970906
1739209784.8090534;-38.13080360867914
1739209784.8090608;-45.120503652039325
1739209784.8090684;-45.120503652039325
1739209784.809076;-30.49652367304973
1739209784.8090837;-38.13080360867914
1739209784.8090913;-45.120503652039325
1739209784.809099;-45.120503652039325
1739209784.8091066;-35.57807855764607
1739209784.8091142;-38.13080360867914
1739209784.8091218;-45.120503652039325
1739209784.8091292;-45.120503652039325
1739209784.8091369;-45.120503652039325
1739209784.8091445;-45.120503652039325
1739209784.8091521;-45.120503652039325
1739209784.8091598;-38.13080360867914
1739209784.8091674;-38.13080360867914
1739209784.809175;-38.13080360867914
1739209784.8091826;-38.13080360867914
1739209784.8091903;-38.13080360867914
1739209784.8091977;-45.120503652039325
1739209784.8092053;-45.120503652039325
1739209784.809213;-45.120503652039325
1739209784.8092206;-38.13080360867914
1739209784.8092282;-38.13080360867914
1739209784.8092358;-38.13080360867914
1739209784.8092434;-38.13080360867914
1739209784.809251;-45.120503652039325
1739209784.8092587;-38.13080360867914
1739209784.809266;-38.13080360867914
1739209784.8092737;-33.981070128970906
1739209784.8092813;-38.13080360867914
1739209784.809289;-38.13080360867914
1739209784.8092966;-45.120503652039325
1739209784.8093042;-38.13080360867914
1739209784.8093119;-32.816014438256545
1739209784.8093195;-45.120503652039325
1739209784.809327;-45.120503652039325
1739209784.8093345;-45.120503652039325
1739209784.8093421;-33.981070128970906
1739209784.8093498;-45.120503652039325
1739209784.8093574;-45.120503652039325
1739209784.809365;-33.981070128970906
1739209784.8093727;-45.120503652039325
1739209784.8093803;-38.13080360867914
1739209784.809388;-38.13080360867914
1739209784.8093953;-45.120503652039325
1739209784.809403;-45.120503652039325
1739209784.8094106;-38.13080360867914
1739209784.8094182;-38.13080360867914
1739209784.8094258;-38.13080360867914
1739209784.8094335;-45.120503652039325
1739209784.809441;-45.120503652039325
1739209784.8094487;-38.13080360867914
1739209784.8094563;-35.57807855764607
1739209784.8094637;-38.13080360867914
1739209784.8094714;-35.57807855764607
1739209784.809479;-35.57807855764607
1739209784.8094866;-38.13080360867914
1739209784.8094943;-35.57807855764607
1739209784.809502;-45.120503652039325
1739209784.8095095;-33.981070128970906
1739209784.8095171;-45.120503652039325
1739209784.8095248;-45.120503652039325
1739209784.8095322;-38.13080360867914
1739209784.8095398;-33.981070128970906
1739209784.8095474;-45.120503652039325
1739209784.809555;-30.49652367304976
1739209784.8095627;-38.13080360867914
1739209784.8095703;-38.13080360867914
1739209784.809578;-45.120503652039325
1739209784.8095856;-45.120503652039325
1739209784.809593;-38.13080360867914
1739209784.8096006;-38.13080360867914
1739209784.8096082;-38.13080360867914
1739209784.8096159;-28.992665084841942
1739209784.8096235;-38.13080360867914
1739209784.809631;-38.13080360867914
1739209784.8096387;-45.120503652039325
1739209784.8096464;-35.57807855764607
1739209784.809654;-33.981070128970906
1739209784.8096614;-45.120503652039325
1739209784.809669;-38.13080360867914
1739209784.8096766;-38.13080360867914
1739209784.8096843;-35.57807855764607
1739209784.809692;-38.13080360867914
1739209784.8096995;-45.120503652039325
1739209784.8097072;-33.981070128970906
1739209784.8097148;-45.120503652039325
1739209784.8097224;-33.981070128970906
1739209784.8097298;-45.120503652039325
1739209784.8097374;-35.57807855764607
1739209784.809745;-45.120503652039325
1739209784.8097527;-45.120503652039325
1739209784.8097603;-38.13080360867914
1739209784.809768;-45.120503652039325
1739209784.8097756;-38.13080360867914
1739209784.8097832;-45.120503652039325
1739209784.8097908;-45.120503652039325
1739209784.8097982;-28.992665084841942
1739209784.8098059;-38.13080360867914
1739209784.8098135;-45.120503652039325
1739209784.8098211;-38.13080360867914
1739209784.8098288;-30.49652367304973
1739209784.8098364;-35.57807855764607
1739209784.809844;-45.120503652039325
1739209784.8098516;-38.13080360867914
1739209784.809859;-38.13080360867914
1739209784.8098667;-45.120503652039325
1739209784.8098743;-45.120503652039325
1739209784.809882;-38.13080360867914
1739209784.8098896;-33.981070128970906
1739209784.8098972;-45.120503652039325
1739209784.8099048;-38.13080360867914
1739209784.8099124;-38.13080360867914
1739209784.80992;-45.120503652039325
1739209784.8099275;-38.13080360867914
1739209784.809935;-35.57807855764607
1739209784.8099427;-45.120503652039325
1739209784.8099504;-45.120503652039325
1739209784.809958;-45.120503652039325
1739209784.8099656;-45.120503652039325
1739209784.8099732;-38.13080360867914
1739209784.8099809;-33.981070128970906
1739209784.8099885;-35.57807855764607
