CAN Message; 0x150:030053ad6723a207
Timestamp;Amplitude
1739209649.2939575;-33.981070128970906
1739209649.2939708;-38.13080360867914
1739209649.2939844;-45.120503652039325
1739209649.2939978;-32.816014438256545
1739209649.294011;-33.981070128970906
1739209649.2940245;-45.120503652039325
1739209649.2940378;-45.120503652039325
1739209649.2940512;-38.13080360867914
1739209649.2940645;-38.13080360867914
1739209649.2940779;-45.120503652039325
1739209649.2940912;-35.57807855764607
1739209649.2941048;-38.13080360867914
1739209649.2941182;-45.120503652039325
1739209649.2941315;-45.120503652039325
1739209649.2941449;-45.120503652039325
1739209649.2941582;-45.120503652039325
1739209649.2941716;-33.981070128970906
1739209649.294185;-45.120503652039325
1739209649.2941983;-38.13080360867914
1739209649.2942119;-35.57807855764607
1739209649.2942252;-38.13080360867914
1739209649.2942386;-45.120503652039325
1739209649.294252;-38.13080360867914
1739209649.2942653;-45.120503652039325
1739209649.2942786;-38.13080360867914
1739209649.294292;-45.120503652039325
1739209649.2943053;-38.13080360867914
1739209649.2943187;-38.13080360867914
1739209649.2943323;-45.120503652039325
1739209649.2943456;-45.120503652039325
1739209649.294359;-38.13080360867914
1739209649.2943723;-45.120503652039325
1739209649.2943857;-38.13080360867914
1739209649.294399;-45.120503652039325
1739209649.2944124;-45.120503652039325
1739209649.2944257;-38.13080360867914
1739209649.2944393;-45.120503652039325
1739209649.2944527;-45.120503652039325
1739209649.294466;-45.120503652039325
1739209649.2944794;-45.120503652039325
1739209649.2944927;-45.120503652039325
1739209649.294506;-45.120503652039325
1739209649.2945194;-38.13080360867914
1739209649.2945328;-45.120503652039325
1739209649.2945461;-38.13080360867914
1739209649.2945597;-38.13080360867914
1739209649.294573;-38.13080360867914
1739209649.2945864;-38.13080360867914
1739209649.2945998;-33.981070128970906
1739209649.2946131;-38.13080360867914
1739209649.2946265;-45.120503652039325
1739209649.2946398;-33.981070128970906
1739209649.2946532;-45.120503652039325
1739209649.2946665;-45.120503652039325
1739209649.29468;-38.13080360867914
1739209649.2946935;-38.13080360867914
1739209649.2947068;-45.120503652039325
1739209649.2947202;-45.120503652039325
1739209649.2947335;-38.13080360867914
1739209649.2947469;-45.120503652039325
1739209649.2947602;-38.13080360867914
1739209649.2947736;-45.120503652039325
1739209649.2947872;-38.13080360867914
1739209649.2948005;-38.13080360867914
1739209649.2948139;-38.13080360867914
1739209649.2948272;-45.120503652039325
1739209649.2948406;-45.120503652039325
1739209649.294854;-33.981070128970906
1739209649.2948673;-38.13080360867914
1739209649.2948806;-45.120503652039325
1739209649.294894;-38.13080360867914
1739209649.2949076;-32.816014438256545
1739209649.294921;-45.120503652039325
1739209649.2949343;-45.120503652039325
1739209649.2949476;-38.13080360867914
1739209649.294961;-38.13080360867914
1739209649.2949743;-35.57807855764607
1739209649.2949877;-33.981070128970906
1739209649.295001;-38.13080360867914
1739209649.2950146;-38.13080360867914
1739209649.295028;-38.13080360867914
1739209649.2950413;-38.13080360867914
1739209649.2950547;-45.120503652039325
1739209649.295068;-32.816014438256545
1739209649.2950814;-45.120503652039325
1739209649.2950947;-45.120503652039325
1739209649.295108;-38.13080360867914
1739209649.2951214;-38.13080360867914
1739209649.295135;-45.120503652039325
1739209649.2951484;-45.120503652039325
1739209649.2951617;-38.13080360867914
1739209649.295175;-38.13080360867914
1739209649.2951884;-45.120503652039325
1739209649.2952018;-45.120503652039325
1739209649.2952151;-45.120503652039325
1739209649.2952285;-45.120503652039325
1739209649.2952418;-38.13080360867914
1739209649.2952554;-35.57807855764607
1739209649.2952688;-35.57807855764607
1739209649.2952821;-38.13080360867914
1739209649.2952955;-45.120503652039325
1739209649.2953088;-45.120503652039325
1739209649.2953222;-38.13080360867914
1739209649.2953355;-45.120503652039325
1739209649.295349;-45.120503652039325
1739209649.2953625;-45.120503652039325
1739209649.2953758;-38.13080360867914
1739209649.2953892;-45.120503652039325
1739209649.2954025;-45.120503652039325
1739209649.2954159;-35.57807855764607
1739209649.2954292;-38.13080360867914
1739209649.2954426;-45.120503652039325
1739209649.295456;-45.120503652039325
1739209649.2954693;-31.141103565318893
1739209649.2954829;-33.981070128970906
1739209649.2954962;-45.120503652039325
1739209649.2955096;-38.13080360867914
1739209649.295523;-38.13080360867914
1739209649.2955363;-45.120503652039325
1739209649.2955496;-45.120503652039325
1739209649.295563;-38.13080360867914
1739209649.2955763;-45.120503652039325
1739209649.2955897;-45.120503652039325
1739209649.2956033;-45.120503652039325
1739209649.2956166;-45.120503652039325
1739209649.29563;-45.120503652039325
1739209649.2956433;-38.13080360867914
1739209649.2956567;-45.120503652039325
1739209649.29567;-45.120503652039325
1739209649.2956834;-35.57807855764607
1739209649.2956967;-38.13080360867914
1739209649.2957103;-45.120503652039325
1739209649.2957237;-38.13080360867914
1739209649.295737;-29.438486411369333
1739209649.2957504;-35.57807855764607
1739209649.2957637;-45.120503652039325
1739209649.295777;-45.120503652039325
1739209649.2957904;-45.120503652039325
1739209649.2958038;-38.13080360867914
1739209649.2958171;-45.120503652039325
1739209649.2958307;-38.13080360867914
1739209649.295844;-45.120503652039325
1739209649.2958574;-45.120503652039325
1739209649.2958708;-45.120503652039325
1739209649.2958841;-45.120503652039325
1739209649.2958975;-38.13080360867914
1739209649.2959108;-45.120503652039325
1739209649.2959242;-45.120503652039325
1739209649.2959378;-45.120503652039325
1739209649.2959511;-26.035653463252796
1739209649.2959645;-32.816014438256545
1739209649.2959778;-45.120503652039325
1739209649.2959912;-32.816014438256545
1739209649.2960045;-38.13080360867914
1739209649.296018;-38.13080360867914
1739209649.2960312;-45.120503652039325
1739209649.2960446;-33.981070128970906
1739209649.2960582;-45.120503652039325
1739209649.2960715;-45.120503652039325
1739209649.296085;-38.13080360867914
1739209649.2960982;-45.120503652039325
1739209649.2961116;-45.120503652039325
1739209649.296125;-45.120503652039325
1739209649.2961383;-35.57807855764607
1739209649.2961516;-45.120503652039325
1739209649.296165;-29.438486411369333
1739209649.2961786;-30.49652367304973
1739209649.296192;-38.13080360867914
1739209649.2962053;-45.120503652039325
1739209649.2962186;-38.13080360867914
1739209649.296232;-35.57807855764607
1739209649.2962453;-38.13080360867914
1739209649.2962587;-38.13080360867914
1739209649.296272;-45.120503652039325
1739209649.2962856;-45.120503652039325
1739209649.296299;-35.57807855764607
1739209649.2963123;-38.13080360867914
1739209649.2963257;-45.120503652039325
1739209649.296339;-45.120503652039325
1739209649.2963524;-35.57807855764607
1739209649.2963657;-38.13080360867914
1739209649.296379;-38.13080360867914
1739209649.2963924;-45.120503652039325
1739209649.296406;-45.120503652039325
1739209649.2964194;-38.13080360867914
1739209649.2964327;-45.120503652039325
1739209649.296446;-45.120503652039325
1739209649.2964594;-45.120503652039325
1739209649.2964728;-45.120503652039325
1739209649.2964861;-33.981070128970906
1739209649.2964995;-38.13080360867914
1739209649.296513;-45.120503652039325
1739209649.2965264;-38.13080360867914
1739209649.2965398;-33.981070128970906
1739209649.2965531;-35.57807855764607
1739209649.2965665;-38.13080360867914
1739209649.2965798;-33.981070128970906
1739209649.2965932;-38.13080360867914
1739209649.2966065;-33.981070128970956
1739209649.29662;-35.57807855764607
1739209649.2966335;-33.981070128970906
1739209649.2966468;-45.120503652039325
1739209649.2966602;-38.13080360867914
1739209649.2966735;-38.13080360867914
1739209649.296687;-45.120503652039325
1739209649.2967002;-38.13080360867914
1739209649.2967136;-31.141103565318915
1739209649.296727;-38.13080360867914
1739209649.2967403;-38.13080360867914
1739209649.296754;-45.120503652039325
1739209649.2967672;-35.57807855764607
1739209649.2967806;-32.816014438256545
1739209649.296794;-33.981070128970906
1739209649.2968073;-45.120503652039325
1739209649.2968206;-29.438486411369354
1739209649.296834;-35.57807855764607
1739209649.2968473;-33.981070128970906
1739209649.296861;-45.120503652039325
1739209649.2968743;-45.120503652039325
1739209649.2968876;-32.816014438256545
1739209649.296901;-38.13080360867914
1739209649.2969143;-38.13080360867914
1739209649.2969277;-28.992665084841942
1739209649.296941;-38.13080360867914
1739209649.2969544;-38.13080360867914
1739209649.2969677;-45.120503652039325
1739209649.2969813;-38.13080360867914
1739209649.2969947;-33.981070128970906
1739209649.297008;-45.120503652039325
1739209649.2970214;-45.120503652039325
1739209649.2970347;-32.816014438256545
1739209649.297048;-38.13080360867914
1739209649.2970614;-45.120503652039325
1739209649.2970748;-45.120503652039325
1739209649.2970884;-45.120503652039325
1739209649.2971017;-45.120503652039325
1739209649.297115;-45.120503652039325
1739209649.2971284;-45.120503652039325
1739209649.2971418;-33.981070128970906
1739209649.2971551;-38.13080360867914
1739209649.2971685;-38.13080360867914
1739209649.2971818;-38.13080360867914
1739209649.2971952;-35.57807855764607
1739209649.2972088;-38.13080360867914
1739209649.2972221;-38.13080360867914
1739209649.2972355;-35.57807855764607
1739209649.2972488;-33.981070128970906
1739209649.2972622;-35.57807855764607
1739209649.2972755;-38.13080360867914
1739209649.297289;-45.120503652039325
1739209649.2973022;-38.13080360867914
1739209649.2973156;-35.57807855764607
1739209649.2973292;-45.120503652039325
1739209649.2973425;-45.120503652039325
1739209649.297356;-38.13080360867914
1739209649.2973692;-45.120503652039325
1739209649.2973826;-45.120503652039325
1739209649.297396;-38.13080360867914
1739209649.2974093;-38.13080360867914
1739209649.2974226;-45.120503652039325
1739209649.2974362;-35.57807855764607
1739209649.2974496;-38.13080360867914
1739209649.297463;-38.13080360867914
1739209649.2974763;-38.13080360867914
1739209649.2974896;-45.120503652039325
1739209649.297503;-45.120503652039325
1739209649.2975163;-38.13080360867914
1739209649.2975297;-38.13080360867914
1739209649.297543;-45.120503652039325
1739209649.2975566;-38.13080360867914
1739209649.29757;-33.981070128970906
1739209649.2975833;-38.13080360867914
1739209649.2975967;-45.120503652039325
1739209649.29761;-45.120503652039325
1739209649.2976234;-38.13080360867914
1739209649.2976367;-45.120503652039325
1739209649.29765;-45.120503652039325
1739209649.2976637;-45.120503652039325
1739209649.297677;-38.13080360867914
1739209649.2976904;-38.13080360867914
1739209649.2977037;-45.120503652039325
1739209649.297717;-45.120503652039325
1739209649.2977304;-38.13080360867914
1739209649.2977438;-35.57807855764607
1739209649.2977571;-38.13080360867914
1739209649.2977705;-38.13080360867914
1739209649.297784;-38.13080360867914
1739209649.2977974;-45.120503652039325
1739209649.2978108;-45.120503652039325
1739209649.2978241;-38.13080360867914
1739209649.2978375;-45.120503652039325
1739209649.2978508;-38.13080360867914
1739209649.2978642;-45.120503652039325
1739209649.2978776;-45.120503652039325
1739209649.297891;-38.13080360867914
1739209649.2979045;-32.816014438256545
1739209649.2979178;-38.13080360867914
1739209649.2979312;-38.13080360867914
1739209649.2979445;-33.981070128970906
1739209649.297958;-33.981070128970906
1739209649.2979712;-33.981070128970906
1739209649.2979846;-45.120503652039325
1739209649.297998;-38.13080360867914
1739209649.2980115;-35.57807855764607
1739209649.298025;-33.981070128970906
1739209649.2980382;-45.120503652039325
1739209649.2980516;-45.120503652039325
1739209649.298065;-45.120503652039325
1739209649.2980783;-38.13080360867914
1739209649.2980917;-45.120503652039325
1739209649.298105;-45.120503652039325
1739209649.2981184;-35.57807855764607
1739209649.298132;-38.13080360867914
1739209649.2981453;-45.120503652039325
1739209649.2981586;-38.13080360867914
1739209649.298172;-35.57807855764607
1739209649.2981853;-33.981070128970906
1739209649.2981987;-45.120503652039325
1739209649.298212;-38.13080360867914
1739209649.2982254;-38.13080360867914
1739209649.298239;-38.13080360867914
1739209649.2982523;-45.120503652039325
1739209649.2982657;-45.120503652039325
1739209649.298279;-45.120503652039325
1739209649.2982924;-45.120503652039325
1739209649.2983057;-45.120503652039325
1739209649.298319;-45.120503652039325
1739209649.2983325;-45.120503652039325
1739209649.2983458;-45.120503652039325
1739209649.2983594;-32.816014438256545
1739209649.2983727;-38.13080360867914
1739209649.298386;-38.13080360867914
1739209649.2983994;-35.57807855764607
1739209649.2984128;-38.13080360867914
1739209649.2984262;-38.13080360867914
1739209649.2984395;-45.120503652039325
1739209649.2984529;-45.120503652039325
1739209649.2984662;-38.13080360867914
1739209649.2984798;-35.57807855764607
1739209649.2984931;-38.13080360867914
1739209649.2985065;-45.120503652039325
1739209649.2985198;-45.120503652039325
1739209649.2985332;-45.120503652039325
1739209649.2985466;-45.120503652039325
1739209649.29856;-45.120503652039325
1739209649.2985733;-38.13080360867914
1739209649.2985868;-45.120503652039325
1739209649.2986002;-38.13080360867914
1739209649.2986135;-38.13080360867914
1739209649.298627;-38.13080360867914
1739209649.2986403;-45.120503652039325
1739209649.2986536;-38.13080360867914
1739209649.298667;-38.13080360867914
1739209649.2986803;-38.13080360867914
1739209649.2986937;-38.13080360867914
1739209649.2987072;-45.120503652039325
1739209649.2987206;-45.120503652039325
1739209649.298734;-45.120503652039325
1739209649.2987473;-45.120503652039325
1739209649.2987607;-45.120503652039325
1739209649.298774;-38.13080360867914
1739209649.2987874;-38.13080360867914
1739209649.2988007;-45.120503652039325
1739209649.2988143;-35.57807855764607
1739209649.2988276;-45.120503652039325
1739209649.298841;-45.120503652039325
1739209649.2988544;-38.13080360867914
1739209649.2988677;-38.13080360867914
1739209649.298881;-32.816014438256545
1739209649.2988944;-35.57807855764607
1739209649.2989078;-38.13080360867914
1739209649.298921;-45.120503652039325
1739209649.2989347;-38.13080360867914
1739209649.298948;-38.13080360867914
1739209649.2989614;-45.120503652039325
1739209649.2989748;-38.13080360867914
1739209649.298988;-32.816014438256545
1739209649.2990015;-31.141103565318893
1739209649.2990148;-33.981070128970906
1739209649.2990282;-35.57807855764607
1739209649.2990415;-33.981070128970906
1739209649.299055;-35.57807855764607
1739209649.2990685;-35.57807855764607
1739209649.2990818;-38.13080360867914
1739209649.2990952;-45.120503652039325
1739209649.2991085;-38.13080360867914
1739209649.2991219;-45.120503652039325
1739209649.2991352;-45.120503652039325
1739209649.2991486;-45.120503652039325
1739209649.2991621;-38.13080360867914
1739209649.2991755;-45.120503652039325
1739209649.2991889;-38.13080360867914
1739209649.2992022;-38.13080360867914
1739209649.2992156;-45.120503652039325
1739209649.299229;-45.120503652039325
1739209649.2992423;-38.13080360867914
1739209649.2992556;-33.981070128970906
1739209649.299269;-38.13080360867914
1739209649.2992826;-33.981070128970906
1739209649.299296;-45.120503652039325
1739209649.2993093;-31.141103565318915
1739209649.2993226;-45.120503652039325
1739209649.299336;-45.120503652039325
1739209649.2993493;-45.120503652039325
1739209649.2993627;-38.13080360867914
1739209649.299376;-38.13080360867914
1739209649.2993896;-45.120503652039325
1739209649.299403;-45.120503652039325
1739209649.2994163;-38.13080360867914
1739209649.2994297;-45.120503652039325
1739209649.299443;-45.120503652039325
1739209649.2994564;-45.120503652039325
1739209649.2994697;-38.13080360867914
1739209649.299483;-45.120503652039325
1739209649.2994964;-38.13080360867914
1739209649.29951;-35.57807855764607
1739209649.2995234;-33.981070128970906
1739209649.2995367;-38.13080360867914
1739209649.29955;-38.13080360867914
1739209649.2995634;-35.57807855764607
1739209649.2995768;-33.981070128970906
1739209649.29959;-38.13080360867914
1739209649.2996035;-38.13080360867914
1739209649.2996168;-38.13080360867914
1739209649.2996304;-38.13080360867914
1739209649.2996438;-38.13080360867914
1739209649.299657;-45.120503652039325
1739209649.2996705;-45.120503652039325
1739209649.2996838;-38.13080360867914
1739209649.2996972;-45.120503652039325
1739209649.2997105;-45.120503652039325
1739209649.2997239;-32.816014438256545
1739209649.2997375;-33.981070128970906
1739209649.2997508;-38.13080360867914
1739209649.2997642;-35.57807855764607
1739209649.2997775;-38.13080360867914
1739209649.2997909;-33.981070128970906
1739209649.2998042;-45.120503652039325
1739209649.2998176;-45.120503652039325
1739209649.299831;-38.13080360867914
1739209649.2998443;-33.981070128970906
1739209649.2998579;-45.120503652039325
1739209649.2998712;-38.13080360867914
1739209649.2998846;-38.13080360867914
1739209649.299898;-45.120503652039325
1739209649.2999113;-45.120503652039325
1739209649.2999246;-45.120503652039325
1739209649.299938;-45.120503652039325
1739209649.2999513;-33.981070128970906
1739209649.299965;-38.13080360867914
1739209649.2999783;-45.120503652039325
1739209649.2999916;-35.57807855764607
1739209649.300005;-31.141103565318915
1739209649.3000183;-45.120503652039325
1739209649.3000317;-45.120503652039325
1739209649.300045;-33.981070128970906
1739209649.3000584;-38.13080360867914
1739209649.3000717;-33.981070128970956
1739209649.3000853;-38.13080360867914
1739209649.3000987;-32.816014438256545
1739209649.300112;-38.13080360867914
1739209649.3001254;-45.120503652039325
1739209649.3001387;-38.13080360867914
1739209649.300152;-33.981070128970906
1739209649.3001654;-31.141103565318915
1739209649.3001788;-28.992665084841942
1739209649.300192;-45.120503652039325
1739209649.3002057;-35.57807855764607
1739209649.300219;-35.57807855764607
1739209649.3002324;-38.13080360867914
1739209649.3002458;-45.120503652039325
1739209649.300259;-38.13080360867914
1739209649.3002725;-38.13080360867914
1739209649.3002858;-38.13080360867914
1739209649.3002992;-38.13080360867914
1739209649.3003128;-35.57807855764607
1739209649.300326;-38.13080360867914
1739209649.3003395;-38.13080360867914
1739209649.3003528;-38.13080360867914
1739209649.3003662;-38.13080360867914
1739209649.3003795;-35.57807855764607
1739209649.3003929;-33.981070128970906
1739209649.3004062;-45.120503652039325
1739209649.3004196;-35.57807855764607
1739209649.3004332;-38.13080360867914
1739209649.3004465;-38.13080360867914
1739209649.3004599;-38.13080360867914
1739209649.3004732;-38.13080360867914
1739209649.3004866;-45.120503652039325
1739209649.3005;-38.13080360867914
1739209649.3005133;-38.13080360867914
1739209649.3005266;-38.13080360867914
1739209649.30054;-38.13080360867914
1739209649.3005536;-38.13080360867914
1739209649.300567;-45.120503652039325
1739209649.3005803;-38.13080360867914
1739209649.3005936;-45.120503652039325
1739209649.300607;-45.120503652039325
1739209649.3006203;-45.120503652039325
1739209649.3006337;-38.13080360867914
1739209649.300647;-38.13080360867914
1739209649.3006606;-45.120503652039325
1739209649.300674;-28.992665084841942
1739209649.3006873;-45.120503652039325
1739209649.3007007;-38.13080360867914
1739209649.300714;-26.487275050834715
1739209649.3007274;-38.13080360867914
1739209649.3007407;-45.120503652039325
1739209649.300754;-38.13080360867914
1739209649.3007674;-33.981070128970906
1739209649.300781;-45.120503652039325
1739209649.3007944;-38.13080360867914
1739209649.3008077;-38.13080360867914
1739209649.300821;-35.57807855764607
1739209649.3008344;-45.120503652039325
1739209649.3008478;-38.13080360867914
1739209649.3008611;-45.120503652039325
1739209649.3008745;-45.120503652039325
1739209649.300888;-38.13080360867914
1739209649.3009014;-45.120503652039325
1739209649.3009148;-45.120503652039325
1739209649.300928;-26.035653463252796
1739209649.3009415;-35.57807855764607
1739209649.3009548;-45.120503652039325
1739209649.3009682;-38.13080360867914
1739209649.3009815;-35.57807855764607
1739209649.3009949;-38.13080360867914
1739209649.3010085;-38.13080360867914
1739209649.3010218;-38.13080360867914
1739209649.3010352;-45.120503652039325
1739209649.3010485;-45.120503652039325
1739209649.3010619;-45.120503652039325
1739209649.3010752;-45.120503652039325
1739209649.3010886;-45.120503652039325
1739209649.301102;-33.981070128970906
1739209649.3011153;-45.120503652039325
1739209649.3011289;-38.13080360867914
1739209649.3011422;-25.077289914212862
1739209649.3011556;-32.816014438256545
1739209649.301169;-45.120503652039325
1739209649.3011823;-45.120503652039325
1739209649.3011956;-35.57807855764607
1739209649.301209;-45.120503652039325
1739209649.3012223;-45.120503652039325
1739209649.301236;-38.13080360867914
1739209649.3012493;-38.13080360867914
1739209649.3012626;-45.120503652039325
1739209649.301276;-32.816014438256545
1739209649.3012893;-38.13080360867914
1739209649.3013027;-45.120503652039325
1739209649.301316;-45.120503652039325
1739209649.3013294;-45.120503652039325
1739209649.3013427;-45.120503652039325
1739209649.3013563;-27.8777449560314
1739209649.3013697;-31.141103565318893
1739209649.301383;-38.13080360867914
1739209649.3013964;-45.120503652039325
1739209649.3014097;-38.13080360867914
1739209649.301423;-38.13080360867914
1739209649.3014364;-45.120503652039325
1739209649.3014498;-32.816014438256545
1739209649.3014634;-45.120503652039325
1739209649.3014767;-38.13080360867914
1739209649.30149;-38.13080360867914
1739209649.3015034;-38.13080360867914
1739209649.3015168;-45.120503652039325
1739209649.3015301;-45.120503652039325
1739209649.3015435;-35.57807855764607
1739209649.3015568;-38.13080360867914
1739209649.3015702;-38.13080360867914
1739209649.3015838;-35.57807855764607
1739209649.301597;-38.13080360867914
1739209649.3016105;-38.13080360867914
1739209649.3016238;-45.120503652039325
1739209649.3016372;-45.120503652039325
1739209649.3016505;-38.13080360867914
1739209649.3016639;-35.57807855764607
1739209649.3016772;-45.120503652039325
1739209649.3016906;-38.13080360867914
1739209649.3017042;-38.13080360867914
1739209649.3017175;-38.13080360867914
1739209649.3017309;-38.13080360867914
1739209649.3017442;-35.57807855764607
1739209649.3017576;-38.13080360867914
1739209649.301771;-33.981070128970906
1739209649.3017843;-45.120503652039325
1739209649.3017976;-45.120503652039325
1739209649.3018112;-45.120503652039325
1739209649.3018246;-45.120503652039325
1739209649.301838;-45.120503652039325
1739209649.3018513;-38.13080360867914
1739209649.3018646;-38.13080360867914
1739209649.301878;-45.120503652039325
1739209649.3018913;-38.13080360867914
1739209649.3019047;-35.57807855764607
1739209649.301918;-33.981070128970906
1739209649.3019316;-45.120503652039325
1739209649.301945;-38.13080360867914
1739209649.3019583;-38.13080360867914
1739209649.3019717;-35.57807855764607
1739209649.301985;-28.992665084841942
1739209649.3019984;-45.120503652039325
1739209649.3020117;-45.120503652039325
1739209649.302025;-38.13080360867914
1739209649.3020387;-35.57807855764607
1739209649.302052;-38.13080360867914
1739209649.3020654;-45.120503652039325
1739209649.3020787;-33.981070128970906
1739209649.302092;-38.13080360867914
1739209649.3021054;-38.13080360867914
1739209649.3021188;-38.13080360867914
1739209649.3021321;-38.13080360867914
1739209649.3021455;-38.13080360867914
1739209649.302159;-45.120503652039325
1739209649.3021724;-38.13080360867914
1739209649.3021858;-32.816014438256545
1739209649.3021991;-38.13080360867914
1739209649.3022125;-45.120503652039325
1739209649.3022258;-38.13080360867914
1739209649.3022392;-35.57807855764607
1739209649.3022525;-33.981070128970906
1739209649.302266;-45.120503652039325
1739209649.3022795;-45.120503652039325
1739209649.3022928;-35.57807855764607
1739209649.3023062;-38.13080360867914
1739209649.3023195;-35.57807855764607
1739209649.3023329;-45.120503652039325
1739209649.3023462;-45.120503652039325
1739209649.3023596;-38.13080360867914
1739209649.302373;-45.120503652039325
1739209649.3023865;-38.13080360867914
1739209649.3023999;-45.120503652039325
1739209649.3024132;-38.13080360867914
1739209649.3024266;-45.120503652039325
1739209649.30244;-33.981070128970906
1739209649.3024533;-31.141103565318915
1739209649.3024666;-38.13080360867914
1739209649.30248;-45.120503652039325
1739209649.3024933;-38.13080360867914
1739209649.302507;-32.816014438256545
1739209649.3025203;-45.120503652039325
1739209649.3025336;-45.120503652039325
1739209649.302547;-45.120503652039325
1739209649.3025603;-38.13080360867914
1739209649.3025737;-38.13080360867914
1739209649.302587;-45.120503652039325
1739209649.3026004;-45.120503652039325
1739209649.302614;-38.13080360867914
1739209649.3026273;-45.120503652039325
1739209649.3026407;-35.57807855764607
1739209649.302654;-38.13080360867914
1739209649.3026674;-38.13080360867914
1739209649.3026807;-38.13080360867914
1739209649.302694;-45.120503652039325
1739209649.3027074;-38.13080360867914
1739209649.3027208;-38.13080360867914
1739209649.3027344;-38.13080360867914
1739209649.3027477;-38.13080360867914
1739209649.302761;-45.120503652039325
1739209649.3027744;-45.120503652039325
1739209649.3027878;-38.13080360867914
1739209649.3028011;-33.981070128970906
1739209649.3028145;-38.13080360867914
1739209649.3028278;-38.13080360867914
1739209649.3028412;-38.13080360867914
1739209649.3028548;-35.57807855764607
1739209649.3028681;-38.13080360867914
1739209649.3028815;-45.120503652039325
1739209649.3028948;-45.120503652039325
1739209649.3029082;-38.13080360867914
1739209649.3029215;-35.57807855764607
1739209649.302935;-45.120503652039325
1739209649.3029482;-38.13080360867914
1739209649.3029618;-38.13080360867914
1739209649.3029752;-35.57807855764607
1739209649.3029885;-30.49652367304973
1739209649.3030019;-45.120503652039325
1739209649.3030152;-32.816014438256545
1739209649.3030286;-38.13080360867914
1739209649.303042;-45.120503652039325
1739209649.3030553;-45.120503652039325
1739209649.3030686;-45.120503652039325
1739209649.3030822;-45.120503652039325
1739209649.3030956;-33.981070128970956
1739209649.303109;-45.120503652039325
1739209649.3031223;-38.13080360867914
1739209649.3031356;-38.13080360867914
1739209649.303149;-38.13080360867914
1739209649.3031623;-45.120503652039325
1739209649.3031757;-35.57807855764607
1739209649.3031893;-35.57807855764607
1739209649.3032026;-27.8777449560314
1739209649.303216;-38.13080360867914
1739209649.3032293;-38.13080360867914
1739209649.3032427;-45.120503652039325
1739209649.303256;-35.57807855764607
1739209649.3032694;-38.13080360867914
1739209649.3032827;-38.13080360867914
1739209649.303296;-38.13080360867914
1739209649.3033097;-33.981070128970956
1739209649.303323;-45.120503652039325
1739209649.3033364;-45.120503652039325
1739209649.3033497;-45.120503652039325
1739209649.303363;-45.120503652039325
1739209649.3033764;-45.120503652039325
1739209649.3033898;-38.13080360867914
1739209649.3034031;-38.13080360867914
1739209649.3034165;-27.8777449560314
1739209649.30343;-35.57807855764607
1739209649.3034434;-38.13080360867914
1739209649.3034568;-33.981070128970906
1739209649.3034701;-45.120503652039325
1739209649.3034835;-45.120503652039325
1739209649.3034968;-45.120503652039325
1739209649.3035102;-38.13080360867914
1739209649.3035235;-35.57807855764607
1739209649.3035371;-45.120503652039325
1739209649.3035505;-32.816014438256545
1739209649.3035638;-45.120503652039325
1739209649.3035772;-45.120503652039325
1739209649.3035905;-45.120503652039325
1739209649.303604;-38.13080360867914
