CAN Message; 0x98:0000abe45fd71023
1739209847.8516457;-38.13080360867914
1739209847.851652;-33.981070128970906
1739209847.851658;-45.120503652039325
1739209847.8516643;-33.981070128970906
1739209847.8516705;-38.13080360867914
1739209847.8516767;-45.120503652039325
1739209847.851683;-38.13080360867914
1739209847.851689;-38.13080360867914
1739209847.8516953;-32.816014438256545
1739209847.8517015;-33.981070128970906
1739209847.8517077;-45.120503652039325
1739209847.8517137;-38.13080360867914
1739209847.8517199;-32.816014438256545
1739209847.851726;-38.13080360867914
1739209847.8517323;-45.120503652039325
1739209847.8517385;-38.13080360867914
1739209847.8517447;-35.57807855764607
1739209847.8517509;-38.13080360867914
1739209847.851757;-45.120503652039325
1739209847.8517632;-28.58837851428586
1739209847.8517694;-45.120503652039325
1739209847.8517756;-45.120503652039325
1739209847.8517818;-45.120503652039325
1739209847.8517878;-45.120503652039325
1739209847.851794;-45.120503652039325
1739209847.8518002;-38.13080360867914
1739209847.8518064;-35.57807855764607
1739209847.8518126;-30.49652367304973
1739209847.8518188;-45.120503652039325
1739209847.851825;-45.120503652039325
1739209847.8518312;-35.57807855764607
1739209847.8518374;-33.981070128970906
1739209847.8518436;-45.120503652039325
1739209847.8518498;-38.13080360867914
1739209847.851856;-35.57807855764607
1739209847.851862;-38.13080360867914
1739209847.8518682;-38.13080360867914
1739209847.8518744;-38.13080360867914
1739209847.8518806;-38.13080360867914
1739209847.8518867;-45.120503652039325
1739209847.851893;-35.57807855764607
1739209847.8518991;-38.13080360867914
1739209847.8519053;-38.13080360867914
1739209847.8519115;-35.57807855764607
1739209847.8519177;-38.13080360867914
1739209847.851924;-38.13080360867914
1739209847.8519301;-45.120503652039325
1739209847.851936;-38.13080360867914
1739209847.8519423;-45.120503652039325
1739209847.8519485;-33.981070128970906
1739209847.8519547;-45.120503652039325
1739209847.851961;-38.13080360867914
1739209847.851967;-32.816014438256545
1739209847.8519733;-45.120503652039325
1739209847.8519795;-35.57807855764607
1739209847.8519857;-45.120503652039325
1739209847.851992;-31.141103565318893
1739209847.851998;-38.13080360867914
1739209847.8520043;-45.120503652039325
1739209847.8520105;-38.13080360867914
1739209847.8520164;-38.13080360867914
1739209847.8520226;-45.120503652039325
1739209847.8520288;-45.120503652039325
1739209847.852035;-45.120503652039325
1739209847.8520412;-45.120503652039325
1739209847.8520474;-38.13080360867914
1739209847.8520536;-45.120503652039325
1739209847.8520598;-45.120503652039325
1739209847.852066;-45.120503652039325
1739209847.8520722;-38.13080360867914
1739209847.8520784;-45.120503652039325
1739209847.8520846;-45.120503652039325
1739209847.8520906;-45.120503652039325
1739209847.8520968;-38.13080360867914
1739209847.852103;-38.13080360867914
1739209847.8521092;-38.13080360867914
1739209847.8521154;-32.816014438256545
1739209847.8521216;-38.13080360867914
1739209847.8521278;-45.120503652039325
1739209847.852134;-45.120503652039325
1739209847.8521402;-38.13080360867914
1739209847.8521464;-38.13080360867914
1739209847.8521526;-38.13080360867914
1739209847.8521588;-38.13080360867914
1739209847.8521647;-45.120503652039325
1739209847.852171;-38.13080360867914
1739209847.8521771;-32.816014438256545
1739209847.8521833;-38.13080360867914
1739209847.8521895;-45.120503652039325
1739209847.8521957;-33.981070128970906
1739209847.852202;-38.13080360867914
1739209847.8522081;-45.120503652039325
1739209847.8522143;-45.120503652039325
1739209847.8522205;-38.13080360867914
1739209847.8522267;-45.120503652039325
1739209847.852233;-38.13080360867914
1739209847.852239;-38.13080360867914
1739209847.852245;-45.120503652039325
1739209847.8522513;-38.13080360867914
1739209847.8522575;-33.981070128970906
1739209847.8522637;-29.438486411369333
1739209847.85227;-38.13080360867914
1739209847.852276;-45.120503652039325
1739209847.8522823;-38.13080360867914
1739209847.8522885;-35.57807855764607
1739209847.8522947;-38.13080360867914
1739209847.852301;-45.120503652039325
1739209847.852307;-45.120503652039325
1739209847.852313;-45.120503652039325
1739209847.8523192;-45.120503652039325
1739209847.8523254;-45.120503652039325
1739209847.8523316;-45.120503652039325
1739209847.8523378;-45.120503652039325
1739209847.852344;-33.981070128970906
1739209847.8523502;-38.13080360867914
1739209847.8523564;-38.13080360867914
1739209847.8523626;-31.141103565318893
1739209847.8523688;-31.141103565318915
1739209847.852375;-45.120503652039325
1739209847.8523812;-38.13080360867914
1739209847.8523874;-35.57807855764607
1739209847.8523934;-33.981070128970906
1739209847.8523996;-45.120503652039325
1739209847.8524058;-45.120503652039325
1739209847.852412;-32.816014438256545
1739209847.8524182;-35.57807855764607
1739209847.8524244;-45.120503652039325
1739209847.8524306;-45.120503652039325
1739209847.8524368;-35.57807855764607
1739209847.852443;-45.120503652039325
1739209847.8524492;-45.120503652039325
1739209847.8524554;-32.816014438256545
1739209847.8524616;-38.13080360867914
1739209847.8524675;-45.120503652039325
1739209847.8524737;-45.120503652039325
1739209847.85248;-45.120503652039325
1739209847.8524861;-45.120503652039325
1739209847.8524923;-38.13080360867914
1739209847.8524985;-31.141103565318893
1739209847.8525047;-45.120503652039325
1739209847.852511;-30.49652367304973
1739209847.8525171;-35.57807855764607
1739209847.8525233;-35.57807855764607
1739209847.8525295;-38.13080360867914
1739209847.8525357;-45.120503652039325
1739209847.8525417;-38.13080360867914
1739209847.852548;-35.57807855764607
1739209847.852554;-38.13080360867914
1739209847.8525603;-45.120503652039325
1739209847.8525665;-33.981070128970906
1739209847.8525727;-32.816014438256545
1739209847.8525789;-45.120503652039325
1739209847.852585;-32.816014438256545
1739209847.8525913;-38.13080360867914
1739209847.8525975;-45.120503652039325
1739209847.8526037;-38.13080360867914
1739209847.8526099;-38.13080360867914
1739209847.8526158;-45.120503652039325
1739209847.852622;-38.13080360867914
1739209847.8526282;-45.120503652039325
1739209847.8526344;-45.120503652039325
1739209847.8526406;-38.13080360867914
1739209847.8526468;-45.120503652039325
1739209847.852653;-45.120503652039325
1739209847.8526592;-38.13080360867914
1739209847.8526654;-32.816014438256545
1739209847.8526716;-45.120503652039325
1739209847.8526778;-45.120503652039325
1739209847.852684;-33.981070128970906
1739209847.85269;-38.13080360867914
1739209847.8526962;-45.120503652039325
1739209847.8527024;-45.120503652039325
1739209847.8527086;-45.120503652039325
1739209847.8527148;-38.13080360867914
1739209847.852721;-38.13080360867914
1739209847.8527272;-38.13080360867914
1739209847.8527334;-35.57807855764607
1739209847.8527396;-38.13080360867914
1739209847.8527458;-38.13080360867914
1739209847.852752;-38.13080360867914
1739209847.8527582;-32.816014438256545
1739209847.8527641;-33.981070128970906
1739209847.8527703;-45.120503652039325
1739209847.8527765;-45.120503652039325
1739209847.8527827;-38.13080360867914
1739209847.852789;-45.120503652039325
1739209847.8527951;-38.13080360867914
1739209847.8528013;-38.13080360867914
1739209847.8528075;-38.13080360867914
1739209847.8528137;-38.13080360867914
1739209847.85282;-45.120503652039325
1739209847.852826;-45.120503652039325
1739209847.8528323;-35.57807855764607
1739209847.8528385;-38.13080360867914
1739209847.8528445;-45.120503652039325
1739209847.8528507;-45.120503652039325
1739209847.8528569;-35.57807855764607
1739209847.852863;-33.981070128970906
1739209847.8528693;-38.13080360867914
1739209847.8528755;-38.13080360867914
1739209847.8528817;-45.120503652039325
1739209847.8528879;-45.120503652039325
1739209847.852894;-45.120503652039325
1739209847.8529003;-38.13080360867914
1739209847.8529065;-45.120503652039325
1739209847.8529127;-33.981070128970906
1739209847.8529186;-38.13080360867914
1739209847.8529248;-45.120503652039325
1739209847.852931;-45.120503652039325
1739209847.8529372;-38.13080360867914
1739209847.8529434;-38.13080360867914
1739209847.8529496;-38.13080360867914
1739209847.8529558;-38.13080360867914
1739209847.852962;-33.981070128970906
1739209847.8529682;-38.13080360867914
1739209847.8529744;-45.120503652039325
1739209847.8529806;-38.13080360867914
1739209847.8529868;-38.13080360867914
1739209847.8529928;-38.13080360867914
1739209847.852999;-38.13080360867914
1739209847.8530052;-45.120503652039325
1739209847.8530114;-32.816014438256545
1739209847.8530176;-33.981070128970906
1739209847.8530238;-38.13080360867914
1739209847.85303;-45.120503652039325
1739209847.8530362;-45.120503652039325
1739209847.8530424;-45.120503652039325
1739209847.8530486;-45.120503652039325
1739209847.8530548;-45.120503652039325
1739209847.853061;-28.992665084841942
1739209847.853067;-26.991370085610722
1739209847.8530731;-38.13080360867914
1739209847.8530793;-45.120503652039325
1739209847.8530855;-33.981070128970906
1739209847.8530917;-38.13080360867914
1739209847.853098;-45.120503652039325
1739209847.853104;-45.120503652039325
1739209847.8531103;-45.120503652039325
1739209847.8531165;-45.120503652039325
1739209847.8531227;-38.13080360867914
1739209847.853129;-38.13080360867914
1739209847.853135;-33.981070128970906
1739209847.853141;-38.13080360867914
1739209847.8531473;-33.981070128970906
1739209847.8531535;-31.141103565318915
1739209847.8531597;-45.120503652039325
1739209847.8531659;-45.120503652039325
1739209847.853172;-33.981070128970906
1739209847.8531783;-38.13080360867914
1739209847.8531845;-33.981070128970906
1739209847.8531907;-45.120503652039325
1739209847.8531969;-33.981070128970906
1739209847.853203;-35.57807855764607
1739209847.8532093;-33.981070128970906
1739209847.8532155;-33.981070128970906
1739209847.8532214;-45.120503652039325
1739209847.8532276;-38.13080360867914
1739209847.8532338;-35.57807855764607
1739209847.85324;-38.13080360867914
1739209847.8532462;-45.120503652039325
1739209847.8532524;-30.49652367304973
1739209847.8532586;-38.13080360867914
1739209847.8532648;-31.141103565318943
1739209847.853271;-33.981070128970906
1739209847.8532772;-35.57807855764607
1739209847.8532834;-38.13080360867914
1739209847.8532896;-45.120503652039325
1739209847.8532956;-38.13080360867914
1739209847.8533018;-45.120503652039325
1739209847.853308;-33.981070128970906
1739209847.8533142;-38.13080360867914
1739209847.8533204;-38.13080360867914
1739209847.8533266;-32.816014438256545
1739209847.8533328;-38.13080360867914
1739209847.853339;-45.120503652039325
1739209847.8533452;-45.120503652039325
1739209847.8533514;-38.13080360867914
1739209847.8533576;-35.57807855764607
1739209847.8533638;-35.57807855764607
1739209847.8533697;-35.57807855764607
1739209847.853376;-45.120503652039325
1739209847.853382;-38.13080360867914
1739209847.8533883;-33.981070128970906
1739209847.8533945;-45.120503652039325
1739209847.8534007;-45.120503652039325
1739209847.853407;-45.120503652039325
1739209847.853413;-38.13080360867914
1739209847.8534193;-33.981070128970906
1739209847.8534255;-45.120503652039325
1739209847.8534317;-45.120503652039325
1739209847.853438;-33.981070128970906
1739209847.8534439;-32.816014438256545
1739209847.85345;-45.120503652039325
1739209847.8534563;-33.981070128970906
1739209847.8534625;-32.816014438256545
1739209847.8534687;-45.120503652039325
1739209847.8534749;-45.120503652039325
1739209847.853481;-38.13080360867914
1739209847.8534873;-38.13080360867914
1739209847.8534935;-38.13080360867914
1739209847.8534997;-45.120503652039325
1739209847.8535058;-45.120503652039325
1739209847.853512;-38.13080360867914
1739209847.853518;-45.120503652039325
1739209847.8535242;-38.13080360867914
1739209847.8535304;-45.120503652039325
1739209847.8535366;-38.13080360867914
1739209847.8535428;-45.120503652039325
1739209847.853549;-45.120503652039325
1739209847.8535552;-38.13080360867914
1739209847.8535614;-38.13080360867914
1739209847.8535676;-33.981070128970906
1739209847.8535738;-45.120503652039325
1739209847.85358;-33.981070128970906
1739209847.8535862;-45.120503652039325
1739209847.8535924;-45.120503652039325
1739209847.8535984;-38.13080360867914
1739209847.8536046;-35.57807855764607
1739209847.8536108;-45.120503652039325
1739209847.853617;-33.981070128970906
1739209847.8536232;-38.13080360867914
1739209847.8536294;-33.981070128970906
1739209847.8536355;-45.120503652039325
1739209847.8536417;-45.120503652039325
1739209847.853648;-35.57807855764607
1739209847.8536541;-45.120503652039325
1739209847.8536603;-45.120503652039325
1739209847.8536665;-45.120503652039325
1739209847.8536725;-38.13080360867914
1739209847.8536787;-38.13080360867914
1739209847.853685;-35.57807855764607
1739209847.853691;-45.120503652039325
1739209847.8536973;-45.120503652039325
1739209847.8537035;-45.120503652039325
1739209847.8537097;-31.141103565318915
1739209847.853716;-30.49652367304973
1739209847.853722;-38.13080360867914
1739209847.8537283;-45.120503652039325
1739209847.8537345;-38.13080360867914
1739209847.8537407;-38.13080360867914
1739209847.8537467;-45.120503652039325
1739209847.8537529;-45.120503652039325
1739209847.853759;-45.120503652039325
1739209847.8537652;-38.13080360867914
1739209847.8537714;-38.13080360867914
1739209847.8537776;-45.120503652039325
1739209847.8537838;-38.13080360867914
1739209847.85379;-45.120503652039325
1739209847.8537962;-45.120503652039325
1739209847.8538024;-45.120503652039325
1739209847.8538086;-33.981070128970906
1739209847.8538148;-45.120503652039325
1739209847.8538208;-45.120503652039325
1739209847.853827;-45.120503652039325
1739209847.8538332;-32.816014438256545
1739209847.8538394;-45.120503652039325
1739209847.8538456;-45.120503652039325
1739209847.8538518;-45.120503652039325
1739209847.853858;-33.981070128970906
1739209847.8538642;-27.267205301931607
1739209847.8538704;-45.120503652039325
1739209847.8538766;-38.13080360867914
1739209847.8538828;-38.13080360867914
1739209847.853889;-33.981070128970906
1739209847.853895;-45.120503652039325
1739209847.8539011;-38.13080360867914
1739209847.8539073;-45.120503652039325
1739209847.8539135;-32.816014438256545
1739209847.8539197;-45.120503652039325
1739209847.853926;-38.13080360867914
1739209847.8539321;-45.120503652039325
1739209847.8539383;-45.120503652039325
1739209847.8539445;-45.120503652039325
1739209847.8539507;-45.120503652039325
1739209847.853957;-45.120503652039325
1739209847.8539631;-35.57807855764607
1739209847.8539693;-38.13080360867914
1739209847.8539753;-38.13080360867914
1739209847.8539815;-45.120503652039325
1739209847.8539877;-33.981070128970906
1739209847.853994;-45.120503652039325
1739209847.854;-38.13080360867914
1739209847.8540063;-45.120503652039325
1739209847.8540125;-38.13080360867914
1739209847.8540187;-35.57807855764607
1739209847.854025;-38.13080360867914
1739209847.854031;-45.120503652039325
1739209847.8540373;-38.13080360867914
1739209847.8540435;-45.120503652039325
1739209847.8540494;-38.13080360867914
1739209847.8540556;-45.120503652039325
1739209847.8540618;-38.13080360867914
1739209847.854068;-45.120503652039325
1739209847.8540742;-38.13080360867914
1739209847.8540804;-32.816014438256545
1739209847.8540866;-45.120503652039325
1739209847.8540928;-45.120503652039325
1739209847.854099;-33.981070128970906
1739209847.8541052;-45.120503652039325
1739209847.8541114;-33.981070128970906
1739209847.8541176;-38.13080360867914
1739209847.8541236;-33.981070128970906
1739209847.8541298;-38.13080360867914
1739209847.854136;-38.13080360867914
1739209847.8541422;-38.13080360867914
1739209847.8541484;-45.120503652039325
1739209847.8541546;-38.13080360867914
1739209847.8541608;-45.120503652039325
1739209847.854167;-45.120503652039325
1739209847.8541732;-45.120503652039325
1739209847.8541794;-45.120503652039325
1739209847.8541856;-33.981070128970906
1739209847.8541918;-45.120503652039325
1739209847.8541977;-45.120503652039325
1739209847.854204;-38.13080360867914
1739209847.8542101;-38.13080360867914
1739209847.8542163;-45.120503652039325
1739209847.8542225;-45.120503652039325
1739209847.8542287;-45.120503652039325
1739209847.854235;-33.981070128970906
1739209847.8542411;-38.13080360867914
1739209847.8542473;-45.120503652039325
1739209847.8542535;-38.13080360867914
1739209847.8542597;-38.13080360867914
1739209847.854266;-29.438486411369333
1739209847.854272;-38.13080360867914
1739209847.854278;-35.57807855764607
1739209847.8542843;-33.981070128970906
1739209847.8542905;-38.13080360867914
1739209847.8542967;-45.120503652039325
1739209847.854303;-45.120503652039325
1739209847.854309;-45.120503652039325
1739209847.8543153;-45.120503652039325
1739209847.8543215;-38.13080360867914
1739209847.8543277;-45.120503652039325
1739209847.8543339;-45.120503652039325
1739209847.85434;-38.13080360867914
1739209847.8543463;-38.13080360867914
1739209847.8543522;-45.120503652039325
1739209847.8543584;-38.13080360867914
1739209847.8543646;-35.57807855764607
1739209847.8543708;-45.120503652039325
1739209847.854377;-45.120503652039325
1739209847.8543832;-33.981070128970906
1739209847.8543894;-30.49652367304973
1739209847.8543956;-38.13080360867914
1739209847.8544018;-45.120503652039325
1739209847.854408;-38.13080360867914
1739209847.8544142;-30.49652367304973
1739209847.8544204;-45.120503652039325
1739209847.8544264;-45.120503652039325
1739209847.8544326;-45.120503652039325
1739209847.8544388;-45.120503652039325
1739209847.854445;-45.120503652039325
1739209847.8544512;-45.120503652039325
1739209847.8544574;-45.120503652039325
1739209847.8544636;-35.57807855764607
1739209847.8544698;-38.13080360867914
1739209847.854476;-38.13080360867914
1739209847.8544822;-38.13080360867914
1739209847.8544884;-45.120503652039325
1739209847.8544946;-38.13080360867914
1739209847.8545005;-45.120503652039325
1739209847.8545067;-38.13080360867914
1739209847.854513;-28.21854285175415
1739209847.8545191;-45.120503652039325
1739209847.8545253;-45.120503652039325
1739209847.8545315;-45.120503652039325
1739209847.8545377;-38.13080360867914
1739209847.854544;-45.120503652039325
1739209847.8545501;-45.120503652039325
1739209847.8545563;-38.13080360867914
1739209847.8545625;-38.13080360867914
1739209847.8545687;-45.120503652039325
1739209847.8545747;-35.57807855764607
1739209847.8545809;-38.13080360867914
1739209847.854587;-38.13080360867914
1739209847.8545933;-45.120503652039325
1739209847.8545995;-35.57807855764607
1739209847.8546057;-38.13080360867914
1739209847.8546119;-35.57807855764607
1739209847.854618;-38.13080360867914
1739209847.8546243;-38.13080360867914
1739209847.8546305;-45.120503652039325
1739209847.8546367;-45.120503652039325
1739209847.8546429;-38.13080360867914
1739209847.8546488;-38.13080360867914
1739209847.854655;-38.13080360867914
1739209847.8546612;-31.141103565318893
1739209847.8546674;-38.13080360867914
1739209847.8546736;-45.120503652039325
1739209847.8546798;-38.13080360867914
1739209847.854686;-38.13080360867914
1739209847.8546922;-45.120503652039325
1739209847.8546984;-45.120503652039325
1739209847.8547046;-45.120503652039325
1739209847.8547108;-45.120503652039325
1739209847.854717;-45.120503652039325
1739209847.854723;-45.120503652039325
1739209847.8547292;-45.120503652039325
1739209847.8547354;-31.141103565318893
1739209847.8547416;-35.57807855764607
1739209847.8547478;-45.120503652039325
1739209847.854754;-38.13080360867914
1739209847.8547602;-45.120503652039325
1739209847.8547664;-38.13080360867914
1739209847.8547726;-45.120503652039325
1739209847.8547788;-38.13080360867914
1739209847.854785;-45.120503652039325
1739209847.8547912;-31.141103565318915
1739209847.8547974;-45.120503652039325
1739209847.8548033;-45.120503652039325
1739209847.8548095;-32.816014438256545
1739209847.8548157;-33.981070128970906
1739209847.854822;-45.120503652039325
1739209847.8548281;-38.13080360867914
1739209847.8548343;-35.57807855764607
1739209847.8548405;-45.120503652039325
1739209847.8548467;-45.120503652039325
1739209847.854853;-45.120503652039325
1739209847.854859;-45.120503652039325
1739209847.8548653;-45.120503652039325
1739209847.8548715;-45.120503652039325
1739209847.8548775;-38.13080360867914
1739209847.8548837;-38.13080360867914
1739209847.8548899;-38.13080360867914
1739209847.854896;-38.13080360867914
1739209847.8549023;-45.120503652039325
1739209847.8549085;-45.120503652039325
1739209847.8549147;-31.141103565318915
1739209847.8549209;-45.120503652039325
1739209847.854927;-38.13080360867914
1739209847.8549333;-45.120503652039325
1739209847.8549395;-38.13080360867914
1739209847.8549457;-35.57807855764607
1739209847.8549516;-45.120503652039325
1739209847.8549578;-45.120503652039325
1739209847.854964;-33.981070128970906
1739209847.8549702;-45.120503652039325
1739209847.8549764;-45.120503652039325
1739209847.8549826;-38.13080360867914
1739209847.8549888;-38.13080360867914
1739209847.854995;-45.120503652039325
1739209847.8550012;-45.120503652039325
1739209847.8550074;-45.120503652039325
1739209847.8550136;-38.13080360867914
1739209847.8550198;-38.13080360867914
1739209847.8550258;-45.120503652039325
1739209847.855032;-38.13080360867914
1739209847.8550382;-38.13080360867914
1739209847.8550444;-45.120503652039325
1739209847.8550506;-38.13080360867914
1739209847.8550568;-45.120503652039325
1739209847.855063;-28.58837851428586
1739209847.8550692;-45.120503652039325
1739209847.8550754;-45.120503652039325
1739209847.8550816;-45.120503652039325
1739209847.8550878;-38.13080360867914
1739209847.855094;-38.13080360867914
1739209847.8551;-35.57807855764607
1739209847.855106;-38.13080360867914
1739209847.8551123;-38.13080360867914
1739209847.8551185;-38.13080360867914
1739209847.8551247;-38.13080360867914
1739209847.855131;-35.57807855764607
1739209847.855137;-38.13080360867914
1739209847.8551433;-45.120503652039325
1739209847.8551495;-38.13080360867914
1739209847.8551557;-35.57807855764607
1739209847.855162;-38.13080360867914
1739209847.855168;-45.120503652039325
1739209847.8551743;-45.120503652039325
1739209847.8551803;-38.13080360867914
1739209847.8551865;-45.120503652039325
1739209847.8551927;-45.120503652039325
1739209847.8551989;-45.120503652039325
1739209847.855205;-38.13080360867914
1739209847.8552113;-32.816014438256545
1739209847.8552175;-38.13080360867914
1739209847.8552237;-38.13080360867914
1739209847.8552299;-38.13080360867914
1739209847.855236;-33.981070128970906
1739209847.8552423;-45.120503652039325
