CAN Message; 0x77:8139792eda371f0a
1739209634.6022525;-45.120503652039325
1739209634.6022556;-38.13080360867914
1739209634.6022587;-38.13080360867914
1739209634.6022618;-45.120503652039325
1739209634.602265;-45.120503652039325
1739209634.602268;-33.981070128970906
1739209634.602271;-35.57807855764607
1739209634.6022742;-38.13080360867914
1739209634.6022773;-45.120503652039325
1739209634.6022804;-38.13080360867914
1739209634.6022835;-38.13080360867914
1739209634.6022866;-45.120503652039325
1739209634.6022897;-45.120503652039325
1739209634.6022928;-35.57807855764607
1739209634.6022959;-45.120503652039325
1739209634.602299;-45.120503652039325
1739209634.602302;-45.120503652039325
1739209634.6023052;-45.120503652039325
1739209634.6023083;-45.120503652039325
1739209634.6023114;-35.57807855764607
1739209634.6023145;-38.13080360867914
1739209634.6023176;-45.120503652039325
1739209634.6023207;-45.120503652039325
1739209634.6023238;-38.13080360867914
1739209634.6023269;-32.816014438256545
1739209634.60233;-38.13080360867914
1739209634.602333;-45.120503652039325
1739209634.6023362;-38.13080360867914
1739209634.6023393;-45.120503652039325
1739209634.6023424;-31.141103565318915
1739209634.6023455;-38.13080360867914
1739209634.6023486;-33.981070128970906
1739209634.6023517;-35.57807855764607
1739209634.6023548;-38.13080360867914
1739209634.6023579;-38.13080360867914
1739209634.602361;-45.120503652039325
1739209634.602364;-38.13080360867914
1739209634.6023672;-38.13080360867914
1739209634.6023703;-45.120503652039325
1739209634.6023734;-35.57807855764607
1739209634.6023765;-38.13080360867914
1739209634.6023796;-38.13080360867914
1739209634.6023827;-45.120503652039325
1739209634.6023858;-33.981070128970906
1739209634.6023889;-38.13080360867914
1739209634.602392;-29.438486411369333
1739209634.602395;-31.141103565318915
1739209634.6023982;-45.120503652039325
1739209634.6024013;-45.120503652039325
1739209634.6024044;-45.120503652039325
1739209634.6024075;-45.120503652039325
1739209634.6024108;-45.120503652039325
1739209634.602414;-38.13080360867914
1739209634.602417;-33.981070128970956
1739209634.60242;-45.120503652039325
1739209634.6024232;-45.120503652039325
1739209634.6024263;-45.120503652039325
1739209634.6024294;-45.120503652039325
1739209634.6024325;-45.120503652039325
1739209634.6024356;-38.13080360867914
1739209634.6024387;-45.120503652039325
1739209634.6024418;-29.438486411369333
1739209634.602445;-31.141103565318893
1739209634.602448;-45.120503652039325
1739209634.602451;-45.120503652039325
1739209634.6024542;-38.13080360867914
1739209634.6024573;-38.13080360867914
1739209634.6024604;-38.13080360867914
1739209634.6024635;-38.13080360867914
1739209634.6024666;-45.120503652039325
1739209634.6024697;-45.120503652039325
1739209634.6024728;-38.13080360867914
1739209634.602476;-38.13080360867914
1739209634.602479;-38.13080360867914
1739209634.602482;-38.13080360867914
1739209634.6024852;-45.120503652039325
1739209634.6024883;-45.120503652039325
1739209634.6024914;-45.120503652039325
1739209634.6024945;-45.120503652039325
1739209634.6024976;-45.120503652039325
1739209634.6025007;-38.13080360867914
1739209634.6025038;-38.13080360867914
1739209634.6025069;-45.120503652039325
1739209634.60251;-38.13080360867914
1739209634.602513;-45.120503652039325
1739209634.6025162;-35.57807855764607
1739209634.6025193;-32.816014438256545
1739209634.6025224;-38.13080360867914
1739209634.6025255;-45.120503652039325
1739209634.6025286;-45.120503652039325
1739209634.6025317;-35.57807855764607
1739209634.6025348;-45.120503652039325
1739209634.6025379;-33.981070128970906
1739209634.602541;-45.120503652039325
1739209634.602544;-45.120503652039325
1739209634.6025472;-45.120503652039325
1739209634.6025503;-38.13080360867914
1739209634.6025534;-45.120503652039325
1739209634.6025565;-45.120503652039325
1739209634.6025596;-35.57807855764607
1739209634.6025627;-45.120503652039325
1739209634.6025658;-38.13080360867914
1739209634.6025689;-35.57807855764607
1739209634.602572;-45.120503652039325
1739209634.602575;-35.57807855764607
1739209634.6025782;-38.13080360867914
1739209634.6025813;-45.120503652039325
1739209634.6025844;-38.13080360867914
1739209634.6025875;-38.13080360867914
1739209634.6025906;-38.13080360867914
1739209634.6025937;-35.57807855764607
1739209634.6025968;-35.57807855764607
1739209634.6025999;-45.120503652039325
1739209634.602603;-38.13080360867914
1739209634.602606;-33.981070128970906
1739209634.6026092;-45.120503652039325
1739209634.6026123;-45.120503652039325
1739209634.6026154;-45.120503652039325
1739209634.6026185;-45.120503652039325
1739209634.6026216;-38.13080360867914
1739209634.6026247;-38.13080360867914
1739209634.6026278;-45.120503652039325
1739209634.6026309;-45.120503652039325
1739209634.602634;-31.141103565318893
1739209634.602637;-38.13080360867914
1739209634.6026402;-38.13080360867914
1739209634.6026433;-32.816014438256545
1739209634.6026464;-38.13080360867914
1739209634.6026495;-38.13080360867914
1739209634.6026525;-38.13080360867914
1739209634.6026556;-45.120503652039325
1739209634.6026587;-38.13080360867914
1739209634.6026618;-38.13080360867914
1739209634.602665;-45.120503652039325
1739209634.602668;-45.120503652039325
1739209634.6026711;-45.120503652039325
1739209634.6026742;-38.13080360867914
1739209634.6026773;-45.120503652039325
1739209634.6026804;-45.120503652039325
1739209634.6026835;-38.13080360867914
1739209634.6026866;-38.13080360867914
1739209634.6026897;-38.13080360867914
1739209634.6026928;-38.13080360867914
1739209634.602696;-38.13080360867914
1739209634.602699;-45.120503652039325
1739209634.6027021;-38.13080360867914
1739209634.6027052;-45.120503652039325
1739209634.6027083;-45.120503652039325
1739209634.6027114;-45.120503652039325
1739209634.6027145;-45.120503652039325
1739209634.6027176;-45.120503652039325
1739209634.6027207;-38.13080360867914
1739209634.6027238;-45.120503652039325
1739209634.602727;-45.120503652039325
1739209634.60273;-32.816014438256545
1739209634.6027331;-45.120503652039325
1739209634.6027362;-45.120503652039325
1739209634.6027393;-38.13080360867914
1739209634.6027424;-38.13080360867914
1739209634.6027455;-38.13080360867914
1739209634.6027486;-45.120503652039325
1739209634.6027517;-45.120503652039325
1739209634.6027548;-38.13080360867914
1739209634.602758;-45.120503652039325
1739209634.602761;-45.120503652039325
1739209634.6027644;-38.13080360867914
1739209634.6027675;-32.816014438256545
1739209634.6027706;-38.13080360867914
1739209634.6027737;-45.120503652039325
1739209634.6027768;-45.120503652039325
1739209634.6027799;-33.981070128970906
1739209634.602783;-38.13080360867914
1739209634.602786;-45.120503652039325
1739209634.6027892;-35.57807855764607
1739209634.6027923;-35.57807855764607
1739209634.6027954;-35.57807855764607
1739209634.6027985;-45.120503652039325
1739209634.6028016;-38.13080360867914
1739209634.6028047;-45.120503652039325
1739209634.6028078;-45.120503652039325
1739209634.6028109;-38.13080360867914
1739209634.602814;-45.120503652039325
1739209634.602817;-35.57807855764607
1739209634.6028202;-33.981070128970906
1739209634.6028233;-38.13080360867914
1739209634.6028264;-38.13080360867914
1739209634.6028295;-38.13080360867914
1739209634.6028326;-45.120503652039325
1739209634.6028357;-45.120503652039325
1739209634.6028388;-45.120503652039325
1739209634.6028419;-38.13080360867914
1739209634.602845;-38.13080360867914
1739209634.602848;-38.13080360867914
1739209634.6028512;-38.13080360867914
1739209634.6028543;-45.120503652039325
1739209634.6028574;-45.120503652039325
1739209634.6028605;-45.120503652039325
1739209634.6028636;-38.13080360867914
1739209634.6028666;-45.120503652039325
1739209634.6028697;-45.120503652039325
1739209634.6028728;-45.120503652039325
1739209634.602876;-38.13080360867914
1739209634.602879;-35.57807855764607
1739209634.6028821;-38.13080360867914
1739209634.6028852;-38.13080360867914
1739209634.6028883;-38.13080360867914
1739209634.6028914;-38.13080360867914
1739209634.6028945;-33.981070128970906
1739209634.6028976;-38.13080360867914
1739209634.6029007;-45.120503652039325
1739209634.6029038;-38.13080360867914
1739209634.602907;-38.13080360867914
1739209634.60291;-45.120503652039325
1739209634.6029131;-35.57807855764607
1739209634.6029162;-35.57807855764607
1739209634.6029193;-33.981070128970956
1739209634.6029224;-45.120503652039325
1739209634.6029255;-33.981070128970906
1739209634.6029286;-45.120503652039325
1739209634.6029317;-45.120503652039325
1739209634.6029348;-45.120503652039325
1739209634.602938;-32.816014438256545
1739209634.602941;-35.57807855764607
1739209634.6029441;-32.816014438256545
1739209634.6029472;-35.57807855764607
1739209634.6029503;-38.13080360867914
1739209634.6029534;-45.120503652039325
1739209634.6029565;-38.13080360867914
1739209634.6029596;-38.13080360867914
1739209634.6029627;-45.120503652039325
1739209634.6029658;-45.120503652039325
1739209634.602969;-35.57807855764607
1739209634.602972;-38.13080360867914
1739209634.6029751;-45.120503652039325
1739209634.6029782;-35.57807855764607
1739209634.6029813;-35.57807855764607
1739209634.6029844;-38.13080360867914
1739209634.6029875;-45.120503652039325
1739209634.6029906;-45.120503652039325
1739209634.6029937;-38.13080360867914
1739209634.6029968;-45.120503652039325
1739209634.603;-38.13080360867914
1739209634.603003;-45.120503652039325
1739209634.6030061;-38.13080360867914
1739209634.6030092;-32.816014438256545
1739209634.6030123;-45.120503652039325
1739209634.6030154;-45.120503652039325
1739209634.6030185;-28.58837851428586
1739209634.6030216;-32.816014438256545
1739209634.6030247;-45.120503652039325
1739209634.6030278;-45.120503652039325
1739209634.603031;-38.13080360867914
1739209634.603034;-45.120503652039325
1739209634.603037;-38.13080360867914
1739209634.6030402;-38.13080360867914
1739209634.6030433;-38.13080360867914
1739209634.6030464;-45.120503652039325
1739209634.6030495;-45.120503652039325
1739209634.6030526;-45.120503652039325
1739209634.6030557;-32.816014438256545
1739209634.6030588;-38.13080360867914
1739209634.603062;-45.120503652039325
1739209634.603065;-45.120503652039325
1739209634.603068;-45.120503652039325
1739209634.6030712;-45.120503652039325
1739209634.6030743;-45.120503652039325
1739209634.6030774;-45.120503652039325
1739209634.6030805;-45.120503652039325
1739209634.6030836;-45.120503652039325
1739209634.6030867;-38.13080360867914
1739209634.6030898;-45.120503652039325
1739209634.603093;-38.13080360867914
1739209634.603096;-38.13080360867914
1739209634.603099;-38.13080360867914
1739209634.6031022;-38.13080360867914
1739209634.6031053;-38.13080360867914
1739209634.6031084;-38.13080360867914
1739209634.6031115;-45.120503652039325
1739209634.6031146;-38.13080360867914
1739209634.603118;-45.120503652039325
1739209634.603121;-45.120503652039325
1739209634.6031241;-35.57807855764607
1739209634.6031272;-33.981070128970906
1739209634.6031303;-38.13080360867914
1739209634.6031334;-33.981070128970906
1739209634.6031365;-38.13080360867914
1739209634.6031396;-45.120503652039325
1739209634.6031427;-38.13080360867914
1739209634.6031458;-45.120503652039325
1739209634.603149;-45.120503652039325
1739209634.603152;-38.13080360867914
1739209634.6031551;-38.13080360867914
1739209634.6031582;-45.120503652039325
1739209634.6031613;-38.13080360867914
1739209634.6031644;-38.13080360867914
1739209634.6031675;-45.120503652039325
1739209634.6031706;-45.120503652039325
1739209634.6031737;-38.13080360867914
1739209634.6031768;-45.120503652039325
1739209634.60318;-38.13080360867914
1739209634.603183;-38.13080360867914
1739209634.6031861;-45.120503652039325
1739209634.6031892;-38.13080360867914
1739209634.6031923;-38.13080360867914
1739209634.6031954;-45.120503652039325
1739209634.6031985;-38.13080360867914
1739209634.6032016;-45.120503652039325
1739209634.6032047;-45.120503652039325
1739209634.6032078;-38.13080360867914
1739209634.603211;-38.13080360867914
1739209634.603214;-38.13080360867914
1739209634.6032171;-38.13080360867914
1739209634.6032202;-33.981070128970906
1739209634.6032233;-33.981070128970906
1739209634.6032264;-38.13080360867914
1739209634.6032295;-45.120503652039325
1739209634.6032326;-38.13080360867914
1739209634.6032357;-38.13080360867914
1739209634.6032388;-45.120503652039325
1739209634.603242;-45.120503652039325
1739209634.603245;-38.13080360867914
1739209634.6032481;-33.981070128970906
1739209634.6032512;-38.13080360867914
1739209634.6032543;-45.120503652039325
1739209634.6032574;-38.13080360867914
1739209634.6032605;-35.57807855764607
1739209634.6032636;-38.13080360867914
1739209634.6032667;-45.120503652039325
1739209634.6032698;-38.13080360867914
1739209634.603273;-38.13080360867914
1739209634.603276;-45.120503652039325
1739209634.603279;-45.120503652039325
1739209634.6032822;-38.13080360867914
1739209634.6032853;-38.13080360867914
1739209634.6032884;-38.13080360867914
1739209634.6032915;-45.120503652039325
1739209634.6032946;-45.120503652039325
1739209634.6032977;-38.13080360867914
1739209634.6033008;-45.120503652039325
1739209634.603304;-45.120503652039325
1739209634.603307;-45.120503652039325
1739209634.60331;-33.981070128970906
1739209634.6033132;-38.13080360867914
1739209634.6033163;-45.120503652039325
1739209634.6033194;-45.120503652039325
1739209634.6033225;-38.13080360867914
1739209634.6033256;-38.13080360867914
1739209634.6033287;-45.120503652039325
1739209634.6033318;-45.120503652039325
1739209634.603335;-45.120503652039325
1739209634.603338;-38.13080360867914
1739209634.603341;-38.13080360867914
1739209634.6033442;-33.981070128970906
1739209634.6033473;-28.992665084841942
1739209634.6033504;-38.13080360867914
1739209634.6033535;-45.120503652039325
1739209634.6033566;-38.13080360867914
1739209634.6033597;-38.13080360867914
1739209634.6033628;-38.13080360867914
1739209634.603366;-45.120503652039325
1739209634.603369;-38.13080360867914
1739209634.603372;-33.981070128970906
1739209634.6033752;-38.13080360867914
1739209634.6033783;-38.13080360867914
1739209634.6033814;-45.120503652039325
1739209634.6033845;-38.13080360867914
1739209634.6033876;-35.57807855764607
1739209634.6033907;-45.120503652039325
1739209634.6033938;-45.120503652039325
1739209634.603397;-38.13080360867914
1739209634.6034;-38.13080360867914
1739209634.603403;-38.13080360867914
1739209634.6034062;-38.13080360867914
1739209634.6034093;-38.13080360867914
1739209634.6034124;-38.13080360867914
1739209634.6034155;-45.120503652039325
1739209634.6034186;-38.13080360867914
1739209634.6034217;-31.141103565318915
1739209634.6034248;-38.13080360867914
1739209634.603428;-45.120503652039325
1739209634.603431;-45.120503652039325
1739209634.603434;-45.120503652039325
1739209634.6034372;-38.13080360867914
1739209634.6034403;-38.13080360867914
1739209634.6034434;-45.120503652039325
1739209634.6034465;-45.120503652039325
1739209634.6034496;-45.120503652039325
1739209634.6034527;-38.13080360867914
1739209634.6034558;-45.120503652039325
1739209634.603459;-33.981070128970906
1739209634.603462;-38.13080360867914
1739209634.603465;-38.13080360867914
1739209634.6034684;-45.120503652039325
1739209634.6034715;-38.13080360867914
1739209634.6034746;-35.57807855764607
1739209634.6034777;-45.120503652039325
1739209634.6034808;-45.120503652039325
1739209634.603484;-38.13080360867914
1739209634.603487;-35.57807855764607
1739209634.60349;-45.120503652039325
1739209634.6034932;-45.120503652039325
1739209634.6034963;-33.981070128970906
1739209634.6034994;-38.13080360867914
1739209634.6035025;-45.120503652039325
1739209634.6035056;-38.13080360867914
1739209634.6035087;-38.13080360867914
1739209634.6035118;-45.120503652039325
1739209634.603515;-45.120503652039325
1739209634.603518;-45.120503652039325
1739209634.603521;-45.120503652039325
1739209634.6035242;-38.13080360867914
1739209634.6035273;-38.13080360867914
1739209634.6035304;-45.120503652039325
1739209634.6035335;-35.57807855764607
1739209634.6035366;-38.13080360867914
1739209634.6035397;-45.120503652039325
1739209634.6035428;-38.13080360867914
1739209634.603546;-38.13080360867914
1739209634.603549;-45.120503652039325
1739209634.603552;-38.13080360867914
1739209634.6035552;-38.13080360867914
1739209634.6035583;-45.120503652039325
1739209634.6035614;-45.120503652039325
1739209634.6035645;-35.57807855764607
1739209634.6035676;-38.13080360867914
1739209634.6035707;-38.13080360867914
1739209634.6035738;-45.120503652039325
1739209634.603577;-38.13080360867914
1739209634.60358;-45.120503652039325
1739209634.603583;-45.120503652039325
1739209634.6035862;-45.120503652039325
1739209634.6035893;-38.13080360867914
1739209634.6035924;-38.13080360867914
1739209634.6035955;-45.120503652039325
1739209634.6035986;-35.57807855764607
1739209634.6036017;-35.57807855764607
1739209634.6036048;-38.13080360867914
1739209634.603608;-45.120503652039325
1739209634.603611;-38.13080360867914
1739209634.603614;-45.120503652039325
1739209634.6036172;-33.981070128970906
1739209634.6036203;-38.13080360867914
1739209634.6036234;-45.120503652039325
1739209634.6036265;-45.120503652039325
1739209634.6036296;-45.120503652039325
1739209634.6036327;-32.816014438256545
1739209634.6036358;-38.13080360867914
1739209634.603639;-38.13080360867914
1739209634.603642;-38.13080360867914
1739209634.603645;-38.13080360867914
1739209634.6036482;-35.57807855764607
1739209634.6036513;-35.57807855764607
1739209634.6036544;-45.120503652039325
1739209634.6036575;-38.13080360867914
1739209634.6036606;-35.57807855764607
1739209634.6036637;-38.13080360867914
1739209634.6036668;-38.13080360867914
1739209634.60367;-45.120503652039325
1739209634.603673;-45.120503652039325
1739209634.603676;-38.13080360867914
1739209634.6036792;-38.13080360867914
1739209634.6036823;-45.120503652039325
1739209634.6036854;-45.120503652039325
1739209634.6036885;-35.57807855764607
1739209634.6036916;-35.57807855764607
1739209634.6036947;-45.120503652039325
1739209634.6036978;-45.120503652039325
1739209634.6037009;-45.120503652039325
1739209634.603704;-45.120503652039325
1739209634.603707;-38.13080360867914
1739209634.6037102;-33.981070128970906
1739209634.6037133;-38.13080360867914
1739209634.6037164;-45.120503652039325
1739209634.6037195;-38.13080360867914
1739209634.6037226;-28.992665084841942
1739209634.6037257;-38.13080360867914
1739209634.6037288;-45.120503652039325
1739209634.6037319;-45.120503652039325
1739209634.603735;-45.120503652039325
1739209634.603738;-45.120503652039325
1739209634.6037412;-45.120503652039325
1739209634.6037443;-45.120503652039325
1739209634.6037474;-45.120503652039325
1739209634.6037505;-45.120503652039325
1739209634.6037536;-45.120503652039325
1739209634.6037567;-38.13080360867914
1739209634.6037598;-38.13080360867914
1739209634.6037629;-45.120503652039325
1739209634.603766;-45.120503652039325
1739209634.603769;-38.13080360867914
1739209634.6037722;-25.826314394896357
1739209634.6037753;-33.981070128970906
1739209634.6037784;-45.120503652039325
1739209634.6037815;-33.981070128970906
1739209634.6037846;-33.981070128970906
1739209634.6037877;-38.13080360867914
1739209634.6037908;-45.120503652039325
1739209634.6037939;-38.13080360867914
1739209634.603797;-45.120503652039325
1739209634.6038;-45.120503652039325
1739209634.6038032;-38.13080360867914
1739209634.6038063;-35.57807855764607
1739209634.6038094;-38.13080360867914
1739209634.6038125;-45.120503652039325
1739209634.6038156;-38.13080360867914
1739209634.6038187;-45.120503652039325
1739209634.603822;-38.13080360867914
1739209634.603825;-38.13080360867914
1739209634.6038282;-45.120503652039325
1739209634.6038313;-45.120503652039325
1739209634.6038344;-38.13080360867914
1739209634.6038375;-45.120503652039325
1739209634.6038406;-35.57807855764607
1739209634.6038437;-38.13080360867914
1739209634.6038468;-38.13080360867914
1739209634.60385;-45.120503652039325
1739209634.603853;-45.120503652039325
1739209634.603856;-45.120503652039325
1739209634.6038592;-45.120503652039325
1739209634.6038623;-38.13080360867914
1739209634.6038654;-45.120503652039325
1739209634.6038685;-31.14110356531892
1739209634.6038716;-38.13080360867914
1739209634.6038747;-33.981070128970906
1739209634.6038778;-38.13080360867914
1739209634.603881;-38.13080360867914
1739209634.603884;-45.120503652039325
1739209634.603887;-45.120503652039325
1739209634.6038902;-38.13080360867914
1739209634.6038933;-45.120503652039325
1739209634.6038964;-33.981070128970906
1739209634.6038995;-33.981070128970906
1739209634.6039026;-35.57807855764607
1739209634.6039057;-38.13080360867914
1739209634.6039088;-35.57807855764607
1739209634.6039119;-38.13080360867914
1739209634.603915;-38.13080360867914
1739209634.603918;-45.120503652039325
1739209634.6039212;-38.13080360867914
1739209634.6039243;-38.13080360867914
1739209634.6039274;-38.13080360867914
1739209634.6039305;-38.13080360867914
1739209634.6039336;-38.13080360867914
1739209634.6039367;-35.57807855764607
1739209634.6039398;-38.13080360867914
1739209634.6039429;-45.120503652039325
1739209634.603946;-38.13080360867914
1739209634.603949;-38.13080360867914
1739209634.6039522;-38.13080360867914
1739209634.6039553;-38.13080360867914
1739209634.6039584;-38.13080360867914
1739209634.6039615;-45.120503652039325
1739209634.6039646;-33.981070128970906
1739209634.6039677;-45.120503652039325
1739209634.6039708;-38.13080360867914
1739209634.6039739;-38.13080360867914
1739209634.603977;-45.120503652039325
1739209634.60398;-45.120503652039325
1739209634.6039832;-45.120503652039325
1739209634.6039863;-35.57807855764607
1739209634.6039894;-38.13080360867914
1739209634.6039925;-45.120503652039325
1739209634.6039956;-38.13080360867914
1739209634.6039987;-38.13080360867914
1739209634.6040018;-45.120503652039325
1739209634.6040049;-45.120503652039325
1739209634.604008;-38.13080360867914
1739209634.604011;-45.120503652039325
1739209634.6040142;-38.13080360867914
1739209634.6040173;-38.13080360867914
1739209634.6040204;-45.120503652039325
1739209634.6040235;-38.13080360867914
1739209634.6040266;-38.13080360867914
1739209634.6040297;-35.57807855764607
1739209634.6040328;-35.57807855764607
1739209634.6040359;-38.13080360867914
1739209634.604039;-38.13080360867914
1739209634.604042;-38.13080360867914
1739209634.6040452;-45.120503652039325
1739209634.6040483;-32.816014438256545
1739209634.6040514;-38.13080360867914
1739209634.6040545;-45.120503652039325
1739209634.6040576;-45.120503652039325
1739209634.6040606;-35.57807855764607
1739209634.6040637;-35.57807855764607
1739209634.6040668;-45.120503652039325
1739209634.60407;-38.13080360867914
1739209634.604073;-45.120503652039325
1739209634.6040761;-45.120503652039325
1739209634.6040792;-38.13080360867914
1739209634.6040823;-45.120503652039325
1739209634.6040854;-45.120503652039325
1739209634.6040885;-38.13080360867914
1739209634.6040916;-38.13080360867914
1739209634.6040947;-45.120503652039325
1739209634.6040978;-32.816014438256545
1739209634.604101;-32.816014438256545
1739209634.604104;-45.120503652039325
1739209634.6041071;-45.120503652039325
1739209634.6041102;-35.57807855764607
1739209634.6041133;-38.13080360867914
1739209634.6041164;-38.13080360867914
1739209634.6041195;-35.57807855764607
1739209634.6041226;-45.120503652039325
1739209634.6041257;-38.13080360867914
1739209634.6041288;-38.13080360867914
1739209634.604132;-38.13080360867914
1739209634.604135;-45.120503652039325
1739209634.6041381;-45.120503652039325
1739209634.6041412;-33.981070128970906
1739209634.6041443;-45.120503652039325
1739209634.6041474;-45.120503652039325
1739209634.6041505;-45.120503652039325
1739209634.6041536;-38.13080360867914
1739209634.6041567;-45.120503652039325
1739209634.6041598;-38.13080360867914
1739209634.604163;-45.120503652039325
1739209634.604166;-38.13080360867914
1739209634.6041691;-35.57807855764607
1739209634.6041722;-38.13080360867914
1739209634.6041756;-31.141103565318893
1739209634.6041787;-38.13080360867914
1739209634.6041818;-35.57807855764607
1739209634.6041849;-45.120503652039325
1739209634.604188;-38.13080360867914
1739209634.604191;-33.981070128970906
1739209634.6041942;-35.57807855764607
1739209634.6041973;-45.120503652039325
1739209634.6042004;-35.57807855764607
1739209634.6042035;-38.13080360867914
1739209634.6042066;-38.13080360867914
1739209634.6042097;-45.120503652039325
1739209634.6042128;-38.13080360867914
1739209634.6042159;-32.816014438256545
1739209634.604219;-45.120503652039325
1739209634.604222;-38.13080360867914
1739209634.6042252;-29.438486411369333
1739209634.6042283;-33.981070128970906
1739209634.6042314;-33.981070128970906
1739209634.6042345;-33.981070128970906
1739209634.6042376;-45.120503652039325
1739209634.6042407;-45.120503652039325
1739209634.6042438;-38.13080360867914
1739209634.6042469;-38.13080360867914
1739209634.60425;-38.13080360867914
1739209634.604253;-33.981070128970906
1739209634.6042562;-35.57807855764607
1739209634.6042593;-45.120503652039325
1739209634.6042624;-45.120503652039325
1739209634.6042655;-38.13080360867914
1739209634.6042686;-38.13080360867914
1739209634.6042717;-45.120503652039325
1739209634.6042747;-45.120503652039325
1739209634.6042778;-38.13080360867914
1739209634.604281;-45.120503652039325
1739209634.604284;-45.120503652039325
1739209634.6042871;-38.13080360867914
1739209634.6042902;-38.13080360867914
1739209634.6042933;-45.120503652039325
1739209634.6042964;-45.120503652039325
1739209634.6042995;-33.981070128970906
1739209634.6043026;-38.13080360867914
1739209634.6043057;-45.120503652039325
1739209634.6043088;-28.58837851428586
1739209634.604312;-35.57807855764607
1739209634.604315;-45.120503652039325
