CAN Message; 0x77:f9203e6fb7a44f79
Timestamp;Amplitude
1739209789.9362;-45.120503652039325
1739209789.9362001;-38.13080360867914
1739209789.9362004;-45.120503652039325
1739209789.9362006;-45.120503652039325
1739209789.9362009;-38.13080360867914
1739209789.936201;-38.13080360867914
1739209789.9362013;-38.13080360867914
1739209789.9362016;-32.816014438256545
1739209789.9362018;-38.13080360867914
1739209789.936202;-45.120503652039325
1739209789.9362025;-45.120503652039325
1739209789.9362028;-38.13080360867914
1739209789.936203;-33.981070128970906
1739209789.9362032;-45.120503652039325
1739209789.9362035;-45.120503652039325
1739209789.9362037;-45.120503652039325
1739209789.936204;-45.120503652039325
1739209789.9362042;-45.120503652039325
1739209789.9362044;-33.981070128970906
1739209789.9362047;-33.981070128970906
1739209789.936205;-38.13080360867914
1739209789.9362054;-38.13080360867914
1739209789.9362056;-38.13080360867914
1739209789.9362059;-33.981070128970906
1739209789.936206;-45.120503652039325
1739209789.9362063;-45.120503652039325
1739209789.9362066;-45.120503652039325
1739209789.9362068;-38.13080360867914
1739209789.936207;-45.120503652039325
1739209789.9362073;-45.120503652039325
1739209789.9362075;-38.13080360867914
1739209789.936208;-38.13080360867914
1739209789.9362082;-31.141103565318915
1739209789.9362085;-38.13080360867914
1739209789.9362087;-38.13080360867914
1739209789.936209;-35.57807855764607
1739209789.9362092;-33.981070128970906
1739209789.9362094;-45.120503652039325
1739209789.9362097;-45.120503652039325
1739209789.93621;-45.120503652039325
1739209789.9362102;-45.120503652039325
1739209789.9362106;-38.13080360867914
1739209789.9362109;-45.120503652039325
1739209789.936211;-38.13080360867914
1739209789.9362113;-38.13080360867914
1739209789.9362116;-45.120503652039325
1739209789.9362118;-45.120503652039325
1739209789.936212;-45.120503652039325
1739209789.9362123;-38.13080360867914
1739209789.9362125;-38.13080360867914
1739209789.9362128;-45.120503652039325
1739209789.936213;-38.13080360867914
1739209789.9362135;-33.981070128970906
1739209789.9362137;-35.57807855764607
1739209789.936214;-45.120503652039325
1739209789.9362142;-38.13080360867914
1739209789.9362144;-30.49652367304973
1739209789.9362147;-38.13080360867914
1739209789.936215;-45.120503652039325
1739209789.9362152;-38.13080360867914
1739209789.9362154;-38.13080360867914
1739209789.9362156;-45.120503652039325
1739209789.936216;-38.13080360867914
1739209789.9362164;-45.120503652039325
1739209789.9362166;-35.57807855764607
1739209789.9362168;-38.13080360867914
1739209789.936217;-38.13080360867914
1739209789.9362173;-38.13080360867914
1739209789.9362175;-38.13080360867914
1739209789.9362178;-35.57807855764607
1739209789.936218;-45.120503652039325
1739209789.9362183;-45.120503652039325
1739209789.9362185;-33.981070128970906
1739209789.936219;-45.120503652039325
1739209789.9362192;-45.120503652039325
1739209789.9362195;-45.120503652039325
1739209789.9362197;-45.120503652039325
1739209789.93622;-38.13080360867914
1739209789.9362202;-35.57807855764607
1739209789.9362204;-38.13080360867914
1739209789.9362206;-30.49652367304973
1739209789.936221;-45.120503652039325
1739209789.9362211;-45.120503652039325
1739209789.9362216;-32.816014438256545
1739209789.9362218;-38.13080360867914
1739209789.936222;-45.120503652039325
1739209789.9362223;-38.13080360867914
1739209789.9362226;-38.13080360867914
1739209789.9362228;-38.13080360867914
1739209789.936223;-45.120503652039325
1739209789.9362233;-38.13080360867914
1739209789.9362235;-38.13080360867914
1739209789.9362237;-45.120503652039325
1739209789.9362242;-38.13080360867914
1739209789.9362245;-38.13080360867914
1739209789.9362247;-38.13080360867914
1739209789.936225;-38.13080360867914
1739209789.9362252;-38.13080360867914
1739209789.9362254;-45.120503652039325
1739209789.9362257;-45.120503652039325
1739209789.936226;-45.120503652039325
1739209789.9362261;-45.120503652039325
1739209789.9362264;-45.120503652039325
1739209789.9362266;-45.120503652039325
1739209789.936227;-32.816014438256545
1739209789.9362273;-38.13080360867914
1739209789.9362276;-45.120503652039325
1739209789.9362278;-38.13080360867914
1739209789.936228;-38.13080360867914
1739209789.9362283;-45.120503652039325
1739209789.9362285;-38.13080360867914
1739209789.9362288;-33.981070128970906
1739209789.936229;-45.120503652039325
1739209789.9362292;-38.13080360867914
1739209789.9362297;-32.816014438256545
1739209789.93623;-38.13080360867914
1739209789.9362302;-45.120503652039325
1739209789.9362304;-45.120503652039325
1739209789.9362307;-38.13080360867914
1739209789.936231;-38.13080360867914
1739209789.9362311;-38.13080360867914
1739209789.9362314;-35.57807855764607
1739209789.9362316;-38.13080360867914
1739209789.9362319;-35.57807855764607
1739209789.9362323;-45.120503652039325
1739209789.9362326;-45.120503652039325
1739209789.9362328;-45.120503652039325
1739209789.936233;-45.120503652039325
1739209789.9362333;-45.120503652039325
1739209789.9362335;-45.120503652039325
1739209789.9362338;-45.120503652039325
1739209789.936234;-45.120503652039325
1739209789.9362342;-35.57807855764607
1739209789.9362345;-45.120503652039325
1739209789.9362347;-45.120503652039325
1739209789.9362352;-38.13080360867914
1739209789.9362354;-38.13080360867914
1739209789.9362357;-33.981070128970906
1739209789.936236;-45.120503652039325
1739209789.9362361;-45.120503652039325
1739209789.9362364;-35.57807855764607
1739209789.9362366;-32.816014438256545
1739209789.9362369;-45.120503652039325
1739209789.936237;-45.120503652039325
1739209789.9362373;-45.120503652039325
1739209789.9362378;-45.120503652039325
1739209789.936238;-38.13080360867914
1739209789.9362383;-45.120503652039325
1739209789.9362385;-45.120503652039325
1739209789.9362388;-45.120503652039325
1739209789.936239;-35.57807855764607
1739209789.9362392;-38.13080360867914
1739209789.9362395;-45.120503652039325
1739209789.9362397;-28.588378514285886
1739209789.93624;-33.981070128970906
1739209789.9362404;-33.981070128970906
1739209789.9362407;-45.120503652039325
1739209789.936241;-45.120503652039325
1739209789.9362411;-35.57807855764607
1739209789.9362414;-38.13080360867914
1739209789.9362416;-45.120503652039325
1739209789.9362419;-33.981070128970906
1739209789.936242;-32.816014438256545
1739209789.9362423;-38.13080360867914
1739209789.9362426;-45.120503652039325
1739209789.9362428;-38.13080360867914
1739209789.9362433;-38.13080360867914
1739209789.9362435;-38.13080360867914
1739209789.9362438;-45.120503652039325
1739209789.936244;-45.120503652039325
1739209789.9362442;-35.57807855764607
1739209789.9362445;-33.981070128970906
1739209789.9362447;-38.13080360867914
1739209789.936245;-38.13080360867914
1739209789.9362452;-38.13080360867914
1739209789.9362454;-38.13080360867914
1739209789.936246;-45.120503652039325
1739209789.9362462;-35.57807855764607
1739209789.9362464;-33.981070128970906
1739209789.9362466;-38.13080360867914
1739209789.9362469;-45.120503652039325
1739209789.936247;-45.120503652039325
1739209789.9362473;-38.13080360867914
1739209789.9362476;-38.13080360867914
1739209789.9362478;-45.120503652039325
1739209789.936248;-31.141103565318915
1739209789.9362485;-45.120503652039325
1739209789.9362488;-45.120503652039325
1739209789.936249;-38.13080360867914
1739209789.9362493;-38.13080360867914
1739209789.9362495;-30.49652367304973
1739209789.9362497;-32.816014438256545
1739209789.93625;-45.120503652039325
1739209789.9362502;-31.14110356531892
1739209789.9362504;-33.981070128970906
1739209789.9362507;-38.13080360867914
1739209789.936251;-45.120503652039325
1739209789.9362514;-45.120503652039325
1739209789.9362516;-45.120503652039325
1739209789.9362519;-45.120503652039325
1739209789.936252;-45.120503652039325
1739209789.9362524;-38.13080360867914
1739209789.9362526;-35.57807855764607
1739209789.9362528;-38.13080360867914
1739209789.936253;-38.13080360867914
1739209789.9362533;-35.57807855764607
1739209789.9362535;-33.981070128970906
1739209789.936254;-45.120503652039325
1739209789.9362543;-45.120503652039325
1739209789.9362545;-38.13080360867914
1739209789.9362547;-38.13080360867914
1739209789.936255;-33.981070128970906
1739209789.9362552;-45.120503652039325
1739209789.9362555;-45.120503652039325
1739209789.9362557;-38.13080360867914
1739209789.936256;-38.13080360867914
1739209789.9362562;-45.120503652039325
1739209789.9362566;-38.13080360867914
1739209789.936257;-45.120503652039325
1739209789.9362571;-45.120503652039325
1739209789.9362574;-38.13080360867914
1739209789.9362576;-38.13080360867914
1739209789.9362578;-45.120503652039325
1739209789.949644;-45.120503652039325
1739209789.9496517;-45.120503652039325
1739209789.9496593;-45.120503652039325
1739209789.9496667;-45.120503652039325
1739209789.9496744;-38.13080360867914
1739209789.949682;-38.13080360867914
1739209789.9496896;-45.120503652039325
1739209789.9496973;-45.120503652039325
1739209789.949705;-35.57807855764607
1739209789.9497125;-38.13080360867914
1739209789.9497201;-45.120503652039325
1739209789.9497275;-38.13080360867914
1739209789.9497352;-38.13080360867914
1739209789.9497428;-38.13080360867914
1739209789.9497504;-45.120503652039325
1739209789.949758;-45.120503652039325
1739209789.9497657;-45.120503652039325
1739209789.9497733;-45.120503652039325
1739209789.949781;-45.120503652039325
1739209789.9497883;-38.13080360867914
1739209789.949796;-33.981070128970906
1739209789.9498036;-38.13080360867914
1739209789.9498112;-45.120503652039325
1739209789.9498188;-38.13080360867914
1739209789.9498265;-32.816014438256545
1739209789.949834;-45.120503652039325
1739209789.9498417;-38.13080360867914
1739209789.9498491;-35.57807855764607
1739209789.9498568;-35.57807855764607
1739209789.9498644;-26.487275050834715
1739209789.949872;-33.981070128970906
1739209789.9498796;-38.13080360867914
1739209789.9498873;-33.981070128970906
1739209789.949895;-38.13080360867914
1739209789.9499025;-38.13080360867914
1739209789.94991;-38.13080360867914
1739209789.9499176;-33.981070128970906
1739209789.9499252;-33.981070128970956
1739209789.9499328;-45.120503652039325
1739209789.9499404;-38.13080360867914
1739209789.949948;-38.13080360867914
1739209789.9499557;-45.120503652039325
1739209789.9499633;-45.120503652039325
1739209789.949971;-35.57807855764607
1739209789.9499784;-45.120503652039325
1739209789.949986;-32.816014438256545
1739209789.9499936;-32.816014438256545
1739209789.9500012;-45.120503652039325
1739209789.9500089;-38.13080360867914
1739209789.9500165;-38.13080360867914
1739209789.9500241;-38.13080360867914
1739209789.9500318;-33.981070128970906
1739209789.9500391;-35.57807855764607
1739209789.9500468;-45.120503652039325
1739209789.9500544;-45.120503652039325
1739209789.950062;-38.13080360867914
1739209789.9500697;-45.120503652039325
1739209789.9500773;-45.120503652039325
1739209789.950085;-45.120503652039325
1739209789.9500926;-38.13080360867914
1739209789.9501;-45.120503652039325
1739209789.9501076;-45.120503652039325
1739209789.9501152;-45.120503652039325
1739209789.9501228;-38.13080360867914
1739209789.9501305;-35.57807855764607
1739209789.950138;-45.120503652039325
1739209789.9501457;-45.120503652039325
1739209789.9501534;-38.13080360867914
1739209789.9501607;-38.13080360867914
1739209789.9501684;-38.13080360867914
1739209789.950176;-33.981070128970906
1739209789.9501836;-33.981070128970906
1739209789.9501913;-33.981070128970906
1739209789.950199;-33.981070128970906
1739209789.9502065;-38.13080360867914
1739209789.9502141;-45.120503652039325
1739209789.9502215;-32.816014438256545
1739209789.9502292;-45.120503652039325
1739209789.9502368;-45.120503652039325
1739209789.9502444;-35.57807855764607
1739209789.950252;-38.13080360867914
1739209789.9502597;-45.120503652039325
1739209789.9502673;-45.120503652039325
1739209789.950275;-35.57807855764607
1739209789.9502823;-38.13080360867914
1739209789.95029;-29.438486411369333
1739209789.9502976;-29.438486411369333
1739209789.9503052;-45.120503652039325
1739209789.9503129;-33.981070128970906
1739209789.9503205;-35.57807855764607
1739209789.950328;-45.120503652039325
1739209789.9503357;-45.120503652039325
1739209789.9503434;-45.120503652039325
1739209789.9503508;-45.120503652039325
1739209789.9503584;-45.120503652039325
1739209789.950366;-45.120503652039325
1739209789.9503736;-45.120503652039325
1739209789.9503813;-38.13080360867914
1739209789.950389;-38.13080360867914
1739209789.9503965;-45.120503652039325
1739209789.9504042;-45.120503652039325
1739209789.9504116;-45.120503652039325
1739209789.9504192;-45.120503652039325
1739209789.9504268;-45.120503652039325
1739209789.9504344;-38.13080360867914
1739209789.950442;-38.13080360867914
1739209789.9504497;-38.13080360867914
1739209789.9504573;-38.13080360867914
1739209789.950465;-45.120503652039325
1739209789.9504724;-35.57807855764607
1739209789.95048;-32.816014438256545
1739209789.9504876;-33.981070128970906
1739209789.9504952;-45.120503652039325
1739209789.9505029;-35.57807855764607
1739209789.9505105;-35.57807855764607
1739209789.9505181;-45.120503652039325
1739209789.9505258;-38.13080360867914
1739209789.9505332;-38.13080360867914
1739209789.9505408;-38.13080360867914
1739209789.9505484;-38.13080360867914
1739209789.950556;-45.120503652039325
1739209789.9505637;-38.13080360867914
1739209789.9505713;-38.13080360867914
1739209789.950579;-45.120503652039325
1739209789.9505866;-38.13080360867914
1739209789.950594;-45.120503652039325
1739209789.9506016;-38.13080360867914
1739209789.9506092;-38.13080360867914
1739209789.9506168;-45.120503652039325
1739209789.9506245;-45.120503652039325
1739209789.950632;-45.120503652039325
1739209789.9506397;-38.13080360867914
1739209789.9506474;-35.57807855764607
1739209789.950655;-45.120503652039325
1739209789.9506624;-33.981070128970906
1739209789.95067;-38.13080360867914
1739209789.9506776;-45.120503652039325
1739209789.9506853;-45.120503652039325
1739209789.950693;-35.57807855764607
1739209789.9507005;-33.981070128970906
1739209789.9507082;-45.120503652039325
1739209789.9507158;-45.120503652039325
1739209789.9507232;-38.13080360867914
1739209789.9507308;-35.57807855764607
1739209789.9507384;-33.981070128970906
1739209789.950746;-45.120503652039325
1739209789.9507537;-45.120503652039325
1739209789.9507613;-35.57807855764607
1739209789.950769;-35.57807855764607
1739209789.9507766;-45.120503652039325
1739209789.950784;-38.13080360867914
1739209789.9507916;-38.13080360867914
1739209789.9507992;-38.13080360867914
1739209789.9508069;-45.120503652039325
1739209789.9508145;-38.13080360867914
1739209789.950822;-45.120503652039325
1739209789.9508297;-38.13080360867914
1739209789.9508374;-45.120503652039325
1739209789.9508448;-33.981070128970906
1739209789.9508524;-31.141103565318915
1739209789.95086;-33.981070128970906
1739209789.9508677;-45.120503652039325
1739209789.9508753;-45.120503652039325
1739209789.950883;-35.57807855764607
1739209789.9508905;-38.13080360867914
1739209789.9508982;-45.120503652039325
1739209789.9509056;-45.120503652039325
1739209789.9509132;-33.981070128970906
1739209789.9509208;-32.816014438256545
1739209789.9509284;-45.120503652039325
1739209789.950936;-45.120503652039325
1739209789.9509437;-45.120503652039325
1739209789.9509513;-38.13080360867914
1739209789.950959;-45.120503652039325
1739209789.9509666;-31.141103565318915
1739209789.950974;-27.267205301931607
1739209789.9509816;-45.120503652039325
1739209789.9509892;-45.120503652039325
1739209789.9509969;-38.13080360867914
1739209789.9510045;-33.981070128970906
1739209789.9510121;-38.13080360867914
1739209789.9510198;-38.13080360867914
1739209789.9510274;-38.13080360867914
1739209789.9510348;-33.981070128970906
1739209789.9510424;-38.13080360867914
1739209789.95105;-45.120503652039325
1739209789.9510577;-38.13080360867914
1739209789.9510653;-45.120503652039325
1739209789.951073;-45.120503652039325
1739209789.9510806;-38.13080360867914
1739209789.9510882;-45.120503652039325
1739209789.9510956;-38.13080360867914
1739209789.9511032;-38.13080360867914
1739209789.9511108;-38.13080360867914
1739209789.9511185;-38.13080360867914
1739209789.951126;-38.13080360867914
1739209789.9511337;-35.57807855764607
1739209789.9511414;-45.120503652039325
1739209789.951149;-35.57807855764607
1739209789.9511564;-28.992665084841942
1739209789.951164;-45.120503652039325
1739209789.9511716;-38.13080360867914
1739209789.9511793;-33.981070128970906
1739209789.951187;-45.120503652039325
1739209789.9511945;-45.120503652039325
1739209789.9512022;-45.120503652039325
1739209789.9512098;-45.120503652039325
1739209789.9512172;-38.13080360867914
1739209789.9512248;-45.120503652039325
1739209789.9512324;-38.13080360867914
1739209789.95124;-38.13080360867914
1739209789.9512477;-38.13080360867914
1739209789.9512553;-38.13080360867914
1739209789.951263;-45.120503652039325
1739209789.9512706;-45.120503652039325
1739209789.9512782;-35.57807855764607
1739209789.9512856;-35.57807855764607
1739209789.9512932;-45.120503652039325
1739209789.9513009;-45.120503652039325
1739209789.9513085;-45.120503652039325
1739209789.951316;-38.13080360867914
1739209789.9513237;-45.120503652039325
1739209789.9513314;-45.120503652039325
1739209789.951339;-35.57807855764607
1739209789.9513464;-38.13080360867914
1739209789.951354;-45.120503652039325
1739209789.9513617;-38.13080360867914
1739209789.9513693;-33.981070128970906
1739209789.951377;-45.120503652039325
1739209789.9513845;-45.120503652039325
1739209789.9513922;-45.120503652039325
1739209789.9513998;-45.120503652039325
1739209789.9514072;-31.141103565318915
1739209789.9514148;-45.120503652039325
1739209789.9514225;-45.120503652039325
1739209789.95143;-38.13080360867914
1739209789.9514377;-32.816014438256545
1739209789.9514453;-45.120503652039325
1739209789.951453;-38.13080360867914
1739209789.9514606;-33.981070128970906
1739209789.951468;-45.120503652039325
1739209789.9514756;-45.120503652039325
1739209789.9514832;-38.13080360867914
1739209789.9514909;-38.13080360867914
1739209789.9514985;-38.13080360867914
1739209789.9515061;-45.120503652039325
1739209789.9515138;-45.120503652039325
1739209789.9515214;-45.120503652039325
1739209789.9515288;-45.120503652039325
1739209789.9515364;-38.13080360867914
1739209789.951544;-45.120503652039325
1739209789.9515517;-32.816014438256545
1739209789.9515593;-45.120503652039325
1739209789.951567;-45.120503652039325
1739209789.9515746;-33.981070128970906
1739209789.9515822;-38.13080360867914
1739209789.9515898;-31.141103565318915
1739209789.9515972;-45.120503652039325
1739209789.9516048;-45.120503652039325
1739209789.9516125;-38.13080360867914
1739209789.95162;-33.981070128970906
1739209789.9516277;-45.120503652039325
1739209789.9516354;-45.120503652039325
1739209789.951643;-38.13080360867914
1739209789.9516506;-38.13080360867914
1739209789.951658;-45.120503652039325
1739209789.9516656;-45.120503652039325
1739209789.9516733;-38.13080360867914
1739209789.951681;-38.13080360867914
1739209789.9516885;-45.120503652039325
1739209789.9516962;-45.120503652039325
1739209789.9517038;-38.13080360867914
1739209789.9517114;-33.981070128970906
1739209789.9517188;-38.13080360867914
1739209789.9517264;-38.13080360867914
1739209789.951734;-35.57807855764607
1739209789.9517417;-35.57807855764607
1739209789.9517493;-38.13080360867914
1739209789.951757;-45.120503652039325
1739209789.9517646;-45.120503652039325
1739209789.9517722;-35.57807855764607
1739209789.9517796;-38.13080360867914
1739209789.9517872;-45.120503652039325
1739209789.9517949;-45.120503652039325
1739209789.9518025;-45.120503652039325
1739209789.9518101;-45.120503652039325
1739209789.9518178;-45.120503652039325
1739209789.9518254;-45.120503652039325
1739209789.951833;-31.14110356531892
1739209789.9518404;-38.13080360867914
1739209789.951848;-45.120503652039325
1739209789.9518557;-45.120503652039325
1739209789.9518633;-38.13080360867914
1739209789.951871;-35.57807855764607
1739209789.9518785;-38.13080360867914
1739209789.9518862;-38.13080360867914
1739209789.9518938;-28.992665084841942
1739209789.9519012;-38.13080360867914
1739209789.9519088;-38.13080360867914
1739209789.9519165;-45.120503652039325
1739209789.951924;-38.13080360867914
1739209789.9519317;-38.13080360867914
1739209789.9519393;-45.120503652039325
1739209789.951947;-45.120503652039325
1739209789.9519546;-32.81601443825658
1739209789.9519622;-38.13080360867914
1739209789.9519696;-45.120503652039325
1739209789.9519773;-45.120503652039325
1739209789.951985;-38.13080360867914
1739209789.9519925;-38.13080360867914
1739209789.9520001;-38.13080360867914
1739209789.9520078;-45.120503652039325
1739209789.9520154;-33.981070128970906
1739209789.952023;-35.57807855764607
1739209789.9520304;-35.57807855764607
1739209789.952038;-45.120503652039325
1739209789.9520457;-38.13080360867914
1739209789.9520533;-45.120503652039325
1739209789.952061;-38.13080360867914
1739209789.9520686;-45.120503652039325
1739209789.9520762;-45.120503652039325
1739209789.9520838;-38.13080360867914
1739209789.9520912;-38.13080360867914
1739209789.9520988;-45.120503652039325
1739209789.9521065;-45.120503652039325
1739209789.952114;-38.13080360867914
1739209789.9521217;-45.120503652039325
1739209789.9521294;-45.120503652039325
1739209789.952137;-38.13080360867914
1739209789.9521446;-38.13080360867914
1739209789.952152;-38.13080360867914
1739209789.9521596;-45.120503652039325
1739209789.9521673;-38.13080360867914
1739209789.952175;-38.13080360867914
1739209789.9521825;-33.981070128970906
1739209789.9521902;-38.13080360867914
1739209789.9521978;-31.141103565318915
1739209789.9522054;-33.981070128970906
1739209789.9522128;-38.13080360867914
1739209789.9522204;-45.120503652039325
1739209789.952228;-38.13080360867914
1739209789.9522357;-38.13080360867914
1739209789.9522433;-45.120503652039325
1739209789.952251;-45.120503652039325
1739209789.9522586;-31.141103565318915
1739209789.9522662;-33.981070128970906
1739209789.9522738;-33.981070128970906
1739209789.9522812;-38.13080360867914
1739209789.9522889;-38.13080360867914
1739209789.9522965;-45.120503652039325
1739209789.9523041;-38.13080360867914
1739209789.9523118;-38.13080360867914
1739209789.9523194;-33.981070128970906
1739209789.952327;-35.57807855764607
1739209789.9523346;-45.120503652039325
1739209789.952342;-35.57807855764607
1739209789.9523497;-38.13080360867914
1739209789.9523573;-45.120503652039325
1739209789.952365;-38.13080360867914
1739209789.9523726;-38.13080360867914
1739209789.9523802;-38.13080360867914
1739209789.9523878;-38.13080360867914
1739209789.9523954;-45.120503652039325
1739209789.9524028;-38.13080360867914
1739209789.9524105;-33.981070128970906
1739209789.952418;-38.13080360867914
1739209789.9524257;-38.13080360867914
1739209789.9524333;-38.13080360867914
1739209789.952441;-35.57807855764607
1739209789.9524486;-38.13080360867914
1739209789.9524562;-45.120503652039325
1739209789.9524636;-38.13080360867914
1739209789.9524713;-38.13080360867914
1739209789.952479;-38.13080360867914
1739209789.9524865;-45.120503652039325
1739209789.9524941;-33.981070128970906
1739209789.9525018;-33.981070128970906
1739209789.9525094;-33.981070128970906
1739209789.952517;-33.981070128970906
1739209789.9525244;-33.981070128970906
1739209789.952532;-33.981070128970906
1739209789.9525397;-33.981070128970906
1739209789.9525473;-38.13080360867914
1739209789.952555;-38.13080360867914
1739209789.952563;-38.13080360867914
1739209789.9525712;-38.13080360867914
1739209789.9525793;-38.13080360867914
1739209789.9525874;-38.13080360867914
1739209789.9525955;-35.57807855764607
1739209789.9526036;-45.120503652039325
1739209789.9526117;-45.120503652039325
1739209789.9526198;-45.120503652039325
1739209789.952628;-45.120503652039325
1739209789.952636;-45.120503652039325
1739209789.9526443;-45.120503652039325
1739209789.9526525;-45.120503652039325
1739209789.9526606;-45.120503652039325
1739209789.9526687;-35.57807855764607
1739209789.9526768;-35.57807855764607
1739209789.9526849;-45.120503652039325
1739209789.952693;-33.981070128970906
1739209789.952701;-38.13080360867914
1739209789.9527092;-45.120503652039325
1739209789.9527173;-38.13080360867914
1739209789.9527254;-38.13080360867914
1739209789.9527335;-38.13080360867914
1739209789.9527416;-35.57807855764607
1739209789.9527497;-38.13080360867914
1739209789.9527578;-45.120503652039325
1739209789.952766;-45.120503652039325
1739209789.952774;-45.120503652039325
1739209789.9527822;-45.120503652039325
1739209789.9527903;-45.120503652039325
1739209789.9527984;-31.141103565318915
1739209789.9528065;-45.120503652039325
1739209789.9528146;-38.13080360867914
1739209789.952823;-38.13080360867914
1739209789.952831;-45.120503652039325
1739209789.9528391;-38.13080360867914
1739209789.9528472;-45.120503652039325
1739209789.9528553;-45.120503652039325
1739209789.9528635;-38.13080360867914
1739209789.9528716;-38.13080360867914
1739209789.9528797;-45.120503652039325
1739209789.9528878;-38.13080360867914
1739209789.9528959;-38.13080360867914
1739209789.952904;-45.120503652039325
1739209789.952912;-38.13080360867914
1739209789.9529202;-45.120503652039325
1739209789.9529283;-32.816014438256545
1739209789.9529364;-38.13080360867914
1739209789.9529445;-45.120503652039325
1739209789.9529526;-45.120503652039325
1739209789.9529607;-38.13080360867914
1739209789.9529688;-32.816014438256545
1739209789.952977;-38.13080360867914
1739209789.952985;-45.120503652039325
1739209789.9529932;-45.120503652039325
1739209789.9530015;-45.120503652039325
1739209789.9530096;-38.13080360867914
1739209789.9530177;-45.120503652039325
1739209789.9530258;-45.120503652039325
1739209789.953034;-45.120503652039325
1739209789.953042;-38.13080360867914
1739209789.9530501;-38.13080360867914
1739209789.9530582;-45.120503652039325
1739209789.9530663;-45.120503652039325
1739209789.9530745;-45.120503652039325
1739209789.9530826;-45.120503652039325
1739209789.9530907;-38.13080360867914
1739209789.9530988;-45.120503652039325
1739209789.9531069;-45.120503652039325
1739209789.953115;-45.120503652039325
1739209789.953123;-35.57807855764607
1739209789.9531312;-45.120503652039325
1739209789.9531393;-45.120503652039325
1739209789.9531474;-38.13080360867914
1739209789.9531555;-45.120503652039325
1739209789.9531636;-45.120503652039325
1739209789.9531717;-33.981070128970906
1739209789.95318;-33.981070128970906
1739209789.9531882;-45.120503652039325
1739209789.9531963;-45.120503652039325
1739209789.9532044;-38.13080360867914
1739209789.9532125;-45.120503652039325
1739209789.9532206;-45.120503652039325
1739209789.9532287;-45.120503652039325
1739209789.9532368;-38.13080360867914
1739209789.953245;-45.120503652039325
1739209789.953253;-33.981070128970906
1739209789.9532611;-32.816014438256545
1739209789.9532692;-38.13080360867914
1739209789.9532773;-38.13080360867914
1739209789.9532855;-32.816014438256545
1739209789.9532936;-27.267205301931607
1739209789.9533017;-45.120503652039325
1739209789.9533098;-45.120503652039325
1739209789.9533179;-45.120503652039325
1739209789.953326;-33.981070128970906
1739209789.953334;-38.13080360867914
1739209789.9533422;-45.120503652039325
1739209789.9533503;-38.13080360867914
1739209789.9533587;-29.438486411369354
1739209789.9533668;-45.120503652039325
1739209789.9533749;-35.57807855764607
1739209789.953383;-38.13080360867914
1739209789.953391;-45.120503652039325
1739209789.9533992;-45.120503652039325
1739209789.9534073;-38.13080360867914
1739209789.9534154;-38.13080360867914
1739209789.9534235;-38.13080360867914
1739209789.9534316;-45.120503652039325
1739209789.9534397;-45.120503652039325
1739209789.9534478;-38.13080360867914
1739209789.953456;-38.13080360867914
1739209789.953464;-45.120503652039325
1739209789.9534721;-38.13080360867914
1739209789.9534802;-45.120503652039325
1739209789.9534883;-33.981070128970906
1739209789.9534965;-38.13080360867914
1739209789.9535046;-38.13080360867914
1739209789.9535127;-45.120503652039325
1739209789.9535208;-38.13080360867914
1739209789.9535291;-35.57807855764607
1739209789.9535372;-45.120503652039325
1739209789.9535453;-45.120503652039325
1739209789.9535534;-30.49652367304973
1739209789.9535615;-38.13080360867914
1739209789.9535697;-45.120503652039325
1739209789.9535778;-45.120503652039325
1739209789.9535859;-38.13080360867914
1739209789.953594;-38.13080360867914
1739209789.953602;-33.981070128970906
1739209789.9536102;-45.120503652039325
1739209789.9536183;-31.141103565318915
1739209789.9536264;-38.13080360867914
1739209789.9536345;-38.13080360867914
1739209789.9536426;-45.120503652039325
1739209789.9536507;-35.57807855764607
1739209789.9536588;-38.13080360867914
1739209789.953667;-38.13080360867914
1739209789.953675;-45.120503652039325
1739209789.9536831;-45.120503652039325
1739209789.9536912;-32.816014438256545
1739209789.9536994;-38.13080360867914
1739209789.9537077;-45.120503652039325
1739209789.9537158;-38.13080360867914
1739209789.953724;-38.13080360867914
1739209789.953732;-45.120503652039325
1739209789.9537401;-38.13080360867914
1739209789.9537482;-38.13080360867914
1739209789.9537563;-38.13080360867914
1739209789.9537644;-38.13080360867914
1739209789.9537725;-45.120503652039325
1739209789.9537807;-38.13080360867914
1739209789.9537888;-45.120503652039325
1739209789.9537969;-38.13080360867914
1739209789.953805;-45.120503652039325
1739209789.953813;-33.981070128970906
1739209789.9538212;-38.13080360867914
1739209789.9538293;-38.13080360867914
1739209789.9538374;-38.13080360867914
1739209789.9538455;-38.13080360867914
1739209789.9538536;-38.13080360867914
1739209789.9538617;-38.13080360867914
1739209789.9538698;-38.13080360867914
1739209789.953878;-38.13080360867914
1739209789.9538863;-38.13080360867914
1739209789.9538944;-45.120503652039325
1739209789.9539025;-45.120503652039325
1739209789.9539106;-38.13080360867914
1739209789.9539187;-45.120503652039325
1739209789.9539268;-45.120503652039325
1739209789.953935;-45.120503652039325
1739209789.953943;-38.13080360867914
1739209789.9539511;-45.120503652039325
1739209789.9539592;-45.120503652039325
1739209789.9539673;-45.120503652039325
1739209789.9539754;-38.13080360867914
1739209789.9539835;-45.120503652039325
1739209789.9539917;-45.120503652039325
1739209789.9539998;-45.120503652039325
