CAN Message; 0x150:0300f6d480615e93
Timestamp;Amplitude
1739209595.9554245;-35.57807855764607
1739209595.9554267;-38.13080360867914
1739209595.9554286;-38.13080360867914
1739209595.9554305;-38.13080360867914
1739209595.9554324;-38.13080360867914
1739209595.9554346;-33.981070128970906
1739209595.9554365;-33.981070128970906
1739209595.9554384;-45.120503652039325
1739209595.9554405;-45.120503652039325
1739209595.9554424;-35.57807855764607
1739209595.9554443;-38.13080360867914
1739209595.9554462;-45.120503652039325
1739209595.9554484;-38.13080360867914
1739209595.9554503;-45.120503652039325
1739209595.9554522;-45.120503652039325
1739209595.9554543;-45.120503652039325
1739209595.9554563;-45.120503652039325
1739209595.9554582;-45.120503652039325
1739209595.95546;-45.120503652039325
1739209595.9554622;-45.120503652039325
1739209595.9554641;-45.120503652039325
1739209595.955466;-35.57807855764607
1739209595.9554682;-35.57807855764607
1739209595.95547;-45.120503652039325
1739209595.955472;-33.981070128970906
1739209595.955474;-35.57807855764607
1739209595.955476;-38.13080360867914
1739209595.955478;-45.120503652039325
1739209595.9554799;-45.120503652039325
1739209595.955482;-45.120503652039325
1739209595.955484;-45.120503652039325
1739209595.9554858;-45.120503652039325
1739209595.9554877;-45.120503652039325
1739209595.9554899;-45.120503652039325
1739209595.9554918;-38.13080360867914
1739209595.9554937;-35.57807855764607
1739209595.9554958;-38.13080360867914
1739209595.9554977;-35.57807855764607
1739209595.9554996;-38.13080360867914
1739209595.9555016;-45.120503652039325
1739209595.9555037;-45.120503652039325
1739209595.9555056;-38.13080360867914
1739209595.9555075;-38.13080360867914
1739209595.9555097;-38.13080360867914
1739209595.9555116;-33.981070128970906
1739209595.9555135;-45.120503652039325
1739209595.9555154;-38.13080360867914
1739209595.9555175;-38.13080360867914
1739209595.9555194;-45.120503652039325
1739209595.9555213;-45.120503652039325
1739209595.9555235;-35.57807855764607
1739209595.9555254;-38.13080360867914
1739209595.9555273;-45.120503652039325
1739209595.9555295;-38.13080360867914
1739209595.9555314;-38.13080360867914
1739209595.9555333;-38.13080360867914
1739209595.9555352;-45.120503652039325
1739209595.9555373;-35.57807855764607
1739209595.9555392;-38.13080360867914
1739209595.9555411;-38.13080360867914
1739209595.9555433;-45.120503652039325
1739209595.9555452;-35.57807855764607
1739209595.955547;-38.13080360867914
1739209595.955549;-45.120503652039325
1739209595.9555511;-28.992665084841942
1739209595.955553;-38.13080360867914
1739209595.955555;-45.120503652039325
1739209595.955557;-35.57807855764607
1739209595.955559;-38.13080360867914
1739209595.955561;-45.120503652039325
1739209595.9555628;-45.120503652039325
1739209595.955565;-45.120503652039325
1739209595.955567;-32.81601443825658
1739209595.9555688;-45.120503652039325
1739209595.955571;-38.13080360867914
1739209595.9555728;-38.13080360867914
1739209595.9555748;-45.120503652039325
1739209595.9555767;-45.120503652039325
1739209595.9555788;-45.120503652039325
1739209595.9555807;-45.120503652039325
1739209595.9555826;-28.992665084841942
1739209595.9555848;-38.13080360867914
1739209595.9555867;-33.981070128970906
1739209595.9555886;-45.120503652039325
1739209595.9555905;-38.13080360867914
1739209595.9555926;-33.981070128970906
1739209595.9555945;-45.120503652039325
1739209595.9555964;-38.13080360867914
1739209595.9555986;-28.218542851754165
1739209595.9556005;-31.141103565318915
1739209595.9556024;-38.13080360867914
1739209595.9556043;-45.120503652039325
1739209595.9556065;-38.13080360867914
1739209595.9556084;-38.13080360867914
1739209595.9556103;-45.120503652039325
1739209595.9556124;-38.13080360867914
1739209595.9556143;-27.267205301931607
1739209595.9556162;-38.13080360867914
1739209595.9556181;-38.13080360867914
1739209595.9556203;-45.120503652039325
1739209595.9556222;-38.13080360867914
1739209595.955624;-38.13080360867914
1739209595.9556262;-45.120503652039325
1739209595.9556282;-38.13080360867914
1739209595.95563;-33.981070128970906
1739209595.955632;-38.13080360867914
1739209595.955634;-45.120503652039325
1739209595.955636;-45.120503652039325
1739209595.955638;-38.13080360867914
1739209595.95564;-35.57807855764607
1739209595.955642;-38.13080360867914
1739209595.955644;-45.120503652039325
1739209595.955646;-38.13080360867914
1739209595.955648;-38.13080360867914
1739209595.9556499;-38.13080360867914
1739209595.9556518;-38.13080360867914
1739209595.955654;-45.120503652039325
1739209595.9556558;-45.120503652039325
1739209595.9556577;-38.13080360867914
1739209595.9556599;-45.120503652039325
1739209595.9556618;-45.120503652039325
1739209595.9556637;-45.120503652039325
1739209595.9556656;-45.120503652039325
1739209595.9556677;-45.120503652039325
1739209595.9556696;-45.120503652039325
1739209595.9556715;-45.120503652039325
1739209595.9556737;-45.120503652039325
1739209595.9556756;-35.57807855764607
1739209595.9556775;-32.816014438256545
1739209595.9556794;-33.981070128970906
1739209595.9556816;-45.120503652039325
1739209595.9556835;-45.120503652039325
1739209595.9556854;-38.13080360867914
1739209595.9556875;-38.13080360867914
1739209595.9556894;-45.120503652039325
1739209595.9556913;-45.120503652039325
1739209595.9556932;-35.57807855764607
1739209595.9556954;-29.438486411369354
1739209595.9556973;-38.13080360867914
1739209595.9556992;-38.13080360867914
1739209595.9557014;-38.13080360867914
1739209595.9557033;-45.120503652039325
1739209595.9557052;-45.120503652039325
1739209595.955707;-38.13080360867914
1739209595.9557092;-33.981070128970906
1739209595.9557111;-27.267205301931607
1739209595.955713;-33.981070128970906
1739209595.9557152;-45.120503652039325
1739209595.955717;-38.13080360867914
1739209595.955719;-38.13080360867914
1739209595.955721;-45.120503652039325
1739209595.955723;-33.981070128970906
1739209595.955725;-38.13080360867914
1739209595.9557269;-30.49652367304976
1739209595.955729;-38.13080360867914
1739209595.955731;-45.120503652039325
1739209595.9557328;-38.13080360867914
1739209595.9557347;-35.57807855764607
1739209595.9557369;-35.57807855764607
1739209595.9557388;-38.13080360867914
1739209595.9557407;-38.13080360867914
1739209595.9557428;-27.267205301931607
1739209595.9557447;-35.57807855764607
1739209595.9557467;-45.120503652039325
1739209595.9557486;-45.120503652039325
1739209595.9557507;-38.13080360867914
1739209595.9557526;-38.13080360867914
1739209595.9557545;-38.13080360867914
1739209595.9557567;-45.120503652039325
1739209595.9557586;-45.120503652039325
1739209595.9557605;-45.120503652039325
1739209595.9557626;-45.120503652039325
1739209595.9557645;-45.120503652039325
1739209595.9557664;-38.13080360867914
1739209595.9557683;-45.120503652039325
1739209595.9557705;-38.13080360867914
1739209595.9557724;-45.120503652039325
1739209595.9557743;-45.120503652039325
1739209595.9557765;-38.13080360867914
1739209595.9557784;-38.13080360867914
1739209595.9557803;-45.120503652039325
1739209595.9557822;-38.13080360867914
1739209595.9557843;-38.13080360867914
1739209595.9557862;-45.120503652039325
1739209595.9557881;-33.981070128970906
1739209595.9557903;-30.49652367304973
1739209595.9557922;-38.13080360867914
1739209595.955794;-45.120503652039325
1739209595.955796;-45.120503652039325
1739209595.9557981;-38.13080360867914
1739209595.9558;-45.120503652039325
1739209595.955802;-38.13080360867914
1739209595.955804;-38.13080360867914
1739209595.955806;-45.120503652039325
1739209595.955808;-45.120503652039325
1739209595.9558098;-38.13080360867914
1739209595.955812;-35.57807855764607
1739209595.955814;-45.120503652039325
1739209595.9558158;-45.120503652039325
1739209595.955818;-45.120503652039325
1739209595.9558198;-38.13080360867914
1739209595.9558218;-38.13080360867914
1739209595.9558237;-45.120503652039325
1739209595.9558258;-38.13080360867914
1739209595.9558277;-38.13080360867914
1739209595.9558296;-45.120503652039325
1739209595.9558318;-45.120503652039325
1739209595.9558337;-45.120503652039325
1739209595.9558356;-45.120503652039325
1739209595.9558375;-45.120503652039325
1739209595.9558396;-38.13080360867914
1739209595.9558415;-38.13080360867914
1739209595.9558434;-38.13080360867914
1739209595.9558456;-35.57807855764607
1739209595.9558475;-38.13080360867914
1739209595.9558494;-38.13080360867914
1739209595.9558513;-38.13080360867914
1739209595.9558535;-45.120503652039325
1739209595.9558554;-38.13080360867914
1739209595.9558573;-33.981070128970906
1739209595.9558594;-33.981070128970906
1739209595.9558613;-45.120503652039325
1739209595.9558632;-45.120503652039325
1739209595.9558651;-38.13080360867914
1739209595.9558673;-38.13080360867914
1739209595.9558692;-45.120503652039325
1739209595.955871;-38.13080360867914
1739209595.9558733;-38.13080360867914
1739209595.9558752;-45.120503652039325
1739209595.955877;-35.57807855764607
1739209595.9558792;-35.57807855764607
1739209595.955881;-45.120503652039325
1739209595.955883;-45.120503652039325
1739209595.955885;-35.57807855764607
1739209595.955887;-28.992665084841942
1739209595.955889;-45.120503652039325
1739209595.955891;-38.13080360867914
1739209595.955893;-35.57807855764607
1739209595.955895;-33.981070128970906
1739209595.9558969;-38.13080360867914
1739209595.9558988;-45.120503652039325
1739209595.955901;-45.120503652039325
1739209595.9559028;-38.13080360867914
1739209595.9559047;-33.981070128970906
1739209595.9559069;-38.13080360867914
1739209595.9559088;-35.57807855764607
1739209595.9559107;-38.13080360867914
1739209595.9559126;-38.13080360867914
1739209595.9559147;-38.13080360867914
1739209595.9559166;-38.13080360867914
1739209595.9559186;-33.981070128970906
1739209595.9559207;-35.57807855764607
1739209595.9559226;-38.13080360867914
1739209595.9559245;-35.57807855764607
1739209595.9559264;-32.816014438256545
1739209595.9559286;-45.120503652039325
1739209595.9559305;-45.120503652039325
1739209595.9559324;-45.120503652039325
1739209595.9559345;-38.13080360867914
1739209595.9559364;-45.120503652039325
1739209595.9559383;-45.120503652039325
1739209595.9559402;-33.981070128970906
1739209595.9559424;-45.120503652039325
1739209595.9559443;-35.57807855764607
1739209595.9559462;-33.981070128970906
1739209595.9559484;-45.120503652039325
1739209595.9559503;-33.981070128970906
1739209595.9559522;-33.981070128970906
1739209595.955954;-38.13080360867914
1739209595.9559562;-45.120503652039325
1739209595.9559581;-38.13080360867914
1739209595.95596;-38.13080360867914
1739209595.9559622;-38.13080360867914
1739209595.955964;-45.120503652039325
1739209595.955966;-33.981070128970906
1739209595.955968;-38.13080360867914
1739209595.95597;-45.120503652039325
1739209595.955972;-38.13080360867914
1739209595.9559739;-45.120503652039325
1739209595.955976;-35.57807855764607
1739209595.955978;-38.13080360867914
1739209595.9559798;-45.120503652039325
1739209595.9559817;-32.816014438256545
1739209595.9559839;-45.120503652039325
1739209595.9559858;-45.120503652039325
1739209595.9559877;-38.13080360867914
1739209595.9559898;-38.13080360867914
1739209595.9559917;-45.120503652039325
1739209595.9559937;-45.120503652039325
1739209595.9559956;-45.120503652039325
1739209595.9559977;-31.141103565318915
1739209595.9559996;-33.981070128970906
1739209595.9560015;-35.57807855764607
1739209595.9560037;-45.120503652039325
1739209595.9560056;-45.120503652039325
1739209595.9560075;-38.13080360867914
1739209595.9560096;-38.13080360867914
1739209595.9560115;-38.13080360867914
1739209595.9560134;-31.141103565318915
1739209595.9560153;-33.981070128970906
1739209595.9560175;-38.13080360867914
1739209595.9560194;-35.57807855764607
1739209595.9560213;-35.57807855764607
1739209595.9560235;-38.13080360867914
1739209595.9560254;-38.13080360867914
1739209595.9560273;-45.120503652039325
1739209595.9560292;-38.13080360867914
1739209595.9560313;-38.13080360867914
1739209595.9560332;-45.120503652039325
1739209595.9560351;-38.13080360867914
1739209595.9560373;-45.120503652039325
1739209595.9560392;-45.120503652039325
1739209595.956041;-45.120503652039325
1739209595.956043;-45.120503652039325
1739209595.9560452;-45.120503652039325
1739209595.956047;-45.120503652039325
1739209595.956049;-45.120503652039325
1739209595.956051;-45.120503652039325
1739209595.956053;-45.120503652039325
1739209595.956055;-45.120503652039325
1739209595.9560568;-38.13080360867914
1739209595.956059;-38.13080360867914
1739209595.956061;-33.981070128970906
1739209595.9560628;-31.141103565318915
1739209595.956065;-45.120503652039325
1739209595.9560668;-45.120503652039325
1739209595.9560688;-35.57807855764607
1739209595.9560707;-38.13080360867914
1739209595.9560728;-45.120503652039325
1739209595.9560747;-45.120503652039325
1739209595.9560766;-45.120503652039325
1739209595.9560788;-38.13080360867914
1739209595.9560807;-38.13080360867914
1739209595.9560826;-45.120503652039325
1739209595.9560845;-45.120503652039325
1739209595.9560866;-38.13080360867914
1739209595.9560885;-38.13080360867914
1739209595.9560905;-35.57807855764607
1739209595.9560926;-35.57807855764607
1739209595.9560945;-31.141103565318915
1739209595.9560964;-38.13080360867914
1739209595.9560983;-32.816014438256545
1739209595.9561005;-32.816014438256545
1739209595.9561024;-45.120503652039325
1739209595.9561043;-38.13080360867914
1739209595.9561064;-38.13080360867914
1739209595.9561083;-45.120503652039325
1739209595.9561102;-38.13080360867914
1739209595.9561121;-45.120503652039325
1739209595.9561143;-38.13080360867914
1739209595.9561162;-45.120503652039325
1739209595.956118;-35.57807855764607
1739209595.9561203;-38.13080360867914
1739209595.9561222;-45.120503652039325
1739209595.956124;-38.13080360867914
1739209595.9561262;-30.49652367304973
1739209595.9561281;-38.13080360867914
1739209595.95613;-45.120503652039325
1739209595.956132;-45.120503652039325
1739209595.956134;-45.120503652039325
1739209595.956136;-45.120503652039325
1739209595.956138;-45.120503652039325
1739209595.95614;-45.120503652039325
1739209595.956142;-45.120503652039325
1739209595.9561439;-45.120503652039325
1739209595.9561458;-38.13080360867914
1739209595.956148;-38.13080360867914
1739209595.9561498;-32.816014438256545
1739209595.9561517;-38.13080360867914
1739209595.9561539;-38.13080360867914
1739209595.9561558;-35.57807855764607
1739209595.9561577;-35.57807855764607
1739209595.9561596;-38.13080360867914
1739209595.9561617;-38.13080360867914
1739209595.9561636;-38.13080360867914
1739209595.9561656;-45.120503652039325
1739209595.9561677;-45.120503652039325
1739209595.9561696;-35.57807855764607
1739209595.9561715;-45.120503652039325
1739209595.9561734;-45.120503652039325
1739209595.9561756;-45.120503652039325
1739209595.9561775;-45.120503652039325
1739209595.9561794;-45.120503652039325
1739209595.9561815;-35.57807855764607
1739209595.9561834;-35.57807855764607
1739209595.9561853;-38.13080360867914
1739209595.9561872;-38.13080360867914
1739209595.9561894;-38.13080360867914
1739209595.9561913;-45.120503652039325
1739209595.9561932;-45.120503652039325
1739209595.9561954;-38.13080360867914
1739209595.9561973;-45.120503652039325
1739209595.9561992;-45.120503652039325
1739209595.956201;-38.13080360867914
1739209595.9562032;-45.120503652039325
1739209595.9562051;-35.57807855764607
1739209595.956207;-45.120503652039325
1739209595.9562092;-45.120503652039325
1739209595.956211;-38.13080360867914
1739209595.956213;-45.120503652039325
1739209595.956215;-38.13080360867914
1739209595.956217;-38.13080360867914
1739209595.956219;-45.120503652039325
1739209595.9562209;-38.13080360867914
1739209595.956223;-38.13080360867914
1739209595.956225;-45.120503652039325
1739209595.9562268;-33.981070128970906
1739209595.9562287;-45.120503652039325
1739209595.9562309;-33.981070128970906
1739209595.9562328;-38.13080360867914
1739209595.9562347;-45.120503652039325
1739209595.9562368;-35.57807855764607
1739209595.9562387;-38.13080360867914
1739209595.9562407;-38.13080360867914
1739209595.9562428;-45.120503652039325
1739209595.9562447;-35.57807855764607
1739209595.9562466;-38.13080360867914
1739209595.9562485;-45.120503652039325
1739209595.9562507;-38.13080360867914
1739209595.9562526;-45.120503652039325
1739209595.9562545;-38.13080360867914
1739209595.9562566;-38.13080360867914
1739209595.9562585;-38.13080360867914
1739209595.9562604;-45.120503652039325
1739209595.9562624;-45.120503652039325
1739209595.9562645;-38.13080360867914
1739209595.9562664;-38.13080360867914
1739209595.9562683;-35.57807855764607
1739209595.9562705;-33.981070128970906
1739209595.9562724;-45.120503652039325
1739209595.9562743;-45.120503652039325
1739209595.9562762;-32.816014438256545
1739209595.9562783;-33.981070128970906
1739209595.9562802;-45.120503652039325
1739209595.9562821;-35.57807855764607
1739209595.9562843;-38.13080360867914
1739209595.9562862;-45.120503652039325
1739209595.956288;-45.120503652039325
1739209595.95629;-45.120503652039325
1739209595.9562922;-45.120503652039325
1739209595.956294;-45.120503652039325
1739209595.9563;-38.13080360867914
1739209595.9563057;-45.120503652039325
1739209595.9563117;-38.13080360867914
1739209595.9563177;-32.816014438256545
1739209595.9563234;-38.13080360867914
1739209595.9563293;-38.13080360867914
1739209595.956335;-45.120503652039325
1739209595.956341;-38.13080360867914
1739209595.956347;-38.13080360867914
1739209595.9563527;-45.120503652039325
1739209595.9563587;-45.120503652039325
1739209595.9563646;-45.120503652039325
1739209595.9563704;-45.120503652039325
1739209595.9563763;-38.13080360867914
1739209595.9563823;-45.120503652039325
1739209595.956388;-38.13080360867914
1739209595.956394;-38.13080360867914
1739209595.9563997;-38.13080360867914
1739209595.9564056;-45.120503652039325
1739209595.9564116;-45.120503652039325
1739209595.9564173;-38.13080360867914
1739209595.9564233;-38.13080360867914
1739209595.9564292;-45.120503652039325
1739209595.956435;-45.120503652039325
1739209595.956441;-38.13080360867914
1739209595.956447;-38.13080360867914
1739209595.9564526;-45.120503652039325
1739209595.9564586;-38.13080360867914
1739209595.9564643;-38.13080360867914
1739209595.9564703;-38.13080360867914
1739209595.9564762;-45.120503652039325
1739209595.956482;-38.13080360867914
1739209595.956488;-45.120503652039325
1739209595.9564939;-45.120503652039325
1739209595.9564996;-33.981070128970906
1739209595.9565055;-38.13080360867914
1739209595.9565115;-45.120503652039325
1739209595.9565172;-38.13080360867914
1739209595.9565232;-38.13080360867914
1739209595.956529;-45.120503652039325
1739209595.9565349;-45.120503652039325
1739209595.9565408;-45.120503652039325
1739209595.9565465;-45.120503652039325
1739209595.9565525;-33.981070128970906
1739209595.9565585;-31.141103565318915
1739209595.9565642;-38.13080360867914
1739209595.9565701;-45.120503652039325
1739209595.956576;-38.13080360867914
1739209595.9565818;-38.13080360867914
1739209595.9565878;-45.120503652039325
1739209595.9565935;-45.120503652039325
1739209595.9565995;-38.13080360867914
1739209595.9566054;-38.13080360867914
1739209595.9566112;-38.13080360867914
1739209595.956617;-45.120503652039325
1739209595.956623;-38.13080360867914
1739209595.9566288;-38.13080360867914
1739209595.9566348;-38.13080360867914
1739209595.9566407;-45.120503652039325
1739209595.9566464;-33.981070128970906
1739209595.9566524;-45.120503652039325
1739209595.9566581;-38.13080360867914
1739209595.956664;-45.120503652039325
1739209595.95667;-38.13080360867914
1739209595.9566758;-38.13080360867914
1739209595.9566817;-45.120503652039325
1739209595.9566877;-45.120503652039325
1739209595.9566934;-35.57807855764607
1739209595.9566994;-33.981070128970906
1739209595.9567053;-38.13080360867914
1739209595.956711;-45.120503652039325
1739209595.956717;-38.13080360867914
1739209595.9567227;-38.13080360867914
1739209595.9567287;-38.13080360867914
1739209595.9567347;-45.120503652039325
1739209595.9567404;-45.120503652039325
1739209595.9567463;-38.13080360867914
1739209595.9567523;-38.13080360867914
1739209595.956758;-38.13080360867914
1739209595.956764;-38.13080360867914
1739209595.95677;-45.120503652039325
1739209595.9567757;-45.120503652039325
1739209595.9567816;-45.120503652039325
1739209595.9567873;-38.13080360867914
1739209595.9567933;-28.992665084841942
1739209595.9567993;-38.13080360867914
1739209595.956805;-38.13080360867914
1739209595.956811;-38.13080360867914
1739209595.956817;-38.13080360867914
1739209595.9568226;-45.120503652039325
1739209595.9568286;-45.120503652039325
1739209595.9568346;-45.120503652039325
1739209595.9568403;-38.13080360867914
1739209595.9568462;-45.120503652039325
1739209595.956852;-45.120503652039325
1739209595.956858;-45.120503652039325
1739209595.9568639;-45.120503652039325
1739209595.9568696;-35.57807855764607
1739209595.9568756;-38.13080360867914
1739209595.9568815;-38.13080360867914
1739209595.9568872;-30.49652367304973
1739209595.9568932;-38.13080360867914
1739209595.9568992;-45.120503652039325
1739209595.956905;-38.13080360867914
1739209595.9569108;-31.141103565318915
1739209595.9569166;-38.13080360867914
1739209595.9569225;-38.13080360867914
1739209595.9569285;-45.120503652039325
1739209595.9569342;-45.120503652039325
1739209595.9569402;-45.120503652039325
1739209595.9569461;-45.120503652039325
1739209595.9569519;-45.120503652039325
1739209595.9569578;-45.120503652039325
1739209595.9569638;-45.120503652039325
1739209595.9569695;-45.120503652039325
1739209595.9569755;-45.120503652039325
1739209595.9569812;-38.13080360867914
1739209595.9569871;-45.120503652039325
1739209595.956993;-32.816014438256545
1739209595.9569988;-45.120503652039325
1739209595.9570048;-45.120503652039325
1739209595.9570107;-38.13080360867914
1739209595.9570165;-38.13080360867914
1739209595.9570224;-45.120503652039325
1739209595.9570284;-27.8777449560314
1739209595.957034;-32.816014438256545
1739209595.95704;-45.120503652039325
1739209595.957046;-38.13080360867914
1739209595.9570518;-38.13080360867914
1739209595.9570577;-45.120503652039325
1739209595.9570634;-45.120503652039325
1739209595.9570694;-38.13080360867914
1739209595.9570754;-45.120503652039325
1739209595.957081;-45.120503652039325
1739209595.957087;-45.120503652039325
1739209595.957093;-45.120503652039325
1739209595.9570987;-35.57807855764607
1739209595.9571047;-38.13080360867914
1739209595.9571106;-38.13080360867914
1739209595.9571164;-45.120503652039325
1739209595.9571223;-45.120503652039325
1739209595.957128;-45.120503652039325
1739209595.957134;-35.57807855764607
1739209595.95714;-38.13080360867914
1739209595.9571457;-45.120503652039325
1739209595.9571517;-38.13080360867914
1739209595.9571576;-38.13080360867914
1739209595.9571633;-45.120503652039325
1739209595.9571693;-31.141103565318893
1739209595.9571753;-38.13080360867914
1739209595.957181;-45.120503652039325
1739209595.957187;-38.13080360867914
1739209595.9571927;-32.816014438256545
1739209595.9571986;-38.13080360867914
1739209595.9572046;-45.120503652039325
1739209595.9572103;-45.120503652039325
1739209595.9572163;-45.120503652039325
1739209595.9572222;-38.13080360867914
1739209595.957228;-38.13080360867914
1739209595.957234;-38.13080360867914
1739209595.9572399;-38.13080360867914
1739209595.9572456;-33.981070128970906
1739209595.9572515;-45.120503652039325
1739209595.9572573;-45.120503652039325
1739209595.9572632;-45.120503652039325
1739209595.9572692;-45.120503652039325
1739209595.957275;-38.13080360867914
1739209595.9572809;-35.57807855764607
1739209595.9572868;-35.57807855764607
1739209595.9572926;-45.120503652039325
1739209595.9572985;-35.57807855764607
1739209595.9573045;-38.13080360867914
1739209595.9573102;-38.13080360867914
1739209595.9573162;-38.13080360867914
1739209595.957322;-45.120503652039325
1739209595.9573278;-45.120503652039325
1739209595.9573338;-38.13080360867914
1739209595.9573395;-35.57807855764607
1739209595.9573455;-45.120503652039325
1739209595.9573514;-45.120503652039325
1739209595.9573572;-45.120503652039325
1739209595.9573631;-31.141103565318915
1739209595.957369;-38.13080360867914
1739209595.9573748;-38.13080360867914
1739209595.9573808;-45.120503652039325
1739209595.9573865;-38.13080360867914
1739209595.9573925;-38.13080360867914
1739209595.9573984;-45.120503652039325
1739209595.9574041;-38.13080360867914
1739209595.95741;-38.13080360867914
1739209595.957416;-38.13080360867914
1739209595.9574218;-38.13080360867914
1739209595.9574277;-38.13080360867914
1739209595.9574337;-35.57807855764607
1739209595.9574394;-45.120503652039325
1739209595.9574454;-45.120503652039325
1739209595.957451;-45.120503652039325
1739209595.957457;-33.981070128970906
1739209595.957463;-38.13080360867914
1739209595.9574687;-45.120503652039325
1739209595.9574747;-45.120503652039325
1739209595.9574807;-33.981070128970906
1739209595.9574864;-38.13080360867914
1739209595.9574924;-38.13080360867914
1739209595.9574983;-38.13080360867914
1739209595.957504;-45.120503652039325
1739209595.95751;-45.120503652039325
1739209595.9575157;-38.13080360867914
1739209595.9575217;-38.13080360867914
1739209595.9575276;-45.120503652039325
1739209595.9575334;-45.120503652039325
1739209595.9575393;-45.120503652039325
1739209595.9575453;-45.120503652039325
1739209595.957551;-38.13080360867914
1739209595.957557;-38.13080360867914
1739209595.957563;-45.120503652039325
1739209595.9575686;-45.120503652039325
1739209595.9575746;-38.13080360867914
1739209595.9575803;-35.57807855764607
1739209595.9575863;-38.13080360867914
1739209595.9575922;-38.13080360867914
1739209595.957598;-31.141103565318915
1739209595.957604;-33.981070128970906
1739209595.95761;-38.13080360867914
1739209595.9576156;-38.13080360867914
1739209595.9576216;-45.120503652039325
1739209595.9576275;-45.120503652039325
1739209595.9576333;-33.981070128970906
1739209595.9576392;-45.120503652039325
1739209595.957645;-33.981070128970906
1739209595.957651;-31.141103565318915
1739209595.9576569;-45.120503652039325
1739209595.9576626;-38.13080360867914
1739209595.9576685;-35.57807855764607
1739209595.9576745;-38.13080360867914
1739209595.9576802;-33.981070128970906
1739209595.9576862;-45.120503652039325
1739209595.9576921;-33.981070128970906
1739209595.9576979;-33.981070128970906
1739209595.9577038;-38.13080360867914
1739209595.9577096;-45.120503652039325
1739209595.9577155;-45.120503652039325
1739209595.9577215;-38.13080360867914
1739209595.9577272;-45.120503652039325
1739209595.9577332;-45.120503652039325
1739209595.957739;-38.13080360867914
1739209595.9577448;-33.981070128970906
1739209595.9577508;-45.120503652039325
1739209595.9577568;-38.13080360867914
1739209595.9577625;-38.13080360867914
1739209595.9577684;-45.120503652039325
1739209595.9577742;-45.120503652039325
1739209595.9577801;-38.13080360867914
1739209595.957786;-38.13080360867914
1739209595.9577918;-35.57807855764607
1739209595.9577978;-38.13080360867914
1739209595.9578037;-38.13080360867914
1739209595.9578094;-35.57807855764607
1739209595.9578154;-45.120503652039325
1739209595.9578214;-45.120503652039325
1739209595.957827;-38.13080360867914
1739209595.957833;-45.120503652039325
1739209595.9578388;-35.57807855764607
1739209595.9578447;-45.120503652039325
1739209595.9578507;-45.120503652039325
1739209595.9578564;-45.120503652039325
1739209595.9578624;-38.13080360867914
1739209595.9578683;-38.13080360867914
1739209595.957874;-45.120503652039325
1739209595.95788;-33.981070128970906
1739209595.957886;-27.267205301931607
1739209595.9578917;-45.120503652039325
1739209595.9578977;-38.13080360867914
1739209595.9579034;-38.13080360867914
1739209595.9579093;-45.120503652039325
1739209595.9579153;-45.120503652039325
1739209595.957921;-38.13080360867914
1739209595.957927;-38.13080360867914
1739209595.957933;-45.120503652039325
1739209595.9579387;-45.120503652039325
1739209595.9579446;-38.13080360867914
1739209595.9579506;-38.13080360867914
1739209595.9579563;-38.13080360867914
1739209595.9579623;-45.120503652039325
1739209595.957968;-45.120503652039325
1739209595.957974;-45.120503652039325
1739209595.95798;-38.13080360867914
1739209595.9579856;-38.13080360867914
1739209595.9579916;-38.13080360867914
1739209595.9579976;-45.120503652039325
1739209595.9580033;-38.13080360867914
1739209595.9580092;-38.13080360867914
1739209595.9580152;-45.120503652039325
1739209595.958021;-35.57807855764607
1739209595.958027;-31.141103565318915
1739209595.9580326;-45.120503652039325
1739209595.9580386;-38.13080360867914
1739209595.9580445;-38.13080360867914
1739209595.9580503;-38.13080360867914
1739209595.9580562;-45.120503652039325
1739209595.9580622;-33.981070128970906
1739209595.958068;-45.120503652039325
1739209595.9580739;-45.120503652039325
1739209595.9580798;-45.120503652039325
1739209595.9580855;-32.816014438256545
1739209595.9580915;-45.120503652039325
1739209595.9580972;-38.13080360867914
1739209595.9581032;-32.816014438256545
1739209595.9581091;-45.120503652039325
1739209595.9581149;-38.13080360867914
1739209595.9581208;-32.816014438256545
1739209595.9581268;-38.13080360867914
1739209595.9581325;-45.120503652039325
1739209595.9581385;-45.120503652039325
1739209595.9581444;-45.120503652039325
1739209595.9581501;-38.13080360867914
1739209595.958156;-45.120503652039325
1739209595.9581618;-45.120503652039325
1739209595.9581678;-45.120503652039325
1739209595.9581738;-45.120503652039325
1739209595.9581795;-45.120503652039325
1739209595.9581854;-38.13080360867914
1739209595.9581914;-38.13080360867914
1739209595.958197;-45.120503652039325
1739209595.958203;-32.816014438256545
1739209595.958209;-35.57807855764607
1739209595.9582148;-45.120503652039325
1739209595.9582207;-38.13080360867914
1739209595.9582264;-35.57807855764607
1739209595.9582324;-35.57807855764607
1739209595.9582384;-45.120503652039325
1739209595.958244;-45.120503652039325
1739209595.95825;-38.13080360867914
1739209595.958256;-45.120503652039325
1739209595.9582617;-38.13080360867914
1739209595.9582677;-45.120503652039325
1739209595.9582736;-45.120503652039325
1739209595.9582794;-45.120503652039325
1739209595.9582853;-31.141103565318893
1739209595.958291;-38.13080360867914
1739209595.958297;-38.13080360867914
1739209595.958303;-38.13080360867914
1739209595.9583087;-35.57807855764607
1739209595.9583147;-31.141103565318915
1739209595.9583206;-45.120503652039325
