CAN Message; 0x1d3:00005adc284b002b
1739209818.088214;-31.141103565318915
1739209818.0882275;-38.13080360867914
1739209818.0882413;-31.141103565318943
1739209818.088255;-35.57807855764607
1739209818.0882688;-26.991370085610722
1739209818.0882823;-31.141103565318943
1739209818.0882962;-28.58837851428586
1739209818.0883098;-31.141103565318915
1739209818.0883236;-31.141103565318943
1739209818.0883372;-27.267205301931607
1739209818.088351;-38.13080360867914
1739209818.0883646;-35.57807855764607
1739209818.0883784;-30.49652367304973
1739209818.088392;-38.13080360867914
1739209818.0884058;-31.141103565318893
1739209818.0884194;-38.13080360867914
1739209818.0884333;-33.981070128970906
1739209818.088447;-38.13080360867914
1739209818.0884607;-33.981070128970906
1739209818.0884745;-38.13080360867914
1739209818.088488;-45.120503652039325
1739209818.088502;-38.13080360867914
1739209818.0885155;-45.120503652039325
1739209818.0885293;-31.14110356531892
1739209818.088543;-26.991370085610736
1739209818.0885568;-33.981070128970906
1739209818.0885704;-31.141103565318943
1739209818.0885842;-28.58837851428586
1739209818.0885978;-38.13080360867914
1739209818.0886116;-33.981070128970906
1739209818.0886252;-38.13080360867914
1739209818.088639;-31.141103565318915
1739209818.0886526;-31.141103565318915
1739209818.0886664;-38.13080360867914
1739209818.08868;-33.981070128970906
1739209818.0886939;-33.981070128970906
1739209818.0887077;-25.077289914212862
1739209818.0887213;-28.992665084841942
1739209818.088735;-45.120503652039325
1739209818.0887487;-30.49652367304973
1739209818.0887625;-33.981070128970956
1739209818.088776;-29.438486411369347
1739209818.08879;-35.57807855764607
1739209818.0888035;-30.49652367304973
1739209818.0888174;-29.438486411369333
1739209818.088831;-31.141103565318943
1739209818.0888448;-21.228842808393974
1739209818.0888584;-21.522148828640407
1739209818.0888722;-28.218542851754165
1739209818.0888858;-45.120503652039325
1739209818.0888996;-33.981070128970906
1739209818.0889132;-45.120503652039325
1739209818.088927;-35.57807855764607
1739209818.0889406;-45.120503652039325
1739209818.0889544;-33.981070128970956
1739209818.0889683;-30.49652367304973
1739209818.0889819;-45.120503652039325
1739209818.0889957;-33.981070128970906
1739209818.0890093;-33.981070128970906
1739209818.089023;-22.54371790334745
1739209818.0890367;-45.120503652039325
1739209818.0890505;-38.13080360867914
1739209818.0890641;-26.991370085610736
1739209818.089078;-38.13080360867914
1739209818.0890915;-38.13080360867914
1739209818.0891054;-38.13080360867914
1739209818.089119;-29.438486411369333
1739209818.0891328;-26.03565346325281
1739209818.0891464;-26.991370085610736
1739209818.0891602;-22.448786368009163
1739209818.0891738;-30.49652367304976
1739209818.0891876;-38.13080360867914
1739209818.0892012;-32.816014438256545
1739209818.089215;-33.981070128970906
1739209818.0892286;-26.991370085610722
1739209818.0892425;-25.826314394896354
1739209818.0892563;-24.589719217205094
1739209818.0892699;-32.81601443825658
1739209818.0892837;-33.981070128970906
1739209818.0892973;-31.141103565318943
1739209818.0893111;-30.49652367304973
1739209818.0893247;-38.13080360867914
1739209818.0893385;-38.13080360867914
1739209818.0893521;-33.981070128970906
1739209818.089366;-45.120503652039325
1739209818.0893795;-33.981070128970906
1739209818.0893934;-30.49652367304976
1739209818.089407;-35.57807855764607
1739209818.0894208;-29.438486411369375
1739209818.0894344;-31.14110356531892
1739209818.0894482;-35.57807855764607
1739209818.0894618;-33.981070128970906
1739209818.0894756;-33.981070128970906
1739209818.0894892;-33.981070128970956
1739209818.089503;-32.816014438256545
1739209818.0895169;-31.141103565318915
1739209818.0895305;-31.141103565318893
1739209818.0895443;-27.877744956031417
1739209818.089558;-20.633440452988495
1739209818.0895717;-22.175841390423358
1739209818.0895853;-21.522148828640407
1739209818.0895991;-25.252786309376837
1739209818.0896127;-33.981070128970956
1739209818.0896266;-45.120503652039325
1739209818.0896401;-28.992665084841942
1739209818.089654;-29.438486411369333
1739209818.0896676;-38.13080360867914
1739209818.0896814;-33.981070128970906
1739209818.089695;-32.816014438256545
1739209818.0897088;-32.816014438256545
1739209818.0897224;-38.13080360867914
1739209818.0897362;-31.141103565318915
1739209818.0897498;-33.981070128970906
1739209818.0897636;-28.992665084841942
1739209818.0897775;-45.120503652039325
1739209818.089791;-45.120503652039325
1739209818.089805;-45.120503652039325
1739209818.0898185;-31.141103565318943
1739209818.0898323;-38.13080360867914
1739209818.089846;-38.13080360867914
1739209818.0898597;-33.981070128970906
1739209818.0898733;-33.981070128970906
1739209818.0898871;-45.120503652039325
1739209818.0899007;-45.120503652039325
1739209818.0899146;-38.13080360867914
1739209818.0899282;-30.49652367304973
1739209818.089942;-26.487275050834725
1739209818.0899556;-28.588378514285886
1739209818.0899694;-32.816014438256545
1739209818.089983;-38.13080360867914
1739209818.0899968;-33.981070128970956
1739209818.0900104;-25.25278630937684
1739209818.0900242;-28.992665084841942
1739209818.0900378;-28.992665084841942
1739209818.0900517;-25.826314394896354
1739209818.0900655;-32.816014438256545
1739209818.090079;-38.13080360867914
1739209818.090093;-32.816014438256545
1739209818.0901065;-38.13080360867914
1739209818.0901203;-31.141103565318943
1739209818.090134;-28.58837851428586
1739209818.0901477;-33.981070128970906
1739209818.0901613;-38.13080360867914
1739209818.0901752;-23.506823629689542
1739209818.0901887;-32.816014438256545
1739209818.0902026;-38.13080360867914
1739209818.0902162;-33.981070128970956
1739209818.09023;-31.141103565318915
1739209818.0902436;-28.58837851428586
1739209818.0902574;-25.826314394896357
1739209818.090271;-26.991370085610768
1739209818.0902848;-45.120503652039325
1739209818.0902984;-45.120503652039325
1739209818.0903122;-45.120503652039325
1739209818.090326;-25.252786309376837
1739209818.0903397;-29.438486411369354
1739209818.0903535;-45.120503652039325
1739209818.090367;-31.141103565318943
1739209818.090381;-32.816014438256545
1739209818.0903945;-28.58837851428586
1739209818.0904083;-45.120503652039325
1739209818.090422;-26.991370085610722
1739209818.0904357;-27.267205301931607
1739209818.0904493;-38.13080360867914
1739209818.0904632;-23.50682362968953
1739209818.0904768;-35.57807855764607
1739209818.0904906;-26.487275050834715
1739209818.0905042;-31.141103565318893
1739209818.090518;-45.120503652039325
1739209818.0905316;-31.141103565318915
1739209818.0905454;-33.981070128970906
1739209818.090559;-33.981070128970906
1739209818.0905728;-33.981070128970906
1739209818.0905864;-31.141103565318915
1739209818.0906003;-38.13080360867914
1739209818.090614;-31.141103565318915
1739209818.0906277;-30.49652367304973
1739209818.0906415;-28.218542851754187
1739209818.090655;-25.826314394896357
1739209818.090669;-27.267205301931607
1739209818.0906825;-23.75329798047522
1739209818.0906963;-29.438486411369333
1739209818.09071;-38.13080360867914
1739209818.0907238;-28.992665084841942
1739209818.0907373;-45.120503652039325
1739209818.0907512;-30.49652367304973
1739209818.0907648;-32.816014438256545
1739209818.0907786;-31.141103565318915
1739209818.0907922;-45.120503652039325
1739209818.090806;-33.981070128970956
1739209818.0908196;-31.141103565318915
1739209818.0908334;-45.120503652039325
1739209818.090847;-26.991370085610736
1739209818.0908608;-33.981070128970906
1739209818.0908747;-45.120503652039325
1739209818.0908883;-32.816014438256545
1739209818.090902;-33.981070128970906
1739209818.0909157;-31.141103565318915
1739209818.0909295;-35.57807855764607
1739209818.090943;-28.588378514285886
1739209818.090957;-27.877744956031417
1739209818.0909705;-29.438486411369333
1739209818.0909843;-38.13080360867914
1739209818.090998;-45.120503652039325
1739209818.0910118;-23.273589343863303
1739209818.0910254;-45.120503652039325
1739209818.0910392;-28.992665084841942
1739209818.0910528;-31.141103565318893
1739209818.0910666;-33.981070128970956
1739209818.0910802;-45.120503652039325
1739209818.091094;-29.438486411369333
1739209818.0911076;-35.57807855764607
1739209818.0911214;-32.81601443825658
1739209818.0911353;-45.120503652039325
1739209818.0911489;-30.49652367304973
1739209818.0911627;-35.57807855764607
1739209818.0911763;-31.141103565318943
1739209818.09119;-32.816014438256545
1739209818.0912037;-38.13080360867914
1739209818.0912175;-27.8777449560314
1739209818.091231;-24.589719217205094
1739209818.091245;-38.13080360867914
1739209818.0912585;-38.13080360867914
1739209818.0912724;-32.816014438256545
1739209818.091286;-24.589719217205094
1739209818.0912998;-38.13080360867914
1739209818.0913134;-31.141103565318943
1739209818.0913272;-38.13080360867914
1739209818.0913408;-38.13080360867914
1739209818.0913546;-27.877744956031417
1739209818.0913682;-28.992665084841942
1739209818.091382;-38.13080360867914
1739209818.0913956;-32.816014438256545
1739209818.0914094;-33.981070128970906
1739209818.0914233;-31.141103565318915
1739209818.0914369;-31.141103565318893
1739209818.0914507;-45.120503652039325
1739209818.0914643;-33.981070128970906
1739209818.091478;-33.981070128970906
1739209818.0914917;-45.120503652039325
1739209818.0915055;-38.13080360867914
1739209818.091519;-26.487275050834715
1739209818.091533;-35.57807855764607
1739209818.0915465;-45.120503652039325
1739209818.0915604;-27.267205301931607
1739209818.091574;-38.13080360867914
1739209818.0915878;-25.826314394896354
1739209818.0916014;-35.57807855764607
1739209818.0916152;-38.13080360867914
1739209818.0916288;-45.120503652039325
1739209818.0916426;-38.13080360867914
1739209818.0916562;-35.57807855764607
1739209818.09167;-28.992665084841942
1739209818.0916839;-26.991370085610722
1739209818.0916975;-45.120503652039325
1739209818.0917113;-26.991370085610722
1739209818.0917249;-27.8777449560314
1739209818.0917387;-30.49652367304973
1739209818.0917523;-33.981070128970906
1739209818.091766;-38.13080360867914
1739209818.0917797;-33.981070128970906
1739209818.0917935;-45.120503652039325
1739209818.0918071;-45.120503652039325
1739209818.091821;-45.120503652039325
1739209818.0918345;-33.981070128970906
1739209818.0918484;-28.992665084841942
1739209818.091862;-28.58837851428586
1739209818.0918758;-30.49652367304976
1739209818.0918894;-45.120503652039325
1739209818.0919032;-28.992665084841967
1739209818.0919168;-31.141103565318915
1739209818.0919306;-32.816014438256545
1739209818.0919445;-35.57807855764607
1739209818.091958;-30.49652367304973
1739209818.0919719;-33.981070128970906
1739209818.0919855;-28.21854285175415
1739209818.0919993;-28.992665084841967
1739209818.092013;-32.81601443825658
1739209818.0920267;-29.438486411369333
1739209818.0920403;-38.13080360867914
1739209818.0920541;-31.141103565318943
1739209818.0920677;-35.57807855764607
1739209818.0920815;-35.57807855764607
1739209818.0920951;-45.120503652039325
1739209818.092109;-38.13080360867914
1739209818.0921226;-28.21854285175415
1739209818.0921364;-26.487275050834725
1739209818.09215;-38.13080360867914
1739209818.0921638;-38.13080360867914
1739209818.0921774;-45.120503652039325
1739209818.0921912;-31.141103565318915
1739209818.0922048;-31.141103565318915
1739209818.0922186;-33.981070128970906
1739209818.0922325;-35.57807855764607
1739209818.092246;-28.992665084841942
1739209818.09226;-30.49652367304973
1739209818.0922735;-38.13080360867914
1739209818.0922873;-38.13080360867914
1739209818.092301;-27.267205301931607
1739209818.0923147;-31.141103565318943
1739209818.0923283;-25.826314394896354
1739209818.0923421;-33.981070128970906
1739209818.0923557;-45.120503652039325
1739209818.0923696;-45.120503652039325
1739209818.0923831;-45.120503652039325
1739209818.092397;-45.120503652039325
1739209818.0924106;-28.21854285175415
1739209818.0924244;-28.58837851428586
1739209818.092438;-38.13080360867914
1739209818.0924518;-28.58837851428586
1739209818.0924654;-32.816014438256545
1739209818.0924792;-45.120503652039325
1739209818.092493;-38.13080360867914
1739209818.0925066;-32.816014438256545
1739209818.0925205;-26.487275050834715
1739209818.092534;-33.981070128970956
1739209818.092548;-32.816014438256545
1739209818.0925615;-24.589719217205094
1739209818.0925753;-38.13080360867914
1739209818.092589;-38.13080360867914
1739209818.0926027;-38.13080360867914
1739209818.0926163;-33.981070128970906
1739209818.0926301;-38.13080360867914
1739209818.0926437;-33.981070128970956
1739209818.0926576;-38.13080360867914
1739209818.0926712;-33.981070128970956
1739209818.092685;-26.991370085610736
1739209818.0926986;-31.141103565318915
1739209818.0927124;-45.120503652039325
1739209818.092726;-38.13080360867914
1739209818.0927398;-38.13080360867914
1739209818.0927536;-45.120503652039325
1739209818.0927672;-28.992665084841942
1739209818.092781;-35.57807855764607
1739209818.0927947;-33.981070128970906
1739209818.0928085;-28.21854285175415
1739209818.092822;-35.57807855764607
1739209818.092836;-45.120503652039325
1739209818.0928495;-45.120503652039325
1739209818.0928633;-33.981070128970906
1739209818.092877;-24.438645034577675
1739209818.0928907;-38.13080360867914
1739209818.0929043;-31.141103565318893
1739209818.0929182;-35.57807855764607
1739209818.0929317;-31.141103565318915
1739209818.0929456;-33.981070128970906
1739209818.0929592;-45.120503652039325
1739209818.092973;-35.57807855764607
1739209818.0929866;-27.267205301931607
1739209818.0930004;-45.120503652039325
1739209818.093014;-31.141103565318915
1739209818.0930278;-27.267205301931607
1739209818.0930417;-28.992665084841942
1739209818.0930552;-45.120503652039325
1739209818.093069;-32.81601443825658
1739209818.0930827;-33.981070128970906
1739209818.0930965;-38.13080360867914
1739209818.09311;-28.58837851428586
1739209818.093124;-33.981070128970956
1739209818.0931375;-38.13080360867914
1739209818.0931513;-28.21854285175415
1739209818.093165;-31.141103565318915
1739209818.0931787;-35.57807855764607
1739209818.0931923;-31.141103565318915
1739209818.0932062;-27.267205301931607
1739209818.0932198;-29.438486411369333
1739209818.0932336;-31.141103565318915
1739209818.0932472;-28.992665084841942
1739209818.093261;-30.49652367304976
1739209818.0932746;-26.991370085610747
1739209818.0932884;-38.13080360867914
1739209818.0933022;-45.120503652039325
1739209818.0933158;-35.57807855764607
1739209818.0933297;-38.13080360867914
1739209818.0933433;-24.589719217205094
1739209818.093357;-38.13080360867914
1739209818.0933707;-30.49652367304973
1739209818.0933845;-31.141103565318915
1739209818.093398;-35.57807855764607
1739209818.093412;-28.218542851754165
1739209818.0934255;-32.81601443825658
1739209818.0934393;-29.438486411369333
1739209818.093453;-27.8777449560314
1739209818.0934668;-25.826314394896357
1739209818.0934803;-30.49652367304976
1739209818.0934942;-45.120503652039325
1739209818.0935078;-27.8777449560314
1739209818.0935216;-33.981070128970906
1739209818.0935352;-45.120503652039325
1739209818.093549;-24.438645034577675
1739209818.0935628;-32.816014438256545
1739209818.0935764;-45.120503652039325
1739209818.0935903;-35.57807855764607
1739209818.0936038;-33.981070128970906
1739209818.0936177;-26.991370085610736
1739209818.0936313;-26.991370085610722
1739209818.093645;-45.120503652039325
1739209818.0936587;-32.816014438256545
1739209818.0936725;-38.13080360867914
1739209818.093686;-23.16150712794696
1739209818.0937;-26.487275050834715
1739209818.0937135;-28.58837851428586
1739209818.0937274;-45.120503652039325
1739209818.093741;-33.981070128970906
1739209818.0937548;-45.120503652039325
1739209818.0937684;-33.981070128970956
1739209818.0937822;-29.438486411369333
1739209818.0937958;-45.120503652039325
1739209818.0938096;-27.8777449560314
1739209818.0938232;-26.991370085610736
1739209818.093837;-30.49652367304973
1739209818.0938509;-32.81601443825658
1739209818.0938644;-38.13080360867914
1739209818.0938783;-38.13080360867914
1739209818.0938919;-45.120503652039325
1739209818.0939057;-27.877744956031414
1739209818.0939193;-25.826314394896354
1739209818.093933;-31.141103565318915
1739209818.0939467;-31.141103565318943
1739209818.0939605;-31.141103565318915
1739209818.093974;-45.120503652039325
1739209818.093988;-31.141103565318915
1739209818.0940015;-32.816014438256545
1739209818.0940154;-38.13080360867914
1739209818.094029;-45.120503652039325
1739209818.0940428;-29.438486411369347
1739209818.0940564;-33.981070128970906
1739209818.0940702;-38.13080360867914
1739209818.0940838;-31.141103565318915
1739209818.0940976;-29.438486411369333
1739209818.0941114;-32.816014438256545
1739209818.094125;-33.981070128970956
1739209818.0941389;-32.816014438256545
1739209818.0941525;-27.267205301931607
1739209818.0941663;-38.13080360867914
1739209818.0941799;-27.8777449560314
1739209818.0941937;-38.13080360867914
1739209818.0942073;-25.62660358559016
1739209818.094221;-25.252786309376837
1739209818.0942347;-45.120503652039325
1739209818.0942485;-24.151403521958727
1739209818.0942621;-24.589719217205094
1739209818.094276;-33.981070128970956
1739209818.0942895;-45.120503652039325
1739209818.0943034;-45.120503652039325
1739209818.094317;-45.120503652039325
1739209818.0943308;-25.826314394896354
1739209818.0943444;-29.438486411369347
1739209818.0943582;-38.13080360867914
1739209818.094372;-28.58837851428586
1739209818.0943856;-30.49652367304973
1739209818.0943995;-33.981070128970906
1739209818.094413;-30.49652367304976
1739209818.0944269;-28.992665084841942
1739209818.0944405;-33.981070128970906
1739209818.0944543;-28.992665084841942
1739209818.0944679;-32.816014438256545
1739209818.0944817;-45.120503652039325
1739209818.0944953;-35.57807855764607
1739209818.0945091;-38.13080360867914
1739209818.0945227;-31.141103565318915
1739209818.0945365;-30.49652367304973
1739209818.0945501;-38.13080360867914
1739209818.094564;-31.141103565318915
1739209818.0945776;-38.13080360867914
1739209818.0945914;-45.120503652039325
1739209818.094605;-38.13080360867914
1739209818.0946188;-38.13080360867914
1739209818.0946324;-30.49652367304973
1739209818.0946462;-45.120503652039325
1739209818.09466;-38.13080360867914
1739209818.0946736;-33.981070128970906
1739209818.0946875;-45.120503652039325
1739209818.094701;-33.981070128970906
1739209818.0947149;-27.8777449560314
1739209818.0947285;-38.13080360867914
1739209818.0947423;-38.13080360867914
1739209818.094756;-32.81601443825658
1739209818.0947697;-32.816014438256545
1739209818.0947833;-35.57807855764607
1739209818.0947971;-28.218542851754165
1739209818.0948107;-26.487275050834715
1739209818.0948246;-33.981070128970906
1739209818.0948381;-45.120503652039325
1739209818.094852;-33.981070128970956
1739209818.0948656;-33.981070128970906
1739209818.0948794;-33.981070128970906
1739209818.094893;-31.141103565318893
1739209818.0949068;-45.120503652039325
1739209818.0949206;-29.438486411369333
1739209818.0949342;-45.120503652039325
1739209818.094948;-45.120503652039325
1739209818.0949616;-24.746238672633048
1739209818.0949755;-21.676580915188197
1739209818.094989;-28.992665084841967
1739209818.095003;-32.81601443825658
1739209818.0950165;-28.21854285175415
1739209818.0950303;-45.120503652039325
1739209818.095044;-30.49652367304973
1739209818.0950577;-25.826314394896357
1739209818.0950713;-31.141103565318915
1739209818.0950851;-33.981070128970906
1739209818.0950987;-31.141103565318893
1739209818.0951126;-45.120503652039325
1739209818.0951262;-45.120503652039325
1739209818.09514;-45.120503652039325
1739209818.0951536;-28.992665084841967
1739209818.0951674;-32.81601443825658
1739209818.0951812;-32.81601443825658
1739209818.0951948;-24.438645034577675
1739209818.0952086;-35.57807855764607
1739209818.0952222;-28.588378514285886
1739209818.095236;-38.13080360867914
1739209818.0952497;-35.57807855764607
1739209818.0952635;-31.141103565318915
1739209818.095277;-28.992665084841942
1739209818.095291;-33.981070128970956
1739209818.0953045;-25.826314394896357
1739209818.0953183;-25.62660358559016
1739209818.095332;-33.981070128970956
1739209818.0953457;-28.992665084841967
1739209818.0953593;-28.58837851428586
1739209818.0953732;-27.267205301931607
1739209818.0953867;-30.49652367304973
1739209818.0954006;-26.487275050834725
1739209818.0954142;-26.991370085610722
1739209818.095428;-32.816014438256545
1739209818.0954416;-28.992665084841942
1739209818.0954554;-24.589719217205094
1739209818.0954692;-26.03565346325281
1739209818.0954828;-25.826314394896357
1739209818.0954967;-26.991370085610736
1739209818.0955102;-38.13080360867914
1739209818.095524;-30.49652367304973
1739209818.0955377;-45.120503652039325
1739209818.0955515;-31.141103565318915
1739209818.095565;-35.57807855764607
1739209818.095579;-31.14110356531892
1739209818.0955925;-28.58837851428586
1739209818.0956063;-33.981070128970956
1739209818.09562;-28.992665084841942
1739209818.0956337;-31.141103565318893
1739209818.0956473;-25.826314394896354
1739209818.0956612;-27.267205301931607
1739209818.0956748;-29.438486411369333
1739209818.0956886;-27.267205301931607
1739209818.0957022;-38.13080360867914
1739209818.095716;-33.981070128970906
1739209818.0957298;-38.13080360867914
1739209818.0957434;-38.13080360867914
1739209818.0957572;-38.13080360867914
1739209818.0957708;-38.13080360867914
1739209818.0957847;-30.49652367304973
1739209818.0957983;-28.21854285175415
1739209818.095812;-33.981070128970906
1739209818.0958257;-33.981070128970906
1739209818.0958395;-38.13080360867914
1739209818.095853;-32.81601443825658
1739209818.095867;-38.13080360867914
1739209818.0958805;-32.816014438256545
1739209818.0958943;-45.120503652039325
1739209818.095908;-32.816014438256545
1739209818.0959218;-31.141103565318915
1739209818.0959353;-45.120503652039325
1739209818.0959492;-35.57807855764607
1739209818.0959628;-45.120503652039325
1739209818.0959766;-25.826314394896354
1739209818.0959904;-32.816014438256545
1739209818.096004;-33.981070128970906
1739209818.0960178;-28.58837851428586
1739209818.0960314;-32.816014438256545
1739209818.0960453;-28.992665084841942
1739209818.0960588;-28.992665084841942
1739209818.0960727;-38.13080360867914
1739209818.0960863;-31.141103565318915
1739209818.0961;-38.13080360867914
1739209818.0961137;-33.981070128970906
1739209818.0961275;-31.141103565318893
1739209818.096141;-28.992665084841942
1739209818.096155;-45.120503652039325
1739209818.0961685;-27.8777449560314
1739209818.0961823;-26.035653463252796
1739209818.096196;-33.981070128970906
1739209818.0962098;-27.877744956031417
1739209818.0962234;-33.981070128970906
1739209818.0962372;-26.991370085610722
1739209818.0962508;-45.120503652039325
1739209818.0962646;-29.438486411369347
1739209818.0962784;-25.077289914212862
1739209818.096292;-31.141103565318915
1739209818.0963058;-45.120503652039325
1739209818.0963194;-26.487275050834715
1739209818.0963333;-25.826314394896357
1739209818.0963469;-45.120503652039325
1739209818.0963607;-31.141103565318915
1739209818.0963743;-33.981070128970956
1739209818.096388;-31.141103565318893
1739209818.0964017;-31.14110356531892
1739209818.0964155;-31.141103565318915
1739209818.096429;-26.991370085610722
1739209818.096443;-38.13080360867914
1739209818.0964565;-31.141103565318943
1739209818.0964704;-30.49652367304973
1739209818.096484;-28.992665084841942
1739209818.0964978;-38.13080360867914
1739209818.0965114;-32.816014438256545
1739209818.0965252;-33.981070128970906
1739209818.096539;-29.438486411369333
1739209818.0965526;-38.13080360867914
1739209818.0965664;-33.981070128970906
1739209818.09658;-38.13080360867914
1739209818.0965939;-29.438486411369347
1739209818.0966074;-38.13080360867914
1739209818.0966213;-31.141103565318915
1739209818.0966349;-32.81601443825658
1739209818.0966487;-28.58837851428586
1739209818.0966623;-33.981070128970956
1739209818.096676;-30.49652367304976
1739209818.0966897;-26.035653463252796
1739209818.0967035;-32.81601443825658
1739209818.0967171;-30.49652367304973
1739209818.096731;-28.992665084841942
1739209818.0967445;-38.13080360867914
1739209818.0967584;-31.141103565318893
1739209818.096772;-31.141103565318915
1739209818.0967858;-27.267205301931607
1739209818.0967994;-33.981070128970906
1739209818.0968132;-45.120503652039325
1739209818.096827;-31.141103565318893
1739209818.0968406;-27.877744956031414
1739209818.0968544;-45.120503652039325
1739209818.096868;-38.13080360867914
1739209818.0968819;-30.49652367304973
1739209818.0968955;-30.49652367304973
1739209818.0969093;-38.13080360867914
1739209818.0969229;-28.992665084841942
1739209818.0969367;-30.49652367304973
1739209818.0969503;-38.13080360867914
1739209818.0969641;-29.438486411369333
1739209818.0969777;-30.49652367304973
1739209818.0969915;-31.141103565318915
1739209818.0970051;-24.438645034577675
1739209818.097019;-30.49652367304973
1739209818.0970325;-30.49652367304973
1739209818.0970464;-31.141103565318915
1739209818.09706;-26.991370085610747
1739209818.0970738;-27.8777449560314
1739209818.0970876;-32.816014438256545
1739209818.0971012;-35.57807855764607
1739209818.097115;-25.07728991421287
1739209818.0971286;-25.826314394896364
1739209818.0971425;-27.877744956031414
1739209818.097156;-31.141103565318915
1739209818.0971699;-28.992665084841942
1739209818.0971835;-32.816014438256545
1739209818.0971973;-33.981070128970906
1739209818.097211;-32.816014438256545
1739209818.0972247;-30.49652367304973
1739209818.0972383;-32.816014438256545
1739209818.0972521;-35.57807855764607
1739209818.0972657;-24.589719217205094
1739209818.0972795;-25.252786309376837
1739209818.0972931;-38.13080360867914
1739209818.097307;-28.992665084841942
1739209818.0973206;-45.120503652039325
1739209818.0973344;-25.826314394896357
1739209818.0973482;-38.13080360867914
1739209818.0973618;-45.120503652039325
1739209818.0973756;-38.13080360867914
1739209818.0973892;-28.58837851428586
1739209818.097403;-25.62660358559016
1739209818.0974166;-38.13080360867914
1739209818.0974305;-31.141103565318915
1739209818.097444;-28.58837851428586
1739209818.097458;-38.13080360867914
1739209818.0974715;-28.992665084841942
1739209818.0974853;-31.141103565318915
1739209818.097499;-33.981070128970906
1739209818.0975127;-38.13080360867914
1739209818.0975263;-26.991370085610722
1739209818.0975401;-28.992665084841942
1739209818.0975537;-45.120503652039325
1739209818.0975676;-32.816014438256545
1739209818.0975811;-32.816014438256545
1739209818.097595;-25.826314394896354
1739209818.0976086;-31.141103565318915
1739209818.0976224;-27.267205301931607
1739209818.0976362;-45.120503652039325
1739209818.0976498;-38.13080360867914
1739209818.0976636;-45.120503652039325
1739209818.0976772;-27.8777449560314
1739209818.097691;-28.58837851428586
1739209818.0977046;-45.120503652039325
1739209818.0977185;-23.506823629689542
1739209818.097732;-38.13080360867914
1739209818.097746;-45.120503652039325
1739209818.0977595;-27.8777449560314
1739209818.0977733;-28.218542851754165
1739209818.097787;-38.13080360867914
1739209818.0978007;-27.267205301931607
1739209818.0978143;-30.49652367304973
1739209818.0978281;-28.21854285175415
1739209818.0978417;-45.120503652039325
1739209818.0978556;-28.21854285175415
1739209818.0978692;-24.589719217205094
1739209818.097883;-33.981070128970956
1739209818.0978968;-33.981070128970906
1739209818.0979104;-38.13080360867914
1739209818.0979242;-32.816014438256545
1739209818.0979378;-38.13080360867914
1739209818.0979517;-45.120503652039325
1739209818.0979652;-30.49652367304973
1739209818.097979;-22.84163660590255
1739209818.0979927;-28.58837851428586
1739209818.0980065;-45.120503652039325
1739209818.09802;-35.57807855764607
1739209818.098034;-30.49652367304973
1739209818.0980475;-31.141103565318915
1739209818.0980613;-26.487275050834715
1739209818.098075;-35.57807855764607
1739209818.0980887;-32.81601443825658
1739209818.0981023;-28.992665084841942
1739209818.0981162;-45.120503652039325
1739209818.0981297;-33.981070128970906
1739209818.0981436;-33.981070128970906
1739209818.0981574;-32.81601443825658
1739209818.098171;-45.120503652039325
1739209818.0981848;-35.57807855764607
1739209818.0981984;-45.120503652039325
1739209818.0982122;-30.49652367304976
1739209818.0982258;-22.448786368009156
1739209818.0982397;-26.487275050834725
1739209818.0982533;-38.13080360867914
1739209818.098267;-38.13080360867914
1739209818.0982807;-26.991370085610722
1739209818.0982945;-29.438486411369333
1739209818.098308;-33.981070128970956
1739209818.098322;-27.267205301931607
1739209818.0983355;-38.13080360867914
1739209818.0983493;-45.120503652039325
1739209818.098363;-27.87774495603143
1739209818.0983768;-33.981070128970956
1739209818.0983903;-45.120503652039325
1739209818.0984042;-45.120503652039325
1739209818.0984178;-45.120503652039325
1739209818.0984316;-33.981070128970906
1739209818.0984454;-31.141103565318893
1739209818.098459;-25.826314394896354
1739209818.0984728;-23.506823629689542
1739209818.0984864;-45.120503652039325
1739209818.0985003;-32.816014438256545
1739209818.0985138;-31.14110356531892
1739209818.0985277;-45.120503652039325
1739209818.0985413;-45.120503652039325
1739209818.098555;-30.49652367304973
1739209818.0985687;-25.826314394896357
1739209818.0985825;-28.992665084841967
1739209818.098596;-27.877744956031414
1739209818.09861;-45.120503652039325
1739209818.0986235;-33.981070128970956
1739209818.0986373;-32.816014438256545
1739209818.098651;-29.438486411369333
1739209818.0986648;-35.57807855764607
1739209818.0986784;-28.588378514285886
1739209818.0986922;-45.120503652039325
1739209818.098706;-38.13080360867914
1739209818.0987196;-31.141103565318915
1739209818.0987334;-30.49652367304973
1739209818.098747;-33.981070128970956
1739209818.0987608;-28.992665084841942
1739209818.0987744;-28.58837851428586
1739209818.0987883;-26.991370085610722
1739209818.0988019;-32.816014438256545
1739209818.0988157;-22.740042620751332
1739209818.0988293;-25.826314394896364
1739209818.098843;-28.58837851428586
1739209818.0988567;-38.13080360867914
1739209818.0988705;-32.816014438256545
1739209818.098884;-33.981070128970906
1739209818.098898;-31.141103565318943
1739209818.0989115;-28.992665084841942
1739209818.0989254;-33.981070128970906
1739209818.098939;-38.13080360867914
1739209818.0989528;-27.267205301931607
1739209818.0989666;-31.141103565318893
1739209818.0989802;-38.13080360867914
1739209818.098994;-33.981070128970906
