CAN Message; 0x1bb:000013f5191d7366
1739209627.07472;-45.120503652039325
1739209627.0747256;-45.120503652039325
1739209627.0747313;-45.120503652039325
1739209627.074737;-38.13080360867914
1739209627.0747428;-45.120503652039325
1739209627.0747485;-33.981070128970906
1739209627.0747542;-38.13080360867914
1739209627.07476;-35.57807855764607
1739209627.0747657;-45.120503652039325
1739209627.0747714;-38.13080360867914
1739209627.0747771;-33.981070128970906
1739209627.0747828;-45.120503652039325
1739209627.0747886;-38.13080360867914
1739209627.0747943;-45.120503652039325
1739209627.0748;-45.120503652039325
1739209627.0748057;-45.120503652039325
1739209627.0748115;-35.57807855764607
1739209627.0748172;-38.13080360867914
1739209627.074823;-45.120503652039325
1739209627.0748286;-35.57807855764607
1739209627.0748343;-38.13080360867914
1739209627.07484;-38.13080360867914
1739209627.0748458;-38.13080360867914
1739209627.0748515;-45.120503652039325
1739209627.0748572;-45.120503652039325
1739209627.074863;-38.13080360867914
1739209627.0748687;-35.57807855764607
1739209627.0748744;-38.13080360867914
1739209627.0748801;-35.57807855764607
1739209627.0748858;-38.13080360867914
1739209627.0748916;-45.120503652039325
1739209627.0748973;-45.120503652039325
1739209627.074903;-45.120503652039325
1739209627.0749087;-38.13080360867914
1739209627.0749145;-38.13080360867914
1739209627.0749202;-45.120503652039325
1739209627.074926;-32.816014438256545
1739209627.0749316;-32.816014438256545
1739209627.0749373;-38.13080360867914
1739209627.074943;-45.120503652039325
1739209627.0749488;-33.981070128970906
1739209627.0749545;-35.57807855764607
1739209627.0749602;-38.13080360867914
1739209627.074966;-45.120503652039325
1739209627.0749717;-38.13080360867914
1739209627.0749774;-33.981070128970906
1739209627.0749831;-35.57807855764607
1739209627.0749888;-45.120503652039325
1739209627.0749946;-33.981070128970906
1739209627.0750003;-38.13080360867914
1739209627.075006;-38.13080360867914
1739209627.0750117;-38.13080360867914
1739209627.0750175;-45.120503652039325
1739209627.0750232;-35.57807855764607
1739209627.075029;-38.13080360867914
1739209627.0750346;-45.120503652039325
1739209627.0750403;-35.57807855764607
1739209627.075046;-35.57807855764607
1739209627.0750518;-45.120503652039325
1739209627.0750575;-45.120503652039325
1739209627.0750632;-31.141103565318915
1739209627.075069;-45.120503652039325
1739209627.0750747;-38.13080360867914
1739209627.0750804;-38.13080360867914
1739209627.075086;-45.120503652039325
1739209627.0750918;-38.13080360867914
1739209627.0750976;-33.981070128970906
1739209627.0751033;-35.57807855764607
1739209627.075109;-38.13080360867914
1739209627.0751147;-38.13080360867914
1739209627.0751204;-38.13080360867914
1739209627.0751262;-45.120503652039325
1739209627.075132;-38.13080360867914
1739209627.0751376;-35.57807855764607
1739209627.0751433;-35.57807855764607
1739209627.075149;-45.120503652039325
1739209627.0751548;-38.13080360867914
1739209627.0751605;-45.120503652039325
1739209627.0751662;-45.120503652039325
1739209627.075172;-45.120503652039325
1739209627.0751777;-38.13080360867914
1739209627.0751834;-33.981070128970906
1739209627.075189;-45.120503652039325
1739209627.0751948;-45.120503652039325
1739209627.0752006;-35.57807855764607
1739209627.0752063;-38.13080360867914
1739209627.075212;-31.141103565318893
1739209627.0752177;-30.49652367304973
1739209627.0752234;-45.120503652039325
1739209627.0752292;-32.816014438256545
1739209627.075235;-45.120503652039325
1739209627.0752406;-38.13080360867914
1739209627.0752463;-45.120503652039325
1739209627.075252;-45.120503652039325
1739209627.0752578;-45.120503652039325
1739209627.0752635;-38.13080360867914
1739209627.0752692;-32.816014438256545
1739209627.075275;-35.57807855764607
1739209627.0752807;-45.120503652039325
1739209627.0752864;-45.120503652039325
1739209627.075292;-38.13080360867914
1739209627.0752978;-45.120503652039325
1739209627.0753036;-32.816014438256545
1739209627.0753093;-32.816014438256545
1739209627.075315;-45.120503652039325
1739209627.0753207;-38.13080360867914
1739209627.0753264;-32.816014438256545
1739209627.0753322;-32.816014438256545
1739209627.075338;-38.13080360867914
1739209627.0753436;-38.13080360867914
1739209627.0753493;-45.120503652039325
1739209627.075355;-45.120503652039325
1739209627.0753608;-45.120503652039325
1739209627.0753665;-45.120503652039325
1739209627.0753722;-38.13080360867914
1739209627.075378;-35.57807855764607
1739209627.0753837;-45.120503652039325
1739209627.0753894;-38.13080360867914
1739209627.075395;-45.120503652039325
1739209627.0754008;-45.120503652039325
1739209627.0754066;-45.120503652039325
1739209627.0754123;-45.120503652039325
1739209627.075418;-45.120503652039325
1739209627.0754237;-45.120503652039325
1739209627.0754294;-38.13080360867914
1739209627.0754352;-45.120503652039325
1739209627.075441;-35.57807855764607
1739209627.0754466;-25.826314394896354
1739209627.0754523;-45.120503652039325
1739209627.075458;-45.120503652039325
1739209627.0754638;-38.13080360867914
1739209627.0754695;-35.57807855764607
1739209627.0754752;-45.120503652039325
1739209627.075481;-45.120503652039325
1739209627.0754867;-45.120503652039325
1739209627.0754924;-38.13080360867914
1739209627.075498;-38.13080360867914
1739209627.0755038;-35.57807855764607
1739209627.0755095;-38.13080360867914
1739209627.0755153;-38.13080360867914
1739209627.075521;-38.13080360867914
1739209627.0755267;-45.120503652039325
1739209627.0755324;-38.13080360867914
1739209627.0755382;-38.13080360867914
1739209627.0755439;-38.13080360867914
1739209627.0755496;-35.57807855764607
1739209627.0755553;-35.57807855764607
1739209627.075561;-38.13080360867914
1739209627.0755668;-45.120503652039325
1739209627.0755725;-38.13080360867914
1739209627.0755782;-38.13080360867914
1739209627.075584;-38.13080360867914
1739209627.0755897;-38.13080360867914
1739209627.0755954;-38.13080360867914
1739209627.075601;-38.13080360867914
1739209627.0756068;-38.13080360867914
1739209627.0756125;-38.13080360867914
1739209627.0756183;-38.13080360867914
1739209627.075624;-38.13080360867914
1739209627.0756297;-45.120503652039325
1739209627.0756354;-38.13080360867914
1739209627.0756412;-38.13080360867914
1739209627.0756469;-45.120503652039325
1739209627.0756526;-45.120503652039325
1739209627.0756583;-38.13080360867914
1739209627.075664;-38.13080360867914
1739209627.0756698;-38.13080360867914
1739209627.0756755;-35.57807855764607
1739209627.0756812;-33.981070128970906
1739209627.075687;-38.13080360867914
1739209627.0756927;-45.120503652039325
1739209627.0756984;-38.13080360867914
1739209627.075704;-38.13080360867914
1739209627.0757098;-38.13080360867914
1739209627.0757155;-45.120503652039325
1739209627.0757213;-45.120503652039325
1739209627.075727;-35.57807855764607
1739209627.0757327;-38.13080360867914
1739209627.0757384;-45.120503652039325
1739209627.0757442;-45.120503652039325
1739209627.0757499;-38.13080360867914
1739209627.0757556;-45.120503652039325
1739209627.0757613;-38.13080360867914
1739209627.075767;-45.120503652039325
1739209627.0757728;-38.13080360867914
1739209627.0757787;-45.120503652039325
1739209627.0757844;-45.120503652039325
1739209627.0757902;-45.120503652039325
1739209627.075796;-38.13080360867914
1739209627.0758016;-32.816014438256545
1739209627.0758073;-45.120503652039325
1739209627.075813;-38.13080360867914
1739209627.0758188;-33.981070128970906
1739209627.0758245;-45.120503652039325
1739209627.0758302;-45.120503652039325
1739209627.075836;-38.13080360867914
1739209627.0758417;-33.981070128970906
1739209627.0758474;-38.13080360867914
1739209627.075853;-45.120503652039325
1739209627.0758588;-45.120503652039325
1739209627.0758646;-45.120503652039325
1739209627.0758703;-45.120503652039325
1739209627.075876;-45.120503652039325
1739209627.0758817;-45.120503652039325
1739209627.0758874;-38.13080360867914
1739209627.0758932;-35.57807855764607
1739209627.075899;-38.13080360867914
1739209627.0759046;-38.13080360867914
1739209627.0759103;-31.141103565318915
1739209627.075916;-45.120503652039325
1739209627.0759218;-45.120503652039325
1739209627.0759275;-45.120503652039325
1739209627.0759332;-33.981070128970906
1739209627.075939;-38.13080360867914
1739209627.0759447;-38.13080360867914
1739209627.0759504;-45.120503652039325
1739209627.075956;-38.13080360867914
1739209627.0759618;-38.13080360867914
1739209627.0759676;-38.13080360867914
1739209627.0759733;-38.13080360867914
1739209627.075979;-38.13080360867914
1739209627.0759847;-38.13080360867914
1739209627.0759904;-38.13080360867914
1739209627.0759962;-45.120503652039325
1739209627.076002;-38.13080360867914
1739209627.0760076;-45.120503652039325
1739209627.0760133;-45.120503652039325
1739209627.076019;-45.120503652039325
1739209627.0760248;-33.981070128970906
1739209627.0760305;-38.13080360867914
1739209627.0760362;-45.120503652039325
1739209627.076042;-45.120503652039325
1739209627.0760477;-28.992665084841942
1739209627.0760534;-35.57807855764607
1739209627.076059;-38.13080360867914
1739209627.0760648;-38.13080360867914
1739209627.0760705;-35.57807855764607
1739209627.0760763;-35.57807855764607
1739209627.076082;-45.120503652039325
1739209627.0760877;-45.120503652039325
1739209627.0760934;-38.13080360867914
1739209627.0760992;-45.120503652039325
1739209627.0761049;-38.13080360867914
1739209627.0761106;-45.120503652039325
1739209627.0761163;-45.120503652039325
1739209627.076122;-38.13080360867914
1739209627.0761278;-38.13080360867914
1739209627.0761335;-45.120503652039325
1739209627.0761392;-25.826314394896357
1739209627.076145;-35.57807855764607
1739209627.0761507;-45.120503652039325
1739209627.0761564;-45.120503652039325
1739209627.076162;-38.13080360867914
1739209627.0761678;-45.120503652039325
1739209627.0761735;-45.120503652039325
1739209627.0761793;-45.120503652039325
1739209627.076185;-45.120503652039325
1739209627.0761907;-45.120503652039325
1739209627.0761964;-45.120503652039325
1739209627.0762022;-38.13080360867914
1739209627.0762079;-45.120503652039325
1739209627.0762136;-38.13080360867914
1739209627.0762193;-45.120503652039325
1739209627.076225;-45.120503652039325
1739209627.0762308;-31.141103565318915
1739209627.0762365;-32.816014438256545
1739209627.0762422;-38.13080360867914
1739209627.076248;-38.13080360867914
1739209627.0762537;-33.981070128970906
1739209627.0762594;-38.13080360867914
1739209627.076265;-38.13080360867914
1739209627.0762708;-45.120503652039325
1739209627.0762765;-45.120503652039325
1739209627.0762823;-35.57807855764607
1739209627.076288;-38.13080360867914
1739209627.0762937;-45.120503652039325
1739209627.0762994;-45.120503652039325
1739209627.0763052;-38.13080360867914
1739209627.0763109;-38.13080360867914
1739209627.0763166;-45.120503652039325
1739209627.0763223;-38.13080360867914
1739209627.076328;-45.120503652039325
1739209627.0763338;-45.120503652039325
1739209627.0763395;-45.120503652039325
1739209627.0763452;-38.13080360867914
1739209627.076351;-35.57807855764607
1739209627.0763566;-38.13080360867914
1739209627.0763624;-45.120503652039325
1739209627.076368;-28.58837851428586
1739209627.0763738;-29.438486411369333
1739209627.0763795;-45.120503652039325
1739209627.0763853;-38.13080360867914
1739209627.076391;-32.816014438256545
1739209627.0763967;-35.57807855764607
1739209627.0764024;-38.13080360867914
1739209627.0764081;-35.57807855764607
1739209627.0764139;-45.120503652039325
1739209627.0764196;-45.120503652039325
1739209627.0764253;-38.13080360867914
1739209627.076431;-45.120503652039325
1739209627.0764368;-45.120503652039325
1739209627.0764425;-38.13080360867914
1739209627.0764482;-38.13080360867914
1739209627.076454;-45.120503652039325
1739209627.0764596;-32.816014438256545
1739209627.0764654;-29.438486411369333
1739209627.076471;-35.57807855764607
1739209627.0764768;-38.13080360867914
1739209627.0764825;-33.981070128970906
1739209627.0764883;-38.13080360867914
1739209627.076494;-45.120503652039325
1739209627.0764997;-38.13080360867914
1739209627.0765054;-45.120503652039325
1739209627.0765111;-45.120503652039325
1739209627.0765169;-38.13080360867914
1739209627.0765226;-33.981070128970906
1739209627.0765283;-38.13080360867914
1739209627.076534;-38.13080360867914
1739209627.0765398;-38.13080360867914
1739209627.0765455;-38.13080360867914
1739209627.0765512;-38.13080360867914
1739209627.076557;-45.120503652039325
1739209627.0765626;-45.120503652039325
1739209627.0765684;-38.13080360867914
1739209627.076574;-45.120503652039325
1739209627.0765798;-45.120503652039325
1739209627.0765855;-38.13080360867914
1739209627.0765913;-38.13080360867914
1739209627.076597;-38.13080360867914
1739209627.0766027;-35.57807855764607
1739209627.0766084;-38.13080360867914
1739209627.0766141;-38.13080360867914
1739209627.0766199;-38.13080360867914
1739209627.0766256;-35.57807855764607
1739209627.0766313;-38.13080360867914
1739209627.076637;-45.120503652039325
1739209627.0766428;-45.120503652039325
1739209627.0766485;-45.120503652039325
1739209627.0766542;-38.13080360867914
1739209627.07666;-35.57807855764607
1739209627.0766656;-45.120503652039325
1739209627.0766714;-38.13080360867914
1739209627.076677;-38.13080360867914
1739209627.0766828;-45.120503652039325
1739209627.0766885;-45.120503652039325
1739209627.0766943;-45.120503652039325
1739209627.0767;-35.57807855764607
1739209627.0767057;-35.57807855764607
1739209627.0767114;-45.120503652039325
1739209627.0767171;-45.120503652039325
1739209627.0767229;-45.120503652039325
1739209627.0767286;-38.13080360867914
1739209627.0767343;-38.13080360867914
1739209627.07674;-38.13080360867914
1739209627.0767457;-33.981070128970906
1739209627.0767515;-38.13080360867914
1739209627.0767572;-35.57807855764607
1739209627.076763;-35.57807855764607
1739209627.0767686;-38.13080360867914
1739209627.0767744;-38.13080360867914
1739209627.07678;-38.13080360867914
1739209627.0767858;-38.13080360867914
1739209627.0767915;-33.981070128970906
1739209627.0767972;-45.120503652039325
1739209627.076803;-45.120503652039325
1739209627.0768087;-45.120503652039325
1739209627.0768144;-45.120503652039325
1739209627.0768201;-45.120503652039325
1739209627.0768259;-38.13080360867914
1739209627.0768316;-38.13080360867914
1739209627.0768373;-38.13080360867914
1739209627.076843;-45.120503652039325
1739209627.0768487;-45.120503652039325
1739209627.0768545;-38.13080360867914
1739209627.0768602;-38.13080360867914
1739209627.076866;-33.981070128970906
1739209627.0768716;-45.120503652039325
1739209627.0768774;-38.13080360867914
1739209627.076883;-45.120503652039325
1739209627.0768888;-45.120503652039325
1739209627.0768945;-33.981070128970906
1739209627.0769002;-31.141103565318915
1739209627.076906;-33.981070128970906
1739209627.0769117;-45.120503652039325
1739209627.0769174;-35.57807855764607
1739209627.0769231;-33.981070128970906
1739209627.0769289;-33.981070128970906
1739209627.0769346;-38.13080360867914
1739209627.0769403;-33.981070128970906
1739209627.076946;-45.120503652039325
1739209627.0769517;-45.120503652039325
1739209627.0769575;-45.120503652039325
1739209627.0769632;-38.13080360867914
1739209627.076969;-33.981070128970906
1739209627.0769746;-33.981070128970906
1739209627.0769804;-45.120503652039325
1739209627.076986;-38.13080360867914
1739209627.0769918;-35.57807855764607
1739209627.0769975;-45.120503652039325
1739209627.0770032;-45.120503652039325
1739209627.077009;-45.120503652039325
1739209627.0770147;-38.13080360867914
1739209627.0770204;-33.981070128970906
1739209627.0770261;-45.120503652039325
1739209627.0770319;-38.13080360867914
1739209627.0770376;-38.13080360867914
1739209627.0770433;-38.13080360867914
1739209627.077049;-38.13080360867914
1739209627.0770547;-38.13080360867914
1739209627.0770605;-32.816014438256545
1739209627.0770662;-45.120503652039325
1739209627.077072;-45.120503652039325
1739209627.0770776;-45.120503652039325
1739209627.0770833;-45.120503652039325
1739209627.077089;-38.13080360867914
1739209627.0770948;-45.120503652039325
1739209627.0771005;-38.13080360867914
1739209627.0771062;-35.57807855764607
1739209627.077112;-28.992665084841942
1739209627.0771177;-45.120503652039325
1739209627.0771234;-38.13080360867914
1739209627.0771291;-38.13080360867914
1739209627.0771348;-45.120503652039325
1739209627.0771406;-45.120503652039325
1739209627.0771463;-33.981070128970906
1739209627.077152;-33.981070128970906
1739209627.0771577;-29.438486411369354
1739209627.0771635;-45.120503652039325
1739209627.0771692;-33.981070128970906
1739209627.077175;-32.816014438256545
1739209627.0771806;-38.13080360867914
1739209627.0771863;-38.13080360867914
1739209627.077192;-45.120503652039325
1739209627.0771978;-38.13080360867914
1739209627.0772035;-28.58837851428586
1739209627.0772092;-35.57807855764607
1739209627.077215;-45.120503652039325
1739209627.0772207;-38.13080360867914
1739209627.0772264;-38.13080360867914
1739209627.0772321;-45.120503652039325
1739209627.0772378;-45.120503652039325
1739209627.0772436;-45.120503652039325
1739209627.0772493;-38.13080360867914
1739209627.077255;-45.120503652039325
1739209627.0772607;-45.120503652039325
1739209627.0772665;-45.120503652039325
1739209627.0772722;-38.13080360867914
1739209627.077278;-38.13080360867914
1739209627.0772836;-38.13080360867914
1739209627.0772893;-45.120503652039325
1739209627.077295;-45.120503652039325
1739209627.0773008;-38.13080360867914
1739209627.0773065;-45.120503652039325
1739209627.0773122;-38.13080360867914
1739209627.077318;-45.120503652039325
1739209627.0773237;-38.13080360867914
1739209627.0773294;-38.13080360867914
1739209627.0773351;-45.120503652039325
1739209627.0773408;-32.816014438256545
1739209627.0773466;-38.13080360867914
1739209627.0773523;-45.120503652039325
1739209627.077358;-45.120503652039325
1739209627.0773637;-38.13080360867914
1739209627.0773695;-45.120503652039325
1739209627.0773752;-45.120503652039325
1739209627.077381;-45.120503652039325
1739209627.0773866;-45.120503652039325
1739209627.0773923;-38.13080360867914
1739209627.077398;-45.120503652039325
1739209627.0774038;-38.13080360867914
1739209627.0774095;-38.13080360867914
1739209627.0774152;-33.981070128970906
1739209627.077421;-45.120503652039325
1739209627.0774267;-45.120503652039325
1739209627.0774324;-33.981070128970906
1739209627.077438;-45.120503652039325
1739209627.0774438;-45.120503652039325
1739209627.0774496;-35.57807855764607
1739209627.0774553;-45.120503652039325
1739209627.077461;-45.120503652039325
1739209627.0774667;-33.981070128970906
1739209627.0774724;-45.120503652039325
1739209627.0774782;-45.120503652039325
1739209627.077484;-45.120503652039325
1739209627.0774896;-45.120503652039325
1739209627.0774953;-38.13080360867914
1739209627.077501;-32.816014438256545
1739209627.0775068;-38.13080360867914
1739209627.0775125;-45.120503652039325
1739209627.0775182;-45.120503652039325
1739209627.077524;-38.13080360867914
1739209627.0775297;-32.816014438256545
1739209627.0775354;-38.13080360867914
1739209627.077541;-38.13080360867914
1739209627.0775468;-38.13080360867914
1739209627.0775526;-33.981070128970906
1739209627.0775583;-38.13080360867914
1739209627.077564;-45.120503652039325
1739209627.0775697;-38.13080360867914
1739209627.0775754;-45.120503652039325
1739209627.0775812;-38.13080360867914
1739209627.077587;-38.13080360867914
1739209627.0775926;-45.120503652039325
1739209627.0775983;-45.120503652039325
1739209627.077604;-45.120503652039325
1739209627.0776098;-38.13080360867914
1739209627.0776155;-45.120503652039325
1739209627.0776212;-38.13080360867914
1739209627.077627;-38.13080360867914
1739209627.0776327;-38.13080360867914
1739209627.0776384;-35.57807855764607
1739209627.077644;-35.57807855764607
1739209627.0776498;-45.120503652039325
1739209627.0776556;-45.120503652039325
1739209627.0776613;-45.120503652039325
1739209627.077667;-38.13080360867914
1739209627.0776727;-35.57807855764607
1739209627.0776784;-38.13080360867914
1739209627.0776842;-38.13080360867914
1739209627.07769;-45.120503652039325
1739209627.0776956;-45.120503652039325
1739209627.0777013;-45.120503652039325
1739209627.077707;-38.13080360867914
1739209627.0777128;-38.13080360867914
1739209627.0777185;-38.13080360867914
1739209627.0777242;-33.981070128970906
1739209627.07773;-38.13080360867914
1739209627.0777357;-35.57807855764607
1739209627.0777414;-45.120503652039325
1739209627.077747;-45.120503652039325
1739209627.0777528;-45.120503652039325
1739209627.0777586;-31.141103565318915
1739209627.0777643;-33.981070128970906
1739209627.07777;-38.13080360867914
1739209627.0777757;-38.13080360867914
1739209627.0777814;-38.13080360867914
1739209627.0777872;-38.13080360867914
1739209627.077793;-45.120503652039325
1739209627.0777986;-45.120503652039325
1739209627.0778043;-32.81601443825658
1739209627.07781;-38.13080360867914
1739209627.0778158;-45.120503652039325
1739209627.0778215;-45.120503652039325
1739209627.0778272;-45.120503652039325
1739209627.077833;-45.120503652039325
1739209627.0778387;-33.981070128970906
1739209627.0778444;-35.57807855764607
1739209627.07785;-32.816014438256545
1739209627.0778558;-38.13080360867914
1739209627.0778615;-45.120503652039325
1739209627.0778673;-45.120503652039325
1739209627.077873;-45.120503652039325
1739209627.0778787;-38.13080360867914
1739209627.0778844;-38.13080360867914
1739209627.0778902;-38.13080360867914
1739209627.0778959;-38.13080360867914
1739209627.0779016;-38.13080360867914
1739209627.0779073;-38.13080360867914
1739209627.077913;-45.120503652039325
1739209627.0779188;-45.120503652039325
1739209627.0779245;-38.13080360867914
1739209627.0779302;-38.13080360867914
1739209627.077936;-45.120503652039325
1739209627.0779417;-38.13080360867914
1739209627.0779474;-31.141103565318915
1739209627.077953;-33.981070128970906
1739209627.0779588;-38.13080360867914
1739209627.0779645;-38.13080360867914
1739209627.0779703;-45.120503652039325
1739209627.077976;-38.13080360867914
1739209627.0779817;-45.120503652039325
1739209627.0779874;-38.13080360867914
1739209627.0779932;-33.981070128970906
1739209627.0779989;-38.13080360867914
1739209627.0780046;-38.13080360867914
1739209627.0780103;-38.13080360867914
1739209627.078016;-35.57807855764607
1739209627.0780218;-38.13080360867914
1739209627.0780275;-38.13080360867914
1739209627.0780332;-35.57807855764607
1739209627.078039;-33.981070128970906
1739209627.0780447;-33.981070128970906
1739209627.0780504;-33.981070128970906
1739209627.078056;-45.120503652039325
1739209627.0780618;-33.981070128970906
1739209627.0780675;-38.13080360867914
1739209627.0780733;-45.120503652039325
1739209627.078079;-38.13080360867914
1739209627.0780847;-45.120503652039325
1739209627.0780904;-35.57807855764607
1739209627.0780962;-45.120503652039325
1739209627.0781019;-45.120503652039325
1739209627.0781076;-33.981070128970906
1739209627.0781133;-38.13080360867914
1739209627.078119;-45.120503652039325
1739209627.0781248;-45.120503652039325
1739209627.0781305;-33.981070128970906
1739209627.0781362;-38.13080360867914
1739209627.078142;-45.120503652039325
1739209627.0781476;-45.120503652039325
1739209627.0781534;-35.57807855764607
1739209627.078159;-33.981070128970906
1739209627.0781648;-33.981070128970906
1739209627.0781705;-45.120503652039325
1739209627.0781763;-31.141103565318915
1739209627.078182;-38.13080360867914
1739209627.0781877;-38.13080360867914
1739209627.0781934;-38.13080360867914
1739209627.0781991;-38.13080360867914
1739209627.0782049;-38.13080360867914
1739209627.0782106;-38.13080360867914
1739209627.0782163;-45.120503652039325
1739209627.078222;-38.13080360867914
1739209627.0782278;-45.120503652039325
1739209627.0782335;-45.120503652039325
1739209627.0782392;-45.120503652039325
1739209627.078245;-38.13080360867914
1739209627.0782506;-32.816014438256545
1739209627.0782564;-45.120503652039325
1739209627.078262;-38.13080360867914
1739209627.0782678;-38.13080360867914
1739209627.0782735;-45.120503652039325
1739209627.0782793;-45.120503652039325
1739209627.078285;-38.13080360867914
1739209627.0782907;-38.13080360867914
1739209627.0782964;-45.120503652039325
1739209627.0783021;-35.57807855764607
1739209627.0783079;-35.57807855764607
1739209627.0783136;-38.13080360867914
1739209627.0783193;-38.13080360867914
1739209627.078325;-38.13080360867914
1739209627.0783308;-33.981070128970906
1739209627.0783365;-38.13080360867914
1739209627.0783422;-45.120503652039325
1739209627.078348;-38.13080360867914
1739209627.0783536;-45.120503652039325
1739209627.0783594;-38.13080360867914
1739209627.078365;-35.57807855764607
1739209627.0783708;-33.981070128970906
1739209627.0783765;-35.57807855764607
1739209627.0783823;-38.13080360867914
1739209627.078388;-45.120503652039325
1739209627.0783937;-45.120503652039325
1739209627.0783994;-38.13080360867914
1739209627.0784051;-38.13080360867914
1739209627.0784109;-45.120503652039325
1739209627.0784166;-38.13080360867914
1739209627.0784223;-35.57807855764607
1739209627.078428;-45.120503652039325
1739209627.0784338;-45.120503652039325
1739209627.0784395;-38.13080360867914
1739209627.0784452;-38.13080360867914
1739209627.078451;-38.13080360867914
1739209627.0784566;-45.120503652039325
1739209627.0784624;-38.13080360867914
1739209627.078468;-38.13080360867914
1739209627.0784738;-35.57807855764607
1739209627.0784795;-32.816014438256545
1739209627.0784853;-38.13080360867914
1739209627.078491;-45.120503652039325
1739209627.0784967;-45.120503652039325
1739209627.0785024;-38.13080360867914
1739209627.0785081;-45.120503652039325
1739209627.0785139;-45.120503652039325
1739209627.0785196;-38.13080360867914
1739209627.0785253;-38.13080360867914
1739209627.078531;-45.120503652039325
1739209627.0785367;-38.13080360867914
1739209627.0785425;-45.120503652039325
1739209627.0785482;-38.13080360867914
1739209627.078554;-38.13080360867914
1739209627.0785596;-45.120503652039325
1739209627.0785654;-38.13080360867914
1739209627.078571;-45.120503652039325
1739209627.0785768;-38.13080360867914
1739209627.0785825;-38.13080360867914
1739209627.0785882;-32.816014438256545
1739209627.078594;-26.487275050834715
1739209627.0785997;-35.57807855764607
1739209627.0786054;-38.13080360867914
1739209627.0786111;-45.120503652039325
1739209627.0786169;-32.816014438256545
1739209627.0786226;-45.120503652039325
1739209627.0786283;-45.120503652039325
1739209627.078634;-45.120503652039325
1739209627.0786397;-45.120503652039325
1739209627.0786455;-35.57807855764607
1739209627.0786512;-32.816014438256545
1739209627.078657;-38.13080360867914
1739209627.0786626;-45.120503652039325
1739209627.0786684;-38.13080360867914
1739209627.078674;-45.120503652039325
1739209627.0786798;-45.120503652039325
1739209627.0786855;-45.120503652039325
1739209627.0786912;-38.13080360867914
1739209627.078697;-38.13080360867914
1739209627.078703;-45.120503652039325
1739209627.0787086;-45.120503652039325
1739209627.0787144;-45.120503652039325
1739209627.07872;-38.13080360867914
1739209627.0787258;-45.120503652039325
1739209627.0787315;-28.992665084841942
1739209627.0787373;-33.981070128970906
1739209627.078743;-45.120503652039325
1739209627.0787487;-35.57807855764607
1739209627.0787544;-30.49652367304973
1739209627.0787601;-38.13080360867914
1739209627.0787659;-45.120503652039325
1739209627.0787716;-38.13080360867914
1739209627.0787773;-32.81601443825658
1739209627.078783;-45.120503652039325
1739209627.0787888;-45.120503652039325
1739209627.0787945;-45.120503652039325
1739209627.0788002;-45.120503652039325
