CAN Message; 0x1d3:000038d922085019
1739209732.0811682;-38.13080360867914
1739209732.0811725;-45.120503652039325
1739209732.081177;-45.120503652039325
1739209732.0811813;-32.816014438256545
1739209732.0811858;-45.120503652039325
1739209732.08119;-38.13080360867914
1739209732.0811946;-38.13080360867914
1739209732.081199;-45.120503652039325
1739209732.0812035;-38.13080360867914
1739209732.0812078;-45.120503652039325
1739209732.081212;-33.981070128970906
1739209732.0812166;-27.267205301931607
1739209732.0812209;-33.981070128970906
1739209732.0812254;-45.120503652039325
1739209732.0812297;-38.13080360867914
1739209732.0812342;-38.13080360867914
1739209732.0812385;-38.13080360867914
1739209732.081243;-45.120503652039325
1739209732.0812473;-38.13080360867914
1739209732.0812516;-32.816014438256545
1739209732.0812562;-38.13080360867914
1739209732.0812604;-38.13080360867914
1739209732.081265;-38.13080360867914
1739209732.0812693;-45.120503652039325
1739209732.0812738;-45.120503652039325
1739209732.081278;-45.120503652039325
1739209732.0812824;-45.120503652039325
1739209732.081287;-45.120503652039325
1739209732.0812912;-35.57807855764607
1739209732.0812957;-38.13080360867914
1739209732.0813;-45.120503652039325
1739209732.0813046;-45.120503652039325
1739209732.0813088;-45.120503652039325
1739209732.0813134;-38.13080360867914
1739209732.0813177;-45.120503652039325
1739209732.081322;-38.13080360867914
1739209732.0813265;-35.57807855764607
1739209732.0813308;-35.57807855764607
1739209732.0813353;-45.120503652039325
1739209732.0813396;-45.120503652039325
1739209732.0813441;-38.13080360867914
1739209732.0813484;-38.13080360867914
1739209732.0813527;-45.120503652039325
1739209732.0813572;-33.981070128970906
1739209732.0813615;-28.992665084841942
1739209732.081366;-38.13080360867914
1739209732.0813704;-38.13080360867914
1739209732.081375;-38.13080360867914
1739209732.0813792;-45.120503652039325
1739209732.0813837;-33.981070128970906
1739209732.081388;-45.120503652039325
1739209732.0813923;-45.120503652039325
1739209732.0813968;-38.13080360867914
1739209732.081401;-45.120503652039325
1739209732.0814056;-45.120503652039325
1739209732.08141;-45.120503652039325
1739209732.0814145;-38.13080360867914
1739209732.0814188;-38.13080360867914
1739209732.0814233;-45.120503652039325
1739209732.0814276;-38.13080360867914
1739209732.0814319;-31.141103565318915
1739209732.0814364;-33.981070128970906
1739209732.0814407;-45.120503652039325
1739209732.0814452;-45.120503652039325
1739209732.0814495;-45.120503652039325
1739209732.081454;-38.13080360867914
1739209732.0814583;-38.13080360867914
1739209732.0814626;-45.120503652039325
1739209732.0814672;-35.57807855764607
1739209732.0814714;-38.13080360867914
1739209732.081476;-38.13080360867914
1739209732.0814803;-45.120503652039325
1739209732.0814848;-31.141103565318915
1739209732.081489;-38.13080360867914
1739209732.0814936;-45.120503652039325
1739209732.081498;-45.120503652039325
1739209732.0815022;-35.57807855764607
1739209732.0815067;-33.981070128970906
1739209732.081511;-45.120503652039325
1739209732.0815156;-45.120503652039325
1739209732.0815198;-38.13080360867914
1739209732.0815244;-35.57807855764607
1739209732.0815287;-38.13080360867914
1739209732.0815332;-38.13080360867914
1739209732.0815375;-33.981070128970906
1739209732.0815418;-38.13080360867914
1739209732.0815463;-45.120503652039325
1739209732.0815506;-45.120503652039325
1739209732.0815551;-45.120503652039325
1739209732.0815594;-45.120503652039325
1739209732.081564;-45.120503652039325
1739209732.0815682;-45.120503652039325
1739209732.0815725;-38.13080360867914
1739209732.081577;-38.13080360867914
1739209732.0815814;-45.120503652039325
1739209732.081586;-45.120503652039325
1739209732.0815902;-45.120503652039325
1739209732.0815947;-38.13080360867914
1739209732.081599;-38.13080360867914
1739209732.0816035;-45.120503652039325
1739209732.0816078;-38.13080360867914
1739209732.081612;-35.57807855764607
1739209732.0816166;-38.13080360867914
1739209732.081621;-45.120503652039325
1739209732.0816255;-38.13080360867914
1739209732.0816298;-45.120503652039325
1739209732.0816343;-38.13080360867914
1739209732.0816386;-32.816014438256545
1739209732.081643;-45.120503652039325
1739209732.0816474;-45.120503652039325
1739209732.0816517;-38.13080360867914
1739209732.0816562;-38.13080360867914
1739209732.0816605;-45.120503652039325
1739209732.081665;-45.120503652039325
1739209732.0816693;-38.13080360867914
1739209732.0816739;-45.120503652039325
1739209732.0816782;-35.57807855764607
1739209732.0816824;-32.816014438256545
1739209732.081687;-45.120503652039325
1739209732.0816913;-38.13080360867914
1739209732.0816958;-38.13080360867914
1739209732.0817;-38.13080360867914
1739209732.0817046;-45.120503652039325
1739209732.081709;-45.120503652039325
1739209732.0817134;-45.120503652039325
1739209732.0817177;-45.120503652039325
1739209732.081722;-45.120503652039325
1739209732.0817266;-45.120503652039325
1739209732.0817308;-38.13080360867914
1739209732.0817354;-45.120503652039325
1739209732.0817397;-45.120503652039325
1739209732.0817442;-45.120503652039325
1739209732.0817485;-38.13080360867914
1739209732.0817528;-38.13080360867914
1739209732.0817573;-45.120503652039325
1739209732.0817616;-45.120503652039325
1739209732.0817661;-35.57807855764607
1739209732.0817704;-35.57807855764607
1739209732.081775;-38.13080360867914
1739209732.0817792;-45.120503652039325
1739209732.0817838;-32.816014438256545
1739209732.081788;-30.49652367304973
1739209732.0817924;-45.120503652039325
1739209732.081797;-45.120503652039325
1739209732.0818012;-35.57807855764607
1739209732.0818057;-35.57807855764607
1739209732.08181;-45.120503652039325
1739209732.0818145;-38.13080360867914
1739209732.0818188;-38.13080360867914
1739209732.0818233;-38.13080360867914
1739209732.0818276;-45.120503652039325
1739209732.081832;-38.13080360867914
1739209732.0818365;-38.13080360867914
1739209732.0818408;-45.120503652039325
1739209732.0818453;-38.13080360867914
1739209732.0818496;-45.120503652039325
1739209732.081854;-32.816014438256545
1739209732.0818584;-30.49652367304973
1739209732.0818627;-45.120503652039325
1739209732.0818672;-45.120503652039325
1739209732.0818715;-38.13080360867914
1739209732.081876;-35.57807855764607
1739209732.0818803;-45.120503652039325
1739209732.0818849;-45.120503652039325
1739209732.0818892;-33.981070128970906
1739209732.0818937;-32.816014438256545
1739209732.081898;-45.120503652039325
1739209732.0819023;-45.120503652039325
1739209732.0819068;-38.13080360867914
1739209732.081911;-38.13080360867914
1739209732.0819156;-38.13080360867914
1739209732.08192;-38.13080360867914
1739209732.0819244;-45.120503652039325
1739209732.0819287;-45.120503652039325
1739209732.0819333;-45.120503652039325
1739209732.0819376;-45.120503652039325
1739209732.0819418;-38.13080360867914
1739209732.0819464;-38.13080360867914
1739209732.0819507;-45.120503652039325
1739209732.0819552;-38.13080360867914
1739209732.0819595;-35.57807855764607
1739209732.081964;-26.991370085610722
1739209732.0819683;-38.13080360867914
1739209732.0819726;-45.120503652039325
1739209732.0819771;-38.13080360867914
1739209732.0819814;-38.13080360867914
1739209732.081986;-38.13080360867914
1739209732.0819902;-38.13080360867914
1739209732.0819948;-38.13080360867914
1739209732.081999;-32.81601443825658
1739209732.0820036;-38.13080360867914
1739209732.082008;-33.981070128970906
1739209732.0820122;-38.13080360867914
1739209732.0820167;-38.13080360867914
1739209732.082021;-38.13080360867914
1739209732.0820255;-33.981070128970906
1739209732.0820298;-45.120503652039325
1739209732.0820343;-31.141103565318915
1739209732.0820386;-32.816014438256545
1739209732.082043;-35.57807855764607
1739209732.0820475;-45.120503652039325
1739209732.0820518;-38.13080360867914
1739209732.0820563;-33.981070128970906
1739209732.0820606;-45.120503652039325
1739209732.082065;-45.120503652039325
1739209732.0820694;-45.120503652039325
1739209732.082074;-38.13080360867914
1739209732.0820782;-45.120503652039325
1739209732.0820825;-45.120503652039325
1739209732.082087;-45.120503652039325
1739209732.0820913;-45.120503652039325
1739209732.0820959;-45.120503652039325
1739209732.0821002;-35.57807855764607
1739209732.0821047;-35.57807855764607
1739209732.082109;-45.120503652039325
1739209732.0821135;-45.120503652039325
1739209732.0821178;-38.13080360867914
1739209732.082122;-38.13080360867914
1739209732.0821266;-45.120503652039325
1739209732.082131;-45.120503652039325
1739209732.0821354;-45.120503652039325
1739209732.0821397;-33.981070128970906
1739209732.0821443;-45.120503652039325
1739209732.0821486;-38.13080360867914
1739209732.0821528;-38.13080360867914
1739209732.0821574;-38.13080360867914
1739209732.0821617;-35.57807855764607
1739209732.0821662;-45.120503652039325
1739209732.0821705;-35.57807855764607
1739209732.082175;-38.13080360867914
1739209732.0821793;-38.13080360867914
1739209732.0821838;-45.120503652039325
1739209732.0821881;-38.13080360867914
1739209732.0821924;-38.13080360867914
1739209732.082197;-45.120503652039325
1739209732.0822012;-45.120503652039325
1739209732.0822058;-38.13080360867914
1739209732.08221;-31.141103565318915
1739209732.0822146;-38.13080360867914
1739209732.082219;-38.13080360867914
1739209732.0822234;-33.981070128970906
1739209732.0822277;-38.13080360867914
1739209732.082232;-35.57807855764607
1739209732.0822365;-38.13080360867914
1739209732.0822408;-38.13080360867914
1739209732.0822453;-38.13080360867914
1739209732.0822496;-38.13080360867914
1739209732.0822542;-45.120503652039325
1739209732.0822585;-38.13080360867914
1739209732.0822628;-38.13080360867914
1739209732.0822673;-45.120503652039325
1739209732.0822716;-45.120503652039325
1739209732.082276;-33.981070128970906
1739209732.0822804;-33.981070128970906
1739209732.082285;-38.13080360867914
1739209732.0822892;-45.120503652039325
1739209732.0822937;-38.13080360867914
1739209732.082298;-45.120503652039325
1739209732.0823023;-38.13080360867914
1739209732.0823069;-38.13080360867914
1739209732.0823112;-45.120503652039325
1739209732.0823157;-45.120503652039325
1739209732.08232;-38.13080360867914
1739209732.0823245;-38.13080360867914
1739209732.0823288;-45.120503652039325
1739209732.082333;-45.120503652039325
1739209732.0823376;-45.120503652039325
1739209732.082342;-45.120503652039325
1739209732.0823464;-45.120503652039325
1739209732.0823507;-38.13080360867914
1739209732.0823553;-45.120503652039325
1739209732.0823596;-38.13080360867914
1739209732.082364;-35.57807855764607
1739209732.0823684;-38.13080360867914
1739209732.0823727;-38.13080360867914
1739209732.0823772;-35.57807855764607
1739209732.0823815;-45.120503652039325
1739209732.082386;-45.120503652039325
1739209732.0823903;-32.816014438256545
1739209732.0823948;-35.57807855764607
1739209732.0823991;-45.120503652039325
1739209732.0824037;-38.13080360867914
1739209732.082408;-35.57807855764607
1739209732.0824122;-35.57807855764607
1739209732.0824168;-45.120503652039325
1739209732.082421;-38.13080360867914
1739209732.0824256;-45.120503652039325
1739209732.08243;-45.120503652039325
1739209732.0824344;-45.120503652039325
1739209732.0824387;-45.120503652039325
1739209732.082443;-45.120503652039325
1739209732.0824475;-38.13080360867914
1739209732.0824518;-38.13080360867914
1739209732.0824564;-45.120503652039325
1739209732.0824606;-38.13080360867914
1739209732.0824652;-45.120503652039325
1739209732.0824695;-45.120503652039325
1739209732.082474;-45.120503652039325
1739209732.0824783;-32.816014438256545
1739209732.0824826;-35.57807855764607
1739209732.082487;-45.120503652039325
1739209732.0824914;-45.120503652039325
1739209732.082496;-29.438486411369333
1739209732.0825002;-31.141103565318893
1739209732.0825047;-45.120503652039325
1739209732.082509;-38.13080360867914
1739209732.0825136;-45.120503652039325
1739209732.0825179;-45.120503652039325
1739209732.0825222;-33.981070128970906
1739209732.0825267;-38.13080360867914
1739209732.082531;-45.120503652039325
1739209732.0825355;-45.120503652039325
1739209732.0825398;-45.120503652039325
1739209732.0825443;-45.120503652039325
1739209732.0825486;-45.120503652039325
1739209732.082553;-45.120503652039325
1739209732.0825574;-33.981070128970906
1739209732.0825617;-45.120503652039325
1739209732.0825663;-31.141103565318893
1739209732.0825706;-28.21854285175415
1739209732.082575;-45.120503652039325
1739209732.0825794;-45.120503652039325
1739209732.082584;-32.816014438256545
1739209732.0825882;-33.981070128970906
1739209732.0825925;-45.120503652039325
1739209732.082597;-38.13080360867914
1739209732.0826013;-45.120503652039325
1739209732.0826058;-38.13080360867914
1739209732.0826101;-38.13080360867914
1739209732.0826147;-35.57807855764607
1739209732.082619;-45.120503652039325
1739209732.0826235;-45.120503652039325
1739209732.0826278;-45.120503652039325
1739209732.082632;-45.120503652039325
1739209732.0826366;-35.57807855764607
1739209732.082641;-35.57807855764607
1739209732.0826454;-45.120503652039325
1739209732.0826497;-45.120503652039325
1739209732.0826542;-45.120503652039325
1739209732.0826585;-45.120503652039325
1739209732.0826628;-38.13080360867914
1739209732.0826674;-38.13080360867914
1739209732.0826716;-38.13080360867914
1739209732.0826762;-32.816014438256545
1739209732.0826805;-45.120503652039325
1739209732.082685;-45.120503652039325
1739209732.0826893;-45.120503652039325
1739209732.0826938;-45.120503652039325
1739209732.082698;-45.120503652039325
1739209732.0827024;-38.13080360867914
1739209732.082707;-45.120503652039325
1739209732.0827112;-33.981070128970956
1739209732.0827157;-45.120503652039325
1739209732.08272;-38.13080360867914
1739209732.0827246;-45.120503652039325
1739209732.0827289;-45.120503652039325
1739209732.0827332;-38.13080360867914
1739209732.0827377;-45.120503652039325
1739209732.082742;-45.120503652039325
1739209732.0827465;-31.141103565318915
1739209732.0827508;-35.57807855764607
1739209732.0827553;-33.981070128970906
1739209732.0827596;-38.13080360867914
1739209732.0827641;-35.57807855764607
1739209732.0827684;-33.981070128970906
1739209732.0827727;-38.13080360867914
1739209732.0827773;-38.13080360867914
1739209732.0827816;-32.81601443825658
1739209732.082786;-38.13080360867914
1739209732.0827904;-33.981070128970906
1739209732.082795;-45.120503652039325
1739209732.0827992;-45.120503652039325
1739209732.0828037;-35.57807855764607
1739209732.082808;-32.816014438256545
1739209732.0828123;-38.13080360867914
1739209732.0828168;-31.141103565318915
1739209732.0828211;-35.57807855764607
1739209732.0828257;-38.13080360867914
1739209732.08283;-38.13080360867914
1739209732.0828345;-38.13080360867914
1739209732.0828388;-38.13080360867914
1739209732.082843;-38.13080360867914
1739209732.0828476;-45.120503652039325
1739209732.082852;-45.120503652039325
1739209732.0828564;-45.120503652039325
1739209732.0828607;-33.981070128970906
1739209732.0828652;-38.13080360867914
1739209732.0828695;-38.13080360867914
1739209732.082874;-38.13080360867914
1739209732.0828784;-35.57807855764607
1739209732.0828826;-45.120503652039325
1739209732.0828872;-45.120503652039325
1739209732.0828915;-45.120503652039325
1739209732.082896;-45.120503652039325
1739209732.0829003;-38.13080360867914
1739209732.0829048;-38.13080360867914
1739209732.082909;-45.120503652039325
1739209732.0829136;-45.120503652039325
1739209732.082918;-33.981070128970906
1739209732.0829222;-38.13080360867914
1739209732.0829268;-38.13080360867914
1739209732.082931;-45.120503652039325
1739209732.0829356;-45.120503652039325
1739209732.0829399;-38.13080360867914
1739209732.0829444;-35.57807855764607
1739209732.0829487;-38.13080360867914
1739209732.082953;-45.120503652039325
1739209732.0829575;-45.120503652039325
1739209732.0829618;-45.120503652039325
1739209732.0829663;-45.120503652039325
1739209732.0829706;-35.57807855764607
1739209732.0829751;-38.13080360867914
1739209732.0829794;-45.120503652039325
1739209732.082984;-45.120503652039325
1739209732.0829883;-38.13080360867914
1739209732.0829926;-31.141103565318915
1739209732.082997;-35.57807855764607
1739209732.0830014;-45.120503652039325
1739209732.083006;-38.13080360867914
1739209732.0830102;-32.816014438256545
1739209732.0830147;-38.13080360867914
1739209732.083019;-38.13080360867914
1739209732.0830233;-31.141103565318915
1739209732.0830278;-33.981070128970906
1739209732.0830321;-45.120503652039325
1739209732.0830367;-33.981070128970906
1739209732.083041;-33.981070128970906
1739209732.0830455;-45.120503652039325
1739209732.0830498;-38.13080360867914
1739209732.0830543;-38.13080360867914
1739209732.0830586;-38.13080360867914
1739209732.083063;-45.120503652039325
1739209732.0830674;-38.13080360867914
1739209732.0830717;-38.13080360867914
1739209732.0830762;-45.120503652039325
1739209732.0830805;-38.13080360867914
1739209732.083085;-38.13080360867914
1739209732.0830894;-38.13080360867914
1739209732.083094;-45.120503652039325
1739209732.0830982;-45.120503652039325
1739209732.0831025;-28.992665084841942
1739209732.083107;-38.13080360867914
1739209732.0831113;-45.120503652039325
1739209732.0831158;-38.13080360867914
1739209732.08312;-35.57807855764607
1739209732.0831246;-38.13080360867914
1739209732.083129;-45.120503652039325
1739209732.0831332;-45.120503652039325
1739209732.0831378;-45.120503652039325
1739209732.083142;-45.120503652039325
1739209732.0831466;-45.120503652039325
1739209732.0831509;-45.120503652039325
1739209732.0831554;-38.13080360867914
1739209732.0831597;-45.120503652039325
1739209732.0831642;-45.120503652039325
1739209732.0831685;-45.120503652039325
1739209732.0831728;-32.816014438256545
1739209732.0831773;-35.57807855764607
1739209732.0831816;-45.120503652039325
1739209732.0831861;-45.120503652039325
1739209732.0831904;-35.57807855764607
1739209732.083195;-32.816014438256545
1739209732.0831993;-38.13080360867914
1739209732.0832038;-38.13080360867914
1739209732.083208;-45.120503652039325
1739209732.0832124;-45.120503652039325
1739209732.083217;-45.120503652039325
1739209732.0832212;-45.120503652039325
1739209732.0832257;-45.120503652039325
1739209732.08323;-38.13080360867914
1739209732.0832345;-45.120503652039325
1739209732.0832388;-45.120503652039325
1739209732.0832431;-32.816014438256545
1739209732.0832477;-35.57807855764607
1739209732.083252;-38.13080360867914
1739209732.0832565;-38.13080360867914
1739209732.0832608;-38.13080360867914
1739209732.0832653;-32.816014438256545
1739209732.0832696;-45.120503652039325
1739209732.0832741;-38.13080360867914
1739209732.0832784;-38.13080360867914
1739209732.0832827;-45.120503652039325
1739209732.0832872;-45.120503652039325
1739209732.0832915;-45.120503652039325
1739209732.083296;-38.13080360867914
1739209732.0833004;-38.13080360867914
1739209732.083305;-45.120503652039325
1739209732.0833092;-45.120503652039325
1739209732.0833135;-45.120503652039325
1739209732.083318;-38.13080360867914
1739209732.0833223;-32.816014438256545
1739209732.0833268;-38.13080360867914
1739209732.083331;-38.13080360867914
1739209732.0833356;-38.13080360867914
1739209732.08334;-45.120503652039325
1739209732.0833445;-45.120503652039325
1739209732.0833488;-32.816014438256545
1739209732.083353;-32.816014438256545
1739209732.0833576;-38.13080360867914
1739209732.0833619;-38.13080360867914
1739209732.0833664;-38.13080360867914
1739209732.0833707;-45.120503652039325
1739209732.0833752;-45.120503652039325
1739209732.0833795;-32.816014438256545
1739209732.083384;-45.120503652039325
1739209732.0833883;-38.13080360867914
1739209732.0833926;-32.816014438256545
1739209732.0833972;-38.13080360867914
1739209732.0834014;-45.120503652039325
1739209732.083406;-45.120503652039325
1739209732.0834103;-35.57807855764607
1739209732.0834148;-45.120503652039325
1739209732.083419;-32.816014438256545
1739209732.0834234;-32.816014438256545
1739209732.083428;-45.120503652039325
1739209732.0834322;-45.120503652039325
1739209732.0834367;-38.13080360867914
1739209732.083441;-38.13080360867914
1739209732.0834455;-45.120503652039325
1739209732.0834498;-45.120503652039325
1739209732.0834544;-38.13080360867914
1739209732.0834587;-38.13080360867914
1739209732.083463;-45.120503652039325
1739209732.0834675;-38.13080360867914
1739209732.0834718;-35.57807855764607
1739209732.0834763;-33.981070128970906
1739209732.0834806;-32.816014438256545
1739209732.0834851;-32.816014438256545
1739209732.0834894;-45.120503652039325
1739209732.083494;-38.13080360867914
1739209732.0834982;-45.120503652039325
1739209732.0835025;-45.120503652039325
1739209732.083507;-45.120503652039325
1739209732.0835114;-45.120503652039325
1739209732.083516;-45.120503652039325
1739209732.0835202;-45.120503652039325
1739209732.0835247;-35.57807855764607
1739209732.083529;-25.62660358559016
1739209732.0835333;-38.13080360867914
1739209732.0835378;-45.120503652039325
1739209732.083542;-38.13080360867914
1739209732.0835466;-31.141103565318915
1739209732.083551;-38.13080360867914
1739209732.0835555;-45.120503652039325
1739209732.0835598;-38.13080360867914
1739209732.0835643;-33.981070128970956
1739209732.0835686;-45.120503652039325
1739209732.0835729;-45.120503652039325
1739209732.0835774;-38.13080360867914
1739209732.0835817;-38.13080360867914
1739209732.0835862;-38.13080360867914
1739209732.0835905;-45.120503652039325
1739209732.083595;-45.120503652039325
1739209732.0835993;-28.58837851428586
1739209732.0836039;-38.13080360867914
1739209732.0836082;-38.13080360867914
1739209732.0836124;-38.13080360867914
1739209732.083617;-35.57807855764607
1739209732.0836213;-45.120503652039325
1739209732.0836258;-45.120503652039325
1739209732.08363;-45.120503652039325
1739209732.0836346;-38.13080360867914
1739209732.083639;-45.120503652039325
1739209732.0836432;-45.120503652039325
1739209732.0836477;-45.120503652039325
1739209732.083652;-33.981070128970906
1739209732.0836565;-45.120503652039325
1739209732.0836608;-45.120503652039325
1739209732.0836654;-45.120503652039325
1739209732.0836697;-45.120503652039325
1739209732.0836742;-45.120503652039325
1739209732.0836785;-38.13080360867914
