CAN Message; 0x1d3:0000158f07d8b6c4
1739209708.6696713;-45.120503652039325
1739209708.6696744;-45.120503652039325
1739209708.6696777;-45.120503652039325
1739209708.6696808;-33.981070128970906
1739209708.6696854;-33.981070128970906
1739209708.66969;-45.120503652039325
1739209708.6696944;-30.49652367304973
1739209708.6696987;-26.991370085610736
1739209708.6697032;-45.120503652039325
1739209708.6697078;-38.13080360867914
1739209708.6697123;-38.13080360867914
1739209708.6697168;-45.120503652039325
1739209708.6697214;-45.120503652039325
1739209708.669726;-35.57807855764607
1739209708.6697302;-45.120503652039325
1739209708.6697347;-45.120503652039325
1739209708.6697392;-33.981070128970906
1739209708.6697438;-38.13080360867914
1739209708.6697483;-45.120503652039325
1739209708.6697528;-38.13080360867914
1739209708.6697574;-38.13080360867914
1739209708.669762;-45.120503652039325
1739209708.6697662;-38.13080360867914
1739209708.6697707;-38.13080360867914
1739209708.6697752;-45.120503652039325
1739209708.6697798;-38.13080360867914
1739209708.6697843;-38.13080360867914
1739209708.6697888;-45.120503652039325
1739209708.6697934;-33.981070128970906
1739209708.6697977;-45.120503652039325
1739209708.6698022;-45.120503652039325
1739209708.6698067;-35.57807855764607
1739209708.6698112;-45.120503652039325
1739209708.6698158;-45.120503652039325
1739209708.6698203;-45.120503652039325
1739209708.6698248;-35.57807855764607
1739209708.6698291;-45.120503652039325
1739209708.6698337;-45.120503652039325
1739209708.6698382;-45.120503652039325
1739209708.6698427;-45.120503652039325
1739209708.6698472;-45.120503652039325
1739209708.6698518;-45.120503652039325
1739209708.6698563;-38.13080360867914
1739209708.6698608;-38.13080360867914
1739209708.6698651;-33.981070128970906
1739209708.6698697;-45.120503652039325
1739209708.6698742;-38.13080360867914
1739209708.6698787;-35.57807855764607
1739209708.6698833;-38.13080360867914
1739209708.6698878;-38.13080360867914
1739209708.6698923;-45.120503652039325
1739209708.6698966;-35.57807855764607
1739209708.6699011;-38.13080360867914
1739209708.6699057;-38.13080360867914
1739209708.6699102;-38.13080360867914
1739209708.6699147;-45.120503652039325
1739209708.6699193;-45.120503652039325
1739209708.6699238;-45.120503652039325
1739209708.669928;-45.120503652039325
1739209708.6699326;-45.120503652039325
1739209708.6699371;-38.13080360867914
1739209708.6699417;-38.13080360867914
1739209708.6699462;-45.120503652039325
1739209708.6699507;-38.13080360867914
1739209708.6699553;-45.120503652039325
1739209708.6699598;-45.120503652039325
1739209708.669964;-38.13080360867914
1739209708.6699686;-38.13080360867914
1739209708.6699731;-45.120503652039325
1739209708.6699777;-45.120503652039325
1739209708.6699822;-33.981070128970906
1739209708.6699867;-38.13080360867914
1739209708.6699913;-38.13080360867914
1739209708.6699955;-45.120503652039325
1739209708.67;-45.120503652039325
1739209708.6700046;-32.816014438256545
1739209708.6700091;-45.120503652039325
1739209708.6700137;-45.120503652039325
1739209708.6700182;-45.120503652039325
1739209708.6700227;-45.120503652039325
1739209708.670027;-38.13080360867914
1739209708.6700315;-38.13080360867914
1739209708.670036;-38.13080360867914
1739209708.6700406;-45.120503652039325
1739209708.6700451;-45.120503652039325
1739209708.6700497;-38.13080360867914
1739209708.6700542;-38.13080360867914
1739209708.6700587;-38.13080360867914
1739209708.670063;-33.981070128970906
1739209708.6700675;-45.120503652039325
1739209708.670072;-33.981070128970906
1739209708.6700766;-33.981070128970906
1739209708.6700811;-38.13080360867914
1739209708.6700857;-45.120503652039325
1739209708.6700902;-38.13080360867914
1739209708.6700945;-32.816014438256545
1739209708.670099;-38.13080360867914
1739209708.6701035;-45.120503652039325
1739209708.670108;-33.981070128970906
1739209708.6701126;-33.981070128970906
1739209708.6701171;-33.981070128970906
1739209708.6701217;-45.120503652039325
1739209708.670126;-45.120503652039325
1739209708.6701305;-38.13080360867914
1739209708.670135;-33.981070128970906
1739209708.6701396;-45.120503652039325
1739209708.670144;-45.120503652039325
1739209708.6701486;-45.120503652039325
1739209708.6701531;-38.13080360867914
1739209708.6701577;-38.13080360867914
1739209708.670162;-38.13080360867914
1739209708.6701665;-45.120503652039325
1739209708.670171;-31.141103565318915
1739209708.6701756;-35.57807855764607
1739209708.67018;-38.13080360867914
1739209708.6701846;-45.120503652039325
1739209708.6701891;-38.13080360867914
1739209708.6701934;-38.13080360867914
1739209708.670198;-38.13080360867914
1739209708.6702025;-45.120503652039325
1739209708.670207;-29.438486411369347
1739209708.6702116;-38.13080360867914
1739209708.670216;-33.981070128970906
1739209708.6702206;-45.120503652039325
1739209708.670225;-45.120503652039325
1739209708.6702294;-35.57807855764607
1739209708.670234;-38.13080360867914
1739209708.6702385;-45.120503652039325
1739209708.670243;-27.267205301931607
1739209708.6702476;-38.13080360867914
1739209708.670252;-45.120503652039325
1739209708.6702566;-45.120503652039325
1739209708.670261;-33.981070128970906
1739209708.6702654;-38.13080360867914
1739209708.67027;-38.13080360867914
1739209708.6702745;-45.120503652039325
1739209708.670279;-38.13080360867914
1739209708.6702836;-38.13080360867914
1739209708.670288;-38.13080360867914
1739209708.6702924;-45.120503652039325
1739209708.670297;-38.13080360867914
1739209708.6703014;-38.13080360867914
1739209708.670306;-35.57807855764607
1739209708.6703105;-45.120503652039325
1739209708.670315;-33.981070128970906
1739209708.6703196;-38.13080360867914
1739209708.6703238;-38.13080360867914
1739209708.6703284;-35.57807855764607
1739209708.670333;-38.13080360867914
1739209708.6703374;-45.120503652039325
1739209708.670342;-38.13080360867914
1739209708.6703465;-38.13080360867914
1739209708.670351;-35.57807855764607
1739209708.6703553;-38.13080360867914
1739209708.6703598;-38.13080360867914
1739209708.6703644;-45.120503652039325
1739209708.670369;-38.13080360867914
1739209708.6703734;-45.120503652039325
1739209708.670378;-38.13080360867914
1739209708.6703825;-35.57807855764607
1739209708.670387;-35.57807855764607
1739209708.6703913;-45.120503652039325
1739209708.6703959;-38.13080360867914
1739209708.6704004;-35.57807855764607
1739209708.670405;-45.120503652039325
1739209708.6704094;-45.120503652039325
1739209708.670414;-32.816014438256545
1739209708.6704185;-45.120503652039325
1739209708.6704228;-32.816014438256545
1739209708.6704273;-33.981070128970906
1739209708.6704319;-45.120503652039325
1739209708.6704364;-38.13080360867914
1739209708.670441;-38.13080360867914
1739209708.6704454;-45.120503652039325
1739209708.67045;-38.13080360867914
1739209708.6704543;-32.816014438256545
1739209708.6704588;-33.981070128970956
1739209708.6704633;-33.981070128970956
1739209708.6704679;-38.13080360867914
1739209708.6704724;-45.120503652039325
1739209708.670477;-38.13080360867914
1739209708.6704814;-45.120503652039325
1739209708.670486;-33.981070128970906
1739209708.6704903;-38.13080360867914
1739209708.6704948;-33.981070128970906
1739209708.6704993;-35.57807855764607
1739209708.6705039;-38.13080360867914
1739209708.6705084;-45.120503652039325
1739209708.670513;-45.120503652039325
1739209708.6705174;-38.13080360867914
1739209708.6705217;-38.13080360867914
1739209708.6705263;-45.120503652039325
1739209708.6705308;-45.120503652039325
1739209708.6705353;-45.120503652039325
1739209708.6705399;-45.120503652039325
1739209708.6705444;-45.120503652039325
1739209708.670549;-38.13080360867914
1739209708.6705532;-35.57807855764607
1739209708.6705577;-45.120503652039325
1739209708.6705623;-45.120503652039325
1739209708.6705668;-38.13080360867914
1739209708.6705713;-45.120503652039325
1739209708.6705759;-38.13080360867914
1739209708.6705804;-45.120503652039325
1739209708.670585;-45.120503652039325
1739209708.6705892;-45.120503652039325
1739209708.6705937;-45.120503652039325
1739209708.6705983;-45.120503652039325
1739209708.6706028;-35.57807855764607
1739209708.6706073;-32.816014438256545
1739209708.6706119;-38.13080360867914
1739209708.6706164;-35.57807855764607
1739209708.6706207;-38.13080360867914
1739209708.6706252;-32.816014438256545
1739209708.6706297;-45.120503652039325
1739209708.6706343;-35.57807855764607
1739209708.6706388;-38.13080360867914
1739209708.6706433;-45.120503652039325
1739209708.6706479;-33.981070128970906
1739209708.6706522;-35.57807855764607
1739209708.6706567;-45.120503652039325
1739209708.6706612;-38.13080360867914
1739209708.6706657;-33.981070128970906
1739209708.6706703;-45.120503652039325
1739209708.6706748;-38.13080360867914
1739209708.6706793;-35.57807855764607
1739209708.6706839;-45.120503652039325
1739209708.6706882;-45.120503652039325
1739209708.6706927;-38.13080360867914
1739209708.6706972;-38.13080360867914
1739209708.6707017;-45.120503652039325
1739209708.6707063;-45.120503652039325
1739209708.6707108;-45.120503652039325
1739209708.6707153;-45.120503652039325
1739209708.6707196;-45.120503652039325
1739209708.6707242;-45.120503652039325
1739209708.6707287;-35.57807855764607
1739209708.6707332;-32.816014438256545
1739209708.6707377;-45.120503652039325
1739209708.6707423;-38.13080360867914
1739209708.6707468;-38.13080360867914
1739209708.670751;-45.120503652039325
1739209708.6707556;-45.120503652039325
1739209708.6707602;-33.981070128970906
1739209708.6707647;-38.13080360867914
1739209708.6707692;-45.120503652039325
1739209708.6707737;-45.120503652039325
1739209708.6707783;-35.57807855764607
1739209708.6707828;-45.120503652039325
1739209708.670787;-45.120503652039325
1739209708.6707916;-38.13080360867914
1739209708.6707962;-38.13080360867914
1739209708.6708007;-45.120503652039325
1739209708.6708052;-35.57807855764607
1739209708.6708097;-38.13080360867914
1739209708.6708143;-45.120503652039325
1739209708.6708186;-45.120503652039325
1739209708.670823;-45.120503652039325
1739209708.6708276;-45.120503652039325
1739209708.6708322;-35.57807855764607
1739209708.6708367;-38.13080360867914
1739209708.6708412;-45.120503652039325
1739209708.6708457;-38.13080360867914
1739209708.67085;-33.981070128970906
1739209708.6708546;-45.120503652039325
1739209708.670859;-35.57807855764607
1739209708.6708636;-33.981070128970906
1739209708.6708682;-45.120503652039325
1739209708.6708727;-38.13080360867914
1739209708.6708772;-35.57807855764607
1739209708.6708815;-38.13080360867914
1739209708.670886;-45.120503652039325
1739209708.6708906;-33.981070128970906
1739209708.670895;-35.57807855764607
1739209708.6708996;-33.981070128970906
1739209708.6709042;-45.120503652039325
1739209708.6709087;-33.981070128970906
1739209708.6709132;-35.57807855764607
1739209708.6709175;-38.13080360867914
1739209708.670922;-38.13080360867914
1739209708.6709266;-45.120503652039325
1739209708.670931;-45.120503652039325
1739209708.6709356;-45.120503652039325
1739209708.6709402;-38.13080360867914
1739209708.6709447;-38.13080360867914
1739209708.670949;-45.120503652039325
1739209708.6709535;-38.13080360867914
1739209708.670958;-32.816014438256545
1739209708.6709626;-35.57807855764607
1739209708.670967;-45.120503652039325
1739209708.6709716;-38.13080360867914
1739209708.6709762;-35.57807855764607
1739209708.6709805;-38.13080360867914
1739209708.670985;-45.120503652039325
1739209708.6709895;-35.57807855764607
1739209708.670994;-35.57807855764607
1739209708.6709986;-45.120503652039325
1739209708.671003;-38.13080360867914
1739209708.6710076;-32.816014438256545
1739209708.6710122;-45.120503652039325
1739209708.6710165;-38.13080360867914
1739209708.671021;-45.120503652039325
1739209708.6710255;-45.120503652039325
1739209708.67103;-45.120503652039325
1739209708.6710346;-38.13080360867914
1739209708.671039;-35.57807855764607
1739209708.6710436;-31.141103565318915
1739209708.671048;-38.13080360867914
1739209708.6710525;-45.120503652039325
1739209708.671057;-45.120503652039325
1739209708.6710615;-38.13080360867914
1739209708.671066;-45.120503652039325
1739209708.6710706;-38.13080360867914
1739209708.671075;-35.57807855764607
1739209708.6710794;-32.81601443825658
1739209708.671084;-45.120503652039325
1739209708.6710885;-45.120503652039325
1739209708.671093;-45.120503652039325
1739209708.6710975;-45.120503652039325
1739209708.671102;-38.13080360867914
1739209708.6711066;-38.13080360867914
1739209708.671111;-45.120503652039325
1739209708.6711154;-28.992665084841942
1739209708.67112;-32.816014438256545
1739209708.6711245;-38.13080360867914
1739209708.671129;-45.120503652039325
1739209708.6711335;-38.13080360867914
1739209708.671138;-45.120503652039325
1739209708.6711426;-45.120503652039325
1739209708.6711469;-38.13080360867914
1739209708.6711514;-32.81601443825658
1739209708.671156;-38.13080360867914
1739209708.6711605;-38.13080360867914
1739209708.671165;-45.120503652039325
1739209708.6711695;-45.120503652039325
1739209708.671174;-35.57807855764607
1739209708.6711783;-38.13080360867914
1739209708.6711829;-45.120503652039325
1739209708.6711874;-28.992665084841942
1739209708.671192;-32.816014438256545
1739209708.6711965;-38.13080360867914
1739209708.671201;-38.13080360867914
1739209708.6712055;-38.13080360867914
1739209708.67121;-35.57807855764607
1739209708.6712143;-38.13080360867914
1739209708.6712189;-38.13080360867914
1739209708.6712234;-45.120503652039325
1739209708.671228;-38.13080360867914
1739209708.6712325;-38.13080360867914
1739209708.671237;-45.120503652039325
1739209708.6712415;-45.120503652039325
1739209708.6712458;-38.13080360867914
1739209708.6712503;-45.120503652039325
1739209708.6712549;-35.57807855764607
1739209708.6712594;-45.120503652039325
1739209708.671264;-45.120503652039325
1739209708.6712685;-38.13080360867914
1739209708.671273;-35.57807855764607
1739209708.6712773;-38.13080360867914
1739209708.6712818;-45.120503652039325
1739209708.6712863;-33.981070128970906
1739209708.6712909;-35.57807855764607
1739209708.6712954;-32.816014438256545
1739209708.6713;-30.49652367304973
1739209708.6713045;-45.120503652039325
1739209708.671309;-38.13080360867914
1739209708.6713133;-38.13080360867914
1739209708.6713178;-35.57807855764607
1739209708.6713223;-38.13080360867914
1739209708.6713269;-35.57807855764607
1739209708.6713314;-45.120503652039325
1739209708.671336;-38.13080360867914
1739209708.6713405;-38.13080360867914
1739209708.6713448;-45.120503652039325
1739209708.6713493;-45.120503652039325
1739209708.6713538;-45.120503652039325
1739209708.6713583;-45.120503652039325
1739209708.6713629;-35.57807855764607
1739209708.6713674;-32.816014438256545
1739209708.671372;-29.438486411369333
1739209708.6713762;-45.120503652039325
1739209708.6713808;-45.120503652039325
1739209708.6713853;-38.13080360867914
1739209708.6713898;-35.57807855764607
1739209708.6713943;-33.981070128970906
1739209708.6713989;-38.13080360867914
1739209708.6714034;-38.13080360867914
1739209708.6714077;-45.120503652039325
1739209708.6714122;-38.13080360867914
1739209708.6714168;-45.120503652039325
1739209708.6714213;-38.13080360867914
1739209708.6714258;-35.57807855764607
1739209708.6714303;-38.13080360867914
1739209708.6714349;-38.13080360867914
1739209708.6714394;-38.13080360867914
1739209708.6714437;-45.120503652039325
1739209708.6714482;-38.13080360867914
1739209708.6714528;-45.120503652039325
1739209708.6714573;-45.120503652039325
1739209708.6714618;-45.120503652039325
1739209708.6714664;-38.13080360867914
1739209708.6714709;-45.120503652039325
1739209708.6714752;-45.120503652039325
1739209708.6714797;-35.57807855764607
1739209708.6714842;-45.120503652039325
1739209708.6714888;-45.120503652039325
1739209708.6714933;-35.57807855764607
1739209708.6714978;-32.816014438256545
1739209708.6715024;-45.120503652039325
1739209708.6715066;-45.120503652039325
1739209708.6715112;-38.13080360867914
1739209708.6715157;-45.120503652039325
1739209708.6715202;-38.13080360867914
1739209708.6715248;-45.120503652039325
1739209708.6715293;-45.120503652039325
1739209708.6715338;-35.57807855764607
1739209708.6715384;-38.13080360867914
1739209708.6715426;-45.120503652039325
1739209708.6715472;-38.13080360867914
1739209708.6715517;-45.120503652039325
1739209708.6715562;-38.13080360867914
1739209708.6715608;-35.57807855764607
1739209708.6715653;-45.120503652039325
1739209708.6715698;-45.120503652039325
1739209708.671574;-33.981070128970906
1739209708.6715786;-32.816014438256545
1739209708.6715832;-31.141103565318915
1739209708.6715877;-38.13080360867914
1739209708.6715922;-38.13080360867914
1739209708.6715968;-45.120503652039325
1739209708.6716013;-33.981070128970906
1739209708.6716056;-32.816014438256545
1739209708.67161;-38.13080360867914
1739209708.6716146;-38.13080360867914
1739209708.6716192;-33.981070128970906
1739209708.6716237;-33.981070128970906
1739209708.6716282;-33.981070128970906
1739209708.6716328;-38.13080360867914
1739209708.6716373;-33.981070128970906
1739209708.6716416;-38.13080360867914
1739209708.671646;-38.13080360867914
1739209708.6716506;-45.120503652039325
1739209708.6716552;-38.13080360867914
1739209708.6716597;-45.120503652039325
1739209708.6716642;-38.13080360867914
1739209708.6716688;-45.120503652039325
1739209708.671673;-38.13080360867914
1739209708.6716776;-35.57807855764607
1739209708.6716821;-38.13080360867914
1739209708.6716866;-38.13080360867914
1739209708.6716912;-45.120503652039325
1739209708.6716957;-45.120503652039325
1739209708.6717002;-38.13080360867914
1739209708.6717045;-45.120503652039325
1739209708.671709;-45.120503652039325
1739209708.6717136;-38.13080360867914
1739209708.6717181;-33.981070128970906
1739209708.6717227;-38.13080360867914
1739209708.6717272;-45.120503652039325
1739209708.6717317;-45.120503652039325
1739209708.6717362;-33.981070128970906
1739209708.6717405;-38.13080360867914
1739209708.671745;-38.13080360867914
1739209708.6717496;-38.13080360867914
1739209708.6717541;-38.13080360867914
1739209708.6717587;-45.120503652039325
1739209708.6717632;-45.120503652039325
1739209708.6717677;-45.120503652039325
1739209708.671772;-38.13080360867914
1739209708.6717765;-32.816014438256545
1739209708.671781;-38.13080360867914
1739209708.6717856;-38.13080360867914
1739209708.6717901;-33.981070128970906
1739209708.6717947;-45.120503652039325
1739209708.6717992;-45.120503652039325
1739209708.6718035;-38.13080360867914
1739209708.671808;-33.981070128970906
1739209708.6718125;-45.120503652039325
1739209708.671817;-45.120503652039325
1739209708.6718216;-38.13080360867914
1739209708.6718261;-38.13080360867914
1739209708.6718307;-38.13080360867914
1739209708.6718352;-38.13080360867914
1739209708.6718395;-38.13080360867914
1739209708.671844;-31.141103565318915
1739209708.6718485;-38.13080360867914
1739209708.671853;-45.120503652039325
1739209708.6718576;-35.57807855764607
1739209708.6718621;-38.13080360867914
1739209708.6718667;-45.120503652039325
1739209708.671871;-38.13080360867914
1739209708.6718755;-38.13080360867914
1739209708.67188;-28.218542851754165
1739209708.6718845;-45.120503652039325
1739209708.671889;-33.981070128970906
1739209708.6718936;-38.13080360867914
1739209708.6718981;-38.13080360867914
1739209708.6719024;-45.120503652039325
1739209708.671907;-38.13080360867914
1739209708.6719115;-45.120503652039325
1739209708.671916;-28.992665084841942
1739209708.6719205;-32.816014438256545
1739209708.671925;-38.13080360867914
1739209708.6719296;-45.120503652039325
1739209708.6719341;-38.13080360867914
1739209708.6719384;-38.13080360867914
1739209708.671943;-45.120503652039325
1739209708.6719475;-45.120503652039325
1739209708.671952;-45.120503652039325
1739209708.6719565;-38.13080360867914
1739209708.671961;-38.13080360867914
1739209708.6719656;-45.120503652039325
1739209708.67197;-45.120503652039325
1739209708.6719744;-45.120503652039325
1739209708.671979;-45.120503652039325
1739209708.6719835;-38.13080360867914
1739209708.671988;-31.141103565318915
1739209708.6719925;-38.13080360867914
1739209708.671997;-45.120503652039325
1739209708.6720014;-38.13080360867914
1739209708.672006;-38.13080360867914
1739209708.6720104;-45.120503652039325
1739209708.672015;-38.13080360867914
1739209708.6720195;-38.13080360867914
1739209708.672024;-38.13080360867914
1739209708.6720285;-45.120503652039325
1739209708.6720328;-45.120503652039325
1739209708.6720374;-38.13080360867914
1739209708.672042;-38.13080360867914
1739209708.6720464;-45.120503652039325
1739209708.672051;-45.120503652039325
1739209708.6720555;-33.981070128970906
1739209708.67206;-38.13080360867914
1739209708.6720645;-38.13080360867914
1739209708.6720688;-38.13080360867914
1739209708.6720734;-45.120503652039325
1739209708.672078;-35.57807855764607
1739209708.6720824;-45.120503652039325
1739209708.672087;-31.141103565318915
1739209708.6720915;-35.57807855764607
1739209708.672096;-32.816014438256545
1739209708.6721003;-33.981070128970906
1739209708.6721048;-38.13080360867914
1739209708.6721094;-35.57807855764607
1739209708.672114;-38.13080360867914
1739209708.6721184;-45.120503652039325
1739209708.672123;-45.120503652039325
1739209708.6721275;-45.120503652039325
1739209708.6721318;-45.120503652039325
1739209708.6721363;-38.13080360867914
1739209708.6721408;-33.981070128970906
1739209708.6721454;-38.13080360867914
1739209708.67215;-38.13080360867914
1739209708.6721544;-38.13080360867914
1739209708.672159;-38.13080360867914
1739209708.6721635;-45.120503652039325
1739209708.6721678;-35.57807855764607
1739209708.6721723;-32.816014438256545
1739209708.6721768;-45.120503652039325
1739209708.6721814;-45.120503652039325
1739209708.672186;-45.120503652039325
1739209708.6721904;-45.120503652039325
1739209708.672195;-38.13080360867914
1739209708.6721992;-35.57807855764607
1739209708.6722038;-45.120503652039325
1739209708.6722083;-45.120503652039325
1739209708.6722128;-45.120503652039325
1739209708.6722174;-45.120503652039325
1739209708.672222;-45.120503652039325
1739209708.6722264;-38.13080360867914
1739209708.6722307;-38.13080360867914
1739209708.6722353;-45.120503652039325
1739209708.6722398;-33.981070128970906
1739209708.6722443;-35.57807855764607
1739209708.6722488;-38.13080360867914
1739209708.6722534;-35.57807855764607
1739209708.672258;-45.120503652039325
1739209708.6722624;-45.120503652039325
1739209708.6722667;-38.13080360867914
1739209708.6722713;-35.57807855764607
1739209708.6722758;-45.120503652039325
1739209708.6722803;-38.13080360867914
1739209708.6722848;-38.13080360867914
1739209708.6722894;-38.13080360867914
1739209708.672294;-38.13080360867914
1739209708.6722982;-45.120503652039325
1739209708.6723027;-45.120503652039325
1739209708.6723073;-35.57807855764607
1739209708.6723118;-38.13080360867914
1739209708.6723163;-45.120503652039325
1739209708.6723208;-38.13080360867914
1739209708.6723254;-45.120503652039325
1739209708.6723297;-45.120503652039325
1739209708.6723342;-38.13080360867914
1739209708.6723387;-38.13080360867914
1739209708.6723433;-38.13080360867914
1739209708.6723478;-45.120503652039325
1739209708.6723523;-35.57807855764607
1739209708.6723568;-45.120503652039325
1739209708.6723614;-45.120503652039325
1739209708.6723657;-45.120503652039325
1739209708.6723702;-38.13080360867914
1739209708.6723747;-45.120503652039325
1739209708.6723793;-45.120503652039325
1739209708.6723838;-38.13080360867914
1739209708.6723883;-45.120503652039325
1739209708.6723928;-45.120503652039325
1739209708.6723971;-45.120503652039325
1739209708.6724017;-33.981070128970906
1739209708.6724062;-45.120503652039325
1739209708.6724107;-38.13080360867914
1739209708.6724153;-35.57807855764607
1739209708.6724198;-45.120503652039325
1739209708.6724243;-32.816014438256545
1739209708.6724286;-45.120503652039325
1739209708.6724331;-45.120503652039325
1739209708.6724377;-38.13080360867914
1739209708.6724422;-45.120503652039325
1739209708.6724467;-38.13080360867914
1739209708.6724513;-35.57807855764607
1739209708.6724558;-45.120503652039325
1739209708.6724603;-45.120503652039325
1739209708.6724646;-38.13080360867914
1739209708.6724691;-38.13080360867914
1739209708.6724737;-38.13080360867914
1739209708.6724782;-45.120503652039325
1739209708.6724827;-38.13080360867914
1739209708.6724873;-35.57807855764607
1739209708.6724918;-38.13080360867914
1739209708.672496;-35.57807855764607
1739209708.6725006;-38.13080360867914
1739209708.6725051;-38.13080360867914
1739209708.6725097;-38.13080360867914
1739209708.6725142;-38.13080360867914
1739209708.6725187;-33.981070128970906
1739209708.6725233;-38.13080360867914
1739209708.6725276;-45.120503652039325
1739209708.672532;-45.120503652039325
1739209708.6725366;-38.13080360867914
1739209708.6725411;-45.120503652039325
1739209708.6725457;-38.13080360867914
1739209708.6725502;-35.57807855764607
1739209708.6725547;-35.57807855764607
1739209708.6725593;-35.57807855764607
1739209708.6725636;-45.120503652039325
1739209708.672568;-38.13080360867914
1739209708.6725726;-38.13080360867914
1739209708.6725771;-45.120503652039325
1739209708.6725817;-45.120503652039325
1739209708.6725862;-45.120503652039325
1739209708.6725907;-45.120503652039325
1739209708.672595;-45.120503652039325
1739209708.6725996;-38.13080360867914
1739209708.672604;-38.13080360867914
1739209708.6726086;-33.981070128970906
1739209708.6726131;-32.816014438256545
1739209708.6726177;-38.13080360867914
1739209708.6726222;-45.120503652039325
1739209708.6726265;-33.981070128970906
1739209708.672631;-35.57807855764607
1739209708.6726356;-38.13080360867914
1739209708.67264;-45.120503652039325
1739209708.6726446;-38.13080360867914
1739209708.6726491;-38.13080360867914
1739209708.6726537;-45.120503652039325
1739209708.672658;-45.120503652039325
1739209708.6726625;-45.120503652039325
1739209708.672667;-45.120503652039325
1739209708.6726716;-38.13080360867914
1739209708.672676;-45.120503652039325
1739209708.6726806;-38.13080360867914
1739209708.6726851;-38.13080360867914
1739209708.6726897;-38.13080360867914
1739209708.672694;-45.120503652039325
1739209708.6726985;-38.13080360867914
1739209708.672703;-45.120503652039325
1739209708.6727076;-38.13080360867914
1739209708.672712;-38.13080360867914
1739209708.6727166;-38.13080360867914
1739209708.6727211;-45.120503652039325
1739209708.6727254;-38.13080360867914
1739209708.67273;-45.120503652039325
1739209708.6727345;-38.13080360867914
1739209708.672739;-38.13080360867914
1739209708.6727436;-45.120503652039325
1739209708.672748;-38.13080360867914
1739209708.6727526;-32.816014438256545
1739209708.672757;-38.13080360867914
1739209708.6727614;-38.13080360867914
1739209708.672766;-45.120503652039325
1739209708.6727705;-38.13080360867914
1739209708.672775;-35.57807855764607
1739209708.6727796;-38.13080360867914
1739209708.672784;-45.120503652039325
1739209708.6727886;-27.267205301931607
1739209708.672793;-32.816014438256545
1739209708.6727974;-38.13080360867914
1739209708.672802;-45.120503652039325
1739209708.6728065;-35.57807855764607
1739209708.672811;-38.13080360867914
1739209708.6728156;-45.120503652039325
1739209708.67282;-45.120503652039325
1739209708.6728244;-35.57807855764607
1739209708.672829;-45.120503652039325
1739209708.6728334;-38.13080360867914
1739209708.672838;-45.120503652039325
1739209708.6728425;-45.120503652039325
1739209708.672847;-45.120503652039325
1739209708.6728516;-38.13080360867914
1739209708.6728559;-38.13080360867914
1739209708.6728604;-31.141103565318915
1739209708.672865;-33.981070128970906
1739209708.6728694;-38.13080360867914
1739209708.672874;-45.120503652039325
1739209708.6728785;-38.13080360867914
1739209708.672883;-38.13080360867914
1739209708.6728876;-45.120503652039325
1739209708.6728919;-45.120503652039325
1739209708.6728964;-45.120503652039325
1739209708.672901;-38.13080360867914
1739209708.6729054;-33.981070128970906
1739209708.67291;-45.120503652039325
1739209708.6729145;-45.120503652039325
1739209708.672919;-45.120503652039325
1739209708.6729233;-45.120503652039325
1739209708.6729279;-45.120503652039325
1739209708.6729324;-45.120503652039325
1739209708.672937;-32.816014438256545
1739209708.6729414;-45.120503652039325
1739209708.672946;-45.120503652039325
1739209708.6729505;-38.13080360867914
1739209708.6729548;-38.13080360867914
1739209708.6729593;-33.981070128970906
1739209708.6729639;-45.120503652039325
1739209708.6729684;-31.141103565318915
1739209708.672973;-29.438486411369333
1739209708.6729774;-45.120503652039325
1739209708.672982;-38.13080360867914
1739209708.6729865;-31.141103565318915
1739209708.6729908;-32.816014438256545
1739209708.6729953;-45.120503652039325
1739209708.6729999;-35.57807855764607
1739209708.6730044;-45.120503652039325
1739209708.673009;-45.120503652039325
1739209708.6730134;-38.13080360867914
1739209708.673018;-38.13080360867914
1739209708.6730223;-38.13080360867914
1739209708.6730268;-45.120503652039325
1739209708.6730313;-35.57807855764607
1739209708.6730359;-38.13080360867914
1739209708.6730404;-31.141103565318915
1739209708.673045;-27.8777449560314
1739209708.6730494;-38.13080360867914
1739209708.6730537;-38.13080360867914
1739209708.6730583;-45.120503652039325
1739209708.6730628;-45.120503652039325
1739209708.6730673;-38.13080360867914
1739209708.6730719;-35.57807855764607
1739209708.6730764;-45.120503652039325
1739209708.673081;-45.120503652039325
1739209708.6730855;-35.57807855764607
1739209708.6730897;-38.13080360867914
1739209708.6730943;-45.120503652039325
1739209708.6730988;-32.816014438256545
1739209708.6731033;-45.120503652039325
1739209708.6731079;-38.13080360867914
1739209708.6731124;-38.13080360867914
1739209708.673117;-45.120503652039325
1739209708.6731212;-38.13080360867914
1739209708.6731257;-38.13080360867914
1739209708.6731303;-45.120503652039325
1739209708.6731348;-45.120503652039325
1739209708.6731393;-38.13080360867914
1739209708.6731439;-45.120503652039325
1739209708.6731484;-35.57807855764607
1739209708.6731527;-29.438486411369333
1739209708.6731572;-45.120503652039325
1739209708.6731617;-45.120503652039325
1739209708.6731663;-35.57807855764607
1739209708.6731708;-38.13080360867914
1739209708.6731753;-45.120503652039325
1739209708.6731799;-45.120503652039325
1739209708.6731842;-45.120503652039325
1739209708.6731887;-45.120503652039325
1739209708.6731932;-38.13080360867914
1739209708.6731977;-45.120503652039325
