CAN Message; 0x1d3:000023db7de56698
1739209779.2051451;-30.49652367304973
1739209779.2051554;-38.13080360867914
1739209779.2051659;-45.120503652039325
1739209779.2051764;-38.13080360867914
1739209779.2051868;-33.981070128970906
1739209779.2051973;-45.120503652039325
1739209779.2052078;-38.13080360867914
1739209779.205218;-38.13080360867914
1739209779.2052286;-45.120503652039325
1739209779.205239;-38.13080360867914
1739209779.2052495;-38.13080360867914
1739209779.20526;-45.120503652039325
1739209779.2052703;-45.120503652039325
1739209779.2052808;-38.13080360867914
1739209779.2052913;-45.120503652039325
1739209779.2053018;-38.13080360867914
1739209779.2053123;-45.120503652039325
1739209779.2053225;-38.13080360867914
1739209779.205333;-31.141103565318893
1739209779.2053435;-31.141103565318915
1739209779.205354;-45.120503652039325
1739209779.2053645;-38.13080360867914
1739209779.2053747;-33.981070128970906
1739209779.2053852;-45.120503652039325
1739209779.2053957;-45.120503652039325
1739209779.2054062;-45.120503652039325
1739209779.2054167;-45.120503652039325
1739209779.2054272;-45.120503652039325
1739209779.2054374;-35.57807855764607
1739209779.205448;-38.13080360867914
1739209779.2054584;-45.120503652039325
1739209779.205469;-38.13080360867914
1739209779.2054794;-38.13080360867914
1739209779.2054896;-31.141103565318915
1739209779.2055001;-45.120503652039325
1739209779.2055106;-38.13080360867914
1739209779.205521;-38.13080360867914
1739209779.2055316;-33.981070128970906
1739209779.205542;-45.120503652039325
1739209779.2055523;-38.13080360867914
1739209779.2055628;-38.13080360867914
1739209779.2055733;-38.13080360867914
1739209779.2055838;-45.120503652039325
1739209779.2055943;-38.13080360867914
1739209779.2056046;-38.13080360867914
1739209779.205615;-45.120503652039325
1739209779.2056255;-45.120503652039325
1739209779.205636;-38.13080360867914
1739209779.2056465;-38.13080360867914
1739209779.2056568;-45.120503652039325
1739209779.2056673;-38.13080360867914
1739209779.2056777;-38.13080360867914
1739209779.2056882;-32.816014438256545
1739209779.2056987;-30.49652367304973
1739209779.205709;-45.120503652039325
1739209779.2057195;-38.13080360867914
1739209779.20573;-35.57807855764607
1739209779.2057405;-27.267205301931607
1739209779.205751;-35.57807855764607
1739209779.2057614;-38.13080360867914
1739209779.2057717;-38.13080360867914
1739209779.2057822;-33.981070128970906
1739209779.2057927;-45.120503652039325
1739209779.2058032;-38.13080360867914
1739209779.2058136;-38.13080360867914
1739209779.205824;-33.981070128970906
1739209779.2058344;-38.13080360867914
1739209779.2058449;-45.120503652039325
1739209779.2058554;-45.120503652039325
1739209779.2058659;-33.981070128970906
1739209779.2058764;-45.120503652039325
1739209779.2058866;-45.120503652039325
1739209779.205897;-45.120503652039325
1739209779.2059076;-45.120503652039325
1739209779.205918;-38.13080360867914
1739209779.2059286;-38.13080360867914
1739209779.2059388;-45.120503652039325
1739209779.2059493;-38.13080360867914
1739209779.2059598;-35.57807855764607
1739209779.2059703;-33.981070128970906
1739209779.2059808;-45.120503652039325
1739209779.205991;-33.981070128970906
1739209779.2060015;-32.816014438256545
1739209779.206012;-38.13080360867914
1739209779.2060225;-45.120503652039325
1739209779.206033;-38.13080360867914
1739209779.2060432;-32.816014438256545
1739209779.2060537;-38.13080360867914
1739209779.2060642;-45.120503652039325
1739209779.2060747;-29.438486411369347
1739209779.2060852;-31.141103565318915
1739209779.2060957;-33.981070128970906
1739209779.206106;-45.120503652039325
1739209779.2061164;-38.13080360867914
1739209779.206127;-45.120503652039325
1739209779.2061374;-45.120503652039325
1739209779.206148;-45.120503652039325
1739209779.2061582;-33.981070128970906
1739209779.2061687;-38.13080360867914
1739209779.2061791;-45.120503652039325
1739209779.2061896;-45.120503652039325
1739209779.2062001;-45.120503652039325
1739209779.2062106;-45.120503652039325
1739209779.2062209;-45.120503652039325
1739209779.2062314;-38.13080360867914
1739209779.2062418;-31.141103565318915
1739209779.2062523;-38.13080360867914
1739209779.2062628;-45.120503652039325
1739209779.206273;-35.57807855764607
1739209779.2062836;-38.13080360867914
1739209779.206294;-45.120503652039325
1739209779.2063046;-45.120503652039325
1739209779.206315;-45.120503652039325
1739209779.2063253;-38.13080360867914
1739209779.2063358;-38.13080360867914
1739209779.2063463;-45.120503652039325
1739209779.2063568;-45.120503652039325
1739209779.2063673;-33.981070128970906
1739209779.2063775;-45.120503652039325
1739209779.206388;-45.120503652039325
1739209779.2063985;-32.816014438256545
1739209779.206409;-45.120503652039325
1739209779.2064195;-38.13080360867914
1739209779.20643;-35.57807855764607
1739209779.2064402;-45.120503652039325
1739209779.2064507;-38.13080360867914
1739209779.2064612;-38.13080360867914
1739209779.2064717;-38.13080360867914
1739209779.2064822;-38.13080360867914
1739209779.2064924;-35.57807855764607
1739209779.206503;-45.120503652039325
1739209779.2065134;-38.13080360867914
1739209779.206524;-33.981070128970906
1739209779.2065344;-45.120503652039325
1739209779.2065449;-38.13080360867914
1739209779.2065551;-35.57807855764607
1739209779.2065656;-38.13080360867914
1739209779.206576;-45.120503652039325
1739209779.2065866;-38.13080360867914
1739209779.206597;-38.13080360867914
1739209779.2066073;-45.120503652039325
1739209779.2066178;-35.57807855764607
1739209779.2066283;-45.120503652039325
1739209779.2066388;-45.120503652039325
1739209779.2066493;-33.981070128970906
1739209779.2066596;-38.13080360867914
1739209779.20667;-32.816014438256545
1739209779.2066805;-33.981070128970906
1739209779.206691;-38.13080360867914
1739209779.2067015;-45.120503652039325
1739209779.2067118;-35.57807855764607
1739209779.2067223;-35.57807855764607
1739209779.2067327;-45.120503652039325
1739209779.2067432;-35.57807855764607
1739209779.2067537;-45.120503652039325
1739209779.2067642;-38.13080360867914
1739209779.2067745;-45.120503652039325
1739209779.206785;-38.13080360867914
1739209779.2067955;-45.120503652039325
1739209779.206806;-45.120503652039325
1739209779.2068164;-33.981070128970906
1739209779.2068267;-45.120503652039325
1739209779.2068372;-45.120503652039325
1739209779.2068477;-45.120503652039325
1739209779.2068582;-45.120503652039325
1739209779.2068686;-38.13080360867914
1739209779.2068791;-35.57807855764607
1739209779.2068894;-45.120503652039325
1739209779.2069;-45.120503652039325
1739209779.2069104;-45.120503652039325
1739209779.2069209;-26.991370085610736
1739209779.2069314;-32.816014438256545
1739209779.2069416;-45.120503652039325
1739209779.206952;-38.13080360867914
1739209779.2069626;-35.57807855764607
1739209779.206973;-35.57807855764607
1739209779.2069836;-45.120503652039325
1739209779.2069938;-45.120503652039325
1739209779.2070043;-45.120503652039325
1739209779.2070148;-45.120503652039325
1739209779.2070253;-45.120503652039325
1739209779.2070358;-45.120503652039325
1739209779.207046;-45.120503652039325
1739209779.2070565;-45.120503652039325
1739209779.207067;-45.120503652039325
1739209779.2070775;-45.120503652039325
1739209779.207088;-29.438486411369333
1739209779.2070985;-28.992665084841942
1739209779.2071087;-45.120503652039325
1739209779.2071192;-38.13080360867914
1739209779.2071297;-38.13080360867914
1739209779.2071402;-33.981070128970906
1739209779.2071507;-45.120503652039325
1739209779.207161;-45.120503652039325
1739209779.2071714;-35.57807855764607
1739209779.207182;-45.120503652039325
1739209779.2071924;-45.120503652039325
1739209779.207203;-45.120503652039325
1739209779.2072134;-45.120503652039325
1739209779.2072237;-38.13080360867914
1739209779.2072341;-45.120503652039325
1739209779.2072446;-38.13080360867914
1739209779.2072551;-45.120503652039325
1739209779.2072656;-45.120503652039325
1739209779.2072759;-38.13080360867914
1739209779.2072864;-33.981070128970906
1739209779.2072968;-45.120503652039325
1739209779.2073073;-35.57807855764607
1739209779.2073178;-32.816014438256545
1739209779.207328;-45.120503652039325
1739209779.2073386;-38.13080360867914
1739209779.207349;-32.816014438256545
1739209779.2073596;-35.57807855764607
1739209779.20737;-38.13080360867914
1739209779.2073803;-38.13080360867914
1739209779.2073908;-38.13080360867914
1739209779.2074013;-38.13080360867914
1739209779.2074118;-32.816014438256545
1739209779.2074223;-45.120503652039325
1739209779.2074327;-45.120503652039325
1739209779.207443;-32.816014438256545
1739209779.2074535;-33.981070128970906
1739209779.207464;-38.13080360867914
1739209779.2074745;-45.120503652039325
1739209779.207485;-35.57807855764607
1739209779.2074952;-35.57807855764607
1739209779.2075057;-45.120503652039325
1739209779.2075162;-45.120503652039325
1739209779.2075267;-45.120503652039325
1739209779.2075372;-45.120503652039325
1739209779.2075477;-45.120503652039325
1739209779.207558;-38.13080360867914
1739209779.2075684;-33.981070128970906
1739209779.207579;-38.13080360867914
1739209779.2075894;-45.120503652039325
1739209779.2075999;-38.13080360867914
1739209779.2076101;-32.816014438256545
1739209779.2076206;-38.13080360867914
1739209779.207631;-45.120503652039325
1739209779.2076416;-35.57807855764607
1739209779.207652;-38.13080360867914
1739209779.2076623;-45.120503652039325
1739209779.2076728;-45.120503652039325
1739209779.2076833;-45.120503652039325
1739209779.2076938;-45.120503652039325
1739209779.2077043;-38.13080360867914
1739209779.2077146;-45.120503652039325
1739209779.207725;-38.13080360867914
1739209779.2077355;-38.13080360867914
1739209779.207746;-45.120503652039325
1739209779.2077565;-38.13080360867914
1739209779.207767;-33.981070128970906
1739209779.2077773;-45.120503652039325
1739209779.2077878;-45.120503652039325
1739209779.2077982;-38.13080360867914
1739209779.2078087;-38.13080360867914
1739209779.2078192;-45.120503652039325
1739209779.2078295;-38.13080360867914
1739209779.20784;-45.120503652039325
1739209779.2078505;-38.13080360867914
1739209779.207861;-38.13080360867914
1739209779.2078714;-45.120503652039325
1739209779.207882;-38.13080360867914
1739209779.2078922;-38.13080360867914
1739209779.2079027;-38.13080360867914
1739209779.2079132;-45.120503652039325
1739209779.2079237;-38.13080360867914
1739209779.2079341;-38.13080360867914
1739209779.2079444;-38.13080360867914
1739209779.207955;-38.13080360867914
1739209779.2079654;-32.816014438256545
1739209779.2079759;-38.13080360867914
1739209779.2079864;-38.13080360867914
1739209779.2079966;-35.57807855764607
1739209779.208007;-38.13080360867914
1739209779.2080176;-32.816014438256545
1739209779.208028;-38.13080360867914
1739209779.2080386;-45.120503652039325
1739209779.2080488;-35.57807855764607
1739209779.2080593;-35.57807855764607
1739209779.2080698;-45.120503652039325
1739209779.2080803;-45.120503652039325
1739209779.2080908;-35.57807855764607
1739209779.2081013;-35.57807855764607
1739209779.2081115;-38.13080360867914
1739209779.208122;-45.120503652039325
1739209779.2081325;-45.120503652039325
1739209779.208143;-38.13080360867914
1739209779.2081535;-45.120503652039325
1739209779.2081637;-45.120503652039325
1739209779.2081742;-45.120503652039325
1739209779.2081847;-45.120503652039325
1739209779.2081952;-35.57807855764607
1739209779.2082057;-38.13080360867914
1739209779.2082162;-35.57807855764607
1739209779.2082264;-38.13080360867914
1739209779.208237;-45.120503652039325
1739209779.2082474;-45.120503652039325
1739209779.208258;-38.13080360867914
1739209779.2082684;-33.981070128970906
1739209779.2082787;-28.58837851428586
1739209779.2082891;-38.13080360867914
1739209779.2082996;-45.120503652039325
1739209779.2083101;-33.981070128970906
1739209779.2083206;-31.141103565318915
1739209779.2083309;-45.120503652039325
1739209779.2083414;-45.120503652039325
1739209779.2083519;-45.120503652039325
1739209779.2083623;-38.13080360867914
1739209779.2083728;-38.13080360867914
1739209779.208383;-45.120503652039325
1739209779.2083936;-45.120503652039325
1739209779.208404;-45.120503652039325
1739209779.2084146;-38.13080360867914
1739209779.208425;-35.57807855764607
1739209779.2084355;-45.120503652039325
1739209779.2084458;-32.816014438256545
1739209779.2084563;-38.13080360867914
1739209779.2084668;-45.120503652039325
1739209779.2084773;-38.13080360867914
1739209779.2084877;-35.57807855764607
1739209779.208498;-35.57807855764607
1739209779.2085085;-45.120503652039325
1739209779.208519;-45.120503652039325
1739209779.2085295;-33.981070128970906
1739209779.20854;-38.13080360867914
1739209779.2085505;-45.120503652039325
1739209779.2085607;-38.13080360867914
1739209779.2085712;-38.13080360867914
1739209779.2085817;-45.120503652039325
1739209779.2085922;-45.120503652039325
1739209779.2086027;-45.120503652039325
1739209779.208613;-45.120503652039325
1739209779.2086234;-38.13080360867914
1739209779.208634;-33.981070128970906
1739209779.2086444;-45.120503652039325
1739209779.2086549;-45.120503652039325
1739209779.2086651;-38.13080360867914
1739209779.2086756;-38.13080360867914
1739209779.208686;-45.120503652039325
1739209779.2086966;-29.438486411369333
1739209779.208707;-38.13080360867914
1739209779.2087173;-45.120503652039325
1739209779.2087278;-45.120503652039325
1739209779.2087383;-45.120503652039325
1739209779.2087488;-45.120503652039325
1739209779.2087593;-45.120503652039325
1739209779.2087698;-38.13080360867914
1739209779.20878;-33.981070128970956
1739209779.2087905;-45.120503652039325
1739209779.208801;-38.13080360867914
1739209779.2088115;-45.120503652039325
1739209779.208822;-38.13080360867914
1739209779.2088323;-38.13080360867914
1739209779.2088428;-38.13080360867914
1739209779.2088532;-35.57807855764607
1739209779.2088637;-38.13080360867914
1739209779.2088742;-38.13080360867914
1739209779.2088847;-33.981070128970906
1739209779.208895;-45.120503652039325
1739209779.2089055;-45.120503652039325
1739209779.208916;-33.981070128970906
1739209779.2089264;-45.120503652039325
1739209779.208937;-45.120503652039325
1739209779.2089472;-30.49652367304973
1739209779.2089577;-38.13080360867914
1739209779.2089682;-45.120503652039325
1739209779.2089787;-45.120503652039325
1739209779.2089891;-35.57807855764607
1739209779.2089994;-38.13080360867914
1739209779.20901;-38.13080360867914
1739209779.2090204;-35.57807855764607
1739209779.2090309;-38.13080360867914
1739209779.2090414;-33.981070128970906
1739209779.2090516;-45.120503652039325
1739209779.209062;-38.13080360867914
1739209779.2090726;-35.57807855764607
1739209779.209083;-33.981070128970906
1739209779.2090936;-45.120503652039325
1739209779.209104;-33.981070128970906
1739209779.2091143;-31.141103565318915
1739209779.2091248;-38.13080360867914
1739209779.2091353;-45.120503652039325
1739209779.2091458;-38.13080360867914
1739209779.2091563;-35.57807855764607
1739209779.2091665;-38.13080360867914
1739209779.209177;-45.120503652039325
1739209779.2091875;-38.13080360867914
1739209779.209198;-33.981070128970906
1739209779.2092085;-45.120503652039325
1739209779.209219;-45.120503652039325
1739209779.2092292;-45.120503652039325
1739209779.2092397;-32.816014438256545
1739209779.2092502;-38.13080360867914
1739209779.2092607;-45.120503652039325
1739209779.2092712;-45.120503652039325
1739209779.2092814;-45.120503652039325
1739209779.209292;-33.981070128970906
1739209779.2093024;-45.120503652039325
1739209779.209313;-45.120503652039325
1739209779.2093234;-45.120503652039325
1739209779.2093337;-35.57807855764607
1739209779.2093441;-38.13080360867914
1739209779.2093546;-45.120503652039325
1739209779.2093651;-35.57807855764607
1739209779.2093756;-38.13080360867914
1739209779.2093859;-45.120503652039325
1739209779.2093964;-45.120503652039325
1739209779.2094069;-45.120503652039325
1739209779.2094173;-45.120503652039325
1739209779.2094278;-45.120503652039325
1739209779.2094383;-45.120503652039325
1739209779.2094486;-38.13080360867914
1739209779.209459;-38.13080360867914
1739209779.2094696;-38.13080360867914
1739209779.20948;-45.120503652039325
1739209779.2094905;-38.13080360867914
1739209779.2095008;-38.13080360867914
1739209779.2095113;-45.120503652039325
1739209779.2095218;-38.13080360867914
1739209779.2095323;-45.120503652039325
1739209779.2095428;-38.13080360867914
1739209779.2095532;-32.816014438256545
1739209779.2095635;-35.57807855764607
1739209779.209574;-45.120503652039325
1739209779.2095845;-38.13080360867914
1739209779.209595;-33.981070128970906
1739209779.2096055;-45.120503652039325
1739209779.2096157;-45.120503652039325
1739209779.2096262;-31.14110356531892
1739209779.2096367;-38.13080360867914
1739209779.2096472;-38.13080360867914
1739209779.2096577;-38.13080360867914
1739209779.209668;-38.13080360867914
1739209779.2096784;-38.13080360867914
1739209779.209689;-38.13080360867914
1739209779.2096994;-45.120503652039325
1739209779.20971;-31.141103565318915
1739209779.2097201;-45.120503652039325
1739209779.2097306;-45.120503652039325
1739209779.209741;-35.57807855764607
1739209779.2097516;-38.13080360867914
1739209779.209762;-35.57807855764607
1739209779.2097726;-38.13080360867914
1739209779.2097828;-38.13080360867914
1739209779.2097933;-45.120503652039325
1739209779.2098038;-45.120503652039325
1739209779.2098143;-45.120503652039325
1739209779.2098248;-38.13080360867914
1739209779.209835;-45.120503652039325
1739209779.2098455;-45.120503652039325
1739209779.209856;-33.981070128970906
1739209779.2098665;-45.120503652039325
1739209779.209877;-31.141103565318915
1739209779.2098875;-33.981070128970906
1739209779.2098978;-45.120503652039325
1739209779.2099082;-33.981070128970906
1739209779.2099187;-38.13080360867914
1739209779.2099292;-45.120503652039325
1739209779.2099397;-45.120503652039325
1739209779.20995;-33.981070128970906
1739209779.2099605;-30.49652367304973
1739209779.209971;-38.13080360867914
1739209779.2099814;-45.120503652039325
1739209779.209992;-32.816014438256545
1739209779.2100022;-35.57807855764607
1739209779.2100127;-45.120503652039325
1739209779.2100232;-38.13080360867914
1739209779.2100337;-38.13080360867914
1739209779.2100441;-38.13080360867914
1739209779.2100544;-38.13080360867914
1739209779.210065;-45.120503652039325
1739209779.2100754;-33.981070128970906
1739209779.2100859;-38.13080360867914
1739209779.2100964;-45.120503652039325
1739209779.2101068;-38.13080360867914
1739209779.210117;-35.57807855764607
1739209779.2101276;-35.57807855764607
1739209779.210138;-38.13080360867914
1739209779.2101486;-38.13080360867914
1739209779.210159;-38.13080360867914
1739209779.2101693;-38.13080360867914
1739209779.2101798;-38.13080360867914
1739209779.2101903;-45.120503652039325
1739209779.2102008;-38.13080360867914
1739209779.2102113;-38.13080360867914
1739209779.2102218;-38.13080360867914
1739209779.210232;-45.120503652039325
1739209779.2102425;-45.120503652039325
1739209779.210253;-45.120503652039325
1739209779.2102635;-32.816014438256545
1739209779.210274;-33.981070128970906
1739209779.2102842;-45.120503652039325
1739209779.2102947;-33.981070128970906
1739209779.2103052;-38.13080360867914
1739209779.2103157;-38.13080360867914
1739209779.2103262;-45.120503652039325
1739209779.2103364;-38.13080360867914
1739209779.210347;-45.120503652039325
1739209779.2103574;-45.120503652039325
1739209779.210368;-38.13080360867914
1739209779.2103784;-38.13080360867914
1739209779.2103887;-45.120503652039325
1739209779.2103992;-45.120503652039325
1739209779.2104096;-45.120503652039325
1739209779.2104201;-45.120503652039325
1739209779.2104306;-32.816014438256545
1739209779.210441;-33.981070128970906
1739209779.2104514;-45.120503652039325
1739209779.2104619;-38.13080360867914
1739209779.2104723;-38.13080360867914
1739209779.2104828;-45.120503652039325
1739209779.2104933;-45.120503652039325
1739209779.2105036;-45.120503652039325
1739209779.210514;-35.57807855764607
1739209779.2105246;-32.816014438256545
1739209779.210535;-38.13080360867914
1739209779.2105455;-38.13080360867914
1739209779.210556;-45.120503652039325
1739209779.2105663;-45.120503652039325
1739209779.2105768;-45.120503652039325
1739209779.2105873;-38.13080360867914
1739209779.2105978;-33.981070128970906
1739209779.2106082;-45.120503652039325
1739209779.2106185;-45.120503652039325
1739209779.210629;-38.13080360867914
1739209779.2106395;-31.141103565318893
1739209779.21065;-31.141103565318893
1739209779.2106605;-38.13080360867914
1739209779.2106707;-45.120503652039325
1739209779.2106812;-32.816014438256545
1739209779.2106917;-35.57807855764607
1739209779.2107022;-45.120503652039325
1739209779.2107127;-35.57807855764607
1739209779.210723;-45.120503652039325
1739209779.2107334;-45.120503652039325
1739209779.210744;-35.57807855764607
1739209779.2107544;-45.120503652039325
1739209779.210765;-45.120503652039325
1739209779.2107754;-45.120503652039325
1739209779.2107856;-35.57807855764607
1739209779.210796;-38.13080360867914
1739209779.2108066;-45.120503652039325
1739209779.210817;-45.120503652039325
1739209779.2108276;-38.13080360867914
1739209779.2108378;-38.13080360867914
1739209779.2108483;-38.13080360867914
1739209779.2108588;-38.13080360867914
1739209779.2108693;-35.57807855764607
1739209779.2108798;-38.13080360867914
1739209779.2108903;-38.13080360867914
1739209779.2109005;-45.120503652039325
1739209779.210911;-32.816014438256545
1739209779.2109215;-33.981070128970906
1739209779.210932;-45.120503652039325
1739209779.2109425;-45.120503652039325
1739209779.2109528;-35.57807855764607
1739209779.2109632;-35.57807855764607
1739209779.2109737;-45.120503652039325
1739209779.2109842;-38.13080360867914
1739209779.2109947;-32.816014438256545
1739209779.211005;-33.981070128970906
1739209779.2110155;-45.120503652039325
1739209779.211026;-38.13080360867914
1739209779.2110364;-32.816014438256545
1739209779.211047;-45.120503652039325
1739209779.2110572;-31.141103565318915
1739209779.2110677;-27.267205301931607
1739209779.2110782;-38.13080360867914
1739209779.2110887;-38.13080360867914
1739209779.2110991;-38.13080360867914
1739209779.2111096;-38.13080360867914
1739209779.21112;-32.816014438256545
1739209779.2111304;-38.13080360867914
1739209779.2111409;-38.13080360867914
1739209779.2151525;-35.57807855764607
1739209779.215153;-38.13080360867914
1739209779.2151535;-38.13080360867914
1739209779.215154;-45.120503652039325
1739209779.2151544;-45.120503652039325
1739209779.215155;-38.13080360867914
1739209779.2151551;-45.120503652039325
1739209779.2151556;-45.120503652039325
1739209779.215156;-45.120503652039325
1739209779.2151566;-45.120503652039325
1739209779.215157;-45.120503652039325
1739209779.2151575;-45.120503652039325
1739209779.215158;-45.120503652039325
1739209779.2151585;-32.816014438256545
1739209779.215159;-38.13080360867914
1739209779.2151594;-45.120503652039325
1739209779.21516;-33.981070128970906
1739209779.2151604;-35.57807855764607
1739209779.2151608;-35.57807855764607
1739209779.2151613;-45.120503652039325
1739209779.2151616;-38.13080360867914
1739209779.215162;-38.13080360867914
1739209779.2151625;-38.13080360867914
1739209779.215163;-38.13080360867914
1739209779.2151635;-31.14110356531892
1739209779.215164;-45.120503652039325
1739209779.2151644;-38.13080360867914
1739209779.215165;-38.13080360867914
1739209779.2151654;-45.120503652039325
1739209779.2151659;-38.13080360867914
1739209779.2151663;-38.13080360867914
1739209779.2151668;-45.120503652039325
1739209779.2151673;-31.141103565318915
1739209779.2151678;-45.120503652039325
1739209779.215168;-45.120503652039325
1739209779.2151685;-45.120503652039325
1739209779.215169;-38.13080360867914
1739209779.2151694;-35.57807855764607
1739209779.21517;-38.13080360867914
1739209779.2151704;-38.13080360867914
1739209779.2151709;-45.120503652039325
1739209779.2151713;-45.120503652039325
1739209779.2151718;-45.120503652039325
1739209779.2151723;-45.120503652039325
1739209779.2151728;-38.13080360867914
1739209779.2151732;-45.120503652039325
1739209779.2151737;-45.120503652039325
1739209779.2151742;-45.120503652039325
1739209779.2151744;-38.13080360867914
1739209779.215175;-38.13080360867914
1739209779.2151754;-38.13080360867914
1739209779.2151759;-38.13080360867914
1739209779.2151763;-45.120503652039325
1739209779.2151768;-38.13080360867914
1739209779.2151773;-35.57807855764607
1739209779.2151778;-45.120503652039325
1739209779.2151783;-38.13080360867914
1739209779.2151787;-32.816014438256545
1739209779.2151792;-38.13080360867914
1739209779.2151797;-38.13080360867914
1739209779.2151802;-38.13080360867914
1739209779.2151806;-38.13080360867914
1739209779.2151809;-38.13080360867914
1739209779.2151814;-45.120503652039325
1739209779.2151818;-45.120503652039325
1739209779.2151823;-45.120503652039325
1739209779.2151828;-38.13080360867914
1739209779.2151833;-45.120503652039325
1739209779.2151837;-45.120503652039325
1739209779.2151842;-45.120503652039325
1739209779.2151847;-38.13080360867914
1739209779.2151852;-45.120503652039325
1739209779.2151856;-45.120503652039325
1739209779.215186;-32.816014438256545
1739209779.2151866;-33.981070128970906
1739209779.215187;-45.120503652039325
1739209779.2151873;-38.13080360867914
1739209779.2151878;-38.13080360867914
1739209779.2151883;-45.120503652039325
1739209779.2151887;-45.120503652039325
1739209779.2151892;-38.13080360867914
1739209779.2151897;-30.49652367304973
1739209779.2151902;-45.120503652039325
1739209779.2151906;-38.13080360867914
1739209779.2151911;-38.13080360867914
1739209779.2151916;-35.57807855764607
1739209779.215192;-45.120503652039325
1739209779.2151926;-45.120503652039325
1739209779.215193;-45.120503652039325
1739209779.2151933;-45.120503652039325
1739209779.2151937;-38.13080360867914
1739209779.2151942;-45.120503652039325
1739209779.2151947;-45.120503652039325
1739209779.2151952;-45.120503652039325
1739209779.2151957;-45.120503652039325
1739209779.2151961;-45.120503652039325
1739209779.2151966;-45.120503652039325
1739209779.215197;-33.981070128970906
1739209779.2151976;-45.120503652039325
1739209779.215198;-45.120503652039325
1739209779.2151985;-38.13080360867914
1739209779.215199;-35.57807855764607
1739209779.2151995;-38.13080360867914
1739209779.2151997;-38.13080360867914
1739209779.2152002;-38.13080360867914
1739209779.2152007;-32.816014438256545
1739209779.2152011;-38.13080360867914
1739209779.2152016;-38.13080360867914
1739209779.215202;-45.120503652039325
1739209779.2152026;-45.120503652039325
1739209779.215203;-45.120503652039325
1739209779.2152035;-35.57807855764607
1739209779.215204;-45.120503652039325
1739209779.2152045;-33.981070128970956
1739209779.215205;-45.120503652039325
1739209779.2152054;-38.13080360867914
1739209779.215206;-32.816014438256545
1739209779.2152061;-38.13080360867914
1739209779.2152066;-38.13080360867914
1739209779.215207;-38.13080360867914
1739209779.2152076;-38.13080360867914
1739209779.215208;-26.991370085610736
1739209779.2152085;-35.57807855764607
1739209779.215209;-38.13080360867914
1739209779.2152095;-38.13080360867914
1739209779.21521;-35.57807855764607
1739209779.2152104;-45.120503652039325
1739209779.215211;-45.120503652039325
1739209779.2152114;-45.120503652039325
1739209779.2152119;-45.120503652039325
1739209779.2152123;-38.13080360867914
1739209779.2152126;-38.13080360867914
1739209779.215213;-45.120503652039325
1739209779.2152135;-45.120503652039325
1739209779.215214;-45.120503652039325
1739209779.2152145;-45.120503652039325
1739209779.215215;-33.981070128970906
1739209779.2152154;-45.120503652039325
1739209779.215216;-45.120503652039325
1739209779.2152164;-38.13080360867914
1739209779.2152169;-38.13080360867914
1739209779.2152174;-45.120503652039325
1739209779.2152178;-45.120503652039325
1739209779.2152183;-38.13080360867914
1739209779.2152188;-38.13080360867914
