CAN Message; 0x1a7:00005bbb674f0a0b
1739209741.8339624;-45.120503652039325
1739209741.8339636;-38.13080360867914
1739209741.833965;-45.120503652039325
1739209741.8339663;-33.981070128970906
1739209741.8339677;-38.13080360867914
1739209741.8339689;-33.981070128970906
1739209741.8339703;-45.120503652039325
1739209741.8339715;-45.120503652039325
1739209741.8339727;-38.13080360867914
1739209741.8339741;-38.13080360867914
1739209741.8339753;-45.120503652039325
1739209741.8339767;-38.13080360867914
1739209741.833978;-38.13080360867914
1739209741.8339794;-38.13080360867914
1739209741.8339806;-45.120503652039325
1739209741.833982;-45.120503652039325
1739209741.8339832;-45.120503652039325
1739209741.8339846;-28.992665084841942
1739209741.8339858;-35.57807855764607
1739209741.8339872;-45.120503652039325
1739209741.8339884;-45.120503652039325
1739209741.8339896;-33.981070128970906
1739209741.833991;-45.120503652039325
1739209741.8339922;-38.13080360867914
1739209741.8339937;-38.13080360867914
1739209741.8339949;-32.81601443825658
1739209741.8339963;-38.13080360867914
1739209741.8339975;-38.13080360867914
1739209741.833999;-45.120503652039325
1739209741.834;-45.120503652039325
1739209741.8340015;-38.13080360867914
1739209741.8340027;-38.13080360867914
1739209741.8340042;-45.120503652039325
1739209741.8340054;-28.992665084841942
1739209741.8340068;-35.57807855764607
1739209741.834008;-38.13080360867914
1739209741.8340092;-45.120503652039325
1739209741.8340106;-38.13080360867914
1739209741.8340118;-35.57807855764607
1739209741.8340132;-38.13080360867914
1739209741.8340144;-45.120503652039325
1739209741.8340158;-38.13080360867914
1739209741.834017;-38.13080360867914
1739209741.8340185;-32.816014438256545
1739209741.8340197;-35.57807855764607
1739209741.834021;-38.13080360867914
1739209741.8340223;-38.13080360867914
1739209741.8340237;-38.13080360867914
1739209741.834025;-45.120503652039325
1739209741.834026;-38.13080360867914
1739209741.8340275;-35.57807855764607
1739209741.8340287;-45.120503652039325
1739209741.8340302;-38.13080360867914
1739209741.8340313;-38.13080360867914
1739209741.8340328;-45.120503652039325
1739209741.834034;-45.120503652039325
1739209741.8340354;-45.120503652039325
1739209741.8340366;-35.57807855764607
1739209741.834038;-38.13080360867914
1739209741.8340392;-45.120503652039325
1739209741.8340406;-38.13080360867914
1739209741.8340418;-45.120503652039325
1739209741.8340433;-45.120503652039325
1739209741.8340445;-45.120503652039325
1739209741.8340456;-32.816014438256545
1739209741.834047;-38.13080360867914
1739209741.8340483;-45.120503652039325
1739209741.8340497;-38.13080360867914
1739209741.834051;-38.13080360867914
1739209741.8340523;-45.120503652039325
1739209741.8340535;-45.120503652039325
1739209741.834055;-33.981070128970906
1739209741.8340561;-38.13080360867914
1739209741.8340576;-32.816014438256545
1739209741.8340588;-33.981070128970906
1739209741.8340602;-38.13080360867914
1739209741.8340614;-38.13080360867914
1739209741.8340628;-38.13080360867914
1739209741.834064;-38.13080360867914
1739209741.8340652;-45.120503652039325
1739209741.8340666;-35.57807855764607
1739209741.8340678;-38.13080360867914
1739209741.8340693;-38.13080360867914
1739209741.8340704;-33.981070128970906
1739209741.8340719;-38.13080360867914
1739209741.834073;-45.120503652039325
1739209741.8340745;-45.120503652039325
1739209741.8340757;-35.57807855764607
1739209741.8340771;-45.120503652039325
1739209741.8340783;-32.816014438256545
1739209741.8340797;-29.438486411369333
1739209741.834081;-45.120503652039325
1739209741.8340821;-45.120503652039325
1739209741.8340836;-35.57807855764607
1739209741.8340847;-35.57807855764607
1739209741.8340862;-45.120503652039325
1739209741.8340874;-38.13080360867914
1739209741.8340888;-45.120503652039325
1739209741.83409;-45.120503652039325
1739209741.8340914;-45.120503652039325
1739209741.8340926;-45.120503652039325
1739209741.834094;-38.13080360867914
1739209741.8340952;-32.816014438256545
1739209741.8340967;-45.120503652039325
1739209741.8340979;-45.120503652039325
1739209741.8340993;-45.120503652039325
1739209741.8341005;-38.13080360867914
1739209741.8341017;-38.13080360867914
1739209741.834103;-35.57807855764607
1739209741.8341043;-45.120503652039325
1739209741.8341057;-45.120503652039325
1739209741.834107;-45.120503652039325
1739209741.8341084;-45.120503652039325
1739209741.8341095;-38.13080360867914
1739209741.834111;-38.13080360867914
1739209741.8341122;-38.13080360867914
1739209741.8341136;-38.13080360867914
1739209741.8341148;-38.13080360867914
1739209741.8341162;-35.57807855764607
1739209741.8341174;-38.13080360867914
1739209741.8341188;-45.120503652039325
1739209741.83412;-45.120503652039325
1739209741.8341212;-45.120503652039325
1739209741.8341227;-45.120503652039325
1739209741.8341238;-45.120503652039325
1739209741.8341253;-38.13080360867914
1739209741.8341265;-38.13080360867914
1739209741.834128;-33.981070128970906
1739209741.834129;-45.120503652039325
1739209741.8341305;-38.13080360867914
1739209741.8341317;-30.49652367304973
1739209741.8341331;-38.13080360867914
1739209741.8341343;-38.13080360867914
1739209741.8341358;-38.13080360867914
1739209741.834137;-35.57807855764607
1739209741.8341382;-45.120503652039325
1739209741.8341396;-38.13080360867914
1739209741.8341408;-38.13080360867914
1739209741.8341422;-45.120503652039325
1739209741.8341434;-35.57807855764607
1739209741.8341448;-35.57807855764607
1739209741.834146;-38.13080360867914
1739209741.8341475;-38.13080360867914
1739209741.8341486;-38.13080360867914
1739209741.83415;-38.13080360867914
1739209741.8341513;-45.120503652039325
1739209741.8341527;-32.816014438256545
1739209741.834154;-38.13080360867914
1739209741.8341553;-38.13080360867914
1739209741.8341565;-38.13080360867914
1739209741.8341577;-38.13080360867914
1739209741.8341591;-38.13080360867914
1739209741.8341603;-38.13080360867914
1739209741.8341618;-45.120503652039325
1739209741.834163;-45.120503652039325
1739209741.8341644;-38.13080360867914
1739209741.8341656;-35.57807855764607
1739209741.834167;-45.120503652039325
1739209741.8341682;-38.13080360867914
1739209741.8341696;-38.13080360867914
1739209741.8341708;-38.13080360867914
1739209741.8341722;-35.57807855764607
1739209741.8341734;-45.120503652039325
1739209741.8341746;-33.981070128970906
1739209741.834176;-45.120503652039325
1739209741.8341773;-38.13080360867914
1739209741.8341787;-45.120503652039325
1739209741.8341799;-38.13080360867914
1739209741.8341813;-33.981070128970906
1739209741.8341825;-45.120503652039325
1739209741.834184;-38.13080360867914
1739209741.8341851;-33.981070128970906
1739209741.8341866;-35.57807855764607
1739209741.8341877;-45.120503652039325
1739209741.8341892;-45.120503652039325
1739209741.8341904;-33.981070128970906
1739209741.8341918;-45.120503652039325
1739209741.834193;-45.120503652039325
1739209741.8341942;-45.120503652039325
1739209741.8341956;-38.13080360867914
1739209741.8341968;-38.13080360867914
1739209741.8341982;-45.120503652039325
1739209741.8341994;-45.120503652039325
1739209741.8342009;-45.120503652039325
1739209741.834202;-35.57807855764607
1739209741.8342035;-45.120503652039325
1739209741.8342047;-45.120503652039325
1739209741.834206;-31.141103565318915
1739209741.8342073;-45.120503652039325
1739209741.8342087;-45.120503652039325
1739209741.83421;-45.120503652039325
1739209741.8342113;-33.981070128970906
1739209741.8342125;-35.57807855764607
1739209741.8342137;-38.13080360867914
1739209741.8342152;-38.13080360867914
1739209741.8342164;-45.120503652039325
1739209741.8342178;-45.120503652039325
1739209741.834219;-45.120503652039325
1739209741.8342204;-45.120503652039325
1739209741.8342216;-38.13080360867914
1739209741.834223;-35.57807855764607
1739209741.8342242;-45.120503652039325
1739209741.8342257;-45.120503652039325
1739209741.8342268;-33.981070128970906
1739209741.8342283;-38.13080360867914
1739209741.8342295;-38.13080360867914
1739209741.8342307;-45.120503652039325
1739209741.834232;-33.981070128970906
1739209741.8342333;-38.13080360867914
1739209741.8342347;-38.13080360867914
1739209741.834236;-45.120503652039325
1739209741.8342373;-45.120503652039325
1739209741.8342385;-35.57807855764607
1739209741.83424;-38.13080360867914
1739209741.8342412;-45.120503652039325
1739209741.8342426;-45.120503652039325
1739209741.8342438;-45.120503652039325
1739209741.8342452;-38.13080360867914
1739209741.8342464;-45.120503652039325
1739209741.8342478;-45.120503652039325
1739209741.834249;-45.120503652039325
1739209741.8342502;-45.120503652039325
1739209741.8342516;-45.120503652039325
1739209741.8342528;-33.981070128970906
1739209741.8342543;-32.816014438256545
1739209741.8342555;-45.120503652039325
1739209741.834257;-45.120503652039325
1739209741.834258;-27.267205301931607
1739209741.8342595;-32.816014438256545
1739209741.8342607;-38.13080360867914
1739209741.8342621;-45.120503652039325
1739209741.8342633;-38.13080360867914
1739209741.8342648;-38.13080360867914
1739209741.834266;-45.120503652039325
1739209741.8342671;-38.13080360867914
1739209741.8342686;-38.13080360867914
1739209741.8342698;-45.120503652039325
1739209741.8342712;-38.13080360867914
1739209741.8342724;-45.120503652039325
1739209741.8342738;-45.120503652039325
1739209741.834275;-45.120503652039325
1739209741.8342764;-45.120503652039325
1739209741.8342776;-45.120503652039325
1739209741.834279;-28.58837851428586
1739209741.8342803;-30.49652367304973
1739209741.8342817;-45.120503652039325
1739209741.8342829;-38.13080360867914
1739209741.8342843;-35.57807855764607
1739209741.8342855;-35.57807855764607
1739209741.8342922;-45.120503652039325
1739209741.8342986;-38.13080360867914
1739209741.8343053;-38.13080360867914
1739209741.834312;-45.120503652039325
1739209741.8343184;-35.57807855764607
1739209741.834325;-38.13080360867914
1739209741.8343318;-45.120503652039325
1739209741.8343382;-45.120503652039325
1739209741.8343449;-38.13080360867914
1739209741.8343515;-45.120503652039325
1739209741.834358;-45.120503652039325
1739209741.8343647;-45.120503652039325
1739209741.8343713;-38.13080360867914
1739209741.8343778;-38.13080360867914
1739209741.8343844;-45.120503652039325
1739209741.834391;-38.13080360867914
1739209741.8343976;-45.120503652039325
1739209741.8344042;-45.120503652039325
1739209741.834411;-35.57807855764607
1739209741.8344173;-32.816014438256545
1739209741.834424;-45.120503652039325
1739209741.8344307;-38.13080360867914
1739209741.8344371;-45.120503652039325
1739209741.8344438;-38.13080360867914
1739209741.8344502;-45.120503652039325
1739209741.834457;-45.120503652039325
1739209741.8344636;-45.120503652039325
1739209741.83447;-45.120503652039325
1739209741.8344767;-45.120503652039325
1739209741.8344834;-45.120503652039325
1739209741.8344898;-45.120503652039325
1739209741.8344965;-38.13080360867914
1739209741.8345032;-35.57807855764607
1739209741.8345096;-45.120503652039325
1739209741.8345163;-32.816014438256545
1739209741.834523;-28.21854285175415
1739209741.8345294;-45.120503652039325
1739209741.834536;-45.120503652039325
1739209741.8345428;-38.13080360867914
1739209741.8345492;-35.57807855764607
1739209741.8345559;-45.120503652039325
1739209741.8345625;-38.13080360867914
1739209741.834569;-45.120503652039325
1739209741.8345757;-45.120503652039325
1739209741.8345823;-38.13080360867914
1739209741.8345888;-45.120503652039325
1739209741.8345954;-45.120503652039325
1739209741.834602;-38.13080360867914
1739209741.8346086;-38.13080360867914
1739209741.8346152;-45.120503652039325
1739209741.834622;-35.57807855764607
1739209741.8346283;-29.438486411369333
1739209741.834635;-45.120503652039325
1739209741.8346417;-45.120503652039325
1739209741.8346481;-45.120503652039325
1739209741.8346548;-45.120503652039325
1739209741.8346615;-45.120503652039325
1739209741.834668;-45.120503652039325
1739209741.8346746;-38.13080360867914
1739209741.8346813;-38.13080360867914
1739209741.8346877;-45.120503652039325
1739209741.8346944;-45.120503652039325
1739209741.834701;-38.13080360867914
1739209741.8347075;-35.57807855764607
1739209741.8347142;-45.120503652039325
1739209741.8347208;-45.120503652039325
1739209741.8347273;-45.120503652039325
1739209741.834734;-45.120503652039325
1739209741.8347404;-45.120503652039325
1739209741.834747;-38.13080360867914
1739209741.8347538;-45.120503652039325
1739209741.8347602;-45.120503652039325
1739209741.8347669;-38.13080360867914
1739209741.8347735;-45.120503652039325
1739209741.83478;-45.120503652039325
1739209741.8347867;-38.13080360867914
1739209741.8347933;-38.13080360867914
1739209741.8347998;-38.13080360867914
1739209741.8348064;-38.13080360867914
1739209741.834813;-38.13080360867914
1739209741.8348196;-38.13080360867914
1739209741.8348262;-35.57807855764607
1739209741.834833;-45.120503652039325
1739209741.8348393;-45.120503652039325
1739209741.834846;-45.120503652039325
1739209741.8348527;-45.120503652039325
1739209741.8348591;-45.120503652039325
1739209741.8348658;-45.120503652039325
1739209741.8348725;-38.13080360867914
1739209741.834879;-35.57807855764607
1739209741.8348856;-38.13080360867914
1739209741.8348923;-35.57807855764607
1739209741.8348987;-45.120503652039325
1739209741.8349054;-45.120503652039325
1739209741.834912;-38.13080360867914
1739209741.8349185;-38.13080360867914
1739209741.8349252;-38.13080360867914
1739209741.8349319;-45.120503652039325
1739209741.8349383;-38.13080360867914
1739209741.834945;-38.13080360867914
1739209741.8349516;-38.13080360867914
1739209741.834958;-45.120503652039325
1739209741.8349648;-33.981070128970906
1739209741.8349714;-38.13080360867914
1739209741.8349779;-38.13080360867914
1739209741.8349845;-45.120503652039325
1739209741.8349912;-45.120503652039325
1739209741.8349977;-38.13080360867914
1739209741.8350043;-45.120503652039325
1739209741.835011;-45.120503652039325
1739209741.8350174;-45.120503652039325
1739209741.835024;-38.13080360867914
1739209741.8350306;-38.13080360867914
1739209741.8350372;-45.120503652039325
1739209741.835044;-31.141103565318915
1739209741.8350503;-31.141103565318893
1739209741.835057;-45.120503652039325
1739209741.8350637;-45.120503652039325
1739209741.8350701;-45.120503652039325
1739209741.8350768;-45.120503652039325
1739209741.8350835;-35.57807855764607
1739209741.83509;-35.57807855764607
1739209741.8350966;-45.120503652039325
1739209741.8351033;-45.120503652039325
1739209741.8351097;-38.13080360867914
1739209741.8351164;-45.120503652039325
1739209741.835123;-38.13080360867914
1739209741.8351295;-38.13080360867914
1739209741.8351362;-45.120503652039325
1739209741.8351429;-45.120503652039325
1739209741.8351493;-38.13080360867914
1739209741.835156;-35.57807855764607
1739209741.8351626;-33.981070128970906
1739209741.835169;-45.120503652039325
1739209741.8351758;-38.13080360867914
1739209741.8351824;-38.13080360867914
1739209741.8351889;-38.13080360867914
1739209741.8351955;-45.120503652039325
1739209741.8352022;-38.13080360867914
1739209741.8352087;-35.57807855764607
1739209741.8352153;-38.13080360867914
1739209741.835222;-45.120503652039325
1739209741.8352284;-35.57807855764607
1739209741.835235;-32.816014438256545
1739209741.8352418;-45.120503652039325
1739209741.8352482;-45.120503652039325
1739209741.835255;-38.13080360867914
1739209741.8352616;-38.13080360867914
1739209741.835268;-30.49652367304973
1739209741.8352747;-38.13080360867914
1739209741.8352814;-45.120503652039325
1739209741.8352878;-45.120503652039325
1739209741.8352945;-38.13080360867914
1739209741.8353012;-45.120503652039325
1739209741.8353076;-45.120503652039325
1739209741.8353143;-45.120503652039325
1739209741.8353207;-38.13080360867914
1739209741.8353274;-45.120503652039325
1739209741.835334;-33.981070128970906
1739209741.8353405;-45.120503652039325
1739209741.8353472;-38.13080360867914
1739209741.8353539;-45.120503652039325
1739209741.8353603;-33.981070128970906
1739209741.835367;-45.120503652039325
1739209741.8353736;-45.120503652039325
1739209741.83538;-45.120503652039325
1739209741.8353868;-38.13080360867914
1739209741.8353934;-35.57807855764607
1739209741.8353999;-35.57807855764607
1739209741.8354065;-45.120503652039325
1739209741.8354132;-38.13080360867914
1739209741.8354197;-45.120503652039325
1739209741.8354263;-45.120503652039325
1739209741.835433;-38.13080360867914
1739209741.8354394;-38.13080360867914
1739209741.8354461;-45.120503652039325
1739209741.8354528;-45.120503652039325
1739209741.8354592;-45.120503652039325
1739209741.835466;-45.120503652039325
1739209741.8354726;-45.120503652039325
1739209741.835479;-45.120503652039325
1739209741.8354857;-45.120503652039325
1739209741.8354924;-45.120503652039325
1739209741.8354988;-45.120503652039325
1739209741.8355055;-32.816014438256545
1739209741.8355122;-38.13080360867914
1739209741.8355186;-38.13080360867914
1739209741.8355253;-45.120503652039325
1739209741.835532;-35.57807855764607
1739209741.8355384;-32.816014438256545
1739209741.835545;-45.120503652039325
1739209741.8355517;-38.13080360867914
1739209741.8355582;-45.120503652039325
1739209741.8355649;-38.13080360867914
1739209741.8355715;-45.120503652039325
1739209741.835578;-38.13080360867914
1739209741.8355846;-45.120503652039325
1739209741.8355913;-45.120503652039325
1739209741.8355978;-33.981070128970906
1739209741.8356044;-45.120503652039325
1739209741.8356109;-38.13080360867914
1739209741.8356175;-35.57807855764607
1739209741.8356242;-38.13080360867914
1739209741.8356307;-45.120503652039325
1739209741.8356373;-32.816014438256545
1739209741.835644;-29.438486411369333
1739209741.8356504;-45.120503652039325
1739209741.8356571;-38.13080360867914
1739209741.8356638;-45.120503652039325
1739209741.8356702;-45.120503652039325
1739209741.835677;-45.120503652039325
1739209741.8356836;-45.120503652039325
1739209741.83569;-45.120503652039325
1739209741.8356967;-38.13080360867914
1739209741.8357034;-33.981070128970906
1739209741.8357098;-45.120503652039325
1739209741.8357165;-45.120503652039325
1739209741.8357232;-38.13080360867914
1739209741.8357296;-33.981070128970906
1739209741.8357363;-45.120503652039325
1739209741.835743;-32.816014438256545
1739209741.8357494;-28.21854285175415
1739209741.835756;-45.120503652039325
1739209741.8357627;-45.120503652039325
1739209741.8357692;-38.13080360867914
1739209741.8357759;-35.57807855764607
1739209741.8357825;-45.120503652039325
1739209741.835789;-45.120503652039325
1739209741.8357956;-45.120503652039325
1739209741.8358023;-32.81601443825658
1739209741.8358088;-35.57807855764607
1739209741.8358154;-45.120503652039325
1739209741.835822;-38.13080360867914
1739209741.8358285;-45.120503652039325
1739209741.8358352;-45.120503652039325
1739209741.835842;-45.120503652039325
1739209741.8358483;-35.57807855764607
1739209741.835855;-27.8777449560314
1739209741.8358617;-38.13080360867914
1739209741.8358681;-45.120503652039325
1739209741.8358748;-38.13080360867914
1739209741.8358815;-32.816014438256545
1739209741.835888;-45.120503652039325
1739209741.8358946;-38.13080360867914
1739209741.835901;-45.120503652039325
1739209741.8359077;-45.120503652039325
1739209741.8359144;-45.120503652039325
1739209741.8359208;-45.120503652039325
1739209741.8359275;-45.120503652039325
1739209741.8359342;-45.120503652039325
1739209741.8359406;-45.120503652039325
1739209741.8359473;-45.120503652039325
1739209741.835954;-45.120503652039325
1739209741.8359604;-45.120503652039325
1739209741.835967;-38.13080360867914
1739209741.8359737;-38.13080360867914
1739209741.8359802;-38.13080360867914
1739209741.8359869;-35.57807855764607
1739209741.8359935;-45.120503652039325
1739209741.836;-38.13080360867914
1739209741.8360066;-45.120503652039325
1739209741.8360133;-45.120503652039325
1739209741.8360198;-38.13080360867914
1739209741.8360264;-38.13080360867914
1739209741.836033;-45.120503652039325
1739209741.8360395;-38.13080360867914
1739209741.8360462;-35.57807855764607
1739209741.836053;-38.13080360867914
1739209741.8360593;-45.120503652039325
1739209741.836066;-38.13080360867914
1739209741.8360727;-45.120503652039325
1739209741.8360791;-33.981070128970906
1739209741.8360858;-38.13080360867914
1739209741.8360925;-45.120503652039325
1739209741.836099;-38.13080360867914
1739209741.8361056;-35.57807855764607
1739209741.8361123;-45.120503652039325
1739209741.8361187;-31.141103565318915
1739209741.8361254;-33.981070128970906
1739209741.836132;-38.13080360867914
1739209741.8361385;-45.120503652039325
1739209741.8361452;-38.13080360867914
1739209741.8361518;-38.13080360867914
1739209741.8361583;-35.57807855764607
1739209741.836165;-38.13080360867914
1739209741.8361716;-38.13080360867914
1739209741.836178;-38.13080360867914
1739209741.8361847;-38.13080360867914
1739209741.8361914;-38.13080360867914
1739209741.8361979;-45.120503652039325
1739209741.8362045;-38.13080360867914
1739209741.836211;-45.120503652039325
1739209741.8362176;-45.120503652039325
1739209741.8362243;-38.13080360867914
1739209741.8362308;-38.13080360867914
1739209741.8362374;-45.120503652039325
1739209741.836244;-45.120503652039325
1739209741.8362505;-45.120503652039325
1739209741.8362572;-45.120503652039325
1739209741.836264;-45.120503652039325
1739209741.8362703;-45.120503652039325
1739209741.836277;-45.120503652039325
1739209741.8362837;-38.13080360867914
1739209741.8362901;-38.13080360867914
1739209741.8362968;-45.120503652039325
1739209741.8363035;-38.13080360867914
1739209741.83631;-35.57807855764607
1739209741.8363166;-35.57807855764607
1739209741.8363233;-38.13080360867914
1739209741.8363297;-45.120503652039325
1739209741.8363364;-45.120503652039325
1739209741.836343;-45.120503652039325
1739209741.8363495;-45.120503652039325
1739209741.8363562;-38.13080360867914
1739209741.8363628;-45.120503652039325
1739209741.8363693;-38.13080360867914
1739209741.836376;-45.120503652039325
1739209741.8363826;-45.120503652039325
1739209741.836389;-45.120503652039325
1739209741.8363957;-45.120503652039325
1739209741.8364024;-38.13080360867914
1739209741.8364089;-38.13080360867914
1739209741.8364155;-35.57807855764607
1739209741.8364222;-38.13080360867914
1739209741.8364286;-33.981070128970906
1739209741.8364353;-32.816014438256545
1739209741.836442;-38.13080360867914
1739209741.8364484;-38.13080360867914
1739209741.836455;-38.13080360867914
1739209741.8364618;-45.120503652039325
1739209741.8364682;-45.120503652039325
1739209741.836475;-45.120503652039325
1739209741.8364816;-38.13080360867914
1739209741.836488;-35.57807855764607
1739209741.8364947;-38.13080360867914
1739209741.8365011;-38.13080360867914
1739209741.8365078;-38.13080360867914
1739209741.8365145;-38.13080360867914
1739209741.836521;-38.13080360867914
1739209741.8365276;-45.120503652039325
1739209741.8365343;-45.120503652039325
1739209741.8365407;-45.120503652039325
1739209741.8365474;-31.141103565318915
1739209741.836554;-38.13080360867914
1739209741.8365605;-45.120503652039325
1739209741.8365672;-45.120503652039325
1739209741.8365738;-32.816014438256545
1739209741.8365803;-33.981070128970906
1739209741.836587;-38.13080360867914
1739209741.8365936;-35.57807855764607
1739209741.8366;-45.120503652039325
1739209741.8366067;-45.120503652039325
1739209741.8366134;-45.120503652039325
1739209741.8366199;-45.120503652039325
1739209741.8366265;-45.120503652039325
1739209741.8366332;-45.120503652039325
1739209741.8366396;-45.120503652039325
1739209741.8366463;-45.120503652039325
1739209741.836653;-32.816014438256545
1739209741.8366594;-35.57807855764607
1739209741.836666;-45.120503652039325
1739209741.8366728;-38.13080360867914
1739209741.8366792;-38.13080360867914
1739209741.836686;-35.57807855764607
1739209741.8366926;-45.120503652039325
1739209741.836699;-45.120503652039325
1739209741.8367057;-45.120503652039325
1739209741.8367124;-38.13080360867914
1739209741.8367188;-35.57807855764607
1739209741.8367255;-38.13080360867914
1739209741.8367321;-45.120503652039325
1739209741.8367386;-45.120503652039325
1739209741.8367453;-38.13080360867914
1739209741.836752;-45.120503652039325
1739209741.8367584;-45.120503652039325
1739209741.836765;-45.120503652039325
1739209741.8367717;-33.981070128970906
1739209741.8367782;-38.13080360867914
1739209741.8367848;-31.141103565318915
1739209741.8367913;-31.141103565318893
1739209741.836798;-45.120503652039325
1739209741.8368046;-38.13080360867914
1739209741.836811;-32.816014438256545
1739209741.8368177;-35.57807855764607
1739209741.8368244;-38.13080360867914
1739209741.8368309;-45.120503652039325
1739209741.8368375;-45.120503652039325
1739209741.8368442;-45.120503652039325
1739209741.8368506;-45.120503652039325
1739209741.8368573;-45.120503652039325
1739209741.836864;-45.120503652039325
1739209741.8368704;-38.13080360867914
1739209741.836877;-38.13080360867914
1739209741.8368838;-45.120503652039325
1739209741.8368902;-32.816014438256545
1739209741.836897;-35.57807855764607
1739209741.8369036;-38.13080360867914
1739209741.83691;-45.120503652039325
1739209741.8369167;-33.981070128970906
1739209741.8369234;-26.991370085610736
1739209741.8369298;-38.13080360867914
1739209741.8369365;-45.120503652039325
1739209741.8369431;-45.120503652039325
1739209741.8369496;-33.981070128970906
1739209741.8369563;-38.13080360867914
1739209741.836963;-38.13080360867914
1739209741.8369694;-45.120503652039325
1739209741.836976;-45.120503652039325
1739209741.8369827;-38.13080360867914
1739209741.8369892;-45.120503652039325
1739209741.8369958;-33.981070128970906
1739209741.8370025;-38.13080360867914
1739209741.837009;-45.120503652039325
1739209741.8370156;-45.120503652039325
1739209741.8370223;-32.816014438256545
1739209741.8370287;-26.991370085610736
1739209741.8370354;-45.120503652039325
1739209741.837042;-38.13080360867914
1739209741.8370485;-38.13080360867914
1739209741.8370552;-35.57807855764607
1739209741.837062;-45.120503652039325
1739209741.8370683;-38.13080360867914
1739209741.837075;-45.120503652039325
1739209741.8370814;-38.13080360867914
1739209741.837088;-45.120503652039325
1739209741.8370948;-45.120503652039325
1739209741.8371012;-45.120503652039325
1739209741.837108;-45.120503652039325
1739209741.8371146;-38.13080360867914
1739209741.837121;-45.120503652039325
1739209741.8371277;-38.13080360867914
1739209741.8371344;-31.141103565318893
1739209741.8371408;-45.120503652039325
1739209741.8371475;-38.13080360867914
1739209741.8371542;-38.13080360867914
1739209741.8371606;-38.13080360867914
1739209741.8371673;-38.13080360867914
1739209741.837174;-38.13080360867914
1739209741.8371804;-38.13080360867914
1739209741.837187;-45.120503652039325
1739209741.8371937;-38.13080360867914
1739209741.8372002;-45.120503652039325
1739209741.8372068;-45.120503652039325
1739209741.8372135;-45.120503652039325
1739209741.83722;-33.981070128970906
1739209741.8372266;-38.13080360867914
1739209741.8372333;-38.13080360867914
1739209741.8372397;-45.120503652039325
1739209741.8372464;-45.120503652039325
1739209741.837253;-45.120503652039325
1739209741.8372595;-45.120503652039325
1739209741.8372662;-45.120503652039325
1739209741.837273;-45.120503652039325
1739209741.8372793;-45.120503652039325
1739209741.837286;-45.120503652039325
1739209741.8372927;-26.991370085610722
1739209741.837299;-38.13080360867914
1739209741.8373058;-45.120503652039325
1739209741.8373125;-38.13080360867914
1739209741.837319;-32.816014438256545
1739209741.8373256;-38.13080360867914
1739209741.8373322;-45.120503652039325
1739209741.8373387;-35.57807855764607
1739209741.8373454;-32.81601443825658
1739209741.837352;-45.120503652039325
1739209741.8373585;-45.120503652039325
1739209741.8373652;-38.13080360867914
1739209741.8373716;-35.57807855764607
1739209741.8373783;-38.13080360867914
1739209741.837385;-45.120503652039325
1739209741.8373914;-38.13080360867914
1739209741.837398;-28.992665084841942
1739209741.8374047;-33.981070128970906
1739209741.8374112;-45.120503652039325
1739209741.8374178;-38.13080360867914
1739209741.8374245;-35.57807855764607
1739209741.837431;-45.120503652039325
1739209741.8374376;-45.120503652039325
1739209741.8374443;-45.120503652039325
1739209741.8374507;-45.120503652039325
1739209741.8374574;-38.13080360867914
1739209741.837464;-45.120503652039325
1739209741.8374705;-38.13080360867914
1739209741.8374772;-38.13080360867914
1739209741.837484;-35.57807855764607
1739209741.8374903;-45.120503652039325
1739209741.837497;-38.13080360867914
1739209741.8375037;-38.13080360867914
1739209741.83751;-45.120503652039325
1739209741.8375168;-35.57807855764607
1739209741.8375235;-45.120503652039325
1739209741.83753;-38.13080360867914
1739209741.8375366;-38.13080360867914
1739209741.8375432;-32.816014438256545
1739209741.8375497;-38.13080360867914
1739209741.8375564;-45.120503652039325
1739209741.837563;-35.57807855764607
1739209741.8375695;-38.13080360867914
1739209741.8375762;-45.120503652039325
1739209741.8375828;-38.13080360867914
1739209741.8375893;-32.816014438256545
1739209741.837596;-38.13080360867914
1739209741.8376026;-45.120503652039325
1739209741.837609;-38.13080360867914
1739209741.8376157;-38.13080360867914
1739209741.8376224;-38.13080360867914
1739209741.8376288;-45.120503652039325
1739209741.8376355;-45.120503652039325
1739209741.8376422;-45.120503652039325
1739209741.8376486;-38.13080360867914
1739209741.8376553;-45.120503652039325
1739209741.8376617;-38.13080360867914
1739209741.8376684;-35.57807855764607
1739209741.837675;-35.57807855764607
1739209741.8376815;-38.13080360867914
1739209741.8376882;-45.120503652039325
1739209741.837695;-33.981070128970906
1739209741.8377013;-38.13080360867914
1739209741.837708;-38.13080360867914
1739209741.8377147;-38.13080360867914
1739209741.837721;-45.120503652039325
1739209741.8377278;-45.120503652039325
1739209741.8377345;-38.13080360867914
1739209741.837741;-38.13080360867914
1739209741.8377476;-45.120503652039325
1739209741.8377542;-45.120503652039325
1739209741.8377607;-38.13080360867914
1739209741.8377674;-32.816014438256545
1739209741.837774;-38.13080360867914
1739209741.8377805;-45.120503652039325
1739209741.8377872;-45.120503652039325
1739209741.8377938;-38.13080360867914
1739209741.8378003;-45.120503652039325
1739209741.837807;-45.120503652039325
1739209741.8378136;-38.13080360867914
1739209741.83782;-33.981070128970906
1739209741.8378267;-32.816014438256545
