CAN Message; 0x77:3ccbaee27e52acd7
1739209706.9057658;-38.13080360867914
1739209706.9057753;-45.120503652039325
1739209706.905785;-35.57807855764607
1739209706.9057949;-45.120503652039325
1739209706.9058044;-38.13080360867914
1739209706.9058142;-38.13080360867914
1739209706.905824;-45.120503652039325
1739209706.9058337;-45.120503652039325
1739209706.9058433;-38.13080360867914
1739209706.905853;-38.13080360867914
1739209706.9058628;-45.120503652039325
1739209706.9058726;-33.981070128970906
1739209706.9058821;-32.816014438256545
1739209706.905892;-38.13080360867914
1739209706.9059017;-45.120503652039325
1739209706.9059112;-38.13080360867914
1739209706.905921;-45.120503652039325
1739209706.9059308;-33.981070128970906
1739209706.9059405;-45.120503652039325
1739209706.90595;-33.981070128970906
1739209706.9059598;-29.438486411369333
1739209706.9059696;-38.13080360867914
1739209706.9059794;-45.120503652039325
1739209706.905989;-35.57807855764607
1739209706.9059987;-32.816014438256545
1739209706.9060085;-45.120503652039325
1739209706.906018;-38.13080360867914
1739209706.9060278;-45.120503652039325
1739209706.9060376;-35.57807855764607
1739209706.9060473;-45.120503652039325
1739209706.906057;-45.120503652039325
1739209706.9060667;-38.13080360867914
1739209706.9060764;-45.120503652039325
1739209706.9060862;-35.57807855764607
1739209706.9060957;-45.120503652039325
1739209706.9061055;-45.120503652039325
1739209706.9061153;-31.141103565318893
1739209706.9061248;-33.981070128970906
1739209706.9061346;-45.120503652039325
1739209706.9061444;-38.13080360867914
1739209706.9061542;-45.120503652039325
1739209706.9061637;-45.120503652039325
1739209706.9061735;-45.120503652039325
1739209706.9061832;-38.13080360867914
1739209706.906193;-32.816014438256545
1739209706.9062026;-45.120503652039325
1739209706.9062123;-45.120503652039325
1739209706.906222;-45.120503652039325
1739209706.9062316;-31.141103565318893
1739209706.9062414;-45.120503652039325
1739209706.9062512;-45.120503652039325
1739209706.906261;-38.13080360867914
1739209706.9062705;-45.120503652039325
1739209706.9062803;-38.13080360867914
1739209706.90629;-45.120503652039325
1739209706.9062998;-38.13080360867914
1739209706.9063094;-38.13080360867914
1739209706.9063191;-38.13080360867914
1739209706.906329;-45.120503652039325
1739209706.9063385;-38.13080360867914
1739209706.9063482;-35.57807855764607
1739209706.906358;-38.13080360867914
1739209706.9063678;-38.13080360867914
1739209706.9063773;-35.57807855764607
1739209706.906387;-38.13080360867914
1739209706.9063969;-45.120503652039325
1739209706.9064064;-45.120503652039325
1739209706.9064162;-38.13080360867914
1739209706.906426;-35.57807855764607
1739209706.9064357;-38.13080360867914
1739209706.9064453;-38.13080360867914
1739209706.906455;-38.13080360867914
1739209706.9064648;-35.57807855764607
1739209706.9064746;-38.13080360867914
1739209706.9064841;-35.57807855764607
1739209706.906494;-45.120503652039325
1739209706.9065037;-45.120503652039325
1739209706.9065132;-33.981070128970906
1739209706.906523;-45.120503652039325
1739209706.9065328;-38.13080360867914
1739209706.9065425;-45.120503652039325
1739209706.906552;-45.120503652039325
1739209706.9065619;-45.120503652039325
1739209706.9065716;-45.120503652039325
1739209706.9065814;-45.120503652039325
1739209706.906591;-38.13080360867914
1739209706.9066007;-38.13080360867914
1739209706.9066105;-38.13080360867914
1739209706.90662;-38.13080360867914
1739209706.9066298;-45.120503652039325
1739209706.9066396;-45.120503652039325
1739209706.9066494;-45.120503652039325
1739209706.906659;-38.13080360867914
1739209706.9066687;-38.13080360867914
1739209706.9066784;-45.120503652039325
1739209706.9066882;-38.13080360867914
1739209706.9066978;-32.816014438256545
1739209706.9067075;-33.981070128970906
1739209706.9067173;-45.120503652039325
1739209706.9067268;-38.13080360867914
1739209706.9067366;-33.981070128970906
1739209706.9067464;-28.992665084841942
1739209706.9067562;-45.120503652039325
1739209706.9067657;-45.120503652039325
1739209706.9067755;-45.120503652039325
1739209706.9067852;-45.120503652039325
1739209706.906795;-45.120503652039325
1739209706.9068046;-45.120503652039325
1739209706.9068143;-45.120503652039325
1739209706.906824;-28.58837851428586
1739209706.9068336;-35.57807855764607
1739209706.9068434;-38.13080360867914
1739209706.9068532;-38.13080360867914
1739209706.906863;-33.981070128970906
1739209706.9068725;-38.13080360867914
1739209706.9068823;-45.120503652039325
1739209706.906892;-38.13080360867914
1739209706.9069016;-38.13080360867914
1739209706.9069114;-38.13080360867914
1739209706.9069211;-38.13080360867914
1739209706.906931;-45.120503652039325
1739209706.9069405;-45.120503652039325
1739209706.9069502;-45.120503652039325
1739209706.90696;-45.120503652039325
1739209706.9069698;-38.13080360867914
1739209706.9069793;-30.49652367304973
1739209706.906989;-45.120503652039325
1739209706.9069989;-38.13080360867914
1739209706.9070084;-38.13080360867914
1739209706.9070182;-38.13080360867914
1739209706.907028;-45.120503652039325
1739209706.9070377;-38.13080360867914
1739209706.9070473;-38.13080360867914
1739209706.907057;-31.141103565318915
1739209706.9070668;-45.120503652039325
1739209706.9070766;-38.13080360867914
1739209706.9070861;-35.57807855764607
1739209706.907096;-38.13080360867914
1739209706.9071057;-45.120503652039325
1739209706.9071152;-45.120503652039325
1739209706.907125;-38.13080360867914
1739209706.9071348;-38.13080360867914
1739209706.9071445;-45.120503652039325
1739209706.907154;-45.120503652039325
1739209706.9071639;-45.120503652039325
1739209706.9071736;-33.981070128970906
1739209706.9071834;-45.120503652039325
1739209706.907193;-45.120503652039325
1739209706.9072027;-38.13080360867914
1739209706.9072125;-38.13080360867914
1739209706.907222;-45.120503652039325
1739209706.9072318;-45.120503652039325
1739209706.9072416;-45.120503652039325
1739209706.9072514;-45.120503652039325
1739209706.907261;-31.141103565318893
1739209706.9072707;-38.13080360867914
1739209706.9072804;-45.120503652039325
1739209706.9072902;-33.981070128970906
1739209706.9072998;-35.57807855764607
1739209706.9073095;-38.13080360867914
1739209706.9073193;-45.120503652039325
1739209706.9073288;-45.120503652039325
1739209706.9073386;-45.120503652039325
1739209706.9073484;-38.13080360867914
1739209706.9073582;-45.120503652039325
1739209706.9073677;-45.120503652039325
1739209706.9073775;-35.57807855764607
1739209706.9073873;-38.13080360867914
1739209706.9073968;-38.13080360867914
1739209706.9074066;-38.13080360867914
1739209706.9074163;-35.57807855764607
1739209706.907426;-38.13080360867914
1739209706.9074357;-45.120503652039325
1739209706.9074454;-38.13080360867914
1739209706.9074552;-38.13080360867914
1739209706.907465;-38.13080360867914
1739209706.9074745;-38.13080360867914
1739209706.9074843;-45.120503652039325
1739209706.907494;-38.13080360867914
1739209706.9075036;-38.13080360867914
1739209706.9075134;-38.13080360867914
1739209706.9075232;-45.120503652039325
1739209706.907533;-45.120503652039325
1739209706.9075425;-35.57807855764607
1739209706.9075522;-35.57807855764607
1739209706.907562;-38.13080360867914
1739209706.9075718;-45.120503652039325
1739209706.9075813;-38.13080360867914
1739209706.907591;-45.120503652039325
1739209706.9076009;-38.13080360867914
1739209706.9076104;-29.438486411369333
1739209706.9076202;-38.13080360867914
1739209706.90763;-35.57807855764607
1739209706.9076397;-33.981070128970906
1739209706.9076493;-38.13080360867914
1739209706.907659;-33.981070128970906
1739209706.9076688;-45.120503652039325
1739209706.9076786;-45.120503652039325
1739209706.9076881;-45.120503652039325
1739209706.907698;-45.120503652039325
1739209706.9077077;-45.120503652039325
1739209706.9077172;-45.120503652039325
1739209706.907727;-45.120503652039325
1739209706.9077368;-38.13080360867914
1739209706.9077466;-45.120503652039325
1739209706.907756;-45.120503652039325
1739209706.9077659;-45.120503652039325
1739209706.9077756;-45.120503652039325
1739209706.9077854;-35.57807855764607
1739209706.907795;-35.57807855764607
1739209706.9078047;-38.13080360867914
1739209706.9078145;-45.120503652039325
1739209706.907824;-38.13080360867914
1739209706.9078338;-38.13080360867914
1739209706.9078436;-26.991370085610736
1739209706.9078534;-35.57807855764607
1739209706.907863;-38.13080360867914
1739209706.9078727;-45.120503652039325
1739209706.9078825;-38.13080360867914
1739209706.907892;-45.120503652039325
1739209706.9079018;-45.120503652039325
1739209706.9079115;-38.13080360867914
1739209706.9079213;-38.13080360867914
1739209706.9079309;-45.120503652039325
1739209706.9079406;-35.57807855764607
1739209706.9079504;-45.120503652039325
1739209706.9079602;-45.120503652039325
1739209706.9079697;-45.120503652039325
1739209706.9079795;-38.13080360867914
1739209706.9079893;-45.120503652039325
1739209706.9079988;-45.120503652039325
1739209706.9080086;-38.13080360867914
1739209706.9080184;-38.13080360867914
1739209706.9080281;-38.13080360867914
1739209706.9080377;-38.13080360867914
1739209706.9080474;-38.13080360867914
1739209706.9080572;-38.13080360867914
1739209706.908067;-45.120503652039325
1739209706.9080765;-28.58837851428586
1739209706.9080863;-31.141103565318915
1739209706.908096;-45.120503652039325
1739209706.9081056;-38.13080360867914
1739209706.9081154;-35.57807855764607
1739209706.9081252;-38.13080360867914
1739209706.908135;-45.120503652039325
1739209706.9081445;-45.120503652039325
1739209706.9081542;-45.120503652039325
1739209706.908164;-45.120503652039325
1739209706.9081738;-38.13080360867914
1739209706.9081833;-38.13080360867914
1739209706.908193;-45.120503652039325
1739209706.908203;-38.13080360867914
1739209706.9082124;-38.13080360867914
1739209706.9082222;-38.13080360867914
1739209706.908232;-45.120503652039325
1739209706.9082417;-45.120503652039325
1739209706.9082513;-35.57807855764607
1739209706.908261;-38.13080360867914
1739209706.9082708;-45.120503652039325
1739209706.9082806;-45.120503652039325
1739209706.9082901;-35.57807855764607
1739209706.9083;-38.13080360867914
1739209706.9083097;-38.13080360867914
1739209706.9083192;-35.57807855764607
1739209706.908329;-32.816014438256545
1739209706.9083388;-45.120503652039325
1739209706.9083486;-45.120503652039325
1739209706.908358;-33.981070128970906
1739209706.9083679;-45.120503652039325
1739209706.9083776;-45.120503652039325
1739209706.9083874;-45.120503652039325
1739209706.908397;-45.120503652039325
1739209706.9084067;-45.120503652039325
1739209706.9084165;-35.57807855764607
1739209706.908426;-38.13080360867914
1739209706.9084358;-38.13080360867914
1739209706.9084456;-45.120503652039325
1739209706.9084554;-38.13080360867914
1739209706.908465;-38.13080360867914
1739209706.9084747;-45.120503652039325
1739209706.9084845;-45.120503652039325
1739209706.908494;-45.120503652039325
1739209706.9085038;-45.120503652039325
1739209706.9085135;-45.120503652039325
1739209706.9085233;-35.57807855764607
1739209706.9085329;-45.120503652039325
1739209706.9085426;-45.120503652039325
1739209706.9085524;-33.981070128970906
1739209706.9085622;-35.57807855764607
1739209706.9085717;-38.13080360867914
1739209706.9085815;-38.13080360867914
1739209706.9085913;-38.13080360867914
1739209706.9086008;-35.57807855764607
1739209706.9086106;-38.13080360867914
1739209706.9086204;-45.120503652039325
1739209706.9086301;-33.981070128970906
1739209706.9086397;-45.120503652039325
1739209706.9086494;-45.120503652039325
1739209706.9086592;-45.120503652039325
1739209706.908669;-45.120503652039325
1739209706.9086785;-32.816014438256545
1739209706.9086883;-45.120503652039325
1739209706.908698;-45.120503652039325
1739209706.9087076;-38.13080360867914
1739209706.9087174;-45.120503652039325
1739209706.9087272;-38.13080360867914
1739209706.908737;-38.13080360867914
1739209706.9087465;-38.13080360867914
1739209706.9087563;-45.120503652039325
1739209706.908766;-38.13080360867914
1739209706.9087758;-45.120503652039325
1739209706.9087853;-38.13080360867914
1739209706.908795;-38.13080360867914
1739209706.908805;-38.13080360867914
1739209706.9088144;-35.57807855764607
1739209706.9088242;-38.13080360867914
1739209706.908834;-45.120503652039325
1739209706.9088438;-38.13080360867914
1739209706.9088533;-38.13080360867914
1739209706.908863;-35.57807855764607
1739209706.9088728;-45.120503652039325
1739209706.9088826;-38.13080360867914
1739209706.9088922;-35.57807855764607
1739209706.908902;-38.13080360867914
1739209706.9089117;-38.13080360867914
1739209706.9089212;-38.13080360867914
1739209706.908931;-45.120503652039325
1739209706.9089408;-28.992665084841942
1739209706.9089506;-30.49652367304973
1739209706.90896;-38.13080360867914
1739209706.9089699;-45.120503652039325
1739209706.9089797;-45.120503652039325
1739209706.9089892;-38.13080360867914
1739209706.908999;-35.57807855764607
1739209706.9090087;-45.120503652039325
1739209706.9090185;-28.992665084841942
1739209706.909028;-31.141103565318915
1739209706.9090378;-45.120503652039325
1739209706.9090476;-38.13080360867914
1739209706.9090574;-38.13080360867914
1739209706.909067;-45.120503652039325
1739209706.9090767;-45.120503652039325
1739209706.9090865;-38.13080360867914
1739209706.909096;-38.13080360867914
1739209706.9091058;-35.57807855764607
1739209706.9091156;-38.13080360867914
1739209706.9091253;-45.120503652039325
1739209706.9091349;-38.13080360867914
1739209706.9091446;-38.13080360867914
1739209706.9091544;-45.120503652039325
1739209706.9091642;-38.13080360867914
1739209706.9091737;-35.57807855764607
1739209706.9091835;-35.57807855764607
1739209706.9091933;-45.120503652039325
1739209706.9092028;-38.13080360867914
1739209706.9092126;-38.13080360867914
1739209706.9092224;-45.120503652039325
1739209706.9092321;-31.141103565318915
1739209706.9092417;-38.13080360867914
1739209706.9092515;-45.120503652039325
1739209706.9092612;-38.13080360867914
1739209706.909271;-38.13080360867914
1739209706.9092805;-45.120503652039325
1739209706.9092903;-38.13080360867914
1739209706.9093;-45.120503652039325
1739209706.9093096;-45.120503652039325
1739209706.9093194;-32.816014438256545
1739209706.9093292;-45.120503652039325
1739209706.909339;-38.13080360867914
1739209706.9093485;-38.13080360867914
1739209706.9093583;-45.120503652039325
1739209706.909368;-38.13080360867914
1739209706.9093778;-32.816014438256545
1739209706.9093874;-35.57807855764607
1739209706.9093971;-45.120503652039325
1739209706.909407;-45.120503652039325
1739209706.9094164;-38.13080360867914
1739209706.9094262;-38.13080360867914
1739209706.909436;-38.13080360867914
1739209706.9094458;-45.120503652039325
1739209706.9094553;-45.120503652039325
1739209706.909465;-45.120503652039325
1739209706.9094748;-45.120503652039325
1739209706.9094844;-38.13080360867914
1739209706.9094942;-38.13080360867914
1739209706.909504;-38.13080360867914
1739209706.9095137;-35.57807855764607
1739209706.9095232;-38.13080360867914
1739209706.909533;-45.120503652039325
1739209706.9095428;-45.120503652039325
1739209706.9095526;-38.13080360867914
1739209706.909562;-38.13080360867914
1739209706.909572;-29.438486411369333
1739209706.9095817;-32.816014438256545
1739209706.9095912;-38.13080360867914
1739209706.909601;-38.13080360867914
1739209706.9096107;-32.816014438256545
1739209706.9096205;-45.120503652039325
1739209706.90963;-45.120503652039325
1739209706.9096398;-38.13080360867914
1739209706.9096496;-45.120503652039325
1739209706.9096594;-45.120503652039325
1739209706.909669;-45.120503652039325
1739209706.9096787;-38.13080360867914
1739209706.9096885;-38.13080360867914
1739209706.909698;-45.120503652039325
1739209706.9097078;-45.120503652039325
1739209706.9097176;-38.13080360867914
1739209706.9097273;-38.13080360867914
1739209706.9097369;-45.120503652039325
1739209706.9097466;-45.120503652039325
1739209706.9097564;-38.13080360867914
1739209706.9097662;-32.816014438256545
1739209706.9097757;-45.120503652039325
1739209706.9097855;-45.120503652039325
1739209706.9097953;-45.120503652039325
1739209706.9098048;-28.58837851428586
1739209706.9098146;-31.141103565318915
1739209706.9098244;-45.120503652039325
1739209706.9098341;-38.13080360867914
1739209706.9098437;-32.816014438256545
1739209706.9098535;-33.981070128970906
1739209706.9098632;-45.120503652039325
1739209706.909873;-38.13080360867914
1739209706.9098825;-45.120503652039325
1739209706.9098923;-45.120503652039325
1739209706.909902;-35.57807855764607
1739209706.9099116;-38.13080360867914
1739209706.9099214;-45.120503652039325
1739209706.9099312;-38.13080360867914
1739209706.909941;-35.57807855764607
1739209706.9099505;-38.13080360867914
1739209706.9099603;-45.120503652039325
1739209706.90997;-38.13080360867914
1739209706.9099798;-38.13080360867914
1739209706.9099894;-45.120503652039325
1739209706.9099991;-38.13080360867914
1739209706.910009;-38.13080360867914
1739209706.9100184;-33.981070128970906
1739209706.9100282;-45.120503652039325
1739209706.910038;-33.981070128970906
1739209706.9100478;-28.992665084841942
1739209706.9100573;-45.120503652039325
1739209706.910067;-45.120503652039325
1739209706.9100769;-32.816014438256545
1739209706.9100864;-33.981070128970906
1739209706.9100962;-45.120503652039325
1739209706.910106;-38.13080360867914
1739209706.9101157;-33.981070128970906
1739209706.9101253;-32.81601443825658
1739209706.910135;-35.57807855764607
1739209706.9101448;-38.13080360867914
1739209706.9101546;-45.120503652039325
1739209706.910164;-38.13080360867914
1739209706.910174;-38.13080360867914
1739209706.9101837;-45.120503652039325
1739209706.9101932;-33.981070128970906
1739209706.910203;-31.141103565318915
1739209706.9102128;-45.120503652039325
1739209706.9102225;-38.13080360867914
1739209706.910232;-38.13080360867914
1739209706.9102418;-38.13080360867914
1739209706.9102516;-45.120503652039325
1739209706.9102614;-38.13080360867914
1739209706.910271;-32.816014438256545
1739209706.9102807;-38.13080360867914
1739209706.9102905;-45.120503652039325
1739209706.9103;-45.120503652039325
1739209706.9103098;-38.13080360867914
1739209706.9103196;-35.57807855764607
1739209706.9103293;-38.13080360867914
1739209706.9103389;-45.120503652039325
1739209706.9103487;-45.120503652039325
1739209706.9103584;-45.120503652039325
1739209706.9103682;-45.120503652039325
1739209706.9103777;-45.120503652039325
1739209706.9103875;-35.57807855764607
1739209706.9103973;-38.13080360867914
1739209706.9104068;-45.120503652039325
1739209706.9104166;-38.13080360867914
1739209706.9104264;-32.816014438256545
1739209706.9104362;-38.13080360867914
1739209706.9104457;-45.120503652039325
1739209706.9104555;-38.13080360867914
1739209706.9104652;-35.57807855764607
1739209706.910475;-45.120503652039325
1739209706.9104846;-45.120503652039325
1739209706.9104943;-38.13080360867914
1739209706.910504;-35.57807855764607
1739209706.9105136;-33.981070128970906
1739209706.9105234;-38.13080360867914
1739209706.9105332;-45.120503652039325
1739209706.910543;-38.13080360867914
1739209706.9105525;-35.57807855764607
1739209706.9105623;-38.13080360867914
1739209706.910572;-38.13080360867914
1739209706.9105816;-45.120503652039325
1739209706.9105914;-35.57807855764607
1739209706.9106011;-38.13080360867914
1739209706.910611;-45.120503652039325
1739209706.9106205;-38.13080360867914
1739209706.9106302;-38.13080360867914
1739209706.91064;-38.13080360867914
1739209706.9106498;-45.120503652039325
1739209706.9106593;-45.120503652039325
1739209706.910669;-45.120503652039325
1739209706.9106789;-33.981070128970906
1739209706.9106884;-33.981070128970906
1739209706.9106982;-45.120503652039325
1739209706.910708;-33.981070128970906
1739209706.9107177;-38.13080360867914
1739209706.9107273;-38.13080360867914
1739209706.910737;-45.120503652039325
1739209706.9107468;-28.992665084841942
1739209706.9107566;-30.49652367304973
1739209706.9107661;-38.13080360867914
1739209706.910776;-38.13080360867914
1739209706.9107857;-31.141103565318915
1739209706.9107952;-33.981070128970906
1739209706.910805;-45.120503652039325
1739209706.9108148;-45.120503652039325
1739209706.9108245;-45.120503652039325
1739209706.910834;-38.13080360867914
1739209706.9108438;-45.120503652039325
1739209706.9108536;-35.57807855764607
1739209706.9108634;-38.13080360867914
1739209706.910873;-45.120503652039325
1739209706.9108827;-38.13080360867914
1739209706.9108925;-35.57807855764607
1739209706.910902;-38.13080360867914
1739209706.9109118;-45.120503652039325
1739209706.9109216;-38.13080360867914
1739209706.9109313;-35.57807855764607
1739209706.910941;-38.13080360867914
1739209706.9109507;-45.120503652039325
1739209706.9109604;-38.13080360867914
1739209706.9109702;-45.120503652039325
1739209706.9109797;-32.816014438256545
1739209706.9109895;-29.438486411369333
1739209706.9109993;-38.13080360867914
1739209706.9110088;-35.57807855764607
1739209706.9110186;-35.57807855764607
1739209706.9110284;-33.981070128970906
1739209706.9110382;-45.120503652039325
1739209706.9110477;-38.13080360867914
1739209706.9110575;-45.120503652039325
1739209706.9110672;-45.120503652039325
1739209706.9110768;-38.13080360867914
1739209706.9110866;-38.13080360867914
1739209706.9110963;-45.120503652039325
1739209706.911106;-38.13080360867914
1739209706.9111156;-45.120503652039325
1739209706.9111254;-38.13080360867914
1739209706.9111352;-45.120503652039325
1739209706.911145;-38.13080360867914
1739209706.9111545;-38.13080360867914
1739209706.9111643;-45.120503652039325
1739209706.911174;-45.120503652039325
1739209706.9111836;-38.13080360867914
1739209706.9111934;-35.57807855764607
1739209706.9112031;-35.57807855764607
1739209706.911213;-38.13080360867914
1739209706.9112225;-35.57807855764607
1739209706.9112322;-45.120503652039325
1739209706.911242;-38.13080360867914
1739209706.9112518;-38.13080360867914
1739209706.9112613;-38.13080360867914
1739209706.911271;-33.981070128970906
1739209706.9112809;-35.57807855764607
1739209706.9112904;-38.13080360867914
1739209706.9113002;-45.120503652039325
1739209706.91131;-33.981070128970906
1739209706.9113197;-38.13080360867914
1739209706.9113293;-45.120503652039325
1739209706.911339;-45.120503652039325
1739209706.9113488;-45.120503652039325
1739209706.9113586;-38.13080360867914
1739209706.9113681;-45.120503652039325
1739209706.911378;-45.120503652039325
1739209706.9113877;-45.120503652039325
1739209706.9113972;-45.120503652039325
1739209706.911407;-45.120503652039325
1739209706.9114168;-45.120503652039325
1739209706.9114265;-38.13080360867914
1739209706.911436;-45.120503652039325
1739209706.9114459;-38.13080360867914
1739209706.9114556;-45.120503652039325
1739209706.9114654;-45.120503652039325
1739209706.911475;-45.120503652039325
1739209706.9114847;-45.120503652039325
1739209706.9114945;-45.120503652039325
1739209706.911504;-38.13080360867914
1739209706.9115138;-38.13080360867914
1739209706.9115236;-45.120503652039325
1739209706.9115334;-30.49652367304973
1739209706.911543;-33.981070128970906
1739209706.9115527;-45.120503652039325
1739209706.9115624;-38.13080360867914
1739209706.911572;-32.816014438256545
1739209706.9115818;-35.57807855764607
1739209706.9115915;-38.13080360867914
1739209706.9116013;-38.13080360867914
1739209706.9116108;-32.816014438256545
1739209706.9116206;-38.13080360867914
1739209706.9116304;-38.13080360867914
1739209706.9116402;-35.57807855764607
1739209706.9116497;-45.120503652039325
1739209706.9116595;-45.120503652039325
1739209706.9116693;-31.141103565318893
1739209706.9116788;-38.13080360867914
1739209706.9116886;-38.13080360867914
1739209706.9116983;-35.57807855764607
1739209706.911708;-35.57807855764607
1739209706.9117177;-45.120503652039325
1739209706.9117274;-38.13080360867914
1739209706.9117372;-38.13080360867914
1739209706.911747;-35.57807855764607
1739209706.9117565;-45.120503652039325
1739209706.9117663;-33.981070128970906
1739209706.911776;-33.981070128970906
1739209706.9117856;-45.120503652039325
1739209706.9117954;-45.120503652039325
1739209706.9118052;-38.13080360867914
1739209706.911815;-35.57807855764607
1739209706.9118245;-32.816014438256545
1739209706.9118342;-38.13080360867914
1739209706.911844;-38.13080360867914
1739209706.9118538;-45.120503652039325
1739209706.9118633;-45.120503652039325
1739209706.911873;-38.13080360867914
1739209706.9118829;-35.57807855764607
1739209706.9118924;-38.13080360867914
1739209706.9119022;-45.120503652039325
1739209706.911912;-45.120503652039325
1739209706.9119217;-38.13080360867914
1739209706.9119313;-38.13080360867914
1739209706.911941;-45.120503652039325
1739209706.9119508;-38.13080360867914
1739209706.9119606;-45.120503652039325
1739209706.9119701;-38.13080360867914
1739209706.91198;-38.13080360867914
1739209706.9119897;-45.120503652039325
1739209706.9119992;-38.13080360867914
1739209706.912009;-28.992665084841942
1739209706.9120188;-38.13080360867914
1739209706.9120286;-45.120503652039325
1739209706.912038;-45.120503652039325
1739209706.9120479;-33.981070128970906
1739209706.9120576;-33.981070128970906
1739209706.9120674;-38.13080360867914
1739209706.912077;-45.120503652039325
1739209706.9120867;-33.981070128970906
1739209706.9120965;-38.13080360867914
1739209706.912106;-38.13080360867914
1739209706.9121158;-45.120503652039325
1739209706.9121256;-45.120503652039325
1739209706.9121354;-45.120503652039325
1739209706.912145;-38.13080360867914
1739209706.9121547;-35.57807855764607
1739209706.9121644;-45.120503652039325
1739209706.912174;-45.120503652039325
1739209706.9121838;-38.13080360867914
1739209706.9121935;-45.120503652039325
1739209706.9122033;-45.120503652039325
1739209706.9122128;-45.120503652039325
1739209706.9122226;-38.13080360867914
1739209706.9122324;-38.13080360867914
1739209706.9122422;-33.981070128970906
1739209706.9122517;-45.120503652039325
1739209706.9122615;-38.13080360867914
1739209706.9122713;-35.57807855764607
1739209706.9122808;-38.13080360867914
1739209706.9122906;-45.120503652039325
1739209706.9123003;-38.13080360867914
1739209706.9123101;-35.57807855764607
1739209706.9123197;-45.120503652039325
1739209706.9123294;-45.120503652039325
1739209706.9123392;-45.120503652039325
1739209706.912349;-33.981070128970906
1739209706.9123585;-45.120503652039325
1739209706.9123683;-45.120503652039325
1739209706.912378;-33.981070128970906
1739209706.9123876;-45.120503652039325
1739209706.9123974;-38.13080360867914
1739209706.9124072;-35.57807855764607
1739209706.912417;-38.13080360867914
1739209706.9124265;-45.120503652039325
1739209706.9124362;-38.13080360867914
1739209706.912446;-35.57807855764607
1739209706.9124558;-38.13080360867914
1739209706.9124653;-45.120503652039325
1739209706.912475;-38.13080360867914
1739209706.912485;-32.816014438256545
1739209706.9124944;-45.120503652039325
1739209706.9125042;-45.120503652039325
1739209706.912514;-38.13080360867914
1739209706.9125237;-32.816014438256545
1739209706.9125333;-45.120503652039325
1739209706.912543;-45.120503652039325
1739209706.9125528;-45.120503652039325
1739209706.9125626;-45.120503652039325
1739209706.9125721;-38.13080360867914
1739209706.912582;-45.120503652039325
1739209706.9125917;-38.13080360867914
1739209706.9126012;-45.120503652039325
1739209706.912611;-35.57807855764607
1739209706.9126208;-45.120503652039325
