CAN Message; 0x77:0de38b0394e6e760
1739209722.3287861;-31.141103565318915
1739209722.3287907;-38.13080360867914
1739209722.3287952;-38.13080360867914
1739209722.3288;-45.120503652039325
1739209722.3288045;-38.13080360867914
1739209722.3288093;-38.13080360867914
1739209722.3288138;-38.13080360867914
1739209722.3288183;-45.120503652039325
1739209722.328823;-32.816014438256545
1739209722.3288276;-33.981070128970906
1739209722.3288321;-38.13080360867914
1739209722.328837;-45.120503652039325
1739209722.3288414;-38.13080360867914
1739209722.3288462;-35.57807855764607
1739209722.3288507;-38.13080360867914
1739209722.3288553;-45.120503652039325
1739209722.32886;-45.120503652039325
1739209722.3288646;-38.13080360867914
1739209722.328869;-38.13080360867914
1739209722.3288739;-45.120503652039325
1739209722.3288784;-45.120503652039325
1739209722.3288832;-45.120503652039325
1739209722.3288877;-38.13080360867914
1739209722.3288922;-45.120503652039325
1739209722.328897;-45.120503652039325
1739209722.3289015;-35.57807855764607
1739209722.328906;-38.13080360867914
1739209722.3289108;-45.120503652039325
1739209722.3289154;-38.13080360867914
1739209722.3289201;-35.57807855764607
1739209722.3289247;-38.13080360867914
1739209722.3289292;-45.120503652039325
1739209722.328934;-38.13080360867914
1739209722.3289385;-45.120503652039325
1739209722.328943;-45.120503652039325
1739209722.3289478;-38.13080360867914
1739209722.3289523;-45.120503652039325
1739209722.328957;-33.981070128970906
1739209722.3289616;-32.816014438256545
1739209722.3289661;-45.120503652039325
1739209722.328971;-33.981070128970906
1739209722.3289754;-45.120503652039325
1739209722.32898;-45.120503652039325
1739209722.3289847;-45.120503652039325
1739209722.3289893;-35.57807855764607
1739209722.328994;-33.981070128970906
1739209722.3289986;-45.120503652039325
1739209722.329003;-45.120503652039325
1739209722.3290079;-38.13080360867914
1739209722.3290124;-38.13080360867914
1739209722.3290172;-38.13080360867914
1739209722.3290217;-33.981070128970906
1739209722.3290262;-45.120503652039325
1739209722.329031;-45.120503652039325
1739209722.3290355;-38.13080360867914
1739209722.32904;-38.13080360867914
1739209722.3290448;-45.120503652039325
1739209722.3290493;-45.120503652039325
1739209722.329054;-45.120503652039325
1739209722.3290586;-38.13080360867914
1739209722.3290632;-38.13080360867914
1739209722.329068;-38.13080360867914
1739209722.3290725;-35.57807855764607
1739209722.329077;-45.120503652039325
1739209722.3290818;-38.13080360867914
1739209722.3290863;-30.49652367304973
1739209722.329091;-45.120503652039325
1739209722.3290956;-45.120503652039325
1739209722.3291001;-38.13080360867914
1739209722.329105;-33.981070128970906
1739209722.3291094;-38.13080360867914
1739209722.329114;-45.120503652039325
1739209722.3291187;-38.13080360867914
1739209722.3291233;-45.120503652039325
1739209722.329128;-45.120503652039325
1739209722.3291326;-45.120503652039325
1739209722.329137;-45.120503652039325
1739209722.3291419;-45.120503652039325
1739209722.3291464;-45.120503652039325
1739209722.329151;-45.120503652039325
1739209722.3291557;-45.120503652039325
1739209722.3291602;-31.141103565318893
1739209722.329165;-38.13080360867914
1739209722.3291695;-35.57807855764607
1739209722.329174;-38.13080360867914
1739209722.3291788;-35.57807855764607
1739209722.3291833;-35.57807855764607
1739209722.3291879;-45.120503652039325
1739209722.3291926;-38.13080360867914
1739209722.3291972;-45.120503652039325
1739209722.329202;-45.120503652039325
1739209722.3292065;-32.816014438256545
1739209722.329211;-38.13080360867914
1739209722.3292158;-45.120503652039325
1739209722.3292203;-45.120503652039325
1739209722.3292248;-35.57807855764607
1739209722.3292296;-33.981070128970906
1739209722.3292341;-45.120503652039325
1739209722.329239;-45.120503652039325
1739209722.3292434;-45.120503652039325
1739209722.329248;-38.13080360867914
1739209722.3292527;-38.13080360867914
1739209722.3292572;-45.120503652039325
1739209722.3292618;-35.57807855764607
1739209722.3292665;-38.13080360867914
1739209722.329271;-32.816014438256545
1739209722.3292758;-38.13080360867914
1739209722.3292804;-35.57807855764607
1739209722.329285;-38.13080360867914
1739209722.3292897;-45.120503652039325
1739209722.3292942;-38.13080360867914
1739209722.329299;-38.13080360867914
1739209722.3293035;-35.57807855764607
1739209722.329308;-35.57807855764607
1739209722.3293128;-45.120503652039325
1739209722.3293173;-35.57807855764607
1739209722.3293219;-38.13080360867914
1739209722.3293266;-38.13080360867914
1739209722.3293312;-45.120503652039325
1739209722.329336;-32.816014438256545
1739209722.3293405;-38.13080360867914
1739209722.329345;-31.141103565318893
1739209722.3293498;-35.57807855764607
1739209722.3293543;-45.120503652039325
1739209722.3293588;-45.120503652039325
1739209722.3293636;-35.57807855764607
1739209722.329368;-35.57807855764607
1739209722.329373;-45.120503652039325
1739209722.3293774;-45.120503652039325
1739209722.329382;-45.120503652039325
1739209722.3293867;-45.120503652039325
1739209722.333131;-45.120503652039325
1739209722.3331332;-45.120503652039325
1739209722.3331356;-35.57807855764607
1739209722.3331378;-38.13080360867914
1739209722.3331401;-38.13080360867914
1739209722.3331425;-45.120503652039325
1739209722.3331447;-38.13080360867914
1739209722.333147;-33.981070128970906
1739209722.3331494;-38.13080360867914
1739209722.3331516;-45.120503652039325
1739209722.333154;-45.120503652039325
1739209722.333156;-45.120503652039325
1739209722.3331585;-45.120503652039325
1739209722.3331609;-38.13080360867914
1739209722.333163;-45.120503652039325
1739209722.3331654;-45.120503652039325
1739209722.3331678;-38.13080360867914
1739209722.33317;-38.13080360867914
1739209722.3331723;-38.13080360867914
1739209722.3331745;-38.13080360867914
1739209722.3331769;-45.120503652039325
1739209722.3331792;-45.120503652039325
1739209722.3331814;-45.120503652039325
1739209722.3331838;-31.141103565318915
1739209722.3331861;-38.13080360867914
1739209722.3331883;-45.120503652039325
1739209722.3331907;-38.13080360867914
1739209722.3331928;-38.13080360867914
1739209722.3331952;-38.13080360867914
1739209722.3331976;-38.13080360867914
1739209722.3331997;-45.120503652039325
1739209722.3332021;-45.120503652039325
1739209722.3332045;-45.120503652039325
1739209722.3332067;-38.13080360867914
1739209722.333209;-45.120503652039325
1739209722.3332112;-45.120503652039325
1739209722.3332136;-45.120503652039325
1739209722.333216;-38.13080360867914
1739209722.333218;-45.120503652039325
1739209722.3332205;-38.13080360867914
1739209722.3332229;-45.120503652039325
1739209722.333225;-45.120503652039325
1739209722.3332274;-45.120503652039325
1739209722.3332295;-33.981070128970906
1739209722.333232;-38.13080360867914
1739209722.3332343;-38.13080360867914
1739209722.3332365;-45.120503652039325
1739209722.3332388;-31.141103565318915
1739209722.333241;-38.13080360867914
1739209722.3332434;-38.13080360867914
1739209722.3332458;-45.120503652039325
1739209722.333248;-38.13080360867914
1739209722.3332503;-38.13080360867914
1739209722.3332527;-45.120503652039325
1739209722.3332548;-45.120503652039325
1739209722.3332572;-28.992665084841942
1739209722.3332593;-38.13080360867914
1739209722.3332617;-35.57807855764607
1739209722.333264;-38.13080360867914
1739209722.3332663;-35.57807855764607
1739209722.3332686;-38.13080360867914
1739209722.333271;-38.13080360867914
1739209722.3332732;-45.120503652039325
1739209722.3332756;-38.13080360867914
1739209722.3332777;-33.981070128970906
1739209722.33328;-33.981070128970906
1739209722.3332825;-45.120503652039325
1739209722.3332846;-45.120503652039325
1739209722.333287;-32.816014438256545
1739209722.3332894;-45.120503652039325
1739209722.3332915;-45.120503652039325
1739209722.333294;-31.141103565318915
1739209722.333296;-38.13080360867914
1739209722.3332984;-38.13080360867914
1739209722.3333008;-45.120503652039325
1739209722.333303;-38.13080360867914
1739209722.3333054;-38.13080360867914
1739209722.3333077;-33.981070128970906
1739209722.33331;-45.120503652039325
1739209722.3333123;-45.120503652039325
1739209722.3333144;-38.13080360867914
1739209722.3333168;-45.120503652039325
1739209722.3333192;-45.120503652039325
1739209722.3333213;-38.13080360867914
1739209722.3333237;-38.13080360867914
1739209722.3333259;-38.13080360867914
1739209722.3333282;-45.120503652039325
1739209722.3333306;-33.981070128970906
1739209722.3333328;-31.141103565318915
1739209722.3333352;-45.120503652039325
1739209722.3333375;-45.120503652039325
1739209722.3333397;-45.120503652039325
1739209722.333342;-45.120503652039325
1739209722.3333442;-45.120503652039325
1739209722.3333466;-38.13080360867914
1739209722.333349;-38.13080360867914
1739209722.3333511;-45.120503652039325
1739209722.3333535;-38.13080360867914
1739209722.333356;-35.57807855764607
1739209722.333358;-33.981070128970906
1739209722.3333604;-45.120503652039325
1739209722.3333626;-45.120503652039325
1739209722.333365;-32.816014438256545
1739209722.3333673;-35.57807855764607
1739209722.3333695;-38.13080360867914
1739209722.3333719;-33.981070128970906
1739209722.3333743;-35.57807855764607
1739209722.3333764;-38.13080360867914
1739209722.3333788;-45.120503652039325
1739209722.333381;-38.13080360867914
1739209722.3333833;-38.13080360867914
1739209722.3333857;-33.981070128970906
1739209722.3333879;-33.981070128970906
1739209722.3333902;-45.120503652039325
1739209722.3333926;-32.816014438256545
1739209722.3333948;-35.57807855764607
1739209722.3333972;-45.120503652039325
1739209722.3333993;-45.120503652039325
1739209722.3334017;-31.141103565318893
1739209722.333404;-45.120503652039325
1739209722.3334062;-33.981070128970956
1739209722.3334086;-45.120503652039325
1739209722.333411;-38.13080360867914
1739209722.3334131;-45.120503652039325
1739209722.3334155;-45.120503652039325
1739209722.3334177;-35.57807855764607
1739209722.33342;-45.120503652039325
1739209722.3334224;-45.120503652039325
1739209722.3334246;-31.141103565318893
1739209722.333427;-45.120503652039325
1739209722.333429;-38.13080360867914
1739209722.3334315;-38.13080360867914
1739209722.3334339;-45.120503652039325
1739209722.333436;-45.120503652039325
1739209722.3334384;-35.57807855764607
1739209722.3334408;-38.13080360867914
1739209722.333443;-45.120503652039325
1739209722.3334453;-45.120503652039325
1739209722.3334475;-35.57807855764607
1739209722.3334498;-38.13080360867914
1739209722.3334522;-45.120503652039325
1739209722.3334544;-45.120503652039325
1739209722.3334568;-38.13080360867914
1739209722.3334591;-38.13080360867914
1739209722.3334613;-45.120503652039325
1739209722.3334637;-45.120503652039325
1739209722.3334658;-32.816014438256545
1739209722.3334682;-35.57807855764607
1739209722.3334706;-45.120503652039325
1739209722.3334727;-38.13080360867914
1739209722.333475;-38.13080360867914
1739209722.3334775;-38.13080360867914
1739209722.3334796;-35.57807855764607
1739209722.333482;-38.13080360867914
1739209722.3334842;-32.816014438256545
1739209722.3334866;-33.981070128970906
1739209722.333489;-38.13080360867914
1739209722.333491;-38.13080360867914
1739209722.3334935;-32.816014438256545
1739209722.3334959;-35.57807855764607
1739209722.333498;-45.120503652039325
1739209722.3335004;-45.120503652039325
1739209722.3335025;-38.13080360867914
1739209722.333505;-38.13080360867914
1739209722.3335073;-45.120503652039325
1739209722.3335094;-35.57807855764607
1739209722.3335118;-35.57807855764607
1739209722.3335142;-31.141103565318915
1739209722.3335164;-35.57807855764607
1739209722.3335187;-38.13080360867914
1739209722.333521;-38.13080360867914
1739209722.3335233;-38.13080360867914
1739209722.3335257;-45.120503652039325
1739209722.3335278;-45.120503652039325
1739209722.3335302;-38.13080360867914
1739209722.3335323;-38.13080360867914
1739209722.3335347;-45.120503652039325
1739209722.333537;-38.13080360867914
1739209722.3335392;-32.816014438256545
1739209722.3335416;-38.13080360867914
1739209722.333544;-45.120503652039325
1739209722.3335462;-38.13080360867914
1739209722.3335485;-45.120503652039325
1739209722.3335507;-38.13080360867914
1739209722.333553;-35.57807855764607
1739209722.3335555;-35.57807855764607
1739209722.3335576;-38.13080360867914
1739209722.33356;-35.57807855764607
1739209722.3335624;-38.13080360867914
1739209722.3335645;-45.120503652039325
1739209722.333567;-45.120503652039325
1739209722.333569;-45.120503652039325
1739209722.3335714;-45.120503652039325
1739209722.3335738;-33.981070128970906
1739209722.333576;-45.120503652039325
1739209722.3335783;-38.13080360867914
1739209722.3335807;-35.57807855764607
1739209722.3335829;-38.13080360867914
1739209722.3335853;-45.120503652039325
1739209722.3335874;-38.13080360867914
1739209722.3335898;-35.57807855764607
1739209722.3335922;-38.13080360867914
1739209722.3335943;-45.120503652039325
1739209722.3335967;-45.120503652039325
1739209722.333599;-45.120503652039325
1739209722.3336012;-45.120503652039325
1739209722.3336036;-38.13080360867914
1739209722.3336058;-38.13080360867914
1739209722.3336082;-45.120503652039325
1739209722.3336105;-38.13080360867914
1739209722.3336127;-38.13080360867914
1739209722.333615;-45.120503652039325
1739209722.3336174;-45.120503652039325
1739209722.3336196;-45.120503652039325
1739209722.333622;-45.120503652039325
1739209722.3336241;-38.13080360867914
1739209722.3336265;-45.120503652039325
1739209722.333629;-45.120503652039325
1739209722.333631;-35.57807855764607
1739209722.3336334;-38.13080360867914
1739209722.3336356;-38.13080360867914
1739209722.333638;-45.120503652039325
1739209722.3336403;-45.120503652039325
1739209722.3336425;-38.13080360867914
1739209722.3336449;-35.57807855764607
1739209722.3336473;-38.13080360867914
1739209722.3336494;-38.13080360867914
1739209722.3336518;-38.13080360867914
1739209722.333654;-38.13080360867914
1739209722.3336563;-38.13080360867914
1739209722.3336587;-38.13080360867914
1739209722.3336608;-45.120503652039325
1739209722.3336632;-45.120503652039325
1739209722.3336656;-38.13080360867914
1739209722.3336678;-38.13080360867914
1739209722.3336701;-38.13080360867914
1739209722.3336723;-38.13080360867914
1739209722.3336747;-38.13080360867914
1739209722.333677;-38.13080360867914
1739209722.3336792;-45.120503652039325
1739209722.3336816;-45.120503652039325
1739209722.333684;-45.120503652039325
1739209722.333686;-38.13080360867914
1739209722.3336885;-45.120503652039325
1739209722.3336906;-45.120503652039325
1739209722.333693;-45.120503652039325
1739209722.3336954;-45.120503652039325
1739209722.3336976;-45.120503652039325
1739209722.3337;-45.120503652039325
1739209722.3337023;-31.141103565318915
1739209722.3337045;-38.13080360867914
1739209722.3337069;-45.120503652039325
1739209722.333709;-45.120503652039325
1739209722.3337114;-45.120503652039325
1739209722.3337138;-38.13080360867914
1739209722.333716;-33.981070128970906
1739209722.3337183;-45.120503652039325
1739209722.3337204;-32.816014438256545
1739209722.3337228;-33.981070128970906
1739209722.3337252;-38.13080360867914
1739209722.3337274;-45.120503652039325
1739209722.3337297;-45.120503652039325
1739209722.3337321;-38.13080360867914
1739209722.3337343;-38.13080360867914
1739209722.3337367;-38.13080360867914
1739209722.3337388;-28.992665084841942
1739209722.3337412;-28.992665084841942
1739209722.3337436;-38.13080360867914
1739209722.3337457;-45.120503652039325
1739209722.333748;-38.13080360867914
1739209722.3337505;-38.13080360867914
1739209722.3337526;-45.120503652039325
1739209722.333755;-45.120503652039325
1739209722.3337572;-33.981070128970906
1739209722.3337595;-45.120503652039325
1739209722.333762;-38.13080360867914
1739209722.333764;-38.13080360867914
1739209722.3337665;-38.13080360867914
1739209722.3337688;-35.57807855764607
1739209722.333771;-38.13080360867914
1739209722.3337734;-45.120503652039325
1739209722.3337755;-45.120503652039325
1739209722.333778;-38.13080360867914
1739209722.3337803;-38.13080360867914
1739209722.3337824;-38.13080360867914
1739209722.3337848;-38.13080360867914
1739209722.3337872;-38.13080360867914
1739209722.3337893;-38.13080360867914
1739209722.3337917;-38.13080360867914
1739209722.3337939;-31.141103565318915
1739209722.3337963;-28.992665084841942
1739209722.3337986;-45.120503652039325
1739209722.3338008;-45.120503652039325
1739209722.3338032;-38.13080360867914
1739209722.3338056;-38.13080360867914
1739209722.3338077;-45.120503652039325
1739209722.33381;-45.120503652039325
1739209722.3338122;-45.120503652039325
1739209722.3338146;-38.13080360867914
1739209722.333817;-45.120503652039325
1739209722.3338192;-45.120503652039325
1739209722.3338215;-45.120503652039325
1739209722.3338237;-35.57807855764607
1739209722.333826;-45.120503652039325
1739209722.3338284;-45.120503652039325
1739209722.3338306;-32.816014438256545
1739209722.333833;-28.58837851428586
1739209722.3338354;-45.120503652039325
1739209722.3338375;-45.120503652039325
1739209722.33384;-38.13080360867914
1739209722.333842;-45.120503652039325
1739209722.3338444;-45.120503652039325
1739209722.3338468;-38.13080360867914
1739209722.333849;-38.13080360867914
1739209722.3338513;-45.120503652039325
1739209722.3338537;-38.13080360867914
1739209722.3338559;-35.57807855764607
1739209722.3338583;-45.120503652039325
1739209722.3338604;-35.57807855764607
1739209722.3338628;-38.13080360867914
1739209722.3338652;-38.13080360867914
1739209722.3338673;-45.120503652039325
1739209722.3338697;-45.120503652039325
1739209722.333872;-38.13080360867914
1739209722.3338742;-38.13080360867914
1739209722.3338766;-38.13080360867914
1739209722.3338788;-38.13080360867914
1739209722.3338811;-35.57807855764607
1739209722.3338835;-45.120503652039325
1739209722.3338857;-45.120503652039325
1739209722.333888;-38.13080360867914
1739209722.3338904;-45.120503652039325
1739209722.3338926;-45.120503652039325
1739209722.333895;-38.13080360867914
1739209722.333897;-35.57807855764607
1739209722.3338995;-45.120503652039325
1739209722.333902;-45.120503652039325
1739209722.333904;-45.120503652039325
1739209722.3339064;-45.120503652039325
1739209722.3339088;-38.13080360867914
1739209722.333911;-38.13080360867914
1739209722.3339133;-45.120503652039325
1739209722.3339155;-45.120503652039325
1739209722.3339179;-33.981070128970906
1739209722.3339202;-45.120503652039325
1739209722.3339224;-38.13080360867914
1739209722.3339248;-32.816014438256545
1739209722.333927;-38.13080360867914
1739209722.3339293;-45.120503652039325
1739209722.3339317;-38.13080360867914
1739209722.3339338;-33.981070128970906
1739209722.3339362;-45.120503652039325
1739209722.3339386;-38.13080360867914
1739209722.3339407;-45.120503652039325
1739209722.3339431;-38.13080360867914
1739209722.3339453;-31.141103565318915
1739209722.3339477;-38.13080360867914
1739209722.33395;-38.13080360867914
1739209722.3339522;-32.816014438256545
1739209722.3339546;-38.13080360867914
1739209722.333957;-45.120503652039325
1739209722.333959;-38.13080360867914
1739209722.3339615;-35.57807855764607
1739209722.3339636;-38.13080360867914
1739209722.333966;-45.120503652039325
1739209722.3339684;-38.13080360867914
1739209722.3339705;-38.13080360867914
1739209722.333973;-38.13080360867914
1739209722.3339753;-45.120503652039325
1739209722.3339775;-38.13080360867914
1739209722.3339798;-38.13080360867914
1739209722.333982;-45.120503652039325
1739209722.3339844;-45.120503652039325
1739209722.3339868;-38.13080360867914
1739209722.333989;-35.57807855764607
1739209722.3339913;-45.120503652039325
1739209722.3339937;-45.120503652039325
1739209722.3339958;-38.13080360867914
1739209722.3339982;-45.120503652039325
1739209722.3340003;-33.981070128970906
1739209722.3340027;-45.120503652039325
1739209722.334005;-45.120503652039325
1739209722.3340073;-45.120503652039325
1739209722.3340096;-33.981070128970906
1739209722.3340118;-45.120503652039325
1739209722.3340142;-38.13080360867914
1739209722.3340166;-38.13080360867914
1739209722.3340187;-38.13080360867914
1739209722.334021;-45.120503652039325
1739209722.3340235;-38.13080360867914
1739209722.3340256;-38.13080360867914
1739209722.334028;-38.13080360867914
1739209722.3340302;-45.120503652039325
1739209722.3340325;-45.120503652039325
1739209722.334035;-38.13080360867914
1739209722.334037;-38.13080360867914
1739209722.3340394;-38.13080360867914
1739209722.3340418;-45.120503652039325
1739209722.334044;-45.120503652039325
1739209722.3340464;-33.981070128970906
1739209722.3340485;-45.120503652039325
1739209722.334051;-45.120503652039325
1739209722.3340533;-38.13080360867914
1739209722.3340554;-45.120503652039325
1739209722.3340578;-38.13080360867914
1739209722.3340602;-35.57807855764607
1739209722.3340623;-38.13080360867914
1739209722.3340647;-45.120503652039325
1739209722.3340669;-45.120503652039325
1739209722.3340693;-45.120503652039325
1739209722.3340716;-45.120503652039325
1739209722.3340738;-45.120503652039325
1739209722.3340762;-45.120503652039325
1739209722.3340786;-38.13080360867914
1739209722.3340807;-35.57807855764607
1739209722.334083;-33.981070128970906
1739209722.3340852;-38.13080360867914
1739209722.3340876;-35.57807855764607
1739209722.33409;-33.981070128970906
1739209722.3340921;-28.992665084841942
1739209722.3340945;-45.120503652039325
1739209722.334097;-45.120503652039325
1739209722.334099;-45.120503652039325
1739209722.3341014;-45.120503652039325
1739209722.3341036;-38.13080360867914
1739209722.334106;-45.120503652039325
1739209722.3341084;-38.13080360867914
1739209722.3341105;-28.992665084841942
1739209722.334113;-38.13080360867914
1739209722.334115;-38.13080360867914
1739209722.3341174;-38.13080360867914
1739209722.3341198;-38.13080360867914
1739209722.334122;-45.120503652039325
1739209722.3341243;-45.120503652039325
1739209722.3341267;-32.816014438256545
1739209722.3341289;-27.877744956031414
1739209722.3341312;-33.981070128970906
1739209722.3341334;-38.13080360867914
1739209722.3341358;-45.120503652039325
1739209722.3341382;-45.120503652039325
1739209722.3341403;-45.120503652039325
1739209722.3341427;-45.120503652039325
1739209722.334145;-45.120503652039325
1739209722.3341472;-38.13080360867914
1739209722.3341496;-38.13080360867914
1739209722.3341517;-45.120503652039325
1739209722.3341541;-45.120503652039325
1739209722.3341565;-33.981070128970906
1739209722.3341587;-45.120503652039325
1739209722.334161;-45.120503652039325
1739209722.3341634;-38.13080360867914
1739209722.3341656;-45.120503652039325
1739209722.334168;-38.13080360867914
1739209722.33417;-45.120503652039325
1739209722.3341725;-45.120503652039325
1739209722.3341749;-38.13080360867914
1739209722.334177;-38.13080360867914
1739209722.3341794;-38.13080360867914
1739209722.3341818;-35.57807855764607
1739209722.334184;-45.120503652039325
1739209722.3341863;-45.120503652039325
1739209722.3341885;-45.120503652039325
1739209722.3341908;-45.120503652039325
1739209722.3341932;-38.13080360867914
1739209722.3341954;-35.57807855764607
1739209722.3341978;-33.981070128970906
1739209722.3342001;-45.120503652039325
1739209722.3342023;-33.981070128970906
1739209722.3342047;-31.141103565318915
1739209722.3342068;-45.120503652039325
1739209722.3342092;-45.120503652039325
1739209722.3342116;-38.13080360867914
1739209722.3342137;-32.816014438256545
1739209722.334216;-45.120503652039325
1739209722.3342183;-31.141103565318893
1739209722.3342206;-38.13080360867914
1739209722.334223;-38.13080360867914
1739209722.3342252;-35.57807855764607
1739209722.3342276;-45.120503652039325
1739209722.33423;-45.120503652039325
1739209722.334232;-38.13080360867914
1739209722.3342345;-45.120503652039325
1739209722.3342366;-45.120503652039325
1739209722.334239;-33.981070128970906
1739209722.3342414;-28.58837851428586
1739209722.3342435;-38.13080360867914
1739209722.334246;-45.120503652039325
1739209722.3342483;-38.13080360867914
1739209722.3342505;-38.13080360867914
1739209722.3342528;-45.120503652039325
1739209722.334255;-45.120503652039325
1739209722.3342574;-45.120503652039325
1739209722.3342597;-33.981070128970956
1739209722.334262;-45.120503652039325
1739209722.3342643;-38.13080360867914
1739209722.3342667;-45.120503652039325
1739209722.3342688;-45.120503652039325
1739209722.3342712;-35.57807855764607
1739209722.3342733;-45.120503652039325
1739209722.3342757;-33.981070128970906
1739209722.334278;-26.991370085610722
1739209722.3342803;-45.120503652039325
1739209722.3342826;-45.120503652039325
1739209722.334285;-38.13080360867914
1739209722.3342872;-38.13080360867914
1739209722.3342896;-38.13080360867914
1739209722.3342917;-38.13080360867914
1739209722.334294;-38.13080360867914
1739209722.3342965;-38.13080360867914
1739209722.3342986;-38.13080360867914
1739209722.334301;-45.120503652039325
1739209722.3343034;-45.120503652039325
1739209722.3343055;-45.120503652039325
1739209722.334308;-38.13080360867914
1739209722.33431;-38.13080360867914
1739209722.3343124;-33.981070128970906
1739209722.3343148;-26.991370085610736
1739209722.334317;-38.13080360867914
1739209722.3343194;-45.120503652039325
1739209722.3343215;-38.13080360867914
1739209722.334324;-38.13080360867914
1739209722.3343263;-45.120503652039325
1739209722.3343284;-38.13080360867914
1739209722.3343308;-38.13080360867914
1739209722.3343332;-45.120503652039325
1739209722.3343353;-38.13080360867914
1739209722.3343377;-38.13080360867914
1739209722.3343399;-38.13080360867914
1739209722.3343422;-45.120503652039325
1739209722.3343446;-38.13080360867914
1739209722.3343468;-45.120503652039325
1739209722.3343492;-45.120503652039325
1739209722.3343515;-45.120503652039325
1739209722.3343537;-45.120503652039325
1739209722.334356;-35.57807855764607
1739209722.3343582;-38.13080360867914
1739209722.3343606;-45.120503652039325
1739209722.334363;-35.57807855764607
1739209722.3343651;-33.981070128970906
1739209722.3343675;-45.120503652039325
1739209722.33437;-35.57807855764607
1739209722.334372;-38.13080360867914
1739209722.3343744;-45.120503652039325
1739209722.3343766;-38.13080360867914
1739209722.334379;-35.57807855764607
1739209722.3343813;-38.13080360867914
1739209722.3343835;-35.57807855764607
1739209722.3343859;-38.13080360867914
1739209722.3343883;-45.120503652039325
1739209722.3343904;-45.120503652039325
1739209722.3343928;-32.816014438256545
1739209722.334395;-38.13080360867914
1739209722.3343973;-45.120503652039325
1739209722.3343997;-33.981070128970906
1739209722.3344018;-45.120503652039325
1739209722.3344042;-38.13080360867914
1739209722.3344064;-38.13080360867914
1739209722.3344088;-38.13080360867914
1739209722.3344111;-32.816014438256545
1739209722.3344133;-38.13080360867914
1739209722.3344157;-45.120503652039325
1739209722.334418;-45.120503652039325
1739209722.3344202;-35.57807855764607
1739209722.3344226;-45.120503652039325
1739209722.3344247;-45.120503652039325
1739209722.334427;-38.13080360867914
1739209722.3344295;-35.57807855764607
1739209722.3344316;-45.120503652039325
1739209722.334434;-38.13080360867914
1739209722.3344364;-38.13080360867914
1739209722.3344386;-45.120503652039325
