CAN Message; 0x39:0599f75fb0e2ed76
1739209908.3949354;-45.120503652039325
1739209908.3949406;-35.57807855764607
1739209908.3949459;-38.13080360867914
1739209908.394951;-38.13080360867914
1739209908.3949564;-35.57807855764607
1739209908.3949614;-45.120503652039325
1739209908.3949666;-38.13080360867914
1739209908.3949718;-38.13080360867914
1739209908.394977;-38.13080360867914
1739209908.3949823;-45.120503652039325
1739209908.3949873;-33.981070128970906
1739209908.3949926;-45.120503652039325
1739209908.3949978;-45.120503652039325
1739209908.395003;-33.981070128970906
1739209908.3950083;-32.816014438256545
1739209908.3950136;-38.13080360867914
1739209908.3950186;-45.120503652039325
1739209908.3950238;-45.120503652039325
1739209908.395029;-45.120503652039325
1739209908.3950343;-45.120503652039325
1739209908.3950396;-38.13080360867914
1739209908.3950448;-45.120503652039325
1739209908.3950498;-45.120503652039325
1739209908.395055;-33.981070128970906
1739209908.3950603;-38.13080360867914
1739209908.3950655;-45.120503652039325
1739209908.3950708;-45.120503652039325
1739209908.395076;-38.13080360867914
1739209908.395081;-32.816014438256545
1739209908.3950863;-45.120503652039325
1739209908.3950915;-45.120503652039325
1739209908.3950968;-35.57807855764607
1739209908.395102;-35.57807855764607
1739209908.395107;-45.120503652039325
1739209908.3951123;-38.13080360867914
1739209908.3951175;-38.13080360867914
1739209908.3951228;-45.120503652039325
1739209908.395128;-38.13080360867914
1739209908.3951333;-38.13080360867914
1739209908.3951383;-38.13080360867914
1739209908.3951435;-35.57807855764607
1739209908.3951488;-45.120503652039325
1739209908.395154;-38.13080360867914
1739209908.3951592;-31.141103565318915
1739209908.3951645;-45.120503652039325
1739209908.3951695;-45.120503652039325
1739209908.3951747;-45.120503652039325
1739209908.39518;-38.13080360867914
1739209908.3951852;-35.57807855764607
1739209908.3951905;-38.13080360867914
1739209908.3951957;-45.120503652039325
1739209908.3952007;-33.981070128970906
1739209908.395206;-38.13080360867914
1739209908.3952112;-45.120503652039325
1739209908.3952165;-45.120503652039325
1739209908.3952217;-45.120503652039325
1739209908.3952267;-45.120503652039325
1739209908.395232;-45.120503652039325
1739209908.3952372;-45.120503652039325
1739209908.3952425;-45.120503652039325
1739209908.3952477;-45.120503652039325
1739209908.395253;-45.120503652039325
1739209908.395258;-38.13080360867914
1739209908.3952632;-33.981070128970906
1739209908.3952684;-33.981070128970906
1739209908.3952737;-38.13080360867914
1739209908.395279;-35.57807855764607
1739209908.3952842;-38.13080360867914
1739209908.3952892;-38.13080360867914
1739209908.3952944;-45.120503652039325
1739209908.3952997;-38.13080360867914
1739209908.395305;-35.57807855764607
1739209908.3953102;-38.13080360867914
1739209908.3953154;-38.13080360867914
1739209908.3953204;-45.120503652039325
1739209908.3953257;-35.57807855764607
1739209908.395331;-38.13080360867914
1739209908.3953362;-45.120503652039325
1739209908.3953414;-38.13080360867914
1739209908.3953464;-33.981070128970906
1739209908.3953516;-33.981070128970906
1739209908.395357;-45.120503652039325
1739209908.3953621;-38.13080360867914
1739209908.3953674;-38.13080360867914
1739209908.3953726;-38.13080360867914
1739209908.3953776;-38.13080360867914
1739209908.395383;-45.120503652039325
1739209908.3953881;-38.13080360867914
1739209908.3953934;-38.13080360867914
1739209908.3953986;-45.120503652039325
1739209908.3954039;-38.13080360867914
1739209908.3954089;-38.13080360867914
1739209908.395414;-35.57807855764607
1739209908.3954194;-38.13080360867914
1739209908.3954246;-45.120503652039325
1739209908.3954298;-33.981070128970906
1739209908.395435;-38.13080360867914
1739209908.39544;-38.13080360867914
1739209908.3954453;-45.120503652039325
1739209908.3954506;-38.13080360867914
1739209908.3954558;-30.49652367304973
1739209908.395461;-38.13080360867914
1739209908.3954663;-38.13080360867914
1739209908.3954713;-31.141103565318915
1739209908.3954766;-45.120503652039325
1739209908.3954818;-38.13080360867914
1739209908.395487;-45.120503652039325
1739209908.3954923;-38.13080360867914
1739209908.3954973;-35.57807855764607
1739209908.3955026;-38.13080360867914
1739209908.3955078;-45.120503652039325
1739209908.395513;-32.816014438256545
1739209908.3955183;-38.13080360867914
1739209908.3955235;-38.13080360867914
1739209908.3955286;-38.13080360867914
1739209908.3955338;-38.13080360867914
1739209908.395539;-32.816014438256545
1739209908.3955443;-38.13080360867914
1739209908.3955495;-38.13080360867914
1739209908.3955548;-27.267205301931607
1739209908.3955598;-38.13080360867914
1739209908.395565;-38.13080360867914
1739209908.3955703;-45.120503652039325
1739209908.3955755;-33.981070128970906
1739209908.3955808;-38.13080360867914
1739209908.395586;-45.120503652039325
1739209908.395591;-45.120503652039325
1739209908.3955963;-35.57807855764607
1739209908.3956015;-33.981070128970906
1739209908.3956068;-38.13080360867914
1739209908.395612;-45.120503652039325
1739209908.395617;-38.13080360867914
1739209908.3956223;-35.57807855764607
1739209908.3956275;-38.13080360867914
1739209908.3956327;-45.120503652039325
1739209908.395638;-28.992665084841942
1739209908.3956432;-31.141103565318893
1739209908.3956482;-45.120503652039325
1739209908.3956535;-45.120503652039325
1739209908.3956587;-33.981070128970906
1739209908.395664;-38.13080360867914
1739209908.3956692;-45.120503652039325
1739209908.3956745;-45.120503652039325
1739209908.3956795;-38.13080360867914
1739209908.3956847;-33.981070128970906
1739209908.39569;-38.13080360867914
1739209908.3956952;-45.120503652039325
1739209908.3957005;-45.120503652039325
1739209908.3957057;-38.13080360867914
1739209908.3957107;-38.13080360867914
1739209908.395716;-38.13080360867914
1739209908.3957212;-33.981070128970906
1739209908.3957264;-35.57807855764607
1739209908.3957317;-35.57807855764607
1739209908.3957367;-45.120503652039325
1739209908.395742;-45.120503652039325
1739209908.3957472;-35.57807855764607
1739209908.3957524;-45.120503652039325
1739209908.3957577;-45.120503652039325
1739209908.395763;-28.58837851428586
1739209908.395768;-32.816014438256545
1739209908.3957732;-45.120503652039325
1739209908.3957784;-45.120503652039325
1739209908.3957837;-38.13080360867914
1739209908.395789;-38.13080360867914
1739209908.3957942;-38.13080360867914
1739209908.3957992;-35.57807855764607
1739209908.3958044;-33.981070128970956
1739209908.3958097;-38.13080360867914
1739209908.395815;-38.13080360867914
1739209908.3958201;-45.120503652039325
1739209908.3958254;-38.13080360867914
1739209908.3958304;-32.816014438256545
1739209908.3958356;-38.13080360867914
1739209908.395841;-45.120503652039325
1739209908.3958461;-27.8777449560314
1739209908.3958514;-31.141103565318893
1739209908.3958564;-45.120503652039325
1739209908.3958616;-38.13080360867914
1739209908.3958669;-38.13080360867914
1739209908.395872;-45.120503652039325
1739209908.3958774;-45.120503652039325
1739209908.3958826;-35.57807855764607
1739209908.3958876;-45.120503652039325
1739209908.3958929;-45.120503652039325
1739209908.395898;-38.13080360867914
1739209908.3959033;-45.120503652039325
1739209908.3959086;-32.816014438256545
1739209908.3959138;-38.13080360867914
1739209908.3959188;-38.13080360867914
1739209908.395924;-45.120503652039325
1739209908.3959293;-35.57807855764607
1739209908.3959346;-32.816014438256545
1739209908.3959398;-45.120503652039325
1739209908.395945;-38.13080360867914
1739209908.39595;-38.13080360867914
1739209908.3959553;-38.13080360867914
1739209908.3959606;-45.120503652039325
1739209908.3959658;-45.120503652039325
1739209908.395971;-32.816014438256545
1739209908.395976;-32.816014438256545
1739209908.3959813;-45.120503652039325
1739209908.3959866;-45.120503652039325
1739209908.3959918;-32.816014438256545
1739209908.395997;-33.981070128970906
1739209908.3960023;-45.120503652039325
1739209908.3960073;-45.120503652039325
1739209908.3960125;-38.13080360867914
1739209908.3960178;-45.120503652039325
1739209908.396023;-33.981070128970906
1739209908.3960283;-38.13080360867914
1739209908.3960335;-38.13080360867914
1739209908.3960385;-28.992665084841942
1739209908.3960438;-33.981070128970906
1739209908.396049;-45.120503652039325
1739209908.3960543;-35.57807855764607
1739209908.3960595;-32.816014438256545
1739209908.3960648;-45.120503652039325
1739209908.3960698;-45.120503652039325
1739209908.396075;-35.57807855764607
1739209908.3960803;-38.13080360867914
1739209908.3960855;-45.120503652039325
1739209908.3960907;-45.120503652039325
1739209908.3960958;-45.120503652039325
1739209908.396101;-38.13080360867914
1739209908.3961062;-38.13080360867914
1739209908.3961115;-45.120503652039325
1739209908.3961167;-38.13080360867914
1739209908.396122;-35.57807855764607
1739209908.396127;-38.13080360867914
1739209908.3961322;-45.120503652039325
1739209908.3961375;-35.57807855764607
1739209908.3961427;-35.57807855764607
1739209908.396148;-45.120503652039325
1739209908.3961532;-45.120503652039325
1739209908.3961582;-38.13080360867914
1739209908.3961635;-38.13080360867914
1739209908.3961687;-38.13080360867914
1739209908.396174;-45.120503652039325
1739209908.3961792;-38.13080360867914
1739209908.3961844;-38.13080360867914
1739209908.3961895;-38.13080360867914
1739209908.3961947;-45.120503652039325
1739209908.3962;-38.13080360867914
1739209908.3962052;-35.57807855764607
1739209908.3962104;-38.13080360867914
1739209908.3962154;-45.120503652039325
1739209908.3962207;-38.13080360867914
1739209908.396226;-33.981070128970906
1739209908.3962312;-31.141103565318915
1739209908.3962364;-45.120503652039325
1739209908.3962417;-38.13080360867914
1739209908.3962467;-33.981070128970906
1739209908.396252;-33.981070128970906
1739209908.3962572;-35.57807855764607
1739209908.3962624;-35.57807855764607
1739209908.3962677;-38.13080360867914
1739209908.396273;-38.13080360867914
1739209908.396278;-45.120503652039325
1739209908.3962831;-35.57807855764607
1739209908.3962884;-35.57807855764607
1739209908.3962936;-38.13080360867914
1739209908.396299;-45.120503652039325
1739209908.3963041;-38.13080360867914
1739209908.3963091;-38.13080360867914
1739209908.3963144;-38.13080360867914
1739209908.3963196;-45.120503652039325
1739209908.3963249;-38.13080360867914
1739209908.39633;-38.13080360867914
1739209908.3963351;-38.13080360867914
1739209908.3963404;-45.120503652039325
1739209908.3963456;-38.13080360867914
1739209908.3963509;-35.57807855764607
1739209908.396356;-45.120503652039325
1739209908.3963614;-45.120503652039325
1739209908.3963664;-33.981070128970906
1739209908.3963716;-38.13080360867914
1739209908.3963768;-45.120503652039325
1739209908.396382;-45.120503652039325
1739209908.3963873;-38.13080360867914
1739209908.3963926;-35.57807855764607
1739209908.3963976;-45.120503652039325
1739209908.3964028;-45.120503652039325
1739209908.396408;-33.981070128970906
1739209908.3964133;-33.981070128970906
1739209908.3964186;-38.13080360867914
1739209908.3964238;-45.120503652039325
1739209908.3964288;-33.981070128970906
1739209908.396434;-33.981070128970906
1739209908.3964393;-33.981070128970906
1739209908.3964446;-38.13080360867914
1739209908.3964498;-33.981070128970906
1739209908.3964548;-38.13080360867914
1739209908.39646;-45.120503652039325
1739209908.3964653;-45.120503652039325
1739209908.3964705;-45.120503652039325
1739209908.3964758;-38.13080360867914
1739209908.396481;-33.981070128970906
1739209908.396486;-45.120503652039325
1739209908.3964913;-38.13080360867914
1739209908.3964965;-38.13080360867914
1739209908.3965018;-38.13080360867914
1739209908.396507;-45.120503652039325
1739209908.3965123;-33.981070128970906
1739209908.3965173;-33.981070128970906
1739209908.3965225;-29.438486411369354
1739209908.3965278;-45.120503652039325
1739209908.396533;-38.13080360867914
1739209908.3965383;-38.13080360867914
1739209908.3965435;-38.13080360867914
1739209908.3965485;-45.120503652039325
1739209908.3965538;-38.13080360867914
1739209908.396559;-31.141103565318893
1739209908.3965642;-27.267205301931607
1739209908.3965695;-45.120503652039325
1739209908.3965745;-32.816014438256545
1739209908.3965797;-38.13080360867914
1739209908.396585;-45.120503652039325
1739209908.3965902;-45.120503652039325
1739209908.3965955;-33.981070128970906
1739209908.3966007;-38.13080360867914
1739209908.3966057;-35.57807855764607
1739209908.396611;-45.120503652039325
1739209908.3966162;-45.120503652039325
1739209908.3966215;-45.120503652039325
1739209908.3966267;-45.120503652039325
1739209908.396632;-45.120503652039325
1739209908.396637;-38.13080360867914
1739209908.3966422;-45.120503652039325
1739209908.3966475;-45.120503652039325
1739209908.3966527;-45.120503652039325
1739209908.396658;-45.120503652039325
1739209908.3966632;-45.120503652039325
1739209908.3966682;-45.120503652039325
1739209908.3966734;-45.120503652039325
1739209908.3966787;-38.13080360867914
1739209908.396684;-45.120503652039325
1739209908.3966892;-33.981070128970906
1739209908.3966942;-38.13080360867914
1739209908.3966994;-38.13080360867914
1739209908.3967047;-35.57807855764607
1739209908.39671;-38.13080360867914
1739209908.3967152;-45.120503652039325
1739209908.3967204;-38.13080360867914
1739209908.3967254;-35.57807855764607
1739209908.3967307;-33.981070128970956
1739209908.396736;-45.120503652039325
1739209908.3967412;-38.13080360867914
1739209908.3967464;-33.981070128970906
1739209908.3967516;-38.13080360867914
1739209908.3967566;-38.13080360867914
1739209908.396762;-38.13080360867914
1739209908.3967671;-45.120503652039325
1739209908.3967724;-28.58837851428586
1739209908.3967776;-35.57807855764607
1739209908.3967829;-45.120503652039325
1739209908.396788;-38.13080360867914
1739209908.3967931;-38.13080360867914
1739209908.3967984;-45.120503652039325
1739209908.3968036;-45.120503652039325
1739209908.3968089;-45.120503652039325
1739209908.3968139;-38.13080360867914
1739209908.396819;-45.120503652039325
1739209908.3968244;-38.13080360867914
1739209908.3968296;-38.13080360867914
1739209908.3968349;-45.120503652039325
1739209908.39684;-38.13080360867914
1739209908.396845;-38.13080360867914
1739209908.3968503;-45.120503652039325
1739209908.3968556;-30.49652367304973
1739209908.3968608;-35.57807855764607
1739209908.396866;-45.120503652039325
1739209908.3968713;-45.120503652039325
1739209908.3968763;-45.120503652039325
1739209908.3968816;-45.120503652039325
1739209908.3968868;-45.120503652039325
1739209908.396892;-45.120503652039325
1739209908.3968973;-45.120503652039325
1739209908.3969026;-45.120503652039325
1739209908.3969076;-45.120503652039325
1739209908.3969128;-45.120503652039325
1739209908.396918;-35.57807855764607
1739209908.3969233;-35.57807855764607
1739209908.3969285;-38.13080360867914
1739209908.3969336;-38.13080360867914
1739209908.3969388;-45.120503652039325
1739209908.396944;-35.57807855764607
1739209908.3969493;-38.13080360867914
1739209908.3969545;-45.120503652039325
1739209908.3969598;-45.120503652039325
1739209908.3969648;-45.120503652039325
1739209908.39697;-45.120503652039325
1739209908.3969753;-45.120503652039325
1739209908.3969805;-32.816014438256545
1739209908.3969858;-31.141103565318893
1739209908.396991;-45.120503652039325
1739209908.396996;-45.120503652039325
1739209908.3970013;-35.57807855764607
1739209908.3970065;-35.57807855764607
1739209908.3970118;-45.120503652039325
1739209908.397017;-45.120503652039325
1739209908.3970222;-45.120503652039325
1739209908.3970273;-45.120503652039325
1739209908.3970325;-45.120503652039325
1739209908.3970377;-45.120503652039325
1739209908.397043;-45.120503652039325
1739209908.3970482;-38.13080360867914
1739209908.3970532;-38.13080360867914
1739209908.3970585;-45.120503652039325
1739209908.3970637;-38.13080360867914
1739209908.397069;-35.57807855764607
1739209908.3970742;-38.13080360867914
1739209908.3970795;-45.120503652039325
1739209908.3970845;-45.120503652039325
1739209908.3970897;-45.120503652039325
1739209908.397095;-38.13080360867914
1739209908.3971002;-38.13080360867914
1739209908.3971055;-45.120503652039325
1739209908.3971107;-45.120503652039325
1739209908.3971157;-38.13080360867914
1739209908.397121;-45.120503652039325
1739209908.3971262;-45.120503652039325
1739209908.3971314;-38.13080360867914
1739209908.3971367;-38.13080360867914
1739209908.397142;-45.120503652039325
1739209908.397147;-38.13080360867914
1739209908.3971522;-38.13080360867914
1739209908.3971574;-45.120503652039325
1739209908.3971627;-45.120503652039325
1739209908.397168;-45.120503652039325
1739209908.397173;-45.120503652039325
1739209908.3971782;-38.13080360867914
1739209908.3971834;-38.13080360867914
1739209908.3971887;-45.120503652039325
1739209908.397194;-38.13080360867914
1739209908.3971992;-38.13080360867914
1739209908.3972042;-45.120503652039325
1739209908.3972094;-45.120503652039325
1739209908.3972147;-35.57807855764607
1739209908.39722;-38.13080360867914
1739209908.3972251;-38.13080360867914
1739209908.3972304;-38.13080360867914
1739209908.3972354;-33.981070128970906
1739209908.3972406;-38.13080360867914
1739209908.397246;-45.120503652039325
1739209908.3972511;-38.13080360867914
1739209908.3972564;-45.120503652039325
1739209908.3972616;-38.13080360867914
1739209908.3972666;-38.13080360867914
1739209908.3972719;-45.120503652039325
1739209908.397277;-38.13080360867914
1739209908.3972824;-38.13080360867914
1739209908.3972876;-45.120503652039325
1739209908.3972926;-45.120503652039325
1739209908.3972979;-38.13080360867914
1739209908.397303;-38.13080360867914
1739209908.3973083;-45.120503652039325
1739209908.3973136;-38.13080360867914
1739209908.3973188;-33.981070128970906
1739209908.3973238;-33.981070128970906
1739209908.397329;-45.120503652039325
1739209908.3973343;-33.981070128970906
1739209908.3973396;-38.13080360867914
1739209908.3973448;-38.13080360867914
1739209908.39735;-38.13080360867914
1739209908.397355;-45.120503652039325
1739209908.3973603;-38.13080360867914
1739209908.3973656;-38.13080360867914
1739209908.3973708;-35.57807855764607
1739209908.397376;-38.13080360867914
1739209908.3973813;-38.13080360867914
1739209908.3973863;-38.13080360867914
1739209908.3973916;-38.13080360867914
1739209908.3973968;-38.13080360867914
1739209908.397402;-45.120503652039325
1739209908.3974073;-45.120503652039325
1739209908.3974123;-45.120503652039325
1739209908.3974175;-45.120503652039325
1739209908.3974228;-38.13080360867914
1739209908.397428;-38.13080360867914
1739209908.3974333;-45.120503652039325
1739209908.3974385;-38.13080360867914
1739209908.3974435;-38.13080360867914
1739209908.3974488;-38.13080360867914
1739209908.397454;-33.981070128970906
1739209908.3974593;-38.13080360867914
1739209908.3974645;-45.120503652039325
1739209908.3974698;-45.120503652039325
1739209908.3974748;-45.120503652039325
1739209908.39748;-38.13080360867914
1739209908.3974853;-38.13080360867914
1739209908.3974905;-28.992665084841942
1739209908.3974957;-38.13080360867914
1739209908.397501;-45.120503652039325
1739209908.397506;-38.13080360867914
1739209908.3975112;-38.13080360867914
1739209908.3975165;-38.13080360867914
1739209908.3975217;-45.120503652039325
1739209908.397527;-38.13080360867914
1739209908.397532;-38.13080360867914
1739209908.3975372;-45.120503652039325
1739209908.3975425;-38.13080360867914
1739209908.3975477;-38.13080360867914
1739209908.397553;-38.13080360867914
1739209908.3975582;-38.13080360867914
1739209908.3975632;-38.13080360867914
1739209908.3975685;-38.13080360867914
1739209908.3975737;-27.267205301931607
1739209908.397579;-38.13080360867914
1739209908.3975842;-38.13080360867914
1739209908.3975894;-32.816014438256545
1739209908.3975945;-45.120503652039325
1739209908.3975997;-38.13080360867914
1739209908.397605;-45.120503652039325
1739209908.3976102;-45.120503652039325
1739209908.3976154;-32.81601443825658
1739209908.3976207;-45.120503652039325
1739209908.3976257;-38.13080360867914
1739209908.397631;-38.13080360867914
1739209908.3976362;-45.120503652039325
1739209908.3976414;-38.13080360867914
1739209908.3976467;-38.13080360867914
1739209908.3976517;-45.120503652039325
1739209908.397657;-30.49652367304973
1739209908.3976622;-38.13080360867914
1739209908.3976674;-45.120503652039325
1739209908.3976727;-38.13080360867914
1739209908.397678;-33.981070128970906
1739209908.397683;-38.13080360867914
1739209908.3976882;-35.57807855764607
1739209908.3976934;-38.13080360867914
1739209908.3976986;-45.120503652039325
1739209908.397704;-45.120503652039325
1739209908.3977091;-45.120503652039325
1739209908.3977141;-45.120503652039325
1739209908.3977194;-45.120503652039325
1739209908.3977246;-45.120503652039325
1739209908.3977299;-45.120503652039325
1739209908.397735;-38.13080360867914
1739209908.3977404;-38.13080360867914
1739209908.3977454;-45.120503652039325
1739209908.3977506;-38.13080360867914
1739209908.3977559;-45.120503652039325
1739209908.397761;-45.120503652039325
1739209908.3977664;-38.13080360867914
1739209908.3977714;-45.120503652039325
1739209908.3977766;-45.120503652039325
1739209908.3977818;-28.58837851428586
1739209908.397787;-32.816014438256545
1739209908.3977923;-45.120503652039325
1739209908.3977976;-45.120503652039325
1739209908.3978026;-38.13080360867914
1739209908.3978078;-45.120503652039325
1739209908.397813;-45.120503652039325
1739209908.3978183;-45.120503652039325
1739209908.3978236;-45.120503652039325
1739209908.3978288;-45.120503652039325
1739209908.3978338;-45.120503652039325
1739209908.397839;-38.13080360867914
1739209908.3978443;-38.13080360867914
1739209908.3978496;-33.981070128970906
1739209908.3978548;-38.13080360867914
1739209908.39786;-38.13080360867914
1739209908.397865;-45.120503652039325
1739209908.3978703;-45.120503652039325
1739209908.3978755;-38.13080360867914
1739209908.3978808;-45.120503652039325
1739209908.397886;-45.120503652039325
1739209908.397891;-45.120503652039325
1739209908.3978963;-33.981070128970906
1739209908.3979015;-38.13080360867914
1739209908.3979068;-38.13080360867914
1739209908.397912;-35.57807855764607
1739209908.3979173;-45.120503652039325
1739209908.3979223;-38.13080360867914
1739209908.3979275;-32.816014438256545
1739209908.3979328;-38.13080360867914
1739209908.397938;-38.13080360867914
1739209908.3979433;-32.816014438256545
1739209908.3979485;-45.120503652039325
1739209908.3979535;-45.120503652039325
1739209908.3979588;-35.57807855764607
1739209908.397964;-38.13080360867914
1739209908.3979692;-45.120503652039325
1739209908.3979745;-38.13080360867914
1739209908.3979797;-38.13080360867914
1739209908.3979847;-38.13080360867914
1739209908.39799;-38.13080360867914
1739209908.3979952;-35.57807855764607
1739209908.3980005;-38.13080360867914
1739209908.3980057;-38.13080360867914
1739209908.3980107;-35.57807855764607
1739209908.398016;-38.13080360867914
1739209908.3980212;-45.120503652039325
1739209908.3980265;-38.13080360867914
1739209908.3980317;-45.120503652039325
1739209908.398037;-45.120503652039325
1739209908.398042;-45.120503652039325
1739209908.3980472;-33.981070128970906
1739209908.3980525;-38.13080360867914
1739209908.3980577;-33.981070128970906
1739209908.398063;-35.57807855764607
1739209908.3980682;-38.13080360867914
1739209908.3980732;-45.120503652039325
1739209908.3980784;-38.13080360867914
1739209908.3980837;-38.13080360867914
1739209908.398089;-45.120503652039325
1739209908.3980942;-45.120503652039325
1739209908.3980994;-45.120503652039325
1739209908.3981044;-45.120503652039325
1739209908.3981097;-45.120503652039325
1739209908.398115;-45.120503652039325
1739209908.3981202;-45.120503652039325
1739209908.3981254;-38.13080360867914
1739209908.3981304;-32.816014438256545
1739209908.3981357;-38.13080360867914
1739209908.398141;-35.57807855764607
1739209908.3981462;-45.120503652039325
1739209908.3981514;-45.120503652039325
1739209908.3981566;-38.13080360867914
1739209908.3981616;-45.120503652039325
1739209908.398167;-33.981070128970906
1739209908.3981721;-38.13080360867914
1739209908.3981774;-45.120503652039325
1739209908.3981826;-45.120503652039325
1739209908.3981879;-45.120503652039325
1739209908.398193;-45.120503652039325
1739209908.3981981;-38.13080360867914
1739209908.3982034;-33.981070128970906
1739209908.3982086;-33.981070128970906
1739209908.3982139;-45.120503652039325
1739209908.398219;-38.13080360867914
