CAN Message; 0x1b8:0100cf642d3287c0
1739209905.1434114;-38.13080360867914
1739209905.14342;-38.13080360867914
1739209905.1434283;-31.141103565318915
1739209905.143437;-38.13080360867914
1739209905.1434455;-35.57807855764607
1739209905.143454;-38.13080360867914
1739209905.1434627;-38.13080360867914
1739209905.1434712;-45.120503652039325
1739209905.1434796;-45.120503652039325
1739209905.1434882;-45.120503652039325
1739209905.1434968;-45.120503652039325
1739209905.1435053;-35.57807855764607
1739209905.143514;-35.57807855764607
1739209905.1435225;-45.120503652039325
1739209905.1435308;-45.120503652039325
1739209905.1435394;-45.120503652039325
1739209905.143548;-45.120503652039325
1739209905.1435566;-45.120503652039325
1739209905.1435652;-45.120503652039325
1739209905.1435735;-38.13080360867914
1739209905.143582;-35.57807855764607
1739209905.1435907;-45.120503652039325
1739209905.1435993;-45.120503652039325
1739209905.1436079;-45.120503652039325
1739209905.1436164;-45.120503652039325
1739209905.1436248;-45.120503652039325
1739209905.1436334;-38.13080360867914
1739209905.143642;-35.57807855764607
1739209905.1436505;-45.120503652039325
1739209905.143659;-38.13080360867914
1739209905.1436675;-35.57807855764607
1739209905.143676;-33.981070128970906
1739209905.1436846;-38.13080360867914
1739209905.1436932;-38.13080360867914
1739209905.1437018;-45.120503652039325
1739209905.1437104;-33.981070128970906
1739209905.1437187;-38.13080360867914
1739209905.1437273;-45.120503652039325
1739209905.143736;-38.13080360867914
1739209905.1437445;-35.57807855764607
1739209905.143753;-38.13080360867914
1739209905.1437616;-38.13080360867914
1739209905.14377;-45.120503652039325
1739209905.1437786;-38.13080360867914
1739209905.1437871;-35.57807855764607
1739209905.1437957;-38.13080360867914
1739209905.1438043;-45.120503652039325
1739209905.1438127;-45.120503652039325
1739209905.1438212;-33.981070128970906
1739209905.1438298;-45.120503652039325
1739209905.1438384;-38.13080360867914
1739209905.143847;-28.992665084841942
1739209905.1438556;-35.57807855764607
1739209905.143864;-45.120503652039325
1739209905.1438725;-45.120503652039325
1739209905.143881;-33.981070128970906
1739209905.1438897;-45.120503652039325
1739209905.1438982;-45.120503652039325
1739209905.1439068;-45.120503652039325
1739209905.1439152;-38.13080360867914
1739209905.1439238;-35.57807855764607
1739209905.1439323;-45.120503652039325
1739209905.143941;-45.120503652039325
1739209905.1439495;-38.13080360867914
1739209905.1439579;-45.120503652039325
1739209905.1439664;-45.120503652039325
1739209905.143975;-45.120503652039325
1739209905.1439836;-35.57807855764607
1739209905.1439922;-45.120503652039325
1739209905.1440008;-45.120503652039325
1739209905.144009;-45.120503652039325
1739209905.1440177;-45.120503652039325
1739209905.1440263;-45.120503652039325
1739209905.1440349;-45.120503652039325
1739209905.1440434;-45.120503652039325
1739209905.1440518;-28.992665084841942
1739209905.1440604;-38.13080360867914
1739209905.144069;-45.120503652039325
1739209905.1440775;-45.120503652039325
1739209905.1440861;-33.981070128970906
1739209905.1440947;-38.13080360867914
1739209905.144103;-45.120503652039325
1739209905.1441116;-45.120503652039325
1739209905.1441202;-45.120503652039325
1739209905.1441288;-45.120503652039325
1739209905.1441374;-45.120503652039325
1739209905.144146;-45.120503652039325
1739209905.1441543;-38.13080360867914
1739209905.144163;-45.120503652039325
1739209905.1441715;-38.13080360867914
1739209905.14418;-38.13080360867914
1739209905.1441886;-45.120503652039325
1739209905.144197;-38.13080360867914
1739209905.1442056;-45.120503652039325
1739209905.1442142;-45.120503652039325
1739209905.1442227;-45.120503652039325
1739209905.1442313;-38.13080360867914
1739209905.14424;-45.120503652039325
1739209905.1442482;-38.13080360867914
1739209905.1442568;-30.49652367304973
1739209905.1442654;-35.57807855764607
1739209905.144274;-38.13080360867914
1739209905.1442826;-45.120503652039325
1739209905.1442912;-38.13080360867914
1739209905.1442995;-45.120503652039325
1739209905.144308;-45.120503652039325
1739209905.1443167;-45.120503652039325
1739209905.1443253;-45.120503652039325
1739209905.1443338;-38.13080360867914
1739209905.1443422;-38.13080360867914
1739209905.1443508;-45.120503652039325
1739209905.1443594;-32.816014438256545
1739209905.144368;-38.13080360867914
1739209905.1443765;-38.13080360867914
1739209905.144385;-45.120503652039325
1739209905.1443934;-45.120503652039325
1739209905.144402;-38.13080360867914
1739209905.1444106;-45.120503652039325
1739209905.1444192;-45.120503652039325
1739209905.1444278;-45.120503652039325
1739209905.1444364;-32.816014438256545
1739209905.1444447;-38.13080360867914
1739209905.1444533;-38.13080360867914
1739209905.1444619;-33.981070128970906
1739209905.1444705;-38.13080360867914
1739209905.144479;-45.120503652039325
1739209905.1444874;-45.120503652039325
1739209905.144496;-45.120503652039325
1739209905.1445045;-38.13080360867914
1739209905.1445131;-38.13080360867914
1739209905.1445217;-38.13080360867914
1739209905.1445303;-38.13080360867914
1739209905.1445386;-45.120503652039325
1739209905.1445472;-38.13080360867914
1739209905.1445558;-38.13080360867914
1739209905.1445644;-38.13080360867914
1739209905.144573;-45.120503652039325
1739209905.1445813;-38.13080360867914
1739209905.14459;-38.13080360867914
1739209905.1445985;-38.13080360867914
1739209905.144607;-30.49652367304973
1739209905.1446157;-38.13080360867914
1739209905.1446242;-38.13080360867914
1739209905.1446326;-45.120503652039325
1739209905.1446412;-33.981070128970906
1739209905.1446497;-45.120503652039325
1739209905.1446583;-45.120503652039325
1739209905.144667;-45.120503652039325
1739209905.1446755;-45.120503652039325
1739209905.1446838;-45.120503652039325
1739209905.1446924;-45.120503652039325
1739209905.144701;-45.120503652039325
1739209905.1447096;-45.120503652039325
1739209905.1447182;-45.120503652039325
1739209905.1447265;-45.120503652039325
1739209905.144735;-38.13080360867914
1739209905.1447437;-45.120503652039325
1739209905.1447523;-38.13080360867914
1739209905.1447608;-38.13080360867914
1739209905.1447694;-38.13080360867914
1739209905.1447778;-35.57807855764607
1739209905.1447864;-35.57807855764607
1739209905.144795;-35.57807855764607
1739209905.1448035;-38.13080360867914
1739209905.144812;-28.992665084841942
1739209905.1448207;-38.13080360867914
1739209905.144829;-45.120503652039325
1739209905.1448376;-45.120503652039325
1739209905.1448462;-38.13080360867914
1739209905.1448548;-45.120503652039325
1739209905.1448634;-45.120503652039325
1739209905.1448717;-45.120503652039325
1739209905.1448803;-38.13080360867914
1739209905.1448889;-38.13080360867914
1739209905.1448975;-35.57807855764607
1739209905.144906;-38.13080360867914
1739209905.1449146;-38.13080360867914
1739209905.144923;-45.120503652039325
1739209905.1449316;-45.120503652039325
1739209905.1449401;-45.120503652039325
1739209905.1449487;-33.981070128970906
1739209905.1449573;-38.13080360867914
1739209905.1449656;-45.120503652039325
1739209905.1449742;-45.120503652039325
1739209905.1449828;-38.13080360867914
1739209905.1449914;-35.57807855764607
1739209905.145;-35.57807855764607
1739209905.1450086;-38.13080360867914
1739209905.145017;-33.981070128970906
1739209905.1450255;-45.120503652039325
1739209905.145034;-45.120503652039325
1739209905.1450427;-45.120503652039325
1739209905.1450512;-45.120503652039325
1739209905.1450598;-45.120503652039325
1739209905.1450682;-45.120503652039325
1739209905.1450768;-45.120503652039325
1739209905.1450853;-35.57807855764607
1739209905.145094;-38.13080360867914
1739209905.1451025;-45.120503652039325
1739209905.1451108;-45.120503652039325
1739209905.1451194;-38.13080360867914
1739209905.145128;-45.120503652039325
1739209905.1451366;-33.981070128970906
1739209905.1451452;-45.120503652039325
1739209905.1451538;-27.267205301931607
1739209905.145162;-33.981070128970906
1739209905.1451707;-38.13080360867914
1739209905.1451793;-45.120503652039325
1739209905.1451879;-38.13080360867914
1739209905.1451964;-45.120503652039325
1739209905.145205;-45.120503652039325
1739209905.1452134;-38.13080360867914
1739209905.145222;-45.120503652039325
1739209905.1452305;-33.981070128970906
1739209905.145239;-38.13080360867914
1739209905.1452477;-33.981070128970906
1739209905.145256;-38.13080360867914
1739209905.1452646;-38.13080360867914
1739209905.1452732;-45.120503652039325
1739209905.1452818;-38.13080360867914
1739209905.1452904;-45.120503652039325
1739209905.145299;-45.120503652039325
1739209905.1453073;-45.120503652039325
1739209905.145316;-38.13080360867914
1739209905.1453245;-38.13080360867914
1739209905.145333;-45.120503652039325
1739209905.1453416;-38.13080360867914
1739209905.14535;-45.120503652039325
1739209905.1453586;-30.49652367304973
1739209905.1453671;-28.992665084841942
1739209905.1453757;-38.13080360867914
1739209905.1453843;-45.120503652039325
1739209905.145393;-31.141103565318915
1739209905.1454012;-35.57807855764607
1739209905.1454098;-38.13080360867914
1739209905.1454184;-38.13080360867914
1739209905.145427;-38.13080360867914
1739209905.1454356;-45.120503652039325
1739209905.1454442;-38.13080360867914
1739209905.1454525;-38.13080360867914
1739209905.145461;-45.120503652039325
1739209905.1454697;-45.120503652039325
1739209905.1454782;-45.120503652039325
1739209905.1454868;-45.120503652039325
1739209905.1454952;-45.120503652039325
1739209905.1455038;-45.120503652039325
1739209905.1455123;-38.13080360867914
1739209905.145521;-45.120503652039325
1739209905.1455295;-38.13080360867914
1739209905.145538;-38.13080360867914
1739209905.1455464;-38.13080360867914
1739209905.145555;-45.120503652039325
1739209905.1455636;-45.120503652039325
1739209905.1455722;-31.141103565318915
1739209905.1455808;-38.13080360867914
1739209905.1455894;-45.120503652039325
1739209905.1455977;-45.120503652039325
1739209905.1456063;-38.13080360867914
1739209905.1456149;-38.13080360867914
1739209905.1456234;-45.120503652039325
1739209905.145632;-45.120503652039325
1739209905.1456404;-45.120503652039325
1739209905.145649;-38.13080360867914
1739209905.1456575;-45.120503652039325
1739209905.1456661;-45.120503652039325
1739209905.1456747;-45.120503652039325
1739209905.1456833;-45.120503652039325
1739209905.1456916;-38.13080360867914
1739209905.1457002;-35.57807855764607
1739209905.1457088;-38.13080360867914
1739209905.1457174;-45.120503652039325
1739209905.145726;-35.57807855764607
1739209905.1457343;-35.57807855764607
1739209905.145743;-33.981070128970906
1739209905.1457515;-38.13080360867914
1739209905.14576;-38.13080360867914
1739209905.1457686;-35.57807855764607
1739209905.1457772;-38.13080360867914
1739209905.1457856;-38.13080360867914
1739209905.1457942;-38.13080360867914
1739209905.1458027;-35.57807855764607
1739209905.1458113;-45.120503652039325
1739209905.14582;-45.120503652039325
1739209905.1458285;-38.13080360867914
1739209905.1458368;-35.57807855764607
1739209905.1458454;-38.13080360867914
1739209905.145854;-45.120503652039325
1739209905.1458626;-38.13080360867914
1739209905.1458712;-38.13080360867914
1739209905.1458795;-45.120503652039325
1739209905.145888;-45.120503652039325
1739209905.1458967;-35.57807855764607
1739209905.1459053;-38.13080360867914
1739209905.1459138;-27.8777449560314
1739209905.1459224;-29.438486411369333
1739209905.1459308;-45.120503652039325
1739209905.1459394;-38.13080360867914
1739209905.145948;-35.57807855764607
1739209905.1459565;-38.13080360867914
1739209905.145965;-38.13080360867914
1739209905.1459737;-32.816014438256545
1739209905.145982;-45.120503652039325
1739209905.1459906;-45.120503652039325
1739209905.1459992;-38.13080360867914
1739209905.1460078;-38.13080360867914
1739209905.1460164;-45.120503652039325
1739209905.1460247;-45.120503652039325
1739209905.1460333;-38.13080360867914
1739209905.1460419;-45.120503652039325
1739209905.1460505;-38.13080360867914
1739209905.146059;-45.120503652039325
1739209905.1460676;-45.120503652039325
1739209905.146076;-38.13080360867914
1739209905.1460845;-38.13080360867914
1739209905.1460931;-45.120503652039325
1739209905.1461017;-45.120503652039325
1739209905.1461103;-45.120503652039325
1739209905.1461186;-45.120503652039325
1739209905.1461272;-45.120503652039325
1739209905.1461358;-38.13080360867914
1739209905.1461444;-38.13080360867914
1739209905.146153;-45.120503652039325
1739209905.1461616;-45.120503652039325
1739209905.14617;-38.13080360867914
1739209905.1461785;-45.120503652039325
1739209905.146187;-45.120503652039325
1739209905.1461957;-45.120503652039325
1739209905.1462042;-38.13080360867914
1739209905.1462128;-45.120503652039325
1739209905.1462212;-45.120503652039325
1739209905.1462297;-38.13080360867914
1739209905.1462383;-33.981070128970906
1739209905.146247;-45.120503652039325
1739209905.1462555;-32.816014438256545
1739209905.1462638;-29.438486411369333
1739209905.1462724;-38.13080360867914
1739209905.146281;-38.13080360867914
1739209905.1462896;-38.13080360867914
1739209905.1462982;-35.57807855764607
1739209905.1463068;-38.13080360867914
1739209905.146315;-30.49652367304973
1739209905.1463237;-45.120503652039325
1739209905.1463323;-33.981070128970956
1739209905.1463408;-45.120503652039325
1739209905.1463494;-45.120503652039325
1739209905.146358;-38.13080360867914
1739209905.1463664;-38.13080360867914
1739209905.146375;-35.57807855764607
1739209905.1463835;-38.13080360867914
1739209905.146392;-38.13080360867914
1739209905.1464007;-45.120503652039325
1739209905.146409;-32.816014438256545
1739209905.1464176;-32.816014438256545
1739209905.1464262;-45.120503652039325
1739209905.1464348;-45.120503652039325
1739209905.1464434;-45.120503652039325
1739209905.146452;-45.120503652039325
1739209905.1464603;-45.120503652039325
1739209905.1464689;-45.120503652039325
1739209905.1464775;-38.13080360867914
1739209905.146486;-45.120503652039325
1739209905.1464946;-38.13080360867914
1739209905.146503;-38.13080360867914
1739209905.1465116;-33.981070128970906
1739209905.1465201;-38.13080360867914
1739209905.1465287;-45.120503652039325
1739209905.1465373;-45.120503652039325
1739209905.146546;-38.13080360867914
1739209905.1465542;-45.120503652039325
1739209905.1465628;-45.120503652039325
1739209905.1465714;-45.120503652039325
1739209905.14658;-38.13080360867914
1739209905.1465886;-32.816014438256545
1739209905.1465971;-35.57807855764607
1739209905.1466055;-35.57807855764607
1739209905.146614;-33.981070128970906
1739209905.1466227;-38.13080360867914
1739209905.1466253;-38.13080360867914
1739209905.1466277;-35.57807855764607
1739209905.1466303;-33.981070128970906
1739209905.1466327;-45.120503652039325
1739209905.1466353;-45.120503652039325
1739209905.1466377;-45.120503652039325
1739209905.1466403;-33.981070128970906
1739209905.1466427;-38.13080360867914
1739209905.1466453;-45.120503652039325
1739209905.1466477;-45.120503652039325
1739209905.1466503;-45.120503652039325
1739209905.1466527;-45.120503652039325
1739209905.1466553;-38.13080360867914
1739209905.1466577;-38.13080360867914
1739209905.1466603;-32.816014438256545
1739209905.1466627;-35.57807855764607
1739209905.1466653;-45.120503652039325
1739209905.1466677;-38.13080360867914
1739209905.1466703;-33.981070128970906
1739209905.146673;-32.816014438256545
1739209905.1466753;-45.120503652039325
1739209905.146678;-45.120503652039325
1739209905.1466804;-32.816014438256545
1739209905.146683;-38.13080360867914
1739209905.1466854;-38.13080360867914
1739209905.146688;-38.13080360867914
1739209905.1466904;-35.57807855764607
1739209905.146693;-38.13080360867914
1739209905.1466954;-45.120503652039325
1739209905.146698;-45.120503652039325
1739209905.1467004;-38.13080360867914
1739209905.146703;-32.816014438256545
1739209905.1467054;-38.13080360867914
1739209905.146708;-45.120503652039325
1739209905.1467104;-45.120503652039325
1739209905.146713;-32.816014438256545
1739209905.1467156;-45.120503652039325
1739209905.146718;-45.120503652039325
1739209905.1467206;-28.992665084841942
1739209905.146723;-45.120503652039325
1739209905.1467257;-45.120503652039325
1739209905.146728;-38.13080360867914
1739209905.1467307;-32.816014438256545
1739209905.146733;-35.57807855764607
1739209905.1467357;-38.13080360867914
1739209905.146738;-45.120503652039325
1739209905.1467407;-45.120503652039325
1739209905.146743;-38.13080360867914
1739209905.1467457;-45.120503652039325
1739209905.146748;-45.120503652039325
1739209905.1467507;-45.120503652039325
1739209905.146753;-35.57807855764607
1739209905.1467557;-45.120503652039325
1739209905.146758;-45.120503652039325
1739209905.1467607;-28.992665084841942
1739209905.1467633;-38.13080360867914
1739209905.1467657;-38.13080360867914
1739209905.1467683;-38.13080360867914
1739209905.1467707;-33.981070128970906
1739209905.1467733;-45.120503652039325
1739209905.1467757;-45.120503652039325
1739209905.1467783;-45.120503652039325
1739209905.1467807;-38.13080360867914
1739209905.1467834;-35.57807855764607
1739209905.1467857;-35.57807855764607
1739209905.1467884;-38.13080360867914
1739209905.1467907;-38.13080360867914
1739209905.1467934;-35.57807855764607
1739209905.1467957;-45.120503652039325
1739209905.1467984;-45.120503652039325
1739209905.1468008;-38.13080360867914
1739209905.1468034;-38.13080360867914
1739209905.1468058;-38.13080360867914
1739209905.1468084;-45.120503652039325
1739209905.146811;-33.981070128970906
1739209905.1468134;-32.816014438256545
1739209905.146816;-38.13080360867914
1739209905.1468184;-38.13080360867914
1739209905.146821;-27.267205301931607
1739209905.1468234;-35.57807855764607
1739209905.146826;-45.120503652039325
1739209905.1468284;-45.120503652039325
1739209905.146831;-32.816014438256545
1739209905.1468334;-35.57807855764607
1739209905.146836;-45.120503652039325
1739209905.1468384;-38.13080360867914
1739209905.146841;-45.120503652039325
1739209905.1468434;-45.120503652039325
1739209905.146846;-45.120503652039325
1739209905.1468484;-45.120503652039325
1739209905.146851;-45.120503652039325
1739209905.1468537;-38.13080360867914
1739209905.146856;-38.13080360867914
1739209905.1468587;-45.120503652039325
1739209905.146861;-45.120503652039325
1739209905.1468637;-38.13080360867914
1739209905.146866;-38.13080360867914
1739209905.1468687;-45.120503652039325
1739209905.146871;-45.120503652039325
1739209905.1468737;-45.120503652039325
1739209905.146876;-45.120503652039325
1739209905.1468787;-45.120503652039325
1739209905.146881;-27.8777449560314
1739209905.1468837;-31.141103565318893
1739209905.146886;-45.120503652039325
1739209905.1468887;-38.13080360867914
1739209905.146891;-38.13080360867914
1739209905.1468937;-45.120503652039325
1739209905.1468961;-45.120503652039325
1739209905.1468987;-38.13080360867914
1739209905.1469014;-45.120503652039325
1739209905.1469038;-45.120503652039325
1739209905.1469064;-38.13080360867914
1739209905.1469088;-45.120503652039325
1739209905.1469114;-45.120503652039325
1739209905.1469138;-38.13080360867914
1739209905.1469164;-38.13080360867914
1739209905.1469188;-45.120503652039325
1739209905.1469214;-30.49652367304973
1739209905.1469238;-31.141103565318893
1739209905.1469264;-45.120503652039325
1739209905.1469288;-45.120503652039325
1739209905.1469314;-38.13080360867914
1739209905.1469338;-38.13080360867914
1739209905.1469364;-45.120503652039325
1739209905.1469388;-38.13080360867914
1739209905.1469414;-45.120503652039325
1739209905.146944;-45.120503652039325
1739209905.1469464;-45.120503652039325
1739209905.146949;-45.120503652039325
1739209905.1469514;-38.13080360867914
1739209905.146954;-32.816014438256545
1739209905.1469564;-38.13080360867914
1739209905.146959;-38.13080360867914
1739209905.1469615;-35.57807855764607
1739209905.146964;-45.120503652039325
1739209905.1469665;-45.120503652039325
1739209905.146969;-45.120503652039325
1739209905.1469715;-38.13080360867914
1739209905.146974;-45.120503652039325
1739209905.1469765;-45.120503652039325
1739209905.146979;-45.120503652039325
1739209905.1469815;-38.13080360867914
1739209905.146984;-35.57807855764607
1739209905.1469865;-38.13080360867914
1739209905.146989;-35.57807855764607
1739209905.1469917;-38.13080360867914
1739209905.146994;-38.13080360867914
1739209905.1469967;-45.120503652039325
1739209905.1469991;-45.120503652039325
1739209905.1470017;-38.13080360867914
1739209905.1470041;-45.120503652039325
1739209905.1470068;-35.57807855764607
1739209905.1470091;-38.13080360867914
1739209905.1470118;-38.13080360867914
1739209905.1470141;-38.13080360867914
1739209905.1470168;-45.120503652039325
1739209905.1470191;-35.57807855764607
1739209905.1470218;-45.120503652039325
1739209905.1470242;-38.13080360867914
1739209905.1470268;-38.13080360867914
1739209905.1470292;-45.120503652039325
1739209905.1470318;-45.120503652039325
1739209905.1470342;-38.13080360867914
1739209905.1470368;-35.57807855764607
1739209905.1470394;-45.120503652039325
1739209905.1470418;-45.120503652039325
1739209905.1470444;-38.13080360867914
1739209905.1470468;-45.120503652039325
1739209905.1470494;-38.13080360867914
1739209905.1470518;-38.13080360867914
1739209905.1470544;-45.120503652039325
1739209905.1470568;-45.120503652039325
1739209905.1470594;-38.13080360867914
1739209905.1470618;-38.13080360867914
1739209905.1470644;-35.57807855764607
1739209905.1470668;-38.13080360867914
1739209905.1470695;-45.120503652039325
1739209905.1470718;-45.120503652039325
1739209905.1470745;-38.13080360867914
1739209905.1470768;-45.120503652039325
1739209905.1470795;-45.120503652039325
1739209905.147082;-38.13080360867914
1739209905.1470845;-27.267205301931607
1739209905.147087;-33.981070128970906
1739209905.1470895;-45.120503652039325
1739209905.147092;-38.13080360867914
1739209905.1470945;-38.13080360867914
1739209905.147097;-38.13080360867914
1739209905.1470995;-45.120503652039325
1739209905.147102;-45.120503652039325
1739209905.1471045;-35.57807855764607
1739209905.1471071;-45.120503652039325
1739209905.1471095;-38.13080360867914
1739209905.1471121;-38.13080360867914
1739209905.1471145;-38.13080360867914
1739209905.1471171;-45.120503652039325
1739209905.1471195;-38.13080360867914
1739209905.1471221;-38.13080360867914
1739209905.1471245;-33.981070128970906
1739209905.1471272;-45.120503652039325
1739209905.1471298;-45.120503652039325
1739209905.1471322;-35.57807855764607
1739209905.1471348;-35.57807855764607
1739209905.1471372;-35.57807855764607
1739209905.1471398;-38.13080360867914
1739209905.1471422;-33.981070128970906
1739209905.1471448;-33.981070128970906
1739209905.1471472;-33.981070128970906
1739209905.1471498;-45.120503652039325
1739209905.1471522;-38.13080360867914
1739209905.1471548;-45.120503652039325
1739209905.1471572;-33.981070128970906
1739209905.1471598;-33.981070128970906
1739209905.1471622;-45.120503652039325
1739209905.1471648;-33.981070128970906
1739209905.1471672;-33.981070128970906
1739209905.1471698;-45.120503652039325
1739209905.1471722;-45.120503652039325
1739209905.1471748;-38.13080360867914
1739209905.1471775;-38.13080360867914
1739209905.1471798;-45.120503652039325
1739209905.1471825;-38.13080360867914
1739209905.1471848;-28.992665084841942
1739209905.1471875;-31.141103565318915
1739209905.1471899;-38.13080360867914
1739209905.1471925;-38.13080360867914
1739209905.1471949;-38.13080360867914
1739209905.1471975;-45.120503652039325
1739209905.1471999;-45.120503652039325
1739209905.1472025;-45.120503652039325
1739209905.1472049;-45.120503652039325
1739209905.1472075;-33.981070128970906
1739209905.14721;-38.13080360867914
1739209905.1472125;-35.57807855764607
1739209905.147215;-38.13080360867914
1739209905.1472175;-45.120503652039325
1739209905.1472201;-35.57807855764607
1739209905.1472225;-45.120503652039325
1739209905.1472251;-45.120503652039325
1739209905.1472275;-33.981070128970906
1739209905.1472301;-38.13080360867914
1739209905.1472325;-38.13080360867914
1739209905.1472352;-38.13080360867914
1739209905.1472375;-38.13080360867914
1739209905.1472402;-45.120503652039325
1739209905.1472425;-45.120503652039325
1739209905.1472452;-45.120503652039325
1739209905.1472476;-45.120503652039325
1739209905.1472502;-38.13080360867914
1739209905.1472526;-38.13080360867914
1739209905.1472552;-45.120503652039325
1739209905.1472576;-33.981070128970906
1739209905.1472602;-29.438486411369333
1739209905.1472626;-45.120503652039325
1739209905.1472652;-38.13080360867914
1739209905.1472678;-31.141103565318915
1739209905.1472702;-38.13080360867914
1739209905.1472728;-45.120503652039325
1739209905.1472752;-38.13080360867914
1739209905.1472778;-38.13080360867914
1739209905.1472802;-45.120503652039325
1739209905.1472828;-38.13080360867914
1739209905.1472852;-45.120503652039325
1739209905.1472878;-35.57807855764607
1739209905.1472902;-35.57807855764607
1739209905.1472929;-45.120503652039325
1739209905.1472952;-35.57807855764607
1739209905.1472979;-38.13080360867914
1739209905.1473002;-38.13080360867914
1739209905.1473029;-38.13080360867914
1739209905.1473053;-45.120503652039325
1739209905.1473079;-35.57807855764607
1739209905.1473103;-35.57807855764607
1739209905.1473129;-45.120503652039325
1739209905.1473155;-38.13080360867914
1739209905.147318;-45.120503652039325
1739209905.1473205;-38.13080360867914
1739209905.147323;-45.120503652039325
1739209905.1473255;-38.13080360867914
1739209905.147328;-45.120503652039325
1739209905.1473305;-45.120503652039325
1739209905.147333;-38.13080360867914
1739209905.1473355;-38.13080360867914
1739209905.147338;-38.13080360867914
1739209905.1473405;-38.13080360867914
1739209905.147343;-38.13080360867914
1739209905.1473455;-45.120503652039325
1739209905.147348;-35.57807855764607
1739209905.1473505;-30.49652367304973
1739209905.147353;-45.120503652039325
1739209905.1473556;-45.120503652039325
1739209905.1473582;-38.13080360867914
1739209905.1473606;-38.13080360867914
1739209905.1473632;-38.13080360867914
1739209905.1473656;-32.816014438256545
1739209905.1473682;-45.120503652039325
1739209905.1473706;-45.120503652039325
1739209905.1473732;-45.120503652039325
1739209905.1473756;-45.120503652039325
1739209905.1473782;-38.13080360867914
1739209905.1473806;-45.120503652039325
1739209905.1473832;-35.57807855764607
1739209905.1473856;-38.13080360867914
1739209905.1473882;-38.13080360867914
1739209905.1473906;-35.57807855764607
1739209905.1473932;-38.13080360867914
1739209905.1473956;-35.57807855764607
1739209905.1473982;-38.13080360867914
1739209905.1474006;-32.816014438256545
1739209905.1474032;-35.57807855764607
1739209905.1474059;-35.57807855764607
1739209905.1474082;-38.13080360867914
1739209905.1474109;-35.57807855764607
1739209905.1474133;-38.13080360867914
1739209905.1474159;-38.13080360867914
1739209905.1474183;-45.120503652039325
1739209905.147421;-45.120503652039325
1739209905.1474233;-45.120503652039325
1739209905.147426;-38.13080360867914
1739209905.1474283;-45.120503652039325
1739209905.147431;-38.13080360867914
1739209905.1474333;-38.13080360867914
1739209905.147436;-45.120503652039325
1739209905.1474383;-38.13080360867914
1739209905.147441;-38.13080360867914
1739209905.1474433;-45.120503652039325
1739209905.147446;-45.120503652039325
1739209905.1474483;-32.816014438256545
1739209905.147451;-26.991370085610722
1739209905.1474535;-38.13080360867914
1739209905.147456;-45.120503652039325
1739209905.1474586;-38.13080360867914
1739209905.147461;-32.816014438256545
1739209905.1474636;-35.57807855764607
1739209905.147466;-38.13080360867914
1739209905.1474686;-45.120503652039325
1739209905.147471;-38.13080360867914
1739209905.1474736;-45.120503652039325
1739209905.147476;-45.120503652039325
1739209905.1474786;-38.13080360867914
1739209905.147481;-45.120503652039325
1739209905.1474836;-35.57807855764607
1739209905.147486;-45.120503652039325
1739209905.1474886;-38.13080360867914
1739209905.147491;-35.57807855764607
1739209905.1474936;-45.120503652039325
1739209905.1474962;-45.120503652039325
1739209905.1474986;-45.120503652039325
1739209905.1475012;-45.120503652039325
1739209905.1475036;-45.120503652039325
1739209905.1475062;-38.13080360867914
1739209905.1475086;-45.120503652039325
1739209905.1475112;-27.267205301931607
1739209905.1475136;-35.57807855764607
1739209905.1475163;-35.57807855764607
1739209905.1475186;-45.120503652039325
1739209905.1475213;-45.120503652039325
1739209905.1475236;-38.13080360867914
1739209905.1475263;-38.13080360867914
1739209905.1475286;-45.120503652039325
1739209905.1475313;-32.81601443825658
1739209905.1475337;-38.13080360867914
1739209905.1475363;-32.816014438256545
1739209905.1475387;-38.13080360867914
1739209905.1475413;-38.13080360867914
1739209905.147544;-38.13080360867914
1739209905.1475463;-38.13080360867914
1739209905.147549;-38.13080360867914
1739209905.1475513;-31.141103565318915
1739209905.147554;-38.13080360867914
1739209905.1475563;-38.13080360867914
1739209905.147559;-45.120503652039325
1739209905.1475613;-45.120503652039325
1739209905.147564;-38.13080360867914
1739209905.1475663;-45.120503652039325
1739209905.147569;-38.13080360867914
1739209905.1475713;-38.13080360867914
1739209905.147574;-38.13080360867914
1739209905.1475763;-45.120503652039325
1739209905.147579;-45.120503652039325
1739209905.1475813;-38.13080360867914
1739209905.147584;-35.57807855764607
1739209905.1475863;-38.13080360867914
1739209905.147589;-38.13080360867914
1739209905.1475916;-38.13080360867914
1739209905.147594;-38.13080360867914
1739209905.1475966;-35.57807855764607
1739209905.147599;-45.120503652039325
1739209905.1476016;-45.120503652039325
1739209905.147604;-45.120503652039325
1739209905.1476066;-38.13080360867914
1739209905.147609;-45.120503652039325
1739209905.1476116;-38.13080360867914
1739209905.147614;-35.57807855764607
1739209905.1476166;-35.57807855764607
1739209905.147619;-35.57807855764607
1739209905.1476216;-35.57807855764607
1739209905.147624;-38.13080360867914
1739209905.1476266;-38.13080360867914
1739209905.147629;-38.13080360867914
1739209905.1476316;-45.120503652039325
1739209905.1476343;-38.13080360867914
1739209905.1476367;-38.13080360867914
1739209905.1476393;-45.120503652039325
1739209905.1476417;-45.120503652039325
1739209905.1476443;-45.120503652039325
1739209905.1476467;-45.120503652039325
1739209905.1476493;-45.120503652039325
