CAN Message; 0x1d3:000004cfe81ba0af
1739209748.3241768;-38.13080360867914
1739209748.324187;-45.120503652039325
1739209748.324197;-45.120503652039325
1739209748.3242073;-45.120503652039325
1739209748.3242176;-45.120503652039325
1739209748.3242276;-45.120503652039325
1739209748.3242378;-45.120503652039325
1739209748.324248;-45.120503652039325
1739209748.324258;-38.13080360867914
1739209748.3242683;-35.57807855764607
1739209748.3242786;-45.120503652039325
1739209748.3242886;-45.120503652039325
1739209748.3242989;-45.120503652039325
1739209748.324309;-38.13080360867914
1739209748.3243194;-38.13080360867914
1739209748.3243294;-38.13080360867914
1739209748.3243396;-45.120503652039325
1739209748.3243499;-45.120503652039325
1739209748.32436;-38.13080360867914
1739209748.3243701;-45.120503652039325
1739209748.3243804;-45.120503652039325
1739209748.3243904;-45.120503652039325
1739209748.3244007;-45.120503652039325
1739209748.324411;-45.120503652039325
1739209748.3244212;-38.13080360867914
1739209748.3244312;-38.13080360867914
1739209748.3244414;-45.120503652039325
1739209748.3244517;-38.13080360867914
1739209748.3244617;-45.120503652039325
1739209748.324472;-38.13080360867914
1739209748.3244822;-35.57807855764607
1739209748.3244922;-38.13080360867914
1739209748.3245025;-45.120503652039325
1739209748.3245127;-45.120503652039325
1739209748.324523;-35.57807855764607
1739209748.324533;-35.57807855764607
1739209748.3245432;-45.120503652039325
1739209748.3245535;-33.981070128970906
1739209748.3245635;-38.13080360867914
1739209748.3245738;-38.13080360867914
1739209748.324584;-38.13080360867914
1739209748.324594;-38.13080360867914
1739209748.3246043;-45.120503652039325
1739209748.3246145;-33.981070128970906
1739209748.3246248;-38.13080360867914
1739209748.3246348;-33.981070128970906
1739209748.324645;-35.57807855764607
1739209748.3246553;-38.13080360867914
1739209748.3246653;-45.120503652039325
1739209748.3246756;-45.120503652039325
1739209748.3246858;-38.13080360867914
1739209748.3246958;-38.13080360867914
1739209748.324706;-38.13080360867914
1739209748.3247163;-38.13080360867914
1739209748.3247263;-38.13080360867914
1739209748.3247366;-38.13080360867914
1739209748.3247468;-38.13080360867914
1739209748.324757;-38.13080360867914
1739209748.324767;-38.13080360867914
1739209748.3247774;-38.13080360867914
1739209748.3247876;-45.120503652039325
1739209748.3247976;-33.981070128970906
1739209748.324808;-38.13080360867914
1739209748.3248181;-45.120503652039325
1739209748.3248281;-45.120503652039325
1739209748.3248384;-38.13080360867914
1739209748.3248487;-38.13080360867914
1739209748.324859;-38.13080360867914
1739209748.324869;-38.13080360867914
1739209748.3248792;-38.13080360867914
1739209748.3248894;-38.13080360867914
1739209748.3248994;-45.120503652039325
1739209748.3249097;-38.13080360867914
1739209748.32492;-32.816014438256545
1739209748.32493;-45.120503652039325
1739209748.3249402;-45.120503652039325
1739209748.3249505;-45.120503652039325
1739209748.3249607;-38.13080360867914
1739209748.3249707;-38.13080360867914
1739209748.324981;-45.120503652039325
1739209748.3249912;-45.120503652039325
1739209748.3250012;-38.13080360867914
1739209748.3250115;-38.13080360867914
1739209748.3250217;-45.120503652039325
1739209748.3250318;-32.816014438256545
1739209748.325042;-35.57807855764607
1739209748.3250523;-45.120503652039325
1739209748.3250623;-45.120503652039325
1739209748.3250725;-35.57807855764607
1739209748.3250828;-35.57807855764607
1739209748.325093;-38.13080360867914
1739209748.325103;-45.120503652039325
1739209748.3251133;-38.13080360867914
1739209748.3251235;-45.120503652039325
1739209748.3251336;-45.120503652039325
1739209748.3251438;-45.120503652039325
1739209748.325154;-35.57807855764607
1739209748.325164;-31.141103565318915
1739209748.3251743;-45.120503652039325
1739209748.3251846;-38.13080360867914
1739209748.3251948;-38.13080360867914
1739209748.3252048;-45.120503652039325
1739209748.325215;-45.120503652039325
1739209748.3252254;-38.13080360867914
1739209748.3252354;-45.120503652039325
1739209748.3252456;-38.13080360867914
1739209748.3252559;-38.13080360867914
1739209748.325266;-38.13080360867914
1739209748.3252761;-45.120503652039325
1739209748.3252864;-38.13080360867914
1739209748.3252966;-28.992665084841942
1739209748.3253067;-38.13080360867914
1739209748.325317;-45.120503652039325
1739209748.3253272;-45.120503652039325
1739209748.3253372;-45.120503652039325
1739209748.3253474;-45.120503652039325
1739209748.3253577;-45.120503652039325
1739209748.3253677;-45.120503652039325
1739209748.325378;-45.120503652039325
1739209748.3253882;-45.120503652039325
1739209748.3253982;-38.13080360867914
1739209748.3254085;-38.13080360867914
1739209748.3254187;-38.13080360867914
1739209748.325429;-45.120503652039325
1739209748.325439;-45.120503652039325
1739209748.3254492;-33.981070128970906
1739209748.3254595;-26.991370085610722
1739209748.3254695;-35.57807855764607
1739209748.3254797;-38.13080360867914
1739209748.32549;-38.13080360867914
1739209748.3255;-45.120503652039325
1739209748.3255103;-45.120503652039325
1739209748.3255205;-38.13080360867914
1739209748.3255308;-38.13080360867914
1739209748.3255408;-33.981070128970956
1739209748.325551;-45.120503652039325
1739209748.3255613;-30.49652367304973
1739209748.3255713;-38.13080360867914
1739209748.3255816;-45.120503652039325
1739209748.3255918;-38.13080360867914
1739209748.3256018;-35.57807855764607
1739209748.325612;-33.981070128970906
1739209748.3256223;-26.487275050834715
1739209748.3256326;-35.57807855764607
1739209748.3256426;-45.120503652039325
1739209748.3256528;-38.13080360867914
1739209748.325663;-35.57807855764607
1739209748.325673;-45.120503652039325
1739209748.3256834;-35.57807855764607
1739209748.3256936;-38.13080360867914
1739209748.3257036;-33.981070128970956
1739209748.3257139;-45.120503652039325
1739209748.3257241;-33.981070128970906
1739209748.3257344;-45.120503652039325
1739209748.3257444;-45.120503652039325
1739209748.3257546;-45.120503652039325
1739209748.325765;-38.13080360867914
1739209748.325775;-38.13080360867914
1739209748.3257852;-28.58837851428586
1739209748.3257954;-35.57807855764607
1739209748.3258054;-38.13080360867914
1739209748.3258157;-45.120503652039325
1739209748.325826;-32.816014438256545
1739209748.325836;-38.13080360867914
1739209748.3258462;-45.120503652039325
1739209748.3258564;-38.13080360867914
1739209748.3258667;-45.120503652039325
1739209748.3258767;-45.120503652039325
1739209748.325887;-38.13080360867914
1739209748.3258972;-38.13080360867914
1739209748.3259072;-45.120503652039325
1739209748.3259175;-38.13080360867914
1739209748.3259277;-45.120503652039325
1739209748.3259377;-45.120503652039325
1739209748.325948;-32.816014438256545
1739209748.3259583;-35.57807855764607
1739209748.3259685;-45.120503652039325
1739209748.3259785;-45.120503652039325
1739209748.3259888;-32.816014438256545
1739209748.325999;-35.57807855764607
1739209748.326009;-45.120503652039325
1739209748.3260193;-38.13080360867914
1739209748.3260295;-38.13080360867914
1739209748.3260396;-45.120503652039325
1739209748.3260498;-45.120503652039325
1739209748.32606;-38.13080360867914
1739209748.3260703;-35.57807855764607
1739209748.3260803;-38.13080360867914
1739209748.3260906;-45.120503652039325
1739209748.3261008;-45.120503652039325
1739209748.3261108;-33.981070128970906
1739209748.326121;-33.981070128970906
1739209748.3261313;-38.13080360867914
1739209748.3261414;-45.120503652039325
1739209748.3261516;-38.13080360867914
1739209748.3261619;-38.13080360867914
1739209748.3261719;-45.120503652039325
1739209748.3261821;-38.13080360867914
1739209748.3261924;-35.57807855764607
1739209748.3262026;-35.57807855764607
1739209748.3262126;-45.120503652039325
1739209748.326223;-45.120503652039325
1739209748.3262331;-45.120503652039325
1739209748.3262432;-38.13080360867914
1739209748.3262534;-45.120503652039325
1739209748.3262637;-38.13080360867914
1739209748.3262737;-45.120503652039325
1739209748.326284;-45.120503652039325
1739209748.3262942;-45.120503652039325
1739209748.3263044;-38.13080360867914
1739209748.3263144;-38.13080360867914
1739209748.3263247;-45.120503652039325
1739209748.326335;-38.13080360867914
1739209748.326345;-38.13080360867914
1739209748.3263552;-45.120503652039325
1739209748.3263655;-31.141103565318915
1739209748.3263755;-45.120503652039325
1739209748.3263857;-45.120503652039325
1739209748.326396;-45.120503652039325
1739209748.3264062;-45.120503652039325
1739209748.3264163;-45.120503652039325
1739209748.3264265;-45.120503652039325
1739209748.3264368;-45.120503652039325
1739209748.3264468;-33.981070128970956
1739209748.326457;-38.13080360867914
1739209748.3264673;-38.13080360867914
1739209748.3264773;-45.120503652039325
1739209748.3264875;-45.120503652039325
1739209748.3264978;-38.13080360867914
1739209748.3265078;-38.13080360867914
1739209748.326518;-38.13080360867914
1739209748.3265283;-28.992665084841942
1739209748.3265386;-45.120503652039325
1739209748.3265486;-38.13080360867914
1739209748.3265588;-45.120503652039325
1739209748.326569;-35.57807855764607
1739209748.326579;-38.13080360867914
1739209748.3265893;-38.13080360867914
1739209748.3265996;-45.120503652039325
1739209748.3266096;-32.81601443825658
1739209748.3266199;-45.120503652039325
1739209748.32663;-33.981070128970906
1739209748.3266404;-45.120503652039325
1739209748.3266504;-45.120503652039325
1739209748.3266606;-45.120503652039325
1739209748.326671;-45.120503652039325
1739209748.326681;-38.13080360867914
1739209748.3266912;-27.267205301931607
1739209748.3267014;-38.13080360867914
1739209748.3267114;-45.120503652039325
1739209748.3267217;-38.13080360867914
1739209748.326732;-33.981070128970906
1739209748.3267422;-38.13080360867914
1739209748.3267522;-38.13080360867914
1739209748.3267624;-45.120503652039325
1739209748.3267727;-31.14110356531892
1739209748.3267827;-45.120503652039325
1739209748.326793;-45.120503652039325
1739209748.3268032;-38.13080360867914
1739209748.3268132;-45.120503652039325
1739209748.3268235;-45.120503652039325
1739209748.3268337;-45.120503652039325
1739209748.326844;-35.57807855764607
1739209748.326854;-28.992665084841942
1739209748.3268642;-38.13080360867914
1739209748.3268745;-45.120503652039325
1739209748.3268845;-45.120503652039325
1739209748.3268948;-38.13080360867914
1739209748.326905;-45.120503652039325
1739209748.326915;-45.120503652039325
1739209748.3269253;-45.120503652039325
1739209748.3269355;-38.13080360867914
1739209748.3269455;-38.13080360867914
1739209748.3269558;-45.120503652039325
1739209748.326966;-45.120503652039325
1739209748.3269763;-45.120503652039325
1739209748.3269863;-45.120503652039325
1739209748.3269966;-45.120503652039325
1739209748.3270068;-38.13080360867914
1739209748.3270168;-33.981070128970906
1739209748.327027;-45.120503652039325
1739209748.3270373;-38.13080360867914
1739209748.3270473;-38.13080360867914
1739209748.3270576;-35.57807855764607
1739209748.3270679;-45.120503652039325
1739209748.327078;-45.120503652039325
1739209748.327088;-38.13080360867914
1739209748.3270984;-38.13080360867914
1739209748.3271086;-35.57807855764607
1739209748.3271186;-38.13080360867914
1739209748.327129;-45.120503652039325
1739209748.3271391;-45.120503652039325
1739209748.3271492;-45.120503652039325
1739209748.3271594;-45.120503652039325
1739209748.3271697;-45.120503652039325
1739209748.32718;-38.13080360867914
1739209748.32719;-45.120503652039325
1739209748.3272002;-45.120503652039325
1739209748.3272104;-45.120503652039325
1739209748.3272204;-38.13080360867914
1739209748.3272307;-45.120503652039325
1739209748.327241;-45.120503652039325
1739209748.327251;-45.120503652039325
1739209748.3272612;-45.120503652039325
1739209748.3272715;-45.120503652039325
1739209748.3272815;-45.120503652039325
1739209748.3272917;-45.120503652039325
1739209748.327302;-45.120503652039325
1739209748.3273122;-32.816014438256545
1739209748.3273222;-38.13080360867914
1739209748.3273325;-38.13080360867914
1739209748.3273427;-33.981070128970906
1739209748.3273528;-31.141103565318915
1739209748.327363;-38.13080360867914
1739209748.3273733;-38.13080360867914
1739209748.3273833;-45.120503652039325
1739209748.3273935;-45.120503652039325
1739209748.3274038;-38.13080360867914
1739209748.327414;-38.13080360867914
1739209748.327424;-45.120503652039325
1739209748.3274343;-33.981070128970906
1739209748.3274446;-33.981070128970906
1739209748.3274546;-45.120503652039325
1739209748.3274648;-45.120503652039325
1739209748.327475;-33.981070128970906
1739209748.327485;-38.13080360867914
1739209748.3274953;-45.120503652039325
1739209748.3275056;-38.13080360867914
1739209748.3275158;-31.141103565318915
1739209748.3275259;-45.120503652039325
1739209748.327536;-45.120503652039325
1739209748.3275464;-45.120503652039325
1739209748.3275564;-45.120503652039325
1739209748.3275666;-45.120503652039325
1739209748.3275769;-38.13080360867914
1739209748.327587;-45.120503652039325
1739209748.3275971;-38.13080360867914
1739209748.3276074;-45.120503652039325
1739209748.3276174;-45.120503652039325
1739209748.3276277;-45.120503652039325
1739209748.327638;-38.13080360867914
1739209748.3276482;-38.13080360867914
1739209748.3276582;-45.120503652039325
1739209748.3276684;-38.13080360867914
1739209748.3276787;-38.13080360867914
1739209748.3276887;-45.120503652039325
1739209748.327699;-38.13080360867914
1739209748.3277092;-38.13080360867914
1739209748.3277192;-45.120503652039325
1739209748.3277295;-45.120503652039325
1739209748.3277397;-38.13080360867914
1739209748.32775;-45.120503652039325
1739209748.32776;-45.120503652039325
1739209748.3277702;-45.120503652039325
1739209748.3277805;-32.816014438256545
1739209748.3277905;-33.981070128970906
1739209748.3278008;-45.120503652039325
1739209748.327811;-38.13080360867914
1739209748.327821;-35.57807855764607
1739209748.3278313;-35.57807855764607
1739209748.3278415;-35.57807855764607
1739209748.3278518;-35.57807855764607
1739209748.3278618;-38.13080360867914
1739209748.327872;-45.120503652039325
1739209748.3278823;-45.120503652039325
1739209748.3278923;-38.13080360867914
1739209748.3279026;-38.13080360867914
1739209748.3279128;-33.981070128970906
1739209748.3279228;-45.120503652039325
1739209748.327933;-45.120503652039325
1739209748.3279433;-32.816014438256545
1739209748.3279536;-32.816014438256545
1739209748.3279636;-38.13080360867914
1739209748.3279738;-45.120503652039325
1739209748.327984;-45.120503652039325
1739209748.327994;-45.120503652039325
1739209748.3280044;-33.981070128970906
1739209748.3280146;-30.49652367304973
1739209748.3280246;-35.57807855764607
1739209748.3280349;-38.13080360867914
1739209748.3280451;-45.120503652039325
1739209748.3280551;-33.981070128970906
1739209748.3280654;-45.120503652039325
1739209748.3280756;-35.57807855764607
1739209748.328086;-45.120503652039325
1739209748.328096;-38.13080360867914
1739209748.3281062;-32.816014438256545
1739209748.3281164;-45.120503652039325
1739209748.3281264;-38.13080360867914
1739209748.3281367;-38.13080360867914
1739209748.328147;-45.120503652039325
1739209748.328157;-45.120503652039325
1739209748.3281672;-35.57807855764607
1739209748.3281775;-33.981070128970906
1739209748.3281877;-45.120503652039325
1739209748.3281977;-45.120503652039325
1739209748.328208;-32.816014438256545
1739209748.3282182;-32.816014438256545
1739209748.3282282;-45.120503652039325
1739209748.3282385;-45.120503652039325
1739209748.3282487;-32.816014438256545
1739209748.3282588;-45.120503652039325
1739209748.328269;-38.13080360867914
1739209748.3282793;-32.816014438256545
1739209748.3282895;-38.13080360867914
1739209748.3282995;-45.120503652039325
1739209748.3283098;-45.120503652039325
1739209748.32832;-38.13080360867914
1739209748.32833;-35.57807855764607
1739209748.3283403;-38.13080360867914
1739209748.3283505;-45.120503652039325
1739209748.3283606;-45.120503652039325
1739209748.3283708;-38.13080360867914
1739209748.328381;-31.141103565318915
1739209748.328391;-45.120503652039325
1739209748.3284013;-45.120503652039325
1739209748.3284116;-38.13080360867914
1739209748.3284218;-45.120503652039325
1739209748.3284318;-45.120503652039325
1739209748.328442;-45.120503652039325
1739209748.3284523;-45.120503652039325
1739209748.3284624;-45.120503652039325
1739209748.3284726;-45.120503652039325
1739209748.3284829;-45.120503652039325
1739209748.3284929;-45.120503652039325
1739209748.3285031;-38.13080360867914
1739209748.3285134;-38.13080360867914
1739209748.3285236;-38.13080360867914
1739209748.3285336;-45.120503652039325
1739209748.328544;-38.13080360867914
1739209748.3285542;-38.13080360867914
1739209748.3285642;-45.120503652039325
1739209748.3285744;-35.57807855764607
1739209748.3285847;-38.13080360867914
1739209748.3285947;-35.57807855764607
1739209748.328605;-35.57807855764607
1739209748.3286152;-45.120503652039325
1739209748.3286254;-38.13080360867914
1739209748.3286355;-38.13080360867914
1739209748.3286457;-45.120503652039325
1739209748.328656;-45.120503652039325
1739209748.328666;-38.13080360867914
1739209748.3286762;-32.816014438256545
1739209748.3286865;-38.13080360867914
1739209748.3286965;-45.120503652039325
1739209748.3287067;-33.981070128970906
1739209748.328717;-32.816014438256545
1739209748.3287272;-38.13080360867914
1739209748.3287373;-45.120503652039325
1739209748.3287475;-45.120503652039325
1739209748.3287578;-38.13080360867914
1739209748.3287678;-38.13080360867914
1739209748.328778;-45.120503652039325
1739209748.3287883;-45.120503652039325
1739209748.3287983;-45.120503652039325
1739209748.3288085;-31.141103565318915
1739209748.3288188;-38.13080360867914
1739209748.3288288;-33.981070128970906
1739209748.328839;-32.816014438256545
1739209748.3288493;-38.13080360867914
1739209748.3288596;-45.120503652039325
1739209748.3288696;-38.13080360867914
1739209748.3288798;-38.13080360867914
1739209748.32889;-35.57807855764607
1739209748.3289;-38.13080360867914
