CAN Message; 0x98:0000a38659f4da2e
Timestamp;Amplitude
1739209795.1593933;-38.13080360867914
1739209795.1593976;-45.120503652039325
1739209795.159402;-45.120503652039325
1739209795.1594062;-45.120503652039325
1739209795.1594107;-38.13080360867914
1739209795.159415;-45.120503652039325
1739209795.1594193;-38.13080360867914
1739209795.1594236;-38.13080360867914
1739209795.159428;-45.120503652039325
1739209795.1594322;-35.57807855764607
1739209795.1594365;-45.120503652039325
1739209795.1594408;-38.13080360867914
1739209795.1594453;-33.981070128970906
1739209795.1594496;-45.120503652039325
1739209795.1594539;-33.981070128970906
1739209795.1594582;-28.992665084841942
1739209795.1594625;-38.13080360867914
1739209795.1594667;-45.120503652039325
1739209795.159471;-38.13080360867914
1739209795.1594756;-45.120503652039325
1739209795.1594799;-45.120503652039325
1739209795.1594841;-33.981070128970906
1739209795.1594884;-33.981070128970906
1739209795.1594927;-35.57807855764607
1739209795.159497;-45.120503652039325
1739209795.1595013;-38.13080360867914
1739209795.1595056;-33.981070128970906
1739209795.1595101;-38.13080360867914
1739209795.1595144;-38.13080360867914
1739209795.1595187;-35.57807855764607
1739209795.159523;-33.981070128970906
1739209795.1595273;-31.141103565318915
1739209795.1595316;-38.13080360867914
1739209795.159536;-35.57807855764607
1739209795.1595404;-35.57807855764607
1739209795.1595447;-45.120503652039325
1739209795.159549;-38.13080360867914
1739209795.1595533;-38.13080360867914
1739209795.1595576;-38.13080360867914
1739209795.1595619;-38.13080360867914
1739209795.1595662;-38.13080360867914
1739209795.1595707;-45.120503652039325
1739209795.159575;-38.13080360867914
1739209795.1595793;-38.13080360867914
1739209795.1595836;-45.120503652039325
1739209795.1595879;-45.120503652039325
1739209795.1595922;-45.120503652039325
1739209795.1595964;-35.57807855764607
1739209795.1596007;-45.120503652039325
1739209795.1596053;-45.120503652039325
1739209795.1596096;-33.981070128970906
1739209795.1596138;-38.13080360867914
1739209795.1596181;-33.981070128970906
1739209795.1596224;-45.120503652039325
1739209795.1596267;-38.13080360867914
1739209795.159631;-33.981070128970906
1739209795.1596355;-38.13080360867914
1739209795.1596398;-38.13080360867914
1739209795.1596441;-45.120503652039325
1739209795.1596484;-38.13080360867914
1739209795.1596527;-45.120503652039325
1739209795.159657;-45.120503652039325
1739209795.1596613;-45.120503652039325
1739209795.1596656;-45.120503652039325
1739209795.15967;-33.981070128970906
1739209795.1596744;-45.120503652039325
1739209795.1596787;-45.120503652039325
1739209795.159683;-33.981070128970906
1739209795.1596873;-30.49652367304973
1739209795.1596916;-45.120503652039325
1739209795.1596959;-45.120503652039325
1739209795.1597004;-31.141103565318915
1739209795.1597047;-38.13080360867914
1739209795.159709;-38.13080360867914
1739209795.1597133;-38.13080360867914
1739209795.1597176;-33.981070128970906
1739209795.1597219;-45.120503652039325
1739209795.1597261;-45.120503652039325
1739209795.1597307;-45.120503652039325
1739209795.159735;-38.13080360867914
1739209795.1597393;-38.13080360867914
1739209795.1597435;-45.120503652039325
1739209795.1597478;-45.120503652039325
1739209795.1597521;-38.13080360867914
1739209795.1597564;-32.816014438256545
1739209795.1597607;-45.120503652039325
1739209795.1597652;-38.13080360867914
1739209795.1597695;-32.816014438256545
1739209795.1597738;-35.57807855764607
1739209795.159778;-38.13080360867914
1739209795.1597824;-45.120503652039325
1739209795.1597867;-45.120503652039325
1739209795.159791;-45.120503652039325
1739209795.1597955;-38.13080360867914
1739209795.1597998;-45.120503652039325
1739209795.159804;-45.120503652039325
1739209795.1598084;-45.120503652039325
1739209795.1598127;-32.816014438256545
1739209795.159817;-38.13080360867914
1739209795.1598213;-45.120503652039325
1739209795.1598256;-45.120503652039325
1739209795.15983;-38.13080360867914
1739209795.1598344;-38.13080360867914
1739209795.1598387;-45.120503652039325
1739209795.159843;-45.120503652039325
1739209795.1598473;-38.13080360867914
1739209795.1598516;-45.120503652039325
1739209795.1598558;-45.120503652039325
1739209795.1598604;-45.120503652039325
1739209795.1598647;-38.13080360867914
1739209795.159869;-38.13080360867914
1739209795.1598732;-45.120503652039325
1739209795.1598775;-38.13080360867914
1739209795.1598818;-45.120503652039325
1739209795.1598861;-45.120503652039325
1739209795.1598904;-35.57807855764607
1739209795.159895;-38.13080360867914
1739209795.1598992;-45.120503652039325
1739209795.1599035;-45.120503652039325
1739209795.1599078;-45.120503652039325
1739209795.159912;-31.141103565318915
1739209795.1599164;-38.13080360867914
1739209795.1599207;-38.13080360867914
1739209795.1599252;-45.120503652039325
1739209795.1599295;-38.13080360867914
1739209795.1599338;-45.120503652039325
1739209795.159938;-45.120503652039325
1739209795.1599424;-38.13080360867914
1739209795.1599467;-38.13080360867914
1739209795.159951;-38.13080360867914
1739209795.1599555;-33.981070128970906
1739209795.1599598;-45.120503652039325
1739209795.159964;-45.120503652039325
1739209795.1599684;-45.120503652039325
1739209795.1599727;-38.13080360867914
1739209795.159977;-45.120503652039325
1739209795.1599813;-45.120503652039325
1739209795.1599855;-45.120503652039325
1739209795.15999;-45.120503652039325
1739209795.1599944;-35.57807855764607
1739209795.1599987;-32.816014438256545
1739209795.160003;-45.120503652039325
1739209795.1600072;-45.120503652039325
1739209795.1600115;-35.57807855764607
1739209795.1600158;-27.267205301931607
1739209795.1600204;-38.13080360867914
1739209795.1600246;-38.13080360867914
1739209795.160029;-38.13080360867914
1739209795.1600332;-45.120503652039325
1739209795.1600375;-45.120503652039325
1739209795.1600418;-45.120503652039325
1739209795.160046;-35.57807855764607
1739209795.1600504;-38.13080360867914
1739209795.160055;-45.120503652039325
1739209795.1600592;-45.120503652039325
1739209795.1600635;-45.120503652039325
1739209795.1600678;-45.120503652039325
1739209795.160072;-45.120503652039325
1739209795.1600764;-38.13080360867914
1739209795.1600807;-38.13080360867914
1739209795.1600852;-28.992665084841942
1739209795.1600895;-38.13080360867914
1739209795.1600938;-45.120503652039325
1739209795.160098;-38.13080360867914
1739209795.1601024;-45.120503652039325
1739209795.1601067;-38.13080360867914
1739209795.160111;-45.120503652039325
1739209795.1601152;-45.120503652039325
1739209795.1601198;-45.120503652039325
1739209795.160124;-35.57807855764607
1739209795.1601284;-38.13080360867914
1739209795.1601326;-45.120503652039325
1739209795.160137;-45.120503652039325
1739209795.1601412;-35.57807855764607
1739209795.1601455;-38.13080360867914
1739209795.16015;-38.13080360867914
1739209795.1601543;-33.981070128970906
1739209795.1601586;-38.13080360867914
1739209795.160163;-45.120503652039325
1739209795.1601672;-38.13080360867914
1739209795.1601715;-38.13080360867914
1739209795.1601758;-45.120503652039325
1739209795.1601803;-45.120503652039325
1739209795.1601846;-33.981070128970906
1739209795.160189;-31.141103565318915
1739209795.1601932;-38.13080360867914
1739209795.1601975;-45.120503652039325
1739209795.1602018;-38.13080360867914
1739209795.160206;-45.120503652039325
1739209795.1602104;-38.13080360867914
1739209795.160215;-38.13080360867914
1739209795.1602192;-45.120503652039325
1739209795.1602235;-31.141103565318915
1739209795.1602278;-27.267205301931607
1739209795.160232;-45.120503652039325
1739209795.1602364;-45.120503652039325
1739209795.1602407;-38.13080360867914
1739209795.1602452;-45.120503652039325
1739209795.1602495;-33.981070128970906
1739209795.1602538;-38.13080360867914
1739209795.160258;-33.981070128970906
1739209795.1602623;-38.13080360867914
1739209795.1602666;-45.120503652039325
1739209795.160271;-45.120503652039325
1739209795.1602752;-38.13080360867914
1739209795.1602798;-38.13080360867914
1739209795.160284;-45.120503652039325
1739209795.1602883;-38.13080360867914
1739209795.1602926;-45.120503652039325
1739209795.160297;-33.981070128970906
1739209795.1603012;-33.981070128970906
1739209795.1603055;-38.13080360867914
1739209795.16031;-30.49652367304973
1739209795.1603143;-38.13080360867914
1739209795.1603186;-35.57807855764607
1739209795.160323;-27.8777449560314
1739209795.1603272;-31.141103565318915
1739209795.1603315;-38.13080360867914
1739209795.1603358;-28.58837851428586
1739209795.1603403;-38.13080360867914
1739209795.1603446;-28.992665084841942
1739209795.160349;-25.252786309376837
1739209795.1603532;-38.13080360867914
1739209795.1603575;-29.438486411369354
1739209795.1603618;-24.589719217205094
1739209795.160366;-31.141103565318915
1739209795.1603703;-38.13080360867914
1739209795.1603749;-33.981070128970956
1739209795.1603792;-35.57807855764607
1739209795.1603835;-31.141103565318915
1739209795.1603878;-26.991370085610722
1739209795.160392;-45.120503652039325
1739209795.1603963;-29.438486411369354
1739209795.1604006;-31.141103565318943
1739209795.1604052;-29.438486411369333
1739209795.1604095;-33.981070128970906
1739209795.1604137;-28.992665084841942
1739209795.160418;-45.120503652039325
1739209795.1604223;-24.151403521958727
1739209795.1604266;-25.25278630937684
1739209795.160431;-45.120503652039325
1739209795.1604352;-38.13080360867914
1739209795.1604397;-28.992665084841942
1739209795.160444;-28.992665084841942
1739209795.1604483;-45.120503652039325
1739209795.1604526;-32.816014438256545
1739209795.160457;-38.13080360867914
1739209795.1604612;-45.120503652039325
1739209795.1604655;-24.74623867263306
1739209795.16047;-28.992665084841942
1739209795.1604743;-27.8777449560314
1739209795.1604786;-27.877744956031414
1739209795.160483;-33.981070128970956
1739209795.1604872;-29.438486411369333
1739209795.1604915;-33.981070128970956
1739209795.1604958;-33.981070128970906
1739209795.1605;-28.992665084841942
1739209795.1605046;-33.981070128970956
1739209795.1605089;-45.120503652039325
1739209795.1605132;-33.981070128970906
1739209795.1605175;-28.58837851428586
1739209795.1605217;-26.991370085610722
1739209795.160526;-38.13080360867914
1739209795.1605303;-38.13080360867914
1739209795.1605349;-32.81601443825658
1739209795.1605392;-26.991370085610722
1739209795.1605434;-29.438486411369333
1739209795.1605477;-30.49652367304973
1739209795.160552;-35.57807855764607
1739209795.1605563;-31.141103565318915
1739209795.1605606;-25.826314394896357
1739209795.1605651;-28.58837851428586
1739209795.1605694;-33.981070128970906
1739209795.1605737;-25.077289914212862
1739209795.160578;-25.826314394896357
1739209795.1605823;-26.487275050834715
1739209795.1605866;-28.992665084841967
1739209795.160591;-23.273589343863303
1739209795.1605952;-38.13080360867914
1739209795.1605997;-32.81601443825658
1739209795.160604;-38.13080360867914
1739209795.1606083;-31.141103565318915
1739209795.1606126;-30.49652367304973
1739209795.1606169;-45.120503652039325
1739209795.1606212;-38.13080360867914
1739209795.1606255;-33.981070128970906
1739209795.16063;-29.438486411369333
1739209795.1606343;-38.13080360867914
1739209795.1606386;-31.141103565318915
1739209795.1606429;-38.13080360867914
1739209795.1606472;-30.49652367304973
1739209795.1606514;-32.816014438256545
1739209795.1606557;-28.992665084841942
1739209795.16066;-35.57807855764607
1739209795.1606646;-31.141103565318915
1739209795.1606688;-27.267205301931607
1739209795.1606731;-31.141103565318943
1739209795.1606774;-31.14110356531892
1739209795.1606817;-32.816014438256545
1739209795.160686;-33.981070128970956
1739209795.1606903;-24.151403521958727
1739209795.1606948;-26.487275050834715
1739209795.1606991;-28.588378514285886
1739209795.1607034;-24.746238672633048
1739209795.1607077;-31.141103565318915
1739209795.160712;-45.120503652039325
1739209795.1607163;-28.992665084841942
1739209795.1607206;-27.8777449560314
1739209795.160725;-27.8777449560314
1739209795.1607294;-33.981070128970906
1739209795.1607337;-25.826314394896357
1739209795.160738;-26.991370085610722
1739209795.1607423;-30.49652367304976
1739209795.1607466;-27.267205301931607
1739209795.1607509;-27.8777449560314
1739209795.1607552;-38.13080360867914
1739209795.1607597;-31.141103565318915
1739209795.160764;-33.981070128970906
1739209795.1607683;-33.981070128970956
1739209795.1607726;-33.981070128970906
1739209795.1607769;-33.981070128970906
1739209795.1607811;-28.588378514285886
1739209795.1607854;-26.487275050834725
1739209795.16079;-38.13080360867914
1739209795.1607943;-33.981070128970906
1739209795.1607985;-38.13080360867914
1739209795.1608028;-35.57807855764607
1739209795.1608071;-45.120503652039325
1739209795.1608114;-28.21854285175415
1739209795.1608157;-31.141103565318915
1739209795.16082;-31.141103565318915
1739209795.1608245;-32.816014438256545
1739209795.1608288;-33.981070128970906
1739209795.1608331;-32.816014438256545
1739209795.1608374;-29.438486411369333
1739209795.1608417;-33.981070128970906
1739209795.160846;-28.992665084841942
1739209795.1608503;-22.841636605902558
1739209795.1608548;-32.81601443825658
1739209795.160859;-33.981070128970956
1739209795.1608634;-33.981070128970906
1739209795.1608677;-35.57807855764607
1739209795.160872;-32.81601443825658
1739209795.1608763;-33.981070128970906
1739209795.1608806;-28.58837851428586
1739209795.1608849;-32.81601443825658
1739209795.1608894;-32.81601443825658
1739209795.1608937;-33.981070128970906
1739209795.160898;-31.141103565318915
1739209795.1609023;-29.438486411369333
1739209795.1609066;-38.13080360867914
1739209795.1609108;-28.21854285175415
1739209795.1609151;-33.981070128970906
1739209795.1609197;-45.120503652039325
1739209795.160924;-28.58837851428586
1739209795.1609282;-38.13080360867914
1739209795.1609325;-38.13080360867914
1739209795.1609368;-35.57807855764607
1739209795.1609411;-32.816014438256545
1739209795.1609454;-45.120503652039325
1739209795.16095;-45.120503652039325
1739209795.1609542;-38.13080360867914
1739209795.1609585;-45.120503652039325
1739209795.1609628;-45.120503652039325
1739209795.160967;-38.13080360867914
1739209795.1609714;-38.13080360867914
1739209795.1609757;-38.13080360867914
1739209795.16098;-28.21854285175415
1739209795.1609845;-31.141103565318915
1739209795.1609888;-45.120503652039325
1739209795.160993;-38.13080360867914
1739209795.1609974;-35.57807855764607
1739209795.1610017;-38.13080360867914
1739209795.161006;-45.120503652039325
1739209795.1610103;-38.13080360867914
1739209795.1610148;-45.120503652039325
1739209795.161019;-45.120503652039325
1739209795.1610234;-38.13080360867914
1739209795.1610277;-45.120503652039325
1739209795.161032;-45.120503652039325
1739209795.1610363;-45.120503652039325
1739209795.1610405;-45.120503652039325
1739209795.1610448;-45.120503652039325
1739209795.1610494;-45.120503652039325
1739209795.1610537;-45.120503652039325
1739209795.161058;-35.57807855764607
1739209795.1610622;-45.120503652039325
1739209795.1610665;-45.120503652039325
1739209795.1610708;-38.13080360867914
1739209795.161075;-33.981070128970906
1739209795.1610796;-45.120503652039325
1739209795.161084;-32.816014438256545
1739209795.1610882;-30.49652367304973
1739209795.1610925;-45.120503652039325
1739209795.1610968;-45.120503652039325
1739209795.161101;-29.438486411369333
1739209795.1611054;-35.57807855764607
1739209795.1611097;-38.13080360867914
1739209795.1611142;-35.57807855764607
1739209795.1611185;-38.13080360867914
1739209795.1611228;-45.120503652039325
1739209795.161127;-38.13080360867914
1739209795.1611314;-45.120503652039325
1739209795.1611357;-45.120503652039325
1739209795.16114;-45.120503652039325
1739209795.1611445;-38.13080360867914
1739209795.1611488;-45.120503652039325
1739209795.161153;-38.13080360867914
1739209795.1611574;-28.992665084841942
1739209795.1611617;-45.120503652039325
1739209795.161166;-45.120503652039325
1739209795.1611702;-35.57807855764607
1739209795.1611748;-33.981070128970906
1739209795.161179;-38.13080360867914
1739209795.1611834;-45.120503652039325
1739209795.1611876;-45.120503652039325
1739209795.161192;-35.57807855764607
1739209795.1611962;-35.57807855764607
1739209795.1612005;-45.120503652039325
1739209795.1612048;-45.120503652039325
1739209795.1612093;-45.120503652039325
1739209795.1612136;-35.57807855764607
1739209795.161218;-38.13080360867914
1739209795.1612222;-38.13080360867914
1739209795.1682699;-45.120503652039325
1739209795.1682725;-45.120503652039325
1739209795.168275;-33.981070128970906
1739209795.1682777;-38.13080360867914
1739209795.1682804;-45.120503652039325
1739209795.168283;-38.13080360867914
1739209795.1682858;-38.13080360867914
1739209795.1682885;-38.13080360867914
1739209795.168291;-38.13080360867914
1739209795.1682937;-38.13080360867914
1739209795.1682963;-38.13080360867914
1739209795.168299;-38.13080360867914
1739209795.1683016;-45.120503652039325
1739209795.1683042;-45.120503652039325
1739209795.1683068;-38.13080360867914
1739209795.1683095;-45.120503652039325
1739209795.168312;-38.13080360867914
1739209795.1683147;-45.120503652039325
1739209795.1683173;-38.13080360867914
1739209795.16832;-32.816014438256545
1739209795.1683226;-38.13080360867914
1739209795.1683252;-38.13080360867914
1739209795.1683278;-33.981070128970906
1739209795.1683304;-33.981070128970906
1739209795.168333;-38.13080360867914
1739209795.1683357;-45.120503652039325
1739209795.1683383;-38.13080360867914
1739209795.168341;-33.981070128970906
1739209795.1683435;-33.981070128970906
1739209795.1683462;-45.120503652039325
1739209795.168349;-38.13080360867914
1739209795.1683517;-35.57807855764607
1739209795.1683543;-38.13080360867914
1739209795.168357;-45.120503652039325
1739209795.1683595;-45.120503652039325
1739209795.1683621;-38.13080360867914
1739209795.1683648;-33.981070128970906
1739209795.1683674;-45.120503652039325
1739209795.16837;-38.13080360867914
1739209795.1683726;-38.13080360867914
1739209795.1683753;-38.13080360867914
1739209795.1683779;-45.120503652039325
1739209795.1683805;-31.141103565318915
1739209795.1683831;-28.992665084841942
1739209795.1683857;-38.13080360867914
1739209795.1683884;-45.120503652039325
1739209795.168391;-45.120503652039325
1739209795.1683936;-38.13080360867914
1739209795.1683962;-38.13080360867914
1739209795.1683989;-45.120503652039325
1739209795.1684015;-38.13080360867914
1739209795.168404;-35.57807855764607
1739209795.1684067;-38.13080360867914
1739209795.1684093;-45.120503652039325
1739209795.1684122;-45.120503652039325
1739209795.1684148;-38.13080360867914
1739209795.1684175;-38.13080360867914
1739209795.16842;-38.13080360867914
1739209795.1684227;-35.57807855764607
1739209795.1684253;-31.141103565318915
1739209795.168428;-38.13080360867914
1739209795.1684306;-45.120503652039325
1739209795.1684332;-33.981070128970906
1739209795.1684358;-38.13080360867914
1739209795.1684384;-45.120503652039325
1739209795.168441;-45.120503652039325
1739209795.1684437;-45.120503652039325
1739209795.1684463;-45.120503652039325
1739209795.168449;-45.120503652039325
1739209795.1684515;-38.13080360867914
1739209795.1684542;-45.120503652039325
1739209795.1684568;-45.120503652039325
1739209795.1684594;-38.13080360867914
1739209795.168462;-35.57807855764607
1739209795.1684647;-38.13080360867914
1739209795.1684673;-45.120503652039325
1739209795.16847;-38.13080360867914
1739209795.1684725;-33.981070128970906
1739209795.1684752;-38.13080360867914
1739209795.168478;-45.120503652039325
1739209795.1684806;-45.120503652039325
1739209795.1684833;-45.120503652039325
1739209795.1684859;-38.13080360867914
1739209795.1684885;-26.991370085610722
1739209795.1684911;-45.120503652039325
1739209795.1684937;-33.981070128970906
1739209795.1684964;-35.57807855764607
1739209795.168499;-38.13080360867914
1739209795.1685016;-45.120503652039325
1739209795.1685042;-45.120503652039325
1739209795.1685069;-45.120503652039325
1739209795.1685095;-38.13080360867914
1739209795.168512;-38.13080360867914
1739209795.1685147;-38.13080360867914
1739209795.1685174;-45.120503652039325
1739209795.16852;-38.13080360867914
1739209795.1685226;-35.57807855764607
1739209795.1685252;-38.13080360867914
1739209795.1685278;-38.13080360867914
1739209795.1685305;-38.13080360867914
1739209795.168533;-38.13080360867914
1739209795.1685357;-45.120503652039325
1739209795.1685383;-45.120503652039325
1739209795.1685412;-45.120503652039325
1739209795.1685438;-38.13080360867914
1739209795.1685464;-45.120503652039325
1739209795.168549;-38.13080360867914
1739209795.1685517;-32.816014438256545
1739209795.1685543;-38.13080360867914
1739209795.168557;-45.120503652039325
1739209795.1685596;-38.13080360867914
1739209795.1685622;-33.981070128970906
1739209795.1685648;-45.120503652039325
1739209795.1685674;-45.120503652039325
1739209795.16857;-38.13080360867914
1739209795.1685727;-45.120503652039325
1739209795.1685753;-33.981070128970906
1739209795.168578;-45.120503652039325
1739209795.1685805;-38.13080360867914
1739209795.1685832;-35.57807855764607
1739209795.1685858;-31.141103565318915
1739209795.1685884;-45.120503652039325
1739209795.168591;-38.13080360867914
1739209795.1685936;-38.13080360867914
1739209795.1685963;-45.120503652039325
1739209795.168599;-45.120503652039325
1739209795.1686015;-45.120503652039325
1739209795.1686044;-45.120503652039325
1739209795.168607;-45.120503652039325
1739209795.1686096;-45.120503652039325
1739209795.1686122;-45.120503652039325
1739209795.1686149;-45.120503652039325
1739209795.1686175;-45.120503652039325
1739209795.16862;-45.120503652039325
1739209795.1686227;-45.120503652039325
1739209795.1686254;-38.13080360867914
1739209795.168628;-38.13080360867914
1739209795.1686306;-45.120503652039325
1739209795.1686332;-45.120503652039325
1739209795.1686358;-38.13080360867914
1739209795.1686385;-45.120503652039325
1739209795.168641;-30.49652367304973
1739209795.1686437;-24.292649948874775
1739209795.1686463;-27.267205301931607
1739209795.168649;-26.991370085610722
1739209795.1686516;-29.438486411369333
1739209795.1686542;-31.141103565318893
1739209795.1686568;-35.57807855764607
1739209795.1686594;-45.120503652039325
1739209795.168662;-38.13080360867914
1739209795.1686647;-45.120503652039325
1739209795.1686673;-38.13080360867914
1739209795.1686702;-35.57807855764607
1739209795.1686728;-32.816014438256545
1739209795.1686754;-24.746238672633048
1739209795.168678;-24.438645034577675
1739209795.1686807;-30.49652367304973
1739209795.1686833;-33.981070128970906
1739209795.168686;-33.981070128970906
1739209795.1686885;-32.81601443825658
1739209795.1686912;-33.981070128970906
1739209795.1686938;-33.981070128970906
1739209795.1686964;-38.13080360867914
1739209795.168699;-32.816014438256545
1739209795.1687016;-33.981070128970906
1739209795.1687043;-28.58837851428586
1739209795.168707;-28.218542851754165
1739209795.1687095;-24.589719217205094
1739209795.1687121;-32.816014438256545
1739209795.1687148;-25.252786309376837
1739209795.1687174;-33.981070128970906
1739209795.16872;-45.120503652039325
1739209795.1687226;-38.13080360867914
1739209795.1687253;-38.13080360867914
1739209795.1687279;-45.120503652039325
1739209795.1687305;-35.57807855764607
1739209795.1687334;-33.981070128970906
1739209795.168736;-45.120503652039325
1739209795.1687386;-26.035653463252796
1739209795.1687412;-23.16150712794696
1739209795.1687438;-32.81601443825658
1739209795.1687465;-38.13080360867914
1739209795.168749;-29.438486411369354
1739209795.1687517;-35.57807855764607
1739209795.1687543;-26.991370085610722
1739209795.168757;-33.981070128970906
1739209795.1687596;-45.120503652039325
1739209795.1687622;-45.120503652039325
1739209795.1687648;-32.81601443825658
1739209795.1687675;-45.120503652039325
1739209795.16877;-31.141103565318943
1739209795.1687727;-22.841636605902558
1739209795.1687753;-24.589719217205094
1739209795.168778;-38.13080360867914
1739209795.1687806;-31.14110356531892
1739209795.1687832;-45.120503652039325
1739209795.1687858;-25.826314394896357
1739209795.1687884;-38.13080360867914
1739209795.168791;-45.120503652039325
1739209795.1687937;-35.57807855764607
1739209795.1687963;-28.992665084841942
1739209795.1687992;-38.13080360867914
1739209795.1688018;-30.49652367304973
1739209795.1688044;-27.267205301931607
1739209795.168807;-24.589719217205094
1739209795.1688097;-35.57807855764607
1739209795.1688123;-38.13080360867914
1739209795.168815;-33.981070128970956
1739209795.1688175;-38.13080360867914
1739209795.1688201;-45.120503652039325
1739209795.1688228;-45.120503652039325
1739209795.1688254;-32.816014438256545
1739209795.168828;-31.141103565318915
1739209795.1688306;-31.141103565318915
1739209795.1688333;-28.58837851428586
1739209795.1688359;-25.25278630937684
1739209795.1688385;-28.218542851754187
1739209795.1688411;-30.49652367304976
1739209795.1688437;-30.49652367304976
1739209795.1688464;-45.120503652039325
1739209795.168849;-27.267205301931607
1739209795.1688516;-45.120503652039325
1739209795.1688542;-33.981070128970906
1739209795.1688569;-35.57807855764607
1739209795.1688595;-45.120503652039325
1739209795.1688623;-25.826314394896354
1739209795.168865;-29.438486411369333
1739209795.1688676;-28.992665084841967
1739209795.1688702;-26.991370085610754
1739209795.1688728;-25.077289914212862
1739209795.1688755;-33.981070128970906
1739209795.168878;-38.13080360867914
1739209795.1688807;-45.120503652039325
1739209795.1688833;-45.120503652039325
1739209795.168886;-38.13080360867914
1739209795.1688886;-45.120503652039325
1739209795.1688912;-32.816014438256545
1739209795.1688938;-31.141103565318915
1739209795.1688964;-45.120503652039325
1739209795.168899;-29.438486411369333
1739209795.1689017;-24.151403521958727
1739209795.1689043;-27.267205301931607
1739209795.168907;-33.981070128970906
1739209795.1689095;-38.13080360867914
1739209795.1689122;-45.120503652039325
1739209795.1689148;-38.13080360867914
1739209795.1689174;-45.120503652039325
1739209795.16892;-45.120503652039325
1739209795.1689227;-38.13080360867914
1739209795.1689255;-32.816014438256545
1739209795.1689281;-33.981070128970906
1739209795.1689308;-38.13080360867914
1739209795.1689334;-45.120503652039325
1739209795.168936;-45.120503652039325
1739209795.1689386;-45.120503652039325
1739209795.1689413;-32.816014438256545
1739209795.168944;-38.13080360867914
1739209795.1689465;-45.120503652039325
1739209795.1689491;-45.120503652039325
1739209795.1689517;-38.13080360867914
1739209795.1689544;-38.13080360867914
1739209795.168957;-45.120503652039325
1739209795.1689596;-38.13080360867914
1739209795.1689622;-33.981070128970906
1739209795.1689649;-38.13080360867914
1739209795.1689675;-38.13080360867914
1739209795.16897;-38.13080360867914
1739209795.1689727;-32.816014438256545
1739209795.1689754;-38.13080360867914
1739209795.168978;-45.120503652039325
1739209795.1689806;-38.13080360867914
1739209795.1689832;-35.57807855764607
1739209795.1689858;-38.13080360867914
1739209795.1689885;-38.13080360867914
1739209795.1689913;-38.13080360867914
1739209795.168994;-45.120503652039325
1739209795.1689966;-32.816014438256545
1739209795.1689992;-45.120503652039325
1739209795.1690018;-45.120503652039325
1739209795.1690044;-45.120503652039325
1739209795.169007;-45.120503652039325
1739209795.1690097;-45.120503652039325
1739209795.1690123;-45.120503652039325
1739209795.169015;-45.120503652039325
1739209795.1690176;-45.120503652039325
1739209795.1690202;-30.49652367304973
1739209795.1690228;-33.981070128970906
1739209795.1690254;-38.13080360867914
1739209795.169028;-38.13080360867914
1739209795.1690307;-32.816014438256545
1739209795.1690333;-35.57807855764607
1739209795.169036;-45.120503652039325
1739209795.1690385;-38.13080360867914
1739209795.1690412;-35.57807855764607
1739209795.1690438;-38.13080360867914
1739209795.1690464;-38.13080360867914
1739209795.169049;-45.120503652039325
1739209795.1690516;-45.120503652039325
1739209795.1690545;-38.13080360867914
1739209795.1690571;-38.13080360867914
1739209795.1690598;-38.13080360867914
1739209795.1690624;-45.120503652039325
1739209795.169065;-45.120503652039325
1739209795.1690676;-32.816014438256545
1739209795.1690702;-38.13080360867914
1739209795.1690729;-45.120503652039325
1739209795.1690755;-38.13080360867914
1739209795.169078;-38.13080360867914
1739209795.1690807;-38.13080360867914
1739209795.1690834;-32.816014438256545
1739209795.169086;-31.141103565318893
1739209795.1690886;-45.120503652039325
1739209795.1690912;-38.13080360867914
1739209795.1690938;-45.120503652039325
1739209795.1690965;-45.120503652039325
1739209795.169099;-45.120503652039325
1739209795.1691017;-35.57807855764607
1739209795.1691043;-45.120503652039325
1739209795.169107;-45.120503652039325
1739209795.1691096;-38.13080360867914
1739209795.1691122;-45.120503652039325
1739209795.1691148;-38.13080360867914
1739209795.1691175;-38.13080360867914
1739209795.1691203;-38.13080360867914
1739209795.169123;-45.120503652039325
1739209795.1691256;-32.816014438256545
1739209795.1691282;-32.816014438256545
1739209795.1691308;-38.13080360867914
1739209795.1691334;-38.13080360867914
1739209795.169136;-35.57807855764607
1739209795.1691387;-38.13080360867914
1739209795.1691413;-33.981070128970956
1739209795.169144;-28.992665084841942
1739209795.1691465;-30.49652367304973
1739209795.1691492;-28.992665084841942
1739209795.1691518;-26.991370085610736
1739209795.1691544;-45.120503652039325
1739209795.169157;-27.267205301931607
1739209795.1691597;-25.252786309376837
1739209795.1691623;-45.120503652039325
1739209795.169165;-31.141103565318915
1739209795.1691675;-45.120503652039325
1739209795.1691701;-33.981070128970956
1739209795.1691728;-45.120503652039325
1739209795.1691754;-45.120503652039325
1739209795.169178;-31.141103565318893
1739209795.1691806;-38.13080360867914
1739209795.1691835;-25.62660358559016
1739209795.169186;-32.81601443825658
1739209795.1691887;-45.120503652039325
1739209795.1691914;-25.826314394896364
1739209795.169194;-31.141103565318915
1739209795.1691966;-45.120503652039325
1739209795.1691992;-26.991370085610736
1739209795.1692019;-30.49652367304973
1739209795.1692045;-32.816014438256545
1739209795.169207;-25.25278630937684
1739209795.1692097;-30.49652367304976
1739209795.1692123;-30.49652367304976
1739209795.169215;-33.981070128970956
1739209795.1692176;-45.120503652039325
