CAN Message; 0x1d3:00007f4287be82e8
Timestamp;Amplitude
1739209681.0784986;-45.120503652039325
1739209681.078499;-38.13080360867914
1739209681.0784993;-38.13080360867914
1739209681.0784998;-35.57807855764607
1739209681.0785003;-38.13080360867914
1739209681.0785005;-45.120503652039325
1739209681.078501;-45.120503652039325
1739209681.0785012;-33.981070128970906
1739209681.0785017;-33.981070128970906
1739209681.078502;-38.13080360867914
1739209681.0785024;-45.120503652039325
1739209681.0785027;-38.13080360867914
1739209681.0785031;-30.49652367304973
1739209681.0785034;-45.120503652039325
1739209681.0785038;-45.120503652039325
1739209681.078504;-45.120503652039325
1739209681.0785046;-38.13080360867914
1739209681.0785048;-38.13080360867914
1739209681.0785053;-38.13080360867914
1739209681.0785055;-35.57807855764607
1739209681.078506;-38.13080360867914
1739209681.0785062;-45.120503652039325
1739209681.0785067;-38.13080360867914
1739209681.078507;-45.120503652039325
1739209681.0785074;-45.120503652039325
1739209681.0785077;-38.13080360867914
1739209681.0785081;-38.13080360867914
1739209681.0785084;-38.13080360867914
1739209681.0785089;-31.141103565318893
1739209681.0785093;-38.13080360867914
1739209681.0785096;-45.120503652039325
1739209681.07851;-38.13080360867914
1739209681.0785103;-45.120503652039325
1739209681.0785108;-38.13080360867914
1739209681.078511;-45.120503652039325
1739209681.0785115;-38.13080360867914
1739209681.0785117;-32.81601443825658
1739209681.0785122;-45.120503652039325
1739209681.0785124;-45.120503652039325
1739209681.078513;-38.13080360867914
1739209681.0785131;-45.120503652039325
1739209681.0785136;-45.120503652039325
1739209681.0785139;-45.120503652039325
1739209681.0785143;-45.120503652039325
1739209681.0785146;-26.991370085610736
1739209681.078515;-35.57807855764607
1739209681.0785153;-45.120503652039325
1739209681.0785158;-45.120503652039325
1739209681.078516;-35.57807855764607
1739209681.0785165;-35.57807855764607
1739209681.0785167;-38.13080360867914
1739209681.0785172;-38.13080360867914
1739209681.0785177;-45.120503652039325
1739209681.078518;-38.13080360867914
1739209681.0785184;-38.13080360867914
1739209681.0785186;-45.120503652039325
1739209681.078519;-45.120503652039325
1739209681.0785193;-38.13080360867914
1739209681.0785198;-38.13080360867914
1739209681.07852;-45.120503652039325
1739209681.0785205;-31.141103565318893
1739209681.0785208;-35.57807855764607
1739209681.0785213;-45.120503652039325
1739209681.0785215;-45.120503652039325
1739209681.078522;-38.13080360867914
1739209681.0785222;-45.120503652039325
1739209681.0785227;-45.120503652039325
1739209681.078523;-38.13080360867914
1739209681.0785234;-32.816014438256545
1739209681.0785236;-38.13080360867914
1739209681.078524;-45.120503652039325
1739209681.0785244;-45.120503652039325
1739209681.0785248;-35.57807855764607
1739209681.078525;-38.13080360867914
1739209681.0785255;-45.120503652039325
1739209681.078526;-45.120503652039325
1739209681.0785263;-38.13080360867914
1739209681.0785267;-45.120503652039325
1739209681.078527;-38.13080360867914
1739209681.0785275;-38.13080360867914
1739209681.0785277;-38.13080360867914
1739209681.0785282;-45.120503652039325
1739209681.0785284;-38.13080360867914
1739209681.078529;-45.120503652039325
1739209681.0785291;-28.58837851428586
1739209681.0785296;-28.992665084841942
1739209681.0785298;-45.120503652039325
1739209681.0785303;-45.120503652039325
1739209681.0785306;-38.13080360867914
1739209681.078531;-38.13080360867914
1739209681.0785313;-45.120503652039325
1739209681.0785317;-38.13080360867914
1739209681.078532;-45.120503652039325
1739209681.0785325;-45.120503652039325
1739209681.0785327;-45.120503652039325
1739209681.0785332;-38.13080360867914
1739209681.0785334;-35.57807855764607
1739209681.078534;-33.981070128970906
1739209681.0785344;-45.120503652039325
1739209681.0785346;-45.120503652039325
1739209681.078535;-38.13080360867914
1739209681.0785353;-38.13080360867914
1739209681.0785358;-45.120503652039325
1739209681.078536;-38.13080360867914
1739209681.0785365;-45.120503652039325
1739209681.0785367;-38.13080360867914
1739209681.0785372;-38.13080360867914
1739209681.0785375;-38.13080360867914
1739209681.078538;-35.57807855764607
1739209681.0785382;-33.981070128970906
1739209681.0785387;-45.120503652039325
1739209681.078539;-45.120503652039325
1739209681.0785394;-35.57807855764607
1739209681.0785396;-32.816014438256545
1739209681.07854;-38.13080360867914
1739209681.0785403;-38.13080360867914
1739209681.0785408;-45.120503652039325
1739209681.078541;-45.120503652039325
1739209681.0785415;-45.120503652039325
1739209681.0785418;-45.120503652039325
1739209681.0785422;-45.120503652039325
1739209681.0785427;-38.13080360867914
1739209681.078543;-38.13080360867914
1739209681.0785434;-38.13080360867914
1739209681.0785437;-45.120503652039325
1739209681.0785441;-45.120503652039325
1739209681.0785444;-45.120503652039325
1739209681.0785449;-38.13080360867914
1739209681.078545;-45.120503652039325
1739209681.0785456;-38.13080360867914
1739209681.0785458;-45.120503652039325
1739209681.0785463;-38.13080360867914
1739209681.0785465;-38.13080360867914
1739209681.078547;-45.120503652039325
1739209681.0785472;-45.120503652039325
1739209681.0785477;-45.120503652039325
1739209681.078548;-45.120503652039325
1739209681.0785484;-45.120503652039325
1739209681.0785487;-38.13080360867914
1739209681.0785491;-38.13080360867914
1739209681.0785494;-45.120503652039325
1739209681.0785499;-38.13080360867914
1739209681.07855;-45.120503652039325
1739209681.0785506;-45.120503652039325
1739209681.078551;-38.13080360867914
1739209681.0785513;-38.13080360867914
1739209681.0785518;-38.13080360867914
1739209681.078552;-33.981070128970906
1739209681.0785525;-45.120503652039325
1739209681.0785527;-38.13080360867914
1739209681.0785532;-35.57807855764607
1739209681.0785534;-38.13080360867914
1739209681.078554;-45.120503652039325
1739209681.0785542;-38.13080360867914
1739209681.0785546;-35.57807855764607
1739209681.0785549;-45.120503652039325
1739209681.0785553;-45.120503652039325
1739209681.0785556;-45.120503652039325
1739209681.078556;-45.120503652039325
1739209681.0785563;-38.13080360867914
1739209681.0785568;-45.120503652039325
1739209681.078557;-38.13080360867914
1739209681.0785575;-45.120503652039325
1739209681.0785577;-38.13080360867914
1739209681.0785582;-45.120503652039325
1739209681.0785584;-38.13080360867914
1739209681.078559;-35.57807855764607
1739209681.0785594;-38.13080360867914
1739209681.0785596;-45.120503652039325
1739209681.07856;-33.981070128970906
1739209681.0785604;-32.816014438256545
1739209681.0785608;-38.13080360867914
1739209681.078561;-38.13080360867914
1739209681.0785615;-35.57807855764607
1739209681.0785618;-38.13080360867914
1739209681.0785623;-45.120503652039325
1739209681.0785625;-35.57807855764607
1739209681.078563;-33.981070128970906
1739209681.0785632;-38.13080360867914
1739209681.0785637;-38.13080360867914
1739209681.078564;-38.13080360867914
1739209681.0785644;-45.120503652039325
1739209681.0785646;-45.120503652039325
1739209681.0785651;-45.120503652039325
1739209681.0785654;-38.13080360867914
1739209681.0785658;-35.57807855764607
1739209681.078566;-45.120503652039325
1739209681.0785666;-45.120503652039325
1739209681.0785668;-38.13080360867914
1739209681.0785673;-38.13080360867914
1739209681.0785677;-33.981070128970906
1739209681.078568;-45.120503652039325
1739209681.0785685;-45.120503652039325
1739209681.0785687;-45.120503652039325
1739209681.0785692;-35.57807855764607
1739209681.0785694;-38.13080360867914
1739209681.07857;-38.13080360867914
1739209681.0785701;-45.120503652039325
1739209681.0785706;-31.141103565318943
1739209681.0785708;-45.120503652039325
1739209681.0785713;-31.141103565318893
1739209681.0785716;-38.13080360867914
1739209681.078572;-38.13080360867914
1739209681.0785723;-38.13080360867914
1739209681.0785728;-32.816014438256545
1739209681.078573;-35.57807855764607
1739209681.0785735;-30.49652367304973
1739209681.0785737;-38.13080360867914
1739209681.0785742;-35.57807855764607
1739209681.0785744;-35.57807855764607
1739209681.078575;-38.13080360867914
1739209681.0785751;-33.981070128970906
1739209681.0785756;-32.816014438256545
1739209681.0785758;-38.13080360867914
1739209681.0785763;-45.120503652039325
1739209681.0785768;-45.120503652039325
1739209681.078577;-45.120503652039325
1739209681.0785775;-45.120503652039325
1739209681.0785778;-45.120503652039325
1739209681.0785782;-38.13080360867914
1739209681.0785785;-38.13080360867914
1739209681.078579;-45.120503652039325
1739209681.0785792;-45.120503652039325
1739209681.0785797;-38.13080360867914
1739209681.07858;-45.120503652039325
1739209681.0785804;-45.120503652039325
1739209681.0785806;-45.120503652039325
1739209681.078581;-45.120503652039325
1739209681.0785813;-45.120503652039325
1739209681.0785818;-45.120503652039325
1739209681.078582;-28.21854285175415
1739209681.0785825;-35.57807855764607
1739209681.0785828;-45.120503652039325
1739209681.0785832;-38.13080360867914
1739209681.0785835;-33.981070128970906
1739209681.078584;-45.120503652039325
1739209681.0785842;-45.120503652039325
1739209681.0785847;-45.120503652039325
1739209681.0785851;-45.120503652039325
1739209681.0785854;-45.120503652039325
1739209681.0785859;-38.13080360867914
1739209681.078586;-45.120503652039325
1739209681.0785866;-35.57807855764607
1739209681.0785868;-38.13080360867914
1739209681.0785873;-38.13080360867914
1739209681.0785875;-38.13080360867914
1739209681.078588;-45.120503652039325
1739209681.0785882;-45.120503652039325
1739209681.0785887;-38.13080360867914
1739209681.078589;-38.13080360867914
1739209681.0785894;-45.120503652039325
1739209681.0785897;-35.57807855764607
1739209681.0785902;-35.57807855764607
1739209681.0785904;-38.13080360867914
1739209681.0785909;-38.13080360867914
1739209681.078591;-38.13080360867914
1739209681.0785916;-45.120503652039325
1739209681.0785918;-45.120503652039325
1739209681.0785923;-35.57807855764607
1739209681.0785925;-38.13080360867914
1739209681.078593;-45.120503652039325
1739209681.0785935;-38.13080360867914
1739209681.0785937;-45.120503652039325
1739209681.0785942;-45.120503652039325
1739209681.0785944;-45.120503652039325
1739209681.078595;-38.13080360867914
1739209681.0785952;-45.120503652039325
1739209681.0785956;-45.120503652039325
1739209681.0785959;-35.57807855764607
1739209681.0785964;-45.120503652039325
1739209681.0785966;-38.13080360867914
1739209681.078597;-38.13080360867914
1739209681.0785973;-45.120503652039325
1739209681.0785978;-45.120503652039325
1739209681.078598;-45.120503652039325
1739209681.0785985;-45.120503652039325
1739209681.0785987;-35.57807855764607
1739209681.0785992;-38.13080360867914
1739209681.0785995;-45.120503652039325
1739209681.0786;-33.981070128970906
1739209681.0786002;-35.57807855764607
1739209681.0786006;-38.13080360867914
1739209681.078601;-38.13080360867914
1739209681.0786014;-35.57807855764607
1739209681.0786018;-38.13080360867914
1739209681.078602;-33.981070128970906
1739209681.0786026;-45.120503652039325
1739209681.0786028;-45.120503652039325
1739209681.0786033;-38.13080360867914
1739209681.0786035;-38.13080360867914
1739209681.078604;-45.120503652039325
1739209681.0786042;-45.120503652039325
1739209681.0786047;-35.57807855764607
1739209681.078605;-38.13080360867914
1739209681.0786054;-45.120503652039325
1739209681.0786057;-33.981070128970906
1739209681.0786061;-33.981070128970906
1739209681.0786064;-38.13080360867914
1739209681.0786068;-45.120503652039325
1739209681.078607;-33.981070128970906
1739209681.0786076;-38.13080360867914
1739209681.0786078;-38.13080360867914
1739209681.0786083;-45.120503652039325
1739209681.0786085;-38.13080360867914
1739209681.078609;-35.57807855764607
1739209681.0786092;-38.13080360867914
1739209681.0786097;-45.120503652039325
1739209681.0786102;-38.13080360867914
1739209681.0786104;-45.120503652039325
1739209681.078611;-45.120503652039325
1739209681.0786111;-45.120503652039325
1739209681.0786116;-38.13080360867914
1739209681.0786119;-35.57807855764607
1739209681.0786123;-35.57807855764607
1739209681.0786126;-38.13080360867914
1739209681.078613;-38.13080360867914
1739209681.0786133;-45.120503652039325
1739209681.0786138;-45.120503652039325
1739209681.078614;-35.57807855764607
1739209681.0786145;-31.141103565318915
1739209681.0786147;-38.13080360867914
1739209681.0786152;-45.120503652039325
1739209681.0786154;-35.57807855764607
1739209681.078616;-35.57807855764607
1739209681.0786161;-45.120503652039325
1739209681.0786166;-45.120503652039325
1739209681.0786169;-38.13080360867914
1739209681.0786173;-28.58837851428586
1739209681.0786176;-45.120503652039325
1739209681.078618;-38.13080360867914
1739209681.0786185;-45.120503652039325
1739209681.0786188;-38.13080360867914
1739209681.0786192;-38.13080360867914
1739209681.0786195;-33.981070128970906
1739209681.07862;-38.13080360867914
1739209681.0786202;-33.981070128970906
1739209681.0786207;-38.13080360867914
1739209681.078621;-45.120503652039325
1739209681.0786214;-45.120503652039325
1739209681.0786216;-38.13080360867914
1739209681.078622;-45.120503652039325
1739209681.0786223;-45.120503652039325
1739209681.0786228;-45.120503652039325
1739209681.078623;-38.13080360867914
1739209681.0786235;-45.120503652039325
1739209681.0786238;-45.120503652039325
1739209681.0786242;-45.120503652039325
1739209681.0786245;-38.13080360867914
1739209681.078625;-38.13080360867914
1739209681.0786252;-45.120503652039325
1739209681.0786257;-38.13080360867914
1739209681.078626;-45.120503652039325
1739209681.0786264;-45.120503652039325
1739209681.0786269;-33.981070128970906
1739209681.078627;-45.120503652039325
1739209681.0786276;-38.13080360867914
1739209681.0786278;-38.13080360867914
1739209681.0786283;-38.13080360867914
1739209681.0786285;-45.120503652039325
1739209681.078629;-31.141103565318915
1739209681.0786293;-28.992665084841942
1739209681.0786297;-38.13080360867914
1739209681.07863;-45.120503652039325
1739209681.0786304;-38.13080360867914
1739209681.0786307;-35.57807855764607
1739209681.0786312;-38.13080360867914
1739209681.0786314;-45.120503652039325
1739209681.0786319;-45.120503652039325
1739209681.078632;-35.57807855764607
1739209681.0786326;-38.13080360867914
1739209681.0786328;-38.13080360867914
1739209681.0786333;-38.13080360867914
1739209681.0786335;-45.120503652039325
1739209681.078634;-45.120503652039325
1739209681.0786343;-38.13080360867914
1739209681.0786347;-35.57807855764607
1739209681.078635;-28.58837851428586
1739209681.0786355;-38.13080360867914
1739209681.078636;-35.57807855764607
1739209681.0786362;-38.13080360867914
1739209681.0786366;-38.13080360867914
1739209681.078637;-45.120503652039325
1739209681.0786374;-32.816014438256545
1739209681.0786376;-45.120503652039325
1739209681.078638;-33.981070128970956
1739209681.0786383;-45.120503652039325
1739209681.0786388;-45.120503652039325
1739209681.078639;-45.120503652039325
1739209681.0786395;-45.120503652039325
1739209681.0786397;-45.120503652039325
1739209681.0786402;-45.120503652039325
1739209681.0786405;-38.13080360867914
1739209681.078641;-32.816014438256545
1739209681.0786412;-38.13080360867914
1739209681.0786417;-45.120503652039325
1739209681.078642;-45.120503652039325
1739209681.0786424;-45.120503652039325
1739209681.0786426;-45.120503652039325
1739209681.078643;-45.120503652039325
1739209681.0786433;-45.120503652039325
1739209681.0786438;-45.120503652039325
1739209681.0786443;-45.120503652039325
1739209681.0786445;-45.120503652039325
1739209681.078645;-45.120503652039325
1739209681.0786452;-35.57807855764607
1739209681.0786457;-38.13080360867914
1739209681.078646;-38.13080360867914
1739209681.0786464;-35.57807855764607
1739209681.0786467;-38.13080360867914
1739209681.0786471;-38.13080360867914
1739209681.0786474;-45.120503652039325
1739209681.0786479;-45.120503652039325
1739209681.078648;-45.120503652039325
1739209681.0786486;-38.13080360867914
1739209681.0786488;-45.120503652039325
1739209681.0786493;-38.13080360867914
1739209681.0786495;-32.816014438256545
1739209681.07865;-35.57807855764607
1739209681.0786502;-45.120503652039325
1739209681.0786507;-38.13080360867914
1739209681.078651;-32.816014438256545
1739209681.0786514;-45.120503652039325
1739209681.0786517;-45.120503652039325
1739209681.0786521;-38.13080360867914
1739209681.0786526;-45.120503652039325
1739209681.0786529;-38.13080360867914
1739209681.0786533;-38.13080360867914
1739209681.0786536;-38.13080360867914
1739209681.078654;-45.120503652039325
1739209681.0786543;-33.981070128970906
1739209681.0786548;-45.120503652039325
1739209681.078655;-45.120503652039325
1739209681.0786555;-31.141103565318893
1739209681.0786557;-35.57807855764607
1739209681.0786562;-45.120503652039325
1739209681.0786564;-38.13080360867914
1739209681.078657;-35.57807855764607
1739209681.0786572;-38.13080360867914
1739209681.0786576;-38.13080360867914
1739209681.0786579;-38.13080360867914
1739209681.0786583;-45.120503652039325
1739209681.0786586;-45.120503652039325
1739209681.078659;-45.120503652039325
1739209681.0786593;-38.13080360867914
1739209681.0786598;-45.120503652039325
1739209681.07866;-38.13080360867914
1739209681.0786605;-45.120503652039325
1739209681.078661;-45.120503652039325
1739209681.0786612;-29.438486411369333
1739209681.0786617;-35.57807855764607
1739209681.078662;-45.120503652039325
1739209681.0786624;-45.120503652039325
1739209681.0786626;-38.13080360867914
1739209681.078663;-38.13080360867914
1739209681.0786633;-45.120503652039325
1739209681.0786638;-45.120503652039325
1739209681.078664;-45.120503652039325
1739209681.0786645;-45.120503652039325
1739209681.0786648;-45.120503652039325
1739209681.0786653;-38.13080360867914
1739209681.0786655;-38.13080360867914
1739209681.078666;-33.981070128970906
1739209681.0786662;-45.120503652039325
1739209681.0786667;-38.13080360867914
1739209681.078667;-32.816014438256545
1739209681.0786674;-35.57807855764607
1739209681.0786676;-45.120503652039325
1739209681.078668;-38.13080360867914
1739209681.0786684;-35.57807855764607
1739209681.0786688;-35.57807855764607
1739209681.0786693;-45.120503652039325
1739209681.0786695;-38.13080360867914
1739209681.07867;-38.13080360867914
1739209681.0786703;-38.13080360867914
1739209681.0786707;-45.120503652039325
1739209681.078671;-38.13080360867914
1739209681.0786715;-38.13080360867914
1739209681.0786717;-45.120503652039325
1739209681.0786722;-45.120503652039325
1739209681.0786724;-45.120503652039325
1739209681.078673;-45.120503652039325
1739209681.0786731;-45.120503652039325
1739209681.0786736;-45.120503652039325
1739209681.0786738;-45.120503652039325
1739209681.0786743;-38.13080360867914
1739209681.0786746;-45.120503652039325
1739209681.078675;-45.120503652039325
1739209681.0786753;-38.13080360867914
1739209681.0786757;-45.120503652039325
1739209681.078676;-33.981070128970906
1739209681.0786765;-32.816014438256545
1739209681.0786767;-38.13080360867914
1739209681.0786772;-38.13080360867914
1739209681.0786777;-32.816014438256545
1739209681.078678;-38.13080360867914
1739209681.0786784;-45.120503652039325
1739209681.0786786;-33.981070128970906
1739209681.078679;-38.13080360867914
1739209681.0786793;-38.13080360867914
1739209681.0786798;-45.120503652039325
1739209681.07868;-38.13080360867914
1739209681.0786805;-45.120503652039325
1739209681.0786808;-45.120503652039325
1739209681.0786812;-45.120503652039325
1739209681.0786815;-45.120503652039325
1739209681.078682;-33.981070128970906
1739209681.0786822;-35.57807855764607
1739209681.0786827;-33.981070128970906
1739209681.078683;-38.13080360867914
1739209681.0786834;-38.13080360867914
1739209681.0786836;-45.120503652039325
1739209681.078684;-38.13080360867914
1739209681.0786843;-45.120503652039325
1739209681.0786848;-45.120503652039325
1739209681.078685;-38.13080360867914
1739209681.0786855;-45.120503652039325
1739209681.078686;-38.13080360867914
1739209681.0786862;-38.13080360867914
1739209681.0786867;-38.13080360867914
1739209681.078687;-38.13080360867914
1739209681.0786874;-45.120503652039325
1739209681.0786877;-33.981070128970906
1739209681.0786881;-38.13080360867914
1739209681.0786884;-38.13080360867914
1739209681.0786889;-45.120503652039325
1739209681.078689;-45.120503652039325
1739209681.0786896;-38.13080360867914
1739209681.0786898;-38.13080360867914
1739209681.0786903;-45.120503652039325
1739209681.0786905;-33.981070128970906
1739209681.078691;-33.981070128970906
1739209681.0786912;-45.120503652039325
1739209681.0786917;-45.120503652039325
1739209681.078692;-38.13080360867914
1739209681.0786924;-45.120503652039325
1739209681.0786927;-45.120503652039325
1739209681.0786932;-33.981070128970906
1739209681.0786934;-32.816014438256545
1739209681.0786939;-38.13080360867914
1739209681.0786943;-38.13080360867914
1739209681.0786946;-35.57807855764607
1739209681.078695;-38.13080360867914
1739209681.0786953;-45.120503652039325
1739209681.0786958;-45.120503652039325
1739209681.078696;-35.57807855764607
1739209681.0786965;-33.981070128970906
1739209681.0786967;-31.141103565318915
1739209681.0786972;-45.120503652039325
1739209681.0786974;-35.57807855764607
1739209681.078698;-35.57807855764607
1739209681.0786982;-38.13080360867914
1739209681.0786986;-38.13080360867914
1739209681.0786989;-38.13080360867914
1739209681.0786994;-38.13080360867914
1739209681.0786996;-45.120503652039325
1739209681.0787;-38.13080360867914
1739209681.0787003;-45.120503652039325
1739209681.0787008;-45.120503652039325
1739209681.078701;-45.120503652039325
1739209681.0787015;-45.120503652039325
1739209681.0787017;-38.13080360867914
1739209681.0787022;-45.120503652039325
1739209681.0787024;-45.120503652039325
1739209681.078703;-38.13080360867914
1739209681.0787034;-45.120503652039325
1739209681.0787036;-45.120503652039325
1739209681.078704;-38.13080360867914
1739209681.0787044;-32.816014438256545
1739209681.0787048;-45.120503652039325
1739209681.078705;-35.57807855764607
1739209681.0787055;-30.49652367304973
1739209681.0787058;-45.120503652039325
1739209681.0787063;-38.13080360867914
1739209681.0787065;-38.13080360867914
1739209681.078707;-33.981070128970906
1739209681.0787072;-45.120503652039325
1739209681.0787077;-45.120503652039325
1739209681.078708;-45.120503652039325
1739209681.0787084;-33.981070128970956
1739209681.0787086;-45.120503652039325
1739209681.0787091;-45.120503652039325
1739209681.0787094;-45.120503652039325
1739209681.0787098;-38.13080360867914
1739209681.07871;-45.120503652039325
1739209681.0787106;-38.13080360867914
1739209681.0787108;-45.120503652039325
1739209681.0787113;-45.120503652039325
1739209681.0787117;-45.120503652039325
1739209681.078712;-45.120503652039325
1739209681.0787125;-45.120503652039325
1739209681.0787127;-45.120503652039325
1739209681.0787132;-45.120503652039325
1739209681.0787134;-45.120503652039325
1739209681.078714;-45.120503652039325
1739209681.0787141;-35.57807855764607
1739209681.0787146;-38.13080360867914
1739209681.0787148;-45.120503652039325
1739209681.0787153;-38.13080360867914
1739209681.0787156;-33.981070128970906
1739209681.078716;-45.120503652039325
1739209681.0787163;-38.13080360867914
1739209681.0787168;-38.13080360867914
1739209681.078717;-45.120503652039325
1739209681.0787175;-45.120503652039325
1739209681.0787177;-38.13080360867914
1739209681.0787182;-45.120503652039325
1739209681.0787184;-38.13080360867914
1739209681.078719;-38.13080360867914
1739209681.0787191;-35.57807855764607
1739209681.0787196;-38.13080360867914
1739209681.07872;-38.13080360867914
1739209681.0787203;-45.120503652039325
1739209681.0787208;-38.13080360867914
1739209681.078721;-38.13080360867914
1739209681.0787215;-45.120503652039325
1739209681.0787218;-38.13080360867914
1739209681.0787222;-38.13080360867914
1739209681.0787225;-45.120503652039325
1739209681.078723;-45.120503652039325
1739209681.0787232;-38.13080360867914
1739209681.0787237;-38.13080360867914
1739209681.078724;-45.120503652039325
1739209681.0787244;-35.57807855764607
1739209681.0787246;-38.13080360867914
1739209681.078725;-38.13080360867914
1739209681.0787253;-45.120503652039325
1739209681.0787258;-38.13080360867914
1739209681.078726;-35.57807855764607
1739209681.0787265;-38.13080360867914
1739209681.0787268;-38.13080360867914
1739209681.0787272;-45.120503652039325
1739209681.0787275;-38.13080360867914
1739209681.078728;-38.13080360867914
1739209681.0787284;-45.120503652039325
1739209681.0787287;-45.120503652039325
1739209681.0787292;-38.13080360867914
1739209681.0787294;-38.13080360867914
1739209681.0787299;-38.13080360867914
1739209681.07873;-32.816014438256545
1739209681.0787306;-38.13080360867914
1739209681.0787308;-38.13080360867914
1739209681.0787313;-38.13080360867914
1739209681.0787315;-38.13080360867914
1739209681.078732;-28.992665084841942
1739209681.0787323;-45.120503652039325
1739209681.0787327;-45.120503652039325
1739209681.078733;-35.57807855764607
1739209681.0787334;-38.13080360867914
1739209681.0787337;-45.120503652039325
1739209681.0787342;-38.13080360867914
1739209681.0787344;-38.13080360867914
1739209681.0787349;-45.120503652039325
1739209681.078735;-45.120503652039325
1739209681.0787356;-38.13080360867914
1739209681.0787358;-38.13080360867914
1739209681.0787363;-45.120503652039325
1739209681.0787368;-45.120503652039325
1739209681.078737;-45.120503652039325
1739209681.0787375;-45.120503652039325
1739209681.0787377;-38.13080360867914
1739209681.0787382;-45.120503652039325
1739209681.0787385;-45.120503652039325
1739209681.078739;-38.13080360867914
1739209681.0787392;-38.13080360867914
1739209681.0787396;-45.120503652039325
1739209681.07874;-38.13080360867914
1739209681.0787404;-38.13080360867914
1739209681.0787406;-27.267205301931607
1739209681.078741;-35.57807855764607
1739209681.0787413;-38.13080360867914
1739209681.0787418;-45.120503652039325
1739209681.078742;-45.120503652039325
1739209681.0787425;-38.13080360867914
1739209681.0787427;-33.981070128970906
1739209681.0787432;-45.120503652039325
1739209681.0787435;-32.816014438256545
1739209681.078744;-31.141103565318893
1739209681.0787442;-33.981070128970906
1739209681.0787446;-45.120503652039325
1739209681.0787451;-33.981070128970906
1739209681.0787454;-35.57807855764607
1739209681.0787458;-38.13080360867914
1739209681.078746;-45.120503652039325
1739209681.0787466;-33.981070128970906
1739209681.0787468;-38.13080360867914
1739209681.0787473;-45.120503652039325
1739209681.0787475;-45.120503652039325
1739209681.078748;-45.120503652039325
1739209681.0787482;-38.13080360867914
1739209681.0787487;-38.13080360867914
1739209681.078749;-45.120503652039325
1739209681.0787494;-38.13080360867914
1739209681.0787497;-45.120503652039325
1739209681.0787501;-38.13080360867914
1739209681.0787504;-45.120503652039325
1739209681.0787508;-38.13080360867914
1739209681.078751;-35.57807855764607
1739209681.0787516;-38.13080360867914
1739209681.0787518;-45.120503652039325
1739209681.0787523;-33.981070128970906
1739209681.0787525;-38.13080360867914
1739209681.078753;-38.13080360867914
1739209681.0787535;-45.120503652039325
1739209681.0787537;-38.13080360867914
1739209681.0787542;-35.57807855764607
1739209681.0787544;-38.13080360867914
1739209681.078755;-45.120503652039325
1739209681.0787551;-33.981070128970906
1739209681.0787556;-38.13080360867914
1739209681.0787559;-31.141103565318915
1739209681.0787563;-45.120503652039325
1739209681.0787566;-38.13080360867914
1739209681.078757;-45.120503652039325
1739209681.0787573;-45.120503652039325
1739209681.0787578;-38.13080360867914
1739209681.078758;-28.58837851428586
1739209681.0787585;-30.49652367304973
1739209681.0787587;-38.13080360867914
1739209681.0787592;-45.120503652039325
1739209681.0787594;-35.57807855764607
1739209681.07876;-38.13080360867914
1739209681.0787601;-38.13080360867914
1739209681.0787606;-45.120503652039325
1739209681.0787609;-35.57807855764607
1739209681.0787613;-38.13080360867914
1739209681.0787616;-38.13080360867914
1739209681.078762;-38.13080360867914
1739209681.0787625;-45.120503652039325
1739209681.0787628;-35.57807855764607
1739209681.0787632;-38.13080360867914
1739209681.0787635;-45.120503652039325
1739209681.078764;-33.981070128970906
1739209681.0787642;-31.141103565318915
1739209681.0787647;-38.13080360867914
1739209681.078765;-45.120503652039325
1739209681.0787654;-38.13080360867914
1739209681.0787656;-38.13080360867914
1739209681.078766;-33.981070128970906
1739209681.0787663;-45.120503652039325
1739209681.0787668;-45.120503652039325
1739209681.078767;-38.13080360867914
1739209681.0787675;-38.13080360867914
1739209681.0787678;-45.120503652039325
1739209681.0787683;-38.13080360867914
1739209681.0787685;-32.816014438256545
1739209681.078769;-45.120503652039325
1739209681.0787692;-38.13080360867914
1739209681.0787697;-45.120503652039325
1739209681.07877;-38.13080360867914
1739209681.0787704;-38.13080360867914
1739209681.0787709;-45.120503652039325
1739209681.078771;-38.13080360867914
1739209681.0787716;-35.57807855764607
1739209681.0787718;-45.120503652039325
1739209681.0787723;-45.120503652039325
1739209681.0787725;-33.981070128970906
1739209681.078773;-33.981070128970906
1739209681.0787733;-45.120503652039325
1739209681.0787737;-45.120503652039325
1739209681.078774;-38.13080360867914
1739209681.0787745;-38.13080360867914
1739209681.0787747;-45.120503652039325
1739209681.0787752;-31.141103565318893
1739209681.0787754;-45.120503652039325
1739209681.078776;-45.120503652039325
1739209681.0787761;-45.120503652039325
1739209681.0787766;-45.120503652039325
1739209681.0787768;-45.120503652039325
1739209681.0787773;-38.13080360867914
1739209681.0787776;-38.13080360867914
1739209681.078778;-38.13080360867914
1739209681.0787783;-38.13080360867914
1739209681.0787787;-38.13080360867914
1739209681.0787792;-38.13080360867914
1739209681.0787795;-35.57807855764607
1739209681.07878;-38.13080360867914
1739209681.0787802;-45.120503652039325
1739209681.0787807;-45.120503652039325
1739209681.078781;-32.816014438256545
1739209681.0787814;-45.120503652039325
1739209681.0787816;-45.120503652039325
1739209681.078782;-38.13080360867914
1739209681.0787823;-38.13080360867914
1739209681.0787828;-38.13080360867914
1739209681.078783;-38.13080360867914
1739209681.0787835;-38.13080360867914
