CAN Message; 0x62:030ac892050e4fa1
1739209797.115698;-38.13080360867914
1739209797.1157029;-33.981070128970906
1739209797.1157076;-33.981070128970906
1739209797.1157124;-45.120503652039325
1739209797.1157172;-38.13080360867914
1739209797.115722;-38.13080360867914
1739209797.1157267;-45.120503652039325
1739209797.1157317;-38.13080360867914
1739209797.1157365;-32.816014438256545
1739209797.1157413;-32.816014438256545
1739209797.115746;-35.57807855764607
1739209797.1157508;-35.57807855764607
1739209797.1157556;-32.816014438256545
1739209797.1157603;-33.981070128970906
1739209797.115765;-45.120503652039325
1739209797.1157699;-38.13080360867914
1739209797.1157746;-38.13080360867914
1739209797.1157794;-31.141103565318915
1739209797.1157844;-28.992665084841942
1739209797.1157892;-38.13080360867914
1739209797.115794;-35.57807855764607
1739209797.1157987;-35.57807855764607
1739209797.1158035;-38.13080360867914
1739209797.1158082;-45.120503652039325
1739209797.115813;-35.57807855764607
1739209797.1158178;-38.13080360867914
1739209797.1158226;-38.13080360867914
1739209797.1158273;-38.13080360867914
1739209797.115832;-35.57807855764607
1739209797.115837;-38.13080360867914
1739209797.1158419;-45.120503652039325
1739209797.1158466;-38.13080360867914
1739209797.1158514;-45.120503652039325
1739209797.1158562;-45.120503652039325
1739209797.115861;-32.816014438256545
1739209797.1158657;-45.120503652039325
1739209797.1158705;-45.120503652039325
1739209797.1158752;-38.13080360867914
1739209797.11588;-35.57807855764607
1739209797.1158848;-38.13080360867914
1739209797.1158898;-45.120503652039325
1739209797.1158946;-38.13080360867914
1739209797.1158993;-32.816014438256545
1739209797.115904;-45.120503652039325
1739209797.1159089;-38.13080360867914
1739209797.1159136;-33.981070128970906
1739209797.1159184;-45.120503652039325
1739209797.1159232;-45.120503652039325
1739209797.115928;-38.13080360867914
1739209797.1159327;-38.13080360867914
1739209797.1159375;-38.13080360867914
1739209797.1159425;-45.120503652039325
1739209797.1159472;-45.120503652039325
1739209797.115952;-38.13080360867914
1739209797.1159568;-45.120503652039325
1739209797.1159616;-38.13080360867914
1739209797.1159663;-38.13080360867914
1739209797.115971;-38.13080360867914
1739209797.1159759;-26.991370085610736
1739209797.1159806;-38.13080360867914
1739209797.1159854;-38.13080360867914
1739209797.1159902;-38.13080360867914
1739209797.1159952;-35.57807855764607
1739209797.116;-45.120503652039325
1739209797.1160047;-45.120503652039325
1739209797.1160095;-33.981070128970906
1739209797.1160142;-35.57807855764607
1739209797.116019;-45.120503652039325
1739209797.1160238;-38.13080360867914
1739209797.1160285;-38.13080360867914
1739209797.1160333;-38.13080360867914
1739209797.116038;-35.57807855764607
1739209797.1160429;-38.13080360867914
1739209797.1160476;-38.13080360867914
1739209797.1160526;-32.816014438256545
1739209797.1160574;-45.120503652039325
1739209797.1160622;-45.120503652039325
1739209797.116067;-38.13080360867914
1739209797.1160717;-38.13080360867914
1739209797.1160765;-45.120503652039325
1739209797.1160812;-45.120503652039325
1739209797.116086;-45.120503652039325
1739209797.1160908;-35.57807855764607
1739209797.1160955;-38.13080360867914
1739209797.1161003;-38.13080360867914
1739209797.1161053;-35.57807855764607
1739209797.11611;-38.13080360867914
1739209797.1161149;-38.13080360867914
1739209797.1161196;-45.120503652039325
1739209797.1161244;-45.120503652039325
1739209797.1161292;-45.120503652039325
1739209797.116134;-38.13080360867914
1739209797.1161387;-45.120503652039325
1739209797.1161435;-38.13080360867914
1739209797.1161482;-45.120503652039325
1739209797.116153;-31.141103565318915
1739209797.116158;-45.120503652039325
1739209797.1161628;-45.120503652039325
1739209797.1161675;-32.816014438256545
1739209797.1161723;-35.57807855764607
1739209797.116177;-38.13080360867914
1739209797.1161819;-38.13080360867914
1739209797.1161866;-35.57807855764607
1739209797.1161914;-45.120503652039325
1739209797.1161962;-38.13080360867914
1739209797.116201;-33.981070128970906
1739209797.1162057;-45.120503652039325
1739209797.1162107;-45.120503652039325
1739209797.1162155;-45.120503652039325
1739209797.1162202;-33.981070128970906
1739209797.116225;-32.816014438256545
1739209797.1162298;-38.13080360867914
1739209797.1162345;-45.120503652039325
1739209797.1162393;-45.120503652039325
1739209797.116244;-45.120503652039325
1739209797.1162488;-33.981070128970906
1739209797.1162536;-45.120503652039325
1739209797.1162584;-38.13080360867914
1739209797.1162634;-45.120503652039325
1739209797.1162682;-38.13080360867914
1739209797.116273;-38.13080360867914
1739209797.1162777;-45.120503652039325
1739209797.1162825;-45.120503652039325
1739209797.1162872;-33.981070128970906
1739209797.116292;-45.120503652039325
1739209797.1162968;-38.13080360867914
1739209797.1163015;-45.120503652039325
1739209797.1163063;-33.981070128970906
1739209797.116311;-35.57807855764607
1739209797.116316;-38.13080360867914
1739209797.1163208;-45.120503652039325
1739209797.1163256;-38.13080360867914
1739209797.1163304;-35.57807855764607
1739209797.1163352;-35.57807855764607
1739209797.11634;-45.120503652039325
1739209797.1163447;-38.13080360867914
1739209797.1163495;-38.13080360867914
1739209797.1163542;-38.13080360867914
1739209797.116359;-45.120503652039325
1739209797.1163638;-33.981070128970906
1739209797.1163688;-38.13080360867914
1739209797.1163735;-38.13080360867914
1739209797.1163783;-45.120503652039325
1739209797.116383;-38.13080360867914
1739209797.1163878;-35.57807855764607
1739209797.1163926;-38.13080360867914
1739209797.1163974;-45.120503652039325
1739209797.1164021;-30.49652367304973
1739209797.116407;-38.13080360867914
1739209797.1164117;-38.13080360867914
1739209797.1164165;-45.120503652039325
1739209797.1164215;-38.13080360867914
1739209797.1164262;-35.57807855764607
1739209797.116431;-38.13080360867914
1739209797.1164358;-35.57807855764607
1739209797.1164405;-31.141103565318915
1739209797.1164453;-45.120503652039325
1739209797.11645;-38.13080360867914
1739209797.1164548;-38.13080360867914
1739209797.1164596;-38.13080360867914
1739209797.1164644;-45.120503652039325
1739209797.1164691;-45.120503652039325
1739209797.116474;-45.120503652039325
1739209797.116479;-45.120503652039325
1739209797.1164837;-38.13080360867914
1739209797.1164885;-38.13080360867914
1739209797.1164932;-45.120503652039325
1739209797.116498;-33.981070128970906
1739209797.1165028;-38.13080360867914
1739209797.1165075;-45.120503652039325
1739209797.1165123;-45.120503652039325
1739209797.116517;-38.13080360867914
1739209797.1165218;-38.13080360867914
1739209797.1165266;-38.13080360867914
1739209797.1165316;-45.120503652039325
1739209797.1165364;-38.13080360867914
1739209797.1165411;-45.120503652039325
1739209797.116546;-38.13080360867914
1739209797.1165507;-45.120503652039325
1739209797.1165555;-38.13080360867914
1739209797.1165602;-38.13080360867914
1739209797.116565;-38.13080360867914
1739209797.1165698;-45.120503652039325
1739209797.1165745;-45.120503652039325
1739209797.1165793;-32.816014438256545
1739209797.1165843;-38.13080360867914
1739209797.116589;-45.120503652039325
1739209797.1165938;-28.992665084841942
1739209797.1165986;-31.141103565318915
1739209797.1166034;-45.120503652039325
1739209797.1166081;-45.120503652039325
1739209797.116613;-33.981070128970906
1739209797.1166177;-45.120503652039325
1739209797.1166224;-45.120503652039325
1739209797.1166272;-38.13080360867914
1739209797.116632;-38.13080360867914
1739209797.116637;-38.13080360867914
1739209797.1166418;-33.981070128970906
1739209797.1166465;-45.120503652039325
1739209797.1166513;-45.120503652039325
1739209797.116656;-38.13080360867914
1739209797.1166608;-45.120503652039325
1739209797.1166656;-38.13080360867914
1739209797.1166704;-32.816014438256545
1739209797.1166751;-31.141103565318915
1739209797.11668;-45.120503652039325
1739209797.1166847;-45.120503652039325
1739209797.1166897;-38.13080360867914
1739209797.1166945;-45.120503652039325
1739209797.1166992;-38.13080360867914
1739209797.116704;-38.13080360867914
1739209797.1167088;-45.120503652039325
1739209797.1167135;-45.120503652039325
1739209797.1167183;-35.57807855764607
1739209797.116723;-45.120503652039325
1739209797.1167278;-38.13080360867914
1739209797.1167326;-38.13080360867914
1739209797.1167374;-45.120503652039325
1739209797.1167424;-38.13080360867914
1739209797.1167471;-45.120503652039325
1739209797.116752;-45.120503652039325
1739209797.1167567;-38.13080360867914
1739209797.1167614;-38.13080360867914
1739209797.1167662;-45.120503652039325
1739209797.116771;-38.13080360867914
1739209797.1167758;-38.13080360867914
1739209797.1167805;-45.120503652039325
1739209797.1167853;-33.981070128970906
1739209797.11679;-33.981070128970906
1739209797.116795;-38.13080360867914
1739209797.1167998;-45.120503652039325
1739209797.1168046;-33.981070128970906
1739209797.1168094;-45.120503652039325
1739209797.1168141;-38.13080360867914
1739209797.116819;-35.57807855764607
1739209797.1168237;-38.13080360867914
1739209797.1168284;-38.13080360867914
1739209797.1168332;-33.981070128970906
1739209797.116838;-35.57807855764607
1739209797.1168427;-38.13080360867914
1739209797.1168475;-38.13080360867914
1739209797.1168525;-45.120503652039325
1739209797.1168573;-38.13080360867914
1739209797.116862;-35.57807855764607
1739209797.1168668;-38.13080360867914
1739209797.1168716;-38.13080360867914
1739209797.1168764;-45.120503652039325
1739209797.1168811;-45.120503652039325
1739209797.116886;-45.120503652039325
1739209797.1168907;-38.13080360867914
1739209797.1168954;-35.57807855764607
1739209797.1169002;-38.13080360867914
1739209797.1169052;-45.120503652039325
1739209797.11691;-38.13080360867914
1739209797.1169147;-35.57807855764607
1739209797.1169195;-38.13080360867914
1739209797.1169243;-35.57807855764607
1739209797.116929;-45.120503652039325
1739209797.1169338;-38.13080360867914
1739209797.1169386;-38.13080360867914
1739209797.1169434;-32.816014438256545
1739209797.1169481;-35.57807855764607
1739209797.116953;-45.120503652039325
1739209797.116958;-38.13080360867914
1739209797.1169627;-45.120503652039325
1739209797.1169674;-33.981070128970906
1739209797.1169722;-45.120503652039325
1739209797.116977;-45.120503652039325
1739209797.1169817;-45.120503652039325
1739209797.1169865;-38.13080360867914
1739209797.1169913;-45.120503652039325
1739209797.116996;-35.57807855764607
1739209797.1170008;-38.13080360867914
1739209797.1170056;-45.120503652039325
1739209797.1170106;-45.120503652039325
1739209797.1170154;-45.120503652039325
1739209797.1170201;-45.120503652039325
1739209797.117025;-45.120503652039325
1739209797.1170297;-32.816014438256545
1739209797.1170344;-38.13080360867914
1739209797.1170392;-35.57807855764607
1739209797.117044;-38.13080360867914
1739209797.1170487;-45.120503652039325
1739209797.1170535;-45.120503652039325
1739209797.1170583;-30.49652367304973
1739209797.1170633;-33.981070128970906
1739209797.117068;-38.13080360867914
1739209797.1170728;-45.120503652039325
1739209797.1170776;-45.120503652039325
1739209797.1170824;-33.981070128970906
1739209797.1170871;-33.981070128970906
1739209797.117092;-38.13080360867914
1739209797.1170967;-33.981070128970956
1739209797.1171014;-33.981070128970956
1739209797.1171062;-35.57807855764607
1739209797.117111;-45.120503652039325
1739209797.117116;-45.120503652039325
1739209797.1171207;-45.120503652039325
1739209797.1171255;-38.13080360867914
1739209797.1171303;-45.120503652039325
1739209797.117135;-33.981070128970906
1739209797.1171398;-33.981070128970906
1739209797.1171446;-38.13080360867914
1739209797.1171494;-35.57807855764607
1739209797.1171541;-35.57807855764607
1739209797.117159;-38.13080360867914
1739209797.1171637;-45.120503652039325
1739209797.1171687;-33.981070128970906
1739209797.1171734;-38.13080360867914
1739209797.1171782;-33.981070128970906
1739209797.117183;-45.120503652039325
1739209797.1171877;-45.120503652039325
1739209797.1171925;-38.13080360867914
1739209797.1171973;-38.13080360867914
1739209797.117202;-45.120503652039325
1739209797.1172068;-45.120503652039325
1739209797.1172116;-38.13080360867914
1739209797.1172163;-35.57807855764607
1739209797.1172214;-45.120503652039325
1739209797.1172261;-45.120503652039325
1739209797.117231;-38.13080360867914
1739209797.1172357;-45.120503652039325
1739209797.1172404;-38.13080360867914
1739209797.1172452;-33.981070128970906
1739209797.11725;-38.13080360867914
1739209797.1172547;-27.267205301931607
1739209797.1172595;-45.120503652039325
1739209797.1172643;-45.120503652039325
1739209797.117269;-38.13080360867914
1739209797.1172738;-32.816014438256545
1739209797.1172788;-35.57807855764607
1739209797.1172836;-35.57807855764607
1739209797.1172884;-38.13080360867914
1739209797.1172931;-33.981070128970906
1739209797.117298;-38.13080360867914
1739209797.1173027;-45.120503652039325
1739209797.1173074;-38.13080360867914
1739209797.1173122;-38.13080360867914
1739209797.117317;-45.120503652039325
1739209797.1173217;-38.13080360867914
1739209797.1173265;-45.120503652039325
1739209797.1173315;-38.13080360867914
1739209797.1173363;-38.13080360867914
1739209797.117341;-38.13080360867914
1739209797.1173458;-38.13080360867914
1739209797.1173506;-38.13080360867914
1739209797.1173553;-38.13080360867914
1739209797.11736;-45.120503652039325
1739209797.117365;-45.120503652039325
1739209797.1173697;-45.120503652039325
1739209797.1173744;-45.120503652039325
1739209797.1173792;-45.120503652039325
1739209797.1173842;-45.120503652039325
1739209797.117389;-45.120503652039325
1739209797.1173937;-38.13080360867914
1739209797.1173985;-45.120503652039325
1739209797.1174033;-45.120503652039325
1739209797.117408;-33.981070128970906
1739209797.1174128;-45.120503652039325
1739209797.1174176;-38.13080360867914
1739209797.1174223;-45.120503652039325
1739209797.117427;-38.13080360867914
1739209797.1174319;-38.13080360867914
1739209797.117437;-38.13080360867914
1739209797.1174417;-45.120503652039325
1739209797.1174464;-33.981070128970906
1739209797.1174512;-35.57807855764607
1739209797.117456;-33.981070128970906
1739209797.1174607;-35.57807855764607
1739209797.1174655;-38.13080360867914
1739209797.1174703;-33.981070128970906
1739209797.117475;-45.120503652039325
1739209797.1174798;-38.13080360867914
1739209797.1174846;-38.13080360867914
1739209797.1174896;-45.120503652039325
1739209797.1174943;-45.120503652039325
1739209797.117499;-45.120503652039325
1739209797.117504;-38.13080360867914
1739209797.1175086;-45.120503652039325
1739209797.1175134;-45.120503652039325
1739209797.1175182;-45.120503652039325
1739209797.117523;-33.981070128970906
1739209797.1175277;-45.120503652039325
1739209797.1175325;-38.13080360867914
1739209797.1175373;-35.57807855764607
1739209797.1175423;-38.13080360867914
1739209797.117547;-33.981070128970906
1739209797.1175518;-45.120503652039325
1739209797.1175566;-38.13080360867914
1739209797.1175613;-38.13080360867914
1739209797.117566;-45.120503652039325
1739209797.1175709;-45.120503652039325
1739209797.1175756;-35.57807855764607
1739209797.1175804;-38.13080360867914
1739209797.1175852;-45.120503652039325
1739209797.11759;-38.13080360867914
1739209797.117595;-33.981070128970906
1739209797.1175997;-35.57807855764607
1739209797.1176045;-45.120503652039325
1739209797.1176093;-38.13080360867914
1739209797.117614;-35.57807855764607
1739209797.1176188;-35.57807855764607
1739209797.1176236;-45.120503652039325
1739209797.1176283;-38.13080360867914
1739209797.117633;-32.816014438256545
1739209797.1176379;-33.981070128970906
1739209797.1176426;-35.57807855764607
1739209797.1176476;-35.57807855764607
1739209797.1176524;-35.57807855764607
1739209797.1176572;-38.13080360867914
1739209797.117662;-38.13080360867914
1739209797.1176667;-38.13080360867914
1739209797.1176715;-38.13080360867914
1739209797.1176763;-45.120503652039325
1739209797.117681;-45.120503652039325
1739209797.1176858;-38.13080360867914
1739209797.1176906;-45.120503652039325
1739209797.1176953;-45.120503652039325
1739209797.1177;-45.120503652039325
1739209797.117705;-45.120503652039325
1739209797.1177099;-45.120503652039325
1739209797.1177146;-45.120503652039325
1739209797.1177194;-32.816014438256545
1739209797.1177242;-35.57807855764607
1739209797.117729;-45.120503652039325
1739209797.1177337;-45.120503652039325
1739209797.1177385;-32.816014438256545
1739209797.1177433;-45.120503652039325
1739209797.117748;-38.13080360867914
1739209797.1177528;-35.57807855764607
1739209797.1177578;-45.120503652039325
1739209797.1177626;-38.13080360867914
1739209797.1177673;-45.120503652039325
1739209797.117772;-45.120503652039325
1739209797.1177769;-33.981070128970906
1739209797.1177816;-38.13080360867914
1739209797.1177864;-45.120503652039325
1739209797.1177912;-45.120503652039325
1739209797.117796;-45.120503652039325
1739209797.1178007;-45.120503652039325
1739209797.1178055;-45.120503652039325
1739209797.1178105;-38.13080360867914
1739209797.1178153;-35.57807855764607
1739209797.11782;-38.13080360867914
1739209797.1178248;-45.120503652039325
1739209797.1178296;-45.120503652039325
1739209797.1178343;-30.49652367304973
1739209797.117839;-35.57807855764607
1739209797.1178439;-45.120503652039325
1739209797.1178486;-45.120503652039325
1739209797.1178534;-30.49652367304973
1739209797.1178582;-33.981070128970906
1739209797.1178632;-45.120503652039325
1739209797.117868;-35.57807855764607
1739209797.1178727;-38.13080360867914
1739209797.1178775;-45.120503652039325
1739209797.1178823;-45.120503652039325
1739209797.117887;-38.13080360867914
1739209797.1178918;-45.120503652039325
1739209797.1178966;-38.13080360867914
1739209797.1179013;-38.13080360867914
1739209797.117906;-45.120503652039325
1739209797.1179109;-32.816014438256545
1739209797.1179159;-38.13080360867914
1739209797.1179206;-32.816014438256545
1739209797.1179254;-38.13080360867914
1739209797.1179302;-45.120503652039325
1739209797.117935;-33.981070128970906
1739209797.1179397;-45.120503652039325
1739209797.1179445;-38.13080360867914
1739209797.1179492;-38.13080360867914
1739209797.117954;-45.120503652039325
1739209797.1179588;-32.816014438256545
1739209797.1179636;-33.981070128970906
1739209797.1179686;-38.13080360867914
1739209797.1179733;-38.13080360867914
1739209797.117978;-45.120503652039325
1739209797.1179829;-38.13080360867914
1739209797.1179876;-45.120503652039325
1739209797.1179924;-45.120503652039325
1739209797.1179972;-45.120503652039325
1739209797.118002;-45.120503652039325
1739209797.1180067;-45.120503652039325
1739209797.1180115;-45.120503652039325
1739209797.1180162;-35.57807855764607
1739209797.1180212;-45.120503652039325
1739209797.118026;-28.992665084841942
1739209797.1180308;-27.267205301931607
1739209797.1180356;-45.120503652039325
1739209797.1180403;-38.13080360867914
1739209797.118045;-38.13080360867914
1739209797.1180499;-38.13080360867914
1739209797.1180546;-45.120503652039325
1739209797.1180594;-38.13080360867914
1739209797.1180642;-38.13080360867914
1739209797.118069;-38.13080360867914
1739209797.118074;-45.120503652039325
1739209797.1180787;-45.120503652039325
1739209797.1180835;-45.120503652039325
1739209797.1180882;-38.13080360867914
1739209797.118093;-38.13080360867914
1739209797.1180978;-38.13080360867914
1739209797.1181026;-45.120503652039325
1739209797.1181073;-45.120503652039325
1739209797.118112;-45.120503652039325
1739209797.1181169;-38.13080360867914
1739209797.1181216;-38.13080360867914
1739209797.1181264;-45.120503652039325
1739209797.1181314;-45.120503652039325
1739209797.1181362;-38.13080360867914
1739209797.118141;-32.816014438256545
1739209797.1181457;-35.57807855764607
1739209797.1181505;-38.13080360867914
1739209797.1181552;-45.120503652039325
1739209797.11816;-38.13080360867914
1739209797.1181648;-35.57807855764607
1739209797.1181695;-38.13080360867914
1739209797.1181743;-45.120503652039325
1739209797.118179;-32.816014438256545
1739209797.118184;-45.120503652039325
1739209797.1181889;-38.13080360867914
1739209797.1181936;-38.13080360867914
1739209797.1181984;-45.120503652039325
1739209797.1182032;-45.120503652039325
1739209797.118208;-38.13080360867914
1739209797.1182127;-45.120503652039325
1739209797.1182175;-45.120503652039325
1739209797.1182222;-33.981070128970906
1739209797.118227;-45.120503652039325
1739209797.1182318;-38.13080360867914
1739209797.1182368;-33.981070128970906
1739209797.1182415;-38.13080360867914
1739209797.1182463;-32.816014438256545
1739209797.118251;-38.13080360867914
1739209797.1182559;-45.120503652039325
1739209797.1182606;-31.141103565318915
1739209797.1182654;-33.981070128970906
1739209797.1182702;-38.13080360867914
1739209797.118275;-45.120503652039325
1739209797.1182797;-38.13080360867914
1739209797.1182845;-33.981070128970906
1739209797.1182895;-38.13080360867914
1739209797.1182942;-45.120503652039325
1739209797.118299;-45.120503652039325
1739209797.1183038;-38.13080360867914
1739209797.1183085;-38.13080360867914
1739209797.1183133;-45.120503652039325
1739209797.118318;-38.13080360867914
1739209797.1183228;-38.13080360867914
1739209797.1183276;-35.57807855764607
1739209797.1183324;-45.120503652039325
1739209797.1183372;-38.13080360867914
1739209797.1183422;-35.57807855764607
1739209797.118347;-38.13080360867914
1739209797.1183517;-45.120503652039325
1739209797.1183565;-38.13080360867914
1739209797.1183612;-35.57807855764607
1739209797.118366;-45.120503652039325
1739209797.1183708;-45.120503652039325
1739209797.1183755;-38.13080360867914
1739209797.1183803;-38.13080360867914
1739209797.118385;-45.120503652039325
1739209797.1183898;-45.120503652039325
1739209797.1183949;-45.120503652039325
1739209797.1183996;-45.120503652039325
1739209797.1184044;-38.13080360867914
1739209797.1184092;-35.57807855764607
1739209797.118414;-38.13080360867914
1739209797.1184187;-38.13080360867914
1739209797.1184235;-38.13080360867914
1739209797.1184282;-45.120503652039325
1739209797.118433;-38.13080360867914
1739209797.1184378;-38.13080360867914
1739209797.1184425;-38.13080360867914
1739209797.1184475;-33.981070128970906
1739209797.1184523;-31.141103565318893
1739209797.118457;-28.58837851428586
1739209797.1184618;-38.13080360867914
1739209797.1184666;-45.120503652039325
1739209797.1184714;-38.13080360867914
1739209797.1184762;-38.13080360867914
1739209797.118481;-45.120503652039325
1739209797.1184857;-35.57807855764607
1739209797.1184905;-38.13080360867914
1739209797.1184952;-38.13080360867914
1739209797.1185;-38.13080360867914
1739209797.118505;-45.120503652039325
1739209797.1185098;-38.13080360867914
1739209797.1185145;-45.120503652039325
1739209797.1185193;-38.13080360867914
1739209797.118524;-45.120503652039325
1739209797.1185288;-38.13080360867914
1739209797.1185336;-35.57807855764607
1739209797.1185384;-33.981070128970906
1739209797.1185431;-45.120503652039325
1739209797.118548;-45.120503652039325
1739209797.1185527;-38.13080360867914
1739209797.1185577;-33.981070128970906
1739209797.1185625;-45.120503652039325
1739209797.1185672;-38.13080360867914
1739209797.118572;-27.8777449560314
1739209797.1185768;-45.120503652039325
1739209797.1185815;-45.120503652039325
1739209797.1185863;-38.13080360867914
1739209797.118591;-32.816014438256545
1739209797.1185958;-45.120503652039325
1739209797.1186006;-45.120503652039325
1739209797.1186054;-38.13080360867914
1739209797.1186104;-38.13080360867914
1739209797.1186152;-38.13080360867914
1739209797.11862;-45.120503652039325
1739209797.1186247;-45.120503652039325
1739209797.1186295;-38.13080360867914
1739209797.1186342;-33.981070128970906
1739209797.118639;-45.120503652039325
1739209797.1186438;-38.13080360867914
1739209797.1186485;-32.816014438256545
1739209797.1186533;-38.13080360867914
1739209797.118658;-45.120503652039325
1739209797.118663;-38.13080360867914
1739209797.1186678;-38.13080360867914
1739209797.1186726;-45.120503652039325
1739209797.1186774;-45.120503652039325
1739209797.1186821;-45.120503652039325
1739209797.118687;-45.120503652039325
1739209797.1186903;-45.120503652039325
1739209797.1186936;-38.13080360867914
1739209797.1186967;-38.13080360867914
1739209797.1187;-35.57807855764607
1739209797.1187034;-33.981070128970906
1739209797.1187067;-35.57807855764607
1739209797.11871;-38.13080360867914
1739209797.1187131;-45.120503652039325
1739209797.1187165;-45.120503652039325
1739209797.1187198;-35.57807855764607
1739209797.1187232;-45.120503652039325
1739209797.1187265;-45.120503652039325
1739209797.1187296;-35.57807855764607
1739209797.118733;-35.57807855764607
1739209797.1187363;-38.13080360867914
1739209797.1187396;-35.57807855764607
1739209797.1187427;-38.13080360867914
1739209797.118746;-35.57807855764607
1739209797.1187494;-38.13080360867914
1739209797.1187527;-45.120503652039325
1739209797.118756;-45.120503652039325
1739209797.1187592;-38.13080360867914
1739209797.1187625;-45.120503652039325
1739209797.1187658;-45.120503652039325
1739209797.1187692;-33.981070128970906
1739209797.1187725;-35.57807855764607
1739209797.1187756;-38.13080360867914
1739209797.118779;-35.57807855764607
1739209797.1187823;-45.120503652039325
1739209797.1187856;-45.120503652039325
1739209797.118789;-45.120503652039325
1739209797.118792;-38.13080360867914
1739209797.1187954;-38.13080360867914
1739209797.1187987;-45.120503652039325
1739209797.118802;-35.57807855764607
1739209797.1188054;-45.120503652039325
1739209797.1188085;-38.13080360867914
1739209797.1188118;-38.13080360867914
1739209797.1188152;-45.120503652039325
1739209797.1188185;-35.57807855764607
1739209797.1188216;-38.13080360867914
1739209797.118825;-45.120503652039325
1739209797.1188283;-45.120503652039325
1739209797.1188316;-35.57807855764607
1739209797.118835;-38.13080360867914
1739209797.118838;-45.120503652039325
1739209797.1188414;-38.13080360867914
1739209797.1188447;-30.49652367304973
1739209797.118848;-31.141103565318915
1739209797.1188514;-45.120503652039325
1739209797.1188545;-45.120503652039325
1739209797.1188579;-38.13080360867914
1739209797.1188612;-33.981070128970906
1739209797.1188645;-45.120503652039325
1739209797.1188679;-38.13080360867914
1739209797.118871;-35.57807855764607
1739209797.1188743;-38.13080360867914
1739209797.1188776;-45.120503652039325
1739209797.118881;-38.13080360867914
1739209797.1188843;-38.13080360867914
1739209797.1188874;-45.120503652039325
1739209797.1188908;-45.120503652039325
1739209797.118894;-38.13080360867914
1739209797.1188974;-35.57807855764607
1739209797.1189005;-33.981070128970906
1739209797.1189039;-45.120503652039325
1739209797.1189072;-35.57807855764607
1739209797.1189106;-35.57807855764607
1739209797.118914;-33.981070128970906
1739209797.118917;-35.57807855764607
1739209797.1189203;-38.13080360867914
1739209797.1189237;-45.120503652039325
1739209797.118927;-33.981070128970906
1739209797.1189303;-33.981070128970906
1739209797.1189334;-38.13080360867914
1739209797.1189368;-45.120503652039325
1739209797.11894;-45.120503652039325
1739209797.1189435;-35.57807855764607
1739209797.1189468;-38.13080360867914
1739209797.11895;-45.120503652039325
1739209797.1189532;-30.49652367304973
1739209797.1189566;-33.981070128970906
1739209797.11896;-33.981070128970906
1739209797.1189632;-45.120503652039325
1739209797.1189663;-33.981070128970906
1739209797.1189697;-32.816014438256545
1739209797.118973;-45.120503652039325
1739209797.1189764;-45.120503652039325
1739209797.1189795;-31.141103565318915
1739209797.1189828;-45.120503652039325
1739209797.1189861;-38.13080360867914
1739209797.1189895;-35.57807855764607
1739209797.1189928;-38.13080360867914
1739209797.118996;-45.120503652039325
1739209797.1189992;-45.120503652039325
1739209797.1190026;-45.120503652039325
1739209797.119006;-33.981070128970906
1739209797.1190093;-45.120503652039325
1739209797.1190124;-38.13080360867914
1739209797.1190157;-35.57807855764607
1739209797.119019;-38.13080360867914
1739209797.1190224;-38.13080360867914
1739209797.1190257;-38.13080360867914
1739209797.1190288;-38.13080360867914
1739209797.1190321;-31.141103565318915
1739209797.1190355;-38.13080360867914
1739209797.1190388;-45.120503652039325
1739209797.1190422;-38.13080360867914
1739209797.1190453;-35.57807855764607
1739209797.1190486;-45.120503652039325
1739209797.119052;-45.120503652039325
1739209797.1190553;-45.120503652039325
1739209797.1190584;-33.981070128970906
1739209797.1190617;-38.13080360867914
1739209797.119065;-38.13080360867914
1739209797.1190684;-38.13080360867914
1739209797.1190717;-45.120503652039325
1739209797.1190748;-38.13080360867914
1739209797.1190782;-38.13080360867914
1739209797.1190815;-45.120503652039325
1739209797.1190848;-33.981070128970906
1739209797.1190882;-38.13080360867914
1739209797.1190913;-45.120503652039325
1739209797.1190946;-35.57807855764607
1739209797.119098;-45.120503652039325
1739209797.1191013;-35.57807855764607
1739209797.1191046;-38.13080360867914
1739209797.1191077;-45.120503652039325
1739209797.119111;-45.120503652039325
1739209797.1191144;-45.120503652039325
1739209797.1191177;-45.120503652039325
1739209797.119121;-45.120503652039325
1739209797.1191242;-38.13080360867914
1739209797.1191275;-32.816014438256545
1739209797.1191308;-38.13080360867914
1739209797.1191342;-45.120503652039325
1739209797.1191375;-38.13080360867914
1739209797.1191406;-38.13080360867914
1739209797.119144;-45.120503652039325
1739209797.1191473;-45.120503652039325
1739209797.1191506;-38.13080360867914
1739209797.1191537;-38.13080360867914
1739209797.119157;-45.120503652039325
1739209797.1191604;-45.120503652039325
1739209797.1191638;-38.13080360867914
1739209797.119167;-38.13080360867914
1739209797.1191702;-38.13080360867914
1739209797.1191735;-45.120503652039325
1739209797.1191769;-38.13080360867914
1739209797.1191802;-33.981070128970906
1739209797.1191835;-45.120503652039325
1739209797.1191866;-45.120503652039325
1739209797.11919;-45.120503652039325
1739209797.1191933;-45.120503652039325
1739209797.1191967;-45.120503652039325
1739209797.1192;-45.120503652039325
1739209797.119203;-45.120503652039325
1739209797.1192064;-33.981070128970906
1739209797.1192098;-35.57807855764607
1739209797.119213;-45.120503652039325
1739209797.1192164;-38.13080360867914
1739209797.1192195;-31.141103565318915
