CAN Message; 0x1d3:0000bdda04b84aa2
1739209613.5703676;-38.13080360867914
1739209613.5703695;-45.120503652039325
1739209613.5703712;-33.981070128970906
1739209613.570373;-38.13080360867914
1739209613.570375;-33.981070128970906
1739209613.5703766;-45.120503652039325
1739209613.5703785;-38.13080360867914
1739209613.5703802;-38.13080360867914
1739209613.570382;-38.13080360867914
1739209613.5703838;-45.120503652039325
1739209613.5703857;-45.120503652039325
1739209613.5703876;-35.57807855764607
1739209613.5703893;-38.13080360867914
1739209613.5703912;-45.120503652039325
1739209613.5703928;-27.267205301931607
1739209613.5703948;-33.981070128970906
1739209613.5703964;-38.13080360867914
1739209613.5703983;-38.13080360867914
1739209613.5704002;-38.13080360867914
1739209613.570402;-35.57807855764607
1739209613.5704038;-38.13080360867914
1739209613.5704055;-45.120503652039325
1739209613.5704074;-45.120503652039325
1739209613.570409;-45.120503652039325
1739209613.570411;-45.120503652039325
1739209613.5704129;-45.120503652039325
1739209613.5704145;-38.13080360867914
1739209613.5704165;-45.120503652039325
1739209613.5704181;-45.120503652039325
1739209613.57042;-38.13080360867914
1739209613.570422;-38.13080360867914
1739209613.5704236;-38.13080360867914
1739209613.5704255;-38.13080360867914
1739209613.5704272;-45.120503652039325
1739209613.570429;-38.13080360867914
1739209613.5704308;-35.57807855764607
1739209613.5704327;-45.120503652039325
1739209613.5704346;-38.13080360867914
1739209613.5704362;-33.981070128970906
1739209613.5704381;-45.120503652039325
1739209613.5704398;-38.13080360867914
1739209613.5704417;-38.13080360867914
1739209613.5704434;-38.13080360867914
1739209613.5704453;-45.120503652039325
1739209613.5704472;-38.13080360867914
1739209613.5704489;-35.57807855764607
1739209613.5704508;-38.13080360867914
1739209613.5704525;-38.13080360867914
1739209613.5704544;-33.981070128970906
1739209613.570456;-45.120503652039325
1739209613.570458;-38.13080360867914
1739209613.5704598;-35.57807855764607
1739209613.5704615;-45.120503652039325
1739209613.5704634;-45.120503652039325
1739209613.570465;-38.13080360867914
1739209613.570467;-45.120503652039325
1739209613.5704687;-45.120503652039325
1739209613.5704706;-45.120503652039325
1739209613.5704725;-45.120503652039325
1739209613.5704741;-45.120503652039325
1739209613.570476;-45.120503652039325
1739209613.5704777;-45.120503652039325
1739209613.5704796;-38.13080360867914
1739209613.5704813;-45.120503652039325
1739209613.5704832;-45.120503652039325
1739209613.570485;-45.120503652039325
1739209613.5704868;-45.120503652039325
1739209613.5704887;-38.13080360867914
1739209613.5704904;-45.120503652039325
1739209613.5704923;-45.120503652039325
1739209613.570494;-33.981070128970906
1739209613.5704958;-32.816014438256545
1739209613.5704978;-38.13080360867914
1739209613.5704994;-45.120503652039325
1739209613.5705013;-45.120503652039325
1739209613.570503;-38.13080360867914
1739209613.570505;-38.13080360867914
1739209613.5705066;-45.120503652039325
1739209613.5705085;-38.13080360867914
1739209613.5705104;-38.13080360867914
1739209613.570512;-38.13080360867914
1739209613.570514;-45.120503652039325
1739209613.5705156;-38.13080360867914
1739209613.5705175;-38.13080360867914
1739209613.5705192;-38.13080360867914
1739209613.570521;-45.120503652039325
1739209613.570523;-38.13080360867914
1739209613.5705247;-32.816014438256545
1739209613.5705266;-38.13080360867914
1739209613.5705283;-45.120503652039325
1739209613.5705302;-45.120503652039325
1739209613.5705318;-38.13080360867914
1739209613.5705338;-35.57807855764607
1739209613.5705357;-38.13080360867914
1739209613.5705373;-38.13080360867914
1739209613.5705392;-38.13080360867914
1739209613.570541;-45.120503652039325
1739209613.5705428;-45.120503652039325
1739209613.5705445;-45.120503652039325
1739209613.5705464;-38.13080360867914
1739209613.5705483;-38.13080360867914
1739209613.57055;-38.13080360867914
1739209613.5705519;-38.13080360867914
1739209613.5705535;-30.49652367304973
1739209613.5705554;-38.13080360867914
1739209613.5705574;-38.13080360867914
1739209613.570559;-38.13080360867914
1739209613.570561;-33.981070128970906
1739209613.5705626;-32.816014438256545
1739209613.5705645;-45.120503652039325
1739209613.5705662;-35.57807855764607
1739209613.570568;-45.120503652039325
1739209613.57057;-38.13080360867914
1739209613.5705717;-31.141103565318893
1739209613.5705736;-38.13080360867914
1739209613.5705752;-45.120503652039325
1739209613.5705771;-45.120503652039325
1739209613.5705788;-32.816014438256545
1739209613.5705807;-35.57807855764607
1739209613.5705826;-35.57807855764607
1739209613.5705843;-38.13080360867914
1739209613.5705862;-35.57807855764607
1739209613.5705879;-38.13080360867914
1739209613.5705898;-35.57807855764607
1739209613.5705914;-38.13080360867914
1739209613.5705934;-45.120503652039325
1739209613.5705953;-45.120503652039325
1739209613.570597;-35.57807855764607
1739209613.5705988;-38.13080360867914
1739209613.5706005;-45.120503652039325
1739209613.5706024;-45.120503652039325
1739209613.570604;-45.120503652039325
1739209613.570606;-45.120503652039325
1739209613.570608;-45.120503652039325
1739209613.5706096;-45.120503652039325
1739209613.5706115;-45.120503652039325
1739209613.5706131;-45.120503652039325
1739209613.570615;-38.13080360867914
1739209613.5706167;-38.13080360867914
1739209613.5706186;-35.57807855764607
1739209613.5706205;-35.57807855764607
1739209613.5706222;-45.120503652039325
1739209613.570624;-38.13080360867914
1739209613.5706258;-35.57807855764607
1739209613.5706277;-33.981070128970906
1739209613.5706294;-45.120503652039325
1739209613.5706313;-38.13080360867914
1739209613.5706332;-38.13080360867914
1739209613.5706348;-45.120503652039325
1739209613.5706367;-45.120503652039325
1739209613.5706384;-38.13080360867914
1739209613.5706403;-38.13080360867914
1739209613.570642;-38.13080360867914
1739209613.570644;-45.120503652039325
1739209613.5706458;-38.13080360867914
1739209613.5706475;-38.13080360867914
1739209613.5706494;-38.13080360867914
1739209613.570651;-45.120503652039325
1739209613.570653;-38.13080360867914
1739209613.5706546;-38.13080360867914
1739209613.5706565;-33.981070128970906
1739209613.5706584;-45.120503652039325
1739209613.57066;-38.13080360867914
1739209613.570662;-45.120503652039325
1739209613.5706637;-38.13080360867914
1739209613.5706656;-38.13080360867914
1739209613.5706673;-45.120503652039325
1739209613.5706692;-38.13080360867914
1739209613.570671;-31.14110356531892
1739209613.5706728;-45.120503652039325
1739209613.5706747;-38.13080360867914
1739209613.5706763;-38.13080360867914
1739209613.5706782;-45.120503652039325
1739209613.57068;-45.120503652039325
1739209613.5706818;-38.13080360867914
1739209613.5706837;-33.981070128970906
1739209613.5706854;-31.141103565318915
1739209613.5706873;-38.13080360867914
1739209613.570689;-38.13080360867914
1739209613.5706909;-45.120503652039325
1739209613.5706925;-38.13080360867914
1739209613.5706944;-45.120503652039325
1739209613.5706964;-38.13080360867914
1739209613.570698;-35.57807855764607
1739209613.5707;-38.13080360867914
1739209613.5707016;-35.57807855764607
1739209613.5707035;-45.120503652039325
1739209613.5707054;-45.120503652039325
1739209613.570707;-38.13080360867914
1739209613.570709;-45.120503652039325
1739209613.5707107;-38.13080360867914
1739209613.5707126;-45.120503652039325
1739209613.5707142;-31.141103565318915
1739209613.5707161;-45.120503652039325
1739209613.570718;-45.120503652039325
1739209613.5707197;-45.120503652039325
1739209613.5707216;-38.13080360867914
1739209613.5707233;-38.13080360867914
1739209613.5707252;-38.13080360867914
1739209613.5707269;-38.13080360867914
1739209613.5707288;-30.49652367304973
1739209613.5707307;-38.13080360867914
1739209613.5707324;-33.981070128970906
1739209613.5707343;-45.120503652039325
1739209613.570736;-33.981070128970906
1739209613.5707378;-38.13080360867914
1739209613.5707395;-38.13080360867914
1739209613.5707414;-45.120503652039325
1739209613.5707433;-28.992665084841942
1739209613.570745;-38.13080360867914
1739209613.570747;-45.120503652039325
1739209613.5707486;-35.57807855764607
1739209613.5707505;-38.13080360867914
1739209613.5707521;-45.120503652039325
1739209613.570754;-38.13080360867914
1739209613.570756;-35.57807855764607
1739209613.5707576;-31.14110356531892
1739209613.5707595;-45.120503652039325
1739209613.5707612;-38.13080360867914
1739209613.570763;-45.120503652039325
1739209613.5707648;-38.13080360867914
1739209613.5707667;-45.120503652039325
1739209613.5707686;-45.120503652039325
1739209613.5707703;-45.120503652039325
1739209613.5707722;-38.13080360867914
1739209613.5707738;-45.120503652039325
1739209613.5707757;-38.13080360867914
1739209613.5707774;-35.57807855764607
1739209613.5707793;-45.120503652039325
1739209613.5707812;-45.120503652039325
1739209613.570783;-38.13080360867914
1739209613.5707848;-45.120503652039325
1739209613.5707865;-45.120503652039325
1739209613.5707884;-45.120503652039325
1739209613.57079;-45.120503652039325
1739209613.570792;-45.120503652039325
1739209613.5707939;-38.13080360867914
1739209613.5707955;-38.13080360867914
1739209613.5707974;-38.13080360867914
1739209613.570799;-38.13080360867914
1739209613.570801;-45.120503652039325
1739209613.5708027;-38.13080360867914
1739209613.5708046;-38.13080360867914
1739209613.5708065;-45.120503652039325
1739209613.5708082;-45.120503652039325
1739209613.57081;-45.120503652039325
1739209613.5708117;-45.120503652039325
1739209613.5708137;-45.120503652039325
1739209613.5708153;-33.981070128970906
1739209613.5708172;-38.13080360867914
1739209613.5708191;-45.120503652039325
1739209613.5708208;-45.120503652039325
1739209613.5708227;-38.13080360867914
1739209613.5708244;-45.120503652039325
1739209613.5708263;-45.120503652039325
1739209613.570828;-38.13080360867914
1739209613.5708299;-45.120503652039325
1739209613.5708318;-33.981070128970906
1739209613.5708334;-45.120503652039325
1739209613.5708354;-45.120503652039325
1739209613.570837;-38.13080360867914
1739209613.570839;-38.13080360867914
1739209613.5708408;-45.120503652039325
1739209613.5708425;-45.120503652039325
1739209613.5708444;-35.57807855764607
1739209613.570846;-38.13080360867914
1739209613.570848;-45.120503652039325
1739209613.5708497;-45.120503652039325
1739209613.5708516;-35.57807855764607
1739209613.5708535;-45.120503652039325
1739209613.5708551;-45.120503652039325
1739209613.570857;-45.120503652039325
1739209613.5708587;-45.120503652039325
1739209613.5708606;-38.13080360867914
1739209613.5708623;-38.13080360867914
1739209613.5708642;-45.120503652039325
1739209613.570866;-45.120503652039325
1739209613.5708678;-45.120503652039325
1739209613.5708697;-45.120503652039325
1739209613.5708714;-38.13080360867914
1739209613.5708733;-45.120503652039325
1739209613.570875;-45.120503652039325
1739209613.5708768;-38.13080360867914
1739209613.5708787;-45.120503652039325
1739209613.5708804;-45.120503652039325
1739209613.5708823;-45.120503652039325
1739209613.570884;-38.13080360867914
1739209613.570886;-38.13080360867914
1739209613.5708876;-33.981070128970906
1739209613.5708895;-45.120503652039325
1739209613.5708914;-45.120503652039325
1739209613.570893;-45.120503652039325
1739209613.570895;-38.13080360867914
1739209613.5708966;-38.13080360867914
1739209613.5708985;-38.13080360867914
1739209613.5709002;-35.57807855764607
1739209613.570902;-38.13080360867914
1739209613.570904;-38.13080360867914
1739209613.5709057;-33.981070128970906
1739209613.5709076;-45.120503652039325
1739209613.5709093;-45.120503652039325
1739209613.5709112;-45.120503652039325
1739209613.5709128;-38.13080360867914
1739209613.5709147;-38.13080360867914
1739209613.5709167;-33.981070128970906
1739209613.5709183;-45.120503652039325
1739209613.5709202;-38.13080360867914
1739209613.570922;-38.13080360867914
1739209613.5709238;-45.120503652039325
1739209613.5709255;-45.120503652039325
1739209613.5709274;-38.13080360867914
1739209613.5709293;-38.13080360867914
1739209613.570931;-45.120503652039325
1739209613.5709329;-33.981070128970906
1739209613.5709345;-45.120503652039325
1739209613.5709364;-38.13080360867914
1739209613.570938;-38.13080360867914
1739209613.57094;-33.981070128970906
1739209613.570942;-38.13080360867914
1739209613.5709436;-45.120503652039325
1739209613.5709455;-38.13080360867914
1739209613.5709472;-38.13080360867914
1739209613.570949;-45.120503652039325
1739209613.5709507;-45.120503652039325
1739209613.5709527;-38.13080360867914
1739209613.5709546;-45.120503652039325
1739209613.5709562;-45.120503652039325
1739209613.5709581;-45.120503652039325
1739209613.5709598;-45.120503652039325
1739209613.5709617;-45.120503652039325
1739209613.5709634;-45.120503652039325
1739209613.5709653;-38.13080360867914
1739209613.5709672;-35.57807855764607
1739209613.5709689;-32.816014438256545
1739209613.5709708;-38.13080360867914
1739209613.5709724;-38.13080360867914
1739209613.5709743;-38.13080360867914
1739209613.570976;-33.981070128970906
1739209613.570978;-31.141103565318915
1739209613.5709798;-38.13080360867914
1739209613.5709815;-38.13080360867914
1739209613.5709834;-38.13080360867914
1739209613.570985;-38.13080360867914
1739209613.570987;-35.57807855764607
1739209613.570989;-38.13080360867914
1739209613.5709906;-38.13080360867914
1739209613.5709925;-31.14110356531892
1739209613.5709941;-45.120503652039325
1739209613.570996;-45.120503652039325
1739209613.5709977;-45.120503652039325
1739209613.5709996;-38.13080360867914
1739209613.5710015;-38.13080360867914
1739209613.5710032;-45.120503652039325
1739209613.571005;-33.981070128970906
1739209613.5710068;-31.141103565318915
1739209613.5710087;-45.120503652039325
1739209613.5710104;-45.120503652039325
1739209613.5710123;-45.120503652039325
1739209613.5710142;-35.57807855764607
1739209613.5710158;-35.57807855764607
1739209613.5710177;-38.13080360867914
1739209613.5710194;-45.120503652039325
1739209613.5710213;-38.13080360867914
1739209613.571023;-35.57807855764607
1739209613.571025;-38.13080360867914
1739209613.5710268;-45.120503652039325
1739209613.5710285;-38.13080360867914
1739209613.5710304;-32.816014438256545
1739209613.571032;-38.13080360867914
1739209613.571034;-45.120503652039325
1739209613.5710356;-33.981070128970906
1739209613.5710375;-35.57807855764607
1739209613.5710394;-38.13080360867914
1739209613.571041;-45.120503652039325
1739209613.571043;-35.57807855764607
1739209613.5710447;-35.57807855764607
1739209613.5710466;-38.13080360867914
1739209613.5710483;-45.120503652039325
1739209613.5710502;-38.13080360867914
1739209613.571052;-38.13080360867914
1739209613.5710537;-38.13080360867914
1739209613.5710557;-45.120503652039325
1739209613.5710573;-38.13080360867914
1739209613.5710592;-33.981070128970906
1739209613.571061;-45.120503652039325
1739209613.5710628;-45.120503652039325
1739209613.5710647;-26.487275050834725
1739209613.5710664;-38.13080360867914
1739209613.5710683;-38.13080360867914
1739209613.57107;-32.816014438256545
1739209613.5710719;-38.13080360867914
1739209613.5710735;-45.120503652039325
1739209613.5710754;-38.13080360867914
1739209613.5710773;-35.57807855764607
1739209613.571079;-30.49652367304973
1739209613.571081;-45.120503652039325
1739209613.5710826;-33.981070128970906
1739209613.5710845;-38.13080360867914
1739209613.5710862;-38.13080360867914
1739209613.571088;-45.120503652039325
1739209613.57109;-38.13080360867914
1739209613.5710917;-35.57807855764607
1739209613.5710936;-38.13080360867914
1739209613.5710952;-38.13080360867914
1739209613.5710971;-38.13080360867914
1739209613.5710988;-38.13080360867914
1739209613.5711007;-38.13080360867914
1739209613.5711026;-45.120503652039325
1739209613.5711043;-45.120503652039325
1739209613.5711062;-45.120503652039325
1739209613.5711079;-38.13080360867914
1739209613.5711098;-45.120503652039325
1739209613.5711114;-38.13080360867914
1739209613.5711133;-35.57807855764607
1739209613.5711153;-38.13080360867914
1739209613.571117;-45.120503652039325
1739209613.5711188;-38.13080360867914
1739209613.5711205;-35.57807855764607
1739209613.5711224;-38.13080360867914
1739209613.571124;-45.120503652039325
1739209613.571126;-38.13080360867914
1739209613.571128;-38.13080360867914
1739209613.5711296;-33.981070128970906
1739209613.5711315;-32.816014438256545
1739209613.5711331;-38.13080360867914
1739209613.571135;-33.981070128970906
1739209613.571137;-35.57807855764607
1739209613.5711386;-38.13080360867914
1739209613.5711405;-38.13080360867914
1739209613.5711422;-32.816014438256545
1739209613.571144;-45.120503652039325
1739209613.5711458;-45.120503652039325
1739209613.5711477;-45.120503652039325
1739209613.5711496;-45.120503652039325
1739209613.5711513;-38.13080360867914
1739209613.5711532;-45.120503652039325
1739209613.5711548;-45.120503652039325
1739209613.5711567;-38.13080360867914
1739209613.5711584;-38.13080360867914
1739209613.5711603;-45.120503652039325
1739209613.5711622;-35.57807855764607
1739209613.571164;-38.13080360867914
1739209613.5711658;-45.120503652039325
1739209613.5711675;-45.120503652039325
1739209613.5711694;-45.120503652039325
1739209613.571171;-35.57807855764607
1739209613.571173;-38.13080360867914
1739209613.5711749;-35.57807855764607
1739209613.5711765;-38.13080360867914
1739209613.5711784;-45.120503652039325
1739209613.57118;-45.120503652039325
1739209613.571182;-45.120503652039325
1739209613.5711837;-38.13080360867914
1739209613.5711856;-45.120503652039325
1739209613.5711875;-38.13080360867914
1739209613.5711892;-38.13080360867914
1739209613.571191;-38.13080360867914
1739209613.5711927;-38.13080360867914
1739209613.5711946;-45.120503652039325
1739209613.5711963;-32.816014438256545
1739209613.5711982;-38.13080360867914
1739209613.5712001;-45.120503652039325
1739209613.5712018;-45.120503652039325
1739209613.5712037;-38.13080360867914
1739209613.5712054;-38.13080360867914
1739209613.5712073;-45.120503652039325
1739209613.571209;-38.13080360867914
1739209613.5712109;-45.120503652039325
1739209613.5712128;-45.120503652039325
1739209613.5712144;-45.120503652039325
1739209613.5712163;-38.13080360867914
1739209613.571218;-38.13080360867914
1739209613.57122;-45.120503652039325
1739209613.5712216;-45.120503652039325
1739209613.5712235;-38.13080360867914
1739209613.5712254;-32.816014438256545
1739209613.571227;-38.13080360867914
1739209613.571229;-45.120503652039325
1739209613.5712306;-35.57807855764607
1739209613.5712326;-32.816014438256545
1739209613.5712342;-45.120503652039325
1739209613.5712361;-45.120503652039325
1739209613.571238;-38.13080360867914
1739209613.5712397;-35.57807855764607
1739209613.5712416;-38.13080360867914
1739209613.5712433;-45.120503652039325
1739209613.5712452;-45.120503652039325
1739209613.5712469;-45.120503652039325
1739209613.5712488;-38.13080360867914
1739209613.5712507;-45.120503652039325
1739209613.5712523;-45.120503652039325
1739209613.5712543;-45.120503652039325
1739209613.571256;-45.120503652039325
1739209613.5712578;-45.120503652039325
1739209613.5712595;-38.13080360867914
1739209613.5712614;-35.57807855764607
1739209613.5712633;-33.981070128970906
1739209613.571265;-35.57807855764607
1739209613.571267;-38.13080360867914
1739209613.5712686;-28.992665084841942
1739209613.5712705;-28.992665084841942
1739209613.5712724;-35.57807855764607
1739209613.571274;-33.981070128970906
1739209613.571276;-45.120503652039325
1739209613.5712776;-38.13080360867914
1739209613.5712795;-45.120503652039325
1739209613.5712812;-38.13080360867914
1739209613.571283;-38.13080360867914
1739209613.571285;-38.13080360867914
1739209613.5712867;-38.13080360867914
1739209613.5712886;-45.120503652039325
1739209613.5712903;-35.57807855764607
1739209613.5712922;-45.120503652039325
1739209613.5712938;-33.981070128970906
1739209613.5712957;-45.120503652039325
1739209613.5712976;-31.141103565318915
1739209613.5712993;-31.141103565318915
1739209613.5713012;-38.13080360867914
1739209613.571303;-38.13080360867914
1739209613.5713048;-38.13080360867914
1739209613.5713065;-35.57807855764607
1739209613.5713084;-38.13080360867914
1739209613.5713103;-33.981070128970906
1739209613.571312;-45.120503652039325
1739209613.5713139;-38.13080360867914
1739209613.5713155;-45.120503652039325
1739209613.5713174;-45.120503652039325
1739209613.571319;-38.13080360867914
1739209613.571321;-45.120503652039325
1739209613.571323;-38.13080360867914
1739209613.5713246;-35.57807855764607
1739209613.5713265;-45.120503652039325
1739209613.5713282;-45.120503652039325
1739209613.57133;-35.57807855764607
1739209613.5713317;-38.13080360867914
