CAN Message; 0x24:047bd49632cb6d96
1739209669.37294;-33.981070128970906
1739209669.3729482;-45.120503652039325
1739209669.3729565;-45.120503652039325
1739209669.3729646;-38.13080360867914
1739209669.3729727;-38.13080360867914
1739209669.372981;-38.13080360867914
1739209669.3729892;-38.13080360867914
1739209669.3729975;-38.13080360867914
1739209669.3730056;-32.816014438256545
1739209669.373014;-45.120503652039325
1739209669.373022;-45.120503652039325
1739209669.3730302;-45.120503652039325
1739209669.3730385;-38.13080360867914
1739209669.3730466;-38.13080360867914
1739209669.373055;-45.120503652039325
1739209669.373063;-35.57807855764607
1739209669.3730712;-26.991370085610722
1739209669.3730795;-45.120503652039325
1739209669.3730876;-35.57807855764607
1739209669.373096;-35.57807855764607
1739209669.373104;-38.13080360867914
1739209669.3731124;-45.120503652039325
1739209669.3731205;-45.120503652039325
1739209669.3731287;-38.13080360867914
1739209669.373137;-30.49652367304973
1739209669.373145;-35.57807855764607
1739209669.3731534;-38.13080360867914
1739209669.3731616;-32.816014438256545
1739209669.3731697;-38.13080360867914
1739209669.373178;-45.120503652039325
1739209669.373186;-38.13080360867914
1739209669.3731945;-35.57807855764607
1739209669.3732026;-38.13080360867914
1739209669.3732107;-45.120503652039325
1739209669.373219;-38.13080360867914
1739209669.3732271;-38.13080360867914
1739209669.3732355;-38.13080360867914
1739209669.3732436;-45.120503652039325
1739209669.373252;-38.13080360867914
1739209669.37326;-38.13080360867914
1739209669.3732681;-30.49652367304973
1739209669.3732765;-38.13080360867914
1739209669.3732846;-38.13080360867914
1739209669.373293;-35.57807855764607
1739209669.373301;-31.141103565318915
1739209669.3733091;-38.13080360867914
1739209669.3733175;-38.13080360867914
1739209669.3733256;-35.57807855764607
1739209669.373334;-33.981070128970906
1739209669.373342;-33.981070128970906
1739209669.3733504;-38.13080360867914
1739209669.3733585;-35.57807855764607
1739209669.3733666;-38.13080360867914
1739209669.373375;-45.120503652039325
1739209669.373383;-45.120503652039325
1739209669.3733914;-45.120503652039325
1739209669.3733995;-38.13080360867914
1739209669.3734076;-45.120503652039325
1739209669.373416;-38.13080360867914
1739209669.373424;-45.120503652039325
1739209669.3734324;-38.13080360867914
1739209669.3734405;-38.13080360867914
1739209669.3734486;-45.120503652039325
1739209669.373457;-45.120503652039325
1739209669.373465;-38.13080360867914
1739209669.3734734;-35.57807855764607
1739209669.3734815;-33.981070128970906
1739209669.3734899;-38.13080360867914
1739209669.373498;-33.981070128970906
1739209669.373506;-45.120503652039325
1739209669.3735144;-45.120503652039325
1739209669.3735225;-38.13080360867914
1739209669.3735309;-35.57807855764607
1739209669.373539;-45.120503652039325
1739209669.373547;-45.120503652039325
1739209669.3735554;-35.57807855764607
1739209669.3735635;-33.981070128970906
1739209669.3735719;-45.120503652039325
1739209669.37358;-38.13080360867914
1739209669.3735883;-38.13080360867914
1739209669.3735964;-38.13080360867914
1739209669.3736045;-38.13080360867914
1739209669.3736129;-35.57807855764607
1739209669.373621;-45.120503652039325
1739209669.3736293;-38.13080360867914
1739209669.3736374;-38.13080360867914
1739209669.3736455;-38.13080360867914
1739209669.373654;-45.120503652039325
1739209669.373662;-38.13080360867914
1739209669.3736703;-45.120503652039325
1739209669.3736784;-38.13080360867914
1739209669.3736868;-32.816014438256545
1739209669.373695;-35.57807855764607
1739209669.373703;-38.13080360867914
1739209669.3737113;-45.120503652039325
1739209669.3737195;-33.981070128970906
1739209669.3737278;-38.13080360867914
1739209669.373736;-45.120503652039325
1739209669.373744;-45.120503652039325
1739209669.3737524;-45.120503652039325
1739209669.3737605;-45.120503652039325
1739209669.3737688;-38.13080360867914
1739209669.373777;-35.57807855764607
1739209669.373785;-35.57807855764607
1739209669.3737934;-38.13080360867914
1739209669.3738015;-45.120503652039325
1739209669.3738098;-45.120503652039325
1739209669.373818;-38.13080360867914
1739209669.3738263;-38.13080360867914
1739209669.3738344;-45.120503652039325
1739209669.3738425;-35.57807855764607
1739209669.3738508;-45.120503652039325
1739209669.373859;-35.57807855764607
1739209669.3738673;-38.13080360867914
1739209669.3738754;-45.120503652039325
1739209669.3738835;-45.120503652039325
1739209669.3738918;-38.13080360867914
1739209669.3739;-38.13080360867914
1739209669.3739083;-38.13080360867914
1739209669.3739164;-38.13080360867914
1739209669.3739247;-45.120503652039325
1739209669.3739328;-30.49652367304973
1739209669.373941;-32.816014438256545
1739209669.3739493;-45.120503652039325
1739209669.3739574;-45.120503652039325
1739209669.3739657;-35.57807855764607
1739209669.3739738;-38.13080360867914
1739209669.373982;-45.120503652039325
1739209669.3739903;-38.13080360867914
1739209669.3739984;-38.13080360867914
1739209669.3740067;-45.120503652039325
1739209669.3740149;-45.120503652039325
1739209669.374023;-38.13080360867914
1739209669.3740313;-38.13080360867914
1739209669.3740394;-45.120503652039325
1739209669.3740478;-45.120503652039325
1739209669.3740559;-45.120503652039325
1739209669.3740642;-38.13080360867914
1739209669.3740723;-33.981070128970906
1739209669.3740804;-45.120503652039325
1739209669.3740888;-45.120503652039325
1739209669.3740969;-30.49652367304973
1739209669.3741052;-33.981070128970906
1739209669.3741133;-45.120503652039325
1739209669.3741214;-38.13080360867914
1739209669.3741298;-35.57807855764607
1739209669.3741379;-38.13080360867914
1739209669.3741462;-45.120503652039325
1739209669.3741543;-45.120503652039325
1739209669.3741627;-45.120503652039325
1739209669.3741708;-45.120503652039325
1739209669.374179;-38.13080360867914
1739209669.3741872;-45.120503652039325
1739209669.3741953;-38.13080360867914
1739209669.3742037;-45.120503652039325
1739209669.3742118;-45.120503652039325
1739209669.37422;-45.120503652039325
1739209669.3742282;-32.816014438256545
1739209669.3742363;-35.57807855764607
1739209669.3742447;-45.120503652039325
1739209669.3742528;-38.13080360867914
1739209669.374261;-38.13080360867914
1739209669.3742692;-31.141103565318915
1739209669.3742774;-45.120503652039325
1739209669.3742857;-45.120503652039325
1739209669.3742938;-45.120503652039325
1739209669.3743021;-38.13080360867914
1739209669.3743103;-38.13080360867914
1739209669.3743184;-38.13080360867914
1739209669.3743267;-45.120503652039325
1739209669.3743348;-35.57807855764607
1739209669.3743432;-38.13080360867914
1739209669.3743513;-45.120503652039325
1739209669.3743594;-35.57807855764607
1739209669.3743677;-38.13080360867914
1739209669.3743758;-33.981070128970906
1739209669.3743842;-38.13080360867914
1739209669.3743923;-33.981070128970906
1739209669.3744006;-28.992665084841942
1739209669.3744087;-35.57807855764607
1739209669.3744168;-38.13080360867914
1739209669.3744252;-38.13080360867914
1739209669.3744333;-38.13080360867914
1739209669.3744416;-38.13080360867914
1739209669.3744497;-45.120503652039325
1739209669.3744578;-45.120503652039325
1739209669.3744662;-32.816014438256545
1739209669.3744743;-45.120503652039325
1739209669.3744826;-38.13080360867914
1739209669.3744907;-45.120503652039325
1739209669.3744988;-38.13080360867914
1739209669.3745072;-35.57807855764607
1739209669.3745153;-45.120503652039325
1739209669.3745236;-45.120503652039325
1739209669.3745317;-33.981070128970906
1739209669.37454;-45.120503652039325
1739209669.3745482;-45.120503652039325
1739209669.3745563;-38.13080360867914
1739209669.3745646;-45.120503652039325
1739209669.3745728;-38.13080360867914
1739209669.374581;-38.13080360867914
1739209669.3745892;-45.120503652039325
1739209669.3745973;-38.13080360867914
1739209669.3746057;-38.13080360867914
1739209669.3746138;-38.13080360867914
1739209669.374622;-45.120503652039325
1739209669.3746302;-38.13080360867914
1739209669.3746386;-45.120503652039325
1739209669.3746467;-38.13080360867914
1739209669.3746548;-45.120503652039325
1739209669.374663;-33.981070128970906
1739209669.3746712;-38.13080360867914
1739209669.3746796;-45.120503652039325
1739209669.3746877;-35.57807855764607
1739209669.3746958;-33.981070128970906
1739209669.3747041;-45.120503652039325
1739209669.3747122;-38.13080360867914
1739209669.3747206;-45.120503652039325
1739209669.3747287;-33.981070128970906
1739209669.3747368;-38.13080360867914
1739209669.3747451;-38.13080360867914
1739209669.3747532;-38.13080360867914
1739209669.3747616;-33.981070128970906
1739209669.3747697;-45.120503652039325
1739209669.374778;-45.120503652039325
1739209669.3747861;-45.120503652039325
1739209669.3747942;-27.877744956031414
1739209669.3748026;-38.13080360867914
1739209669.3748107;-45.120503652039325
1739209669.374819;-45.120503652039325
1739209669.3748271;-38.13080360867914
1739209669.3748353;-38.13080360867914
1739209669.3748436;-38.13080360867914
1739209669.3748517;-38.13080360867914
1739209669.37486;-33.981070128970906
1739209669.3748682;-38.13080360867914
1739209669.3748765;-38.13080360867914
1739209669.3748846;-45.120503652039325
1739209669.3748927;-38.13080360867914
1739209669.374901;-38.13080360867914
1739209669.3749092;-45.120503652039325
1739209669.3749175;-45.120503652039325
1739209669.3749256;-45.120503652039325
1739209669.3749337;-38.13080360867914
1739209669.374942;-45.120503652039325
1739209669.3749502;-38.13080360867914
1739209669.3749585;-38.13080360867914
1739209669.3749666;-38.13080360867914
1739209669.374975;-38.13080360867914
1739209669.374983;-45.120503652039325
1739209669.3749912;-38.13080360867914
1739209669.3749995;-38.13080360867914
1739209669.3750076;-38.13080360867914
1739209669.375016;-45.120503652039325
1739209669.375024;-33.981070128970906
1739209669.3750322;-33.981070128970906
1739209669.3750405;-45.120503652039325
1739209669.3750486;-33.981070128970906
1739209669.375057;-38.13080360867914
1739209669.375065;-38.13080360867914
1739209669.3750732;-38.13080360867914
1739209669.3750815;-45.120503652039325
1739209669.3750896;-45.120503652039325
1739209669.375098;-38.13080360867914
1739209669.375106;-38.13080360867914
1739209669.3751144;-32.816014438256545
1739209669.3751225;-33.981070128970906
1739209669.3751307;-33.981070128970906
1739209669.375139;-45.120503652039325
1739209669.375147;-45.120503652039325
1739209669.3751554;-38.13080360867914
1739209669.3751636;-38.13080360867914
1739209669.3751717;-38.13080360867914
1739209669.37518;-45.120503652039325
1739209669.375188;-45.120503652039325
1739209669.3751965;-35.57807855764607
1739209669.3752046;-38.13080360867914
1739209669.375213;-38.13080360867914
1739209669.375221;-38.13080360867914
1739209669.3752291;-31.141103565318893
1739209669.3752375;-38.13080360867914
1739209669.3752456;-38.13080360867914
1739209669.375254;-38.13080360867914
1739209669.375262;-35.57807855764607
1739209669.3752701;-38.13080360867914
1739209669.3752785;-45.120503652039325
1739209669.3752866;-38.13080360867914
1739209669.375295;-38.13080360867914
1739209669.375303;-38.13080360867914
1739209669.3753111;-45.120503652039325
1739209669.3753195;-38.13080360867914
1739209669.3753276;-38.13080360867914
1739209669.375336;-45.120503652039325
1739209669.375344;-45.120503652039325
1739209669.3753524;-38.13080360867914
1739209669.3753605;-38.13080360867914
1739209669.3753686;-45.120503652039325
1739209669.375377;-45.120503652039325
1739209669.375385;-45.120503652039325
1739209669.3753934;-31.141103565318893
1739209669.3754015;-38.13080360867914
1739209669.3754096;-45.120503652039325
1739209669.375418;-45.120503652039325
1739209669.375426;-33.981070128970906
1739209669.3754344;-32.816014438256545
1739209669.3754425;-45.120503652039325
1739209669.3754508;-35.57807855764607
1739209669.375459;-45.120503652039325
1739209669.375467;-45.120503652039325
1739209669.3754754;-38.13080360867914
1739209669.3754835;-38.13080360867914
1739209669.3754919;-38.13080360867914
1739209669.3755;-45.120503652039325
1739209669.375508;-45.120503652039325
1739209669.3755164;-45.120503652039325
1739209669.3755245;-32.816014438256545
1739209669.3755329;-35.57807855764607
1739209669.375541;-45.120503652039325
1739209669.375549;-45.120503652039325
1739209669.3755574;-31.141103565318893
1739209669.3755655;-33.981070128970906
1739209669.3755739;-45.120503652039325
1739209669.375582;-45.120503652039325
1739209669.3755903;-38.13080360867914
1739209669.3755984;-35.57807855764607
1739209669.3756065;-45.120503652039325
1739209669.375615;-38.13080360867914
1739209669.375623;-45.120503652039325
1739209669.3756313;-38.13080360867914
1739209669.3756394;-45.120503652039325
1739209669.3756475;-38.13080360867914
1739209669.375656;-45.120503652039325
1739209669.375664;-45.120503652039325
1739209669.3756723;-35.57807855764607
1739209669.3756804;-45.120503652039325
1739209669.3756888;-38.13080360867914
1739209669.375697;-38.13080360867914
1739209669.375705;-35.57807855764607
1739209669.3757133;-38.13080360867914
1739209669.3757215;-30.49652367304973
1739209669.3757298;-28.992665084841942
1739209669.375738;-38.13080360867914
1739209669.375746;-33.981070128970906
1739209669.3757544;-45.120503652039325
1739209669.3757625;-45.120503652039325
1739209669.3757708;-45.120503652039325
1739209669.375779;-38.13080360867914
1739209669.3757873;-45.120503652039325
1739209669.3757954;-38.13080360867914
1739209669.3758035;-33.981070128970906
1739209669.3758118;-38.13080360867914
1739209669.37582;-45.120503652039325
1739209669.3758283;-45.120503652039325
1739209669.3758364;-32.816014438256545
1739209669.3758445;-45.120503652039325
1739209669.3758528;-33.981070128970906
1739209669.375861;-31.141103565318915
1739209669.3758693;-38.13080360867914
1739209669.3758774;-38.13080360867914
1739209669.3758855;-38.13080360867914
1739209669.3758938;-33.981070128970906
1739209669.375902;-32.816014438256545
1739209669.3759103;-45.120503652039325
1739209669.3759184;-45.120503652039325
1739209669.3759267;-45.120503652039325
1739209669.3759348;-38.13080360867914
1739209669.375943;-45.120503652039325
1739209669.3759513;-45.120503652039325
1739209669.3759594;-38.13080360867914
1739209669.3759677;-45.120503652039325
1739209669.3759758;-38.13080360867914
1739209669.375984;-38.13080360867914
1739209669.3759923;-38.13080360867914
1739209669.3760004;-45.120503652039325
1739209669.3760087;-45.120503652039325
1739209669.3760169;-45.120503652039325
1739209669.3760252;-45.120503652039325
1739209669.3760333;-45.120503652039325
1739209669.3760414;-38.13080360867914
1739209669.3760498;-45.120503652039325
1739209669.3760579;-31.141103565318915
1739209669.3760662;-45.120503652039325
1739209669.3760743;-45.120503652039325
1739209669.3760824;-45.120503652039325
1739209669.3760908;-33.981070128970906
1739209669.3760989;-45.120503652039325
1739209669.3761072;-45.120503652039325
1739209669.3761153;-45.120503652039325
1739209669.3761234;-29.438486411369347
1739209669.3761318;-38.13080360867914
1739209669.3761399;-45.120503652039325
1739209669.3761482;-35.57807855764607
1739209669.3761563;-38.13080360867914
1739209669.3761647;-38.13080360867914
1739209669.3761728;-38.13080360867914
1739209669.376181;-35.57807855764607
1739209669.3761892;-28.992665084841942
1739209669.3761973;-45.120503652039325
1739209669.3762057;-38.13080360867914
1739209669.3762138;-45.120503652039325
1739209669.376222;-35.57807855764607
1739209669.3762302;-35.57807855764607
1739209669.3762383;-35.57807855764607
1739209669.3762467;-35.57807855764607
1739209669.3762548;-33.981070128970906
1739209669.3762631;-38.13080360867914
1739209669.3762712;-45.120503652039325
1739209669.3762794;-35.57807855764607
1739209669.3762877;-38.13080360867914
1739209669.3762958;-45.120503652039325
1739209669.3763041;-38.13080360867914
1739209669.3763123;-35.57807855764607
1739209669.3763204;-31.141103565318915
1739209669.3763287;-38.13080360867914
1739209669.3763368;-35.57807855764607
1739209669.3763452;-45.120503652039325
1739209669.3763533;-45.120503652039325
1739209669.3763614;-45.120503652039325
1739209669.3763697;-38.13080360867914
1739209669.3763778;-38.13080360867914
1739209669.3763862;-45.120503652039325
1739209669.3763943;-45.120503652039325
1739209669.3764026;-45.120503652039325
1739209669.3764107;-45.120503652039325
1739209669.3764188;-38.13080360867914
1739209669.3764272;-35.57807855764607
1739209669.3764353;-38.13080360867914
1739209669.3764436;-45.120503652039325
1739209669.3764517;-45.120503652039325
1739209669.3764598;-35.57807855764607
1739209669.3764682;-38.13080360867914
1739209669.3764763;-45.120503652039325
1739209669.3764846;-38.13080360867914
1739209669.3764927;-38.13080360867914
1739209669.376501;-45.120503652039325
1739209669.3765092;-38.13080360867914
1739209669.3765173;-38.13080360867914
1739209669.3765256;-35.57807855764607
1739209669.3765337;-35.57807855764607
1739209669.376542;-45.120503652039325
1739209669.3765502;-38.13080360867914
1739209669.3765583;-45.120503652039325
1739209669.3765666;-38.13080360867914
1739209669.3765748;-45.120503652039325
1739209669.376583;-38.13080360867914
1739209669.3765912;-38.13080360867914
1739209669.3765993;-38.13080360867914
1739209669.3766077;-45.120503652039325
1739209669.3766158;-38.13080360867914
1739209669.376624;-45.120503652039325
1739209669.3766322;-45.120503652039325
1739209669.3766406;-38.13080360867914
1739209669.3766487;-45.120503652039325
1739209669.3766568;-33.981070128970906
1739209669.376665;-38.13080360867914
1739209669.3766732;-32.816014438256545
1739209669.3766816;-38.13080360867914
1739209669.3766897;-33.981070128970906
1739209669.3766978;-35.57807855764607
1739209669.3767061;-45.120503652039325
1739209669.3767142;-33.981070128970906
1739209669.3767226;-38.13080360867914
1739209669.3767307;-45.120503652039325
1739209669.376739;-38.13080360867914
1739209669.3767471;-38.13080360867914
1739209669.3767552;-45.120503652039325
1739209669.3767636;-38.13080360867914
1739209669.3767717;-32.816014438256545
1739209669.37678;-45.120503652039325
1739209669.3767881;-45.120503652039325
1739209669.3767962;-45.120503652039325
1739209669.3768046;-38.13080360867914
1739209669.3768127;-45.120503652039325
1739209669.376821;-35.57807855764607
1739209669.3768291;-35.57807855764607
1739209669.3768373;-45.120503652039325
1739209669.3768456;-35.57807855764607
1739209669.3768537;-38.13080360867914
1739209669.376862;-45.120503652039325
1739209669.3768702;-38.13080360867914
1739209669.3768785;-38.13080360867914
1739209669.3768866;-45.120503652039325
1739209669.3768947;-45.120503652039325
1739209669.376903;-35.57807855764607
1739209669.3769112;-38.13080360867914
1739209669.3769195;-38.13080360867914
1739209669.3769276;-38.13080360867914
1739209669.3769357;-38.13080360867914
1739209669.376944;-33.981070128970906
1739209669.3769522;-45.120503652039325
1739209669.3769605;-38.13080360867914
1739209669.3769686;-35.57807855764607
1739209669.376977;-38.13080360867914
1739209669.376985;-38.13080360867914
1739209669.3769932;-35.57807855764607
1739209669.3770015;-35.57807855764607
1739209669.3770096;-38.13080360867914
1739209669.377018;-45.120503652039325
1739209669.377026;-45.120503652039325
1739209669.3770342;-38.13080360867914
1739209669.3770425;-33.981070128970906
1739209669.3770506;-45.120503652039325
1739209669.377059;-45.120503652039325
1739209669.377067;-33.981070128970906
1739209669.3770754;-38.13080360867914
1739209669.3770835;-45.120503652039325
1739209669.3770916;-45.120503652039325
1739209669.3771;-45.120503652039325
1739209669.377108;-38.13080360867914
1739209669.3771164;-38.13080360867914
1739209669.3771245;-35.57807855764607
1739209669.3771327;-32.816014438256545
1739209669.377141;-38.13080360867914
1739209669.377149;-45.120503652039325
1739209669.3771574;-33.981070128970906
1739209669.3771656;-45.120503652039325
1739209669.3771737;-38.13080360867914
1739209669.377182;-45.120503652039325
1739209669.37719;-38.13080360867914
1739209669.3771985;-38.13080360867914
1739209669.3772066;-45.120503652039325
1739209669.377215;-45.120503652039325
1739209669.377223;-45.120503652039325
1739209669.3772311;-33.981070128970906
1739209669.3772395;-38.13080360867914
1739209669.3772476;-45.120503652039325
1739209669.377256;-38.13080360867914
1739209669.377264;-35.57807855764607
1739209669.3772721;-38.13080360867914
1739209669.3772805;-38.13080360867914
1739209669.3772886;-38.13080360867914
1739209669.377297;-45.120503652039325
1739209669.377305;-38.13080360867914
1739209669.3773134;-38.13080360867914
1739209669.3773215;-38.13080360867914
1739209669.3773296;-35.57807855764607
1739209669.377338;-38.13080360867914
1739209669.377346;-45.120503652039325
1739209669.3773544;-38.13080360867914
1739209669.3773625;-35.57807855764607
1739209669.3773706;-38.13080360867914
1739209669.377379;-45.120503652039325
1739209669.377387;-35.57807855764607
1739209669.3773954;-38.13080360867914
1739209669.3774035;-45.120503652039325
1739209669.3774116;-38.13080360867914
1739209669.37742;-33.981070128970906
1739209669.377428;-45.120503652039325
1739209669.3774364;-38.13080360867914
1739209669.3774445;-38.13080360867914
1739209669.3774529;-31.141103565318915
1739209669.377461;-32.816014438256545
1739209669.377469;-33.981070128970906
1739209669.3774774;-45.120503652039325
1739209669.3774855;-33.981070128970906
1739209669.3774939;-33.981070128970906
1739209669.377502;-38.13080360867914
1739209669.37751;-45.120503652039325
1739209669.3775184;-32.816014438256545
1739209669.3775265;-38.13080360867914
1739209669.3775349;-38.13080360867914
1739209669.377543;-45.120503652039325
1739209669.3775513;-38.13080360867914
1739209669.3775594;-32.816014438256545
1739209669.3775675;-45.120503652039325
1739209669.3775759;-38.13080360867914
1739209669.377584;-31.141103565318915
1739209669.3775923;-45.120503652039325
1739209669.3776004;-33.981070128970906
1739209669.3776085;-45.120503652039325
1739209669.377617;-38.13080360867914
1739209669.377625;-45.120503652039325
1739209669.3776333;-38.13080360867914
1739209669.3776414;-45.120503652039325
1739209669.3776495;-33.981070128970906
1739209669.377658;-33.981070128970906
1739209669.377666;-38.13080360867914
1739209669.3776743;-45.120503652039325
1739209669.3776824;-38.13080360867914
1739209669.3776908;-35.57807855764607
1739209669.377699;-38.13080360867914
1739209669.377707;-45.120503652039325
1739209669.3777153;-38.13080360867914
1739209669.3777235;-35.57807855764607
1739209669.3777318;-38.13080360867914
1739209669.37774;-45.120503652039325
1739209669.377748;-45.120503652039325
1739209669.3777564;-45.120503652039325
1739209669.3777645;-45.120503652039325
1739209669.3777728;-45.120503652039325
1739209669.377781;-45.120503652039325
1739209669.3777893;-45.120503652039325
1739209669.3777974;-45.120503652039325
1739209669.3778055;-45.120503652039325
1739209669.3778138;-45.120503652039325
1739209669.377822;-45.120503652039325
1739209669.3778303;-45.120503652039325
1739209669.3778384;-38.13080360867914
1739209669.3778465;-30.49652367304973
1739209669.3778548;-33.981070128970906
1739209669.377863;-33.981070128970906
1739209669.3778713;-45.120503652039325
1739209669.3778794;-38.13080360867914
1739209669.3778877;-45.120503652039325
1739209669.3778958;-38.13080360867914
1739209669.377904;-45.120503652039325
1739209669.3779123;-32.816014438256545
1739209669.3779204;-33.981070128970906
1739209669.3779287;-38.13080360867914
1739209669.3779368;-45.120503652039325
1739209669.377945;-38.13080360867914
1739209669.3779533;-38.13080360867914
1739209669.3779614;-45.120503652039325
1739209669.3779697;-38.13080360867914
1739209669.3779778;-31.141103565318915
1739209669.377986;-33.981070128970906
1739209669.3779943;-45.120503652039325
1739209669.3780024;-38.13080360867914
1739209669.3780107;-38.13080360867914
1739209669.3780189;-38.13080360867914
1739209669.3780272;-38.13080360867914
1739209669.3780353;-38.13080360867914
1739209669.3780434;-32.816014438256545
1739209669.3780518;-38.13080360867914
1739209669.3780599;-45.120503652039325
1739209669.3780682;-38.13080360867914
1739209669.3780763;-33.981070128970906
1739209669.3780844;-38.13080360867914
1739209669.3780928;-35.57807855764607
1739209669.3781009;-45.120503652039325
1739209669.3781092;-31.141103565318915
1739209669.3781173;-28.992665084841942
1739209669.3781257;-45.120503652039325
1739209669.3781338;-32.816014438256545
1739209669.3781419;-38.13080360867914
1739209669.3781502;-45.120503652039325
1739209669.3781583;-45.120503652039325
1739209669.3781667;-45.120503652039325
1739209669.3781748;-45.120503652039325
1739209669.378183;-33.981070128970956
1739209669.3781912;-33.981070128970906
1739209669.3781993;-45.120503652039325
1739209669.3782077;-45.120503652039325
1739209669.3782158;-38.13080360867914
1739209669.378224;-38.13080360867914
1739209669.3782322;-45.120503652039325
1739209669.3782403;-35.57807855764607
1739209669.3782487;-30.49652367304973
1739209669.3782568;-35.57807855764607
1739209669.3782651;-38.13080360867914
1739209669.3782732;-45.120503652039325
1739209669.3782814;-45.120503652039325
1739209669.3782897;-45.120503652039325
1739209669.3782978;-32.816014438256545
1739209669.3783062;-38.13080360867914
1739209669.3783143;-45.120503652039325
1739209669.3783224;-38.13080360867914
1739209669.3783307;-31.141103565318893
1739209669.3783388;-45.120503652039325
1739209669.3783472;-45.120503652039325
1739209669.3783553;-45.120503652039325
1739209669.3783636;-45.120503652039325
1739209669.3783717;-35.57807855764607
1739209669.3783798;-33.981070128970906
1739209669.3783882;-45.120503652039325
1739209669.3783963;-45.120503652039325
1739209669.3784046;-38.13080360867914
1739209669.3784127;-38.13080360867914
1739209669.3784208;-45.120503652039325
1739209669.3784292;-33.981070128970906
1739209669.3784373;-45.120503652039325
1739209669.3784456;-45.120503652039325
1739209669.3784537;-45.120503652039325
1739209669.3784618;-45.120503652039325
1739209669.3784702;-45.120503652039325
1739209669.3784783;-38.13080360867914
1739209669.3784866;-38.13080360867914
1739209669.3784947;-45.120503652039325
1739209669.378503;-38.13080360867914
1739209669.3785112;-45.120503652039325
1739209669.3785193;-38.13080360867914
1739209669.3785276;-35.57807855764607
1739209669.3785357;-38.13080360867914
1739209669.378544;-38.13080360867914
