CAN Message; 0x1d3:000062ce0e88564c
1739209716.003565;-38.13080360867914
1739209716.0035748;-45.120503652039325
1739209716.0035846;-38.13080360867914
1739209716.0035944;-33.981070128970906
1739209716.0036042;-45.120503652039325
1739209716.003614;-38.13080360867914
1739209716.0036237;-45.120503652039325
1739209716.0036335;-38.13080360867914
1739209716.0036435;-38.13080360867914
1739209716.0036533;-45.120503652039325
1739209716.003663;-38.13080360867914
1739209716.0036728;-31.141103565318915
1739209716.0036826;-33.981070128970906
1739209716.0036924;-45.120503652039325
1739209716.0037022;-45.120503652039325
1739209716.003712;-38.13080360867914
1739209716.0037217;-38.13080360867914
1739209716.0037315;-45.120503652039325
1739209716.0037413;-38.13080360867914
1739209716.0037513;-31.141103565318915
1739209716.003761;-33.981070128970906
1739209716.0037708;-38.13080360867914
1739209716.0037806;-45.120503652039325
1739209716.0037904;-38.13080360867914
1739209716.0038002;-45.120503652039325
1739209716.00381;-45.120503652039325
1739209716.0038197;-38.13080360867914
1739209716.0038295;-38.13080360867914
1739209716.0038393;-38.13080360867914
1739209716.0038493;-38.13080360867914
1739209716.003859;-38.13080360867914
1739209716.0038688;-38.13080360867914
1739209716.0038786;-35.57807855764607
1739209716.0038884;-38.13080360867914
1739209716.0038981;-38.13080360867914
1739209716.003908;-35.57807855764607
1739209716.0039177;-45.120503652039325
1739209716.0039275;-38.13080360867914
1739209716.0039372;-38.13080360867914
1739209716.0039473;-33.981070128970906
1739209716.003957;-45.120503652039325
1739209716.0039668;-45.120503652039325
1739209716.0039766;-32.816014438256545
1739209716.0039864;-35.57807855764607
1739209716.0039961;-38.13080360867914
1739209716.004006;-45.120503652039325
1739209716.0040157;-38.13080360867914
1739209716.0040255;-35.57807855764607
1739209716.0040352;-45.120503652039325
1739209716.004045;-45.120503652039325
1739209716.004055;-45.120503652039325
1739209716.0040648;-38.13080360867914
1739209716.0040746;-38.13080360867914
1739209716.0040843;-38.13080360867914
1739209716.0040941;-38.13080360867914
1739209716.004104;-45.120503652039325
1739209716.0041137;-35.57807855764607
1739209716.0041234;-38.13080360867914
1739209716.0041332;-45.120503652039325
1739209716.004143;-38.13080360867914
1739209716.004153;-38.13080360867914
1739209716.0041628;-38.13080360867914
1739209716.0041726;-38.13080360867914
1739209716.0041823;-38.13080360867914
1739209716.004192;-38.13080360867914
1739209716.004202;-45.120503652039325
1739209716.0042117;-45.120503652039325
1739209716.0042214;-33.981070128970906
1739209716.0042312;-45.120503652039325
1739209716.004241;-45.120503652039325
1739209716.0042508;-45.120503652039325
1739209716.0042608;-45.120503652039325
1739209716.0042706;-33.981070128970906
1739209716.0042803;-45.120503652039325
1739209716.00429;-38.13080360867914
1739209716.0042999;-45.120503652039325
1739209716.0043097;-32.816014438256545
1739209716.0043194;-32.816014438256545
1739209716.0043292;-45.120503652039325
1739209716.004339;-45.120503652039325
1739209716.0043488;-38.13080360867914
1739209716.0043588;-38.13080360867914
1739209716.0043685;-45.120503652039325
1739209716.0043783;-38.13080360867914
1739209716.004388;-38.13080360867914
1739209716.0043979;-45.120503652039325
1739209716.0044076;-45.120503652039325
1739209716.0044174;-45.120503652039325
1739209716.0044272;-45.120503652039325
1739209716.004437;-45.120503652039325
1739209716.0044467;-45.120503652039325
1739209716.0044568;-45.120503652039325
1739209716.0044665;-38.13080360867914
1739209716.0044763;-38.13080360867914
1739209716.004486;-38.13080360867914
1739209716.0044959;-38.13080360867914
1739209716.0045056;-32.816014438256545
1739209716.0045154;-35.57807855764607
1739209716.0045252;-45.120503652039325
1739209716.004535;-38.13080360867914
1739209716.0045447;-35.57807855764607
1739209716.0045545;-35.57807855764607
1739209716.0045645;-45.120503652039325
1739209716.0045743;-35.57807855764607
1739209716.004584;-45.120503652039325
1739209716.0045938;-45.120503652039325
1739209716.0046036;-45.120503652039325
1739209716.0046134;-38.13080360867914
1739209716.0046232;-45.120503652039325
1739209716.004633;-38.13080360867914
1739209716.0046427;-33.981070128970906
1739209716.0046525;-38.13080360867914
1739209716.0046625;-45.120503652039325
1739209716.0046723;-45.120503652039325
1739209716.004682;-35.57807855764607
1739209716.0046918;-38.13080360867914
1739209716.0047016;-30.49652367304973
1739209716.0047114;-30.49652367304973
1739209716.0047212;-38.13080360867914
1739209716.004731;-38.13080360867914
1739209716.0047407;-33.981070128970906
1739209716.0047505;-35.57807855764607
1739209716.0047605;-38.13080360867914
1739209716.0047703;-33.981070128970906
1739209716.00478;-45.120503652039325
1739209716.0047898;-35.57807855764607
1739209716.0047996;-31.141103565318893
1739209716.0048094;-33.981070128970906
1739209716.0048192;-45.120503652039325
1739209716.004829;-45.120503652039325
1739209716.0048387;-32.816014438256545
1739209716.0048485;-38.13080360867914
1739209716.0048583;-38.13080360867914
1739209716.0048683;-35.57807855764607
1739209716.004878;-38.13080360867914
1739209716.0048878;-38.13080360867914
1739209716.0048976;-45.120503652039325
1739209716.0049074;-38.13080360867914
1739209716.0049171;-32.816014438256545
1739209716.004927;-38.13080360867914
1739209716.0049367;-45.120503652039325
1739209716.0049465;-31.141103565318915
1739209716.0049562;-32.816014438256545
1739209716.0049663;-38.13080360867914
1739209716.004976;-45.120503652039325
1739209716.0049858;-35.57807855764607
1739209716.0049956;-32.816014438256545
1739209716.0050054;-38.13080360867914
1739209716.0050151;-45.120503652039325
1739209716.005025;-33.981070128970956
1739209716.0050347;-38.13080360867914
1739209716.0050445;-45.120503652039325
1739209716.0050542;-45.120503652039325
1739209716.0050642;-45.120503652039325
1739209716.005074;-38.13080360867914
1739209716.0050838;-38.13080360867914
1739209716.0050936;-45.120503652039325
1739209716.0051033;-28.992665084841942
1739209716.0051131;-45.120503652039325
1739209716.005123;-45.120503652039325
1739209716.0051327;-38.13080360867914
1739209716.0051425;-35.57807855764607
1739209716.0051522;-38.13080360867914
1739209716.005162;-38.13080360867914
1739209716.005172;-38.13080360867914
1739209716.0051818;-45.120503652039325
1739209716.0051916;-45.120503652039325
1739209716.0052013;-38.13080360867914
1739209716.005211;-29.438486411369333
1739209716.005221;-33.981070128970906
1739209716.0052307;-45.120503652039325
1739209716.0052404;-38.13080360867914
1739209716.0052502;-31.141103565318915
1739209716.00526;-45.120503652039325
1739209716.00527;-45.120503652039325
1739209716.0052798;-45.120503652039325
1739209716.0052896;-45.120503652039325
1739209716.0052993;-45.120503652039325
1739209716.005309;-45.120503652039325
1739209716.0053189;-38.13080360867914
1739209716.0053287;-38.13080360867914
1739209716.0053384;-38.13080360867914
1739209716.0053482;-45.120503652039325
1739209716.005358;-45.120503652039325
1739209716.005368;-45.120503652039325
1739209716.0053778;-38.13080360867914
1739209716.0053875;-33.981070128970906
1739209716.0053973;-38.13080360867914
1739209716.005407;-45.120503652039325
1739209716.0054169;-38.13080360867914
1739209716.0054266;-45.120503652039325
1739209716.0054364;-45.120503652039325
1739209716.0054462;-38.13080360867914
1739209716.005456;-38.13080360867914
1739209716.0054657;-38.13080360867914
1739209716.0054758;-38.13080360867914
1739209716.0054855;-45.120503652039325
1739209716.0054953;-38.13080360867914
1739209716.005505;-45.120503652039325
1739209716.0055149;-38.13080360867914
1739209716.0055246;-45.120503652039325
1739209716.0055344;-38.13080360867914
1739209716.0055442;-38.13080360867914
1739209716.005554;-38.13080360867914
1739209716.0055637;-45.120503652039325
1739209716.0055737;-35.57807855764607
1739209716.0055835;-31.141103565318915
1739209716.0055933;-38.13080360867914
1739209716.005603;-45.120503652039325
1739209716.0056129;-38.13080360867914
1739209716.0056226;-32.816014438256545
1739209716.0056324;-38.13080360867914
1739209716.0056422;-45.120503652039325
1739209716.005652;-45.120503652039325
1739209716.0056617;-45.120503652039325
1739209716.0056717;-33.981070128970906
1739209716.0056815;-45.120503652039325
1739209716.0056913;-45.120503652039325
1739209716.005701;-38.13080360867914
1739209716.0057108;-35.57807855764607
1739209716.0057206;-45.120503652039325
1739209716.0057304;-38.13080360867914
1739209716.0057402;-32.816014438256545
1739209716.00575;-38.13080360867914
1739209716.0057597;-45.120503652039325
1739209716.0057695;-38.13080360867914
1739209716.0057795;-33.981070128970906
1739209716.0057893;-38.13080360867914
1739209716.005799;-45.120503652039325
1739209716.0058088;-38.13080360867914
1739209716.0058186;-28.58837851428586
1739209716.0058284;-38.13080360867914
1739209716.0058382;-45.120503652039325
1739209716.005848;-38.13080360867914
1739209716.0058577;-35.57807855764607
1739209716.0058675;-38.13080360867914
1739209716.0058775;-45.120503652039325
1739209716.0058873;-45.120503652039325
1739209716.005897;-33.981070128970956
1739209716.0059068;-38.13080360867914
1739209716.0059166;-45.120503652039325
1739209716.0059264;-45.120503652039325
1739209716.0059361;-45.120503652039325
1739209716.005946;-33.981070128970906
1739209716.0059557;-45.120503652039325
1739209716.0059655;-45.120503652039325
1739209716.0059755;-26.487275050834715
1739209716.0059853;-35.57807855764607
1739209716.005995;-45.120503652039325
1739209716.0060048;-38.13080360867914
1739209716.0060146;-32.816014438256545
1739209716.0060244;-45.120503652039325
1739209716.0060341;-45.120503652039325
1739209716.006044;-38.13080360867914
1739209716.0060537;-38.13080360867914
1739209716.0060635;-38.13080360867914
1739209716.0060732;-45.120503652039325
1739209716.0060833;-35.57807855764607
1739209716.006093;-33.981070128970906
1739209716.0061028;-38.13080360867914
1739209716.0061126;-45.120503652039325
1739209716.0061224;-45.120503652039325
1739209716.0061321;-38.13080360867914
1739209716.006142;-38.13080360867914
1739209716.0061517;-45.120503652039325
1739209716.0061615;-45.120503652039325
1739209716.0061712;-45.120503652039325
1739209716.0061812;-38.13080360867914
1739209716.006191;-45.120503652039325
1739209716.0062008;-45.120503652039325
1739209716.0062106;-26.991370085610736
1739209716.0062203;-32.816014438256545
1739209716.00623;-45.120503652039325
1739209716.00624;-35.57807855764607
1739209716.0062497;-35.57807855764607
1739209716.0062594;-38.13080360867914
1739209716.0062692;-38.13080360867914
1739209716.0062792;-38.13080360867914
1739209716.006289;-45.120503652039325
1739209716.0062988;-45.120503652039325
1739209716.0063086;-45.120503652039325
1739209716.0063183;-45.120503652039325
1739209716.006328;-35.57807855764607
1739209716.006338;-38.13080360867914
1739209716.0063477;-35.57807855764607
1739209716.0063574;-38.13080360867914
1739209716.0063672;-38.13080360867914
1739209716.006377;-33.981070128970906
1739209716.006387;-45.120503652039325
1739209716.0063968;-38.13080360867914
1739209716.0064065;-38.13080360867914
1739209716.0064163;-38.13080360867914
1739209716.006426;-45.120503652039325
1739209716.0064359;-45.120503652039325
1739209716.0064456;-35.57807855764607
1739209716.0064554;-35.57807855764607
1739209716.0064652;-45.120503652039325
1739209716.006475;-38.13080360867914
1739209716.006485;-32.816014438256545
1739209716.0064948;-35.57807855764607
1739209716.0065045;-45.120503652039325
1739209716.0065143;-45.120503652039325
1739209716.006524;-45.120503652039325
1739209716.0065339;-38.13080360867914
1739209716.0065436;-45.120503652039325
1739209716.0065534;-45.120503652039325
1739209716.0065632;-35.57807855764607
1739209716.006573;-38.13080360867914
1739209716.006583;-45.120503652039325
1739209716.0065928;-45.120503652039325
1739209716.0066025;-32.816014438256545
1739209716.0066123;-35.57807855764607
1739209716.006622;-45.120503652039325
1739209716.0066319;-45.120503652039325
1739209716.0066416;-38.13080360867914
1739209716.0066514;-38.13080360867914
1739209716.0066612;-45.120503652039325
1739209716.006671;-45.120503652039325
1739209716.0066807;-45.120503652039325
1739209716.0066907;-38.13080360867914
1739209716.0067005;-35.57807855764607
1739209716.0067103;-38.13080360867914
1739209716.00672;-38.13080360867914
1739209716.0067298;-35.57807855764607
1739209716.0067396;-45.120503652039325
1739209716.0067494;-45.120503652039325
1739209716.0067592;-45.120503652039325
1739209716.006769;-38.13080360867914
1739209716.0067787;-38.13080360867914
1739209716.0067887;-38.13080360867914
1739209716.0067985;-45.120503652039325
1739209716.0068083;-45.120503652039325
1739209716.006818;-38.13080360867914
1739209716.0068278;-45.120503652039325
1739209716.0068376;-45.120503652039325
1739209716.0068474;-33.981070128970906
1739209716.0068572;-33.981070128970906
1739209716.006867;-33.981070128970906
1739209716.0068767;-45.120503652039325
1739209716.0068867;-38.13080360867914
1739209716.0068965;-38.13080360867914
1739209716.0069063;-38.13080360867914
1739209716.006916;-45.120503652039325
1739209716.0069258;-45.120503652039325
1739209716.0069356;-35.57807855764607
1739209716.0069454;-38.13080360867914
1739209716.0069551;-45.120503652039325
1739209716.006965;-33.981070128970906
1739209716.0069747;-35.57807855764607
1739209716.0069845;-45.120503652039325
1739209716.0069945;-38.13080360867914
1739209716.0070043;-38.13080360867914
1739209716.007014;-45.120503652039325
1739209716.0070238;-38.13080360867914
1739209716.0070336;-45.120503652039325
1739209716.0070434;-45.120503652039325
1739209716.0070531;-45.120503652039325
1739209716.007063;-45.120503652039325
1739209716.0070727;-45.120503652039325
1739209716.0070825;-31.141103565318915
1739209716.0070925;-38.13080360867914
1739209716.0071023;-38.13080360867914
1739209716.007112;-38.13080360867914
1739209716.0071218;-35.57807855764607
1739209716.0071316;-38.13080360867914
1739209716.0071414;-45.120503652039325
1739209716.0071511;-45.120503652039325
1739209716.007161;-33.981070128970906
1739209716.0071707;-38.13080360867914
1739209716.0071805;-38.13080360867914
1739209716.0071905;-45.120503652039325
1739209716.0072002;-38.13080360867914
1739209716.00721;-38.13080360867914
1739209716.0072198;-45.120503652039325
1739209716.0072296;-38.13080360867914
1739209716.0072393;-28.992665084841942
1739209716.007249;-33.981070128970906
1739209716.007259;-33.981070128970906
1739209716.0072687;-38.13080360867914
1739209716.0072784;-38.13080360867914
1739209716.0072882;-45.120503652039325
1739209716.0072982;-45.120503652039325
1739209716.007308;-45.120503652039325
1739209716.0073178;-45.120503652039325
1739209716.0073276;-38.13080360867914
1739209716.0073373;-45.120503652039325
1739209716.007347;-45.120503652039325
1739209716.007357;-38.13080360867914
1739209716.0073667;-45.120503652039325
1739209716.0073764;-45.120503652039325
1739209716.0073862;-33.981070128970906
1739209716.0073962;-38.13080360867914
1739209716.007406;-35.57807855764607
1739209716.0074158;-33.981070128970906
1739209716.0074255;-33.981070128970906
1739209716.0074353;-38.13080360867914
1739209716.007445;-45.120503652039325
1739209716.0074549;-38.13080360867914
1739209716.0074646;-45.120503652039325
1739209716.0074744;-33.981070128970906
1739209716.0074842;-31.141103565318915
1739209716.007494;-45.120503652039325
1739209716.007504;-35.57807855764607
1739209716.0075138;-35.57807855764607
1739209716.0075235;-38.13080360867914
1739209716.0075333;-45.120503652039325
1739209716.007543;-33.981070128970906
1739209716.0075529;-45.120503652039325
1739209716.0075626;-45.120503652039325
1739209716.0075724;-38.13080360867914
1739209716.0075822;-38.13080360867914
1739209716.007592;-33.981070128970906
1739209716.007602;-38.13080360867914
1739209716.0076118;-45.120503652039325
1739209716.0076215;-38.13080360867914
1739209716.0076313;-38.13080360867914
1739209716.007641;-45.120503652039325
1739209716.0076509;-45.120503652039325
1739209716.0076606;-45.120503652039325
1739209716.0076704;-38.13080360867914
1739209716.0076802;-38.13080360867914
1739209716.00769;-38.13080360867914
1739209716.0077;-32.816014438256545
1739209716.0077097;-33.981070128970906
1739209716.0077195;-45.120503652039325
1739209716.0077293;-45.120503652039325
1739209716.007739;-38.13080360867914
1739209716.0077488;-35.57807855764607
1739209716.0077586;-45.120503652039325
1739209716.0077684;-45.120503652039325
1739209716.0077782;-38.13080360867914
1739209716.007788;-38.13080360867914
1739209716.0077977;-45.120503652039325
1739209716.0078077;-38.13080360867914
1739209716.0078175;-32.816014438256545
1739209716.0078273;-38.13080360867914
1739209716.007837;-38.13080360867914
1739209716.0078468;-35.57807855764607
1739209716.0078566;-38.13080360867914
1739209716.0078664;-38.13080360867914
1739209716.0078762;-45.120503652039325
1739209716.007886;-38.13080360867914
1739209716.0078957;-38.13080360867914
1739209716.0079057;-45.120503652039325
1739209716.0079155;-45.120503652039325
1739209716.0079253;-38.13080360867914
1739209716.007935;-45.120503652039325
1739209716.0079448;-45.120503652039325
1739209716.0079546;-45.120503652039325
1739209716.0079644;-45.120503652039325
1739209716.0079741;-45.120503652039325
1739209716.007984;-45.120503652039325
1739209716.0079937;-33.981070128970906
1739209716.0080037;-45.120503652039325
1739209716.0080135;-45.120503652039325
1739209716.0080233;-45.120503652039325
1739209716.008033;-32.816014438256545
1739209716.0080428;-30.49652367304973
1739209716.0080526;-38.13080360867914
1739209716.0080624;-45.120503652039325
1739209716.0080721;-31.141103565318893
1739209716.008082;-35.57807855764607
1739209716.0080917;-45.120503652039325
1739209716.0081015;-45.120503652039325
1739209716.0081115;-45.120503652039325
1739209716.0081213;-38.13080360867914
1739209716.008131;-45.120503652039325
1739209716.0081408;-45.120503652039325
1739209716.0081506;-45.120503652039325
1739209716.0081604;-38.13080360867914
1739209716.0081701;-45.120503652039325
1739209716.00818;-45.120503652039325
1739209716.0081897;-38.13080360867914
1739209716.0081995;-45.120503652039325
1739209716.0082095;-38.13080360867914
1739209716.0082192;-45.120503652039325
1739209716.008229;-35.57807855764607
1739209716.0082388;-38.13080360867914
1739209716.0082486;-45.120503652039325
1739209716.0082583;-45.120503652039325
1739209716.008268;-32.816014438256545
1739209716.008278;-28.58837851428586
1739209716.0082877;-38.13080360867914
1739209716.0082974;-45.120503652039325
1739209716.0083075;-38.13080360867914
1739209716.0083172;-35.57807855764607
1739209716.008327;-38.13080360867914
1739209716.0083368;-38.13080360867914
1739209716.0083466;-45.120503652039325
1739209716.0083563;-33.981070128970956
1739209716.008366;-45.120503652039325
1739209716.008376;-38.13080360867914
1739209716.0083857;-45.120503652039325
1739209716.0083954;-45.120503652039325
1739209716.0084052;-32.816014438256545
1739209716.0084152;-45.120503652039325
1739209716.008425;-35.57807855764607
1739209716.0084348;-35.57807855764607
1739209716.0084445;-38.13080360867914
1739209716.0084543;-38.13080360867914
1739209716.008464;-45.120503652039325
1739209716.0084739;-38.13080360867914
1739209716.0084836;-35.57807855764607
1739209716.0084934;-38.13080360867914
1739209716.0085032;-45.120503652039325
1739209716.0085132;-38.13080360867914
1739209716.008523;-38.13080360867914
1739209716.0085328;-45.120503652039325
1739209716.0085425;-45.120503652039325
1739209716.0085523;-45.120503652039325
1739209716.008562;-33.981070128970906
1739209716.0085719;-38.13080360867914
1739209716.0085816;-45.120503652039325
1739209716.0085914;-32.81601443825658
1739209716.0086012;-38.13080360867914
1739209716.0086112;-45.120503652039325
1739209716.008621;-45.120503652039325
1739209716.0086308;-45.120503652039325
1739209716.0086405;-45.120503652039325
1739209716.0086503;-45.120503652039325
1739209716.00866;-38.13080360867914
1739209716.0086699;-31.141103565318915
1739209716.0086796;-35.57807855764607
1739209716.0086894;-38.13080360867914
1739209716.0086992;-45.120503652039325
1739209716.008709;-38.13080360867914
1739209716.008719;-38.13080360867914
1739209716.0087287;-33.981070128970906
1739209716.0087385;-45.120503652039325
1739209716.0087483;-45.120503652039325
1739209716.008758;-35.57807855764607
1739209716.0087678;-33.981070128970906
1739209716.0087776;-38.13080360867914
1739209716.0087874;-35.57807855764607
1739209716.0087972;-33.981070128970906
1739209716.008807;-35.57807855764607
1739209716.008817;-38.13080360867914
1739209716.0088267;-45.120503652039325
1739209716.0088365;-45.120503652039325
1739209716.0088463;-38.13080360867914
1739209716.008856;-45.120503652039325
1739209716.0088658;-45.120503652039325
1739209716.0088756;-45.120503652039325
1739209716.0088854;-45.120503652039325
1739209716.0088952;-45.120503652039325
1739209716.008905;-38.13080360867914
1739209716.008915;-45.120503652039325
1739209716.0089247;-38.13080360867914
1739209716.0089345;-38.13080360867914
1739209716.0089443;-45.120503652039325
1739209716.008954;-45.120503652039325
1739209716.0089638;-38.13080360867914
1739209716.0089736;-45.120503652039325
1739209716.0089834;-38.13080360867914
1739209716.0089931;-33.981070128970906
1739209716.009003;-45.120503652039325
1739209716.0090127;-38.13080360867914
1739209716.0090227;-38.13080360867914
1739209716.0090325;-35.57807855764607
1739209716.0090423;-38.13080360867914
1739209716.009052;-45.120503652039325
1739209716.0090618;-38.13080360867914
1739209716.0090716;-38.13080360867914
1739209716.0090814;-38.13080360867914
1739209716.0090911;-38.13080360867914
1739209716.009101;-38.13080360867914
1739209716.0091107;-45.120503652039325
1739209716.0091207;-38.13080360867914
1739209716.0091305;-45.120503652039325
1739209716.0091403;-45.120503652039325
1739209716.00915;-45.120503652039325
1739209716.0091598;-38.13080360867914
1739209716.0091696;-38.13080360867914
1739209716.0091794;-38.13080360867914
1739209716.0091891;-45.120503652039325
1739209716.009199;-38.13080360867914
1739209716.0092087;-45.120503652039325
1739209716.0092187;-33.981070128970906
1739209716.0092285;-31.141103565318915
1739209716.0092382;-45.120503652039325
1739209716.009248;-45.120503652039325
1739209716.0092578;-45.120503652039325
1739209716.0092676;-45.120503652039325
1739209716.0092773;-38.13080360867914
1739209716.009287;-38.13080360867914
1739209716.009297;-38.13080360867914
1739209716.0093067;-35.57807855764607
1739209716.0093164;-38.13080360867914
1739209716.0093265;-45.120503652039325
1739209716.0093362;-45.120503652039325
1739209716.009346;-38.13080360867914
1739209716.0093558;-45.120503652039325
1739209716.0093656;-38.13080360867914
1739209716.0093753;-38.13080360867914
1739209716.009385;-38.13080360867914
1739209716.009395;-45.120503652039325
1739209716.0094047;-45.120503652039325
1739209716.0094144;-38.13080360867914
1739209716.0094244;-38.13080360867914
1739209716.0094342;-38.13080360867914
1739209716.009444;-38.13080360867914
1739209716.0094538;-33.981070128970906
1739209716.0094635;-26.991370085610722
1739209716.0094733;-38.13080360867914
1739209716.009483;-38.13080360867914
1739209716.0094929;-38.13080360867914
1739209716.0095026;-32.816014438256545
1739209716.0095124;-38.13080360867914
1739209716.0095224;-45.120503652039325
1739209716.0095322;-45.120503652039325
1739209716.009542;-38.13080360867914
1739209716.0095518;-38.13080360867914
1739209716.0095615;-38.13080360867914
1739209716.0095713;-45.120503652039325
1739209716.009581;-33.981070128970906
1739209716.0095909;-38.13080360867914
1739209716.0096006;-45.120503652039325
1739209716.0096104;-45.120503652039325
1739209716.0096202;-45.120503652039325
1739209716.0096302;-38.13080360867914
1739209716.00964;-45.120503652039325
1739209716.0096498;-38.13080360867914
1739209716.0096595;-45.120503652039325
1739209716.0096693;-38.13080360867914
1739209716.009679;-45.120503652039325
1739209716.0096889;-45.120503652039325
1739209716.0096986;-33.981070128970906
1739209716.0097084;-38.13080360867914
1739209716.0097182;-45.120503652039325
1739209716.0097282;-38.13080360867914
1739209716.009738;-38.13080360867914
1739209716.0097477;-45.120503652039325
1739209716.0097575;-45.120503652039325
1739209716.0097673;-45.120503652039325
1739209716.009777;-45.120503652039325
1739209716.0097868;-45.120503652039325
1739209716.0097966;-38.13080360867914
1739209716.0098064;-38.13080360867914
1739209716.0098162;-35.57807855764607
1739209716.0098262;-38.13080360867914
1739209716.009836;-35.57807855764607
1739209716.0098457;-45.120503652039325
1739209716.0098555;-33.981070128970906
1739209716.0098653;-31.141103565318915
1739209716.009875;-38.13080360867914
1739209716.0098848;-35.57807855764607
1739209716.0098946;-45.120503652039325
1739209716.0099044;-45.120503652039325
1739209716.0099142;-45.120503652039325
1739209716.009924;-38.13080360867914
1739209716.009934;-45.120503652039325
1739209716.0099437;-45.120503652039325
1739209716.0099535;-45.120503652039325
1739209716.0099633;-45.120503652039325
1739209716.009973;-45.120503652039325
1739209716.0099828;-45.120503652039325
1739209716.0099926;-38.13080360867914
1739209716.0100024;-38.13080360867914
1739209716.0100121;-45.120503652039325
1739209716.010022;-45.120503652039325
1739209716.010032;-33.981070128970906
1739209716.0100417;-45.120503652039325
1739209716.0100515;-45.120503652039325
1739209716.0100613;-38.13080360867914
1739209716.010071;-38.13080360867914
1739209716.0100808;-38.13080360867914
1739209716.0100906;-38.13080360867914
1739209716.0101004;-30.49652367304973
1739209716.0101101;-45.120503652039325
1739209716.01012;-38.13080360867914
1739209716.01013;-45.120503652039325
1739209716.0101397;-38.13080360867914
1739209716.0101495;-38.13080360867914
1739209716.0101593;-33.981070128970906
1739209716.010169;-45.120503652039325
