CAN Message; 0x150:05009972cffd9302
1739209673.12734;-45.120503652039325
1739209673.1273482;-45.120503652039325
1739209673.127356;-45.120503652039325
1739209673.127364;-45.120503652039325
1739209673.1273718;-45.120503652039325
1739209673.1273797;-45.120503652039325
1739209673.1273878;-38.13080360867914
1739209673.1273956;-38.13080360867914
1739209673.1274035;-38.13080360867914
1739209673.1274114;-45.120503652039325
1739209673.1274195;-38.13080360867914
1739209673.1274273;-45.120503652039325
1739209673.1274352;-33.981070128970956
1739209673.127443;-45.120503652039325
1739209673.127451;-33.981070128970906
1739209673.127459;-38.13080360867914
1739209673.127467;-45.120503652039325
1739209673.1274748;-38.13080360867914
1739209673.1274827;-32.816014438256545
1739209673.1274905;-45.120503652039325
1739209673.1274986;-35.57807855764607
1739209673.1275065;-38.13080360867914
1739209673.1275144;-38.13080360867914
1739209673.1275222;-45.120503652039325
1739209673.12753;-35.57807855764607
1739209673.1275382;-35.57807855764607
1739209673.127546;-45.120503652039325
1739209673.127554;-38.13080360867914
1739209673.1275618;-45.120503652039325
1739209673.1275697;-45.120503652039325
1739209673.1275778;-38.13080360867914
1739209673.1275856;-45.120503652039325
1739209673.1275935;-45.120503652039325
1739209673.1276014;-33.981070128970956
1739209673.1276093;-45.120503652039325
1739209673.1276174;-45.120503652039325
1739209673.1276252;-33.981070128970906
1739209673.127633;-45.120503652039325
1739209673.127641;-38.13080360867914
1739209673.1276488;-38.13080360867914
1739209673.127657;-35.57807855764607
1739209673.1276648;-26.991370085610722
1739209673.1276727;-38.13080360867914
1739209673.1276805;-38.13080360867914
1739209673.1276884;-38.13080360867914
1739209673.1276965;-33.981070128970906
1739209673.1277044;-45.120503652039325
1739209673.1277122;-38.13080360867914
1739209673.12772;-38.13080360867914
1739209673.127728;-33.981070128970956
1739209673.127736;-45.120503652039325
1739209673.127744;-45.120503652039325
1739209673.1277518;-33.981070128970906
1739209673.1277597;-38.13080360867914
1739209673.1277676;-38.13080360867914
1739209673.1277757;-38.13080360867914
1739209673.1277835;-35.57807855764607
1739209673.1277914;-25.62660358559016
1739209673.1277993;-38.13080360867914
1739209673.1278071;-45.120503652039325
1739209673.1278152;-35.57807855764607
1739209673.127823;-32.816014438256545
1739209673.127831;-45.120503652039325
1739209673.1278389;-45.120503652039325
1739209673.1278467;-45.120503652039325
1739209673.1278548;-38.13080360867914
1739209673.1278627;-45.120503652039325
1739209673.1278706;-45.120503652039325
1739209673.1278784;-33.981070128970906
1739209673.1278863;-45.120503652039325
1739209673.1278944;-45.120503652039325
1739209673.1279023;-45.120503652039325
1739209673.1279101;-38.13080360867914
1739209673.127918;-33.981070128970906
1739209673.1279259;-38.13080360867914
1739209673.127934;-45.120503652039325
1739209673.1279418;-45.120503652039325
1739209673.1279497;-33.981070128970906
1739209673.1279576;-45.120503652039325
1739209673.1279657;-45.120503652039325
1739209673.1279736;-35.57807855764607
1739209673.1279814;-31.141103565318915
1739209673.1279893;-38.13080360867914
1739209673.1279972;-45.120503652039325
1739209673.1280053;-38.13080360867914
1739209673.1280131;-35.57807855764607
1739209673.128021;-38.13080360867914
1739209673.1280289;-45.120503652039325
1739209673.1280367;-38.13080360867914
1739209673.1280448;-33.981070128970906
1739209673.1280527;-33.981070128970906
1739209673.1280606;-38.13080360867914
1739209673.1280684;-38.13080360867914
1739209673.1280763;-38.13080360867914
1739209673.1280844;-38.13080360867914
1739209673.1280923;-33.981070128970906
1739209673.1281002;-38.13080360867914
1739209673.128108;-28.992665084841942
1739209673.128116;-33.981070128970906
1739209673.128124;-38.13080360867914
1739209673.1281319;-45.120503652039325
1739209673.1281397;-38.13080360867914
1739209673.1281476;-35.57807855764607
1739209673.1281555;-38.13080360867914
1739209673.1281636;-35.57807855764607
1739209673.1281714;-33.981070128970906
1739209673.1281793;-31.141103565318915
1739209673.1281872;-38.13080360867914
1739209673.128195;-38.13080360867914
1739209673.1282032;-38.13080360867914
1739209673.128211;-45.120503652039325
1739209673.128219;-45.120503652039325
1739209673.1282268;-38.13080360867914
1739209673.1282346;-31.141103565318915
1739209673.1282427;-33.981070128970906
1739209673.1282506;-38.13080360867914
1739209673.1282585;-38.13080360867914
1739209673.1282663;-45.120503652039325
1739209673.1282742;-38.13080360867914
1739209673.1282823;-45.120503652039325
1739209673.1282902;-38.13080360867914
1739209673.128298;-38.13080360867914
1739209673.128306;-38.13080360867914
1739209673.1283138;-45.120503652039325
1739209673.128322;-45.120503652039325
1739209673.1283298;-45.120503652039325
1739209673.1283376;-38.13080360867914
1739209673.1283455;-38.13080360867914
1739209673.1283534;-45.120503652039325
1739209673.1283615;-38.13080360867914
1739209673.1283693;-38.13080360867914
1739209673.1283772;-45.120503652039325
1739209673.128385;-45.120503652039325
1739209673.128393;-35.57807855764607
1739209673.128401;-45.120503652039325
1739209673.128409;-45.120503652039325
1739209673.1284168;-33.981070128970906
1739209673.1284246;-45.120503652039325
1739209673.1284328;-38.13080360867914
1739209673.1284406;-38.13080360867914
1739209673.1284485;-33.981070128970906
1739209673.1284564;-38.13080360867914
1739209673.1284642;-38.13080360867914
1739209673.1284723;-38.13080360867914
1739209673.1284802;-45.120503652039325
1739209673.128488;-35.57807855764607
1739209673.128496;-38.13080360867914
1739209673.1285038;-45.120503652039325
1739209673.128512;-45.120503652039325
1739209673.1285198;-35.57807855764607
1739209673.1285276;-45.120503652039325
1739209673.1285355;-45.120503652039325
1739209673.1285434;-31.141103565318915
1739209673.1285515;-33.981070128970906
1739209673.1285594;-33.981070128970906
1739209673.1285672;-38.13080360867914
1739209673.128575;-38.13080360867914
1739209673.128583;-38.13080360867914
1739209673.128591;-38.13080360867914
1739209673.128599;-35.57807855764607
1739209673.1286068;-45.120503652039325
1739209673.1286147;-35.57807855764607
1739209673.1286225;-38.13080360867914
1739209673.1286306;-45.120503652039325
1739209673.1286385;-38.13080360867914
1739209673.1286464;-32.816014438256545
1739209673.1286542;-45.120503652039325
1739209673.128662;-45.120503652039325
1739209673.1286702;-45.120503652039325
1739209673.128678;-45.120503652039325
1739209673.128686;-45.120503652039325
1739209673.1286938;-45.120503652039325
1739209673.1287017;-38.13080360867914
1739209673.1287098;-38.13080360867914
1739209673.1287177;-45.120503652039325
1739209673.1287255;-38.13080360867914
1739209673.1287334;-45.120503652039325
1739209673.1287413;-45.120503652039325
1739209673.1287494;-38.13080360867914
1739209673.1287572;-35.57807855764607
1739209673.128765;-38.13080360867914
1739209673.128773;-45.120503652039325
1739209673.1287808;-45.120503652039325
1739209673.128789;-45.120503652039325
1739209673.1287968;-38.13080360867914
1739209673.1288047;-38.13080360867914
1739209673.1288126;-45.120503652039325
1739209673.1288204;-45.120503652039325
1739209673.1288285;-38.13080360867914
1739209673.1288364;-38.13080360867914
1739209673.1288443;-35.57807855764607
1739209673.1288521;-38.13080360867914
1739209673.12886;-45.120503652039325
1739209673.128868;-45.120503652039325
1739209673.128876;-38.13080360867914
1739209673.1288838;-32.816014438256545
1739209673.1288917;-38.13080360867914
1739209673.1288996;-38.13080360867914
1739209673.1289077;-45.120503652039325
1739209673.1289155;-45.120503652039325
1739209673.1289234;-45.120503652039325
1739209673.1289313;-38.13080360867914
1739209673.1289392;-38.13080360867914
1739209673.1289473;-45.120503652039325
1739209673.1289551;-45.120503652039325
1739209673.128963;-45.120503652039325
1739209673.1289709;-38.13080360867914
1739209673.128979;-38.13080360867914
1739209673.1289868;-45.120503652039325
1739209673.1289947;-45.120503652039325
1739209673.1290026;-35.57807855764607
1739209673.1290104;-31.141103565318915
1739209673.1290185;-45.120503652039325
1739209673.1290264;-38.13080360867914
1739209673.1290343;-45.120503652039325
1739209673.1290421;-33.981070128970906
1739209673.12905;-35.57807855764607
1739209673.1290581;-45.120503652039325
1739209673.129066;-45.120503652039325
1739209673.1290739;-45.120503652039325
1739209673.1290817;-45.120503652039325
1739209673.1290896;-45.120503652039325
1739209673.1290977;-33.981070128970906
1739209673.1291056;-38.13080360867914
1739209673.1291134;-38.13080360867914
1739209673.1291213;-38.13080360867914
1739209673.1291292;-38.13080360867914
1739209673.1291373;-31.141103565318915
1739209673.1291451;-38.13080360867914
1739209673.129153;-38.13080360867914
1739209673.129161;-38.13080360867914
1739209673.1291687;-45.120503652039325
1739209673.1291769;-45.120503652039325
1739209673.1291847;-45.120503652039325
1739209673.1291926;-45.120503652039325
1739209673.1292005;-45.120503652039325
1739209673.1292083;-45.120503652039325
1739209673.1292164;-45.120503652039325
1739209673.1292243;-45.120503652039325
1739209673.1292322;-45.120503652039325
1739209673.12924;-45.120503652039325
1739209673.129248;-45.120503652039325
1739209673.129256;-38.13080360867914
1739209673.1292639;-35.57807855764607
1739209673.1292717;-45.120503652039325
1739209673.1292796;-38.13080360867914
1739209673.1292875;-38.13080360867914
1739209673.1292956;-38.13080360867914
1739209673.1293035;-38.13080360867914
1739209673.1293113;-45.120503652039325
1739209673.1293192;-38.13080360867914
1739209673.129327;-35.57807855764607
1739209673.1293352;-45.120503652039325
1739209673.129343;-38.13080360867914
1739209673.129351;-45.120503652039325
1739209673.1293588;-38.13080360867914
1739209673.1293666;-38.13080360867914
1739209673.1293747;-45.120503652039325
1739209673.1293826;-35.57807855764607
1739209673.1293905;-38.13080360867914
1739209673.1293983;-38.13080360867914
1739209673.1294062;-38.13080360867914
1739209673.1294143;-38.13080360867914
1739209673.1294222;-38.13080360867914
1739209673.12943;-45.120503652039325
1739209673.129438;-38.13080360867914
1739209673.129446;-38.13080360867914
1739209673.129454;-31.141103565318915
1739209673.1294618;-38.13080360867914
1739209673.1294696;-35.57807855764607
1739209673.1294775;-38.13080360867914
1739209673.1294856;-45.120503652039325
1739209673.1294935;-35.57807855764607
1739209673.1295013;-35.57807855764607
1739209673.1295092;-38.13080360867914
1739209673.129517;-30.49652367304973
1739209673.1295252;-33.981070128970906
1739209673.129533;-45.120503652039325
1739209673.129541;-45.120503652039325
1739209673.1295488;-38.13080360867914
1739209673.1295567;-33.981070128970906
1739209673.1295648;-33.981070128970906
1739209673.1295726;-45.120503652039325
1739209673.1295805;-32.816014438256545
1739209673.1295884;-31.141103565318915
1739209673.1295962;-32.816014438256545
1739209673.1296043;-38.13080360867914
1739209673.1296122;-45.120503652039325
1739209673.12962;-35.57807855764607
1739209673.129628;-35.57807855764607
1739209673.1296358;-38.13080360867914
1739209673.129644;-32.816014438256545
1739209673.1296518;-31.141103565318915
1739209673.1296597;-45.120503652039325
1739209673.1296675;-45.120503652039325
1739209673.1296754;-45.120503652039325
1739209673.1296835;-33.981070128970906
1739209673.1296914;-33.981070128970906
1739209673.1296992;-35.57807855764607
1739209673.129707;-33.981070128970906
1739209673.129715;-33.981070128970906
1739209673.129723;-38.13080360867914
1739209673.129731;-45.120503652039325
1739209673.1297388;-45.120503652039325
1739209673.1297467;-33.981070128970906
1739209673.1297545;-38.13080360867914
1739209673.1297626;-45.120503652039325
1739209673.1297705;-38.13080360867914
1739209673.1297784;-31.141103565318915
1739209673.1297863;-38.13080360867914
1739209673.1297941;-38.13080360867914
1739209673.1298022;-38.13080360867914
1739209673.12981;-33.981070128970906
1739209673.129818;-38.13080360867914
1739209673.1298258;-38.13080360867914
1739209673.1298337;-45.120503652039325
1739209673.1298418;-38.13080360867914
1739209673.1298497;-38.13080360867914
1739209673.1298575;-38.13080360867914
1739209673.1298654;-45.120503652039325
1739209673.1298733;-45.120503652039325
1739209673.1298814;-45.120503652039325
1739209673.1298892;-45.120503652039325
1739209673.129897;-45.120503652039325
1739209673.129905;-38.13080360867914
1739209673.1299129;-45.120503652039325
1739209673.129921;-45.120503652039325
1739209673.1299288;-45.120503652039325
1739209673.1299367;-45.120503652039325
1739209673.1299446;-38.13080360867914
1739209673.1299524;-45.120503652039325
1739209673.1299605;-38.13080360867914
1739209673.1299684;-27.267205301931607
1739209673.1299763;-38.13080360867914
1739209673.1299841;-45.120503652039325
1739209673.1299922;-38.13080360867914
1739209673.13;-38.13080360867914
1739209673.130008;-38.13080360867914
1739209673.1300159;-35.57807855764607
1739209673.1300237;-45.120503652039325
1739209673.1300318;-32.81601443825658
1739209673.1300397;-38.13080360867914
1739209673.1300476;-38.13080360867914
1739209673.1300554;-45.120503652039325
1739209673.1300633;-45.120503652039325
1739209673.1300714;-38.13080360867914
1739209673.1300793;-38.13080360867914
1739209673.1300871;-45.120503652039325
1739209673.130095;-28.58837851428586
1739209673.1301029;-33.981070128970906
1739209673.130111;-45.120503652039325
1739209673.1301188;-38.13080360867914
1739209673.1301267;-38.13080360867914
1739209673.1301346;-45.120503652039325
1739209673.1301425;-45.120503652039325
1739209673.1301506;-33.981070128970906
1739209673.1301584;-33.981070128970956
1739209673.1301663;-45.120503652039325
1739209673.1301742;-45.120503652039325
1739209673.130182;-45.120503652039325
1739209673.1301901;-45.120503652039325
1739209673.130198;-45.120503652039325
1739209673.1302059;-45.120503652039325
1739209673.1302137;-45.120503652039325
1739209673.1302216;-29.438486411369333
1739209673.1302297;-31.141103565318893
1739209673.1302376;-45.120503652039325
1739209673.1302454;-38.13080360867914
1739209673.1302533;-38.13080360867914
1739209673.1302612;-38.13080360867914
1739209673.1302693;-38.13080360867914
1739209673.1302772;-45.120503652039325
1739209673.130285;-33.981070128970956
1739209673.130293;-45.120503652039325
1739209673.1303008;-38.13080360867914
1739209673.1303089;-38.13080360867914
1739209673.1303167;-38.13080360867914
1739209673.1303246;-45.120503652039325
1739209673.1303325;-45.120503652039325
1739209673.1303403;-45.120503652039325
1739209673.1303484;-35.57807855764607
1739209673.1303563;-35.57807855764607
1739209673.1303642;-45.120503652039325
1739209673.130372;-45.120503652039325
1739209673.13038;-45.120503652039325
1739209673.130388;-45.120503652039325
1739209673.130396;-38.13080360867914
1739209673.1304038;-45.120503652039325
1739209673.1304116;-35.57807855764607
1739209673.1304195;-35.57807855764607
1739209673.1304276;-45.120503652039325
1739209673.1304355;-45.120503652039325
1739209673.1304433;-32.816014438256545
1739209673.1304512;-38.13080360867914
1739209673.1304593;-45.120503652039325
1739209673.1304672;-38.13080360867914
1739209673.130475;-38.13080360867914
1739209673.130483;-45.120503652039325
1739209673.1304908;-35.57807855764607
1739209673.130499;-35.57807855764607
1739209673.1305068;-45.120503652039325
1739209673.1305146;-31.141103565318915
1739209673.1305225;-38.13080360867914
1739209673.1305304;-45.120503652039325
1739209673.1305385;-33.981070128970906
1739209673.1305463;-38.13080360867914
1739209673.1305542;-45.120503652039325
1739209673.130562;-45.120503652039325
1739209673.13057;-33.981070128970906
1739209673.130578;-35.57807855764607
1739209673.130586;-45.120503652039325
1739209673.1305938;-38.13080360867914
1739209673.1306016;-45.120503652039325
1739209673.1306095;-45.120503652039325
1739209673.1306176;-45.120503652039325
1739209673.1306255;-38.13080360867914
1739209673.1306334;-38.13080360867914
1739209673.1306412;-33.981070128970906
1739209673.130649;-30.49652367304973
1739209673.1306572;-38.13080360867914
1739209673.130665;-38.13080360867914
1739209673.130673;-38.13080360867914
1739209673.1306808;-45.120503652039325
1739209673.1306887;-45.120503652039325
1739209673.1306968;-45.120503652039325
1739209673.1307046;-45.120503652039325
1739209673.1307125;-45.120503652039325
1739209673.1307204;-45.120503652039325
1739209673.1307282;-38.13080360867914
1739209673.1307364;-45.120503652039325
1739209673.1307442;-35.57807855764607
1739209673.130752;-38.13080360867914
1739209673.13076;-38.13080360867914
1739209673.1307678;-35.57807855764607
1739209673.130776;-38.13080360867914
1739209673.1307838;-38.13080360867914
1739209673.1307917;-45.120503652039325
1739209673.1307995;-38.13080360867914
1739209673.1308074;-38.13080360867914
1739209673.1308155;-38.13080360867914
1739209673.1308234;-38.13080360867914
1739209673.1308312;-45.120503652039325
1739209673.130839;-38.13080360867914
1739209673.130847;-45.120503652039325
1739209673.130855;-38.13080360867914
1739209673.130863;-33.981070128970906
1739209673.1308708;-33.981070128970906
1739209673.1308787;-45.120503652039325
1739209673.1308866;-38.13080360867914
1739209673.1308947;-38.13080360867914
1739209673.1309025;-38.13080360867914
1739209673.1309104;-45.120503652039325
1739209673.1309183;-45.120503652039325
1739209673.1309261;-45.120503652039325
1739209673.1309342;-35.57807855764607
1739209673.130942;-38.13080360867914
1739209673.13095;-45.120503652039325
1739209673.1309578;-38.13080360867914
1739209673.1309657;-38.13080360867914
1739209673.1309738;-45.120503652039325
1739209673.1309817;-45.120503652039325
1739209673.1309896;-45.120503652039325
1739209673.1309974;-45.120503652039325
1739209673.1310055;-38.13080360867914
1739209673.1310134;-45.120503652039325
1739209673.1310213;-45.120503652039325
1739209673.1310291;-45.120503652039325
1739209673.131037;-38.13080360867914
1739209673.131045;-38.13080360867914
1739209673.131053;-33.981070128970906
1739209673.1310608;-33.981070128970906
1739209673.1310687;-38.13080360867914
1739209673.1310766;-45.120503652039325
1739209673.1310847;-45.120503652039325
1739209673.1310925;-45.120503652039325
1739209673.1311004;-38.13080360867914
1739209673.1311083;-45.120503652039325
1739209673.1311162;-31.141103565318915
1739209673.1311243;-33.981070128970906
1739209673.1311321;-45.120503652039325
1739209673.13114;-35.57807855764607
1739209673.1311479;-45.120503652039325
1739209673.1311557;-38.13080360867914
1739209673.1311638;-33.981070128970906
1739209673.1311717;-45.120503652039325
1739209673.1311796;-33.981070128970906
1739209673.1311874;-31.141103565318915
1739209673.1311953;-45.120503652039325
1739209673.1312034;-38.13080360867914
1739209673.1312113;-38.13080360867914
1739209673.1312191;-45.120503652039325
1739209673.131227;-45.120503652039325
1739209673.131235;-38.13080360867914
1739209673.131243;-38.13080360867914
1739209673.1312509;-32.816014438256545
1739209673.1312587;-38.13080360867914
1739209673.1312666;-33.981070128970906
1739209673.1312745;-38.13080360867914
1739209673.1312826;-38.13080360867914
1739209673.1312904;-38.13080360867914
1739209673.1312983;-38.13080360867914
1739209673.1313062;-38.13080360867914
1739209673.131314;-28.992665084841942
1739209673.1313221;-45.120503652039325
1739209673.13133;-45.120503652039325
1739209673.131338;-38.13080360867914
1739209673.1313457;-38.13080360867914
1739209673.1313536;-45.120503652039325
1739209673.1313617;-38.13080360867914
1739209673.1313696;-38.13080360867914
1739209673.1313775;-35.57807855764607
1739209673.1313853;-45.120503652039325
1739209673.1313932;-38.13080360867914
1739209673.1314013;-33.981070128970906
1739209673.1314092;-38.13080360867914
1739209673.131417;-38.13080360867914
1739209673.131425;-33.981070128970906
1739209673.1314328;-38.13080360867914
1739209673.1314409;-45.120503652039325
1739209673.1314487;-38.13080360867914
1739209673.1314566;-35.57807855764607
1739209673.1314645;-35.57807855764607
1739209673.1314726;-45.120503652039325
1739209673.1314805;-38.13080360867914
1739209673.1314883;-38.13080360867914
1739209673.1314962;-38.13080360867914
1739209673.131504;-45.120503652039325
1739209673.1315122;-45.120503652039325
1739209673.13152;-38.13080360867914
1739209673.131528;-38.13080360867914
1739209673.1315358;-45.120503652039325
1739209673.1315436;-45.120503652039325
1739209673.1315517;-35.57807855764607
1739209673.1315596;-38.13080360867914
1739209673.1315675;-38.13080360867914
1739209673.1315753;-45.120503652039325
1739209673.1315832;-38.13080360867914
1739209673.1315913;-38.13080360867914
1739209673.1315992;-38.13080360867914
1739209673.131607;-38.13080360867914
1739209673.131615;-38.13080360867914
1739209673.1316228;-38.13080360867914
1739209673.131631;-28.58837851428586
1739209673.1316388;-38.13080360867914
1739209673.1316466;-45.120503652039325
1739209673.1316545;-38.13080360867914
1739209673.1316624;-38.13080360867914
1739209673.1316705;-45.120503652039325
1739209673.1316783;-38.13080360867914
1739209673.1316862;-38.13080360867914
1739209673.131694;-38.13080360867914
1739209673.131702;-45.120503652039325
1739209673.13171;-38.13080360867914
1739209673.131718;-45.120503652039325
1739209673.1317258;-38.13080360867914
1739209673.1317337;-45.120503652039325
1739209673.1317415;-45.120503652039325
1739209673.1317496;-38.13080360867914
1739209673.1317575;-31.141103565318915
1739209673.1317654;-35.57807855764607
1739209673.1317732;-45.120503652039325
1739209673.131781;-38.13080360867914
1739209673.1317892;-38.13080360867914
1739209673.131797;-33.981070128970906
1739209673.131805;-45.120503652039325
1739209673.1318128;-45.120503652039325
1739209673.1318207;-38.13080360867914
1739209673.1318288;-38.13080360867914
1739209673.1318367;-45.120503652039325
1739209673.1318445;-45.120503652039325
1739209673.1318524;-38.13080360867914
1739209673.1318603;-45.120503652039325
1739209673.1318684;-45.120503652039325
1739209673.1318762;-38.13080360867914
1739209673.131884;-45.120503652039325
1739209673.131892;-45.120503652039325
1739209673.1318998;-45.120503652039325
1739209673.131908;-45.120503652039325
1739209673.1319158;-45.120503652039325
1739209673.1319237;-33.981070128970906
1739209673.1319315;-38.13080360867914
1739209673.1319394;-38.13080360867914
1739209673.1319475;-35.57807855764607
1739209673.1319554;-38.13080360867914
1739209673.1319633;-45.120503652039325
1739209673.1319711;-35.57807855764607
1739209673.131979;-38.13080360867914
1739209673.131987;-38.13080360867914
1739209673.131995;-45.120503652039325
1739209673.1320028;-38.13080360867914
1739209673.1320107;-45.120503652039325
1739209673.1320188;-45.120503652039325
1739209673.1320267;-33.981070128970906
1739209673.1320345;-38.13080360867914
1739209673.1320424;-38.13080360867914
1739209673.1320503;-38.13080360867914
1739209673.1320584;-38.13080360867914
1739209673.1320662;-35.57807855764607
1739209673.132074;-38.13080360867914
1739209673.132082;-38.13080360867914
1739209673.1320899;-33.981070128970906
1739209673.132098;-38.13080360867914
1739209673.1321058;-45.120503652039325
1739209673.1321137;-45.120503652039325
1739209673.1321216;-38.13080360867914
1739209673.1321294;-38.13080360867914
1739209673.1321375;-45.120503652039325
1739209673.1321454;-45.120503652039325
1739209673.1321533;-35.57807855764607
1739209673.1321611;-38.13080360867914
1739209673.132169;-38.13080360867914
1739209673.132177;-38.13080360867914
1739209673.132185;-38.13080360867914
1739209673.1321929;-33.981070128970906
1739209673.1322007;-45.120503652039325
1739209673.1322086;-45.120503652039325
1739209673.1322167;-45.120503652039325
1739209673.1322246;-45.120503652039325
1739209673.1322324;-45.120503652039325
1739209673.1322403;-45.120503652039325
1739209673.1322482;-33.981070128970906
1739209673.1322563;-45.120503652039325
1739209673.1322641;-38.13080360867914
1739209673.132272;-38.13080360867914
1739209673.1322799;-38.13080360867914
1739209673.1322877;-45.120503652039325
1739209673.1322958;-45.120503652039325
1739209673.1323037;-32.816014438256545
1739209673.1323116;-45.120503652039325
1739209673.1323195;-45.120503652039325
1739209673.1323273;-45.120503652039325
1739209673.1323354;-33.981070128970906
1739209673.1323433;-38.13080360867914
1739209673.1323512;-38.13080360867914
1739209673.132359;-45.120503652039325
1739209673.132367;-45.120503652039325
1739209673.132375;-33.981070128970906
1739209673.1323829;-45.120503652039325
1739209673.1323907;-38.13080360867914
1739209673.1323986;-33.981070128970906
1739209673.1324065;-38.13080360867914
1739209673.1324146;-45.120503652039325
1739209673.1324224;-45.120503652039325
1739209673.1324303;-38.13080360867914
1739209673.1324382;-38.13080360867914
1739209673.132446;-45.120503652039325
1739209673.1324542;-45.120503652039325
1739209673.132462;-38.13080360867914
1739209673.13247;-35.57807855764607
1739209673.1324778;-35.57807855764607
1739209673.1324859;-38.13080360867914
1739209673.1324937;-38.13080360867914
1739209673.1325016;-38.13080360867914
1739209673.1325095;-38.13080360867914
1739209673.1325173;-38.13080360867914
1739209673.1325254;-38.13080360867914
1739209673.1325333;-38.13080360867914
1739209673.1325412;-38.13080360867914
1739209673.132549;-45.120503652039325
1739209673.132557;-45.120503652039325
1739209673.132565;-38.13080360867914
1739209673.132573;-38.13080360867914
1739209673.1325808;-38.13080360867914
1739209673.1325886;-38.13080360867914
1739209673.1325965;-31.141103565318915
1739209673.1326046;-35.57807855764607
1739209673.1326125;-45.120503652039325
1739209673.1326203;-33.981070128970906
1739209673.1326282;-35.57807855764607
1739209673.132636;-38.13080360867914
1739209673.1326442;-38.13080360867914
1739209673.132652;-45.120503652039325
1739209673.13266;-38.13080360867914
1739209673.1326678;-38.13080360867914
1739209673.1326756;-38.13080360867914
1739209673.1326838;-38.13080360867914
1739209673.1326916;-38.13080360867914
1739209673.1326995;-38.13080360867914
1739209673.1327074;-38.13080360867914
1739209673.1327152;-33.981070128970906
1739209673.1327233;-28.992665084841942
1739209673.1327312;-33.981070128970906
1739209673.132739;-38.13080360867914
1739209673.132747;-45.120503652039325
1739209673.1327548;-32.816014438256545
1739209673.132763;-35.57807855764607
1739209673.1327708;-45.120503652039325
1739209673.1327786;-45.120503652039325
1739209673.1327865;-35.57807855764607
1739209673.1327944;-38.13080360867914
1739209673.1328025;-45.120503652039325
1739209673.1328104;-45.120503652039325
1739209673.1328182;-45.120503652039325
1739209673.132826;-38.13080360867914
1739209673.132834;-45.120503652039325
1739209673.132842;-38.13080360867914
1739209673.13285;-27.267205301931607
1739209673.1328578;-35.57807855764607
1739209673.1328657;-45.120503652039325
1739209673.1328735;-45.120503652039325
