CAN Message; 0x150:030062b78130f110
1739209632.100072;-45.120503652039325
1739209632.1000812;-35.57807855764607
1739209632.1000905;-45.120503652039325
1739209632.1000998;-35.57807855764607
1739209632.100109;-32.816014438256545
1739209632.1001184;-45.120503652039325
1739209632.1001275;-45.120503652039325
1739209632.1001368;-35.57807855764607
1739209632.100146;-35.57807855764607
1739209632.1001554;-45.120503652039325
1739209632.1001647;-45.120503652039325
1739209632.100174;-38.13080360867914
1739209632.1001832;-38.13080360867914
1739209632.1001925;-45.120503652039325
1739209632.1002016;-45.120503652039325
1739209632.100211;-45.120503652039325
1739209632.1002202;-45.120503652039325
1739209632.1002295;-38.13080360867914
1739209632.1002388;-33.981070128970906
1739209632.100248;-45.120503652039325
1739209632.1002574;-45.120503652039325
1739209632.1002667;-45.120503652039325
1739209632.1002758;-45.120503652039325
1739209632.100285;-38.13080360867914
1739209632.1002944;-45.120503652039325
1739209632.1003036;-38.13080360867914
1739209632.100313;-45.120503652039325
1739209632.1003222;-38.13080360867914
1739209632.1003315;-28.58837851428586
1739209632.1003408;-38.13080360867914
1739209632.10035;-38.13080360867914
1739209632.1003592;-38.13080360867914
1739209632.1003685;-45.120503652039325
1739209632.1003778;-38.13080360867914
1739209632.100387;-38.13080360867914
1739209632.1003964;-45.120503652039325
1739209632.1004057;-31.141103565318943
1739209632.1004148;-45.120503652039325
1739209632.100424;-45.120503652039325
1739209632.1004333;-45.120503652039325
1739209632.1004426;-45.120503652039325
1739209632.100452;-35.57807855764607
1739209632.1004612;-35.57807855764607
1739209632.1004705;-38.13080360867914
1739209632.1004798;-28.992665084841942
1739209632.100489;-38.13080360867914
1739209632.1004982;-35.57807855764607
1739209632.1005075;-38.13080360867914
1739209632.1005168;-35.57807855764607
1739209632.100526;-38.13080360867914
1739209632.1005354;-35.57807855764607
1739209632.1005447;-45.120503652039325
1739209632.100554;-38.13080360867914
1739209632.100563;-45.120503652039325
1739209632.1005723;-38.13080360867914
1739209632.1005816;-45.120503652039325
1739209632.100591;-38.13080360867914
1739209632.1006002;-38.13080360867914
1739209632.1006095;-38.13080360867914
1739209632.1006188;-38.13080360867914
1739209632.1006281;-33.981070128970906
1739209632.1006372;-33.981070128970906
1739209632.1006465;-33.981070128970906
1739209632.1006558;-45.120503652039325
1739209632.100665;-45.120503652039325
1739209632.1006744;-38.13080360867914
1739209632.1006837;-38.13080360867914
1739209632.100693;-38.13080360867914
1739209632.1007023;-32.816014438256545
1739209632.1007113;-35.57807855764607
1739209632.1007206;-38.13080360867914
1739209632.10073;-45.120503652039325
1739209632.1007392;-45.120503652039325
1739209632.1007485;-38.13080360867914
1739209632.1007578;-33.981070128970906
1739209632.1007671;-38.13080360867914
1739209632.1007762;-32.81601443825658
1739209632.1007855;-38.13080360867914
1739209632.1007948;-33.981070128970906
1739209632.100804;-45.120503652039325
1739209632.1008134;-45.120503652039325
1739209632.1008227;-38.13080360867914
1739209632.100832;-38.13080360867914
1739209632.1008413;-45.120503652039325
1739209632.1008503;-31.141103565318915
1739209632.1008596;-33.981070128970906
1739209632.100869;-35.57807855764607
1739209632.1008782;-38.13080360867914
1739209632.1008875;-45.120503652039325
1739209632.1008968;-38.13080360867914
1739209632.1009061;-33.981070128970906
1739209632.1009154;-38.13080360867914
1739209632.1009245;-38.13080360867914
1739209632.1009338;-38.13080360867914
1739209632.100943;-45.120503652039325
1739209632.1009524;-38.13080360867914
1739209632.1009617;-45.120503652039325
1739209632.100971;-45.120503652039325
1739209632.1009803;-45.120503652039325
1739209632.1009896;-45.120503652039325
1739209632.1009986;-45.120503652039325
1739209632.101008;-45.120503652039325
1739209632.1010172;-38.13080360867914
1739209632.1010265;-35.57807855764607
1739209632.1010358;-38.13080360867914
1739209632.1010451;-45.120503652039325
1739209632.1010544;-45.120503652039325
1739209632.1010637;-45.120503652039325
1739209632.1010728;-38.13080360867914
1739209632.101082;-35.57807855764607
1739209632.1010914;-38.13080360867914
1739209632.1011007;-45.120503652039325
1739209632.10111;-45.120503652039325
1739209632.1011193;-38.13080360867914
1739209632.1011286;-38.13080360867914
1739209632.1011379;-45.120503652039325
1739209632.101147;-38.13080360867914
1739209632.1011562;-38.13080360867914
1739209632.1011655;-38.13080360867914
1739209632.1011748;-45.120503652039325
1739209632.1011841;-45.120503652039325
1739209632.1011934;-45.120503652039325
1739209632.1012027;-45.120503652039325
1739209632.1012118;-45.120503652039325
1739209632.101221;-45.120503652039325
1739209632.1012304;-38.13080360867914
1739209632.1012397;-38.13080360867914
1739209632.101249;-38.13080360867914
1739209632.1012583;-45.120503652039325
1739209632.1012676;-31.141103565318915
1739209632.1012769;-35.57807855764607
1739209632.101286;-45.120503652039325
1739209632.1012952;-45.120503652039325
1739209632.1013045;-38.13080360867914
1739209632.1013138;-35.57807855764607
1739209632.1013231;-45.120503652039325
1739209632.1013324;-45.120503652039325
1739209632.1013417;-38.13080360867914
1739209632.101351;-45.120503652039325
1739209632.10136;-45.120503652039325
1739209632.1013694;-45.120503652039325
1739209632.1013787;-45.120503652039325
1739209632.101388;-45.120503652039325
1739209632.1013973;-38.13080360867914
1739209632.1014066;-38.13080360867914
1739209632.1014159;-38.13080360867914
1739209632.1014252;-38.13080360867914
1739209632.1014342;-35.57807855764607
1739209632.1014435;-35.57807855764607
1739209632.1014528;-32.816014438256545
1739209632.1014621;-35.57807855764607
1739209632.1014714;-38.13080360867914
1739209632.1014807;-38.13080360867914
1739209632.10149;-38.13080360867914
1739209632.1014993;-38.13080360867914
1739209632.1015084;-45.120503652039325
1739209632.1015177;-38.13080360867914
1739209632.101527;-45.120503652039325
1739209632.1015363;-45.120503652039325
1739209632.1015456;-45.120503652039325
1739209632.1015549;-45.120503652039325
1739209632.1015642;-45.120503652039325
1739209632.1015732;-45.120503652039325
1739209632.1015825;-38.13080360867914
1739209632.1015918;-38.13080360867914
1739209632.1016011;-45.120503652039325
1739209632.1016104;-38.13080360867914
1739209632.1016197;-38.13080360867914
1739209632.101629;-38.13080360867914
1739209632.1016383;-38.13080360867914
1739209632.1016474;-38.13080360867914
1739209632.1016567;-45.120503652039325
1739209632.101666;-45.120503652039325
1739209632.1016753;-35.57807855764607
1739209632.1016846;-35.57807855764607
1739209632.1016939;-45.120503652039325
1739209632.1017032;-45.120503652039325
1739209632.1017125;-45.120503652039325
1739209632.1017215;-45.120503652039325
1739209632.1017308;-45.120503652039325
1739209632.1017401;-45.120503652039325
1739209632.1017494;-45.120503652039325
1739209632.1017587;-45.120503652039325
1739209632.101768;-38.13080360867914
1739209632.1017773;-38.13080360867914
1739209632.1017866;-45.120503652039325
1739209632.1017957;-38.13080360867914
1739209632.101805;-38.13080360867914
1739209632.1018143;-45.120503652039325
1739209632.1018236;-29.438486411369333
1739209632.1018329;-31.141103565318893
1739209632.1018422;-45.120503652039325
1739209632.1018515;-45.120503652039325
1739209632.1018608;-35.57807855764607
1739209632.1018698;-35.57807855764607
1739209632.1018791;-45.120503652039325
1739209632.1018884;-45.120503652039325
1739209632.1018977;-45.120503652039325
1739209632.101907;-45.120503652039325
1739209632.1019163;-45.120503652039325
1739209632.1019256;-45.120503652039325
1739209632.101935;-45.120503652039325
1739209632.101944;-45.120503652039325
1739209632.1019533;-38.13080360867914
1739209632.1019626;-38.13080360867914
1739209632.1019719;-38.13080360867914
1739209632.1019812;-45.120503652039325
1739209632.1019905;-45.120503652039325
1739209632.1019998;-45.120503652039325
1739209632.1020088;-38.13080360867914
1739209632.102018;-38.13080360867914
1739209632.1020274;-45.120503652039325
1739209632.1020367;-45.120503652039325
1739209632.102046;-35.57807855764607
1739209632.1020553;-29.438486411369333
1739209632.1020646;-45.120503652039325
1739209632.102074;-45.120503652039325
1739209632.102083;-38.13080360867914
1739209632.1020923;-35.57807855764607
1739209632.1021016;-45.120503652039325
1739209632.1021109;-45.120503652039325
1739209632.1021202;-45.120503652039325
1739209632.1021295;-45.120503652039325
1739209632.1021388;-38.13080360867914
1739209632.102148;-45.120503652039325
1739209632.102157;-45.120503652039325
1739209632.1021664;-45.120503652039325
1739209632.1021757;-38.13080360867914
1739209632.102185;-45.120503652039325
1739209632.1021943;-35.57807855764607
1739209632.1022036;-28.58837851428586
1739209632.102213;-38.13080360867914
1739209632.1022222;-38.13080360867914
1739209632.1022313;-38.13080360867914
1739209632.1022406;-35.57807855764607
1739209632.1022499;-45.120503652039325
1739209632.1022592;-38.13080360867914
1739209632.1022685;-38.13080360867914
1739209632.1022778;-45.120503652039325
1739209632.102287;-45.120503652039325
1739209632.1022964;-45.120503652039325
1739209632.1023054;-35.57807855764607
1739209632.1023147;-35.57807855764607
1739209632.102324;-45.120503652039325
1739209632.1023333;-45.120503652039325
1739209632.1023426;-38.13080360867914
1739209632.102352;-45.120503652039325
1739209632.1023612;-45.120503652039325
1739209632.1023703;-45.120503652039325
1739209632.1023796;-45.120503652039325
1739209632.1023889;-45.120503652039325
1739209632.1023982;-33.981070128970906
1739209632.1024075;-38.13080360867914
1739209632.1024168;-35.57807855764607
1739209632.102426;-32.816014438256545
1739209632.1024354;-38.13080360867914
1739209632.1024444;-38.13080360867914
1739209632.1024537;-38.13080360867914
1739209632.102463;-32.816014438256545
1739209632.1024723;-33.981070128970906
1739209632.1024816;-38.13080360867914
1739209632.102491;-35.57807855764607
1739209632.1025002;-38.13080360867914
1739209632.1025095;-45.120503652039325
1739209632.1025186;-45.120503652039325
1739209632.1025279;-45.120503652039325
1739209632.1025372;-45.120503652039325
1739209632.1025465;-38.13080360867914
1739209632.1025558;-45.120503652039325
1739209632.102565;-38.13080360867914
1739209632.1025743;-32.816014438256545
1739209632.1025836;-45.120503652039325
1739209632.1025927;-45.120503652039325
1739209632.102602;-35.57807855764607
1739209632.1026113;-35.57807855764607
1739209632.1026206;-38.13080360867914
1739209632.10263;-45.120503652039325
1739209632.1026392;-45.120503652039325
1739209632.1026485;-45.120503652039325
1739209632.1026578;-45.120503652039325
1739209632.1026669;-35.57807855764607
1739209632.1026762;-38.13080360867914
1739209632.1026855;-31.141103565318915
1739209632.1026947;-38.13080360867914
1739209632.102704;-45.120503652039325
1739209632.1027133;-45.120503652039325
1739209632.1027226;-38.13080360867914
1739209632.102732;-38.13080360867914
1739209632.102741;-38.13080360867914
1739209632.1027503;-38.13080360867914
1739209632.1027596;-38.13080360867914
1739209632.102769;-45.120503652039325
1739209632.1027782;-45.120503652039325
1739209632.1027875;-45.120503652039325
1739209632.1027968;-38.13080360867914
1739209632.1028059;-38.13080360867914
1739209632.1028152;-38.13080360867914
1739209632.1028244;-45.120503652039325
1739209632.1028337;-38.13080360867914
1739209632.102843;-38.13080360867914
1739209632.1028523;-38.13080360867914
1739209632.1028616;-38.13080360867914
1739209632.102871;-45.120503652039325
1739209632.10288;-38.13080360867914
1739209632.1028893;-38.13080360867914
1739209632.1028986;-45.120503652039325
1739209632.102908;-45.120503652039325
1739209632.1029172;-45.120503652039325
1739209632.1029265;-38.13080360867914
1739209632.1029358;-45.120503652039325
1739209632.102945;-45.120503652039325
1739209632.1029541;-31.141103565318915
1739209632.1029634;-38.13080360867914
1739209632.1029727;-45.120503652039325
1739209632.102982;-38.13080360867914
1739209632.1029913;-33.981070128970906
1739209632.1030006;-35.57807855764607
1739209632.10301;-45.120503652039325
1739209632.1030192;-45.120503652039325
1739209632.1030283;-45.120503652039325
1739209632.1030376;-38.13080360867914
1739209632.103047;-38.13080360867914
1739209632.1030562;-45.120503652039325
1739209632.1030655;-38.13080360867914
1739209632.1030748;-38.13080360867914
1739209632.103084;-45.120503652039325
1739209632.1030934;-45.120503652039325
1739209632.1031024;-45.120503652039325
1739209632.1031117;-38.13080360867914
1739209632.103121;-38.13080360867914
1739209632.1031303;-38.13080360867914
1739209632.1031396;-33.981070128970906
1739209632.103149;-38.13080360867914
1739209632.1031582;-45.120503652039325
1739209632.1031673;-45.120503652039325
1739209632.1031766;-28.58837851428586
1739209632.103186;-35.57807855764607
1739209632.1031952;-45.120503652039325
1739209632.1032045;-38.13080360867914
1739209632.1032138;-45.120503652039325
1739209632.103223;-45.120503652039325
1739209632.1032324;-45.120503652039325
1739209632.1032414;-45.120503652039325
1739209632.1032507;-38.13080360867914
1739209632.10326;-38.13080360867914
1739209632.1032693;-38.13080360867914
1739209632.1032786;-45.120503652039325
1739209632.103288;-45.120503652039325
1739209632.1032972;-38.13080360867914
1739209632.1033065;-45.120503652039325
1739209632.1033156;-45.120503652039325
1739209632.103325;-28.58837851428586
1739209632.1033342;-31.141103565318893
1739209632.1033435;-45.120503652039325
1739209632.1033528;-45.120503652039325
1739209632.103362;-35.57807855764607
1739209632.1033714;-38.13080360867914
1739209632.1033807;-45.120503652039325
1739209632.1033897;-38.13080360867914
1739209632.103399;-38.13080360867914
1739209632.1034083;-45.120503652039325
1739209632.1034176;-35.57807855764607
1739209632.103427;-38.13080360867914
1739209632.1034362;-33.981070128970906
1739209632.1034455;-45.120503652039325
1739209632.1034548;-45.120503652039325
1739209632.103464;-45.120503652039325
1739209632.1034732;-35.57807855764607
1739209632.1034825;-35.57807855764607
1739209632.1034918;-38.13080360867914
1739209632.103501;-38.13080360867914
1739209632.1035104;-45.120503652039325
1739209632.1035197;-45.120503652039325
1739209632.103529;-45.120503652039325
1739209632.103538;-38.13080360867914
1739209632.1035473;-38.13080360867914
1739209632.1035566;-38.13080360867914
1739209632.103566;-38.13080360867914
1739209632.1035752;-45.120503652039325
1739209632.1035845;-45.120503652039325
1739209632.1035938;-38.13080360867914
1739209632.103603;-45.120503652039325
1739209632.1036122;-35.57807855764607
1739209632.1036215;-45.120503652039325
1739209632.1036308;-45.120503652039325
1739209632.10364;-45.120503652039325
1739209632.1036494;-45.120503652039325
1739209632.1036587;-45.120503652039325
1739209632.103668;-45.120503652039325
1739209632.103677;-35.57807855764607
1739209632.1036863;-45.120503652039325
1739209632.1036956;-31.141103565318893
1739209632.103705;-29.438486411369333
1739209632.1037142;-38.13080360867914
1739209632.1037235;-35.57807855764607
1739209632.1037328;-38.13080360867914
1739209632.1037421;-38.13080360867914
1739209632.1037512;-38.13080360867914
1739209632.1037605;-35.57807855764607
1739209632.1037698;-45.120503652039325
1739209632.103779;-33.981070128970956
1739209632.1037884;-35.57807855764607
1739209632.1037977;-38.13080360867914
1739209632.103807;-45.120503652039325
1739209632.1038163;-45.120503652039325
1739209632.1038253;-32.816014438256545
1739209632.1038346;-38.13080360867914
1739209632.103844;-38.13080360867914
1739209632.1038532;-38.13080360867914
1739209632.1038625;-45.120503652039325
1739209632.1038718;-38.13080360867914
1739209632.1038811;-38.13080360867914
1739209632.1038904;-45.120503652039325
1739209632.1038995;-38.13080360867914
1739209632.1039088;-33.981070128970906
1739209632.103918;-45.120503652039325
1739209632.1039274;-45.120503652039325
1739209632.1039367;-38.13080360867914
1739209632.103946;-35.57807855764607
1739209632.1039553;-45.120503652039325
1739209632.1039643;-38.13080360867914
1739209632.1039736;-38.13080360867914
1739209632.103983;-32.816014438256545
1739209632.1039922;-45.120503652039325
1739209632.1040015;-45.120503652039325
1739209632.1040108;-38.13080360867914
1739209632.10402;-38.13080360867914
1739209632.1040294;-45.120503652039325
1739209632.1040385;-45.120503652039325
1739209632.1040478;-33.981070128970906
1739209632.104057;-35.57807855764607
1739209632.1040664;-38.13080360867914
1739209632.1040757;-38.13080360867914
1739209632.104085;-38.13080360867914
1739209632.1040943;-38.13080360867914
1739209632.1041036;-45.120503652039325
1739209632.1041126;-38.13080360867914
1739209632.104122;-33.981070128970906
1739209632.1041312;-33.981070128970906
1739209632.1041405;-45.120503652039325
1739209632.1041498;-45.120503652039325
1739209632.104159;-38.13080360867914
1739209632.1041684;-35.57807855764607
1739209632.1041777;-45.120503652039325
1739209632.1041868;-45.120503652039325
1739209632.104196;-35.57807855764607
1739209632.1042054;-35.57807855764607
1739209632.1042147;-45.120503652039325
1739209632.104224;-45.120503652039325
1739209632.1042333;-38.13080360867914
1739209632.1042426;-38.13080360867914
1739209632.1042519;-45.120503652039325
1739209632.104261;-45.120503652039325
1739209632.1042702;-45.120503652039325
1739209632.1042795;-38.13080360867914
1739209632.1042888;-38.13080360867914
1739209632.104298;-38.13080360867914
1739209632.1043074;-33.981070128970906
1739209632.1043167;-38.13080360867914
1739209632.1043258;-45.120503652039325
1739209632.104335;-35.57807855764607
1739209632.1043444;-33.981070128970906
1739209632.1043537;-38.13080360867914
1739209632.104363;-45.120503652039325
1739209632.1043723;-33.981070128970906
1739209632.1043816;-33.981070128970906
1739209632.1043909;-45.120503652039325
1739209632.1044;-45.120503652039325
1739209632.1044092;-45.120503652039325
1739209632.1044185;-35.57807855764607
1739209632.1044278;-38.13080360867914
1739209632.104437;-45.120503652039325
1739209632.1044464;-38.13080360867914
1739209632.1044557;-38.13080360867914
1739209632.104465;-35.57807855764607
1739209632.104474;-45.120503652039325
1739209632.1044834;-38.13080360867914
1739209632.1044927;-38.13080360867914
1739209632.104502;-35.57807855764607
1739209632.1045113;-35.57807855764607
1739209632.1045206;-38.13080360867914
1739209632.1045299;-33.981070128970906
1739209632.1045392;-45.120503652039325
1739209632.1045482;-38.13080360867914
1739209632.1045575;-33.981070128970906
1739209632.1045668;-38.13080360867914
1739209632.104576;-45.120503652039325
1739209632.1045854;-45.120503652039325
1739209632.1045947;-45.120503652039325
1739209632.104604;-32.81601443825658
1739209632.1046133;-38.13080360867914
1739209632.1046224;-45.120503652039325
1739209632.1046317;-45.120503652039325
1739209632.104641;-45.120503652039325
1739209632.1046503;-35.57807855764607
1739209632.1046596;-45.120503652039325
1739209632.1046689;-38.13080360867914
1739209632.1046782;-28.992665084841942
1739209632.1046875;-45.120503652039325
1739209632.1046965;-45.120503652039325
1739209632.1047058;-38.13080360867914
1739209632.104715;-31.141103565318915
1739209632.1047244;-35.57807855764607
1739209632.1047337;-45.120503652039325
1739209632.104743;-38.13080360867914
1739209632.1047523;-38.13080360867914
1739209632.1047614;-45.120503652039325
1739209632.1047707;-38.13080360867914
1739209632.10478;-45.120503652039325
1739209632.1047893;-33.981070128970906
1739209632.1047986;-38.13080360867914
1739209632.1048079;-38.13080360867914
1739209632.1048172;-38.13080360867914
1739209632.1048265;-45.120503652039325
1739209632.1048355;-38.13080360867914
1739209632.1048448;-45.120503652039325
1739209632.104854;-38.13080360867914
1739209632.1048634;-38.13080360867914
1739209632.1048727;-35.57807855764607
1739209632.104882;-38.13080360867914
1739209632.1048913;-38.13080360867914
1739209632.1049006;-26.991370085610722
1739209632.1049097;-35.57807855764607
1739209632.104919;-38.13080360867914
1739209632.1049283;-38.13080360867914
1739209632.1049376;-38.13080360867914
1739209632.1049469;-45.120503652039325
1739209632.1049562;-45.120503652039325
1739209632.1049654;-38.13080360867914
1739209632.1049747;-31.141103565318943
1739209632.1049838;-45.120503652039325
1739209632.104993;-38.13080360867914
1739209632.1050024;-45.120503652039325
1739209632.1050117;-38.13080360867914
1739209632.105021;-38.13080360867914
1739209632.1050303;-35.57807855764607
1739209632.1050396;-32.816014438256545
1739209632.105049;-38.13080360867914
1739209632.105058;-38.13080360867914
1739209632.1050673;-38.13080360867914
1739209632.1050766;-38.13080360867914
1739209632.1050858;-45.120503652039325
1739209632.1050951;-45.120503652039325
1739209632.1051044;-45.120503652039325
1739209632.1051137;-45.120503652039325
1739209632.1051228;-35.57807855764607
1739209632.105132;-38.13080360867914
1739209632.1051414;-45.120503652039325
1739209632.1051507;-45.120503652039325
1739209632.10516;-38.13080360867914
1739209632.1051693;-38.13080360867914
1739209632.1051786;-45.120503652039325
1739209632.105188;-45.120503652039325
1739209632.105197;-45.120503652039325
1739209632.1052063;-38.13080360867914
1739209632.1052155;-32.816014438256545
1739209632.1052248;-35.57807855764607
1739209632.1052341;-38.13080360867914
1739209632.1052434;-35.57807855764607
1739209632.1052527;-38.13080360867914
1739209632.105262;-45.120503652039325
1739209632.105271;-38.13080360867914
1739209632.1052804;-35.57807855764607
1739209632.1052897;-45.120503652039325
1739209632.105299;-38.13080360867914
1739209632.1053083;-38.13080360867914
1739209632.1053176;-45.120503652039325
1739209632.105327;-45.120503652039325
1739209632.1053362;-45.120503652039325
1739209632.1053452;-45.120503652039325
1739209632.1053545;-38.13080360867914
1739209632.1053638;-45.120503652039325
1739209632.1053731;-45.120503652039325
1739209632.1053824;-38.13080360867914
1739209632.1053917;-38.13080360867914
1739209632.105401;-45.120503652039325
1739209632.1054103;-45.120503652039325
1739209632.1054194;-35.57807855764607
1739209632.1054287;-35.57807855764607
1739209632.105438;-45.120503652039325
1739209632.1054473;-38.13080360867914
1739209632.1054566;-45.120503652039325
1739209632.105466;-38.13080360867914
1739209632.1054752;-35.57807855764607
1739209632.1054845;-45.120503652039325
1739209632.1054935;-45.120503652039325
1739209632.1055028;-38.13080360867914
1739209632.1055121;-45.120503652039325
1739209632.1055214;-38.13080360867914
1739209632.1055307;-38.13080360867914
1739209632.10554;-38.13080360867914
1739209632.1055493;-45.120503652039325
1739209632.1055584;-45.120503652039325
1739209632.1055677;-45.120503652039325
1739209632.105577;-33.981070128970906
1739209632.1055863;-38.13080360867914
1739209632.1055956;-45.120503652039325
1739209632.105605;-38.13080360867914
1739209632.1056142;-38.13080360867914
1739209632.1056235;-38.13080360867914
1739209632.1056325;-38.13080360867914
1739209632.1056418;-45.120503652039325
1739209632.1056511;-45.120503652039325
1739209632.1056604;-45.120503652039325
1739209632.1056697;-38.13080360867914
1739209632.105679;-45.120503652039325
1739209632.1056883;-38.13080360867914
1739209632.1056976;-45.120503652039325
1739209632.1057067;-38.13080360867914
1739209632.105716;-35.57807855764607
1739209632.1057253;-38.13080360867914
1739209632.1057346;-38.13080360867914
1739209632.105744;-45.120503652039325
1739209632.1057532;-35.57807855764607
1739209632.1057625;-32.816014438256545
1739209632.1057718;-45.120503652039325
1739209632.1057808;-38.13080360867914
1739209632.1057901;-38.13080360867914
1739209632.1057994;-28.992665084841942
1739209632.1058087;-33.981070128970906
1739209632.105818;-38.13080360867914
1739209632.1058273;-38.13080360867914
1739209632.1058366;-32.816014438256545
1739209632.105846;-35.57807855764607
1739209632.105855;-38.13080360867914
1739209632.1058643;-38.13080360867914
1739209632.1058736;-33.981070128970906
1739209632.105883;-38.13080360867914
1739209632.1058922;-45.120503652039325
1739209632.1059015;-38.13080360867914
1739209632.1059108;-35.57807855764607
1739209632.1059198;-45.120503652039325
1739209632.1059291;-45.120503652039325
1739209632.1059384;-38.13080360867914
1739209632.1059477;-28.992665084841942
1739209632.105957;-33.981070128970906
1739209632.1059663;-35.57807855764607
1739209632.1059756;-38.13080360867914
1739209632.105985;-33.981070128970906
1739209632.105994;-38.13080360867914
1739209632.1060033;-45.120503652039325
1739209632.1060126;-32.816014438256545
1739209632.106022;-35.57807855764607
1739209632.1060312;-45.120503652039325
1739209632.1060405;-45.120503652039325
1739209632.1060498;-35.57807855764607
1739209632.106059;-35.57807855764607
