CAN Message; 0x1a7:0000d45a491b11cf
1739209816.4118829;-38.13080360867914
1739209816.4119036;-45.120503652039325
1739209816.4119246;-45.120503652039325
1739209816.4119453;-38.13080360867914
1739209816.411966;-45.120503652039325
1739209816.4119868;-45.120503652039325
1739209816.4120078;-38.13080360867914
1739209816.4120286;-31.141103565318915
1739209816.4120493;-31.141103565318915
1739209816.41207;-35.57807855764607
1739209816.412091;-38.13080360867914
1739209816.4121118;-38.13080360867914
1739209816.4121325;-38.13080360867914
1739209816.4121532;-35.57807855764607
1739209816.4121742;-38.13080360867914
1739209816.412195;-38.13080360867914
1739209816.4122157;-35.57807855764607
1739209816.4122365;-33.981070128970906
1739209816.4122574;-38.13080360867914
1739209816.4122782;-45.120503652039325
1739209816.412299;-45.120503652039325
1739209816.4123197;-35.57807855764607
1739209816.4123406;-45.120503652039325
1739209816.4123614;-38.13080360867914
1739209816.4123821;-31.141103565318915
1739209816.4124029;-38.13080360867914
1739209816.4124238;-45.120503652039325
1739209816.4124446;-38.13080360867914
1739209816.4124653;-38.13080360867914
1739209816.412486;-38.13080360867914
1739209816.412507;-38.13080360867914
1739209816.4125278;-38.13080360867914
1739209816.4125485;-33.981070128970906
1739209816.4125695;-45.120503652039325
1739209816.4125903;-45.120503652039325
1739209816.412611;-45.120503652039325
1739209816.4126318;-38.13080360867914
1739209816.4126527;-45.120503652039325
1739209816.4126735;-38.13080360867914
1739209816.4126942;-38.13080360867914
1739209816.412715;-45.120503652039325
1739209816.412736;-45.120503652039325
1739209816.4127567;-38.13080360867914
1739209816.4127774;-35.57807855764607
1739209816.4127982;-45.120503652039325
1739209816.4128191;-45.120503652039325
1739209816.41284;-38.13080360867914
1739209816.4128606;-33.981070128970906
1739209816.4128814;-33.981070128970906
1739209816.4129024;-38.13080360867914
1739209816.412923;-38.13080360867914
1739209816.4129438;-38.13080360867914
1739209816.4129646;-35.57807855764607
1739209816.4129856;-45.120503652039325
1739209816.4130063;-45.120503652039325
1739209816.413027;-38.13080360867914
1739209816.4130478;-45.120503652039325
1739209816.4130688;-45.120503652039325
1739209816.4130895;-38.13080360867914
1739209816.4131103;-38.13080360867914
1739209816.413131;-45.120503652039325
1739209816.413152;-45.120503652039325
1739209816.4131727;-38.13080360867914
1739209816.4131935;-45.120503652039325
1739209816.4132142;-45.120503652039325
1739209816.4132352;-45.120503652039325
1739209816.413256;-38.13080360867914
1739209816.4132767;-35.57807855764607
1739209816.4132977;-38.13080360867914
1739209816.4133184;-45.120503652039325
1739209816.4133391;-38.13080360867914
1739209816.4133599;-38.13080360867914
1739209816.4133809;-35.57807855764607
1739209816.4134016;-35.57807855764607
1739209816.4134223;-38.13080360867914
1739209816.413443;-45.120503652039325
1739209816.413464;-38.13080360867914
1739209816.4134848;-32.816014438256545
1739209816.4135056;-38.13080360867914
1739209816.4135263;-38.13080360867914
1739209816.4135473;-45.120503652039325
1739209816.413568;-38.13080360867914
1739209816.4135888;-38.13080360867914
1739209816.4136095;-45.120503652039325
1739209816.4136305;-38.13080360867914
1739209816.4136512;-38.13080360867914
1739209816.413672;-35.57807855764607
1739209816.4136927;-45.120503652039325
1739209816.4137137;-38.13080360867914
1739209816.4137344;-32.816014438256545
1739209816.4137552;-45.120503652039325
1739209816.413776;-45.120503652039325
1739209816.413797;-45.120503652039325
1739209816.4138176;-45.120503652039325
1739209816.4138384;-45.120503652039325
1739209816.4138591;-45.120503652039325
1739209816.41388;-33.981070128970906
1739209816.4139009;-38.13080360867914
1739209816.4139216;-38.13080360867914
1739209816.4139426;-38.13080360867914
1739209816.4139633;-45.120503652039325
1739209816.413984;-45.120503652039325
1739209816.4140048;-45.120503652039325
1739209816.4140258;-45.120503652039325
1739209816.4140465;-45.120503652039325
1739209816.4140673;-45.120503652039325
1739209816.414088;-33.981070128970906
1739209816.414109;-45.120503652039325
1739209816.4141297;-38.13080360867914
1739209816.4141505;-38.13080360867914
1739209816.4141712;-38.13080360867914
1739209816.4141922;-38.13080360867914
1739209816.414213;-32.816014438256545
1739209816.4142337;-26.991370085610736
1739209816.4142544;-38.13080360867914
1739209816.4142754;-38.13080360867914
1739209816.4142962;-45.120503652039325
1739209816.414317;-35.57807855764607
1739209816.4143376;-38.13080360867914
1739209816.4143586;-45.120503652039325
1739209816.4143794;-45.120503652039325
1739209816.4144;-45.120503652039325
1739209816.4144208;-38.13080360867914
1739209816.4144418;-45.120503652039325
1739209816.4144626;-45.120503652039325
1739209816.4144833;-45.120503652039325
1739209816.414504;-45.120503652039325
1739209816.414525;-45.120503652039325
1739209816.4145458;-33.981070128970906
1739209816.4145665;-32.816014438256545
1739209816.4145875;-45.120503652039325
1739209816.4146082;-45.120503652039325
1739209816.414629;-35.57807855764607
1739209816.4146497;-35.57807855764607
1739209816.4146707;-38.13080360867914
1739209816.4146914;-38.13080360867914
1739209816.4147122;-38.13080360867914
1739209816.414733;-45.120503652039325
1739209816.414754;-45.120503652039325
1739209816.4147747;-45.120503652039325
1739209816.4147954;-45.120503652039325
1739209816.4148161;-45.120503652039325
1739209816.4148371;-38.13080360867914
1739209816.4148579;-45.120503652039325
1739209816.4148786;-45.120503652039325
1739209816.4148993;-45.120503652039325
1739209816.4149203;-45.120503652039325
1739209816.414941;-45.120503652039325
1739209816.4149618;-38.13080360867914
1739209816.4149826;-45.120503652039325
1739209816.4150035;-38.13080360867914
1739209816.4150243;-45.120503652039325
1739209816.415045;-45.120503652039325
1739209816.4150658;-28.58837851428586
1739209816.4150867;-38.13080360867914
1739209816.4151075;-45.120503652039325
1739209816.4151282;-38.13080360867914
1739209816.415149;-38.13080360867914
1739209816.41517;-38.13080360867914
1739209816.4151907;-38.13080360867914
1739209816.4152114;-38.13080360867914
1739209816.4152324;-33.981070128970956
1739209816.4152532;-45.120503652039325
1739209816.415274;-45.120503652039325
1739209816.4152946;-45.120503652039325
1739209816.4153156;-45.120503652039325
1739209816.4153364;-45.120503652039325
1739209816.415357;-45.120503652039325
1739209816.4153779;-38.13080360867914
1739209816.4153988;-27.267205301931607
1739209816.4154196;-33.981070128970906
1739209816.4154403;-45.120503652039325
1739209816.415461;-45.120503652039325
1739209816.415482;-35.57807855764607
1739209816.4155028;-35.57807855764607
1739209816.4155235;-45.120503652039325
1739209816.4155443;-38.13080360867914
1739209816.4155653;-45.120503652039325
1739209816.415586;-45.120503652039325
1739209816.4156067;-38.13080360867914
1739209816.4156275;-45.120503652039325
1739209816.4156485;-45.120503652039325
1739209816.4156692;-38.13080360867914
1739209816.41569;-45.120503652039325
1739209816.4157107;-38.13080360867914
1739209816.4157317;-31.141103565318915
1739209816.4157524;-33.981070128970906
1739209816.4157732;-38.13080360867914
1739209816.415794;-38.13080360867914
1739209816.4158149;-38.13080360867914
1739209816.4158356;-45.120503652039325
1739209816.4158564;-45.120503652039325
1739209816.4158773;-45.120503652039325
1739209816.415898;-45.120503652039325
1739209816.4159188;-45.120503652039325
1739209816.4159396;-45.120503652039325
1739209816.4159606;-38.13080360867914
1739209816.4159813;-38.13080360867914
1739209816.416002;-38.13080360867914
1739209816.4160228;-45.120503652039325
1739209816.4160438;-35.57807855764607
1739209816.4160645;-35.57807855764607
1739209816.4160852;-38.13080360867914
1739209816.416106;-45.120503652039325
1739209816.416127;-38.13080360867914
1739209816.4161477;-38.13080360867914
1739209816.4161685;-45.120503652039325
1739209816.4161892;-45.120503652039325
1739209816.4162102;-38.13080360867914
1739209816.416231;-30.49652367304973
1739209816.4162517;-38.13080360867914
1739209816.4162724;-45.120503652039325
1739209816.4162934;-33.981070128970906
1739209816.4163141;-32.816014438256545
1739209816.4163349;-35.57807855764607
1739209816.4163556;-45.120503652039325
1739209816.4163766;-38.13080360867914
1739209816.4163973;-38.13080360867914
1739209816.416418;-45.120503652039325
1739209816.4164388;-45.120503652039325
1739209816.4164598;-38.13080360867914
1739209816.4164805;-38.13080360867914
1739209816.4165013;-45.120503652039325
1739209816.416522;-45.120503652039325
1739209816.416543;-45.120503652039325
1739209816.4165637;-38.13080360867914
1739209816.4165845;-38.13080360867914
1739209816.4166055;-38.13080360867914
1739209816.4166262;-38.13080360867914
1739209816.416647;-38.13080360867914
1739209816.4166677;-38.13080360867914
1739209816.4166887;-32.816014438256545
1739209816.4167094;-45.120503652039325
1739209816.4167302;-45.120503652039325
1739209816.416751;-45.120503652039325
1739209816.416772;-45.120503652039325
1739209816.4167926;-45.120503652039325
1739209816.4168134;-38.13080360867914
1739209816.416834;-38.13080360867914
1739209816.416855;-45.120503652039325
1739209816.4168758;-38.13080360867914
1739209816.4168966;-35.57807855764607
1739209816.4169173;-38.13080360867914
1739209816.4169383;-45.120503652039325
1739209816.416959;-45.120503652039325
1739209816.4169798;-45.120503652039325
1739209816.4170005;-38.13080360867914
1739209816.4170215;-38.13080360867914
1739209816.4170423;-35.57807855764607
1739209816.417063;-45.120503652039325
1739209816.4170837;-30.49652367304973
1739209816.4171047;-38.13080360867914
1739209816.4171255;-38.13080360867914
1739209816.4171462;-45.120503652039325
1739209816.417167;-38.13080360867914
1739209816.417188;-38.13080360867914
1739209816.4172087;-45.120503652039325
1739209816.4172294;-45.120503652039325
1739209816.4172504;-45.120503652039325
1739209816.4172711;-45.120503652039325
1739209816.4172919;-45.120503652039325
1739209816.4173126;-45.120503652039325
1739209816.4173336;-38.13080360867914
1739209816.4173543;-45.120503652039325
1739209816.417375;-45.120503652039325
1739209816.4173958;-45.120503652039325
1739209816.4174168;-35.57807855764607
1739209816.4174376;-32.816014438256545
1739209816.4174583;-38.13080360867914
1739209816.417479;-45.120503652039325
1739209816.4175;-38.13080360867914
1739209816.4175208;-38.13080360867914
1739209816.4175415;-45.120503652039325
1739209816.4175622;-32.816014438256545
1739209816.4175832;-45.120503652039325
1739209816.417604;-45.120503652039325
1739209816.4176247;-38.13080360867914
1739209816.4176455;-35.57807855764607
1739209816.4176664;-45.120503652039325
1739209816.4176872;-45.120503652039325
1739209816.417708;-38.13080360867914
1739209816.4177287;-38.13080360867914
1739209816.4177496;-35.57807855764607
1739209816.4177704;-32.816014438256545
1739209816.4177911;-45.120503652039325
1739209816.4178119;-38.13080360867914
1739209816.4178329;-38.13080360867914
1739209816.4178536;-45.120503652039325
1739209816.4178743;-33.981070128970906
1739209816.4178953;-35.57807855764607
1739209816.417916;-38.13080360867914
1739209816.4179368;-45.120503652039325
1739209816.4179575;-45.120503652039325
1739209816.4179785;-38.13080360867914
1739209816.4179993;-45.120503652039325
1739209816.41802;-45.120503652039325
1739209816.4180408;-38.13080360867914
1739209816.4180617;-45.120503652039325
1739209816.4180825;-45.120503652039325
1739209816.4181032;-45.120503652039325
1739209816.418124;-45.120503652039325
1739209816.418145;-45.120503652039325
1739209816.4181657;-35.57807855764607
1739209816.4181864;-35.57807855764607
1739209816.4182072;-45.120503652039325
1739209816.4182281;-38.13080360867914
1739209816.418249;-33.981070128970906
1739209816.4182696;-35.57807855764607
1739209816.4182904;-38.13080360867914
1739209816.4183114;-45.120503652039325
1739209816.418332;-45.120503652039325
1739209816.4183528;-38.13080360867914
1739209816.4183736;-38.13080360867914
1739209816.4183946;-38.13080360867914
1739209816.4184153;-45.120503652039325
1739209816.418436;-38.13080360867914
1739209816.4184568;-45.120503652039325
1739209816.4184778;-45.120503652039325
1739209816.4184985;-38.13080360867914
1739209816.4185193;-45.120503652039325
1739209816.41854;-45.120503652039325
1739209816.418561;-45.120503652039325
1739209816.4185817;-35.57807855764607
1739209816.4186025;-29.438486411369333
1739209816.4186234;-45.120503652039325
1739209816.4186442;-45.120503652039325
1739209816.418665;-45.120503652039325
1739209816.4186857;-33.981070128970906
1739209816.4187067;-45.120503652039325
1739209816.4187274;-38.13080360867914
1739209816.4187481;-38.13080360867914
1739209816.418769;-38.13080360867914
1739209816.4187899;-33.981070128970906
1739209816.4188106;-33.981070128970906
1739209816.4188313;-45.120503652039325
1739209816.418852;-45.120503652039325
1739209816.418873;-38.13080360867914
1739209816.4188938;-35.57807855764607
1739209816.4189146;-38.13080360867914
1739209816.4189353;-38.13080360867914
1739209816.4189563;-35.57807855764607
1739209816.418977;-35.57807855764607
1739209816.4189978;-38.13080360867914
1739209816.4190185;-38.13080360867914
1739209816.4190395;-33.981070128970906
1739209816.4190602;-35.57807855764607
1739209816.419081;-38.13080360867914
1739209816.4191017;-45.120503652039325
1739209816.4191227;-31.141103565318915
1739209816.4191434;-35.57807855764607
1739209816.4191642;-45.120503652039325
1739209816.419185;-45.120503652039325
1739209816.419206;-35.57807855764607
1739209816.4192266;-35.57807855764607
1739209816.4192474;-38.13080360867914
1739209816.4192684;-38.13080360867914
1739209816.419289;-45.120503652039325
1739209816.4193099;-45.120503652039325
1739209816.4193306;-45.120503652039325
1739209816.4193516;-45.120503652039325
1739209816.4193723;-45.120503652039325
1739209816.419393;-38.13080360867914
1739209816.4194138;-45.120503652039325
1739209816.4194348;-31.141103565318915
1739209816.4194555;-38.13080360867914
1739209816.4194763;-45.120503652039325
1739209816.419497;-38.13080360867914
1739209816.419518;-33.981070128970906
1739209816.4195387;-38.13080360867914
1739209816.4195595;-45.120503652039325
1739209816.4195802;-38.13080360867914
1739209816.4196012;-38.13080360867914
1739209816.419622;-38.13080360867914
1739209816.4196427;-38.13080360867914
1739209816.4196634;-38.13080360867914
1739209816.4196844;-38.13080360867914
1739209816.4197052;-45.120503652039325
1739209816.419726;-45.120503652039325
1739209816.4197466;-45.120503652039325
1739209816.4197676;-31.141103565318915
1739209816.4197884;-33.981070128970906
1739209816.419809;-33.981070128970906
1739209816.4198298;-45.120503652039325
1739209816.4198508;-45.120503652039325
1739209816.4198716;-38.13080360867914
1739209816.4198923;-32.816014438256545
1739209816.4199133;-45.120503652039325
1739209816.419934;-45.120503652039325
1739209816.4199548;-35.57807855764607
1739209816.4199755;-38.13080360867914
1739209816.4199965;-45.120503652039325
1739209816.4200172;-35.57807855764607
1739209816.420038;-38.13080360867914
1739209816.4200587;-45.120503652039325
1739209816.4200797;-35.57807855764607
1739209816.4201005;-38.13080360867914
1739209816.4201212;-45.120503652039325
1739209816.420142;-45.120503652039325
1739209816.420163;-38.13080360867914
1739209816.4201837;-35.57807855764607
1739209816.4202044;-45.120503652039325
1739209816.4202251;-45.120503652039325
1739209816.4202461;-33.981070128970906
1739209816.4202669;-33.981070128970906
1739209816.4202876;-38.13080360867914
1739209816.4203084;-38.13080360867914
1739209816.4203293;-38.13080360867914
1739209816.42035;-45.120503652039325
1739209816.4203708;-33.981070128970906
1739209816.4203916;-45.120503652039325
1739209816.4204125;-45.120503652039325
1739209816.4204333;-38.13080360867914
1739209816.420454;-45.120503652039325
1739209816.4204748;-38.13080360867914
1739209816.4204957;-38.13080360867914
1739209816.4205165;-45.120503652039325
1739209816.4205372;-45.120503652039325
1739209816.4205582;-45.120503652039325
1739209816.420579;-45.120503652039325
1739209816.4205997;-45.120503652039325
1739209816.4206204;-38.13080360867914
1739209816.4206414;-35.57807855764607
1739209816.4206622;-38.13080360867914
1739209816.420683;-45.120503652039325
1739209816.4207036;-33.981070128970906
1739209816.4207246;-45.120503652039325
1739209816.4207454;-35.57807855764607
1739209816.420766;-38.13080360867914
1739209816.4207869;-33.981070128970906
1739209816.4208078;-35.57807855764607
1739209816.4208286;-45.120503652039325
1739209816.4208493;-45.120503652039325
1739209816.42087;-38.13080360867914
1739209816.420891;-35.57807855764607
1739209816.4209118;-45.120503652039325
1739209816.4209325;-45.120503652039325
1739209816.4209533;-45.120503652039325
1739209816.4209743;-45.120503652039325
1739209816.420995;-38.13080360867914
1739209816.4210157;-38.13080360867914
1739209816.4210365;-33.981070128970906
1739209816.4210575;-38.13080360867914
1739209816.4210782;-38.13080360867914
1739209816.421099;-45.120503652039325
1739209816.4211197;-35.57807855764607
1739209816.4211407;-32.816014438256545
1739209816.4211614;-38.13080360867914
1739209816.4211822;-38.13080360867914
1739209816.4212031;-38.13080360867914
1739209816.4212239;-35.57807855764607
1739209816.4212446;-45.120503652039325
1739209816.4212654;-45.120503652039325
1739209816.4212863;-45.120503652039325
1739209816.421307;-45.120503652039325
1739209816.4213278;-38.13080360867914
1739209816.4213486;-38.13080360867914
1739209816.4213696;-33.981070128970906
1739209816.4213903;-35.57807855764607
1739209816.421411;-38.13080360867914
1739209816.4214318;-45.120503652039325
1739209816.4214528;-30.49652367304973
1739209816.4214735;-31.141103565318893
1739209816.4214942;-45.120503652039325
1739209816.421515;-45.120503652039325
1739209816.421536;-35.57807855764607
1739209816.4215567;-35.57807855764607
1739209816.4215775;-45.120503652039325
1739209816.4215982;-38.13080360867914
1739209816.4216192;-38.13080360867914
1739209816.42164;-45.120503652039325
1739209816.4216607;-38.13080360867914
1739209816.4216814;-38.13080360867914
1739209816.4217024;-45.120503652039325
1739209816.4217231;-45.120503652039325
1739209816.4217439;-38.13080360867914
1739209816.4217646;-38.13080360867914
1739209816.4217856;-45.120503652039325
1739209816.4218063;-38.13080360867914
1739209816.421827;-45.120503652039325
1739209816.4218478;-45.120503652039325
1739209816.4218688;-38.13080360867914
1739209816.4218895;-38.13080360867914
1739209816.4219103;-38.13080360867914
1739209816.4219313;-38.13080360867914
1739209816.421952;-45.120503652039325
1739209816.4219728;-45.120503652039325
1739209816.4219935;-38.13080360867914
1739209816.4220145;-45.120503652039325
1739209816.4220352;-45.120503652039325
1739209816.422056;-45.120503652039325
1739209816.4220767;-38.13080360867914
1739209816.4220977;-45.120503652039325
1739209816.4221184;-45.120503652039325
1739209816.4221392;-45.120503652039325
1739209816.42216;-38.13080360867914
1739209816.422181;-38.13080360867914
1739209816.4222016;-38.13080360867914
1739209816.4222224;-38.13080360867914
1739209816.422243;-38.13080360867914
1739209816.422264;-45.120503652039325
1739209816.4222848;-32.816014438256545
1739209816.4223056;-28.21854285175415
1739209816.4223263;-45.120503652039325
1739209816.4223473;-45.120503652039325
1739209816.422368;-45.120503652039325
1739209816.4223888;-45.120503652039325
1739209816.4224095;-45.120503652039325
1739209816.4224305;-45.120503652039325
1739209816.4224513;-45.120503652039325
1739209816.422472;-33.981070128970956
1739209816.4224927;-38.13080360867914
1739209816.4225137;-38.13080360867914
1739209816.4225345;-45.120503652039325
1739209816.3964622;-45.120503652039325
1739209816.3964665;-45.120503652039325
1739209816.396471;-33.981070128970906
1739209816.3964753;-38.13080360867914
1739209816.3964798;-38.13080360867914
1739209816.3964841;-38.13080360867914
1739209816.3964884;-35.57807855764607
1739209816.396493;-32.816014438256545
1739209816.3964972;-38.13080360867914
1739209816.3965018;-45.120503652039325
1739209816.396506;-38.13080360867914
1739209816.3965104;-35.57807855764607
1739209816.396515;-38.13080360867914
1739209816.3965192;-35.57807855764607
1739209816.3965235;-38.13080360867914
1739209816.396528;-45.120503652039325
1739209816.3965323;-38.13080360867914
1739209816.3965368;-35.57807855764607
1739209816.396541;-35.57807855764607
1739209816.3965454;-38.13080360867914
1739209816.39655;-38.13080360867914
1739209816.3965542;-38.13080360867914
1739209816.3965588;-38.13080360867914
1739209816.396563;-33.981070128970956
1739209816.3965673;-38.13080360867914
1739209816.3965719;-35.57807855764607
1739209816.3965762;-35.57807855764607
1739209816.3965805;-45.120503652039325
1739209816.396585;-38.13080360867914
1739209816.3965893;-32.816014438256545
1739209816.3965938;-38.13080360867914
1739209816.396598;-28.58837851428586
1739209816.3966024;-38.13080360867914
1739209816.396607;-38.13080360867914
1739209816.3966112;-38.13080360867914
1739209816.3966157;-35.57807855764607
1739209816.39662;-38.13080360867914
1739209816.3966243;-45.120503652039325
1739209816.3966289;-45.120503652039325
1739209816.3966331;-33.981070128970956
1739209816.3966374;-45.120503652039325
1739209816.396642;-38.13080360867914
1739209816.3966463;-38.13080360867914
1739209816.3966508;-45.120503652039325
1739209816.396655;-45.120503652039325
1739209816.3966594;-45.120503652039325
1739209816.396664;-38.13080360867914
1739209816.3966682;-38.13080360867914
1739209816.3966727;-45.120503652039325
1739209816.396677;-38.13080360867914
1739209816.3966813;-45.120503652039325
1739209816.3966858;-45.120503652039325
1739209816.3966901;-38.13080360867914
1739209816.3966947;-45.120503652039325
1739209816.396699;-38.13080360867914
1739209816.3967032;-28.992665084841942
1739209816.3967078;-33.981070128970906
1739209816.396712;-45.120503652039325
1739209816.3967164;-38.13080360867914
1739209816.396721;-35.57807855764607
1739209816.3967252;-33.981070128970906
1739209816.3967297;-38.13080360867914
1739209816.396734;-38.13080360867914
1739209816.3967383;-45.120503652039325
1739209816.3967428;-38.13080360867914
1739209816.396747;-38.13080360867914
1739209816.3967516;-45.120503652039325
1739209816.396756;-45.120503652039325
1739209816.3967602;-38.13080360867914
1739209816.3967648;-38.13080360867914
1739209816.396769;-45.120503652039325
1739209816.3967733;-45.120503652039325
1739209816.3967779;-45.120503652039325
1739209816.3967822;-38.13080360867914
1739209816.3967867;-38.13080360867914
1739209816.396791;-45.120503652039325
1739209816.3967953;-45.120503652039325
1739209816.3967998;-32.816014438256545
1739209816.396804;-45.120503652039325
1739209816.3968086;-38.13080360867914
1739209816.396813;-35.57807855764607
1739209816.3968172;-38.13080360867914
1739209816.3968217;-38.13080360867914
1739209816.396826;-45.120503652039325
1739209816.3968306;-33.981070128970906
1739209816.3968349;-35.57807855764607
1739209816.3968391;-38.13080360867914
1739209816.3968437;-38.13080360867914
1739209816.396848;-38.13080360867914
1739209816.3968523;-35.57807855764607
1739209816.3968568;-35.57807855764607
1739209816.396861;-38.13080360867914
1739209816.3968656;-45.120503652039325
1739209816.39687;-38.13080360867914
1739209816.3968742;-45.120503652039325
1739209816.3968787;-45.120503652039325
1739209816.396883;-33.981070128970906
1739209816.3968875;-35.57807855764607
1739209816.3968918;-38.13080360867914
1739209816.3968961;-45.120503652039325
1739209816.3969007;-31.141103565318915
1739209816.396905;-32.816014438256545
1739209816.3969092;-38.13080360867914
1739209816.3969138;-38.13080360867914
1739209816.396918;-38.13080360867914
1739209816.3969226;-33.981070128970906
1739209816.3969269;-38.13080360867914
1739209816.3969312;-45.120503652039325
1739209816.3969357;-45.120503652039325
1739209816.39694;-38.13080360867914
1739209816.3969445;-38.13080360867914
1739209816.3969488;-45.120503652039325
1739209816.396953;-35.57807855764607
1739209816.3969576;-32.816014438256545
1739209816.396962;-38.13080360867914
1739209816.3969665;-38.13080360867914
1739209816.3969707;-38.13080360867914
1739209816.396975;-45.120503652039325
1739209816.3969796;-45.120503652039325
1739209816.3969839;-45.120503652039325
1739209816.3969882;-32.816014438256545
1739209816.3969927;-35.57807855764607
1739209816.396997;-38.13080360867914
1739209816.3970015;-38.13080360867914
1739209816.3970058;-35.57807855764607
1739209816.39701;-33.981070128970906
1739209816.3970146;-45.120503652039325
1739209816.397019;-35.57807855764607
1739209816.3970234;-45.120503652039325
1739209816.3970277;-45.120503652039325
1739209816.397032;-38.13080360867914
1739209816.3970366;-38.13080360867914
1739209816.3970408;-45.120503652039325
1739209816.3970451;-45.120503652039325
1739209816.3970497;-38.13080360867914
1739209816.397054;-45.120503652039325
1739209816.3970585;-31.141103565318893
1739209816.3970628;-32.816014438256545
1739209816.397067;-45.120503652039325
1739209816.3970716;-45.120503652039325
1739209816.397076;-45.120503652039325
1739209816.3970804;-38.13080360867914
1739209816.3970847;-38.13080360867914
1739209816.397089;-35.57807855764607
1739209816.3970935;-38.13080360867914
1739209816.3970978;-45.120503652039325
1739209816.397102;-38.13080360867914
1739209816.3971066;-35.57807855764607
1739209816.397111;-45.120503652039325
1739209816.3971155;-45.120503652039325
1739209816.3971198;-33.981070128970906
1739209816.397124;-45.120503652039325
1739209816.3971286;-45.120503652039325
1739209816.3971329;-45.120503652039325
1739209816.3971374;-45.120503652039325
1739209816.3971417;-45.120503652039325
1739209816.397146;-38.13080360867914
1739209816.3971505;-45.120503652039325
1739209816.3971548;-38.13080360867914
1739209816.3971593;-38.13080360867914
1739209816.3971636;-38.13080360867914
1739209816.397168;-35.57807855764607
1739209816.3971725;-38.13080360867914
1739209816.3971767;-45.120503652039325
1739209816.397181;-45.120503652039325
1739209816.3971856;-45.120503652039325
1739209816.3971899;-45.120503652039325
1739209816.3971944;-45.120503652039325
1739209816.3971987;-38.13080360867914
1739209816.4225402;-45.120503652039325
1739209816.422546;-38.13080360867914
1739209816.4225519;-45.120503652039325
1739209816.4225576;-33.981070128970906
1739209816.4225633;-30.49652367304973
1739209816.422569;-38.13080360867914
1739209816.422575;-45.120503652039325
1739209816.4225807;-38.13080360867914
1739209816.4225864;-32.816014438256545
1739209816.4225922;-38.13080360867914
1739209816.4225981;-38.13080360867914
1739209816.4226038;-38.13080360867914
1739209816.4226096;-45.120503652039325
1739209816.4226153;-45.120503652039325
1739209816.422621;-38.13080360867914
1739209816.422627;-38.13080360867914
1739209816.4226327;-38.13080360867914
1739209816.4226384;-38.13080360867914
1739209816.4226441;-35.57807855764607
1739209816.42265;-38.13080360867914
1739209816.4226558;-45.120503652039325
1739209816.4226615;-45.120503652039325
1739209816.4226673;-38.13080360867914
1739209816.422673;-45.120503652039325
1739209816.422679;-45.120503652039325
1739209816.4226847;-45.120503652039325
1739209816.4226904;-45.120503652039325
1739209816.422696;-45.120503652039325
1739209816.422702;-28.58837851428586
1739209816.4227078;-32.816014438256545
1739209816.4227135;-35.57807855764607
1739209816.4227192;-45.120503652039325
1739209816.4227252;-35.57807855764607
1739209816.422731;-38.13080360867914
1739209816.4227366;-32.816014438256545
1739209816.4227424;-38.13080360867914
1739209816.422748;-38.13080360867914
1739209816.422754;-33.981070128970906
1739209816.4227598;-31.141103565318893
1739209816.4227655;-45.120503652039325
1739209816.4227712;-45.120503652039325
1739209816.4227772;-45.120503652039325
1739209816.422783;-45.120503652039325
1739209816.4227886;-45.120503652039325
1739209816.4227943;-33.981070128970906
1739209816.4228003;-38.13080360867914
1739209816.422806;-45.120503652039325
1739209816.4228117;-45.120503652039325
1739209816.4228175;-45.120503652039325
1739209816.4228232;-45.120503652039325
1739209816.4228292;-45.120503652039325
1739209816.4228349;-45.120503652039325
1739209816.4228406;-33.981070128970906
1739209816.4228463;-45.120503652039325
1739209816.4228523;-45.120503652039325
1739209816.422858;-45.120503652039325
1739209816.4228637;-33.981070128970906
1739209816.4228694;-33.981070128970906
1739209816.4228752;-45.120503652039325
1739209816.4228811;-38.13080360867914
1739209816.4228868;-38.13080360867914
1739209816.4228926;-45.120503652039325
1739209816.4228983;-45.120503652039325
1739209816.4229043;-38.13080360867914
1739209816.42291;-38.13080360867914
1739209816.4229157;-38.13080360867914
1739209816.4229214;-45.120503652039325
1739209816.4229274;-45.120503652039325
1739209816.422933;-33.981070128970906
1739209816.4229388;-35.57807855764607
1739209816.4229445;-38.13080360867914
1739209816.4229503;-45.120503652039325
1739209816.4229562;-38.13080360867914
1739209816.422962;-45.120503652039325
1739209816.4229677;-45.120503652039325
1739209816.4229734;-45.120503652039325
1739209816.4229794;-45.120503652039325
1739209816.422985;-45.120503652039325
1739209816.4229908;-45.120503652039325
1739209816.4229965;-45.120503652039325
1739209816.4230025;-38.13080360867914
1739209816.4230082;-38.13080360867914
1739209816.423014;-45.120503652039325
1739209816.4230196;-38.13080360867914
1739209816.4230254;-45.120503652039325
1739209816.4230313;-45.120503652039325
1739209816.423037;-38.13080360867914
1739209816.4230428;-33.981070128970906
1739209816.4230485;-38.13080360867914
1739209816.4230545;-45.120503652039325
1739209816.4230602;-45.120503652039325
1739209816.423066;-45.120503652039325
1739209816.4230716;-38.13080360867914
1739209816.4230773;-38.13080360867914
1739209816.4230833;-45.120503652039325
1739209816.423089;-45.120503652039325
1739209816.4230947;-45.120503652039325
1739209816.4231005;-38.13080360867914
1739209816.4231064;-45.120503652039325
1739209816.4231122;-38.13080360867914
1739209816.4231179;-45.120503652039325
1739209816.4231236;-33.981070128970906
1739209816.4231296;-45.120503652039325
1739209816.4231353;-38.13080360867914
1739209816.423141;-33.981070128970906
