CAN Message; 0x1bb:00008e69facff597
1739209813.9463973;-38.13080360867914
1739209813.9464014;-33.981070128970906
1739209813.9464052;-45.120503652039325
1739209813.946409;-45.120503652039325
1739209813.9464128;-38.13080360867914
1739209813.9464166;-38.13080360867914
1739209813.9464204;-45.120503652039325
1739209813.9464242;-45.120503652039325
1739209813.946428;-35.57807855764607
1739209813.9464319;-31.141103565318915
1739209813.9464357;-38.13080360867914
1739209813.9464395;-38.13080360867914
1739209813.9464433;-38.13080360867914
1739209813.9464471;-38.13080360867914
1739209813.946451;-38.13080360867914
1739209813.9464548;-45.120503652039325
1739209813.9464586;-45.120503652039325
1739209813.9464624;-45.120503652039325
1739209813.9464662;-45.120503652039325
1739209813.94647;-38.13080360867914
1739209813.9464738;-38.13080360867914
1739209813.9464777;-45.120503652039325
1739209813.9464815;-38.13080360867914
1739209813.9464853;-38.13080360867914
1739209813.946489;-38.13080360867914
1739209813.946493;-45.120503652039325
1739209813.946497;-45.120503652039325
1739209813.9465008;-33.981070128970906
1739209813.9465046;-33.981070128970906
1739209813.9465084;-38.13080360867914
1739209813.9465122;-38.13080360867914
1739209813.946516;-38.13080360867914
1739209813.9465199;-38.13080360867914
1739209813.9465237;-38.13080360867914
1739209813.9465275;-45.120503652039325
1739209813.9465313;-33.981070128970906
1739209813.946535;-31.141103565318915
1739209813.946539;-45.120503652039325
1739209813.9465427;-45.120503652039325
1739209813.9465466;-45.120503652039325
1739209813.9465504;-45.120503652039325
1739209813.9465542;-45.120503652039325
1739209813.946558;-33.981070128970906
1739209813.9465618;-38.13080360867914
1739209813.9465656;-38.13080360867914
1739209813.9465694;-38.13080360867914
1739209813.9465733;-38.13080360867914
1739209813.946577;-45.120503652039325
1739209813.946581;-38.13080360867914
1739209813.9465847;-45.120503652039325
1739209813.9465885;-38.13080360867914
1739209813.9465926;-33.981070128970906
1739209813.9465964;-31.141103565318915
1739209813.9466002;-38.13080360867914
1739209813.946604;-38.13080360867914
1739209813.9466078;-38.13080360867914
1739209813.9466116;-45.120503652039325
1739209813.9466155;-45.120503652039325
1739209813.9466193;-45.120503652039325
1739209813.946623;-45.120503652039325
1739209813.946627;-33.981070128970906
1739209813.9466307;-35.57807855764607
1739209813.9466345;-45.120503652039325
1739209813.9466383;-45.120503652039325
1739209813.9466422;-33.981070128970906
1739209813.946646;-45.120503652039325
1739209813.9466498;-45.120503652039325
1739209813.9466536;-45.120503652039325
1739209813.9466574;-45.120503652039325
1739209813.9466612;-38.13080360867914
1739209813.946665;-38.13080360867914
1739209813.9466689;-45.120503652039325
1739209813.9466727;-35.57807855764607
1739209813.9466765;-32.816014438256545
1739209813.9466803;-45.120503652039325
1739209813.9466841;-45.120503652039325
1739209813.9466882;-33.981070128970906
1739209813.946692;-45.120503652039325
1739209813.9466958;-45.120503652039325
1739209813.9466996;-45.120503652039325
1739209813.9467034;-31.141103565318915
1739209813.9467072;-45.120503652039325
1739209813.946711;-45.120503652039325
1739209813.9467149;-45.120503652039325
1739209813.9467187;-45.120503652039325
1739209813.9467225;-38.13080360867914
1739209813.9467263;-45.120503652039325
1739209813.9467301;-45.120503652039325
1739209813.946734;-38.13080360867914
1739209813.9467378;-32.816014438256545
1739209813.9467416;-45.120503652039325
1739209813.9467454;-38.13080360867914
1739209813.9467492;-35.57807855764607
1739209813.946753;-38.13080360867914
1739209813.9467568;-45.120503652039325
1739209813.9467607;-45.120503652039325
1739209813.9467645;-45.120503652039325
1739209813.9467683;-45.120503652039325
1739209813.946772;-45.120503652039325
1739209813.946776;-45.120503652039325
1739209813.9467797;-38.13080360867914
1739209813.9467838;-45.120503652039325
1739209813.9467876;-38.13080360867914
1739209813.9467914;-35.57807855764607
1739209813.9467952;-38.13080360867914
1739209813.946799;-45.120503652039325
1739209813.9468029;-38.13080360867914
1739209813.9468067;-45.120503652039325
1739209813.9468105;-38.13080360867914
1739209813.9468143;-32.816014438256545
1739209813.946818;-38.13080360867914
1739209813.946822;-38.13080360867914
1739209813.9468257;-32.816014438256545
1739209813.9468296;-38.13080360867914
1739209813.9468334;-35.57807855764607
1739209813.9468372;-35.57807855764607
1739209813.946841;-45.120503652039325
1739209813.9468448;-38.13080360867914
1739209813.9468486;-33.981070128970906
1739209813.9468524;-35.57807855764607
1739209813.9468563;-45.120503652039325
1739209813.94686;-45.120503652039325
1739209813.946864;-30.49652367304973
1739209813.9468677;-38.13080360867914
1739209813.9468715;-45.120503652039325
1739209813.9468753;-45.120503652039325
1739209813.9468794;-45.120503652039325
1739209813.9468832;-45.120503652039325
1739209813.946887;-45.120503652039325
1739209813.9468908;-45.120503652039325
1739209813.9468946;-38.13080360867914
1739209813.9468985;-38.13080360867914
1739209813.9469023;-32.816014438256545
1739209813.946906;-26.991370085610722
1739209813.94691;-45.120503652039325
1739209813.9469137;-45.120503652039325
1739209813.9469175;-38.13080360867914
1739209813.9469213;-33.981070128970906
1739209813.9469252;-38.13080360867914
1739209813.946929;-33.981070128970906
1739209813.9469328;-45.120503652039325
1739209813.9469366;-45.120503652039325
1739209813.9469404;-45.120503652039325
1739209813.9469442;-45.120503652039325
1739209813.946948;-33.981070128970906
1739209813.9469519;-38.13080360867914
1739209813.9469557;-45.120503652039325
1739209813.9469595;-45.120503652039325
1739209813.9469633;-38.13080360867914
1739209813.9469671;-45.120503652039325
1739209813.946971;-45.120503652039325
1739209813.946975;-38.13080360867914
1739209813.9469788;-38.13080360867914
1739209813.9469826;-45.120503652039325
1739209813.9469864;-45.120503652039325
1739209813.9469903;-45.120503652039325
1739209813.946994;-38.13080360867914
1739209813.946998;-27.267205301931607
1739209813.9470017;-45.120503652039325
1739209813.9470055;-45.120503652039325
1739209813.9470093;-38.13080360867914
1739209813.9470131;-32.816014438256545
1739209813.947017;-38.13080360867914
1739209813.9470208;-38.13080360867914
1739209813.9470246;-38.13080360867914
1739209813.9470284;-32.81601443825658
1739209813.9470322;-38.13080360867914
1739209813.947036;-38.13080360867914
1739209813.9470398;-45.120503652039325
1739209813.9470437;-38.13080360867914
1739209813.9470475;-38.13080360867914
1739209813.9470513;-38.13080360867914
1739209813.947055;-45.120503652039325
1739209813.947059;-45.120503652039325
1739209813.9470627;-33.981070128970906
1739209813.9470665;-38.13080360867914
1739209813.9470706;-38.13080360867914
1739209813.9470744;-45.120503652039325
1739209813.9470782;-45.120503652039325
1739209813.947082;-33.981070128970906
1739209813.9470859;-45.120503652039325
1739209813.9470897;-45.120503652039325
1739209813.9470935;-32.816014438256545
1739209813.9470973;-35.57807855764607
1739209813.947101;-45.120503652039325
1739209813.947105;-45.120503652039325
1739209813.9471087;-33.981070128970906
1739209813.9471126;-38.13080360867914
1739209813.9471164;-38.13080360867914
1739209813.9471202;-45.120503652039325
1739209813.947124;-45.120503652039325
1739209813.9471278;-38.13080360867914
1739209813.9471316;-32.816014438256545
1739209813.9471354;-45.120503652039325
1739209813.9471393;-45.120503652039325
1739209813.947143;-38.13080360867914
1739209813.947147;-45.120503652039325
1739209813.9471507;-33.981070128970906
1739209813.9471545;-38.13080360867914
1739209813.9471583;-45.120503652039325
1739209813.9471622;-38.13080360867914
1739209813.9471662;-38.13080360867914
1739209813.94717;-38.13080360867914
1739209813.9471738;-38.13080360867914
1739209813.9471776;-38.13080360867914
1739209813.9471815;-38.13080360867914
1739209813.9471853;-45.120503652039325
1739209813.947189;-45.120503652039325
1739209813.947193;-45.120503652039325
1739209813.9471967;-31.141103565318915
1739209813.9472005;-38.13080360867914
1739209813.9472044;-45.120503652039325
1739209813.9472082;-45.120503652039325
1739209813.947212;-38.13080360867914
1739209813.9472158;-45.120503652039325
1739209813.9472196;-45.120503652039325
1739209813.9472234;-45.120503652039325
1739209813.9472272;-45.120503652039325
1739209813.947231;-45.120503652039325
1739209813.9472349;-45.120503652039325
1739209813.9472387;-38.13080360867914
1739209813.9472425;-35.57807855764607
1739209813.9472463;-32.816014438256545
1739209813.9472501;-38.13080360867914
1739209813.947254;-38.13080360867914
1739209813.9472578;-45.120503652039325
1739209813.9472618;-32.816014438256545
1739209813.9472656;-38.13080360867914
1739209813.9472694;-38.13080360867914
1739209813.9472733;-38.13080360867914
1739209813.947277;-45.120503652039325
1739209813.947281;-45.120503652039325
1739209813.9472847;-45.120503652039325
1739209813.9472885;-45.120503652039325
1739209813.9472923;-38.13080360867914
1739209813.9472961;-38.13080360867914
1739209813.9473;-45.120503652039325
1739209813.9473038;-45.120503652039325
1739209813.9473076;-33.981070128970956
1739209813.9473114;-38.13080360867914
1739209813.9473152;-38.13080360867914
1739209813.947319;-45.120503652039325
1739209813.9473228;-38.13080360867914
1739209813.9473267;-45.120503652039325
1739209813.9473305;-38.13080360867914
1739209813.9473343;-38.13080360867914
1739209813.947338;-25.62660358559016
1739209813.947342;-38.13080360867914
1739209813.9473457;-45.120503652039325
1739209813.9473495;-38.13080360867914
1739209813.9473534;-35.57807855764607
1739209813.9473574;-45.120503652039325
1739209813.9473612;-45.120503652039325
1739209813.947365;-32.816014438256545
1739209813.9473689;-38.13080360867914
1739209813.9473727;-38.13080360867914
1739209813.9473765;-26.991370085610722
1739209813.9473803;-22.175841390423358
1739209813.947384;-31.141103565318915
1739209813.947388;-33.981070128970906
1739209813.9473917;-25.826314394896357
1739209813.9473956;-38.13080360867914
1739209813.9473994;-38.13080360867914
1739209813.9474032;-38.13080360867914
1739209813.947407;-45.120503652039325
1739209813.9474108;-45.120503652039325
1739209813.9474146;-45.120503652039325
1739209813.9474185;-35.57807855764607
1739209813.9474223;-31.141103565318943
1739209813.947426;-22.740042620751332
1739209813.94743;-22.740042620751332
1739209813.9474337;-31.141103565318893
1739209813.9474375;-45.120503652039325
1739209813.9474413;-45.120503652039325
1739209813.9474452;-32.816014438256545
1739209813.947449;-38.13080360867914
1739209813.947453;-38.13080360867914
1739209813.9474568;-38.13080360867914
1739209813.9474607;-38.13080360867914
1739209813.9474645;-45.120503652039325
1739209813.9474683;-26.487275050834715
1739209813.947472;-23.75329798047522
1739209813.947476;-23.506823629689542
1739209813.9474797;-33.981070128970906
1739209813.9474835;-45.120503652039325
1739209813.9474874;-31.141103565318943
1739209813.9474912;-26.035653463252796
1739209813.947495;-29.438486411369333
1739209813.9474988;-45.120503652039325
1739209813.9475026;-32.816014438256545
1739209813.9475064;-32.816014438256545
1739209813.9475102;-38.13080360867914
1739209813.947514;-32.816014438256545
1739209813.9475179;-22.175841390423358
1739209813.9475217;-24.292649948874775
1739209813.9475255;-35.57807855764607
1739209813.9475293;-33.981070128970906
1739209813.9475331;-38.13080360867914
1739209813.947537;-28.58837851428586
1739209813.9475408;-27.8777449560314
1739209813.9475446;-38.13080360867914
1739209813.9475486;-32.816014438256545
1739209813.9475524;-38.13080360867914
1739209813.9475563;-45.120503652039325
1739209813.94756;-45.120503652039325
1739209813.947564;-27.877744956031417
1739209813.9475677;-22.448786368009156
1739209813.9475715;-28.992665084841942
1739209813.9475753;-33.981070128970956
1739209813.9475791;-38.13080360867914
1739209813.947583;-28.992665084841942
1739209813.9475868;-31.141103565318915
1739209813.9475906;-45.120503652039325
1739209813.9475944;-38.13080360867914
1739209813.9475982;-38.13080360867914
1739209813.947602;-38.13080360867914
1739209813.9476058;-33.981070128970906
1739209813.9476097;-28.218542851754165
1739209813.9476135;-22.54371790334745
1739209813.9476173;-23.506823629689542
1739209813.947621;-30.49652367304973
1739209813.947625;-25.826314394896357
1739209813.9476287;-32.816014438256545
1739209813.9476326;-32.816014438256545
1739209813.9476364;-45.120503652039325
1739209813.9476402;-38.13080360867914
1739209813.9476442;-38.13080360867914
1739209813.947648;-33.981070128970906
1739209813.9476519;-38.13080360867914
1739209813.9476557;-25.826314394896354
1739209813.9476595;-26.03565346325281
1739209813.9476633;-23.75329798047523
1739209813.9476671;-26.487275050834725
1739209813.947671;-38.13080360867914
1739209813.9476748;-31.141103565318915
1739209813.9476786;-28.58837851428586
1739209813.9476824;-45.120503652039325
1739209813.9476862;-33.981070128970906
1739209813.94769;-38.13080360867914
1739209813.9476938;-33.981070128970906
1739209813.9476976;-27.8777449560314
1739209813.9477015;-27.267205301931607
1739209813.9477053;-27.87774495603143
1739209813.947709;-22.175841390423358
1739209813.947713;-30.49652367304973
1739209813.9477167;-45.120503652039325
1739209813.9477205;-28.992665084841967
1739209813.9477243;-45.120503652039325
1739209813.9477282;-45.120503652039325
1739209813.947732;-45.120503652039325
1739209813.9477358;-32.816014438256545
1739209813.9477398;-35.57807855764607
1739209813.9477437;-31.141103565318915
1739209813.9477475;-45.120503652039325
1739209813.9477513;-24.15140352195872
1739209813.947755;-23.38864096791655
1739209813.947759;-24.589719217205094
1739209813.9477627;-30.49652367304976
1739209813.9477665;-45.120503652039325
1739209813.9477704;-38.13080360867914
1739209813.9477742;-38.13080360867914
1739209813.947778;-45.120503652039325
1739209813.9477818;-38.13080360867914
1739209813.9477856;-33.981070128970906
1739209813.9477894;-45.120503652039325
1739209813.9477932;-38.13080360867914
1739209813.947797;-33.981070128970906
1739209813.9478009;-31.141103565318915
1739209813.9478047;-33.981070128970906
1739209813.9478085;-45.120503652039325
1739209813.9478123;-38.13080360867914
1739209813.9478161;-38.13080360867914
1739209813.94782;-38.13080360867914
1739209813.9478238;-35.57807855764607
1739209813.9478276;-38.13080360867914
1739209813.9478314;-30.49652367304973
1739209813.9478354;-31.141103565318915
1739209813.9478393;-38.13080360867914
1739209813.947843;-45.120503652039325
1739209813.947847;-45.120503652039325
1739209813.9478507;-33.981070128970906
1739209813.9478545;-38.13080360867914
1739209813.9478583;-38.13080360867914
1739209813.9478621;-38.13080360867914
1739209813.947866;-38.13080360867914
1739209813.9478698;-35.57807855764607
1739209813.9478736;-38.13080360867914
1739209813.9478774;-45.120503652039325
1739209813.9478812;-45.120503652039325
1739209813.947885;-45.120503652039325
1739209813.9478889;-45.120503652039325
1739209813.9478927;-38.13080360867914
1739209813.9478965;-38.13080360867914
1739209813.9479003;-35.57807855764607
1739209813.947904;-38.13080360867914
1739209813.947908;-45.120503652039325
1739209813.9479117;-35.57807855764607
1739209813.9479156;-35.57807855764607
1739209813.9479194;-38.13080360867914
1739209813.9479232;-38.13080360867914
1739209813.947927;-28.58837851428586
1739209813.947931;-33.981070128970906
1739209813.9479349;-45.120503652039325
1739209813.9479387;-35.57807855764607
1739209813.9479425;-38.13080360867914
1739209813.9479463;-33.981070128970906
1739209813.9479501;-45.120503652039325
1739209813.947954;-38.13080360867914
1739209813.9479578;-32.81601443825658
1739209813.9479616;-38.13080360867914
1739209813.9479654;-45.120503652039325
1739209813.9479692;-45.120503652039325
1739209813.947973;-31.141103565318915
1739209813.9479768;-35.57807855764607
1739209813.9479806;-35.57807855764607
1739209813.9479845;-35.57807855764607
1739209813.9479883;-31.141103565318915
1739209813.947992;-38.13080360867914
1739209813.947996;-45.120503652039325
1739209813.9479997;-38.13080360867914
1739209813.9480035;-38.13080360867914
1739209813.9480073;-38.13080360867914
1739209813.9480112;-35.57807855764607
1739209813.948015;-38.13080360867914
1739209813.9480188;-38.13080360867914
1739209813.9480228;-45.120503652039325
1739209813.9480267;-45.120503652039325
1739209813.9480305;-45.120503652039325
1739209813.9480343;-45.120503652039325
1739209813.948038;-45.120503652039325
1739209813.948042;-38.13080360867914
1739209813.9480457;-45.120503652039325
1739209813.9480495;-38.13080360867914
1739209813.9480534;-35.57807855764607
1739209813.9480572;-33.981070128970906
1739209813.948061;-45.120503652039325
1739209813.9480648;-38.13080360867914
1739209813.9480686;-32.816014438256545
1739209813.9480724;-45.120503652039325
1739209813.9480762;-38.13080360867914
1739209813.94808;-35.57807855764607
1739209813.9480839;-35.57807855764607
1739209813.9480877;-38.13080360867914
1739209813.9480915;-45.120503652039325
1739209813.9480953;-45.120503652039325
1739209813.9480991;-45.120503652039325
1739209813.948103;-35.57807855764607
1739209813.9481068;-30.49652367304973
1739209813.9481106;-31.141103565318915
1739209813.9481144;-38.13080360867914
1739209813.9481184;-26.035653463252796
1739209813.9481223;-31.141103565318915
1739209813.948126;-27.267205301931607
1739209813.94813;-24.151403521958727
1739209813.9481337;-31.141103565318915
1739209813.9481375;-45.120503652039325
1739209813.9481413;-35.57807855764607
1739209813.9481452;-25.62660358559016
1739209813.948149;-38.13080360867914
1739209813.9481528;-38.13080360867914
1739209813.9481566;-26.991370085610722
1739209813.9481604;-28.992665084841942
1739209813.9481642;-30.49652367304973
1739209813.948168;-45.120503652039325
1739209813.9481719;-31.141103565318915
1739209813.9481757;-35.57807855764607
1739209813.9481795;-28.992665084841942
1739209813.9481833;-31.141103565318893
1739209813.948187;-23.38864096791655
1739209813.948191;-33.981070128970956
1739209813.9481947;-27.267205301931607
1739209813.9481986;-23.273589343863314
1739209813.9482024;-38.13080360867914
1739209813.9482062;-38.13080360867914
1739209813.94821;-38.13080360867914
1739209813.948214;-31.141103565318915
1739209813.9482179;-30.49652367304973
1739209813.9482217;-24.589719217205094
1739209813.9482255;-33.981070128970906
1739209813.9482293;-38.13080360867914
1739209813.9482331;-26.991370085610722
1739209813.948237;-27.267205301931607
1739209813.9482408;-28.21854285175415
1739209813.9482446;-23.75329798047523
1739209813.9482484;-33.981070128970956
1739209813.9482522;-45.120503652039325
1739209813.948256;-38.13080360867914
1739209813.9482598;-31.141103565318915
1739209813.9482636;-28.992665084841942
1739209813.9482675;-33.981070128970956
1739209813.9482713;-45.120503652039325
1739209813.948275;-38.13080360867914
1739209813.948279;-25.826314394896354
1739209813.9482827;-33.981070128970906
1739209813.9482865;-33.981070128970906
1739209813.9482903;-32.816014438256545
1739209813.9482942;-33.981070128970956
1739209813.948298;-23.506823629689542
1739209813.9483018;-29.438486411369333
1739209813.9483056;-30.49652367304973
1739209813.9483097;-31.141103565318915
1739209813.9483135;-33.981070128970906
1739209813.9483173;-29.438486411369333
1739209813.948321;-28.58837851428586
1739209813.948325;-38.13080360867914
1739209813.9483287;-31.141103565318893
1739209813.9483325;-25.826314394896354
1739209813.9483364;-24.74623867263306
1739209813.9483402;-31.141103565318943
1739209813.948344;-24.589719217205094
1739209813.9483478;-26.487275050834725
1739209813.9483516;-31.141103565318943
1739209813.9483554;-28.992665084841942
1739209813.9483593;-33.981070128970906
1739209813.948363;-22.54371790334745
1739209813.9483669;-28.588378514285886
1739209813.9483707;-38.13080360867914
1739209813.9483745;-31.141103565318943
1739209813.9483783;-28.992665084841942
1739209813.9483821;-27.267205301931607
1739209813.948386;-33.981070128970906
1739209813.9483898;-31.141103565318915
1739209813.9483936;-29.438486411369354
1739209813.9483974;-45.120503652039325
1739209813.9484012;-38.13080360867914
1739209813.9484053;-33.981070128970956
1739209813.948409;-33.981070128970956
1739209813.948413;-31.141103565318915
1739209813.9484167;-32.816014438256545
1739209813.9484205;-31.141103565318915
1739209813.9484243;-28.992665084841942
1739209813.9484282;-28.992665084841967
1739209813.948432;-22.264930561961556
1739209813.9484358;-23.506823629689542
1739209813.9484396;-26.487275050834725
1739209813.9484434;-33.981070128970906
1739209813.9484472;-28.992665084841942
1739209813.948451;-45.120503652039325
1739209813.9484549;-31.141103565318915
1739209813.9484587;-28.992665084841942
1739209813.9484625;-31.141103565318915
1739209813.9484663;-31.141103565318915
1739209813.94847;-32.816014438256545
1739209813.948474;-27.267205301931607
1739209813.9484777;-31.141103565318943
1739209813.9484816;-25.07728991421287
1739209813.9484854;-25.077289914212862
1739209813.9484892;-38.13080360867914
1739209813.948493;-30.49652367304973
1739209813.9484968;-30.49652367304973
1739209813.9485009;-38.13080360867914
1739209813.9485047;-22.54371790334745
1739209813.9485085;-28.21854285175415
1739209813.9485123;-38.13080360867914
1739209813.9485161;-31.141103565318943
1739209813.94852;-33.981070128970906
1739209813.9485238;-38.13080360867914
1739209813.9485276;-35.57807855764607
1739209813.9485314;-30.49652367304973
1739209813.9485352;-38.13080360867914
1739209813.948539;-29.438486411369333
1739209813.9485428;-31.141103565318915
1739209813.9485466;-35.57807855764607
1739209813.9485505;-35.57807855764607
1739209813.9485543;-33.981070128970906
1739209813.948558;-35.57807855764607
1739209813.948562;-26.487275050834715
1739209813.9485657;-27.267205301931607
1739209813.9485695;-33.981070128970906
1739209813.9485734;-22.175841390423358
1739209813.9485772;-25.07728991421287
1739209813.948581;-31.141103565318943
1739209813.9485848;-45.120503652039325
1739209813.9485886;-31.141103565318915
1739209813.9485924;-33.981070128970906
1739209813.9485965;-33.981070128970956
1739209813.9486003;-26.991370085610736
1739209813.948604;-28.588378514285886
1739209813.948608;-24.15140352195873
1739209813.9486117;-33.981070128970956
1739209813.9486156;-31.141103565318915
1739209813.9486194;-24.746238672633048
1739209813.9486232;-30.49652367304976
1739209813.948627;-38.13080360867914
1739209813.9486308;-28.992665084841942
1739209813.9486346;-33.981070128970906
1739209813.9486384;-31.141103565318893
1739209813.9486423;-31.141103565318915
1739209813.948646;-38.13080360867914
1739209813.94865;-38.13080360867914
1739209813.9486537;-33.981070128970906
1739209813.9486575;-35.57807855764607
1739209813.9486613;-38.13080360867914
1739209813.9486651;-38.13080360867914
1739209813.948669;-31.141103565318915
1739209813.9486728;-35.57807855764607
1739209813.9486766;-45.120503652039325
1739209813.9486804;-45.120503652039325
1739209813.9486842;-38.13080360867914
1739209813.948688;-45.120503652039325
1739209813.948692;-45.120503652039325
1739209813.948696;-45.120503652039325
1739209813.9486997;-33.981070128970956
1739209813.9487035;-38.13080360867914
1739209813.9487073;-38.13080360867914
1739209813.9487112;-38.13080360867914
1739209813.948715;-45.120503652039325
1739209813.9487188;-38.13080360867914
1739209813.9487226;-45.120503652039325
1739209813.9487264;-38.13080360867914
1739209813.9487302;-26.487275050834715
1739209813.948734;-32.816014438256545
1739209813.9487379;-45.120503652039325
1739209813.9487417;-38.13080360867914
1739209813.9487455;-33.981070128970906
1739209813.9487493;-45.120503652039325
1739209813.948753;-45.120503652039325
1739209813.948757;-45.120503652039325
1739209813.9487607;-35.57807855764607
1739209813.9487646;-38.13080360867914
1739209813.9487684;-45.120503652039325
1739209813.9487722;-38.13080360867914
1739209813.948776;-38.13080360867914
1739209813.9487798;-38.13080360867914
1739209813.9487836;-45.120503652039325
1739209813.9487877;-32.816014438256545
1739209813.9487915;-38.13080360867914
1739209813.9487953;-45.120503652039325
1739209813.9487991;-38.13080360867914
1739209813.948803;-45.120503652039325
1739209813.9488068;-45.120503652039325
1739209813.9488106;-38.13080360867914
1739209813.9488144;-33.981070128970906
1739209813.9488182;-38.13080360867914
1739209813.948822;-27.8777449560314
1739209813.9488258;-33.981070128970906
1739209813.9488297;-45.120503652039325
1739209813.9488335;-38.13080360867914
1739209813.9488373;-45.120503652039325
1739209813.948841;-45.120503652039325
1739209813.948845;-38.13080360867914
1739209813.9488487;-35.57807855764607
1739209813.9488525;-45.120503652039325
1739209813.9488564;-45.120503652039325
1739209813.9488602;-32.816014438256545
1739209813.948864;-45.120503652039325
1739209813.9488678;-45.120503652039325
1739209813.9488716;-45.120503652039325
1739209813.9488754;-35.57807855764607
1739209813.9488792;-45.120503652039325
1739209813.9488833;-38.13080360867914
1739209813.948887;-45.120503652039325
1739209813.948891;-38.13080360867914
1739209813.9488947;-35.57807855764607
1739209813.9488986;-45.120503652039325
1739209813.9489024;-45.120503652039325
1739209813.9489062;-45.120503652039325
1739209813.94891;-45.120503652039325
1739209813.9489138;-38.13080360867914
1739209813.9489176;-45.120503652039325
1739209813.9489214;-45.120503652039325
1739209813.9489253;-45.120503652039325
1739209813.948929;-38.13080360867914
1739209813.948933;-38.13080360867914
1739209813.9489367;-38.13080360867914
1739209813.9489405;-35.57807855764607
1739209813.9489443;-45.120503652039325
1739209813.9489481;-45.120503652039325
1739209813.948952;-45.120503652039325
1739209813.9489558;-45.120503652039325
1739209813.9489596;-45.120503652039325
1739209813.9489634;-33.981070128970906
1739209813.9489672;-35.57807855764607
1739209813.948971;-45.120503652039325
