CAN Message; 0x39:0614e7e23aa412bf
1739209877.3600214;-45.120503652039325
1739209877.360027;-45.120503652039325
1739209877.3600328;-45.120503652039325
1739209877.3600388;-45.120503652039325
1739209877.3600445;-45.120503652039325
1739209877.3600502;-45.120503652039325
1739209877.3600562;-45.120503652039325
1739209877.360062;-38.13080360867914
1739209877.3600676;-38.13080360867914
1739209877.3600736;-38.13080360867914
1739209877.3600793;-45.120503652039325
1739209877.360085;-45.120503652039325
1739209877.360091;-45.120503652039325
1739209877.3600967;-45.120503652039325
1739209877.3601024;-38.13080360867914
1739209877.3601084;-45.120503652039325
1739209877.360114;-38.13080360867914
1739209877.3601198;-45.120503652039325
1739209877.3601258;-38.13080360867914
1739209877.3601315;-38.13080360867914
1739209877.3601372;-33.981070128970906
1739209877.3601432;-31.141103565318915
1739209877.360149;-45.120503652039325
1739209877.3601546;-38.13080360867914
1739209877.3601606;-38.13080360867914
1739209877.3601663;-38.13080360867914
1739209877.360172;-45.120503652039325
1739209877.360178;-38.13080360867914
1739209877.3601837;-33.981070128970906
1739209877.3601894;-45.120503652039325
1739209877.3601954;-38.13080360867914
1739209877.3602011;-33.981070128970906
1739209877.3602068;-33.981070128970906
1739209877.3602128;-38.13080360867914
1739209877.3602185;-45.120503652039325
1739209877.3602242;-35.57807855764607
1739209877.3602302;-38.13080360867914
1739209877.360236;-38.13080360867914
1739209877.3602417;-45.120503652039325
1739209877.3602476;-38.13080360867914
1739209877.3602533;-38.13080360867914
1739209877.360259;-45.120503652039325
1739209877.360265;-45.120503652039325
1739209877.3602707;-45.120503652039325
1739209877.3602765;-38.13080360867914
1739209877.3602824;-25.62660358559016
1739209877.3602881;-38.13080360867914
1739209877.3602939;-45.120503652039325
1739209877.3602998;-38.13080360867914
1739209877.3603055;-32.816014438256545
1739209877.3603113;-45.120503652039325
1739209877.3603172;-38.13080360867914
1739209877.360323;-45.120503652039325
1739209877.3603287;-33.981070128970956
1739209877.3603346;-45.120503652039325
1739209877.3603404;-45.120503652039325
1739209877.360346;-38.13080360867914
1739209877.360352;-45.120503652039325
1739209877.3603578;-45.120503652039325
1739209877.3603637;-38.13080360867914
1739209877.3603694;-45.120503652039325
1739209877.3603752;-31.141103565318915
1739209877.3603811;-38.13080360867914
1739209877.3603868;-35.57807855764607
1739209877.3603926;-35.57807855764607
1739209877.3603985;-33.981070128970906
1739209877.3604043;-45.120503652039325
1739209877.36041;-45.120503652039325
1739209877.360416;-45.120503652039325
1739209877.3604217;-35.57807855764607
1739209877.3604274;-38.13080360867914
1739209877.3604333;-45.120503652039325
1739209877.360439;-45.120503652039325
1739209877.3604448;-45.120503652039325
1739209877.3604507;-45.120503652039325
1739209877.3604565;-45.120503652039325
1739209877.3604622;-45.120503652039325
1739209877.3604681;-45.120503652039325
1739209877.3604739;-45.120503652039325
1739209877.3604796;-35.57807855764607
1739209877.3604856;-35.57807855764607
1739209877.3604913;-45.120503652039325
1739209877.360497;-45.120503652039325
1739209877.360503;-38.13080360867914
1739209877.3605087;-38.13080360867914
1739209877.3605144;-29.438486411369333
1739209877.3605204;-33.981070128970906
1739209877.360526;-45.120503652039325
1739209877.3605318;-38.13080360867914
1739209877.3605378;-32.816014438256545
1739209877.3605435;-38.13080360867914
1739209877.3605492;-45.120503652039325
1739209877.3605552;-38.13080360867914
1739209877.360561;-38.13080360867914
1739209877.3605666;-45.120503652039325
1739209877.3605726;-38.13080360867914
1739209877.3605783;-38.13080360867914
1739209877.360584;-45.120503652039325
1739209877.36059;-38.13080360867914
1739209877.3605957;-45.120503652039325
1739209877.3606014;-45.120503652039325
1739209877.3606074;-31.141103565318893
1739209877.360613;-28.58837851428586
1739209877.3606188;-45.120503652039325
1739209877.3606248;-38.13080360867914
1739209877.3606305;-38.13080360867914
1739209877.3606362;-45.120503652039325
1739209877.3606422;-45.120503652039325
1739209877.360648;-38.13080360867914
1739209877.3606536;-45.120503652039325
1739209877.3606596;-45.120503652039325
1739209877.3606653;-38.13080360867914
1739209877.360671;-38.13080360867914
1739209877.360677;-38.13080360867914
1739209877.3606827;-38.13080360867914
1739209877.3606884;-38.13080360867914
1739209877.3606944;-38.13080360867914
1739209877.3607001;-45.120503652039325
1739209877.3607059;-45.120503652039325
1739209877.3607118;-35.57807855764607
1739209877.3607175;-38.13080360867914
1739209877.3607233;-45.120503652039325
1739209877.3607292;-45.120503652039325
1739209877.360735;-35.57807855764607
1739209877.3607407;-38.13080360867914
1739209877.3607466;-31.141103565318893
1739209877.3607523;-32.816014438256545
1739209877.360758;-45.120503652039325
1739209877.360764;-45.120503652039325
1739209877.3607697;-35.57807855764607
1739209877.3607755;-38.13080360867914
1739209877.3607814;-45.120503652039325
1739209877.3607872;-45.120503652039325
1739209877.360793;-38.13080360867914
1739209877.3607988;-45.120503652039325
1739209877.3608046;-38.13080360867914
1739209877.3608105;-38.13080360867914
1739209877.3608162;-45.120503652039325
1739209877.360822;-45.120503652039325
1739209877.360828;-38.13080360867914
1739209877.3608336;-38.13080360867914
1739209877.3608394;-45.120503652039325
1739209877.3608453;-45.120503652039325
1739209877.360851;-38.13080360867914
1739209877.3608568;-38.13080360867914
1739209877.3608627;-45.120503652039325
1739209877.3608685;-45.120503652039325
1739209877.3608742;-38.13080360867914
1739209877.3608801;-38.13080360867914
1739209877.3608859;-45.120503652039325
1739209877.3608916;-38.13080360867914
1739209877.3608975;-38.13080360867914
1739209877.3609033;-45.120503652039325
1739209877.360909;-38.13080360867914
1739209877.360915;-35.57807855764607
1739209877.3609207;-45.120503652039325
1739209877.3609264;-45.120503652039325
1739209877.3609324;-33.981070128970906
1739209877.360938;-31.141103565318915
1739209877.3609438;-38.13080360867914
1739209877.3609498;-38.13080360867914
1739209877.3609555;-38.13080360867914
1739209877.3609612;-38.13080360867914
1739209877.3609672;-38.13080360867914
1739209877.360973;-38.13080360867914
1739209877.3609786;-38.13080360867914
1739209877.3609846;-38.13080360867914
1739209877.3609903;-38.13080360867914
1739209877.360996;-38.13080360867914
1739209877.361002;-45.120503652039325
1739209877.3610077;-45.120503652039325
1739209877.3610134;-45.120503652039325
1739209877.3610194;-33.981070128970906
1739209877.361025;-45.120503652039325
1739209877.3610308;-45.120503652039325
1739209877.3610368;-38.13080360867914
1739209877.3610425;-45.120503652039325
1739209877.3610482;-45.120503652039325
1739209877.3610542;-38.13080360867914
1739209877.36106;-35.57807855764607
1739209877.3610656;-45.120503652039325
1739209877.3610716;-45.120503652039325
1739209877.3610773;-31.141103565318915
1739209877.361083;-35.57807855764607
1739209877.361089;-38.13080360867914
1739209877.3610947;-45.120503652039325
1739209877.3611004;-45.120503652039325
1739209877.3611064;-45.120503652039325
1739209877.361112;-38.13080360867914
1739209877.3611178;-45.120503652039325
1739209877.3611238;-31.141103565318915
1739209877.3611295;-28.992665084841942
1739209877.3611352;-38.13080360867914
1739209877.3611412;-45.120503652039325
1739209877.361147;-38.13080360867914
1739209877.3611526;-33.981070128970906
1739209877.3611586;-33.981070128970906
1739209877.3611643;-45.120503652039325
1739209877.36117;-33.981070128970906
1739209877.361176;-32.816014438256545
1739209877.3611817;-45.120503652039325
1739209877.3611875;-45.120503652039325
1739209877.3611934;-38.13080360867914
1739209877.3611991;-38.13080360867914
1739209877.361205;-38.13080360867914
1739209877.3612108;-38.13080360867914
1739209877.3612165;-38.13080360867914
1739209877.3612225;-38.13080360867914
1739209877.3612282;-45.120503652039325
1739209877.361234;-45.120503652039325
1739209877.36124;-38.13080360867914
1739209877.3612456;-38.13080360867914
1739209877.3612514;-38.13080360867914
1739209877.3612573;-45.120503652039325
1739209877.361263;-45.120503652039325
1739209877.3612688;-33.981070128970906
1739209877.3612747;-45.120503652039325
1739209877.3612804;-38.13080360867914
1739209877.3612862;-38.13080360867914
1739209877.3612921;-33.981070128970906
1739209877.3612978;-38.13080360867914
1739209877.3613036;-45.120503652039325
1739209877.3613095;-45.120503652039325
1739209877.3613153;-38.13080360867914
1739209877.361321;-38.13080360867914
1739209877.361327;-38.13080360867914
1739209877.3613327;-45.120503652039325
1739209877.3613384;-38.13080360867914
1739209877.3613443;-35.57807855764607
1739209877.36135;-38.13080360867914
1739209877.3613558;-38.13080360867914
1739209877.3613617;-33.981070128970906
1739209877.3613675;-45.120503652039325
1739209877.3613732;-45.120503652039325
1739209877.3613791;-45.120503652039325
1739209877.3613849;-45.120503652039325
1739209877.3613906;-38.13080360867914
1739209877.3613966;-45.120503652039325
1739209877.3614023;-38.13080360867914
1739209877.361408;-38.13080360867914
1739209877.361414;-45.120503652039325
1739209877.3614197;-45.120503652039325
1739209877.3614254;-38.13080360867914
1739209877.3614314;-33.981070128970906
1739209877.361437;-45.120503652039325
1739209877.3614428;-45.120503652039325
1739209877.3614488;-45.120503652039325
1739209877.3614545;-45.120503652039325
1739209877.3614602;-38.13080360867914
1739209877.3614662;-45.120503652039325
1739209877.361472;-45.120503652039325
1739209877.3614776;-38.13080360867914
1739209877.3614836;-35.57807855764607
1739209877.3614893;-38.13080360867914
1739209877.361495;-38.13080360867914
1739209877.361501;-33.981070128970906
1739209877.3615067;-45.120503652039325
1739209877.3615124;-38.13080360867914
1739209877.3615184;-35.57807855764607
1739209877.361524;-38.13080360867914
1739209877.3615298;-45.120503652039325
1739209877.3615358;-35.57807855764607
1739209877.3615415;-38.13080360867914
1739209877.3615472;-38.13080360867914
1739209877.3615532;-38.13080360867914
1739209877.361559;-45.120503652039325
1739209877.3615646;-45.120503652039325
1739209877.3615706;-35.57807855764607
1739209877.3615763;-35.57807855764607
1739209877.361582;-45.120503652039325
1739209877.361588;-38.13080360867914
1739209877.3615937;-35.57807855764607
1739209877.3615994;-38.13080360867914
1739209877.3616054;-45.120503652039325
1739209877.3616111;-45.120503652039325
1739209877.3616168;-45.120503652039325
1739209877.3616228;-38.13080360867914
1739209877.3616285;-45.120503652039325
1739209877.3616345;-45.120503652039325
1739209877.3616402;-38.13080360867914
1739209877.361646;-38.13080360867914
1739209877.361652;-45.120503652039325
1739209877.3616576;-38.13080360867914
1739209877.3616633;-33.981070128970906
1739209877.3616693;-45.120503652039325
1739209877.361675;-45.120503652039325
1739209877.3616807;-45.120503652039325
1739209877.3616867;-38.13080360867914
1739209877.3616924;-32.816014438256545
1739209877.3616982;-33.981070128970906
1739209877.361704;-38.13080360867914
1739209877.3617098;-45.120503652039325
1739209877.3617156;-33.981070128970906
1739209877.3617215;-45.120503652039325
1739209877.3617272;-38.13080360867914
1739209877.361733;-45.120503652039325
1739209877.361739;-38.13080360867914
1739209877.3617446;-38.13080360867914
1739209877.3617504;-45.120503652039325
1739209877.3617563;-38.13080360867914
1739209877.361762;-45.120503652039325
1739209877.3617678;-45.120503652039325
1739209877.3617737;-45.120503652039325
1739209877.3617795;-33.981070128970906
1739209877.3617852;-31.141103565318915
1739209877.3617911;-38.13080360867914
1739209877.3617969;-45.120503652039325
1739209877.3618026;-38.13080360867914
1739209877.3618085;-31.141103565318915
1739209877.3618143;-45.120503652039325
1739209877.36182;-38.13080360867914
1739209877.361826;-45.120503652039325
1739209877.3618317;-30.49652367304973
1739209877.3618374;-35.57807855764607
1739209877.3618433;-45.120503652039325
1739209877.361849;-45.120503652039325
1739209877.3618548;-45.120503652039325
1739209877.3618608;-35.57807855764607
1739209877.3618665;-33.981070128970906
1739209877.3618722;-45.120503652039325
1739209877.3618782;-31.141103565318943
1739209877.3618839;-45.120503652039325
1739209877.3618896;-38.13080360867914
1739209877.3618956;-45.120503652039325
1739209877.3619013;-45.120503652039325
1739209877.361907;-45.120503652039325
1739209877.361913;-38.13080360867914
1739209877.3619187;-38.13080360867914
1739209877.3619244;-28.992665084841942
1739209877.3619304;-38.13080360867914
1739209877.361936;-38.13080360867914
1739209877.3619418;-38.13080360867914
1739209877.3619478;-31.141103565318915
1739209877.3619535;-38.13080360867914
1739209877.3619592;-38.13080360867914
1739209877.3619652;-31.141103565318915
1739209877.361971;-38.13080360867914
1739209877.3619766;-45.120503652039325
1739209877.3619826;-45.120503652039325
1739209877.3619883;-45.120503652039325
1739209877.361994;-38.13080360867914
1739209877.362;-38.13080360867914
1739209877.3620057;-45.120503652039325
1739209877.3620114;-45.120503652039325
1739209877.3620174;-32.81601443825658
1739209877.362023;-38.13080360867914
1739209877.3620288;-45.120503652039325
1739209877.3620348;-38.13080360867914
1739209877.3620405;-38.13080360867914
1739209877.3620462;-45.120503652039325
1739209877.3620522;-45.120503652039325
1739209877.362058;-38.13080360867914
1739209877.362064;-27.267205301931607
1739209877.3620696;-38.13080360867914
1739209877.3620753;-45.120503652039325
1739209877.3620813;-35.57807855764607
1739209877.362087;-32.816014438256545
1739209877.3620927;-45.120503652039325
1739209877.3620987;-45.120503652039325
1739209877.3621044;-33.981070128970906
1739209877.3621101;-38.13080360867914
1739209877.362116;-45.120503652039325
1739209877.3621218;-45.120503652039325
1739209877.3621275;-45.120503652039325
1739209877.3621335;-33.981070128970906
1739209877.3621392;-38.13080360867914
1739209877.362145;-45.120503652039325
1739209877.362151;-45.120503652039325
1739209877.3621566;-45.120503652039325
1739209877.3621624;-45.120503652039325
1739209877.3621683;-45.120503652039325
1739209877.362174;-33.981070128970906
1739209877.3621798;-38.13080360867914
1739209877.3621857;-45.120503652039325
1739209877.3621914;-38.13080360867914
1739209877.3621972;-33.981070128970906
1739209877.3622031;-33.981070128970906
1739209877.3622088;-38.13080360867914
1739209877.3622146;-38.13080360867914
1739209877.3622205;-33.981070128970906
1739209877.3622262;-33.981070128970906
1739209877.362232;-32.816014438256545
1739209877.362238;-38.13080360867914
1739209877.3622437;-45.120503652039325
1739209877.3622494;-38.13080360867914
1739209877.3622553;-45.120503652039325
1739209877.362261;-45.120503652039325
1739209877.3622668;-45.120503652039325
1739209877.3622727;-45.120503652039325
1739209877.3622785;-38.13080360867914
1739209877.3622842;-38.13080360867914
1739209877.3622901;-45.120503652039325
1739209877.3622959;-38.13080360867914
1739209877.3623016;-35.57807855764607
1739209877.3623075;-35.57807855764607
1739209877.3623133;-38.13080360867914
1739209877.362319;-45.120503652039325
1739209877.362325;-45.120503652039325
1739209877.3623307;-45.120503652039325
1739209877.3623364;-38.13080360867914
1739209877.3623424;-45.120503652039325
1739209877.362348;-45.120503652039325
1739209877.3623538;-45.120503652039325
1739209877.3623598;-38.13080360867914
1739209877.3623655;-38.13080360867914
1739209877.3623712;-38.13080360867914
1739209877.3623772;-38.13080360867914
1739209877.362383;-32.816014438256545
1739209877.3623886;-32.816014438256545
1739209877.3623946;-45.120503652039325
1739209877.3624003;-45.120503652039325
1739209877.362406;-35.57807855764607
1739209877.362412;-35.57807855764607
1739209877.3624177;-38.13080360867914
1739209877.3624234;-45.120503652039325
1739209877.3624294;-45.120503652039325
1739209877.362435;-45.120503652039325
1739209877.3624408;-32.816014438256545
1739209877.3624468;-35.57807855764607
1739209877.3624525;-45.120503652039325
1739209877.3624582;-45.120503652039325
1739209877.3624642;-35.57807855764607
1739209877.36247;-35.57807855764607
1739209877.3624759;-45.120503652039325
1739209877.3624816;-38.13080360867914
1739209877.3624873;-45.120503652039325
1739209877.3624933;-38.13080360867914
1739209877.362499;-45.120503652039325
1739209877.3625047;-45.120503652039325
1739209877.3625107;-45.120503652039325
1739209877.3625164;-45.120503652039325
1739209877.3625221;-38.13080360867914
1739209877.362528;-35.57807855764607
1739209877.3625338;-45.120503652039325
1739209877.3625395;-45.120503652039325
1739209877.3625455;-35.57807855764607
1739209877.3625512;-35.57807855764607
1739209877.362557;-35.57807855764607
1739209877.362563;-45.120503652039325
1739209877.3625686;-35.57807855764607
1739209877.3625743;-33.981070128970906
1739209877.3625803;-32.816014438256545
1739209877.362586;-32.816014438256545
1739209877.3625917;-38.13080360867914
1739209877.3625977;-33.981070128970906
1739209877.3626034;-45.120503652039325
1739209877.3626091;-38.13080360867914
1739209877.362615;-45.120503652039325
1739209877.3626208;-38.13080360867914
1739209877.3626266;-38.13080360867914
1739209877.3626325;-45.120503652039325
1739209877.3626382;-45.120503652039325
1739209877.362644;-45.120503652039325
1739209877.36265;-45.120503652039325
1739209877.3626556;-38.13080360867914
1739209877.3626614;-38.13080360867914
1739209877.3626673;-45.120503652039325
1739209877.362673;-31.141103565318893
1739209877.3626788;-30.49652367304973
1739209877.3626847;-45.120503652039325
1739209877.3626904;-38.13080360867914
1739209877.3626962;-35.57807855764607
1739209877.3627021;-35.57807855764607
1739209877.3627079;-45.120503652039325
1739209877.3627136;-45.120503652039325
1739209877.3627195;-38.13080360867914
1739209877.3627253;-45.120503652039325
1739209877.362731;-35.57807855764607
1739209877.362737;-33.981070128970906
1739209877.3627427;-45.120503652039325
1739209877.3627484;-45.120503652039325
1739209877.3627543;-45.120503652039325
1739209877.36276;-38.13080360867914
1739209877.3627658;-45.120503652039325
1739209877.3627717;-45.120503652039325
1739209877.3627775;-38.13080360867914
1739209877.3627832;-45.120503652039325
1739209877.3627892;-45.120503652039325
1739209877.3627949;-38.13080360867914
1739209877.3628006;-38.13080360867914
1739209877.3628066;-45.120503652039325
1739209877.3628123;-35.57807855764607
1739209877.362818;-31.141103565318915
1739209877.362824;-45.120503652039325
1739209877.3628297;-45.120503652039325
1739209877.3628354;-38.13080360867914
1739209877.3628414;-45.120503652039325
1739209877.362847;-38.13080360867914
1739209877.3628528;-38.13080360867914
1739209877.3628588;-45.120503652039325
1739209877.3628645;-45.120503652039325
1739209877.3628702;-33.981070128970906
1739209877.3628762;-38.13080360867914
1739209877.362882;-38.13080360867914
1739209877.3628876;-38.13080360867914
1739209877.3628936;-38.13080360867914
1739209877.3628993;-32.816014438256545
1739209877.3629053;-45.120503652039325
1739209877.362911;-45.120503652039325
1739209877.3629167;-45.120503652039325
1739209877.3629227;-45.120503652039325
1739209877.3629284;-45.120503652039325
1739209877.362934;-38.13080360867914
1739209877.36294;-38.13080360867914
1739209877.3629458;-45.120503652039325
1739209877.3629515;-38.13080360867914
1739209877.3629575;-33.981070128970906
1739209877.3629632;-35.57807855764607
1739209877.362969;-38.13080360867914
1739209877.362975;-35.57807855764607
1739209877.3629806;-38.13080360867914
1739209877.3629863;-45.120503652039325
1739209877.3629923;-33.981070128970906
1739209877.362998;-45.120503652039325
1739209877.3630037;-45.120503652039325
1739209877.3630097;-45.120503652039325
1739209877.3630154;-33.981070128970906
1739209877.3630211;-45.120503652039325
1739209877.363027;-38.13080360867914
1739209877.3630328;-35.57807855764607
1739209877.3630385;-38.13080360867914
1739209877.3630445;-38.13080360867914
1739209877.3630502;-38.13080360867914
1739209877.363056;-45.120503652039325
1739209877.363062;-38.13080360867914
1739209877.3630676;-45.120503652039325
1739209877.3630733;-45.120503652039325
1739209877.3630793;-45.120503652039325
1739209877.363085;-38.13080360867914
1739209877.3630908;-45.120503652039325
1739209877.3630967;-33.981070128970906
1739209877.3631024;-33.981070128970906
1739209877.3631082;-38.13080360867914
1739209877.363114;-38.13080360867914
1739209877.3631198;-35.57807855764607
1739209877.3631256;-38.13080360867914
1739209877.3631315;-38.13080360867914
1739209877.3631372;-38.13080360867914
1739209877.363143;-45.120503652039325
1739209877.363149;-38.13080360867914
1739209877.3631546;-38.13080360867914
1739209877.3631604;-38.13080360867914
1739209877.3631663;-38.13080360867914
1739209877.363172;-38.13080360867914
1739209877.3631778;-38.13080360867914
1739209877.3631837;-38.13080360867914
1739209877.3631895;-45.120503652039325
1739209877.3631952;-45.120503652039325
1739209877.3632011;-45.120503652039325
1739209877.3632069;-38.13080360867914
1739209877.3632126;-38.13080360867914
1739209877.3632185;-38.13080360867914
1739209877.3632243;-35.57807855764607
1739209877.36323;-38.13080360867914
1739209877.363236;-33.981070128970906
1739209877.3632417;-31.141103565318915
1739209877.3632474;-45.120503652039325
1739209877.3632534;-45.120503652039325
1739209877.363259;-38.13080360867914
1739209877.3632648;-45.120503652039325
1739209877.3632708;-45.120503652039325
1739209877.3632765;-38.13080360867914
1739209877.3632822;-31.141103565318915
1739209877.3632882;-35.57807855764607
1739209877.363294;-38.13080360867914
1739209877.3632996;-38.13080360867914
1739209877.3633056;-45.120503652039325
1739209877.3633113;-33.981070128970906
1739209877.363317;-38.13080360867914
1739209877.363323;-45.120503652039325
1739209877.3633287;-45.120503652039325
1739209877.3633347;-33.981070128970906
1739209877.3633404;-33.981070128970906
1739209877.363346;-45.120503652039325
1739209877.363352;-38.13080360867914
1739209877.3633578;-38.13080360867914
1739209877.3633635;-45.120503652039325
1739209877.3633695;-45.120503652039325
1739209877.3633752;-38.13080360867914
1739209877.363381;-28.992665084841942
1739209877.3633869;-45.120503652039325
1739209877.3633926;-45.120503652039325
1739209877.3633983;-38.13080360867914
1739209877.3634043;-33.981070128970906
1739209877.36341;-45.120503652039325
1739209877.3634157;-45.120503652039325
1739209877.3634217;-38.13080360867914
1739209877.3634274;-32.81601443825658
1739209877.3634331;-45.120503652039325
1739209877.363439;-38.13080360867914
1739209877.3634448;-33.981070128970906
1739209877.3634505;-38.13080360867914
1739209877.3634565;-35.57807855764607
1739209877.3634622;-45.120503652039325
1739209877.363468;-38.13080360867914
1739209877.363474;-31.141103565318915
1739209877.3634796;-38.13080360867914
1739209877.3634853;-45.120503652039325
1739209877.3634913;-38.13080360867914
1739209877.363497;-38.13080360867914
1739209877.3635027;-45.120503652039325
1739209877.3635087;-45.120503652039325
1739209877.3635144;-45.120503652039325
1739209877.3635201;-33.981070128970906
1739209877.363526;-38.13080360867914
1739209877.3635318;-38.13080360867914
1739209877.3635375;-38.13080360867914
1739209877.3635435;-33.981070128970906
1739209877.3635492;-45.120503652039325
1739209877.363555;-45.120503652039325
1739209877.363561;-45.120503652039325
1739209877.3635666;-45.120503652039325
1739209877.3635724;-38.13080360867914
1739209877.3635783;-38.13080360867914
1739209877.363584;-45.120503652039325
1739209877.3635898;-38.13080360867914
1739209877.3635957;-35.57807855764607
1739209877.3636014;-45.120503652039325
1739209877.3636072;-32.816014438256545
1739209877.3636131;-33.981070128970906
1739209877.3636189;-45.120503652039325
1739209877.3636246;-45.120503652039325
1739209877.3636305;-38.13080360867914
1739209877.3636363;-38.13080360867914
1739209877.363642;-45.120503652039325
1739209877.363648;-45.120503652039325
1739209877.3636537;-45.120503652039325
1739209877.3636594;-45.120503652039325
1739209877.3636653;-38.13080360867914
1739209877.363671;-38.13080360867914
1739209877.3636768;-45.120503652039325
1739209877.3636827;-35.57807855764607
1739209877.3636885;-38.13080360867914
1739209877.3636942;-45.120503652039325
1739209877.3637002;-45.120503652039325
1739209877.3637059;-35.57807855764607
1739209877.3637116;-32.816014438256545
1739209877.3637176;-45.120503652039325
1739209877.3637233;-45.120503652039325
1739209877.363729;-45.120503652039325
1739209877.363735;-33.981070128970906
1739209877.3637407;-45.120503652039325
1739209877.3637466;-45.120503652039325
1739209877.3637524;-45.120503652039325
1739209877.363758;-45.120503652039325
1739209877.363764;-45.120503652039325
1739209877.3637698;-45.120503652039325
1739209877.3637755;-38.13080360867914
1739209877.3637815;-45.120503652039325
1739209877.3637872;-38.13080360867914
1739209877.363793;-45.120503652039325
1739209877.3637989;-38.13080360867914
1739209877.3638046;-35.57807855764607
1739209877.3638103;-35.57807855764607
1739209877.3638163;-38.13080360867914
1739209877.363822;-45.120503652039325
1739209877.3638277;-32.816014438256545
1739209877.3638337;-38.13080360867914
1739209877.3638394;-38.13080360867914
