CAN Message; 0x98:0000e89fdd96d54a
1739209651.973258;-38.13080360867914
1739209651.9732642;-33.981070128970906
1739209651.9732704;-45.120503652039325
1739209651.9732769;-45.120503652039325
1739209651.973283;-45.120503652039325
1739209651.9732893;-45.120503652039325
1739209651.9732955;-45.120503652039325
1739209651.9733016;-45.120503652039325
1739209651.9733078;-38.13080360867914
1739209651.973314;-38.13080360867914
1739209651.9733202;-45.120503652039325
1739209651.9733267;-45.120503652039325
1739209651.973333;-38.13080360867914
1739209651.973339;-32.816014438256545
1739209651.9733453;-45.120503652039325
1739209651.9733515;-45.120503652039325
1739209651.9733577;-33.981070128970906
1739209651.9733639;-33.981070128970906
1739209651.97337;-31.141103565318915
1739209651.9733765;-38.13080360867914
1739209651.9733827;-33.981070128970906
1739209651.973389;-45.120503652039325
1739209651.973395;-45.120503652039325
1739209651.9734013;-38.13080360867914
1739209651.9734075;-35.57807855764607
1739209651.9734137;-33.981070128970906
1739209651.97342;-31.141103565318915
1739209651.9734263;-45.120503652039325
1739209651.9734325;-45.120503652039325
1739209651.9734387;-45.120503652039325
1739209651.973445;-38.13080360867914
1739209651.9734511;-38.13080360867914
1739209651.9734573;-45.120503652039325
1739209651.9718885;-45.120503652039325
1739209651.9718888;-45.120503652039325
1739209651.9718893;-38.13080360867914
1739209651.9718895;-45.120503652039325
1739209651.9718897;-38.13080360867914
1739209651.97189;-45.120503652039325
1739209651.9718902;-45.120503652039325
1739209651.9718907;-38.13080360867914
1739209651.971891;-35.57807855764607
1739209651.9718912;-45.120503652039325
1739209651.9718914;-38.13080360867914
1739209651.9718919;-38.13080360867914
1739209651.971892;-33.981070128970906
1739209651.9718924;-32.816014438256545
1739209651.9718926;-38.13080360867914
1739209651.9718928;-38.13080360867914
1739209651.9718933;-45.120503652039325
1739209651.9718935;-45.120503652039325
1739209651.9718938;-45.120503652039325
1739209651.971894;-45.120503652039325
1739209651.9718945;-45.120503652039325
1739209651.9718947;-45.120503652039325
1739209651.971895;-45.120503652039325
1739209651.9718952;-45.120503652039325
1739209651.9718955;-45.120503652039325
1739209651.971896;-45.120503652039325
1739209651.9718962;-45.120503652039325
1739209651.9718964;-45.120503652039325
1739209651.9718966;-38.13080360867914
1739209651.9718971;-45.120503652039325
1739209651.9718974;-45.120503652039325
1739209651.9718976;-38.13080360867914
1739209651.9718978;-45.120503652039325
1739209651.971898;-38.13080360867914
1739209651.9718986;-45.120503652039325
1739209651.9718988;-45.120503652039325
1739209651.971899;-45.120503652039325
1739209651.9718993;-45.120503652039325
1739209651.9718997;-45.120503652039325
1739209651.9719;-45.120503652039325
1739209651.9719002;-38.13080360867914
1739209651.9719005;-35.57807855764607
1739209651.9719007;-38.13080360867914
1739209651.9719012;-38.13080360867914
1739209651.9719014;-38.13080360867914
1739209651.9719017;-45.120503652039325
1739209651.971902;-45.120503652039325
1739209651.9719024;-38.13080360867914
1739209651.9719026;-45.120503652039325
1739209651.9719028;-45.120503652039325
1739209651.971903;-45.120503652039325
1739209651.9719033;-38.13080360867914
1739209651.9719038;-45.120503652039325
1739209651.971904;-38.13080360867914
1739209651.9719043;-38.13080360867914
1739209651.9719045;-38.13080360867914
1739209651.971905;-38.13080360867914
1739209651.9719052;-38.13080360867914
1739209651.9719055;-38.13080360867914
1739209651.9719057;-45.120503652039325
1739209651.971906;-45.120503652039325
1739209651.9719064;-45.120503652039325
1739209651.9719067;-33.981070128970906
1739209651.971907;-45.120503652039325
1739209651.9719071;-45.120503652039325
1739209651.9719076;-38.13080360867914
1739209651.9719079;-38.13080360867914
1739209651.971908;-38.13080360867914
1739209651.9719083;-38.13080360867914
1739209651.9719088;-32.816014438256545
1739209651.971909;-35.57807855764607
1739209651.9719093;-45.120503652039325
1739209651.9719095;-38.13080360867914
1739209651.9719098;-38.13080360867914
1739209651.9719102;-38.13080360867914
1739209651.9719105;-45.120503652039325
1739209651.9719107;-38.13080360867914
1739209651.971911;-38.13080360867914
1739209651.9719114;-33.981070128970906
1739209651.9719117;-33.981070128970906
1739209651.971912;-38.13080360867914
1739209651.9719121;-38.13080360867914
1739209651.9719124;-38.13080360867914
1739209651.9719129;-38.13080360867914
1739209651.971913;-45.120503652039325
1739209651.9719133;-33.981070128970906
1739209651.9719136;-30.49652367304973
1739209651.971914;-33.981070128970906
1739209651.9719143;-38.13080360867914
1739209651.9719145;-38.13080360867914
1739209651.9719148;-38.13080360867914
1739209651.971915;-38.13080360867914
1739209651.9719155;-45.120503652039325
1739209651.9719157;-38.13080360867914
1739209651.971916;-31.141103565318915
1739209651.9719162;-33.981070128970906
1739209651.9719167;-45.120503652039325
1739209651.971917;-38.13080360867914
1739209651.9719172;-33.981070128970906
1739209651.9719174;-45.120503652039325
1739209651.9719176;-45.120503652039325
1739209651.971918;-38.13080360867914
1739209651.9719183;-33.981070128970906
1739209651.9719186;-33.981070128970906
1739209651.9719188;-45.120503652039325
1739209651.9719193;-45.120503652039325
1739209651.9719195;-45.120503652039325
1739209651.9719198;-45.120503652039325
1739209651.97192;-45.120503652039325
1739209651.9719203;-33.981070128970906
1739209651.9719207;-35.57807855764607
1739209651.971921;-38.13080360867914
1739209651.9719212;-45.120503652039325
1739209651.9719214;-35.57807855764607
1739209651.971922;-35.57807855764607
1739209651.9719222;-38.13080360867914
1739209651.9719224;-38.13080360867914
1739209651.9719226;-38.13080360867914
1739209651.9719229;-35.57807855764607
1739209651.9719234;-28.992665084841942
1739209651.9719236;-45.120503652039325
1739209651.9719238;-45.120503652039325
1739209651.971924;-45.120503652039325
1739209651.9719245;-38.13080360867914
1739209651.9719248;-45.120503652039325
1739209651.971925;-35.57807855764607
1739209651.9719253;-38.13080360867914
1739209651.9719255;-35.57807855764607
1739209651.971926;-45.120503652039325
1739209651.9719262;-45.120503652039325
1739209651.9719265;-38.13080360867914
1739209651.9719267;-38.13080360867914
1739209651.9719272;-35.57807855764607
1739209651.9719274;-45.120503652039325
1739209651.9719276;-38.13080360867914
1739209651.971928;-38.13080360867914
1739209651.9719281;-38.13080360867914
1739209651.9719286;-45.120503652039325
1739209651.9719288;-45.120503652039325
1739209651.971929;-38.13080360867914
1739209651.9719293;-45.120503652039325
1739209651.9719298;-38.13080360867914
1739209651.97193;-38.13080360867914
1739209651.9719303;-33.981070128970906
1739209651.9719305;-45.120503652039325
1739209651.971931;-45.120503652039325
1739209651.9719312;-38.13080360867914
1739209651.9719315;-38.13080360867914
1739209651.9719317;-45.120503652039325
1739209651.971932;-45.120503652039325
1739209651.9719324;-45.120503652039325
1739209651.9719326;-45.120503652039325
1739209651.971933;-33.981070128970906
1739209651.9719331;-45.120503652039325
1739209651.9719336;-45.120503652039325
1739209651.9719338;-32.816014438256545
1739209651.971934;-32.816014438256545
1739209651.9719343;-45.120503652039325
1739209651.9719346;-45.120503652039325
1739209651.971935;-33.981070128970906
1739209651.9719353;-38.13080360867914
1739209651.9719355;-45.120503652039325
1739209651.9719357;-45.120503652039325
1739209651.9719362;-45.120503652039325
1739209651.9719365;-45.120503652039325
1739209651.9719367;-33.981070128970906
1739209651.971937;-45.120503652039325
1739209651.9719372;-45.120503652039325
1739209651.9719377;-45.120503652039325
1739209651.971938;-38.13080360867914
1739209651.9719381;-35.57807855764607
1739209651.9719384;-38.13080360867914
1739209651.9719388;-45.120503652039325
1739209651.971939;-45.120503652039325
1739209651.9719393;-45.120503652039325
1739209651.9719396;-38.13080360867914
1739209651.9719398;-38.13080360867914
1739209651.9719403;-38.13080360867914
1739209651.9719405;-35.57807855764607
1739209651.9719408;-45.120503652039325
1739209651.971941;-38.13080360867914
1739209651.9719415;-38.13080360867914
1739209651.9719417;-35.57807855764607
1739209651.971942;-45.120503652039325
1739209651.9719422;-45.120503652039325
1739209651.9719424;-45.120503652039325
1739209651.971943;-45.120503652039325
1739209651.9719431;-38.13080360867914
1739209651.9719434;-38.13080360867914
1739209651.9719436;-45.120503652039325
1739209651.971944;-33.981070128970906
1739209651.9719443;-38.13080360867914
1739209651.9719446;-38.13080360867914
1739209651.9719448;-38.13080360867914
1739209651.971945;-38.13080360867914
1739209651.9719455;-45.120503652039325
1739209651.9719458;-45.120503652039325
1739209651.971946;-45.120503652039325
1739209651.9719462;-45.120503652039325
1739209651.9719467;-45.120503652039325
1739209651.971947;-38.13080360867914
1739209651.9719472;-33.981070128970906
1739209651.9719474;-38.13080360867914
1739209651.9719477;-38.13080360867914
1739209651.9719481;-38.13080360867914
1739209651.9719484;-45.120503652039325
1739209651.9719486;-45.120503652039325
1739209651.9719489;-45.120503652039325
1739209651.9719493;-33.981070128970906
1739209651.9719496;-38.13080360867914
1739209651.9719498;-45.120503652039325
1739209651.97195;-45.120503652039325
1739209651.9719503;-33.981070128970906
1739209651.9719508;-38.13080360867914
1739209651.971951;-38.13080360867914
1739209651.9719512;-38.13080360867914
1739209651.9719515;-45.120503652039325
1739209651.971952;-45.120503652039325
1739209651.9719522;-38.13080360867914
1739209651.9719524;-45.120503652039325
1739209651.9719527;-45.120503652039325
1739209651.9719532;-35.57807855764607
1739209651.9719534;-38.13080360867914
1739209651.9719536;-45.120503652039325
1739209651.9719539;-45.120503652039325
1739209651.971954;-45.120503652039325
1739209651.9719546;-35.57807855764607
1739209651.9719548;-38.13080360867914
1739209651.971955;-33.981070128970906
1739209651.9719553;-45.120503652039325
1739209651.9719558;-45.120503652039325
1739209651.971956;-45.120503652039325
1739209651.9719563;-31.141103565318915
1739209651.9719565;-35.57807855764607
1739209651.9719567;-38.13080360867914
1739209651.9719572;-38.13080360867914
1739209651.9719574;-45.120503652039325
1739209651.9719577;-45.120503652039325
1739209651.971958;-38.13080360867914
1739209651.9719584;-45.120503652039325
1739209651.9719586;-45.120503652039325
1739209651.9719589;-45.120503652039325
1739209651.971959;-45.120503652039325
1739209651.9719594;-38.13080360867914
1739209651.9719598;-33.981070128970906
1739209651.97196;-45.120503652039325
1739209651.9719603;-45.120503652039325
1739209651.9719605;-33.981070128970906
1739209651.971961;-33.981070128970906
1739209651.9719613;-38.13080360867914
1739209651.9719615;-38.13080360867914
1739209651.9719617;-45.120503652039325
1739209651.971962;-45.120503652039325
1739209651.9719625;-45.120503652039325
1739209651.9719627;-45.120503652039325
1739209651.971963;-38.13080360867914
1739209651.9719632;-33.981070128970906
1739209651.9719636;-38.13080360867914
1739209651.971964;-45.120503652039325
1739209651.9719641;-38.13080360867914
1739209651.9719644;-35.57807855764607
1739209651.9719646;-45.120503652039325
1739209651.971965;-45.120503652039325
1739209651.9719653;-38.13080360867914
1739209651.9719656;-28.992665084841942
1739209651.9719658;-33.981070128970906
1739209651.9719663;-38.13080360867914
1739209651.9719665;-45.120503652039325
1739209651.9719667;-31.141103565318915
1739209651.971967;-38.13080360867914
1739209651.9719672;-45.120503652039325
1739209651.9719677;-38.13080360867914
1739209651.971968;-33.981070128970906
1739209651.9719682;-33.981070128970906
1739209651.9719684;-45.120503652039325
1739209651.971969;-38.13080360867914
1739209651.9719691;-38.13080360867914
1739209651.9719694;-38.13080360867914
1739209651.9719696;-45.120503652039325
1739209651.9719698;-45.120503652039325
1739209651.9719703;-45.120503652039325
1739209651.9719706;-38.13080360867914
1739209651.9719708;-45.120503652039325
1739209651.971971;-45.120503652039325
1739209651.9719715;-45.120503652039325
1739209651.9719718;-38.13080360867914
1739209651.971972;-35.57807855764607
1739209651.9719722;-45.120503652039325
1739209651.9719725;-45.120503652039325
1739209651.971973;-38.13080360867914
1739209651.9719732;-38.13080360867914
1739209651.9719734;-38.13080360867914
1739209651.9719737;-38.13080360867914
1739209651.9719741;-38.13080360867914
1739209651.9719744;-33.981070128970906
1739209651.9719746;-38.13080360867914
1739209651.9719748;-38.13080360867914
1739209651.9719753;-38.13080360867914
1739209651.9719756;-38.13080360867914
1739209651.9719758;-45.120503652039325
1739209651.971976;-45.120503652039325
1739209651.9719763;-33.981070128970906
1739209651.9719768;-38.13080360867914
1739209651.971977;-45.120503652039325
1739209651.9719772;-45.120503652039325
1739209651.9719775;-35.57807855764607
1739209651.971978;-38.13080360867914
1739209651.9719782;-38.13080360867914
1739209651.9719784;-38.13080360867914
1739209651.9719787;-38.13080360867914
1739209651.971979;-35.57807855764607
1739209651.9719794;-38.13080360867914
1739209651.9719796;-38.13080360867914
1739209651.9719799;-27.267205301931607
1739209651.97198;-38.13080360867914
1739209651.9719806;-45.120503652039325
1739209651.9719808;-45.120503652039325
1739209651.971981;-38.13080360867914
1739209651.9719813;-45.120503652039325
1739209651.9719815;-45.120503652039325
1739209651.971982;-45.120503652039325
1739209651.9719822;-45.120503652039325
1739209651.9719825;-45.120503652039325
1739209651.9719827;-38.13080360867914
1739209651.9719832;-35.57807855764607
1739209651.9719834;-38.13080360867914
1739209651.9719837;-45.120503652039325
1739209651.971984;-38.13080360867914
1739209651.9719841;-45.120503652039325
1739209651.9719846;-38.13080360867914
1739209651.9719849;-38.13080360867914
1739209651.971985;-45.120503652039325
1739209651.9719853;-45.120503652039325
1739209651.9719858;-45.120503652039325
1739209651.971986;-32.816014438256545
1739209651.9719863;-45.120503652039325
1739209651.9719865;-45.120503652039325
1739209651.9719868;-31.141103565318915
1739209651.9719872;-45.120503652039325
1739209651.9719875;-45.120503652039325
1739209651.9719877;-45.120503652039325
1739209651.971988;-38.13080360867914
1739209651.9719884;-45.120503652039325
1739209651.9719887;-38.13080360867914
1739209651.971989;-38.13080360867914
1739209651.9719892;-38.13080360867914
1739209651.9719894;-32.816014438256545
1739209651.9719899;-45.120503652039325
1739209651.97199;-45.120503652039325
1739209651.9719903;-38.13080360867914
1739209651.9719906;-32.816014438256545
1739209651.971991;-45.120503652039325
1739209651.9719913;-38.13080360867914
1739209651.9719915;-33.981070128970906
1739209651.9719918;-38.13080360867914
1739209651.971992;-45.120503652039325
1739209651.9719925;-45.120503652039325
1739209651.9719927;-38.13080360867914
1739209651.971993;-45.120503652039325
1739209651.9719932;-45.120503652039325
1739209651.9719937;-45.120503652039325
1739209651.971994;-45.120503652039325
1739209651.9719942;-38.13080360867914
1739209651.9719944;-38.13080360867914
1739209651.9719946;-38.13080360867914
1739209651.971995;-33.981070128970906
1739209651.9719954;-38.13080360867914
1739209651.9719956;-38.13080360867914
1739209651.9719958;-45.120503652039325
1739209651.9719963;-32.816014438256545
1739209651.9719965;-30.49652367304973
1739209651.9719968;-45.120503652039325
1739209651.971997;-45.120503652039325
1739209651.9719973;-45.120503652039325
1739209651.9719977;-38.13080360867914
1739209651.971998;-45.120503652039325
1739209651.9719982;-38.13080360867914
1739209651.9719985;-33.981070128970906
1739209651.971999;-45.120503652039325
1739209651.9719992;-45.120503652039325
1739209651.9719994;-45.120503652039325
1739209651.9719996;-32.816014438256545
1739209651.9720001;-38.13080360867914
1739209651.9720004;-45.120503652039325
1739209651.9720006;-38.13080360867914
1739209651.9720008;-38.13080360867914
1739209651.972001;-33.981070128970906
1739209651.9720016;-38.13080360867914
1739209651.9720018;-45.120503652039325
1739209651.972002;-45.120503652039325
1739209651.9720023;-33.981070128970906
1739209651.9720027;-45.120503652039325
1739209651.972003;-45.120503652039325
1739209651.9720032;-38.13080360867914
1739209651.9720035;-45.120503652039325
1739209651.9720037;-38.13080360867914
1739209651.9720042;-38.13080360867914
1739209651.9720044;-38.13080360867914
1739209651.9720047;-45.120503652039325
1739209651.972005;-45.120503652039325
1739209651.9720054;-45.120503652039325
1739209651.9720056;-38.13080360867914
1739209651.9720058;-31.141103565318915
1739209651.972006;-45.120503652039325
1739209651.9720063;-45.120503652039325
1739209651.9720068;-35.57807855764607
1739209651.972007;-35.57807855764607
1739209651.9720073;-45.120503652039325
1739209651.9720075;-45.120503652039325
1739209651.972008;-38.13080360867914
1739209651.9720082;-31.141103565318915
1739209651.9720085;-38.13080360867914
1739209651.9720087;-38.13080360867914
1739209651.972009;-38.13080360867914
1739209651.9720094;-45.120503652039325
1739209651.9720097;-45.120503652039325
1739209651.97201;-45.120503652039325
1739209651.9720101;-38.13080360867914
1739209651.9720106;-38.13080360867914
1739209651.9720109;-45.120503652039325
1739209651.972011;-45.120503652039325
1739209651.9720113;-35.57807855764607
1739209651.9720116;-32.816014438256545
1739209651.972012;-45.120503652039325
1739209651.9720123;-45.120503652039325
1739209651.9720125;-45.120503652039325
1739209651.9734635;-33.981070128970906
1739209651.9734697;-33.981070128970906
1739209651.973476;-38.13080360867914
1739209651.9734824;-38.13080360867914
1739209651.9734886;-45.120503652039325
1739209651.9734948;-35.57807855764607
1739209651.973501;-35.57807855764607
1739209651.9735072;-38.13080360867914
1739209651.9735134;-33.981070128970906
1739209651.9735196;-27.267205301931607
1739209651.9735258;-38.13080360867914
1739209651.9735322;-45.120503652039325
1739209651.9735384;-35.57807855764607
1739209651.9735446;-33.981070128970906
1739209651.9735508;-45.120503652039325
1739209651.973557;-45.120503652039325
1739209651.9735632;-45.120503652039325
1739209651.9735694;-32.816014438256545
1739209651.9735756;-38.13080360867914
1739209651.973582;-45.120503652039325
1739209651.9735882;-45.120503652039325
1739209651.9735944;-38.13080360867914
1739209651.9736006;-35.57807855764607
1739209651.9736068;-38.13080360867914
1739209651.973613;-38.13080360867914
1739209651.9736192;-27.267205301931607
1739209651.9736254;-32.816014438256545
1739209651.9736319;-45.120503652039325
1739209651.973638;-45.120503652039325
1739209651.9736443;-33.981070128970906
1739209651.9736505;-45.120503652039325
1739209651.9736567;-45.120503652039325
1739209651.9736629;-45.120503652039325
1739209651.973669;-45.120503652039325
1739209651.9736753;-45.120503652039325
1739209651.9736817;-45.120503652039325
1739209651.973688;-45.120503652039325
1739209651.973694;-35.57807855764607
1739209651.9737003;-32.816014438256545
1739209651.9737065;-45.120503652039325
1739209651.9737127;-45.120503652039325
1739209651.973719;-35.57807855764607
1739209651.973725;-35.57807855764607
1739209651.9737313;-45.120503652039325
1739209651.9737377;-45.120503652039325
1739209651.973744;-45.120503652039325
1739209651.97375;-45.120503652039325
1739209651.9737563;-45.120503652039325
1739209651.9737625;-45.120503652039325
1739209651.9737687;-31.141103565318915
1739209651.973775;-38.13080360867914
1739209651.973781;-45.120503652039325
1739209651.9737875;-45.120503652039325
1739209651.9737937;-38.13080360867914
1739209651.9738;-45.120503652039325
1739209651.9738061;-45.120503652039325
1739209651.9738123;-45.120503652039325
1739209651.9738185;-38.13080360867914
1739209651.9738247;-45.120503652039325
1739209651.973831;-45.120503652039325
1739209651.9738374;-45.120503652039325
1739209651.9738436;-45.120503652039325
1739209651.9738498;-33.981070128970906
1739209651.973856;-45.120503652039325
1739209651.9738622;-45.120503652039325
1739209651.9738684;-26.487275050834715
1739209651.9738746;-32.816014438256545
1739209651.9738808;-45.120503652039325
1739209651.9738872;-45.120503652039325
1739209651.9738934;-33.981070128970906
1739209651.9738996;-45.120503652039325
1739209651.9739058;-38.13080360867914
1739209651.973912;-38.13080360867914
1739209651.9739182;-38.13080360867914
1739209651.9739244;-38.13080360867914
1739209651.9739306;-38.13080360867914
1739209651.973937;-45.120503652039325
1739209651.9739432;-45.120503652039325
1739209651.9739494;-33.981070128970906
1739209651.9739556;-45.120503652039325
1739209651.9739618;-45.120503652039325
1739209651.973968;-29.438486411369333
1739209651.9739742;-31.141103565318893
1739209651.9739804;-45.120503652039325
1739209651.9739866;-38.13080360867914
1739209651.973993;-33.981070128970906
1739209651.9739993;-45.120503652039325
1739209651.9740055;-38.13080360867914
1739209651.9740117;-38.13080360867914
1739209651.9740179;-45.120503652039325
1739209651.974024;-45.120503652039325
1739209651.9740303;-45.120503652039325
1739209651.9740365;-38.13080360867914
1739209651.974043;-45.120503652039325
1739209651.974049;-33.981070128970906
1739209651.9740553;-45.120503652039325
1739209651.9740615;-45.120503652039325
1739209651.9740677;-38.13080360867914
1739209651.974074;-35.57807855764607
1739209651.97408;-45.120503652039325
1739209651.9740863;-45.120503652039325
1739209651.9740927;-45.120503652039325
1739209651.974099;-33.981070128970906
1739209651.9741051;-38.13080360867914
1739209651.9741113;-45.120503652039325
1739209651.9741175;-38.13080360867914
1739209651.9741237;-38.13080360867914
1739209651.97413;-45.120503652039325
1739209651.974136;-45.120503652039325
1739209651.9741426;-35.57807855764607
1739209651.9741488;-38.13080360867914
1739209651.974155;-45.120503652039325
1739209651.9741611;-38.13080360867914
1739209651.9741673;-45.120503652039325
1739209651.9741735;-45.120503652039325
1739209651.9741797;-45.120503652039325
1739209651.974186;-38.13080360867914
1739209651.9741924;-38.13080360867914
1739209651.9741986;-33.981070128970906
1739209651.9742048;-38.13080360867914
1739209651.974211;-45.120503652039325
1739209651.9742172;-35.57807855764607
1739209651.9742234;-35.57807855764607
1739209651.9742296;-45.120503652039325
1739209651.9742358;-45.120503652039325
1739209651.9742422;-35.57807855764607
1739209651.9742484;-38.13080360867914
1739209651.9742546;-45.120503652039325
1739209651.9742608;-45.120503652039325
1739209651.974267;-45.120503652039325
1739209651.9742732;-45.120503652039325
1739209651.9742794;-45.120503652039325
1739209651.9742856;-45.120503652039325
1739209651.9742918;-38.13080360867914
1739209651.9742982;-33.981070128970906
1739209651.9743044;-38.13080360867914
1739209651.9743106;-45.120503652039325
1739209651.9743168;-38.13080360867914
1739209651.974323;-38.13080360867914
1739209651.9743292;-38.13080360867914
1739209651.9743354;-32.816014438256545
1739209651.9743416;-38.13080360867914
1739209651.974348;-35.57807855764607
1739209651.9743543;-45.120503652039325
1739209651.9743605;-45.120503652039325
1739209651.9743667;-35.57807855764607
1739209651.9743729;-38.13080360867914
1739209651.974379;-45.120503652039325
1739209651.9743853;-45.120503652039325
1739209651.9743915;-38.13080360867914
1739209651.974398;-33.981070128970906
1739209651.974404;-38.13080360867914
1739209651.9744103;-38.13080360867914
1739209651.9744165;-38.13080360867914
1739209651.9744227;-38.13080360867914
1739209651.974429;-38.13080360867914
1739209651.974435;-45.120503652039325
1739209651.9744413;-38.13080360867914
1739209651.9744477;-45.120503652039325
1739209651.974454;-38.13080360867914
1739209651.9744601;-45.120503652039325
1739209651.9744663;-38.13080360867914
1739209651.9744725;-38.13080360867914
1739209651.9744787;-45.120503652039325
1739209651.974485;-45.120503652039325
1739209651.9744911;-38.13080360867914
1739209651.9744976;-28.58837851428586
1739209651.9745038;-45.120503652039325
1739209651.97451;-45.120503652039325
1739209651.9745162;-33.981070128970906
1739209651.9745224;-33.981070128970906
1739209651.9745286;-38.13080360867914
1739209651.9745347;-38.13080360867914
1739209651.974541;-38.13080360867914
1739209651.9745471;-38.13080360867914
1739209651.9745536;-38.13080360867914
1739209651.9745598;-45.120503652039325
1739209651.974566;-38.13080360867914
1739209651.9745722;-38.13080360867914
1739209651.9745784;-38.13080360867914
1739209651.9745846;-45.120503652039325
1739209651.9745908;-38.13080360867914
1739209651.974597;-35.57807855764607
1739209651.9746034;-45.120503652039325
1739209651.9746096;-45.120503652039325
1739209651.9746158;-35.57807855764607
1739209651.974622;-35.57807855764607
1739209651.9746282;-45.120503652039325
1739209651.9746344;-45.120503652039325
1739209651.9746406;-38.13080360867914
1739209651.9746468;-33.981070128970906
1739209651.9746532;-38.13080360867914
1739209651.9746594;-45.120503652039325
1739209651.9746656;-38.13080360867914
1739209651.9746718;-45.120503652039325
1739209651.974678;-35.57807855764607
1739209651.9746842;-45.120503652039325
1739209651.9746904;-38.13080360867914
1739209651.9746966;-45.120503652039325
1739209651.974703;-45.120503652039325
1739209651.9747093;-38.13080360867914
1739209651.9747155;-38.13080360867914
1739209651.9747217;-33.981070128970906
1739209651.9747279;-28.992665084841942
1739209651.974734;-45.120503652039325
1739209651.9747403;-45.120503652039325
1739209651.9747465;-32.816014438256545
1739209651.974753;-45.120503652039325
1739209651.974759;-45.120503652039325
1739209651.9747653;-33.981070128970906
1739209651.9747715;-33.981070128970906
1739209651.9747777;-31.14110356531892
1739209651.974784;-38.13080360867914
1739209651.97479;-38.13080360867914
1739209651.9747963;-45.120503652039325
1739209651.9748025;-45.120503652039325
1739209651.974809;-45.120503652039325
1739209651.9748151;-38.13080360867914
1739209651.9748213;-38.13080360867914
1739209651.9748275;-38.13080360867914
1739209651.9748337;-45.120503652039325
1739209651.97484;-38.13080360867914
1739209651.9748461;-33.981070128970906
1739209651.9748523;-45.120503652039325
1739209651.9748588;-45.120503652039325
1739209651.974865;-33.981070128970906
1739209651.9748712;-35.57807855764607
1739209651.9748774;-45.120503652039325
1739209651.9748836;-45.120503652039325
1739209651.9748898;-38.13080360867914
1739209651.974896;-38.13080360867914
1739209651.9749022;-38.13080360867914
1739209651.9749086;-45.120503652039325
1739209651.9749148;-45.120503652039325
1739209651.974921;-45.120503652039325
1739209651.9749272;-38.13080360867914
1739209651.9749334;-45.120503652039325
1739209651.9749396;-33.981070128970906
1739209651.9749458;-38.13080360867914
1739209651.974952;-38.13080360867914
1739209651.9749584;-38.13080360867914
1739209651.9749646;-45.120503652039325
1739209651.9749708;-45.120503652039325
1739209651.974977;-33.981070128970906
1739209651.9749832;-38.13080360867914
1739209651.9749894;-38.13080360867914
1739209651.9749956;-45.120503652039325
1739209651.9750018;-33.981070128970906
1739209651.9750082;-38.13080360867914
1739209651.9750144;-45.120503652039325
1739209651.9750206;-45.120503652039325
1739209651.9750268;-38.13080360867914
1739209651.975033;-45.120503652039325
1739209651.9750392;-45.120503652039325
1739209651.9750454;-45.120503652039325
1739209651.9750516;-38.13080360867914
1739209651.9750578;-38.13080360867914
1739209651.9750643;-45.120503652039325
1739209651.9750705;-38.13080360867914
1739209651.9750767;-28.58837851428586
1739209651.9750829;-32.816014438256545
1739209651.975089;-45.120503652039325
1739209651.9750953;-45.120503652039325
1739209651.9751015;-45.120503652039325
1739209651.9751077;-45.120503652039325
1739209651.975114;-38.13080360867914
1739209651.9751203;-35.57807855764607
1739209651.9751265;-45.120503652039325
1739209651.9751327;-45.120503652039325
1739209651.975139;-45.120503652039325
1739209651.975145;-45.120503652039325
1739209651.9751513;-38.13080360867914
1739209651.9751575;-32.816014438256545
1739209651.975164;-45.120503652039325
1739209651.9751701;-45.120503652039325
1739209651.9751763;-45.120503652039325
1739209651.9751825;-45.120503652039325
1739209651.9751887;-38.13080360867914
1739209651.975195;-38.13080360867914
1739209651.9752011;-45.120503652039325
1739209651.9752073;-38.13080360867914
1739209651.9752138;-38.13080360867914
1739209651.97522;-45.120503652039325
1739209651.9752262;-31.141103565318893
1739209651.9752324;-32.816014438256545
1739209651.9752386;-38.13080360867914
1739209651.9752448;-38.13080360867914
1739209651.975251;-32.816014438256545
1739209651.9752572;-38.13080360867914
1739209651.9752636;-38.13080360867914
1739209651.9752698;-30.49652367304973
1739209651.975276;-45.120503652039325
1739209651.9752822;-45.120503652039325
1739209651.9752884;-38.13080360867914
1739209651.9752946;-45.120503652039325
1739209651.9753008;-45.120503652039325
1739209651.975307;-38.13080360867914
1739209651.9753132;-45.120503652039325
1739209651.9753196;-38.13080360867914
1739209651.9753258;-38.13080360867914
1739209651.975332;-38.13080360867914
1739209651.9753382;-38.13080360867914
1739209651.9753444;-35.57807855764607
1739209651.9753506;-38.13080360867914
1739209651.9753568;-38.13080360867914
1739209651.975363;-38.13080360867914
1739209651.9753695;-32.816014438256545
1739209651.9753757;-45.120503652039325
1739209651.9753819;-45.120503652039325
1739209651.975388;-38.13080360867914
1739209651.9753942;-38.13080360867914
1739209651.9754004;-45.120503652039325
1739209651.9754066;-38.13080360867914
1739209651.9754128;-38.13080360867914
1739209651.9754193;-45.120503652039325
1739209651.9754255;-38.13080360867914
1739209651.9754317;-45.120503652039325
1739209651.9754379;-38.13080360867914
1739209651.975444;-35.57807855764607
1739209651.9754503;-45.120503652039325
1739209651.9754565;-45.120503652039325
1739209651.9754627;-45.120503652039325
1739209651.975469;-38.13080360867914
1739209651.9754753;-45.120503652039325
1739209651.9754815;-45.120503652039325
1739209651.9754877;-45.120503652039325
1739209651.975494;-33.981070128970906
1739209651.9755;-38.13080360867914
