CAN Message; 0x98:000086a8cc0724d2
Timestamp;Amplitude
1739209664.0021932;-45.120503652039325
1739209664.0022016;-45.120503652039325
1739209664.00221;-45.120503652039325
1739209664.0022185;-45.120503652039325
1739209664.0022268;-45.120503652039325
1739209664.0022352;-38.13080360867914
1739209664.0022435;-45.120503652039325
1739209664.002252;-38.13080360867914
1739209664.0022604;-35.57807855764607
1739209664.0022688;-45.120503652039325
1739209664.0022771;-45.120503652039325
1739209664.0022857;-38.13080360867914
1739209664.002294;-45.120503652039325
1739209664.0023024;-45.120503652039325
1739209664.002311;-45.120503652039325
1739209664.0023193;-35.57807855764607
1739209664.0023277;-35.57807855764607
1739209664.002336;-38.13080360867914
1739209664.0023446;-45.120503652039325
1739209664.002353;-45.120503652039325
1739209664.0023613;-32.816014438256545
1739209664.0023696;-45.120503652039325
1739209664.0023782;-45.120503652039325
1739209664.0023866;-38.13080360867914
1739209664.002395;-38.13080360867914
1739209664.0024035;-33.981070128970906
1739209664.0024118;-35.57807855764607
1739209664.0024202;-38.13080360867914
1739209664.0024285;-38.13080360867914
1739209664.002437;-38.13080360867914
1739209664.0024455;-45.120503652039325
1739209664.0024538;-38.13080360867914
1739209664.0024624;-35.57807855764607
1739209664.0024707;-33.981070128970906
1739209664.002479;-45.120503652039325
1739209664.0024874;-38.13080360867914
1739209664.002496;-32.816014438256545
1739209664.0025043;-45.120503652039325
1739209664.0025127;-45.120503652039325
1739209664.002521;-38.13080360867914
1739209664.0025296;-38.13080360867914
1739209664.002538;-33.981070128970906
1739209664.0025463;-38.13080360867914
1739209664.002555;-38.13080360867914
1739209664.0025632;-38.13080360867914
1739209664.0025716;-38.13080360867914
1739209664.00258;-45.120503652039325
1739209664.0025885;-38.13080360867914
1739209664.0025969;-38.13080360867914
1739209664.0026052;-38.13080360867914
1739209664.0026138;-38.13080360867914
1739209664.0026221;-45.120503652039325
1739209664.0026305;-45.120503652039325
1739209664.0026388;-33.981070128970906
1739209664.0026474;-38.13080360867914
1739209664.0026557;-45.120503652039325
1739209664.002664;-38.13080360867914
1739209664.0026724;-31.141103565318915
1739209664.002681;-38.13080360867914
1739209664.0026894;-45.120503652039325
1739209664.0026977;-45.120503652039325
1739209664.0027063;-45.120503652039325
1739209664.0027146;-45.120503652039325
1739209664.002723;-45.120503652039325
1739209664.0027313;-33.981070128970906
1739209664.00274;-32.816014438256545
1739209664.0027483;-45.120503652039325
1739209664.0027566;-45.120503652039325
1739209664.002765;-45.120503652039325
1739209664.0027735;-38.13080360867914
1739209664.0027819;-38.13080360867914
1739209664.0027902;-38.13080360867914
1739209664.0027988;-45.120503652039325
1739209664.0028071;-28.992665084841942
1739209664.0028155;-38.13080360867914
1739209664.0028238;-45.120503652039325
1739209664.0028324;-38.13080360867914
1739209664.0028408;-33.981070128970906
1739209664.002849;-45.120503652039325
1739209664.0028577;-38.13080360867914
1739209664.002866;-38.13080360867914
1739209664.0028744;-45.120503652039325
1739209664.0028827;-38.13080360867914
1739209664.0028913;-38.13080360867914
1739209664.0028996;-45.120503652039325
1739209664.002908;-45.120503652039325
1739209664.0029163;-38.13080360867914
1739209664.002925;-45.120503652039325
1739209664.0029333;-45.120503652039325
1739209664.0029416;-45.120503652039325
1739209664.0029502;-45.120503652039325
1739209664.0029585;-45.120503652039325
1739209664.002967;-45.120503652039325
1739209664.0029752;-45.120503652039325
1739209664.0029838;-35.57807855764607
1739209664.0029922;-38.13080360867914
1739209664.0030005;-45.120503652039325
1739209664.0030088;-27.267205301931607
1739209664.0030174;-38.13080360867914
1739209664.0030258;-45.120503652039325
1739209664.003034;-38.13080360867914
1739209664.0030427;-33.981070128970906
1739209664.003051;-38.13080360867914
1739209664.0030594;-38.13080360867914
1739209664.0030677;-38.13080360867914
1739209664.0030763;-45.120503652039325
1739209664.0030847;-45.120503652039325
1739209664.003093;-45.120503652039325
1739209664.0031016;-45.120503652039325
1739209664.00311;-38.13080360867914
1739209664.0031183;-35.57807855764607
1739209664.0031266;-38.13080360867914
1739209664.0031352;-45.120503652039325
1739209664.0031435;-38.13080360867914
1739209664.003152;-38.13080360867914
1739209664.0031602;-38.13080360867914
1739209664.0031688;-38.13080360867914
1739209664.0031772;-45.120503652039325
1739209664.0031855;-45.120503652039325
1739209664.003194;-38.13080360867914
1739209664.0032024;-38.13080360867914
1739209664.0032108;-35.57807855764607
1739209664.0032191;-38.13080360867914
1739209664.0032277;-38.13080360867914
1739209664.003236;-45.120503652039325
1739209664.0032444;-38.13080360867914
1739209664.003253;-45.120503652039325
1739209664.0032613;-38.13080360867914
1739209664.0032697;-30.49652367304973
1739209664.003278;-45.120503652039325
1739209664.0032866;-45.120503652039325
1739209664.003295;-45.120503652039325
1739209664.0033033;-45.120503652039325
1739209664.0033116;-38.13080360867914
1739209664.0033202;-45.120503652039325
1739209664.0033286;-38.13080360867914
1739209664.003337;-38.13080360867914
1739209664.0033455;-38.13080360867914
1739209664.0033538;-45.120503652039325
1739209664.0033622;-38.13080360867914
1739209664.0033705;-32.816014438256545
1739209664.003379;-45.120503652039325
1739209664.0033875;-45.120503652039325
1739209664.0033958;-38.13080360867914
1739209664.0034041;-32.816014438256545
1739209664.0034127;-38.13080360867914
1739209664.003421;-45.120503652039325
1739209664.0034294;-38.13080360867914
1739209664.003438;-35.57807855764607
1739209664.0034463;-38.13080360867914
1739209664.0034547;-38.13080360867914
1739209664.003463;-45.120503652039325
1739209664.0034716;-38.13080360867914
1739209664.00348;-45.120503652039325
1739209664.0034883;-38.13080360867914
1739209664.003497;-45.120503652039325
1739209664.0035052;-38.13080360867914
1739209664.0035136;-38.13080360867914
1739209664.003522;-45.120503652039325
1739209664.0035305;-38.13080360867914
1739209664.0035388;-38.13080360867914
1739209664.0035472;-45.120503652039325
1739209664.0035555;-45.120503652039325
1739209664.0035641;-38.13080360867914
1739209664.0035725;-33.981070128970906
1739209664.0035808;-45.120503652039325
1739209664.0035894;-45.120503652039325
1739209664.0035977;-38.13080360867914
1739209664.003606;-35.57807855764607
1739209664.0036144;-38.13080360867914
1739209664.003623;-45.120503652039325
1739209664.0036314;-38.13080360867914
1739209664.0036397;-35.57807855764607
1739209664.0036483;-38.13080360867914
1739209664.0036566;-38.13080360867914
1739209664.003665;-45.120503652039325
1739209664.0036733;-35.57807855764607
1739209664.003682;-45.120503652039325
1739209664.0036902;-31.141103565318915
1739209664.0036986;-32.816014438256545
1739209664.003707;-45.120503652039325
1739209664.0037155;-38.13080360867914
1739209664.0037239;-45.120503652039325
1739209664.0037322;-38.13080360867914
1739209664.0037408;-35.57807855764607
1739209664.0037491;-38.13080360867914
1739209664.0037575;-33.981070128970956
1739209664.0037658;-45.120503652039325
1739209664.0037744;-38.13080360867914
1739209664.0037827;-45.120503652039325
1739209664.003791;-45.120503652039325
1739209664.0037994;-38.13080360867914
1739209664.003808;-38.13080360867914
1739209664.0038164;-45.120503652039325
1739209664.0038247;-33.981070128970906
1739209664.0038333;-35.57807855764607
1739209664.0038416;-38.13080360867914
1739209664.00385;-38.13080360867914
1739209664.0038583;-35.57807855764607
1739209664.003867;-45.120503652039325
1739209664.0038753;-35.57807855764607
1739209664.0038836;-45.120503652039325
1739209664.0038922;-38.13080360867914
1739209664.0039005;-38.13080360867914
1739209664.0039089;-38.13080360867914
1739209664.0039172;-45.120503652039325
1739209664.0039258;-38.13080360867914
1739209664.0039341;-35.57807855764607
1739209664.0039425;-38.13080360867914
1739209664.0039508;-38.13080360867914
1739209664.0039594;-35.57807855764607
1739209664.0039678;-38.13080360867914
1739209664.003976;-33.981070128970906
1739209664.0039847;-38.13080360867914
1739209664.003993;-45.120503652039325
1739209664.0040014;-38.13080360867914
1739209664.0040097;-45.120503652039325
1739209664.0040183;-38.13080360867914
1739209664.0040267;-28.992665084841942
1739209664.004035;-31.141103565318915
1739209664.0040433;-38.13080360867914
1739209664.004052;-45.120503652039325
1739209664.0040603;-38.13080360867914
1739209664.0040686;-35.57807855764607
1739209664.0040772;-32.816014438256545
1739209664.0040855;-45.120503652039325
1739209664.004094;-38.13080360867914
1739209664.0041022;-38.13080360867914
1739209664.0041108;-38.13080360867914
1739209664.0041192;-38.13080360867914
1739209664.0041275;-45.120503652039325
1739209664.004136;-45.120503652039325
1739209664.0041444;-45.120503652039325
1739209664.0041528;-45.120503652039325
1739209664.0041611;-38.13080360867914
1739209664.0041697;-38.13080360867914
1739209664.004178;-45.120503652039325
1739209664.0041864;-45.120503652039325
1739209664.0041947;-38.13080360867914
1739209664.0042033;-38.13080360867914
1739209664.0042117;-32.816014438256545
1739209664.00422;-45.120503652039325
1739209664.0042286;-38.13080360867914
1739209664.004237;-33.981070128970906
1739209664.0042453;-38.13080360867914
1739209664.0042536;-38.13080360867914
1739209664.0042622;-38.13080360867914
1739209664.0042706;-35.57807855764607
1739209664.004279;-38.13080360867914
1739209664.0042875;-38.13080360867914
1739209664.0042958;-33.981070128970906
1739209664.0043042;-38.13080360867914
1739209664.0043125;-38.13080360867914
1739209664.004321;-33.981070128970906
1739209664.0043294;-45.120503652039325
1739209664.0043378;-45.120503652039325
1739209664.0043461;-38.13080360867914
1739209664.0043547;-45.120503652039325
1739209664.004363;-45.120503652039325
1739209664.0043714;-38.13080360867914
1739209664.00438;-38.13080360867914
1739209664.0043883;-45.120503652039325
1739209664.0043967;-45.120503652039325
1739209664.004405;-38.13080360867914
1739209664.0044136;-38.13080360867914
1739209664.004422;-45.120503652039325
1739209664.0044303;-45.120503652039325
1739209664.0044386;-38.13080360867914
1739209664.0044472;-38.13080360867914
1739209664.0044556;-45.120503652039325
1739209664.004464;-45.120503652039325
1739209664.0044725;-38.13080360867914
1739209664.0044808;-38.13080360867914
1739209664.0044892;-45.120503652039325
1739209664.0044975;-45.120503652039325
1739209664.004506;-45.120503652039325
1739209664.0045145;-38.13080360867914
1739209664.0045228;-38.13080360867914
1739209664.0045314;-45.120503652039325
1739209664.0045397;-33.981070128970906
1739209664.004548;-45.120503652039325
1739209664.0045564;-38.13080360867914
1739209664.004565;-45.120503652039325
1739209664.0045733;-31.141103565318915
1739209664.0045817;-32.816014438256545
1739209664.00459;-45.120503652039325
1739209664.0045986;-45.120503652039325
1739209664.004607;-33.981070128970906
1739209664.0046153;-32.816014438256545
1739209664.004624;-45.120503652039325
1739209664.0046322;-45.120503652039325
1739209664.0046406;-45.120503652039325
1739209664.004649;-45.120503652039325
1739209664.0046575;-38.13080360867914
1739209664.0046659;-35.57807855764607
1739209664.0046742;-45.120503652039325
1739209664.0046825;-45.120503652039325
1739209664.0046911;-38.13080360867914
1739209664.0046995;-45.120503652039325
1739209664.0047078;-45.120503652039325
1739209664.0047164;-45.120503652039325
1739209664.0047247;-38.13080360867914
1739209664.004733;-45.120503652039325
1739209664.0047414;-45.120503652039325
1739209664.00475;-45.120503652039325
1739209664.0047584;-45.120503652039325
1739209664.0047667;-45.120503652039325
1739209664.0047753;-28.58837851428586
1739209664.0047836;-28.21854285175415
1739209664.004792;-45.120503652039325
1739209664.0048003;-45.120503652039325
1739209664.004809;-33.981070128970906
1739209664.0048172;-35.57807855764607
1739209664.0048256;-45.120503652039325
1739209664.004834;-45.120503652039325
1739209664.0048425;-45.120503652039325
1739209664.0048509;-45.120503652039325
1739209664.0048592;-33.981070128970906
1739209664.0048678;-45.120503652039325
1739209664.0048761;-45.120503652039325
1739209664.0048845;-35.57807855764607
1739209664.0048928;-45.120503652039325
1739209664.0049014;-38.13080360867914
1739209664.0049098;-45.120503652039325
1739209664.004918;-45.120503652039325
1739209664.0049267;-38.13080360867914
1739209664.004935;-45.120503652039325
1739209664.0049434;-45.120503652039325
1739209664.0049517;-45.120503652039325
1739209664.0049603;-38.13080360867914
1739209664.0049686;-45.120503652039325
1739209664.004977;-32.816014438256545
1739209664.0049853;-29.438486411369333
1739209664.004994;-38.13080360867914
1739209664.0050023;-45.120503652039325
1739209664.0050106;-35.57807855764607
1739209664.0050192;-32.816014438256545
1739209664.0050275;-45.120503652039325
1739209664.0050359;-45.120503652039325
1739209664.0050442;-45.120503652039325
1739209664.0050528;-35.57807855764607
1739209664.0050611;-35.57807855764607
1739209664.0050695;-38.13080360867914
1739209664.0050778;-45.120503652039325
1739209664.0050864;-38.13080360867914
1739209664.0050948;-35.57807855764607
1739209664.005103;-45.120503652039325
1739209664.0051117;-38.13080360867914
1739209664.00512;-32.816014438256545
1739209664.0051284;-45.120503652039325
1739209664.0051367;-45.120503652039325
1739209664.0051453;-45.120503652039325
1739209664.0051537;-45.120503652039325
1739209664.005162;-45.120503652039325
1739209664.0051706;-38.13080360867914
1739209664.005179;-45.120503652039325
1739209664.0051873;-45.120503652039325
1739209664.0051956;-45.120503652039325
1739209664.0052042;-38.13080360867914
1739209664.0052125;-45.120503652039325
1739209664.005221;-38.13080360867914
1739209664.0052292;-38.13080360867914
1739209664.0052378;-33.981070128970906
1739209664.0052462;-45.120503652039325
1739209664.0052545;-45.120503652039325
1739209664.005263;-35.57807855764607
1739209664.0052714;-38.13080360867914
1739209664.0052798;-45.120503652039325
1739209664.0052881;-45.120503652039325
1739209664.0052967;-38.13080360867914
1739209664.005305;-45.120503652039325
1739209664.0053134;-38.13080360867914
1739209664.005322;-32.816014438256545
1739209664.0053303;-38.13080360867914
1739209664.0053387;-38.13080360867914
1739209664.005347;-38.13080360867914
1739209664.0053556;-38.13080360867914
1739209664.005364;-38.13080360867914
1739209664.0053723;-38.13080360867914
1739209664.0053806;-35.57807855764607
1739209664.0053892;-45.120503652039325
1739209664.0053976;-45.120503652039325
1739209664.005406;-45.120503652039325
1739209664.0054145;-38.13080360867914
1739209664.0054228;-38.13080360867914
1739209664.0054312;-38.13080360867914
1739209664.0054395;-38.13080360867914
1739209664.005448;-38.13080360867914
1739209664.0054564;-45.120503652039325
1739209664.0054648;-38.13080360867914
1739209664.0054731;-38.13080360867914
1739209664.0054817;-45.120503652039325
1739209664.00549;-45.120503652039325
1739209664.0054984;-38.13080360867914
1739209664.005507;-35.57807855764607
1739209664.0055153;-45.120503652039325
1739209664.0055237;-38.13080360867914
1739209664.005532;-33.981070128970906
1739209664.0055406;-45.120503652039325
1739209664.005549;-38.13080360867914
1739209664.0055573;-35.57807855764607
1739209664.005566;-38.13080360867914
1739209664.0055742;-38.13080360867914
1739209664.0055826;-45.120503652039325
1739209664.005591;-45.120503652039325
1739209664.0055995;-38.13080360867914
1739209664.0056078;-45.120503652039325
1739209664.0056162;-45.120503652039325
1739209664.0056245;-45.120503652039325
1739209664.005633;-38.13080360867914
1739209664.0056415;-38.13080360867914
1739209664.0056498;-38.13080360867914
1739209664.0056584;-38.13080360867914
1739209664.0056667;-38.13080360867914
1739209664.005675;-45.120503652039325
1739209664.0056834;-38.13080360867914
1739209664.005692;-38.13080360867914
1739209664.0057003;-38.13080360867914
1739209664.0057087;-45.120503652039325
1739209664.005717;-45.120503652039325
1739209664.0057256;-38.13080360867914
1739209664.005734;-33.981070128970906
1739209664.0057423;-38.13080360867914
1739209664.005751;-45.120503652039325
1739209664.0057592;-38.13080360867914
1739209664.0057676;-33.981070128970906
1739209664.005776;-45.120503652039325
1739209664.0057845;-45.120503652039325
1739209664.0057929;-38.13080360867914
1739209664.0058012;-31.14110356531892
1739209664.0058098;-45.120503652039325
1739209664.0058181;-38.13080360867914
1739209664.0058265;-38.13080360867914
1739209664.0058348;-35.57807855764607
1739209664.0058434;-45.120503652039325
1739209664.0058517;-38.13080360867914
1739209664.00586;-33.981070128970906
1739209664.0058684;-38.13080360867914
1739209664.005877;-45.120503652039325
1739209664.0058854;-38.13080360867914
1739209664.0058937;-35.57807855764607
1739209664.0059023;-45.120503652039325
1739209664.0059106;-45.120503652039325
1739209664.005919;-33.981070128970906
1739209664.0059273;-38.13080360867914
1739209664.005936;-38.13080360867914
1739209664.0059443;-45.120503652039325
1739209664.0059526;-45.120503652039325
1739209664.0059612;-33.981070128970906
1739209664.0059695;-38.13080360867914
1739209664.0059779;-45.120503652039325
1739209664.0059862;-45.120503652039325
1739209664.0059948;-45.120503652039325
1739209664.0060031;-45.120503652039325
1739209664.0060115;-38.13080360867914
1739209664.0060198;-38.13080360867914
1739209664.0060284;-45.120503652039325
1739209664.0060368;-38.13080360867914
1739209664.006045;-35.57807855764607
1739209664.0060537;-38.13080360867914
1739209664.006062;-45.120503652039325
1739209664.0060704;-31.141103565318915
1739209664.0060787;-35.57807855764607
1739209664.0060873;-38.13080360867914
1739209664.0060956;-45.120503652039325
1739209664.006104;-38.13080360867914
1739209664.0061123;-45.120503652039325
1739209664.006121;-45.120503652039325
1739209664.0061293;-38.13080360867914
1739209664.0061376;-45.120503652039325
1739209664.0061462;-38.13080360867914
1739209664.0061545;-38.13080360867914
1739209664.006163;-45.120503652039325
1739209664.0061712;-45.120503652039325
1739209664.0061798;-38.13080360867914
1739209664.0061882;-45.120503652039325
1739209664.0061965;-45.120503652039325
1739209664.006205;-26.991370085610722
1739209664.0062134;-32.816014438256545
1739209664.0062218;-45.120503652039325
1739209664.00623;-45.120503652039325
1739209664.0062387;-28.992665084841942
1739209664.006247;-38.13080360867914
1739209664.0062554;-45.120503652039325
1739209664.0062637;-38.13080360867914
1739209664.0062723;-38.13080360867914
1739209664.0062807;-45.120503652039325
1739209664.006289;-45.120503652039325
1739209664.0062976;-38.13080360867914
1739209664.006306;-45.120503652039325
1739209664.0063143;-38.13080360867914
1739209664.0063226;-45.120503652039325
1739209664.0063312;-45.120503652039325
1739209664.0063396;-32.816014438256545
1739209664.006348;-38.13080360867914
1739209664.0063562;-45.120503652039325
1739209664.0063648;-45.120503652039325
1739209664.0063732;-45.120503652039325
1739209664.0063815;-45.120503652039325
1739209664.00639;-38.13080360867914
1739209664.0063984;-45.120503652039325
1739209664.0064068;-45.120503652039325
1739209664.0064151;-45.120503652039325
1739209664.0064237;-45.120503652039325
1739209664.006432;-45.120503652039325
1739209664.0064404;-38.13080360867914
1739209664.006449;-35.57807855764607
1739209664.0064573;-45.120503652039325
1739209664.0064657;-38.13080360867914
1739209664.006474;-45.120503652039325
1739209664.0064826;-45.120503652039325
1739209664.006491;-38.13080360867914
1739209664.0064993;-38.13080360867914
1739209664.0065076;-45.120503652039325
1739209664.0065162;-38.13080360867914
1739209664.0065246;-38.13080360867914
1739209664.006533;-45.120503652039325
1739209664.0065415;-35.57807855764607
1739209664.0065498;-38.13080360867914
1739209664.0065582;-45.120503652039325
1739209664.0065665;-45.120503652039325
1739209664.006575;-38.13080360867914
1739209664.0065835;-38.13080360867914
1739209664.0065918;-45.120503652039325
1739209664.0066004;-45.120503652039325
1739209664.0066087;-45.120503652039325
1739209664.006617;-45.120503652039325
1739209664.0066254;-38.13080360867914
1739209664.006634;-45.120503652039325
1739209664.0066423;-38.13080360867914
1739209664.0066507;-33.981070128970906
1739209664.006659;-32.816014438256545
1739209664.0066676;-35.57807855764607
1739209664.006676;-38.13080360867914
1739209664.0066843;-31.141103565318893
1739209664.006693;-38.13080360867914
1739209664.0067012;-38.13080360867914
1739209664.0067096;-38.13080360867914
1739209664.006718;-45.120503652039325
1739209664.0067265;-38.13080360867914
1739209664.0067348;-38.13080360867914
1739209664.0067432;-38.13080360867914
1739209664.0067515;-45.120503652039325
1739209664.0067601;-38.13080360867914
1739209664.0067685;-38.13080360867914
1739209664.0067768;-38.13080360867914
1739209664.0067854;-45.120503652039325
1739209664.0067937;-45.120503652039325
1739209664.006802;-45.120503652039325
1739209664.0068104;-45.120503652039325
1739209664.006819;-31.141103565318915
1739209664.0068274;-38.13080360867914
1739209664.0068357;-45.120503652039325
1739209664.0068443;-45.120503652039325
1739209664.0068526;-45.120503652039325
1739209664.006861;-45.120503652039325
1739209664.0068693;-45.120503652039325
1739209664.006878;-35.57807855764607
1739209664.0068862;-45.120503652039325
1739209664.0068946;-38.13080360867914
1739209664.006903;-38.13080360867914
1739209664.0069115;-38.13080360867914
1739209664.0069199;-38.13080360867914
1739209664.0069282;-31.141103565318915
1739209664.0069368;-38.13080360867914
1739209664.0069451;-45.120503652039325
1739209664.0069535;-45.120503652039325
1739209664.0069618;-38.13080360867914
1739209664.0069704;-38.13080360867914
1739209664.0069788;-38.13080360867914
1739209664.006987;-33.981070128970906
1739209664.0069954;-35.57807855764607
1739209664.007004;-45.120503652039325
1739209664.0070124;-45.120503652039325
1739209664.0070207;-45.120503652039325
1739209664.0070293;-38.13080360867914
1739209664.0070376;-38.13080360867914
1739209664.007046;-45.120503652039325
1739209664.0070543;-45.120503652039325
1739209664.007063;-38.13080360867914
1739209664.0070713;-35.57807855764607
1739209664.0070796;-45.120503652039325
1739209664.0070882;-38.13080360867914
1739209664.0070965;-31.141103565318915
1739209664.0071049;-38.13080360867914
1739209664.0071132;-38.13080360867914
1739209664.0071218;-38.13080360867914
1739209664.0071301;-45.120503652039325
1739209664.0071385;-38.13080360867914
1739209664.0071468;-45.120503652039325
1739209664.0071554;-33.981070128970906
1739209664.0071638;-31.141103565318915
1739209664.007172;-35.57807855764607
1739209664.0071807;-38.13080360867914
1739209664.007189;-45.120503652039325
1739209664.0071974;-38.13080360867914
1739209664.0072057;-45.120503652039325
1739209664.0072143;-38.13080360867914
1739209664.0072227;-33.981070128970906
1739209664.007231;-30.49652367304973
1739209664.0072396;-45.120503652039325
1739209664.007248;-38.13080360867914
1739209664.0072563;-45.120503652039325
1739209664.0072646;-38.13080360867914
1739209664.0072732;-33.981070128970906
1739209664.0072815;-38.13080360867914
1739209664.00729;-38.13080360867914
1739209664.0072982;-33.981070128970906
1739209664.0073068;-38.13080360867914
1739209664.0073152;-38.13080360867914
1739209664.0073223;-38.13080360867914
1739209664.0073295;-38.13080360867914
1739209664.0073366;-45.120503652039325
1739209664.0073435;-45.120503652039325
1739209664.0073507;-45.120503652039325
1739209664.0073578;-33.981070128970906
1739209664.007365;-45.120503652039325
1739209664.0073721;-45.120503652039325
1739209664.0073793;-31.141103565318915
1739209664.0073864;-38.13080360867914
1739209664.0073936;-35.57807855764607
1739209664.0074005;-38.13080360867914
1739209664.0074077;-45.120503652039325
1739209664.0074148;-27.267205301931607
1739209664.007422;-38.13080360867914
1739209664.0074291;-45.120503652039325
1739209664.0074363;-45.120503652039325
1739209664.0074434;-45.120503652039325
1739209664.0074503;-45.120503652039325
1739209664.0074575;-45.120503652039325
1739209664.0074646;-38.13080360867914
1739209664.0074718;-29.438486411369354
1739209664.007479;-45.120503652039325
1739209664.007486;-45.120503652039325
1739209664.0074933;-38.13080360867914
1739209664.0075004;-38.13080360867914
1739209664.0075073;-35.57807855764607
1739209664.0075145;-38.13080360867914
1739209664.0075216;-38.13080360867914
1739209664.0075288;-31.141103565318915
1739209664.007536;-38.13080360867914
1739209664.007543;-38.13080360867914
1739209664.0075502;-35.57807855764607
1739209664.0075574;-45.120503652039325
1739209664.0075643;-45.120503652039325
1739209664.0075715;-38.13080360867914
1739209664.0075786;-45.120503652039325
1739209664.0075858;-45.120503652039325
1739209664.007593;-45.120503652039325
1739209664.0076;-38.13080360867914
1739209664.0076072;-38.13080360867914
1739209664.0076141;-33.981070128970906
1739209664.0076213;-38.13080360867914
1739209664.0076284;-45.120503652039325
1739209664.0076356;-33.981070128970906
1739209664.0076427;-35.57807855764607
1739209664.00765;-38.13080360867914
1739209664.007657;-35.57807855764607
1739209664.0076642;-38.13080360867914
1739209664.007671;-45.120503652039325
1739209664.0076783;-38.13080360867914
1739209664.0076854;-45.120503652039325
1739209664.0076926;-38.13080360867914
1739209664.0076997;-33.981070128970906
1739209664.0077069;-45.120503652039325
1739209664.007714;-38.13080360867914
1739209664.007721;-38.13080360867914
1739209664.007728;-33.981070128970906
1739209664.0077353;-45.120503652039325
1739209664.0077424;-38.13080360867914
1739209664.0077496;-45.120503652039325
1739209664.0077567;-45.120503652039325
1739209664.0077639;-38.13080360867914
1739209664.007771;-38.13080360867914
1739209664.007778;-45.120503652039325
1739209664.007785;-38.13080360867914
1739209664.0077922;-32.816014438256545
1739209664.0077994;-45.120503652039325
1739209664.0078065;-45.120503652039325
1739209664.0078137;-32.816014438256545
1739209664.0078208;-32.816014438256545
1739209664.007828;-45.120503652039325
1739209664.007835;-35.57807855764607
1739209664.007842;-35.57807855764607
1739209664.0078492;-45.120503652039325
1739209664.0078564;-45.120503652039325
1739209664.0078635;-45.120503652039325
1739209664.0078707;-45.120503652039325
1739209664.0078778;-45.120503652039325
1739209664.0078847;-38.13080360867914
1739209664.007892;-38.13080360867914
1739209664.007899;-38.13080360867914
1739209664.0079062;-38.13080360867914
1739209664.0079134;-38.13080360867914
1739209664.0079205;-38.13080360867914
1739209664.0079277;-38.13080360867914
1739209664.0079348;-35.57807855764607
1739209664.0079417;-45.120503652039325
1739209664.0079489;-45.120503652039325
1739209664.007956;-45.120503652039325
1739209664.0079632;-38.13080360867914
1739209664.0079703;-38.13080360867914
1739209664.0079775;-45.120503652039325
1739209664.0079846;-33.981070128970906
1739209664.0079916;-45.120503652039325
1739209664.0079987;-45.120503652039325
1739209664.0080059;-45.120503652039325
1739209664.008013;-38.13080360867914
1739209664.0080202;-38.13080360867914
1739209664.0080273;-45.120503652039325
1739209664.0080345;-38.13080360867914
1739209664.0080416;-45.120503652039325
1739209664.0080485;-28.58837851428586
1739209664.0080557;-38.13080360867914
1739209664.0080628;-45.120503652039325
1739209664.00807;-45.120503652039325
1739209664.0080771;-33.981070128970906
1739209664.0080843;-38.13080360867914
1739209664.0080914;-45.120503652039325
1739209664.0080984;-33.981070128970906
1739209664.0081055;-45.120503652039325
1739209664.0081127;-45.120503652039325
1739209664.0081198;-45.120503652039325
1739209664.008127;-38.13080360867914
1739209664.0081341;-38.13080360867914
1739209664.0081413;-45.120503652039325
1739209664.0081484;-45.120503652039325
1739209664.0081553;-38.13080360867914
1739209664.0081625;-38.13080360867914
1739209664.0081697;-38.13080360867914
1739209664.0081768;-45.120503652039325
1739209664.008184;-45.120503652039325
1739209664.008191;-35.57807855764607
1739209664.0081983;-45.120503652039325
1739209664.0082054;-35.57807855764607
1739209664.0082123;-33.981070128970906
1739209664.0082195;-31.141103565318915
1739209664.0082266;-38.13080360867914
1739209664.0082338;-45.120503652039325
1739209664.008241;-38.13080360867914
1739209664.008248;-38.13080360867914
1739209664.0082552;-38.13080360867914
1739209664.0082622;-45.120503652039325
1739209664.0082693;-45.120503652039325
1739209664.0082765;-35.57807855764607
1739209664.0082836;-38.13080360867914
1739209664.0082908;-45.120503652039325
1739209664.008298;-45.120503652039325
1739209664.008305;-45.120503652039325
1739209664.0083122;-45.120503652039325
1739209664.0083191;-45.120503652039325
1739209664.0083263;-45.120503652039325
1739209664.0083334;-31.141103565318915
1739209664.0083406;-33.981070128970906
1739209664.0083477;-45.120503652039325
1739209664.008355;-38.13080360867914
1739209664.008362;-33.981070128970906
1739209664.008369;-33.981070128970906
1739209664.0083761;-45.120503652039325
1739209664.0083833;-38.13080360867914
1739209664.0083904;-45.120503652039325
1739209664.0083976;-38.13080360867914
1739209664.0084047;-38.13080360867914
1739209664.008412;-45.120503652039325
1739209664.008419;-45.120503652039325
1739209664.008426;-45.120503652039325
1739209664.008433;-38.13080360867914
1739209664.0084403;-38.13080360867914
1739209664.0084474;-38.13080360867914
1739209664.0084546;-38.13080360867914
1739209664.0084617;-45.120503652039325
1739209664.0084689;-38.13080360867914
1739209664.008476;-45.120503652039325
1739209664.008483;-45.120503652039325
1739209664.00849;-33.981070128970906
1739209664.0084972;-38.13080360867914
1739209664.0085044;-33.981070128970906
1739209664.0085115;-33.981070128970906
1739209664.0085187;-45.120503652039325
1739209664.0085258;-45.120503652039325
1739209664.0085328;-38.13080360867914
1739209664.00854;-38.13080360867914
1739209664.008547;-38.13080360867914
1739209664.0085542;-45.120503652039325
1739209664.0085614;-33.981070128970906
1739209664.0085685;-31.141103565318915
