CAN Message; 0x150:06004e273b6af83d
Timestamp;Amplitude
1739209606.6388476;-45.120503652039325
1739209606.6388547;-38.13080360867914
1739209606.6388621;-35.57807855764607
1739209606.6388695;-38.13080360867914
1739209606.6388767;-38.13080360867914
1739209606.638884;-38.13080360867914
1739209606.6388915;-45.120503652039325
1739209606.6388986;-38.13080360867914
1739209606.638906;-38.13080360867914
1739209606.6389134;-38.13080360867914
1739209606.6389208;-38.13080360867914
1739209606.638928;-38.13080360867914
1739209606.6389353;-45.120503652039325
1739209606.6389427;-38.13080360867914
1739209606.6389499;-45.120503652039325
1739209606.6389573;-45.120503652039325
1739209606.6389647;-38.13080360867914
1739209606.6389718;-38.13080360867914
1739209606.6389792;-45.120503652039325
1739209606.6389866;-45.120503652039325
1739209606.6389937;-45.120503652039325
1739209606.6390011;-38.13080360867914
1739209606.6390085;-45.120503652039325
1739209606.639016;-45.120503652039325
1739209606.639023;-33.981070128970906
1739209606.6390305;-38.13080360867914
1739209606.6390378;-45.120503652039325
1739209606.639045;-38.13080360867914
1739209606.6390524;-45.120503652039325
1739209606.6390598;-38.13080360867914
1739209606.639067;-45.120503652039325
1739209606.6390743;-38.13080360867914
1739209606.6390817;-38.13080360867914
1739209606.639089;-35.57807855764607
1739209606.6390963;-35.57807855764607
1739209606.6391037;-38.13080360867914
1739209606.639111;-38.13080360867914
1739209606.6391182;-45.120503652039325
1739209606.6391256;-45.120503652039325
1739209606.639133;-45.120503652039325
1739209606.6391401;-38.13080360867914
1739209606.6391475;-38.13080360867914
1739209606.639155;-45.120503652039325
1739209606.639162;-35.57807855764607
1739209606.6391695;-38.13080360867914
1739209606.6391768;-32.816014438256545
1739209606.6391842;-45.120503652039325
1739209606.6391914;-33.981070128970906
1739209606.6391988;-30.49652367304973
1739209606.6392062;-33.981070128970906
1739209606.6392133;-45.120503652039325
1739209606.6392207;-35.57807855764607
1739209606.639228;-33.981070128970906
1739209606.6392353;-38.13080360867914
1739209606.6392426;-45.120503652039325
1739209606.63925;-45.120503652039325
1739209606.6392572;-45.120503652039325
1739209606.6392646;-45.120503652039325
1739209606.639272;-38.13080360867914
1739209606.6392794;-38.13080360867914
1739209606.6392865;-38.13080360867914
1739209606.639294;-35.57807855764607
1739209606.6393013;-45.120503652039325
1739209606.6393085;-38.13080360867914
1739209606.6393158;-33.981070128970906
1739209606.6393232;-45.120503652039325
1739209606.6393304;-45.120503652039325
1739209606.6393378;-38.13080360867914
1739209606.6393452;-38.13080360867914
1739209606.6393526;-38.13080360867914
1739209606.6393597;-45.120503652039325
1739209606.639367;-38.13080360867914
1739209606.6393745;-35.57807855764607
1739209606.6393816;-45.120503652039325
1739209606.639389;-45.120503652039325
1739209606.6393964;-45.120503652039325
1739209606.6394036;-38.13080360867914
1739209606.639411;-35.57807855764607
1739209606.6394184;-45.120503652039325
1739209606.6394255;-38.13080360867914
1739209606.639433;-32.816014438256545
1739209606.6394403;-33.981070128970906
1739209606.6394477;-45.120503652039325
1739209606.6394548;-38.13080360867914
1739209606.6394622;-45.120503652039325
1739209606.6394696;-33.981070128970906
1739209606.6394768;-45.120503652039325
1739209606.6394842;-38.13080360867914
1739209606.6394916;-30.49652367304973
1739209606.6394987;-38.13080360867914
1739209606.639506;-45.120503652039325
1739209606.6395135;-45.120503652039325
1739209606.6395206;-45.120503652039325
1739209606.639528;-45.120503652039325
1739209606.6395354;-45.120503652039325
1739209606.6395428;-45.120503652039325
1739209606.63955;-33.981070128970956
1739209606.6395574;-38.13080360867914
1739209606.6395648;-45.120503652039325
1739209606.639572;-38.13080360867914
1739209606.6395793;-45.120503652039325
1739209606.6395867;-38.13080360867914
1739209606.6395938;-38.13080360867914
1739209606.6396012;-38.13080360867914
1739209606.6396086;-25.252786309376837
1739209606.639616;-33.981070128970906
1739209606.6396232;-45.120503652039325
1739209606.6396306;-38.13080360867914
1739209606.639638;-33.981070128970906
1739209606.639645;-45.120503652039325
1739209606.6396525;-33.981070128970906
1739209606.63966;-38.13080360867914
1739209606.639667;-38.13080360867914
1739209606.6396744;-35.57807855764607
1739209606.6396818;-45.120503652039325
1739209606.639689;-45.120503652039325
1739209606.6396964;-45.120503652039325
1739209606.6397038;-38.13080360867914
1739209606.6397111;-45.120503652039325
1739209606.6397183;-38.13080360867914
1739209606.6397257;-32.816014438256545
1739209606.639733;-38.13080360867914
1739209606.6397402;-45.120503652039325
1739209606.6397476;-38.13080360867914
1739209606.639755;-35.57807855764607
1739209606.6397622;-33.981070128970906
1739209606.6397696;-45.120503652039325
1739209606.639777;-45.120503652039325
1739209606.639784;-35.57807855764607
1739209606.6397915;-38.13080360867914
1739209606.6397989;-45.120503652039325
1739209606.6398063;-45.120503652039325
1739209606.6398134;-35.57807855764607
1739209606.6398208;-38.13080360867914
1739209606.6398282;-38.13080360867914
1739209606.6398354;-45.120503652039325
1739209606.6398427;-45.120503652039325
1739209606.6398501;-45.120503652039325
1739209606.6398573;-45.120503652039325
1739209606.6398647;-38.13080360867914
1739209606.639872;-45.120503652039325
1739209606.6398795;-45.120503652039325
1739209606.6398866;-45.120503652039325
1739209606.639894;-45.120503652039325
1739209606.6399014;-26.991370085610736
1739209606.6399086;-32.816014438256545
1739209606.639916;-45.120503652039325
1739209606.6399233;-45.120503652039325
1739209606.6399305;-31.141103565318893
1739209606.6399379;-38.13080360867914
1739209606.6399453;-45.120503652039325
1739209606.6399524;-45.120503652039325
1739209606.6399598;-45.120503652039325
1739209606.6399672;-45.120503652039325
1739209606.6399746;-35.57807855764607
1739209606.6399817;-45.120503652039325
1739209606.6399891;-45.120503652039325
1739209606.6399965;-38.13080360867914
1739209606.6400037;-38.13080360867914
1739209606.640011;-38.13080360867914
1739209606.6400185;-31.141103565318893
1739209606.6400256;-31.141103565318915
1739209606.640033;-45.120503652039325
1739209606.6400404;-45.120503652039325
1739209606.6400476;-45.120503652039325
1739209606.640055;-45.120503652039325
1739209606.6400623;-45.120503652039325
1739209606.6400697;-45.120503652039325
1739209606.6400769;-45.120503652039325
1739209606.6400843;-45.120503652039325
1739209606.6400917;-45.120503652039325
1739209606.6400988;-35.57807855764607
1739209606.6401062;-38.13080360867914
1739209606.6401136;-38.13080360867914
1739209606.6401207;-33.981070128970906
1739209606.6401281;-45.120503652039325
1739209606.6401355;-45.120503652039325
1739209606.640143;-38.13080360867914
1739209606.64015;-35.57807855764607
1739209606.6401575;-35.57807855764607
1739209606.6401649;-38.13080360867914
1739209606.640172;-45.120503652039325
1739209606.6401794;-45.120503652039325
1739209606.6401868;-45.120503652039325
1739209606.640194;-33.981070128970906
1739209606.6402013;-38.13080360867914
1739209606.6402087;-45.120503652039325
1739209606.6402159;-45.120503652039325
1739209606.6402233;-38.13080360867914
1739209606.6402307;-35.57807855764607
1739209606.640238;-45.120503652039325
1739209606.6402452;-38.13080360867914
1739209606.6402526;-38.13080360867914
1739209606.64026;-45.120503652039325
1739209606.6402671;-45.120503652039325
1739209606.6402745;-45.120503652039325
1739209606.640282;-38.13080360867914
1739209606.640289;-38.13080360867914
1739209606.6402965;-45.120503652039325
1739209606.6403039;-45.120503652039325
1739209606.640311;-38.13080360867914
1739209606.6403184;-35.57807855764607
1739209606.6403258;-45.120503652039325
1739209606.6403332;-45.120503652039325
1739209606.6403403;-38.13080360867914
1739209606.6403477;-45.120503652039325
1739209606.640355;-38.13080360867914
1739209606.6403623;-45.120503652039325
1739209606.6403697;-38.13080360867914
1739209606.640377;-38.13080360867914
1739209606.6403842;-45.120503652039325
1739209606.6403916;-45.120503652039325
1739209606.640399;-38.13080360867914
1739209606.6404061;-35.57807855764607
1739209606.6404135;-38.13080360867914
1739209606.640421;-45.120503652039325
1739209606.6404283;-38.13080360867914
1739209606.6404355;-33.981070128970906
1739209606.6404428;-45.120503652039325
1739209606.6404502;-38.13080360867914
1739209606.6404574;-38.13080360867914
1739209606.6404648;-45.120503652039325
1739209606.6404722;-45.120503652039325
1739209606.6404793;-38.13080360867914
1739209606.6404867;-45.120503652039325
1739209606.640494;-33.981070128970906
1739209606.6405015;-33.981070128970906
1739209606.6405087;-38.13080360867914
1739209606.640516;-38.13080360867914
1739209606.6405234;-38.13080360867914
1739209606.6405306;-38.13080360867914
1739209606.640538;-45.120503652039325
1739209606.6405454;-45.120503652039325
1739209606.6405525;-45.120503652039325
1739209606.64056;-35.57807855764607
1739209606.6405673;-45.120503652039325
1739209606.6405745;-45.120503652039325
1739209606.6405818;-33.981070128970906
1739209606.6405892;-45.120503652039325
1739209606.6405966;-38.13080360867914
1739209606.6406038;-38.13080360867914
1739209606.6406112;-38.13080360867914
1739209606.6406186;-38.13080360867914
1739209606.6406257;-38.13080360867914
1739209606.640633;-45.120503652039325
1739209606.6406405;-38.13080360867914
1739209606.6406476;-45.120503652039325
1739209606.640655;-45.120503652039325
1739209606.6406624;-45.120503652039325
1739209606.6406696;-31.141103565318915
1739209606.640677;-31.141103565318915
1739209606.6406844;-45.120503652039325
1739209606.6406918;-45.120503652039325
1739209606.640699;-33.981070128970906
1739209606.6407063;-45.120503652039325
1739209606.6407137;-38.13080360867914
1739209606.6407208;-38.13080360867914
1739209606.6407282;-38.13080360867914
1739209606.6407356;-45.120503652039325
1739209606.6407428;-38.13080360867914
1739209606.6407502;-45.120503652039325
1739209606.6407576;-45.120503652039325
1739209606.640765;-45.120503652039325
1739209606.640772;-45.120503652039325
1739209606.6407795;-33.981070128970906
1739209606.640787;-31.141103565318915
1739209606.640794;-35.57807855764607
1739209606.6408014;-38.13080360867914
1739209606.6408088;-35.57807855764607
1739209606.640816;-38.13080360867914
1739209606.6408234;-38.13080360867914
1739209606.6408308;-38.13080360867914
1739209606.640838;-35.57807855764607
1739209606.6408453;-32.816014438256545
1739209606.6408527;-31.141103565318915
1739209606.64086;-33.981070128970906
1739209606.6408672;-33.981070128970906
1739209606.6408746;-38.13080360867914
1739209606.640882;-45.120503652039325
1739209606.6408892;-45.120503652039325
1739209606.6408966;-32.816014438256545
1739209606.640904;-38.13080360867914
1739209606.640911;-32.81601443825658
1739209606.6409185;-38.13080360867914
1739209606.640926;-45.120503652039325
1739209606.640933;-45.120503652039325
1739209606.6409404;-38.13080360867914
1739209606.6409478;-38.13080360867914
1739209606.6409552;-45.120503652039325
1739209606.6409624;-32.816014438256545
1739209606.6409698;-33.981070128970906
1739209606.6409771;-45.120503652039325
1739209606.6409843;-38.13080360867914
1739209606.6409917;-38.13080360867914
1739209606.640999;-45.120503652039325
1739209606.6410062;-45.120503652039325
1739209606.6410136;-45.120503652039325
1739209606.641021;-38.13080360867914
1739209606.6410284;-38.13080360867914
1739209606.6410356;-45.120503652039325
1739209606.641043;-45.120503652039325
1739209606.6410503;-45.120503652039325
1739209606.6410575;-33.981070128970906
1739209606.641065;-45.120503652039325
1739209606.6410723;-45.120503652039325
1739209606.6410794;-38.13080360867914
1739209606.6410868;-45.120503652039325
1739209606.6410942;-45.120503652039325
1739209606.6411014;-45.120503652039325
1739209606.6411088;-45.120503652039325
1739209606.6411161;-45.120503652039325
1739209606.6411235;-45.120503652039325
1739209606.6411307;-45.120503652039325
1739209606.641138;-45.120503652039325
1739209606.6411455;-32.816014438256545
1739209606.6411526;-38.13080360867914
1739209606.64116;-45.120503652039325
1739209606.6411674;-38.13080360867914
1739209606.6411746;-38.13080360867914
1739209606.641182;-45.120503652039325
1739209606.6411893;-38.13080360867914
1739209606.6411965;-38.13080360867914
1739209606.6412039;-45.120503652039325
1739209606.6412113;-38.13080360867914
1739209606.6412187;-38.13080360867914
1739209606.6412258;-45.120503652039325
1739209606.6412332;-33.981070128970906
1739209606.6412406;-32.816014438256545
1739209606.6412477;-38.13080360867914
1739209606.6412551;-38.13080360867914
1739209606.6412625;-33.981070128970906
1739209606.6412697;-45.120503652039325
1739209606.641277;-38.13080360867914
1739209606.6412845;-38.13080360867914
1739209606.6412919;-38.13080360867914
1739209606.641299;-45.120503652039325
1739209606.6413064;-45.120503652039325
1739209606.6413138;-33.981070128970906
1739209606.641321;-45.120503652039325
1739209606.6413283;-45.120503652039325
1739209606.6413357;-45.120503652039325
1739209606.6413429;-45.120503652039325
1739209606.6413503;-38.13080360867914
1739209606.6413577;-38.13080360867914
1739209606.6413648;-45.120503652039325
1739209606.6413722;-45.120503652039325
1739209606.6413796;-38.13080360867914
1739209606.641387;-38.13080360867914
1739209606.6413941;-45.120503652039325
1739209606.6414015;-45.120503652039325
1739209606.641409;-45.120503652039325
1739209606.641416;-38.13080360867914
1739209606.6414235;-45.120503652039325
1739209606.6414309;-45.120503652039325
1739209606.641438;-45.120503652039325
1739209606.6414454;-45.120503652039325
1739209606.6414528;-45.120503652039325
1739209606.64146;-45.120503652039325
1739209606.6414673;-35.57807855764607
1739209606.6414747;-45.120503652039325
1739209606.641482;-45.120503652039325
1739209606.6414893;-38.13080360867914
1739209606.6414967;-38.13080360867914
1739209606.641504;-31.141103565318915
1739209606.6415112;-45.120503652039325
1739209606.6415186;-45.120503652039325
1739209606.641526;-45.120503652039325
1739209606.6415331;-38.13080360867914
1739209606.6415405;-35.57807855764607
1739209606.641548;-38.13080360867914
1739209606.6415553;-45.120503652039325
1739209606.6415625;-45.120503652039325
1739209606.6415699;-38.13080360867914
1739209606.6415772;-38.13080360867914
1739209606.6415844;-45.120503652039325
1739209606.6415918;-38.13080360867914
1739209606.6415992;-38.13080360867914
1739209606.6416063;-45.120503652039325
1739209606.6416137;-38.13080360867914
1739209606.641621;-38.13080360867914
1739209606.6416283;-38.13080360867914
1739209606.6416357;-45.120503652039325
1739209606.641643;-35.57807855764607
1739209606.6416504;-33.981070128970906
1739209606.6416576;-45.120503652039325
1739209606.641665;-45.120503652039325
1739209606.6416724;-45.120503652039325
1739209606.6416795;-33.981070128970906
1739209606.641687;-45.120503652039325
1739209606.6416943;-35.57807855764607
1739209606.6417015;-38.13080360867914
1739209606.6417089;-38.13080360867914
1739209606.6417162;-38.13080360867914
1739209606.6417234;-33.981070128970906
1739209606.6417308;-45.120503652039325
1739209606.6417382;-31.14110356531892
1739209606.6417456;-38.13080360867914
1739209606.6417527;-38.13080360867914
1739209606.64176;-45.120503652039325
1739209606.6417675;-35.57807855764607
1739209606.6417747;-38.13080360867914
1739209606.641782;-38.13080360867914
1739209606.6417894;-45.120503652039325
1739209606.6417966;-33.981070128970906
1739209606.641804;-38.13080360867914
1739209606.6418114;-38.13080360867914
1739209606.6418188;-45.120503652039325
1739209606.641826;-45.120503652039325
1739209606.6418333;-38.13080360867914
1739209606.6418407;-45.120503652039325
1739209606.6418478;-45.120503652039325
1739209606.6418552;-29.438486411369347
1739209606.6418626;-38.13080360867914
1739209606.6418698;-38.13080360867914
1739209606.6418772;-45.120503652039325
1739209606.6418846;-38.13080360867914
1739209606.6418917;-45.120503652039325
1739209606.641899;-38.13080360867914
1739209606.6419065;-45.120503652039325
1739209606.641914;-31.141103565318915
1739209606.641921;-38.13080360867914
1739209606.6419284;-38.13080360867914
1739209606.6419358;-45.120503652039325
1739209606.641943;-38.13080360867914
1739209606.6419504;-35.57807855764607
1739209606.6419578;-38.13080360867914
1739209606.641965;-45.120503652039325
1739209606.6419723;-30.49652367304973
1739209606.6419797;-38.13080360867914
1739209606.6419868;-38.13080360867914
1739209606.6419942;-38.13080360867914
1739209606.6420016;-38.13080360867914
1739209606.642009;-38.13080360867914
1739209606.6420162;-38.13080360867914
1739209606.6420236;-45.120503652039325
1739209606.642031;-38.13080360867914
1739209606.642038;-45.120503652039325
1739209606.6420455;-38.13080360867914
1739209606.642053;-38.13080360867914
1739209606.64206;-38.13080360867914
1739209606.6420674;-35.57807855764607
1739209606.6420748;-45.120503652039325
1739209606.642082;-45.120503652039325
1739209606.6420894;-45.120503652039325
1739209606.6420968;-38.13080360867914
1739209606.6421041;-38.13080360867914
1739209606.6421113;-45.120503652039325
1739209606.6421187;-45.120503652039325
1739209606.642126;-35.57807855764607
1739209606.6421332;-38.13080360867914
1739209606.6421406;-38.13080360867914
1739209606.642148;-31.141103565318915
1739209606.6421552;-27.267205301931607
1739209606.6421626;-38.13080360867914
1739209606.64217;-38.13080360867914
1739209606.6421773;-33.981070128970906
1739209606.6421845;-33.981070128970906
1739209606.642192;-33.981070128970906
1739209606.6421993;-45.120503652039325
1739209606.6422064;-38.13080360867914
1739209606.6422138;-32.816014438256545
1739209606.6422212;-35.57807855764607
1739209606.6422284;-45.120503652039325
1739209606.6422358;-45.120503652039325
1739209606.6422431;-35.57807855764607
1739209606.6422503;-35.57807855764607
1739209606.6422577;-45.120503652039325
1739209606.642265;-33.981070128970906
1739209606.6422725;-31.141103565318915
1739209606.6422796;-45.120503652039325
1739209606.642287;-45.120503652039325
1739209606.6422944;-45.120503652039325
1739209606.6423016;-45.120503652039325
1739209606.642309;-45.120503652039325
1739209606.6423163;-45.120503652039325
1739209606.6423235;-45.120503652039325
1739209606.642331;-45.120503652039325
1739209606.6423383;-38.13080360867914
1739209606.6423454;-45.120503652039325
1739209606.6423528;-35.57807855764607
1739209606.6423602;-45.120503652039325
1739209606.6423676;-45.120503652039325
1739209606.6423748;-38.13080360867914
1739209606.6423821;-45.120503652039325
1739209606.6423895;-35.57807855764607
1739209606.6423967;-38.13080360867914
1739209606.642404;-38.13080360867914
1739209606.6424115;-45.120503652039325
1739209606.6424186;-38.13080360867914
1739209606.642426;-38.13080360867914
1739209606.6424334;-45.120503652039325
1739209606.6424408;-38.13080360867914
1739209606.642448;-33.981070128970906
1739209606.6424553;-45.120503652039325
1739209606.6424627;-38.13080360867914
1739209606.64247;-38.13080360867914
1739209606.6424773;-38.13080360867914
1739209606.6424847;-45.120503652039325
1739209606.6424918;-45.120503652039325
1739209606.6424992;-45.120503652039325
1739209606.6425066;-38.13080360867914
1739209606.6425138;-38.13080360867914
1739209606.6425211;-45.120503652039325
1739209606.6425285;-45.120503652039325
1739209606.642536;-38.13080360867914
1739209606.642543;-35.57807855764607
1739209606.6425505;-38.13080360867914
1739209606.6425579;-45.120503652039325
1739209606.642565;-38.13080360867914
1739209606.6425724;-38.13080360867914
1739209606.6425798;-45.120503652039325
1739209606.642587;-38.13080360867914
1739209606.6425943;-38.13080360867914
1739209606.6426017;-38.13080360867914
1739209606.642609;-45.120503652039325
1739209606.6426163;-45.120503652039325
1739209606.6426237;-33.981070128970906
1739209606.642631;-38.13080360867914
1739209606.6426382;-45.120503652039325
1739209606.6426456;-38.13080360867914
1739209606.642653;-31.141103565318893
1739209606.6426601;-38.13080360867914
1739209606.6426675;-38.13080360867914
1739209606.642675;-38.13080360867914
1739209606.642682;-35.57807855764607
1739209606.6426895;-33.981070128970906
1739209606.6426969;-45.120503652039325
1739209606.6427042;-38.13080360867914
1739209606.6427114;-45.120503652039325
1739209606.6427188;-33.981070128970906
1739209606.6427262;-45.120503652039325
1739209606.6427333;-45.120503652039325
1739209606.6427407;-45.120503652039325
1739209606.642748;-45.120503652039325
1739209606.6427553;-35.57807855764607
1739209606.6427627;-45.120503652039325
1739209606.64277;-35.57807855764607
1739209606.6427772;-38.13080360867914
1739209606.6427846;-35.57807855764607
1739209606.642792;-45.120503652039325
1739209606.6427994;-45.120503652039325
1739209606.6428065;-33.981070128970906
1739209606.642814;-45.120503652039325
1739209606.6428213;-45.120503652039325
1739209606.6428285;-45.120503652039325
1739209606.6428359;-38.13080360867914
1739209606.6428432;-38.13080360867914
1739209606.6428504;-45.120503652039325
1739209606.6428578;-45.120503652039325
1739209606.6428652;-45.120503652039325
1739209606.6428723;-45.120503652039325
1739209606.6428797;-45.120503652039325
1739209606.642887;-45.120503652039325
1739209606.6428945;-45.120503652039325
1739209606.6429017;-45.120503652039325
1739209606.642909;-38.13080360867914
1739209606.6429164;-45.120503652039325
1739209606.6429236;-45.120503652039325
1739209606.642931;-45.120503652039325
1739209606.6429384;-45.120503652039325
1739209606.6429455;-33.981070128970906
1739209606.642953;-35.57807855764607
1739209606.6429603;-45.120503652039325
1739209606.6429677;-38.13080360867914
1739209606.6429749;-35.57807855764607
1739209606.6429822;-28.992665084841942
1739209606.6429896;-45.120503652039325
1739209606.6429968;-38.13080360867914
1739209606.6430042;-38.13080360867914
1739209606.6430116;-33.981070128970906
1739209606.6430187;-45.120503652039325
1739209606.643026;-45.120503652039325
1739209606.6430335;-38.13080360867914
1739209606.6430407;-32.816014438256545
1739209606.643048;-45.120503652039325
1739209606.6430554;-38.13080360867914
1739209606.6430628;-35.57807855764607
1739209606.64307;-38.13080360867914
1739209606.6430774;-45.120503652039325
1739209606.6430848;-38.13080360867914
1739209606.643092;-35.57807855764607
1739209606.6430993;-27.267205301931607
1739209606.6431067;-45.120503652039325
1739209606.6431139;-45.120503652039325
1739209606.6431212;-38.13080360867914
1739209606.6431286;-38.13080360867914
1739209606.6431358;-38.13080360867914
1739209606.6431432;-38.13080360867914
1739209606.6431506;-38.13080360867914
1739209606.643158;-30.49652367304973
1739209606.643165;-45.120503652039325
1739209606.6431725;-33.981070128970906
1739209606.64318;-45.120503652039325
1739209606.643187;-38.13080360867914
1739209606.6431944;-45.120503652039325
1739209606.6432018;-38.13080360867914
1739209606.643209;-35.57807855764607
1739209606.6432164;-31.141103565318915
1739209606.6432238;-38.13080360867914
1739209606.6432312;-45.120503652039325
1739209606.6432383;-45.120503652039325
1739209606.6432457;-38.13080360867914
1739209606.643253;-45.120503652039325
1739209606.6432602;-38.13080360867914
1739209606.6432676;-45.120503652039325
1739209606.643275;-38.13080360867914
1739209606.6432822;-38.13080360867914
1739209606.6432896;-45.120503652039325
1739209606.643297;-45.120503652039325
1739209606.643304;-45.120503652039325
1739209606.6433115;-35.57807855764607
1739209606.643319;-38.13080360867914
1739209606.6433263;-38.13080360867914
1739209606.6433334;-33.981070128970906
1739209606.6433408;-38.13080360867914
1739209606.6433482;-38.13080360867914
1739209606.6433554;-45.120503652039325
1739209606.6433628;-38.13080360867914
1739209606.6433702;-38.13080360867914
1739209606.6433773;-38.13080360867914
1739209606.6433847;-45.120503652039325
1739209606.643392;-38.13080360867914
1739209606.6433992;-38.13080360867914
1739209606.6434066;-38.13080360867914
1739209606.643414;-38.13080360867914
1739209606.6434214;-45.120503652039325
1739209606.6434286;-35.57807855764607
1739209606.643436;-45.120503652039325
1739209606.6434433;-45.120503652039325
1739209606.6434505;-31.141103565318915
1739209606.643458;-28.992665084841942
1739209606.6434653;-45.120503652039325
1739209606.6434724;-45.120503652039325
1739209606.6434798;-38.13080360867914
1739209606.6434872;-38.13080360867914
1739209606.6434946;-38.13080360867914
1739209606.6435018;-45.120503652039325
1739209606.6435091;-38.13080360867914
1739209606.6435165;-38.13080360867914
1739209606.6435237;-35.57807855764607
1739209606.643531;-45.120503652039325
1739209606.6435385;-45.120503652039325
1739209606.6435456;-38.13080360867914
1739209606.643553;-38.13080360867914
1739209606.6435604;-45.120503652039325
1739209606.6435676;-45.120503652039325
1739209606.643575;-32.816014438256545
1739209606.6435823;-38.13080360867914
1739209606.6435897;-45.120503652039325
1739209606.643597;-45.120503652039325
1739209606.6436043;-45.120503652039325
1739209606.6436117;-45.120503652039325
1739209606.6436188;-45.120503652039325
1739209606.6436262;-38.13080360867914
1739209606.6436336;-38.13080360867914
1739209606.6436408;-45.120503652039325
1739209606.6436481;-45.120503652039325
1739209606.6436555;-38.13080360867914
1739209606.6436627;-38.13080360867914
1739209606.64367;-45.120503652039325
1739209606.6436775;-45.120503652039325
1739209606.6436849;-45.120503652039325
1739209606.643692;-38.13080360867914
1739209606.6436994;-38.13080360867914
1739209606.6437068;-45.120503652039325
1739209606.643714;-45.120503652039325
1739209606.6437213;-38.13080360867914
1739209606.6437287;-38.13080360867914
1739209606.643736;-38.13080360867914
1739209606.6437433;-38.13080360867914
1739209606.6437507;-33.981070128970906
1739209606.643758;-45.120503652039325
1739209606.6437652;-45.120503652039325
1739209606.6437726;-38.13080360867914
1739209606.64378;-38.13080360867914
1739209606.6437871;-45.120503652039325
1739209606.6437945;-38.13080360867914
1739209606.643802;-38.13080360867914
1739209606.643809;-38.13080360867914
1739209606.6438165;-38.13080360867914
1739209606.6438239;-45.120503652039325
1739209606.643831;-45.120503652039325
1739209606.6438384;-33.981070128970906
1739209606.6438458;-32.816014438256545
1739209606.6438532;-45.120503652039325
1739209606.6438603;-38.13080360867914
1739209606.6438677;-38.13080360867914
1739209606.6438751;-45.120503652039325
1739209606.6438823;-38.13080360867914
1739209606.6438897;-35.57807855764607
1739209606.6438928;-38.13080360867914
1739209606.6438956;-38.13080360867914
1739209606.6438987;-38.13080360867914
1739209606.6439016;-38.13080360867914
1739209606.6439047;-45.120503652039325
1739209606.6439078;-45.120503652039325
1739209606.6439106;-45.120503652039325
1739209606.6439137;-38.13080360867914
1739209606.6439168;-38.13080360867914
1739209606.6439197;-45.120503652039325
1739209606.6439228;-45.120503652039325
1739209606.6439257;-38.13080360867914
1739209606.6439288;-35.57807855764607
1739209606.6439319;-38.13080360867914
1739209606.6439347;-45.120503652039325
1739209606.6439378;-38.13080360867914
1739209606.6439407;-38.13080360867914
1739209606.6439438;-33.981070128970906
1739209606.643947;-45.120503652039325
1739209606.6439497;-45.120503652039325
1739209606.6439528;-38.13080360867914
1739209606.643956;-38.13080360867914
1739209606.6439588;-38.13080360867914
1739209606.643962;-45.120503652039325
1739209606.6439648;-35.57807855764607
1739209606.6439679;-38.13080360867914
1739209606.643971;-45.120503652039325
1739209606.6439738;-38.13080360867914
1739209606.643977;-35.57807855764607
1739209606.64398;-31.141103565318915
1739209606.643983;-45.120503652039325
1739209606.643986;-38.13080360867914
1739209606.6439888;-45.120503652039325
1739209606.643992;-38.13080360867914
1739209606.643995;-38.13080360867914
1739209606.643998;-45.120503652039325
1739209606.644001;-32.816014438256545
1739209606.6440039;-38.13080360867914
1739209606.644007;-45.120503652039325
1739209606.64401;-38.13080360867914
1739209606.644013;-32.816014438256545
1739209606.644016;-45.120503652039325
1739209606.6440191;-45.120503652039325
1739209606.644022;-45.120503652039325
1739209606.644025;-35.57807855764607
1739209606.644028;-33.981070128970906
1739209606.644031;-45.120503652039325
1739209606.6440341;-45.120503652039325
1739209606.644037;-38.13080360867914
1739209606.64404;-33.981070128970906
1739209606.644043;-45.120503652039325
1739209606.644046;-45.120503652039325
1739209606.6440492;-45.120503652039325
1739209606.644052;-38.13080360867914
1739209606.6440551;-45.120503652039325
1739209606.6440582;-45.120503652039325
1739209606.644061;-45.120503652039325
1739209606.6440642;-45.120503652039325
1739209606.644067;-33.981070128970906
1739209606.6440701;-45.120503652039325
1739209606.6440732;-45.120503652039325
1739209606.644076;-45.120503652039325
1739209606.6440792;-45.120503652039325
1739209606.644082;-38.13080360867914
1739209606.6440852;-35.57807855764607
1739209606.6440883;-38.13080360867914
1739209606.6440911;-38.13080360867914
1739209606.6440942;-38.13080360867914
1739209606.6440973;-32.816014438256545
1739209606.6441002;-31.141103565318915
1739209606.6441033;-38.13080360867914
1739209606.6441061;-45.120503652039325
1739209606.6441092;-45.120503652039325
1739209606.6441123;-38.13080360867914
1739209606.6441152;-45.120503652039325
1739209606.6441183;-45.120503652039325
1739209606.6441214;-45.120503652039325
1739209606.6441243;-32.816014438256545
1739209606.6441274;-45.120503652039325
1739209606.6441302;-38.13080360867914
1739209606.6441333;-38.13080360867914
1739209606.6441364;-38.13080360867914
1739209606.6441393;-38.13080360867914
1739209606.6441424;-45.120503652039325
1739209606.6441453;-38.13080360867914
1739209606.6441483;-27.267205301931607
1739209606.6441514;-38.13080360867914
1739209606.6441543;-38.13080360867914
1739209606.6441574;-35.57807855764607
1739209606.6441605;-33.981070128970906
1739209606.6441634;-45.120503652039325
1739209606.6441665;-45.120503652039325
1739209606.6441693;-38.13080360867914
1739209606.6441724;-33.981070128970906
1739209606.6441755;-38.13080360867914
1739209606.6441784;-45.120503652039325
1739209606.6441815;-45.120503652039325
