CAN Message; 0x150:0100ae9787885838
1739209866.4374256;-38.13080360867914
1739209866.437431;-45.120503652039325
1739209866.4374363;-45.120503652039325
1739209866.4374418;-45.120503652039325
1739209866.4374473;-33.981070128970956
1739209866.4374526;-45.120503652039325
1739209866.437458;-38.13080360867914
1739209866.4374635;-45.120503652039325
1739209866.4374688;-38.13080360867914
1739209866.4374743;-35.57807855764607
1739209866.4374797;-45.120503652039325
1739209866.437485;-35.57807855764607
1739209866.4374905;-27.267205301931607
1739209866.4374957;-38.13080360867914
1739209866.4375012;-33.981070128970906
1739209866.4375067;-38.13080360867914
1739209866.437512;-38.13080360867914
1739209866.4375174;-32.816014438256545
1739209866.437523;-33.981070128970906
1739209866.4375281;-45.120503652039325
1739209866.4375336;-35.57807855764607
1739209866.437539;-38.13080360867914
1739209866.4375443;-45.120503652039325
1739209866.4375498;-45.120503652039325
1739209866.4375553;-45.120503652039325
1739209866.4375606;-38.13080360867914
1739209866.437566;-38.13080360867914
1739209866.4375715;-45.120503652039325
1739209866.4375768;-31.141103565318915
1739209866.4375823;-35.57807855764607
1739209866.4375877;-38.13080360867914
1739209866.437593;-45.120503652039325
1739209866.4375985;-45.120503652039325
1739209866.437604;-30.49652367304973
1739209866.4376092;-45.120503652039325
1739209866.4376147;-45.120503652039325
1739209866.4376202;-38.13080360867914
1739209866.4376254;-35.57807855764607
1739209866.437631;-35.57807855764607
1739209866.4376364;-45.120503652039325
1739209866.4376416;-45.120503652039325
1739209866.437647;-32.816014438256545
1739209866.4376526;-38.13080360867914
1739209866.4376578;-38.13080360867914
1739209866.4376633;-38.13080360867914
1739209866.4376688;-45.120503652039325
1739209866.437674;-45.120503652039325
1739209866.4376795;-45.120503652039325
1739209866.437685;-45.120503652039325
1739209866.4376903;-45.120503652039325
1739209866.4376957;-33.981070128970906
1739209866.437701;-38.13080360867914
1739209866.4377065;-33.981070128970906
1739209866.437712;-38.13080360867914
1739209866.4377172;-45.120503652039325
1739209866.4377227;-38.13080360867914
1739209866.4377282;-38.13080360867914
1739209866.4377334;-31.141103565318915
1739209866.437739;-38.13080360867914
1739209866.4377444;-38.13080360867914
1739209866.4377496;-38.13080360867914
1739209866.437755;-45.120503652039325
1739209866.4377606;-45.120503652039325
1739209866.4377658;-45.120503652039325
1739209866.4377713;-45.120503652039325
1739209866.4377768;-45.120503652039325
1739209866.437782;-45.120503652039325
1739209866.4377875;-45.120503652039325
1739209866.437793;-45.120503652039325
1739209866.4377983;-38.13080360867914
1739209866.4378037;-38.13080360867914
1739209866.4378092;-38.13080360867914
1739209866.4378145;-33.981070128970906
1739209866.43782;-45.120503652039325
1739209866.4378254;-45.120503652039325
1739209866.4378307;-45.120503652039325
1739209866.4378362;-38.13080360867914
1739209866.4378417;-38.13080360867914
1739209866.437847;-38.13080360867914
1739209866.4378524;-35.57807855764607
1739209866.4378579;-38.13080360867914
1739209866.437863;-33.981070128970906
1739209866.4378686;-38.13080360867914
1739209866.437874;-45.120503652039325
1739209866.4378793;-38.13080360867914
1739209866.4378848;-45.120503652039325
1739209866.4378903;-38.13080360867914
1739209866.4378955;-38.13080360867914
1739209866.437901;-38.13080360867914
1739209866.4379065;-38.13080360867914
1739209866.4379117;-38.13080360867914
1739209866.4379172;-45.120503652039325
1739209866.4379225;-45.120503652039325
1739209866.437928;-28.58837851428586
1739209866.4379334;-33.981070128970906
1739209866.4379387;-45.120503652039325
1739209866.4379442;-45.120503652039325
1739209866.4379497;-35.57807855764607
1739209866.437955;-38.13080360867914
1739209866.4379604;-45.120503652039325
1739209866.4379659;-45.120503652039325
1739209866.437971;-45.120503652039325
1739209866.4379766;-45.120503652039325
1739209866.437982;-45.120503652039325
1739209866.4379873;-45.120503652039325
1739209866.4379928;-45.120503652039325
1739209866.4379983;-45.120503652039325
1739209866.4380035;-35.57807855764607
1739209866.438009;-38.13080360867914
1739209866.4380145;-38.13080360867914
1739209866.4380198;-38.13080360867914
1739209866.4380252;-38.13080360867914
1739209866.4380307;-38.13080360867914
1739209866.438036;-33.981070128970906
1739209866.4380414;-38.13080360867914
1739209866.438047;-38.13080360867914
1739209866.4380522;-45.120503652039325
1739209866.4380577;-30.49652367304973
1739209866.4380631;-35.57807855764607
1739209866.4380684;-45.120503652039325
1739209866.4380739;-45.120503652039325
1739209866.4380794;-38.13080360867914
1739209866.4380846;-38.13080360867914
1739209866.43809;-38.13080360867914
1739209866.4380956;-45.120503652039325
1739209866.4381008;-45.120503652039325
1739209866.4381063;-45.120503652039325
1739209866.442485;-38.13080360867914
1739209866.442488;-33.981070128970956
1739209866.442491;-38.13080360867914
1739209866.4424942;-45.120503652039325
1739209866.442497;-45.120503652039325
1739209866.4425;-45.120503652039325
1739209866.442503;-38.13080360867914
1739209866.442506;-38.13080360867914
1739209866.4425092;-38.13080360867914
1739209866.442512;-31.141103565318915
1739209866.4425151;-38.13080360867914
1739209866.4425182;-45.120503652039325
1739209866.442521;-45.120503652039325
1739209866.4425242;-33.981070128970906
1739209866.442527;-38.13080360867914
1739209866.4425302;-38.13080360867914
1739209866.4425333;-38.13080360867914
1739209866.442536;-38.13080360867914
1739209866.4425392;-45.120503652039325
1739209866.4425423;-45.120503652039325
1739209866.4425452;-35.57807855764607
1739209866.4425483;-38.13080360867914
1739209866.4425511;-45.120503652039325
1739209866.4425542;-35.57807855764607
1739209866.4425573;-45.120503652039325
1739209866.4425602;-38.13080360867914
1739209866.4425633;-35.57807855764607
1739209866.4425664;-38.13080360867914
1739209866.4425693;-35.57807855764607
1739209866.4425724;-38.13080360867914
1739209866.4425752;-35.57807855764607
1739209866.4425783;-33.981070128970906
1739209866.4425814;-45.120503652039325
1739209866.4425843;-31.141103565318915
1739209866.4425874;-38.13080360867914
1739209866.4425905;-38.13080360867914
1739209866.4425933;-45.120503652039325
1739209866.4425964;-38.13080360867914
1739209866.4425993;-35.57807855764607
1739209866.4426024;-45.120503652039325
1739209866.4426055;-35.57807855764607
1739209866.4426084;-31.141103565318915
1739209866.4426115;-45.120503652039325
1739209866.4426146;-45.120503652039325
1739209866.4426174;-32.816014438256545
1739209866.4426205;-45.120503652039325
1739209866.4426234;-45.120503652039325
1739209866.4426265;-45.120503652039325
1739209866.4426296;-45.120503652039325
1739209866.4426324;-38.13080360867914
1739209866.4426355;-38.13080360867914
1739209866.4426386;-38.13080360867914
1739209866.4426415;-45.120503652039325
1739209866.4426446;-38.13080360867914
1739209866.4426475;-35.57807855764607
1739209866.4426506;-38.13080360867914
1739209866.4426537;-45.120503652039325
1739209866.4426565;-33.981070128970906
1739209866.4426596;-33.981070128970906
1739209866.4426627;-45.120503652039325
1739209866.4426656;-32.816014438256545
1739209866.4426687;-38.13080360867914
1739209866.4426715;-45.120503652039325
1739209866.4426746;-38.13080360867914
1739209866.4426777;-35.57807855764607
1739209866.4426806;-38.13080360867914
1739209866.4426837;-45.120503652039325
1739209866.4426868;-38.13080360867914
1739209866.4426897;-32.816014438256545
1739209866.4426928;-38.13080360867914
1739209866.4426959;-45.120503652039325
1739209866.4426987;-45.120503652039325
1739209866.4427018;-45.120503652039325
1739209866.4427047;-38.13080360867914
1739209866.4427078;-45.120503652039325
1739209866.4427109;-38.13080360867914
1739209866.4427137;-45.120503652039325
1739209866.4427168;-45.120503652039325
1739209866.44272;-35.57807855764607
1739209866.4427228;-38.13080360867914
1739209866.442726;-45.120503652039325
1739209866.4427288;-38.13080360867914
1739209866.4427319;-33.981070128970906
1739209866.442735;-45.120503652039325
1739209866.4427378;-38.13080360867914
1739209866.442741;-35.57807855764607
1739209866.442744;-45.120503652039325
1739209866.4427469;-45.120503652039325
1739209866.44275;-30.49652367304973
1739209866.4427528;-45.120503652039325
1739209866.442756;-38.13080360867914
1739209866.442759;-45.120503652039325
1739209866.442762;-45.120503652039325
1739209866.442765;-38.13080360867914
1739209866.442768;-33.981070128970906
1739209866.442771;-38.13080360867914
1739209866.442774;-45.120503652039325
1739209866.442777;-38.13080360867914
1739209866.44278;-31.141103565318915
1739209866.442783;-38.13080360867914
1739209866.442786;-45.120503652039325
1739209866.442789;-38.13080360867914
1739209866.4427922;-38.13080360867914
1739209866.442795;-45.120503652039325
1739209866.4427981;-35.57807855764607
1739209866.442801;-45.120503652039325
1739209866.442804;-45.120503652039325
1739209866.4428072;-38.13080360867914
1739209866.44281;-35.57807855764607
1739209866.4428132;-45.120503652039325
1739209866.4428163;-38.13080360867914
1739209866.442819;-33.981070128970906
1739209866.4428222;-45.120503652039325
1739209866.442825;-38.13080360867914
1739209866.4428282;-35.57807855764607
1739209866.4428313;-38.13080360867914
1739209866.4428341;-45.120503652039325
1739209866.4428372;-45.120503652039325
1739209866.4428403;-45.120503652039325
1739209866.4428432;-45.120503652039325
1739209866.4428463;-45.120503652039325
1739209866.4428492;-38.13080360867914
1739209866.4428523;-35.57807855764607
1739209866.4428554;-38.13080360867914
1739209866.4428582;-45.120503652039325
1739209866.4428613;-35.57807855764607
1739209866.4428644;-31.141103565318915
1739209866.4428673;-45.120503652039325
1739209866.4428704;-45.120503652039325
1739209866.4428735;-38.13080360867914
1739209866.4428763;-32.816014438256545
1739209866.4428794;-31.141103565318915
1739209866.4428823;-45.120503652039325
1739209866.4428854;-45.120503652039325
1739209866.4428885;-38.13080360867914
1739209866.4428914;-35.57807855764607
1739209866.4428945;-38.13080360867914
1739209866.4428976;-38.13080360867914
1739209866.4429004;-45.120503652039325
1739209866.4429035;-45.120503652039325
1739209866.4429064;-35.57807855764607
1739209866.4429095;-45.120503652039325
1739209866.4429126;-45.120503652039325
1739209866.4429154;-45.120503652039325
1739209866.4429185;-38.13080360867914
1739209866.4429216;-45.120503652039325
1739209866.4429245;-38.13080360867914
1739209866.4429276;-31.141103565318915
1739209866.4429305;-45.120503652039325
1739209866.4429336;-38.13080360867914
1739209866.4429367;-32.816014438256545
1739209866.4429395;-31.141103565318915
1739209866.4429426;-45.120503652039325
1739209866.4429457;-45.120503652039325
1739209866.4429486;-38.13080360867914
1739209866.4429517;-38.13080360867914
1739209866.4429545;-45.120503652039325
1739209866.4429576;-45.120503652039325
1739209866.4429607;-45.120503652039325
1739209866.4429636;-45.120503652039325
1739209866.4429667;-32.816014438256545
1739209866.4429698;-38.13080360867914
1739209866.4429727;-38.13080360867914
1739209866.4429758;-38.13080360867914
1739209866.4429786;-38.13080360867914
1739209866.4429817;-45.120503652039325
1739209866.4429848;-35.57807855764607
1739209866.4429877;-38.13080360867914
1739209866.4429908;-45.120503652039325
1739209866.4429939;-38.13080360867914
1739209866.4429967;-35.57807855764607
1739209866.4429998;-28.992665084841942
1739209866.4430027;-45.120503652039325
1739209866.4430058;-45.120503652039325
1739209866.443009;-45.120503652039325
1739209866.4430118;-45.120503652039325
1739209866.4430149;-38.13080360867914
1739209866.443018;-38.13080360867914
1739209866.4430208;-45.120503652039325
1739209866.443024;-38.13080360867914
1739209866.4430268;-35.57807855764607
1739209866.4430299;-38.13080360867914
1739209866.443033;-38.13080360867914
1739209866.4430358;-38.13080360867914
1739209866.443039;-38.13080360867914
1739209866.443042;-38.13080360867914
1739209866.443045;-35.57807855764607
1739209866.443048;-28.992665084841942
1739209866.4430509;-45.120503652039325
1739209866.443054;-45.120503652039325
1739209866.443057;-35.57807855764607
1739209866.44306;-33.981070128970906
1739209866.443063;-45.120503652039325
1739209866.4430661;-45.120503652039325
1739209866.443069;-45.120503652039325
1739209866.443072;-45.120503652039325
1739209866.4430752;-45.120503652039325
1739209866.443078;-45.120503652039325
1739209866.4430811;-45.120503652039325
1739209866.443084;-45.120503652039325
1739209866.443087;-35.57807855764607
1739209866.4430902;-38.13080360867914
1739209866.443093;-45.120503652039325
1739209866.4430962;-33.981070128970906
1739209866.4430993;-45.120503652039325
1739209866.4431021;-45.120503652039325
1739209866.4431052;-45.120503652039325
1739209866.443108;-45.120503652039325
1739209866.4431112;-45.120503652039325
1739209866.4431143;-45.120503652039325
1739209866.4431171;-38.13080360867914
1739209866.4431202;-28.992665084841942
1739209866.4431233;-45.120503652039325
1739209866.4431262;-38.13080360867914
1739209866.4431293;-32.816014438256545
1739209866.4431322;-31.141103565318915
1739209866.4431353;-45.120503652039325
1739209866.4431384;-38.13080360867914
1739209866.4431412;-35.57807855764607
1739209866.4431443;-32.816014438256545
1739209866.4431474;-45.120503652039325
1739209866.4431503;-38.13080360867914
1739209866.4431534;-38.13080360867914
1739209866.4431562;-38.13080360867914
1739209866.4431593;-38.13080360867914
1739209866.4431624;-38.13080360867914
1739209866.4431653;-45.120503652039325
1739209866.4431684;-33.981070128970906
1739209866.4431715;-45.120503652039325
1739209866.4431744;-45.120503652039325
1739209866.4431775;-45.120503652039325
1739209866.4431803;-45.120503652039325
1739209866.4431834;-35.57807855764607
1739209866.4431865;-45.120503652039325
1739209866.4431894;-45.120503652039325
1739209866.4431925;-33.981070128970906
1739209866.4431956;-38.13080360867914
1739209866.4431984;-33.981070128970906
1739209866.4432015;-45.120503652039325
1739209866.4432044;-38.13080360867914
1739209866.4432075;-38.13080360867914
1739209866.4432106;-45.120503652039325
1739209866.4432135;-45.120503652039325
1739209866.4432166;-38.13080360867914
1739209866.4432197;-38.13080360867914
1739209866.4432225;-38.13080360867914
1739209866.4432256;-38.13080360867914
1739209866.4432285;-35.57807855764607
1739209866.4432316;-45.120503652039325
1739209866.4432347;-45.120503652039325
1739209866.4432375;-35.57807855764607
1739209866.4432406;-38.13080360867914
1739209866.4432437;-45.120503652039325
1739209866.4432466;-45.120503652039325
1739209866.4432497;-45.120503652039325
1739209866.4432526;-38.13080360867914
1739209866.4432557;-38.13080360867914
1739209866.4432588;-38.13080360867914
1739209866.4432616;-38.13080360867914
1739209866.4432647;-33.981070128970906
1739209866.4432678;-38.13080360867914
1739209866.4432707;-45.120503652039325
1739209866.4432738;-38.13080360867914
1739209866.443277;-38.13080360867914
1739209866.4432797;-45.120503652039325
1739209866.4432828;-38.13080360867914
1739209866.4432857;-45.120503652039325
1739209866.4432888;-45.120503652039325
1739209866.443292;-38.13080360867914
1739209866.4432948;-38.13080360867914
1739209866.4432979;-38.13080360867914
1739209866.443301;-38.13080360867914
1739209866.4433038;-31.141103565318893
1739209866.443307;-38.13080360867914
1739209866.4433098;-45.120503652039325
1739209866.443313;-35.57807855764607
1739209866.443316;-45.120503652039325
1739209866.4433188;-45.120503652039325
1739209866.443322;-32.816014438256545
1739209866.443325;-38.13080360867914
1739209866.443328;-45.120503652039325
1739209866.443331;-45.120503652039325
1739209866.4433339;-35.57807855764607
1739209866.443337;-33.981070128970906
1739209866.44334;-45.120503652039325
1739209866.443343;-45.120503652039325
1739209866.443346;-38.13080360867914
1739209866.4433491;-38.13080360867914
1739209866.443352;-45.120503652039325
1739209866.443355;-45.120503652039325
1739209866.443358;-45.120503652039325
1739209866.443361;-38.13080360867914
1739209866.4433641;-32.816014438256545
1739209866.443367;-38.13080360867914
1739209866.44337;-45.120503652039325
1739209866.4433732;-45.120503652039325
1739209866.443376;-38.13080360867914
1739209866.4433792;-38.13080360867914
1739209866.443382;-45.120503652039325
1739209866.4433851;-45.120503652039325
1739209866.4433882;-45.120503652039325
1739209866.443391;-38.13080360867914
1739209866.4433942;-38.13080360867914
1739209866.4433973;-33.981070128970906
1739209866.4434001;-45.120503652039325
1739209866.4434032;-45.120503652039325
1739209866.443406;-38.13080360867914
1739209866.4434092;-45.120503652039325
1739209866.4434123;-30.49652367304973
1739209866.4434152;-35.57807855764607
1739209866.4434183;-45.120503652039325
1739209866.4434214;-45.120503652039325
1739209866.4434242;-38.13080360867914
1739209866.4434273;-35.57807855764607
1739209866.4434302;-45.120503652039325
1739209866.4434333;-38.13080360867914
1739209866.4434364;-38.13080360867914
1739209866.4434392;-45.120503652039325
1739209866.4434423;-45.120503652039325
1739209866.4434454;-45.120503652039325
1739209866.4434483;-45.120503652039325
1739209866.4434514;-45.120503652039325
1739209866.4434545;-32.816014438256545
1739209866.4434574;-45.120503652039325
1739209866.4434605;-33.981070128970906
1739209866.4434633;-32.816014438256545
1739209866.4434664;-32.816014438256545
1739209866.4434695;-45.120503652039325
1739209866.4434724;-38.13080360867914
1739209866.4434755;-35.57807855764607
1739209866.4434786;-35.57807855764607
1739209866.4434814;-38.13080360867914
1739209866.4434845;-45.120503652039325
1739209866.4434874;-38.13080360867914
1739209866.4434905;-35.57807855764607
1739209866.4434936;-35.57807855764607
1739209866.4434965;-38.13080360867914
1739209866.4434996;-45.120503652039325
1739209866.4435027;-45.120503652039325
1739209866.4435055;-45.120503652039325
1739209866.4435086;-45.120503652039325
1739209866.4435115;-45.120503652039325
1739209866.4435146;-38.13080360867914
1739209866.4435177;-38.13080360867914
1739209866.4435205;-35.57807855764607
1739209866.4435236;-38.13080360867914
1739209866.4435267;-45.120503652039325
1739209866.4435296;-45.120503652039325
1739209866.4435327;-38.13080360867914
1739209866.4435356;-33.981070128970906
1739209866.4435387;-35.57807855764607
1739209866.4435418;-32.816014438256545
1739209866.4435446;-45.120503652039325
1739209866.4435477;-38.13080360867914
1739209866.4435508;-38.13080360867914
1739209866.4435537;-33.981070128970906
1739209866.4435568;-45.120503652039325
1739209866.4435596;-35.57807855764607
1739209866.4435627;-35.57807855764607
1739209866.4435658;-38.13080360867914
1739209866.4435687;-38.13080360867914
1739209866.4435718;-45.120503652039325
1739209866.443575;-45.120503652039325
1739209866.4435778;-38.13080360867914
1739209866.4435809;-32.816014438256545
1739209866.4435837;-31.141103565318915
1739209866.4435868;-45.120503652039325
1739209866.44359;-45.120503652039325
1739209866.4435928;-45.120503652039325
1739209866.443596;-38.13080360867914
1739209866.443599;-38.13080360867914
1739209866.4436018;-38.13080360867914
1739209866.443605;-45.120503652039325
1739209866.4436078;-31.14110356531892
1739209866.443611;-45.120503652039325
1739209866.443614;-33.981070128970906
1739209866.4436169;-45.120503652039325
1739209866.44362;-45.120503652039325
1739209866.443623;-38.13080360867914
1739209866.443626;-38.13080360867914
1739209866.443629;-38.13080360867914
1739209866.443632;-33.981070128970906
1739209866.443635;-45.120503652039325
1739209866.443638;-45.120503652039325
1739209866.443641;-45.120503652039325
1739209866.443644;-38.13080360867914
1739209866.4436471;-45.120503652039325
1739209866.44365;-45.120503652039325
1739209866.443653;-38.13080360867914
1739209866.4436562;-45.120503652039325
1739209866.443659;-45.120503652039325
1739209866.4436622;-38.13080360867914
1739209866.443665;-38.13080360867914
1739209866.4436681;-45.120503652039325
1739209866.4436712;-45.120503652039325
1739209866.443674;-38.13080360867914
1739209866.4436772;-45.120503652039325
1739209866.4436803;-33.981070128970906
1739209866.4436831;-38.13080360867914
1739209866.4436862;-45.120503652039325
1739209866.443689;-45.120503652039325
1739209866.4436922;-38.13080360867914
1739209866.4436953;-38.13080360867914
1739209866.4436982;-45.120503652039325
1739209866.4437013;-35.57807855764607
1739209866.4437044;-28.992665084841942
1739209866.4437072;-38.13080360867914
1739209866.4437103;-45.120503652039325
1739209866.4437132;-45.120503652039325
1739209866.4437163;-38.13080360867914
1739209866.4437194;-35.57807855764607
1739209866.4437222;-45.120503652039325
1739209866.4437253;-38.13080360867914
1739209866.4437284;-31.141103565318915
1739209866.4437313;-33.981070128970906
1739209866.4437344;-38.13080360867914
1739209866.4437373;-45.120503652039325
1739209866.4437404;-38.13080360867914
1739209866.4437435;-45.120503652039325
1739209866.4437463;-45.120503652039325
1739209866.4437494;-38.13080360867914
1739209866.4437525;-30.49652367304973
1739209866.4437554;-38.13080360867914
1739209866.4437585;-38.13080360867914
1739209866.4437613;-45.120503652039325
1739209866.4437644;-38.13080360867914
1739209866.4437675;-32.816014438256545
1739209866.4437704;-38.13080360867914
1739209866.4437735;-33.981070128970906
1739209866.4437766;-28.992665084841942
1739209866.4437795;-28.992665084841942
1739209866.4437826;-33.981070128970906
1739209866.4437854;-45.120503652039325
1739209866.4437885;-38.13080360867914
1739209866.4437916;-38.13080360867914
1739209866.4437945;-33.981070128970906
1739209866.4437976;-45.120503652039325
1739209866.4438007;-38.13080360867914
1739209866.4438035;-33.981070128970906
1739209866.4438066;-38.13080360867914
1739209866.4438095;-38.13080360867914
1739209866.4438126;-32.816014438256545
1739209866.4438157;-45.120503652039325
1739209866.4438186;-38.13080360867914
1739209866.4438217;-32.816014438256545
1739209866.4438248;-35.57807855764607
1739209866.4438276;-38.13080360867914
1739209866.4438307;-45.120503652039325
1739209866.4438338;-45.120503652039325
1739209866.4438367;-45.120503652039325
1739209866.4438398;-45.120503652039325
1739209866.4438426;-38.13080360867914
1739209866.4438457;-45.120503652039325
1739209866.4438488;-38.13080360867914
1739209866.4438517;-38.13080360867914
1739209866.4438548;-38.13080360867914
1739209866.443858;-38.13080360867914
1739209866.4438608;-38.13080360867914
1739209866.4438639;-38.13080360867914
1739209866.4438667;-33.981070128970906
1739209866.4438698;-45.120503652039325
1739209866.443873;-45.120503652039325
1739209866.4438758;-38.13080360867914
1739209866.443879;-33.981070128970906
1739209866.443882;-45.120503652039325
1739209866.4438848;-45.120503652039325
1739209866.443888;-38.13080360867914
1739209866.4438908;-33.981070128970906
1739209866.443894;-38.13080360867914
1739209866.443897;-38.13080360867914
1739209866.4438999;-38.13080360867914
1739209866.443903;-38.13080360867914
1739209866.443906;-45.120503652039325
1739209866.443909;-38.13080360867914
1739209866.443912;-38.13080360867914
1739209866.443915;-45.120503652039325
1739209866.443918;-35.57807855764607
1739209866.443921;-38.13080360867914
1739209866.443924;-45.120503652039325
1739209866.443927;-35.57807855764607
1739209866.4439301;-38.13080360867914
1739209866.443933;-45.120503652039325
1739209866.443936;-35.57807855764607
1739209866.443939;-32.816014438256545
1739209866.443942;-45.120503652039325
1739209866.4439452;-35.57807855764607
1739209866.443948;-33.981070128970906
1739209866.4439511;-38.13080360867914
1739209866.4439542;-45.120503652039325
1739209866.443957;-45.120503652039325
1739209866.4439602;-45.120503652039325
1739209866.443963;-45.120503652039325
1739209866.4439662;-45.120503652039325
1739209866.4439692;-45.120503652039325
1739209866.443972;-38.13080360867914
1739209866.4439752;-45.120503652039325
1739209866.4439783;-45.120503652039325
1739209866.4439812;-38.13080360867914
1739209866.4439843;-38.13080360867914
1739209866.4439871;-38.13080360867914
1739209866.4439902;-35.57807855764607
1739209866.4439933;-45.120503652039325
1739209866.4439962;-45.120503652039325
1739209866.4439993;-33.981070128970906
1739209866.4440024;-38.13080360867914
1739209866.4440053;-45.120503652039325
1739209866.4440084;-45.120503652039325
1739209866.4440112;-38.13080360867914
1739209866.4440143;-45.120503652039325
1739209866.4440174;-45.120503652039325
1739209866.4440203;-45.120503652039325
1739209866.4440234;-45.120503652039325
1739209866.4440265;-45.120503652039325
1739209866.4440293;-38.13080360867914
1739209866.4440324;-31.141103565318915
1739209866.4440355;-45.120503652039325
1739209866.4440384;-45.120503652039325
1739209866.4440415;-38.13080360867914
1739209866.4440444;-32.816014438256545
1739209866.4440475;-33.981070128970906
1739209866.4440506;-45.120503652039325
1739209866.4440534;-38.13080360867914
1739209866.4440565;-35.57807855764607
1739209866.4440596;-33.981070128970906
1739209866.4440625;-45.120503652039325
1739209866.4440656;-35.57807855764607
1739209866.4440684;-38.13080360867914
1739209866.4440715;-45.120503652039325
1739209866.4440746;-45.120503652039325
1739209866.4440775;-45.120503652039325
1739209866.4440806;-45.120503652039325
1739209866.4440837;-45.120503652039325
1739209866.4440866;-45.120503652039325
1739209866.4440897;-38.13080360867914
1739209866.4440925;-45.120503652039325
1739209866.4440956;-45.120503652039325
1739209866.4440987;-45.120503652039325
1739209866.4441016;-45.120503652039325
1739209866.4441047;-32.816014438256545
1739209866.4441078;-33.981070128970906
1739209866.4441106;-45.120503652039325
1739209866.4441137;-45.120503652039325
1739209866.4441166;-33.981070128970906
1739209866.4441197;-25.826314394896357
1739209866.4441228;-45.120503652039325
1739209866.4441257;-45.120503652039325
1739209866.4441288;-33.981070128970906
1739209866.4441319;-38.13080360867914
1739209866.4441347;-45.120503652039325
1739209866.4441378;-45.120503652039325
1739209866.4441407;-45.120503652039325
1739209866.4441438;-30.49652367304976
1739209866.4441469;-38.13080360867914
1739209866.4441497;-45.120503652039325
1739209866.4441528;-45.120503652039325
1739209866.444156;-38.13080360867914
1739209866.4441588;-38.13080360867914
1739209866.444162;-45.120503652039325
1739209866.4441648;-33.981070128970906
1739209866.4441679;-27.267205301931607
1739209866.444171;-45.120503652039325
1739209866.4441738;-38.13080360867914
1739209866.444177;-35.57807855764607
1739209866.44418;-38.13080360867914
1739209866.4441829;-45.120503652039325
1739209866.444186;-38.13080360867914
1739209866.4441888;-38.13080360867914
1739209866.444192;-45.120503652039325
1739209866.444195;-45.120503652039325
1739209866.444198;-38.13080360867914
1739209866.444201;-38.13080360867914
